,Thats Not My Gait,Fling It Rainbow,Tripod Nz,Dels Destiny Nz,Megeve,Homonym Nz,Peakz Luck Nz,Whatwillbeewillbee Nz,Little Yankee
07-12-2022 20:39:00.785770,"(2.4, 3.2, 3.1454545454545455)","(26.0, 60.0, 55.0)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 17.5, 16.863636363636363)","(4.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 48.0, 42.0)"
07-12-2022 20:39:02.148325,"(2.4, 3.2, 3.1454545454545455)","(26.0, 60.0, 50.0)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 17.5, 16.863636363636363)","(4.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 48.0, 42.4)"
07-12-2022 20:39:03.623625,"(2.5, 3.2, 3.135294117647059)","(31.0, 55.0, 52.25)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 17.5, 16.863636363636363)","(4.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 46.0, 43.77777777777778)"
07-12-2022 20:39:05.028097,"(2.5, 3.2, 3.135294117647059)","(31.0, 55.0, 50.1875)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 17.5, 16.863636363636363)","(4.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 46.0, 44.46153846153846)"
07-12-2022 20:39:06.505897,"(2.5, 3.15, 3.1384615384615384)","(31.0, 60.0, 45.0)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 17.5, 15.75)","(4.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 46.0, 41.5)"
07-12-2022 20:39:07.848743,"(2.5, 3.15, 3.0727272727272728)","(31.0, 55.0, 41.666666666666664)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 17.5, 16.285714285714285)","(4.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 44.0, 40.8)"
07-12-2022 20:39:09.219600,"(2.5, 3.2, 3.177777777777778)","(31.0, 55.0, 46.0)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 17.0, 16.1)","(4.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 44.0, 42.0)"
07-12-2022 20:39:10.840592,"(2.5, 3.15, 3.0233333333333334)","(31.0, 48.0, 40.285714285714285)","(5.5, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 16.5, 15.833333333333334)","(4.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 44.0, 42.5)"
07-12-2022 20:39:12.341071,"(2.5, 3.15, 3.043125)","(26.0, 48.0, 39.6)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.833333333333334)","(4.2, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 44.0, 43.333333333333336)"
07-12-2022 20:39:13.650287,"(2.5, 3.15, 3.043125)","(26.0, 48.0, 41.53846153846154)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 14.75)","(4.2, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 46.0, 42.4)"
07-12-2022 20:39:14.946756,"(2.5, 3.15, 3.019655172413793)","(26.0, 48.0, 41.53846153846154)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 13.625)","(4.2, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 46.0, 44.0)"
07-12-2022 20:39:16.202342,"(2.5, 3.15, 3.019655172413793)","(26.0, 48.0, 41.53846153846154)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 14.125)","(4.2, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 46.0, 43.42857142857143)"
07-12-2022 20:39:17.382048,"(2.5, 3.15, 2.9988)","(26.0, 48.0, 42.16666666666667)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 14.5, 14.333333333333334)","(4.2, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 46.0, 43.42857142857143)"
07-12-2022 20:39:18.562719,"(2.5, 3.15, 3.027857142857143)","(26.0, 48.0, 42.16666666666667)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 14.5, 14.4)","(4.2, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 46.0, 44.8)"
07-12-2022 20:39:19.718906,"(2.5, 3.2, 3.1671875)","(26.0, 46.0, 38.0)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 14.5, 14.0)","(4.2, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 46.0, 44.8)"
07-12-2022 20:39:20.942648,"(2.5, 3.2, 3.101818181818182)","(26.0, 46.0, 40.0)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 14.5, 14.666666666666666)","(4.2, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 46.0, 44.8)"
07-12-2022 20:39:22.349080,"(2.5, 3.2, 3.136842105263158)","(26.0, 46.0, 42.25)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 14.666666666666666)","(4.2, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 46.0, 46.4)"
07-12-2022 20:39:24.152356,"(2.5, 3.2, 3.121212121212121)","(26.0, 46.0, 42.0)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 13.863636363636363)","(4.2, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 50.0, 44.0)"
07-12-2022 20:39:25.713070,"(2.45, 3.2, 3.1183673469387756)","(31.0, 46.0, 42.0)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 15.5, 14.375)","(4.4, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 43.55555555555556)"
07-12-2022 20:39:27.337221,"(2.45, 3.2, 3.120967741935484)","(31.0, 46.0, 42.0)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 15.5, 14.214285714285714)","(4.4, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 43.63636363636363)"
07-12-2022 20:39:28.848091,"(2.45, 3.15, 3.0892857142857144)","(31.0, 46.0, 43.5)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 15.5, 16.416666666666668)","(4.4, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 43.63636363636363)"
07-12-2022 20:39:30.457995,"(2.45, 3.15, 3.2214285714285715)","(31.0, 46.0, 43.5)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 17.0, 16.07142857142857)","(4.4, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 42.285714285714285)"
07-12-2022 20:39:32.109455,"(2.45, 3.25, 3.17)","(31.0, 46.0, 34.0)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 16.5, 15.59090909090909)","(4.4, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 48.0, 36.5)"
07-12-2022 20:39:33.692117,"(2.45, 3.3, 3.1845238095238093)","(31.0, 38.0, 33.83333333333333)","(5.0, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 16.5, 16.6875)","(4.4, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 40.0, 34.54545454545455)"
07-12-2022 20:39:35.042328,"(2.5, 3.25, 3.172222222222222)","(31.0, 36.0, 28.142857142857142)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 17.0, 16.791666666666668)","(4.4, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 40.0, 41.8)"
07-12-2022 20:39:36.503907,"(2.5, 3.2, 3.1142857142857143)","(31.0, 36.0, 29.75)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 17.0, 16.583333333333332)","(4.4, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 42.8421052631579)"
07-12-2022 20:39:37.814487,"(2.5, 3.2, 3.1142857142857143)","(26.0, 36.0, 27.666666666666668)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 17.0, 16.583333333333332)","(4.4, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 45.0)"
07-12-2022 20:39:39.182302,"(2.5, 3.2, 3.066666666666667)","(26.0, 36.0, 28.5)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 17.0, 16.166666666666668)","(4.4, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 48.0, 45.0)"
07-12-2022 20:39:40.581875,"(2.45, 3.0, 2.980111111111111)","(26.0, 32.0, 26.857142857142858)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 17.0, 15.5)","(4.4, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 48.0, 46.5)"
07-12-2022 20:39:41.975119,"(2.45, 2.98, 2.974285714285714)","(26.0, 32.0, 26.857142857142858)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 16.5, 15.75)","(4.4, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 48.0, 44.08695652173913)"
07-12-2022 20:39:43.359796,"(2.45, 3.0, 2.9614973262032085)","(26.0, 32.0, 29.5)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 16.5, 15.75)","(4.4, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 44.9)"
07-12-2022 20:39:44.702032,"(2.45, 3.0, 2.9375)","(26.0, 32.0, 29.333333333333332)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 16.5, 15.75)","(4.4, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 50.0, 45.473684210526315)"
07-12-2022 20:39:46.225992,"(2.45, 3.0, 2.9232)","(26.0, 32.0, 28.5)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 16.5, 15.666666666666666)","(4.4, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 48.0, 45.0)"
07-12-2022 20:39:47.627899,"(2.45, 3.0, 2.944580152671756)","(26.0, 32.0, 28.5)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 16.0, 16.625)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 48.0, 44.30769230769231)"
07-12-2022 20:39:49.063799,"(2.45, 3.0, 2.9640816326530612)","(26.0, 30.0, 26.5)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 17.5, 16.285714285714285)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 48.0, 42.94736842105263)"
07-12-2022 20:39:50.412375,"(2.45, 3.1, 3.057142857142857)","(26.0, 30.0, 26.5)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 17.0, 16.705882352941178)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 48.0, 42.94736842105263)"
07-12-2022 20:39:51.851034,"(2.45, 3.15, 3.128125)","(26.0, 29.0, 25.333333333333332)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 17.0, 16.545454545454547)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 48.0, 42.94736842105263)"
07-12-2022 20:39:53.187472,"(2.45, 3.2, 3.1366666666666667)","(26.0, 29.0, 25.526315789473685)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 17.0, 16.545454545454547)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 48.0, 43.30434782608695)"
07-12-2022 20:39:54.556185,"(2.45, 3.2, 3.1620689655172414)","(26.0, 29.0, 25.526315789473685)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 17.0, 16.344827586206897)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 42.81481481481482)"
07-12-2022 20:39:55.957228,"(2.45, 3.2, 3.1794871794871797)","(26.0, 29.0, 24.523809523809526)","(4.8, 99999, 99990)","(51.0, 99999, 99990)","(12.0, 17.0, 15.425)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 42.54545454545455)"
07-12-2022 20:39:57.312172,"(2.45, 3.15, 3.1202380952380953)","(26.0, 27.0, 24.523809523809526)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 15.5, 15.085714285714285)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 42.54545454545455)"
07-12-2022 20:39:58.764675,"(2.45, 3.15, 3.104285714285714)","(26.0, 27.0, 24.28)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 15.5, 15.085714285714285)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 42.666666666666664)"
07-12-2022 20:40:00.220167,"(2.45, 3.1, 3.074342105263158)","(26.0, 27.0, 24.714285714285715)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 15.5, 15.176470588235293)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 42.666666666666664)"
07-12-2022 20:40:01.553081,"(2.45, 3.1, 3.084375)","(26.0, 26.0, 24.714285714285715)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 15.5, 15.176470588235293)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 42.666666666666664)"
07-12-2022 20:40:02.929892,"(2.45, 3.15, 3.0972826086956524)","(26.0, 26.0, 25.6)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 15.5, 15.333333333333334)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 42.4)"
07-12-2022 20:40:04.379584,"(2.45, 3.1, 3.067177914110429)","(26.0, 27.0, 25.333333333333332)","(5.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 15.5, 15.363636363636363)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 43.111111111111114)"
07-12-2022 20:40:05.859471,"(2.4, 3.1, 3.067177914110429)","(21.0, 27.0, 25.333333333333332)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.26086956521739)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 43.1578947368421)"
07-12-2022 20:40:07.197981,"(2.45, 3.1, 3.0687134502923974)","(21.0, 27.0, 25.823529411764707)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.4)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 41.333333333333336)"
07-12-2022 20:40:08.539076,"(2.45, 3.1, 3.0687134502923974)","(21.0, 27.0, 25.857142857142858)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.26086956521739)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 42.44444444444444)"
07-12-2022 20:40:09.861122,"(2.45, 3.1, 3.055844155844156)","(21.0, 32.0, 30.157894736842106)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.26086956521739)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 41.09090909090909)"
07-12-2022 20:40:11.190472,"(2.45, 3.1, 3.0546666666666664)","(21.0, 32.0, 30.157894736842106)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.26086956521739)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 41.09090909090909)"
07-12-2022 20:40:12.534881,"(2.45, 3.1, 3.0546666666666664)","(21.0, 32.0, 30.157894736842106)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.285714285714286)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 41.09090909090909)"
07-12-2022 20:40:13.876842,"(2.45, 3.1, 3.057281553398058)","(21.0, 30.0, 27.0)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 14.722972972972974)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 41.09090909090909)"
07-12-2022 20:40:15.210211,"(2.45, 3.1, 3.032608695652174)","(21.0, 28.0, 27.0)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 16.0, 14.714285714285714)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 41.09090909090909)"
07-12-2022 20:40:16.603633,"(2.45, 3.1, 3.096875)","(21.0, 28.0, 27.666666666666668)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 16.0, 15.25)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 42.0)"
07-12-2022 20:40:18.034194,"(2.45, 3.15, 3.096875)","(21.0, 28.0, 27.53846153846154)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.25)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 42.0)"
07-12-2022 20:40:19.454553,"(2.45, 3.15, 3.096875)","(21.0, 28.0, 26.692307692307693)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 14.779069767441861)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 42.0)"
07-12-2022 20:40:20.795725,"(2.45, 3.15, 3.130357142857143)","(21.0, 27.0, 26.692307692307693)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 16.0, 14.848837209302326)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 42.285714285714285)"
07-12-2022 20:40:22.201727,"(2.45, 3.2, 3.18)","(21.0, 27.0, 26.75)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 16.0, 14.848837209302326)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 32.57142857142857)"
07-12-2022 20:40:23.619239,"(2.45, 3.2, 3.2012820512820515)","(21.0, 27.0, 27.1)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 16.0, 14.935483870967742)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 34.0, 43.57142857142857)"
07-12-2022 20:40:24.982615,"(2.45, 3.25, 3.2012820512820515)","(21.0, 28.0, 27.1)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 16.0, 15.441176470588236)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 44.583333333333336)"
07-12-2022 20:40:26.396604,"(2.45, 3.25, 3.207547169811321)","(21.0, 28.0, 26.5)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.475609756097562)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 46.0, 34.0)"
07-12-2022 20:40:27.776175,"(2.45, 3.25, 3.237704918032787)","(21.0, 27.0, 26.5)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.222222222222221)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 34.0)"
07-12-2022 20:40:29.246616,"(2.45, 3.25, 3.2257894736842103)","(21.0, 29.0, 28.692307692307693)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.222222222222221)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 44.0, 32.666666666666664)"
07-12-2022 20:40:30.651548,"(2.45, 3.25, 3.1964516129032257)","(21.0, 29.0, 27.2)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.333333333333334)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 42.0, 34.0)"
07-12-2022 20:40:32.108534,"(2.5, 3.25, 3.1758928571428573)","(21.0, 29.0, 27.333333333333332)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.333333333333334)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 40.0, 31.076923076923077)"
07-12-2022 20:40:33.466279,"(2.5, 3.25, 3.2066820276497694)","(21.0, 28.0, 31.0)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.223529411764705)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 38.0, 35.1)"
07-12-2022 20:40:34.791405,"(2.5, 3.25, 3.1850230414746545)","(21.0, 32.0, 31.0)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 16.0, 15.223529411764705)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 36.0, 33.0)"
07-12-2022 20:40:36.205839,"(2.5, 3.2, 3.1577181208053693)","(21.0, 32.0, 29.2)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 16.0, 15.223529411764705)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 36.0, 32.53846153846154)"
07-12-2022 20:40:37.607801,"(2.5, 3.2, 3.145689655172414)","(21.0, 30.0, 28.363636363636363)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 16.0, 14.794117647058824)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 36.0, 31.5)"
07-12-2022 20:40:39.041628,"(2.5, 3.2, 3.145689655172414)","(21.0, 29.0, 28.125)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.0, 14.785714285714286)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 36.0, 30.5)"
07-12-2022 20:40:40.599904,"(2.5, 3.2, 3.1503937007874017)","(21.0, 29.0, 28.125)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.0, 14.796610169491526)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 34.0, 30.23076923076923)"
07-12-2022 20:40:42.166925,"(2.5, 3.2, 3.1503937007874017)","(21.0, 29.0, 28.0)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.0, 14.801724137931034)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 34.0, 31.545454545454547)"
07-12-2022 20:40:43.864954,"(2.5, 3.2, 3.146376811594203)","(21.0, 29.0, 28.75)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.0, 14.880952380952381)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 32.0, 30.25)"
07-12-2022 20:40:45.526085,"(2.5, 3.2, 3.1618556701030927)","(21.0, 29.0, 28.75)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.0, 14.88888888888889)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 34.0, 30.647058823529413)"
07-12-2022 20:40:47.198587,"(2.5, 3.2, 3.1500000000000004)","(21.0, 29.0, 28.5)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.0, 14.88888888888889)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 36.0, 30.105263157894736)"
07-12-2022 20:40:48.882058,"(2.5, 3.2, 3.1500000000000004)","(21.0, 29.0, 28.5)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.0, 14.880952380952381)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(15.0, 99999, 99990)","(31.0, 36.0, 30.90909090909091)"
07-12-2022 20:40:50.533343,"(2.5, 3.2, 3.138181818181818)","(21.0, 29.0, 28.81818181818182)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.0, 14.880952380952381)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 34.0, 33.2)"
07-12-2022 20:40:51.974238,"(2.5, 3.2, 3.063157894736842)","(21.0, 29.0, 28.81818181818182)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.0, 15.025423728813559)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 34.0, 33.2)"
07-12-2022 20:40:53.346414,"(2.5, 3.15, 3.063157894736842)","(21.0, 29.0, 28.846153846153847)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.033333333333333)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 34.0, 33.333333333333336)"
07-12-2022 20:40:54.730938,"(2.5, 3.15, 3.0749999999999997)","(21.0, 29.0, 28.833333333333332)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.06140350877193)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 34.0, 33.333333333333336)"
07-12-2022 20:40:56.093057,"(2.5, 3.15, 3.0928571428571425)","(21.0, 29.0, 28.833333333333332)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.06140350877193)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 34.0, 33.2)"
07-12-2022 20:40:57.514804,"(2.5, 3.15, 3.121052631578947)","(21.0, 29.0, 28.833333333333332)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.06140350877193)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 34.0, 33.2)"
07-12-2022 20:40:58.959367,"(2.5, 3.15, 3.1148936170212767)","(21.0, 29.0, 28.833333333333332)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.06140350877193)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 34.0, 33.2)"
07-12-2022 20:41:00.367024,"(2.5, 3.15, 3.1148936170212767)","(21.0, 29.0, 28.846153846153847)","(4.8, 99999, 99990)","(41.0, 99999, 99990)","(13.0, 15.5, 15.103174603174603)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(14.0, 99999, 99990)","(26.0, 34.0, 33.333333333333336)"
