,Golden Hands,Black Baccara,Tuesdays Gone,Nomad Road,Striking Stare,Deadly Choice,Scandalise,Atomic Len
11-01-2023 21:32:28.408602,"(4.2, 8.0, 7.602197802197802)","(51.0, 100.0, 93.63636363636363)","(10.0, 15.0, 14.73913043478261)","(9.0, 27.0, 23.608695652173914)","(18.0, 40.0, 38.054054054054056)","(15.0, 20.0, 19.089285714285715)","(61.0, 260.0, 194.0)","(1.45, 1.51, 1.50875)"
11-01-2023 21:32:29.481715,"(4.2, 8.0, 7.6191489361702125)","(51.0, 95.0, 83.0)","(10.0, 14.5, 14.2)","(9.0, 27.0, 23.75)","(18.0, 40.0, 38.16666666666667)","(15.0, 20.0, 19.392857142857142)","(61.0, 250.0, 194.0)","(1.45, 1.52, 1.518125)"
11-01-2023 21:32:31.007357,"(4.2, 8.2, 7.266666666666667)","(51.0, 95.0, 80.0)","(10.0, 14.5, 14.352941176470589)","(9.0, 27.0, 24.2)","(18.0, 40.0, 38.16666666666667)","(15.0, 20.0, 19.392857142857142)","(61.0, 250.0, 185.45454545454547)","(1.45, 1.52, 1.5048148148148148)"
11-01-2023 21:32:32.068823,"(4.2, 8.2, 7.25)","(51.0, 95.0, 80.0)","(10.0, 14.5, 14.352941176470589)","(9.0, 27.0, 23.64)","(18.0, 40.0, 38.16666666666667)","(15.0, 20.0, 19.31081081081081)","(61.0, 240.0, 185.45454545454547)","(1.45, 1.53, 1.5048148148148148)"
11-01-2023 21:32:33.149294,"(5.0, 8.0, 7.3076923076923075)","(51.0, 90.0, 76.0)","(10.0, 14.5, 13.983333333333333)","(10.0, 27.0, 23.64)","(19.0, 40.0, 38.82142857142857)","(15.0, 20.0, 19.31081081081081)","(61.0, 240.0, 185.45454545454547)","(1.4, 1.53, 1.5048148148148148)"
11-01-2023 21:32:34.209231,"(5.0, 8.0, 7.3076923076923075)","(51.0, 90.0, 68.125)","(10.0, 14.5, 13.983333333333333)","(10.0, 27.0, 24.2)","(19.0, 40.0, 39.131578947368425)","(15.0, 20.0, 19.31081081081081)","(61.0, 240.0, 185.45454545454547)","(1.4, 1.53, 1.509375)"
11-01-2023 21:32:35.258818,"(5.0, 7.8, 7.4799999999999995)","(51.0, 90.0, 69.41176470588235)","(10.0, 14.5, 13.527777777777779)","(10.0, 27.0, 24.2)","(19.0, 40.0, 39.131578947368425)","(15.0, 20.0, 19.31081081081081)","(61.0, 240.0, 185.0)","(1.4, 1.53, 1.5098360655737706)"
11-01-2023 21:32:36.364144,"(5.0, 7.8, 7.492307692307692)","(51.0, 90.0, 69.41176470588235)","(10.0, 14.5, 13.527777777777779)","(10.0, 27.0, 23.64)","(19.0, 40.0, 39.05714285714286)","(15.0, 20.0, 19.31081081081081)","(61.0, 240.0, 185.0)","(1.4, 1.53, 1.5327586206896553)"
11-01-2023 21:32:37.428334,"(5.0, 7.8, 7.3)","(51.0, 90.0, 69.41176470588235)","(10.0, 14.5, 13.554054054054054)","(10.0, 27.0, 24.454545454545453)","(19.0, 40.0, 38.35)","(15.0, 20.0, 19.31081081081081)","(61.0, 240.0, 189.23076923076923)","(1.4, 1.54, 1.5327586206896553)"
11-01-2023 21:32:38.626960,"(5.0, 7.8, 7.12)","(51.0, 90.0, 68.125)","(10.0, 14.5, 13.551282051282051)","(10.0, 27.0, 24.454545454545453)","(19.0, 40.0, 39.10810810810811)","(15.0, 20.0, 19.31081081081081)","(61.0, 240.0, 194.16666666666666)","(1.4, 1.54, 1.534)"
11-01-2023 21:32:39.805995,"(5.0, 7.8, 7.181818181818182)","(51.0, 90.0, 68.125)","(10.0, 14.5, 13.551282051282051)","(10.0, 27.0, 24.454545454545453)","(19.0, 40.0, 39.10810810810811)","(15.0, 20.0, 19.357142857142858)","(61.0, 240.0, 194.16666666666666)","(1.4, 1.54, 1.534)"
11-01-2023 21:32:40.920919,"(5.0, 7.6, 7.547826086956522)","(51.0, 90.0, 68.125)","(10.0, 14.5, 13.117647058823529)","(10.0, 27.0, 24.454545454545453)","(19.0, 40.0, 39.10810810810811)","(15.0, 20.0, 19.53448275862069)","(61.0, 240.0, 196.25)","(1.4, 1.54, 1.534)"
11-01-2023 21:32:41.950939,"(5.0, 7.6, 7.1)","(51.0, 90.0, 68.125)","(10.0, 14.0, 13.117647058823529)","(10.0, 27.0, 24.454545454545453)","(19.0, 40.0, 39.10810810810811)","(15.0, 20.0, 19.61111111111111)","(61.0, 240.0, 194.16666666666666)","(1.4, 1.54, 1.534)"
11-01-2023 21:32:42.943221,"(5.0, 7.6, 7.054545454545455)","(51.0, 90.0, 68.125)","(10.0, 14.0, 13.083333333333334)","(10.0, 27.0, 24.454545454545453)","(19.0, 40.0, 39.10810810810811)","(15.0, 20.0, 19.7)","(61.0, 240.0, 194.16666666666666)","(1.4, 1.54, 1.535925925925926)"
11-01-2023 21:32:43.989703,"(5.0, 7.6, 6.933333333333333)","(51.0, 90.0, 68.125)","(10.0, 14.0, 13.166666666666666)","(10.0, 27.0, 24.454545454545453)","(19.0, 40.0, 39.10810810810811)","(15.0, 20.0, 19.7)","(61.0, 240.0, 203.33333333333334)","(1.4, 1.54, 1.535925925925926)"
11-01-2023 21:32:44.988550,"(5.0, 7.6, 6.861538461538461)","(51.0, 90.0, 68.125)","(10.0, 14.0, 13.282608695652174)","(10.0, 27.0, 24.454545454545453)","(19.0, 40.0, 39.10810810810811)","(15.0, 20.0, 19.75)","(61.0, 240.0, 205.0)","(1.4, 1.54, 1.557)"
11-01-2023 21:32:45.974661,"(5.0, 7.6, 6.842105263157895)","(51.0, 90.0, 73.84615384615384)","(10.0, 14.0, 13.282608695652174)","(10.0, 27.0, 24.454545454545453)","(19.0, 40.0, 31.75)","(15.0, 20.0, 19.88235294117647)","(61.0, 240.0, 203.33333333333334)","(1.4, 1.56, 1.5514285714285714)"
11-01-2023 21:32:46.967216,"(5.0, 7.4, 7.08)","(51.0, 90.0, 73.84615384615384)","(10.0, 14.0, 13.282608695652174)","(10.0, 27.0, 24.6)","(19.0, 40.0, 32.5)","(15.0, 20.0, 19.88235294117647)","(61.0, 240.0, 203.63636363636363)","(1.4, 1.56, 1.553404255319149)"
11-01-2023 21:32:48.068861,"(5.0, 7.4, 7.095238095238095)","(51.0, 90.0, 73.84615384615384)","(10.0, 14.0, 13.282608695652174)","(10.0, 27.0, 24.454545454545453)","(19.0, 40.0, 39.10810810810811)","(15.0, 20.0, 19.833333333333332)","(61.0, 240.0, 203.33333333333334)","(1.4, 1.57, 1.5545714285714287)"
11-01-2023 21:32:49.184297,"(5.0, 7.4, 6.961290322580645)","(51.0, 90.0, 76.875)","(10.0, 14.0, 13.166666666666666)","(10.0, 27.0, 24.454545454545453)","(19.0, 40.0, 39.10810810810811)","(15.0, 20.0, 19.833333333333332)","(61.0, 240.0, 203.33333333333334)","(1.4, 1.57, 1.5545714285714287)"
11-01-2023 21:32:50.268950,"(5.0, 7.4, 6.95)","(51.0, 90.0, 76.875)","(10.0, 14.0, 12.977272727272727)","(10.0, 27.0, 24.454545454545453)","(19.0, 40.0, 38.35)","(15.0, 20.0, 22.066666666666666)","(61.0, 240.0, 203.33333333333334)","(1.4, 1.57, 1.5454545454545454)"
11-01-2023 21:32:51.250208,"(5.0, 7.4, 6.95)","(51.0, 90.0, 68.125)","(10.0, 14.0, 12.977272727272727)","(10.0, 27.0, 24.454545454545453)","(19.0, 40.0, 38.35)","(15.0, 25.0, 22.5)","(61.0, 240.0, 203.33333333333334)","(1.35, 1.57, 1.5433333333333334)"
11-01-2023 21:32:52.336530,"(5.0, 7.4, 6.883870967741935)","(51.0, 90.0, 68.125)","(10.0, 14.0, 12.977272727272727)","(10.0, 27.0, 24.454545454545453)","(19.0, 40.0, 37.69230769230769)","(15.0, 25.0, 22.727272727272727)","(61.0, 240.0, 194.16666666666666)","(1.35, 1.56, 1.5457142857142858)"
11-01-2023 21:32:53.547303,"(5.0, 7.4, 6.883870967741935)","(51.0, 90.0, 68.125)","(10.0, 14.0, 12.977272727272727)","(10.0, 27.0, 24.454545454545453)","(19.0, 40.0, 38.69565217391305)","(15.0, 23.0, 22.727272727272727)","(61.0, 240.0, 203.33333333333334)","(1.35, 1.56, 1.5457142857142858)"
11-01-2023 21:32:54.605053,"(5.0, 7.4, 6.883870967741935)","(51.0, 90.0, 68.125)","(10.0, 14.0, 12.977272727272727)","(11.0, 27.0, 24.454545454545453)","(19.0, 40.0, 38.69565217391305)","(15.0, 23.0, 22.727272727272727)","(61.0, 240.0, 203.33333333333334)","(1.35, 1.56, 1.5433333333333334)"
11-01-2023 21:32:55.615102,"(5.0, 7.4, 6.883870967741935)","(51.0, 90.0, 68.125)","(10.0, 14.0, 12.977272727272727)","(11.0, 27.0, 24.454545454545453)","(19.0, 40.0, 37.69230769230769)","(15.0, 23.0, 22.727272727272727)","(61.0, 240.0, 203.33333333333334)","(1.35, 1.56, 1.5457142857142858)"
11-01-2023 21:32:56.716764,"(5.0, 7.4, 6.807407407407407)","(51.0, 90.0, 68.125)","(10.0, 14.0, 12.977272727272727)","(11.0, 27.0, 24.454545454545453)","(19.0, 40.0, 36.8)","(15.0, 23.0, 22.727272727272727)","(61.0, 240.0, 203.33333333333334)","(1.35, 1.56, 1.5516326530612246)"
11-01-2023 21:32:57.873489,"(5.0, 7.2, 6.6499999999999995)","(51.0, 90.0, 68.125)","(10.0, 14.0, 12.977272727272727)","(11.0, 27.0, 24.2972972972973)","(19.0, 40.0, 36.8)","(15.0, 23.0, 22.727272727272727)","(61.0, 240.0, 203.33333333333334)","(1.35, 1.57, 1.5513793103448277)"
11-01-2023 21:32:58.912357,"(5.0, 7.0, 6.733333333333333)","(51.0, 90.0, 68.125)","(10.0, 14.0, 12.81578947368421)","(11.0, 27.0, 24.2972972972973)","(19.0, 40.0, 36.8)","(15.0, 23.0, 22.727272727272727)","(61.0, 240.0, 203.33333333333334)","(1.35, 1.57, 1.5513793103448277)"
11-01-2023 21:32:59.948847,"(5.0, 7.0, 6.733333333333333)","(51.0, 90.0, 68.125)","(10.0, 13.5, 12.9375)","(11.0, 26.0, 25.4)","(19.0, 40.0, 38.0)","(15.0, 23.0, 22.8)","(61.0, 240.0, 203.33333333333334)","(1.35, 1.57, 1.5516666666666667)"
11-01-2023 21:33:00.989584,"(5.0, 7.0, 6.628571428571428)","(51.0, 90.0, 68.125)","(10.0, 13.5, 12.9375)","(11.0, 26.0, 25.4)","(19.0, 40.0, 36.8)","(15.0, 23.0, 22.470588235294116)","(61.0, 240.0, 166.66666666666666)","(1.35, 1.57, 1.5516666666666667)"
11-01-2023 21:33:02.032558,"(5.0, 7.0, 6.628571428571428)","(51.0, 90.0, 76.875)","(10.0, 13.5, 12.807692307692308)","(11.0, 26.0, 25.4)","(19.0, 40.0, 38.54545454545455)","(15.0, 23.0, 22.470588235294116)","(61.0, 240.0, 166.66666666666666)","(1.35, 1.57, 1.5516666666666667)"
11-01-2023 21:33:03.080882,"(5.0, 7.0, 6.726315789473684)","(51.0, 90.0, 68.125)","(10.0, 13.5, 13.125)","(11.0, 26.0, 25.4)","(19.0, 40.0, 39.0)","(15.0, 23.0, 21.933333333333334)","(61.0, 240.0, 203.33333333333334)","(1.35, 1.57, 1.5516666666666667)"
11-01-2023 21:33:04.077839,"(5.0, 7.0, 6.628571428571428)","(51.0, 90.0, 68.125)","(10.0, 13.5, 13.125)","(11.0, 26.0, 24.0)","(19.0, 40.0, 39.30769230769231)","(15.0, 23.0, 21.933333333333334)","(61.0, 240.0, 203.33333333333334)","(1.35, 1.57, 1.5516666666666667)"
11-01-2023 21:33:05.122179,"(5.0, 7.0, 6.726315789473684)","(51.0, 90.0, 68.125)","(10.0, 13.5, 13.088235294117647)","(11.0, 26.0, 24.0)","(19.0, 40.0, 39.30769230769231)","(15.0, 23.0, 21.772727272727273)","(61.0, 240.0, 166.66666666666666)","(1.35, 1.57, 1.5592682926829269)"
11-01-2023 21:33:06.116314,"(5.0, 7.0, 6.726315789473684)","(51.0, 90.0, 68.125)","(10.0, 13.5, 13.088235294117647)","(11.0, 26.0, 24.0)","(19.0, 40.0, 39.30769230769231)","(15.0, 23.0, 21.071428571428573)","(61.0, 240.0, 203.33333333333334)","(1.35, 1.57, 1.5592682926829269)"
11-01-2023 21:33:07.128138,"(5.0, 7.0, 6.628571428571428)","(51.0, 90.0, 68.125)","(10.0, 13.5, 13.088235294117647)","(11.0, 26.0, 24.0)","(19.0, 40.0, 39.30769230769231)","(15.0, 23.0, 21.5)","(61.0, 240.0, 166.66666666666666)","(1.35, 1.57, 1.5592682926829269)"
11-01-2023 21:33:08.264343,"(5.0, 7.0, 6.726315789473684)","(51.0, 90.0, 68.125)","(10.0, 13.5, 13.0625)","(11.0, 26.0, 24.0)","(19.0, 40.0, 39.30769230769231)","(15.0, 23.0, 20.923076923076923)","(61.0, 240.0, 203.33333333333334)","(1.35, 1.57, 1.5592682926829269)"
11-01-2023 21:33:09.388841,"(5.0, 7.0, 6.628571428571428)","(51.0, 90.0, 68.125)","(10.0, 13.5, 13.0625)","(11.0, 26.0, 24.0)","(19.0, 40.0, 39.75)","(15.0, 23.0, 21.333333333333332)","(61.0, 240.0, 205.0)","(1.35, 1.57, 1.569)"
11-01-2023 21:33:10.470062,"(5.5, 6.8, 6.553846153846154)","(51.0, 90.0, 71.25)","(10.0, 13.5, 13.083333333333334)","(13.0, 26.0, 24.125)","(21.0, 40.0, 39.75)","(16.0, 23.0, 21.928571428571427)","(81.0, 240.0, 205.0)","(1.3, 1.58, 1.5662500000000001)"
11-01-2023 21:33:11.474842,"(5.5, 6.6, 6.511111111111111)","(51.0, 90.0, 71.25)","(10.0, 13.5, 13.083333333333334)","(13.0, 26.0, 24.125)","(21.0, 40.0, 39.75)","(16.0, 23.0, 22.7)","(81.0, 240.0, 194.375)","(1.3, 1.58, 1.568709677419355)"
11-01-2023 21:33:12.563748,"(5.5, 6.4, 6.336)","(51.0, 90.0, 71.25)","(10.0, 13.5, 13.083333333333334)","(13.0, 26.0, 24.125)","(21.0, 44.0, 40.76470588235294)","(16.0, 22.0, 21.8)","(81.0, 270.0, 182.0)","(1.3, 1.59, 1.568709677419355)"
11-01-2023 21:33:13.665432,"(5.5, 6.4, 6.336)","(51.0, 90.0, 71.25)","(10.0, 13.5, 13.083333333333334)","(13.0, 26.0, 24.125)","(21.0, 44.0, 40.76470588235294)","(16.0, 22.0, 21.8)","(81.0, 270.0, 205.83333333333334)","(1.3, 1.59, 1.5665853658536586)"
11-01-2023 21:33:14.692368,"(5.5, 6.4, 6.336)","(51.0, 90.0, 71.25)","(10.0, 13.5, 13.083333333333334)","(13.0, 26.0, 24.125)","(21.0, 44.0, 40.76470588235294)","(16.0, 22.0, 21.8)","(81.0, 270.0, 205.83333333333334)","(1.3, 1.59, 1.5665853658536586)"
11-01-2023 21:33:15.763397,"(5.5, 6.4, 6.336)","(51.0, 90.0, 71.25)","(10.0, 13.5, 13.083333333333334)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.8)","(81.0, 270.0, 205.83333333333334)","(1.3, 1.59, 1.5633333333333335)"
11-01-2023 21:33:16.786808,"(5.5, 6.4, 6.336)","(51.0, 90.0, 71.25)","(10.0, 13.5, 13.083333333333334)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.8)","(81.0, 270.0, 218.0)","(1.3, 1.59, 1.5633333333333335)"
11-01-2023 21:33:17.877471,"(5.5, 6.4, 6.336)","(51.0, 90.0, 79.28571428571429)","(10.0, 13.5, 13.083333333333334)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.8)","(81.0, 250.0, 217.5)","(1.3, 1.59, 1.5708)"
11-01-2023 21:33:18.899181,"(5.5, 6.4, 6.336)","(51.0, 90.0, 85.3125)","(10.0, 13.5, 13.083333333333334)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.8)","(81.0, 240.0, 217.5)","(1.3, 1.59, 1.5727027027027027)"
11-01-2023 21:33:19.890806,"(5.5, 6.4, 6.311111111111112)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.5, 13.083333333333334)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.0)","(16.0, 22.0, 21.8)","(81.0, 240.0, 213.75)","(1.3, 1.59, 1.589624060150376)"
11-01-2023 21:33:20.887290,"(5.5, 6.4, 6.258823529411765)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.5, 13.083333333333334)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.0)","(16.0, 22.0, 21.8)","(81.0, 240.0, 213.75)","(1.3, 1.59, 1.5976551724137933)"
11-01-2023 21:33:21.878884,"(5.5, 6.4, 6.258823529411765)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.5, 12.735294117647058)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.0)","(16.0, 22.0, 21.857142857142858)","(81.0, 240.0, 187.5)","(1.3, 1.6, 1.5976551724137933)"
11-01-2023 21:33:22.862794,"(5.5, 6.4, 6.258823529411765)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.5, 12.735294117647058)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.75)","(16.0, 22.0, 21.8)","(81.0, 240.0, 217.5)","(1.3, 1.6, 1.591904761904762)"
11-01-2023 21:33:23.894475,"(5.5, 6.4, 6.290909090909091)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.0, 12.928571428571429)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.8)","(81.0, 240.0, 217.5)","(1.3, 1.6, 1.591904761904762)"
11-01-2023 21:33:24.956499,"(5.5, 6.4, 6.297674418604651)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.0, 12.764705882352942)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.81818181818182)","(81.0, 240.0, 187.5)","(1.3, 1.6, 1.585)"
11-01-2023 21:33:25.994516,"(5.5, 6.4, 6.300000000000001)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.0, 12.666666666666666)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.81818181818182)","(81.0, 240.0, 217.5)","(1.3, 1.6, 1.585)"
11-01-2023 21:33:26.997130,"(5.5, 6.4, 6.314285714285715)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.0, 12.8)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.81818181818182)","(81.0, 240.0, 217.5)","(1.3, 1.6, 1.6071812080536914)"
11-01-2023 21:33:28.049296,"(5.5, 6.4, 6.314285714285715)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.0, 12.666666666666666)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.8)","(81.0, 240.0, 165.0)","(1.3, 1.61, 1.6088636363636364)"
11-01-2023 21:33:29.079660,"(5.5, 6.4, 6.269387755102041)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.0, 12.571428571428571)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.8)","(81.0, 240.0, 215.0)","(1.3, 1.61, 1.6030000000000002)"
11-01-2023 21:33:30.168048,"(5.5, 6.4, 6.266666666666667)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.0, 12.5)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.8)","(81.0, 240.0, 202.5)","(1.3, 1.61, 1.5943478260869566)"
11-01-2023 21:33:31.274040,"(5.5, 6.4, 6.269387755102041)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.0, 12.5)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.636363636363637)","(81.0, 240.0, 202.5)","(1.3, 1.61, 1.5943478260869566)"
11-01-2023 21:33:32.385434,"(5.5, 6.4, 6.269387755102041)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.0, 12.5)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.636363636363637)","(81.0, 240.0, 202.5)","(1.3, 1.61, 1.5943478260869566)"
11-01-2023 21:33:33.473285,"(5.5, 6.4, 6.269387755102041)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.0, 12.5)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.636363636363637)","(81.0, 240.0, 215.0)","(1.3, 1.61, 1.5943478260869566)"
11-01-2023 21:33:34.577864,"(5.5, 6.4, 6.269387755102041)","(51.0, 90.0, 85.3125)","(10.0, 13.0, 12.5)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.636363636363637)","(81.0, 240.0, 202.5)","(1.3, 1.61, 1.5946153846153848)"
11-01-2023 21:33:35.757830,"(5.5, 6.4, 6.269387755102041)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.0, 12.5)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.636363636363637)","(91.0, 240.0, 202.5)","(1.3, 1.61, 1.5909523809523811)"
11-01-2023 21:33:36.884611,"(5.5, 6.4, 6.235897435897436)","(51.0, 90.0, 84.11764705882354)","(10.0, 12.5, 12.3)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.636363636363637)","(91.0, 240.0, 202.5)","(1.3, 1.61, 1.5909523809523811)"
11-01-2023 21:33:37.963339,"(5.5, 6.4, 6.235897435897436)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.0, 12.666666666666666)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.666666666666664)","(16.0, 22.0, 21.428571428571427)","(91.0, 240.0, 202.5)","(1.3, 1.61, 1.5946153846153848)"
11-01-2023 21:33:39.105566,"(5.5, 6.4, 6.235897435897436)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.0, 12.155172413793103)","(13.0, 26.0, 24.125)","(21.0, 42.0, 41.0)","(16.0, 22.0, 21.636363636363637)","(91.0, 240.0, 202.5)","(1.3, 1.61, 1.5954545454545455)"
11-01-2023 21:33:40.269981,"(5.5, 6.4, 6.235897435897436)","(51.0, 90.0, 84.11764705882354)","(10.0, 13.0, 12.214285714285714)","(13.0, 26.0, 24.333333333333332)","(21.0, 42.0, 41.0)","(16.0, 22.0, 23.0)","(91.0, 240.0, 202.5)","(1.3, 1.6, 1.5975862068965518)"
11-01-2023 21:33:41.374396,"(5.5, 6.4, 6.232)","(51.0, 90.0, 84.11764705882354)","(10.0, 12.5, 12.222222222222221)","(13.0, 26.0, 24.333333333333332)","(21.0, 42.0, 41.0)","(16.0, 25.0, 22.727272727272727)","(91.0, 240.0, 175.71428571428572)","(1.3, 1.61, 1.5945454545454547)"
11-01-2023 21:33:42.479757,"(5.5, 6.4, 6.232)","(51.0, 90.0, 84.11764705882354)","(10.0, 12.5, 12.222222222222221)","(13.0, 26.0, 24.333333333333332)","(21.0, 42.0, 41.0)","(16.0, 23.0, 22.727272727272727)","(91.0, 240.0, 175.71428571428572)","(1.3, 1.6, 1.5971428571428572)"
11-01-2023 21:33:43.590203,"(5.5, 6.4, 6.232)","(51.0, 90.0, 84.11764705882354)","(10.0, 12.5, 12.222222222222221)","(13.0, 26.0, 24.333333333333332)","(21.0, 42.0, 41.0)","(16.0, 23.0, 22.57142857142857)","(91.0, 240.0, 159.0)","(1.3, 1.6, 1.5997222222222223)"
11-01-2023 21:33:44.685012,"(5.5, 6.4, 6.232)","(51.0, 90.0, 84.11764705882354)","(10.0, 12.5, 12.222222222222221)","(13.0, 26.0, 24.333333333333332)","(21.0, 42.0, 41.0)","(16.0, 23.0, 22.57142857142857)","(91.0, 240.0, 159.0)","(1.3, 1.6, 1.5994117647058825)"
11-01-2023 21:33:45.848765,"(5.5, 6.4, 6.232)","(51.0, 90.0, 84.11764705882354)","(10.0, 12.5, 12.222222222222221)","(13.0, 26.0, 24.333333333333332)","(21.0, 42.0, 41.0)","(16.0, 23.0, 21.875)","(91.0, 240.0, 159.0)","(1.3, 1.61, 1.5994117647058825)"
11-01-2023 21:33:46.953123,"(5.5, 6.4, 6.232)","(51.0, 90.0, 84.11764705882354)","(10.0, 12.5, 12.15)","(13.0, 26.0, 24.333333333333332)","(21.0, 42.0, 41.0)","(16.0, 23.0, 21.25)","(91.0, 240.0, 159.0)","(1.3, 1.61, 1.5976190476190477)"
11-01-2023 21:33:48.030018,"(5.5, 6.4, 6.232)","(51.0, 90.0, 84.11764705882354)","(10.0, 12.5, 12.15)","(13.0, 26.0, 24.684210526315788)","(21.0, 42.0, 41.45454545454545)","(16.0, 23.0, 21.25)","(91.0, 240.0, 159.0)","(1.3, 1.61, 1.597)"
11-01-2023 21:33:49.161212,"(5.5, 6.4, 6.232)","(51.0, 90.0, 83.75)","(10.0, 12.5, 12.15)","(13.0, 25.0, 24.684210526315788)","(21.0, 42.0, 41.45454545454545)","(16.0, 23.0, 21.25)","(91.0, 240.0, 159.0)","(1.3, 1.61, 1.593846153846154)"
11-01-2023 21:33:50.409418,"(5.5, 6.4, 6.232)","(51.0, 90.0, 83.84615384615384)","(10.0, 12.5, 12.119047619047619)","(13.0, 25.0, 24.684210526315788)","(21.0, 42.0, 41.45454545454545)","(16.0, 23.0, 21.25)","(91.0, 240.0, 159.0)","(1.3, 1.61, 1.5926666666666667)"
11-01-2023 21:33:51.562442,"(5.5, 6.4, 6.232)","(51.0, 90.0, 83.84615384615384)","(10.0, 12.5, 12.119047619047619)","(13.0, 25.0, 24.235294117647058)","(21.0, 42.0, 41.625)","(16.0, 23.0, 21.833333333333332)","(91.0, 240.0, 220.0)","(1.3, 1.6, 1.5926315789473684)"
11-01-2023 21:33:52.608156,"(5.5, 6.4, 6.247272727272727)","(51.0, 90.0, 85.55555555555556)","(10.0, 12.5, 12.119047619047619)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 21.384615384615383)","(91.0, 240.0, 221.42857142857142)","(1.3, 1.6, 1.593846153846154)"
11-01-2023 21:33:53.708433,"(5.5, 6.4, 6.247272727272727)","(51.0, 90.0, 85.55555555555556)","(10.0, 12.5, 12.159574468085106)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 21.833333333333332)","(91.0, 230.0, 217.5)","(1.3, 1.6, 1.5950000000000002)"
11-01-2023 21:33:54.819517,"(5.5, 6.4, 6.247272727272727)","(51.0, 90.0, 85.55555555555556)","(10.0, 12.5, 12.159574468085106)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 21.833333333333332)","(91.0, 230.0, 218.88888888888889)","(1.3, 1.6, 1.5926315789473684)"
11-01-2023 21:33:55.814199,"(5.5, 6.4, 6.247272727272727)","(51.0, 90.0, 85.55555555555556)","(10.0, 12.5, 12.159574468085106)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 21.833333333333332)","(91.0, 230.0, 216.66666666666666)","(1.3, 1.6, 1.5906666666666667)"
11-01-2023 21:33:56.854265,"(5.5, 6.4, 6.247272727272727)","(51.0, 90.0, 85.55555555555556)","(10.0, 12.5, 12.159574468085106)","(13.0, 25.0, 23.954545454545453)","(21.0, 42.0, 41.625)","(16.0, 23.0, 21.833333333333332)","(91.0, 220.0, 215.71428571428572)","(1.3, 1.6, 1.5906666666666667)"
