,Giant Payday,Cleopatras Strike,Bigfoot City,Zumurudee,Bobs All In,Cashanova,My Boy Lollipop,Vintage Kitten,River Rose,Macedonian Ruler,Were Just Sayin
10-01-2023 08:51:21.630652,"(13.0, 23.0, 20.22222222222222)","(2.45, 3.0, 2.9286486486486485)","(3.3, 4.5, 4.34)","(18.0, 34.0, 30.11111111111111)","(9.0, 17.0, 13.0)","(7.5, 8.8, 8.56)","(51.0, 200.0, 103.45454545454545)","(31.0, 160.0, 108.80000000000001)","(10.0, 23.0, 17.428571428571427)","(14.0, 29.0, 19.357142857142858)","(26.0, 190.0, 152.0)"
10-01-2023 08:51:22.818396,"(13.0, 23.0, 20.22222222222222)","(2.45, 3.0, 2.9286486486486485)","(3.3, 4.5, 4.34)","(18.0, 34.0, 27.2)","(9.0, 17.0, 13.0)","(7.5, 8.8, 8.56)","(51.0, 200.0, 82.66666666666667)","(31.0, 160.0, 108.80000000000001)","(10.0, 22.0, 19.6)","(14.0, 29.0, 19.357142857142858)","(26.0, 190.0, 152.0)"
10-01-2023 08:51:24.045292,"(13.0, 23.0, 20.22222222222222)","(2.45, 3.0, 2.9286486486486485)","(3.3, 4.5, 4.34)","(18.0, 34.0, 29.875)","(9.0, 17.0, 14.882352941176471)","(7.5, 8.8, 8.56)","(51.0, 200.0, 82.66666666666667)","(31.0, 160.0, 108.80000000000001)","(10.0, 22.0, 19.454545454545453)","(14.0, 29.0, 24.0)","(26.0, 190.0, 141.28571428571428)"
10-01-2023 08:51:25.221780,"(13.0, 23.0, 19.666666666666668)","(2.45, 3.0, 2.9286486486486485)","(3.3, 4.5, 4.34)","(18.0, 34.0, 29.875)","(9.0, 17.0, 13.0)","(7.5, 8.8, 8.6)","(51.0, 200.0, 95.0)","(31.0, 160.0, 108.80000000000001)","(10.0, 22.0, 18.53333333333333)","(14.0, 29.0, 19.357142857142858)","(26.0, 190.0, 161.66666666666666)"
10-01-2023 08:51:26.424624,"(13.0, 23.0, 19.666666666666668)","(2.45, 3.0, 2.9286486486486485)","(3.3, 4.5, 4.34)","(18.0, 34.0, 29.875)","(9.0, 17.0, 15.071428571428571)","(7.5, 8.8, 8.6)","(51.0, 200.0, 95.0)","(31.0, 160.0, 108.80000000000001)","(10.0, 22.0, 20.153846153846153)","(14.0, 29.0, 24.0)","(26.0, 190.0, 147.75)"
10-01-2023 08:51:27.626576,"(13.0, 22.0, 20.666666666666668)","(2.45, 3.0, 2.9286486486486485)","(3.3, 4.5, 4.34)","(18.0, 34.0, 30.333333333333332)","(9.0, 16.5, 12.571428571428571)","(7.5, 8.8, 8.620000000000001)","(51.0, 200.0, 104.54545454545455)","(31.0, 160.0, 108.80000000000001)","(10.0, 21.0, 20.153846153846153)","(14.0, 29.0, 19.357142857142858)","(26.0, 190.0, 147.75)"
10-01-2023 08:51:28.832654,"(13.0, 22.0, 20.666666666666668)","(2.45, 3.0, 2.9286486486486485)","(3.3, 4.5, 4.34)","(18.0, 34.0, 28.333333333333336)","(9.0, 16.0, 12.571428571428571)","(7.5, 8.8, 8.6)","(51.0, 200.0, 82.0)","(31.0, 160.0, 108.80000000000001)","(10.0, 21.0, 20.23076923076923)","(14.0, 29.0, 19.357142857142858)","(26.0, 190.0, 147.75)"
10-01-2023 08:51:30.044101,"(13.0, 22.0, 20.666666666666668)","(2.45, 3.0, 2.9266666666666667)","(3.3, 4.5, 4.34)","(18.0, 34.0, 30.333333333333332)","(9.0, 16.0, 14.088235294117647)","(7.5, 8.8, 8.6)","(51.0, 200.0, 104.0)","(31.0, 160.0, 108.80000000000001)","(10.0, 21.0, 20.0)","(14.0, 29.0, 24.0)","(26.0, 190.0, 147.75)"
10-01-2023 08:51:31.227020,"(13.0, 22.0, 21.11111111111111)","(2.45, 3.0, 2.92)","(3.3, 4.5, 4.34)","(18.0, 34.0, 30.333333333333332)","(9.0, 15.5, 14.333333333333332)","(7.5, 8.8, 8.6)","(51.0, 200.0, 104.0)","(31.0, 160.0, 109.6)","(10.0, 21.0, 17.88888888888889)","(14.0, 29.0, 19.625)","(26.0, 190.0, 122.80000000000001)"
10-01-2023 08:51:32.459823,"(13.0, 22.0, 20.666666666666668)","(2.45, 3.0, 2.92)","(3.3, 4.5, 4.34)","(18.0, 34.0, 30.333333333333332)","(9.0, 16.5, 14.333333333333332)","(7.5, 8.8, 8.620000000000001)","(51.0, 200.0, 150.10526315789474)","(31.0, 160.0, 108.80000000000001)","(10.0, 19.0, 17.181818181818183)","(14.0, 29.0, 23.821428571428573)","(26.0, 190.0, 142.28571428571428)"
10-01-2023 08:51:33.746781,"(13.0, 22.0, 20.666666666666668)","(2.45, 3.0, 2.92)","(3.3, 4.5, 4.34)","(18.0, 34.0, 27.833333333333336)","(9.0, 16.0, 10.940000000000001)","(7.5, 8.8, 8.6)","(51.0, 200.0, 150.10526315789474)","(31.0, 160.0, 108.80000000000001)","(10.0, 19.0, 17.181818181818183)","(14.0, 29.0, 21.22222222222222)","(26.0, 190.0, 146.875)"
10-01-2023 08:51:34.970090,"(13.0, 22.0, 19.77777777777778)","(2.45, 3.0, 2.9615)","(3.3, 4.5, 4.4714285714285715)","(18.0, 34.0, 31.42857142857143)","(9.0, 15.5, 12.0)","(7.5, 8.8, 8.584)","(51.0, 200.0, 83.0)","(31.0, 160.0, 108.80000000000001)","(10.0, 19.0, 17.181818181818183)","(14.0, 29.0, 23.807692307692307)","(26.0, 190.0, 122.80000000000001)"
10-01-2023 08:51:36.134595,"(13.0, 22.0, 19.77777777777778)","(2.45, 3.0, 2.9615)","(3.3, 4.5, 4.4714285714285715)","(18.0, 34.0, 31.42857142857143)","(9.0, 15.0, 12.0)","(7.5, 8.8, 8.584)","(51.0, 200.0, 83.0)","(31.0, 160.0, 108.80000000000001)","(10.0, 19.0, 17.181818181818183)","(14.0, 29.0, 23.807692307692307)","(26.0, 190.0, 122.80000000000001)"
10-01-2023 08:51:37.351206,"(13.0, 22.0, 19.77777777777778)","(2.45, 3.0, 2.9615)","(3.3, 4.5, 4.468)","(18.0, 34.0, 30.5)","(9.0, 15.0, 12.333333333333334)","(7.5, 8.8, 8.584)","(51.0, 200.0, 83.0)","(31.0, 160.0, 109.6)","(10.0, 19.0, 17.181818181818183)","(14.0, 29.0, 19.625)","(26.0, 190.0, 142.28571428571428)"
10-01-2023 08:51:38.519039,"(13.0, 22.0, 19.77777777777778)","(2.45, 3.0, 2.9615)","(3.3, 4.3, 4.207142857142857)","(18.0, 34.0, 30.5)","(9.0, 15.0, 13.8)","(7.5, 8.8, 8.584)","(51.0, 200.0, 83.0)","(31.0, 160.0, 108.80000000000001)","(10.0, 19.0, 17.181818181818183)","(14.0, 29.0, 24.735294117647058)","(26.0, 190.0, 142.28571428571428)"
10-01-2023 08:51:39.753400,"(13.0, 22.0, 19.77777777777778)","(2.45, 3.0, 2.9615)","(3.3, 4.3, 4.207142857142857)","(18.0, 34.0, 30.3)","(9.0, 15.0, 15.4)","(7.5, 8.8, 8.584)","(51.0, 200.0, 83.0)","(31.0, 160.0, 109.6)","(10.0, 19.0, 17.181818181818183)","(14.0, 29.0, 23.615384615384613)","(26.0, 190.0, 147.125)"
10-01-2023 08:51:41.000324,"(13.0, 21.0, 19.0)","(2.45, 3.0, 2.9615)","(3.3, 4.3, 4.20188679245283)","(17.0, 34.0, 28.0)","(9.0, 17.0, 15.4)","(7.5, 8.8, 8.584)","(51.0, 200.0, 86.0)","(31.0, 160.0, 97.0)","(10.0, 18.5, 18.071428571428573)","(14.0, 29.0, 26.5)","(26.0, 190.0, 152.0)"
10-01-2023 08:51:42.197946,"(13.0, 21.0, 19.0)","(2.45, 3.0, 2.9615)","(3.3, 4.3, 4.201694915254237)","(17.0, 34.0, 30.5)","(9.0, 17.0, 16.142857142857142)","(7.5, 8.8, 8.647058823529411)","(51.0, 200.0, 86.0)","(31.0, 160.0, 97.0)","(10.0, 18.5, 18.071428571428573)","(14.0, 28.0, 25.125)","(26.0, 190.0, 152.0)"
10-01-2023 08:51:43.409403,"(13.0, 21.0, 19.0)","(2.45, 2.98, 2.9457142857142857)","(3.3, 4.3, 4.201694915254237)","(17.0, 34.0, 30.5)","(9.0, 17.0, 14.0)","(7.5, 8.8, 8.661538461538461)","(51.0, 200.0, 86.0)","(31.0, 160.0, 97.0)","(10.0, 18.5, 18.071428571428573)","(14.0, 28.0, 26.625)","(26.0, 190.0, 152.0)"
10-01-2023 08:51:44.630763,"(13.0, 21.0, 19.0)","(2.45, 3.0, 2.9590243902439024)","(3.3, 4.5, 4.475)","(17.0, 34.0, 31.307692307692307)","(9.0, 17.0, 15.166666666666666)","(7.5, 8.8, 8.661538461538461)","(51.0, 200.0, 100.0)","(31.0, 160.0, 97.0)","(10.0, 18.5, 18.1)","(14.0, 28.0, 26.625)","(26.0, 190.0, 152.0)"
10-01-2023 08:51:45.844045,"(13.0, 21.0, 19.0)","(2.45, 3.0, 2.9615)","(3.3, 4.5, 4.475)","(17.0, 34.0, 31.307692307692307)","(9.0, 17.0, 15.363636363636363)","(7.5, 8.8, 8.62)","(51.0, 200.0, 91.25)","(31.0, 160.0, 97.0)","(10.0, 18.5, 18.1)","(14.0, 28.0, 23.833333333333336)","(26.0, 190.0, 147.5)"
10-01-2023 08:51:47.086780,"(13.0, 21.0, 19.0)","(2.45, 3.0, 2.9615)","(3.3, 4.5, 4.425)","(17.0, 34.0, 27.4)","(9.0, 17.0, 15.0)","(7.5, 8.8, 8.62)","(51.0, 200.0, 91.25)","(31.0, 160.0, 97.0)","(10.0, 18.5, 17.90909090909091)","(14.0, 28.0, 26.5)","(26.0, 190.0, 159.63636363636363)"
10-01-2023 08:51:48.286360,"(13.0, 20.0, 18.833333333333332)","(2.45, 3.0, 2.9615)","(3.3, 4.5, 4.425)","(17.0, 34.0, 27.4)","(9.0, 17.0, 15.571428571428571)","(7.5, 8.8, 8.614285714285714)","(51.0, 200.0, 91.25)","(31.0, 160.0, 97.0)","(10.0, 19.0, 17.857142857142858)","(14.0, 28.0, 26.214285714285715)","(26.0, 190.0, 159.63636363636363)"
10-01-2023 08:51:49.464354,"(13.0, 19.5, 18.666666666666668)","(2.45, 2.96, 2.892121212121212)","(3.3, 4.5, 4.433333333333334)","(17.0, 34.0, 30.0)","(9.0, 17.0, 15.357142857142858)","(7.5, 8.8, 8.614285714285714)","(51.0, 200.0, 100.0)","(31.0, 160.0, 96.0)","(10.0, 19.0, 18.058823529411764)","(14.0, 28.0, 26.625)","(26.0, 190.0, 159.63636363636363)"
10-01-2023 08:51:50.699584,"(13.0, 19.5, 18.666666666666668)","(2.45, 2.92, 2.9148571428571426)","(3.3, 4.5, 4.433333333333334)","(17.0, 34.0, 30.444444444444443)","(9.0, 16.5, 15.357142857142858)","(7.5, 8.8, 8.614285714285714)","(51.0, 200.0, 87.5)","(31.0, 160.0, 96.0)","(10.0, 19.0, 18.0)","(14.0, 30.0, 27.5)","(26.0, 190.0, 156.8)"
10-01-2023 08:51:51.896512,"(13.0, 19.5, 18.666666666666668)","(2.45, 2.92, 2.898181818181818)","(3.3, 4.5, 4.433333333333334)","(17.0, 34.0, 30.444444444444443)","(9.0, 16.5, 15.357142857142858)","(7.5, 8.8, 8.614285714285714)","(51.0, 200.0, 87.5)","(31.0, 160.0, 64.18181818181819)","(10.0, 19.0, 18.2)","(14.0, 30.0, 28.285714285714285)","(26.0, 190.0, 135.0)"
10-01-2023 08:51:53.148008,"(13.0, 19.5, 18.666666666666668)","(2.45, 2.92, 2.885)","(3.3, 4.5, 4.433333333333334)","(17.0, 34.0, 25.75)","(9.0, 17.0, 15.571428571428571)","(7.5, 8.8, 8.62)","(51.0, 200.0, 134.0)","(31.0, 150.0, 119.27272727272727)","(10.0, 19.0, 18.2)","(14.0, 30.0, 28.214285714285715)","(26.0, 190.0, 122.0)"
10-01-2023 08:51:54.374220,"(13.0, 19.0, 17.928571428571427)","(2.45, 2.92, 2.9064516129032256)","(3.3, 4.5, 4.433333333333334)","(17.0, 34.0, 30.555555555555557)","(9.0, 17.0, 15.571428571428571)","(7.5, 8.8, 8.62)","(51.0, 190.0, 89.0)","(31.0, 140.0, 95.66666666666667)","(10.0, 19.0, 18.0)","(14.0, 30.0, 25.166666666666668)","(26.0, 170.0, 111.2)"
10-01-2023 08:51:55.534032,"(13.0, 18.5, 18.0)","(2.45, 2.92, 2.9019354838709677)","(3.3, 4.5, 4.433333333333334)","(17.0, 34.0, 30.555555555555557)","(9.0, 17.0, 15.571428571428571)","(7.5, 8.8, 8.62)","(51.0, 180.0, 82.77777777777777)","(31.0, 130.0, 109.6)","(10.0, 19.0, 18.0)","(14.0, 29.0, 27.333333333333332)","(26.0, 170.0, 73.33333333333333)"
10-01-2023 08:51:56.751559,"(13.0, 18.5, 18.0)","(2.45, 2.92, 2.9019354838709677)","(3.3, 4.4, 4.338461538461539)","(17.0, 34.0, 31.363636363636363)","(9.0, 17.0, 15.571428571428571)","(7.5, 8.8, 8.62)","(51.0, 180.0, 82.77777777777777)","(31.0, 130.0, 109.6)","(10.0, 19.0, 18.0)","(14.0, 28.0, 26.642857142857142)","(26.0, 170.0, 83.6)"
10-01-2023 08:51:57.978210,"(13.0, 18.5, 18.0)","(2.45, 2.92, 2.9019354838709677)","(3.3, 4.4, 4.338461538461539)","(17.0, 34.0, 31.454545454545453)","(9.0, 17.0, 15.571428571428571)","(7.5, 8.8, 8.62)","(51.0, 180.0, 82.77777777777777)","(31.0, 130.0, 109.6)","(10.0, 19.0, 18.0)","(14.0, 28.0, 26.642857142857142)","(26.0, 170.0, 83.6)"
10-01-2023 08:51:59.211056,"(13.0, 18.5, 18.0)","(2.45, 2.92, 2.9019354838709677)","(3.3, 4.4, 4.380000000000001)","(17.0, 34.0, 28.4)","(9.0, 17.0, 16.0)","(7.5, 8.8, 8.62)","(51.0, 180.0, 82.77777777777777)","(31.0, 130.0, 109.6)","(10.0, 19.0, 18.0)","(14.0, 28.0, 26.642857142857142)","(26.0, 170.0, 107.42857142857143)"
10-01-2023 08:52:00.382673,"(13.0, 18.5, 18.0)","(2.45, 2.92, 2.9078260869565216)","(3.3, 4.4, 4.380000000000001)","(17.0, 34.0, 28.4)","(9.0, 17.0, 16.0)","(7.5, 8.8, 8.62)","(51.0, 180.0, 112.5)","(31.0, 130.0, 74.5)","(10.0, 19.0, 17.857142857142858)","(14.0, 28.0, 26.642857142857142)","(26.0, 170.0, 108.80000000000001)"
10-01-2023 08:52:01.642999,"(13.0, 18.0, 17.67391304347826)","(2.45, 2.92, 2.9078260869565216)","(3.3, 4.4, 4.380000000000001)","(17.0, 34.0, 26.8)","(9.0, 17.0, 16.0)","(7.5, 8.8, 8.62)","(51.0, 170.0, 66.5)","(31.0, 120.0, 57.69230769230769)","(10.0, 19.0, 17.272727272727273)","(14.0, 28.0, 25.0)","(26.0, 160.0, 65.5)"
10-01-2023 08:52:02.871284,"(13.0, 18.5, 18.214285714285715)","(2.45, 2.92, 2.9078260869565216)","(3.3, 4.4, 4.380000000000001)","(17.0, 34.0, 26.8)","(9.0, 17.0, 16.0)","(7.5, 8.8, 8.62)","(51.0, 170.0, 66.5)","(31.0, 120.0, 65.55555555555556)","(10.0, 17.5, 17.272727272727273)","(14.0, 28.0, 22.2)","(26.0, 160.0, 65.5)"
10-01-2023 08:52:04.085590,"(13.0, 18.5, 18.214285714285715)","(2.45, 2.92, 2.9078260869565216)","(3.3, 4.4, 4.380000000000001)","(17.0, 34.0, 29.875)","(9.0, 17.0, 16.285714285714285)","(7.5, 8.8, 8.62)","(51.0, 170.0, 80.0)","(31.0, 110.0, 65.55555555555556)","(10.0, 17.5, 17.272727272727273)","(14.0, 27.0, 22.2)","(26.0, 160.0, 84.85714285714286)"
10-01-2023 08:52:05.337762,"(13.0, 18.5, 17.94)","(2.45, 2.92, 2.9078260869565216)","(3.3, 4.4, 4.380000000000001)","(17.0, 34.0, 29.0)","(9.0, 17.0, 16.0)","(7.5, 8.8, 8.62)","(51.0, 170.0, 66.5)","(31.0, 95.0, 51.18181818181819)","(10.0, 17.5, 17.272727272727273)","(14.0, 27.0, 22.2)","(26.0, 150.0, 57.2)"
10-01-2023 08:52:06.564120,"(13.0, 17.5, 17.357142857142858)","(2.45, 2.92, 2.8866666666666667)","(3.3, 4.4, 4.380000000000001)","(17.0, 34.0, 29.0)","(9.0, 29.0, 16.0)","(7.5, 8.8, 8.614285714285714)","(51.0, 170.0, 75.9090909090909)","(31.0, 90.0, 42.55555555555556)","(10.0, 17.5, 17.272727272727273)","(14.0, 27.0, 22.0)","(26.0, 150.0, 57.2)"
10-01-2023 08:52:07.720650,"(13.0, 17.5, 17.22)","(2.45, 2.92, 2.887391304347826)","(3.3, 4.4, 4.380000000000001)","(17.0, 34.0, 28.0)","(9.0, 26.0, 23.0)","(7.5, 8.8, 8.62)","(51.0, 170.0, 126.66666666666667)","(31.0, 90.0, 42.55555555555556)","(10.0, 17.5, 17.272727272727273)","(14.0, 25.0, 20.714285714285715)","(26.0, 150.0, 67.0909090909091)"
10-01-2023 08:52:08.910493,"(13.0, 17.5, 17.22)","(2.45, 2.92, 2.89906976744186)","(3.3, 4.4, 4.380000000000001)","(17.0, 34.0, 31.0)","(9.0, 26.0, 20.375)","(7.5, 8.8, 8.62)","(51.0, 160.0, 125.0)","(31.0, 90.0, 42.55555555555556)","(10.0, 17.5, 17.272727272727273)","(14.0, 25.0, 20.714285714285715)","(26.0, 150.0, 57.2)"
10-01-2023 08:52:10.141734,"(13.0, 17.5, 17.22)","(2.45, 2.92, 2.89906976744186)","(3.3, 4.4, 4.380000000000001)","(17.0, 34.0, 31.0)","(9.0, 26.0, 20.285714285714285)","(7.5, 8.8, 8.62)","(51.0, 160.0, 125.0)","(31.0, 90.0, 42.55555555555556)","(10.0, 17.5, 17.272727272727273)","(14.0, 25.0, 20.714285714285715)","(26.0, 150.0, 57.2)"
10-01-2023 08:52:11.344329,"(13.0, 17.5, 17.22)","(2.45, 2.92, 2.89906976744186)","(3.3, 4.4, 4.380000000000001)","(17.0, 34.0, 31.0)","(9.0, 26.0, 20.285714285714285)","(7.5, 8.8, 8.614285714285714)","(51.0, 160.0, 125.0)","(31.0, 90.0, 42.55555555555556)","(10.0, 17.5, 16.40909090909091)","(14.0, 25.0, 20.714285714285715)","(26.0, 150.0, 57.2)"
10-01-2023 08:52:12.536869,"(13.0, 17.5, 17.22)","(2.45, 2.92, 2.89906976744186)","(3.3, 4.4, 4.380000000000001)","(17.0, 34.0, 31.0)","(9.0, 26.0, 20.285714285714285)","(7.5, 8.8, 8.62)","(51.0, 160.0, 125.0)","(31.0, 90.0, 57.0)","(10.0, 17.5, 16.7)","(14.0, 25.0, 20.714285714285715)","(26.0, 150.0, 87.0)"
10-01-2023 08:52:13.721708,"(13.0, 17.5, 17.357142857142858)","(2.45, 2.92, 2.89906976744186)","(3.3, 4.4, 4.380000000000001)","(17.0, 34.0, 31.0)","(9.0, 26.0, 20.285714285714285)","(7.5, 8.8, 8.62)","(51.0, 160.0, 102.5)","(31.0, 85.0, 49.4)","(10.0, 17.5, 16.666666666666668)","(14.0, 25.0, 20.0)","(26.0, 140.0, 66.0)"
10-01-2023 08:52:14.908159,"(13.0, 17.5, 17.357142857142858)","(2.45, 2.92, 2.89906976744186)","(3.3, 4.4, 4.36)","(17.0, 34.0, 31.0)","(9.0, 26.0, 23.142857142857142)","(7.5, 8.8, 8.62)","(51.0, 150.0, 82.14285714285714)","(31.0, 80.0, 40.333333333333336)","(10.0, 17.0, 16.666666666666668)","(14.0, 25.0, 20.0)","(26.0, 130.0, 47.714285714285715)"
10-01-2023 08:52:16.175618,"(13.0, 17.5, 17.357142857142858)","(2.45, 2.92, 2.912)","(3.3, 4.4, 4.36)","(17.0, 34.0, 31.0)","(9.0, 26.0, 21.0)","(7.5, 8.8, 8.62)","(51.0, 150.0, 82.14285714285714)","(31.0, 80.0, 40.333333333333336)","(10.0, 17.0, 16.666666666666668)","(14.0, 25.0, 20.0)","(26.0, 130.0, 47.714285714285715)"
10-01-2023 08:52:17.402017,"(13.0, 17.0, 16.25)","(2.45, 2.92, 2.88)","(3.3, 4.4, 4.36)","(17.0, 34.0, 31.0)","(9.0, 26.0, 21.0)","(7.5, 8.8, 8.62)","(51.0, 150.0, 85.71428571428572)","(31.0, 80.0, 40.333333333333336)","(10.0, 17.0, 16.666666666666668)","(14.0, 25.0, 20.25)","(26.0, 130.0, 67.33333333333334)"
10-01-2023 08:52:18.589396,"(13.0, 16.5, 16.071428571428573)","(2.45, 2.92, 2.88)","(3.3, 4.4, 4.36)","(17.0, 34.0, 31.0)","(9.0, 26.0, 20.714285714285715)","(7.5, 8.8, 8.62)","(51.0, 150.0, 82.85714285714286)","(31.0, 80.0, 40.333333333333336)","(10.0, 17.0, 16.666666666666668)","(14.0, 24.0, 19.5)","(26.0, 130.0, 67.33333333333334)"
10-01-2023 08:52:19.791985,"(13.0, 16.5, 16.071428571428573)","(2.45, 2.9, 2.87)","(3.3, 4.4, 4.36)","(17.0, 34.0, 31.0)","(9.0, 25.0, 21.428571428571427)","(7.5, 8.8, 8.62)","(51.0, 140.0, 82.85714285714286)","(31.0, 80.0, 48.18181818181819)","(10.0, 17.0, 16.576923076923077)","(14.0, 22.0, 19.75)","(26.0, 130.0, 67.33333333333334)"
10-01-2023 08:52:20.975961,"(13.0, 16.5, 16.071428571428573)","(2.45, 2.9, 2.889090909090909)","(3.3, 4.4, 4.36)","(17.0, 34.0, 31.0)","(9.0, 25.0, 21.428571428571427)","(7.5, 8.8, 8.62)","(51.0, 140.0, 82.85714285714286)","(31.0, 80.0, 48.18181818181819)","(10.0, 17.5, 16.576923076923077)","(14.0, 22.0, 19.75)","(26.0, 130.0, 67.33333333333334)"
10-01-2023 08:52:22.182991,"(13.0, 16.5, 16.071428571428573)","(2.45, 2.9, 2.889090909090909)","(3.3, 4.4, 4.36)","(17.0, 34.0, 31.0)","(9.0, 25.0, 22.88888888888889)","(7.5, 8.8, 8.62)","(51.0, 140.0, 82.85714285714286)","(31.0, 80.0, 48.18181818181819)","(10.0, 17.5, 16.576923076923077)","(14.0, 22.0, 19.75)","(26.0, 130.0, 67.33333333333334)"
10-01-2023 08:52:23.440916,"(13.0, 16.5, 16.071428571428573)","(2.45, 2.9, 2.889090909090909)","(3.3, 4.4, 4.247058823529412)","(17.0, 34.0, 31.8)","(9.0, 24.0, 19.285714285714285)","(7.5, 8.8, 8.62)","(51.0, 140.0, 82.85714285714286)","(31.0, 80.0, 48.18181818181819)","(10.0, 17.5, 16.576923076923077)","(14.0, 22.0, 19.75)","(26.0, 130.0, 67.33333333333334)"
10-01-2023 08:52:24.649450,"(13.0, 16.5, 16.071428571428573)","(2.45, 2.9, 2.8925)","(3.3, 4.5, 4.247058823529412)","(17.0, 34.0, 31.8)","(9.0, 24.0, 21.692307692307693)","(7.5, 8.8, 8.62)","(51.0, 140.0, 82.85714285714286)","(31.0, 80.0, 50.0)","(10.0, 17.5, 16.576923076923077)","(14.0, 22.0, 19.75)","(26.0, 130.0, 64.0)"
10-01-2023 08:52:25.871689,"(13.0, 16.5, 16.071428571428573)","(2.45, 2.9, 2.8925)","(3.3, 4.5, 4.3500000000000005)","(17.0, 34.0, 30.4)","(9.0, 24.0, 20.625)","(7.5, 8.8, 8.62)","(51.0, 140.0, 82.85714285714286)","(31.0, 75.0, 52.85714285714286)","(10.0, 17.5, 16.576923076923077)","(14.0, 22.0, 19.75)","(26.0, 120.0, 64.0)"
10-01-2023 08:52:27.150797,"(13.0, 16.5, 16.071428571428573)","(2.45, 2.9, 2.8925)","(3.3, 4.4, 4.253333333333334)","(17.0, 34.0, 31.714285714285715)","(9.0, 24.0, 20.625)","(7.5, 8.8, 8.62)","(51.0, 140.0, 82.85714285714286)","(31.0, 70.0, 44.54545454545455)","(10.0, 17.5, 16.666666666666668)","(14.0, 22.0, 19.75)","(26.0, 120.0, 64.0)"
10-01-2023 08:52:28.328070,"(13.0, 16.5, 16.071428571428573)","(2.45, 2.9, 2.8925)","(3.3, 4.4, 4.253333333333334)","(17.0, 34.0, 31.714285714285715)","(9.0, 24.0, 20.625)","(7.5, 8.8, 8.62)","(51.0, 140.0, 82.85714285714286)","(31.0, 70.0, 44.54545454545455)","(10.0, 17.0, 16.666666666666668)","(14.0, 22.0, 19.75)","(26.0, 120.0, 64.0)"
10-01-2023 08:52:29.527137,"(13.0, 16.5, 16.071428571428573)","(2.45, 2.9, 2.8819999999999997)","(3.3, 4.4, 4.253333333333334)","(17.0, 34.0, 31.333333333333332)","(9.0, 24.0, 20.625)","(7.5, 8.8, 8.62)","(51.0, 140.0, 82.85714285714286)","(31.0, 70.0, 44.54545454545455)","(10.0, 17.0, 16.666666666666668)","(14.0, 22.0, 19.75)","(26.0, 120.0, 64.0)"
10-01-2023 08:52:30.738262,"(13.0, 16.5, 16.071428571428573)","(2.45, 2.9, 2.8819999999999997)","(3.3, 4.4, 4.253333333333334)","(17.0, 34.0, 31.0)","(9.0, 24.0, 20.5)","(7.5, 8.8, 8.62)","(51.0, 140.0, 82.85714285714286)","(31.0, 70.0, 44.54545454545455)","(10.0, 17.0, 16.666666666666668)","(14.0, 22.0, 19.75)","(26.0, 120.0, 64.0)"
10-01-2023 08:52:31.946756,"(13.0, 16.5, 16.071428571428573)","(2.45, 2.9, 2.886153846153846)","(3.3, 4.4, 4.253333333333334)","(17.0, 34.0, 31.0)","(9.0, 23.0, 20.5)","(7.5, 8.8, 8.62)","(51.0, 140.0, 82.85714285714286)","(31.0, 70.0, 44.54545454545455)","(10.0, 17.0, 16.666666666666668)","(14.0, 22.0, 20.6875)","(26.0, 120.0, 64.0)"
10-01-2023 08:52:33.114510,"(13.0, 16.5, 16.071428571428573)","(2.45, 2.9, 2.886153846153846)","(3.3, 4.4, 4.253333333333334)","(17.0, 34.0, 31.0)","(9.0, 23.0, 20.5)","(7.5, 8.8, 8.62)","(51.0, 140.0, 82.85714285714286)","(31.0, 70.0, 38.111111111111114)","(10.0, 17.0, 16.375)","(14.0, 22.0, 20.6875)","(26.0, 120.0, 67.2)"
10-01-2023 08:52:34.388430,"(13.0, 16.5, 16.2)","(2.45, 2.9, 2.886153846153846)","(3.3, 4.4, 4.253333333333334)","(17.0, 34.0, 31.714285714285715)","(9.0, 23.0, 20.5)","(7.5, 8.8, 8.62)","(51.0, 140.0, 82.85714285714286)","(31.0, 70.0, 44.54545454545455)","(10.0, 17.5, 16.375)","(14.0, 22.0, 20.6875)","(26.0, 120.0, 67.2)"
10-01-2023 08:52:35.623446,"(13.0, 16.5, 16.071428571428573)","(2.45, 2.9, 2.886153846153846)","(3.3, 4.4, 4.253333333333334)","(17.0, 34.0, 31.714285714285715)","(9.0, 23.0, 20.5)","(7.5, 8.8, 8.62)","(51.0, 140.0, 82.85714285714286)","(31.0, 70.0, 44.54545454545455)","(10.0, 17.5, 16.375)","(14.0, 22.0, 19.636363636363637)","(26.0, 120.0, 67.2)"
10-01-2023 08:52:36.788289,"(13.0, 16.5, 16.071428571428573)","(2.45, 2.9, 2.886153846153846)","(3.3, 4.4, 4.277777777777778)","(17.0, 34.0, 31.714285714285715)","(9.0, 23.0, 20.5)","(7.5, 8.8, 8.7)","(51.0, 140.0, 82.85714285714286)","(31.0, 70.0, 45.55555555555556)","(10.0, 17.5, 16.375)","(14.0, 21.0, 19.42105263157895)","(26.0, 120.0, 67.2)"
