,This Skilled Cat,Buzz N Joe,Temoin Chaud,Onthetake,Nics Hero,Dunvegan,Gwennybegg,Invertational,Arachidi
05-01-2023 15:53:45.395277,"(14.0, 19.5, 19.477272727272727)","(6.0, 7.0, 6.9169230769230765)","(26.0, 38.0, 37.28)","(41.0, 55.0, 46.32876712328767)","(11.0, 13.0, 12.837349397590362)","(21.0, 29.0, 28.333333333333332)","(91.0, 130.0, 126.92307692307692)","(1.85, 2.1, 2.0822950819672132)","(6.0, 6.8, 6.425742574257426)"
05-01-2023 15:53:46.620207,"(13.0, 19.5, 19.48076923076923)","(6.0, 7.0, 6.647619047619047)","(26.0, 38.0, 37.28)","(31.0, 48.0, 46.30555555555556)","(11.0, 13.0, 12.837349397590362)","(21.0, 29.0, 28.714285714285715)","(91.0, 130.0, 126.92307692307692)","(1.85, 2.1, 2.0667857142857144)","(6.0, 6.8, 6.434782608695652)"
05-01-2023 15:53:47.953372,"(13.0, 19.5, 19.433333333333334)","(6.0, 6.8, 6.647619047619047)","(26.0, 38.0, 37.28)","(31.0, 48.0, 46.30555555555556)","(11.0, 13.0, 12.837349397590362)","(21.0, 29.0, 28.714285714285715)","(91.0, 130.0, 126.92307692307692)","(1.85, 2.1, 2.0704761904761906)","(6.0, 6.8, 6.539130434782608)"
05-01-2023 15:53:49.207099,"(13.0, 21.0, 19.666666666666668)","(6.0, 6.8, 6.728)","(26.0, 38.0, 37.37931034482759)","(31.0, 48.0, 46.4)","(11.0, 13.0, 12.844827586206897)","(21.0, 29.0, 28.88888888888889)","(91.0, 130.0, 126.92307692307692)","(1.85, 2.1, 2.071076923076923)","(6.0, 6.6, 6.357512953367876)"
05-01-2023 15:53:50.388936,"(13.0, 20.0, 19.857142857142858)","(6.0, 6.8, 6.6499999999999995)","(26.0, 38.0, 37.0)","(31.0, 50.0, 42.666666666666664)","(11.0, 13.0, 12.844827586206897)","(21.0, 29.0, 28.818181818181817)","(91.0, 130.0, 127.77777777777777)","(1.85, 2.1, 2.128607594936709)","(6.0, 6.6, 6.338547486033519)"
05-01-2023 15:53:51.604533,"(13.0, 20.0, 19.857142857142858)","(6.0, 6.8, 6.616)","(26.0, 38.0, 36.666666666666664)","(31.0, 48.0, 41.733333333333334)","(11.0, 13.0, 12.837349397590362)","(21.0, 29.0, 28.714285714285715)","(91.0, 130.0, 127.77777777777777)","(1.85, 2.14, 2.1237795275590554)","(6.0, 6.6, 6.345652173913043)"
05-01-2023 15:53:52.838798,"(13.0, 19.0, 18.666666666666668)","(6.0, 6.8, 6.616)","(26.0, 38.0, 36.666666666666664)","(31.0, 46.0, 41.81818181818182)","(11.0, 13.0, 12.75925925925926)","(21.0, 29.0, 28.714285714285715)","(91.0, 130.0, 127.6470588235294)","(1.85, 2.14, 2.1016149068322982)","(6.0, 6.6, 6.3497326203208555)"
05-01-2023 15:53:54.134897,"(13.0, 19.0, 18.558139534883722)","(6.0, 6.8, 6.738095238095238)","(26.0, 38.0, 37.2)","(31.0, 44.0, 43.63636363636364)","(11.0, 13.0, 12.80084745762712)","(21.0, 29.0, 28.96969696969697)","(91.0, 130.0, 128.33333333333334)","(1.85, 2.14, 2.1053846153846156)","(6.0, 6.6, 6.354198473282443)"
05-01-2023 15:53:55.400596,"(13.0, 19.0, 18.659574468085108)","(6.0, 6.8, 6.738095238095238)","(26.0, 38.0, 36.78787878787879)","(31.0, 44.0, 38.54545454545455)","(11.0, 13.0, 12.79203539823009)","(21.0, 30.0, 29.15)","(91.0, 130.0, 128.33333333333334)","(1.85, 2.14, 2.117405857740586)","(6.0, 6.4, 6.368807339449542)"
05-01-2023 15:53:56.732595,"(14.0, 19.0, 18.70909090909091)","(5.5, 6.8, 6.74090909090909)","(26.0, 38.0, 36.888888888888886)","(31.0, 44.0, 40.0)","(11.0, 13.0, 12.823863636363637)","(21.0, 30.0, 29.227272727272727)","(91.0, 130.0, 128.42105263157896)","(1.85, 2.14, 2.109763779527559)","(6.0, 6.4, 6.409022556390978)"
05-01-2023 15:53:58.086191,"(14.0, 19.0, 18.70909090909091)","(5.5, 6.8, 6.775221238938053)","(26.0, 38.0, 36.888888888888886)","(31.0, 44.0, 40.30769230769231)","(11.0, 13.0, 12.81547619047619)","(21.0, 30.0, 29.32)","(91.0, 130.0, 124.0)","(1.85, 2.12, 2.1079629629629633)","(6.0, 6.6, 6.409022556390978)"
05-01-2023 15:53:59.515877,"(14.0, 19.0, 18.78048780487805)","(6.0, 7.0, 6.890825688073394)","(26.0, 38.0, 36.62068965517241)","(31.0, 44.0, 40.30769230769231)","(11.0, 13.0, 12.81547619047619)","(21.0, 30.0, 29.227272727272727)","(91.0, 130.0, 122.5)","(1.85, 2.12, 2.123111111111111)","(6.0, 6.6, 6.409022556390978)"
05-01-2023 15:54:00.799956,"(14.0, 19.0, 18.804347826086957)","(6.0, 7.0, 6.9)","(26.0, 38.0, 35.51724137931034)","(31.0, 44.0, 41.23076923076923)","(11.0, 13.0, 12.82967032967033)","(21.0, 30.0, 29.413793103448278)","(91.0, 130.0, 123.07692307692308)","(1.85, 2.14, 2.116774193548387)","(6.0, 6.6, 6.374045801526718)"
05-01-2023 15:54:02.404114,"(14.0, 19.0, 18.857142857142858)","(6.0, 7.0, 6.860714285714286)","(26.0, 36.0, 35.416666666666664)","(31.0, 44.0, 40.666666666666664)","(11.0, 13.0, 12.839805825242719)","(21.0, 30.0, 29.227272727272727)","(91.0, 130.0, 123.07692307692308)","(1.85, 2.12, 2.089486166007905)","(6.0, 6.4, 6.3909090909090915)"
05-01-2023 15:54:03.764280,"(14.0, 19.0, 18.857142857142858)","(5.5, 7.0, 6.860714285714286)","(26.0, 36.0, 35.5)","(31.0, 46.0, 41.63636363636363)","(11.0, 13.0, 12.829896907216495)","(21.0, 30.0, 29.227272727272727)","(91.0, 130.0, 123.07692307692308)","(1.85, 2.1, 2.090326797385621)","(6.0, 6.4, 6.389542483660131)"
05-01-2023 15:54:05.101242,"(14.0, 19.0, 18.857142857142858)","(5.5, 7.0, 6.851428571428571)","(26.0, 36.0, 35.5)","(31.0, 46.0, 42.0)","(11.0, 13.0, 12.831632653061224)","(21.0, 30.0, 29.291666666666668)","(91.0, 130.0, 123.07692307692308)","(1.85, 2.1, 2.1135555555555556)","(6.0, 6.4, 6.383838383838384)"
05-01-2023 15:54:06.797718,"(14.0, 19.0, 18.821428571428573)","(6.0, 7.0, 6.851428571428571)","(26.0, 36.0, 35.5)","(31.0, 44.0, 42.285714285714285)","(11.0, 13.0, 12.831632653061224)","(21.0, 30.0, 29.37037037037037)","(91.0, 130.0, 123.07692307692308)","(1.85, 2.12, 2.112926829268293)","(6.0, 6.4, 6.385454545454546)"
05-01-2023 15:54:08.325602,"(14.0, 19.0, 18.821428571428573)","(6.0, 7.0, 6.851428571428571)","(26.0, 36.0, 35.5)","(31.0, 44.0, 42.666666666666664)","(11.0, 13.0, 12.819148936170214)","(21.0, 30.0, 29.451612903225808)","(91.0, 130.0, 123.33333333333333)","(1.85, 2.12, 2.1252261306532665)","(6.0, 6.4, 6.403100775193798)"
05-01-2023 15:54:09.919993,"(14.0, 19.0, 18.94736842105263)","(6.0, 7.0, 6.920610687022901)","(26.0, 38.0, 36.57142857142857)","(31.0, 44.0, 43.07692307692308)","(11.0, 13.0, 12.819148936170214)","(21.0, 30.0, 29.19047619047619)","(91.0, 130.0, 123.75)","(1.85, 2.14, 2.1228571428571428)","(6.0, 6.6, 6.372727272727273)"
05-01-2023 15:54:11.544293,"(14.0, 19.0, 18.96551724137931)","(6.0, 7.0, 6.748466257668712)","(26.0, 38.0, 36.75)","(31.0, 44.0, 43.333333333333336)","(11.0, 13.0, 12.842592592592592)","(21.0, 30.0, 29.137931034482758)","(91.0, 130.0, 124.11764705882354)","(1.85, 2.14, 2.124375)","(6.0, 6.4, 6.36923076923077)"
05-01-2023 15:54:13.139692,"(14.0, 19.0, 19.083333333333332)","(6.0, 6.8, 6.7531914893617015)","(26.0, 38.0, 36.75)","(31.0, 44.0, 43.5)","(11.0, 13.0, 12.842592592592592)","(21.0, 30.0, 29.137931034482758)","(91.0, 130.0, 124.11764705882354)","(1.85, 2.14, 2.1365714285714286)","(6.0, 6.4, 6.574999999999999)"
05-01-2023 15:54:14.369283,"(14.0, 19.5, 19.083333333333332)","(6.0, 6.8, 6.750522648083623)","(26.0, 38.0, 36.75)","(31.0, 44.0, 42.1)","(11.0, 13.0, 12.853535353535353)","(21.0, 30.0, 27.727272727272727)","(91.0, 130.0, 124.11764705882354)","(1.85, 2.14, 2.1303731343283583)","(6.0, 6.6, 6.694117647058823)"
05-01-2023 15:54:15.680957,"(14.0, 19.5, 19.096774193548388)","(6.0, 6.8, 6.656565656565657)","(26.0, 38.0, 36.75)","(31.0, 44.0, 42.1)","(11.0, 13.0, 12.902298850574713)","(21.0, 29.0, 27.071428571428573)","(91.0, 130.0, 124.11764705882354)","(1.85, 2.14, 2.131760563380282)","(6.0, 6.8, 6.694117647058823)"
05-01-2023 15:54:16.981801,"(14.0, 19.5, 19.06896551724138)","(6.0, 6.8, 6.78135593220339)","(26.0, 38.0, 35.629629629629626)","(31.0, 44.0, 42.05128205128205)","(11.0, 13.0, 12.902298850574713)","(21.0, 29.0, 27.3125)","(91.0, 130.0, 125.83333333333333)","(1.85, 2.14, 2.1120754716981134)","(6.0, 6.8, 6.6036363636363635)"
05-01-2023 15:54:18.265532,"(14.0, 19.5, 19.142857142857142)","(6.0, 6.8, 6.792792792792793)","(26.0, 36.0, 35.629629629629626)","(31.0, 44.0, 42.05128205128205)","(11.0, 13.0, 12.902298850574713)","(21.0, 29.0, 26.84)","(81.0, 130.0, 122.85714285714286)","(1.85, 2.14, 2.120289855072464)","(5.5, 6.8, 6.5)"
05-01-2023 15:54:19.670326,"(14.0, 19.5, 19.125)","(6.0, 6.8, 6.792233009708737)","(26.0, 36.0, 35.629629629629626)","(31.0, 44.0, 41.54838709677419)","(11.0, 13.0, 12.806666666666667)","(21.0, 29.0, 27.14018691588785)","(81.0, 130.0, 114.44444444444444)","(1.85, 2.14, 2.1324137931034484)","(5.5, 6.6, 6.4847457627118645)"
05-01-2023 15:54:20.973738,"(14.0, 22.0, 21.227272727272727)","(6.0, 7.0, 6.77292576419214)","(26.0, 36.0, 35.629629629629626)","(31.0, 44.0, 41.82857142857143)","(11.0, 13.0, 13.278225806451612)","(21.0, 32.0, 29.0)","(81.0, 120.0, 114.44444444444444)","(1.85, 2.14, 2.0779527559055118)","(5.5, 6.6, 6.506666666666667)"
05-01-2023 15:54:22.304405,"(14.0, 22.0, 19.875)","(6.0, 7.0, 6.907509881422925)","(26.0, 36.0, 35.875)","(31.0, 44.0, 42.0)","(11.0, 13.5, 13.278225806451612)","(21.0, 30.0, 28.25225225225225)","(81.0, 120.0, 115.0)","(1.85, 2.08, 2.078888888888889)","(5.5, 6.6, 6.58235294117647)"
05-01-2023 15:54:23.663018,"(14.0, 22.0, 20.833333333333332)","(6.0, 7.0, 6.937537537537538)","(26.0, 36.0, 39.4)","(31.0, 44.0, 41.73913043478261)","(11.0, 13.5, 13.30072463768116)","(21.0, 32.0, 29.10909090909091)","(81.0, 120.0, 115.55555555555556)","(1.85, 2.08, 2.0790625)","(6.0, 6.6, 6.332000000000001)"
05-01-2023 15:54:25.036055,"(14.0, 21.0, 20.9375)","(6.0, 7.0, 6.978909090909091)","(26.0, 40.0, 39.4)","(31.0, 44.0, 41.73913043478261)","(11.0, 13.5, 13.373873873873874)","(21.0, 32.0, 29.333333333333332)","(81.0, 120.0, 115.55555555555556)","(1.85, 2.08, 2.0795121951219513)","(5.5, 6.4, 6.317073170731708)"
05-01-2023 15:54:26.450624,"(14.0, 22.0, 20.857142857142858)","(6.0, 7.0, 6.982222222222222)","(26.0, 40.0, 36.34782608695652)","(31.0, 44.0, 41.111111111111114)","(11.0, 13.5, 13.329365079365079)","(21.0, 30.0, 29.047619047619047)","(81.0, 120.0, 114.28571428571429)","(1.85, 2.08, 2.1091482649842273)","(5.5, 6.4, 6.384615384615385)"
05-01-2023 15:54:27.818947,"(14.0, 22.0, 20.055555555555557)","(6.0, 7.0, 6.997849462365592)","(26.0, 40.0, 36.34782608695652)","(31.0, 44.0, 41.111111111111114)","(11.0, 13.5, 13.329365079365079)","(21.0, 30.0, 29.11111111111111)","(81.0, 120.0, 114.28571428571429)","(1.85, 2.12, 2.064263959390863)","(5.5, 6.4, 6.472340425531915)"
05-01-2023 15:54:29.145711,"(14.0, 22.0, 20.32)","(6.0, 7.0, 6.997849462365592)","(26.0, 40.0, 36.945454545454545)","(31.0, 44.0, 41.46341463414634)","(11.0, 13.5, 13.346428571428572)","(21.0, 30.0, 29.333333333333332)","(81.0, 120.0, 114.28571428571429)","(1.85, 2.1, 2.0713698630136985)","(5.5, 6.6, 6.472340425531915)"
05-01-2023 15:54:30.403098,"(14.0, 22.0, 21.182692307692307)","(6.0, 7.2, 7.057268722466961)","(26.0, 40.0, 36.945454545454545)","(31.0, 44.0, 41.46341463414634)","(11.0, 13.5, 13.373529411764705)","(21.0, 30.0, 29.333333333333332)","(81.0, 120.0, 115.55555555555556)","(1.85, 2.08, 2.07010989010989)","(5.5, 6.6, 6.50625)"
05-01-2023 15:54:31.587949,"(14.0, 22.0, 20.106060606060606)","(6.0, 7.2, 7.071171171171171)","(26.0, 38.0, 37.6)","(31.0, 44.0, 41.68888888888889)","(11.0, 13.5, 13.373529411764705)","(21.0, 30.0, 29.333333333333332)","(81.0, 120.0, 115.55555555555556)","(1.85, 2.08, 2.068589743589744)","(5.5, 6.6, 6.572727272727272)"
05-01-2023 15:54:32.856001,"(14.0, 22.0, 20.38095238095238)","(6.0, 7.2, 7.160479041916168)","(26.0, 38.0, 37.6)","(31.0, 44.0, 41.63636363636363)","(11.0, 13.5, 13.373529411764705)","(21.0, 30.0, 29.333333333333332)","(81.0, 120.0, 107.36842105263158)","(1.85, 2.08, 2.056015037593985)","(5.5, 6.6, 6.650980392156863)"
05-01-2023 15:54:34.143783,"(14.0, 22.0, 20.38095238095238)","(6.0, 7.2, 7.121428571428572)","(26.0, 38.0, 37.6)","(31.0, 44.0, 41.6)","(11.0, 13.5, 13.37797619047619)","(21.0, 30.0, 29.322580645161292)","(81.0, 110.0, 107.22222222222223)","(1.85, 2.06, 2.0729533678756478)","(5.5, 6.8, 6.627118644067797)"
05-01-2023 15:54:35.458709,"(14.0, 21.0, 19.428571428571427)","(6.0, 7.4, 7.214782608695653)","(26.0, 38.0, 37.6)","(31.0, 44.0, 41.42857142857143)","(11.0, 13.5, 13.37797619047619)","(21.0, 30.0, 29.322580645161292)","(81.0, 110.0, 107.22222222222223)","(1.85, 2.08, 2.069406779661017)","(5.5, 6.8, 6.69009009009009)"
05-01-2023 15:54:36.721305,"(14.0, 20.0, 19.466666666666665)","(6.0, 7.4, 7.233050847457627)","(26.0, 38.0, 37.6)","(31.0, 44.0, 40.91428571428571)","(11.0, 13.5, 13.37797619047619)","(21.0, 30.0, 29.192307692307693)","(81.0, 110.0, 107.22222222222223)","(1.85, 2.08, 2.0551054852320676)","(5.5, 6.8, 6.711111111111111)"
05-01-2023 15:54:38.035104,"(14.0, 20.0, 19.272727272727273)","(6.0, 7.4, 7.28421052631579)","(26.0, 38.0, 36.5)","(31.0, 44.0, 41.76744186046512)","(11.0, 13.5, 13.409090909090908)","(21.0, 30.0, 29.433333333333334)","(81.0, 110.0, 106.47058823529412)","(1.85, 2.06, 2.0472748815165875)","(5.5, 6.8, 6.754782608695652)"
05-01-2023 15:54:39.307777,"(14.0, 19.0, 18.665137614678898)","(6.0, 7.2, 6.904477611940298)","(26.0, 40.0, 36.5)","(31.0, 44.0, 41.86666666666667)","(11.0, 13.5, 13.72)","(21.0, 30.0, 29.46875)","(81.0, 110.0, 102.0)","(1.85, 2.06, 2.047994722955145)","(5.5, 6.8, 6.9425)"
05-01-2023 15:54:40.761316,"(14.0, 19.0, 18.68877551020408)","(6.0, 7.2, 6.925)","(26.0, 40.0, 37.76470588235294)","(31.0, 44.0, 41.91304347826087)","(11.0, 14.0, 13.84375)","(21.0, 30.0, 29.46875)","(81.0, 110.0, 102.0)","(1.85, 2.06, 2.0475342465753426)","(5.5, 7.0, 7.044444444444444)"
05-01-2023 15:54:42.376966,"(14.0, 19.0, 18.551546391752577)","(6.0, 7.2, 6.737748344370861)","(26.0, 40.0, 37.82857142857143)","(31.0, 44.0, 42.08)","(11.0, 14.0, 13.741379310344827)","(21.0, 30.0, 29.26086956521739)","(81.0, 110.0, 106.47058823529412)","(1.85, 2.06, 2.047576197387518)","(5.5, 7.2, 7.052631578947368)"
05-01-2023 15:54:43.780326,"(14.0, 19.0, 17.20618556701031)","(6.0, 7.0, 6.737748344370861)","(26.0, 40.0, 37.625)","(31.0, 44.0, 42.4)","(11.0, 14.0, 13.785714285714286)","(21.0, 30.0, 29.36)","(81.0, 110.0, 105.71428571428571)","(1.85, 2.06, 2.042741935483871)","(5.5, 7.2, 7.193333333333333)"
05-01-2023 15:54:45.046983,"(14.0, 19.0, 17.307692307692307)","(6.0, 7.0, 6.49064039408867)","(26.0, 40.0, 37.285714285714285)","(31.0, 44.0, 42.08)","(11.0, 14.0, 13.708333333333334)","(21.0, 30.0, 29.11111111111111)","(81.0, 110.0, 106.78571428571428)","(1.85, 2.06, 2.0372477064220185)","(5.5, 7.2, 6.962962962962963)"
05-01-2023 15:54:46.239887,"(14.0, 19.0, 18.545454545454547)","(5.5, 6.6, 6.49064039408867)","(26.0, 40.0, 37.285714285714285)","(31.0, 44.0, 42.08)","(11.0, 14.0, 13.708333333333334)","(21.0, 30.0, 29.11111111111111)","(81.0, 110.0, 106.78571428571428)","(1.85, 2.04, 2.0372477064220185)","(6.0, 7.0, 6.962962962962963)"
05-01-2023 15:54:47.482864,"(14.0, 19.0, 18.65972222222222)","(5.5, 7.0, 6.738728323699422)","(26.0, 42.0, 39.55555555555556)","(31.0, 44.0, 42.54545454545455)","(11.0, 12.5, 12.326086956521738)","(21.0, 30.0, 29.580645161290324)","(81.0, 120.0, 105.38461538461539)","(1.85, 2.08, 2.065800865800866)","(6.0, 7.6, 7.439130434782609)"
05-01-2023 15:54:48.693658,"(14.0, 19.0, 18.819444444444443)","(5.5, 7.0, 6.772)","(26.0, 42.0, 38.526315789473685)","(31.0, 44.0, 42.4390243902439)","(11.0, 13.0, 11.884057971014492)","(21.0, 30.0, 29.580645161290324)","(81.0, 110.0, 105.38461538461539)","(1.85, 2.08, 2.0615384615384618)","(6.0, 7.6, 7.29795918367347)"
05-01-2023 15:54:49.956538,"(14.0, 19.0, 18.75)","(5.5, 7.0, 6.775369458128079)","(26.0, 42.0, 38.666666666666664)","(31.0, 44.0, 42.54545454545455)","(11.0, 12.0, 11.926751592356688)","(21.0, 30.0, 29.458333333333332)","(81.0, 110.0, 104.0)","(1.85, 2.08, 2.054878587196468)","(6.0, 7.6, 7.385507246376812)"
05-01-2023 15:54:51.218496,"(14.0, 19.0, 18.21212121212121)","(5.5, 7.0, 6.830350194552529)","(26.0, 42.0, 38.8421052631579)","(31.0, 44.0, 42.577777777777776)","(11.0, 12.5, 11.666666666666666)","(21.0, 30.0, 29.27777777777778)","(81.0, 110.0, 104.375)","(1.85, 2.06, 2.055058139534884)","(6.0, 7.6, 7.417721518987341)"
05-01-2023 15:54:52.519456,"(14.0, 19.0, 17.75)","(5.5, 7.0, 6.797129186602871)","(26.0, 42.0, 39.6)","(31.0, 44.0, 41.87096774193548)","(11.0, 12.0, 11.574074074074074)","(21.0, 30.0, 29.27777777777778)","(81.0, 110.0, 104.0)","(1.85, 2.06, 2.05830258302583)","(6.0, 7.6, 7.266666666666667)"
05-01-2023 15:54:53.790583,"(14.0, 18.5, 17.10810810810811)","(5.5, 7.0, 6.797129186602871)","(26.0, 40.0, 41.0)","(31.0, 42.0, 43.294117647058826)","(11.0, 12.0, 12.347826086956522)","(21.0, 30.0, 29.65)","(81.0, 110.0, 108.0)","(1.85, 2.06, 2.0925000000000002)","(6.0, 7.6, 6.696296296296296)"
05-01-2023 15:54:55.095130,"(15.0, 18.0, 17.641025641025642)","(5.5, 7.0, 6.9932203389830505)","(26.0, 42.0, 41.0)","(31.0, 44.0, 43.47826086956522)","(10.0, 12.5, 12.359756097560975)","(21.0, 30.0, 29.416666666666668)","(81.0, 110.0, 108.46153846153847)","(1.85, 2.1, 2.092794117647059)","(6.0, 6.8, 6.650746268656716)"
05-01-2023 15:54:56.401442,"(15.0, 18.5, 17.541666666666668)","(5.5, 7.0, 6.993984962406015)","(26.0, 42.0, 37.714285714285715)","(31.0, 44.0, 43.04)","(10.0, 12.5, 12.378947368421052)","(21.0, 30.0, 29.517241379310345)","(81.0, 110.0, 108.57142857142857)","(1.85, 2.1, 2.091325301204819)","(6.0, 6.8, 6.697959183673469)"
05-01-2023 15:54:57.669795,"(15.0, 18.5, 17.655555555555555)","(5.5, 7.0, 6.995031055900621)","(26.0, 42.0, 39.142857142857146)","(31.0, 44.0, 42.30769230769231)","(10.0, 12.5, 12.374045801526718)","(21.0, 30.0, 28.894736842105264)","(81.0, 110.0, 108.75)","(1.85, 2.1, 2.0621359223300972)","(6.0, 6.8, 6.723076923076923)"
05-01-2023 15:54:58.931934,"(14.0, 18.0, 17.64864864864865)","(5.5, 7.0, 6.995939086294416)","(26.0, 42.0, 39.63636363636363)","(31.0, 44.0, 42.55737704918033)","(10.0, 12.5, 12.35925925925926)","(21.0, 30.0, 28.51851851851852)","(81.0, 110.0, 108.82352941176471)","(1.85, 2.08, 2.0675720164609053)","(6.0, 6.8, 6.9289719626168225)"
05-01-2023 15:55:00.166168,"(14.0, 18.0, 17.8125)","(5.5, 7.2, 7.026890756302521)","(26.0, 42.0, 39.63636363636363)","(31.0, 44.0, 42.27450980392157)","(10.0, 12.5, 12.35925925925926)","(21.0, 30.0, 28.6875)","(81.0, 110.0, 108.82352941176471)","(1.85, 2.08, 2.067627118644068)","(6.0, 7.4, 7.170149253731344)"
05-01-2023 15:55:01.381180,"(14.0, 18.0, 17.7)","(5.5, 7.2, 7.026890756302521)","(26.0, 42.0, 38.94117647058823)","(31.0, 44.0, 42.27450980392157)","(10.0, 12.5, 12.35925925925926)","(21.0, 29.0, 28.375)","(81.0, 110.0, 108.82352941176471)","(1.85, 2.08, 2.064892703862661)","(6.0, 7.4, 7.163076923076924)"
05-01-2023 15:55:02.562167,"(14.0, 18.5, 17.764367816091955)","(5.5, 7.2, 7.014414414414414)","(26.0, 42.0, 38.5)","(31.0, 44.0, 42.044444444444444)","(10.0, 12.5, 12.35925925925926)","(21.0, 29.0, 28.545454545454547)","(81.0, 110.0, 108.82352941176471)","(1.85, 2.08, 2.064304932735426)","(6.0, 7.4, 7.171851851851852)"
05-01-2023 15:55:03.883167,"(14.0, 18.5, 17.764367816091955)","(5.5, 7.2, 7.025365853658537)","(26.0, 42.0, 39.0)","(31.0, 44.0, 41.62162162162162)","(10.0, 12.5, 12.344444444444445)","(21.0, 29.0, 28.6)","(81.0, 110.0, 108.82352941176471)","(1.85, 2.08, 2.0615652173913044)","(6.0, 7.4, 7.291764705882353)"
05-01-2023 15:55:05.260442,"(14.0, 18.5, 17.764367816091955)","(5.5, 7.2, 7.0205513784461155)","(26.0, 40.0, 37.06666666666667)","(31.0, 44.0, 42.17142857142857)","(10.0, 12.5, 12.333333333333334)","(21.0, 29.0, 28.692307692307693)","(81.0, 110.0, 108.82352941176471)","(1.85, 2.08, 2.060125)","(6.0, 7.4, 7.247457627118644)"
05-01-2023 15:55:06.701045,"(14.0, 16.0, 15.686157517899762)","(5.5, 7.2, 7.055060728744939)","(26.0, 38.0, 39.666666666666664)","(31.0, 44.0, 42.31578947368421)","(10.0, 12.5, 12.369565217391305)","(21.0, 29.0, 28.846153846153847)","(81.0, 110.0, 109.04761904761905)","(1.85, 2.08, 2.063202416918429)","(6.0, 7.6, 7.497029702970297)"
05-01-2023 15:55:08.333134,"(13.0, 16.0, 15.686157517899762)","(5.5, 7.2, 7.055060728744939)","(26.0, 40.0, 38.666666666666664)","(31.0, 44.0, 42.31578947368421)","(11.0, 12.5, 12.369565217391305)","(21.0, 29.0, 28.88)","(81.0, 110.0, 109.04761904761905)","(1.85, 2.08, 2.064893111638955)","(6.0, 7.6, 7.477647058823529)"
05-01-2023 15:55:09.919287,"(13.0, 16.0, 15.685819070904646)","(5.5, 7.2, 7.056198347107438)","(26.0, 40.0, 38.666666666666664)","(31.0, 44.0, 42.31578947368421)","(11.0, 12.5, 12.08)","(21.0, 29.0, 30.938271604938272)","(81.0, 110.0, 107.4074074074074)","(1.85, 2.08, 2.07184339314845)","(6.0, 7.6, 7.561481481481481)"
05-01-2023 15:55:11.220111,"(13.0, 16.5, 15.866666666666667)","(6.0, 7.2, 7.028992628992629)","(26.0, 40.0, 39.55555555555556)","(31.0, 44.0, 42.31578947368421)","(11.0, 12.5, 12.0125)","(21.0, 32.0, 30.955974842767297)","(81.0, 110.0, 107.4074074074074)","(1.85, 2.08, 2.059437148217636)","(6.0, 7.6, 7.544615384615384)"
05-01-2023 15:55:12.505519,"(13.0, 16.5, 15.673913043478262)","(6.0, 7.2, 7.034825870646766)","(26.0, 40.0, 39.55555555555556)","(31.0, 44.0, 42.31578947368421)","(11.0, 12.5, 12.008928571428571)","(21.0, 32.0, 30.91329479768786)","(81.0, 110.0, 107.5)","(1.85, 2.06, 2.074887218045113)","(6.0, 7.6, 7.529787234042553)"
05-01-2023 15:55:13.805071,"(13.0, 16.5, 15.833333333333334)","(6.0, 7.0, 6.98)","(26.0, 40.0, 39.2)","(31.0, 44.0, 42.11764705882353)","(11.0, 12.5, 12.006172839506172)","(21.0, 32.0, 30.446280991735538)","(81.0, 110.0, 107.5)","(1.85, 2.08, 2.065380434782609)","(6.0, 7.6, 7.525842696629214)"
05-01-2023 15:55:15.029596,"(13.0, 16.5, 15.833333333333334)","(5.5, 7.0, 6.979432624113475)","(26.0, 40.0, 39.2)","(31.0, 44.0, 42.17142857142857)","(11.0, 12.5, 12.006172839506172)","(21.0, 32.0, 30.446280991735538)","(81.0, 110.0, 107.5)","(1.85, 2.08, 2.0698039215686275)","(6.0, 7.6, 7.5)"
05-01-2023 15:55:16.217059,"(13.0, 16.5, 15.794117647058824)","(5.5, 7.0, 6.974729241877256)","(26.0, 40.0, 37.142857142857146)","(31.0, 44.0, 42.22222222222222)","(11.0, 12.5, 12.01685393258427)","(21.0, 32.0, 30.36190476190476)","(81.0, 110.0, 107.5)","(1.85, 2.08, 2.058993288590604)","(6.0, 7.6, 7.1825242718446605)"
05-01-2023 15:55:17.406964,"(13.0, 15.5, 15.444444444444445)","(5.5, 7.0, 6.975524475524476)","(26.0, 40.0, 37.333333333333336)","(31.0, 44.0, 42.4)","(11.0, 12.5, 12.005747126436782)","(21.0, 32.0, 29.23404255319149)","(71.0, 110.0, 108.21428571428572)","(1.85, 2.06, 2.0725806451612905)","(6.0, 7.2, 7.275)"
05-01-2023 15:55:18.628170,"(13.0, 15.5, 15.4875)","(6.0, 7.0, 6.985454545454545)","(26.0, 38.0, 37.142857142857146)","(31.0, 44.0, 42.4)","(11.0, 12.5, 11.948717948717949)","(21.0, 30.0, 29.027027027027028)","(71.0, 110.0, 108.21428571428572)","(1.85, 2.08, 2.0676712328767124)","(6.0, 7.6, 7.392592592592592)"
05-01-2023 15:55:19.881360,"(13.0, 16.5, 16.184210526315788)","(6.0, 7.0, 6.990666666666667)","(26.0, 38.0, 37.25)","(31.0, 44.0, 41.9)","(11.0, 12.5, 12.10344827586207)","(21.0, 30.0, 28.914285714285715)","(71.0, 110.0, 108.27586206896552)","(1.85, 2.08, 2.0728)","(6.0, 7.6, 7.480851063829787)"
