,Whiskey Diva,Nalani Bale,Mirabella Bale,Jacket Potato,Whitley Bale,Wobbly Boots,Spaghetti Legs,Xoie Bale
12-01-2023 18:15:13.487452,"(8.0, 11.5, 11.326086956521738)","(51.0, 80.0, 73.25)","(8.0, 10.5, 10.763636363636364)","(8.0, 10.5, 10.694444444444445)","(6.5, 9.2, 8.896)","(14.0, 27.0, 25.77777777777778)","(31.0, 44.0, 42.6)","(1.6, 1.89, 1.8424050632911393)"
12-01-2023 18:15:14.675834,"(8.0, 12.0, 11.307692307692308)","(51.0, 80.0, 75.0)","(8.0, 11.0, 10.763636363636364)","(8.0, 11.0, 10.733333333333333)","(6.5, 9.4, 9.043750000000001)","(14.0, 27.0, 25.75862068965517)","(31.0, 44.0, 42.23529411764706)","(1.6, 1.85, 1.8430337078651686)"
12-01-2023 18:15:15.935739,"(8.0, 12.0, 11.282051282051283)","(51.0, 80.0, 75.0)","(8.0, 11.0, 10.625)","(8.0, 11.0, 10.790322580645162)","(6.5, 9.4, 9.02)","(14.0, 27.0, 26.24137931034483)","(31.0, 44.0, 42.23529411764706)","(1.6, 1.85, 1.844186046511628)"
12-01-2023 18:15:17.138354,"(8.0, 12.0, 11.282051282051283)","(51.0, 80.0, 76.0)","(8.0, 11.0, 10.704081632653061)","(8.0, 11.0, 10.712121212121213)","(6.5, 9.4, 8.932203389830509)","(14.0, 27.0, 26.24137931034483)","(31.0, 44.0, 42.5)","(1.6, 1.85, 1.8625)"
12-01-2023 18:15:18.357783,"(8.0, 12.0, 11.282051282051283)","(51.0, 80.0, 75.29411764705883)","(8.0, 11.0, 10.8125)","(8.0, 11.0, 10.725)","(6.5, 9.4, 8.966153846153846)","(14.0, 27.0, 26.24137931034483)","(31.0, 44.0, 42.54545454545455)","(1.6, 1.87, 1.8382352941176472)"
12-01-2023 18:15:19.569420,"(8.0, 12.0, 11.282051282051283)","(51.0, 80.0, 75.29411764705883)","(8.0, 11.0, 10.833333333333334)","(8.0, 11.0, 10.841463414634147)","(6.5, 9.4, 8.97704918032787)","(14.0, 27.0, 26.24137931034483)","(31.0, 44.0, 41.55555555555556)","(1.6, 1.84, 1.8280434782608697)"
12-01-2023 18:15:20.840184,"(8.0, 12.0, 11.282051282051283)","(51.0, 80.0, 78.18181818181819)","(8.0, 11.0, 10.862903225806452)","(8.0, 11.0, 10.878378378378379)","(6.5, 9.4, 9.128813559322033)","(14.0, 27.0, 26.666666666666668)","(31.0, 44.0, 42.0)","(1.6, 1.83, 1.8113793103448277)"
12-01-2023 18:15:22.159639,"(8.0, 12.0, 11.282051282051283)","(51.0, 80.0, 75.0)","(8.0, 11.0, 10.868852459016393)","(8.0, 11.0, 10.982758620689655)","(6.5, 9.4, 9.146153846153846)","(14.0, 27.0, 26.666666666666668)","(31.0, 44.0, 42.0)","(1.6, 1.83, 1.8185714285714287)"
12-01-2023 18:15:23.337211,"(8.0, 12.0, 11.384615384615385)","(51.0, 80.0, 76.0)","(8.0, 11.0, 10.859649122807017)","(8.0, 11.0, 10.970588235294118)","(6.5, 9.4, 9.1)","(14.0, 27.0, 28.75)","(31.0, 44.0, 42.54545454545455)","(1.6, 1.83, 1.8233333333333335)"
12-01-2023 18:15:24.477869,"(8.0, 12.0, 11.348837209302326)","(51.0, 80.0, 76.0)","(8.0, 11.0, 10.873015873015873)","(8.0, 11.0, 10.722222222222221)","(6.5, 9.4, 9.115789473684211)","(14.0, 29.0, 28.75)","(31.0, 44.0, 41.86666666666667)","(1.6, 1.83, 1.8237142857142858)"
12-01-2023 18:15:25.716104,"(8.0, 12.0, 11.384615384615385)","(51.0, 80.0, 75.0)","(8.0, 11.0, 10.864406779661017)","(8.0, 11.0, 10.82)","(6.5, 9.4, 9.1)","(14.0, 29.0, 28.75)","(31.0, 44.0, 43.1578947368421)","(1.6, 1.83, 1.8207317073170732)"
12-01-2023 18:15:26.903485,"(8.0, 12.0, 11.384615384615385)","(51.0, 80.0, 75.0)","(8.0, 11.0, 10.851851851851851)","(8.0, 11.0, 10.804347826086957)","(6.5, 9.4, 9.08)","(14.0, 29.0, 28.75)","(31.0, 44.0, 43.1578947368421)","(1.6, 1.83, 1.8180851063829788)"
12-01-2023 18:15:28.099302,"(8.0, 12.0, 11.384615384615385)","(51.0, 80.0, 78.18181818181819)","(8.0, 11.0, 10.851851851851851)","(8.0, 11.0, 10.98076923076923)","(6.5, 9.4, 9.126829268292683)","(14.0, 29.0, 28.75)","(31.0, 44.0, 43.1578947368421)","(1.6, 1.83, 1.8136666666666668)"
12-01-2023 18:15:29.254427,"(8.0, 12.0, 11.369565217391305)","(51.0, 80.0, 75.0)","(8.0, 11.0, 10.866666666666667)","(8.0, 11.0, 10.98076923076923)","(6.5, 9.4, 9.089795918367347)","(14.0, 29.0, 28.75)","(31.0, 44.0, 43.1578947368421)","(1.6, 1.82, 1.8326315789473684)"
12-01-2023 18:15:30.474243,"(8.0, 12.0, 11.573170731707316)","(51.0, 80.0, 75.29411764705883)","(8.0, 11.0, 10.82089552238806)","(8.0, 11.0, 10.98076923076923)","(6.5, 9.4, 9.086274509803921)","(15.0, 29.0, 28.75)","(31.0, 44.0, 43.1578947368421)","(1.6, 1.84, 1.827741935483871)"
12-01-2023 18:15:31.747921,"(8.0, 12.0, 11.583333333333334)","(51.0, 80.0, 79.0)","(8.0, 11.0, 10.806451612903226)","(8.0, 11.0, 10.98076923076923)","(6.5, 9.4, 9.073469387755102)","(15.0, 29.0, 28.75)","(31.0, 44.0, 43.483870967741936)","(1.6, 1.84, 1.8275000000000001)"
12-01-2023 18:15:32.932965,"(8.0, 12.0, 11.583333333333334)","(51.0, 80.0, 82.0)","(8.0, 11.0, 10.754716981132075)","(8.0, 11.0, 10.966666666666667)","(6.5, 9.4, 9.062222222222223)","(15.0, 29.0, 28.75)","(31.0, 44.0, 49.5)","(1.6, 1.83, 1.8228)"
12-01-2023 18:15:34.056901,"(8.0, 12.0, 11.473684210526315)","(51.0, 85.0, 78.63636363636364)","(8.0, 11.0, 10.833333333333334)","(8.0, 11.0, 10.74)","(6.5, 9.4, 9.086274509803921)","(15.0, 29.0, 28.823529411764707)","(31.0, 50.0, 46.604166666666664)","(1.6, 1.83, 1.8180769230769231)"
12-01-2023 18:15:35.248864,"(8.0, 12.0, 11.345454545454546)","(51.0, 85.0, 77.72727272727273)","(8.0, 11.0, 10.893333333333333)","(8.0, 11.0, 10.796875)","(6.5, 9.4, 9.092307692307692)","(15.0, 29.0, 28.823529411764707)","(31.0, 55.0, 47.64705882352941)","(1.6, 1.83, 1.8173469387755103)"
12-01-2023 18:15:36.462863,"(8.0, 12.0, 11.35483870967742)","(51.0, 85.0, 77.72727272727273)","(8.0, 11.0, 10.084967320261438)","(8.0, 11.0, 10.910714285714286)","(6.5, 9.4, 9.114285714285714)","(15.0, 29.0, 27.444444444444443)","(31.0, 48.0, 47.64705882352941)","(1.6, 1.83, 1.8248387096774195)"
12-01-2023 18:15:37.646794,"(8.0, 12.0, 11.379310344827585)","(51.0, 85.0, 77.72727272727273)","(8.0, 10.5, 10.616279069767442)","(8.0, 11.0, 10.89655172413793)","(6.5, 9.4, 9.136585365853659)","(15.0, 30.0, 27.857142857142858)","(31.0, 48.0, 46.092592592592595)","(1.6, 1.83, 1.8258823529411765)"
12-01-2023 18:15:38.816701,"(8.0, 12.0, 11.379310344827585)","(51.0, 85.0, 77.72727272727273)","(8.0, 11.0, 10.802083333333334)","(8.0, 11.0, 10.851851851851851)","(6.5, 9.4, 9.057142857142857)","(15.0, 28.0, 27.857142857142858)","(31.0, 55.0, 47.64705882352941)","(1.6, 1.83, 1.8185)"
12-01-2023 18:15:39.973231,"(8.0, 12.0, 11.415094339622641)","(51.0, 85.0, 77.72727272727273)","(8.0, 11.0, 10.75)","(8.5, 11.0, 10.729166666666666)","(7.0, 9.4, 9.070588235294117)","(15.0, 28.0, 27.857142857142858)","(31.0, 48.0, 47.64705882352941)","(1.55, 1.82, 1.8187179487179488)"
12-01-2023 18:15:41.111043,"(8.0, 12.0, 11.456140350877194)","(51.0, 85.0, 78.75)","(8.0, 11.0, 10.71875)","(8.5, 11.0, 10.590909090909092)","(7.0, 9.4, 9.21951219512195)","(15.0, 28.0, 26.689655172413794)","(31.0, 48.0, 47.64705882352941)","(1.55, 1.82, 1.8391735537190084)"
12-01-2023 18:15:42.283560,"(8.0, 12.0, 11.446808510638299)","(51.0, 85.0, 81.15384615384616)","(8.0, 11.0, 9.968)","(8.5, 11.0, 10.63265306122449)","(7.0, 9.6, 9.223255813953488)","(15.0, 30.0, 28.75)","(31.0, 48.0, 45.75)","(1.55, 1.84, 1.8474418604651164)"
12-01-2023 18:15:43.427216,"(8.0, 12.0, 11.5)","(51.0, 85.0, 81.15384615384616)","(8.0, 10.5, 9.994444444444445)","(8.5, 11.0, 10.660377358490566)","(7.0, 9.6, 9.053333333333333)","(15.0, 29.0, 28.25)","(31.0, 46.0, 45.76470588235294)","(1.55, 1.86, 1.8582352941176472)"
12-01-2023 18:15:44.521756,"(8.0, 12.0, 11.517241379310345)","(51.0, 85.0, 81.15384615384616)","(8.0, 10.5, 9.994444444444445)","(8.5, 11.0, 10.660377358490566)","(7.0, 9.4, 9.053333333333333)","(15.0, 29.0, 27.8)","(31.0, 46.0, 45.76470588235294)","(1.55, 1.86, 1.862340425531915)"
12-01-2023 18:15:45.692815,"(8.0, 12.0, 11.529411764705882)","(51.0, 85.0, 81.15384615384616)","(8.0, 10.5, 10.052631578947368)","(8.5, 11.0, 10.73913043478261)","(7.0, 9.4, 9.025)","(15.0, 29.0, 27.75)","(31.0, 46.0, 45.76470588235294)","(1.55, 1.87, 1.856)"
12-01-2023 18:15:46.945402,"(8.0, 12.0, 11.555555555555555)","(51.0, 85.0, 81.15384615384616)","(8.0, 10.5, 9.946511627906977)","(8.5, 11.0, 10.756756756756756)","(7.0, 9.4, 9.03076923076923)","(15.0, 28.0, 28.625)","(31.0, 46.0, 45.04761904761905)","(1.55, 1.86, 1.856888888888889)"
12-01-2023 18:15:48.188768,"(8.0, 12.0, 11.555555555555555)","(51.0, 85.0, 81.15384615384616)","(8.0, 10.5, 9.946511627906977)","(8.5, 11.0, 10.844827586206897)","(7.0, 9.4, 9.21951219512195)","(15.0, 29.0, 28.842105263157894)","(31.0, 46.0, 49.6)","(1.55, 1.86, 1.8110351201478743)"
12-01-2023 18:15:49.369051,"(8.0, 12.5, 11.666666666666666)","(51.0, 85.0, 81.42857142857143)","(8.0, 10.5, 10.121212121212121)","(8.5, 11.0, 11.156716417910447)","(7.0, 9.6, 9.330434782608696)","(15.0, 29.0, 27.25)","(31.0, 50.0, 48.608695652173914)","(1.55, 1.82, 1.806734693877551)"
12-01-2023 18:15:50.536147,"(8.0, 12.5, 11.844262295081966)","(51.0, 85.0, 81.42857142857143)","(8.0, 10.5, 10.121212121212121)","(8.5, 11.5, 11.156716417910447)","(7.0, 9.4, 9.28695652173913)","(15.0, 30.0, 27.62162162162162)","(31.0, 50.0, 45.8)","(1.55, 1.81, 1.7985106382978724)"
12-01-2023 18:15:51.748272,"(8.0, 12.5, 11.811688311688311)","(51.0, 85.0, 81.875)","(8.0, 10.5, 10.171052631578947)","(8.5, 11.5, 11.129032258064516)","(7.0, 9.6, 9.232)","(15.0, 30.0, 28.8)","(31.0, 46.0, 45.8)","(1.55, 1.8, 1.7993548387096774)"
12-01-2023 18:15:52.896598,"(8.0, 12.5, 11.783783783783784)","(51.0, 85.0, 81.875)","(8.0, 10.5, 10.171052631578947)","(8.5, 11.5, 11.129032258064516)","(7.0, 9.6, 9.233333333333333)","(15.0, 29.0, 30.695652173913043)","(31.0, 46.0, 46.95652173913044)","(1.55, 1.8, 1.7964444444444445)"
12-01-2023 18:15:54.008371,"(8.0, 12.5, 11.787671232876713)","(51.0, 85.0, 81.875)","(8.0, 10.5, 10.24468085106383)","(8.5, 11.5, 11.067164179104477)","(7.0, 9.6, 9.31304347826087)","(15.0, 32.0, 27.333333333333332)","(31.0, 48.0, 45.8)","(1.55, 1.81, 1.8071641791044777)"
12-01-2023 18:15:55.194774,"(8.0, 12.5, 11.7625)","(51.0, 85.0, 80.83333333333333)","(8.0, 10.5, 10.220930232558139)","(8.5, 11.5, 11.153333333333332)","(7.0, 9.6, 9.32)","(15.0, 28.0, 27.25)","(31.0, 46.0, 44.48275862068966)","(1.55, 1.81, 1.8063492063492064)"
12-01-2023 18:15:56.409191,"(8.0, 12.5, 11.7625)","(51.0, 85.0, 80.83333333333333)","(8.0, 10.5, 10.17741935483871)","(8.5, 11.5, 11.153333333333332)","(7.0, 9.4, 9.304)","(15.0, 28.0, 27.1)","(31.0, 46.0, 44.48275862068966)","(1.55, 1.81, 1.8062393162393162)"
12-01-2023 18:15:57.619868,"(8.0, 12.5, 11.82183908045977)","(51.0, 85.0, 80.83333333333333)","(8.0, 10.5, 10.192307692307692)","(8.5, 11.5, 11.222222222222221)","(7.0, 9.4, 9.323076923076924)","(15.0, 28.0, 27.181818181818183)","(31.0, 46.0, 44.48275862068966)","(1.55, 1.81, 1.8091970802919708)"
12-01-2023 18:15:58.698686,"(8.0, 12.5, 11.829896907216495)","(51.0, 85.0, 80.83333333333333)","(8.0, 10.5, 10.192307692307692)","(8.5, 11.5, 11.232394366197184)","(7.0, 9.4, 9.26086956521739)","(16.0, 28.0, 26.952380952380953)","(31.0, 46.0, 44.48275862068966)","(1.55, 1.81, 1.8079166666666666)"
12-01-2023 18:15:59.922527,"(8.0, 12.5, 12.078313253012048)","(51.0, 85.0, 80.83333333333333)","(8.0, 10.5, 10.172727272727272)","(8.5, 11.5, 11.23913043478261)","(7.0, 9.4, 9.346153846153847)","(16.0, 27.0, 25.387096774193548)","(31.0, 46.0, 44.48275862068966)","(1.55, 1.81, 1.8088372093023257)"
12-01-2023 18:16:01.068265,"(8.0, 12.5, 12.166666666666666)","(51.0, 85.0, 80.83333333333333)","(8.0, 10.5, 10.163461538461538)","(8.5, 11.5, 11.166666666666666)","(7.0, 9.6, 9.307692307692307)","(16.0, 28.0, 26.466666666666665)","(31.0, 46.0, 44.48275862068966)","(1.55, 1.81, 1.804436090225564)"
12-01-2023 18:16:02.137959,"(8.0, 12.5, 12.118421052631579)","(51.0, 85.0, 80.83333333333333)","(8.0, 10.5, 10.236363636363636)","(8.5, 11.5, 11.166666666666666)","(7.0, 9.6, 9.219047619047618)","(16.0, 27.0, 26.142857142857142)","(31.0, 46.0, 44.30769230769231)","(1.55, 1.81, 1.7951428571428572)"
12-01-2023 18:16:03.271468,"(8.0, 12.5, 12.118421052631579)","(51.0, 85.0, 80.83333333333333)","(8.0, 10.5, 10.24561403508772)","(8.5, 11.5, 11.173076923076923)","(7.0, 9.6, 9.255172413793103)","(16.0, 27.0, 26.0)","(31.0, 46.0, 42.25806451612903)","(1.55, 1.82, 1.7951428571428572)"
12-01-2023 18:16:04.352661,"(8.0, 12.5, 11.989583333333334)","(51.0, 85.0, 80.83333333333333)","(8.0, 10.5, 9.98846153846154)","(8.5, 11.5, 11.18)","(7.0, 9.6, 9.255172413793103)","(16.0, 27.0, 25.875)","(31.0, 46.0, 41.90909090909091)","(1.55, 1.82, 1.8009053497942387)"
12-01-2023 18:16:05.519295,"(8.0, 12.5, 11.98421052631579)","(51.0, 85.0, 80.83333333333333)","(8.0, 10.5, 9.985714285714286)","(8.5, 11.5, 11.18)","(7.0, 9.6, 9.255172413793103)","(16.0, 27.0, 25.875)","(31.0, 46.0, 42.142857142857146)","(1.55, 1.82, 1.8050000000000002)"
12-01-2023 18:16:06.751113,"(8.0, 12.5, 11.96938775510204)","(51.0, 85.0, 80.83333333333333)","(8.0, 10.5, 9.877777777777778)","(8.5, 11.5, 11.348484848484848)","(7.0, 9.6, 9.255172413793103)","(16.0, 27.0, 25.875)","(31.0, 46.0, 42.093023255813954)","(1.55, 1.81, 1.8006329113924051)"
12-01-2023 18:16:08.108501,"(8.0, 12.5, 11.96938775510204)","(51.0, 85.0, 80.83333333333333)","(8.0, 10.5, 9.836842105263157)","(8.5, 11.5, 11.321428571428571)","(7.0, 9.6, 9.255172413793103)","(16.0, 27.0, 25.875)","(31.0, 46.0, 42.093023255813954)","(1.55, 1.82, 1.8006329113924051)"
12-01-2023 18:16:09.585257,"(8.0, 12.5, 11.924242424242424)","(51.0, 85.0, 80.83333333333333)","(8.0, 10.5, 9.877777777777778)","(8.5, 11.5, 11.173913043478262)","(7.0, 9.6, 9.264)","(16.0, 27.0, 25.875)","(31.0, 46.0, 41.95652173913044)","(1.55, 1.82, 1.8008695652173914)"
12-01-2023 18:16:10.906646,"(8.0, 12.5, 11.924242424242424)","(51.0, 85.0, 86.66666666666667)","(8.0, 10.5, 9.850000000000001)","(8.5, 11.5, 11.211538461538462)","(7.0, 9.6, 9.264)","(16.0, 27.0, 25.875)","(31.0, 46.0, 42.0)","(1.55, 1.82, 1.8054166666666667)"
12-01-2023 18:16:12.219733,"(8.0, 12.5, 11.924242424242424)","(51.0, 90.0, 86.66666666666667)","(8.0, 10.5, 9.850000000000001)","(8.5, 11.5, 11.211538461538462)","(7.0, 9.6, 9.264)","(16.0, 27.0, 25.875)","(31.0, 46.0, 42.13333333333333)","(1.55, 1.81, 1.8052173913043479)"
12-01-2023 18:16:13.438254,"(8.0, 12.5, 11.924242424242424)","(51.0, 90.0, 86.66666666666667)","(8.0, 10.5, 9.917073170731708)","(8.5, 11.5, 11.822222222222223)","(7.0, 9.6, 9.264)","(16.0, 27.0, 24.12121212121212)","(31.0, 46.0, 43.6)","(1.55, 1.81, 1.7913381995133821)"
12-01-2023 18:16:14.752543,"(8.0, 12.5, 11.928571428571429)","(51.0, 90.0, 86.66666666666667)","(8.0, 11.0, 10.824742268041238)","(8.5, 12.0, 11.85546875)","(7.0, 9.6, 9.3)","(16.0, 25.0, 23.22222222222222)","(31.0, 46.0, 44.5)","(1.55, 1.81, 1.7970642201834863)"
12-01-2023 18:16:16.027576,"(8.0, 12.5, 11.911764705882353)","(51.0, 90.0, 86.66666666666667)","(8.0, 11.0, 10.828125)","(8.5, 12.0, 11.874015748031496)","(7.0, 9.6, 9.35)","(16.0, 25.0, 23.22222222222222)","(31.0, 46.0, 45.0)","(1.55, 1.8, 1.7884782608695653)"
12-01-2023 18:16:17.242863,"(8.5, 12.5, 11.928571428571429)","(51.0, 90.0, 86.66666666666667)","(8.0, 11.0, 10.833333333333334)","(8.5, 12.0, 11.870967741935484)","(7.0, 9.4, 9.273913043478261)","(16.0, 25.0, 23.88888888888889)","(31.0, 46.0, 45.42857142857143)","(1.55, 1.79, 1.7884782608695653)"
12-01-2023 18:16:18.355738,"(8.5, 12.5, 12.02127659574468)","(51.0, 90.0, 87.5)","(8.0, 11.0, 10.862745098039216)","(8.5, 12.0, 11.882575757575758)","(7.0, 9.6, 9.355102040816327)","(16.0, 24.0, 23.358974358974358)","(31.0, 46.0, 45.42857142857143)","(1.55, 1.79, 1.788433734939759)"
12-01-2023 18:16:19.557155,"(8.5, 12.5, 12.05056179775281)","(51.0, 90.0, 88.42105263157895)","(8.0, 11.0, 10.843434343434344)","(8.5, 12.0, 11.882575757575758)","(7.0, 9.6, 9.284210526315789)","(15.0, 25.0, 23.511627906976745)","(31.0, 46.0, 45.333333333333336)","(1.55, 1.79, 1.7869565217391306)"
12-01-2023 18:16:20.764860,"(8.5, 12.5, 12.05056179775281)","(51.0, 90.0, 88.42105263157895)","(8.0, 11.0, 10.843434343434344)","(8.5, 12.0, 11.882575757575758)","(7.0, 9.6, 9.235555555555555)","(15.0, 25.0, 24.05)","(31.0, 46.0, 45.333333333333336)","(1.55, 1.79, 1.7869565217391306)"
12-01-2023 18:16:22.000206,"(8.5, 12.5, 12.05056179775281)","(51.0, 90.0, 88.42105263157895)","(8.0, 11.0, 10.843434343434344)","(8.5, 12.0, 11.882575757575758)","(7.0, 9.6, 9.24)","(15.0, 25.0, 24.043478260869566)","(31.0, 46.0, 46.90909090909091)","(1.55, 1.79, 1.7884782608695653)"
12-01-2023 18:16:23.173759,"(8.5, 12.5, 12.05056179775281)","(51.0, 90.0, 88.42105263157895)","(8.0, 11.0, 10.844444444444445)","(8.5, 12.0, 11.882575757575758)","(7.0, 9.4, 9.23030303030303)","(15.0, 25.0, 24.043478260869566)","(31.0, 48.0, 46.90909090909091)","(1.55, 1.79, 1.788888888888889)"
12-01-2023 18:16:24.414131,"(8.5, 12.5, 12.056818181818182)","(51.0, 90.0, 87.6923076923077)","(8.0, 11.0, 10.882022471910112)","(8.5, 12.0, 11.893162393162394)","(7.0, 9.4, 9.281481481481482)","(15.0, 25.0, 24.043478260869566)","(31.0, 48.0, 46.90909090909091)","(1.55, 1.79, 1.7726119402985074)"
12-01-2023 18:16:25.678510,"(8.5, 12.5, 12.108695652173914)","(51.0, 90.0, 82.5)","(8.0, 11.0, 10.80188679245283)","(8.5, 12.0, 11.82857142857143)","(7.0, 9.4, 9.24102564102564)","(15.0, 25.0, 24.058823529411764)","(31.0, 48.0, 45.375)","(1.55, 1.78, 1.771271186440678)"
12-01-2023 18:16:26.921646,"(8.5, 12.5, 12.26)","(51.0, 120.0, 86.66666666666667)","(8.0, 11.0, 10.780701754385966)","(8.5, 12.0, 11.558333333333334)","(7.0, 9.6, 9.302127659574467)","(15.0, 25.0, 24.058823529411764)","(31.0, 48.0, 44.7)","(1.55, 1.78, 1.7715384615384615)"
12-01-2023 18:16:28.110880,"(8.5, 12.5, 12.305194805194805)","(51.0, 120.0, 86.66666666666667)","(8.0, 11.0, 10.833333333333334)","(8.5, 12.0, 11.558333333333334)","(7.0, 9.6, 9.335849056603774)","(15.0, 25.0, 24.125)","(31.0, 48.0, 44.7)","(1.55, 1.78, 1.7713636363636365)"
12-01-2023 18:16:29.318562,"(8.5, 12.5, 12.305194805194805)","(51.0, 120.0, 86.66666666666667)","(8.0, 11.0, 10.866666666666667)","(8.5, 12.0, 11.558333333333334)","(7.0, 9.6, 9.335849056603774)","(15.0, 25.0, 24.125)","(31.0, 48.0, 44.857142857142854)","(1.55, 1.78, 1.7718571428571428)"
12-01-2023 18:16:30.591492,"(8.5, 12.5, 12.3125)","(51.0, 120.0, 83.33333333333333)","(8.0, 11.0, 10.90625)","(8.5, 12.0, 11.558333333333334)","(7.0, 9.6, 9.335849056603774)","(15.0, 25.0, 24.125)","(31.0, 48.0, 45.75)","(1.55, 1.78, 1.7744117647058824)"
12-01-2023 18:16:31.925129,"(8.5, 12.5, 12.3125)","(51.0, 120.0, 92.5)","(8.0, 11.0, 10.90625)","(8.5, 12.0, 12.217821782178218)","(7.0, 9.6, 9.308333333333334)","(15.0, 25.0, 24.125)","(31.0, 48.0, 45.75)","(1.55, 1.78, 1.7755555555555556)"
12-01-2023 18:16:33.285572,"(8.5, 12.5, 9803.176470588234)","(51.0, 120.0, 9998.5)","(8.0, 11.0, 9998.5)","(8.5, 12.5, 9998.5)","(7.0, 9.6, 9998.5)","(15.0, 25.0, 9998.5)","(31.0, 48.0, 9998.5)","(1.55, 1.78, 9998.5)"
12-01-2023 18:16:34.503782,"(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(1.55, 99998, 9998.5)"
12-01-2023 18:16:35.754752,"(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(1.55, 99998, 9998.5)"
12-01-2023 18:16:37.243834,"(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(1.55, 99998, 9998.5)"
12-01-2023 18:16:38.472029,"(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(1.55, 99998, 9998.5)"
12-01-2023 18:16:39.636844,"(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(1.55, 99998, 9998.5)"
12-01-2023 18:16:40.811398,"(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(1.55, 99998, 9998.5)"
12-01-2023 18:16:41.910917,"(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(1.55, 99998, 9998.5)"
12-01-2023 18:16:43.043359,"(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(7.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(1.55, 99998, 9998.5)"
