,Always Broke,Go Katie Go,Lone Dancer,Sids Mate,Shouting Gunn,Trinity Ann
06-01-2023 14:55:36.520042,"(9.0, 13.5, 12.846153846153847)","(6.5, 8.2, 8.139999999999999)","(21.0, 32.0, 30.615384615384617)","(8.0, 10.5, 10.206521739130435)","(1.3, 1.51, 1.5081132075471697)","(101.0, 410.0, 388.0)"
06-01-2023 14:55:37.554271,"(9.0, 13.5, 12.87704918032787)","(6.5, 8.2, 8.177777777777777)","(21.0, 30.0, 29.7)","(8.0, 10.5, 10.206521739130435)","(1.3, 1.51, 1.5017333333333334)","(101.0, 410.0, 388.0)"
06-01-2023 14:55:38.730177,"(9.0, 13.5, 12.87704918032787)","(6.5, 8.2, 8.089655172413792)","(21.0, 32.0, 30.25)","(8.0, 10.5, 10.135135135135135)","(1.28, 1.51, 1.4997619047619049)","(101.0, 410.0, 397.1428571428571)"
06-01-2023 14:55:39.601764,"(9.0, 13.5, 12.87704918032787)","(6.5, 8.2, 8.089655172413792)","(21.0, 32.0, 30.25)","(8.0, 10.5, 10.135135135135135)","(1.28, 1.5, 1.4997619047619049)","(101.0, 470.0, 368.0)"
06-01-2023 14:55:40.587038,"(9.0, 13.5, 12.87704918032787)","(6.5, 8.2, 8.072)","(21.0, 30.0, 29.636363636363637)","(8.0, 10.5, 10.135135135135135)","(1.28, 1.5, 1.4997619047619049)","(101.0, 470.0, 428.0)"
06-01-2023 14:55:41.707836,"(9.0, 13.5, 12.87704918032787)","(6.5, 8.2, 8.060869565217391)","(21.0, 30.0, 30.0)","(8.0, 11.0, 10.30952380952381)","(1.28, 1.5, 1.4929166666666667)","(101.0, 460.0, 388.0)"
06-01-2023 14:55:42.622357,"(9.0, 13.5, 12.87704918032787)","(6.5, 8.2, 8.130434782608695)","(21.0, 32.0, 30.0)","(8.0, 10.5, 10.30952380952381)","(1.28, 1.5, 1.4929166666666667)","(101.0, 410.0, 388.0)"
06-01-2023 14:55:43.589309,"(9.0, 13.5, 12.87704918032787)","(6.5, 8.4, 8.117647058823529)","(21.0, 32.0, 29.333333333333332)","(8.0, 10.5, 10.178571428571429)","(1.28, 1.5, 1.49875)","(101.0, 410.0, 388.0)"
06-01-2023 14:55:44.522364,"(9.0, 13.5, 12.87704918032787)","(6.5, 8.2, 8.16)","(21.0, 32.0, 30.315789473684212)","(8.0, 10.5, 10.05)","(1.28, 1.5, 1.4958333333333333)","(101.0, 410.0, 361.8181818181818)"
06-01-2023 14:55:45.409859,"(9.0, 13.5, 12.87704918032787)","(6.5, 8.2, 8.185714285714285)","(21.0, 32.0, 30.285714285714285)","(8.0, 10.5, 10.043478260869565)","(1.28, 1.5, 1.4958333333333333)","(101.0, 470.0, 361.8181818181818)"
06-01-2023 14:55:46.421154,"(9.0, 13.5, 12.883333333333333)","(6.5, 8.2, 8.185714285714285)","(21.0, 32.0, 30.65)","(8.0, 10.5, 10.039473684210527)","(1.28, 1.5, 1.518714859437751)","(101.0, 470.0, 361.8181818181818)"
06-01-2023 14:55:47.530618,"(9.0, 13.0, 12.857142857142858)","(6.5, 8.2, 8.070967741935483)","(21.0, 32.0, 30.5)","(8.0, 10.5, 10.021951219512196)","(1.28, 1.52, 1.5193050193050193)","(101.0, 470.0, 368.0)"
06-01-2023 14:55:48.519030,"(9.0, 13.0, 12.8)","(6.5, 8.2, 8.02608695652174)","(21.0, 32.0, 30.5)","(8.0, 10.5, 10.021951219512196)","(1.28, 1.52, 1.5193023255813953)","(101.0, 470.0, 368.0)"
06-01-2023 14:55:49.462668,"(9.0, 12.5, 12.397727272727273)","(6.5, 8.2, 8.02608695652174)","(21.0, 32.0, 29.75)","(8.0, 10.5, 10.021951219512196)","(1.28, 1.52, 1.5193023255813953)","(101.0, 470.0, 368.0)"
06-01-2023 14:55:50.582016,"(9.0, 12.5, 12.472972972972974)","(6.5, 8.2, 8.046153846153846)","(21.0, 30.0, 28.666666666666668)","(8.0, 10.5, 10.021951219512196)","(1.28, 1.52, 1.5193023255813953)","(101.0, 470.0, 368.0)"
06-01-2023 14:55:51.669557,"(9.0, 12.5, 12.472972972972974)","(6.5, 8.2, 8.046153846153846)","(21.0, 30.0, 29.076923076923077)","(8.0, 10.5, 10.021951219512196)","(1.28, 1.52, 1.5193023255813953)","(101.0, 470.0, 368.0)"
06-01-2023 14:55:52.688496,"(9.0, 12.5, 12.476190476190476)","(6.5, 8.2, 8.046153846153846)","(21.0, 30.0, 29.5)","(8.0, 10.5, 10.021951219512196)","(1.28, 1.52, 1.5196551724137932)","(101.0, 470.0, 368.0)"
06-01-2023 14:55:53.649869,"(9.0, 12.5, 12.476190476190476)","(6.5, 8.2, 8.046153846153846)","(21.0, 32.0, 28.705882352941178)","(8.0, 10.0, 9.854166666666668)","(1.28, 1.52, 1.5198578199052133)","(101.0, 470.0, 376.25)"
06-01-2023 14:55:54.620925,"(9.0, 13.0, 12.701754385964913)","(6.5, 8.2, 8.006896551724138)","(21.0, 30.0, 29.166666666666668)","(8.0, 10.5, 9.955555555555556)","(1.28, 1.52, 1.5010729613733906)","(101.0, 470.0, 368.0)"
06-01-2023 14:55:55.670409,"(9.0, 13.5, 13.057692307692308)","(6.5, 8.2, 8.149999999999999)","(21.0, 30.0, 28.666666666666668)","(8.0, 10.5, 10.119047619047619)","(1.28, 1.5, 1.4880405405405406)","(101.0, 470.0, 368.0)"
06-01-2023 14:55:56.707388,"(9.0, 14.5, 14.3)","(6.5, 8.4, 8.207407407407407)","(21.0, 30.0, 29.076923076923077)","(8.0, 10.5, 10.1)","(1.28, 1.49, 1.4867826086956522)","(101.0, 470.0, 368.0)"
06-01-2023 14:55:57.823615,"(9.0, 14.5, 14.333333333333334)","(6.5, 8.4, 8.180645161290323)","(21.0, 30.0, 28.666666666666668)","(8.0, 10.5, 9.944827586206896)","(1.28, 1.49, 1.4857843137254902)","(101.0, 470.0, 356.6666666666667)"
06-01-2023 14:55:58.899737,"(9.0, 14.5, 14.26923076923077)","(6.5, 8.2, 8.183333333333334)","(21.0, 30.0, 28.5)","(8.0, 10.0, 10.124074074074075)","(1.28, 1.49, 1.4856424581005587)","(101.0, 450.0, 327.5)"
06-01-2023 14:55:59.978861,"(9.0, 14.5, 14.25)","(6.5, 8.4, 8.2)","(21.0, 29.0, 27.285714285714285)","(8.0, 10.5, 10.143859649122808)","(1.28, 1.49, 1.486279069767442)","(101.0, 450.0, 327.5)"
06-01-2023 14:56:01.018695,"(9.0, 14.5, 14.454545454545455)","(6.5, 8.4, 8.2)","(21.0, 29.0, 27.285714285714285)","(8.0, 10.5, 10.143859649122808)","(1.3, 1.49, 1.486243654822335)","(101.0, 450.0, 318.57142857142856)"
06-01-2023 14:56:01.984872,"(9.0, 14.5, 14.454545454545455)","(6.5, 8.4, 8.173333333333334)","(21.0, 29.0, 27.285714285714285)","(8.0, 10.5, 10.143859649122808)","(1.3, 1.49, 1.486243654822335)","(101.0, 450.0, 340.0)"
06-01-2023 14:56:03.090171,"(9.0, 14.5, 14.44269340974212)","(6.5, 8.4, 8.252307692307692)","(21.0, 29.0, 28.5)","(8.0, 10.5, 10.183673469387756)","(1.3, 1.48, 1.474102564102564)","(101.0, 450.0, 330.0)"
06-01-2023 14:56:04.116013,"(9.0, 14.5, 14.233333333333333)","(6.5, 8.4, 8.3)","(21.0, 30.0, 28.235294117647058)","(8.0, 10.5, 10.1875)","(1.3, 1.48, 1.490135135135135)","(101.0, 450.0, 330.0)"
06-01-2023 14:56:05.088407,"(9.0, 14.5, 14.351851851851851)","(6.5, 8.2, 8.104347826086956)","(21.0, 30.0, 28.636363636363637)","(8.0, 10.5, 10.181034482758621)","(1.3, 1.5, 1.489864864864865)","(101.0, 450.0, 354.0)"
06-01-2023 14:56:06.314932,"(9.0, 14.5, 14.30952380952381)","(6.5, 8.2, 8.08)","(21.0, 30.0, 28.77777777777778)","(8.0, 10.5, 10.150943396226415)","(1.3, 1.5, 1.4895424836601308)","(101.0, 450.0, 354.0)"
06-01-2023 14:56:07.307199,"(9.0, 14.5, 14.30952380952381)","(6.5, 8.2, 8.08)","(21.0, 30.0, 29.0)","(8.0, 10.5, 10.16326530612245)","(1.3, 1.5, 1.4905035971223022)","(101.0, 450.0, 354.0)"
06-01-2023 14:56:08.356789,"(9.0, 14.5, 14.30952380952381)","(6.5, 8.2, 8.028571428571428)","(21.0, 30.0, 28.727272727272727)","(8.0, 10.5, 10.148936170212766)","(1.3, 1.5, 1.490718954248366)","(101.0, 450.0, 354.0)"
06-01-2023 14:56:09.413779,"(9.0, 14.5, 14.357142857142858)","(6.5, 8.2, 8.028571428571428)","(21.0, 30.0, 28.727272727272727)","(8.0, 10.5, 10.148936170212766)","(1.3, 1.5, 1.490718954248366)","(101.0, 450.0, 354.0)"
06-01-2023 14:56:10.350121,"(9.0, 14.5, 14.357142857142858)","(6.5, 8.2, 8.028571428571428)","(21.0, 30.0, 28.941176470588236)","(8.0, 10.5, 10.134615384615385)","(1.3, 1.5, 1.4907027027027027)","(101.0, 450.0, 354.0)"
06-01-2023 14:56:11.345630,"(9.0, 14.5, 14.318181818181818)","(6.5, 8.2, 8.023529411764706)","(21.0, 30.0, 28.5)","(8.0, 10.5, 10.095744680851064)","(1.3, 1.5, 1.487070707070707)","(101.0, 450.0, 354.0)"
06-01-2023 14:56:12.343724,"(9.0, 15.0, 14.543478260869565)","(6.5, 8.2, 8.1)","(21.0, 30.0, 28.714285714285715)","(8.0, 10.5, 10.12)","(1.3, 1.49, 1.4795477386934672)","(101.0, 450.0, 362.72727272727275)"
06-01-2023 14:56:13.289382,"(9.0, 15.0, 14.563636363636364)","(6.5, 8.4, 8.238709677419354)","(21.0, 30.0, 28.714285714285715)","(8.0, 10.5, 10.12)","(1.3, 1.49, 1.4795477386934672)","(101.0, 450.0, 354.0)"
06-01-2023 14:56:14.335468,"(9.0, 15.0, 14.571428571428571)","(6.5, 9.0, 8.965686274509803)","(21.0, 29.0, 27.6)","(8.0, 10.5, 10.135416666666666)","(1.3, 1.47, 1.4663291139240506)","(101.0, 450.0, 354.0)"
06-01-2023 14:56:15.365310,"(9.0, 15.0, 14.571428571428571)","(6.5, 9.0, 8.820512820512821)","(21.0, 29.0, 27.81818181818182)","(8.0, 10.5, 10.093023255813954)","(1.3, 1.48, 1.4644036697247707)","(101.0, 450.0, 354.0)"
06-01-2023 14:56:16.389468,"(9.0, 15.0, 14.541666666666666)","(6.5, 9.0, 8.844444444444445)","(21.0, 28.0, 27.81818181818182)","(8.0, 10.5, 10.076086956521738)","(1.3, 1.47, 1.4644036697247707)","(101.0, 450.0, 354.0)"
06-01-2023 14:56:17.454978,"(9.0, 15.0, 14.541666666666666)","(6.5, 9.0, 8.84)","(21.0, 28.0, 27.866666666666667)","(8.0, 10.5, 10.14)","(1.3, 1.47, 1.4671748878923767)","(101.0, 450.0, 362.72727272727275)"
06-01-2023 14:56:18.419533,"(9.0, 15.0, 14.592592592592592)","(6.5, 9.0, 8.846153846153847)","(21.0, 28.0, 27.866666666666667)","(8.0, 10.5, 10.14)","(1.3, 1.47, 1.4671748878923767)","(101.0, 450.0, 362.72727272727275)"
06-01-2023 14:56:19.424990,"(9.0, 15.0, 14.681159420289855)","(6.5, 9.0, 8.83673469387755)","(21.0, 28.0, 26.46153846153846)","(8.0, 10.5, 10.104651162790697)","(1.3, 1.47, 1.467737881508079)","(101.0, 450.0, 330.0)"
06-01-2023 14:56:20.484988,"(9.0, 15.0, 14.719298245614034)","(6.5, 9.0, 8.849056603773585)","(21.0, 28.0, 26.9)","(8.0, 10.5, 10.115384615384615)","(1.3, 1.47, 1.4682608695652173)","(101.0, 450.0, 375.0)"
06-01-2023 14:56:21.497587,"(9.0, 15.0, 14.719298245614034)","(6.5, 9.0, 8.849056603773585)","(21.0, 27.0, 26.8)","(8.0, 10.5, 10.102272727272727)","(1.3, 1.47, 1.4658333333333333)","(101.0, 440.0, 375.0)"
06-01-2023 14:56:22.531203,"(10.0, 15.0, 14.588235294117647)","(7.0, 8.8, 8.786382978723404)","(21.0, 27.0, 26.44)","(8.0, 11.5, 10.801587301587302)","(1.3, 1.47, 1.4617687074829933)","(101.0, 440.0, 375.0)"
06-01-2023 14:56:23.526015,"(10.0, 15.0, 14.588235294117647)","(7.0, 8.8, 8.755434782608695)","(21.0, 27.0, 25.94736842105263)","(8.0, 11.0, 10.7)","(1.3, 1.47, 1.462)","(101.0, 440.0, 356.6666666666667)"
06-01-2023 14:56:24.512000,"(10.0, 15.0, 14.548387096774194)","(7.0, 8.8, 8.761581920903955)","(21.0, 26.0, 25.8)","(8.0, 11.0, 10.71551724137931)","(1.3, 1.47, 1.462)","(101.0, 450.0, 356.6666666666667)"
06-01-2023 14:56:25.531906,"(10.0, 15.0, 14.607142857142858)","(7.0, 8.8, 8.781818181818183)","(21.0, 26.0, 25.857142857142858)","(8.0, 11.0, 10.71551724137931)","(1.3, 1.47, 1.4619117647058824)","(101.0, 450.0, 348.46153846153845)"
06-01-2023 14:56:26.474279,"(10.0, 15.0, 14.64516129032258)","(7.0, 8.8, 8.781818181818183)","(21.0, 26.0, 25.88235294117647)","(8.0, 11.0, 10.758333333333333)","(1.3, 1.47, 1.4619117647058824)","(101.0, 450.0, 338.57142857142856)"
06-01-2023 14:56:27.381072,"(10.0, 15.0, 14.64516129032258)","(7.0, 8.8, 8.756578947368421)","(21.0, 26.0, 25.88235294117647)","(8.0, 11.0, 10.758333333333333)","(1.3, 1.47, 1.4619117647058824)","(101.0, 450.0, 338.57142857142856)"
06-01-2023 14:56:28.409066,"(10.0, 15.0, 14.115384615384615)","(7.0, 9.0, 8.928205128205128)","(21.0, 26.0, 25.857142857142858)","(8.0, 11.0, 10.573529411764707)","(1.3, 1.47, 1.4636129032258065)","(101.0, 450.0, 352.5)"
06-01-2023 14:56:29.591475,"(10.0, 14.5, 14.450530035335689)","(7.0, 9.0, 8.884848484848485)","(21.0, 26.0, 25.384615384615383)","(8.0, 11.0, 10.557894736842105)","(1.3, 1.47, 1.4635)","(101.0, 450.0, 352.5)"
06-01-2023 14:56:30.618842,"(10.0, 14.5, 14.42733564013841)","(7.0, 9.2, 9.042424242424243)","(21.0, 26.0, 25.384615384615383)","(8.0, 11.0, 10.557894736842105)","(1.3, 1.47, 1.464087591240876)","(101.0, 450.0, 352.5)"
06-01-2023 14:56:31.620473,"(10.0, 14.5, 14.413333333333334)","(7.0, 9.2, 9.079166666666666)","(21.0, 26.0, 25.652173913043477)","(8.0, 10.5, 10.32967032967033)","(1.3, 1.47, 1.4693464052287581)","(101.0, 450.0, 338.57142857142856)"
06-01-2023 14:56:32.535643,"(10.0, 14.0, 13.98314606741573)","(7.0, 9.2, 9.17)","(21.0, 26.0, 25.652173913043477)","(8.0, 10.5, 10.1125)","(1.3, 1.47, 1.4670689655172413)","(101.0, 450.0, 352.5)"
06-01-2023 14:56:33.573163,"(10.0, 14.0, 13.982658959537572)","(7.0, 9.4, 9.333333333333334)","(21.0, 26.0, 25.57894736842105)","(8.0, 10.5, 10.06140350877193)","(1.3, 1.47, 1.4675460122699386)","(101.0, 450.0, 371.25)"
06-01-2023 14:56:34.651426,"(10.0, 14.0, 13.703703703703704)","(7.0, 9.4, 9.366666666666667)","(21.0, 26.0, 25.652173913043477)","(8.0, 10.5, 10.19277108433735)","(1.3, 1.47, 1.4689558232931728)","(101.0, 450.0, 337.5)"
06-01-2023 14:56:35.610693,"(10.0, 13.5, 13.201754385964913)","(7.0, 9.6, 9.425)","(21.0, 26.0, 25.652173913043477)","(8.0, 10.5, 10.175824175824175)","(1.3, 1.47, 1.478974358974359)","(101.0, 450.0, 337.5)"
06-01-2023 14:56:36.731959,"(10.0, 13.5, 13.132183908045977)","(7.0, 9.4, 9.3)","(21.0, 26.0, 25.652173913043477)","(8.0, 10.5, 10.053030303030303)","(1.3, 1.48, 1.4789297658862877)","(101.0, 450.0, 321.42857142857144)"
06-01-2023 14:56:37.918190,"(10.0, 13.5, 13.132911392405063)","(7.0, 9.6, 9.594656488549617)","(21.0, 26.0, 25.555555555555557)","(8.0, 10.5, 10.102542372881356)","(1.3, 1.48, 1.4790784982935152)","(101.0, 450.0, 405.4545454545455)"
06-01-2023 14:56:39.249754,"(10.0, 13.0, 12.53225806451613)","(7.0, 9.6, 9.615686274509804)","(21.0, 26.0, 25.555555555555557)","(8.0, 10.5, 10.1248)","(1.3, 1.48, 1.47712)","(101.0, 440.0, 320.0)"
06-01-2023 14:56:40.432741,"(10.0, 13.0, 12.53225806451613)","(7.0, 9.8, 9.764444444444445)","(21.0, 26.0, 26.0)","(8.0, 10.5, 10.045454545454545)","(1.3, 1.48, 1.4767729083665337)","(101.0, 440.0, 320.0)"
06-01-2023 14:56:41.611955,"(10.0, 13.0, 12.58974358974359)","(7.0, 9.8, 9.72888888888889)","(21.0, 27.0, 25.90909090909091)","(8.0, 10.5, 10.045977011494253)","(1.3, 1.48, 1.4769387755102041)","(101.0, 440.0, 314.0)"
06-01-2023 14:56:42.852434,"(10.0, 13.0, 12.627906976744185)","(7.0, 9.8, 9.72888888888889)","(21.0, 26.0, 25.782608695652172)","(8.0, 10.5, 10.011764705882353)","(1.3, 1.48, 1.476236559139785)","(101.0, 440.0, 308.46153846153845)"
06-01-2023 14:56:43.883209,"(10.0, 13.0, 12.655913978494624)","(7.0, 9.8, 9.72888888888889)","(21.0, 27.0, 25.782608695652172)","(8.0, 10.5, 10.011764705882353)","(1.3, 1.48, 1.4746586345381525)","(101.0, 440.0, 314.0)"
06-01-2023 14:56:44.817848,"(10.0, 13.0, 12.674418604651162)","(7.0, 10.0, 9.8)","(21.0, 27.0, 26.28)","(8.0, 10.5, 10.011764705882353)","(1.3, 1.48, 1.4683969465648854)","(101.0, 440.0, 317.8571428571429)"
06-01-2023 14:56:45.790954,"(10.0, 13.0, 12.965116279069768)","(7.0, 10.0, 9.880851063829788)","(21.0, 27.0, 26.5)","(8.0, 10.5, 10.012345679012345)","(1.3, 1.47, 1.468611111111111)","(101.0, 440.0, 323.0)"
06-01-2023 14:56:46.789424,"(10.0, 13.0, 12.976190476190476)","(7.0, 10.0, 9.880851063829788)","(21.0, 27.0, 26.5)","(8.0, 10.5, 10.012345679012345)","(1.3, 1.47, 1.4689115646258504)","(101.0, 440.0, 350.0)"
06-01-2023 14:56:47.791424,"(10.0, 13.0, 12.983050847457626)","(7.0, 10.0, 9.880851063829788)","(21.0, 27.0, 26.4)","(8.0, 10.5, 10.011904761904763)","(1.3, 1.47, 1.4735038363171356)","(101.0, 390.0, 290.0)"
06-01-2023 14:56:48.791013,"(10.0, 13.5, 13.133333333333333)","(7.0, 9.8, 9.772682926829269)","(21.0, 27.0, 26.4)","(8.0, 10.5, 10.056818181818182)","(1.3, 1.48, 1.4732)","(101.0, 390.0, 343.3333333333333)"
06-01-2023 14:56:50.101228,"(10.0, 13.5, 13.093406593406593)","(7.0, 9.8, 9.765714285714287)","(21.0, 27.0, 26.5)","(8.0, 10.5, 10.056818181818182)","(1.3, 1.48, 1.4732)","(101.0, 390.0, 325.0)"
06-01-2023 14:56:51.163093,"(10.0, 13.5, 13.093406593406593)","(7.0, 9.8, 9.765714285714287)","(21.0, 27.0, 26.885714285714286)","(8.0, 10.5, 10.093023255813954)","(1.3, 1.48, 1.459173126614987)","(101.0, 390.0, 281.6666666666667)"
06-01-2023 14:56:52.062752,"(10.0, 13.5, 13.054347826086957)","(7.0, 10.0, 9.926027397260274)","(21.0, 28.0, 26.885714285714286)","(8.0, 10.5, 10.093023255813954)","(1.3, 1.46, 1.4655021834061135)","(101.0, 390.0, 297.14285714285717)"
06-01-2023 14:56:53.174968,"(10.0, 13.5, 13.054347826086957)","(7.0, 9.8, 9.740939597315437)","(21.0, 28.0, 26.692307692307693)","(8.0, 10.5, 10.10126582278481)","(1.3, 1.47, 1.4643386243386243)","(101.0, 390.0, 308.75)"
06-01-2023 14:56:54.235410,"(10.0, 13.5, 13.018867924528301)","(7.0, 9.8, 9.750344827586208)","(21.0, 28.0, 26.35135135135135)","(8.0, 10.5, 10.089887640449438)","(1.3, 1.47, 1.4652654867256636)","(101.0, 390.0, 308.75)"
06-01-2023 14:56:55.325985,"(10.0, 13.5, 12.950819672131148)","(7.0, 9.8, 9.742138364779874)","(21.0, 27.0, 26.375)","(8.0, 10.5, 10.073684210526316)","(1.3, 1.47, 1.4703947368421053)","(101.0, 390.0, 297.14285714285717)"
06-01-2023 14:56:56.453356,"(10.0, 13.0, 12.858695652173912)","(7.0, 9.4, 9.235714285714286)","(21.0, 27.0, 26.692307692307693)","(8.0, 10.5, 10.122448979591837)","(1.3, 1.48, 1.4796153846153846)","(101.0, 390.0, 332.22222222222223)"
06-01-2023 14:56:57.558535,"(10.0, 13.0, 12.83)","(7.0, 9.2, 9.021428571428572)","(21.0, 27.0, 26.785714285714285)","(8.0, 10.5, 10.046511627906977)","(1.3, 1.48, 1.4886175115207374)","(101.0, 390.0, 377.0)"
06-01-2023 14:56:58.640280,"(10.0, 13.0, 12.86111111111111)","(7.0, 9.2, 9.021052631578947)","(21.0, 27.0, 26.785714285714285)","(8.0, 10.5, 10.046511627906977)","(1.3, 1.49, 1.4899318181818182)","(101.0, 390.0, 368.33333333333337)"
06-01-2023 14:56:59.661163,"(10.0, 13.0, 12.86111111111111)","(7.0, 9.0, 8.952941176470588)","(21.0, 27.0, 26.785714285714285)","(8.0, 10.5, 10.03448275862069)","(1.3, 1.49, 1.4899318181818182)","(101.0, 390.0, 368.33333333333337)"
06-01-2023 14:57:00.564386,"(10.0, 13.0, 12.86111111111111)","(7.0, 9.0, 8.966666666666667)","(21.0, 27.0, 26.785714285714285)","(8.0, 10.5, 10.03448275862069)","(1.3, 1.49, 1.4899318181818182)","(101.0, 390.0, 370.0)"
06-01-2023 14:57:01.622933,"(10.0, 13.0, 12.850746268656717)","(7.0, 9.0, 8.974647887323943)","(21.0, 27.0, 26.76)","(8.0, 10.5, 10.017857142857142)","(1.3, 1.49, 1.4930030959752323)","(101.0, 390.0, 370.0)"
06-01-2023 14:57:02.668387,"(10.0, 13.0, 12.864285714285714)","(7.0, 9.0, 8.972307692307693)","(21.0, 27.0, 26.5625)","(8.0, 10.5, 10.023255813953488)","(1.3, 1.5, 1.4888910133843212)","(101.0, 390.0, 363.3333333333333)"
06-01-2023 14:57:03.809112,"(10.0, 13.0, 12.859154929577464)","(7.0, 9.0, 8.959183673469388)","(21.0, 27.0, 26.5625)","(8.0, 10.5, 10.025641025641026)","(1.3, 1.49, 1.4895092024539878)","(101.0, 430.0, 363.3333333333333)"
06-01-2023 14:57:04.937802,"(10.0, 13.0, 12.859154929577464)","(7.0, 9.2, 9.015686274509804)","(21.0, 27.0, 26.785714285714285)","(8.0, 10.5, 10.113432835820896)","(1.3, 1.49, 1.4885069444444445)","(101.0, 430.0, 363.3333333333333)"
06-01-2023 14:57:06.021257,"(10.0, 13.0, 12.850746268656717)","(7.0, 9.2, 9.01651376146789)","(21.0, 27.0, 26.25)","(8.0, 10.5, 10.113432835820896)","(1.3, 1.49, 1.4786243386243385)","(101.0, 430.0, 363.3333333333333)"
06-01-2023 14:57:06.959780,"(10.0, 13.0, 12.923076923076923)","(7.0, 9.2, 9.018181818181818)","(21.0, 27.0, 26.25)","(8.0, 10.5, 10.019736842105264)","(1.3, 1.48, 1.4786243386243385)","(101.0, 430.0, 363.3333333333333)"
06-01-2023 14:57:07.922453,"(10.0, 13.5, 13.303191489361701)","(7.0, 9.0, 8.94)","(21.0, 27.0, 26.25)","(8.0, 10.5, 10.085227272727273)","(1.3, 1.48, 1.4737883008356545)","(101.0, 430.0, 363.3333333333333)"
06-01-2023 14:57:09.079220,"(10.0, 14.0, 13.565217391304348)","(7.0, 9.2, 9.028148148148148)","(21.0, 27.0, 26.875)","(8.0, 10.0, 9.971428571428572)","(1.3, 1.48, 1.476441717791411)","(101.0, 430.0, 390.0)"
06-01-2023 14:57:10.262036,"(10.0, 14.0, 13.66304347826087)","(7.0, 9.2, 8.988108108108108)","(21.0, 27.0, 26.916666666666668)","(8.0, 10.0, 9.914285714285715)","(1.3, 1.48, 1.4760952380952381)","(101.0, 430.0, 376.6666666666667)"
06-01-2023 14:57:11.428934,"(10.0, 14.0, 13.60576923076923)","(7.0, 9.2, 8.988108108108108)","(21.0, 27.0, 26.916666666666668)","(8.0, 10.0, 9.834666666666667)","(1.3, 1.48, 1.4759259259259259)","(101.0, 430.0, 376.6666666666667)"
06-01-2023 14:57:12.681719,"(10.0, 14.0, 13.53125)","(7.0, 9.2, 9.003428571428572)","(21.0, 27.0, 26.933333333333334)","(8.0, 10.0, 9.824113475177304)","(1.3, 1.48, 1.4791752577319588)","(101.0, 430.0, 376.6666666666667)"
06-01-2023 14:57:13.774826,"(10.0, 14.0, 13.52)","(7.0, 9.2, 8.998830409356724)","(21.0, 27.0, 26.933333333333334)","(8.0, 10.0, 9.824113475177304)","(1.3, 1.48, 1.4801136363636362)","(101.0, 430.0, 376.6666666666667)"
06-01-2023 14:57:14.924113,"(10.0, 14.0, 13.50413223140496)","(7.0, 9.2, 8.99764705882353)","(21.0, 27.0, 26.916666666666668)","(8.0, 10.0, 9.574647887323943)","(1.3, 1.49, 1.4823529411764707)","(101.0, 430.0, 376.6666666666667)"
06-01-2023 14:57:15.996787,"(10.0, 14.0, 13.5625)","(7.0, 9.2, 9.003636363636364)","(21.0, 27.0, 26.916666666666668)","(8.0, 9.6, 9.571428571428571)","(1.3, 1.49, 1.4841818181818183)","(101.0, 430.0, 316.6666666666667)"
06-01-2023 14:57:17.113465,"(10.0, 14.0, 13.625)","(7.0, 9.2, 9.003636363636364)","(21.0, 27.0, 26.933333333333334)","(8.0, 9.6, 9.64)","(1.3, 1.49, 1.47659793814433)","(101.0, 430.0, 345.0)"
06-01-2023 14:57:18.092949,"(10.0, 14.0, 13.810344827586206)","(7.0, 9.2, 9.056140350877193)","(21.0, 28.0, 27.545454545454547)","(8.0, 9.8, 9.703030303030303)","(1.3, 1.48, 1.47659793814433)","(101.0, 430.0, 345.0)"
06-01-2023 14:57:19.099052,"(10.0, 14.5, 14.052631578947368)","(7.0, 9.2, 9.136363636363637)","(21.0, 30.0, 28.736842105263158)","(8.0, 9.8, 9.692857142857143)","(1.3, 1.47, 1.4651196172248804)","(101.0, 430.0, 345.0)"
06-01-2023 14:57:20.114938,"(10.0, 14.5, 14.275)","(7.0, 9.4, 9.27142857142857)","(21.0, 30.0, 28.125)","(8.0, 10.0, 9.851724137931035)","(1.3, 1.46, 1.455859649122807)","(101.0, 430.0, 345.0)"
06-01-2023 14:57:21.129015,"(10.0, 14.5, 14.304347826086957)","(7.0, 9.4, 9.315384615384616)","(21.0, 30.0, 28.333333333333332)","(8.0, 10.0, 9.851724137931035)","(1.3, 1.46, 1.4556603773584906)","(101.0, 430.0, 345.0)"
06-01-2023 14:57:22.107683,"(10.0, 14.5, 14.35)","(7.0, 9.4, 9.35)","(21.0, 30.0, 28.170731707317074)","(8.0, 10.0, 9.851724137931035)","(1.3, 1.46, 1.4543147208121827)","(101.0, 430.0, 345.0)"
06-01-2023 14:57:23.116002,"(10.0, 15.0, 14.592592592592592)","(7.0, 9.4, 9.361538461538462)","(21.0, 30.0, 28.026315789473685)","(8.0, 10.0, 9.882191780821918)","(1.3, 1.46, 1.4466666666666665)","(101.0, 430.0, 345.0)"
06-01-2023 14:57:24.233581,"(10.0, 15.0, 14.642857142857142)","(7.0, 9.6, 9.443478260869565)","(21.0, 30.0, 28.170731707317074)","(8.0, 10.0, 9.882191780821918)","(1.3, 1.45, 1.4456375838926174)","(101.0, 430.0, 345.0)"
