,Smug Doug,Jills A Star,Red Fog,Evelyn Dawn,Flying Jarrad,Coconut Santiago,Tonics Girl,Kraken Chino
15-12-2022 11:03:01.841528,"(4.6, 7.8, 7.025)","(2.9, 4.2, 3.1471428571428572)","(11.0, 21.0, 20.185714285714283)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 13.5)","(10.0, 27.0, 21.6875)","(5.0, 9.2, 8.722222222222221)","(4.8, 8.4, 7.323076923076924)"
15-12-2022 11:03:02.941040,"(4.6, 7.8, 7.025)","(2.9, 4.2, 3.1471428571428572)","(11.0, 21.0, 18.2)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 13.5)","(10.0, 27.0, 21.6875)","(5.0, 9.2, 8.722222222222221)","(4.8, 8.4, 7.323076923076924)"
15-12-2022 11:03:04.054128,"(4.6, 7.8, 7.025)","(2.9, 4.2, 3.1471428571428572)","(11.0, 21.0, 18.2)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 13.5)","(10.0, 27.0, 21.6875)","(5.0, 9.2, 8.722222222222221)","(4.8, 8.4, 7.323076923076924)"
15-12-2022 11:03:05.154531,"(4.6, 7.8, 7.025)","(2.9, 4.2, 3.1471428571428572)","(11.0, 21.0, 18.2)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 13.5)","(10.0, 27.0, 21.6875)","(5.0, 9.2, 8.722222222222221)","(4.8, 8.4, 7.323076923076924)"
15-12-2022 11:03:06.217576,"(4.6, 7.8, 7.025)","(2.9, 4.2, 3.1471428571428572)","(11.0, 21.0, 18.2)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 13.5)","(10.0, 27.0, 21.6875)","(5.0, 9.2, 8.722222222222221)","(4.8, 8.4, 7.323076923076924)"
15-12-2022 11:03:07.303518,"(4.6, 7.8, 7.025)","(2.9, 4.2, 3.1471428571428572)","(11.0, 21.0, 18.2)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 13.5)","(10.0, 27.0, 21.6875)","(5.0, 9.2, 8.722222222222221)","(4.8, 8.4, 7.323076923076924)"
15-12-2022 11:03:08.390349,"(4.6, 7.8, 7.025)","(2.9, 4.2, 3.1471428571428572)","(11.0, 21.0, 15.5)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 13.5)","(10.0, 27.0, 21.6875)","(5.0, 9.2, 8.722222222222221)","(4.8, 8.4, 7.323076923076924)"
15-12-2022 11:03:09.469321,"(4.6, 7.8, 7.025)","(2.9, 4.2, 3.1471428571428572)","(11.0, 21.0, 13.666666666666666)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 21.6875)","(5.0, 9.2, 7.799999999999999)","(4.8, 8.4, 7.323076923076924)"
15-12-2022 11:03:10.507635,"(4.6, 7.8, 7.025)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.799999999999999)","(4.8, 8.4, 7.323076923076924)"
15-12-2022 11:03:11.520206,"(4.6, 7.8, 7.025)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.799999999999999)","(4.8, 8.4, 7.323076923076924)"
15-12-2022 11:03:12.531215,"(4.6, 7.8, 7.025)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 6.457142857142857)"
15-12-2022 11:03:13.620697,"(4.6, 7.8, 7.025)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 6.457142857142857)"
15-12-2022 11:03:14.728000,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 6.457142857142857)"
15-12-2022 11:03:15.877569,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 6.457142857142857)"
15-12-2022 11:03:17.028866,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 6.457142857142857)"
15-12-2022 11:03:18.149150,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 6.457142857142857)"
15-12-2022 11:03:19.318977,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:20.547391,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:21.739032,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:22.924408,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:24.050017,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:25.203034,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:26.347678,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:27.427934,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:28.505517,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:29.671732,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:30.792005,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:31.899554,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:33.242154,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:34.504258,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:35.775849,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:37.088835,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 35.833333333333336)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:38.358421,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:39.942149,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:41.290073,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:42.559826,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:43.732685,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:44.896033,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:46.091751,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:47.241040,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:48.359230,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:49.524928,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:50.709196,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:51.959776,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:53.173460,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:54.387844,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:55.633287,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:56.833203,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:58.060852,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:03:59.299018,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:00.549173,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:01.757308,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:02.952824,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:04.149642,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:05.339782,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:06.514616,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:07.618368,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:08.725863,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:09.797221,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:10.909738,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:11.980867,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:13.088770,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:14.109069,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:15.398277,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:16.636541,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:17.833802,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:19.092841,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:20.386914,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:21.783524,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:23.126990,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:24.290796,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:25.440239,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:26.533031,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:27.718801,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:28.916684,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:30.104510,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:31.313950,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:32.483015,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:33.633151,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:34.889573,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:36.116877,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:37.309491,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:38.528117,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:39.698599,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:40.918390,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 40.0)","(8.5, 19.0, 10.5)","(10.0, 27.0, 13.25)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
15-12-2022 11:04:42.093020,"(4.6, 7.8, 6.975)","(2.9, 4.2, 3.1471428571428572)","(11.0, 20.0, 15.0)","(18.0, 65.0, 33.888888888888886)","(8.5, 19.0, 10.5)","(10.0, 27.0, 12.15)","(5.0, 9.2, 7.766666666666666)","(4.8, 8.4, 7.552941176470588)"
