,Aussie Summer,Sin Rap Miss,Wong Bias,Zipping Swazi,Rich Mans World,Mud Muffin
12-01-2023 18:06:37.785282,"(9.0, 12.0, 11.521739130434783)","(3.0, 3.4, 3.3696969696969696)","(7.0, 8.2, 7.91578947368421)","(2.0, 2.86, 2.8264)","(8.0, 9.6, 9.027272727272727)","(21.0, 34.0, 32.476190476190474)"
12-01-2023 18:06:38.762371,"(10.0, 12.0, 11.521739130434783)","(3.1, 3.4, 3.3696969696969696)","(7.0, 8.2, 7.91578947368421)","(2.0, 2.86, 2.837142857142857)","(8.0, 9.6, 9.027272727272727)","(21.0, 34.0, 32.4)"
12-01-2023 18:06:39.790577,"(10.0, 12.0, 11.521739130434783)","(3.1, 3.4, 3.3545454545454545)","(7.0, 8.2, 7.91578947368421)","(2.0, 2.86, 2.8545454545454545)","(8.0, 9.6, 9.027272727272727)","(21.0, 34.0, 32.4)"
12-01-2023 18:06:40.827889,"(10.0, 12.0, 11.521739130434783)","(3.1, 3.4, 3.3545454545454545)","(7.0, 8.2, 7.91578947368421)","(2.0, 2.86, 2.8545454545454545)","(8.0, 9.6, 9.027272727272727)","(21.0, 34.0, 32.4)"
12-01-2023 18:06:41.745829,"(10.0, 12.0, 11.521739130434783)","(3.1, 3.4, 3.333333333333333)","(7.0, 8.2, 7.91578947368421)","(2.0, 2.86, 2.8545454545454545)","(8.0, 9.6, 9.133333333333333)","(21.0, 34.0, 32.4)"
12-01-2023 18:06:42.751544,"(10.0, 12.0, 11.521739130434783)","(3.1, 3.4, 3.333333333333333)","(7.0, 8.2, 7.91578947368421)","(2.0, 2.86, 2.9326530612244897)","(8.0, 9.6, 9.133333333333333)","(21.0, 34.0, 32.4)"
12-01-2023 18:06:43.806523,"(10.0, 12.0, 11.521739130434783)","(3.1, 3.4, 3.3269230769230766)","(7.0, 8.2, 7.954545454545454)","(2.0, 2.94, 2.9033333333333333)","(8.0, 9.6, 9.193548387096774)","(21.0, 34.0, 32.0)"
12-01-2023 18:06:44.746116,"(10.0, 12.0, 11.352941176470589)","(3.1, 3.4, 3.3416666666666663)","(7.0, 8.2, 7.954545454545454)","(2.0, 2.92, 2.9033333333333333)","(8.0, 9.6, 9.193548387096774)","(21.0, 34.0, 32.0)"
12-01-2023 18:06:45.748454,"(10.0, 12.0, 11.352941176470589)","(3.1, 3.4, 3.3416666666666663)","(7.0, 8.2, 7.925)","(2.0, 2.94, 2.8499999999999996)","(8.0, 9.6, 9.24)","(21.0, 34.0, 32.0)"
12-01-2023 18:06:46.694838,"(10.0, 12.0, 11.352941176470589)","(3.1, 3.4, 3.326315789473684)","(7.0, 8.2, 7.925)","(2.0, 2.94, 2.8499999999999996)","(8.0, 9.6, 9.206896551724137)","(21.0, 34.0, 32.0)"
12-01-2023 18:06:47.698283,"(10.0, 12.0, 11.352941176470589)","(3.1, 3.35, 3.23)","(7.0, 8.2, 7.925)","(2.0, 2.94, 2.903076923076923)","(8.0, 9.6, 9.104347826086956)","(21.0, 34.0, 33.368421052631575)"
12-01-2023 18:06:48.624088,"(10.0, 12.0, 11.619047619047619)","(3.1, 3.35, 3.29)","(7.0, 8.2, 7.935999999999999)","(2.0, 2.94, 2.903076923076923)","(8.0, 9.6, 9.104347826086956)","(21.0, 34.0, 33.368421052631575)"
12-01-2023 18:06:49.865982,"(10.0, 12.0, 11.619047619047619)","(3.1, 3.35, 3.27)","(7.0, 8.2, 7.935999999999999)","(2.0, 2.94, 2.903076923076923)","(8.0, 9.6, 9.104347826086956)","(21.0, 34.0, 33.368421052631575)"
12-01-2023 18:06:51.170908,"(10.0, 12.0, 11.619047619047619)","(3.1, 3.35, 3.2666666666666666)","(7.0, 8.2, 7.935999999999999)","(2.0, 2.94, 2.903076923076923)","(8.0, 9.6, 9.104347826086956)","(21.0, 34.0, 33.368421052631575)"
12-01-2023 18:06:52.343735,"(10.0, 12.0, 11.619047619047619)","(3.1, 3.35, 3.242857142857143)","(7.0, 8.2, 7.935999999999999)","(2.0, 2.94, 2.897333333333333)","(8.0, 9.6, 9.104347826086956)","(21.0, 34.0, 33.368421052631575)"
12-01-2023 18:06:53.520324,"(10.0, 12.0, 11.555555555555555)","(3.1, 3.35, 3.262903225806452)","(7.0, 8.2, 7.935999999999999)","(2.0, 2.94, 2.868888888888889)","(8.0, 9.6, 9.104347826086956)","(21.0, 34.0, 38.0)"
12-01-2023 18:06:54.638787,"(10.0, 12.0, 11.555555555555555)","(3.0, 3.35, 3.2609375000000003)","(7.0, 8.2, 7.935999999999999)","(2.0, 2.94, 2.9014285714285712)","(8.0, 9.6, 9.104347826086956)","(21.0, 40.0, 41.69230769230769)"
12-01-2023 18:06:55.760426,"(10.0, 12.0, 11.555555555555555)","(3.0, 3.35, 3.252702702702703)","(7.0, 8.2, 7.9230769230769225)","(2.0, 2.94, 2.8966666666666665)","(8.0, 9.6, 9.104347826086956)","(21.0, 46.0, 43.84615384615385)"
12-01-2023 18:06:56.856210,"(10.0, 12.0, 11.555555555555555)","(3.0, 3.35, 3.25)","(7.0, 8.2, 7.9230769230769225)","(2.0, 2.94, 2.9014285714285712)","(8.0, 9.6, 9.104347826086956)","(21.0, 46.0, 46.666666666666664)"
12-01-2023 18:06:58.092666,"(10.0, 12.0, 11.833333333333334)","(3.0, 3.35, 3.25)","(7.0, 8.2, 7.9230769230769225)","(2.0, 2.94, 2.911111111111111)","(8.0, 9.6, 9.15)","(21.0, 48.0, 44.5)"
12-01-2023 18:06:59.146522,"(10.0, 12.5, 12.166666666666666)","(3.0, 3.35, 3.25)","(7.0, 8.2, 7.9230769230769225)","(2.0, 2.92, 2.893333333333333)","(8.0, 9.6, 9.184615384615384)","(21.0, 48.0, 37.42857142857143)"
12-01-2023 18:07:00.231131,"(10.0, 13.0, 12.3125)","(3.0, 3.3, 3.25)","(7.0, 8.2, 7.9230769230769225)","(2.0, 2.9, 2.88)","(8.0, 9.6, 9.184615384615384)","(21.0, 46.0, 38.30769230769231)"
12-01-2023 18:07:01.432207,"(10.0, 13.0, 12.454545454545455)","(3.0, 3.3, 3.2624999999999997)","(7.0, 8.2, 7.95)","(2.0, 2.9, 2.88)","(8.0, 9.6, 9.15)","(21.0, 46.0, 38.30769230769231)"
12-01-2023 18:07:02.490064,"(10.0, 13.0, 12.454545454545455)","(3.0, 3.3, 3.2624999999999997)","(7.0, 8.0, 7.95)","(2.0, 2.9, 2.868888888888889)","(8.0, 9.6, 9.184615384615384)","(21.0, 46.0, 38.30769230769231)"
12-01-2023 18:07:03.480431,"(10.0, 13.0, 12.25)","(3.0, 3.3, 3.25)","(7.0, 8.0, 7.95)","(2.0, 2.94, 2.903076923076923)","(8.0, 9.6, 9.184615384615384)","(21.0, 46.0, 38.30769230769231)"
12-01-2023 18:07:04.585151,"(10.0, 13.0, 12.25)","(3.0, 3.25, 3.238888888888889)","(7.0, 8.0, 7.95)","(2.0, 2.94, 2.9057142857142857)","(8.0, 9.6, 9.184615384615384)","(21.0, 46.0, 38.857142857142854)"
12-01-2023 18:07:05.591585,"(10.0, 13.0, 12.25)","(3.0, 3.25, 3.242857142857143)","(7.0, 8.0, 7.95)","(2.0, 2.94, 2.9057142857142857)","(8.0, 9.6, 9.184615384615384)","(21.0, 46.0, 39.333333333333336)"
12-01-2023 18:07:06.623879,"(10.0, 13.0, 12.25)","(3.0, 3.25, 3.231818181818182)","(7.0, 8.0, 7.95)","(2.0, 2.94, 2.9057142857142857)","(8.0, 9.6, 9.15)","(21.0, 46.0, 39.333333333333336)"
12-01-2023 18:07:07.632154,"(10.0, 13.0, 12.25)","(3.0, 3.25, 3.2142857142857144)","(7.0, 8.0, 7.95)","(2.0, 2.94, 2.9057142857142857)","(8.0, 9.6, 9.15)","(21.0, 46.0, 39.333333333333336)"
12-01-2023 18:07:08.677425,"(10.0, 13.0, 12.375)","(3.0, 3.25, 3.2115384615384617)","(7.0, 8.0, 7.95)","(2.0, 2.94, 2.9057142857142857)","(8.0, 9.6, 9.3)","(21.0, 46.0, 40.11764705882353)"
12-01-2023 18:07:09.709439,"(10.0, 13.0, 12.45)","(2.9, 3.25, 3.2333333333333334)","(7.0, 8.2, 7.8307692307692305)","(2.1, 2.86, 2.8)","(8.0, 9.6, 9.2)","(26.0, 46.0, 40.11764705882353)"
12-01-2023 18:07:10.833438,"(10.0, 13.0, 12.45)","(2.9, 3.3, 3.184090909090909)","(7.0, 8.2, 8.0)","(2.1, 2.82, 2.78)","(8.0, 9.6, 9.257142857142856)","(26.0, 46.0, 40.11764705882353)"
12-01-2023 18:07:11.903144,"(10.0, 13.0, 12.3125)","(2.9, 3.3, 3.184090909090909)","(7.0, 8.2, 8.0)","(2.1, 2.82, 2.78)","(8.0, 9.6, 9.176470588235293)","(26.0, 46.0, 41.0)"
12-01-2023 18:07:13.029647,"(10.0, 13.5, 13.115384615384615)","(2.9, 3.3, 3.2055555555555557)","(7.0, 8.2, 8.0)","(2.1, 2.82, 2.8085714285714283)","(8.0, 9.6, 9.046153846153846)","(26.0, 46.0, 40.666666666666664)"
12-01-2023 18:07:13.970525,"(10.0, 13.5, 12.825)","(2.9, 3.35, 3.2071428571428573)","(7.0, 8.2, 8.0)","(2.1, 2.82, 2.8085714285714283)","(8.0, 9.6, 9.046153846153846)","(26.0, 46.0, 40.666666666666664)"
12-01-2023 18:07:15.014574,"(10.0, 13.5, 12.825)","(2.9, 3.35, 3.2071428571428573)","(7.0, 8.2, 7.96)","(2.1, 2.82, 2.8085714285714283)","(8.0, 9.6, 9.046153846153846)","(26.0, 46.0, 40.666666666666664)"
12-01-2023 18:07:15.999770,"(10.0, 13.5, 12.825)","(2.9, 3.35, 3.2071428571428573)","(7.0, 8.2, 7.96)","(2.1, 2.82, 2.8085714285714283)","(8.0, 9.6, 9.046153846153846)","(26.0, 46.0, 41.5)"
12-01-2023 18:07:16.902546,"(10.0, 13.5, 12.681818181818182)","(2.9, 3.35, 3.2062500000000003)","(7.0, 8.2, 7.96)","(2.1, 2.82, 2.8085714285714283)","(8.0, 9.6, 9.085714285714285)","(26.0, 46.0, 41.5)"
12-01-2023 18:07:18.001356,"(10.0, 13.5, 12.653846153846153)","(2.9, 3.15, 3.10625)","(7.0, 8.2, 7.846153846153846)","(2.1, 2.82, 2.8099999999999996)","(8.0, 9.6, 9.12)","(26.0, 46.0, 42.666666666666664)"
12-01-2023 18:07:19.098741,"(10.0, 13.5, 12.75)","(2.8, 3.3, 3.242857142857143)","(7.0, 8.4, 8.026666666666667)","(2.1, 2.82, 2.8114285714285714)","(8.0, 9.6, 9.12)","(26.0, 46.0, 42.666666666666664)"
12-01-2023 18:07:20.173114,"(10.0, 13.5, 12.681818181818182)","(2.8, 3.3, 3.2866666666666666)","(7.0, 8.4, 8.026666666666667)","(2.1, 2.82, 2.816)","(8.0, 9.6, 9.138461538461538)","(26.0, 46.0, 42.666666666666664)"
12-01-2023 18:07:21.305426,"(10.0, 13.5, 12.681818181818182)","(2.8, 3.25, 3.248148148148148)","(7.0, 8.4, 7.988235294117646)","(2.1, 2.82, 2.8114285714285714)","(8.0, 9.6, 9.066666666666666)","(26.0, 46.0, 42.666666666666664)"
12-01-2023 18:07:22.401488,"(10.0, 13.5, 12.681818181818182)","(2.8, 3.25, 3.2473684210526317)","(7.0, 8.2, 8.066666666666666)","(2.1, 2.82, 2.8114285714285714)","(8.0, 9.6, 9.066666666666666)","(26.0, 46.0, 42.666666666666664)"
12-01-2023 18:07:23.398564,"(10.0, 13.5, 12.681818181818182)","(2.8, 3.25, 3.2472222222222222)","(7.0, 8.4, 8.036363636363637)","(2.1, 2.82, 2.8114285714285714)","(8.0, 9.6, 9.066666666666666)","(26.0, 46.0, 42.666666666666664)"
12-01-2023 18:07:24.422053,"(10.0, 13.5, 12.681818181818182)","(2.8, 3.25, 3.2472222222222222)","(7.0, 8.4, 8.03076923076923)","(2.1, 2.82, 2.8114285714285714)","(8.0, 9.6, 9.066666666666666)","(26.0, 46.0, 42.666666666666664)"
12-01-2023 18:07:25.383224,"(10.0, 13.5, 12.681818181818182)","(2.8, 3.25, 3.2472222222222222)","(7.0, 8.4, 8.03076923076923)","(2.1, 2.82, 2.8114285714285714)","(8.0, 9.6, 9.066666666666666)","(26.0, 46.0, 42.666666666666664)"
12-01-2023 18:07:26.277446,"(10.0, 13.5, 12.681818181818182)","(2.8, 3.25, 3.246153846153846)","(7.0, 8.4, 8.03076923076923)","(2.1, 2.82, 2.8114285714285714)","(8.0, 9.6, 9.066666666666666)","(26.0, 46.0, 42.666666666666664)"
12-01-2023 18:07:27.240524,"(10.0, 13.5, 12.681818181818182)","(2.8, 3.2, 3.18125)","(7.0, 8.4, 8.044444444444444)","(2.1, 2.82, 2.8114285714285714)","(8.0, 9.6, 9.066666666666666)","(26.0, 46.0, 42.666666666666664)"
12-01-2023 18:07:28.204298,"(10.0, 13.5, 12.642857142857142)","(2.8, 3.4, 3.3926108374384234)","(7.0, 8.2, 8.066666666666666)","(2.1, 2.86, 2.7800000000000002)","(8.0, 9.6, 8.877777777777778)","(26.0, 46.0, 42.666666666666664)"
12-01-2023 18:07:29.100809,"(10.0, 13.5, 12.590909090909092)","(2.8, 3.4, 3.38125)","(7.0, 8.2, 7.9529411764705875)","(2.1, 2.82, 2.81)","(8.0, 9.6, 8.877777777777778)","(26.0, 46.0, 40.375)"
12-01-2023 18:07:30.086110,"(10.0, 13.5, 12.590909090909092)","(2.8, 3.5, 3.42)","(7.0, 8.0, 7.963636363636364)","(2.1, 2.8, 2.77)","(8.0, 9.6, 8.877777777777778)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:31.252271,"(10.0, 13.5, 12.590909090909092)","(2.8, 3.5, 3.45)","(7.0, 8.0, 7.963636363636364)","(2.1, 2.8, 2.77)","(8.0, 9.6, 8.877777777777778)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:32.225791,"(10.0, 13.5, 12.590909090909092)","(2.8, 3.5, 3.44375)","(6.5, 8.0, 7.963636363636364)","(2.15, 2.78, 2.774)","(8.0, 9.6, 8.85)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:33.277290,"(10.0, 13.5, 12.590909090909092)","(2.8, 3.5, 3.425)","(6.5, 8.0, 7.963636363636364)","(2.15, 2.8, 2.792)","(8.0, 9.6, 8.991304347826087)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:34.321462,"(10.0, 13.5, 12.590909090909092)","(2.8, 3.5, 3.4526315789473685)","(6.5, 8.0, 7.963636363636364)","(2.15, 2.8, 2.774)","(8.0, 9.6, 9.061538461538461)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:35.417526,"(10.0, 13.5, 12.642857142857142)","(2.8, 3.5, 3.416666666666667)","(6.5, 8.0, 7.885714285714285)","(2.15, 2.78, 2.7666666666666666)","(8.0, 9.6, 8.991304347826087)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:36.464482,"(10.0, 13.5, 13.3)","(2.8, 3.45, 3.4222222222222225)","(6.5, 8.0, 7.766666666666667)","(2.15, 2.78, 2.7666666666666666)","(8.0, 9.6, 8.991304347826087)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:37.450141,"(10.0, 14.0, 13.88888888888889)","(2.8, 3.45, 3.409090909090909)","(6.5, 8.0, 7.766666666666667)","(2.15, 2.78, 2.7666666666666666)","(8.0, 9.6, 9.028571428571428)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:38.524044,"(10.0, 14.5, 14.09090909090909)","(2.8, 3.4, 3.3807692307692307)","(6.5, 8.0, 7.766666666666667)","(2.15, 2.78, 2.7666666666666666)","(8.0, 9.4, 8.92)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:39.681042,"(10.0, 14.5, 14.09090909090909)","(2.8, 3.4, 3.3807692307692307)","(6.5, 8.0, 7.766666666666667)","(2.15, 2.78, 2.7725)","(8.0, 9.4, 9.0)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:40.617496,"(10.0, 14.5, 14.043478260869565)","(2.8, 3.4, 3.3807692307692307)","(6.5, 8.0, 7.766666666666667)","(2.15, 2.78, 2.7725)","(8.0, 9.2, 8.899999999999999)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:41.651795,"(10.0, 14.5, 14.043478260869565)","(2.8, 3.4, 3.3944444444444444)","(6.5, 8.0, 7.766666666666667)","(2.15, 2.78, 2.753333333333333)","(8.0, 9.2, 8.899999999999999)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:42.792363,"(10.0, 14.5, 14.043478260869565)","(2.8, 3.5, 3.47)","(6.5, 8.0, 7.766666666666667)","(2.15, 2.76, 2.7885714285714283)","(8.0, 9.2, 8.899999999999999)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:43.816441,"(10.0, 14.5, 13.545454545454545)","(2.8, 3.45, 3.3875)","(6.5, 8.0, 7.766666666666667)","(2.15, 2.8, 2.76)","(8.0, 9.2, 8.899999999999999)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:44.717391,"(10.0, 14.0, 13.833333333333334)","(2.8, 3.45, 3.3944444444444444)","(6.5, 8.0, 7.766666666666667)","(2.15, 2.78, 2.76)","(8.0, 9.2, 8.899999999999999)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:45.765285,"(10.0, 14.0, 13.875)","(2.8, 3.45, 3.411538461538462)","(6.5, 8.0, 7.766666666666667)","(2.15, 2.78, 2.73)","(8.0, 9.2, 8.899999999999999)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:46.682626,"(10.0, 14.0, 13.875)","(2.8, 3.45, 3.3666666666666667)","(6.5, 8.0, 7.766666666666667)","(2.15, 2.76, 2.73)","(8.0, 9.2, 8.899999999999999)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:47.650417,"(10.0, 14.0, 13.954545454545455)","(2.8, 3.4, 3.397948717948718)","(6.5, 8.0, 7.88)","(2.15, 2.78, 2.7885714285714283)","(8.0, 9.2, 8.899999999999999)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:48.719860,"(10.0, 14.0, 13.954545454545455)","(2.8, 3.45, 3.3941176470588235)","(6.5, 8.0, 7.914285714285715)","(2.15, 2.8, 2.77)","(8.0, 9.2, 8.899999999999999)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:49.638082,"(10.0, 14.0, 13.961538461538462)","(2.8, 3.45, 3.3941176470588235)","(6.5, 8.0, 7.914285714285715)","(2.15, 2.8, 2.77)","(8.0, 9.2, 9.327272727272726)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:50.645964,"(10.0, 14.5, 13.785714285714286)","(2.8, 3.45, 3.396601941747573)","(6.5, 7.8, 7.716666666666667)","(2.15, 2.8, 2.754285714285714)","(8.0, 9.6, 9.2)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:51.824857,"(10.0, 14.5, 13.785714285714286)","(2.8, 3.45, 3.3948598130841123)","(6.5, 7.8, 7.057142857142857)","(2.15, 2.76, 2.7314285714285718)","(8.0, 9.6, 9.475)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:52.837363,"(10.0, 14.5, 13.785714285714286)","(2.8, 3.45, 3.3948598130841123)","(6.5, 7.8, 7.057142857142857)","(2.15, 2.74, 2.7314285714285718)","(7.5, 10.0, 9.8)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:53.809433,"(10.0, 14.5, 13.785714285714286)","(2.8, 3.45, 3.3939252336448598)","(6.5, 7.8, 7.366666666666667)","(2.15, 2.74, 2.725)","(7.5, 10.0, 9.8)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:54.800940,"(10.0, 14.5, 13.785714285714286)","(2.8, 3.45, 3.391747572815534)","(6.5, 7.8, 7.428571428571429)","(2.15, 2.74, 2.725)","(7.5, 10.0, 9.8)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:55.961197,"(10.0, 14.0, 13.8)","(2.8, 3.45, 3.4475000000000002)","(6.5, 7.8, 7.428571428571429)","(2.15, 2.74, 2.725)","(7.5, 10.0, 9.8)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:57.074796,"(10.0, 14.0, 13.875)","(2.8, 3.45, 3.4475000000000002)","(6.5, 7.8, 7.428571428571429)","(2.15, 2.74, 2.725)","(7.5, 10.0, 9.8)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:58.119161,"(10.0, 14.0, 13.875)","(2.8, 3.45, 3.4475000000000002)","(6.5, 7.8, 7.428571428571429)","(2.15, 2.74, 2.725)","(7.5, 10.0, 9.8)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:07:59.055382,"(10.0, 14.0, 13.875)","(2.8, 3.45, 3.441228070175439)","(6.5, 7.8, 7.428571428571429)","(2.15, 2.74, 2.725)","(7.5, 10.0, 9.8)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:08:00.151838,"(10.0, 14.0, 13.875)","(2.8, 3.45, 3.441228070175439)","(6.5, 7.8, 7.428571428571429)","(2.15, 2.74, 2.725)","(7.5, 10.0, 9.8)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:08:01.138821,"(10.0, 14.0, 13.875)","(2.8, 3.45, 3.441228070175439)","(6.5, 7.8, 7.428571428571429)","(2.15, 2.74, 2.7399999999999998)","(7.5, 10.0, 10.14)","(26.0, 46.0, 39.57142857142857)"
12-01-2023 18:08:02.078627,"(10.0, 14.0, 13.875)","(2.8, 3.45, 3.42)","(6.5, 7.8, 7.428571428571429)","(2.15, 2.76, 2.7399999999999998)","(7.5, 10.5, 9.9)","(26.0, 46.0, 39.57142857142857)"
12-01-2023 18:08:03.061139,"(10.0, 14.0, 13.470588235294118)","(2.8, 3.45, 3.4171428571428573)","(6.5, 7.8, 7.6)","(2.15, 2.76, 2.7085714285714286)","(7.5, 10.5, 9.9)","(26.0, 46.0, 39.57142857142857)"
12-01-2023 18:08:04.040325,"(10.0, 14.0, 13.444444444444445)","(2.8, 3.4, 3.399019607843137)","(6.5, 7.6, 7.5058823529411764)","(2.15, 2.72, 2.7085714285714286)","(7.5, 10.5, 9.9)","(26.0, 46.0, 39.57142857142857)"
12-01-2023 18:08:05.074155,"(10.0, 14.0, 13.444444444444445)","(2.8, 3.4, 3.399019607843137)","(6.5, 7.6, 7.426086956521739)","(2.15, 2.74, 2.722857142857143)","(7.5, 10.5, 10.033333333333333)","(26.0, 46.0, 39.57142857142857)"
12-01-2023 18:08:06.154174,"(10.0, 14.0, 13.444444444444445)","(2.8, 3.4, 3.399019607843137)","(6.5, 7.6, 7.426086956521739)","(2.15, 2.74, 2.726666666666667)","(7.5, 10.5, 10.033333333333333)","(26.0, 46.0, 39.57142857142857)"
12-01-2023 18:08:07.133497,"(10.0, 14.0, 13.421052631578947)","(2.8, 3.4, 3.399019607843137)","(6.5, 7.6, 7.426086956521739)","(2.15, 2.74, 2.726666666666667)","(7.5, 10.5, 10.033333333333333)","(26.0, 46.0, 39.57142857142857)"
12-01-2023 18:08:08.167164,"(10.0, 14.0, 13.421052631578947)","(2.8, 3.4, 3.399019607843137)","(6.5, 7.6, 7.426086956521739)","(2.15, 2.74, 2.726666666666667)","(7.5, 10.5, 9.964705882352941)","(26.0, 46.0, 39.57142857142857)"
12-01-2023 18:08:09.188204,"(10.0, 14.0, 13.444444444444445)","(2.8, 3.4, 3.399019607843137)","(6.5, 7.6, 7.5249999999999995)","(2.15, 2.74, 2.726666666666667)","(7.5, 10.5, 9.964705882352941)","(26.0, 46.0, 39.57142857142857)"
12-01-2023 18:08:10.250857,"(10.0, 14.0, 13.444444444444445)","(2.8, 3.45, 3.4092105263157895)","(6.5, 7.6, 7.571428571428571)","(2.15, 2.74, 2.706153846153846)","(7.5, 10.5, 9.964705882352941)","(26.0, 46.0, 39.57142857142857)"
12-01-2023 18:08:11.298305,"(10.0, 14.0, 13.380952380952381)","(2.8, 3.45, 3.4125)","(6.5, 7.6, 7.571428571428571)","(2.15, 2.72, 2.706153846153846)","(7.5, 10.5, 10.617647058823529)","(26.0, 46.0, 41.0)"
12-01-2023 18:08:12.333644,"(10.0, 13.5, 13.285714285714286)","(2.8, 3.4, 3.3894230769230766)","(6.5, 7.8, 7.633333333333333)","(2.15, 2.72, 2.7185)","(7.5, 11.0, 10.033333333333333)","(26.0, 42.0, 39.07692307692308)"
12-01-2023 18:08:13.323975,"(10.0, 14.0, 13.235294117647058)","(2.8, 3.4, 3.3983870967741936)","(6.5, 7.8, 7.511111111111111)","(2.15, 2.74, 2.736)","(7.5, 10.5, 10.033333333333333)","(26.0, 46.0, 39.07692307692308)"
12-01-2023 18:08:14.300585,"(10.0, 14.0, 13.5)","(2.8, 3.3, 3.2736842105263158)","(6.5, 7.8, 7.541176470588235)","(2.15, 2.76, 2.755862068965517)","(7.5, 10.5, 10.46774193548387)","(26.0, 46.0, 39.57142857142857)"
12-01-2023 18:08:15.239543,"(10.0, 14.0, 13.5)","(2.8, 3.3, 3.2675)","(6.5, 7.8, 7.608695652173913)","(2.15, 2.76, 2.7527272727272725)","(7.5, 10.5, 10.46774193548387)","(26.0, 46.0, 39.57142857142857)"
12-01-2023 18:08:16.321138,"(10.0, 14.0, 13.5)","(2.8, 3.3, 3.263888888888889)","(6.5, 7.8, 7.608695652173913)","(2.15, 2.76, 2.7415384615384615)","(7.5, 11.0, 10.91891891891892)","(26.0, 46.0, 39.57142857142857)"
12-01-2023 18:08:17.403196,"(10.0, 14.0, 13.518518518518519)","(2.8, 3.3, 3.263888888888889)","(6.5, 7.8, 7.608695652173913)","(2.15, 2.76, 2.7415384615384615)","(7.5, 11.0, 10.91891891891892)","(26.0, 46.0, 39.57142857142857)"
12-01-2023 18:08:18.478207,"(10.0, 14.0, 13.4)","(2.8, 3.3, 3.263888888888889)","(6.5, 7.8, 7.608695652173913)","(2.15, 2.76, 2.744705882352941)","(7.5, 11.0, 10.869565217391305)","(26.0, 46.0, 37.0)"
12-01-2023 18:08:19.586189,"(10.0, 14.0, 13.521739130434783)","(2.8, 3.3, 3.258695652173913)","(6.5, 7.8, 7.624)","(2.15, 2.78, 2.674545454545455)","(7.5, 11.0, 10.625)","(26.0, 46.0, 37.0)"
12-01-2023 18:08:20.665577,"(10.0, 14.0, 13.521739130434783)","(2.8, 3.3, 3.2928571428571427)","(6.5, 7.8, 7.660869565217391)","(2.15, 2.68, 2.6475)","(7.5, 11.0, 10.625)","(26.0, 46.0, 37.0)"
12-01-2023 18:08:21.682624,"(10.0, 14.0, 13.521739130434783)","(2.8, 3.3, 3.2928571428571427)","(6.5, 7.8, 7.660869565217391)","(2.15, 2.7, 2.6475)","(7.5, 11.0, 10.625)","(26.0, 46.0, 37.0)"
12-01-2023 18:08:22.595401,"(10.0, 14.0, 13.521739130434783)","(2.8, 3.35, 3.285135135135135)","(6.5, 7.8, 7.7)","(2.15, 2.66, 2.6525000000000003)","(7.5, 11.0, 10.954545454545455)","(26.0, 46.0, 37.0)"
12-01-2023 18:08:23.727069,"(10.0, 13.5, 13.416666666666666)","(2.8, 3.35, 3.285135135135135)","(6.5, 7.8, 7.7)","(2.15, 2.66, 2.6525000000000003)","(7.5, 12.0, 11.514705882352942)","(26.0, 46.0, 37.0)"
12-01-2023 18:08:24.830566,"(10.0, 13.5, 13.416666666666666)","(2.8, 3.35, 3.285135135135135)","(6.5, 7.8, 7.7)","(2.15, 2.66, 2.618666666666667)","(7.5, 12.0, 11.432432432432432)","(26.0, 46.0, 37.42857142857143)"
