,Velocity Framed,Kilcoy Castle,Bermuda Sky,Far Out Lexi,Caledonia,Barking Bush
09-01-2023 17:48:35.337785,"(5.5, 7.4, 7.365591397849463)","(4.0, 4.8, 4.777142857142857)","(4.4, 5.5, 5.475)","(9.0, 11.0, 10.6875)","(3.4, 4.0, 3.960738255033557)","(6.0, 9.4, 9.13125)"
09-01-2023 17:48:36.408589,"(5.5, 7.4, 7.365591397849463)","(4.0, 4.8, 4.777142857142857)","(4.4, 5.5, 5.475)","(9.0, 11.0, 10.6875)","(3.4, 4.0, 3.960738255033557)","(6.0, 9.6, 9.289655172413793)"
09-01-2023 17:48:37.446692,"(5.5, 7.4, 7.365591397849463)","(4.0, 4.8, 4.777142857142857)","(4.4, 5.5, 5.475)","(9.0, 11.0, 10.636363636363637)","(3.4, 4.0, 3.960738255033557)","(6.0, 9.6, 9.289655172413793)"
09-01-2023 17:48:38.542674,"(5.5, 7.4, 7.365591397849463)","(4.0, 4.8, 4.777142857142857)","(4.4, 5.5, 5.475)","(9.0, 11.0, 10.636363636363637)","(3.4, 4.0, 3.9544117647058825)","(6.0, 9.6, 9.054545454545455)"
09-01-2023 17:48:39.608042,"(5.5, 7.4, 7.365591397849463)","(4.0, 4.8, 4.777142857142857)","(4.4, 5.5, 5.475)","(9.0, 11.0, 10.636363636363637)","(3.4, 4.0, 3.9544117647058825)","(6.0, 9.6, 9.054545454545455)"
09-01-2023 17:48:40.622160,"(5.5, 7.4, 7.3589743589743595)","(4.0, 4.6, 4.525663716814159)","(4.4, 5.5, 5.475)","(9.0, 11.0, 10.636363636363637)","(3.4, 4.0, 3.9544117647058825)","(6.0, 9.6, 9.054545454545455)"
09-01-2023 17:48:41.637510,"(5.5, 7.4, 7.3589743589743595)","(4.0, 4.6, 4.520379146919431)","(4.4, 5.5, 5.475)","(9.0, 11.0, 10.636363636363637)","(3.4, 4.0, 3.9571428571428573)","(6.0, 9.6, 9.266666666666667)"
09-01-2023 17:48:42.630767,"(5.5, 7.4, 7.373333333333334)","(4.0, 4.7, 4.660975609756098)","(4.4, 5.5, 5.486666666666666)","(9.0, 11.0, 10.6)","(3.4, 4.0, 3.814705882352941)","(6.0, 9.6, 9.392307692307693)"
09-01-2023 17:48:43.655474,"(5.5, 7.6, 7.4)","(4.0, 4.7, 4.660975609756098)","(4.4, 5.5, 5.486666666666666)","(9.0, 11.0, 10.6)","(3.4, 3.95, 3.8161290322580643)","(6.0, 9.6, 9.409090909090908)"
09-01-2023 17:48:44.572141,"(5.5, 8.0, 7.7)","(4.0, 4.7, 4.655555555555556)","(4.4, 5.5, 5.485714285714286)","(9.0, 11.0, 10.6)","(3.4, 3.9, 3.7980392156862743)","(6.0, 9.6, 9.409090909090908)"
09-01-2023 17:48:45.572131,"(5.5, 8.0, 7.5875)","(4.0, 4.7, 4.655555555555556)","(4.4, 5.5, 5.45)","(9.0, 11.0, 10.6)","(3.4, 3.85, 3.798275862068966)","(6.0, 9.6, 9.377777777777778)"
09-01-2023 17:48:46.607279,"(5.5, 8.0, 7.5875)","(4.0, 4.7, 4.6)","(4.4, 5.5, 5.45)","(9.0, 11.0, 10.6)","(3.4, 3.85, 3.798275862068966)","(6.0, 9.6, 9.48)"
09-01-2023 17:48:47.633964,"(5.5, 8.0, 7.7250000000000005)","(4.0, 4.7, 4.6)","(4.4, 5.5, 5.467073170731707)","(9.0, 11.0, 10.6)","(3.4, 3.9, 3.7102564102564104)","(6.0, 9.8, 9.41)"
09-01-2023 17:48:48.610969,"(5.5, 8.0, 7.7250000000000005)","(4.0, 4.7, 4.68)","(4.4, 5.5, 5.467073170731707)","(9.0, 11.0, 10.6)","(3.4, 3.8, 3.7102564102564104)","(6.0, 9.8, 9.41)"
09-01-2023 17:48:49.623126,"(5.5, 8.0, 7.775)","(4.0, 4.7, 4.675)","(4.4, 5.5, 5.45531914893617)","(9.0, 11.0, 10.6)","(3.4, 3.8, 3.7102564102564104)","(6.0, 9.8, 9.6375)"
09-01-2023 17:48:50.648380,"(5.5, 8.0, 7.769230769230769)","(4.0, 4.7, 4.6937500000000005)","(4.4, 5.5, 5.45531914893617)","(9.0, 11.0, 10.6)","(3.3, 3.8, 3.7102564102564104)","(6.0, 9.8, 9.65)"
09-01-2023 17:48:51.675197,"(5.5, 8.0, 7.769230769230769)","(4.0, 4.7, 4.6937500000000005)","(4.4, 5.5, 5.4543478260869565)","(9.0, 11.0, 10.6)","(3.3, 3.8, 3.7094827586206898)","(6.0, 9.8, 9.65)"
09-01-2023 17:48:52.723367,"(5.5, 8.0, 7.769230769230769)","(4.0, 4.7, 4.6937500000000005)","(4.4, 5.5, 5.411764705882353)","(9.0, 11.0, 10.6)","(3.3, 3.8, 3.662121212121212)","(6.0, 9.8, 9.65)"
09-01-2023 17:48:53.778460,"(5.5, 8.0, 7.769230769230769)","(4.0, 4.7, 4.6937500000000005)","(4.4, 5.5, 5.394594594594595)","(9.0, 11.0, 10.6)","(3.3, 3.7, 3.6534782608695653)","(6.0, 9.8, 9.65)"
09-01-2023 17:48:54.903214,"(5.5, 8.0, 7.815384615384615)","(4.0, 4.7, 4.6937500000000005)","(4.4, 5.5, 5.404878048780488)","(9.0, 11.0, 10.6)","(3.3, 3.7, 3.620740740740741)","(6.0, 9.8, 9.65)"
09-01-2023 17:48:55.993470,"(5.5, 8.0, 7.764705882352941)","(4.0, 4.7, 4.6937500000000005)","(4.4, 5.5, 5.404878048780488)","(9.0, 11.0, 9.96923076923077)","(3.3, 3.7, 3.620740740740741)","(6.0, 9.8, 9.7)"
09-01-2023 17:48:57.159426,"(5.5, 8.0, 7.764705882352941)","(4.0, 4.7, 4.6937500000000005)","(4.4, 5.5, 5.3304347826086955)","(9.0, 10.0, 10.176470588235293)","(3.3, 3.7, 3.621538461538462)","(6.0, 9.8, 9.7)"
09-01-2023 17:48:58.312723,"(5.5, 8.0, 7.764705882352941)","(4.0, 4.8, 4.755)","(4.4, 5.5, 5.3304347826086955)","(9.0, 11.0, 10.176470588235293)","(3.3, 3.7, 3.6622222222222223)","(6.0, 9.8, 9.777777777777777)"
09-01-2023 17:48:59.396235,"(5.5, 7.8, 7.5777777777777775)","(4.0, 5.0, 4.9125000000000005)","(4.4, 5.5, 5.3304347826086955)","(9.0, 10.5, 9.857142857142858)","(3.3, 3.7, 3.6622222222222223)","(6.0, 10.0, 9.822222222222223)"
09-01-2023 17:49:00.529053,"(5.5, 7.8, 7.5600000000000005)","(4.0, 5.0, 4.9222222222222225)","(4.4, 5.5, 5.355555555555556)","(9.0, 10.5, 9.681818181818182)","(3.3, 3.7, 3.6622222222222223)","(6.0, 10.0, 9.866666666666667)"
09-01-2023 17:49:01.634753,"(5.5, 7.8, 7.5600000000000005)","(4.0, 5.0, 4.9222222222222225)","(4.4, 5.4, 5.2823529411764705)","(9.0, 10.5, 9.681818181818182)","(3.3, 3.7, 3.6288659793814433)","(6.0, 10.0, 9.866666666666667)"
09-01-2023 17:49:02.773230,"(5.5, 7.8, 7.5600000000000005)","(4.0, 5.0, 4.933333333333334)","(4.4, 5.4, 5.2823529411764705)","(9.0, 10.5, 9.681818181818182)","(3.3, 3.7, 3.6)","(6.0, 10.0, 9.866666666666667)"
09-01-2023 17:49:03.891517,"(6.0, 7.8, 7.541176470588235)","(4.0, 5.0, 4.928)","(4.4, 5.4, 5.315384615384616)","(8.5, 10.5, 9.986666666666666)","(3.2, 3.6, 3.594736842105263)","(6.5, 10.0, 9.555555555555555)"
09-01-2023 17:49:04.980753,"(6.0, 7.8, 7.685714285714286)","(4.0, 5.0, 4.942857142857143)","(4.4, 5.4, 5.315384615384616)","(8.5, 10.5, 10.192)","(3.2, 3.6, 3.6136363636363633)","(6.5, 9.6, 9.78)"
09-01-2023 17:49:05.994978,"(6.0, 7.8, 7.714285714285714)","(4.0, 5.0, 4.942857142857143)","(4.4, 5.4, 5.296774193548387)","(8.5, 10.5, 10.192)","(3.2, 3.65, 3.611904761904762)","(6.5, 10.0, 9.836363636363636)"
09-01-2023 17:49:06.974114,"(6.0, 7.8, 7.685714285714286)","(4.0, 5.0, 4.958333333333333)","(4.4, 5.4, 5.281481481481482)","(8.5, 10.5, 10.192)","(3.2, 3.65, 3.608064516129032)","(6.5, 10.0, 9.836363636363636)"
09-01-2023 17:49:07.935792,"(6.0, 7.8, 7.685714285714286)","(4.0, 5.0, 4.958333333333333)","(4.4, 5.4, 5.281481481481482)","(8.5, 10.5, 10.192)","(3.2, 3.65, 3.608064516129032)","(6.5, 10.0, 9.857142857142858)"
09-01-2023 17:49:08.942389,"(6.0, 7.8, 7.685714285714286)","(4.0, 5.0, 4.958333333333333)","(4.4, 5.4, 5.281481481481482)","(8.5, 10.5, 10.192)","(3.2, 3.65, 3.574489795918367)","(6.5, 10.0, 9.857142857142858)"
09-01-2023 17:49:09.926553,"(6.0, 7.8, 7.685714285714286)","(4.0, 5.0, 4.994871794871795)","(4.4, 5.4, 5.616666666666667)","(8.5, 10.5, 10.192)","(3.2, 3.65, 3.5549999999999997)","(6.5, 10.0, 9.88)"
09-01-2023 17:49:10.890867,"(6.0, 7.8, 7.64)","(4.0, 5.0, 4.949019607843137)","(4.4, 5.7, 5.693525179856115)","(8.5, 10.5, 10.251612903225807)","(3.2, 3.6, 3.5549999999999997)","(6.5, 10.0, 9.813793103448276)"
09-01-2023 17:49:11.873649,"(6.0, 7.8, 7.614285714285715)","(4.0, 5.0, 4.931578947368421)","(4.4, 5.7, 5.685416666666667)","(8.5, 10.5, 10.251612903225807)","(3.2, 3.6, 3.5549999999999997)","(6.5, 10.0, 9.784)"
09-01-2023 17:49:12.847820,"(6.0, 7.8, 7.614285714285715)","(4.0, 5.0, 4.919047619047619)","(4.4, 5.7, 5.685416666666667)","(8.5, 10.5, 10.251612903225807)","(3.2, 3.6, 3.555263157894737)","(6.5, 10.0, 9.784)"
09-01-2023 17:49:13.899516,"(6.0, 7.8, 7.614285714285715)","(4.0, 5.0, 4.892857142857142)","(4.4, 5.7, 5.684444444444445)","(8.5, 10.5, 10.251612903225807)","(3.2, 3.6, 3.566)","(6.5, 10.0, 9.784)"
09-01-2023 17:49:14.901772,"(6.0, 7.8, 7.614285714285715)","(4.0, 5.0, 4.892857142857142)","(4.4, 5.7, 5.684444444444445)","(8.5, 10.5, 10.251612903225807)","(3.2, 3.6, 3.58125)","(6.5, 10.0, 9.705)"
09-01-2023 17:49:15.924526,"(6.0, 7.8, 7.583333333333333)","(4.0, 5.0, 4.842105263157895)","(4.4, 5.7, 5.686567164179104)","(8.5, 10.5, 10.115)","(3.2, 3.6, 3.5749999999999997)","(6.5, 10.5, 9.698437499999999)"
09-01-2023 17:49:16.879650,"(6.0, 7.8, 7.583333333333333)","(4.0, 4.6, 4.536363636363636)","(4.4, 5.7, 5.607692307692308)","(8.5, 10.5, 10.203846153846154)","(3.2, 3.6, 3.5999999999999996)","(6.5, 10.5, 9.981521739130434)"
09-01-2023 17:49:17.870896,"(6.0, 7.8, 7.642424242424243)","(4.0, 4.8, 4.783333333333333)","(4.4, 5.8, 5.77)","(8.5, 10.5, 10.203846153846154)","(3.2, 3.65, 3.596296296296296)","(6.5, 10.5, 10.044303797468354)"
09-01-2023 17:49:18.871668,"(6.0, 7.8, 7.6)","(4.0, 4.8, 4.6466666666666665)","(4.4, 5.8, 5.79)","(8.5, 10.5, 10.203846153846154)","(3.2, 3.65, 3.596296296296296)","(6.5, 10.5, 10.1484375)"
09-01-2023 17:49:19.930574,"(6.0, 7.8, 7.6)","(4.0, 4.8, 4.6466666666666665)","(4.4, 5.8, 5.79)","(8.5, 10.5, 10.15)","(3.2, 3.65, 3.587878787878788)","(6.5, 10.5, 10.043478260869565)"
09-01-2023 17:49:21.047734,"(6.0, 7.8, 7.573913043478261)","(4.0, 4.8, 4.651851851851852)","(4.4, 5.8, 5.797826086956522)","(8.5, 10.5, 10.09090909090909)","(3.2, 3.65, 3.6201923076923075)","(6.5, 10.5, 10.043478260869565)"
09-01-2023 17:49:22.155855,"(6.0, 8.0, 7.533333333333333)","(4.0, 4.7, 4.6)","(4.4, 5.8, 5.798039215686274)","(8.5, 10.5, 10.096153846153847)","(3.2, 3.65, 3.4875)","(6.5, 10.5, 10.173913043478262)"
09-01-2023 17:49:23.262429,"(6.0, 8.0, 7.933333333333334)","(4.0, 4.6, 4.554545454545455)","(4.4, 5.8, 5.798)","(8.5, 10.5, 10.096153846153847)","(3.2, 3.55, 3.4348214285714285)","(6.5, 10.5, 10.204545454545455)"
09-01-2023 17:49:24.390342,"(6.0, 8.2, 7.8999999999999995)","(4.0, 4.7, 4.6571428571428575)","(4.4, 5.8, 5.798)","(8.5, 10.5, 10.471698113207546)","(3.2, 3.55, 3.4363636363636365)","(6.5, 10.5, 10.204545454545455)"
09-01-2023 17:49:25.491612,"(6.0, 8.2, 7.8999999999999995)","(4.0, 4.7, 4.6571428571428575)","(4.6, 5.8, 5.798591549295774)","(8.5, 10.5, 10.666666666666666)","(3.1, 3.5, 3.4317073170731707)","(6.5, 10.5, 10.204545454545455)"
09-01-2023 17:49:26.587800,"(6.0, 8.2, 7.8999999999999995)","(4.0, 4.7, 4.6571428571428575)","(4.6, 5.8, 5.798591549295774)","(8.5, 11.0, 10.662162162162161)","(3.1, 3.5, 3.426315789473684)","(6.5, 10.5, 10.204545454545455)"
09-01-2023 17:49:27.634317,"(6.0, 8.2, 7.8999999999999995)","(4.0, 4.7, 4.6571428571428575)","(4.6, 5.8, 5.94375)","(8.5, 11.0, 10.662162162162161)","(3.1, 3.5, 3.35462962962963)","(6.5, 10.5, 10.282608695652174)"
09-01-2023 17:49:28.740624,"(6.0, 8.2, 8.005882352941176)","(4.0, 4.7, 4.660526315789474)","(4.6, 6.0, 5.9625)","(8.5, 11.0, 10.662162162162161)","(3.1, 3.4, 3.35462962962963)","(6.5, 10.5, 10.282608695652174)"
09-01-2023 17:49:29.870358,"(6.0, 8.4, 8.146341463414634)","(4.0, 4.7, 4.660526315789474)","(4.6, 6.0, 5.923809523809524)","(8.5, 11.0, 10.662162162162161)","(3.1, 3.4, 3.354385964912281)","(6.5, 10.5, 10.282608695652174)"
09-01-2023 17:49:30.975535,"(6.0, 8.4, 8.193548387096774)","(4.0, 4.7, 4.773684210526316)","(4.6, 6.0, 5.923809523809524)","(8.5, 11.0, 10.636363636363637)","(3.1, 3.4, 3.3537313432835822)","(6.5, 10.5, 10.1875)"
09-01-2023 17:49:32.020847,"(6.0, 8.4, 8.166666666666666)","(4.0, 4.8, 4.773684210526316)","(4.6, 6.0, 5.923809523809524)","(8.5, 11.0, 10.662162162162161)","(3.1, 3.4, 3.3362831858407076)","(6.5, 10.5, 10.1875)"
09-01-2023 17:49:32.958445,"(6.0, 8.2, 8.135294117647058)","(4.0, 4.8, 4.7727272727272725)","(4.6, 6.0, 5.923809523809524)","(8.5, 11.0, 10.662162162162161)","(3.1, 3.4, 3.3409999999999997)","(6.5, 10.5, 10.1875)"
09-01-2023 17:49:33.972312,"(6.0, 8.2, 8.135294117647058)","(4.0, 4.8, 4.784848484848485)","(4.6, 6.0, 5.9125)","(8.5, 11.0, 10.662162162162161)","(3.1, 3.4, 3.3409999999999997)","(6.5, 10.5, 10.1875)"
09-01-2023 17:49:34.904820,"(6.0, 8.2, 8.158620689655171)","(4.0, 4.8, 4.784848484848485)","(4.6, 6.0, 5.95)","(8.5, 11.0, 10.662162162162161)","(3.1, 3.35, 3.3316964285714286)","(6.5, 10.5, 10.1875)"
09-01-2023 17:49:35.867413,"(6.0, 8.2, 8.163636363636362)","(4.0, 4.8, 4.784848484848485)","(4.6, 6.0, 5.968)","(8.5, 11.0, 10.662162162162161)","(3.1, 3.35, 3.330841121495327)","(6.5, 10.5, 10.205882352941176)"
09-01-2023 17:49:36.798969,"(6.0, 8.2, 8.136842105263158)","(4.0, 4.8, 4.77972972972973)","(4.6, 6.0, 5.966666666666667)","(8.5, 11.0, 10.827777777777778)","(3.1, 3.35, 3.3236842105263156)","(6.5, 10.5, 10.205882352941176)"
09-01-2023 17:49:37.760424,"(6.0, 8.2, 8.16)","(4.0, 4.8, 4.774324324324324)","(4.6, 6.0, 5.96)","(8.5, 11.0, 10.827777777777778)","(3.1, 3.35, 3.3236842105263156)","(7.0, 10.5, 10.205882352941176)"
09-01-2023 17:49:38.767086,"(6.0, 8.2, 8.167567567567566)","(4.0, 4.8, 4.774324324324324)","(4.6, 6.0, 5.96)","(8.5, 11.0, 10.807291666666666)","(3.1, 3.35, 3.3222972972972973)","(7.0, 10.5, 10.205882352941176)"
09-01-2023 17:49:39.826283,"(6.0, 8.2, 8.167567567567566)","(4.0, 4.8, 4.791176470588235)","(4.6, 6.0, 5.96)","(8.5, 11.0, 10.807291666666666)","(3.1, 3.35, 3.3239130434782607)","(7.0, 10.5, 10.194444444444445)"
09-01-2023 17:49:40.878395,"(6.0, 8.4, 8.194871794871794)","(4.0, 4.8, 4.766037735849056)","(4.6, 6.0, 5.968421052631579)","(8.5, 11.0, 10.846666666666668)","(3.1, 3.35, 3.3191358024691358)","(7.0, 10.5, 10.125)"
09-01-2023 17:49:41.913544,"(6.0, 8.4, 8.192207792207792)","(4.0, 4.8, 4.76)","(4.6, 6.0, 5.968421052631579)","(8.5, 11.0, 10.829113924050633)","(3.1, 3.35, 3.3162162162162163)","(7.0, 10.5, 10.125)"
09-01-2023 17:49:42.958981,"(6.0, 8.4, 8.192207792207792)","(4.0, 4.8, 4.728)","(4.6, 6.0, 5.9)","(8.5, 11.0, 10.826923076923077)","(3.1, 3.35, 3.2568965517241377)","(7.0, 10.5, 10.5625)"
09-01-2023 17:49:44.010422,"(6.0, 8.4, 8.157575757575758)","(4.0, 4.8, 4.721739130434782)","(4.6, 6.2, 6.022222222222222)","(8.5, 11.0, 10.844594594594595)","(3.0, 3.3, 3.2146341463414636)","(7.0, 11.0, 10.666666666666666)"
09-01-2023 17:49:45.054033,"(6.0, 8.4, 8.168115942028985)","(4.0, 4.8, 4.729411764705882)","(4.6, 6.2, 6.082142857142857)","(8.5, 11.0, 10.833333333333334)","(3.0, 3.3, 3.208823529411765)","(7.0, 11.0, 10.625)"
09-01-2023 17:49:46.093784,"(6.0, 8.4, 8.170588235294117)","(4.0, 4.8, 4.741463414634146)","(4.6, 6.2, 6.082142857142857)","(8.5, 11.0, 10.833333333333334)","(3.0, 3.3, 3.208823529411765)","(7.0, 11.0, 10.625)"
09-01-2023 17:49:47.140656,"(6.0, 8.4, 8.170588235294117)","(4.0, 4.8, 4.720833333333333)","(4.6, 6.2, 6.096875)","(8.5, 11.0, 10.833333333333334)","(3.0, 3.25, 3.2125000000000004)","(7.0, 11.0, 10.714285714285714)"
09-01-2023 17:49:48.157592,"(6.0, 8.4, 8.186301369863013)","(4.0, 4.8, 4.75820895522388)","(4.6, 6.2, 6.1125)","(8.5, 11.0, 10.819444444444445)","(3.0, 3.25, 3.202272727272727)","(7.0, 11.0, 10.8)"
09-01-2023 17:49:49.157628,"(6.0, 8.4, 8.186301369863013)","(4.0, 4.8, 4.751515151515151)","(4.6, 6.2, 6.0777777777777775)","(8.5, 11.0, 10.819444444444445)","(3.0, 3.25, 3.218055555555556)","(7.0, 11.0, 10.625)"
09-01-2023 17:49:50.189919,"(6.0, 8.4, 8.186301369863013)","(4.0, 4.8, 4.751515151515151)","(4.6, 6.2, 6.0777777777777775)","(8.5, 11.0, 10.819444444444445)","(3.0, 3.25, 3.218055555555556)","(7.0, 11.0, 10.625)"
09-01-2023 17:49:51.306572,"(6.0, 8.4, 8.186301369863013)","(4.0, 4.8, 4.753846153846154)","(4.6, 6.2, 6.213333333333334)","(8.5, 11.0, 10.674157303370787)","(3.0, 3.25, 3.1676470588235293)","(7.0, 11.0, 10.75)"
09-01-2023 17:49:52.306235,"(6.0, 8.4, 8.17142857142857)","(4.0, 4.8, 4.75625)","(4.6, 6.4, 6.216949152542373)","(8.5, 11.0, 10.662790697674419)","(3.0, 3.25, 3.166216216216216)","(7.0, 11.0, 10.555555555555555)"
09-01-2023 17:49:53.294869,"(6.0, 8.4, 8.185365853658537)","(4.0, 4.8, 4.75625)","(4.6, 6.4, 6.216949152542373)","(8.5, 11.0, 10.670588235294117)","(3.0, 3.25, 3.1615384615384614)","(7.0, 11.0, 10.555555555555555)"
09-01-2023 17:49:54.248821,"(6.0, 8.4, 8.167032967032966)","(4.0, 4.8, 4.766666666666667)","(4.6, 6.4, 6.334883720930232)","(8.5, 11.0, 10.670588235294117)","(3.0, 3.2, 3.1615384615384614)","(7.0, 11.0, 10.555555555555555)"
09-01-2023 17:49:55.174646,"(6.0, 8.4, 8.214035087719298)","(4.0, 4.8, 4.7555555555555555)","(4.6, 6.4, 6.36842105263158)","(8.5, 11.0, 10.617977528089888)","(3.0, 3.2, 3.197058823529412)","(7.0, 11.0, 10.61111111111111)"
09-01-2023 17:49:56.181517,"(6.0, 8.2, 8.152941176470588)","(4.0, 4.8, 4.741538461538461)","(4.6, 6.6, 6.48936170212766)","(8.5, 11.0, 10.435483870967742)","(3.0, 3.25, 3.230232558139535)","(7.0, 11.0, 10.966666666666667)"
09-01-2023 17:49:57.163770,"(6.0, 8.2, 8.173333333333332)","(4.0, 4.8, 4.7441176470588236)","(4.6, 6.6, 6.48936170212766)","(8.5, 10.5, 10.364864864864865)","(3.0, 3.25, 3.231818181818182)","(7.0, 11.0, 10.642857142857142)"
09-01-2023 17:49:58.221873,"(6.0, 8.2, 8.1)","(4.0, 4.8, 4.731428571428571)","(4.6, 6.6, 6.55)","(8.5, 10.5, 10.321428571428571)","(3.0, 3.25, 3.1871428571428573)","(7.0, 11.5, 10.646666666666667)"
09-01-2023 17:49:59.327123,"(6.0, 8.2, 8.128571428571428)","(4.0, 4.8, 4.726923076923077)","(4.6, 6.6, 6.567441860465116)","(8.5, 10.5, 10.350746268656717)","(3.0, 3.25, 3.1893939393939394)","(7.0, 11.5, 10.821428571428571)"
09-01-2023 17:50:00.461807,"(6.0, 8.2, 8.017391304347827)","(4.0, 4.8, 4.753703703703704)","(4.6, 6.6, 6.6)","(8.5, 10.5, 10.350746268656717)","(3.0, 3.25, 3.18)","(7.0, 11.0, 10.642857142857142)"
09-01-2023 17:50:01.518565,"(6.0, 7.8, 7.7153846153846155)","(4.0, 4.8, 4.753703703703704)","(4.6, 6.8, 6.5)","(8.5, 10.5, 10.389830508474576)","(3.0, 3.2, 3.178571428571429)","(7.0, 11.0, 10.842105263157894)"
09-01-2023 17:50:02.671328,"(6.0, 7.8, 7.6482758620689655)","(4.0, 4.8, 4.770731707317073)","(4.6, 6.8, 6.726315789473684)","(8.5, 10.5, 10.424528301886792)","(3.0, 3.2, 3.076595744680851)","(7.0, 11.0, 11.085714285714285)"
09-01-2023 17:50:03.693033,"(6.0, 7.8, 7.668965517241379)","(4.0, 4.8, 4.779661016949152)","(4.6, 6.8, 6.726315789473684)","(8.5, 10.5, 10.424528301886792)","(3.0, 3.1, 3.07)","(7.0, 11.5, 11.023809523809524)"
09-01-2023 17:50:04.724742,"(6.0, 7.8, 7.765714285714285)","(4.0, 4.8, 4.77391304347826)","(4.6, 6.8, 6.7444444444444445)","(8.5, 10.5, 10.326086956521738)","(3.0, 3.15, 3.0921052631578947)","(7.0, 11.5, 10.928571428571429)"
09-01-2023 17:50:05.692357,"(6.0, 7.8, 7.741463414634146)","(4.0, 4.8, 4.764705882352941)","(4.8, 6.8, 6.7444444444444445)","(8.5, 11.0, 10.945945945945946)","(2.8, 3.15, 3.1277777777777778)","(7.5, 11.5, 10.535714285714286)"
09-01-2023 17:50:06.669224,"(6.0, 7.8, 7.705263157894737)","(4.0, 4.9, 4.83448275862069)","(4.8, 6.8, 6.706666666666666)","(8.5, 11.0, 10.945945945945946)","(2.8, 3.15, 3.1277777777777778)","(7.5, 11.5, 10.535714285714286)"
09-01-2023 17:50:07.647420,"(6.0, 7.8, 7.682926829268292)","(4.0, 4.9, 4.825806451612904)","(4.8, 6.8, 6.671794871794871)","(8.5, 11.0, 11.202127659574469)","(2.8, 3.15, 3.083098591549296)","(7.5, 11.5, 10.65625)"
09-01-2023 17:50:08.604847,"(6.0, 7.8, 7.706666666666667)","(4.0, 4.9, 4.828125)","(4.8, 7.0, 6.744)","(8.5, 11.5, 11.202127659574469)","(2.8, 3.1, 3.083098591549296)","(7.5, 11.5, 10.604166666666666)"
09-01-2023 17:50:09.570888,"(6.0, 7.8, 7.706666666666667)","(4.0, 4.9, 4.861538461538462)","(4.8, 7.0, 6.902941176470589)","(8.5, 11.5, 11.166666666666666)","(2.8, 3.1, 3.0885245901639347)","(7.5, 11.5, 10.565217391304348)"
09-01-2023 17:50:10.623823,"(6.0, 7.8, 7.670588235294118)","(4.0, 4.9, 4.825)","(4.8, 7.0, 6.898461538461539)","(8.5, 11.5, 11.179245283018869)","(2.8, 3.1, 3.097058823529412)","(7.5, 11.5, 10.565217391304348)"
09-01-2023 17:50:11.670398,"(6.0, 7.8, 7.670588235294118)","(4.0, 4.8, 4.778260869565218)","(4.8, 7.0, 6.898461538461539)","(8.5, 11.5, 11.179245283018869)","(2.8, 3.1, 3.097058823529412)","(7.5, 11.5, 10.565217391304348)"
09-01-2023 17:50:12.721352,"(6.0, 7.6, 7.5636363636363635)","(4.0, 4.8, 4.724444444444444)","(5.0, 7.0, 6.922033898305084)","(8.5, 12.0, 11.25)","(2.8, 3.1, 3.1836956521739133)","(8.0, 11.5, 10.5)"
09-01-2023 17:50:13.779970,"(6.0, 7.6, 7.55)","(4.0, 4.8, 4.652173913043478)","(5.0, 7.0, 6.882051282051282)","(8.5, 11.5, 11.25)","(2.8, 3.2, 3.115)","(8.0, 11.0, 10.44)"
09-01-2023 17:50:14.898730,"(6.0, 7.6, 7.42)","(4.0, 4.8, 4.652173913043478)","(5.0, 7.0, 6.88780487804878)","(8.5, 11.5, 11.208333333333334)","(2.8, 3.15, 3.170588235294118)","(8.0, 11.0, 10.44)"
09-01-2023 17:50:15.987855,"(6.0, 7.6, 7.5673469387755095)","(4.0, 4.7, 4.576086956521739)","(5.0, 7.0, 7.0318840579710145)","(8.5, 11.5, 10.947368421052632)","(2.8, 3.2, 3.1962121212121213)","(8.0, 11.0, 10.44)"
09-01-2023 17:50:17.104834,"(6.0, 7.6, 7.539622641509434)","(4.0, 4.6, 4.512727272727273)","(5.0, 7.2, 7.0318840579710145)","(8.5, 11.0, 11.208333333333334)","(2.8, 3.2, 3.1962121212121213)","(8.0, 11.0, 10.44)"
09-01-2023 17:50:18.222783,"(6.0, 7.6, 7.55)","(4.0, 4.6, 4.490566037735849)","(5.0, 7.2, 6.9971014492753625)","(8.5, 11.5, 11.208333333333334)","(2.8, 3.2, 3.197692307692308)","(8.0, 11.0, 10.379310344827585)"
09-01-2023 17:50:19.264245,"(6.0, 7.6, 7.466666666666667)","(4.0, 4.6, 4.505454545454546)","(5.0, 7.2, 7.006060606060606)","(8.5, 11.5, 11.208333333333334)","(2.8, 3.2, 3.1976)","(8.0, 11.0, 10.617021276595745)"
09-01-2023 17:50:20.315447,"(6.0, 7.6, 7.466666666666667)","(4.0, 4.6, 4.516)","(5.0, 7.2, 6.978947368421053)","(8.5, 11.5, 11.372727272727273)","(2.8, 3.2, 3.1909909909909913)","(8.0, 11.0, 10.617021276595745)"
09-01-2023 17:50:21.313414,"(6.0, 7.6, 7.466666666666667)","(4.0, 4.6, 4.495)","(5.0, 7.2, 6.978947368421053)","(8.5, 11.5, 11.23846153846154)","(2.8, 3.2, 3.1489795918367345)","(8.0, 11.0, 10.633333333333333)"
