,Mollidor,Hear The Call Nz,Harry Croft,My Ultimate Heston,Chasin Dreamz,Downtown Lucca,Awayovernight Nz,Jaydes Terror,Rocco Variety
08-12-2022 15:13:08.197128,"(18.0, 28.0, 24.5)","(1.85, 99999, 99990)","(26.0, 42.0, 37.2)","(16.0, 25.0, 23.5)","(14.0, 23.0, 19.5)","(11.0, 15.5, 14.884615384615385)","(3.3, 99999, 99990)","(31.0, 48.0, 39.0)","(11.0, 22.0, 19.0)"
08-12-2022 15:13:10.068366,"(18.0, 28.0, 24.5)","(1.85, 99999, 99990)","(26.0, 42.0, 37.2)","(16.0, 25.0, 23.5)","(14.0, 23.0, 16.5)","(11.0, 15.5, 13.9)","(3.3, 99999, 99990)","(31.0, 48.0, 41.6)","(11.0, 22.0, 19.0)"
08-12-2022 15:13:11.557491,"(18.0, 28.0, 24.5)","(1.85, 99999, 99990)","(26.0, 42.0, 40.333333333333336)","(16.0, 25.0, 23.5)","(14.0, 20.0, 19.5)","(11.0, 15.5, 14.214285714285715)","(3.4, 99999, 99990)","(31.0, 48.0, 44.8)","(11.0, 22.0, 19.0)"
08-12-2022 15:13:13.096377,"(18.0, 28.0, 24.5)","(1.85, 99999, 99990)","(26.0, 42.0, 40.333333333333336)","(16.0, 25.0, 23.5)","(14.0, 20.0, 19.5)","(11.0, 15.5, 14.214285714285715)","(3.4, 99999, 99990)","(31.0, 48.0, 44.0)","(11.0, 22.0, 19.0)"
08-12-2022 15:13:14.584116,"(18.0, 28.0, 24.5)","(1.85, 99999, 99990)","(26.0, 42.0, 41.5)","(16.0, 25.0, 24.166666666666668)","(14.0, 20.0, 19.5)","(11.0, 15.5, 14.214285714285715)","(3.4, 99999, 99990)","(31.0, 48.0, 44.0)","(11.0, 22.0, 19.0)"
08-12-2022 15:13:16.080519,"(18.0, 28.0, 24.5)","(1.85, 99999, 99990)","(26.0, 44.0, 42.0)","(16.0, 25.0, 23.375)","(14.0, 20.0, 19.5)","(11.0, 15.5, 14.214285714285715)","(3.4, 99999, 99990)","(31.0, 48.0, 45.66666666666667)","(11.0, 22.0, 19.0)"
08-12-2022 15:13:17.391447,"(18.0, 28.0, 24.5)","(1.85, 99999, 99990)","(26.0, 44.0, 42.0)","(16.0, 25.0, 23.375)","(14.0, 20.0, 19.5)","(11.0, 15.5, 14.214285714285715)","(3.4, 99999, 99990)","(31.0, 48.0, 44.0)","(11.0, 22.0, 19.0)"
08-12-2022 15:13:18.865298,"(18.0, 28.0, 24.5)","(1.85, 99999, 99990)","(26.0, 44.0, 38.0)","(16.0, 25.0, 23.375)","(14.0, 20.0, 19.5)","(11.0, 15.5, 14.214285714285715)","(3.4, 99999, 99990)","(31.0, 48.0, 44.0)","(11.0, 22.0, 19.0)"
08-12-2022 15:13:20.249975,"(18.0, 28.0, 24.5)","(1.85, 99999, 99990)","(26.0, 44.0, 38.0)","(16.0, 25.0, 23.7)","(14.0, 20.0, 19.5)","(10.0, 15.5, 14.214285714285715)","(3.4, 99999, 99990)","(31.0, 48.0, 44.0)","(11.0, 22.0, 19.0)"
08-12-2022 15:13:21.634594,"(18.0, 28.0, 24.5)","(1.85, 99999, 99990)","(26.0, 44.0, 38.0)","(16.0, 25.0, 23.6)","(14.0, 20.0, 19.5)","(10.0, 15.5, 14.214285714285715)","(3.4, 99999, 99990)","(31.0, 48.0, 43.333333333333336)","(11.0, 22.0, 19.0)"
08-12-2022 15:13:23.057043,"(18.0, 28.0, 24.5)","(1.85, 99999, 99990)","(26.0, 44.0, 38.0)","(16.0, 25.0, 23.6)","(14.0, 20.0, 19.5)","(10.0, 15.5, 15.40909090909091)","(3.4, 99999, 99990)","(31.0, 48.0, 44.0)","(11.0, 22.0, 20.0)"
08-12-2022 15:13:24.467472,"(18.0, 28.0, 24.5)","(1.85, 99999, 99990)","(26.0, 44.0, 38.0)","(16.0, 25.0, 23.6)","(14.0, 20.0, 19.5)","(10.0, 15.5, 15.166666666666666)","(3.4, 99999, 99990)","(31.0, 48.0, 45.66666666666667)","(11.0, 22.0, 20.0)"
08-12-2022 15:13:25.835622,"(18.0, 28.0, 24.5)","(1.85, 99999, 99990)","(26.0, 44.0, 41.6)","(16.0, 25.0, 23.6)","(14.0, 20.0, 19.5)","(10.0, 15.5, 15.772727272727273)","(3.4, 99999, 99990)","(31.0, 48.0, 45.66666666666667)","(11.0, 22.0, 20.0)"
08-12-2022 15:13:27.192538,"(18.0, 28.0, 24.5)","(1.8, 99999, 99990)","(26.0, 44.0, 41.6)","(16.0, 25.0, 23.6)","(14.0, 20.0, 19.5)","(10.0, 16.0, 15.333333333333334)","(3.4, 99999, 99990)","(31.0, 48.0, 44.0)","(11.0, 22.0, 19.0)"
08-12-2022 15:13:28.505084,"(18.0, 28.0, 26.25)","(1.8, 99999, 99990)","(26.0, 44.0, 43.0)","(16.0, 25.0, 23.6)","(14.0, 20.0, 19.5)","(10.0, 16.0, 15.375)","(3.4, 99999, 99990)","(31.0, 48.0, 44.0)","(11.0, 22.0, 19.692307692307693)"
08-12-2022 15:13:29.830839,"(18.0, 28.0, 26.25)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(16.0, 25.0, 23.6)","(14.0, 20.0, 19.5)","(11.0, 16.0, 15.863636363636363)","(3.4, 99999, 99990)","(31.0, 48.0, 44.0)","(12.0, 22.0, 19.692307692307693)"
08-12-2022 15:13:31.289076,"(18.0, 28.0, 26.25)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(16.0, 25.0, 23.625)","(14.0, 20.0, 19.5)","(11.0, 16.0, 15.863636363636363)","(3.4, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(12.0, 22.0, 19.692307692307693)"
08-12-2022 15:13:32.667182,"(18.0, 29.0, 27.0)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(16.0, 25.0, 23.9)","(14.0, 20.0, 19.5)","(11.0, 16.0, 15.75)","(3.4, 99999, 99990)","(31.0, 50.0, 47.42857142857143)","(12.0, 22.0, 19.692307692307693)"
08-12-2022 15:13:34.204834,"(18.0, 29.0, 27.0)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(16.0, 25.0, 23.9)","(14.0, 20.0, 19.5)","(11.0, 16.0, 14.25)","(3.4, 99999, 99990)","(31.0, 50.0, 49.125)","(12.0, 22.0, 19.692307692307693)"
08-12-2022 15:13:35.524588,"(18.0, 29.0, 27.0)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(16.0, 25.0, 23.9)","(14.0, 20.0, 19.5)","(11.0, 16.0, 15.818181818181818)","(3.4, 99999, 99990)","(31.0, 50.0, 49.125)","(12.0, 22.0, 20.0)"
08-12-2022 15:13:36.988545,"(18.0, 29.0, 27.0)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(16.0, 25.0, 23.9)","(14.0, 20.0, 19.5)","(11.0, 16.0, 15.818181818181818)","(3.4, 99999, 99990)","(31.0, 50.0, 47.5)","(12.0, 22.0, 18.96666666666667)"
08-12-2022 15:13:38.370576,"(18.0, 28.0, 23.333333333333332)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(16.0, 25.0, 23.9)","(14.0, 20.0, 19.5)","(11.0, 16.0, 15.625)","(3.4, 99999, 99990)","(31.0, 50.0, 48.57142857142857)","(12.0, 22.0, 19.9)"
08-12-2022 15:13:39.771983,"(18.0, 28.0, 23.333333333333332)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(16.0, 25.0, 23.9)","(14.0, 20.0, 19.5)","(11.0, 16.0, 15.625)","(3.4, 99999, 99990)","(31.0, 50.0, 49.16666666666667)","(12.0, 21.0, 19.9)"
08-12-2022 15:13:41.265784,"(18.0, 28.0, 23.333333333333332)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(16.0, 25.0, 24.545454545454547)","(14.0, 20.0, 19.5)","(11.0, 16.0, 15.625)","(3.4, 99999, 99990)","(31.0, 50.0, 48.888888888888886)","(12.0, 21.0, 19.166666666666668)"
08-12-2022 15:13:42.749169,"(18.0, 28.0, 23.333333333333332)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(16.0, 25.0, 24.545454545454547)","(14.0, 20.0, 19.5)","(11.0, 16.0, 14.25)","(3.4, 99999, 99990)","(31.0, 50.0, 48.888888888888886)","(12.0, 21.0, 19.166666666666668)"
08-12-2022 15:13:44.027672,"(18.0, 28.0, 23.333333333333332)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(16.0, 25.0, 24.0)","(14.0, 20.0, 19.5)","(11.0, 16.0, 14.25)","(3.4, 99999, 99990)","(31.0, 50.0, 48.888888888888886)","(12.0, 21.0, 19.166666666666668)"
08-12-2022 15:13:45.408741,"(18.0, 28.0, 23.333333333333332)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(16.0, 25.0, 24.0)","(14.0, 20.0, 19.5)","(11.0, 16.0, 14.25)","(3.4, 99999, 99990)","(31.0, 50.0, 48.888888888888886)","(12.0, 21.0, 18.5)"
08-12-2022 15:13:46.813475,"(18.0, 28.0, 23.333333333333332)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(17.0, 25.0, 24.0)","(14.0, 20.0, 19.5)","(11.0, 16.0, 15.708333333333334)","(3.4, 99999, 99990)","(31.0, 50.0, 48.5)","(12.0, 22.0, 16.166666666666668)"
08-12-2022 15:13:48.211924,"(18.0, 28.0, 23.333333333333332)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(17.0, 25.0, 24.0)","(14.0, 20.0, 19.5)","(11.0, 16.0, 14.25)","(3.4, 99999, 99990)","(31.0, 50.0, 49.25)","(12.0, 22.0, 16.2)"
08-12-2022 15:13:49.559043,"(18.0, 28.0, 23.333333333333332)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(17.0, 25.0, 24.0)","(14.0, 20.0, 19.5)","(11.0, 16.0, 15.708333333333334)","(3.4, 99999, 99990)","(31.0, 50.0, 49.0)","(12.0, 21.0, 15.75)"
08-12-2022 15:13:50.826379,"(18.0, 27.0, 23.0)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(17.0, 25.0, 24.0)","(14.0, 20.0, 19.5)","(11.0, 16.0, 15.666666666666666)","(3.4, 99999, 99990)","(31.0, 50.0, 49.0)","(12.0, 21.0, 15.75)"
08-12-2022 15:13:52.182359,"(18.0, 27.0, 23.666666666666668)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(17.0, 25.0, 24.0)","(14.0, 20.0, 19.5)","(11.0, 16.0, 15.666666666666666)","(3.4, 99999, 99990)","(31.0, 50.0, 49.63636363636364)","(12.0, 21.0, 15.75)"
08-12-2022 15:13:53.605599,"(18.0, 29.0, 23.666666666666668)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(17.0, 25.0, 24.0)","(14.0, 20.0, 19.5)","(11.0, 16.0, 15.666666666666666)","(3.4, 99999, 99990)","(31.0, 50.0, 49.80952380952381)","(12.0, 21.0, 17.0)"
08-12-2022 15:13:55.301242,"(18.0, 29.0, 23.333333333333332)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(17.0, 25.0, 24.0)","(14.0, 20.0, 19.5)","(11.0, 16.0, 15.666666666666666)","(3.4, 99999, 99990)","(31.0, 50.0, 49.63636363636364)","(12.0, 23.0, 19.0)"
08-12-2022 15:13:56.793071,"(18.0, 28.0, 23.333333333333332)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(17.0, 25.0, 24.0)","(14.0, 20.0, 19.5)","(11.0, 16.0, 15.708333333333334)","(3.4, 99999, 99990)","(31.0, 50.0, 49.0)","(12.0, 23.0, 19.0)"
08-12-2022 15:13:58.468734,"(18.0, 28.0, 23.333333333333332)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(17.0, 25.0, 24.0)","(14.0, 20.0, 18.833333333333332)","(11.0, 16.0, 15.571428571428571)","(3.4, 99999, 99990)","(31.0, 50.0, 46.0)","(12.0, 23.0, 17.333333333333332)"
08-12-2022 15:14:00.116026,"(18.0, 28.0, 23.333333333333332)","(1.8, 99999, 99990)","(26.0, 44.0, 42.90909090909091)","(17.0, 25.0, 24.5)","(14.0, 20.0, 18.833333333333332)","(11.0, 16.0, 15.571428571428571)","(3.4, 99999, 99990)","(31.0, 50.0, 46.0)","(12.0, 22.0, 16.2)"
08-12-2022 15:14:01.771367,"(18.0, 28.0, 22.0)","(1.8, 99999, 99990)","(26.0, 44.0, 39.5)","(17.0, 25.0, 23.333333333333332)","(14.0, 20.0, 19.65)","(11.0, 16.0, 14.25)","(3.4, 99999, 99990)","(31.0, 50.0, 45.0)","(12.0, 21.0, 16.2)"
08-12-2022 15:14:03.683842,"(18.0, 27.0, 22.0)","(1.8, 99999, 99990)","(26.0, 44.0, 39.5)","(17.0, 25.0, 23.333333333333332)","(14.0, 20.0, 19.57142857142857)","(11.0, 16.0, 14.25)","(3.4, 99999, 99990)","(31.0, 50.0, 45.0)","(12.0, 21.0, 16.2)"
08-12-2022 15:14:05.299504,"(18.0, 27.0, 25.615384615384617)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.333333333333332)","(14.0, 20.0, 19.57142857142857)","(11.0, 16.0, 18.423076923076923)","(3.4, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 21.0, 16.2)"
08-12-2022 15:14:06.842141,"(18.0, 27.0, 25.846153846153847)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.333333333333332)","(14.0, 20.0, 19.57142857142857)","(11.0, 19.5, 18.423076923076923)","(3.4, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 21.0, 16.2)"
08-12-2022 15:14:08.320364,"(18.0, 27.0, 25.846153846153847)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.333333333333332)","(14.0, 20.0, 19.57142857142857)","(11.0, 19.5, 13.666666666666666)","(3.4, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 21.0, 16.666666666666668)"
08-12-2022 15:14:09.834320,"(18.0, 27.0, 25.0)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.333333333333332)","(14.0, 20.0, 19.0)","(11.0, 19.5, 16.705882352941174)","(3.4, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 19.5, 16.125)"
08-12-2022 15:14:11.419431,"(18.0, 27.0, 23.25)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.333333333333332)","(14.0, 20.0, 19.0)","(11.0, 19.0, 18.423076923076923)","(3.4, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 19.5, 15.666666666666666)"
08-12-2022 15:14:12.952370,"(18.0, 27.0, 23.25)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.333333333333332)","(14.0, 20.0, 19.789473684210527)","(11.0, 19.5, 17.633333333333333)","(3.4, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 19.0, 15.666666666666666)"
08-12-2022 15:14:14.434574,"(18.0, 27.0, 25.92857142857143)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.333333333333332)","(14.0, 20.0, 19.789473684210527)","(11.0, 19.5, 14.666666666666666)","(3.4, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 19.0, 15.666666666666666)"
08-12-2022 15:14:15.906050,"(18.0, 27.0, 25.92857142857143)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.333333333333332)","(14.0, 20.0, 19.0)","(11.0, 19.0, 14.833333333333334)","(3.4, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 19.0, 15.666666666666666)"
08-12-2022 15:14:17.275560,"(18.0, 27.0, 23.25)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.333333333333332)","(14.0, 20.0, 19.0)","(11.0, 19.5, 18.423076923076923)","(3.4, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 19.0, 15.666666666666666)"
08-12-2022 15:14:18.673006,"(18.0, 27.0, 26.076923076923077)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.333333333333332)","(14.0, 20.0, 19.166666666666668)","(11.0, 19.5, 17.642857142857142)","(3.4, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 19.0, 15.666666666666666)"
08-12-2022 15:14:20.088061,"(18.0, 27.0, 26.142857142857142)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.333333333333332)","(14.0, 20.0, 19.166666666666668)","(11.0, 19.5, 17.642857142857142)","(3.4, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 19.0, 15.666666666666666)"
08-12-2022 15:14:21.453661,"(18.0, 27.0, 24.0)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.333333333333332)","(14.0, 20.0, 19.357142857142858)","(11.0, 19.5, 17.642857142857142)","(3.4, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 19.0, 15.666666666666666)"
08-12-2022 15:14:22.887065,"(18.0, 27.0, 24.0)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.333333333333332)","(14.0, 24.0, 22.083333333333332)","(11.0, 19.5, 16.0)","(3.4, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 19.0, 15.666666666666666)"
08-12-2022 15:14:24.260040,"(19.0, 27.0, 24.0)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.333333333333332)","(14.0, 23.0, 21.25)","(11.0, 19.5, 18.214285714285715)","(3.4, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 19.0, 15.666666666666666)"
08-12-2022 15:14:25.654128,"(19.0, 27.0, 24.0)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.46153846153846)","(14.0, 22.0, 19.75)","(11.0, 19.5, 18.214285714285715)","(3.5, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 19.0, 15.666666666666666)"
08-12-2022 15:14:27.117890,"(19.0, 27.0, 24.0)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.46153846153846)","(14.0, 22.0, 20.5)","(11.0, 19.5, 18.214285714285715)","(3.5, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 19.0, 15.666666666666666)"
08-12-2022 15:14:28.601440,"(19.0, 27.0, 24.0)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.46153846153846)","(14.0, 22.0, 21.0)","(11.0, 19.5, 18.214285714285715)","(3.5, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 19.0, 15.666666666666666)"
08-12-2022 15:14:30.424115,"(19.0, 27.0, 24.0)","(1.8, 99999, 99990)","(26.0, 44.0, 40.57142857142857)","(17.0, 25.0, 23.133333333333333)","(14.0, 23.0, 20.5)","(11.0, 19.5, 18.214285714285715)","(3.5, 99999, 99990)","(31.0, 50.0, 46.25)","(12.0, 19.0, 15.666666666666666)"
08-12-2022 15:14:32.039053,"(19.0, 27.0, 23.25)","(1.8, 99999, 99990)","(26.0, 44.0, 40.30769230769231)","(17.0, 25.0, 23.133333333333333)","(14.0, 23.0, 19.428571428571427)","(11.0, 19.5, 18.214285714285715)","(3.5, 99999, 99990)","(31.0, 50.0, 48.15384615384615)","(12.0, 19.0, 17.076923076923077)"
08-12-2022 15:14:33.586877,"(19.0, 27.0, 23.75)","(1.8, 99999, 99990)","(26.0, 44.0, 41.0)","(17.0, 25.0, 23.133333333333333)","(14.0, 23.0, 20.5)","(11.0, 19.5, 18.214285714285715)","(3.5, 99999, 99990)","(31.0, 50.0, 48.15384615384615)","(12.0, 19.0, 17.3125)"
08-12-2022 15:14:35.040913,"(19.0, 26.0, 23.0625)","(1.8, 99999, 99990)","(26.0, 42.0, 41.0)","(17.0, 25.0, 23.133333333333333)","(14.0, 23.0, 19.81818181818182)","(11.0, 19.5, 19.029411764705884)","(3.5, 99999, 99990)","(31.0, 50.0, 47.27272727272727)","(12.0, 19.0, 16.375)"
08-12-2022 15:14:36.621193,"(19.0, 25.0, 19.387096774193548)","(1.8, 99999, 99990)","(26.0, 42.0, 40.18181818181818)","(17.0, 25.0, 23.133333333333333)","(14.0, 23.0, 19.5)","(11.0, 19.5, 17.75)","(3.5, 99999, 99990)","(31.0, 50.0, 47.27272727272727)","(12.0, 19.0, 16.75)"
08-12-2022 15:14:38.113735,"(19.0, 25.0, 21.290697674418606)","(1.8, 99999, 99990)","(26.0, 42.0, 36.0)","(17.0, 25.0, 23.4)","(14.0, 23.0, 18.357142857142858)","(11.0, 19.5, 18.166666666666668)","(3.5, 99999, 99990)","(31.0, 50.0, 47.111111111111114)","(12.0, 19.0, 17.75)"
08-12-2022 15:14:39.680758,"(19.0, 24.0, 20.32)","(1.8, 99999, 99990)","(26.0, 42.0, 31.0)","(17.0, 25.0, 23.4)","(14.0, 23.0, 18.357142857142858)","(11.0, 19.0, 18.166666666666668)","(3.6, 99999, 99990)","(31.0, 48.0, 47.111111111111114)","(12.0, 19.5, 17.75)"
08-12-2022 15:14:41.130352,"(19.0, 24.0, 22.0)","(1.8, 99999, 99990)","(26.0, 40.0, 34.666666666666664)","(17.0, 25.0, 23.4)","(14.0, 23.0, 18.357142857142858)","(11.0, 19.0, 18.166666666666668)","(3.6, 99999, 99990)","(31.0, 48.0, 55.333333333333336)","(12.0, 19.5, 19.0)"
08-12-2022 15:14:42.730516,"(18.0, 23.0, 20.857142857142858)","(1.8, 99999, 99990)","(26.0, 38.0, 32.0)","(17.0, 25.0, 23.4)","(14.0, 23.0, 17.3125)","(12.0, 19.0, 18.166666666666668)","(3.6, 99999, 99990)","(31.0, 60.0, 57.2)","(12.0, 19.5, 19.0)"
08-12-2022 15:14:44.192650,"(18.0, 23.0, 21.2)","(1.8, 99999, 99990)","(26.0, 36.0, 31.2)","(17.0, 25.0, 23.4)","(14.0, 23.0, 17.3125)","(12.0, 19.0, 18.166666666666668)","(3.6, 99999, 99990)","(31.0, 60.0, 69.2)","(12.0, 19.5, 17.75)"
08-12-2022 15:14:45.648411,"(18.0, 23.0, 21.2)","(1.8, 99999, 99990)","(26.0, 36.0, 33.333333333333336)","(17.0, 25.0, 23.4)","(14.0, 23.0, 15.8125)","(12.0, 19.0, 18.166666666666668)","(3.6, 99999, 99990)","(31.0, 75.0, 60.14285714285714)","(12.0, 19.5, 18.0625)"
08-12-2022 15:14:46.947614,"(18.0, 23.0, 21.2)","(1.8, 99999, 99990)","(26.0, 36.0, 33.333333333333336)","(17.0, 25.0, 23.4)","(14.0, 16.0, 15.722222222222221)","(12.0, 19.0, 18.166666666666668)","(3.6, 99999, 99990)","(31.0, 65.0, 57.44444444444444)","(12.0, 19.0, 18.285714285714285)"
08-12-2022 15:14:48.206045,"(18.0, 23.0, 21.2)","(1.8, 99999, 99990)","(26.0, 36.0, 35.125)","(17.0, 25.0, 23.4)","(14.0, 17.5, 16.342105263157894)","(12.0, 19.0, 17.357142857142858)","(3.6, 99999, 99990)","(31.0, 65.0, 53.0)","(12.0, 19.0, 18.375)"
08-12-2022 15:14:49.468624,"(18.0, 23.0, 21.5)","(1.8, 99999, 99990)","(26.0, 36.0, 35.125)","(17.0, 25.0, 23.4)","(14.0, 17.5, 16.342105263157894)","(12.0, 19.5, 18.6875)","(3.6, 99999, 99990)","(31.0, 65.0, 54.285714285714285)","(12.0, 19.0, 17.88888888888889)"
08-12-2022 15:14:50.883799,"(18.0, 23.0, 21.90909090909091)","(1.8, 99999, 99990)","(26.0, 36.0, 34.8)","(17.0, 25.0, 23.4)","(14.0, 17.5, 16.5)","(12.0, 19.0, 18.6875)","(3.6, 99999, 99990)","(31.0, 65.0, 50.833333333333336)","(12.0, 19.0, 17.88888888888889)"
08-12-2022 15:14:52.223163,"(18.0, 23.0, 21.2)","(1.8, 99999, 99990)","(26.0, 36.0, 34.285714285714285)","(17.0, 25.0, 23.4)","(14.0, 17.5, 16.9)","(12.0, 19.0, 18.25)","(3.6, 99999, 99990)","(31.0, 55.0, 50.833333333333336)","(12.0, 19.0, 18.0)"
08-12-2022 15:14:53.629794,"(18.0, 23.0, 21.2)","(1.8, 99999, 99990)","(26.0, 36.0, 34.285714285714285)","(17.0, 25.0, 21.8)","(14.0, 17.5, 16.9)","(12.0, 19.5, 18.6)","(3.6, 99999, 99990)","(31.0, 55.0, 50.90909090909091)","(12.0, 19.0, 15.76923076923077)"
08-12-2022 15:14:55.056058,"(18.0, 23.0, 22.142857142857142)","(1.8, 99999, 99990)","(26.0, 36.0, 34.285714285714285)","(17.0, 25.0, 21.75)","(14.0, 17.5, 15.235294117647058)","(12.0, 19.0, 18.8)","(3.6, 99999, 99990)","(31.0, 55.0, 44.0)","(12.0, 17.0, 17.375)"
08-12-2022 15:14:56.515589,"(18.0, 24.0, 22.2)","(1.8, 99999, 99990)","(26.0, 36.0, 34.0)","(17.0, 24.0, 22.4)","(14.0, 16.0, 15.535714285714286)","(12.0, 19.0, 18.8)","(3.6, 99999, 99990)","(31.0, 50.0, 48.666666666666664)","(12.0, 18.0, 17.428571428571427)"
08-12-2022 15:14:57.970432,"(18.0, 24.0, 22.2)","(1.8, 99999, 99990)","(26.0, 36.0, 30.8)","(17.0, 24.0, 22.4)","(14.0, 16.0, 14.7)","(12.0, 19.0, 19.25)","(3.6, 99999, 99990)","(31.0, 50.0, 48.666666666666664)","(12.0, 17.5, 17.35)"
08-12-2022 15:14:59.270758,"(18.0, 24.0, 22.2)","(1.8, 99999, 99990)","(26.0, 34.0, 32.666666666666664)","(17.0, 24.0, 22.4)","(14.0, 16.0, 14.642857142857142)","(12.0, 19.5, 18.833333333333332)","(3.6, 99999, 99990)","(31.0, 50.0, 48.4)","(12.0, 17.5, 17.35)"
08-12-2022 15:15:00.509259,"(18.0, 23.0, 22.333333333333332)","(1.8, 99999, 99990)","(26.0, 34.0, 32.666666666666664)","(17.0, 24.0, 22.4)","(14.0, 16.0, 14.65)","(12.0, 19.5, 18.5)","(3.8, 99999, 99990)","(31.0, 50.0, 48.4)","(12.0, 17.5, 17.0)"
08-12-2022 15:15:02.060054,"(18.0, 23.0, 22.2)","(1.8, 99999, 99990)","(26.0, 34.0, 32.8)","(17.0, 24.0, 22.5)","(14.0, 16.0, 14.7)","(12.0, 20.0, 18.333333333333332)","(3.8, 99999, 99990)","(31.0, 50.0, 48.4)","(12.0, 17.5, 17.0)"
08-12-2022 15:15:03.374372,"(18.0, 23.0, 22.2)","(1.8, 99999, 99990)","(26.0, 34.0, 33.333333333333336)","(17.0, 24.0, 22.6)","(14.0, 16.0, 15.166666666666666)","(12.0, 20.0, 19.23076923076923)","(3.8, 99999, 99990)","(31.0, 50.0, 46.0)","(12.0, 17.5, 17.392857142857142)"
08-12-2022 15:15:04.745091,"(18.0, 24.0, 23.294117647058822)","(1.8, 99999, 99990)","(26.0, 34.0, 33.55555555555556)","(17.0, 25.0, 25.555555555555557)","(14.0, 16.5, 15.25)","(12.0, 20.0, 19.23076923076923)","(3.8, 99999, 99990)","(31.0, 50.0, 43.2)","(12.0, 17.5, 17.392857142857142)"
