,Smiling Walnut,Chinotto Girl,Jingalong Lotte,Ginger Jess,Shaq Owes,Eris Lucy,Winter Skye,Shrimp Boat
10-01-2023 18:37:22.914311,"(4.0, 5.4, 5.228571428571429)","(2.5, 3.15, 3.101086956521739)","(5.0, 7.0, 6.733333333333333)","(31.0, 42.0, 39.42857142857143)","(19.0, 27.0, 25.2)","(51.0, 110.0, 105.83333333333334)","(3.8, 4.4, 4.3500000000000005)","(20.0, 42.0, 39.16129032258065)"
10-01-2023 18:37:24.039889,"(4.0, 5.4, 5.228571428571429)","(2.5, 3.15, 3.1107142857142858)","(5.0, 7.0, 6.833333333333333)","(31.0, 42.0, 37.2)","(19.0, 27.0, 25.2)","(51.0, 110.0, 106.73913043478261)","(3.8, 4.4, 4.333333333333334)","(20.0, 42.0, 39.16129032258065)"
10-01-2023 18:37:25.169050,"(4.0, 5.4, 5.228571428571429)","(2.5, 3.15, 3.125)","(5.0, 7.0, 6.833333333333333)","(31.0, 42.0, 35.77777777777778)","(19.0, 27.0, 25.2)","(51.0, 110.0, 106.73913043478261)","(3.8, 4.4, 4.26)","(20.0, 42.0, 39.16129032258065)"
10-01-2023 18:37:26.243614,"(4.0, 4.9, 4.876190476190477)","(2.5, 3.2, 3.1862068965517243)","(5.0, 7.0, 6.866666666666666)","(31.0, 42.0, 36.666666666666664)","(19.0, 27.0, 25.846153846153847)","(51.0, 110.0, 98.88888888888889)","(3.7, 4.5, 4.26)","(21.0, 42.0, 39.16129032258065)"
10-01-2023 18:37:27.323777,"(4.0, 5.0, 4.861538461538462)","(2.5, 3.25, 3.15)","(5.0, 7.0, 6.966666666666667)","(31.0, 42.0, 37.5)","(19.0, 27.0, 25.928571428571427)","(51.0, 110.0, 98.88888888888889)","(3.7, 4.5, 4.325)","(21.0, 50.0, 36.41379310344828)"
10-01-2023 18:37:28.613304,"(4.0, 4.9, 4.872727272727273)","(2.5, 3.25, 3.139655172413793)","(5.0, 7.0, 6.966666666666667)","(31.0, 42.0, 37.5)","(19.0, 27.0, 25.8)","(51.0, 110.0, 98.88888888888889)","(3.7, 4.5, 4.325)","(21.0, 48.0, 39.88235294117647)"
10-01-2023 18:37:29.847298,"(4.0, 4.8, 4.785714285714286)","(2.5, 3.25, 3.139655172413793)","(5.0, 7.0, 6.966666666666667)","(31.0, 42.0, 37.5)","(19.0, 27.0, 26.7)","(51.0, 110.0, 98.88888888888889)","(3.7, 4.5, 4.359999999999999)","(21.0, 48.0, 40.92307692307692)"
10-01-2023 18:37:31.070743,"(4.0, 4.8, 4.6875)","(2.5, 3.25, 3.1924242424242424)","(5.0, 7.0, 6.966666666666667)","(31.0, 42.0, 37.5)","(19.0, 27.0, 26.7)","(51.0, 110.0, 98.88888888888889)","(3.7, 4.6, 4.415384615384615)","(21.0, 48.0, 42.36734693877551)"
10-01-2023 18:37:32.274563,"(4.0, 4.7, 4.6875)","(2.5, 3.2, 3.1375)","(5.0, 7.0, 6.933333333333334)","(31.0, 42.0, 37.5)","(19.0, 27.0, 26.7)","(51.0, 110.0, 95.71428571428572)","(3.7, 4.6, 4.541666666666666)","(21.0, 48.0, 40.56140350877193)"
10-01-2023 18:37:33.468969,"(4.0, 4.7, 4.6875)","(2.5, 3.2, 3.1375)","(5.0, 7.0, 6.927272727272727)","(31.0, 42.0, 37.5)","(19.0, 27.0, 26.7)","(51.0, 110.0, 94.6774193548387)","(3.7, 4.6, 4.5058823529411764)","(21.0, 46.0, 40.03846153846154)"
10-01-2023 18:37:34.591893,"(4.0, 4.7, 4.6875)","(2.5, 3.2, 3.16875)","(5.0, 7.0, 6.8)","(31.0, 42.0, 37.5)","(19.0, 27.0, 26.6)","(51.0, 110.0, 94.6774193548387)","(3.7, 4.6, 4.52258064516129)","(21.0, 46.0, 42.72)"
10-01-2023 18:37:35.639393,"(4.0, 4.7, 4.6875)","(2.5, 3.2, 3.16875)","(5.0, 7.0, 6.8)","(31.0, 42.0, 37.5)","(19.0, 27.0, 26.714285714285715)","(51.0, 110.0, 94.6774193548387)","(3.7, 4.6, 4.52258064516129)","(21.0, 44.0, 39.294117647058826)"
10-01-2023 18:37:36.775961,"(4.0, 4.7, 4.6875)","(2.5, 3.2, 3.1861111111111113)","(5.0, 7.0, 6.8)","(31.0, 42.0, 38.0)","(19.0, 27.0, 26.714285714285715)","(51.0, 110.0, 94.6774193548387)","(3.7, 4.6, 4.52258064516129)","(21.0, 44.0, 39.294117647058826)"
10-01-2023 18:37:37.872601,"(4.0, 4.7, 4.6875)","(2.5, 3.2, 3.1861111111111113)","(5.0, 7.0, 6.8)","(31.0, 42.0, 38.0)","(19.0, 27.0, 26.6)","(51.0, 110.0, 94.6774193548387)","(3.7, 4.6, 4.466666666666667)","(21.0, 44.0, 38.41860465116279)"
10-01-2023 18:37:39.009442,"(4.0, 4.7, 4.6875)","(2.5, 3.25, 3.2192307692307693)","(5.0, 7.0, 6.8)","(31.0, 42.0, 38.0)","(19.0, 27.0, 26.6)","(51.0, 110.0, 94.6774193548387)","(3.7, 4.6, 4.466666666666667)","(21.0, 44.0, 38.333333333333336)"
10-01-2023 18:37:40.210033,"(4.0, 4.7, 4.6875)","(2.5, 3.25, 3.232857142857143)","(5.0, 7.0, 6.815384615384615)","(31.0, 42.0, 38.0)","(19.0, 27.0, 26.6)","(51.0, 110.0, 94.6774193548387)","(3.7, 4.6, 4.466666666666667)","(21.0, 44.0, 38.333333333333336)"
10-01-2023 18:37:41.354029,"(4.0, 4.6, 4.48)","(2.5, 3.3, 3.230434782608696)","(5.0, 7.0, 6.815384615384615)","(31.0, 42.0, 38.0)","(19.0, 27.0, 26.6)","(51.0, 110.0, 94.6774193548387)","(3.7, 4.6, 4.466666666666667)","(21.0, 44.0, 38.333333333333336)"
10-01-2023 18:37:42.473939,"(4.0, 4.5, 4.488571428571428)","(2.5, 3.3, 3.2789473684210524)","(5.0, 7.0, 6.815384615384615)","(31.0, 42.0, 38.0)","(19.0, 27.0, 26.333333333333332)","(51.0, 110.0, 94.6774193548387)","(3.7, 4.6, 4.466666666666667)","(21.0, 44.0, 38.333333333333336)"
10-01-2023 18:37:43.616393,"(4.0, 4.5, 4.484615384615385)","(2.5, 3.25, 3.2375)","(5.0, 7.0, 6.815384615384615)","(31.0, 42.0, 38.0)","(19.0, 27.0, 24.818181818181817)","(51.0, 110.0, 94.6774193548387)","(3.7, 4.6, 4.466666666666667)","(21.0, 44.0, 38.333333333333336)"
10-01-2023 18:37:44.772511,"(3.9, 4.5, 4.456521739130435)","(2.5, 3.35, 3.3021739130434784)","(5.0, 7.0, 6.699999999999999)","(31.0, 42.0, 41.2)","(20.0, 27.0, 24.25)","(51.0, 110.0, 94.6774193548387)","(3.7, 4.6, 4.644444444444445)","(21.0, 44.0, 38.333333333333336)"
10-01-2023 18:37:45.898882,"(3.9, 4.5, 4.4523809523809526)","(2.5, 3.35, 3.3021739130434784)","(5.0, 7.0, 6.666666666666666)","(31.0, 42.0, 41.44186046511628)","(20.0, 25.0, 24.166666666666668)","(51.0, 110.0, 94.375)","(3.7, 4.8, 4.588888888888889)","(21.0, 44.0, 38.333333333333336)"
10-01-2023 18:37:47.014154,"(3.9, 4.5, 4.444)","(2.5, 3.35, 3.296875)","(5.0, 7.0, 6.8133333333333335)","(31.0, 42.0, 42.888888888888886)","(20.0, 25.0, 24.166666666666668)","(51.0, 110.0, 94.375)","(3.7, 4.6, 4.55)","(21.0, 44.0, 38.333333333333336)"
10-01-2023 18:37:48.132754,"(3.9, 4.5, 4.444)","(2.5, 3.35, 3.296875)","(5.0, 7.0, 6.752941176470588)","(31.0, 46.0, 42.72727272727273)","(20.0, 25.0, 24.166666666666668)","(51.0, 110.0, 91.48148148148148)","(3.7, 4.6, 4.6125)","(21.0, 44.0, 41.25)"
10-01-2023 18:37:49.288998,"(3.9, 4.5, 4.394736842105263)","(2.5, 3.35, 3.2916666666666665)","(5.0, 6.8, 6.533333333333333)","(31.0, 46.0, 42.666666666666664)","(20.0, 25.0, 24.25)","(51.0, 110.0, 91.48148148148148)","(3.7, 4.7, 4.6125)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:37:50.433876,"(3.9, 4.5, 4.394736842105263)","(2.5, 3.35, 3.2916666666666665)","(5.0, 6.8, 6.533333333333333)","(31.0, 46.0, 42.666666666666664)","(20.0, 25.0, 24.678571428571427)","(51.0, 110.0, 91.48148148148148)","(3.7, 4.7, 4.6)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:37:51.543923,"(3.9, 4.5, 4.466666666666667)","(2.5, 3.35, 3.2916666666666665)","(5.0, 6.8, 6.533333333333333)","(31.0, 46.0, 43.2)","(20.0, 25.0, 23.5)","(51.0, 110.0, 91.48148148148148)","(3.7, 4.7, 4.594736842105263)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:37:52.657594,"(3.9, 4.6, 4.428571428571429)","(2.5, 3.4, 3.333333333333333)","(5.0, 6.4, 6.275)","(31.0, 46.0, 44.4)","(20.0, 25.0, 23.5)","(51.0, 110.0, 91.48148148148148)","(3.7, 4.7, 4.607692307692308)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:37:53.721040,"(3.8, 4.6, 4.428571428571429)","(2.5, 3.35, 3.3333333333333335)","(5.0, 6.4, 6.275)","(31.0, 46.0, 44.4)","(20.0, 25.0, 23.333333333333332)","(51.0, 110.0, 91.48148148148148)","(3.7, 4.7, 4.627272727272727)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:37:54.810804,"(3.8, 4.6, 4.434782608695652)","(2.5, 3.35, 3.3333333333333335)","(5.0, 6.4, 6.155555555555556)","(31.0, 46.0, 44.4)","(20.0, 25.0, 23.333333333333332)","(51.0, 110.0, 91.48148148148148)","(3.7, 4.7, 4.627272727272727)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:37:55.895014,"(3.8, 4.6, 4.434782608695652)","(2.5, 3.35, 3.3285714285714287)","(5.0, 6.4, 6.155555555555556)","(31.0, 46.0, 44.4)","(20.0, 25.0, 23.333333333333332)","(51.0, 110.0, 91.48148148148148)","(3.7, 4.7, 4.638461538461539)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:37:57.111030,"(3.8, 4.5, 4.442857142857143)","(2.5, 3.35, 3.361111111111111)","(5.0, 6.4, 6.085714285714285)","(31.0, 46.0, 44.857142857142854)","(20.0, 25.0, 23.88888888888889)","(51.0, 110.0, 91.48148148148148)","(3.7, 4.7, 4.65)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:37:58.354857,"(3.8, 4.5, 4.42)","(2.5, 3.4, 3.39)","(5.0, 6.4, 6.16)","(31.0, 46.0, 44.857142857142854)","(20.0, 25.0, 24.714285714285715)","(51.0, 110.0, 92.14285714285714)","(3.7, 4.7, 4.611111111111112)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:37:59.579772,"(3.8, 4.5, 4.442857142857143)","(2.5, 3.35, 3.3476190476190477)","(5.0, 6.2, 6.1066666666666665)","(31.0, 46.0, 44.857142857142854)","(20.0, 25.0, 24.714285714285715)","(51.0, 110.0, 91.05263157894737)","(3.7, 4.7, 4.588888888888889)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:38:00.815232,"(3.8, 4.5, 4.442857142857143)","(2.5, 3.35, 3.3476190476190477)","(5.0, 6.4, 6.1066666666666665)","(31.0, 46.0, 44.857142857142854)","(20.0, 25.0, 24.714285714285715)","(51.0, 110.0, 91.33333333333333)","(3.7, 4.7, 4.613043478260869)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:38:02.005420,"(3.8, 4.5, 4.45)","(2.5, 3.35, 3.335714285714286)","(5.0, 6.4, 6.1066666666666665)","(31.0, 46.0, 47.5)","(19.0, 25.0, 24.714285714285715)","(51.0, 110.0, 93.33333333333333)","(3.7, 4.7, 4.582857142857143)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:38:03.179329,"(3.8, 4.5, 4.457894736842105)","(2.5, 3.4, 3.3606060606060604)","(5.0, 6.4, 6.1066666666666665)","(31.0, 48.0, 47.5)","(19.0, 25.0, 24.714285714285715)","(51.0, 110.0, 93.33333333333333)","(3.7, 4.6, 4.553191489361702)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:38:04.320215,"(3.8, 4.6, 4.42962962962963)","(2.5, 3.4, 3.361764705882353)","(5.0, 6.4, 6.08)","(31.0, 48.0, 47.5)","(19.0, 25.0, 24.714285714285715)","(51.0, 110.0, 93.33333333333333)","(3.7, 4.6, 4.515384615384615)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:38:05.457718,"(3.8, 4.6, 4.4135135135135135)","(2.5, 3.4, 3.3694444444444445)","(5.0, 6.4, 5.966666666666667)","(31.0, 48.0, 47.5)","(19.0, 25.0, 24.666666666666668)","(51.0, 110.0, 93.33333333333333)","(3.7, 4.6, 4.414285714285715)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:38:06.588549,"(3.8, 4.8, 4.708333333333333)","(2.5, 3.4, 3.3476190476190473)","(5.0, 6.2, 6.1571428571428575)","(31.0, 48.0, 47.5)","(19.0, 25.0, 24.714285714285715)","(51.0, 110.0, 93.33333333333333)","(3.7, 4.5, 4.365384615384616)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:38:07.706485,"(3.8, 4.8, 4.7379310344827585)","(2.5, 3.4, 3.3476190476190473)","(5.0, 6.2, 6.114285714285715)","(31.0, 48.0, 47.5)","(19.0, 25.0, 24.714285714285715)","(51.0, 110.0, 100.0)","(3.7, 4.4, 4.365384615384616)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:38:08.923526,"(3.8, 4.8, 4.7379310344827585)","(2.5, 3.4, 3.3043478260869565)","(5.0, 6.4, 6.12)","(31.0, 48.0, 47.5)","(19.0, 25.0, 24.714285714285715)","(51.0, 110.0, 100.0)","(3.7, 4.4, 4.325)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:38:10.098324,"(3.8, 4.8, 4.7379310344827585)","(2.5, 3.4, 3.321428571428571)","(5.0, 6.4, 6.12)","(31.0, 48.0, 47.5)","(19.0, 25.0, 24.714285714285715)","(51.0, 110.0, 100.0)","(3.7, 4.4, 4.325)","(21.0, 42.0, 38.333333333333336)"
10-01-2023 18:38:11.507939,"(3.8, 4.8, 4.7379310344827585)","(2.5, 3.4, 3.321428571428571)","(5.0, 6.4, 6.283333333333333)","(31.0, 48.0, 47.5)","(19.0, 25.0, 24.714285714285715)","(51.0, 110.0, 100.0)","(3.7, 4.4, 4.30344827586207)","(21.0, 42.0, 39.0)"
10-01-2023 18:38:12.785077,"(3.9, 4.8, 4.785714285714286)","(2.6, 3.4, 3.3193548387096774)","(5.0, 6.4, 6.300000000000001)","(31.0, 48.0, 47.6)","(20.0, 25.0, 24.714285714285715)","(61.0, 110.0, 92.0)","(3.5, 4.4, 4.274074074074075)","(21.0, 42.0, 36.0)"
10-01-2023 18:38:14.112517,"(3.9, 4.9, 4.821951219512195)","(2.6, 3.4, 3.3193548387096774)","(5.0, 6.4, 6.353846153846154)","(31.0, 48.0, 47.6)","(20.0, 25.0, 24.714285714285715)","(61.0, 110.0, 114.70588235294117)","(3.5, 4.4, 4.274074074074075)","(21.0, 38.0, 36.0)"
10-01-2023 18:38:15.437539,"(3.9, 4.9, 4.835135135135135)","(2.6, 3.35, 3.3185714285714285)","(5.0, 6.4, 6.353846153846154)","(31.0, 48.0, 47.6)","(20.0, 25.0, 24.714285714285715)","(61.0, 120.0, 111.0)","(3.5, 4.4, 4.274074074074075)","(21.0, 38.0, 36.4)"
10-01-2023 18:38:16.714217,"(3.9, 4.9, 4.835135135135135)","(2.6, 3.35, 3.3185714285714285)","(5.0, 6.4, 6.353846153846154)","(31.0, 48.0, 47.6)","(20.0, 25.0, 24.714285714285715)","(61.0, 120.0, 111.0)","(3.5, 4.4, 4.274074074074075)","(21.0, 40.0, 36.0)"
10-01-2023 18:38:17.982133,"(3.9, 4.9, 4.835135135135135)","(2.6, 3.35, 3.3133333333333335)","(5.0, 6.4, 6.325)","(31.0, 48.0, 47.75)","(20.0, 25.0, 26.416666666666668)","(61.0, 120.0, 111.0)","(3.5, 4.4, 4.274074074074075)","(21.0, 40.0, 36.4)"
10-01-2023 18:38:19.209649,"(3.9, 4.9, 4.835135135135135)","(2.6, 3.35, 3.3291666666666666)","(5.0, 6.4, 6.380645161290323)","(31.0, 48.0, 47.75)","(20.0, 27.0, 26.714285714285715)","(61.0, 120.0, 111.0)","(3.5, 4.4, 4.269230769230769)","(21.0, 40.0, 36.4)"
10-01-2023 18:38:20.435693,"(3.9, 4.9, 4.821951219512195)","(2.6, 3.3, 3.2891304347826087)","(5.0, 6.6, 6.494736842105263)","(31.0, 48.0, 47.75)","(20.0, 27.0, 26.714285714285715)","(61.0, 120.0, 111.0)","(3.5, 4.4, 4.2785714285714285)","(21.0, 40.0, 36.4)"
10-01-2023 18:38:21.535375,"(3.9, 4.9, 4.827272727272727)","(2.6, 3.25, 3.213888888888889)","(5.0, 6.6, 6.494736842105263)","(31.0, 48.0, 47.75)","(20.0, 27.0, 26.714285714285715)","(61.0, 120.0, 111.0)","(3.5, 4.4, 4.2785714285714285)","(21.0, 40.0, 36.4)"
10-01-2023 18:38:22.615400,"(3.9, 4.9, 4.84)","(2.6, 3.25, 3.209375)","(5.0, 6.6, 6.466666666666667)","(31.0, 48.0, 47.75)","(20.0, 27.0, 26.75)","(61.0, 120.0, 111.0)","(3.5, 4.4, 4.2785714285714285)","(21.0, 40.0, 34.57142857142857)"
10-01-2023 18:38:23.802567,"(3.9, 4.9, 4.84)","(2.6, 3.25, 3.2)","(5.0, 6.8, 6.461538461538462)","(31.0, 48.0, 50.84615384615385)","(20.0, 27.0, 26.75)","(61.0, 120.0, 111.0)","(3.5, 4.4, 4.318181818181818)","(21.0, 36.0, 34.333333333333336)"
10-01-2023 18:38:25.010774,"(3.9, 4.9, 4.84)","(2.6, 3.2, 3.197916666666667)","(5.0, 6.8, 6.461538461538462)","(31.0, 55.0, 51.25)","(20.0, 27.0, 26.75)","(61.0, 120.0, 111.0)","(3.5, 4.4, 4.46)","(21.0, 36.0, 34.333333333333336)"
10-01-2023 18:38:26.262312,"(3.9, 4.9, 4.813513513513514)","(2.6, 3.2, 3.185714285714286)","(5.0, 6.8, 6.5600000000000005)","(31.0, 55.0, 51.53846153846154)","(20.0, 27.0, 26.75)","(61.0, 120.0, 111.0)","(3.5, 4.5, 4.488888888888889)","(21.0, 36.0, 34.333333333333336)"
10-01-2023 18:38:27.488454,"(3.9, 4.9, 4.813513513513514)","(2.6, 3.2, 3.1615384615384614)","(5.0, 6.8, 6.5600000000000005)","(31.0, 55.0, 51.53846153846154)","(20.0, 27.0, 26.75)","(61.0, 120.0, 111.0)","(3.5, 4.5, 4.490566037735849)","(21.0, 36.0, 34.333333333333336)"
10-01-2023 18:38:28.724857,"(3.9, 4.9, 4.805000000000001)","(2.6, 3.2, 3.1615384615384614)","(5.0, 6.8, 6.5600000000000005)","(31.0, 55.0, 51.53846153846154)","(20.0, 27.0, 26.75)","(61.0, 120.0, 111.0)","(3.5, 4.6, 4.485714285714286)","(21.0, 36.0, 34.333333333333336)"
10-01-2023 18:38:29.899538,"(3.9, 4.9, 4.813513513513514)","(2.6, 3.2, 3.1588235294117646)","(5.0, 6.8, 6.539130434782609)","(31.0, 55.0, 51.53846153846154)","(20.0, 27.0, 26.714285714285715)","(61.0, 100.0, 93.61111111111111)","(3.5, 4.6, 4.511111111111111)","(21.0, 36.0, 34.333333333333336)"
10-01-2023 18:38:31.077852,"(3.9, 4.9, 4.811111111111112)","(2.6, 3.2, 3.158333333333333)","(5.0, 6.8, 6.539130434782609)","(31.0, 55.0, 51.53846153846154)","(20.0, 27.0, 26.714285714285715)","(61.0, 95.0, 93.61111111111111)","(3.5, 4.6, 4.511111111111111)","(21.0, 36.0, 34.333333333333336)"
10-01-2023 18:38:32.270596,"(3.9, 4.9, 4.796774193548387)","(2.6, 3.2, 3.18125)","(5.0, 6.8, 6.539130434782609)","(31.0, 55.0, 51.53846153846154)","(20.0, 27.0, 26.75)","(61.0, 95.0, 93.61111111111111)","(3.5, 4.6, 4.528888888888889)","(21.0, 36.0, 34.333333333333336)"
10-01-2023 18:38:33.450152,"(3.9, 4.8, 4.723076923076923)","(2.6, 3.2, 3.1625)","(5.0, 6.8, 6.539130434782609)","(31.0, 55.0, 51.53846153846154)","(20.0, 27.0, 26.75)","(61.0, 95.0, 93.61111111111111)","(3.5, 4.6, 4.528888888888889)","(21.0, 36.0, 35.0)"
10-01-2023 18:38:34.611779,"(3.9, 4.8, 4.723076923076923)","(2.6, 3.2, 3.1386363636363637)","(5.0, 6.8, 6.539130434782609)","(31.0, 55.0, 51.53846153846154)","(20.0, 27.0, 26.75)","(61.0, 95.0, 87.72727272727273)","(3.5, 4.6, 4.541463414634146)","(21.0, 36.0, 35.0)"
10-01-2023 18:38:35.837394,"(3.9, 4.8, 4.723076923076923)","(2.6, 3.15, 3.1285714285714286)","(5.0, 6.8, 6.539130434782609)","(31.0, 55.0, 51.53846153846154)","(20.0, 27.0, 26.75)","(61.0, 95.0, 76.66666666666667)","(3.5, 4.6, 4.617647058823529)","(21.0, 36.0, 34.333333333333336)"
10-01-2023 18:38:37.157178,"(3.9, 4.8, 4.723076923076923)","(2.6, 3.15, 3.1285714285714286)","(5.0, 6.8, 6.539130434782609)","(31.0, 55.0, 51.25)","(20.0, 27.0, 26.75)","(61.0, 90.0, 75.0)","(3.5, 4.7, 4.642857142857142)","(21.0, 36.0, 34.5)"
10-01-2023 18:38:38.445060,"(3.9, 4.8, 4.723076923076923)","(2.6, 3.15, 3.1285714285714286)","(5.0, 6.8, 6.539130434782609)","(31.0, 55.0, 51.25)","(20.0, 27.0, 26.75)","(61.0, 90.0, 75.0)","(3.5, 4.7, 4.642857142857142)","(21.0, 36.0, 34.5)"
10-01-2023 18:38:39.630489,"(3.9, 4.7, 4.694117647058824)","(2.6, 3.15, 3.1285714285714286)","(5.0, 6.8, 6.4750000000000005)","(31.0, 55.0, 37.0)","(21.0, 27.0, 26.75)","(61.0, 90.0, 75.0)","(3.6, 4.7, 4.642857142857142)","(21.0, 36.0, 34.5)"
10-01-2023 18:38:41.023705,"(3.9, 4.8, 4.723076923076923)","(2.6, 3.2, 3.1333333333333333)","(5.0, 6.8, 6.54)","(31.0, 38.0, 37.0)","(21.0, 27.0, 27.36842105263158)","(61.0, 90.0, 75.0)","(3.6, 4.7, 4.642857142857142)","(21.0, 36.0, 34.5)"
10-01-2023 18:38:42.198965,"(3.9, 4.8, 4.731034482758621)","(2.6, 3.2, 3.1333333333333333)","(5.0, 6.8, 6.54)","(31.0, 40.0, 36.5)","(21.0, 28.0, 27.35)","(61.0, 90.0, 75.0)","(3.6, 4.7, 4.642857142857142)","(21.0, 36.0, 34.5)"
10-01-2023 18:38:43.603869,"(3.9, 4.8, 4.731034482758621)","(2.6, 3.15, 3.1357142857142857)","(5.0, 6.8, 6.518367346938775)","(31.0, 40.0, 36.5)","(21.0, 28.0, 27.35)","(61.0, 90.0, 75.0)","(3.6, 4.7, 4.685714285714286)","(21.0, 36.0, 37.8)"
10-01-2023 18:38:44.886266,"(3.9, 4.9, 4.788235294117647)","(2.6, 3.2, 3.1357142857142857)","(5.0, 6.6, 6.554545454545455)","(31.0, 40.0, 37.0)","(21.0, 28.0, 26.0)","(61.0, 90.0, 75.0)","(3.6, 4.7, 4.685714285714286)","(21.0, 42.0, 37.2)"
10-01-2023 18:38:46.189827,"(3.9, 4.9, 4.884615384615385)","(2.6, 3.2, 3.1514285714285717)","(5.0, 6.6, 6.542857142857143)","(31.0, 38.0, 36.8)","(21.0, 27.0, 24.818181818181817)","(61.0, 90.0, 75.33333333333333)","(3.6, 4.7, 4.485714285714286)","(21.0, 40.0, 38.0)"
10-01-2023 18:38:47.461971,"(3.9, 4.9, 4.888888888888889)","(2.6, 3.2, 3.1580645161290324)","(5.0, 6.8, 6.453333333333334)","(31.0, 40.0, 41.45454545454545)","(21.0, 25.0, 25.636363636363637)","(61.0, 90.0, 75.33333333333333)","(3.6, 4.6, 4.45)","(21.0, 40.0, 37.77777777777778)"
10-01-2023 18:38:48.719756,"(3.9, 5.0, 4.896296296296296)","(2.6, 3.2, 3.171153846153846)","(5.0, 6.8, 5.81345029239766)","(31.0, 42.0, 40.0)","(21.0, 26.0, 25.636363636363637)","(61.0, 90.0, 75.33333333333333)","(3.6, 4.5, 4.5285714285714285)","(21.0, 44.0, 40.2)"
10-01-2023 18:38:49.978576,"(3.9, 5.0, 4.924324324324324)","(2.6, 3.2, 3.156547619047619)","(5.0, 6.0, 5.74)","(31.0, 42.0, 40.666666666666664)","(21.0, 26.0, 24.25)","(61.0, 90.0, 75.33333333333333)","(3.6, 4.6, 4.564864864864865)","(21.0, 42.0, 39.666666666666664)"
10-01-2023 18:38:51.193883,"(3.9, 5.0, 4.975)","(2.6, 3.3, 3.227722772277228)","(5.0, 5.8, 5.711627906976744)","(31.0, 42.0, 40.30769230769231)","(21.0, 25.0, 24.285714285714285)","(61.0, 90.0, 75.33333333333333)","(3.6, 4.7, 4.566666666666666)","(21.0, 42.0, 40.5)"
10-01-2023 18:38:52.433725,"(3.9, 5.1, 5.041176470588235)","(2.6, 3.3, 3.224742268041237)","(5.0, 5.8, 5.588888888888889)","(31.0, 44.0, 41.4)","(21.0, 25.0, 24.285714285714285)","(61.0, 90.0, 75.33333333333333)","(3.6, 4.7, 4.566666666666666)","(21.0, 42.0, 40.5)"
10-01-2023 18:38:53.655688,"(3.9, 5.2, 5.127272727272727)","(2.6, 3.3, 3.227722772277228)","(5.0, 5.7, 5.616666666666666)","(31.0, 42.0, 40.10526315789474)","(21.0, 25.0, 24.0)","(61.0, 90.0, 75.33333333333333)","(3.6, 4.7, 4.605)","(21.0, 42.0, 40.5)"
10-01-2023 18:38:54.893711,"(3.9, 5.2, 5.1866666666666665)","(2.6, 3.3, 3.232857142857143)","(5.0, 5.7, 5.614285714285714)","(31.0, 42.0, 41.0)","(21.0, 25.0, 25.142857142857142)","(61.0, 90.0, 60.46875)","(3.6, 4.7, 4.52)","(21.0, 42.0, 43.0)"
10-01-2023 18:38:56.122086,"(3.9, 5.4, 5.222222222222222)","(2.6, 3.3, 3.232857142857143)","(5.0, 5.8, 5.600900900900901)","(31.0, 42.0, 41.2)","(21.0, 26.0, 24.5)","(61.0, 65.0, 60.46875)","(3.6, 4.6, 4.509090909090909)","(21.0, 46.0, 42.5)"
10-01-2023 18:38:57.323994,"(3.9, 5.4, 5.32)","(2.6, 3.3, 3.232857142857143)","(5.0, 5.7, 5.60379746835443)","(31.0, 42.0, 41.2)","(21.0, 26.0, 24.57894736842105)","(61.0, 65.0, 60.46875)","(3.6, 4.6, 4.509090909090909)","(21.0, 44.0, 41.75)"
10-01-2023 18:38:58.453373,"(4.0, 5.4, 5.32)","(2.6, 3.3, 3.232857142857143)","(5.0, 5.7, 5.60379746835443)","(31.0, 44.0, 40.888888888888886)","(21.0, 26.0, 24.81818181818182)","(61.0, 65.0, 60.32258064516129)","(3.6, 4.6, 4.509090909090909)","(21.0, 44.0, 41.63636363636364)"
10-01-2023 18:38:59.649500,"(4.0, 5.4, 5.333333333333334)","(2.6, 3.3, 3.238157894736842)","(5.0, 5.7, 5.515730337078652)","(31.0, 44.0, 40.888888888888886)","(21.0, 25.0, 24.8)","(61.0, 65.0, 60.16129032258065)","(3.6, 4.6, 4.488888888888889)","(21.0, 46.0, 41.75)"
