,Yuna Bale,Bruisin Bull,Silver Lad,Tiger Worm,Whiskey Roll,Muddle Puddle,Bye Bye Blues,Nitro Britt
09-01-2023 18:51:47.876523,"(12.0, 16.0, 15.52)","(10.0, 13.5, 12.710526315789474)","(8.0, 11.5, 11.02)","(7.5, 9.2, 9.044444444444444)","(3.8, 4.4, 4.305882352941176)","(8.5, 10.5, 10.089655172413794)","(4.4, 5.7, 5.63939393939394)","(5.5, 7.0, 6.926086956521739)"
09-01-2023 18:51:49.092575,"(12.0, 16.0, 15.586206896551724)","(10.0, 13.5, 12.875)","(8.0, 11.5, 11.209677419354838)","(7.5, 9.2, 9.107692307692307)","(3.8, 4.4, 4.304761904761905)","(8.5, 10.5, 10.089655172413794)","(4.4, 5.7, 5.63939393939394)","(5.5, 7.0, 6.926086956521739)"
09-01-2023 18:51:50.478710,"(12.0, 16.0, 15.586206896551724)","(10.0, 13.5, 12.818181818181818)","(8.0, 11.5, 11.1875)","(7.5, 9.2, 9.428571428571429)","(3.8, 4.4, 4.3125)","(8.5, 10.5, 10.089655172413794)","(4.4, 5.7, 5.585714285714285)","(5.5, 7.0, 6.912820512820513)"
09-01-2023 18:51:51.801301,"(12.0, 16.0, 15.571428571428571)","(10.0, 13.5, 12.944444444444445)","(8.0, 11.5, 11.142857142857142)","(7.5, 9.6, 9.44)","(3.8, 4.4, 4.327272727272727)","(8.5, 10.5, 10.089655172413794)","(4.4, 5.7, 5.46)","(5.5, 7.0, 6.924444444444444)"
09-01-2023 18:51:52.957342,"(12.0, 16.0, 15.571428571428571)","(10.0, 13.5, 12.944444444444445)","(8.0, 11.5, 11.142857142857142)","(7.5, 9.8, 9.44)","(3.8, 4.4, 4.327272727272727)","(8.5, 10.5, 10.089655172413794)","(4.4, 5.5, 5.37)","(5.5, 7.0, 6.924444444444444)"
09-01-2023 18:51:54.141021,"(12.0, 15.5, 15.30952380952381)","(10.0, 13.0, 12.807692307692308)","(8.0, 11.5, 11.1)","(7.5, 9.8, 9.5)","(3.8, 4.5, 4.366666666666666)","(8.5, 10.5, 10.089655172413794)","(4.4, 5.4, 5.366666666666667)","(5.5, 7.0, 6.924444444444444)"
09-01-2023 18:51:55.288163,"(12.0, 15.5, 15.208333333333334)","(10.0, 13.0, 12.833333333333334)","(8.0, 11.5, 11.166666666666666)","(7.5, 9.8, 9.5)","(3.8, 4.5, 4.366666666666666)","(8.5, 10.5, 10.089655172413794)","(4.4, 5.4, 5.37)","(5.5, 7.0, 6.943589743589744)"
09-01-2023 18:51:56.277804,"(12.0, 15.5, 15.208333333333334)","(10.0, 13.0, 12.833333333333334)","(8.0, 11.5, 11.178571428571429)","(7.5, 9.8, 9.5)","(3.8, 4.5, 4.366666666666666)","(8.5, 10.5, 10.089655172413794)","(4.4, 5.4, 5.3500000000000005)","(5.5, 7.0, 6.943589743589744)"
09-01-2023 18:51:57.349679,"(12.0, 15.5, 15.208333333333334)","(10.0, 13.0, 12.735294117647058)","(8.0, 11.5, 11.178571428571429)","(7.5, 9.8, 9.418181818181818)","(3.8, 4.5, 4.423076923076923)","(8.5, 10.5, 10.242105263157894)","(4.4, 5.4, 5.342857142857143)","(5.5, 7.0, 6.943589743589744)"
09-01-2023 18:51:58.397923,"(12.0, 15.5, 15.195652173913043)","(10.0, 13.0, 12.735294117647058)","(8.0, 11.5, 11.235294117647058)","(7.5, 9.6, 9.23076923076923)","(3.8, 4.5, 4.436)","(8.5, 10.5, 10.208333333333334)","(4.4, 5.4, 5.2625)","(5.5, 7.0, 6.943589743589744)"
09-01-2023 18:51:59.704266,"(12.0, 15.5, 15.131578947368421)","(10.0, 13.0, 13.090909090909092)","(8.0, 11.5, 11.14102564102564)","(7.5, 9.6, 9.336)","(3.8, 4.5, 4.414285714285715)","(8.5, 10.5, 10.428571428571429)","(4.4, 5.4, 5.242857142857143)","(5.5, 7.0, 7.094117647058823)"
09-01-2023 18:52:00.899784,"(12.0, 15.5, 14.947368421052632)","(10.0, 13.5, 13.090909090909092)","(8.0, 11.5, 11.14102564102564)","(7.5, 9.6, 9.346153846153847)","(3.8, 4.5, 4.420689655172414)","(8.5, 10.5, 10.48)","(4.4, 5.4, 5.311111111111112)","(5.5, 7.2, 7.076190476190476)"
09-01-2023 18:52:02.056658,"(12.0, 15.5, 14.23076923076923)","(10.0, 13.5, 13.15)","(8.0, 11.5, 11.214285714285714)","(7.5, 9.6, 9.346153846153847)","(3.8, 4.5, 4.4270270270270276)","(8.5, 10.5, 10.63888888888889)","(4.4, 5.4, 5.316666666666667)","(5.5, 7.2, 7.0606060606060606)"
09-01-2023 18:52:03.172282,"(12.0, 15.0, 14.705882352941176)","(10.0, 13.5, 13.066666666666666)","(8.0, 11.5, 11.159574468085106)","(7.5, 9.4, 9.189473684210526)","(3.8, 4.5, 4.327058823529412)","(8.5, 11.0, 10.768292682926829)","(4.4, 5.4, 5.367741935483871)","(5.5, 7.2, 6.933333333333334)"
09-01-2023 18:52:04.315674,"(12.0, 14.5, 14.461538461538462)","(10.0, 13.5, 13.051724137931034)","(8.0, 11.5, 11.152173913043478)","(7.5, 9.2, 9.189473684210526)","(3.8, 4.4, 4.327058823529412)","(8.5, 11.0, 10.789473684210526)","(4.4, 5.4, 5.4625)","(5.5, 7.0, 6.779999999999999)"
09-01-2023 18:52:05.421875,"(12.0, 14.5, 14.461538461538462)","(10.0, 13.5, 13.078947368421053)","(8.0, 11.5, 11.152173913043478)","(7.5, 9.2, 9.189473684210526)","(3.8, 4.4, 4.315789473684211)","(8.5, 11.0, 10.789473684210526)","(4.4, 5.5, 5.449999999999999)","(5.5, 6.8, 6.832558139534884)"
09-01-2023 18:52:06.532855,"(12.0, 14.5, 14.461538461538462)","(10.0, 13.5, 12.986486486486486)","(8.0, 11.5, 11.1)","(7.5, 9.2, 9.185714285714285)","(3.8, 4.4, 4.315789473684211)","(8.5, 11.0, 10.978260869565217)","(4.4, 5.6, 5.466666666666667)","(5.5, 7.0, 6.735135135135135)"
09-01-2023 18:52:07.663877,"(12.0, 15.0, 14.6875)","(10.0, 13.5, 13.047619047619047)","(8.0, 11.5, 11.136363636363637)","(7.5, 9.4, 9.184615384615384)","(3.8, 4.3, 4.235333333333333)","(8.5, 11.0, 10.978260869565217)","(4.4, 5.5, 5.35)","(5.5, 6.8, 6.845454545454546)"
09-01-2023 18:52:08.717347,"(12.0, 15.0, 14.6875)","(10.0, 13.5, 13.105263157894736)","(8.0, 11.5, 11.214285714285714)","(7.5, 9.4, 9.276923076923078)","(3.8, 4.3, 4.230177514792899)","(8.5, 11.5, 10.877777777777778)","(4.4, 5.4, 5.31875)","(5.5, 7.0, 6.84)"
09-01-2023 18:52:09.796715,"(12.0, 15.0, 14.6875)","(10.0, 13.5, 13.339285714285714)","(8.0, 11.5, 11.23076923076923)","(7.5, 9.4, 9.3)","(3.8, 4.3, 4.2290909090909095)","(8.5, 11.5, 10.877777777777778)","(4.4, 5.4, 5.3277777777777775)","(5.5, 7.0, 6.84)"
09-01-2023 18:52:10.839727,"(12.0, 15.0, 14.6875)","(10.0, 13.5, 13.227272727272727)","(8.0, 11.5, 11.0625)","(7.5, 9.4, 9.3)","(3.8, 4.3, 4.2290909090909095)","(8.5, 11.5, 10.877777777777778)","(4.4, 5.4, 5.3133333333333335)","(5.5, 7.0, 6.84)"
09-01-2023 18:52:11.850703,"(12.0, 15.0, 14.6875)","(10.0, 13.5, 13.045454545454545)","(8.0, 11.0, 10.852941176470589)","(7.5, 9.6, 9.369230769230768)","(3.8, 4.3, 4.206504065040651)","(8.5, 11.5, 10.877777777777778)","(4.4, 5.4, 5.3133333333333335)","(5.5, 7.0, 6.870967741935484)"
09-01-2023 18:52:12.997645,"(12.0, 15.0, 14.6875)","(10.0, 13.5, 13.1875)","(8.0, 11.0, 10.807692307692308)","(7.5, 9.8, 9.48)","(3.8, 4.2, 4.1418478260869565)","(8.5, 11.5, 10.877777777777778)","(4.4, 5.5, 5.436842105263158)","(5.5, 7.2, 7.0095238095238095)"
09-01-2023 18:52:14.113145,"(12.0, 15.0, 14.6875)","(10.0, 13.5, 13.045454545454545)","(8.0, 11.0, 10.910714285714286)","(7.5, 9.8, 9.48)","(3.8, 4.2, 4.125874125874126)","(8.5, 11.5, 10.877777777777778)","(4.4, 5.5, 5.436842105263158)","(5.5, 7.2, 7.0095238095238095)"
09-01-2023 18:52:15.280363,"(12.0, 15.0, 14.6875)","(10.0, 13.5, 13.205882352941176)","(8.0, 11.0, 10.891304347826086)","(7.5, 9.8, 9.48)","(3.8, 4.2, 4.125874125874126)","(8.5, 11.5, 10.877777777777778)","(4.4, 5.5, 5.618367346938776)","(5.5, 7.2, 7.0095238095238095)"
09-01-2023 18:52:16.572996,"(12.0, 14.0, 13.766666666666667)","(10.0, 13.5, 13.326086956521738)","(8.0, 11.0, 10.725)","(7.5, 9.8, 9.377777777777778)","(3.8, 4.2, 4.102272727272727)","(8.5, 11.5, 10.82)","(4.4, 5.9, 5.683333333333334)","(5.5, 7.2, 6.883333333333333)"
09-01-2023 18:52:17.887398,"(12.0, 15.0, 14.588235294117647)","(10.0, 13.5, 13.326086956521738)","(8.0, 11.0, 10.695652173913043)","(7.5, 9.4, 9.36)","(3.8, 4.2, 4.067692307692308)","(8.5, 11.5, 10.806122448979592)","(4.4, 5.7, 5.709677419354838)","(5.5, 7.0, 6.792307692307692)"
09-01-2023 18:52:19.180907,"(12.0, 15.5, 14.85)","(10.0, 13.5, 13.391304347826086)","(8.0, 11.0, 11.294871794871796)","(7.5, 9.4, 9.569230769230769)","(3.7, 4.2, 3.963846153846154)","(8.5, 11.5, 10.806122448979592)","(4.4, 5.8, 5.742857142857143)","(5.5, 6.8, 6.853658536585366)"
09-01-2023 18:52:20.366355,"(12.0, 16.0, 15.055555555555555)","(10.0, 13.5, 13.348484848484848)","(8.0, 11.5, 11.333333333333334)","(7.5, 9.8, 9.606451612903227)","(3.7, 4.0, 3.954)","(8.5, 11.5, 10.806122448979592)","(4.4, 5.8, 5.751219512195122)","(5.5, 7.0, 6.869565217391305)"
09-01-2023 18:52:21.570398,"(12.0, 16.0, 15.433333333333334)","(10.0, 13.5, 13.196969696969697)","(8.0, 11.5, 11.333333333333334)","(7.5, 9.8, 9.539130434782608)","(3.7, 4.0, 3.952549019607843)","(8.5, 11.5, 10.806122448979592)","(4.4, 5.8, 5.751219512195122)","(5.5, 7.0, 6.869565217391305)"
09-01-2023 18:52:22.732612,"(12.0, 16.0, 15.5)","(10.0, 13.5, 13.196969696969697)","(8.0, 11.5, 11.333333333333334)","(7.5, 9.6, 9.539130434782608)","(3.7, 4.0, 3.95663082437276)","(8.5, 11.5, 10.87037037037037)","(4.4, 5.8, 5.741176470588235)","(5.5, 7.0, 6.875862068965517)"
09-01-2023 18:52:23.882703,"(12.0, 16.0, 15.5)","(10.0, 13.5, 13.142857142857142)","(8.0, 10.0, 9.92)","(7.5, 9.6, 9.688888888888888)","(3.7, 4.0, 3.936868686868687)","(8.5, 11.5, 10.913793103448276)","(4.4, 5.8, 5.8090909090909095)","(5.5, 7.0, 6.9)"
09-01-2023 18:52:25.040078,"(12.0, 17.0, 16.885714285714286)","(10.0, 14.0, 13.441176470588236)","(8.0, 11.0, 10.655172413793103)","(7.5, 10.0, 9.672727272727272)","(3.7, 4.0, 3.9442708333333334)","(8.5, 11.5, 10.913793103448276)","(4.4, 5.9, 5.7105263157894735)","(5.5, 7.0, 6.890909090909091)"
09-01-2023 18:52:26.149132,"(12.0, 17.5, 17.05)","(10.0, 14.0, 13.411764705882353)","(8.0, 11.0, 10.559322033898304)","(7.5, 10.0, 9.672727272727272)","(3.7, 4.0, 4.150526315789474)","(8.5, 11.5, 10.913793103448276)","(4.4, 5.8, 5.683870967741935)","(5.5, 7.0, 6.890909090909091)"
09-01-2023 18:52:27.250083,"(12.0, 17.5, 17.045454545454547)","(10.0, 14.0, 13.333333333333334)","(8.0, 11.0, 10.559322033898304)","(7.5, 10.0, 9.71764705882353)","(3.7, 4.2, 4.168041237113402)","(8.5, 11.5, 10.887096774193548)","(4.4, 5.7, 5.662962962962963)","(5.5, 7.0, 6.888607594936709)"
09-01-2023 18:52:28.335261,"(12.0, 17.0, 16.85)","(10.0, 13.0, 12.979166666666666)","(8.0, 10.5, 10.337837837837839)","(7.5, 9.8, 9.71764705882353)","(3.7, 4.2, 4.169902912621359)","(8.5, 11.5, 10.887096774193548)","(4.4, 5.7, 5.677272727272728)","(5.5, 7.0, 6.892682926829268)"
09-01-2023 18:52:29.513973,"(12.0, 17.0, 16.85)","(10.0, 13.0, 12.979166666666666)","(8.0, 10.5, 10.284090909090908)","(7.5, 9.8, 9.714285714285715)","(3.7, 4.2, 4.195)","(8.5, 11.5, 10.87704918032787)","(4.4, 5.7, 5.66875)","(5.5, 7.0, 6.892682926829268)"
09-01-2023 18:52:30.656967,"(12.0, 17.0, 16.80952380952381)","(10.0, 13.0, 12.80952380952381)","(8.0, 10.5, 10.284090909090908)","(7.5, 9.8, 9.638095238095238)","(3.7, 4.2, 4.1798319327731095)","(8.5, 11.5, 10.87704918032787)","(4.4, 5.7, 5.652380952380953)","(5.5, 7.0, 6.89)"
09-01-2023 18:52:31.831097,"(12.0, 17.0, 16.80952380952381)","(10.0, 13.0, 12.9)","(8.0, 10.5, 10.255102040816327)","(7.5, 10.0, 9.717647058823529)","(3.7, 4.2, 4.232596685082873)","(8.5, 11.5, 10.73913043478261)","(4.4, 5.7, 5.619047619047619)","(5.5, 7.0, 6.8307692307692305)"
09-01-2023 18:52:32.973350,"(12.0, 17.0, 16.85)","(10.0, 13.0, 12.878787878787879)","(8.0, 10.5, 10.326923076923077)","(7.5, 10.0, 9.85)","(3.7, 4.3, 4.2109375)","(8.5, 11.0, 10.855555555555556)","(4.4, 5.7, 5.654166666666667)","(5.5, 7.0, 6.388888888888889)"
09-01-2023 18:52:34.124244,"(12.0, 17.0, 16.884615384615383)","(10.0, 13.0, 12.846938775510203)","(8.0, 10.5, 10.326923076923077)","(7.5, 10.0, 9.854545454545454)","(3.7, 4.3, 4.279503105590062)","(8.5, 11.0, 10.955882352941176)","(4.4, 5.7, 5.665625)","(5.5, 6.4, 6.3133333333333335)"
09-01-2023 18:52:35.228185,"(12.0, 17.0, 16.9)","(10.0, 13.0, 12.866071428571429)","(8.0, 10.5, 10.326923076923077)","(7.5, 10.0, 9.854545454545454)","(3.7, 4.3, 4.275739644970414)","(8.5, 11.5, 10.907894736842104)","(4.4, 5.7, 5.665625)","(5.5, 6.4, 6.287179487179487)"
09-01-2023 18:52:36.377409,"(12.0, 17.0, 16.9)","(10.0, 13.0, 12.858490566037736)","(8.0, 10.5, 10.272727272727273)","(7.5, 9.8, 9.75)","(3.7, 4.3, 4.2515625)","(8.5, 11.5, 10.907894736842104)","(4.4, 5.7, 5.690476190476191)","(5.5, 6.4, 6.28)"
09-01-2023 18:52:37.512499,"(12.0, 17.5, 16.863636363636363)","(10.0, 13.0, 12.89622641509434)","(8.0, 10.5, 10.3)","(7.5, 9.8, 9.648888888888889)","(3.7, 4.3, 4.2125)","(8.5, 11.5, 10.907894736842104)","(4.4, 5.7, 5.690476190476191)","(5.5, 6.4, 6.305263157894737)"
09-01-2023 18:52:38.575881,"(12.0, 17.5, 17.23076923076923)","(10.0, 13.0, 12.89423076923077)","(8.0, 10.5, 10.375)","(7.5, 9.8, 9.666666666666668)","(3.7, 4.3, 4.2153846153846155)","(8.5, 11.5, 10.97872340425532)","(4.4, 5.7, 5.674074074074074)","(5.5, 6.4, 6.305263157894737)"
09-01-2023 18:52:39.632233,"(12.0, 17.5, 17.23076923076923)","(10.0, 13.0, 12.89622641509434)","(8.0, 10.5, 10.375)","(7.5, 9.8, 9.666666666666668)","(3.7, 4.3, 4.217142857142857)","(8.5, 11.0, 10.875)","(4.4, 5.7, 5.690909090909091)","(5.5, 6.4, 6.32)"
09-01-2023 18:52:40.729039,"(12.0, 17.5, 17.23076923076923)","(10.0, 13.0, 12.892156862745098)","(8.0, 10.5, 10.380952380952381)","(7.5, 9.8, 9.666666666666668)","(3.7, 4.3, 4.206451612903226)","(8.5, 11.0, 10.915254237288135)","(4.4, 5.7, 5.673076923076923)","(5.5, 6.4, 6.300000000000001)"
09-01-2023 18:52:41.888842,"(12.0, 17.5, 17.323529411764707)","(10.0, 13.0, 12.880434782608695)","(8.0, 11.0, 10.278688524590164)","(7.5, 9.8, 9.655555555555557)","(3.7, 4.3, 4.240677966101695)","(8.5, 11.0, 11.049295774647888)","(4.4, 5.7, 5.690909090909091)","(5.5, 6.4, 6.293023255813954)"
09-01-2023 18:52:43.010035,"(12.0, 16.5, 15.66326530612245)","(10.0, 13.0, 12.8125)","(8.0, 10.5, 10.386363636363637)","(7.5, 9.8, 9.655555555555557)","(3.7, 4.3, 4.249275362318841)","(8.5, 11.5, 11.049295774647888)","(4.4, 5.7, 5.6125)","(5.5, 6.6, 6.28695652173913)"
09-01-2023 18:52:44.140061,"(12.0, 16.5, 16.216216216216218)","(10.0, 13.0, 12.86)","(8.0, 10.5, 10.326923076923077)","(7.5, 9.8, 9.72857142857143)","(3.7, 4.3, 4.258108108108108)","(8.5, 11.5, 11.067901234567902)","(4.4, 5.7, 5.674603174603175)","(5.5, 6.6, 6.275471698113208)"
09-01-2023 18:52:45.388125,"(12.0, 17.0, 16.836734693877553)","(10.0, 13.0, 12.842592592592592)","(8.0, 10.5, 10.34)","(7.5, 9.8, 9.564285714285713)","(3.7, 4.3, 4.258108108108108)","(8.5, 11.5, 11.067901234567902)","(4.4, 5.7, 5.638461538461538)","(5.5, 6.6, 6.247619047619048)"
09-01-2023 18:52:46.562710,"(12.0, 17.0, 16.783333333333335)","(10.0, 13.0, 12.66)","(8.0, 10.5, 10.59375)","(7.5, 9.6, 9.781818181818181)","(3.7, 4.3, 4.265333333333333)","(8.5, 11.5, 11.056962025316455)","(4.4, 5.7, 5.683333333333334)","(5.5, 6.4, 6.245454545454546)"
09-01-2023 18:52:47.763307,"(12.0, 17.0, 16.783333333333335)","(10.0, 13.0, 12.58)","(8.0, 11.0, 10.59375)","(7.5, 10.0, 9.781818181818181)","(3.7, 4.3, 4.264473684210526)","(8.5, 11.5, 11.064102564102564)","(4.4, 5.7, 5.65)","(5.5, 6.4, 6.292134831460674)"
09-01-2023 18:52:48.912413,"(12.0, 17.0, 16.839285714285715)","(10.0, 13.0, 12.6)","(8.0, 11.0, 10.608108108108109)","(7.5, 10.0, 9.71304347826087)","(3.7, 4.3, 4.267605633802817)","(8.5, 11.5, 11.190909090909091)","(4.4, 5.7, 5.65)","(5.5, 6.4, 6.32183908045977)"
09-01-2023 18:52:50.120385,"(12.0, 17.0, 16.839285714285715)","(10.0, 13.0, 12.6)","(8.0, 11.0, 10.609375)","(7.5, 10.0, 9.71304347826087)","(3.7, 4.3, 4.267142857142857)","(8.5, 11.5, 11.190909090909091)","(4.4, 5.7, 5.65)","(5.5, 6.4, 6.281818181818182)"
09-01-2023 18:52:51.308973,"(12.0, 17.0, 16.839285714285715)","(10.0, 13.0, 12.583333333333334)","(8.0, 11.0, 10.609375)","(7.5, 10.0, 9.730612244897959)","(3.7, 4.3, 4.274444444444445)","(8.5, 11.5, 11.190909090909091)","(4.4, 5.7, 5.65)","(5.5, 6.4, 6.257534246575343)"
09-01-2023 18:52:52.463045,"(12.0, 17.0, 16.839285714285715)","(10.0, 13.0, 12.583333333333334)","(8.0, 11.0, 10.609375)","(7.5, 10.0, 9.730612244897959)","(3.7, 4.3, 4.273076923076923)","(8.5, 11.5, 11.190909090909091)","(4.6, 5.7, 5.7043478260869565)","(5.5, 6.4, 6.2237288135593225)"
09-01-2023 18:52:53.585514,"(12.0, 17.0, 16.863636363636363)","(10.0, 13.0, 12.6)","(8.0, 11.0, 10.609375)","(7.5, 10.0, 9.4)","(3.7, 4.3, 4.378294573643411)","(8.5, 11.5, 11.188073394495413)","(4.6, 5.8, 5.632258064516129)","(5.5, 6.4, 6.251428571428572)"
09-01-2023 18:52:54.682751,"(12.0, 17.0, 16.863636363636363)","(10.0, 13.0, 12.77027027027027)","(8.0, 11.0, 10.596774193548388)","(7.5, 9.4, 9.340909090909092)","(3.7, 4.4, 4.390000000000001)","(8.5, 11.5, 11.120689655172415)","(4.6, 5.8, 5.626666666666666)","(5.5, 6.4, 6.24)"
09-01-2023 18:52:55.765628,"(12.0, 17.0, 16.85483870967742)","(10.0, 13.0, 12.794871794871796)","(8.0, 11.0, 10.739583333333334)","(7.5, 9.4, 9.291666666666666)","(3.7, 4.4, 4.390000000000001)","(8.5, 11.5, 11.120689655172415)","(4.6, 5.8, 5.632)","(5.5, 6.4, 6.212121212121212)"
09-01-2023 18:52:56.864645,"(12.0, 17.0, 16.915254237288135)","(10.0, 13.0, 12.565217391304348)","(8.0, 11.0, 10.72)","(7.5, 9.4, 9.325333333333333)","(3.7, 4.5, 4.4946564885496185)","(8.5, 11.5, 11.103603603603604)","(4.6, 5.8, 5.586538461538462)","(5.5, 6.4, 6.212121212121212)"
09-01-2023 18:52:57.859323,"(12.0, 17.0, 16.9)","(10.0, 13.0, 12.565217391304348)","(8.0, 11.0, 10.72)","(7.5, 9.4, 9.325333333333333)","(3.7, 4.5, 4.4946564885496185)","(8.5, 11.5, 11.103603603603604)","(4.6, 5.6, 5.586538461538462)","(5.5, 6.4, 6.212121212121212)"
09-01-2023 18:52:58.897706,"(12.0, 17.0, 16.7012987012987)","(10.0, 13.0, 12.522388059701493)","(8.0, 11.0, 10.692307692307692)","(7.5, 9.4, 9.325333333333333)","(3.7, 4.6, 4.595454545454545)","(8.5, 11.5, 10.972440944881889)","(4.6, 5.6, 5.628125)","(5.5, 6.4, 6.11578947368421)"
09-01-2023 18:52:59.986435,"(12.0, 17.0, 16.666666666666668)","(10.0, 12.5, 12.384615384615385)","(8.0, 11.0, 10.672897196261681)","(7.5, 9.4, 9.322388059701494)","(3.7, 4.6, 4.627586206896551)","(8.5, 11.5, 10.964285714285714)","(4.6, 5.7, 5.628)","(5.5, 6.2, 6.097674418604651)"
09-01-2023 18:53:01.093528,"(12.0, 16.5, 16.22222222222222)","(10.0, 12.5, 12.0)","(8.0, 11.0, 10.697916666666666)","(7.5, 9.4, 9.3)","(3.7, 4.7, 4.646564885496184)","(8.5, 11.0, 10.978260869565217)","(4.6, 5.7, 5.640000000000001)","(5.5, 6.2, 6.113725490196079)"
09-01-2023 18:53:02.395681,"(12.0, 16.0, 15.214285714285714)","(10.0, 12.0, 11.916666666666666)","(8.0, 11.0, 10.3)","(7.5, 9.4, 9.335135135135134)","(3.7, 4.7, 4.646564885496184)","(8.5, 11.0, 11.229166666666666)","(4.6, 5.7, 5.638888888888889)","(5.5, 6.2, 6.120833333333334)"
09-01-2023 18:53:03.753643,"(12.0, 15.5, 14.928571428571429)","(10.0, 12.5, 12.138297872340425)","(8.0, 11.0, 10.63953488372093)","(7.5, 9.4, 9.32258064516129)","(3.7, 4.7, 4.588524590163934)","(8.5, 11.5, 11.238095238095237)","(4.6, 5.7, 5.638888888888889)","(5.5, 6.2, 6.120833333333334)"
09-01-2023 18:53:04.933849,"(12.0, 15.0, 14.736842105263158)","(10.0, 12.5, 11.694444444444445)","(8.0, 11.0, 10.7)","(7.5, 9.4, 9.5)","(3.7, 4.7, 4.563888888888888)","(8.5, 11.5, 11.235294117647058)","(4.6, 5.7, 5.645)","(5.5, 6.2, 6.126086956521739)"
09-01-2023 18:53:06.137651,"(12.0, 15.0, 14.473684210526315)","(10.0, 12.0, 11.694444444444445)","(8.0, 11.0, 10.714285714285714)","(7.5, 9.6, 9.475)","(3.7, 4.6, 4.535135135135135)","(8.5, 11.5, 11.258064516129032)","(4.6, 5.7, 5.6421052631578945)","(5.5, 6.2, 6.126086956521739)"
09-01-2023 18:53:07.412490,"(12.0, 15.0, 14.521739130434783)","(10.0, 12.0, 11.714285714285714)","(8.0, 11.0, 10.714285714285714)","(7.5, 9.6, 9.525)","(3.7, 4.6, 4.5)","(8.5, 11.5, 11.296296296296296)","(4.6, 5.7, 5.733962264150944)","(5.5, 6.2, 6.126086956521739)"
09-01-2023 18:53:08.632689,"(12.0, 15.0, 14.521739130434783)","(10.0, 12.0, 11.681818181818182)","(8.0, 11.0, 10.64864864864865)","(7.5, 9.6, 9.511111111111111)","(3.7, 4.6, 4.568)","(8.5, 11.5, 11.25)","(4.6, 5.8, 5.665384615384616)","(5.5, 6.2, 6.1414634146341465)"
09-01-2023 18:53:09.891190,"(12.0, 15.0, 14.521739130434783)","(10.0, 12.0, 11.321428571428571)","(8.0, 11.0, 10.552631578947368)","(7.5, 9.8, 9.517241379310345)","(3.7, 4.6, 4.623809523809523)","(8.5, 11.5, 11.17741935483871)","(4.6, 5.7, 5.674285714285714)","(5.5, 6.2, 6.140000000000001)"
09-01-2023 18:53:11.146595,"(12.0, 15.0, 14.166666666666666)","(10.0, 11.5, 11.277777777777779)","(8.0, 11.0, 10.696428571428571)","(7.5, 9.6, 9.428571428571429)","(3.7, 4.7, 4.656140350877193)","(8.5, 11.5, 11.17741935483871)","(4.6, 5.7, 5.668852459016393)","(5.5, 6.4, 6.142056074766355)"
09-01-2023 18:53:12.290914,"(12.0, 15.0, 13.701923076923077)","(10.0, 11.5, 11.277777777777779)","(8.0, 11.0, 10.613636363636363)","(7.5, 9.6, 9.428571428571429)","(3.7, 4.7, 4.6649122807017545)","(8.5, 11.5, 11.211538461538462)","(4.6, 5.8, 5.672413793103448)","(5.5, 6.4, 6.1245901639344265)"
09-01-2023 18:53:13.412671,"(12.0, 14.5, 14.166666666666666)","(10.0, 11.5, 11.274647887323944)","(8.0, 11.0, 10.613636363636363)","(7.5, 9.6, 8.92)","(3.7, 4.7, 4.717857142857143)","(8.5, 11.5, 11.22)","(4.6, 5.8, 5.66774193548387)","(5.5, 6.4, 6.1245901639344265)"
09-01-2023 18:53:14.512648,"(12.0, 15.5, 15.055555555555555)","(10.0, 11.5, 11.28448275862069)","(8.0, 11.0, 10.613636363636363)","(7.5, 9.0, 8.878260869565217)","(3.7, 4.8, 4.718181818181819)","(8.5, 11.5, 11.211538461538462)","(4.6, 5.8, 5.66774193548387)","(5.0, 6.4, 6.1245901639344265)"
09-01-2023 18:53:15.598829,"(12.0, 15.5, 14.666666666666666)","(10.0, 11.5, 11.266666666666667)","(8.0, 11.0, 10.708333333333334)","(7.5, 9.0, 8.875)","(3.7, 4.8, 4.800000000000001)","(8.5, 11.5, 11.132352941176471)","(4.6, 5.8, 5.66774193548387)","(5.0, 6.4, 6.145833333333333)"
09-01-2023 18:53:16.725433,"(12.0, 15.5, 14.5625)","(10.0, 11.5, 11.266666666666667)","(8.0, 11.0, 10.604166666666666)","(7.5, 9.0, 8.875)","(3.7, 4.9, 4.800000000000001)","(8.5, 11.5, 11.132352941176471)","(4.6, 5.8, 5.66774193548387)","(5.0, 6.4, 6.145833333333333)"
09-01-2023 18:53:17.877145,"(12.0, 15.5, 14.617647058823529)","(10.0, 11.5, 11.26271186440678)","(8.0, 11.0, 10.6)","(7.5, 9.0, 8.897435897435898)","(3.7, 4.9, 4.805813953488372)","(8.5, 11.5, 11.142857142857142)","(4.6, 5.8, 5.68)","(5.0, 6.4, 6.145833333333333)"
09-01-2023 18:53:19.002827,"(12.0, 15.5, 14.617647058823529)","(10.0, 11.5, 11.26271186440678)","(8.0, 11.0, 10.166666666666666)","(7.5, 9.0, 8.897435897435898)","(3.7, 4.9, 4.806410256410256)","(8.5, 11.5, 11.21264367816092)","(4.6, 5.8, 5.631521739130434)","(5.0, 6.4, 6.137634408602151)"
