,Bare Knuckles,Scott Monster,Rainbows Gold,Tabasco Lad,Jolly Johnny,Gabriella Maree,Tinker Mike,Aston Cigar
10-01-2023 15:07:20.035811,"(6.0, 7.0, 6.9010989010989015)","(21.0, 36.0, 31.5)","(7.5, 9.2, 9.028571428571428)","(3.7, 4.4, 4.32)","(4.8, 6.4, 6.355)","(9.0, 15.0, 14.461538461538462)","(5.5, 7.6, 7.270588235294118)","(6.5, 8.6, 8.333333333333332)"
10-01-2023 15:07:21.196460,"(6.0, 7.0, 6.9010989010989015)","(21.0, 36.0, 31.5)","(7.5, 9.2, 9.028571428571428)","(3.7, 4.4, 4.234782608695652)","(4.8, 6.4, 6.3130434782608695)","(9.0, 15.0, 14.461538461538462)","(5.5, 7.6, 7.878571428571428)","(6.5, 8.6, 8.563636363636363)"
10-01-2023 15:07:22.374242,"(6.0, 7.0, 6.9010989010989015)","(21.0, 36.0, 31.5)","(7.5, 9.2, 9.057142857142857)","(3.7, 4.4, 4.218181818181819)","(4.8, 6.4, 6.194285714285715)","(9.0, 15.0, 14.352941176470589)","(5.5, 8.0, 7.55)","(6.5, 8.6, 8.549999999999999)"
10-01-2023 15:07:23.592611,"(6.0, 7.0, 6.909090909090909)","(21.0, 36.0, 31.5)","(7.5, 9.2, 9.06829268292683)","(3.7, 4.3, 4.196551724137931)","(4.8, 6.4, 6.266666666666667)","(9.0, 15.0, 14.5)","(5.5, 7.8, 7.55)","(6.5, 8.6, 8.566666666666666)"
10-01-2023 15:07:24.746889,"(6.0, 7.0, 6.871028037383177)","(21.0, 36.0, 31.5)","(7.5, 9.2, 9.06829268292683)","(3.7, 4.2, 4.27)","(4.8, 6.4, 6.266666666666667)","(9.0, 15.0, 14.5)","(5.5, 7.8, 7.48)","(6.5, 8.6, 8.375)"
10-01-2023 15:07:25.951339,"(6.0, 7.0, 6.871028037383177)","(21.0, 36.0, 31.5)","(7.5, 9.2, 9.057142857142857)","(3.7, 4.3, 4.27)","(4.8, 6.4, 6.266666666666667)","(9.0, 15.0, 14.5)","(5.5, 7.6, 7.7555555555555555)","(6.5, 8.6, 8.386666666666667)"
10-01-2023 15:07:27.121843,"(6.0, 7.0, 6.874545454545455)","(21.0, 36.0, 31.5)","(7.5, 9.2, 9.057142857142857)","(3.7, 4.3, 4.27)","(4.8, 6.4, 6.266666666666667)","(9.0, 15.0, 14.5)","(5.5, 7.8, 7.7555555555555555)","(6.5, 8.6, 8.306666666666667)"
10-01-2023 15:07:28.211874,"(6.0, 7.0, 6.86060606060606)","(21.0, 36.0, 31.5)","(7.5, 9.2, 9.057142857142857)","(3.7, 4.3, 4.27)","(4.8, 6.4, 6.266666666666667)","(9.0, 15.0, 14.538461538461538)","(5.5, 7.8, 7.628571428571429)","(6.5, 8.6, 8.306666666666667)"
10-01-2023 15:07:29.328044,"(6.0, 7.0, 6.86060606060606)","(21.0, 36.0, 31.5)","(7.5, 9.2, 9.028571428571428)","(3.7, 4.3, 4.27)","(4.8, 6.4, 6.306382978723405)","(9.0, 15.0, 14.052631578947368)","(5.5, 8.0, 7.628571428571429)","(6.5, 8.6, 8.306666666666667)"
10-01-2023 15:07:30.505209,"(6.0, 7.0, 6.866666666666667)","(21.0, 36.0, 31.5)","(7.5, 9.2, 9.036363636363635)","(3.7, 4.3, 4.27)","(4.8, 6.4, 6.306382978723405)","(9.0, 15.0, 13.533333333333333)","(5.5, 8.0, 7.589473684210526)","(6.5, 8.6, 8.306666666666667)"
10-01-2023 15:07:31.698371,"(6.0, 7.0, 6.866666666666667)","(21.0, 36.0, 33.81818181818182)","(7.5, 9.2, 9.036363636363635)","(3.7, 4.3, 4.27)","(4.8, 6.4, 6.306382978723405)","(9.0, 15.0, 14.0)","(5.5, 8.0, 7.742857142857143)","(6.5, 8.6, 8.306666666666667)"
10-01-2023 15:07:32.948950,"(6.0, 7.0, 6.866666666666667)","(21.0, 36.0, 34.588235294117645)","(7.5, 9.2, 9.036363636363635)","(3.7, 4.3, 4.27)","(4.8, 6.4, 6.3130434782608695)","(9.0, 14.5, 13.625)","(5.5, 7.8, 7.642857142857142)","(6.5, 8.6, 8.377777777777776)"
10-01-2023 15:07:34.119428,"(6.0, 7.0, 6.866666666666667)","(21.0, 36.0, 32.57142857142857)","(7.5, 9.2, 9.023529411764706)","(3.7, 4.3, 4.27)","(4.8, 6.4, 6.3130434782608695)","(9.0, 15.0, 13.625)","(5.5, 8.2, 7.455555555555556)","(6.5, 8.6, 8.314285714285713)"
10-01-2023 15:07:35.362642,"(6.0, 7.2, 7.193939393939394)","(21.0, 36.0, 32.57142857142857)","(7.5, 9.2, 9.023529411764706)","(3.7, 4.3, 4.275)","(4.8, 6.4, 6.3130434782608695)","(9.0, 15.0, 13.625)","(5.5, 7.6, 7.363636363636363)","(6.5, 8.6, 8.428571428571429)"
10-01-2023 15:07:36.627655,"(6.0, 7.4, 7.347368421052632)","(21.0, 36.0, 32.57142857142857)","(7.5, 9.2, 8.984615384615385)","(3.7, 4.3, 4.2124999999999995)","(4.8, 6.4, 6.275675675675676)","(9.0, 15.0, 14.05)","(5.5, 7.6, 7.414285714285715)","(6.5, 8.6, 8.5)"
10-01-2023 15:07:37.832124,"(6.0, 7.4, 7.36969696969697)","(21.0, 36.0, 32.57142857142857)","(7.5, 9.2, 8.861538461538462)","(3.7, 4.3, 4.2299999999999995)","(4.8, 6.4, 6.275675675675676)","(9.0, 15.0, 14.017241379310345)","(5.5, 7.6, 7.414285714285715)","(6.5, 8.6, 8.472727272727273)"
10-01-2023 15:07:39.052075,"(6.0, 7.4, 7.348717948717949)","(21.0, 36.0, 32.57142857142857)","(7.5, 9.2, 8.872727272727273)","(3.7, 4.3, 4.2299999999999995)","(4.8, 6.4, 6.275675675675676)","(9.0, 15.0, 14.017241379310345)","(5.5, 7.6, 7.414285714285715)","(6.5, 8.6, 8.390476190476189)"
10-01-2023 15:07:40.167048,"(6.0, 7.4, 7.34)","(21.0, 36.0, 32.57142857142857)","(7.5, 9.2, 8.872727272727273)","(3.7, 4.3, 4.224528301886792)","(4.8, 6.4, 6.2846153846153845)","(10.0, 15.0, 14.108695652173914)","(6.0, 7.6, 7.434146341463414)","(6.5, 8.6, 8.390476190476189)"
10-01-2023 15:07:41.316014,"(6.0, 7.6, 7.347368421052631)","(21.0, 36.0, 32.57142857142857)","(7.5, 9.2, 8.981818181818182)","(3.7, 4.3, 4.224528301886792)","(4.8, 6.4, 6.315789473684211)","(10.0, 14.5, 14.108695652173914)","(6.0, 7.6, 7.423255813953488)","(6.5, 8.6, 8.390476190476189)"
10-01-2023 15:07:42.418269,"(6.0, 7.6, 7.386666666666667)","(21.0, 36.0, 32.57142857142857)","(7.5, 9.2, 8.981818181818182)","(3.7, 4.3, 4.224528301886792)","(4.8, 6.4, 6.2846153846153845)","(10.0, 14.5, 14.018518518518519)","(6.0, 7.6, 7.418181818181818)","(6.5, 8.6, 8.4625)"
10-01-2023 15:07:43.527339,"(6.0, 7.6, 7.380645161290323)","(21.0, 36.0, 32.5)","(7.5, 9.2, 9.121311475409836)","(3.7, 4.3, 4.2215686274509805)","(4.8, 6.4, 6.2846153846153845)","(10.0, 14.5, 13.985714285714286)","(6.0, 7.6, 7.418181818181818)","(6.5, 8.6, 8.541176470588235)"
10-01-2023 15:07:44.659387,"(6.0, 7.6, 7.417142857142857)","(21.0, 36.0, 32.5)","(7.5, 9.2, 9.09090909090909)","(3.7, 4.3, 4.22)","(4.8, 6.4, 6.2846153846153845)","(10.0, 14.5, 13.935897435897436)","(6.0, 7.6, 7.418181818181818)","(6.5, 8.8, 8.541176470588235)"
10-01-2023 15:07:45.816848,"(6.0, 7.6, 7.5285714285714285)","(21.0, 36.0, 32.5)","(7.5, 9.2, 9.066666666666666)","(3.6, 4.3, 4.166666666666667)","(4.8, 6.4, 6.2250000000000005)","(10.0, 14.5, 13.935897435897436)","(6.0, 7.6, 7.418181818181818)","(6.5, 8.8, 8.538461538461538)"
10-01-2023 15:07:46.961126,"(6.0, 7.8, 7.742857142857143)","(21.0, 36.0, 32.5)","(7.5, 9.2, 9.066666666666666)","(3.6, 4.2, 4.166666666666667)","(4.8, 6.4, 6.196363636363636)","(10.0, 14.5, 14.066666666666666)","(6.0, 7.6, 7.418181818181818)","(6.5, 8.8, 8.373913043478261)"
10-01-2023 15:07:48.096902,"(6.0, 7.8, 7.632258064516129)","(21.0, 36.0, 32.5)","(7.5, 9.2, 9.09090909090909)","(3.6, 4.2, 4.178787878787879)","(4.8, 6.2, 6.246153846153846)","(10.0, 14.5, 14.529411764705882)","(6.0, 7.6, 7.418181818181818)","(6.5, 8.4, 8.283333333333333)"
10-01-2023 15:07:49.304423,"(6.0, 8.0, 7.705263157894737)","(21.0, 36.0, 32.5)","(7.5, 9.2, 9.104761904761904)","(3.6, 4.2, 4.178787878787879)","(4.8, 6.4, 6.26046511627907)","(10.0, 15.0, 14.454545454545455)","(6.0, 7.6, 7.418181818181818)","(6.5, 8.4, 7.855555555555555)"
10-01-2023 15:07:50.458892,"(6.0, 8.0, 7.7290322580645165)","(21.0, 36.0, 32.5)","(7.5, 9.2, 9.078260869565216)","(3.6, 4.2, 4.228888888888888)","(4.8, 6.4, 6.26046511627907)","(10.0, 15.0, 14.454545454545455)","(6.0, 7.6, 7.418181818181818)","(6.5, 8.0, 7.8315789473684205)"
10-01-2023 15:07:51.564147,"(6.0, 8.0, 7.7290322580645165)","(21.0, 36.0, 32.5)","(7.5, 9.2, 9.078260869565216)","(3.6, 4.3, 4.228888888888888)","(5.0, 6.4, 6.26046511627907)","(10.0, 15.0, 14.454545454545455)","(6.0, 7.6, 7.418181818181818)","(7.0, 8.0, 7.8533333333333335)"
10-01-2023 15:07:52.607782,"(6.0, 8.0, 7.7375)","(21.0, 36.0, 32.5)","(7.5, 9.2, 9.078260869565216)","(3.6, 4.3, 4.228888888888888)","(5.0, 6.4, 6.26046511627907)","(10.0, 15.0, 14.454545454545455)","(6.0, 7.6, 7.418181818181818)","(7.0, 8.0, 7.8533333333333335)"
10-01-2023 15:07:53.622962,"(6.0, 8.0, 7.792)","(21.0, 36.0, 32.5)","(7.5, 9.2, 9.078260869565216)","(3.6, 4.3, 4.228888888888888)","(5.0, 6.4, 6.248888888888889)","(10.0, 15.0, 14.434782608695652)","(6.0, 7.6, 7.418181818181818)","(7.0, 8.2, 8.142857142857142)"
10-01-2023 15:07:54.690936,"(6.0, 8.0, 7.75)","(21.0, 36.0, 32.5)","(7.5, 9.2, 9.09090909090909)","(3.6, 4.3, 4.210204081632653)","(5.0, 6.4, 6.248888888888889)","(10.0, 15.0, 14.357142857142858)","(6.0, 7.6, 7.418181818181818)","(7.0, 8.2, 7.971428571428571)"
10-01-2023 15:07:55.779787,"(6.5, 8.0, 7.76551724137931)","(21.0, 36.0, 32.5)","(7.5, 9.2, 9.09090909090909)","(3.6, 4.3, 4.210204081632653)","(4.8, 6.4, 6.248888888888889)","(10.0, 15.0, 14.32258064516129)","(6.0, 7.6, 7.418181818181818)","(6.5, 8.2, 8.04)"
10-01-2023 15:07:56.887712,"(6.5, 8.0, 7.76551724137931)","(21.0, 36.0, 32.5)","(7.5, 9.2, 9.011764705882353)","(3.6, 4.3, 4.210204081632653)","(4.8, 6.4, 6.248888888888889)","(10.0, 15.0, 14.32258064516129)","(6.0, 7.6, 7.418181818181818)","(6.5, 8.2, 8.04)"
10-01-2023 15:07:58.030054,"(6.5, 8.0, 7.8)","(21.0, 36.0, 32.5)","(7.5, 8.8, 8.83157894736842)","(3.6, 4.3, 4.210204081632653)","(4.8, 6.4, 6.248888888888889)","(10.0, 15.0, 14.464285714285714)","(6.0, 7.6, 7.418181818181818)","(6.5, 8.2, 8.066666666666666)"
10-01-2023 15:07:59.171346,"(6.5, 7.8, 7.763636363636364)","(21.0, 36.0, 32.5)","(7.5, 9.0, 8.8625)","(3.6, 4.3, 4.2153846153846155)","(4.8, 6.4, 6.248888888888889)","(10.0, 15.0, 14.464285714285714)","(6.0, 7.6, 7.4)","(6.5, 8.2, 8.066666666666666)"
10-01-2023 15:08:00.276968,"(6.5, 7.8, 7.66)","(21.0, 36.0, 32.5)","(7.5, 9.0, 8.8625)","(3.6, 4.3, 4.2153846153846155)","(4.8, 6.4, 6.248888888888889)","(10.0, 15.0, 15.071428571428571)","(6.0, 7.6, 7.4)","(6.5, 8.4, 8.218181818181819)"
10-01-2023 15:08:01.364290,"(6.5, 7.8, 7.703030303030303)","(21.0, 36.0, 32.5)","(7.5, 9.0, 8.84)","(3.6, 4.3, 4.2)","(4.8, 6.4, 6.266666666666667)","(10.0, 15.5, 15.38888888888889)","(6.0, 7.6, 7.374545454545454)","(6.5, 8.4, 8.2)"
10-01-2023 15:08:02.434352,"(6.5, 7.8, 7.576470588235294)","(21.0, 36.0, 32.5)","(7.5, 9.0, 8.964705882352941)","(3.6, 4.3, 4.2)","(4.8, 6.4, 6.310112359550562)","(10.0, 15.5, 15.31081081081081)","(6.0, 7.6, 7.410526315789474)","(6.5, 8.4, 8.167741935483871)"
10-01-2023 15:08:03.458173,"(6.5, 7.8, 7.583333333333333)","(21.0, 36.0, 32.5)","(7.5, 9.2, 9.0)","(3.6, 4.2, 4.181132075471698)","(4.8, 6.4, 6.294736842105263)","(10.0, 16.0, 15.277777777777779)","(6.0, 7.6, 7.4312499999999995)","(6.5, 8.4, 8.273684210526316)"
10-01-2023 15:08:04.621513,"(6.5, 7.4, 7.366666666666667)","(21.0, 36.0, 32.5)","(7.5, 9.0, 8.8)","(3.6, 4.2, 4.195744680851064)","(4.8, 6.4, 6.232258064516129)","(10.0, 16.0, 14.911764705882353)","(6.0, 7.6, 7.478571428571429)","(6.5, 8.4, 8.265116279069767)"
10-01-2023 15:08:05.721563,"(6.5, 7.6, 7.412903225806452)","(21.0, 36.0, 32.5)","(7.5, 8.8, 8.7125)","(3.6, 4.2, 4.195652173913044)","(4.8, 6.4, 6.257142857142857)","(10.0, 15.0, 14.670731707317072)","(6.0, 7.6, 7.66)","(6.5, 8.6, 8.253333333333334)"
10-01-2023 15:08:06.895182,"(6.5, 7.6, 7.3769230769230765)","(21.0, 36.0, 32.5)","(7.5, 8.8, 8.7125)","(3.6, 4.2, 4.195121951219512)","(4.8, 6.4, 6.257142857142857)","(10.0, 15.5, 14.80952380952381)","(6.0, 7.8, 7.644444444444444)","(6.5, 8.6, 8.253333333333334)"
10-01-2023 15:08:08.076095,"(6.5, 7.6, 7.350943396226415)","(21.0, 36.0, 32.5)","(7.5, 8.8, 8.672727272727274)","(3.6, 4.2, 4.195238095238095)","(4.6, 6.4, 6.257142857142857)","(10.0, 15.5, 14.833333333333334)","(6.0, 7.8, 7.644444444444444)","(6.5, 8.6, 8.253333333333334)"
10-01-2023 15:08:09.255128,"(6.5, 7.6, 7.350943396226415)","(21.0, 36.0, 32.5)","(7.5, 8.8, 8.648275862068965)","(3.6, 4.2, 4.195238095238095)","(4.6, 6.4, 6.237735849056604)","(10.0, 15.5, 14.666666666666666)","(6.0, 7.8, 7.659459459459459)","(6.5, 8.6, 8.253333333333334)"
10-01-2023 15:08:10.397539,"(6.5, 7.4, 7.3545454545454545)","(21.0, 36.0, 32.5)","(7.5, 8.8, 8.624)","(3.6, 4.2, 4.196774193548387)","(4.8, 6.4, 6.2634920634920634)","(10.0, 15.0, 13.770833333333334)","(6.0, 7.8, 7.659459459459459)","(6.5, 8.6, 8.253333333333334)"
10-01-2023 15:08:11.561167,"(6.5, 7.4, 7.378947368421053)","(21.0, 36.0, 32.5)","(7.5, 8.8, 8.737662337662337)","(3.6, 4.3, 4.284027777777777)","(4.8, 6.4, 6.23921568627451)","(10.0, 14.0, 14.0)","(6.0, 7.8, 7.659459459459459)","(6.5, 8.6, 8.384)"
10-01-2023 15:08:12.635317,"(6.5, 7.4, 7.378947368421053)","(21.0, 36.0, 32.5)","(7.5, 8.8, 8.675324675324676)","(3.6, 4.3, 4.284027777777777)","(4.8, 6.4, 6.2384615384615385)","(10.0, 14.5, 13.988372093023255)","(6.0, 7.8, 7.644444444444444)","(6.5, 8.4, 8.213953488372093)"
10-01-2023 15:08:13.687974,"(6.5, 7.4, 7.361904761904762)","(21.0, 36.0, 32.5)","(7.5, 8.8, 8.666666666666666)","(3.6, 4.3, 4.284027777777777)","(4.8, 6.4, 6.2384615384615385)","(10.0, 14.5, 13.666666666666666)","(6.0, 7.8, 7.581818181818182)","(6.5, 8.4, 8.258823529411764)"
10-01-2023 15:08:14.738769,"(6.5, 7.4, 7.279365079365079)","(21.0, 36.0, 34.857142857142854)","(7.5, 8.8, 8.685714285714285)","(3.6, 4.3, 4.284027777777777)","(4.8, 6.4, 6.266666666666667)","(10.0, 14.0, 13.666666666666666)","(6.0, 7.8, 7.5777777777777775)","(6.5, 8.4, 8.256410256410257)"
10-01-2023 15:08:15.816212,"(6.5, 7.4, 6.961538461538462)","(21.0, 36.0, 35.42857142857143)","(7.5, 8.8, 8.75)","(3.6, 4.3, 4.321538461538461)","(4.8, 6.4, 6.288888888888889)","(10.0, 14.0, 13.597222222222221)","(6.0, 7.8, 7.614814814814815)","(6.5, 8.4, 8.329411764705881)"
10-01-2023 15:08:17.179616,"(6.5, 7.0, 6.8969696969696965)","(21.0, 36.0, 36.57142857142857)","(7.5, 8.8, 8.620000000000001)","(3.6, 4.4, 4.329230769230769)","(4.8, 6.4, 6.294915254237289)","(10.0, 14.0, 13.514705882352942)","(6.0, 7.8, 7.788235294117647)","(6.5, 8.6, 8.395121951219512)"
10-01-2023 15:08:18.575240,"(6.5, 7.0, 6.859999999999999)","(21.0, 38.0, 36.0)","(7.5, 8.8, 8.969811320754717)","(3.6, 4.4, 4.326027397260274)","(4.8, 6.4, 6.296551724137931)","(10.0, 14.0, 12.785714285714286)","(6.0, 8.0, 7.7615384615384615)","(6.5, 8.6, 8.458064516129031)"
10-01-2023 15:08:19.834697,"(6.5, 7.0, 6.859999999999999)","(21.0, 38.0, 36.0)","(7.5, 9.0, 9.02127659574468)","(3.6, 4.4, 4.32962962962963)","(4.8, 6.4, 6.296551724137931)","(10.0, 13.0, 12.846153846153847)","(6.0, 8.0, 7.7615384615384615)","(6.5, 8.6, 8.405128205128204)"
10-01-2023 15:08:21.274495,"(6.5, 7.0, 6.84)","(21.0, 38.0, 33.44444444444444)","(7.5, 9.2, 9.06341463414634)","(3.6, 4.4, 4.33)","(4.8, 6.4, 6.296551724137931)","(10.0, 13.5, 12.825)","(6.0, 8.0, 7.7555555555555555)","(6.5, 8.6, 8.442424242424241)"
10-01-2023 15:08:22.431182,"(6.5, 7.0, 6.841176470588235)","(21.0, 38.0, 33.44444444444444)","(7.5, 9.2, 9.3)","(3.6, 4.4, 4.32)","(4.8, 6.4, 6.336363636363637)","(10.0, 13.5, 12.766666666666667)","(6.0, 8.0, 7.7762711864406775)","(6.5, 8.6, 8.442424242424241)"
10-01-2023 15:08:23.606114,"(6.5, 7.0, 6.845714285714285)","(21.0, 38.0, 33.44444444444444)","(7.5, 9.4, 9.3)","(3.6, 4.4, 4.32)","(4.8, 6.4, 6.336363636363637)","(10.0, 13.0, 12.766666666666667)","(6.0, 8.0, 7.8)","(6.5, 8.6, 8.461538461538462)"
10-01-2023 15:08:24.784196,"(6.5, 7.0, 6.841025641025641)","(21.0, 38.0, 33.44444444444444)","(7.5, 9.4, 9.331034482758621)","(3.6, 4.4, 4.340952380952381)","(4.8, 6.4, 6.336363636363637)","(10.0, 13.5, 12.905405405405405)","(6.0, 8.0, 7.8)","(6.5, 8.8, 8.475)"
10-01-2023 15:08:25.859389,"(6.5, 7.0, 6.817647058823529)","(21.0, 38.0, 33.44444444444444)","(7.5, 9.4, 9.331034482758621)","(3.6, 4.4, 4.340952380952381)","(4.8, 6.4, 6.336363636363637)","(10.0, 13.5, 12.905405405405405)","(6.0, 8.0, 7.8)","(6.5, 8.8, 8.475)"
10-01-2023 15:08:27.037533,"(6.5, 7.0, 6.8277777777777775)","(21.0, 38.0, 33.44444444444444)","(7.5, 9.4, 9.342857142857143)","(3.6, 4.4, 4.340952380952381)","(4.8, 6.4, 6.336363636363637)","(10.0, 13.5, 12.857142857142858)","(6.0, 8.0, 7.786666666666666)","(6.5, 8.8, 8.455555555555556)"
10-01-2023 15:08:28.214077,"(6.5, 7.0, 6.847887323943662)","(21.0, 38.0, 33.471698113207545)","(7.5, 9.4, 9.355555555555556)","(3.6, 4.4, 4.340952380952381)","(4.8, 6.4, 6.336363636363637)","(10.0, 13.0, 12.711538461538462)","(6.0, 8.0, 7.808)","(6.5, 8.6, 8.485714285714286)"
10-01-2023 15:08:29.373066,"(6.0, 7.0, 6.865)","(21.0, 38.0, 33.471698113207545)","(7.5, 9.4, 9.355555555555556)","(3.7, 4.4, 4.340952380952381)","(4.8, 6.4, 6.336363636363637)","(10.0, 13.0, 12.741935483870968)","(6.0, 8.0, 7.796226415094339)","(6.5, 8.8, 8.460869565217392)"
10-01-2023 15:08:30.519292,"(6.0, 7.0, 6.85974025974026)","(21.0, 38.0, 33.471698113207545)","(7.5, 9.4, 9.345945945945946)","(3.7, 4.4, 4.342307692307693)","(4.8, 6.4, 6.49873417721519)","(10.0, 13.0, 12.8125)","(6.0, 8.0, 7.796226415094339)","(6.5, 8.8, 8.442424242424241)"
10-01-2023 15:08:31.629355,"(6.0, 7.0, 6.846913580246913)","(21.0, 38.0, 33.471698113207545)","(7.5, 9.4, 9.284210526315789)","(3.7, 4.4, 4.327868852459017)","(4.8, 6.6, 6.4711864406779664)","(10.0, 13.0, 12.782051282051283)","(6.0, 8.0, 7.670588235294117)","(6.5, 8.6, 8.457142857142857)"
10-01-2023 15:08:32.688742,"(6.0, 7.0, 6.843478260869565)","(21.0, 38.0, 33.471698113207545)","(7.5, 9.6, 9.284210526315789)","(3.7, 4.4, 4.296732026143791)","(4.8, 6.6, 6.465346534653466)","(10.0, 13.5, 12.88888888888889)","(6.0, 7.8, 7.63157894736842)","(6.5, 8.6, 8.558620689655172)"
10-01-2023 15:08:33.787949,"(6.0, 7.0, 6.846153846153846)","(21.0, 38.0, 33.471698113207545)","(7.5, 9.4, 9.3)","(3.7, 4.3, 4.23448275862069)","(4.8, 6.6, 6.465346534653466)","(10.0, 13.5, 12.821428571428571)","(6.0, 7.8, 7.63728813559322)","(6.5, 8.6, 8.585365853658537)"
10-01-2023 15:08:34.875060,"(6.0, 6.8, 6.752941176470588)","(21.0, 38.0, 33.471698113207545)","(7.5, 9.4, 9.3)","(3.7, 4.4, 4.318018018018018)","(4.8, 6.6, 6.465346534653466)","(10.0, 13.0, 12.821428571428571)","(6.0, 7.8, 7.625454545454546)","(6.5, 8.8, 8.573913043478262)"
10-01-2023 15:08:36.049108,"(6.0, 6.8, 6.733333333333333)","(21.0, 38.0, 33.471698113207545)","(7.5, 9.4, 9.34)","(3.7, 4.4, 4.319417475728155)","(4.8, 6.6, 6.476190476190476)","(10.0, 13.0, 12.791666666666666)","(6.0, 7.8, 7.613793103448276)","(6.5, 8.8, 8.608333333333334)"
10-01-2023 15:08:37.264985,"(6.0, 6.8, 6.733333333333333)","(21.0, 38.0, 33.471698113207545)","(7.5, 9.4, 9.333333333333332)","(3.7, 4.4, 4.318867924528302)","(4.8, 6.6, 6.484210526315789)","(10.0, 13.0, 12.791666666666666)","(6.0, 7.8, 7.613793103448276)","(6.5, 8.8, 8.600000000000001)"
10-01-2023 15:08:38.641391,"(6.0, 6.8, 6.728888888888888)","(21.0, 38.0, 33.471698113207545)","(7.5, 9.6, 9.382608695652173)","(3.7, 4.4, 4.318867924528302)","(4.8, 6.6, 6.484210526315789)","(10.0, 13.0, 12.810344827586206)","(6.0, 7.8, 7.6)","(6.5, 8.8, 8.624)"
10-01-2023 15:08:39.956085,"(6.0, 6.8, 6.657777777777778)","(21.0, 38.0, 33.471698113207545)","(7.5, 9.4, 9.546666666666667)","(3.7, 4.4, 4.320833333333333)","(4.8, 6.6, 6.484210526315789)","(10.0, 13.0, 12.810344827586206)","(6.0, 7.8, 7.57037037037037)","(6.5, 8.8, 8.620408163265306)"
10-01-2023 15:08:41.186462,"(6.0, 6.8, 6.646808510638298)","(21.0, 38.0, 33.471698113207545)","(7.5, 9.6, 9.548387096774194)","(3.7, 4.4, 4.331034482758621)","(4.8, 6.6, 6.4860759493670885)","(10.0, 13.0, 12.78)","(6.0, 7.8, 7.591666666666667)","(6.5, 8.8, 8.600000000000001)"
10-01-2023 15:08:42.322847,"(6.0, 6.8, 6.64)","(21.0, 38.0, 33.471698113207545)","(7.5, 9.6, 9.542857142857143)","(3.7, 4.4, 4.331034482758621)","(4.8, 6.6, 6.584615384615384)","(10.0, 13.0, 12.791666666666666)","(6.0, 7.8, 7.529032258064516)","(6.5, 8.8, 8.441860465116278)"
10-01-2023 15:08:43.663988,"(6.0, 6.8, 6.639393939393939)","(21.0, 38.0, 33.471698113207545)","(7.5, 9.6, 9.542857142857143)","(3.7, 4.4, 4.352857142857143)","(4.8, 6.6, 6.507246376811594)","(10.0, 13.0, 13.06)","(6.0, 7.6, 7.56551724137931)","(6.5, 8.6, 8.341935483870968)"
10-01-2023 15:08:44.835410,"(6.0, 6.8, 6.637142857142857)","(21.0, 38.0, 33.471698113207545)","(7.5, 9.6, 9.542857142857143)","(3.7, 4.4, 4.3545454545454545)","(5.0, 6.6, 6.517460317460317)","(10.0, 13.5, 13.049019607843137)","(6.0, 7.6, 7.611764705882353)","(6.5, 8.6, 8.285714285714286)"
10-01-2023 15:08:45.929010,"(6.0, 6.8, 6.669090909090909)","(21.0, 38.0, 33.38461538461539)","(7.5, 9.6, 9.52)","(3.7, 4.4, 4.3545454545454545)","(5.0, 6.6, 6.517460317460317)","(10.0, 13.5, 13.049019607843137)","(6.0, 7.8, 7.586206896551724)","(6.5, 8.4, 8.307692307692308)"
10-01-2023 15:08:47.037122,"(6.0, 6.8, 6.690566037735849)","(21.0, 36.0, 34.526315789473685)","(7.5, 9.6, 9.533333333333333)","(3.7, 4.4, 4.360317460317461)","(5.0, 6.6, 6.507246376811594)","(10.0, 13.0, 13.214285714285714)","(6.0, 7.6, 7.586206896551724)","(6.5, 8.4, 8.285714285714286)"
10-01-2023 15:08:48.149808,"(6.0, 6.8, 6.698245614035088)","(21.0, 36.0, 32.90909090909091)","(7.5, 9.6, 9.533333333333333)","(3.7, 4.4, 4.351111111111111)","(5.0, 6.6, 6.503030303030303)","(10.0, 13.5, 13.346153846153847)","(6.0, 7.6, 7.59375)","(6.5, 8.4, 8.3)"
10-01-2023 15:08:49.247775,"(6.0, 6.8, 6.617543859649122)","(21.0, 36.0, 32.90909090909091)","(7.5, 9.6, 9.533333333333333)","(3.7, 4.4, 4.3522727272727275)","(5.0, 6.6, 6.497058823529412)","(10.0, 13.5, 13.236842105263158)","(6.0, 7.6, 7.59375)","(6.5, 8.4, 8.404878048780487)"
10-01-2023 15:08:50.352214,"(6.0, 6.6, 6.57012987012987)","(21.0, 36.0, 32.90909090909091)","(7.5, 9.6, 9.553846153846154)","(3.7, 4.4, 4.3522727272727275)","(5.0, 6.6, 6.52)","(10.0, 13.5, 13.22972972972973)","(6.0, 7.6, 7.633962264150943)","(6.5, 8.6, 8.421052631578947)"
10-01-2023 15:08:51.455823,"(6.0, 6.6, 6.5819548872180444)","(21.0, 36.0, 32.90909090909091)","(7.5, 9.6, 9.553846153846154)","(3.7, 4.4, 4.3522727272727275)","(5.0, 6.6, 6.509090909090909)","(10.0, 13.5, 13.25609756097561)","(6.0, 7.8, 7.631111111111111)","(6.5, 8.6, 8.421052631578947)"
