,Superb,Blue Cascade,Burn Rate,Down Under Boy,Dr Gwen,Dr Bella,Grumpy Ellie
07-12-2022 19:26:37.664390,"(9.0, 11.0, 9.557575757575759)","(91.0, 440.0, 403.3333333333333)","(2.6, 3.0, 2.9939999999999998)","(2.7, 3.35, 3.3000000000000003)","(5.5, 8.6, 8.390697674418604)","(14.0, 22.0, 20.489655172413794)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:38.695944,"(9.0, 11.0, 9.557575757575759)","(91.0, 440.0, 403.3333333333333)","(2.6, 2.98, 2.96)","(2.7, 3.35, 3.3000000000000003)","(5.5, 8.6, 8.307692307692307)","(14.0, 22.0, 20.489655172413794)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:26:39.735115,"(9.0, 11.0, 9.56842105263158)","(91.0, 440.0, 403.3333333333333)","(2.6, 2.98, 2.96)","(2.7, 3.35, 3.3000000000000003)","(5.5, 8.6, 8.307692307692307)","(14.0, 22.0, 20.530201342281877)","(9.0, 12.0, 11.662921348314606)"
07-12-2022 19:26:40.889105,"(9.0, 11.0, 9.649645390070923)","(91.0, 430.0, 370.0)","(2.6, 2.98, 2.96)","(2.7, 3.35, 3.3022727272727272)","(5.5, 8.6, 8.342857142857143)","(14.0, 22.0, 20.530201342281877)","(9.0, 12.0, 11.662921348314606)"
07-12-2022 19:26:41.902589,"(9.0, 11.0, 9.649645390070923)","(91.0, 420.0, 386.6666666666667)","(2.6, 2.98, 2.96)","(2.7, 3.35, 3.3022727272727272)","(5.5, 8.6, 8.452830188679245)","(14.0, 22.0, 19.689873417721518)","(9.0, 12.0, 11.662921348314606)"
07-12-2022 19:26:42.878051,"(9.0, 11.0, 9.649645390070923)","(91.0, 420.0, 380.0)","(2.6, 2.98, 2.96)","(2.7, 3.35, 3.3022727272727272)","(5.5, 8.6, 8.452830188679245)","(14.0, 22.0, 20.05851063829787)","(9.0, 12.0, 11.662921348314606)"
07-12-2022 19:26:43.925790,"(9.0, 11.0, 9.649645390070923)","(91.0, 420.0, 353.33333333333337)","(2.6, 2.98, 2.96)","(2.7, 3.35, 3.2785714285714285)","(5.5, 8.6, 8.452830188679245)","(14.0, 22.0, 19.994505494505496)","(9.0, 12.0, 11.662921348314606)"
07-12-2022 19:26:44.900715,"(9.0, 11.0, 9.649645390070923)","(91.0, 410.0, 336.9230769230769)","(2.6, 2.98, 2.96)","(2.7, 3.3, 3.2512195121951217)","(5.5, 8.6, 8.452830188679245)","(14.0, 22.0, 19.994505494505496)","(9.0, 12.0, 11.662921348314606)"
07-12-2022 19:26:45.974220,"(9.0, 11.0, 9.649645390070923)","(91.0, 410.0, 362.63157894736844)","(2.6, 2.98, 2.96)","(2.7, 3.3, 3.282258064516129)","(5.5, 8.6, 8.452830188679245)","(14.0, 22.0, 20.011363636363637)","(9.0, 12.0, 11.662921348314606)"
07-12-2022 19:26:47.223959,"(9.0, 11.0, 9.649645390070923)","(91.0, 440.0, 431.66666666666663)","(2.6, 2.98, 2.9699999999999998)","(2.7, 3.35, 3.3468750000000003)","(5.5, 8.6, 8.452830188679245)","(14.0, 22.0, 20.042168674698797)","(9.0, 12.0, 11.662921348314606)"
07-12-2022 19:26:48.305529,"(9.0, 11.0, 9.649645390070923)","(91.0, 450.0, 431.66666666666663)","(2.6, 2.98, 2.9699999999999998)","(2.7, 3.35, 3.3468750000000003)","(5.5, 8.6, 8.559090909090909)","(14.0, 22.0, 20.11046511627907)","(9.0, 12.0, 11.662921348314606)"
07-12-2022 19:26:49.352355,"(9.0, 11.0, 9.649645390070923)","(91.0, 450.0, 418.57142857142856)","(2.6, 3.1, 3.098850574712644)","(2.7, 3.35, 3.3468750000000003)","(5.5, 8.6, 8.50204081632653)","(14.0, 22.0, 20.01829268292683)","(9.0, 12.0, 11.662921348314606)"
07-12-2022 19:26:50.403269,"(9.0, 11.0, 9.649645390070923)","(91.0, 440.0, 397.1428571428571)","(2.6, 3.1, 3.099)","(2.7, 3.35, 3.346774193548387)","(5.5, 8.6, 8.50204081632653)","(14.0, 22.0, 20.81294964028777)","(9.0, 12.0, 11.703488372093023)"
07-12-2022 19:26:51.445532,"(9.0, 11.0, 9.620289855072464)","(91.0, 440.0, 373.33333333333337)","(2.6, 3.15, 3.1265625)","(2.7, 3.35, 3.34375)","(5.5, 8.6, 8.559090909090909)","(14.0, 22.0, 20.575539568345324)","(9.0, 12.0, 11.703488372093023)"
07-12-2022 19:26:52.645778,"(9.0, 11.0, 9.620289855072464)","(91.0, 440.0, 365.0)","(2.6, 3.15, 3.1265625)","(2.7, 3.35, 3.34375)","(5.5, 8.6, 8.559090909090909)","(14.0, 22.0, 20.554744525547445)","(9.0, 12.0, 11.703488372093023)"
07-12-2022 19:26:53.589791,"(9.0, 11.0, 9.706521739130435)","(91.0, 430.0, 386.1538461538462)","(2.6, 3.15, 3.1291666666666664)","(2.7, 3.35, 3.34375)","(5.5, 8.6, 8.559090909090909)","(14.0, 22.0, 20.554744525547445)","(9.0, 12.0, 11.703488372093023)"
07-12-2022 19:26:54.581860,"(9.0, 10.5, 9.6)","(91.0, 420.0, 330.0)","(2.6, 3.15, 3.1338235294117647)","(2.7, 3.35, 3.34375)","(5.5, 8.6, 8.48235294117647)","(14.0, 22.0, 20.554744525547445)","(9.0, 12.0, 11.703488372093023)"
07-12-2022 19:26:55.655303,"(9.0, 10.5, 9.537433155080214)","(91.0, 420.0, 335.0)","(2.6, 3.15, 3.1291666666666664)","(2.7, 3.35, 3.349236641221374)","(5.5, 9.4, 8.923809523809524)","(14.0, 22.0, 20.554744525547445)","(9.0, 12.0, 11.703488372093023)"
07-12-2022 19:26:56.712794,"(9.0, 10.0, 9.397435897435898)","(91.0, 410.0, 378.0)","(2.6, 3.15, 3.1291666666666664)","(2.7, 3.35, 3.349236641221374)","(5.5, 9.4, 9.059574468085106)","(14.0, 22.0, 20.554744525547445)","(9.0, 12.0, 11.703488372093023)"
07-12-2022 19:26:57.764162,"(8.5, 10.0, 9.397435897435898)","(91.0, 400.0, 382.3529411764706)","(2.6, 3.15, 3.1291666666666664)","(2.7, 3.35, 3.349236641221374)","(5.5, 9.4, 9.178571428571427)","(14.0, 22.0, 20.554744525547445)","(9.0, 12.0, 11.703488372093023)"
07-12-2022 19:26:58.757568,"(8.5, 10.0, 9.397435897435898)","(91.0, 450.0, 431.81818181818187)","(2.6, 3.15, 3.1291666666666664)","(2.7, 3.35, 3.349236641221374)","(5.5, 9.2, 9.178571428571427)","(14.0, 22.0, 20.554744525547445)","(9.0, 12.0, 11.703488372093023)"
07-12-2022 19:26:59.701947,"(8.5, 10.0, 9.38036809815951)","(91.0, 450.0, 383.33333333333337)","(2.6, 3.15, 3.1291666666666664)","(2.7, 3.35, 3.349236641221374)","(5.5, 9.2, 9.18421052631579)","(14.0, 22.0, 20.554744525547445)","(9.0, 12.0, 11.703488372093023)"
07-12-2022 19:27:00.793517,"(8.5, 10.0, 9.38036809815951)","(91.0, 440.0, 385.7142857142857)","(2.6, 3.15, 3.1344827586206896)","(2.7, 3.4, 3.375)","(5.5, 9.2, 9.18421052631579)","(14.0, 22.0, 20.30275229357798)","(9.0, 12.0, 11.703488372093023)"
07-12-2022 19:27:01.810158,"(8.5, 9.4, 9.386666666666667)","(91.0, 440.0, 336.3636363636364)","(2.6, 3.15, 3.1344827586206896)","(2.7, 3.4, 3.3718749999999997)","(5.5, 9.2, 9.066666666666666)","(14.0, 21.0, 19.53488372093023)","(9.0, 12.0, 11.589473684210526)"
07-12-2022 19:27:02.878244,"(8.5, 9.2, 9.19)","(91.0, 420.0, 374.2857142857143)","(2.6, 3.15, 3.09)","(2.7, 3.4, 3.333333333333333)","(5.5, 9.2, 8.965217391304348)","(14.0, 21.0, 19.53191489361702)","(9.0, 12.0, 11.59090909090909)"
07-12-2022 19:27:03.907874,"(8.5, 9.2, 9.188235294117646)","(91.0, 420.0, 370.0)","(2.6, 3.1, 3.086666666666667)","(2.7, 3.4, 3.369090909090909)","(5.5, 9.2, 8.813953488372093)","(14.0, 21.0, 19.53488372093023)","(9.0, 12.0, 11.648936170212766)"
07-12-2022 19:27:04.948356,"(8.5, 9.2, 9.011764705882353)","(91.0, 450.0, 438.125)","(2.6, 3.1, 3.081132075471698)","(2.7, 3.4, 3.3703703703703702)","(5.5, 9.0, 8.789473684210527)","(14.0, 21.0, 19.53488372093023)","(9.0, 12.0, 11.648936170212766)"
07-12-2022 19:27:05.962260,"(8.5, 9.2, 9.011764705882353)","(91.0, 450.0, 432.72727272727275)","(2.6, 3.1, 3.061111111111111)","(2.7, 3.4, 3.3883720930232557)","(5.5, 8.8, 8.533333333333333)","(14.0, 21.0, 19.53488372093023)","(9.0, 12.0, 11.648936170212766)"
07-12-2022 19:27:06.940550,"(8.0, 9.2, 9.049999999999999)","(101.0, 450.0, 418.33333333333337)","(2.6, 3.05, 3.04)","(2.7, 3.4, 3.3883720930232557)","(6.0, 8.8, 8.507692307692308)","(14.0, 21.0, 19.854545454545455)","(9.0, 12.0, 10.989473684210527)"
07-12-2022 19:27:07.877738,"(8.0, 9.2, 9.049999999999999)","(101.0, 450.0, 418.33333333333337)","(2.6, 3.05, 3.0407407407407407)","(2.7, 3.4, 3.337037037037037)","(6.0, 8.6, 8.321739130434782)","(14.0, 21.0, 19.8)","(9.0, 12.0, 9.86896551724138)"
07-12-2022 19:27:08.844792,"(8.0, 9.4, 9.240650406504065)","(101.0, 450.0, 433.6363636363636)","(2.6, 3.4, 3.3901960784313725)","(2.7, 3.3, 3.282596685082873)","(6.0, 8.0, 7.92)","(14.0, 20.0, 19.8)","(9.0, 10.0, 9.963636363636363)"
07-12-2022 19:27:09.938137,"(8.0, 9.4, 9.237499999999999)","(101.0, 450.0, 432.0)","(2.6, 3.4, 3.396590909090909)","(2.7, 3.3, 3.293382352941176)","(6.0, 8.0, 7.7901639344262295)","(14.0, 20.0, 19.695652173913043)","(9.0, 10.0, 10.03225806451613)"
07-12-2022 19:27:10.926009,"(8.0, 9.4, 9.233333333333333)","(101.0, 450.0, 431.1111111111111)","(2.6, 3.4, 3.395833333333333)","(2.7, 3.3, 3.2901408450704226)","(6.0, 7.8, 8.058333333333334)","(14.0, 21.0, 20.303571428571427)","(9.0, 10.5, 10.047058823529412)"
07-12-2022 19:27:11.938940,"(8.0, 9.4, 9.010126582278481)","(101.0, 450.0, 425.7142857142857)","(2.6, 3.4, 3.397211155378486)","(2.7, 3.3, 3.2305555555555556)","(6.0, 8.2, 8.058333333333334)","(14.0, 21.0, 20.303571428571427)","(9.0, 10.5, 9.644444444444444)"
07-12-2022 19:27:13.156744,"(8.0, 9.4, 9.015)","(101.0, 450.0, 425.7142857142857)","(2.6, 3.45, 3.4320689655172414)","(2.7, 3.25, 3.209677419354839)","(6.0, 8.2, 8.058333333333334)","(14.0, 21.0, 20.22935779816514)","(9.0, 10.5, 9.945454545454545)"
07-12-2022 19:27:14.181146,"(8.0, 9.4, 9.037647058823529)","(101.0, 460.0, 388.0)","(2.7, 3.45, 3.4320689655172414)","(2.7, 3.25, 3.209677419354839)","(6.0, 8.2, 8.058333333333334)","(15.0, 21.0, 20.22935779816514)","(8.5, 10.0, 9.977777777777778)"
07-12-2022 19:27:15.132736,"(8.0, 9.4, 9.015)","(101.0, 460.0, 346.6666666666667)","(2.7, 3.4, 3.3963087248322146)","(2.7, 3.25, 3.233453237410072)","(6.0, 8.2, 8.058333333333334)","(15.0, 21.0, 20.22935779816514)","(8.5, 10.0, 10.348837209302326)"
07-12-2022 19:27:16.101408,"(8.0, 9.0, 8.989473684210527)","(101.0, 460.0, 375.0)","(2.7, 3.4, 3.3963087248322146)","(2.7, 3.3, 3.2324324324324323)","(6.0, 8.2, 8.058333333333334)","(15.0, 21.0, 20.151515151515152)","(8.5, 10.5, 9.436363636363636)"
07-12-2022 19:27:17.192458,"(8.0, 9.4, 8.89795918367347)","(101.0, 440.0, 426.3636363636364)","(2.7, 3.4, 3.3963087248322146)","(2.7, 3.3, 3.231707317073171)","(6.0, 8.2, 8.085294117647058)","(15.0, 21.0, 20.151515151515152)","(8.5, 9.6, 9.436363636363636)"
07-12-2022 19:27:18.420604,"(8.0, 9.2, 9.013333333333334)","(101.0, 440.0, 415.0)","(2.7, 3.4, 3.3990384615384617)","(2.7, 3.3, 3.2282051282051283)","(6.0, 8.2, 7.826666666666666)","(15.0, 21.0, 20.151515151515152)","(8.5, 9.6, 9.414634146341463)"
07-12-2022 19:27:19.483858,"(8.0, 9.2, 9.013333333333334)","(101.0, 440.0, 365.0)","(2.7, 3.4, 3.391121495327103)","(2.7, 3.3, 3.2282051282051283)","(6.0, 8.2, 7.826666666666666)","(15.0, 21.0, 20.151515151515152)","(8.5, 9.6, 9.437837837837836)"
07-12-2022 19:27:20.538849,"(8.0, 9.2, 9.013333333333334)","(101.0, 420.0, 356.3636363636364)","(2.7, 3.4, 3.377906976744186)","(2.7, 3.3, 3.2282051282051283)","(6.0, 8.2, 7.826666666666666)","(15.0, 21.0, 20.151515151515152)","(8.5, 9.6, 9.437837837837836)"
07-12-2022 19:27:21.583811,"(8.0, 9.2, 8.847058823529412)","(101.0, 420.0, 396.66666666666663)","(2.7, 3.4, 3.341176470588235)","(2.7, 3.3, 3.2482758620689656)","(6.0, 8.2, 7.826666666666666)","(15.0, 21.0, 20.151515151515152)","(8.5, 9.6, 9.377777777777776)"
07-12-2022 19:27:22.628625,"(8.0, 9.2, 8.9)","(101.0, 470.0, 452.72727272727275)","(2.7, 3.35, 3.3041666666666667)","(2.7, 3.3, 3.241111111111111)","(6.0, 8.2, 8.133333333333333)","(15.0, 21.0, 20.151515151515152)","(8.5, 9.6, 9.297777777777778)"
07-12-2022 19:27:23.694904,"(8.0, 9.2, 8.853333333333333)","(101.0, 470.0, 434.0)","(2.7, 3.35, 3.3357142857142854)","(2.7, 3.25, 3.216666666666667)","(6.0, 8.2, 8.133333333333333)","(15.0, 21.0, 20.151515151515152)","(8.5, 9.6, 9.219047619047618)"
07-12-2022 19:27:24.908642,"(8.0, 9.2, 8.933333333333334)","(101.0, 470.0, 459.4117647058823)","(2.7, 3.4, 3.367857142857143)","(2.7, 3.25, 3.2333333333333334)","(6.0, 8.2, 7.984615384615384)","(15.0, 21.0, 20.151515151515152)","(8.5, 9.6, 9.225806451612904)"
07-12-2022 19:27:26.183810,"(8.0, 9.2, 9.011764705882353)","(101.0, 470.0, 456.1538461538462)","(2.7, 3.4, 3.3911764705882352)","(2.7, 3.25, 3.25)","(6.0, 8.2, 7.836363636363636)","(15.0, 21.0, 20.151515151515152)","(8.5, 9.4, 9.213793103448277)"
07-12-2022 19:27:27.313678,"(8.0, 9.4, 9.321951219512195)","(101.0, 470.0, 456.1538461538462)","(2.7, 3.4, 3.374561403508772)","(2.7, 3.35, 3.210526315789474)","(6.0, 8.2, 8.037837837837838)","(15.0, 21.0, 20.1340206185567)","(8.5, 9.4, 9.151724137931035)"
07-12-2022 19:27:28.349739,"(8.0, 9.4, 9.341463414634147)","(101.0, 470.0, 456.1538461538462)","(2.7, 3.45, 3.374561403508772)","(2.7, 3.3, 3.205)","(6.0, 8.2, 7.836363636363636)","(15.0, 21.0, 20.1340206185567)","(8.5, 9.4, 9.192307692307693)"
07-12-2022 19:27:29.339345,"(8.0, 9.4, 9.341463414634147)","(101.0, 470.0, 447.5)","(2.7, 3.45, 3.374561403508772)","(2.7, 3.3, 3.205)","(6.0, 8.2, 7.836363636363636)","(15.0, 21.0, 20.07843137254902)","(8.5, 9.4, 9.192307692307693)"
07-12-2022 19:27:30.386453,"(8.0, 9.6, 9.513333333333334)","(101.0, 470.0, 447.5)","(2.7, 3.45, 3.374561403508772)","(2.7, 3.25, 3.2125000000000004)","(6.0, 8.2, 7.836363636363636)","(15.0, 21.0, 20.1)","(8.5, 9.4, 9.153846153846153)"
07-12-2022 19:27:31.490167,"(8.0, 9.8, 9.72)","(101.0, 470.0, 447.5)","(2.7, 3.2, 3.2797297297297296)","(2.7, 3.3, 3.2534883720930234)","(6.0, 8.2, 7.989473684210526)","(15.0, 21.0, 20.690140845070424)","(8.5, 9.4, 9.25)"
07-12-2022 19:27:32.543451,"(8.0, 10.0, 9.771428571428572)","(101.0, 470.0, 447.5)","(2.7, 3.3, 3.281481481481481)","(2.7, 3.3, 3.2547619047619047)","(6.0, 8.2, 8.093333333333332)","(15.0, 21.0, 20.690140845070424)","(8.5, 9.4, 9.187096774193549)"
07-12-2022 19:27:33.598860,"(8.0, 10.0, 9.746666666666666)","(101.0, 470.0, 447.5)","(2.8, 3.35, 3.3071428571428574)","(2.7, 3.3, 3.248181818181818)","(6.0, 8.2, 8.093333333333332)","(15.0, 21.0, 20.690140845070424)","(8.0, 9.4, 9.187096774193549)"
07-12-2022 19:27:34.672368,"(8.0, 10.0, 9.746666666666666)","(101.0, 470.0, 447.5)","(2.8, 3.35, 3.30609756097561)","(2.7, 3.3, 3.2462264150943394)","(6.0, 8.2, 8.064)","(15.0, 21.0, 20.76)","(8.0, 9.4, 9.172413793103448)"
07-12-2022 19:27:35.659932,"(8.0, 10.0, 9.746666666666666)","(101.0, 470.0, 447.5)","(2.8, 3.35, 3.296268656716418)","(2.7, 3.35, 3.31)","(6.0, 8.2, 8.064)","(15.0, 21.0, 20.756756756756758)","(8.0, 9.4, 9.172413793103448)"
07-12-2022 19:27:36.765895,"(8.0, 10.0, 9.592857142857143)","(101.0, 470.0, 447.5)","(2.8, 3.35, 3.295762711864407)","(2.7, 3.3, 3.2263888888888888)","(6.0, 8.2, 8.064)","(15.0, 21.0, 20.666666666666668)","(8.0, 9.4, 9.172413793103448)"
07-12-2022 19:27:37.898147,"(8.0, 10.0, 9.504347826086956)","(101.0, 470.0, 447.5)","(2.8, 3.35, 3.2675)","(2.7, 3.3, 3.2243243243243245)","(6.0, 8.2, 8.064)","(15.0, 21.0, 20.756756756756758)","(8.0, 9.4, 9.271428571428572)"
07-12-2022 19:27:39.106017,"(8.0, 10.0, 9.504347826086956)","(101.0, 470.0, 447.5)","(2.8, 3.35, 3.306)","(2.7, 3.3, 3.2243243243243245)","(6.0, 8.2, 8.064)","(15.0, 21.0, 20.756756756756758)","(8.0, 9.4, 9.271428571428572)"
07-12-2022 19:27:40.238854,"(8.0, 9.8, 9.685714285714287)","(101.0, 470.0, 447.5)","(2.8, 3.35, 3.3115384615384613)","(2.7, 3.3, 3.2045454545454546)","(6.0, 8.2, 8.036363636363635)","(15.0, 21.0, 20.4)","(8.0, 9.4, 9.271428571428572)"
07-12-2022 19:27:41.375263,"(8.0, 9.8, 9.714285714285715)","(101.0, 460.0, 438.75)","(2.8, 3.35, 3.307894736842105)","(2.7, 3.3, 3.216455696202532)","(6.0, 8.2, 8.036363636363635)","(15.0, 21.0, 20.4)","(8.0, 9.4, 9.271428571428572)"
07-12-2022 19:27:42.455924,"(8.0, 9.8, 9.433333333333334)","(101.0, 460.0, 438.75)","(2.8, 3.35, 3.307894736842105)","(2.7, 3.3, 3.2136842105263157)","(6.0, 8.2, 8.076923076923077)","(15.0, 21.0, 21.027027027027028)","(8.0, 9.4, 9.113513513513514)"
07-12-2022 19:27:43.672909,"(8.0, 10.0, 9.740540540540541)","(101.0, 460.0, 430.0)","(2.8, 3.3, 3.282978723404255)","(2.7, 3.2, 3.1563106796116505)","(6.0, 8.2, 7.971428571428571)","(15.0, 22.0, 23.76923076923077)","(8.0, 9.6, 9.2)"
07-12-2022 19:27:44.776585,"(8.0, 10.0, 9.740540540540541)","(101.0, 450.0, 430.0)","(2.8, 3.3, 3.262)","(2.7, 3.2, 3.171666666666667)","(6.0, 8.2, 7.953846153846153)","(15.0, 24.0, 22.416666666666668)","(8.0, 9.6, 9.216666666666667)"
07-12-2022 19:27:45.888807,"(8.0, 10.0, 9.811764705882354)","(101.0, 450.0, 430.0)","(2.8, 3.3, 3.230232558139535)","(2.7, 3.2, 3.214864864864865)","(6.0, 8.2, 8.084931506849314)","(15.0, 24.0, 22.894736842105264)","(8.0, 9.6, 9.5)"
07-12-2022 19:27:46.989405,"(8.0, 10.0, 9.882352941176471)","(101.0, 440.0, 421.25)","(2.8, 3.3, 2.9809177820267685)","(2.7, 3.25, 3.346739130434783)","(6.0, 8.2, 8.252173913043478)","(15.0, 23.0, 22.03846153846154)","(8.0, 9.8, 9.870000000000001)"
07-12-2022 19:27:48.119956,"(8.0, 10.5, 10.333333333333334)","(101.0, 440.0, 418.57142857142856)","(2.8, 3.0, 2.98)","(2.7, 3.35, 3.3866666666666667)","(6.0, 8.4, 8.085714285714285)","(15.0, 24.0, 22.846153846153847)","(8.0, 10.5, 10.045)"
07-12-2022 19:27:49.239983,"(8.0, 10.5, 10.38888888888889)","(101.0, 440.0, 418.57142857142856)","(2.8, 2.98, 2.9675)","(2.7, 3.4, 3.382978723404255)","(6.0, 8.4, 8.206896551724139)","(15.0, 23.0, 22.875)","(8.0, 10.5, 10.24074074074074)"
07-12-2022 19:27:50.295505,"(8.0, 10.5, 10.4375)","(101.0, 440.0, 371.8181818181818)","(2.8, 2.9, 2.8804434589800443)","(2.7, 3.4, 3.382978723404255)","(6.0, 8.4, 8.2)","(15.0, 23.0, 22.61904761904762)","(8.0, 10.5, 10.15)"
07-12-2022 19:27:51.372507,"(8.0, 10.5, 10.403846153846153)","(101.0, 440.0, 402.5)","(2.8, 2.9, 2.8806045340050375)","(2.7, 3.4, 3.38)","(6.0, 8.4, 8.145454545454546)","(15.0, 23.0, 22.4)","(8.0, 10.5, 10.277272727272727)"
07-12-2022 19:27:52.375375,"(8.0, 11.0, 10.7)","(101.0, 470.0, 444.2857142857143)","(2.8, 2.9, 2.8962499999999998)","(2.7, 3.4, 3.38)","(6.0, 8.4, 8.066666666666666)","(15.0, 23.0, 21.8)","(8.0, 10.5, 10.125)"
07-12-2022 19:27:53.384216,"(8.0, 11.0, 10.755102040816327)","(101.0, 570.0, 458.0)","(2.8, 3.0, 2.988235294117647)","(2.7, 3.45, 3.377586206896552)","(6.0, 8.4, 7.9795454545454545)","(15.0, 23.0, 21.5)","(8.0, 10.5, 10.071428571428571)"
07-12-2022 19:27:54.500026,"(8.0, 11.0, 10.72549019607843)","(101.0, 570.0, 458.0)","(2.8, 2.96, 2.932857142857143)","(2.7, 3.45, 3.3875)","(6.0, 8.0, 8.169398907103824)","(15.0, 23.0, 22.333333333333332)","(8.0, 10.5, 10.362068965517242)"
07-12-2022 19:27:55.563971,"(8.5, 11.0, 10.777777777777779)","(101.0, 560.0, 425.0)","(2.6, 2.94, 2.904262295081967)","(2.7, 3.45, 3.4)","(6.0, 8.2, 7.9622448979591836)","(15.0, 23.0, 22.4)","(8.0, 10.5, 10.382352941176471)"
07-12-2022 19:27:56.838434,"(8.5, 11.0, 10.859649122807017)","(101.0, 560.0, 402.0)","(2.6, 2.92, 2.8899999999999997)","(2.7, 3.45, 3.364130434782609)","(6.0, 8.0, 7.972307692307692)","(15.0, 23.0, 22.555555555555557)","(8.0, 11.0, 10.40625)"
07-12-2022 19:27:57.998235,"(8.5, 11.0, 10.859649122807017)","(101.0, 430.0, 402.0)","(2.6, 2.92, 2.883076923076923)","(2.7, 3.45, 3.362621359223301)","(6.0, 8.0, 7.987640449438202)","(15.0, 23.0, 22.555555555555557)","(8.0, 11.0, 10.604166666666666)"
07-12-2022 19:27:59.104747,"(8.5, 11.0, 10.859649122807017)","(101.0, 430.0, 402.0)","(2.6, 2.92, 2.883076923076923)","(2.7, 3.45, 3.362621359223301)","(6.5, 8.0, 7.98641975308642)","(16.0, 23.0, 22.68)","(8.5, 11.0, 10.604166666666666)"
07-12-2022 19:28:00.421223,"(8.5, 11.0, 10.725)","(101.0, 430.0, 402.0)","(2.6, 2.92, 2.8895238095238094)","(2.7, 3.45, 3.3715686274509804)","(6.5, 8.0, 8.003703703703703)","(16.0, 23.0, 22.692307692307693)","(8.5, 11.0, 10.470588235294118)"
07-12-2022 19:28:01.541978,"(8.5, 11.0, 10.9125)","(101.0, 430.0, 402.0)","(2.6, 2.9, 2.88)","(2.7, 3.45, 3.3925)","(6.5, 8.2, 7.848780487804878)","(16.0, 23.0, 22.692307692307693)","(8.5, 11.0, 10.538461538461538)"
07-12-2022 19:28:02.617876,"(8.5, 11.0, 10.897058823529411)","(101.0, 430.0, 402.0)","(2.6, 2.88, 2.8386666666666667)","(2.7, 3.4, 3.3785714285714286)","(6.5, 8.2, 7.77391304347826)","(16.0, 23.0, 22.24)","(8.5, 11.0, 10.8125)"
07-12-2022 19:28:03.857243,"(8.5, 11.0, 10.73076923076923)","(101.0, 430.0, 423.6363636363636)","(2.6, 2.88, 2.851578947368421)","(2.7, 3.45, 3.3785714285714286)","(6.5, 7.8, 7.77391304347826)","(16.0, 24.0, 22.4390243902439)","(8.5, 11.0, 10.75)"
07-12-2022 19:28:04.930790,"(8.5, 11.0, 10.73076923076923)","(101.0, 460.0, 436.9230769230769)","(2.6, 2.88, 2.837391304347826)","(2.7, 3.45, 3.3785714285714286)","(6.5, 7.8, 7.7749999999999995)","(16.0, 24.0, 22.666666666666668)","(8.5, 11.0, 10.75)"
07-12-2022 19:28:05.978505,"(8.5, 11.0, 10.84)","(101.0, 460.0, 436.9230769230769)","(2.6, 2.86, 2.837391304347826)","(2.7, 3.45, 3.3978260869565218)","(6.5, 7.8, 7.922580645161291)","(16.0, 24.0, 23.03125)","(8.5, 11.0, 10.6875)"
07-12-2022 19:28:07.063718,"(8.5, 11.0, 10.928571428571429)","(101.0, 460.0, 436.9230769230769)","(2.6, 2.82, 2.8167999999999997)","(2.7, 3.45, 3.363274336283186)","(6.5, 8.0, 7.765217391304348)","(16.0, 24.0, 23.032258064516128)","(8.5, 11.0, 10.883720930232558)"
07-12-2022 19:28:08.142308,"(8.5, 11.0, 10.561983471074381)","(101.0, 460.0, 436.9230769230769)","(2.6, 2.86, 2.824590163934426)","(2.7, 3.45, 3.357981220657277)","(6.5, 7.8, 7.6671532846715325)","(16.0, 24.0, 22.349206349206348)","(8.5, 11.0, 10.892857142857142)"
07-12-2022 19:28:09.242069,"(8.5, 11.0, 10.55084745762712)","(101.0, 460.0, 436.9230769230769)","(2.6, 2.88, 2.8346341463414633)","(2.7, 3.45, 3.3941176470588235)","(6.5, 8.0, 7.6671532846715325)","(16.0, 24.0, 22.258823529411764)","(8.5, 11.0, 10.892857142857142)"
07-12-2022 19:28:10.419604,"(8.5, 11.0, 10.11111111111111)","(101.0, 460.0, 445.0)","(2.6, 2.88, 2.852142857142857)","(2.7, 3.4, 3.3944444444444444)","(6.5, 8.0, 7.764285714285714)","(16.0, 24.0, 22.126582278481013)","(8.5, 11.0, 10.85)"
07-12-2022 19:28:11.523043,"(8.5, 11.0, 10.504)","(101.0, 460.0, 445.0)","(2.6, 2.88, 2.852142857142857)","(2.7, 3.4, 3.365899581589958)","(6.5, 7.8, 7.765217391304348)","(16.0, 24.0, 22.126582278481013)","(8.5, 11.0, 10.804347826086957)"
07-12-2022 19:28:12.563859,"(8.5, 11.0, 10.130434782608695)","(101.0, 450.0, 440.52631578947364)","(2.6, 2.88, 2.856923076923077)","(2.7, 3.45, 3.4012886597938143)","(6.5, 7.8, 7.773333333333333)","(16.0, 24.0, 22.1123595505618)","(8.5, 11.0, 10.839285714285714)"
07-12-2022 19:28:13.728369,"(8.5, 10.5, 10.473684210526315)","(101.0, 450.0, 426.52173913043475)","(2.6, 2.88, 2.8585185185185185)","(2.8, 3.45, 3.400523560209424)","(6.5, 7.8, 7.792592592592593)","(16.0, 24.0, 22.134831460674157)","(8.5, 11.0, 10.846153846153847)"
