,My Mums Value,Westar Storm,My Place Friday,Makani Girl,Mepunga Echo,Bourne Brett,Rage Quit,Jessore
10-01-2023 13:12:30.682758,"(3.7, 4.5, 4.385185185185185)","(51.0, 150.0, 148.84615384615384)","(13.0, 25.0, 24.183673469387756)","(3.7, 4.6, 4.537931034482758)","(4.0, 5.4, 5.300000000000001)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.007692307692308)","(12.0, 21.0, 20.333333333333332)"
10-01-2023 13:12:31.869510,"(3.7, 4.5, 4.385185185185185)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.183673469387756)","(3.8, 4.6, 4.537931034482758)","(4.2, 5.4, 5.305263157894737)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.007692307692308)","(12.0, 21.0, 20.333333333333332)"
10-01-2023 13:12:32.945750,"(3.7, 4.5, 4.385185185185185)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.183673469387756)","(3.8, 4.6, 4.537931034482758)","(4.2, 5.4, 5.305263157894737)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.007692307692308)","(12.0, 21.0, 20.333333333333332)"
10-01-2023 13:12:34.078325,"(3.7, 4.5, 4.385185185185185)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.166666666666668)","(3.8, 4.6, 4.525)","(4.2, 5.4, 5.300000000000001)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.007692307692308)","(12.0, 21.0, 20.333333333333332)"
10-01-2023 13:12:35.127591,"(3.7, 4.5, 4.385185185185185)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.166666666666668)","(3.8, 4.6, 4.525)","(4.2, 5.4, 5.300000000000001)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.007692307692308)","(12.0, 21.0, 20.333333333333332)"
10-01-2023 13:12:36.209477,"(3.7, 4.5, 4.385185185185185)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.166666666666668)","(3.8, 4.6, 4.525)","(4.2, 5.4, 5.300000000000001)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.007692307692308)","(12.0, 21.0, 20.333333333333332)"
10-01-2023 13:12:37.257737,"(3.7, 4.4, 4.376666666666667)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.166666666666668)","(3.8, 4.6, 4.525)","(4.2, 5.3, 5.233333333333333)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.017647058823529)","(12.0, 21.0, 20.333333333333332)"
10-01-2023 13:12:38.311585,"(3.7, 4.4, 4.36969696969697)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.166666666666668)","(3.8, 4.6, 4.525)","(4.2, 5.3, 5.252941176470588)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.0162162162162165)","(12.0, 21.0, 20.333333333333332)"
10-01-2023 13:12:39.343019,"(3.7, 4.5, 4.385185185185185)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.166666666666668)","(3.8, 4.6, 4.525)","(4.2, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.0162162162162165)","(12.0, 21.0, 20.333333333333332)"
10-01-2023 13:12:40.422372,"(3.7, 4.5, 4.385185185185185)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.183673469387756)","(3.8, 4.6, 4.525)","(4.2, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.0162162162162165)","(12.0, 21.0, 20.333333333333332)"
10-01-2023 13:12:41.544224,"(3.7, 4.5, 4.385185185185185)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.166666666666668)","(3.8, 4.6, 4.525)","(4.2, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.018421052631579)","(12.0, 21.0, 20.333333333333332)"
10-01-2023 13:12:42.665590,"(3.7, 4.5, 4.385185185185185)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.166666666666668)","(3.8, 4.6, 4.525)","(4.2, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.018421052631579)","(12.0, 21.0, 20.333333333333332)"
10-01-2023 13:12:43.943475,"(3.7, 4.5, 4.386792452830188)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.183673469387756)","(3.8, 4.6, 4.525)","(4.2, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.018421052631579)","(12.0, 21.0, 20.333333333333332)"
10-01-2023 13:12:45.314241,"(3.7, 4.5, 4.386792452830188)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.166666666666668)","(3.8, 4.6, 4.525)","(4.2, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.018421052631579)","(12.0, 21.0, 20.333333333333332)"
10-01-2023 13:12:46.501067,"(3.7, 4.5, 4.386792452830188)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.166666666666668)","(3.8, 4.6, 4.525)","(4.2, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.018421052631579)","(12.0, 21.0, 20.333333333333332)"
10-01-2023 13:12:47.570874,"(3.7, 4.5, 4.386792452830188)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.166666666666668)","(3.8, 4.6, 4.525)","(4.2, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.018421052631579)","(12.0, 21.0, 20.7)"
10-01-2023 13:12:48.805069,"(3.7, 4.5, 4.386792452830188)","(61.0, 150.0, 148.84615384615384)","(15.0, 25.0, 24.166666666666668)","(3.8, 4.6, 4.525)","(4.2, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.018421052631579)","(12.0, 21.0, 20.7)"
10-01-2023 13:12:50.024883,"(3.7, 4.5, 4.386792452830188)","(51.0, 150.0, 148.84615384615384)","(13.0, 25.0, 24.166666666666668)","(3.7, 4.6, 4.525)","(4.0, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.018421052631579)","(12.0, 21.0, 20.7)"
10-01-2023 13:12:51.230305,"(3.7, 4.5, 4.386792452830188)","(51.0, 150.0, 148.84615384615384)","(13.0, 25.0, 24.166666666666668)","(3.7, 4.6, 4.525)","(4.0, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.018421052631579)","(12.0, 21.0, 20.7)"
10-01-2023 13:12:52.530940,"(3.7, 4.5, 4.386792452830188)","(51.0, 150.0, 148.84615384615384)","(13.0, 25.0, 24.183673469387756)","(3.7, 4.6, 4.525)","(4.0, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.018421052631579)","(12.0, 21.0, 20.7)"
10-01-2023 13:12:54.024795,"(3.7, 4.5, 4.388461538461538)","(51.0, 150.0, 148.84615384615384)","(13.0, 25.0, 24.166666666666668)","(3.7, 4.6, 4.525)","(4.0, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.013888888888889)","(12.0, 21.0, 20.7)"
10-01-2023 13:12:55.575100,"(3.7, 4.5, 4.388461538461538)","(51.0, 150.0, 148.84615384615384)","(13.0, 25.0, 24.166666666666668)","(3.7, 4.6, 4.525)","(4.0, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.003125)","(12.0, 21.0, 20.7)"
10-01-2023 13:12:56.833446,"(3.7, 4.5, 4.388461538461538)","(51.0, 150.0, 148.84615384615384)","(13.0, 25.0, 24.148936170212767)","(3.7, 4.6, 4.525)","(4.0, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.003125)","(12.0, 21.0, 20.7)"
10-01-2023 13:12:57.888849,"(3.7, 4.5, 4.388461538461538)","(51.0, 150.0, 148.84615384615384)","(13.0, 25.0, 24.148936170212767)","(3.7, 4.6, 4.525)","(4.0, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.003125)","(12.0, 21.0, 20.7)"
10-01-2023 13:12:58.946242,"(3.7, 4.5, 4.388461538461538)","(51.0, 150.0, 148.84615384615384)","(13.0, 25.0, 24.148936170212767)","(3.7, 4.6, 4.525)","(4.0, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.003125)","(12.0, 21.0, 20.7)"
10-01-2023 13:12:59.974404,"(3.7, 4.5, 4.388461538461538)","(51.0, 150.0, 148.84615384615384)","(13.0, 25.0, 24.148936170212767)","(3.7, 4.6, 4.525)","(4.0, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.003125)","(12.0, 21.0, 20.7)"
10-01-2023 13:13:01.111702,"(3.7, 4.5, 4.388461538461538)","(51.0, 150.0, 148.84615384615384)","(13.0, 25.0, 24.148936170212767)","(3.7, 4.6, 4.553846153846154)","(4.0, 5.3, 5.26)","(51.0, 120.0, 106.8)","(3.7, 4.1, 3.9963636363636366)","(12.0, 21.0, 20.647058823529413)"
10-01-2023 13:13:02.440475,"(3.7, 4.4, 4.341860465116279)","(51.0, 150.0, 148.84615384615384)","(13.0, 25.0, 24.148936170212767)","(3.7, 4.6, 4.608)","(4.0, 5.3, 5.266666666666667)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.008)","(12.0, 21.0, 19.375)"
10-01-2023 13:13:03.715814,"(3.7, 4.4, 4.3375)","(51.0, 150.0, 148.84615384615384)","(13.0, 25.0, 24.148936170212767)","(3.7, 4.7, 4.688461538461538)","(4.0, 5.3, 5.277777777777778)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.017021276595744)","(12.0, 19.5, 18.0)"
10-01-2023 13:13:05.070389,"(3.7, 4.4, 4.324271844660195)","(51.0, 150.0, 148.84615384615384)","(13.0, 25.0, 24.148936170212767)","(3.7, 4.8, 4.6695652173913045)","(4.0, 5.3, 5.277777777777778)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.015217391304348)","(12.0, 18.5, 18.1)"
10-01-2023 13:13:06.359743,"(3.7, 4.4, 4.3113636363636365)","(51.0, 150.0, 148.84615384615384)","(13.0, 25.0, 24.148936170212767)","(3.7, 4.8, 4.683783783783784)","(4.0, 5.3, 5.248387096774193)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.017073170731707)","(12.0, 18.5, 17.583333333333332)"
10-01-2023 13:13:07.635873,"(3.7, 4.4, 4.3113636363636365)","(51.0, 150.0, 148.125)","(13.0, 25.0, 24.215686274509803)","(3.7, 4.7, 4.676923076923077)","(4.0, 5.3, 5.248387096774193)","(51.0, 120.0, 105.0)","(3.7, 4.1, 4.019444444444444)","(12.0, 18.5, 17.583333333333332)"
10-01-2023 13:13:08.828716,"(3.7, 4.4, 4.3113636363636365)","(51.0, 150.0, 148.23529411764707)","(13.0, 25.0, 24.215686274509803)","(3.7, 4.7, 4.671428571428572)","(4.0, 5.3, 5.248387096774193)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.013725490196078)","(12.0, 18.5, 17.583333333333332)"
10-01-2023 13:13:09.981507,"(3.7, 4.4, 4.3113636363636365)","(51.0, 150.0, 148.23529411764707)","(13.0, 25.0, 24.215686274509803)","(3.7, 4.7, 4.655813953488372)","(4.0, 5.3, 5.2542857142857144)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.013725490196078)","(12.0, 18.5, 17.583333333333332)"
10-01-2023 13:13:11.235890,"(3.7, 4.4, 4.3113636363636365)","(51.0, 150.0, 148.23529411764707)","(13.0, 25.0, 24.215686274509803)","(3.7, 4.8, 4.711111111111111)","(4.0, 5.3, 5.2542857142857144)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.027868852459016)","(12.0, 18.5, 17.93103448275862)"
10-01-2023 13:13:12.521676,"(3.7, 4.4, 4.3113636363636365)","(51.0, 150.0, 148.23529411764707)","(13.0, 25.0, 24.215686274509803)","(3.7, 4.8, 4.704477611940298)","(4.0, 5.3, 5.2542857142857144)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.013725490196078)","(12.0, 18.5, 17.782608695652172)"
10-01-2023 13:13:13.676914,"(3.7, 4.4, 4.3113636363636365)","(51.0, 150.0, 148.23529411764707)","(13.0, 25.0, 24.215686274509803)","(3.7, 4.8, 4.711111111111111)","(4.0, 5.3, 5.2384615384615385)","(51.0, 120.0, 106.8)","(3.7, 4.1, 4.013725490196078)","(12.0, 18.0, 17.818181818181817)"
10-01-2023 13:13:14.889444,"(3.7, 4.4, 4.3113636363636365)","(51.0, 150.0, 147.5)","(13.0, 25.0, 24.215686274509803)","(3.7, 4.8, 4.661111111111111)","(4.0, 5.3, 5.56)","(51.0, 120.0, 111.0)","(3.7, 4.1, 4.013725490196078)","(12.0, 18.0, 16.34)"
10-01-2023 13:13:16.326027,"(3.7, 4.4, 4.304255319148936)","(51.0, 150.0, 147.5)","(13.0, 25.0, 24.215686274509803)","(3.7, 4.7, 4.661111111111111)","(4.0, 5.6, 5.542857142857143)","(51.0, 120.0, 111.0)","(3.7, 4.1, 4.013725490196078)","(12.0, 17.0, 15.6)"
10-01-2023 13:13:17.707504,"(3.7, 4.4, 4.304255319148936)","(51.0, 150.0, 147.5)","(13.0, 25.0, 24.215686274509803)","(3.7, 4.7, 4.707246376811594)","(4.0, 5.6, 5.61578947368421)","(51.0, 120.0, 111.0)","(3.7, 4.1, 3.963636363636364)","(12.0, 16.5, 15.375)"
10-01-2023 13:13:19.078626,"(3.7, 4.4, 4.304255319148936)","(51.0, 150.0, 147.5)","(13.0, 25.0, 24.215686274509803)","(3.7, 4.8, 4.707246376811594)","(4.0, 5.7, 5.601694915254237)","(51.0, 120.0, 111.0)","(3.7, 4.1, 3.9732394366197186)","(12.0, 15.5, 15.277777777777779)"
10-01-2023 13:13:20.511301,"(3.7, 4.4, 4.304255319148936)","(51.0, 150.0, 147.5)","(13.0, 25.0, 24.215686274509803)","(3.7, 4.8, 4.707246376811594)","(4.0, 5.7, 5.603448275862069)","(51.0, 120.0, 111.0)","(3.7, 4.1, 3.919672131147541)","(12.0, 15.5, 14.944444444444445)"
10-01-2023 13:13:22.098058,"(3.7, 4.4, 4.304255319148936)","(51.0, 150.0, 147.5)","(13.0, 25.0, 24.215686274509803)","(3.7, 4.8, 4.707246376811594)","(4.0, 6.0, 5.896296296296296)","(51.0, 120.0, 108.75)","(3.7, 4.0, 3.890909090909091)","(12.0, 15.0, 14.787878787878787)"
10-01-2023 13:13:23.410771,"(3.7, 4.4, 4.304255319148936)","(51.0, 150.0, 147.5)","(13.0, 25.0, 24.215686274509803)","(3.7, 4.8, 4.707246376811594)","(4.0, 6.0, 5.9)","(51.0, 120.0, 109.41176470588235)","(3.7, 3.95, 3.890909090909091)","(12.0, 15.0, 14.81578947368421)"
10-01-2023 13:13:24.656881,"(3.7, 4.4, 4.304255319148936)","(51.0, 150.0, 147.5)","(13.0, 25.0, 24.215686274509803)","(3.7, 4.8, 4.674747474747474)","(4.0, 6.0, 6.582829504232164)","(51.0, 120.0, 99.0)","(3.7, 3.95, 3.8774809160305344)","(12.0, 15.0, 14.720930232558139)"
10-01-2023 13:13:25.965602,"(3.7, 4.4, 4.273684210526316)","(61.0, 150.0, 147.5)","(15.0, 25.0, 23.86111111111111)","(3.8, 4.8, 4.633333333333334)","(4.4, 6.6, 6.591545189504373)","(51.0, 120.0, 86.66666666666667)","(3.5, 3.95, 3.834285714285714)","(12.0, 15.0, 14.609756097560975)"
10-01-2023 13:13:27.236671,"(3.7, 4.3, 4.244700460829493)","(61.0, 150.0, 147.5)","(15.0, 24.0, 23.86111111111111)","(3.8, 4.7, 4.633333333333334)","(4.4, 6.6, 6.789910979228487)","(51.0, 90.0, 87.5)","(3.5, 3.9, 3.8118181818181816)","(12.0, 15.0, 14.605263157894736)"
10-01-2023 13:13:28.509498,"(3.7, 4.2, 4.19645390070922)","(61.0, 150.0, 145.71428571428572)","(15.0, 24.0, 23.86111111111111)","(3.8, 4.8, 4.6985507246376805)","(4.4, 6.8, 6.789910979228487)","(51.0, 90.0, 87.5)","(3.5, 3.85, 3.7653846153846153)","(12.0, 15.0, 14.571428571428571)"
10-01-2023 13:13:29.647489,"(3.7, 4.3, 4.242028985507246)","(61.0, 150.0, 146.25)","(15.0, 24.0, 23.771428571428572)","(3.8, 4.8, 4.707894736842105)","(4.4, 6.8, 6.670588235294117)","(51.0, 90.0, 87.5)","(3.5, 3.8, 3.763333333333333)","(12.0, 15.0, 14.571428571428571)"
10-01-2023 13:13:30.871937,"(3.7, 4.3, 4.242028985507246)","(61.0, 150.0, 146.25)","(15.0, 24.0, 23.771428571428572)","(3.8, 4.8, 4.644086021505377)","(4.4, 6.8, 6.726666666666667)","(51.0, 90.0, 87.5)","(3.5, 3.8, 3.767213114754098)","(12.0, 15.0, 14.454545454545455)"
10-01-2023 13:13:32.154723,"(3.7, 4.3, 4.229577464788733)","(61.0, 150.0, 146.25)","(15.0, 24.0, 23.86111111111111)","(3.8, 4.7, 4.559649122807017)","(4.6, 6.8, 6.724137931034482)","(51.0, 90.0, 86.66666666666667)","(3.5, 3.8, 3.77258064516129)","(11.0, 14.5, 14.189655172413794)"
10-01-2023 13:13:33.407000,"(3.7, 4.3, 4.245701357466063)","(61.0, 150.0, 146.25)","(15.0, 24.0, 24.215686274509803)","(3.8, 4.7, 4.375)","(4.6, 6.8, 6.6482758620689655)","(51.0, 90.0, 85.0)","(3.5, 3.8, 3.8710526315789475)","(11.0, 14.5, 14.617647058823529)"
10-01-2023 13:13:34.633255,"(3.7, 4.3, 4.253333333333333)","(61.0, 150.0, 146.25)","(15.0, 25.0, 23.975609756097562)","(3.8, 4.4, 4.380645161290323)","(4.6, 6.8, 6.681081081081081)","(51.0, 90.0, 86.66666666666667)","(3.5, 3.9, 3.8653846153846154)","(11.0, 15.0, 14.795454545454545)"
10-01-2023 13:13:35.842009,"(3.7, 4.3, 4.246153846153846)","(61.0, 150.0, 146.25)","(15.0, 25.0, 23.975609756097562)","(3.8, 4.4, 4.380645161290323)","(4.6, 6.8, 6.681081081081081)","(51.0, 90.0, 86.66666666666667)","(3.5, 3.9, 3.8653846153846154)","(11.0, 15.0, 14.90625)"
10-01-2023 13:13:37.089474,"(3.7, 4.3, 4.208235294117647)","(61.0, 150.0, 146.25)","(15.0, 24.0, 23.958333333333332)","(3.8, 4.4, 4.348979591836735)","(4.6, 6.8, 6.718518518518518)","(51.0, 90.0, 85.0)","(3.5, 3.9, 3.869047619047619)","(11.0, 15.0, 14.90625)"
10-01-2023 13:13:38.368762,"(3.7, 4.3, 4.208235294117647)","(61.0, 150.0, 146.25)","(15.0, 24.0, 23.966666666666665)","(3.8, 4.4, 4.4064516129032265)","(4.6, 6.8, 6.546341463414634)","(51.0, 90.0, 85.0)","(3.5, 3.9, 3.876785714285714)","(11.0, 15.0, 14.90625)"
10-01-2023 13:13:39.606604,"(3.7, 4.3, 4.235714285714286)","(61.0, 150.0, 146.25)","(15.0, 24.0, 24.23076923076923)","(3.8, 4.5, 4.428169014084507)","(4.6, 6.6, 6.546666666666667)","(51.0, 90.0, 86.66666666666667)","(3.5, 3.9, 3.783333333333333)","(11.0, 15.5, 15.208333333333334)"
10-01-2023 13:13:40.831862,"(3.7, 4.3, 4.269736842105263)","(61.0, 150.0, 146.25)","(15.0, 25.0, 24.23076923076923)","(3.8, 4.5, 4.428169014084507)","(4.6, 6.6, 6.71578947368421)","(51.0, 90.0, 88.0)","(3.5, 3.8, 3.7507246376811594)","(11.0, 15.5, 15.125)"
10-01-2023 13:13:41.983914,"(3.7, 4.3, 4.269736842105263)","(61.0, 150.0, 146.25)","(15.0, 25.0, 24.19148936170213)","(3.8, 4.5, 4.505405405405406)","(4.6, 6.8, 6.708333333333333)","(51.0, 90.0, 88.88888888888889)","(3.4, 3.8, 3.76)","(11.0, 15.5, 15.352941176470589)"
10-01-2023 13:13:43.273851,"(3.7, 4.3, 4.235828877005347)","(61.0, 150.0, 146.25)","(15.0, 25.0, 24.19148936170213)","(3.8, 4.6, 4.505405405405406)","(4.6, 6.8, 6.708333333333333)","(51.0, 90.0, 88.88888888888889)","(3.4, 3.8, 3.76)","(11.0, 15.5, 15.352941176470589)"
10-01-2023 13:13:44.578524,"(3.4, 4.3, 4.235828877005347)","(61.0, 150.0, 146.25)","(16.0, 25.0, 24.19148936170213)","(3.8, 4.6, 4.505405405405406)","(4.8, 6.8, 6.708333333333333)","(51.0, 90.0, 88.88888888888889)","(3.4, 3.8, 3.76)","(11.0, 15.5, 15.352941176470589)"
10-01-2023 13:13:45.652932,"(3.4, 4.3, 4.235828877005347)","(61.0, 150.0, 146.25)","(16.0, 25.0, 24.19148936170213)","(3.8, 4.6, 4.505405405405406)","(4.8, 6.8, 6.708333333333333)","(51.0, 90.0, 88.88888888888889)","(3.4, 3.8, 3.76)","(11.0, 15.5, 15.352941176470589)"
10-01-2023 13:13:46.824479,"(3.4, 4.2, 4.096688741721854)","(61.0, 150.0, 145.0)","(16.0, 27.0, 26.708333333333332)","(3.8, 4.6, 4.573469387755102)","(4.8, 7.0, 6.829885057471264)","(51.0, 90.0, 88.88888888888889)","(3.4, 3.7, 3.674576271186441)","(11.0, 16.5, 16.395833333333332)"
10-01-2023 13:13:47.949866,"(3.4, 4.2, 4.0912500000000005)","(61.0, 150.0, 145.0)","(16.0, 27.0, 26.708333333333332)","(3.8, 4.6, 4.574509803921568)","(4.8, 7.0, 6.865060240963855)","(51.0, 90.0, 89.23076923076923)","(3.4, 3.7, 3.6425531914893616)","(11.0, 16.5, 16.393617021276597)"
10-01-2023 13:13:49.167906,"(3.4, 4.2, 4.083453237410072)","(61.0, 150.0, 145.0)","(16.0, 27.0, 26.708333333333332)","(3.8, 4.6, 4.574509803921568)","(4.8, 7.0, 6.865060240963855)","(51.0, 90.0, 88.57142857142857)","(3.4, 3.7, 3.639461883408072)","(11.0, 16.5, 16.401960784313726)"
10-01-2023 13:13:50.435044,"(3.4, 4.2, 4.082608695652174)","(61.0, 150.0, 145.0)","(16.0, 27.0, 26.708333333333332)","(3.8, 4.6, 4.577083333333333)","(4.8, 7.0, 6.865060240963855)","(51.0, 90.0, 80.625)","(3.4, 3.7, 3.6422907488986787)","(11.0, 16.5, 16.366666666666667)"
10-01-2023 13:13:51.584412,"(3.4, 4.2, 4.084848484848485)","(61.0, 150.0, 145.0)","(16.0, 27.0, 26.745454545454546)","(3.8, 4.6, 4.577083333333333)","(4.8, 7.0, 6.841975308641975)","(51.0, 90.0, 71.81818181818181)","(3.4, 3.7, 3.655755395683453)","(11.0, 16.5, 16.38888888888889)"
10-01-2023 13:13:52.744858,"(3.4, 4.2, 4.08)","(61.0, 150.0, 145.0)","(16.0, 27.0, 26.8125)","(3.8, 4.6, 4.545)","(4.8, 7.0, 6.841975308641975)","(51.0, 90.0, 71.81818181818181)","(3.4, 3.7, 3.703333333333333)","(11.0, 16.5, 16.38888888888889)"
10-01-2023 13:13:53.964516,"(3.4, 4.2, 4.0697368421052635)","(71.0, 150.0, 146.25)","(17.0, 27.0, 26.8125)","(3.9, 4.6, 4.545)","(5.0, 7.0, 6.841975308641975)","(51.0, 90.0, 71.81818181818181)","(3.4, 3.75, 3.7047169811320755)","(12.0, 16.5, 15.726027397260275)"
10-01-2023 13:13:55.166597,"(3.4, 4.2, 4.082758620689655)","(71.0, 150.0, 146.25)","(17.0, 27.0, 26.870967741935484)","(3.9, 4.7, 4.583969465648855)","(5.0, 6.8, 6.797849462365591)","(51.0, 90.0, 82.5)","(3.4, 3.75, 3.6868421052631577)","(12.0, 16.0, 15.710144927536232)"
10-01-2023 13:13:56.319057,"(3.4, 4.2, 4.075555555555556)","(71.0, 150.0, 146.25)","(17.0, 27.0, 26.870967741935484)","(3.9, 4.7, 4.594827586206897)","(5.0, 7.0, 6.777272727272727)","(51.0, 90.0, 82.5)","(3.4, 3.75, 3.726271186440678)","(11.0, 16.0, 15.710144927536232)"
10-01-2023 13:13:57.476890,"(3.4, 4.2, 4.0595419847328245)","(71.0, 150.0, 146.25)","(17.0, 27.0, 26.870967741935484)","(3.9, 4.7, 4.594827586206897)","(5.0, 6.8, 6.856716417910448)","(51.0, 90.0, 82.5)","(3.3, 3.75, 3.7464912280701754)","(11.0, 16.0, 15.764705882352942)"
10-01-2023 13:13:58.632001,"(3.4, 4.1, 4.011764705882353)","(71.0, 150.0, 146.25)","(17.0, 27.0, 27.142857142857142)","(3.9, 4.7, 4.58125)","(5.0, 7.0, 6.721917808219178)","(51.0, 90.0, 82.5)","(3.3, 3.75, 3.7212328767123286)","(11.0, 16.0, 16.076923076923077)"
10-01-2023 13:13:59.854004,"(3.4, 4.1, 4.005714285714285)","(71.0, 150.0, 145.0)","(17.0, 28.0, 27.81818181818182)","(3.9, 4.6, 4.5875)","(5.0, 6.8, 6.454901960784314)","(51.0, 90.0, 80.9090909090909)","(3.3, 3.75, 3.7467532467532467)","(11.0, 16.5, 16.296296296296298)"
10-01-2023 13:14:00.981312,"(3.4, 4.1, 4.017910447761194)","(71.0, 150.0, 145.0)","(17.0, 28.0, 27.652173913043477)","(3.9, 4.7, 4.530555555555555)","(5.0, 6.6, 6.983520599250936)","(51.0, 90.0, 80.9090909090909)","(3.3, 3.8, 3.764705882352941)","(11.0, 17.0, 16.208333333333332)"
10-01-2023 13:14:02.151568,"(3.4, 4.1, 4.0109375)","(71.0, 150.0, 145.0)","(17.0, 28.0, 27.36)","(3.9, 4.6, 4.355865921787709)","(5.0, 7.0, 7.0754716981132075)","(51.0, 90.0, 80.9090909090909)","(3.3, 3.8, 3.7962962962962963)","(11.0, 17.0, 15.964285714285714)"
10-01-2023 13:14:03.368476,"(3.4, 4.1, 3.998214285714286)","(71.0, 150.0, 145.0)","(17.0, 28.0, 27.181818181818183)","(3.9, 4.5, 4.347953216374269)","(5.0, 7.2, 7.113333333333333)","(51.0, 90.0, 80.9090909090909)","(3.3, 3.8, 3.7962962962962963)","(11.0, 16.0, 15.966666666666667)"
10-01-2023 13:14:04.564986,"(3.4, 4.1, 3.9930851063829786)","(71.0, 150.0, 145.0)","(17.0, 28.0, 27.181818181818183)","(3.9, 4.5, 4.347953216374269)","(5.0, 7.2, 7.113333333333333)","(51.0, 90.0, 80.9090909090909)","(3.3, 3.8, 3.797222222222222)","(11.0, 16.0, 15.911111111111111)"
10-01-2023 13:14:05.757549,"(3.4, 4.1, 4.019512195121951)","(71.0, 150.0, 145.0)","(17.0, 28.0, 27.19047619047619)","(3.9, 4.5, 4.3179856115107915)","(5.0, 7.2, 7.02)","(51.0, 90.0, 85.23809523809524)","(3.3, 3.8, 3.8842105263157896)","(11.0, 16.0, 15.875)"
10-01-2023 13:14:06.923725,"(3.4, 4.1, 4.01948051948052)","(71.0, 150.0, 145.0)","(17.0, 28.0, 27.244444444444444)","(3.9, 4.4, 4.300606060606061)","(5.0, 7.2, 6.998880597014925)","(51.0, 90.0, 85.23809523809524)","(3.3, 3.9, 3.8846153846153846)","(11.0, 16.0, 15.936170212765957)"
10-01-2023 13:14:08.103314,"(3.4, 4.1, 4.038)","(71.0, 150.0, 146.66666666666666)","(17.0, 28.0, 27.244444444444444)","(3.9, 4.4, 4.300606060606061)","(5.0, 7.0, 6.9)","(51.0, 90.0, 85.23809523809524)","(3.3, 3.9, 3.8846153846153846)","(11.0, 16.0, 16.232142857142858)"
10-01-2023 13:14:09.411301,"(3.4, 4.1, 4.064705882352941)","(71.0, 150.0, 146.66666666666666)","(17.0, 28.0, 27.244444444444444)","(3.9, 4.4, 4.300606060606061)","(5.0, 7.0, 6.727272727272727)","(51.0, 90.0, 85.23809523809524)","(3.3, 3.9, 3.9051724137931036)","(11.0, 16.5, 16.232142857142858)"
