,Onya Doug,Favreau,Vanity Bay,Roclea Ruler,Raani,The Weekend,Artful Master,Yarraman Rocky,Courageous Sam
11-01-2023 17:54:19.741445,"(4.8, 7.6, 7.483333333333333)","(3.5, 4.3, 4.15)","(7.5, 11.5, 10.607142857142858)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.413207547169811)","(4.4, 5.3, 5.17)","(91.0, 160.0, 147.0731707317073)","(61.0, 110.0, 108.125)","(7.0, 9.2, 8.9375)"
11-01-2023 17:54:21.202597,"(4.8, 7.6, 7.483333333333333)","(3.5, 4.3, 4.15)","(7.5, 11.5, 10.533333333333333)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.413207547169811)","(4.4, 5.3, 5.17)","(91.0, 150.0, 147.0731707317073)","(61.0, 110.0, 108.125)","(7.0, 9.2, 8.9375)"
11-01-2023 17:54:22.616722,"(5.0, 7.6, 7.52258064516129)","(3.5, 4.3, 4.15)","(7.5, 11.5, 10.533333333333333)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.413207547169811)","(4.4, 5.3, 5.17)","(81.0, 150.0, 147.0731707317073)","(61.0, 110.0, 108.125)","(7.0, 9.2, 8.9375)"
11-01-2023 17:54:23.981111,"(5.0, 7.6, 7.54)","(3.5, 4.3, 4.087096774193548)","(7.5, 11.5, 10.533333333333333)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.427659574468085)","(4.4, 5.3, 5.171428571428572)","(81.0, 150.0, 138.75)","(61.0, 110.0, 108.125)","(7.0, 9.2, 8.9375)"
11-01-2023 17:54:25.385698,"(5.0, 7.6, 7.495652173913043)","(3.5, 4.1, 4.073529411764706)","(7.5, 11.5, 10.541666666666666)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.423809523809524)","(4.4, 5.3, 5.283333333333333)","(81.0, 140.0, 147.0731707317073)","(61.0, 110.0, 108.125)","(7.0, 9.2, 8.76)"
11-01-2023 17:54:26.921760,"(5.0, 7.6, 7.528358208955224)","(3.5, 4.2, 4.0688524590163935)","(7.5, 11.0, 10.541666666666666)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.45)","(4.4, 5.3, 5.369565217391305)","(81.0, 150.0, 138.61111111111111)","(61.0, 110.0, 108.125)","(7.0, 9.2, 8.64)"
11-01-2023 17:54:28.410248,"(5.0, 7.6, 6.624242424242424)","(3.5, 4.2, 3.9803030303030305)","(7.5, 11.0, 10.529411764705882)","(26.0, 55.0, 46.75)","(4.8, 5.5, 5.4625)","(4.4, 5.5, 5.423809523809524)","(81.0, 140.0, 136.05263157894737)","(61.0, 110.0, 108.125)","(7.0, 9.0, 8.63076923076923)"
11-01-2023 17:54:29.816166,"(5.0, 6.8, 6.619047619047619)","(3.5, 4.2, 3.941176470588235)","(7.5, 11.0, 10.520833333333334)","(26.0, 55.0, 68.0952380952381)","(4.8, 5.6, 5.476923076923077)","(4.4, 5.5, 5.5285714285714285)","(81.0, 140.0, 106.25)","(61.0, 110.0, 108.125)","(7.0, 9.0, 8.68)"
11-01-2023 17:54:31.321499,"(5.0, 6.8, 6.621052631578947)","(3.5, 4.1, 3.9857142857142853)","(7.5, 11.0, 10.514285714285714)","(26.0, 80.0, 69.58333333333333)","(4.8, 5.6, 5.476923076923077)","(4.4, 5.6, 5.5285714285714285)","(81.0, 140.0, 136.05263157894737)","(61.0, 110.0, 108.125)","(7.0, 9.0, 8.733333333333334)"
11-01-2023 17:54:32.697340,"(5.0, 7.0, 6.866666666666666)","(3.5, 4.1, 3.903030303030303)","(7.5, 11.0, 10.517241379310345)","(26.0, 80.0, 60.76923076923077)","(4.8, 5.6, 5.425)","(4.4, 5.6, 5.5285714285714285)","(81.0, 140.0, 136.05263157894737)","(61.0, 110.0, 107.85714285714286)","(7.0, 8.8, 8.753846153846155)"
11-01-2023 17:54:34.026328,"(5.0, 7.0, 6.866666666666666)","(3.5, 4.1, 3.903030303030303)","(7.5, 11.0, 10.640625)","(26.0, 80.0, 60.76923076923077)","(4.8, 5.5, 5.408333333333333)","(4.4, 5.6, 5.56)","(81.0, 140.0, 106.25)","(61.0, 110.0, 107.85714285714286)","(7.0, 8.8, 8.963636363636363)"
11-01-2023 17:54:35.635282,"(5.0, 7.2, 7.0588235294117645)","(3.5, 4.1, 3.7529880478087647)","(7.5, 11.0, 10.680555555555555)","(31.0, 80.0, 71.0)","(4.8, 5.5, 5.440909090909091)","(4.4, 5.6, 5.628571428571429)","(81.0, 140.0, 158.75)","(61.0, 110.0, 107.91666666666666)","(7.0, 9.0, 8.981818181818182)"
11-01-2023 17:54:37.234609,"(5.0, 7.4, 7.304)","(3.5, 3.8, 3.7529880478087647)","(7.5, 11.0, 10.680555555555555)","(31.0, 75.0, 71.0)","(4.8, 5.6, 5.440909090909091)","(4.4, 5.7, 5.566666666666666)","(81.0, 170.0, 158.75)","(61.0, 110.0, 107.91666666666666)","(7.0, 9.0, 8.984)"
11-01-2023 17:54:38.743457,"(5.0, 7.4, 7.475862068965517)","(3.5, 3.8, 3.6875)","(7.5, 11.0, 11.5)","(31.0, 75.0, 71.0)","(4.8, 5.6, 5.696153846153846)","(4.4, 5.7, 5.006666666666667)","(81.0, 170.0, 161.42857142857142)","(61.0, 110.0, 123.0)","(7.0, 9.0, 9.36)"
11-01-2023 17:54:40.083408,"(5.0, 7.6, 7.475862068965517)","(3.5, 3.7, 3.685714285714286)","(7.5, 12.0, 11.625)","(31.0, 75.0, 66.42857142857143)","(4.8, 5.8, 5.714285714285714)","(4.4, 5.3, 5.1049999999999995)","(81.0, 170.0, 163.33333333333334)","(61.0, 130.0, 126.81818181818181)","(7.0, 9.6, 9.225)"
11-01-2023 17:54:41.613605,"(5.0, 7.6, 6.942857142857143)","(3.4, 3.7, 3.645)","(7.5, 12.0, 11.727272727272727)","(31.0, 75.0, 63.75)","(4.8, 5.8, 5.883333333333334)","(4.4, 5.3, 5.135483870967742)","(81.0, 170.0, 163.33333333333334)","(61.0, 130.0, 126.25)","(7.0, 9.6, 9.274999999999999)"
11-01-2023 17:54:43.558852,"(5.0, 7.2, 7.236363636363636)","(3.4, 3.7, 3.450637755102041)","(7.5, 12.0, 11.193548387096774)","(31.0, 75.0, 72.5)","(4.8, 6.0, 5.960869565217392)","(4.4, 5.3, 5.107692307692308)","(81.0, 170.0, 163.33333333333334)","(61.0, 140.0, 126.66666666666667)","(7.0, 9.6, 9.381818181818181)"
11-01-2023 17:54:45.210203,"(5.0, 7.6, 7.381818181818182)","(3.4, 3.5, 3.451846965699209)","(7.5, 12.0, 11.31578947368421)","(31.0, 75.0, 72.5)","(4.8, 6.0, 5.7700000000000005)","(4.4, 5.4, 5.233333333333333)","(91.0, 170.0, 163.33333333333334)","(61.0, 140.0, 118.18181818181819)","(7.0, 9.6, 9.730434782608697)"
11-01-2023 17:54:47.067021,"(5.0, 7.6, 7.4799999999999995)","(3.4, 3.5, 3.4523690773067335)","(7.5, 12.0, 11.31578947368421)","(31.0, 75.0, 65.0)","(4.8, 6.0, 5.795238095238095)","(4.4, 5.3, 5.2625)","(91.0, 170.0, 163.33333333333334)","(61.0, 140.0, 118.18181818181819)","(7.0, 9.8, 9.725000000000001)"
11-01-2023 17:54:48.830271,"(5.0, 7.6, 7.4799999999999995)","(3.4, 3.5, 3.4523690773067335)","(7.5, 12.0, 11.31578947368421)","(31.0, 70.0, 65.0)","(4.8, 6.0, 5.985714285714286)","(4.4, 5.3, 5.107692307692308)","(91.0, 170.0, 164.0)","(61.0, 140.0, 114.28571428571429)","(7.0, 9.8, 9.545454545454545)"
11-01-2023 17:54:51.160287,"(5.0, 7.2, 7.038095238095238)","(3.4, 3.5, 3.413065326633166)","(7.5, 12.5, 12.027777777777779)","(31.0, 70.0, 61.666666666666664)","(4.8, 6.2, 6.036363636363636)","(4.4, 5.4, 5.272727272727273)","(91.0, 170.0, 164.0)","(61.0, 140.0, 114.28571428571429)","(7.0, 9.8, 9.588235294117647)"
11-01-2023 17:54:52.774225,"(5.0, 7.2, 6.966666666666667)","(3.4, 3.5, 3.5052631578947366)","(7.5, 12.5, 12.055555555555555)","(31.0, 70.0, 57.857142857142854)","(4.8, 6.2, 6.0125)","(4.4, 5.4, 5.175)","(91.0, 170.0, 154.0)","(61.0, 140.0, 120.0)","(7.0, 9.8, 9.656)"
11-01-2023 17:54:54.370209,"(5.5, 7.0, 6.951428571428571)","(3.1, 3.6, 3.591304347826087)","(8.0, 12.5, 11.75)","(31.0, 60.0, 58.333333333333336)","(5.0, 6.2, 6.042105263157895)","(4.4, 5.4, 5.205882352941177)","(91.0, 170.0, 155.0)","(71.0, 130.0, 130.0)","(7.0, 9.8, 9.656)"
11-01-2023 17:54:56.020001,"(5.5, 7.0, 6.907692307692308)","(3.1, 3.6, 3.5055555555555555)","(8.0, 12.5, 11.766666666666667)","(31.0, 60.0, 69.79166666666667)","(5.0, 6.2, 6.019047619047619)","(4.4, 5.4, 5.187096774193548)","(91.0, 170.0, 158.1818181818182)","(71.0, 150.0, 118.57142857142857)","(7.0, 9.8, 9.656)"
11-01-2023 17:54:57.594270,"(5.5, 7.0, 6.907692307692308)","(3.1, 3.6, 3.5055555555555555)","(8.0, 12.0, 11.5)","(31.0, 70.0, 56.785714285714285)","(5.0, 6.2, 5.822222222222222)","(4.4, 5.4, 5.282857142857143)","(81.0, 190.0, 165.0)","(71.0, 140.0, 105.0)","(7.0, 9.8, 9.938461538461539)"
11-01-2023 17:54:59.083292,"(5.5, 7.0, 6.852631578947368)","(3.1, 3.6, 3.5829268292682928)","(8.0, 11.5, 11.238095238095237)","(31.0, 65.0, 56.785714285714285)","(5.0, 6.0, 5.822222222222222)","(4.4, 5.5, 5.282857142857143)","(81.0, 180.0, 165.0)","(71.0, 110.0, 105.0)","(7.0, 10.0, 10.071428571428571)"
11-01-2023 17:55:00.488229,"(5.5, 7.0, 6.963636363636364)","(3.1, 3.7, 3.6883116883116887)","(8.0, 11.5, 11.4)","(31.0, 65.0, 56.92982456140351)","(5.0, 6.2, 6.0)","(4.4, 5.5, 5.271428571428571)","(81.0, 180.0, 152.5)","(71.0, 110.0, 105.0)","(7.0, 10.5, 9.961538461538462)"
11-01-2023 17:55:01.889719,"(5.5, 6.8, 6.788571428571428)","(3.1, 3.75, 3.722950819672131)","(8.0, 11.5, 11.384615384615385)","(31.0, 65.0, 55.8)","(5.0, 6.0, 5.861538461538462)","(4.4, 5.4, 5.371153846153846)","(81.0, 190.0, 174.28571428571428)","(71.0, 110.0, 106.0)","(7.0, 10.5, 10.1171875)"
11-01-2023 17:55:03.496332,"(5.5, 7.0, 6.96)","(3.1, 3.75, 3.7291666666666665)","(8.0, 11.5, 11.368421052631579)","(31.0, 65.0, 56.48148148148148)","(5.0, 5.9, 5.848387096774194)","(4.4, 5.4, 5.438461538461539)","(81.0, 180.0, 172.0)","(71.0, 110.0, 106.66666666666667)","(7.0, 10.5, 9.92)"
11-01-2023 17:55:04.986575,"(5.5, 6.8, 6.7908045977011495)","(3.1, 3.75, 3.7291666666666665)","(8.0, 11.5, 11.368421052631579)","(31.0, 65.0, 56.48148148148148)","(5.0, 5.9, 5.775862068965518)","(4.4, 5.5, 5.4185185185185185)","(81.0, 180.0, 170.0)","(71.0, 110.0, 115.0)","(7.0, 10.0, 10.266666666666667)"
11-01-2023 17:55:06.516232,"(5.5, 6.8, 6.790361445783132)","(3.1, 3.75, 3.7962365591397846)","(8.0, 11.5, 11.38888888888889)","(31.0, 65.0, 59.44444444444444)","(5.0, 5.9, 5.761111111111111)","(4.4, 5.5, 4.97719298245614)","(81.0, 180.0, 157.14285714285714)","(71.0, 130.0, 110.9090909090909)","(7.0, 10.5, 10.15)"
11-01-2023 17:55:07.975820,"(5.5, 6.8, 6.948936170212766)","(3.1, 3.8, 3.8477272727272727)","(8.0, 11.5, 11.847826086956522)","(31.0, 60.0, 59.44444444444444)","(5.0, 5.8, 5.827272727272727)","(4.4, 5.0, 5.057142857142857)","(81.0, 180.0, 165.71428571428572)","(71.0, 130.0, 114.44444444444444)","(7.0, 10.5, 10.123076923076923)"
11-01-2023 17:55:09.805802,"(5.5, 7.0, 6.948936170212766)","(3.1, 3.85, 3.8482608695652174)","(8.0, 12.0, 11.756756756756756)","(31.0, 60.0, 59.44444444444444)","(5.0, 5.9, 5.7444444444444445)","(4.4, 5.4, 5.0268292682926825)","(81.0, 180.0, 158.57142857142858)","(71.0, 130.0, 117.27272727272727)","(7.0, 10.5, 9.887500000000001)"
11-01-2023 17:55:11.243458,"(5.5, 7.4, 7.2153846153846155)","(3.1, 3.85, 3.783333333333333)","(8.0, 12.0, 11.756756756756756)","(31.0, 60.0, 59.44444444444444)","(5.0, 5.8, 5.815555555555556)","(4.4, 5.1, 4.833333333333333)","(81.0, 170.0, 158.57142857142858)","(71.0, 130.0, 117.27272727272727)","(7.0, 10.5, 9.887500000000001)"
11-01-2023 17:55:12.851141,"(5.5, 7.4, 7.30625)","(3.1, 3.85, 3.783333333333333)","(8.0, 12.0, 11.756756756756756)","(31.0, 60.0, 59.44444444444444)","(5.0, 5.9, 5.815555555555556)","(4.4, 4.9, 4.789795918367347)","(81.0, 170.0, 158.57142857142858)","(71.0, 130.0, 123.33333333333333)","(7.0, 10.5, 10.181818181818182)"
11-01-2023 17:55:14.293772,"(5.5, 7.4, 7.356521739130435)","(3.1, 3.85, 3.753846153846154)","(8.0, 12.0, 11.8)","(31.0, 60.0, 59.44444444444444)","(5.0, 5.9, 5.354054054054054)","(4.4, 4.9, 4.733333333333333)","(81.0, 170.0, 150.83333333333334)","(71.0, 150.0, 123.33333333333333)","(7.0, 10.5, 10.714285714285714)"
11-01-2023 17:55:15.744797,"(5.5, 7.4, 7.356521739130435)","(3.1, 3.8, 3.753846153846154)","(8.0, 12.0, 11.8)","(31.0, 60.0, 59.44444444444444)","(5.0, 5.4, 5.308450704225352)","(4.4, 4.9, 4.733333333333333)","(81.0, 180.0, 150.83333333333334)","(51.0, 150.0, 124.54545454545455)","(7.0, 11.0, 10.714285714285714)"
11-01-2023 17:55:17.135190,"(5.5, 7.6, 7.688888888888888)","(3.1, 3.8, 3.816666666666667)","(8.0, 12.0, 11.844827586206897)","(31.0, 60.0, 59.44444444444444)","(5.0, 5.4, 5.290909090909091)","(4.4, 4.9, 4.855555555555556)","(81.0, 180.0, 150.83333333333334)","(51.0, 150.0, 118.88888888888889)","(7.0, 11.0, 10.958333333333334)"
11-01-2023 17:55:18.615705,"(5.5, 7.8, 7.672727272727273)","(3.1, 3.85, 3.74375)","(8.0, 12.0, 11.863636363636363)","(31.0, 60.0, 59.44444444444444)","(5.0, 5.3, 5.277777777777778)","(4.4, 4.9, 4.87)","(81.0, 180.0, 150.83333333333334)","(71.0, 150.0, 118.88888888888889)","(7.0, 11.0, 11.12295081967213)"
11-01-2023 17:55:20.026035,"(5.5, 7.6, 7.28)","(3.1, 3.75, 3.7578947368421054)","(8.0, 12.0, 11.863636363636363)","(31.0, 60.0, 59.44444444444444)","(5.0, 5.3, 5.2387096774193544)","(4.4, 4.9, 4.842857142857143)","(81.0, 180.0, 150.83333333333334)","(71.0, 150.0, 115.92592592592592)","(7.0, 11.5, 11.522222222222222)"
11-01-2023 17:55:21.531776,"(5.5, 7.6, 7.338775510204082)","(3.1, 3.9, 3.8785714285714286)","(8.0, 12.0, 11.7)","(31.0, 60.0, 59.583333333333336)","(4.8, 5.3, 5.240625)","(4.4, 4.9, 4.86923076923077)","(81.0, 180.0, 153.07692307692307)","(71.0, 150.0, 102.08333333333333)","(7.0, 12.0, 11.282608695652174)"
11-01-2023 17:55:23.248269,"(5.5, 7.6, 7.572972972972973)","(3.1, 3.9, 3.8785714285714286)","(8.0, 12.0, 11.391304347826086)","(31.0, 60.0, 59.583333333333336)","(4.8, 5.3, 5.284018264840182)","(4.4, 4.9, 4.833333333333333)","(81.0, 180.0, 153.07692307692307)","(71.0, 150.0, 102.08333333333333)","(7.0, 11.5, 11.282608695652174)"
11-01-2023 17:55:25.019411,"(5.5, 7.8, 7.623529411764705)","(3.1, 3.9, 3.7807692307692307)","(8.0, 11.5, 11.407407407407407)","(31.0, 60.0, 59.583333333333336)","(4.8, 5.3, 5.29927536231884)","(4.4, 4.9, 4.833333333333333)","(81.0, 180.0, 153.07692307692307)","(71.0, 150.0, 102.08333333333333)","(7.0, 11.5, 11.333333333333334)"
11-01-2023 17:55:26.547344,"(5.5, 7.8, 7.623529411764705)","(3.1, 3.85, 3.661842105263158)","(8.0, 11.5, 11.407407407407407)","(31.0, 60.0, 59.583333333333336)","(4.8, 5.3, 5.34)","(4.4, 4.9, 4.790909090909091)","(81.0, 180.0, 148.75)","(71.0, 150.0, 102.08333333333333)","(7.0, 11.5, 11.535714285714286)"
11-01-2023 17:55:28.145475,"(5.5, 7.8, 7.55)","(3.1, 3.7, 3.625)","(8.0, 11.5, 11.407407407407407)","(31.0, 60.0, 59.5)","(4.8, 5.4, 5.341463414634147)","(4.4, 4.9, 4.7384615384615385)","(81.0, 180.0, 148.75)","(71.0, 150.0, 102.08333333333333)","(7.0, 12.0, 11.297297297297296)"
11-01-2023 17:55:29.717269,"(5.5, 7.8, 7.3826086956521735)","(3.1, 3.7, 3.660576923076923)","(8.0, 11.5, 11.426470588235293)","(31.0, 60.0, 59.583333333333336)","(4.8, 5.4, 5.368531468531469)","(4.4, 5.0, 4.954666666666667)","(81.0, 180.0, 155.0)","(71.0, 150.0, 113.33333333333333)","(7.5, 12.0, 11.46774193548387)"
11-01-2023 17:55:31.352436,"(5.5, 7.6, 7.404081632653061)","(3.1, 3.75, 3.6208333333333336)","(8.0, 11.5, 11.386363636363637)","(31.0, 60.0, 59.583333333333336)","(4.8, 5.4, 5.249315068493151)","(4.4, 5.0, 5.024242424242424)","(81.0, 180.0, 155.0)","(71.0, 140.0, 113.33333333333333)","(7.5, 11.5, 11.35)"
11-01-2023 17:55:32.919708,"(5.5, 7.6, 7.283870967741936)","(3.1, 3.75, 3.6208333333333336)","(8.0, 11.5, 11.386363636363637)","(31.0, 60.0, 59.583333333333336)","(4.8, 5.4, 5.475)","(4.4, 5.1, 5.021875)","(81.0, 180.0, 155.0)","(71.0, 140.0, 113.33333333333333)","(7.5, 12.0, 11.35)"
11-01-2023 17:55:34.490365,"(5.5, 7.4, 7.283870967741936)","(3.1, 3.75, 3.6197368421052634)","(8.0, 11.5, 11.386363636363637)","(31.0, 60.0, 59.583333333333336)","(4.8, 5.6, 5.589655172413793)","(4.4, 5.1, 4.764367816091954)","(81.0, 180.0, 155.0)","(71.0, 140.0, 113.33333333333333)","(8.0, 12.0, 11.35)"
11-01-2023 17:55:36.029625,"(5.5, 7.4, 7.3100000000000005)","(3.1, 3.75, 3.69375)","(8.5, 11.5, 11.386363636363637)","(31.0, 60.0, 59.583333333333336)","(4.8, 5.6, 5.479268292682926)","(4.4, 4.9, 4.764367816091954)","(81.0, 180.0, 155.0)","(71.0, 140.0, 113.33333333333333)","(8.0, 12.0, 11.35)"
11-01-2023 17:55:37.692824,"(5.5, 7.4, 7.352941176470589)","(3.1, 3.7, 3.6966666666666668)","(8.5, 11.5, 11.303030303030303)","(31.0, 60.0, 56.774193548387096)","(4.8, 5.6, 5.4676470588235295)","(4.4, 4.9, 4.718461538461539)","(81.0, 180.0, 155.0)","(71.0, 140.0, 113.33333333333333)","(8.0, 12.0, 11.420454545454545)"
11-01-2023 17:55:39.278158,"(5.5, 7.4, 7.3552238805970145)","(3.1, 3.7, 3.6353658536585365)","(8.5, 12.0, 11.303030303030303)","(31.0, 65.0, 56.92982456140351)","(4.8, 5.5, 5.4676470588235295)","(4.4, 4.9, 4.733802816901409)","(81.0, 180.0, 155.0)","(71.0, 140.0, 113.33333333333333)","(8.0, 12.0, 11.307692307692308)"
11-01-2023 17:55:40.978583,"(5.5, 7.6, 7.3552238805970145)","(3.1, 3.75, 3.625221238938053)","(8.5, 12.0, 11.303030303030303)","(31.0, 65.0, 56.92982456140351)","(4.8, 5.5, 5.4676470588235295)","(4.4, 4.9, 4.733802816901409)","(81.0, 180.0, 155.0)","(71.0, 140.0, 113.33333333333333)","(8.0, 11.5, 11.222222222222221)"
11-01-2023 17:55:42.571667,"(5.5, 7.6, 7.296296296296297)","(3.1, 3.75, 3.626146788990826)","(8.5, 12.0, 11.229885057471265)","(31.0, 65.0, 56.92982456140351)","(4.8, 5.5, 5.4361702127659575)","(4.4, 4.9, 4.733802816901409)","(81.0, 180.0, 155.0)","(71.0, 140.0, 113.33333333333333)","(8.0, 11.5, 10.8125)"
11-01-2023 17:55:44.456733,"(5.5, 7.6, 7.294736842105263)","(3.1, 3.75, 3.626146788990826)","(8.5, 12.0, 11.229885057471265)","(31.0, 65.0, 56.92982456140351)","(4.8, 5.5, 5.522988505747127)","(4.4, 4.9, 4.8578947368421055)","(81.0, 180.0, 150.83333333333334)","(71.0, 140.0, 113.33333333333333)","(8.0, 11.0, 10.82258064516129)"
11-01-2023 17:55:46.588812,"(5.5, 7.4, 7.3047619047619055)","(3.1, 3.75, 3.659090909090909)","(8.5, 12.0, 11.204545454545455)","(31.0, 65.0, 57.20338983050848)","(4.8, 5.6, 5.425581395348837)","(4.4, 5.0, 4.975)","(81.0, 180.0, 163.33333333333331)","(71.0, 140.0, 120.0)","(8.0, 11.0, 10.840579710144928)"
11-01-2023 17:55:48.272974,"(5.5, 7.4, 7.3047619047619055)","(3.1, 3.75, 3.635593220338983)","(8.5, 12.0, 11.413793103448276)","(31.0, 65.0, 57.58064516129032)","(4.8, 5.5, 5.451515151515151)","(4.4, 5.0, 4.982857142857143)","(81.0, 180.0, 157.27272727272728)","(71.0, 140.0, 120.0)","(8.0, 11.0, 10.840579710144928)"
11-01-2023 17:55:49.813380,"(5.5, 7.4, 7.3047619047619055)","(3.1, 3.75, 3.615277777777778)","(8.5, 11.5, 11.426470588235293)","(31.0, 65.0, 57.58064516129032)","(4.8, 5.5, 5.448387096774193)","(4.4, 5.0, 4.9363636363636365)","(81.0, 180.0, 160.0)","(71.0, 140.0, 120.0)","(8.0, 11.0, 10.813333333333333)"
11-01-2023 17:55:51.505569,"(5.5, 7.4, 7.218803418803419)","(3.1, 3.75, 3.60875)","(8.5, 11.5, 11.416666666666666)","(31.0, 65.0, 60.4)","(4.8, 5.5, 5.48)","(4.4, 5.1, 4.964285714285714)","(81.0, 180.0, 160.0)","(71.0, 140.0, 120.0)","(8.0, 11.0, 10.813333333333333)"
11-01-2023 17:55:53.060113,"(5.5, 7.4, 7.231746031746032)","(3.1, 3.75, 3.571153846153846)","(8.5, 11.5, 11.435897435897436)","(31.0, 65.0, 60.5)","(4.8, 5.5, 5.442857142857143)","(4.4, 5.2, 5.166666666666667)","(81.0, 180.0, 160.0)","(71.0, 140.0, 120.0)","(8.0, 11.0, 10.829268292682928)"
11-01-2023 17:55:54.594674,"(5.5, 7.4, 7.097142857142857)","(3.1, 3.6, 3.5693877551020408)","(8.5, 11.5, 11.435897435897436)","(31.0, 65.0, 60.833333333333336)","(4.8, 5.5, 5.4714285714285715)","(4.4, 5.2, 5.18)","(81.0, 180.0, 155.0)","(71.0, 140.0, 120.0)","(8.0, 11.0, 10.96551724137931)"
11-01-2023 17:55:56.157909,"(5.5, 7.4, 7.174358974358975)","(3.1, 3.6, 3.57375)","(8.5, 11.5, 11.435897435897436)","(31.0, 65.0, 60.5)","(4.8, 5.6, 5.4714285714285715)","(4.4, 5.3, 5.285714285714286)","(81.0, 180.0, 155.0)","(71.0, 140.0, 120.0)","(8.0, 11.0, 11.053571428571429)"
11-01-2023 17:55:57.728466,"(5.5, 7.2, 6.752631578947368)","(3.1, 3.6, 3.524812030075188)","(8.5, 11.5, 12.485714285714286)","(31.0, 65.0, 60.5)","(4.8, 5.6, 5.4875)","(4.4, 5.3, 5.285714285714286)","(81.0, 180.0, 155.0)","(71.0, 140.0, 120.0)","(8.0, 11.5, 11.037037037037036)"
11-01-2023 17:55:59.358515,"(5.5, 6.8, 7.3212598425196855)","(3.1, 3.6, 3.5019607843137255)","(8.5, 12.5, 12.485507246376812)","(31.0, 65.0, 56.964285714285715)","(4.8, 5.6, 5.4875)","(4.4, 5.3, 5.285714285714286)","(81.0, 180.0, 155.0)","(71.0, 140.0, 120.0)","(8.0, 11.5, 11.038461538461538)"
11-01-2023 17:56:01.020725,"(5.5, 7.4, 7.25)","(3.1, 3.6, 3.5149122807017545)","(8.5, 12.5, 12.27450980392157)","(31.0, 65.0, 56.964285714285715)","(4.8, 5.6, 5.463333333333334)","(4.4, 5.3, 5.277777777777778)","(81.0, 180.0, 155.0)","(71.0, 140.0, 120.0)","(8.0, 11.5, 11.192307692307692)"
11-01-2023 17:56:02.823870,"(5.5, 7.4, 7.226666666666667)","(3.1, 3.55, 3.485)","(8.5, 12.5, 12.27450980392157)","(31.0, 65.0, 56.964285714285715)","(4.8, 5.5, 5.468131868131868)","(4.4, 5.3, 5.277272727272727)","(81.0, 180.0, 145.0)","(71.0, 130.0, 127.22222222222223)","(8.0, 11.5, 11.086206896551724)"
11-01-2023 17:56:04.452349,"(5.5, 7.4, 7.205)","(3.1, 3.55, 3.42)","(8.5, 12.5, 11.706896551724139)","(31.0, 65.0, 56.1764705882353)","(4.8, 5.6, 5.323076923076923)","(4.4, 5.4, 5.316666666666666)","(81.0, 180.0, 136.0)","(71.0, 130.0, 110.71428571428572)","(8.0, 11.5, 11.012820512820513)"
11-01-2023 17:56:06.120728,"(5.5, 7.4, 6.472340425531915)","(3.1, 3.55, 3.5272727272727273)","(8.5, 12.5, 12.192307692307692)","(31.0, 65.0, 56.395348837209305)","(4.8, 5.5, 5.392307692307692)","(4.4, 5.5, 5.484210526315789)","(71.0, 140.0, 150.0)","(71.0, 130.0, 115.0)","(8.0, 11.5, 11.333333333333334)"
11-01-2023 17:56:07.697570,"(5.5, 6.6, 6.328)","(3.1, 3.65, 3.4529411764705884)","(8.5, 13.0, 12.777777777777779)","(31.0, 65.0, 55.51282051282051)","(4.8, 5.5, 5.6571428571428575)","(4.4, 5.8, 5.6571428571428575)","(71.0, 180.0, 166.57894736842104)","(71.0, 140.0, 125.0)","(8.0, 12.0, 11.733333333333333)"
11-01-2023 17:56:09.273182,"(5.5, 6.4, 6.01578947368421)","(3.1, 3.6, 3.57)","(8.5, 13.0, 8.583333333333334)","(31.0, 65.0, 38.18181818181818)","(4.8, 6.0, 5.372727272727273)","(4.4, 6.0, 5.288888888888889)","(71.0, 180.0, 77.27272727272728)","(71.0, 140.0, 172.5)","(8.0, 12.0, 9.24)"
11-01-2023 17:56:10.802801,"(5.5, 8.0, 5.1)","(3.1, 3.75, 3.5999999999999996)","(8.5, 11.5, 9.75)","(31.0, 80.0, 52.0)","(4.8, 6.6, 5.14)","(4.4, 6.0, 5.366666666666666)","(71.0, 200.0, 103.33333333333334)","(71.0, 290.0, 211.66666666666666)","(8.0, 13.5, 7.2727272727272725)"
11-01-2023 17:56:12.461529,"(5.5, 5.1, 3.7875)","(3.1, 4.6, 3.7666666666666666)","(8.5, 11.5, 10.5)","(31.0, 70.0, 52.0)","(4.8, 6.4, 6.375)","(4.4, 6.0, 4.825)","(71.0, 180.0, 122.5)","(71.0, 290.0, 140.0)","(8.0, 13.5, 12.120000000000001)"
11-01-2023 17:56:13.950879,"(5.5, 5.1, 4.35)","(3.1, 4.6, 3.6857142857142855)","(8.5, 13.0, 12.0)","(31.0, 70.0, 47.666666666666664)","(4.8, 8.0, 6.699999999999999)","(4.4, 5.9, 4.474074074074074)","(71.0, 180.0, 103.33333333333334)","(71.0, 290.0, 167.5)","(8.0, 13.5, 9.066666666666666)"
