,Elusive Eagle,Swan Island,Arthur In Charge,Turboart,Wait A Minute,Dont Diss Around,The Power Of One,Expensive To Keep,Secret Cash,Got The Lot
05-01-2023 16:48:06.985190,"(10.0, 14.0, 13.564516129032258)","(19.0, 25.0, 24.4)","(8.0, 9.6, 9.325)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 88.75)","(4.8, 6.6, 6.341935483870968)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.2)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:48:08.240850,"(10.0, 14.0, 13.564516129032258)","(19.0, 25.0, 24.4)","(8.0, 9.6, 9.325)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 88.75)","(4.8, 6.4, 6.329411764705883)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.2)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:48:09.395542,"(10.0, 14.0, 13.163636363636364)","(19.0, 25.0, 24.4)","(8.0, 9.4, 9.266666666666667)","(2.9, 4.0, 3.933333333333333)","(61.0, 100.0, 88.75)","(4.8, 6.4, 6.329411764705883)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.4)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:48:10.584427,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 4.0, 3.9215686274509802)","(61.0, 100.0, 88.75)","(4.8, 6.4, 6.329411764705883)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.4)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:48:11.760466,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 4.0, 3.9219999999999997)","(61.0, 100.0, 88.75)","(4.8, 6.4, 6.329411764705883)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.4)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:48:12.994135,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 4.0, 3.9219999999999997)","(61.0, 100.0, 88.75)","(4.8, 6.4, 6.329411764705883)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.4)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:48:14.184239,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 4.0, 3.9219999999999997)","(61.0, 100.0, 88.75)","(4.8, 6.4, 6.329411764705883)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.4)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:48:15.372581,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 4.0, 3.9219999999999997)","(61.0, 100.0, 88.75)","(4.8, 6.6, 6.4)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.4)","(3.8, 4.0, 3.9434782608695653)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:48:16.752482,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 4.0, 3.913333333333333)","(61.0, 100.0, 88.75)","(4.8, 6.6, 6.4)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.4)","(3.8, 4.0, 3.9434782608695653)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:48:17.946714,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 4.0, 3.913333333333333)","(61.0, 100.0, 88.5)","(4.8, 6.6, 6.4)","(18.0, 30.0, 26.428571428571427)","(12.0, 19.0, 18.4)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 83.33333333333333)"
05-01-2023 16:48:19.065305,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 4.0, 3.913333333333333)","(61.0, 120.0, 97.5)","(4.8, 6.6, 6.4)","(18.0, 30.0, 27.22222222222222)","(12.0, 19.0, 18.4)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 98.0)"
05-01-2023 16:48:20.224449,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 4.0, 3.9120689655172414)","(61.0, 110.0, 97.5)","(4.8, 6.6, 6.4)","(18.0, 30.0, 27.22222222222222)","(12.0, 19.0, 18.4)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 98.0)"
05-01-2023 16:48:21.378455,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 3.95, 3.9120689655172414)","(61.0, 110.0, 97.5)","(4.8, 6.6, 6.4)","(18.0, 30.0, 27.22222222222222)","(12.0, 19.0, 18.4)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 98.0)"
05-01-2023 16:48:22.553657,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 3.95, 3.9120689655172414)","(61.0, 110.0, 97.5)","(4.8, 6.6, 6.4)","(18.0, 30.0, 27.22222222222222)","(12.0, 19.0, 18.333333333333332)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 98.0)"
05-01-2023 16:48:23.703886,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 3.95, 3.9120689655172414)","(61.0, 110.0, 97.5)","(4.8, 6.6, 6.4)","(18.0, 30.0, 27.22222222222222)","(12.0, 19.5, 18.333333333333332)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 98.0)"
05-01-2023 16:48:24.859039,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 3.95, 3.9120689655172414)","(61.0, 110.0, 97.5)","(4.8, 6.6, 6.346666666666667)","(18.0, 30.0, 27.22222222222222)","(12.0, 19.5, 18.333333333333332)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 98.0)"
05-01-2023 16:48:26.065284,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 3.95, 3.90625)","(61.0, 110.0, 97.5)","(4.8, 6.4, 6.4)","(18.0, 30.0, 27.22222222222222)","(12.0, 19.5, 18.333333333333332)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 98.0)"
05-01-2023 16:48:27.231994,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 3.95, 3.90625)","(61.0, 110.0, 97.5)","(4.8, 6.6, 6.4)","(18.0, 30.0, 27.22222222222222)","(12.0, 19.5, 18.333333333333332)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 98.0)"
05-01-2023 16:48:28.412968,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 3.95, 3.9075757575757577)","(61.0, 110.0, 97.5)","(4.8, 6.6, 6.430769230769231)","(18.0, 30.0, 25.9375)","(12.0, 19.5, 18.625)","(3.8, 4.0, 3.9434782608695653)","(41.0, 120.0, 83.33333333333333)"
05-01-2023 16:48:29.638219,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 3.95, 3.9000000000000004)","(61.0, 110.0, 97.5)","(4.8, 6.6, 6.460869565217391)","(18.0, 30.0, 27.352941176470587)","(12.0, 19.5, 18.884615384615383)","(3.8, 4.0, 3.9434782608695653)","(41.0, 120.0, 72.85714285714286)"
05-01-2023 16:48:30.896971,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.5)","(8.0, 9.4, 9.266666666666667)","(2.9, 3.95, 3.9000000000000004)","(61.0, 110.0, 97.5)","(4.8, 6.6, 6.460869565217391)","(18.0, 29.0, 24.615384615384617)","(12.0, 19.5, 18.884615384615383)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 87.0)"
05-01-2023 16:48:32.076524,"(10.0, 14.0, 13.220338983050848)","(19.0, 25.0, 24.6)","(8.0, 9.4, 9.266666666666667)","(2.9, 3.95, 3.8722222222222222)","(61.0, 110.0, 97.5)","(4.8, 6.6, 6.430769230769231)","(18.0, 30.0, 27.40740740740741)","(12.0, 19.5, 18.884615384615383)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 87.0)"
05-01-2023 16:48:33.313759,"(10.0, 14.0, 13.220338983050848)","(19.0, 27.0, 25.666666666666668)","(8.0, 9.4, 9.266666666666667)","(2.9, 3.95, 3.8722222222222222)","(61.0, 110.0, 97.5)","(4.8, 6.6, 6.430769230769231)","(18.0, 30.0, 25.863636363636363)","(12.0, 19.5, 18.884615384615383)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 72.85714285714286)"
05-01-2023 16:48:34.661792,"(10.0, 14.0, 13.220338983050848)","(19.0, 27.0, 25.666666666666668)","(8.0, 9.4, 9.114285714285714)","(2.9, 3.95, 3.8722222222222222)","(61.0, 110.0, 88.5)","(4.8, 6.6, 6.4322580645161285)","(18.0, 30.0, 26.31578947368421)","(12.0, 19.5, 18.884615384615383)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 72.85714285714286)"
05-01-2023 16:48:35.942438,"(10.0, 14.0, 13.220338983050848)","(19.0, 27.0, 25.666666666666668)","(8.0, 9.4, 9.114285714285714)","(2.9, 3.95, 3.8722222222222222)","(61.0, 120.0, 88.5)","(4.8, 6.6, 6.4322580645161285)","(18.0, 30.0, 26.31578947368421)","(12.0, 19.5, 18.884615384615383)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 72.85714285714286)"
05-01-2023 16:48:37.365341,"(10.0, 14.0, 13.220338983050848)","(19.0, 27.0, 25.666666666666668)","(8.0, 9.4, 9.114285714285714)","(2.9, 3.95, 3.8722222222222222)","(61.0, 120.0, 88.88888888888889)","(4.8, 6.6, 6.4322580645161285)","(18.0, 30.0, 26.31578947368421)","(12.0, 19.5, 18.884615384615383)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 72.85714285714286)"
05-01-2023 16:48:38.914251,"(10.0, 14.0, 13.220338983050848)","(19.0, 27.0, 25.666666666666668)","(8.0, 9.4, 9.114285714285714)","(2.9, 3.95, 3.875)","(61.0, 120.0, 88.88888888888889)","(4.8, 6.6, 6.451428571428571)","(18.0, 30.0, 26.31578947368421)","(12.0, 19.5, 18.884615384615383)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 72.85714285714286)"
05-01-2023 16:48:40.159490,"(10.0, 14.0, 13.220338983050848)","(19.0, 27.0, 25.666666666666668)","(8.0, 9.4, 9.114285714285714)","(2.9, 3.9, 3.875)","(61.0, 120.0, 88.88888888888889)","(4.8, 6.6, 6.451428571428571)","(18.0, 30.0, 26.666666666666668)","(12.0, 19.5, 18.928571428571427)","(3.8, 4.0, 3.9217391304347826)","(41.0, 120.0, 87.0)"
05-01-2023 16:48:41.365094,"(10.0, 14.0, 13.220338983050848)","(19.0, 27.0, 26.428571428571427)","(8.0, 9.4, 9.114285714285714)","(2.9, 3.9, 3.8416666666666663)","(61.0, 120.0, 88.88888888888889)","(4.8, 6.6, 6.451428571428571)","(18.0, 30.0, 26.666666666666668)","(12.0, 19.5, 18.928571428571427)","(3.8, 4.0, 3.9277777777777776)","(41.0, 120.0, 87.0)"
05-01-2023 16:48:42.536533,"(10.0, 14.0, 13.220338983050848)","(19.0, 27.0, 26.428571428571427)","(8.0, 9.4, 9.114285714285714)","(2.9, 3.9, 3.826315789473684)","(61.0, 120.0, 88.88888888888889)","(4.8, 6.6, 6.451428571428571)","(18.0, 30.0, 26.956521739130434)","(12.0, 19.5, 18.928571428571427)","(3.8, 4.0, 3.9277777777777776)","(41.0, 120.0, 87.0)"
05-01-2023 16:48:43.741972,"(10.0, 14.0, 13.220338983050848)","(19.0, 27.0, 26.428571428571427)","(8.0, 9.4, 9.114285714285714)","(2.9, 3.9, 3.826315789473684)","(61.0, 120.0, 88.88888888888889)","(4.8, 6.6, 6.451428571428571)","(18.0, 30.0, 27.307692307692307)","(12.0, 19.5, 18.928571428571427)","(3.8, 4.0, 3.933333333333333)","(41.0, 120.0, 87.0)"
05-01-2023 16:48:44.993940,"(10.0, 14.0, 13.220338983050848)","(19.0, 27.0, 26.428571428571427)","(8.0, 9.4, 9.114285714285714)","(2.9, 3.9, 3.826315789473684)","(61.0, 120.0, 88.88888888888889)","(4.8, 6.6, 6.426666666666667)","(18.0, 30.0, 26.666666666666668)","(12.0, 19.5, 18.928571428571427)","(3.8, 4.0, 3.913333333333333)","(41.0, 120.0, 87.0)"
05-01-2023 16:48:46.264617,"(10.0, 14.0, 13.220338983050848)","(19.0, 27.0, 26.428571428571427)","(8.0, 9.4, 9.25)","(2.9, 3.9, 3.822222222222222)","(61.0, 120.0, 88.88888888888889)","(4.8, 6.6, 6.414285714285715)","(18.0, 30.0, 26.666666666666668)","(12.0, 19.5, 18.928571428571427)","(3.8, 4.0, 3.913333333333333)","(41.0, 120.0, 87.0)"
05-01-2023 16:48:47.466050,"(10.0, 14.0, 13.220338983050848)","(19.0, 27.0, 26.428571428571427)","(8.0, 9.4, 9.25)","(2.9, 3.9, 3.822222222222222)","(61.0, 120.0, 88.88888888888889)","(4.8, 6.6, 6.414285714285715)","(18.0, 30.0, 26.666666666666668)","(12.0, 19.5, 18.38235294117647)","(3.8, 4.0, 3.913333333333333)","(41.0, 120.0, 72.85714285714286)"
05-01-2023 16:48:48.695484,"(10.0, 14.0, 13.220338983050848)","(19.0, 32.0, 28.0)","(8.0, 9.2, 9.133333333333333)","(2.9, 3.9, 3.822222222222222)","(61.0, 120.0, 88.88888888888889)","(4.8, 6.6, 6.414285714285715)","(18.0, 30.0, 26.666666666666668)","(12.0, 19.0, 18.571428571428573)","(3.8, 4.0, 3.9250000000000003)","(41.0, 120.0, 83.33333333333333)"
05-01-2023 16:48:49.897605,"(10.0, 14.0, 13.220338983050848)","(19.0, 32.0, 29.6)","(8.0, 9.2, 9.05)","(2.9, 3.9, 3.8285714285714283)","(61.0, 120.0, 76.0)","(4.8, 6.6, 6.414285714285715)","(18.0, 30.0, 26.666666666666668)","(12.0, 19.0, 18.571428571428573)","(3.8, 3.95, 3.9250000000000003)","(41.0, 120.0, 81.5)"
05-01-2023 16:48:51.070594,"(10.0, 14.0, 13.220338983050848)","(19.0, 32.0, 29.473684210526315)","(8.0, 9.4, 9.066666666666666)","(2.9, 3.9, 3.818181818181818)","(61.0, 120.0, 76.0)","(4.8, 6.6, 6.414285714285715)","(18.0, 30.0, 34.8)","(12.0, 19.0, 18.571428571428573)","(3.8, 3.95, 3.9250000000000003)","(41.0, 120.0, 92.0)"
05-01-2023 16:48:52.302492,"(10.0, 14.0, 13.220338983050848)","(19.0, 30.0, 29.555555555555557)","(8.0, 9.4, 9.066666666666666)","(2.9, 3.9, 3.818181818181818)","(61.0, 110.0, 81.42857142857143)","(4.8, 6.6, 6.447058823529412)","(18.0, 38.0, 34.0)","(12.0, 19.0, 18.38235294117647)","(3.8, 3.95, 3.9250000000000003)","(41.0, 110.0, 80.0)"
05-01-2023 16:48:53.500690,"(10.0, 14.0, 13.220338983050848)","(19.0, 30.0, 28.46153846153846)","(8.0, 9.4, 9.066666666666666)","(2.9, 3.9, 3.818181818181818)","(61.0, 110.0, 81.42857142857143)","(4.8, 6.6, 6.447058823529412)","(18.0, 38.0, 34.0)","(12.0, 19.0, 18.38235294117647)","(3.8, 3.95, 3.9250000000000003)","(41.0, 100.0, 80.0)"
05-01-2023 16:48:54.731417,"(10.0, 14.0, 13.220338983050848)","(19.0, 30.0, 28.46153846153846)","(8.0, 9.4, 9.066666666666666)","(2.9, 3.9, 3.818181818181818)","(61.0, 110.0, 81.42857142857143)","(4.8, 6.6, 6.447058823529412)","(18.0, 38.0, 35.53846153846154)","(12.0, 19.0, 18.38235294117647)","(3.8, 3.95, 3.9250000000000003)","(41.0, 100.0, 75.9090909090909)"
05-01-2023 16:48:55.931905,"(10.0, 14.0, 13.220338983050848)","(19.0, 30.0, 28.46153846153846)","(8.0, 9.4, 9.066666666666666)","(2.9, 3.9, 3.818181818181818)","(61.0, 110.0, 81.42857142857143)","(4.8, 6.6, 6.447058823529412)","(18.0, 38.0, 36.11764705882353)","(12.0, 19.0, 18.38235294117647)","(3.8, 3.95, 3.9250000000000003)","(41.0, 95.0, 75.9090909090909)"
05-01-2023 16:48:57.096006,"(10.0, 14.0, 13.220338983050848)","(19.0, 30.0, 28.46153846153846)","(8.0, 9.4, 9.066666666666666)","(2.9, 3.9, 3.818181818181818)","(61.0, 110.0, 81.42857142857143)","(4.8, 6.6, 6.447058823529412)","(18.0, 38.0, 36.11764705882353)","(12.0, 19.0, 18.25)","(3.8, 3.95, 3.9250000000000003)","(41.0, 95.0, 75.9090909090909)"
05-01-2023 16:48:58.295118,"(10.0, 14.0, 13.220338983050848)","(19.0, 30.0, 28.46153846153846)","(8.0, 9.4, 9.04)","(2.9, 3.9, 3.818181818181818)","(61.0, 110.0, 81.42857142857143)","(4.8, 6.6, 6.447058823529412)","(18.0, 38.0, 36.11764705882353)","(12.0, 19.0, 18.25)","(3.8, 3.95, 3.9250000000000003)","(41.0, 95.0, 75.9090909090909)"
05-01-2023 16:48:59.514796,"(10.0, 14.0, 13.220338983050848)","(19.0, 30.0, 28.46153846153846)","(8.0, 9.4, 9.04)","(2.9, 3.9, 3.818181818181818)","(61.0, 110.0, 81.42857142857143)","(4.8, 6.6, 6.447058823529412)","(18.0, 38.0, 36.11764705882353)","(12.0, 19.0, 18.25)","(3.8, 3.95, 3.9250000000000003)","(41.0, 95.0, 75.9090909090909)"
05-01-2023 16:49:00.756184,"(10.0, 14.0, 13.220338983050848)","(19.0, 30.0, 28.46153846153846)","(8.0, 9.4, 9.04)","(2.9, 3.9, 3.818181818181818)","(61.0, 110.0, 81.42857142857143)","(4.8, 6.6, 6.447058823529412)","(18.0, 38.0, 36.11764705882353)","(12.0, 19.0, 18.25)","(3.8, 3.95, 3.9250000000000003)","(41.0, 95.0, 75.9090909090909)"
05-01-2023 16:49:02.037758,"(10.0, 14.0, 13.220338983050848)","(19.0, 30.0, 28.5)","(8.0, 9.4, 9.04)","(2.9, 3.9, 3.818181818181818)","(61.0, 110.0, 81.42857142857143)","(4.8, 6.6, 6.447058823529412)","(18.0, 38.0, 37.0)","(12.0, 19.0, 18.25)","(3.8, 3.95, 3.9250000000000003)","(41.0, 95.0, 75.9090909090909)"
05-01-2023 16:49:03.334231,"(10.0, 14.0, 13.220338983050848)","(19.0, 30.0, 29.166666666666668)","(8.0, 9.4, 9.04)","(2.9, 3.9, 3.818181818181818)","(61.0, 110.0, 80.0)","(4.8, 6.6, 6.447058823529412)","(18.0, 38.0, 37.0)","(12.0, 19.0, 18.25)","(3.8, 3.95, 3.9250000000000003)","(41.0, 95.0, 75.9090909090909)"
05-01-2023 16:49:04.663604,"(10.0, 14.0, 13.220338983050848)","(19.0, 30.0, 28.4375)","(8.0, 9.4, 9.04)","(2.9, 3.9, 3.818181818181818)","(61.0, 110.0, 80.0)","(4.8, 6.6, 6.447058823529412)","(18.0, 38.0, 37.0)","(12.0, 19.0, 18.25)","(3.8, 3.95, 3.9250000000000003)","(41.0, 90.0, 85.0)"
05-01-2023 16:49:05.920176,"(10.0, 14.0, 13.220338983050848)","(19.0, 30.0, 28.4375)","(8.0, 9.4, 9.04)","(2.9, 3.9, 3.818181818181818)","(61.0, 110.0, 73.33333333333333)","(4.8, 6.6, 6.620689655172414)","(18.0, 38.0, 41.46666666666667)","(12.0, 19.0, 18.89189189189189)","(3.8, 3.95, 3.8208333333333333)","(41.0, 90.0, 87.77777777777777)"
05-01-2023 16:49:07.206826,"(10.0, 14.0, 13.220338983050848)","(19.0, 30.0, 28.4375)","(8.0, 9.4, 9.04)","(2.9, 3.9, 3.818181818181818)","(61.0, 90.0, 73.33333333333333)","(4.8, 6.8, 6.666666666666666)","(18.0, 42.0, 41.46666666666667)","(12.0, 19.0, 18.825)","(3.8, 3.85, 3.7874999999999996)","(41.0, 90.0, 87.77777777777777)"
05-01-2023 16:49:08.421674,"(10.0, 14.0, 13.220338983050848)","(19.0, 30.0, 28.4375)","(8.0, 9.4, 9.04)","(2.9, 3.9, 3.818181818181818)","(61.0, 90.0, 73.33333333333333)","(4.8, 6.8, 6.6909090909090905)","(18.0, 42.0, 41.46666666666667)","(12.0, 19.0, 18.825)","(3.8, 3.8, 3.7874999999999996)","(41.0, 90.0, 87.77777777777777)"
05-01-2023 16:49:09.682885,"(10.0, 14.0, 13.220338983050848)","(19.0, 30.0, 27.77777777777778)","(8.0, 9.4, 9.04)","(2.9, 3.9, 3.818181818181818)","(61.0, 90.0, 73.33333333333333)","(4.8, 6.8, 6.6909090909090905)","(18.0, 42.0, 41.46666666666667)","(12.0, 19.0, 18.89189189189189)","(3.8, 3.8, 3.775)","(41.0, 90.0, 84.28571428571429)"
05-01-2023 16:49:10.976118,"(10.0, 14.0, 13.220338983050848)","(20.0, 30.0, 28.57142857142857)","(8.5, 9.4, 9.04)","(2.9, 3.9, 3.805681818181818)","(61.0, 90.0, 73.33333333333333)","(4.8, 6.8, 6.6909090909090905)","(18.0, 42.0, 40.36363636363636)","(12.0, 19.0, 18.89189189189189)","(3.9, 3.8, 3.775)","(41.0, 95.0, 84.28571428571429)"
05-01-2023 16:49:12.275401,"(10.0, 14.0, 13.220338983050848)","(20.0, 30.0, 29.6)","(8.5, 9.4, 9.04)","(2.9, 3.85, 3.7775)","(61.0, 90.0, 73.33333333333333)","(4.8, 6.8, 6.699999999999999)","(18.0, 44.0, 40.36363636363636)","(12.0, 19.0, 18.89189189189189)","(3.9, 3.8, 3.775)","(41.0, 95.0, 84.28571428571429)"
05-01-2023 16:49:13.437219,"(10.0, 14.0, 13.220338983050848)","(20.0, 30.0, 29.6)","(8.5, 9.4, 9.04)","(2.9, 3.8, 3.7775)","(61.0, 90.0, 73.33333333333333)","(4.8, 6.8, 6.699999999999999)","(18.0, 44.0, 40.36363636363636)","(12.0, 19.0, 18.89189189189189)","(3.9, 3.8, 3.775)","(41.0, 95.0, 84.28571428571429)"
05-01-2023 16:49:14.604050,"(10.0, 14.0, 13.220338983050848)","(20.0, 30.0, 29.6)","(8.5, 9.4, 9.04)","(2.9, 3.8, 3.7775)","(61.0, 90.0, 72.14285714285714)","(4.8, 6.8, 6.699999999999999)","(18.0, 44.0, 40.666666666666664)","(12.0, 19.0, 18.89189189189189)","(3.9, 3.8, 3.775)","(41.0, 95.0, 84.28571428571429)"
05-01-2023 16:49:15.745554,"(10.0, 14.0, 13.220338983050848)","(20.0, 30.0, 29.6)","(8.5, 9.4, 9.04)","(2.9, 3.8, 3.7625)","(61.0, 90.0, 72.14285714285714)","(4.8, 6.8, 6.699999999999999)","(18.0, 44.0, 40.666666666666664)","(12.0, 19.0, 18.89189189189189)","(3.9, 3.8, 3.775)","(41.0, 95.0, 84.28571428571429)"
05-01-2023 16:49:16.922732,"(10.0, 14.0, 13.220338983050848)","(20.0, 30.0, 29.6)","(8.5, 9.4, 9.04)","(2.9, 3.8, 3.7625)","(61.0, 85.0, 72.5)","(4.8, 6.8, 6.699999999999999)","(18.0, 44.0, 40.666666666666664)","(12.0, 19.0, 18.89189189189189)","(3.9, 3.8, 3.775)","(41.0, 95.0, 84.28571428571429)"
05-01-2023 16:49:18.200656,"(10.0, 14.0, 13.220338983050848)","(20.0, 30.0, 29.6)","(8.5, 9.2, 9.1)","(2.9, 3.8, 3.7625)","(61.0, 85.0, 75.625)","(4.8, 7.0, 6.894117647058823)","(18.0, 44.0, 40.95652173913044)","(12.0, 19.0, 18.902439024390244)","(3.9, 3.8, 3.8)","(41.0, 95.0, 84.28571428571429)"
05-01-2023 16:49:19.431050,"(10.0, 14.0, 13.163636363636364)","(20.0, 30.0, 29.6)","(8.5, 9.2, 8.977777777777778)","(2.9, 3.8, 3.7625)","(61.0, 85.0, 78.18181818181819)","(4.8, 7.0, 6.88)","(18.0, 44.0, 40.95652173913044)","(12.0, 19.0, 18.902439024390244)","(3.9, 3.85, 3.8)","(41.0, 95.0, 84.28571428571429)"
05-01-2023 16:49:20.678766,"(10.0, 14.0, 13.163636363636364)","(20.0, 30.0, 29.6)","(8.5, 9.2, 8.977777777777778)","(2.9, 3.8, 3.7625)","(61.0, 80.0, 78.18181818181819)","(4.8, 7.0, 6.88)","(18.0, 44.0, 40.95652173913044)","(12.0, 19.0, 18.902439024390244)","(3.9, 3.85, 3.8)","(41.0, 95.0, 84.28571428571429)"
05-01-2023 16:49:21.929734,"(10.0, 14.0, 13.163636363636364)","(20.0, 30.0, 29.6)","(8.5, 9.2, 8.977777777777778)","(2.9, 3.8, 3.7625)","(61.0, 80.0, 78.18181818181819)","(4.8, 7.0, 6.88)","(18.0, 44.0, 40.95652173913044)","(12.0, 19.0, 18.902439024390244)","(3.9, 3.85, 3.8)","(41.0, 95.0, 84.28571428571429)"
05-01-2023 16:49:23.230364,"(10.0, 14.0, 13.163636363636364)","(20.0, 30.0, 29.7)","(8.5, 9.2, 8.977777777777778)","(2.9, 3.8, 3.7625)","(61.0, 80.0, 78.18181818181819)","(4.8, 7.0, 6.88)","(18.0, 44.0, 40.95652173913044)","(12.0, 19.0, 18.902439024390244)","(3.9, 3.85, 3.8)","(41.0, 95.0, 84.28571428571429)"
05-01-2023 16:49:24.532827,"(10.0, 14.0, 13.163636363636364)","(20.0, 30.0, 29.7)","(8.5, 9.2, 8.977777777777778)","(2.9, 3.8, 3.7625)","(61.0, 80.0, 78.18181818181819)","(4.8, 7.0, 6.88)","(18.0, 44.0, 40.95652173913044)","(12.0, 19.0, 18.902439024390244)","(3.9, 3.85, 3.8)","(41.0, 95.0, 84.28571428571429)"
05-01-2023 16:49:25.684214,"(10.0, 14.0, 13.163636363636364)","(20.0, 30.0, 29.7)","(8.5, 9.2, 8.977777777777778)","(2.9, 3.8, 3.7625)","(61.0, 80.0, 78.18181818181819)","(4.8, 7.0, 6.88)","(18.0, 44.0, 40.95652173913044)","(12.0, 19.0, 18.902439024390244)","(3.9, 3.85, 3.8)","(41.0, 95.0, 84.28571428571429)"
05-01-2023 16:49:26.889534,"(10.0, 14.0, 13.163636363636364)","(20.0, 30.0, 29.7)","(8.5, 9.2, 8.977777777777778)","(2.9, 3.8, 3.7625)","(61.0, 80.0, 78.18181818181819)","(4.8, 7.0, 6.88)","(18.0, 44.0, 40.95652173913044)","(12.0, 19.0, 19.529411764705884)","(3.9, 3.85, 3.8)","(41.0, 95.0, 84.28571428571429)"
05-01-2023 16:49:28.226134,"(10.0, 14.0, 13.163636363636364)","(20.0, 30.0, 29.4)","(8.5, 9.2, 8.977777777777778)","(2.9, 3.8, 3.7625)","(61.0, 80.0, 78.18181818181819)","(4.8, 7.0, 6.914285714285715)","(18.0, 44.0, 40.95652173913044)","(12.0, 20.0, 19.529411764705884)","(3.9, 3.85, 3.7954545454545454)","(41.0, 95.0, 84.28571428571429)"
