,Shes The Grouse,Learned Lesson,Spotted Bull,Pennys Jade,Caesars Palace
04-01-2023 11:53:12.809522,"(3.8, 5.7, 5.4714285714285715)","(4.4, 5.4, 5.2125)","(3.2, 4.1, 3.753846153846154)","(6.5, 9.2, 8.2)","(3.7, 4.8, 4.3625)"
04-01-2023 11:53:13.625622,"(3.8, 5.7, 5.566666666666666)","(4.4, 5.4, 5.127272727272728)","(3.2, 4.1, 3.8499999999999996)","(6.5, 9.2, 8.2)","(3.7, 4.8, 4.2615384615384615)"
04-01-2023 11:53:14.434077,"(3.8, 5.7, 5.4714285714285715)","(4.4, 5.4, 5.2125)","(3.2, 4.1, 3.753846153846154)","(6.5, 9.2, 8.2)","(3.7, 4.8, 4.3625)"
04-01-2023 11:53:15.219717,"(3.8, 5.7, 5.566666666666666)","(4.4, 5.4, 5.188235294117647)","(3.2, 4.1, 3.8428571428571425)","(6.5, 8.8, 8.1)","(3.7, 4.8, 4.2615384615384615)"
04-01-2023 11:53:16.272808,"(3.8, 5.7, 5.4714285714285715)","(4.4, 5.4, 5.188235294117647)","(3.2, 4.1, 3.725)","(6.5, 8.8, 8.133333333333333)","(3.7, 4.8, 4.3625)"
04-01-2023 11:53:17.179897,"(3.8, 5.7, 5.4714285714285715)","(4.4, 5.4, 5.188235294117647)","(3.2, 3.85, 3.725)","(6.5, 8.8, 8.133333333333333)","(3.7, 4.8, 4.473076923076923)"
04-01-2023 11:53:18.102863,"(3.8, 5.7, 5.4714285714285715)","(4.4, 5.4, 5.188235294117647)","(3.2, 3.85, 3.725)","(6.5, 8.8, 8.133333333333333)","(3.7, 4.8, 4.466666666666667)"
04-01-2023 11:53:19.064605,"(3.8, 5.9, 5.488235294117647)","(4.4, 5.4, 5.13)","(3.2, 3.85, 3.65)","(6.5, 8.8, 8.133333333333333)","(3.7, 4.8, 4.55)"
04-01-2023 11:53:19.860205,"(3.8, 5.9, 5.316666666666667)","(4.4, 5.4, 4.875)","(3.2, 3.85, 3.675)","(6.5, 8.8, 8.133333333333333)","(3.7, 4.8, 4.55)"
04-01-2023 11:53:20.710131,"(3.8, 5.9, 5.488235294117647)","(4.4, 5.4, 5.2384615384615385)","(3.2, 3.85, 3.638235294117647)","(6.5, 8.8, 8.133333333333333)","(3.7, 4.8, 4.55)"
04-01-2023 11:53:21.736376,"(3.8, 5.9, 5.394444444444445)","(4.4, 5.4, 5.2384615384615385)","(3.2, 3.85, 3.777586206896552)","(6.5, 9.4, 8.133333333333333)","(3.7, 4.8, 4.466666666666667)"
04-01-2023 11:53:22.667135,"(3.8, 5.9, 5.488235294117647)","(4.4, 5.4, 4.875)","(3.2, 3.85, 3.777586206896552)","(6.5, 8.8, 8.133333333333333)","(3.7, 4.8, 4.55)"
04-01-2023 11:53:23.464691,"(3.8, 5.9, 5.581818181818182)","(4.4, 5.4, 4.75)","(3.2, 3.85, 3.7807692307692307)","(6.5, 8.8, 8.133333333333333)","(3.7, 4.8, 4.55)"
04-01-2023 11:53:24.247062,"(3.8, 5.9, 5.682608695652174)","(4.4, 5.4, 4.75)","(3.2, 3.85, 3.792307692307692)","(6.5, 8.8, 8.072727272727272)","(3.7, 4.8, 4.3)"
04-01-2023 11:53:25.057763,"(3.8, 6.0, 5.538709677419355)","(4.4, 5.4, 4.75)","(3.2, 3.9, 3.757142857142857)","(6.5, 8.8, 8.072727272727272)","(3.7, 4.6, 4.2785714285714285)"
04-01-2023 11:53:25.953765,"(3.8, 6.0, 5.5)","(4.4, 5.4, 4.735)","(3.2, 3.9, 3.80625)","(6.5, 8.8, 8.072727272727272)","(3.7, 4.6, 4.033333333333333)"
04-01-2023 11:53:26.780519,"(3.8, 6.0, 5.5)","(4.4, 5.4, 4.735)","(3.2, 3.9, 3.7333333333333334)","(6.5, 8.8, 8.072727272727272)","(3.7, 4.5, 4.45)"
04-01-2023 11:53:27.619203,"(3.8, 6.0, 5.5)","(4.4, 5.4, 4.735)","(3.2, 3.9, 3.775)","(6.5, 8.8, 8.072727272727272)","(3.7, 4.5, 4.45)"
04-01-2023 11:53:28.433518,"(3.8, 6.0, 5.5)","(4.4, 5.4, 4.735)","(3.2, 3.9, 3.7636363636363637)","(6.5, 8.8, 8.072727272727272)","(3.7, 4.5, 4.45)"
04-01-2023 11:53:29.247761,"(3.8, 6.0, 5.4)","(4.4, 5.4, 4.735)","(3.2, 3.9, 3.80625)","(6.5, 8.8, 8.072727272727272)","(3.7, 4.4, 4.15)"
04-01-2023 11:53:30.072673,"(3.8, 6.0, 5.5)","(4.4, 5.4, 4.735)","(3.2, 3.9, 3.8166666666666664)","(6.5, 8.8, 8.072727272727272)","(3.7, 4.4, 4.207142857142857)"
04-01-2023 11:53:30.932640,"(3.8, 6.0, 5.571428571428571)","(4.4, 5.4, 4.735)","(3.2, 4.1, 3.775)","(6.5, 8.8, 8.072727272727272)","(3.7, 4.4, 4.164285714285715)"
04-01-2023 11:53:31.772457,"(3.8, 6.0, 5.571428571428571)","(4.4, 5.3, 5.066666666666666)","(3.2, 4.1, 3.9)","(6.5, 8.8, 8.072727272727272)","(3.7, 4.4, 4.19375)"
04-01-2023 11:53:32.630419,"(3.8, 6.0, 5.25)","(4.4, 5.3, 5.066666666666666)","(3.2, 4.1, 3.7823529411764705)","(6.5, 8.8, 7.8)","(3.7, 4.4, 4.19375)"
04-01-2023 11:53:33.427906,"(3.8, 6.0, 5.413043478260869)","(4.4, 5.3, 5.066666666666666)","(3.2, 4.1, 3.6666666666666665)","(6.5, 8.8, 7.942857142857143)","(3.7, 4.4, 4.19375)"
04-01-2023 11:53:34.275522,"(3.8, 6.0, 5.25)","(4.4, 5.3, 5.066666666666666)","(3.2, 4.1, 3.6666666666666665)","(6.5, 8.8, 7.942857142857143)","(3.7, 4.4, 4.19375)"
04-01-2023 11:53:35.131401,"(3.8, 6.0, 5.413043478260869)","(4.4, 5.3, 5.066666666666666)","(3.2, 4.1, 3.6666666666666665)","(6.5, 8.8, 8.16842105263158)","(3.7, 4.4, 4.19375)"
04-01-2023 11:53:35.913615,"(3.8, 6.0, 5.25)","(4.4, 5.3, 5.066666666666666)","(3.2, 3.85, 3.683333333333333)","(6.5, 8.8, 7.8)","(3.7, 4.4, 4.19375)"
04-01-2023 11:53:36.743125,"(3.8, 6.0, 5.65)","(4.4, 5.3, 5.066666666666666)","(3.2, 3.85, 3.7447368421052634)","(6.5, 8.8, 8.16842105263158)","(3.7, 4.4, 4.19375)"
04-01-2023 11:53:37.595690,"(3.8, 6.0, 5.557894736842106)","(4.4, 5.3, 5.066666666666666)","(3.2, 3.85, 3.7785714285714285)","(6.5, 8.8, 7.942857142857143)","(3.7, 4.4, 4.175000000000001)"
04-01-2023 11:53:38.426653,"(3.8, 6.0, 5.692682926829269)","(4.4, 5.3, 5.066666666666666)","(3.2, 3.85, 3.7447368421052634)","(6.5, 8.8, 8.16842105263158)","(3.7, 4.4, 4.175000000000001)"
04-01-2023 11:53:39.275037,"(3.8, 6.0, 5.692682926829269)","(4.4, 5.3, 5.066666666666666)","(3.2, 3.85, 3.7785714285714285)","(6.5, 8.8, 7.942857142857143)","(3.7, 4.4, 4.175000000000001)"
04-01-2023 11:53:40.115781,"(3.8, 6.0, 5.666666666666667)","(4.4, 5.3, 4.88)","(3.2, 3.85, 3.7447368421052634)","(6.5, 8.8, 8.16842105263158)","(3.7, 4.4, 4.175000000000001)"
04-01-2023 11:53:40.926455,"(3.8, 6.0, 5.923076923076923)","(4.4, 5.3, 4.88)","(3.2, 3.85, 3.8083333333333336)","(6.5, 8.8, 7.942857142857143)","(3.7, 4.4, 4.175000000000001)"
04-01-2023 11:53:41.768682,"(3.8, 6.0, 5.923076923076923)","(4.4, 5.3, 4.88)","(3.2, 3.85, 3.7810344827586206)","(6.5, 8.8, 8.16842105263158)","(3.7, 4.4, 4.28)"
04-01-2023 11:53:42.632092,"(3.8, 6.0, 5.923076923076923)","(4.4, 5.3, 4.88)","(3.2, 3.95, 3.935)","(6.5, 8.8, 7.942857142857143)","(3.7, 4.3, 4.259375)"
04-01-2023 11:53:43.494291,"(3.8, 6.0, 5.9714285714285715)","(4.4, 5.2, 4.975)","(3.2, 3.75, 3.7291666666666665)","(6.5, 8.8, 8.16842105263158)","(3.7, 4.4, 4.421428571428572)"
04-01-2023 11:53:44.284156,"(3.8, 6.2, 5.988235294117647)","(4.4, 5.2, 4.975)","(3.2, 3.95, 3.878)","(6.5, 8.8, 7.942857142857143)","(3.7, 4.5, 4.421428571428572)"
04-01-2023 11:53:45.095543,"(3.8, 6.2, 6.030434782608696)","(4.4, 5.2, 4.952941176470588)","(3.2, 3.95, 3.909090909090909)","(6.5, 8.8, 8.16842105263158)","(3.7, 4.5, 4.433333333333334)"
04-01-2023 11:53:45.944180,"(3.8, 6.2, 6.030434782608696)","(4.4, 5.2, 4.952941176470588)","(3.2, 4.0, 3.8793103448275863)","(6.5, 8.8, 7.942857142857143)","(3.7, 4.5, 4.253846153846154)"
04-01-2023 11:53:46.818307,"(3.8, 6.2, 6.030434782608696)","(4.4, 5.2, 4.952941176470588)","(3.2, 3.95, 3.813636363636364)","(6.5, 8.8, 8.16842105263158)","(3.7, 4.5, 4.253846153846154)"
04-01-2023 11:53:47.640319,"(3.8, 6.2, 6.081818181818182)","(4.4, 5.2, 4.952941176470588)","(3.2, 3.95, 3.8468750000000003)","(6.5, 8.8, 7.942857142857143)","(3.7, 4.5, 4.211111111111111)"
04-01-2023 11:53:48.445143,"(3.8, 6.2, 6.081818181818182)","(4.4, 5.2, 4.952941176470588)","(3.2, 3.75, 3.7155172413793105)","(6.5, 8.8, 7.942857142857143)","(3.7, 4.5, 4.211111111111111)"
04-01-2023 11:53:49.270435,"(3.8, 6.2, 6.081818181818182)","(4.4, 5.2, 4.822222222222222)","(3.2, 3.75, 3.7416666666666667)","(6.5, 8.8, 7.942857142857143)","(3.7, 4.5, 4.211111111111111)"
04-01-2023 11:53:50.102157,"(3.8, 6.2, 6.055555555555555)","(4.4, 5.2, 4.822222222222222)","(3.2, 3.9, 3.7928571428571427)","(6.5, 8.8, 8.16842105263158)","(3.7, 4.5, 4.211111111111111)"
04-01-2023 11:53:50.938582,"(3.8, 6.2, 6.113333333333333)","(4.4, 5.2, 4.8076923076923075)","(3.2, 3.95, 3.827777777777778)","(6.5, 8.8, 7.942857142857143)","(3.7, 4.5, 4.211111111111111)"
04-01-2023 11:53:51.814547,"(3.8, 6.2, 6.113333333333333)","(4.4, 5.2, 4.894871794871795)","(3.2, 3.95, 3.827777777777778)","(6.5, 8.8, 8.16842105263158)","(3.7, 4.5, 4.211111111111111)"
04-01-2023 11:53:52.643655,"(3.9, 6.2, 6.113333333333333)","(4.2, 5.2, 4.929545454545455)","(3.2, 3.95, 3.827777777777778)","(6.5, 8.8, 7.942857142857143)","(3.6, 4.5, 4.211111111111111)"
04-01-2023 11:53:53.436886,"(3.9, 6.2, 6.113333333333333)","(4.2, 5.2, 4.929545454545455)","(3.2, 3.8, 3.7625)","(6.5, 8.8, 8.16842105263158)","(3.6, 4.5, 4.211111111111111)"
04-01-2023 11:53:54.265488,"(3.9, 6.2, 6.113333333333333)","(4.2, 5.2, 4.946808510638298)","(3.2, 3.8, 3.7476190476190476)","(6.5, 8.8, 8.02)","(3.6, 4.5, 4.183333333333333)"
04-01-2023 11:53:55.134240,"(3.9, 6.2, 6.113333333333333)","(4.2, 5.2, 4.952083333333333)","(3.2, 3.8, 3.7454545454545456)","(6.5, 8.8, 7.88235294117647)","(3.6, 4.5, 4.1695652173913045)"
04-01-2023 11:53:55.973982,"(3.9, 6.2, 6.135)","(4.2, 5.2, 4.952083333333333)","(3.2, 3.8, 3.7454545454545456)","(6.5, 8.8, 7.88235294117647)","(3.6, 4.5, 4.1695652173913045)"
04-01-2023 11:53:56.795898,"(3.9, 6.2, 6.1257142857142854)","(4.2, 5.2, 4.894871794871795)","(3.2, 3.8, 3.7454545454545456)","(6.5, 8.8, 7.88235294117647)","(3.6, 4.5, 4.1695652173913045)"
04-01-2023 11:53:57.580624,"(3.9, 6.2, 6.1466666666666665)","(4.2, 5.2, 4.859459459459459)","(3.2, 3.95, 3.816666666666667)","(6.5, 8.8, 8.02)","(3.6, 4.5, 4.1695652173913045)"
04-01-2023 11:53:58.434527,"(3.9, 6.2, 6.1466666666666665)","(4.2, 5.2, 4.859459459459459)","(3.2, 3.95, 3.8000000000000003)","(6.5, 8.8, 7.75)","(3.6, 4.5, 4.245454545454545)"
04-01-2023 11:53:59.353384,"(3.9, 6.2, 6.140000000000001)","(4.2, 5.0, 4.955555555555556)","(3.2, 3.75, 3.730434782608696)","(6.5, 8.4, 8.5)","(3.6, 4.3, 4.0)"
04-01-2023 11:54:00.226290,"(3.9, 6.2, 6.155555555555556)","(4.2, 5.2, 4.988235294117647)","(3.2, 3.8, 3.730434782608696)","(6.5, 8.8, 8.5)","(3.6, 4.3, 4.0)"
04-01-2023 11:54:01.056105,"(3.9, 6.2, 6.155555555555556)","(4.2, 5.2, 5.036363636363637)","(3.2, 3.8, 3.730434782608696)","(6.5, 8.8, 8.56)","(3.6, 4.3, 4.0)"
04-01-2023 11:54:01.888249,"(3.9, 6.2, 6.155555555555556)","(4.2, 4.9, 4.835135135135135)","(3.2, 3.8, 3.730434782608696)","(6.5, 8.8, 8.56)","(3.6, 4.3, 4.0)"
04-01-2023 11:54:02.701491,"(3.9, 6.2, 6.160975609756098)","(4.2, 4.9, 4.78)","(3.2, 3.8, 3.730434782608696)","(6.5, 8.8, 8.56)","(3.6, 4.4, 3.9695652173913047)"
04-01-2023 11:54:03.586155,"(3.9, 6.2, 6.160975609756098)","(4.2, 4.9, 4.78)","(3.2, 3.9, 3.7875)","(6.5, 8.8, 8.56)","(3.6, 4.4, 4.066666666666666)"
04-01-2023 11:54:04.472111,"(3.9, 6.2, 6.160975609756098)","(4.2, 4.9, 4.78)","(3.2, 3.9, 3.818181818181818)","(6.5, 8.8, 8.56)","(3.6, 4.3, 3.976470588235294)"
04-01-2023 11:54:05.289680,"(3.9, 6.2, 6.154285714285715)","(4.2, 4.9, 4.794117647058823)","(3.2, 3.9, 3.833333333333333)","(6.5, 8.8, 8.0)","(3.6, 4.4, 3.976470588235294)"
04-01-2023 11:54:06.075024,"(3.9, 6.2, 6.154285714285715)","(4.2, 4.9, 4.794117647058823)","(3.2, 3.95, 3.827272727272727)","(6.5, 8.8, 8.057142857142857)","(3.6, 4.3, 4.125)"
04-01-2023 11:54:06.908063,"(3.9, 6.2, 6.154285714285715)","(4.2, 4.9, 4.7046511627906975)","(3.2, 3.95, 3.83)","(6.5, 8.8, 7.933333333333334)","(3.6, 4.3, 4.125)"
04-01-2023 11:54:07.818282,"(3.9, 6.2, 6.160975609756098)","(4.2, 4.9, 4.735294117647059)","(3.2, 3.85, 3.7852941176470587)","(6.5, 8.8, 8.366666666666667)","(3.6, 4.3, 4.125)"
04-01-2023 11:54:08.665848,"(3.9, 6.2, 6.160975609756098)","(4.2, 4.9, 4.756410256410256)","(3.2, 3.75, 3.65625)","(6.5, 8.8, 8.428571428571429)","(3.6, 4.3, 4.125)"
04-01-2023 11:54:09.487836,"(3.9, 6.2, 6.18125)","(4.2, 4.9, 4.756410256410256)","(3.2, 3.75, 3.65)","(6.5, 8.8, 8.466666666666667)","(3.6, 4.3, 4.125)"
04-01-2023 11:54:10.299043,"(3.9, 6.2, 6.18125)","(4.2, 4.9, 4.800000000000001)","(3.2, 3.75, 3.65)","(6.5, 8.8, 8.466666666666667)","(3.6, 4.3, 4.125)"
04-01-2023 11:54:11.157946,"(3.9, 6.2, 6.18125)","(4.2, 4.9, 4.800000000000001)","(3.2, 3.75, 3.6281250000000003)","(6.5, 8.8, 8.466666666666667)","(3.6, 4.3, 4.125)"
04-01-2023 11:54:11.982160,"(3.9, 6.2, 6.18125)","(4.2, 4.9, 4.800000000000001)","(3.2, 3.75, 3.6281250000000003)","(6.5, 8.8, 8.466666666666667)","(3.6, 4.3, 4.125)"
04-01-2023 11:54:12.811137,"(3.9, 6.2, 6.185714285714286)","(4.2, 4.9, 4.76875)","(3.2, 3.75, 3.6281250000000003)","(6.5, 8.8, 8.466666666666667)","(3.6, 4.3, 4.125)"
04-01-2023 11:54:13.739119,"(4.2, 6.2, 6.183333333333334)","(4.2, 4.9, 4.725)","(3.2, 3.75, 3.675)","(6.5, 8.8, 7.84)","(3.6, 4.3, 4.125)"
04-01-2023 11:54:14.528421,"(4.2, 6.2, 6.1850000000000005)","(4.2, 4.9, 4.7384615384615385)","(3.2, 3.75, 3.677777777777778)","(6.5, 8.8, 7.942857142857143)","(3.6, 4.3, 4.125)"
04-01-2023 11:54:15.469118,"(4.2, 6.2, 6.1866666666666665)","(4.2, 4.9, 4.773076923076923)","(3.2, 3.75, 3.710526315789474)","(6.5, 8.8, 8.32)","(3.6, 4.3, 4.266666666666667)"
04-01-2023 11:54:16.351940,"(4.2, 6.2, 6.188000000000001)","(4.2, 4.9, 4.7625)","(3.2, 3.65, 3.6326923076923077)","(6.5, 8.8, 8.32)","(3.6, 4.3, 4.266666666666667)"
04-01-2023 11:54:17.239348,"(4.2, 6.6, 6.552941176470588)","(4.2, 4.9, 4.800000000000001)","(3.2, 3.65, 3.6295454545454544)","(6.5, 8.8, 8.371428571428572)","(3.6, 4.3, 4.266666666666667)"
04-01-2023 11:54:18.045982,"(4.2, 6.6, 6.552941176470588)","(4.2, 4.9, 4.800000000000001)","(3.2, 3.65, 3.6240740740740742)","(6.5, 8.8, 8.371428571428572)","(3.6, 4.3, 4.266666666666667)"
04-01-2023 11:54:19.009269,"(4.2, 6.6, 6.552941176470588)","(4.2, 4.9, 4.800000000000001)","(3.2, 3.65, 3.6240740740740742)","(6.5, 8.8, 8.371428571428572)","(3.6, 4.3, 4.266666666666667)"
04-01-2023 11:54:19.959156,"(4.2, 6.6, 6.552941176470588)","(4.2, 4.9, 4.800000000000001)","(3.2, 3.7, 3.6583333333333337)","(6.5, 8.8, 8.371428571428572)","(3.6, 4.3, 4.266666666666667)"
04-01-2023 11:54:20.932697,"(4.2, 6.6, 6.552941176470588)","(4.2, 4.9, 4.82)","(3.2, 3.7, 3.6583333333333337)","(6.5, 8.8, 8.278260869565218)","(3.6, 4.3, 4.241666666666666)"
04-01-2023 11:54:21.776039,"(4.2, 6.6, 6.466666666666667)","(4.2, 4.9, 4.86)","(3.2, 3.7, 3.6583333333333337)","(6.5, 8.8, 8.278260869565218)","(3.6, 4.3, 4.084615384615384)"
04-01-2023 11:54:22.633477,"(4.2, 6.6, 6.54)","(4.2, 4.9, 4.84)","(3.2, 3.7, 3.6473684210526316)","(6.5, 8.8, 7.84)","(3.6, 4.3, 3.9705882352941178)"
04-01-2023 11:54:23.560072,"(4.2, 6.6, 6.56)","(4.2, 5.1, 4.96875)","(3.2, 3.7, 3.6473684210526316)","(6.5, 8.8, 7.909677419354838)","(3.6, 4.3, 3.9705882352941178)"
04-01-2023 11:54:24.468867,"(4.2, 7.0, 6.76)","(4.2, 5.1, 4.8999999999999995)","(3.2, 3.7, 3.6473684210526316)","(6.5, 8.8, 7.88)","(3.6, 4.3, 3.98)"
04-01-2023 11:54:25.304848,"(4.2, 7.0, 6.733333333333333)","(4.2, 5.1, 4.954545454545455)","(3.2, 3.65, 3.6104166666666666)","(6.5, 8.8, 8.34)","(3.6, 4.1, 3.975)"
04-01-2023 11:54:26.107222,"(4.2, 7.0, 6.8)","(4.2, 5.1, 5.0058823529411764)","(3.2, 3.65, 3.611904761904762)","(6.5, 8.8, 8.355555555555556)","(3.6, 4.1, 3.975)"
04-01-2023 11:54:26.937385,"(4.2, 7.0, 6.9)","(4.2, 5.1, 4.966666666666667)","(3.2, 3.65, 3.611904761904762)","(6.5, 8.8, 8.355555555555556)","(3.6, 4.1, 3.975)"
04-01-2023 11:54:27.901384,"(4.2, 7.0, 6.9)","(4.2, 5.1, 4.966666666666667)","(3.2, 3.65, 3.6234939759036147)","(6.5, 8.8, 8.549999999999999)","(3.6, 4.2, 3.9583333333333335)"
04-01-2023 11:54:28.835665,"(4.2, 6.8, 6.7846153846153845)","(4.2, 5.1, 4.957142857142857)","(3.2, 3.75, 3.7125000000000004)","(6.5, 8.6, 8.34)","(3.6, 4.0, 3.966666666666667)"
04-01-2023 11:54:29.705846,"(4.2, 7.0, 6.9)","(4.2, 5.1, 4.966666666666667)","(3.2, 3.75, 3.4627659574468086)","(6.5, 8.8, 8.34)","(3.6, 4.2, 3.967857142857143)"
04-01-2023 11:54:30.486706,"(4.2, 7.0, 6.9)","(4.2, 5.1, 5.004)","(3.2, 3.7, 3.5392857142857146)","(6.5, 8.8, 7.8769230769230765)","(3.6, 4.2, 3.967857142857143)"
04-01-2023 11:54:31.367008,"(4.2, 7.0, 6.942857142857143)","(4.2, 5.1, 5.004)","(3.2, 3.7, 3.5541666666666667)","(6.5, 8.8, 8.0)","(3.6, 4.2, 3.967857142857143)"
04-01-2023 11:54:32.342665,"(4.2, 7.0, 6.957894736842105)","(4.2, 5.1, 4.966666666666667)","(3.2, 3.7, 3.5043478260869567)","(6.5, 8.2, 7.64390243902439)","(3.6, 4.2, 3.967857142857143)"
04-01-2023 11:54:33.247293,"(4.2, 7.0, 6.957894736842105)","(4.2, 5.0, 4.908333333333333)","(3.2, 3.7, 3.5043478260869567)","(6.5, 8.2, 7.64390243902439)","(3.6, 4.2, 4.063157894736842)"
04-01-2023 11:54:34.052436,"(4.2, 7.4, 7.12)","(4.2, 5.2, 5.12)","(3.2, 3.55, 3.4299999999999997)","(6.5, 8.2, 7.84235294117647)","(3.6, 4.2, 4.063157894736842)"
04-01-2023 11:54:34.855266,"(4.2, 7.4, 7.1692307692307695)","(4.2, 5.2, 5.12)","(3.2, 3.55, 3.4899999999999998)","(6.5, 8.2, 8.002597402597402)","(3.6, 4.2, 4.063157894736842)"
04-01-2023 11:54:35.776750,"(4.0, 7.4, 7.311111111111112)","(4.2, 5.2, 5.12)","(3.2, 3.55, 3.464285714285714)","(6.5, 8.2, 8.002597402597402)","(3.6, 4.2, 4.063157894736842)"
04-01-2023 11:54:36.722304,"(4.0, 8.0, 7.5600000000000005)","(4.2, 5.2, 5.12)","(3.2, 3.55, 3.445)","(6.5, 8.2, 8.002597402597402)","(3.6, 4.2, 4.063157894736842)"
04-01-2023 11:54:37.602938,"(4.0, 8.0, 7.685714285714286)","(4.2, 5.2, 5.12)","(3.2, 3.55, 3.445)","(6.5, 8.2, 8.002597402597402)","(3.6, 4.2, 4.063157894736842)"
04-01-2023 11:54:38.451424,"(4.0, 8.0, 7.7555555555555555)","(4.2, 5.2, 5.12)","(3.2, 3.55, 3.4187499999999997)","(6.5, 8.8, 8.027586206896551)","(3.6, 4.2, 4.063157894736842)"
04-01-2023 11:54:39.273919,"(4.0, 8.0, 7.7727272727272725)","(4.2, 5.2, 5.11578947368421)","(3.2, 3.55, 3.42)","(6.5, 8.2, 7.75)","(3.6, 4.2, 3.967857142857143)"
04-01-2023 11:54:40.222661,"(4.0, 8.0, 7.7727272727272725)","(4.2, 5.2, 5.107692307692308)","(3.2, 3.55, 3.4923076923076923)","(6.5, 8.2, 7.933333333333333)","(3.6, 4.2, 3.967857142857143)"
04-01-2023 11:54:41.131650,"(4.0, 8.0, 7.7727272727272725)","(4.2, 5.2, 5.107692307692308)","(3.2, 3.55, 3.4899999999999998)","(6.5, 8.2, 7.933333333333333)","(3.6, 4.2, 3.967857142857143)"
04-01-2023 11:54:42.031672,"(4.0, 8.0, 7.46)","(4.2, 5.2, 5.12)","(3.2, 3.55, 3.475925925925926)","(6.5, 8.2, 8.022222222222222)","(3.6, 4.2, 3.975)"
04-01-2023 11:54:42.815705,"(4.0, 8.0, 7.550000000000001)","(4.2, 5.2, 5.1466666666666665)","(3.2, 3.55, 3.475925925925926)","(6.5, 8.2, 8.022222222222222)","(3.6, 4.1, 3.975)"
04-01-2023 11:54:43.782978,"(4.0, 8.0, 7.550000000000001)","(4.2, 5.4, 5.183333333333334)","(3.2, 3.55, 3.439705882352941)","(6.5, 7.8, 7.224324324324325)","(3.6, 4.1, 3.96)"
04-01-2023 11:54:44.654637,"(4.0, 8.0, 7.937931034482759)","(4.2, 5.3, 5.22)","(3.2, 3.55, 3.439705882352941)","(6.5, 7.8, 7.224324324324325)","(3.6, 4.1, 3.9625000000000004)"
04-01-2023 11:54:45.516484,"(4.0, 8.0, 7.937931034482759)","(4.2, 5.3, 5.22)","(3.2, 3.55, 3.439705882352941)","(6.5, 7.6, 7.454545454545454)","(3.6, 4.1, 3.9625000000000004)"
04-01-2023 11:54:46.343994,"(4.0, 8.0, 7.922580645161291)","(4.2, 5.3, 5.22)","(3.2, 3.55, 3.439705882352941)","(6.5, 7.6, 7.279999999999999)","(3.6, 4.1, 3.9625000000000004)"
04-01-2023 11:54:47.156073,"(4.0, 8.0, 7.7)","(4.2, 5.3, 5.166666666666667)","(3.2, 3.55, 3.484210526315789)","(6.5, 7.6, 7.12)","(3.6, 4.1, 3.9625000000000004)"
04-01-2023 11:54:47.979571,"(4.0, 7.6, 7.568421052631579)","(4.2, 5.3, 5.230434782608696)","(3.2, 3.55, 3.4949999999999997)","(6.5, 7.6, 7.12)","(3.6, 4.1, 3.9625000000000004)"
04-01-2023 11:54:48.908542,"(4.0, 7.6, 7.56)","(4.2, 5.3, 5.230434782608696)","(3.2, 3.55, 3.4905405405405405)","(6.5, 7.6, 7.12)","(3.6, 4.1, 3.9625000000000004)"
04-01-2023 11:54:49.886456,"(4.0, 7.6, 7.56)","(4.2, 5.3, 5.230434782608696)","(3.2, 3.55, 3.4905405405405405)","(6.5, 7.6, 7.45)","(3.6, 4.1, 4.109090909090909)"
04-01-2023 11:54:50.770739,"(4.0, 7.6, 7.5)","(4.2, 5.3, 5.211111111111111)","(3.2, 3.55, 3.4905405405405405)","(6.5, 7.6, 7.45)","(3.6, 4.2, 4.085714285714285)"
04-01-2023 11:54:51.559740,"(4.0, 7.2, 7.171428571428572)","(4.2, 5.3, 5.211111111111111)","(3.2, 3.45, 3.4314814814814816)","(6.5, 7.6, 7.381818181818182)","(3.6, 4.2, 4.085714285714285)"
04-01-2023 11:54:52.581563,"(4.0, 7.2, 7.183333333333334)","(4.2, 5.3, 5.233333333333333)","(3.2, 3.45, 3.4314814814814816)","(6.5, 7.6, 7.36)","(3.6, 4.3, 4.171428571428572)"
04-01-2023 11:54:53.517365,"(4.0, 7.2, 7.181818181818182)","(4.2, 5.3, 5.233333333333333)","(3.2, 3.45, 3.4314814814814816)","(6.5, 7.6, 7.36)","(3.6, 4.2, 4.181818181818182)"
04-01-2023 11:54:54.400206,"(4.0, 7.2, 7.181818181818182)","(4.2, 5.4, 5.226315789473684)","(3.2, 3.45, 3.4314814814814816)","(6.5, 7.6, 7.4399999999999995)","(3.6, 4.2, 4.181818181818182)"
04-01-2023 11:54:55.182458,"(4.0, 7.4, 7.333333333333334)","(4.2, 5.4, 5.26)","(3.2, 3.55, 3.5136363636363637)","(6.5, 7.6, 7.381818181818182)","(3.6, 4.2, 4.181818181818182)"
04-01-2023 11:54:56.050736,"(4.0, 7.4, 7.333333333333334)","(4.2, 5.4, 5.209090909090909)","(3.2, 3.55, 3.508620689655172)","(6.5, 7.6, 7.45)","(3.6, 4.1, 4.025)"
04-01-2023 11:54:56.931255,"(4.0, 7.4, 7.333333333333334)","(4.2, 5.4, 5.209090909090909)","(3.2, 3.5, 3.493478260869565)","(6.5, 7.6, 7.381818181818182)","(3.6, 4.1, 4.025)"
04-01-2023 11:54:57.734876,"(4.0, 7.4, 7.333333333333334)","(4.2, 5.5, 5.223076923076923)","(3.2, 3.5, 3.493478260869565)","(6.5, 7.6, 7.381818181818182)","(3.6, 4.1, 4.025)"
