,Bertas Babe,Special Thunder,Bellas Blessed,Underwater,Tiki Bar,Go Girl,Futures Changed,Alpha Humbug
10-01-2023 16:15:55.943154,"(6.5, 13.5, 12.666666666666666)","(3.8, 3.8, 3.7423076923076923)","(8.5, 11.0, 10.88)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 9.1)","(3.9, 5.5, 5.285714285714286)","(4.8, 5.1, 4.918181818181818)","(31.0, 40.0, 34.90909090909091)"
10-01-2023 16:15:57.212135,"(6.5, 13.5, 12.666666666666666)","(3.8, 3.8, 3.7423076923076923)","(8.5, 11.0, 10.88)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 9.1)","(3.9, 5.5, 5.285714285714286)","(4.8, 5.1, 4.918181818181818)","(31.0, 40.0, 34.90909090909091)"
10-01-2023 16:15:58.437099,"(6.5, 13.5, 12.666666666666666)","(3.8, 3.8, 3.767391304347826)","(8.5, 11.0, 10.88)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 9.1)","(3.9, 5.5, 5.285714285714286)","(4.8, 5.1, 4.918181818181818)","(31.0, 40.0, 34.90909090909091)"
10-01-2023 16:15:59.969101,"(6.5, 13.5, 12.666666666666666)","(3.8, 3.8, 3.820588235294118)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 9.1)","(3.9, 5.5, 5.285714285714286)","(4.8, 5.1, 4.966666666666667)","(31.0, 40.0, 34.90909090909091)"
10-01-2023 16:16:01.337461,"(6.5, 13.5, 12.666666666666666)","(3.8, 3.85, 3.831818181818182)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 9.1)","(3.9, 5.5, 5.285714285714286)","(4.8, 5.1, 4.966666666666667)","(31.0, 40.0, 34.90909090909091)"
10-01-2023 16:16:02.752853,"(6.5, 13.5, 12.666666666666666)","(3.7, 3.85, 3.8346153846153848)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 9.1)","(4.0, 5.5, 5.285714285714286)","(4.8, 5.1, 4.966666666666667)","(31.0, 40.0, 34.90909090909091)"
10-01-2023 16:16:04.049963,"(6.5, 13.5, 12.666666666666666)","(3.7, 3.85, 3.8346153846153848)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 9.1)","(4.0, 5.5, 5.285714285714286)","(4.8, 5.1, 4.966666666666667)","(31.0, 40.0, 34.90909090909091)"
10-01-2023 16:16:05.336645,"(6.5, 13.5, 12.666666666666666)","(3.7, 3.85, 3.8346153846153848)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 9.1)","(4.0, 5.5, 5.285714285714286)","(4.8, 5.1, 4.966666666666667)","(31.0, 40.0, 34.90909090909091)"
10-01-2023 16:16:06.585183,"(6.5, 13.5, 12.666666666666666)","(3.5, 3.85, 3.7804347826086957)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 9.1)","(4.0, 5.5, 5.285714285714286)","(4.8, 5.1, 4.966666666666667)","(31.0, 40.0, 34.90909090909091)"
10-01-2023 16:16:07.826902,"(6.5, 13.5, 12.666666666666666)","(3.5, 3.9, 3.8166666666666664)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 9.1)","(4.0, 5.5, 5.285714285714286)","(4.8, 5.1, 4.966666666666667)","(31.0, 40.0, 34.90909090909091)"
10-01-2023 16:16:09.078286,"(6.5, 13.5, 12.666666666666666)","(3.5, 3.9, 3.8166666666666664)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 9.1)","(4.0, 5.5, 5.285714285714286)","(4.8, 5.1, 4.966666666666667)","(31.0, 40.0, 34.90909090909091)"
10-01-2023 16:16:10.283828,"(6.5, 13.5, 12.666666666666666)","(3.5, 3.9, 3.8166666666666664)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 9.1)","(4.0, 5.5, 5.285714285714286)","(4.8, 5.1, 4.966666666666667)","(31.0, 40.0, 34.90909090909091)"
10-01-2023 16:16:11.513365,"(6.5, 13.5, 12.666666666666666)","(3.5, 3.9, 3.8166666666666664)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 9.04)","(4.0, 5.5, 5.26)","(4.8, 5.1, 5.3999999999999995)","(31.0, 40.0, 33.77777777777778)"
10-01-2023 16:16:12.710039,"(6.5, 13.5, 12.666666666666666)","(3.5, 3.9, 3.7541666666666664)","(8.5, 11.0, 10.75)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 8.933333333333334)","(4.0, 5.5, 5.18)","(4.8, 6.6, 5.733333333333333)","(31.0, 40.0, 33.77777777777778)"
10-01-2023 16:16:13.856461,"(6.5, 13.5, 11.714285714285714)","(3.5, 3.9, 3.7676470588235293)","(8.5, 11.0, 10.5)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 8.933333333333334)","(4.0, 5.5, 5.18)","(4.8, 6.2, 5.405405405405405)","(31.0, 40.0, 34.4)"
10-01-2023 16:16:14.940078,"(6.5, 14.0, 11.666666666666666)","(3.5, 3.9, 3.7392857142857143)","(8.5, 11.0, 10.5)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 8.56)","(4.0, 5.5, 5.18)","(4.8, 6.2, 5.821428571428572)","(31.0, 38.0, 35.0)"
10-01-2023 16:16:15.999654,"(6.5, 13.5, 12.666666666666666)","(3.5, 3.9, 3.775)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.2, 8.56)","(4.0, 5.5, 5.18)","(4.8, 5.9, 5.45)","(31.0, 38.0, 34.4)"
10-01-2023 16:16:17.236910,"(6.5, 14.0, 12.833333333333334)","(3.5, 3.9, 3.775)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.233333333333333)","(4.8, 5.9, 5.091836734693878)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:18.444122,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.775)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.233333333333333)","(4.8, 5.9, 5.034042553191489)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:19.723265,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.752272727272727)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.636363636363637)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.233333333333333)","(4.8, 5.9, 5.2)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:21.012782,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.752272727272727)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.8, 5.4)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:22.285996,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.752272727272727)","(8.5, 11.0, 10.85)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.7, 5.0093023255813955)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:23.566035,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.752272727272727)","(8.5, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.233333333333333)","(4.8, 5.7, 5.4363636363636365)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:24.785817,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.752272727272727)","(8.5, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.233333333333333)","(4.8, 5.5, 5.4363636363636365)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:25.877261,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.752272727272727)","(8.5, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.5, 5.118181818181818)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:26.950052,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.757142857142857)","(8.5, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.5, 5.118181818181818)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:28.097023,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.757142857142857)","(8.5, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.5, 5.118181818181818)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:29.205607,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.757142857142857)","(8.5, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.233333333333333)","(4.8, 5.5, 5.228571428571429)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:30.332956,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.757142857142857)","(8.5, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.233333333333333)","(4.8, 5.4, 5.133333333333334)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:31.428096,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.757142857142857)","(8.5, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.233333333333333)","(4.8, 5.4, 4.88)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:32.575224,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.790625)","(8.5, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.4, 4.954285714285715)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:33.709949,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.7970588235294116)","(8.5, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.4, 4.954285714285715)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:34.880075,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.7970588235294116)","(8.5, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.4, 4.995652173913044)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:36.037821,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.7970588235294116)","(8.5, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.233333333333333)","(4.8, 5.3, 4.9399999999999995)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:37.219528,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.7970588235294116)","(8.5, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.233333333333333)","(4.8, 5.3, 4.959090909090909)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:38.419316,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.7970588235294116)","(8.5, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.3, 4.8921052631578945)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:39.607463,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.7970588235294116)","(8.5, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.3, 4.8921052631578945)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:40.790936,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.7970588235294116)","(9.0, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.3, 4.8921052631578945)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:41.939109,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.7970588235294116)","(9.0, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.3, 4.8921052631578945)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:43.119352,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.7970588235294116)","(9.0, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.3, 4.883333333333333)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:44.303400,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.8285714285714283)","(9.0, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.233333333333333)","(4.8, 5.3, 4.9195652173913045)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:45.556322,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.8285714285714283)","(9.0, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.233333333333333)","(4.8, 5.3, 4.9195652173913045)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:46.803877,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.8285714285714283)","(9.0, 11.0, 10.9)","(12.0, 32.0, 27.714285714285715)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.3, 4.9195652173913045)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:48.142237,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.8285714285714283)","(9.0, 11.0, 10.9)","(12.0, 32.0, 29.0)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.3, 4.9195652173913045)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:49.384941,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.8285714285714283)","(9.0, 11.0, 10.9)","(12.0, 30.0, 29.0)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.3, 4.9195652173913045)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:50.514421,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.8285714285714283)","(9.0, 11.0, 10.9)","(12.0, 30.0, 29.0)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.3, 4.9195652173913045)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:51.600296,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.8285714285714283)","(9.0, 11.0, 10.9)","(12.0, 30.0, 26.96)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.3, 4.9195652173913045)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:52.803173,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.8285714285714283)","(9.0, 11.0, 10.85)","(12.0, 30.0, 26.96)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.3, 4.93095238095238)","(31.0, 38.0, 33.714285714285715)"
10-01-2023 16:16:54.110453,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.8285714285714283)","(9.0, 11.0, 10.85)","(12.0, 30.0, 26.96)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.233333333333333)","(4.8, 5.3, 4.93095238095238)","(31.0, 38.0, 36.0)"
10-01-2023 16:16:55.339573,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.8285714285714283)","(9.0, 11.0, 10.85)","(12.0, 30.0, 26.96)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.233333333333333)","(4.8, 5.3, 4.9195652173913045)","(31.0, 38.0, 36.8)"
10-01-2023 16:16:56.642203,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.8285714285714283)","(9.0, 11.0, 10.85)","(12.0, 30.0, 26.96)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.3, 4.93095238095238)","(31.0, 38.0, 36.8)"
10-01-2023 16:16:57.884815,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.8285714285714283)","(9.0, 11.0, 10.85)","(12.0, 30.0, 26.96)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.3, 4.93095238095238)","(31.0, 38.0, 36.8)"
10-01-2023 16:16:59.118290,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.8285714285714283)","(9.0, 11.0, 10.85)","(12.0, 30.0, 26.96)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.3, 4.93095238095238)","(31.0, 38.0, 36.8)"
10-01-2023 16:17:00.312153,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.8285714285714283)","(9.0, 11.0, 10.85)","(12.0, 30.0, 26.96)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.18)","(4.8, 5.3, 4.964705882352941)","(31.0, 38.0, 36.8)"
10-01-2023 16:17:01.497745,"(6.5, 14.0, 13.027777777777779)","(3.5, 3.9, 3.775)","(9.0, 11.0, 10.446153846153846)","(12.0, 30.0, 27.019607843137255)","(5.5, 9.0, 8.907692307692308)","(4.0, 5.5, 5.315384615384615)","(4.8, 5.2, 4.927272727272727)","(31.0, 38.0, 37.25)"
10-01-2023 16:17:02.732986,"(6.5, 14.0, 13.23913043478261)","(3.5, 3.9, 3.775)","(9.0, 11.0, 10.446153846153846)","(12.0, 30.0, 27.019607843137255)","(5.5, 9.0, 8.907692307692308)","(4.0, 5.5, 5.3)","(4.8, 5.2, 4.927272727272727)","(31.0, 38.0, 36.8)"
10-01-2023 16:17:03.977314,"(6.5, 14.0, 13.270833333333334)","(3.5, 3.9, 3.7541666666666664)","(9.0, 11.0, 10.85)","(12.0, 30.0, 27.019607843137255)","(5.5, 9.0, 8.907692307692308)","(4.0, 5.5, 5.375)","(4.8, 5.2, 4.921739130434783)","(31.0, 38.0, 36.8)"
10-01-2023 16:17:05.246161,"(6.5, 14.0, 13.23913043478261)","(3.5, 3.9, 3.7541666666666664)","(9.0, 11.0, 10.200000000000001)","(12.0, 30.0, 27.019607843137255)","(5.5, 9.0, 8.907692307692308)","(4.0, 5.5, 5.375)","(4.8, 5.2, 4.877777777777777)","(31.0, 38.0, 36.8)"
10-01-2023 16:17:06.464994,"(6.5, 14.0, 13.23913043478261)","(3.5, 3.9, 3.7541666666666664)","(9.0, 11.0, 10.36)","(12.0, 30.0, 27.019607843137255)","(5.5, 9.0, 8.907692307692308)","(4.0, 5.5, 5.285714285714286)","(4.8, 5.2, 4.947368421052632)","(31.0, 38.0, 36.0)"
10-01-2023 16:17:07.758156,"(6.5, 14.0, 13.23913043478261)","(3.5, 3.9, 3.7541666666666664)","(9.0, 11.0, 10.36)","(12.0, 30.0, 27.019607843137255)","(5.5, 9.0, 8.907692307692308)","(4.0, 5.5, 5.285714285714286)","(4.8, 5.2, 4.957142857142857)","(31.0, 38.0, 36.0)"
10-01-2023 16:17:09.060345,"(6.5, 14.0, 13.23913043478261)","(3.5, 3.9, 3.7541666666666664)","(9.0, 11.0, 10.114285714285714)","(12.0, 30.0, 27.019607843137255)","(5.5, 9.0, 8.76)","(4.0, 5.5, 5.423076923076923)","(4.8, 5.2, 4.916666666666667)","(31.0, 38.0, 37.14285714285714)"
10-01-2023 16:17:10.427222,"(6.5, 14.0, 13.382352941176471)","(3.5, 3.9, 3.775)","(9.0, 10.5, 10.23)","(12.0, 30.0, 27.019607843137255)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.454545454545455)","(4.8, 5.2, 4.916666666666667)","(31.0, 38.0, 37.14285714285714)"
10-01-2023 16:17:11.853997,"(6.5, 14.0, 13.125)","(3.5, 3.9, 3.775)","(9.0, 10.5, 10.23)","(12.0, 30.0, 27.019607843137255)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.454545454545455)","(4.8, 5.2, 4.916666666666667)","(31.0, 38.0, 37.14285714285714)"
10-01-2023 16:17:13.166977,"(6.5, 14.0, 13.125)","(3.5, 3.9, 3.775)","(9.0, 10.5, 10.23)","(12.0, 30.0, 30.875)","(5.5, 9.0, 8.5)","(4.0, 5.5, 5.416666666666667)","(4.8, 5.2, 4.916666666666667)","(31.0, 38.0, 37.14285714285714)"
10-01-2023 16:17:14.490397,"(6.5, 14.0, 13.125)","(3.5, 3.9, 3.8)","(9.0, 10.5, 11.55)","(12.0, 32.0, 30.875)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.4)","(4.8, 5.2, 5.0)","(31.0, 38.0, 37.14285714285714)"
10-01-2023 16:17:15.847670,"(6.5, 14.0, 13.125)","(3.5, 3.9, 3.7448275862068967)","(9.0, 12.0, 11.242105263157894)","(12.0, 32.0, 30.875)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.25)","(4.8, 5.1, 4.827272727272727)","(31.0, 38.0, 37.14285714285714)"
10-01-2023 16:17:17.091217,"(6.5, 14.0, 13.23913043478261)","(3.5, 3.9, 3.7448275862068967)","(9.0, 12.0, 11.242105263157894)","(12.0, 32.0, 30.875)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.388888888888888)","(4.8, 5.1, 4.819999999999999)","(31.0, 38.0, 37.14285714285714)"
10-01-2023 16:17:18.245446,"(6.5, 14.0, 13.125)","(3.5, 3.9, 3.7548387096774194)","(9.0, 11.0, 10.5)","(12.0, 32.0, 30.875)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.485714285714286)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.14285714285714)"
10-01-2023 16:17:19.294929,"(6.5, 14.0, 13.125)","(3.5, 3.9, 3.7548387096774194)","(9.0, 11.0, 10.7)","(12.0, 32.0, 30.875)","(5.5, 9.0, 8.782608695652174)","(4.0, 5.5, 5.45)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.14285714285714)"
10-01-2023 16:17:20.476573,"(6.5, 14.0, 13.382352941176471)","(3.5, 3.9, 3.7411764705882353)","(9.0, 11.0, 10.1875)","(12.0, 32.0, 30.875)","(5.5, 9.0, 8.782608695652174)","(4.0, 5.5, 5.485714285714286)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.14285714285714)"
10-01-2023 16:17:21.742624,"(6.5, 14.0, 13.125)","(3.5, 3.9, 3.7)","(9.0, 11.0, 10.2)","(12.0, 32.0, 30.875)","(5.5, 9.0, 8.782608695652174)","(4.0, 5.5, 5.485714285714286)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.14285714285714)"
10-01-2023 16:17:23.038594,"(6.5, 14.0, 12.840909090909092)","(3.5, 3.9, 3.7)","(9.0, 11.0, 9.864516129032259)","(12.0, 32.0, 30.875)","(5.5, 9.0, 8.782608695652174)","(4.0, 5.5, 5.45)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.14285714285714)"
10-01-2023 16:17:24.370891,"(6.5, 14.0, 13.055555555555555)","(3.5, 3.9, 3.754054054054054)","(9.0, 11.0, 9.864516129032259)","(12.0, 32.0, 29.0)","(5.5, 9.0, 8.636363636363637)","(4.0, 5.5, 5.466666666666667)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.53846153846154)"
10-01-2023 16:17:25.653710,"(6.5, 14.0, 12.85135135135135)","(3.5, 3.9, 3.754054054054054)","(9.0, 11.0, 9.864516129032259)","(12.0, 32.0, 29.25)","(5.5, 9.0, 8.6)","(4.0, 5.5, 5.4)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.64705882352941)"
10-01-2023 16:17:26.915775,"(6.5, 14.0, 12.840909090909092)","(3.5, 3.9, 3.6857142857142855)","(9.0, 11.0, 9.864516129032259)","(12.0, 32.0, 29.0)","(5.5, 9.0, 8.559999999999999)","(4.0, 5.5, 5.45)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.64705882352941)"
10-01-2023 16:17:28.087425,"(6.5, 14.0, 12.840909090909092)","(3.5, 3.9, 3.6857142857142855)","(9.0, 11.0, 9.864516129032259)","(12.0, 32.0, 29.0)","(5.5, 8.6, 8.578947368421053)","(4.0, 5.5, 5.4)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.64705882352941)"
10-01-2023 16:17:29.193983,"(6.5, 14.0, 12.840909090909092)","(3.5, 3.9, 3.6857142857142855)","(9.0, 11.0, 9.864516129032259)","(12.0, 32.0, 29.25)","(5.5, 8.6, 8.578947368421053)","(4.0, 5.5, 5.466666666666667)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.64705882352941)"
10-01-2023 16:17:30.313629,"(6.5, 14.0, 13.055555555555555)","(3.5, 3.9, 3.6857142857142855)","(9.0, 11.0, 9.864516129032259)","(12.0, 32.0, 29.25)","(5.5, 8.6, 8.578947368421053)","(4.0, 5.5, 5.425)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.64705882352941)"
10-01-2023 16:17:31.399977,"(6.5, 14.0, 12.840909090909092)","(3.5, 3.9, 3.7548387096774194)","(9.0, 11.0, 9.864516129032259)","(12.0, 32.0, 29.130434782608695)","(5.5, 8.6, 8.578947368421053)","(4.0, 5.5, 5.425)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.64705882352941)"
10-01-2023 16:17:32.616814,"(6.5, 14.0, 12.85135135135135)","(3.5, 3.9, 3.7199999999999998)","(9.0, 11.0, 9.864516129032259)","(12.0, 32.0, 29.25)","(5.5, 8.6, 8.657142857142857)","(4.0, 5.5, 5.4625)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.333333333333336)"
10-01-2023 16:17:33.792272,"(6.5, 14.0, 12.85135135135135)","(3.5, 3.9, 3.7295454545454545)","(9.0, 11.0, 9.864516129032259)","(12.0, 32.0, 29.25)","(5.5, 9.0, 8.657142857142857)","(4.0, 5.5, 5.4)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.333333333333336)"
10-01-2023 16:17:34.915740,"(6.5, 14.0, 12.840909090909092)","(3.5, 3.9, 3.7295454545454545)","(9.0, 11.0, 9.864516129032259)","(12.0, 32.0, 29.25)","(5.5, 9.0, 8.657142857142857)","(4.0, 5.5, 5.366666666666666)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.333333333333336)"
10-01-2023 16:17:36.043809,"(6.5, 14.0, 12.840909090909092)","(3.5, 3.9, 3.7295454545454545)","(9.0, 11.0, 9.864516129032259)","(12.0, 32.0, 29.25)","(5.5, 9.0, 8.753846153846153)","(4.0, 5.5, 5.463636363636364)","(4.8, 5.1, 4.8149999999999995)","(31.0, 38.0, 37.333333333333336)"
