,Mighty Night,Little Mac,Tah Ash,Nitro Cannon,Brookes Girl,Monos Spirit,Monos Typhoon,Tah Darcy
10-01-2023 11:42:10.505084,"(7.0, 7.8, 7.425)","(3.7, 4.8, 4.658823529411765)","(41.0, 160.0, 150.0)","(2.7, 3.6, 3.533333333333333)","(3.1, 3.7, 3.582142857142857)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 29.5)","(81.0, 550.0, 459.0)"
10-01-2023 11:42:11.482403,"(7.0, 7.8, 7.425)","(3.7, 4.8, 4.658823529411765)","(41.0, 160.0, 150.0)","(2.7, 3.6, 3.533333333333333)","(3.1, 3.7, 3.582142857142857)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 29.5)","(81.0, 550.0, 459.0)"
10-01-2023 11:42:12.478803,"(7.0, 7.6, 7.542857142857143)","(3.7, 4.8, 4.658823529411765)","(41.0, 160.0, 150.0)","(2.7, 3.6, 3.533333333333333)","(3.1, 3.7, 3.582142857142857)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 29.5)","(81.0, 550.0, 395.0)"
10-01-2023 11:42:13.465157,"(7.0, 7.6, 7.274074074074074)","(3.7, 4.8, 4.7)","(41.0, 160.0, 150.90909090909093)","(2.7, 3.6, 3.533333333333333)","(3.1, 3.7, 3.582142857142857)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 29.5)","(81.0, 470.0, 395.0)"
10-01-2023 11:42:14.425989,"(7.0, 7.6, 7.169230769230769)","(3.7, 4.8, 4.677272727272727)","(41.0, 160.0, 112.5)","(2.7, 3.6, 3.533333333333333)","(3.1, 3.7, 3.582142857142857)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 29.5)","(81.0, 470.0, 395.0)"
10-01-2023 11:42:15.428526,"(7.0, 7.6, 7.169230769230769)","(3.7, 4.8, 4.657894736842105)","(41.0, 160.0, 112.5)","(2.7, 3.6, 3.533333333333333)","(3.1, 3.7, 3.582142857142857)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 470.0, 395.0)"
10-01-2023 11:42:16.383726,"(7.0, 7.6, 7.183999999999999)","(3.7, 4.8, 4.657894736842105)","(41.0, 160.0, 112.5)","(2.7, 3.6, 3.533333333333333)","(3.1, 3.7, 3.582142857142857)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 470.0, 377.5)"
10-01-2023 11:42:17.360328,"(6.5, 7.6, 7.074285714285714)","(3.7, 4.5, 4.325)","(41.0, 160.0, 141.0)","(2.7, 3.6, 3.5538461538461537)","(3.1, 3.7, 3.582142857142857)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 470.0, 417.1428571428571)"
10-01-2023 11:42:18.344879,"(6.5, 7.6, 7.074285714285714)","(3.7, 4.5, 4.336363636363636)","(41.0, 160.0, 148.125)","(2.7, 3.65, 3.61)","(3.1, 3.7, 3.67)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 470.0, 423.75)"
10-01-2023 11:42:19.297221,"(6.5, 7.6, 7.074285714285714)","(3.7, 4.5, 4.34)","(41.0, 160.0, 148.125)","(2.7, 3.7, 3.54)","(3.1, 3.75, 3.7)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 470.0, 423.75)"
10-01-2023 11:42:20.256628,"(6.5, 7.6, 7.074285714285714)","(3.7, 4.5, 4.34)","(41.0, 160.0, 148.125)","(2.7, 3.75, 3.5833333333333335)","(3.1, 3.7, 3.4987804878048783)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 470.0, 423.75)"
10-01-2023 11:42:21.231936,"(6.5, 7.6, 7.074285714285714)","(3.7, 4.5, 4.34)","(41.0, 160.0, 148.125)","(2.7, 3.7, 3.5369565217391306)","(3.1, 3.65, 3.515217391304348)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 470.0, 423.75)"
10-01-2023 11:42:22.208237,"(6.5, 7.6, 7.074285714285714)","(3.7, 4.5, 4.34)","(41.0, 160.0, 148.125)","(2.7, 3.7, 3.5295454545454548)","(3.1, 3.6, 3.515217391304348)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 470.0, 423.75)"
10-01-2023 11:42:23.164289,"(6.5, 7.6, 7.074285714285714)","(3.7, 4.5, 4.34)","(41.0, 160.0, 148.125)","(2.7, 3.7, 3.5295454545454548)","(3.1, 3.6, 3.515217391304348)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 470.0, 415.0)"
10-01-2023 11:42:24.162536,"(6.5, 7.6, 7.074285714285714)","(3.7, 4.5, 4.34)","(41.0, 160.0, 148.125)","(2.7, 3.7, 3.5173076923076927)","(3.1, 3.6, 3.5327586206896555)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 460.0, 415.0)"
10-01-2023 11:42:25.174434,"(6.5, 7.4, 7.290909090909091)","(3.7, 4.5, 4.34)","(41.0, 160.0, 148.125)","(2.7, 3.7, 3.5416666666666665)","(3.1, 3.6, 3.5327586206896555)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 460.0, 415.0)"
10-01-2023 11:42:26.206681,"(6.5, 7.4, 7.323076923076924)","(3.7, 4.5, 4.34)","(41.0, 160.0, 148.125)","(2.7, 3.7, 3.5592592592592593)","(3.1, 3.6, 3.5300000000000002)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 460.0, 280.0)"
10-01-2023 11:42:27.227292,"(6.5, 7.4, 7.382608695652174)","(3.7, 4.5, 4.34)","(41.0, 160.0, 148.125)","(2.7, 3.7, 3.5592592592592593)","(3.1, 3.6, 3.5409090909090906)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 460.0, 380.0)"
10-01-2023 11:42:28.228590,"(6.5, 7.4, 7.383333333333334)","(3.7, 4.5, 4.34)","(41.0, 160.0, 141.0)","(2.7, 3.7, 3.5592592592592593)","(3.1, 3.55, 3.576923076923077)","(19.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 450.0, 227.27272727272725)"
10-01-2023 11:42:29.232014,"(6.5, 7.4, 7.383333333333334)","(3.7, 4.5, 4.34)","(41.0, 160.0, 115.0)","(2.7, 3.7, 3.7272727272727275)","(3.1, 3.6, 3.576923076923077)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 450.0, 227.27272727272725)"
10-01-2023 11:42:30.238742,"(6.5, 7.4, 7.2)","(3.7, 4.5, 4.3382978723404255)","(41.0, 160.0, 130.0)","(2.7, 3.75, 3.7272727272727275)","(3.1, 3.6, 3.6933333333333334)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 450.0, 227.27272727272725)"
10-01-2023 11:42:31.222996,"(6.5, 7.4, 7.2)","(3.7, 4.4, 4.35)","(41.0, 160.0, 130.0)","(2.7, 3.75, 3.745121951219512)","(3.1, 3.7, 3.7342105263157896)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 450.0, 227.27272727272725)"
10-01-2023 11:42:32.233012,"(6.5, 7.4, 7.2)","(3.7, 4.4, 4.36)","(41.0, 160.0, 130.0)","(2.7, 3.75, 3.6125)","(3.1, 3.75, 3.7600000000000002)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 450.0, 227.27272727272725)"
10-01-2023 11:42:33.195630,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.295238095238095)","(41.0, 160.0, 130.0)","(2.7, 3.65, 3.6125)","(3.1, 3.85, 3.7600000000000002)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 450.0, 227.27272727272725)"
10-01-2023 11:42:34.174132,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.348148148148148)","(41.0, 160.0, 130.0)","(2.7, 3.6, 3.5500000000000003)","(3.1, 3.9, 3.82)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 450.0, 227.27272727272725)"
10-01-2023 11:42:35.135945,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.348148148148148)","(41.0, 160.0, 130.0)","(2.7, 3.6, 3.5500000000000003)","(3.1, 3.9, 3.82)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 450.0, 227.27272727272725)"
10-01-2023 11:42:36.082803,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.348148148148148)","(41.0, 160.0, 130.0)","(2.7, 3.6, 3.48)","(3.1, 3.9, 3.84)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 450.0, 227.27272727272725)"
10-01-2023 11:42:37.030715,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.371428571428572)","(41.0, 160.0, 130.0)","(2.7, 3.55, 3.5166666666666666)","(3.1, 3.9, 3.816666666666667)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 450.0, 227.27272727272725)"
10-01-2023 11:42:37.991315,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.371428571428572)","(41.0, 160.0, 130.0)","(2.7, 3.55, 3.5)","(3.1, 3.9, 3.7333333333333334)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 450.0, 227.27272727272725)"
10-01-2023 11:42:38.960298,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.371428571428572)","(41.0, 160.0, 130.0)","(2.7, 3.55, 3.5)","(3.1, 3.9, 3.7333333333333334)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 450.0, 372.0)"
10-01-2023 11:42:39.931133,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.371428571428572)","(41.0, 160.0, 130.0)","(2.7, 3.55, 3.5)","(3.1, 3.9, 3.8499999999999996)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 372.0)"
10-01-2023 11:42:40.904009,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.371428571428572)","(41.0, 160.0, 130.0)","(2.7, 3.55, 3.519230769230769)","(3.1, 3.9, 3.8555555555555556)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 372.0)"
10-01-2023 11:42:41.909603,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.371428571428572)","(41.0, 160.0, 130.0)","(2.7, 3.55, 3.503846153846154)","(3.1, 3.9, 3.8555555555555556)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 372.0)"
10-01-2023 11:42:42.920282,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.371428571428572)","(41.0, 160.0, 130.0)","(2.7, 3.55, 3.503846153846154)","(3.1, 3.9, 3.8555555555555556)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 372.0)"
10-01-2023 11:42:43.932806,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.371428571428572)","(41.0, 160.0, 130.0)","(2.7, 3.55, 3.5277777777777777)","(3.1, 3.9, 3.8555555555555556)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 372.0)"
10-01-2023 11:42:44.942862,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.371428571428572)","(41.0, 160.0, 141.0)","(2.7, 3.55, 3.5277777777777777)","(3.1, 3.9, 3.8555555555555556)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 372.0)"
10-01-2023 11:42:45.930668,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.371428571428572)","(41.0, 160.0, 141.0)","(2.7, 3.55, 3.5277777777777777)","(3.1, 3.9, 3.87)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 372.0)"
10-01-2023 11:42:46.953166,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.371428571428572)","(41.0, 160.0, 130.0)","(2.7, 3.55, 3.5277777777777777)","(3.1, 3.9, 3.87)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 372.0)"
10-01-2023 11:42:47.951739,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.36)","(41.0, 160.0, 142.0)","(2.7, 3.55, 3.5277777777777777)","(3.1, 3.9, 3.87)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 372.0)"
10-01-2023 11:42:48.954471,"(6.5, 7.4, 7.066666666666666)","(3.7, 4.4, 4.342857142857143)","(41.0, 160.0, 142.0)","(2.7, 3.55, 3.503846153846154)","(3.1, 3.9, 3.87)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 372.0)"
10-01-2023 11:42:49.958721,"(6.5, 7.4, 7.066666666666666)","(3.6, 4.4, 4.342857142857143)","(41.0, 160.0, 142.0)","(2.7, 3.55, 3.475)","(3.1, 3.9, 3.87)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 372.0)"
10-01-2023 11:42:50.919333,"(6.5, 7.4, 7.066666666666666)","(3.6, 4.4, 4.342857142857143)","(41.0, 160.0, 142.0)","(2.7, 3.5, 3.475)","(3.1, 3.9, 3.87)","(20.0, 42.0, 39.925925925925924)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 372.0)"
10-01-2023 11:42:51.894951,"(6.5, 7.4, 7.066666666666666)","(3.6, 4.4, 4.341176470588236)","(41.0, 160.0, 142.0)","(2.7, 3.55, 3.5357142857142856)","(3.1, 3.9, 3.87)","(20.0, 42.0, 37.8)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 372.0)"
10-01-2023 11:42:52.874453,"(6.0, 7.4, 7.066666666666666)","(3.6, 4.4, 4.341176470588236)","(41.0, 160.0, 142.0)","(2.7, 3.55, 3.5166666666666666)","(3.1, 3.9, 3.853125)","(21.0, 42.0, 37.8)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 372.0)"
10-01-2023 11:42:53.846645,"(6.0, 7.4, 7.066666666666666)","(3.6, 4.4, 4.341176470588236)","(41.0, 160.0, 142.0)","(2.7, 3.65, 3.6409090909090907)","(3.1, 3.9, 3.853125)","(21.0, 42.0, 38.76923076923077)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 372.0)"
10-01-2023 11:42:54.833058,"(6.0, 7.4, 7.066666666666666)","(3.6, 4.3, 4.295238095238095)","(41.0, 160.0, 142.0)","(2.7, 3.7, 3.653125)","(3.1, 3.9, 3.88)","(21.0, 42.0, 40.90196078431373)","(15.0, 30.0, 28.88888888888889)","(81.0, 440.0, 177.6470588235294)"
10-01-2023 11:42:55.798014,"(6.0, 7.2, 7.1)","(3.6, 4.3, 4.295238095238095)","(41.0, 160.0, 142.0)","(2.7, 3.7, 3.6558823529411764)","(3.1, 3.9, 3.88)","(21.0, 42.0, 38.18181818181818)","(15.0, 30.0, 28.88888888888889)","(81.0, 430.0, 173.33333333333331)"
10-01-2023 11:42:56.826136,"(6.0, 7.2, 7.1)","(3.6, 4.3, 4.295238095238095)","(51.0, 160.0, 142.0)","(2.7, 3.7, 3.6558823529411764)","(3.2, 3.9, 3.88)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 28.88888888888889)","(81.0, 430.0, 194.28571428571428)"
10-01-2023 11:42:57.825978,"(6.0, 7.4, 7.08)","(3.6, 4.3, 4.295)","(51.0, 160.0, 142.0)","(2.7, 3.7, 3.6558823529411764)","(3.2, 3.9, 3.88)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 28.88888888888889)","(81.0, 430.0, 356.0)"
10-01-2023 11:42:58.844165,"(6.0, 7.4, 7.2)","(3.6, 4.3, 4.295)","(51.0, 160.0, 142.0)","(2.7, 3.7, 3.6892857142857145)","(3.2, 3.9, 3.825)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 28.88888888888889)","(81.0, 420.0, 356.0)"
10-01-2023 11:42:59.877977,"(6.0, 7.4, 7.2)","(3.6, 4.3, 4.25)","(51.0, 160.0, 142.0)","(2.7, 3.7, 3.642857142857143)","(3.2, 3.85, 3.892857142857143)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 26.875)","(81.0, 420.0, 260.0)"
10-01-2023 11:43:00.861194,"(6.0, 7.4, 7.2)","(3.6, 4.3, 4.199999999999999)","(51.0, 160.0, 142.0)","(2.7, 3.75, 3.642857142857143)","(3.2, 3.9, 3.885135135135135)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 27.727272727272727)","(81.0, 420.0, 260.0)"
10-01-2023 11:43:01.904498,"(6.0, 7.2, 7.1)","(3.6, 4.3, 4.214285714285714)","(51.0, 160.0, 130.0)","(2.7, 3.7, 3.5875)","(3.2, 4.0, 3.8911764705882352)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 27.727272727272727)","(81.0, 420.0, 260.0)"
10-01-2023 11:43:02.866167,"(6.0, 7.2, 7.1)","(3.6, 4.3, 4.233333333333333)","(51.0, 160.0, 130.0)","(2.7, 3.75, 3.5875)","(3.2, 3.9, 3.8785714285714286)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 27.727272727272727)","(81.0, 420.0, 260.0)"
10-01-2023 11:43:03.853766,"(6.0, 7.4, 7.2)","(3.6, 4.5, 4.192307692307692)","(51.0, 160.0, 130.0)","(2.7, 3.7, 3.63125)","(3.2, 3.9, 3.8785714285714286)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 28.80952380952381)","(81.0, 420.0, 260.0)"
10-01-2023 11:43:04.844413,"(6.0, 7.4, 7.2)","(3.6, 4.5, 4.188888888888888)","(51.0, 160.0, 130.0)","(2.7, 3.65, 3.6333333333333333)","(3.2, 3.9, 3.8785714285714286)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 29.193548387096776)","(81.0, 420.0, 260.0)"
10-01-2023 11:43:05.819390,"(6.0, 7.6, 7.075)","(3.6, 4.5, 4.177419354838709)","(51.0, 160.0, 130.0)","(2.7, 3.6, 3.575)","(3.2, 3.9, 3.8850000000000002)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 29.193548387096776)","(81.0, 420.0, 216.36363636363637)"
10-01-2023 11:43:06.818958,"(6.0, 7.6, 7.08)","(3.6, 4.5, 4.214285714285714)","(51.0, 160.0, 130.0)","(2.7, 3.55, 3.5166666666666666)","(3.2, 3.95, 3.8850000000000002)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 29.642857142857142)","(81.0, 420.0, 216.36363636363637)"
10-01-2023 11:43:07.779770,"(6.0, 7.6, 7.08)","(3.6, 4.5, 4.214285714285714)","(51.0, 160.0, 147.14285714285714)","(2.7, 3.55, 3.5166666666666666)","(3.2, 3.95, 3.8850000000000002)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 29.642857142857142)","(81.0, 420.0, 203.33333333333331)"
10-01-2023 11:43:08.809371,"(6.0, 7.6, 7.141176470588235)","(3.6, 4.5, 4.241379310344827)","(51.0, 160.0, 98.42105263157895)","(2.7, 3.45, 3.4863636363636363)","(3.2, 3.95, 3.93)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 28.0)","(81.0, 410.0, 203.33333333333331)"
10-01-2023 11:43:09.803421,"(6.0, 7.6, 7.228571428571429)","(3.6, 4.5, 4.248)","(51.0, 160.0, 94.54545454545455)","(2.7, 3.5, 3.4863636363636363)","(3.2, 3.95, 3.93)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 28.666666666666668)","(81.0, 410.0, 203.33333333333331)"
10-01-2023 11:43:10.799486,"(6.0, 7.6, 7.09)","(3.6, 4.5, 4.3090909090909095)","(51.0, 160.0, 94.54545454545455)","(2.7, 3.45, 3.435714285714286)","(3.2, 3.95, 3.93)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 28.666666666666668)","(81.0, 410.0, 203.33333333333331)"
10-01-2023 11:43:11.775766,"(6.0, 7.6, 7.09)","(3.6, 4.5, 4.3090909090909095)","(51.0, 160.0, 94.54545454545455)","(2.7, 3.45, 3.435714285714286)","(3.2, 3.95, 3.95)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 29.80952380952381)","(81.0, 410.0, 203.33333333333331)"
10-01-2023 11:43:12.790339,"(6.0, 7.4, 7.353846153846154)","(3.6, 4.5, 4.3090909090909095)","(51.0, 140.0, 130.0)","(2.7, 3.45, 3.435714285714286)","(3.2, 4.0, 4.0)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 29.80952380952381)","(81.0, 410.0, 203.33333333333331)"
10-01-2023 11:43:13.778807,"(6.0, 7.4, 7.353846153846154)","(3.6, 4.5, 4.289189189189189)","(51.0, 140.0, 130.0)","(2.7, 3.45, 3.435714285714286)","(3.2, 4.1, 3.925)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 29.80952380952381)","(81.0, 410.0, 203.33333333333331)"
10-01-2023 11:43:14.789846,"(6.0, 7.4, 7.353846153846154)","(3.6, 4.5, 4.321621621621622)","(51.0, 140.0, 130.0)","(2.7, 3.5, 3.447058823529412)","(3.2, 4.1, 3.8099999999999996)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 29.80952380952381)","(81.0, 410.0, 250.0)"
10-01-2023 11:43:15.771049,"(6.0, 7.6, 7.075)","(3.6, 4.5, 4.35)","(51.0, 140.0, 130.0)","(2.7, 3.45, 3.375925925925926)","(3.2, 3.9, 3.8099999999999996)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 29.80952380952381)","(81.0, 400.0, 324.0)"
10-01-2023 11:43:16.773780,"(6.0, 7.6, 7.109090909090909)","(3.6, 4.5, 4.35)","(51.0, 140.0, 118.33333333333334)","(2.7, 3.45, 3.375925925925926)","(3.2, 3.9, 3.867857142857143)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 29.80952380952381)","(81.0, 380.0, 324.0)"
10-01-2023 11:43:17.795020,"(6.0, 7.6, 6.842105263157895)","(3.6, 4.5, 4.35)","(51.0, 140.0, 82.6470588235294)","(2.7, 3.45, 3.375925925925926)","(3.2, 3.9, 3.867857142857143)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 29.80952380952381)","(81.0, 380.0, 224.44444444444446)"
10-01-2023 11:43:18.760395,"(6.0, 7.4, 7.0)","(3.6, 4.5, 4.355172413793103)","(51.0, 140.0, 84.28571428571429)","(2.7, 3.4, 3.3884615384615384)","(3.2, 3.9, 3.952272727272727)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 29.80952380952381)","(81.0, 380.0, 224.44444444444446)"
10-01-2023 11:43:19.756422,"(6.0, 7.4, 6.9)","(3.6, 4.5, 4.355172413793103)","(51.0, 140.0, 84.28571428571429)","(2.7, 3.35, 3.321428571428571)","(3.2, 4.1, 3.9285714285714284)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 29.80952380952381)","(81.0, 380.0, 316.0)"
10-01-2023 11:43:20.762718,"(6.0, 7.4, 6.9)","(3.6, 4.5, 4.355172413793103)","(51.0, 130.0, 83.25)","(2.7, 3.35, 3.2928571428571427)","(3.2, 4.1, 3.9)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 29.80952380952381)","(81.0, 370.0, 220.0)"
10-01-2023 11:43:21.749734,"(6.0, 7.4, 6.9)","(3.6, 4.5, 4.35)","(51.0, 130.0, 81.875)","(2.7, 3.35, 3.2928571428571427)","(3.2, 4.0, 3.9)","(21.0, 42.0, 38.18181818181818)","(16.0, 30.0, 29.80952380952381)","(81.0, 370.0, 220.0)"
10-01-2023 11:43:22.754481,"(6.0, 7.4, 6.9)","(3.6, 4.5, 4.3133333333333335)","(51.0, 130.0, 81.875)","(2.7, 3.35, 3.302941176470588)","(3.2, 4.0, 3.8714285714285714)","(21.0, 42.0, 39.666666666666664)","(16.0, 30.0, 29.80952380952381)","(81.0, 370.0, 220.0)"
10-01-2023 11:43:23.731574,"(6.0, 7.4, 6.9)","(3.6, 4.5, 4.35)","(51.0, 130.0, 81.875)","(2.7, 3.35, 3.302941176470588)","(3.2, 4.0, 3.8714285714285714)","(21.0, 42.0, 39.666666666666664)","(16.0, 30.0, 29.80952380952381)","(81.0, 370.0, 220.0)"
10-01-2023 11:43:24.735827,"(6.0, 7.0, 6.766666666666667)","(3.6, 4.5, 4.3133333333333335)","(51.0, 120.0, 108.75)","(2.7, 3.4, 3.392857142857143)","(3.2, 4.0, 3.9)","(21.0, 42.0, 39.2)","(16.0, 30.0, 29.666666666666668)","(81.0, 370.0, 220.0)"
10-01-2023 11:43:25.703150,"(6.0, 7.0, 6.765625)","(3.6, 4.5, 4.3133333333333335)","(51.0, 120.0, 108.75)","(2.7, 3.45, 3.35)","(3.2, 4.0, 3.9)","(21.0, 42.0, 39.2)","(16.0, 30.0, 29.842105263157894)","(81.0, 370.0, 171.42857142857144)"
10-01-2023 11:43:26.700763,"(6.0, 7.0, 6.7727272727272725)","(3.6, 4.5, 4.3133333333333335)","(51.0, 120.0, 108.75)","(2.7, 3.45, 3.440909090909091)","(3.2, 4.0, 3.9)","(21.0, 42.0, 39.2)","(16.0, 30.0, 29.842105263157894)","(81.0, 350.0, 131.8181818181818)"
10-01-2023 11:43:27.692419,"(6.0, 7.0, 6.761904761904762)","(3.6, 4.5, 4.3133333333333335)","(51.0, 120.0, 108.75)","(2.7, 3.55, 3.5323529411764705)","(3.2, 4.0, 3.9)","(21.0, 42.0, 39.2)","(16.0, 30.0, 32.5)","(81.0, 350.0, 131.8181818181818)"
10-01-2023 11:43:28.684684,"(6.0, 7.0, 6.740298507462687)","(3.6, 4.4, 4.316666666666666)","(51.0, 120.0, 108.75)","(2.7, 3.55, 3.46)","(3.2, 4.0, 3.97)","(21.0, 42.0, 39.2)","(16.0, 34.0, 34.4)","(81.0, 350.0, 131.8181818181818)"
10-01-2023 11:43:29.692182,"(6.0, 7.0, 6.740298507462687)","(3.6, 4.4, 4.34)","(51.0, 120.0, 108.75)","(2.7, 3.55, 3.5166666666666666)","(3.2, 4.0, 3.875)","(21.0, 42.0, 36.75)","(16.0, 36.0, 32.0)","(81.0, 350.0, 131.8181818181818)"
10-01-2023 11:43:30.689260,"(6.0, 6.8, 6.78974358974359)","(3.6, 4.4, 4.321739130434783)","(51.0, 120.0, 108.75)","(2.7, 3.55, 3.5166666666666666)","(3.2, 3.95, 3.92)","(21.0, 42.0, 36.75)","(17.0, 36.0, 32.5)","(71.0, 350.0, 225.0)"
10-01-2023 11:43:31.695060,"(6.0, 6.8, 6.716666666666667)","(3.6, 4.4, 4.34)","(51.0, 120.0, 115.0)","(2.7, 3.55, 3.51875)","(3.2, 3.95, 3.92)","(21.0, 42.0, 42.666666666666664)","(17.0, 36.0, 38.64)","(71.0, 340.0, 153.57142857142856)"
