,Eight Gifts,Nick The Quick,Dashing Daph,Ferocious Barbie,River Raging,Velocity Lara
07-12-2022 19:01:00.882355,"(7.0, 9.0, 8.806896551724138)","(1.4, 1.61, 1.6095454545454546)","(61.0, 95.0, 92.0)","(6.0, 7.4, 7.377777777777778)","(21.0, 42.0, 38.19230769230769)","(7.0, 11.0, 10.555555555555555)"
07-12-2022 19:01:01.850123,"(7.0, 8.8, 8.764705882352942)","(1.4, 1.62, 1.6103703703703705)","(61.0, 95.0, 92.0)","(6.0, 7.4, 7.377777777777778)","(21.0, 42.0, 38.19230769230769)","(7.0, 11.0, 10.555555555555555)"
07-12-2022 19:01:02.817724,"(7.0, 8.8, 8.685714285714285)","(1.4, 1.61, 1.608)","(61.0, 95.0, 93.5)","(6.0, 7.4, 7.3875)","(21.0, 42.0, 38.07272727272727)","(7.0, 11.0, 10.705882352941176)"
07-12-2022 19:01:03.879691,"(7.0, 8.8, 8.733333333333334)","(1.4, 1.61, 1.6093055555555555)","(61.0, 95.0, 91.5)","(6.0, 7.4, 7.3875)","(21.0, 42.0, 38.07272727272727)","(7.0, 11.0, 10.545454545454545)"
07-12-2022 19:01:04.814018,"(7.0, 8.8, 8.753846153846155)","(1.4, 1.61, 1.6085897435897436)","(61.0, 95.0, 92.66666666666667)","(6.0, 7.4, 7.3875)","(21.0, 42.0, 37.25581395348837)","(7.0, 11.0, 10.555555555555555)"
07-12-2022 19:01:05.836542,"(7.0, 8.8, 8.776470588235295)","(1.4, 1.61, 1.6024137931034483)","(61.0, 95.0, 92.5)","(6.0, 7.6, 7.58)","(21.0, 42.0, 38.526315789473685)","(7.0, 11.0, 10.555555555555555)"
07-12-2022 19:01:06.856548,"(7.0, 8.8, 8.776470588235295)","(1.4, 1.61, 1.5956603773584908)","(61.0, 95.0, 93.5)","(6.0, 7.6, 7.56)","(21.0, 42.0, 38.93023255813954)","(7.0, 11.0, 10.525)"
07-12-2022 19:01:07.801741,"(7.0, 9.0, 8.834285714285715)","(1.4, 1.62, 1.6155963302752294)","(61.0, 95.0, 92.0)","(6.0, 7.6, 7.5)","(21.0, 42.0, 38.5)","(7.0, 11.0, 10.58974358974359)"
07-12-2022 19:01:08.882084,"(7.0, 9.0, 8.847826086956522)","(1.4, 1.62, 1.6071052631578948)","(61.0, 95.0, 92.66666666666667)","(6.0, 7.4, 7.290322580645162)","(21.0, 42.0, 38.48780487804878)","(7.0, 11.0, 10.71875)"
07-12-2022 19:01:10.033205,"(7.0, 9.0, 8.80952380952381)","(1.4, 1.62, 1.6135849056603775)","(61.0, 95.0, 92.66666666666667)","(6.0, 7.4, 7.290322580645162)","(21.0, 42.0, 38.48780487804878)","(7.0, 11.0, 10.766666666666666)"
07-12-2022 19:01:11.088783,"(7.0, 9.0, 8.873684210526315)","(1.4, 1.62, 1.610232558139535)","(61.0, 95.0, 92.3076923076923)","(6.0, 7.4, 7.256)","(21.0, 42.0, 38.51282051282051)","(7.0, 11.0, 10.5625)"
07-12-2022 19:01:12.092263,"(7.0, 9.0, 8.82857142857143)","(1.4, 1.62, 1.616283185840708)","(61.0, 95.0, 90.625)","(6.0, 7.4, 7.224)","(21.0, 42.0, 38.869565217391305)","(7.0, 11.0, 10.533333333333333)"
07-12-2022 19:01:13.121449,"(7.0, 9.0, 8.873684210526315)","(1.4, 1.62, 1.6196385542168676)","(61.0, 95.0, 90.625)","(6.0, 7.4, 7.32)","(21.0, 42.0, 39.1764705882353)","(7.0, 11.0, 10.533333333333333)"
07-12-2022 19:01:14.021795,"(7.0, 9.0, 8.82608695652174)","(1.4, 1.63, 1.6296803652968035)","(61.0, 95.0, 90.625)","(6.0, 7.2, 7.180952380952381)","(21.0, 42.0, 39.1764705882353)","(7.0, 11.0, 10.533333333333333)"
07-12-2022 19:01:15.007359,"(7.0, 9.0, 8.857142857142858)","(1.4, 1.63, 1.6291836734693876)","(61.0, 95.0, 93.01886792452831)","(6.0, 7.2, 7.161538461538462)","(21.0, 42.0, 37.875)","(7.0, 11.0, 10.45)"
07-12-2022 19:01:16.145510,"(7.0, 9.0, 8.83529411764706)","(1.4, 1.63, 1.6295744680851063)","(61.0, 95.0, 93.05555555555556)","(6.0, 7.2, 7.161538461538462)","(21.0, 38.0, 37.666666666666664)","(7.0, 11.0, 10.391304347826086)"
07-12-2022 19:01:17.248679,"(7.0, 9.0, 8.8625)","(1.4, 1.63, 1.6294086021505376)","(61.0, 95.0, 93.0909090909091)","(6.0, 7.2, 7.147368421052632)","(21.0, 38.0, 37.81818181818182)","(7.0, 11.0, 10.363636363636363)"
07-12-2022 19:01:18.316278,"(7.0, 9.0, 8.895238095238096)","(1.4, 1.63, 1.6295628415300545)","(61.0, 95.0, 93.0909090909091)","(6.0, 7.2, 7.08235294117647)","(21.0, 38.0, 37.666666666666664)","(7.0, 11.0, 10.363636363636363)"
07-12-2022 19:01:19.371587,"(7.0, 9.0, 8.858823529411765)","(1.4, 1.63, 1.6295628415300545)","(61.0, 95.0, 93.0909090909091)","(6.0, 7.2, 7.08235294117647)","(21.0, 38.0, 37.666666666666664)","(7.0, 11.0, 10.633333333333333)"
07-12-2022 19:01:20.394744,"(7.0, 8.8, 8.733333333333334)","(1.4, 1.63, 1.6295979899497486)","(61.0, 95.0, 93.05555555555556)","(6.0, 7.2, 7.095652173913043)","(21.0, 38.0, 37.81818181818182)","(7.0, 11.0, 10.576923076923077)"
07-12-2022 19:01:21.401379,"(7.0, 8.8, 8.733333333333334)","(1.4, 1.63, 1.6294088669950737)","(61.0, 95.0, 93.82352941176471)","(6.0, 7.2, 7.105084745762712)","(21.0, 38.0, 37.666666666666664)","(7.0, 11.0, 10.617647058823529)"
07-12-2022 19:01:22.450466,"(7.0, 8.8, 8.73793103448276)","(1.4, 1.64, 1.6307812499999998)","(61.0, 95.0, 93.01886792452831)","(6.0, 7.2, 7.0508474576271185)","(21.0, 38.0, 37.81818181818182)","(7.0, 11.0, 10.566666666666666)"
07-12-2022 19:01:23.482327,"(7.0, 8.8, 8.71)","(1.4, 1.64, 1.6315624999999998)","(61.0, 95.0, 93.01886792452831)","(6.0, 7.2, 7.0688524590163935)","(21.0, 38.0, 37.666666666666664)","(7.0, 11.0, 10.576923076923077)"
07-12-2022 19:01:24.528108,"(7.0, 8.8, 8.71)","(1.4, 1.64, 1.6312499999999999)","(61.0, 95.0, 92.9)","(6.0, 7.2, 7.0688524590163935)","(21.0, 38.0, 37.666666666666664)","(7.0, 11.0, 10.8125)"
07-12-2022 19:01:25.629382,"(7.0, 8.8, 8.71)","(1.4, 1.64, 1.6307812499999998)","(61.0, 95.0, 92.9)","(6.0, 7.2, 7.05625)","(21.0, 38.0, 37.875)","(7.0, 11.0, 10.552631578947368)"
07-12-2022 19:01:26.743041,"(7.0, 8.8, 8.7)","(1.4, 1.64, 1.6373)","(61.0, 95.0, 92.9)","(6.0, 7.2, 7.0606060606060606)","(21.0, 38.0, 37.875)","(7.0, 11.0, 10.617647058823529)"
07-12-2022 19:01:27.795509,"(7.0, 8.8, 8.733333333333334)","(1.4, 1.63, 1.6293333333333333)","(61.0, 95.0, 92.9)","(6.0, 7.2, 7.075)","(21.0, 38.0, 37.875)","(7.0, 11.0, 10.583333333333334)"
07-12-2022 19:01:28.815799,"(7.0, 8.8, 8.733333333333334)","(1.4, 1.63, 1.628785046728972)","(61.0, 95.0, 92.9)","(6.0, 7.2, 7.066666666666666)","(21.0, 38.0, 37.875)","(7.0, 11.0, 10.583333333333334)"
07-12-2022 19:01:29.732008,"(7.0, 8.8, 8.7)","(1.4, 1.64, 1.6325555555555555)","(61.0, 95.0, 92.94117647058823)","(6.0, 7.2, 7.066666666666666)","(21.0, 38.0, 37.875)","(7.0, 11.0, 10.61111111111111)"
07-12-2022 19:01:30.731918,"(7.0, 8.8, 8.67142857142857)","(1.4, 1.64, 1.633103448275862)","(61.0, 95.0, 92.94117647058823)","(6.0, 7.2, 6.937142857142857)","(21.0, 38.0, 37.857142857142854)","(7.0, 11.0, 10.583333333333334)"
07-12-2022 19:01:31.861016,"(7.0, 8.8, 8.67142857142857)","(1.4, 1.63, 1.6497540983606556)","(61.0, 95.0, 89.16666666666667)","(6.0, 7.2, 6.951351351351351)","(21.0, 38.0, 37.857142857142854)","(7.0, 11.0, 10.580645161290322)"
07-12-2022 19:01:32.983841,"(7.0, 8.8, 8.63030303030303)","(1.4, 1.65, 1.6497540983606556)","(61.0, 95.0, 89.16666666666667)","(6.0, 7.2, 6.817391304347826)","(21.0, 38.0, 37.857142857142854)","(7.0, 11.0, 10.866666666666667)"
07-12-2022 19:01:34.089379,"(7.0, 8.8, 8.627027027027026)","(1.4, 1.65, 1.6493700787401573)","(61.0, 95.0, 93.10810810810811)","(6.0, 7.0, 6.865486725663716)","(21.0, 38.0, 37.857142857142854)","(7.0, 11.0, 10.823529411764707)"
07-12-2022 19:01:35.023130,"(7.0, 8.8, 8.63030303030303)","(1.4, 1.65, 1.6421904761904762)","(61.0, 95.0, 93.10810810810811)","(6.0, 7.0, 6.865486725663716)","(21.0, 38.0, 37.857142857142854)","(7.0, 11.0, 10.296296296296296)"
07-12-2022 19:01:36.125727,"(7.0, 8.8, 8.63030303030303)","(1.4, 1.66, 1.6593896713615022)","(61.0, 95.0, 92.87878787878788)","(6.0, 7.0, 6.860869565217391)","(21.0, 38.0, 37.5)","(7.0, 10.5, 10.290322580645162)"
07-12-2022 19:01:37.107165,"(7.0, 8.8, 8.63030303030303)","(1.4, 1.67, 1.668859649122807)","(61.0, 95.0, 92.87878787878788)","(6.0, 7.0, 6.84)","(21.0, 38.0, 37.77777777777778)","(7.0, 10.5, 10.290322580645162)"
07-12-2022 19:01:38.120587,"(7.0, 8.8, 8.63030303030303)","(1.4, 1.66, 1.6594196428571428)","(61.0, 95.0, 92.87878787878788)","(6.0, 7.0, 6.848101265822785)","(21.0, 38.0, 37.5)","(7.0, 10.5, 10.290322580645162)"
07-12-2022 19:01:39.274635,"(7.0, 8.8, 8.63030303030303)","(1.4, 1.66, 1.6594196428571428)","(61.0, 95.0, 91.81818181818181)","(6.0, 7.0, 6.825)","(21.0, 38.0, 37.77777777777778)","(7.0, 10.5, 10.266666666666667)"
07-12-2022 19:01:40.348225,"(7.0, 8.8, 8.63030303030303)","(1.4, 1.67, 1.6617307692307692)","(61.0, 95.0, 91.81818181818181)","(6.0, 7.0, 6.896296296296296)","(21.0, 38.0, 37.5)","(7.0, 10.5, 10.357142857142858)"
07-12-2022 19:01:41.375295,"(7.0, 8.8, 8.692857142857143)","(1.45, 1.64, 1.6389361702127658)","(51.0, 95.0, 111.92307692307693)","(5.5, 7.0, 6.966666666666667)","(21.0, 38.0, 37.09090909090909)","(7.0, 10.5, 10.42)"
07-12-2022 19:01:42.415265,"(7.0, 8.8, 8.770731707317074)","(1.45, 1.65, 1.6325714285714286)","(51.0, 120.0, 104.23076923076923)","(5.5, 7.0, 6.988235294117647)","(21.0, 40.0, 36.92307692307692)","(7.0, 10.5, 10.42)"
07-12-2022 19:01:43.452110,"(7.0, 9.0, 8.76)","(1.45, 1.64, 1.6378571428571427)","(51.0, 110.0, 106.42857142857143)","(5.5, 7.0, 6.994594594594594)","(21.0, 40.0, 36.8)","(7.0, 10.5, 10.38888888888889)"
07-12-2022 19:01:44.464747,"(7.0, 9.0, 8.77142857142857)","(1.45, 1.64, 1.6370491803278688)","(51.0, 110.0, 106.42857142857143)","(5.5, 7.2, 6.994594594594594)","(21.0, 40.0, 36.8)","(7.0, 10.5, 10.38888888888889)"
07-12-2022 19:01:45.477999,"(7.0, 9.0, 8.811764705882354)","(1.45, 1.64, 1.631578947368421)","(51.0, 110.0, 106.42857142857143)","(5.5, 7.2, 6.98)","(21.0, 40.0, 37.0)","(7.0, 10.5, 10.42)"
07-12-2022 19:01:46.514956,"(7.0, 9.0, 8.811764705882354)","(1.45, 1.64, 1.6374137931034483)","(51.0, 110.0, 106.25)","(5.5, 7.2, 7.0)","(21.0, 40.0, 37.5)","(7.0, 10.5, 10.42)"
07-12-2022 19:01:47.546213,"(7.0, 9.0, 8.872)","(1.45, 1.64, 1.6340298507462687)","(51.0, 110.0, 106.25)","(5.5, 7.2, 7.0212765957446805)","(21.0, 38.0, 37.0)","(7.0, 10.5, 10.472222222222221)"
07-12-2022 19:01:48.798754,"(7.0, 9.0, 8.961904761904762)","(1.45, 1.63, 1.6219402985074627)","(51.0, 110.0, 105.83333333333333)","(5.5, 7.2, 7.009090909090909)","(21.0, 38.0, 36.4)","(7.0, 10.5, 10.6)"
07-12-2022 19:01:49.928347,"(7.0, 9.2, 8.93)","(1.45, 1.63, 1.6219402985074627)","(51.0, 110.0, 105.83333333333333)","(5.5, 7.2, 7.013953488372093)","(21.0, 38.0, 36.4)","(7.0, 11.0, 10.5625)"
07-12-2022 19:01:50.890968,"(7.0, 9.2, 8.811267605633802)","(1.45, 1.63, 1.6218181818181818)","(51.0, 110.0, 105.83333333333333)","(5.5, 7.2, 7.013953488372093)","(21.0, 38.0, 36.4)","(7.0, 11.0, 10.5625)"
07-12-2022 19:01:51.840659,"(7.0, 9.0, 8.858064516129032)","(1.45, 1.64, 1.6303389830508475)","(51.0, 110.0, 105.83333333333333)","(5.5, 7.2, 7.0)","(21.0, 38.0, 36.5)","(7.0, 11.0, 10.5625)"
07-12-2022 19:01:52.844407,"(7.0, 9.0, 8.885714285714286)","(1.45, 1.64, 1.629908256880734)","(51.0, 110.0, 105.58823529411765)","(5.5, 7.2, 7.048648648648649)","(21.0, 38.0, 36.666666666666664)","(7.0, 11.0, 10.5625)"
07-12-2022 19:01:53.847840,"(7.0, 9.0, 8.860000000000001)","(1.45, 1.63, 1.6174285714285714)","(51.0, 110.0, 105.58823529411765)","(5.5, 7.2, 7.053333333333334)","(21.0, 38.0, 36.4)","(7.0, 11.0, 10.958333333333334)"
07-12-2022 19:01:55.111926,"(7.0, 9.0, 8.857142857142858)","(1.45, 1.62, 1.6079329608938548)","(51.0, 110.0, 105.83333333333333)","(5.5, 7.4, 7.18)","(21.0, 38.0, 36.666666666666664)","(7.0, 11.0, 10.95945945945946)"
07-12-2022 19:01:56.211934,"(7.0, 9.2, 8.914285714285715)","(1.45, 1.62, 1.6079329608938548)","(51.0, 110.0, 105.83333333333333)","(5.5, 7.4, 7.184615384615385)","(21.0, 38.0, 37.47826086956522)","(7.0, 11.0, 11.065217391304348)"
07-12-2022 19:01:57.339268,"(7.0, 9.2, 8.886046511627907)","(1.45, 1.62, 1.6170786516853934)","(51.0, 110.0, 105.83333333333333)","(5.5, 7.4, 7.2046511627906975)","(21.0, 38.0, 37.333333333333336)","(7.0, 11.5, 11.071428571428571)"
07-12-2022 19:01:58.401159,"(7.0, 9.0, 8.951219512195122)","(1.45, 1.62, 1.613217391304348)","(51.0, 110.0, 105.83333333333333)","(5.5, 7.4, 7.2046511627906975)","(21.0, 38.0, 37.333333333333336)","(7.5, 11.5, 11.05)"
07-12-2022 19:01:59.489793,"(7.0, 9.0, 8.937777777777777)","(1.45, 1.62, 1.615968992248062)","(51.0, 110.0, 105.58823529411765)","(5.5, 7.4, 7.20952380952381)","(21.0, 38.0, 37.07142857142857)","(7.5, 11.5, 11.09375)"
07-12-2022 19:02:00.394486,"(7.0, 9.0, 8.936363636363636)","(1.45, 1.61, 1.6036708860759494)","(51.0, 110.0, 103.75)","(5.5, 7.4, 7.20952380952381)","(21.0, 38.0, 37.07142857142857)","(7.5, 11.5, 11.442307692307692)"
07-12-2022 19:02:01.497571,"(7.0, 9.2, 8.849122807017544)","(1.45, 1.61, 1.6061538461538463)","(51.0, 110.0, 105.3125)","(5.5, 7.0, 6.8545454545454545)","(21.0, 38.0, 37.18518518518518)","(7.5, 11.5, 11.53061224489796)"
07-12-2022 19:02:02.637591,"(7.0, 9.2, 8.861016949152543)","(1.45, 1.61, 1.6038823529411765)","(51.0, 110.0, 104.64285714285714)","(5.5, 7.0, 6.823529411764706)","(21.0, 38.0, 37.18518518518518)","(7.5, 12.0, 11.473684210526315)"
07-12-2022 19:02:03.597177,"(7.0, 9.2, 8.885714285714286)","(1.45, 1.61, 1.6038823529411765)","(51.0, 110.0, 104.64285714285714)","(5.5, 7.0, 6.811764705882353)","(21.0, 38.0, 39.6)","(7.5, 11.5, 11.195402298850574)"
07-12-2022 19:02:04.595259,"(7.0, 9.2, 8.870588235294118)","(1.45, 1.61, 1.6045454545454547)","(51.0, 170.0, 154.54545454545456)","(5.5, 7.0, 6.811764705882353)","(21.0, 40.0, 39.6)","(7.5, 12.0, 11.278688524590164)"
07-12-2022 19:02:05.798995,"(7.0, 9.2, 8.870588235294118)","(1.45, 1.61, 1.6066250000000002)","(51.0, 170.0, 155.83333333333334)","(5.5, 7.0, 6.811764705882353)","(21.0, 40.0, 39.5)","(7.5, 12.0, 11.323076923076924)"
07-12-2022 19:02:06.933476,"(7.0, 9.2, 8.915254237288137)","(1.45, 1.61, 1.6073786407766992)","(51.0, 160.0, 155.83333333333334)","(5.5, 7.0, 6.866666666666666)","(21.0, 40.0, 39.42857142857143)","(7.5, 12.0, 11.390625)"
07-12-2022 19:02:08.066670,"(7.0, 9.0, 8.929032258064517)","(1.45, 1.62, 1.6181818181818184)","(51.0, 160.0, 158.0769230769231)","(5.5, 7.0, 6.806666666666667)","(21.0, 40.0, 36.40909090909091)","(7.5, 12.0, 11.46774193548387)"
07-12-2022 19:02:09.221221,"(7.0, 9.0, 8.97391304347826)","(1.45, 1.61, 1.6198591549295775)","(51.0, 160.0, 115.71428571428572)","(5.5, 7.0, 6.829411764705882)","(21.0, 42.0, 39.733333333333334)","(7.5, 11.5, 11.529411764705882)"
07-12-2022 19:02:10.217700,"(7.0, 9.0, 8.97391304347826)","(1.45, 1.62, 1.6198529411764706)","(51.0, 150.0, 115.71428571428572)","(5.5, 7.0, 6.743119266055046)","(21.0, 40.0, 39.69230769230769)","(7.5, 12.0, 11.523255813953488)"
07-12-2022 19:02:11.257607,"(7.0, 9.0, 8.97391304347826)","(1.45, 1.63, 1.6174468085106384)","(51.0, 150.0, 128.1818181818182)","(5.5, 7.0, 6.7407407407407405)","(21.0, 40.0, 37.38461538461539)","(7.5, 12.0, 11.5)"
07-12-2022 19:02:12.484865,"(7.0, 9.0, 8.97391304347826)","(1.45, 1.62, 1.619727272727273)","(51.0, 150.0, 120.0)","(5.5, 7.0, 6.732173913043478)","(21.0, 42.0, 37.38461538461539)","(7.5, 12.0, 11.523255813953488)"
07-12-2022 19:02:13.501710,"(7.0, 9.0, 8.977777777777778)","(1.45, 1.62, 1.619727272727273)","(51.0, 150.0, 130.0)","(5.5, 7.0, 6.733333333333333)","(21.0, 42.0, 37.38461538461539)","(7.5, 12.0, 11.529411764705882)"
07-12-2022 19:02:14.501109,"(7.0, 8.6, 8.55)","(1.45, 1.63, 1.628853046594982)","(51.0, 140.0, 130.0)","(5.5, 7.0, 6.8374999999999995)","(21.0, 42.0, 37.38461538461539)","(7.5, 12.0, 11.545454545454545)"
07-12-2022 19:02:15.920059,"(7.0, 8.6, 8.507692307692308)","(1.45, 1.63, 1.627125)","(51.0, 140.0, 115.0)","(5.5, 6.8, 6.72)","(21.0, 42.0, 37.38461538461539)","(7.5, 12.0, 11.597560975609756)"
07-12-2022 19:02:16.954780,"(7.0, 8.6, 8.507692307692308)","(1.45, 1.63, 1.627125)","(51.0, 130.0, 115.0)","(5.5, 6.8, 6.711764705882353)","(21.0, 42.0, 37.38461538461539)","(7.5, 12.0, 11.617021276595745)"
07-12-2022 19:02:17.935567,"(7.0, 8.6, 8.527272727272727)","(1.45, 1.63, 1.6237837837837839)","(51.0, 130.0, 115.0)","(5.5, 6.8, 6.711764705882353)","(21.0, 42.0, 37.38461538461539)","(7.5, 12.0, 11.653061224489797)"
07-12-2022 19:02:18.994497,"(7.0, 8.6, 8.527272727272727)","(1.45, 1.63, 1.627720588235294)","(51.0, 130.0, 117.0)","(5.5, 6.8, 6.711764705882353)","(21.0, 42.0, 37.38461538461539)","(7.5, 12.0, 11.682926829268293)"
07-12-2022 19:02:20.149090,"(7.0, 8.6, 8.555555555555555)","(1.45, 1.63, 1.6228780487804877)","(51.0, 120.0, 117.0)","(5.5, 6.8, 6.686792452830188)","(21.0, 42.0, 37.38461538461539)","(7.5, 12.0, 11.872549019607844)"
07-12-2022 19:02:21.323086,"(7.0, 8.8, 8.451376146788991)","(1.45, 1.63, 1.61)","(51.0, 120.0, 117.27272727272727)","(5.5, 6.8, 6.688461538461538)","(21.0, 42.0, 40.15384615384615)","(7.5, 12.0, 11.895833333333334)"
07-12-2022 19:02:22.473843,"(7.0, 8.8, 8.475862068965517)","(1.45, 1.61, 1.6169117647058824)","(51.0, 120.0, 117.5)","(5.5, 6.8, 6.6187499999999995)","(21.0, 42.0, 40.30434782608695)","(7.5, 12.0, 11.895833333333334)"
07-12-2022 19:02:23.657106,"(7.0, 8.8, 8.475862068965517)","(1.45, 1.62, 1.6139622641509435)","(51.0, 120.0, 117.5)","(5.5, 6.8, 6.654999999999999)","(21.0, 42.0, 40.19047619047619)","(7.5, 12.0, 11.895833333333334)"
07-12-2022 19:02:24.993971,"(7.0, 8.8, 8.625641025641027)","(1.45, 1.62, 1.6134228187919464)","(51.0, 120.0, 115.0)","(5.5, 6.8, 6.654999999999999)","(21.0, 42.0, 40.19047619047619)","(7.5, 12.0, 11.918367346938776)"
07-12-2022 19:02:26.140775,"(7.0, 8.8, 8.625641025641027)","(1.45, 1.62, 1.6165289256198347)","(51.0, 120.0, 114.0)","(5.5, 6.8, 6.654999999999999)","(21.0, 42.0, 38.285714285714285)","(7.5, 12.0, 11.918367346938776)"
07-12-2022 19:02:27.231329,"(7.0, 8.8, 8.611111111111112)","(1.45, 1.62, 1.6166129032258065)","(51.0, 120.0, 131.66666666666669)","(5.5, 6.8, 6.654999999999999)","(21.0, 40.0, 38.285714285714285)","(7.5, 12.0, 11.918367346938776)"
07-12-2022 19:02:28.384031,"(7.0, 8.8, 8.778947368421052)","(1.45, 1.62, 1.6094736842105264)","(51.0, 140.0, 131.66666666666669)","(5.5, 6.8, 6.654999999999999)","(21.0, 40.0, 38.666666666666664)","(7.5, 12.0, 11.918367346938776)"
07-12-2022 19:02:29.655413,"(7.0, 9.0, 8.848648648648648)","(1.4, 1.62, 1.6094736842105264)","(51.0, 140.0, 131.66666666666669)","(5.5, 6.8, 6.654999999999999)","(26.0, 40.0, 39.6)","(8.5, 12.0, 11.918367346938776)"
07-12-2022 19:02:30.856179,"(7.0, 9.0, 8.848648648648648)","(1.4, 1.62, 1.6094736842105264)","(51.0, 140.0, 107.77777777777777)","(5.5, 6.8, 6.654999999999999)","(26.0, 40.0, 39.166666666666664)","(8.5, 12.0, 11.918367346938776)"
07-12-2022 19:02:31.972728,"(7.0, 9.0, 8.848648648648648)","(1.4, 1.62, 1.6082352941176472)","(51.0, 130.0, 107.77777777777777)","(5.5, 6.8, 6.657894736842105)","(26.0, 40.0, 38.77777777777778)","(8.5, 12.0, 11.918367346938776)"
07-12-2022 19:02:33.116398,"(7.0, 9.0, 8.870588235294118)","(1.4, 1.62, 1.6053125000000001)","(51.0, 130.0, 99.41176470588235)","(5.5, 6.8, 6.657894736842105)","(26.0, 40.0, 38.77777777777778)","(8.5, 12.0, 11.918367346938776)"
07-12-2022 19:02:34.255453,"(7.0, 9.0, 8.870588235294118)","(1.4, 1.62, 1.6059701492537315)","(51.0, 130.0, 114.0)","(5.5, 6.8, 6.657894736842105)","(26.0, 40.0, 38.77777777777778)","(8.5, 12.0, 12.19811320754717)"
07-12-2022 19:02:35.321489,"(7.0, 9.0, 8.953846153846154)","(1.4, 1.62, 1.6031914893617023)","(51.0, 120.0, 100.9090909090909)","(5.5, 6.8, 6.657894736842105)","(26.0, 40.0, 38.57142857142857)","(8.5, 12.5, 12.1)"
07-12-2022 19:02:36.377454,"(7.0, 9.0, 8.953846153846154)","(1.4, 1.62, 1.602313432835821)","(51.0, 120.0, 100.9090909090909)","(5.5, 6.8, 6.657894736842105)","(26.0, 40.0, 38.57142857142857)","(8.5, 12.5, 12.175)"
07-12-2022 19:02:37.371474,"(7.0, 9.2, 9.04516129032258)","(1.4, 1.61, 1.6025925925925928)","(51.0, 120.0, 100.9090909090909)","(5.5, 6.8, 6.657894736842105)","(26.0, 40.0, 38.57142857142857)","(8.5, 12.5, 12.21875)"
07-12-2022 19:02:38.491332,"(7.0, 9.0, 8.91764705882353)","(1.4, 1.61, 1.603253012048193)","(51.0, 120.0, 100.9090909090909)","(5.5, 6.8, 6.648888888888888)","(26.0, 40.0, 38.57142857142857)","(8.5, 12.5, 12.295454545454545)"
07-12-2022 19:02:39.598048,"(7.0, 9.0, 8.892307692307693)","(1.4, 1.61, 1.603253012048193)","(51.0, 120.0, 100.9090909090909)","(5.5, 6.8, 6.657894736842105)","(26.0, 40.0, 38.57142857142857)","(8.5, 12.5, 12.275)"
07-12-2022 19:02:40.604242,"(7.0, 9.0, 8.761038961038961)","(1.4, 1.61, 1.6052136752136754)","(51.0, 120.0, 100.9090909090909)","(5.5, 6.8, 6.657894736842105)","(26.0, 40.0, 38.666666666666664)","(8.5, 12.5, 12.483870967741936)"
07-12-2022 19:02:41.693692,"(7.0, 9.0, 8.764285714285714)","(1.4, 1.61, 1.5969767441860465)","(51.0, 120.0, 102.0)","(5.5, 6.8, 6.729411764705882)","(26.0, 40.0, 38.666666666666664)","(8.5, 13.0, 12.483870967741936)"
07-12-2022 19:02:42.836970,"(7.0, 9.2, 8.913636363636362)","(1.4, 1.61, 1.6030434782608696)","(51.0, 120.0, 110.0)","(5.5, 6.8, 6.699999999999999)","(26.0, 40.0, 39.2)","(8.5, 13.0, 12.483870967741936)"
07-12-2022 19:02:43.998317,"(7.0, 9.2, 8.96)","(1.4, 1.61, 1.6030434782608696)","(51.0, 120.0, 110.0)","(5.5, 6.8, 6.709090909090909)","(26.0, 40.0, 39.09803921568628)","(8.5, 13.0, 12.483870967741936)"
07-12-2022 19:02:45.059461,"(7.0, 9.2, 8.933333333333334)","(1.4, 1.6, 1.59)","(51.0, 130.0, 125.0)","(5.5, 6.8, 6.663157894736842)","(26.0, 42.0, 39.12820512820513)","(8.5, 13.0, 12.25)"
07-12-2022 19:02:46.161025,"(7.0, 9.0, 8.709734513274336)","(1.4, 1.62, 1.6192105263157897)","(51.0, 130.0, 125.0)","(5.5, 6.8, 6.657142857142857)","(26.0, 42.0, 40.06896551724138)","(8.5, 12.5, 11.011904761904763)"
07-12-2022 19:02:47.208175,"(6.0, 9.0, 8.66969696969697)","(1.4, 1.62, 1.6147500000000001)","(61.0, 130.0, 126.93181818181819)","(5.5, 6.8, 6.699999999999999)","(26.0, 42.0, 40.1)","(9.0, 11.5, 11.338709677419354)"
07-12-2022 19:02:48.322806,"(6.0, 8.8, 8.692)","(1.4, 1.63, 1.6155913978494625)","(61.0, 130.0, 127.30000000000001)","(5.5, 6.8, 6.699999999999999)","(26.0, 42.0, 40.1)","(9.0, 11.5, 11.392857142857142)"
07-12-2022 19:02:49.421242,"(6.0, 8.8, 8.656140350877193)","(1.4, 1.63, 1.6164197530864197)","(61.0, 130.0, 127.30000000000001)","(5.5, 6.8, 6.699999999999999)","(26.0, 42.0, 47.64705882352941)","(9.0, 11.5, 11.389380530973451)"
07-12-2022 19:02:50.392914,"(6.0, 8.8, 8.656140350877193)","(1.45, 1.63, 1.6158974358974358)","(61.0, 130.0, 127.30000000000001)","(5.5, 6.8, 6.699999999999999)","(26.0, 48.0, 45.6)","(8.5, 11.5, 11.389380530973451)"
