,Vive El Momento,Platinum Frolic,Gossiping,Party Monster,Sweet Annabella,Sarah Bellum,Awesome Incentive,Helluva Lady,Skyfly,Esperannna
07-01-2023 14:15:31.742731,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 70.0, 54.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:33.229882,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 70.0, 44.666666666666664)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:34.656964,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 70.0, 44.666666666666664)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:36.174825,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 70.0, 44.666666666666664)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:37.557607,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 70.0, 44.666666666666664)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:39.034483,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 70.0, 44.666666666666664)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:40.450880,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 70.0, 44.666666666666664)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:41.881814,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 70.0, 37.5)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:43.304688,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 65.0, 37.5)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:44.688720,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 65.0, 37.5)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:45.968589,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 65.0, 37.5)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:47.291261,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 65.0, 37.5)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:48.709080,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 65.0, 37.5)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:50.153908,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 65.0, 37.5)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:51.652763,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 65.0, 37.5)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:53.026662,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 65.0, 37.5)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.1284848484848484)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:54.458122,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.441176470588236)","(21.0, 32.0, 27.5)","(41.0, 65.0, 37.5)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.16, 2.0966917293233083)","(26.0, 210.0, 74.25)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:55.691965,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.088235294117647)","(21.0, 32.0, 27.5)","(41.0, 65.0, 43.125)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.2, 2.106530612244898)","(26.0, 210.0, 141.75)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:56.972231,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.571428571428571)","(21.0, 32.0, 27.5)","(41.0, 65.0, 43.125)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.2, 2.106530612244898)","(26.0, 210.0, 141.75)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:58.290806,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.571428571428571)","(21.0, 32.0, 27.5)","(41.0, 65.0, 43.125)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.2, 2.106530612244898)","(26.0, 210.0, 141.75)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:15:59.670838,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.571428571428571)","(21.0, 32.0, 27.5)","(41.0, 65.0, 43.125)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.2, 2.106530612244898)","(26.0, 210.0, 141.75)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:16:01.101597,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.571428571428571)","(21.0, 32.0, 27.5)","(41.0, 65.0, 43.125)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 91.25)","(13.0, 19.5, 18.5)","(1.7, 2.2, 2.1125954198473282)","(26.0, 210.0, 141.75)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:16:02.504338,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.571428571428571)","(21.0, 32.0, 26.0)","(41.0, 65.0, 40.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 95.0, 144.54545454545456)","(13.0, 19.5, 18.5)","(1.7, 2.2, 2.1125954198473282)","(26.0, 210.0, 141.75)","(3.2, 4.2, 4.161111111111111)"
07-01-2023 14:16:03.872655,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.571428571428571)","(21.0, 32.0, 26.0)","(41.0, 65.0, 40.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 162.22222222222223)","(13.0, 19.5, 18.5)","(1.7, 2.2, 2.1125954198473282)","(26.0, 210.0, 141.75)","(3.2, 4.2, 4.165384615384616)"
07-01-2023 14:16:05.276633,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.571428571428571)","(21.0, 32.0, 26.0)","(41.0, 65.0, 40.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 144.54545454545456)","(13.0, 19.5, 18.5)","(1.7, 2.2, 2.1125954198473282)","(26.0, 210.0, 141.75)","(3.2, 4.2, 4.165384615384616)"
07-01-2023 14:16:06.490677,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.571428571428571)","(21.0, 32.0, 26.0)","(41.0, 65.0, 40.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 144.54545454545456)","(13.0, 19.5, 18.5)","(1.7, 2.2, 2.1125954198473282)","(26.0, 210.0, 141.75)","(3.2, 4.2, 4.165384615384616)"
07-01-2023 14:16:07.727666,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.088235294117647)","(21.0, 32.0, 26.0)","(41.0, 65.0, 40.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 144.54545454545456)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.1125954198473282)","(26.0, 210.0, 141.75)","(3.2, 4.1, 3.9499999999999997)"
07-01-2023 14:16:09.009570,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.5)","(21.0, 32.0, 26.0)","(41.0, 65.0, 40.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 144.54545454545456)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.1125954198473282)","(26.0, 210.0, 141.75)","(3.2, 4.1, 3.9499999999999997)"
07-01-2023 14:16:10.398140,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.5)","(21.0, 32.0, 26.0)","(41.0, 65.0, 40.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 144.54545454545456)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.1125954198473282)","(26.0, 210.0, 141.75)","(3.2, 4.1, 4.069999999999999)"
07-01-2023 14:16:11.763026,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.5)","(21.0, 32.0, 26.0)","(41.0, 65.0, 40.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 144.54545454545456)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.1125954198473282)","(26.0, 210.0, 141.75)","(3.2, 4.1, 4.066666666666666)"
07-01-2023 14:16:13.123799,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.5)","(21.0, 32.0, 26.0)","(41.0, 65.0, 40.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 144.54545454545456)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.1125954198473282)","(26.0, 210.0, 141.75)","(3.2, 4.1, 4.066666666666666)"
07-01-2023 14:16:14.604363,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.088235294117647)","(21.0, 32.0, 26.0)","(41.0, 65.0, 44.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.1125954198473282)","(26.0, 210.0, 141.75)","(3.2, 4.1, 4.066666666666666)"
07-01-2023 14:16:16.071184,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.088235294117647)","(21.0, 32.0, 26.0)","(41.0, 65.0, 44.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.1125954198473282)","(26.0, 210.0, 141.75)","(3.2, 4.1, 4.066666666666666)"
07-01-2023 14:16:17.538338,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 12.357142857142858)","(21.0, 32.0, 26.0)","(41.0, 65.0, 44.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 210.0, 141.75)","(3.2, 4.1, 4.066666666666666)"
07-01-2023 14:16:19.233353,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 12.357142857142858)","(21.0, 32.0, 26.0)","(41.0, 65.0, 44.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 210.0, 141.75)","(3.2, 4.1, 4.066666666666666)"
07-01-2023 14:16:20.872618,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.25)","(21.0, 32.0, 26.0)","(41.0, 65.0, 44.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 210.0, 141.75)","(3.2, 4.1, 4.066666666666666)"
07-01-2023 14:16:22.438291,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.25)","(21.0, 32.0, 26.0)","(41.0, 65.0, 44.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 210.0, 101.4)","(3.2, 4.1, 4.0125)"
07-01-2023 14:16:23.924206,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.25)","(21.0, 32.0, 26.0)","(41.0, 65.0, 44.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 210.0, 101.4)","(3.2, 4.1, 4.0125)"
07-01-2023 14:16:25.310650,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.25)","(21.0, 32.0, 26.0)","(41.0, 65.0, 44.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 210.0, 101.4)","(3.2, 4.1, 4.0125)"
07-01-2023 14:16:26.832304,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 12.357142857142858)","(21.0, 32.0, 26.0)","(41.0, 65.0, 44.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 210.0, 101.4)","(3.2, 4.1, 4.0125)"
07-01-2023 14:16:28.435056,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 12.357142857142858)","(21.0, 32.0, 26.0)","(41.0, 65.0, 56.66666666666667)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 210.0, 101.4)","(3.2, 4.1, 4.0125)"
07-01-2023 14:16:30.008007,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 12.357142857142858)","(21.0, 32.0, 26.0)","(41.0, 70.0, 56.66666666666667)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 210.0, 101.4)","(3.2, 4.1, 4.0125)"
07-01-2023 14:16:31.599826,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.5, 13.25)","(21.0, 32.0, 26.0)","(41.0, 70.0, 74.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 210.0, 101.4)","(3.2, 4.1, 4.0125)"
07-01-2023 14:16:32.975159,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.25)","(21.0, 32.0, 26.0)","(41.0, 85.0, 55.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 210.0, 169.625)","(3.2, 4.1, 4.0562499999999995)"
07-01-2023 14:16:34.329211,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 12.875)","(21.0, 32.0, 26.5)","(41.0, 80.0, 55.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 190.0, 74.28571428571428)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:35.685307,"(41.0, 180.0, 134.66666666666669)","(7.0, 14.0, 13.055555555555555)","(21.0, 30.0, 26.5)","(41.0, 80.0, 55.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 190.0, 84.8)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:36.988404,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.5, 13.0)","(21.0, 30.0, 26.0)","(41.0, 80.0, 55.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 170.0, 94.0)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:38.343477,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.5, 13.0)","(21.0, 32.0, 26.0)","(41.0, 80.0, 55.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 160.0, 84.0)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:39.827082,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.5, 13.0)","(21.0, 32.0, 26.0)","(41.0, 80.0, 55.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 140.0, 84.0)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:41.298144,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.5, 11.541666666666666)","(21.0, 32.0, 26.0)","(41.0, 80.0, 55.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 140.0, 84.0)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:42.727744,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.541666666666666)","(21.0, 32.0, 26.0)","(41.0, 80.0, 55.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 140.0, 84.0)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:44.042973,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.541666666666666)","(21.0, 32.0, 26.0)","(41.0, 80.0, 48.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.125)","(1.7, 2.2, 2.113147410358566)","(26.0, 140.0, 66.0)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:45.410996,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.541666666666666)","(21.0, 32.0, 26.0)","(41.0, 80.0, 48.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 140.0, 66.0)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:46.791449,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.541666666666666)","(21.0, 32.0, 26.666666666666668)","(41.0, 80.0, 58.5)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 140.0, 59.33333333333333)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:48.199459,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.444444444444445)","(21.0, 32.0, 26.0)","(41.0, 85.0, 58.5)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 120.0, 42.0)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:49.749618,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.444444444444445)","(21.0, 32.0, 26.0)","(41.0, 85.0, 58.5)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 120.0, 42.0)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:51.286291,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.444444444444445)","(21.0, 32.0, 26.0)","(41.0, 85.0, 48.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 120.0, 42.0)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:52.687443,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.444444444444445)","(21.0, 32.0, 26.0)","(41.0, 80.0, 48.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 120.0, 42.0)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:54.002452,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.444444444444445)","(21.0, 32.0, 26.0)","(41.0, 80.0, 48.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 120.0, 42.0)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:55.325273,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.444444444444445)","(21.0, 32.0, 26.0)","(41.0, 80.0, 48.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 120.0, 42.0)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:56.665846,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.307692307692308)","(21.0, 32.0, 26.0)","(41.0, 80.0, 48.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 120.0, 70.36363636363637)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:58.239004,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.307692307692308)","(21.0, 32.0, 26.0)","(41.0, 80.0, 48.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 120.0, 42.85714285714286)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:16:59.691197,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.307692307692308)","(21.0, 32.0, 26.0)","(41.0, 80.0, 48.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 120.0, 42.85714285714286)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:17:01.202764,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.307692307692308)","(21.0, 32.0, 26.0)","(41.0, 80.0, 48.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.227272727272727)","(1.7, 2.2, 2.113147410358566)","(26.0, 120.0, 42.0)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:17:02.914442,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.307692307692308)","(21.0, 32.0, 26.0)","(41.0, 80.0, 48.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 120.0, 42.0)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:17:04.403126,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.235294117647058)","(21.0, 32.0, 26.0)","(41.0, 80.0, 48.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 120.0, 70.36363636363637)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:17:05.710125,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.235294117647058)","(21.0, 32.0, 26.0)","(41.0, 80.0, 48.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 120.0, 42.85714285714286)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:17:07.142410,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.235294117647058)","(21.0, 32.0, 26.0)","(41.0, 80.0, 48.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 120.0, 42.85714285714286)","(3.2, 4.1, 4.055555555555555)"
07-01-2023 14:17:08.512186,"(41.0, 180.0, 134.66666666666669)","(7.0, 13.0, 11.235294117647058)","(21.0, 32.0, 26.0)","(41.0, 80.0, 48.0)","(20.0, 25.0, 23.333333333333332)","(61.0, 190.0, 94.0)","(13.0, 19.5, 19.25)","(1.7, 2.2, 2.113147410358566)","(26.0, 120.0, 58.666666666666664)","(3.2, 4.1, 4.055555555555555)"
