,Sasha,Oratoria,Some Change Nz,Blazing Banner Nz,Rocknroll Times,Scared Stiff Nz,The Banker Nz,Lifeinthebalance,Im In Trouble,Are Doubleyou
06-01-2023 16:41:32.090781,"(8.0, 14.5, 14.01)","(14.0, 27.0, 23.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 38.25)","(12.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 130.0, 44.285714285714285)","(8.5, 23.0, 19.11764705882353)","(16.0, 44.0, 30.75)"
06-01-2023 16:41:33.300259,"(8.0, 14.5, 13.175)","(14.0, 27.0, 23.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 38.25)","(12.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 130.0, 85.45454545454545)","(8.5, 23.0, 19.11764705882353)","(16.0, 44.0, 32.2)"
06-01-2023 16:41:34.541823,"(8.0, 14.5, 13.175)","(14.0, 27.0, 23.25)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 38.25)","(12.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 130.0, 85.45454545454545)","(8.5, 23.0, 19.11764705882353)","(16.0, 42.0, 22.4)"
06-01-2023 16:41:35.781275,"(8.0, 14.5, 13.771428571428572)","(14.0, 27.0, 23.25)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 38.25)","(12.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 130.0, 50.0)","(8.5, 23.0, 19.11764705882353)","(16.0, 42.0, 25.0)"
06-01-2023 16:41:37.038851,"(8.0, 14.5, 13.175)","(14.0, 27.0, 23.25)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 38.25)","(12.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 130.0, 50.0)","(8.5, 23.0, 19.11764705882353)","(16.0, 42.0, 30.22222222222222)"
06-01-2023 16:41:38.338025,"(8.0, 14.5, 13.52)","(14.0, 27.0, 23.25)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 38.25)","(12.0, 99999, 99990)","(101.0, 99999, 99990)","(26.0, 130.0, 76.66666666666666)","(8.5, 23.0, 17.583333333333332)","(16.0, 42.0, 22.4)"
06-01-2023 16:41:39.651274,"(8.0, 14.5, 13.82857142857143)","(14.0, 27.0, 23.25)","(71.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 38.25)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 130.0, 76.66666666666666)","(8.5, 23.0, 16.055555555555557)","(16.0, 42.0, 29.0)"
06-01-2023 16:41:41.010706,"(8.0, 14.5, 13.82857142857143)","(14.0, 27.0, 23.25)","(71.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 38.25)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 130.0, 76.66666666666666)","(8.5, 23.0, 20.5)","(16.0, 40.0, 21.625)"
06-01-2023 16:41:42.212282,"(8.0, 14.5, 13.175)","(14.0, 27.0, 23.25)","(71.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 38.25)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 130.0, 76.66666666666666)","(8.5, 23.0, 20.5)","(16.0, 40.0, 28.0)"
06-01-2023 16:41:43.359881,"(8.0, 14.5, 13.175)","(14.0, 27.0, 23.25)","(71.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 38.25)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 130.0, 76.66666666666666)","(8.5, 23.0, 20.066666666666666)","(16.0, 40.0, 19.857142857142858)"
06-01-2023 16:41:44.514573,"(8.0, 14.5, 13.857142857142858)","(14.0, 27.0, 23.25)","(71.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 39.66666666666667)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 130.0, 76.66666666666666)","(8.5, 23.0, 20.066666666666666)","(16.0, 40.0, 23.666666666666668)"
06-01-2023 16:41:45.758148,"(8.0, 14.5, 14.036363636363637)","(14.0, 28.0, 22.857142857142858)","(71.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 130.0, 76.66666666666666)","(8.5, 23.0, 17.8)","(15.0, 38.0, 24.333333333333332)"
06-01-2023 16:41:47.164700,"(8.0, 14.5, 14.036363636363637)","(14.0, 28.0, 22.857142857142858)","(71.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 130.0, 76.66666666666666)","(8.5, 23.0, 17.8)","(15.0, 38.0, 26.25)"
06-01-2023 16:41:48.403993,"(8.5, 14.5, 14.036363636363637)","(13.0, 28.0, 22.857142857142858)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 130.0, 76.66666666666666)","(9.0, 23.0, 17.8)","(15.0, 38.0, 25.0)"
06-01-2023 16:41:49.762967,"(8.5, 14.5, 13.771428571428572)","(13.0, 28.0, 22.857142857142858)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 130.0, 76.66666666666666)","(9.0, 23.0, 17.8)","(15.0, 38.0, 25.666666666666668)"
06-01-2023 16:41:51.105124,"(8.5, 14.5, 13.175)","(13.0, 28.0, 22.857142857142858)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 130.0, 76.66666666666666)","(9.0, 23.0, 17.8)","(15.0, 38.0, 23.666666666666668)"
06-01-2023 16:41:52.451465,"(8.5, 14.5, 13.771428571428572)","(13.0, 28.0, 22.857142857142858)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 130.0, 76.66666666666666)","(9.0, 23.0, 17.8)","(15.0, 38.0, 31.0)"
06-01-2023 16:41:53.775924,"(8.5, 14.5, 13.8)","(13.0, 28.0, 22.857142857142858)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 130.0, 98.5)","(9.0, 23.0, 20.8)","(15.0, 38.0, 23.666666666666668)"
06-01-2023 16:41:55.084074,"(8.5, 14.5, 13.48)","(13.0, 28.0, 22.857142857142858)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 120.0, 98.5)","(9.0, 23.0, 17.8)","(15.0, 38.0, 24.0)"
06-01-2023 16:41:56.265751,"(8.5, 14.5, 13.8)","(13.0, 28.0, 22.857142857142858)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 120.0, 64.0)","(9.0, 23.0, 21.0)","(15.0, 38.0, 24.0)"
06-01-2023 16:41:57.441689,"(8.5, 14.5, 13.8)","(13.0, 28.0, 22.857142857142858)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 120.0, 109.88235294117646)","(9.0, 23.0, 21.0)","(15.0, 38.0, 28.0)"
06-01-2023 16:41:58.583616,"(8.5, 14.5, 13.175)","(13.0, 28.0, 22.857142857142858)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 120.0, 109.88235294117646)","(9.0, 23.0, 21.75)","(15.0, 38.0, 24.0)"
06-01-2023 16:41:59.754908,"(8.5, 14.5, 14.036363636363637)","(13.0, 28.0, 22.857142857142858)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 120.0, 109.88235294117646)","(9.0, 23.0, 21.75)","(15.0, 38.0, 35.0)"
06-01-2023 16:42:00.943460,"(8.5, 14.5, 14.16)","(13.0, 28.0, 22.857142857142858)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 120.0, 78.0)","(9.0, 23.0, 17.8)","(15.0, 38.0, 24.333333333333332)"
06-01-2023 16:42:02.144663,"(8.5, 14.5, 13.8875)","(13.0, 28.0, 22.857142857142858)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 120.0, 78.0)","(9.0, 28.0, 17.0)","(15.0, 38.0, 24.333333333333332)"
06-01-2023 16:42:03.379316,"(8.5, 14.5, 14.173333333333334)","(13.0, 28.0, 22.857142857142858)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 120.0, 78.0)","(9.0, 28.0, 17.0)","(15.0, 38.0, 24.333333333333332)"
06-01-2023 16:42:04.636600,"(8.5, 14.5, 13.82857142857143)","(13.0, 28.0, 21.333333333333332)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 120.0, 85.33333333333334)","(9.0, 28.0, 14.714285714285715)","(15.0, 38.0, 31.333333333333336)"
06-01-2023 16:42:05.755281,"(8.5, 14.5, 13.9125)","(13.0, 14.0, 13.541666666666666)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 85.33333333333334)","(9.0, 28.0, 17.0)","(15.0, 38.0, 25.0)"
06-01-2023 16:42:06.916872,"(8.5, 14.5, 13.857142857142858)","(13.0, 27.0, 19.285714285714285)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 101.0)","(9.0, 28.0, 17.6875)","(15.0, 38.0, 25.0)"
06-01-2023 16:42:08.372916,"(8.5, 14.5, 11.95)","(13.0, 27.0, 19.285714285714285)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 101.0)","(9.0, 28.0, 15.083333333333334)","(15.0, 38.0, 30.4)"
06-01-2023 16:42:09.636226,"(8.5, 14.5, 13.8)","(13.0, 27.0, 19.285714285714285)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 101.0)","(9.0, 28.0, 17.333333333333332)","(15.0, 38.0, 30.4)"
06-01-2023 16:42:10.928753,"(8.5, 14.5, 13.8)","(13.0, 27.0, 19.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 101.0)","(9.0, 27.0, 14.916666666666666)","(15.0, 38.0, 30.6)"
06-01-2023 16:42:12.434767,"(8.5, 14.5, 13.0)","(13.0, 27.0, 19.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 101.0)","(9.0, 27.0, 17.333333333333332)","(15.0, 38.0, 25.0)"
06-01-2023 16:42:13.877889,"(8.5, 14.5, 13.0)","(13.0, 27.0, 19.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 37.666666666666664)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 101.0)","(9.0, 27.0, 17.666666666666668)","(15.0, 38.0, 30.4)"
06-01-2023 16:42:15.222009,"(8.5, 14.5, 14.0)","(13.0, 27.0, 21.2)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 34.0)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 101.0)","(9.0, 28.0, 17.666666666666668)","(15.0, 38.0, 25.333333333333336)"
06-01-2023 16:42:16.532848,"(8.5, 14.5, 14.0)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 34.0)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 102.8)","(9.0, 28.0, 17.666666666666668)","(16.0, 38.0, 21.5625)"
06-01-2023 16:42:17.751348,"(8.5, 14.5, 14.0)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 34.0)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 102.8)","(9.0, 28.0, 17.666666666666668)","(16.0, 36.0, 24.8)"
06-01-2023 16:42:18.941418,"(8.5, 14.5, 14.0)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 31.333333333333332)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 102.8)","(9.0, 28.0, 17.666666666666668)","(16.0, 36.0, 26.454545454545453)"
06-01-2023 16:42:20.224541,"(8.5, 14.5, 14.0)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 31.333333333333332)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 102.8)","(9.0, 28.0, 17.666666666666668)","(16.0, 36.0, 22.875)"
06-01-2023 16:42:21.576672,"(8.5, 14.5, 14.0)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 31.333333333333332)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 102.22222222222223)","(9.0, 28.0, 17.666666666666668)","(16.0, 36.0, 24.625)"
06-01-2023 16:42:22.911494,"(8.5, 14.5, 14.0)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 31.333333333333332)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 93.0)","(9.0, 28.0, 23.571428571428573)","(16.0, 36.0, 20.0)"
06-01-2023 16:42:24.216678,"(8.5, 14.5, 14.0)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 31.333333333333332)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 96.4)","(9.0, 28.0, 23.571428571428573)","(16.0, 36.0, 20.444444444444443)"
06-01-2023 16:42:25.531718,"(8.5, 14.5, 14.0)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 28.285714285714285)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 96.4)","(9.0, 28.0, 23.571428571428573)","(16.0, 36.0, 20.444444444444443)"
06-01-2023 16:42:26.727203,"(8.5, 14.5, 14.0)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 28.285714285714285)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 96.4)","(9.0, 28.0, 24.555555555555557)","(16.0, 36.0, 28.833333333333336)"
06-01-2023 16:42:27.921472,"(8.5, 14.5, 14.0)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 28.285714285714285)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 96.4)","(9.0, 28.0, 17.666666666666668)","(16.0, 34.0, 26.0)"
06-01-2023 16:42:29.137172,"(8.5, 14.5, 14.2)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 42.0, 32.0)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 99.33333333333333)","(9.0, 28.0, 17.666666666666668)","(15.0, 34.0, 27.666666666666664)"
06-01-2023 16:42:30.414477,"(8.5, 14.5, 14.0)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 24.0, 23.11764705882353)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 99.33333333333333)","(9.0, 28.0, 17.666666666666668)","(15.0, 32.0, 23.0)"
06-01-2023 16:42:31.709295,"(8.5, 14.5, 14.0)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 24.0, 23.11764705882353)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 99.33333333333333)","(9.0, 28.0, 17.666666666666668)","(15.0, 32.0, 26.8)"
06-01-2023 16:42:32.990110,"(8.5, 40.0, 37.0)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 24.0, 23.11764705882353)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 99.33333333333333)","(9.0, 28.0, 17.666666666666668)","(15.0, 32.0, 22.333333333333332)"
06-01-2023 16:42:34.305622,"(8.5, 38.0, 32.21052631578947)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 24.0, 23.11764705882353)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 99.33333333333333)","(9.0, 28.0, 17.666666666666668)","(15.0, 30.0, 27.0)"
06-01-2023 16:42:35.597676,"(8.5, 36.0, 32.470588235294116)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 24.0, 23.11764705882353)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 99.33333333333333)","(9.0, 28.0, 17.666666666666668)","(16.0, 29.0, 27.0)"
06-01-2023 16:42:36.910351,"(8.5, 36.0, 29.5)","(13.0, 27.0, 17.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 24.0, 23.11764705882353)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 86.0)","(9.0, 28.0, 17.333333333333332)","(16.0, 29.0, 25.5)"
06-01-2023 16:42:38.201196,"(8.5, 34.0, 28.333333333333336)","(13.0, 26.0, 18.333333333333332)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 24.0, 23.11764705882353)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 86.0)","(9.0, 27.0, 17.333333333333332)","(16.0, 29.0, 25.444444444444443)"
06-01-2023 16:42:39.498177,"(10.0, 34.0, 30.6)","(13.0, 26.0, 22.333333333333332)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 24.0, 23.11764705882353)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 63.5)","(9.0, 27.0, 17.0)","(16.0, 29.0, 25.444444444444443)"
06-01-2023 16:42:40.712001,"(10.0, 34.0, 32.714285714285715)","(13.0, 26.0, 23.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 24.0, 23.11764705882353)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 63.5)","(9.0, 26.0, 16.666666666666668)","(16.0, 29.0, 25.444444444444443)"
06-01-2023 16:42:41.930450,"(10.0, 34.0, 27.076923076923077)","(13.0, 25.0, 21.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 24.0, 23.11764705882353)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 63.5)","(9.0, 25.0, 15.625)","(16.0, 29.0, 25.375)"
06-01-2023 16:42:43.183352,"(10.0, 34.0, 25.6)","(13.0, 24.0, 21.0)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 24.0, 23.11764705882353)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 63.5)","(9.0, 25.0, 15.625)","(16.0, 28.0, 25.0)"
06-01-2023 16:42:44.453332,"(10.0, 34.0, 25.6)","(13.0, 23.0, 19.8)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 24.0, 23.11764705882353)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 63.5)","(9.0, 25.0, 15.625)","(16.0, 25.0, 19.5)"
06-01-2023 16:42:45.704230,"(10.0, 34.0, 20.38888888888889)","(13.0, 23.0, 19.666666666666668)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 24.0, 23.133333333333333)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(31.0, 110.0, 63.5)","(9.0, 25.0, 15.625)","(15.0, 24.0, 21.5)"
06-01-2023 16:42:46.975993,"(11.0, 34.0, 20.0)","(13.0, 22.0, 19.666666666666668)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 24.0, 23.153846153846153)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 110.0, 63.5)","(9.0, 25.0, 17.8)","(15.0, 24.0, 21.833333333333332)"
06-01-2023 16:42:48.284665,"(11.0, 34.0, 20.875)","(13.0, 22.0, 16.25)","(61.0, 99999, 99990)","(1.35, 99999, 99990)","(21.0, 24.0, 23.153846153846153)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 110.0, 63.5)","(9.0, 25.0, 21.4)","(15.0, 24.0, 23.083333333333332)"
06-01-2023 16:42:49.541138,"(11.0, 34.0, 20.38888888888889)","(13.0, 20.0, 16.210526315789473)","(61.0, 99999, 99990)","(1.3, 99999, 99990)","(21.0, 24.0, 23.5)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 110.0, 63.5)","(9.0, 25.0, 20.5)","(15.0, 24.0, 21.25)"
06-01-2023 16:42:50.781494,"(11.0, 32.0, 19.944444444444443)","(13.0, 20.0, 16.210526315789473)","(61.0, 99999, 99990)","(1.3, 99999, 99990)","(21.0, 24.0, 23.75)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 110.0, 92.28571428571429)","(9.0, 25.0, 18.4)","(15.0, 24.0, 21.526315789473685)"
06-01-2023 16:42:52.062269,"(11.0, 30.0, 23.25)","(13.0, 19.5, 18.3)","(61.0, 99999, 99990)","(1.3, 99999, 99990)","(21.0, 24.0, 23.818181818181817)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 110.0, 75.0)","(9.0, 25.0, 19.5)","(16.0, 25.0, 20.416666666666668)"
06-01-2023 16:42:53.356891,"(11.0, 32.0, 26.166666666666668)","(13.0, 19.5, 18.5)","(61.0, 99999, 99990)","(1.3, 99999, 99990)","(21.0, 24.0, 30.07142857142857)","(13.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 100.0, 97.6)","(9.0, 21.0, 21.4)","(16.0, 25.0, 21.5)"
06-01-2023 16:42:54.734057,"(11.0, 30.0, 23.75)","(13.0, 20.0, 16.615384615384617)","(61.0, 99999, 99990)","(1.3, 99999, 99990)","(21.0, 34.0, 26.0)","(14.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 110.0, 86.0)","(10.0, 23.0, 19.363636363636363)","(16.0, 25.0, 21.571428571428573)"
06-01-2023 16:42:56.051338,"(11.0, 30.0, 26.0)","(14.0, 20.0, 16.615384615384617)","(71.0, 99999, 99990)","(1.3, 99999, 99990)","(21.0, 34.0, 29.0)","(14.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 110.0, 98.0)","(10.0, 24.0, 20.8)","(15.0, 25.0, 22.6)"
06-01-2023 16:42:57.270586,"(11.0, 30.0, 21.428571428571427)","(14.0, 20.0, 16.615384615384617)","(71.0, 99999, 99990)","(1.3, 99999, 99990)","(21.0, 34.0, 25.428571428571427)","(14.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 110.0, 98.0)","(10.0, 24.0, 21.7)","(15.0, 25.0, 20.666666666666668)"
06-01-2023 16:42:58.525749,"(11.0, 29.0, 25.333333333333332)","(14.0, 20.0, 16.727272727272727)","(71.0, 99999, 99990)","(1.3, 99999, 99990)","(21.0, 34.0, 31.0)","(14.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 110.0, 99.0909090909091)","(10.0, 23.0, 19.272727272727273)","(15.0, 24.0, 21.595238095238095)"
06-01-2023 16:42:59.811115,"(11.0, 28.0, 23.333333333333332)","(14.0, 20.0, 17.666666666666668)","(71.0, 99999, 99990)","(1.3, 99999, 99990)","(21.0, 34.0, 36.77777777777778)","(14.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 110.0, 82.5)","(10.0, 25.0, 20.5)","(15.0, 25.0, 22.4)"
06-01-2023 16:43:01.053940,"(11.0, 26.0, 23.333333333333332)","(14.0, 21.0, 17.666666666666668)","(71.0, 99999, 99990)","(1.3, 99999, 99990)","(21.0, 38.0, 36.0)","(14.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 110.0, 87.5)","(10.0, 24.0, 22.727272727272727)","(15.0, 24.0, 22.625)"
06-01-2023 16:43:02.344514,"(11.0, 27.0, 20.0)","(14.0, 21.0, 18.5)","(71.0, 99999, 99990)","(1.3, 99999, 99990)","(21.0, 38.0, 36.0)","(14.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 110.0, 92.0)","(10.0, 24.0, 23.3)","(16.0, 24.0, 22.555555555555557)"
06-01-2023 16:43:03.751816,"(11.0, 27.0, 25.0)","(14.0, 21.0, 19.75)","(71.0, 99999, 99990)","(1.3, 99999, 99990)","(21.0, 40.0, 35.666666666666664)","(14.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 110.0, 97.14285714285714)","(10.0, 24.0, 21.53846153846154)","(16.0, 23.0, 22.875)"
06-01-2023 16:43:05.177515,"(11.0, 26.0, 23.0)","(14.0, 21.0, 19.11111111111111)","(61.0, 99999, 99990)","(1.3, 99999, 99990)","(21.0, 40.0, 36.0)","(14.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 140.0, 91.0)","(11.0, 25.0, 21.53846153846154)","(17.0, 24.0, 18.571428571428573)"
06-01-2023 16:43:06.553927,"(11.0, 25.0, 23.0)","(14.0, 23.0, 17.375)","(61.0, 99999, 99990)","(1.3, 99999, 99990)","(21.0, 40.0, 36.0)","(14.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 130.0, 91.0)","(11.0, 25.0, 19.75)","(17.0, 25.0, 18.571428571428573)"
06-01-2023 16:43:08.067647,"(11.0, 25.0, 23.166666666666668)","(14.0, 23.0, 19.833333333333332)","(61.0, 99999, 99990)","(1.3, 99999, 99990)","(21.0, 40.0, 34.0)","(14.0, 99999, 99990)","(101.0, 99999, 99990)","(41.0, 130.0, 90.0)","(11.0, 25.0, 19.75)","(17.0, 25.0, 18.571428571428573)"
