,Allegro Love,Claws In Cobra,Big Time Violet,Adobe Underworld,Claws In Creed,Mad World,Elusive Alibi
06-01-2023 14:52:07.432706,"(5.5, 8.8, 8.244444444444445)","(4.0, 4.6, 4.229411764705882)","(4.0, 5.4, 4.76)","(11.0, 18.5, 18.342105263157894)","(9.0, 19.0, 15.333333333333334)","(2.9, 3.9, 3.6454545454545455)","(19.0, 75.0, 51.81818181818182)"
06-01-2023 14:52:08.740792,"(5.5, 8.8, 8.244444444444445)","(4.0, 4.6, 4.229411764705882)","(4.0, 5.4, 4.76)","(11.0, 18.5, 18.342105263157894)","(9.0, 19.0, 15.333333333333334)","(2.9, 3.9, 3.6454545454545455)","(19.0, 75.0, 51.81818181818182)"
06-01-2023 14:52:10.083470,"(5.5, 8.8, 8.244444444444445)","(4.0, 4.6, 4.229411764705882)","(4.0, 5.4, 4.76)","(11.0, 18.5, 18.342105263157894)","(9.0, 19.0, 15.333333333333334)","(2.9, 3.9, 3.6454545454545455)","(19.0, 75.0, 51.81818181818182)"
06-01-2023 14:52:11.498359,"(5.5, 8.8, 8.244444444444445)","(4.0, 4.6, 4.229411764705882)","(4.0, 5.4, 4.76)","(11.0, 18.5, 18.342105263157894)","(10.0, 19.0, 14.368421052631579)","(2.9, 3.9, 3.6454545454545455)","(19.0, 75.0, 62.857142857142854)"
06-01-2023 14:52:12.651489,"(5.5, 8.8, 8.244444444444445)","(4.0, 4.6, 4.229411764705882)","(4.0, 5.4, 4.76)","(11.0, 18.5, 18.342105263157894)","(10.0, 19.0, 16.5)","(2.9, 3.9, 3.6454545454545455)","(19.0, 75.0, 65.89285714285714)"
06-01-2023 14:52:13.768325,"(5.5, 8.8, 8.15483870967742)","(4.0, 4.6, 4.229411764705882)","(4.0, 5.4, 4.76)","(11.0, 18.5, 18.342105263157894)","(10.0, 18.5, 14.5)","(2.9, 3.9, 3.6454545454545455)","(19.0, 75.0, 39.285714285714285)"
06-01-2023 14:52:14.920732,"(5.5, 8.8, 8.179310344827586)","(4.0, 4.5, 4.407407407407407)","(4.0, 5.4, 4.8)","(11.0, 18.5, 18.342105263157894)","(10.0, 18.5, 14.214285714285714)","(2.9, 3.9, 3.6454545454545455)","(19.0, 75.0, 39.285714285714285)"
06-01-2023 14:52:16.072445,"(5.5, 8.8, 8.179310344827586)","(4.0, 4.5, 4.407407407407407)","(4.0, 5.4, 5.5)","(11.0, 18.5, 18.342105263157894)","(10.0, 18.5, 14.214285714285714)","(2.9, 3.9, 3.6454545454545455)","(19.0, 75.0, 45.0)"
06-01-2023 14:52:17.143839,"(5.5, 8.8, 8.179310344827586)","(4.0, 4.6, 4.291176470588235)","(4.0, 5.7, 5.5)","(11.0, 18.5, 18.342105263157894)","(10.0, 18.5, 13.794117647058824)","(2.9, 3.9, 3.6454545454545455)","(19.0, 75.0, 61.111111111111114)"
06-01-2023 14:52:18.230780,"(5.5, 8.8, 8.179310344827586)","(4.0, 4.6, 4.291176470588235)","(4.0, 5.5, 4.699999999999999)","(11.0, 18.5, 18.342105263157894)","(10.0, 18.5, 13.777777777777779)","(2.9, 3.9, 3.609090909090909)","(19.0, 90.0, 40.75)"
06-01-2023 14:52:19.359927,"(5.5, 8.8, 7.163636363636364)","(4.0, 4.6, 4.323684210526316)","(4.0, 5.3, 4.699999999999999)","(11.0, 18.5, 18.342105263157894)","(10.0, 18.5, 13.777777777777779)","(2.9, 3.8, 3.643478260869565)","(19.0, 85.0, 37.6)"
06-01-2023 14:52:20.394469,"(5.5, 8.8, 8.107692307692307)","(4.0, 4.6, 4.323684210526316)","(4.0, 5.3, 4.699999999999999)","(11.0, 18.5, 18.342105263157894)","(10.0, 18.5, 13.777777777777779)","(2.9, 3.8, 3.671875)","(19.0, 80.0, 44.66666666666667)"
06-01-2023 14:52:21.440397,"(5.5, 8.8, 8.107692307692307)","(4.0, 4.6, 4.323684210526316)","(4.0, 5.3, 4.699999999999999)","(11.0, 18.5, 18.342105263157894)","(10.0, 18.0, 14.3)","(2.9, 3.75, 3.625)","(19.0, 80.0, 54.89473684210526)"
06-01-2023 14:52:22.526380,"(5.5, 8.8, 8.107692307692307)","(4.0, 4.6, 4.55)","(4.0, 5.3, 4.699999999999999)","(11.0, 18.5, 18.342105263157894)","(10.0, 17.5, 14.3)","(2.9, 3.75, 3.625)","(19.0, 80.0, 64.85714285714286)"
06-01-2023 14:52:23.518782,"(5.5, 8.8, 8.107692307692307)","(4.0, 4.6, 4.551807228915663)","(4.0, 5.3, 4.699999999999999)","(11.0, 18.5, 18.369565217391305)","(10.0, 17.5, 14.3)","(2.9, 3.75, 3.54375)","(19.0, 80.0, 53.36363636363636)"
06-01-2023 14:52:24.550364,"(5.5, 8.8, 8.107692307692307)","(4.0, 4.6, 4.551807228915663)","(4.0, 5.3, 4.699999999999999)","(11.0, 18.5, 18.369565217391305)","(10.0, 17.5, 14.3)","(2.9, 3.75, 3.636764705882353)","(19.0, 85.0, 65.66666666666666)"
06-01-2023 14:52:25.621159,"(5.5, 8.8, 8.3)","(4.0, 4.6, 4.551807228915663)","(4.0, 5.3, 4.699999999999999)","(11.0, 18.5, 18.369565217391305)","(10.0, 17.5, 13.766666666666667)","(2.9, 3.75, 3.636764705882353)","(19.0, 85.0, 57.526315789473685)"
06-01-2023 14:52:26.692986,"(5.5, 8.8, 8.3)","(4.0, 4.6, 4.551807228915663)","(4.0, 5.3, 4.699999999999999)","(11.0, 18.5, 18.369565217391305)","(10.0, 17.5, 13.766666666666667)","(2.9, 3.75, 3.636764705882353)","(19.0, 85.0, 73.4)"
06-01-2023 14:52:27.835979,"(5.5, 8.8, 8.3)","(4.0, 4.6, 4.551807228915663)","(4.0, 5.3, 4.699999999999999)","(11.0, 18.5, 18.369565217391305)","(10.0, 17.5, 13.766666666666667)","(2.9, 3.75, 3.575)","(19.0, 85.0, 73.4)"
06-01-2023 14:52:29.040569,"(5.5, 8.8, 8.3)","(4.0, 4.6, 4.551807228915663)","(4.0, 5.3, 4.699999999999999)","(11.0, 18.5, 18.369565217391305)","(10.0, 17.5, 13.66)","(2.9, 3.75, 3.575)","(19.0, 85.0, 65.66666666666666)"
06-01-2023 14:52:30.088608,"(5.5, 8.8, 8.3)","(4.0, 4.6, 4.551807228915663)","(4.0, 5.3, 4.699999999999999)","(11.0, 18.5, 18.369565217391305)","(10.0, 17.5, 13.66)","(2.9, 3.75, 3.575)","(19.0, 85.0, 73.4)"
06-01-2023 14:52:31.155719,"(5.5, 8.8, 8.3)","(4.0, 4.6, 4.551807228915663)","(4.0, 5.3, 4.699999999999999)","(11.0, 18.5, 18.14)","(10.0, 17.5, 13.66)","(2.9, 3.75, 3.54375)","(19.0, 85.0, 73.4)"
06-01-2023 14:52:32.230653,"(5.5, 8.8, 8.3)","(4.0, 4.6, 4.551807228915663)","(4.0, 5.3, 4.699999999999999)","(11.0, 18.5, 18.14)","(10.0, 17.5, 13.66)","(2.9, 3.7, 3.54375)","(19.0, 85.0, 65.66666666666666)"
06-01-2023 14:52:33.274583,"(5.5, 8.8, 8.3)","(4.0, 4.6, 4.359999999999999)","(4.0, 5.3, 4.699999999999999)","(11.0, 18.5, 18.14)","(10.0, 17.5, 13.66)","(2.9, 3.7, 3.5982758620689657)","(19.0, 85.0, 79.5)"
06-01-2023 14:52:34.311742,"(5.5, 8.4, 7.833333333333334)","(4.0, 4.6, 4.165217391304347)","(4.0, 5.3, 5.071428571428571)","(11.0, 18.5, 18.14)","(10.0, 17.5, 13.66)","(2.9, 3.65, 3.5691176470588233)","(19.0, 90.0, 70.44827586206897)"
06-01-2023 14:52:35.386845,"(5.5, 8.2, 8.11111111111111)","(4.0, 4.6, 4.242857142857143)","(4.0, 5.3, 5.071428571428571)","(11.0, 18.5, 18.14)","(10.0, 17.5, 13.66)","(2.9, 3.65, 3.5691176470588233)","(19.0, 90.0, 79.5)"
06-01-2023 14:52:36.418978,"(5.5, 8.2, 8.11111111111111)","(4.0, 4.6, 4.2)","(4.0, 5.3, 5.071428571428571)","(11.0, 18.5, 18.178571428571427)","(10.0, 17.5, 13.66)","(2.9, 3.65, 3.5691176470588233)","(19.0, 90.0, 79.5)"
06-01-2023 14:52:37.511516,"(5.5, 8.2, 8.11111111111111)","(4.0, 4.6, 4.2)","(4.0, 5.3, 5.071428571428571)","(11.0, 18.5, 18.178571428571427)","(10.0, 17.5, 13.66)","(2.9, 3.65, 3.5691176470588233)","(19.0, 90.0, 70.44827586206897)"
06-01-2023 14:52:38.721078,"(6.0, 8.2, 7.777777777777778)","(3.8, 4.6, 4.2)","(4.0, 5.3, 5.071428571428571)","(11.0, 18.5, 18.178571428571427)","(11.0, 17.5, 13.66)","(3.0, 3.65, 3.5691176470588233)","(20.0, 90.0, 81.4)"
06-01-2023 14:52:39.784166,"(6.0, 8.0, 7.777777777777778)","(3.8, 4.6, 4.2)","(4.0, 5.3, 5.071428571428571)","(11.0, 18.5, 18.178571428571427)","(11.0, 17.5, 13.66)","(3.0, 3.65, 3.5691176470588233)","(20.0, 95.0, 81.4)"
06-01-2023 14:52:41.092888,"(6.0, 8.0, 7.526315789473684)","(3.8, 4.6, 4.297674418604651)","(4.0, 5.3, 5.083333333333334)","(11.0, 18.5, 18.178571428571427)","(11.0, 17.5, 13.66)","(3.0, 3.65, 3.4571428571428573)","(20.0, 95.0, 72.33333333333333)"
06-01-2023 14:52:42.418849,"(6.0, 8.0, 7.526315789473684)","(3.8, 4.6, 4.297674418604651)","(4.0, 5.2, 5.036363636363636)","(11.0, 18.5, 18.178571428571427)","(11.0, 17.5, 13.66)","(3.0, 3.65, 3.4571428571428573)","(20.0, 95.0, 81.4)"
06-01-2023 14:52:43.569522,"(6.0, 8.0, 7.526315789473684)","(3.8, 4.6, 4.297674418604651)","(4.0, 5.2, 5.036363636363636)","(11.0, 18.5, 18.384615384615383)","(11.0, 17.5, 13.69047619047619)","(3.0, 3.65, 3.4571428571428573)","(20.0, 95.0, 81.4)"
06-01-2023 14:52:44.654196,"(6.0, 7.0, 6.429032258064517)","(3.8, 4.6, 4.297674418604651)","(4.0, 5.2, 5.0875)","(11.0, 18.5, 18.384615384615383)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.65, 3.4571428571428573)","(20.0, 95.0, 81.4)"
06-01-2023 14:52:45.736452,"(6.0, 7.0, 6.429032258064517)","(3.8, 4.6, 4.297674418604651)","(4.0, 5.2, 5.0875)","(11.0, 18.5, 17.25)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.65, 3.4571428571428573)","(20.0, 95.0, 72.33333333333333)"
06-01-2023 14:52:46.771476,"(6.0, 7.0, 6.429032258064517)","(3.8, 4.6, 4.297674418604651)","(4.0, 5.2, 5.0875)","(11.0, 18.5, 17.25)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.65, 3.4578947368421056)","(20.0, 95.0, 81.4)"
06-01-2023 14:52:47.999310,"(6.0, 7.0, 6.429032258064517)","(3.8, 4.6, 4.297674418604651)","(4.0, 5.2, 5.0875)","(11.0, 18.5, 17.25)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.6, 3.4578947368421056)","(20.0, 95.0, 72.33333333333333)"
06-01-2023 14:52:49.091437,"(6.0, 7.0, 6.429032258064517)","(3.8, 4.6, 4.297674418604651)","(4.0, 5.2, 5.0875)","(11.0, 18.5, 17.25)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.6, 3.4578947368421056)","(20.0, 95.0, 72.33333333333333)"
06-01-2023 14:52:50.229206,"(6.0, 7.0, 6.429032258064517)","(3.8, 4.6, 4.297674418604651)","(4.0, 5.2, 5.0875)","(11.0, 18.5, 18.0)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.6, 3.4578947368421056)","(20.0, 95.0, 47.14285714285714)"
06-01-2023 14:52:51.354172,"(6.0, 7.0, 6.429032258064517)","(3.8, 4.6, 4.297674418604651)","(4.0, 5.2, 5.0875)","(11.0, 18.5, 18.214285714285715)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.6, 3.4578947368421056)","(20.0, 95.0, 59.73684210526316)"
06-01-2023 14:52:52.503963,"(6.0, 7.0, 6.41)","(3.8, 4.6, 4.297674418604651)","(4.0, 5.2, 5.121052631578948)","(11.0, 18.5, 18.25)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.6, 3.4714285714285715)","(20.0, 95.0, 71.07142857142857)"
06-01-2023 14:52:53.538519,"(6.0, 7.0, 6.019230769230769)","(3.8, 4.6, 4.297674418604651)","(4.0, 5.2, 5.090909090909091)","(11.0, 18.5, 17.9)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.6, 3.5250000000000004)","(21.0, 95.0, 71.07142857142857)"
06-01-2023 14:52:54.666744,"(6.0, 6.8, 6.088888888888889)","(3.8, 4.6, 4.297674418604651)","(4.0, 5.2, 5.075)","(11.0, 18.5, 18.25)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.6, 3.5250000000000004)","(21.0, 95.0, 59.73684210526316)"
06-01-2023 14:52:55.823737,"(6.0, 6.8, 6.088888888888889)","(3.8, 4.6, 4.297674418604651)","(4.0, 5.2, 4.9)","(11.0, 18.5, 18.25)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.6, 3.5250000000000004)","(21.0, 95.0, 81.04166666666666)"
06-01-2023 14:52:57.020811,"(6.0, 6.8, 6.266666666666667)","(3.8, 4.6, 4.301)","(4.0, 5.2, 4.85)","(11.0, 18.5, 18.38888888888889)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.6, 3.7083333333333335)","(21.0, 95.0, 71.89655172413794)"
06-01-2023 14:52:58.230700,"(6.0, 6.8, 6.355555555555555)","(3.8, 4.6, 4.069230769230769)","(4.0, 5.2, 4.93448275862069)","(11.0, 18.5, 18.38888888888889)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.75, 3.69375)","(21.0, 95.0, 77.82051282051282)"
06-01-2023 14:52:59.384352,"(6.0, 6.8, 6.355555555555555)","(3.8, 4.6, 4.069230769230769)","(4.0, 5.2, 4.93448275862069)","(11.0, 18.5, 18.2)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.8, 3.69375)","(21.0, 95.0, 85.14705882352942)"
06-01-2023 14:53:00.576377,"(6.0, 6.8, 6.237037037037037)","(3.8, 4.6, 4.27906976744186)","(4.0, 5.2, 4.93448275862069)","(11.0, 18.5, 18.38888888888889)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.8, 3.69375)","(21.0, 95.0, 85.14705882352942)"
06-01-2023 14:53:01.653546,"(6.0, 6.8, 6.237037037037037)","(3.8, 4.6, 4.27906976744186)","(4.0, 5.2, 4.903846153846154)","(11.0, 18.5, 18.38888888888889)","(11.0, 17.5, 14.642857142857142)","(3.0, 3.8, 3.69375)","(21.0, 95.0, 74.0625)"
06-01-2023 14:53:02.725869,"(6.0, 6.8, 6.237037037037037)","(3.8, 4.6, 4.27906976744186)","(4.0, 5.2, 4.903846153846154)","(11.0, 18.5, 18.41304347826087)","(11.0, 17.5, 14.375)","(3.0, 3.8, 3.7035714285714283)","(21.0, 95.0, 73.76)"
06-01-2023 14:53:03.845010,"(6.0, 6.8, 6.352941176470588)","(3.8, 4.6, 4.266666666666667)","(4.0, 5.2, 4.766666666666667)","(11.0, 18.5, 18.41304347826087)","(11.0, 17.5, 15.333333333333334)","(3.0, 3.8, 3.6799999999999997)","(21.0, 80.0, 71.08333333333333)"
06-01-2023 14:53:04.970338,"(6.0, 6.6, 6.2727272727272725)","(3.8, 4.6, 4.317073170731708)","(4.0, 5.1, 4.76)","(11.0, 18.5, 18.41304347826087)","(11.0, 17.5, 15.333333333333334)","(3.0, 3.8, 3.6799999999999997)","(21.0, 75.0, 49.10204081632653)"
06-01-2023 14:53:06.039991,"(6.0, 6.6, 6.2625)","(3.8, 4.6, 4.368)","(4.0, 5.0, 4.834482758620689)","(11.0, 18.5, 18.41304347826087)","(11.0, 17.5, 15.333333333333334)","(3.0, 3.8, 3.6799999999999997)","(21.0, 75.0, 49.10204081632653)"
06-01-2023 14:53:07.141070,"(6.0, 6.6, 6.3652173913043475)","(3.8, 4.6, 4.368)","(4.0, 5.0, 4.85)","(11.0, 18.5, 18.25)","(11.0, 17.5, 14.61111111111111)","(3.0, 3.8, 3.6826086956521737)","(21.0, 75.0, 49.10204081632653)"
06-01-2023 14:53:08.266282,"(6.0, 6.6, 6.2153846153846155)","(3.8, 4.6, 4.368)","(4.0, 5.0, 4.85)","(11.0, 18.5, 20.5625)","(11.0, 17.5, 15.258620689655173)","(3.0, 3.8, 3.6826086956521737)","(21.0, 75.0, 64.96000000000001)"
06-01-2023 14:53:09.234987,"(6.0, 6.6, 6.2153846153846155)","(3.8, 4.6, 4.368)","(4.0, 5.0, 4.85)","(11.0, 21.0, 20.5625)","(11.0, 17.5, 15.588235294117647)","(3.0, 3.8, 3.6826086956521737)","(21.0, 70.0, 58.8)"
06-01-2023 14:53:10.214469,"(6.0, 6.6, 6.2153846153846155)","(3.8, 4.6, 4.368)","(4.0, 5.0, 4.85)","(11.0, 21.0, 20.805555555555557)","(11.0, 17.5, 15.4375)","(3.0, 3.8, 3.6826086956521737)","(21.0, 70.0, 64.96000000000001)"
06-01-2023 14:53:11.264107,"(6.0, 6.6, 6.2153846153846155)","(3.8, 4.6, 4.3584905660377355)","(4.0, 5.0, 4.85)","(11.0, 21.0, 20.794117647058822)","(11.0, 17.0, 15.91304347826087)","(3.0, 3.8, 3.6826086956521737)","(21.0, 70.0, 58.8)"
06-01-2023 14:53:12.319837,"(6.0, 6.6, 6.2153846153846155)","(3.8, 4.6, 4.368)","(4.0, 5.0, 4.684210526315789)","(11.0, 21.0, 20.794117647058822)","(11.0, 17.0, 15.88888888888889)","(3.0, 3.8, 3.7241935483870967)","(21.0, 70.0, 64.96000000000001)"
06-01-2023 14:53:13.309312,"(6.0, 6.4, 6.185714285714286)","(3.8, 4.4, 4.345454545454546)","(4.0, 5.0, 4.7631578947368425)","(11.0, 21.0, 20.794117647058822)","(11.0, 17.0, 15.88888888888889)","(3.0, 3.75, 3.7241935483870967)","(21.0, 70.0, 64.96000000000001)"
06-01-2023 14:53:14.570174,"(6.0, 6.4, 6.086956521739131)","(3.8, 4.4, 4.357142857142858)","(4.0, 5.0, 4.932258064516129)","(11.0, 21.0, 20.833333333333332)","(11.0, 17.0, 15.884615384615385)","(3.0, 3.75, 3.7075757575757575)","(21.0, 70.0, 54.25)"
06-01-2023 14:53:15.683922,"(6.0, 6.4, 6.166666666666667)","(3.8, 4.4, 4.347222222222222)","(4.0, 5.0, 4.884615384615385)","(11.0, 21.0, 20.833333333333332)","(11.0, 17.5, 15.96875)","(3.0, 3.75, 3.7075757575757575)","(21.0, 70.0, 54.25)"
06-01-2023 14:53:16.707638,"(6.0, 6.4, 6.166666666666667)","(3.8, 4.4, 4.347222222222222)","(4.0, 5.0, 4.884615384615385)","(11.0, 21.0, 20.833333333333332)","(11.0, 17.0, 15.96875)","(3.0, 3.75, 3.7075757575757575)","(21.0, 70.0, 53.45454545454545)"
06-01-2023 14:53:17.906733,"(6.0, 6.4, 6.166666666666667)","(3.8, 4.4, 4.347222222222222)","(4.0, 5.0, 4.8100000000000005)","(11.0, 21.0, 20.833333333333332)","(11.0, 17.0, 15.857142857142858)","(3.0, 3.75, 3.7075757575757575)","(21.0, 70.0, 34.46666666666667)"
06-01-2023 14:53:19.086844,"(6.0, 6.4, 6.12)","(3.8, 4.4, 4.36)","(4.0, 5.0, 4.877777777777778)","(11.0, 21.0, 19.5)","(11.0, 17.0, 16.043478260869566)","(3.0, 3.75, 3.696153846153846)","(21.0, 70.0, 42.666666666666664)"
06-01-2023 14:53:20.197537,"(6.0, 6.4, 5.9714285714285715)","(3.8, 4.4, 4.36)","(4.0, 5.0, 4.877777777777778)","(11.0, 21.0, 19.434782608695652)","(11.0, 17.0, 15.857142857142858)","(3.0, 3.75, 3.696153846153846)","(21.0, 70.0, 36.45454545454545)"
06-01-2023 14:53:21.346455,"(6.0, 6.4, 5.9714285714285715)","(3.8, 4.4, 4.36)","(4.0, 5.0, 4.877777777777778)","(11.0, 21.0, 19.714285714285715)","(11.0, 17.0, 15.72)","(3.0, 3.75, 3.696153846153846)","(21.0, 70.0, 38.111111111111114)"
06-01-2023 14:53:22.480368,"(6.0, 6.4, 5.9714285714285715)","(3.8, 4.4, 4.36)","(4.0, 5.0, 4.877777777777778)","(11.0, 21.0, 19.714285714285715)","(11.0, 17.0, 15.72)","(3.0, 3.75, 3.696153846153846)","(21.0, 70.0, 41.4)"
06-01-2023 14:53:23.519494,"(6.0, 6.4, 5.9714285714285715)","(3.8, 4.4, 4.36)","(4.0, 5.0, 4.877777777777778)","(11.0, 21.0, 19.41176470588235)","(11.0, 17.0, 16.2)","(3.0, 3.75, 3.6799999999999997)","(21.0, 60.0, 35.2)"
06-01-2023 14:53:24.514061,"(6.0, 6.4, 5.95)","(3.8, 4.4, 4.36)","(4.0, 5.0, 4.877777777777778)","(11.0, 19.5, 19.41176470588235)","(11.0, 17.0, 16.36)","(3.0, 3.75, 3.6799999999999997)","(21.0, 60.0, 48.72727272727273)"
06-01-2023 14:53:25.506402,"(6.0, 6.4, 5.95)","(3.8, 4.4, 4.36)","(4.0, 5.0, 4.877777777777778)","(11.0, 19.5, 19.41176470588235)","(11.0, 17.0, 16.058823529411764)","(3.0, 3.75, 3.6799999999999997)","(21.0, 60.0, 42.5625)"
06-01-2023 14:53:26.460448,"(6.0, 6.4, 5.95)","(3.8, 4.4, 4.375)","(4.0, 5.0, 4.877777777777778)","(11.0, 19.5, 19.41176470588235)","(11.0, 17.0, 16.058823529411764)","(3.0, 3.75, 3.6799999999999997)","(21.0, 60.0, 41.76470588235294)"
06-01-2023 14:53:27.409117,"(6.0, 6.4, 6.086046511627908)","(3.7, 4.4, 4.375)","(4.0, 5.0, 4.877777777777778)","(11.0, 19.5, 19.425)","(11.0, 17.0, 16.058823529411764)","(3.0, 3.75, 3.6041509433962267)","(21.0, 60.0, 38.86363636363636)"
06-01-2023 14:53:28.473808,"(6.0, 6.4, 6.086046511627908)","(3.7, 4.5, 4.485714285714286)","(4.0, 5.0, 4.78)","(11.0, 19.5, 19.40909090909091)","(11.0, 17.0, 15.933333333333334)","(3.0, 3.65, 3.63125)","(21.0, 60.0, 38.86363636363636)"
06-01-2023 14:53:29.537956,"(6.0, 6.4, 6.086046511627908)","(3.7, 4.6, 4.538888888888889)","(4.0, 5.0, 4.8533333333333335)","(11.0, 19.5, 19.40909090909091)","(11.0, 17.0, 15.933333333333334)","(3.0, 3.65, 3.6234375)","(21.0, 60.0, 45.46875)"
06-01-2023 14:53:30.513360,"(6.0, 6.2, 6.140000000000001)","(3.7, 4.6, 4.538888888888889)","(4.0, 5.0, 4.904347826086957)","(11.0, 19.5, 19.40909090909091)","(11.0, 17.0, 15.933333333333334)","(3.0, 3.75, 3.6234375)","(21.0, 60.0, 31.875)"
06-01-2023 14:53:31.662033,"(6.0, 6.2, 6.140000000000001)","(3.7, 4.6, 4.538888888888889)","(4.0, 5.0, 4.904347826086957)","(11.0, 19.5, 20.5)","(11.0, 17.0, 16.0)","(3.0, 3.75, 3.5824324324324324)","(21.0, 60.0, 31.875)"
06-01-2023 14:53:32.729945,"(6.0, 6.2, 6.140000000000001)","(3.7, 4.6, 4.538888888888889)","(4.0, 5.0, 4.904347826086957)","(11.0, 21.0, 20.75)","(11.0, 17.0, 16.121951219512194)","(3.0, 3.75, 3.5824324324324324)","(21.0, 60.0, 35.0)"
06-01-2023 14:53:34.176995,"(6.0, 6.2, 6.140000000000001)","(3.7, 4.6, 4.591666666666667)","(4.0, 5.0, 4.895238095238095)","(11.0, 21.0, 20.81818181818182)","(11.0, 17.0, 16.23076923076923)","(3.0, 3.75, 3.6189655172413793)","(21.0, 50.0, 44.4)"
06-01-2023 14:53:36.091284,"(6.0, 6.2, 6.04)","(3.7, 4.6, 4.591666666666667)","(4.0, 5.0, 4.895238095238095)","(11.0, 21.0, 20.863636363636363)","(11.0, 17.0, 15.75)","(3.0, 3.75, 3.6725806451612906)","(21.0, 50.0, 39.5)"
06-01-2023 14:53:37.249737,"(6.0, 6.2, 6.04)","(3.7, 4.6, 4.591666666666667)","(4.0, 5.0, 4.895238095238095)","(11.0, 21.0, 20.863636363636363)","(11.0, 17.0, 15.636363636363637)","(3.0, 3.75, 3.675)","(21.0, 50.0, 36.25)"
06-01-2023 14:53:38.369005,"(6.0, 6.2, 5.91764705882353)","(3.7, 4.6, 4.591666666666667)","(4.0, 5.0, 4.895238095238095)","(11.0, 21.0, 20.863636363636363)","(11.0, 17.0, 16.347826086956523)","(3.0, 3.75, 3.648)","(21.0, 50.0, 32.78260869565217)"
06-01-2023 14:53:39.659878,"(6.0, 6.2, 5.91764705882353)","(3.7, 4.6, 4.625581395348838)","(4.0, 5.0, 4.895238095238095)","(12.0, 21.0, 20.928571428571427)","(11.0, 17.0, 16.347826086956523)","(3.0, 3.75, 3.6791666666666667)","(21.0, 50.0, 32.78260869565217)"
06-01-2023 14:53:40.887670,"(6.0, 6.2, 5.91764705882353)","(3.7, 4.7, 4.625581395348838)","(4.0, 5.0, 4.895238095238095)","(12.0, 21.0, 20.928571428571427)","(11.0, 17.0, 15.722222222222221)","(3.0, 3.75, 3.6791666666666667)","(21.0, 50.0, 35.333333333333336)"
06-01-2023 14:53:42.014499,"(6.0, 6.2, 5.91764705882353)","(3.7, 4.7, 4.625581395348838)","(4.0, 5.0, 4.895238095238095)","(12.0, 21.0, 20.92105263157895)","(11.0, 16.5, 15.605263157894736)","(3.0, 3.75, 3.7086206896551723)","(21.0, 50.0, 39.714285714285715)"
06-01-2023 14:53:43.121650,"(6.0, 6.2, 5.944)","(3.7, 4.7, 4.66)","(4.0, 5.0, 4.895238095238095)","(12.0, 21.0, 21.375)","(11.0, 16.0, 15.666666666666666)","(3.0, 3.75, 3.6535714285714285)","(21.0, 50.0, 44.76923076923077)"
06-01-2023 14:53:44.244738,"(6.0, 6.2, 5.944)","(3.7, 4.7, 4.692)","(4.0, 5.0, 4.895238095238095)","(12.0, 22.0, 21.375)","(11.0, 16.0, 15.710526315789474)","(3.0, 3.75, 3.6535714285714285)","(21.0, 48.0, 39.45454545454545)"
06-01-2023 14:53:45.315653,"(6.0, 6.2, 5.863157894736842)","(3.7, 4.8, 4.64)","(4.0, 5.0, 4.895238095238095)","(12.0, 22.0, 21.375)","(11.0, 16.0, 15.710526315789474)","(3.0, 3.75, 3.65)","(21.0, 46.0, 39.45454545454545)"
06-01-2023 14:53:46.359409,"(6.0, 6.2, 5.863157894736842)","(3.7, 4.8, 4.647619047619047)","(4.0, 5.0, 4.895238095238095)","(12.0, 22.0, 21.375)","(11.0, 16.0, 15.637931034482758)","(3.0, 3.75, 3.65)","(21.0, 46.0, 38.34782608695652)"
06-01-2023 14:53:47.462997,"(6.0, 6.2, 6.031578947368421)","(3.7, 4.8, 4.647619047619047)","(4.0, 5.0, 4.868965517241379)","(12.0, 22.0, 21.375)","(11.0, 16.0, 15.637931034482758)","(3.0, 3.75, 3.6421875)","(21.0, 44.0, 40.1764705882353)"
06-01-2023 14:53:48.670535,"(6.0, 6.2, 6.031578947368421)","(3.7, 4.8, 4.753846153846154)","(4.0, 5.0, 4.868965517241379)","(12.0, 22.0, 21.375)","(11.0, 16.0, 15.422222222222222)","(3.0, 3.75, 3.6692307692307695)","(21.0, 44.0, 42.07692307692308)"
06-01-2023 14:53:49.872420,"(6.0, 6.2, 6.031578947368421)","(3.7, 4.8, 4.753846153846154)","(4.0, 5.0, 4.868965517241379)","(12.0, 22.0, 21.375)","(11.0, 15.5, 15.422222222222222)","(3.0, 3.7, 3.6692307692307695)","(21.0, 44.0, 42.07692307692308)"
