,Mr Blue Sky,Moth Rocks,Impress Browning,Claretown Ryan,Explosive Debt,Swift Robert,Roxy Ouzo,Fabs Udon
11-01-2023 19:39:10.358388,"(1.55, 1.73, 1.712510460251046)","(8.0, 12.0, 11.491228070175438)","(10.0, 13.0, 12.868421052631579)","(31.0, 80.0, 68.75)","(13.0, 19.0, 18.916666666666668)","(31.0, 65.0, 58.0)","(41.0, 65.0, 60.0)","(5.0, 6.6, 6.368888888888889)"
11-01-2023 19:39:11.338413,"(1.55, 1.72, 1.7192462311557788)","(8.0, 12.0, 11.482142857142858)","(10.0, 13.0, 12.868421052631579)","(31.0, 80.0, 68.75)","(13.0, 19.0, 18.916666666666668)","(31.0, 65.0, 58.0)","(41.0, 65.0, 60.0)","(5.0, 6.6, 6.368888888888889)"
11-01-2023 19:39:12.347499,"(1.55, 1.73, 1.7228222996515679)","(8.0, 12.0, 11.326530612244898)","(10.0, 13.0, 12.791666666666666)","(31.0, 80.0, 68.75)","(13.0, 19.0, 18.857142857142858)","(31.0, 65.0, 58.0)","(41.0, 65.0, 60.0)","(5.0, 6.6, 6.352380952380952)"
11-01-2023 19:39:13.381715,"(1.55, 1.73, 1.7229794520547945)","(8.0, 11.5, 11.295454545454545)","(10.0, 13.0, 12.791666666666666)","(31.0, 80.0, 73.57142857142857)","(13.0, 19.0, 18.5)","(31.0, 65.0, 58.0)","(41.0, 65.0, 60.0)","(5.0, 6.6, 6.336708860759494)"
11-01-2023 19:39:14.492734,"(1.55, 1.73, 1.723114186851211)","(8.0, 11.5, 11.295454545454545)","(10.0, 13.0, 12.791666666666666)","(31.0, 80.0, 75.71428571428571)","(13.0, 19.0, 18.5)","(31.0, 65.0, 58.333333333333336)","(41.0, 65.0, 60.35714285714286)","(5.0, 6.6, 6.416666666666667)"
11-01-2023 19:39:15.635658,"(1.55, 1.7, 1.6931210191082802)","(8.0, 12.0, 11.446428571428571)","(10.0, 13.0, 12.86111111111111)","(31.0, 90.0, 84.11764705882354)","(13.0, 19.0, 18.5)","(31.0, 65.0, 60.714285714285715)","(41.0, 65.0, 61.785714285714285)","(5.0, 6.6, 6.505405405405406)"
11-01-2023 19:39:16.712391,"(1.55, 1.69, 1.6812429378531073)","(8.0, 12.0, 11.689655172413794)","(10.0, 13.0, 12.970588235294118)","(31.0, 85.0, 68.33333333333333)","(13.0, 19.0, 18.75)","(31.0, 65.0, 60.714285714285715)","(41.0, 65.0, 61.785714285714285)","(5.0, 6.6, 6.505405405405406)"
11-01-2023 19:39:17.757771,"(1.55, 1.68, 1.678494623655914)","(8.0, 12.0, 11.847222222222221)","(10.0, 14.0, 13.23076923076923)","(31.0, 85.0, 66.66666666666667)","(13.0, 19.5, 18.75)","(31.0, 70.0, 64.0)","(41.0, 65.0, 64.0)","(5.0, 6.8, 6.776744186046511)"
11-01-2023 19:39:18.747642,"(1.55, 1.68, 1.6775147928994083)","(8.0, 12.0, 11.847222222222221)","(10.0, 14.0, 13.433333333333334)","(31.0, 85.0, 66.66666666666667)","(13.0, 19.5, 18.75)","(31.0, 70.0, 61.25)","(41.0, 65.0, 64.0)","(5.0, 6.8, 6.8)"
11-01-2023 19:39:19.781845,"(1.55, 1.68, 1.6759722222222222)","(8.0, 12.0, 11.838235294117647)","(10.0, 14.0, 13.444444444444445)","(31.0, 85.0, 68.07692307692308)","(13.0, 19.5, 18.75)","(31.0, 65.0, 61.8421052631579)","(41.0, 65.0, 64.0)","(5.0, 7.0, 6.816470588235294)"
11-01-2023 19:39:20.820302,"(1.55, 1.68, 1.6760544217687074)","(8.0, 12.0, 11.838235294117647)","(10.0, 14.0, 13.456521739130435)","(31.0, 85.0, 71.25)","(13.0, 19.5, 18.982758620689655)","(31.0, 65.0, 64.28571428571429)","(41.0, 65.0, 64.16666666666667)","(5.0, 7.0, 6.816470588235294)"
11-01-2023 19:39:21.920998,"(1.55, 1.68, 1.672205882352941)","(8.0, 12.0, 11.818181818181818)","(10.0, 14.0, 13.3125)","(31.0, 85.0, 72.05882352941177)","(13.0, 19.5, 18.77777777777778)","(31.0, 65.0, 61.5)","(41.0, 65.0, 61.470588235294116)","(5.0, 7.0, 6.859259259259259)"
11-01-2023 19:39:23.058190,"(1.55, 1.68, 1.6755263157894735)","(8.0, 12.0, 11.36)","(10.0, 13.5, 13.456521739130435)","(31.0, 85.0, 72.05882352941177)","(13.0, 19.5, 18.875)","(31.0, 65.0, 61.5)","(41.0, 65.0, 58.47826086956522)","(5.0, 7.0, 6.948275862068965)"
11-01-2023 19:39:24.191805,"(1.55, 1.69, 1.6836170212765957)","(8.0, 11.5, 11.23076923076923)","(10.0, 13.5, 13.362068965517242)","(31.0, 85.0, 72.05882352941177)","(13.0, 19.0, 18.416666666666668)","(31.0, 65.0, 67.1875)","(41.0, 65.0, 58.75)","(5.0, 7.0, 6.948275862068965)"
11-01-2023 19:39:25.321065,"(1.55, 1.69, 1.6825757575757576)","(8.0, 12.0, 11.533333333333333)","(10.0, 13.5, 13.362068965517242)","(31.0, 85.0, 72.05882352941177)","(13.0, 18.5, 17.678571428571427)","(31.0, 70.0, 65.0)","(41.0, 65.0, 60.26315789473684)","(5.0, 7.0, 7.115254237288136)"
11-01-2023 19:39:26.439014,"(1.55, 1.69, 1.6807272727272726)","(8.0, 12.0, 11.472727272727273)","(10.0, 13.5, 13.362068965517242)","(31.0, 85.0, 71.25)","(13.0, 18.0, 17.714285714285715)","(31.0, 70.0, 65.0)","(41.0, 65.0, 60.5)","(5.0, 7.2, 7.117241379310345)"
11-01-2023 19:39:27.525226,"(1.5, 1.69, 1.6807272727272726)","(8.0, 12.0, 11.472727272727273)","(10.0, 13.5, 13.362068965517242)","(31.0, 85.0, 70.33333333333333)","(13.0, 18.0, 17.72222222222222)","(31.0, 70.0, 63.333333333333336)","(41.0, 65.0, 60.5)","(5.0, 7.2, 7.174193548387097)"
11-01-2023 19:39:28.638950,"(1.5, 1.68, 1.679516129032258)","(8.0, 12.0, 11.60377358490566)","(10.0, 13.0, 12.845238095238095)","(31.0, 85.0, 70.33333333333333)","(13.0, 18.5, 17.63157894736842)","(31.0, 70.0, 63.63636363636363)","(41.0, 65.0, 60.5)","(5.0, 7.2, 7.318518518518519)"
11-01-2023 19:39:29.730307,"(1.5, 1.68, 1.679516129032258)","(8.0, 11.5, 11.4)","(10.0, 13.0, 12.808823529411764)","(31.0, 85.0, 70.33333333333333)","(13.0, 18.0, 17.314285714285713)","(31.0, 70.0, 63.63636363636363)","(41.0, 65.0, 59.705882352941174)","(5.5, 7.4, 7.32962962962963)"
11-01-2023 19:39:30.796710,"(1.5, 1.68, 1.6764634146341462)","(8.0, 11.5, 11.38888888888889)","(10.0, 13.0, 12.808823529411764)","(31.0, 85.0, 66.33333333333333)","(13.0, 18.0, 17.314285714285713)","(31.0, 70.0, 63.63636363636363)","(41.0, 65.0, 61.785714285714285)","(5.5, 7.4, 7.511111111111111)"
11-01-2023 19:39:31.856156,"(1.5, 1.68, 1.6764634146341462)","(8.0, 11.5, 11.4)","(10.0, 12.5, 12.4)","(31.0, 85.0, 67.5)","(13.0, 18.0, 16.958333333333332)","(31.0, 70.0, 64.61538461538461)","(41.0, 65.0, 57.5)","(5.5, 7.6, 7.337037037037037)"
11-01-2023 19:39:32.935639,"(1.5, 1.68, 1.678)","(8.0, 11.5, 11.443181818181818)","(10.0, 12.5, 12.378378378378379)","(31.0, 85.0, 64.41176470588235)","(13.0, 17.0, 17.2)","(31.0, 70.0, 64.16666666666667)","(41.0, 65.0, 59.375)","(5.5, 7.4, 7.339130434782609)"
11-01-2023 19:39:33.944849,"(1.5, 1.69, 1.6810659898477156)","(8.0, 11.5, 11.439024390243903)","(10.0, 12.5, 12.3125)","(31.0, 85.0, 64.41176470588235)","(13.0, 17.5, 17.966666666666665)","(31.0, 70.0, 63.23529411764706)","(41.0, 60.0, 60.5)","(5.5, 7.4, 7.452173913043478)"
11-01-2023 19:39:35.064092,"(1.5, 1.66, 1.6592380952380952)","(8.0, 12.0, 11.574074074074074)","(10.0, 13.0, 12.576923076923077)","(31.0, 85.0, 69.78260869565217)","(13.0, 18.5, 18.0)","(31.0, 65.0, 63.333333333333336)","(41.0, 65.0, 63.75)","(5.5, 7.6, 7.585507246376812)"
11-01-2023 19:39:36.146568,"(1.5, 1.65, 1.6484713375796178)","(8.0, 12.0, 11.574074074074074)","(10.0, 13.0, 12.58)","(31.0, 85.0, 66.33333333333333)","(13.0, 18.5, 18.428571428571427)","(31.0, 65.0, 61.31578947368421)","(41.0, 70.0, 62.857142857142854)","(5.5, 7.8, 7.495833333333334)"
11-01-2023 19:39:37.252671,"(1.5, 1.65, 1.6498340248962655)","(8.0, 12.0, 11.55)","(10.0, 13.0, 12.58)","(31.0, 85.0, 68.52941176470588)","(13.0, 18.5, 18.675)","(31.0, 65.0, 61.31578947368421)","(41.0, 65.0, 62.857142857142854)","(5.5, 7.6, 7.5825)"
11-01-2023 19:39:38.304320,"(1.5, 1.64, 1.6349675324675323)","(8.0, 12.0, 11.6875)","(10.0, 13.0, 12.763157894736842)","(31.0, 85.0, 73.52941176470588)","(13.0, 19.5, 18.6875)","(31.0, 65.0, 62.5)","(41.0, 65.0, 59.0)","(5.5, 7.6, 7.576344086021505)"
11-01-2023 19:39:39.353626,"(1.5, 1.65, 1.6432474226804124)","(8.0, 12.0, 11.676470588235293)","(10.0, 13.0, 12.763157894736842)","(31.0, 85.0, 67.66666666666667)","(13.0, 19.0, 18.666666666666668)","(31.0, 65.0, 52.75)","(41.0, 65.0, 63.333333333333336)","(5.5, 7.6, 7.642857142857142)"
11-01-2023 19:39:40.391931,"(1.5, 1.65, 1.641159420289855)","(8.0, 12.0, 11.846153846153847)","(10.0, 13.0, 12.763157894736842)","(31.0, 85.0, 70.0)","(13.0, 19.0, 19.192307692307693)","(31.0, 55.0, 52.75)","(41.0, 65.0, 62.083333333333336)","(5.5, 7.8, 7.553684210526316)"
11-01-2023 19:39:41.514375,"(1.5, 1.65, 1.6427596439169139)","(8.0, 12.0, 11.8)","(10.0, 13.0, 12.763157894736842)","(31.0, 85.0, 72.14285714285714)","(13.0, 19.5, 19.214285714285715)","(31.0, 55.0, 52.82608695652174)","(41.0, 65.0, 63.125)","(5.5, 7.6, 7.581818181818181)"
11-01-2023 19:39:42.647934,"(1.5, 1.65, 1.6405836575875485)","(8.0, 12.0, 11.793103448275861)","(10.0, 13.0, 13.140625)","(31.0, 85.0, 80.29411764705883)","(13.0, 19.5, 19.756756756756758)","(31.0, 55.0, 52.5)","(41.0, 65.0, 63.0)","(5.5, 7.6, 7.765217391304348)"
11-01-2023 19:39:43.791080,"(1.5, 1.62, 1.6106077795786062)","(8.0, 12.5, 12.071428571428571)","(10.0, 13.5, 13.75)","(31.0, 85.0, 79.16666666666667)","(13.0, 21.0, 19.75)","(31.0, 55.0, 52.857142857142854)","(41.0, 65.0, 60.0)","(5.5, 7.8, 7.773333333333333)"
11-01-2023 19:39:45.005447,"(1.5, 1.62, 1.6013921723141582)","(8.0, 12.5, 11.88961038961039)","(10.0, 14.0, 13.634615384615385)","(31.0, 85.0, 81.66666666666667)","(13.0, 20.0, 19.88888888888889)","(31.0, 55.0, 53.333333333333336)","(41.0, 65.0, 62.85714285714286)","(5.5, 7.8, 7.822950819672131)"
11-01-2023 19:39:46.128993,"(1.5, 1.61, 1.6091266375545852)","(8.0, 12.5, 11.88961038961039)","(10.0, 14.0, 13.62962962962963)","(31.0, 85.0, 81.0)","(13.0, 21.0, 20.0)","(31.0, 55.0, 51.73913043478261)","(41.0, 65.0, 62.85714285714286)","(5.5, 8.0, 7.806060606060606)"
11-01-2023 19:39:47.250815,"(1.5, 1.61, 1.608987341772152)","(8.0, 12.0, 11.9)","(10.0, 14.0, 13.62962962962963)","(31.0, 90.0, 82.5)","(13.0, 21.0, 19.85)","(31.0, 55.0, 51.81818181818182)","(41.0, 65.0, 58.666666666666664)","(5.5, 8.0, 7.854054054054054)"
11-01-2023 19:39:48.358701,"(1.5, 1.62, 1.6023017262947212)","(8.0, 12.0, 11.903225806451612)","(10.0, 14.0, 13.62962962962963)","(31.0, 85.0, 84.0)","(13.0, 20.0, 20.28409090909091)","(31.0, 55.0, 51.95652173913044)","(41.0, 60.0, 58.666666666666664)","(5.5, 8.0, 7.896296296296296)"
11-01-2023 19:39:49.483129,"(1.5, 1.61, 1.6030645161290324)","(8.0, 12.5, 12.05625)","(10.0, 14.0, 13.64)","(31.0, 85.0, 84.0)","(13.0, 21.0, 20.357142857142858)","(31.0, 55.0, 52.5)","(41.0, 60.0, 58.666666666666664)","(5.5, 8.2, 8.034782608695652)"
11-01-2023 19:39:50.629924,"(1.5, 1.6, 1.5991636363636363)","(8.0, 12.5, 11.768041237113403)","(10.0, 14.0, 13.64)","(31.0, 85.0, 83.57142857142857)","(13.0, 21.0, 20.35)","(31.0, 55.0, 52.41379310344828)","(41.0, 60.0, 58.666666666666664)","(5.5, 8.2, 8.1)"
11-01-2023 19:39:51.732229,"(1.5, 1.62, 1.6004089083607156)","(8.0, 12.5, 11.768041237113403)","(10.0, 14.0, 13.333333333333334)","(31.0, 85.0, 83.57142857142857)","(13.0, 21.0, 20.35)","(31.0, 55.0, 51.42857142857143)","(41.0, 60.0, 58.0)","(5.5, 8.2, 8.149450549450549)"
11-01-2023 19:39:52.827689,"(1.5, 1.62, 1.6023544886550478)","(8.0, 12.5, 11.760416666666666)","(10.0, 13.5, 13.333333333333334)","(31.0, 85.0, 83.57142857142857)","(13.0, 21.0, 20.51851851851852)","(31.0, 55.0, 51.666666666666664)","(41.0, 60.0, 57.77777777777778)","(5.5, 8.4, 8.272)"
11-01-2023 19:39:53.950647,"(1.5, 1.6, 1.591392483056069)","(8.0, 12.5, 11.823809523809524)","(10.0, 13.0, 13.210526315789474)","(31.0, 85.0, 72.85714285714286)","(13.0, 21.0, 20.714285714285715)","(31.0, 55.0, 50.90909090909091)","(41.0, 60.0, 58.333333333333336)","(5.5, 8.4, 8.45979381443299)"
11-01-2023 19:39:55.128071,"(1.5, 1.6, 1.5907438794726931)","(8.0, 12.5, 11.728571428571428)","(10.0, 13.5, 13.210526315789474)","(31.0, 80.0, 73.75)","(13.0, 21.0, 21.157894736842106)","(31.0, 55.0, 50.90909090909091)","(41.0, 60.0, 58.333333333333336)","(5.5, 8.6, 8.569230769230769)"
11-01-2023 19:39:56.303943,"(1.5, 1.59, 1.5889723320158105)","(8.0, 12.5, 11.664948453608247)","(10.0, 13.5, 13.193181818181818)","(31.0, 80.0, 68.0)","(13.0, 22.0, 21.5)","(31.0, 55.0, 50.90909090909091)","(41.0, 60.0, 58.333333333333336)","(5.5, 8.6, 8.631578947368421)"
11-01-2023 19:39:57.444974,"(1.45, 1.59, 1.5852554744525549)","(8.0, 12.5, 11.664948453608247)","(10.0, 13.5, 13.163461538461538)","(31.0, 80.0, 71.66666666666667)","(13.0, 22.0, 21.7)","(31.0, 55.0, 51.25)","(41.0, 60.0, 58.611111111111114)","(5.5, 8.8, 8.600000000000001)"
11-01-2023 19:39:58.588603,"(1.45, 1.59, 1.5848196721311476)","(8.0, 12.5, 11.712765957446809)","(10.0, 13.5, 13.073170731707316)","(31.0, 80.0, 71.66666666666667)","(13.0, 22.0, 21.26086956521739)","(31.0, 55.0, 51.08695652173913)","(41.0, 60.0, 58.611111111111114)","(5.5, 8.8, 8.651612903225807)"
11-01-2023 19:39:59.676326,"(1.45, 1.59, 1.5842753623188406)","(8.0, 12.5, 11.616071428571429)","(10.0, 13.5, 12.854545454545455)","(31.0, 75.0, 68.63636363636364)","(13.0, 22.0, 20.58823529411765)","(31.0, 55.0, 50.90909090909091)","(41.0, 60.0, 59.166666666666664)","(5.5, 8.8, 8.623076923076923)"
11-01-2023 19:40:00.846811,"(1.45, 1.59, 1.5832380952380953)","(8.0, 12.0, 11.617647058823529)","(10.0, 13.5, 13.007352941176471)","(31.0, 70.0, 70.71428571428571)","(13.0, 22.0, 21.135135135135137)","(31.0, 55.0, 50.357142857142854)","(41.0, 60.0, 62.142857142857146)","(5.5, 8.8, 8.31111111111111)"
11-01-2023 19:40:01.958499,"(1.45, 1.59, 1.5868361581920905)","(8.0, 12.0, 11.675)","(10.0, 13.5, 13.007352941176471)","(31.0, 75.0, 75.0)","(13.0, 22.0, 20.875)","(31.0, 55.0, 52.142857142857146)","(41.0, 65.0, 64.375)","(5.5, 8.6, 8.423076923076923)"
11-01-2023 19:40:03.058122,"(1.45, 1.59, 1.5872139303482589)","(8.0, 12.0, 11.625)","(10.0, 13.5, 13.016666666666667)","(31.0, 80.0, 74.85714285714286)","(13.0, 21.0, 20.9375)","(31.0, 55.0, 51.9375)","(41.0, 70.0, 62.0)","(5.5, 8.6, 8.328571428571427)"
11-01-2023 19:40:04.123318,"(1.45, 1.6, 1.5822811059907835)","(8.0, 12.0, 11.670886075949367)","(10.0, 13.5, 12.753333333333334)","(31.0, 80.0, 73.6842105263158)","(13.0, 21.0, 20.9375)","(31.0, 55.0, 52.2)","(41.0, 65.0, 62.27272727272727)","(5.5, 8.6, 8.238095238095237)"
11-01-2023 19:40:05.173322,"(1.45, 1.6, 1.590964846671653)","(8.0, 12.0, 11.65)","(10.0, 13.5, 12.753333333333334)","(31.0, 80.0, 72.17391304347827)","(13.0, 21.0, 20.653846153846153)","(31.0, 55.0, 52.78947368421053)","(41.0, 65.0, 62.0)","(5.5, 8.6, 8.36)"
11-01-2023 19:40:06.264313,"(1.45, 1.6, 1.5956296296296297)","(8.0, 12.0, 11.634146341463415)","(10.0, 13.0, 12.782051282051283)","(31.0, 80.0, 73.75)","(13.0, 21.0, 20.653846153846153)","(31.0, 55.0, 53.63636363636363)","(41.0, 65.0, 61.25)","(5.5, 8.6, 8.369230769230768)"
11-01-2023 19:40:07.375660,"(1.45, 1.61, 1.6059154929577466)","(8.0, 12.0, 11.882352941176471)","(10.0, 13.5, 12.8)","(31.0, 80.0, 71.66666666666667)","(13.0, 21.0, 20.476190476190474)","(31.0, 55.0, 53.5)","(41.0, 65.0, 60.357142857142854)","(5.5, 8.6, 8.38723404255319)"
11-01-2023 19:40:08.478504,"(1.45, 1.61, 1.6009523809523811)","(8.0, 12.5, 11.716666666666667)","(10.0, 13.5, 12.8)","(31.0, 80.0, 74.72222222222223)","(13.0, 21.0, 20.476190476190474)","(31.0, 55.0, 52.55)","(41.0, 70.0, 60.357142857142854)","(5.5, 8.6, 8.44848484848485)"
11-01-2023 19:40:09.594223,"(1.45, 1.6, 1.5950442477876108)","(8.0, 12.5, 11.714876033057852)","(10.0, 13.5, 12.81578947368421)","(31.0, 90.0, 67.08333333333333)","(13.0, 21.0, 20.476190476190474)","(31.0, 55.0, 52.11764705882353)","(41.0, 70.0, 61.666666666666664)","(5.5, 8.6, 8.493023255813954)"
11-01-2023 19:40:10.678091,"(1.45, 1.6, 1.594160583941606)","(8.0, 12.0, 11.893939393939394)","(10.0, 13.5, 12.81578947368421)","(31.0, 90.0, 66.5625)","(13.0, 21.0, 20.56)","(31.0, 55.0, 51.888888888888886)","(41.0, 65.0, 62.27272727272727)","(5.5, 8.6, 8.529032258064516)"
11-01-2023 19:40:11.730501,"(1.45, 1.6, 1.5942105263157895)","(8.0, 12.5, 11.729007633587786)","(10.0, 13.5, 12.81578947368421)","(31.0, 90.0, 66.5625)","(13.0, 21.0, 20.19607843137255)","(31.0, 55.0, 47.67796610169491)","(41.0, 65.0, 57.96296296296296)","(5.5, 8.6, 8.566666666666666)"
11-01-2023 19:40:12.795263,"(1.45, 1.6, 1.5956000000000001)","(8.0, 12.5, 11.704081632653061)","(10.0, 13.5, 12.80379746835443)","(31.0, 85.0, 73.42592592592592)","(13.0, 21.0, 20.163265306122447)","(31.0, 55.0, 46.31578947368421)","(41.0, 65.0, 57.083333333333336)","(5.5, 8.6, 8.55)"
11-01-2023 19:40:13.830804,"(1.45, 1.62, 1.6171368421052632)","(8.0, 12.5, 11.705479452054794)","(10.0, 13.5, 13.14516129032258)","(31.0, 85.0, 73.42592592592592)","(13.0, 21.0, 19.571428571428573)","(31.0, 55.0, 48.76190476190476)","(41.0, 65.0, 60.869565217391305)","(5.5, 8.6, 8.162962962962963)"
11-01-2023 19:40:14.896922,"(1.45, 1.63, 1.6252)","(8.0, 11.5, 11.068807339449542)","(10.0, 13.5, 13.209302325581396)","(31.0, 85.0, 72.5)","(13.0, 20.0, 19.541666666666668)","(31.0, 50.0, 48.73684210526316)","(41.0, 65.0, 58.0)","(5.5, 8.2, 8.168888888888889)"
11-01-2023 19:40:16.029133,"(1.45, 1.64, 1.636951219512195)","(8.0, 11.5, 11.015463917525773)","(10.0, 14.0, 13.727272727272727)","(31.0, 85.0, 72.5)","(13.0, 20.0, 19.5)","(31.0, 50.0, 48.666666666666664)","(41.0, 60.0, 57.083333333333336)","(5.5, 8.2, 8.114814814814814)"
11-01-2023 19:40:17.154756,"(1.45, 1.64, 1.639433962264151)","(8.0, 11.5, 10.668141592920353)","(10.0, 14.0, 13.625)","(31.0, 85.0, 72.5)","(13.0, 19.5, 19.08823529411765)","(31.0, 50.0, 48.074074074074076)","(41.0, 60.0, 57.083333333333336)","(5.5, 8.2, 8.075675675675676)"
11-01-2023 19:40:18.235493,"(1.45, 1.64, 1.6359615384615385)","(8.0, 11.5, 10.668141592920353)","(10.0, 14.0, 13.625)","(31.0, 85.0, 72.5)","(13.0, 19.5, 19.227272727272727)","(31.0, 50.0, 48.074074074074076)","(41.0, 60.0, 57.5)","(5.5, 8.2, 7.984615384615384)"
11-01-2023 19:40:19.361053,"(1.45, 1.65, 1.635535714285714)","(8.0, 11.5, 10.672727272727272)","(10.0, 14.0, 13.67142857142857)","(31.0, 85.0, 72.5)","(13.0, 19.5, 19.227272727272727)","(31.0, 50.0, 48.074074074074076)","(41.0, 60.0, 57.5)","(5.5, 8.2, 7.994117647058823)"
11-01-2023 19:40:20.420374,"(1.45, 1.64, 1.6383720930232557)","(8.0, 11.5, 10.672727272727272)","(10.0, 14.0, 13.722222222222221)","(31.0, 85.0, 72.5)","(13.0, 19.5, 19.227272727272727)","(31.0, 50.0, 48.074074074074076)","(41.0, 60.0, 57.64705882352941)","(5.5, 8.2, 7.994117647058823)"
11-01-2023 19:40:21.464432,"(1.45, 1.64, 1.6382203389830508)","(8.0, 11.5, 10.667883211678832)","(10.0, 14.0, 13.75)","(31.0, 85.0, 68.88888888888889)","(13.0, 19.5, 19.208333333333332)","(31.0, 50.0, 47.4)","(41.0, 60.0, 53.75)","(5.5, 8.2, 7.95064935064935)"
11-01-2023 19:40:22.556398,"(1.45, 1.65, 1.6410857142857143)","(8.0, 11.5, 10.667883211678832)","(10.0, 14.0, 13.741379310344827)","(31.0, 85.0, 66.93548387096774)","(13.0, 19.5, 19.13157894736842)","(31.0, 50.0, 46.36363636363637)","(41.0, 60.0, 53.0)","(5.5, 8.2, 7.95064935064935)"
11-01-2023 19:40:23.588386,"(1.45, 1.65, 1.6453488372093021)","(8.0, 11.5, 10.667883211678832)","(10.0, 14.0, 13.741379310344827)","(31.0, 85.0, 75.34482758620689)","(13.0, 19.5, 19.229166666666668)","(31.0, 50.0, 44.285714285714285)","(41.0, 60.0, 51.78947368421053)","(5.5, 8.2, 8.008695652173913)"
11-01-2023 19:40:24.663759,"(1.45, 1.65, 1.6390566037735848)","(8.0, 11.5, 11.016949152542374)","(10.0, 14.0, 13.825581395348838)","(31.0, 85.0, 72.93103448275862)","(13.0, 19.5, 19.307692307692307)","(31.0, 50.0, 46.8)","(41.0, 60.0, 50.45454545454545)","(5.5, 8.2, 7.972413793103448)"
11-01-2023 19:40:25.805619,"(1.45, 1.65, 1.6390566037735848)","(8.0, 11.5, 10.702797202797203)","(10.0, 14.0, 13.825581395348838)","(31.0, 75.0, 67.5)","(13.0, 19.5, 19.314814814814813)","(31.0, 48.0, 46.666666666666664)","(41.0, 60.0, 55.22727272727273)","(5.5, 8.2, 7.952173913043478)"
11-01-2023 19:40:26.953001,"(1.45, 1.63, 1.6239808917197451)","(8.0, 11.5, 11.047619047619047)","(10.0, 14.0, 14.083333333333334)","(31.0, 75.0, 74.375)","(13.0, 19.5, 19.31578947368421)","(31.0, 48.0, 45.6)","(41.0, 60.0, 49.04347826086956)","(5.5, 8.0, 7.943589743589744)"
11-01-2023 19:40:28.143971,"(1.45, 1.64, 1.6342528735632182)","(8.0, 11.5, 11.21)","(10.0, 14.5, 14.083333333333334)","(31.0, 75.0, 74.375)","(13.0, 19.5, 19.23076923076923)","(31.0, 48.0, 45.473684210526315)","(41.0, 60.0, 49.04347826086956)","(5.5, 8.0, 7.922807017543859)"
11-01-2023 19:40:29.321450,"(1.45, 1.64, 1.6360995850622406)","(8.0, 12.0, 11.586206896551724)","(10.0, 14.5, 14.3)","(31.0, 75.0, 74.46428571428571)","(13.0, 19.5, 19.28125)","(31.0, 48.0, 44.869565217391305)","(41.0, 60.0, 50.8125)","(6.0, 8.0, 7.922807017543859)"
11-01-2023 19:40:30.491208,"(1.45, 1.65, 1.6469196428571429)","(8.0, 12.0, 11.6)","(10.0, 14.5, 14.3)","(31.0, 75.0, 74.21052631578948)","(13.0, 19.5, 19.25)","(31.0, 48.0, 44.4)","(41.0, 60.0, 50.8125)","(6.0, 8.0, 7.910204081632653)"
11-01-2023 19:40:31.719433,"(1.45, 1.66, 1.650945945945946)","(8.0, 12.0, 11.616666666666667)","(10.0, 14.5, 14.0)","(31.0, 80.0, 74.21052631578948)","(13.0, 19.5, 19.25)","(31.0, 48.0, 45.55555555555556)","(41.0, 60.0, 50.8125)","(6.0, 8.0, 7.650847457627118)"
11-01-2023 19:40:32.842945,"(1.45, 1.65, 1.6475438596491228)","(8.0, 12.0, 11.616666666666667)","(10.0, 14.0, 13.919354838709678)","(31.0, 80.0, 74.21052631578948)","(13.0, 19.5, 19.38888888888889)","(31.0, 46.0, 45.5)","(41.0, 60.0, 50.8125)","(6.0, 7.8, 7.58695652173913)"
11-01-2023 19:40:33.926163,"(1.45, 1.65, 1.647894736842105)","(8.0, 12.0, 11.625)","(10.0, 14.0, 13.93939393939394)","(31.0, 80.0, 74.21052631578948)","(13.0, 19.5, 18.629310344827587)","(31.0, 46.0, 45.5)","(41.0, 60.0, 55.40625)","(6.0, 7.6, 7.586666666666666)"
11-01-2023 19:40:34.979525,"(1.45, 1.66, 1.6588046272493573)","(8.5, 12.0, 11.6)","(10.0, 14.5, 13.93939393939394)","(31.0, 80.0, 74.21052631578948)","(14.0, 19.0, 18.58653846153846)","(31.0, 46.0, 45.333333333333336)","(41.0, 60.0, 55.25806451612903)","(6.0, 7.6, 7.493877551020408)"
11-01-2023 19:40:36.038329,"(1.45, 1.67, 1.66419795221843)","(8.5, 12.0, 11.592105263157896)","(10.0, 14.5, 13.93939393939394)","(31.0, 80.0, 74.21052631578948)","(14.0, 19.0, 18.529411764705884)","(31.0, 46.0, 45.53846153846154)","(41.0, 60.0, 54.93103448275862)","(6.0, 7.6, 7.493877551020408)"
11-01-2023 19:40:37.147977,"(1.45, 1.67, 1.6643521594684385)","(8.5, 12.0, 11.592105263157896)","(10.0, 14.5, 13.93939393939394)","(31.0, 80.0, 74.21052631578948)","(14.0, 19.0, 18.529411764705884)","(31.0, 46.0, 45.333333333333336)","(41.0, 60.0, 54.93103448275862)","(6.0, 7.6, 7.477777777777778)"
11-01-2023 19:40:38.208031,"(1.45, 1.67, 1.6533876221498371)","(8.5, 12.0, 11.592105263157896)","(10.0, 14.5, 13.93939393939394)","(31.0, 80.0, 74.21052631578948)","(14.0, 19.0, 18.86842105263158)","(31.0, 46.0, 43.8)","(41.0, 60.0, 54.93103448275862)","(6.0, 7.6, 7.477777777777778)"
