,M And M Girl,Big Cyn,Shez A Grinder,Clubhouse Saint,Shoe Game,Rowangoeshollywood,Sue Ettas Ghost,Fire Diamonds,Tick Tock,Izanami
12-01-2023 08:06:16.690940,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:06:17.776767,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:06:18.825596,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:06:19.967912,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:06:21.032147,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:06:22.128787,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:06:23.208833,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:06:24.266902,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:06:25.292158,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:06:26.410943,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:06:27.466267,"(26.0, 99999, 99990)","(16.0, 99999, 99990)","(41.0, 99999, 99990)","(12.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(31.0, 99999, 99990)"
12-01-2023 08:06:28.494639,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:29.604369,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:30.676389,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:31.754948,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:32.837559,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:34.000026,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:35.207732,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:36.356245,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:37.553586,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:38.774925,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:39.935244,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:41.133367,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:42.337737,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:43.505102,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:44.722186,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:45.861691,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:47.124517,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:48.356551,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:49.603919,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:50.852117,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:52.131725,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:53.393252,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:54.653346,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:55.925758,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:57.170110,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:58.456891,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:06:59.677492,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:00.936621,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:02.178558,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:03.393687,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:04.575822,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:05.857285,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:07.056663,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:08.273391,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:09.494784,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:10.648040,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:11.808162,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:12.980658,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:14.162166,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:15.304599,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:16.475704,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:17.563768,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:18.673157,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:19.732716,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:20.771845,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:21.894294,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:22.992454,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:24.118991,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:25.218538,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:26.400279,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:27.472174,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:28.574113,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:29.628112,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:30.692433,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:31.731074,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:32.827640,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:33.971106,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:35.131004,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:36.326894,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:37.461953,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:38.648165,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:39.836459,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:41.060886,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:42.274310,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:43.483768,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:44.747491,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:46.001233,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:47.225802,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:48.449100,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:49.661733,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:50.891719,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:52.169674,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:53.343608,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:54.522932,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:55.636466,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:56.748330,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
12-01-2023 08:07:57.866819,"(26.0, 99999, 99990)","(17.0, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 99999, 99990)","(3.2, 99999, 99990)","(3.0, 99999, 99990)","(5.5, 99999, 99990)","(17.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
