,Burns Bay,Im Feeling Firey,Just Dessy,Regulus,Brigadiers Son Nz,Falcons,Bumper,Artful Maid,Saving Major Percy,B Mac C Nz
06-01-2023 16:46:04.938948,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:06.283291,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:07.632553,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:09.040566,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:10.424211,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:11.805067,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:13.192476,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:14.616159,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:16.015065,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:17.448527,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:18.933541,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:20.352532,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:21.766696,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:23.160717,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:24.522849,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:25.843494,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:27.255296,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:28.635272,"(3.9, 7.2, 6.45)","(4.2, 6.6, 6.074999999999999)","(5.0, 7.6, 6.733333333333333)","(10.0, 17.0, 14.454545454545453)","(3.5, 99999, 99990)","(21.0, 48.0, 36.8)","(101.0, 230.0, 190.0)","(11.0, 23.0, 20.8)","(31.0, 65.0, 46.5)","(15.0, 99999, 99990)"
06-01-2023 16:46:30.036409,"(3.9, 7.2, 6.3100000000000005)","(4.2, 6.6, 5.766666666666667)","(5.0, 7.6, 6.6000000000000005)","(10.0, 17.0, 13.25)","(3.5, 99999, 99990)","(21.0, 48.0, 35.6)","(101.0, 230.0, 173.33333333333334)","(11.0, 23.0, 20.0)","(31.0, 65.0, 44.0)","(15.0, 99999, 99990)"
06-01-2023 16:46:31.455994,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 35.6)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 20.0)","(31.0, 60.0, 44.0)","(15.0, 99999, 99990)"
06-01-2023 16:46:32.820050,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 35.6)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 20.0)","(31.0, 60.0, 44.0)","(15.0, 99999, 99990)"
06-01-2023 16:46:34.243906,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 35.6)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 20.0)","(31.0, 60.0, 44.0)","(15.0, 99999, 99990)"
06-01-2023 16:46:35.647450,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 35.6)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 20.0)","(31.0, 60.0, 44.0)","(15.0, 99999, 99990)"
06-01-2023 16:46:37.025184,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 35.6)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 20.0)","(31.0, 60.0, 44.0)","(15.0, 99999, 99990)"
06-01-2023 16:46:38.382870,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 35.6)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 20.0)","(31.0, 60.0, 44.0)","(15.0, 99999, 99990)"
06-01-2023 16:46:39.824053,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 35.6)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 20.0)","(31.0, 60.0, 44.0)","(15.0, 99999, 99990)"
06-01-2023 16:46:41.187625,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 35.6)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 20.0)","(31.0, 60.0, 44.0)","(15.0, 99999, 99990)"
06-01-2023 16:46:42.561331,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 35.6)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 20.0)","(31.0, 60.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:46:43.924826,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:46:45.341010,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:46:46.767975,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:46:48.253841,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:46:49.705485,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:46:51.183869,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:46:52.635342,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:46:54.056510,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:46:55.521488,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:46:56.949174,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:46:58.361434,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:46:59.853621,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:47:01.274346,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:47:02.634303,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:47:04.058315,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:47:05.477831,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:47:06.927505,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:47:08.388560,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 38.8)","(15.0, 99999, 99990)"
06-01-2023 16:47:09.833934,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 55.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:11.231684,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:12.618120,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:13.991879,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:15.356591,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:16.672873,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:18.049700,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:19.420218,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:20.830457,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:22.256337,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:23.714057,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:25.171719,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:26.592200,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:28.180553,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:29.857504,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:31.476929,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:33.189486,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:34.961459,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:36.483008,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:38.179224,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:39.817256,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:41.452827,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:43.168665,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:44.732527,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 194.28571428571428)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
06-01-2023 16:47:46.104503,"(3.9, 7.0, 6.3100000000000005)","(4.2, 6.4, 5.766666666666667)","(5.0, 7.4, 6.6000000000000005)","(10.0, 16.5, 13.25)","(3.5, 99999, 99990)","(21.0, 46.0, 38.57142857142857)","(101.0, 220.0, 173.33333333333334)","(11.0, 22.0, 19.285714285714285)","(31.0, 50.0, 39.0)","(15.0, 99999, 99990)"
