,Tah Nathan,Jarrods Boy,Monos Thunder,Lost Magic,Just Casper,Nitro Disco,Tah Bamber,Tah Lindsey
10-01-2023 11:18:19.219866,"(6.5, 10.0, 9.6)","(6.5, 9.8, 9.266666666666667)","(8.0, 19.5, 14.26923076923077)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.8363636363636364)","(3.3, 4.5, 4.05)","(11.0, 27.0, 14.727272727272727)","(21.0, 75.0, 54.0)"
10-01-2023 11:18:20.265435,"(6.5, 10.0, 9.6)","(6.5, 9.8, 9.266666666666667)","(8.0, 19.5, 14.26923076923077)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.8363636363636364)","(3.3, 4.5, 4.05)","(11.0, 27.0, 14.727272727272727)","(21.0, 75.0, 54.0)"
10-01-2023 11:18:21.276771,"(6.5, 10.0, 9.6)","(6.5, 9.8, 9.266666666666667)","(8.0, 19.5, 14.26923076923077)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.886)","(3.3, 4.5, 4.05)","(11.0, 27.0, 14.727272727272727)","(21.0, 75.0, 54.0)"
10-01-2023 11:18:22.297229,"(6.5, 10.0, 9.6)","(6.5, 9.8, 9.266666666666667)","(8.0, 19.5, 14.26923076923077)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.886)","(3.3, 4.5, 4.05)","(11.0, 27.0, 14.727272727272727)","(21.0, 75.0, 54.0)"
10-01-2023 11:18:23.349121,"(6.5, 10.0, 9.6)","(6.5, 9.8, 9.266666666666667)","(8.0, 19.5, 14.26923076923077)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.886)","(3.3, 4.5, 4.05)","(11.0, 27.0, 14.727272727272727)","(21.0, 75.0, 54.0)"
10-01-2023 11:18:24.374413,"(6.5, 10.0, 9.6)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.886)","(3.3, 4.5, 4.05)","(11.0, 27.0, 14.727272727272727)","(21.0, 75.0, 54.0)"
10-01-2023 11:18:25.388140,"(6.5, 9.8, 9.088888888888889)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.886)","(3.3, 4.5, 4.05)","(11.0, 27.0, 14.727272727272727)","(21.0, 75.0, 54.0)"
10-01-2023 11:18:26.439304,"(6.5, 9.8, 8.815384615384616)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.886)","(3.3, 4.5, 4.05)","(11.0, 27.0, 14.727272727272727)","(21.0, 75.0, 54.0)"
10-01-2023 11:18:27.477247,"(6.5, 9.8, 8.815384615384616)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.886)","(3.3, 4.5, 4.05)","(11.0, 27.0, 14.727272727272727)","(21.0, 75.0, 54.0)"
10-01-2023 11:18:28.521049,"(6.5, 9.8, 8.815384615384616)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.886)","(3.3, 4.5, 4.05)","(11.0, 27.0, 14.727272727272727)","(21.0, 75.0, 54.0)"
10-01-2023 11:18:29.603522,"(6.5, 9.8, 8.815384615384616)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.8853658536585365)","(3.3, 4.5, 4.05)","(11.0, 27.0, 14.727272727272727)","(21.0, 75.0, 54.0)"
10-01-2023 11:18:30.689969,"(6.5, 9.8, 8.815384615384616)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.8853658536585365)","(3.3, 4.5, 4.05)","(11.0, 27.0, 14.727272727272727)","(21.0, 75.0, 54.0)"
10-01-2023 11:18:31.802728,"(6.5, 9.8, 8.815384615384616)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.844444444444444)","(3.3, 4.5, 4.026666666666667)","(11.0, 27.0, 14.727272727272727)","(21.0, 75.0, 57.2)"
10-01-2023 11:18:32.864913,"(6.5, 9.4, 9.2)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.844444444444444)","(3.3, 4.4, 4.026666666666667)","(11.0, 27.0, 14.727272727272727)","(21.0, 65.0, 45.5)"
10-01-2023 11:18:33.973755,"(6.5, 9.6, 8.299999999999999)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.844444444444444)","(3.3, 4.4, 4.026666666666667)","(11.0, 27.0, 14.727272727272727)","(21.0, 65.0, 45.5)"
10-01-2023 11:18:35.041872,"(6.5, 9.6, 8.299999999999999)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.82)","(3.3, 4.4, 4.026666666666667)","(11.0, 27.0, 14.727272727272727)","(21.0, 65.0, 45.5)"
10-01-2023 11:18:36.128326,"(6.5, 9.6, 8.299999999999999)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.82)","(3.3, 4.4, 4.026666666666667)","(11.0, 27.0, 14.727272727272727)","(21.0, 65.0, 45.5)"
10-01-2023 11:18:37.238412,"(6.5, 9.6, 8.299999999999999)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.82)","(3.3, 4.4, 4.026666666666667)","(11.0, 27.0, 14.625)","(21.0, 65.0, 45.5)"
10-01-2023 11:18:38.294553,"(6.5, 9.6, 8.299999999999999)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.82)","(3.3, 4.4, 4.026666666666667)","(11.0, 27.0, 14.625)","(21.0, 65.0, 45.5)"
10-01-2023 11:18:39.371143,"(6.5, 9.6, 8.588888888888889)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.82)","(3.3, 4.4, 4.026666666666667)","(11.0, 27.0, 19.25)","(21.0, 65.0, 45.5)"
10-01-2023 11:18:40.455622,"(6.5, 9.6, 8.588888888888889)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.890697674418605)","(3.3, 4.4, 4.026666666666667)","(11.0, 25.0, 19.25)","(21.0, 65.0, 50.81818181818181)"
10-01-2023 11:18:41.491268,"(6.5, 9.6, 8.588888888888889)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 18.041666666666664)","(3.3, 3.9, 3.890697674418605)","(3.3, 4.4, 4.026666666666667)","(11.0, 25.0, 19.25)","(21.0, 65.0, 49.8)"
10-01-2023 11:18:42.556743,"(6.5, 9.6, 8.588888888888889)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 19.6)","(3.3, 3.9, 3.890697674418605)","(3.3, 4.4, 3.9450000000000003)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:18:43.588080,"(6.5, 9.6, 8.588888888888889)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 22.0, 19.625)","(3.3, 3.9, 3.9329545454545456)","(3.3, 4.4, 4.1454545454545455)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:18:44.612324,"(6.5, 9.6, 8.588888888888889)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 16.625)","(8.5, 24.0, 19.625)","(3.3, 3.95, 3.9329545454545456)","(3.3, 4.4, 4.1454545454545455)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:18:45.647166,"(6.5, 9.6, 8.588888888888889)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 24.0, 20.25)","(3.3, 3.95, 3.9329545454545456)","(3.3, 4.4, 3.922727272727273)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:18:46.704168,"(6.5, 9.6, 8.7)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 23.0, 19.6)","(3.3, 3.95, 3.9329545454545456)","(3.3, 4.4, 3.922727272727273)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:18:47.728457,"(6.5, 9.6, 8.7)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 23.0, 19.6)","(3.3, 3.95, 3.9329545454545456)","(3.3, 4.4, 3.922727272727273)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:18:48.788890,"(6.5, 9.6, 8.7)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.25)","(8.5, 23.0, 19.6)","(3.3, 3.95, 3.9329545454545456)","(3.3, 4.4, 3.922727272727273)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:18:49.898002,"(6.5, 9.6, 8.7)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.5)","(8.5, 23.0, 19.6)","(3.3, 3.95, 3.9329545454545456)","(3.3, 4.4, 3.922727272727273)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:18:50.950252,"(6.5, 9.6, 8.7)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 18.28787878787879)","(8.5, 23.0, 19.6)","(3.3, 3.95, 3.9329545454545456)","(3.3, 4.4, 3.8960000000000004)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:18:52.005969,"(6.5, 9.6, 8.7)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.416666666666664)","(8.5, 25.0, 20.555555555555557)","(3.3, 3.95, 3.9329545454545456)","(3.3, 4.4, 3.922727272727273)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:18:53.312756,"(6.5, 9.6, 8.4)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.416666666666664)","(8.5, 25.0, 20.84375)","(3.3, 3.95, 3.9135416666666667)","(3.3, 4.4, 4.225)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:18:54.571562,"(6.5, 9.6, 8.333333333333334)","(6.5, 9.8, 9.266666666666667)","(8.0, 18.5, 17.416666666666664)","(8.5, 25.0, 19.75)","(3.3, 3.95, 3.9135416666666667)","(3.3, 4.3, 3.6625)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:18:55.807132,"(6.5, 9.6, 8.333333333333334)","(6.5, 9.8, 9.466666666666667)","(8.0, 18.5, 17.416666666666664)","(8.5, 25.0, 20.526315789473685)","(3.3, 3.95, 3.85)","(3.3, 4.1, 3.602380952380952)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:18:57.006293,"(6.5, 9.4, 8.4375)","(6.5, 9.8, 9.466666666666667)","(8.0, 18.5, 17.416666666666664)","(8.5, 25.0, 20.526315789473685)","(3.3, 3.95, 3.85)","(3.3, 4.1, 3.602380952380952)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:18:58.158426,"(6.5, 9.4, 8.4375)","(6.5, 9.8, 9.466666666666667)","(8.0, 18.5, 17.416666666666664)","(8.5, 25.0, 20.526315789473685)","(3.3, 3.95, 3.85)","(3.3, 4.1, 3.533333333333333)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:18:59.328143,"(6.5, 9.4, 8.4375)","(6.5, 9.8, 9.466666666666667)","(8.0, 18.5, 17.416666666666664)","(8.5, 25.0, 20.75)","(3.3, 3.95, 3.89)","(3.3, 4.0, 3.501428571428572)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:00.584593,"(6.5, 9.2, 8.215384615384615)","(6.5, 9.8, 9.57777777777778)","(8.0, 18.5, 17.416666666666664)","(8.5, 25.0, 20.75)","(3.3, 3.95, 3.89)","(3.3, 3.9, 3.4346153846153844)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:01.917399,"(6.5, 9.2, 8.5)","(6.5, 9.8, 9.57777777777778)","(8.0, 18.5, 17.416666666666664)","(8.5, 25.0, 20.75)","(3.3, 3.95, 3.89)","(3.3, 3.85, 3.4346153846153844)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:03.015880,"(6.5, 9.2, 8.447058823529412)","(6.5, 9.8, 9.57777777777778)","(8.0, 18.5, 17.416666666666664)","(8.5, 25.0, 20.75)","(3.3, 3.95, 3.9125)","(3.3, 3.85, 3.4125)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:04.119200,"(6.5, 9.2, 8.447058823529412)","(6.5, 9.8, 9.57777777777778)","(8.0, 18.5, 17.416666666666664)","(8.5, 25.0, 20.75)","(3.3, 3.95, 3.9125)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:05.188345,"(6.5, 9.2, 8.447058823529412)","(6.5, 9.8, 9.57777777777778)","(8.0, 18.5, 17.416666666666664)","(8.5, 25.0, 20.75)","(3.3, 3.95, 3.9125)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:06.246579,"(6.5, 9.2, 8.447058823529412)","(6.5, 9.8, 9.57777777777778)","(8.0, 18.5, 17.416666666666664)","(8.5, 25.0, 20.75)","(3.3, 3.95, 3.9125)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:07.323991,"(6.5, 9.2, 8.447058823529412)","(6.5, 9.8, 9.57777777777778)","(8.0, 18.5, 17.57142857142857)","(8.5, 25.0, 20.75)","(3.3, 3.95, 3.9125)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:08.417308,"(6.5, 9.2, 8.447058823529412)","(6.5, 9.8, 9.57777777777778)","(8.0, 18.5, 17.57142857142857)","(8.5, 25.0, 20.75)","(3.3, 3.95, 3.9125)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:09.505439,"(6.5, 9.2, 8.447058823529412)","(6.5, 9.8, 9.57777777777778)","(8.0, 18.5, 17.77777777777778)","(8.5, 25.0, 20.75)","(3.3, 3.95, 3.9125)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:10.592612,"(6.5, 9.2, 8.447058823529412)","(6.5, 9.8, 9.57777777777778)","(8.0, 18.5, 17.77777777777778)","(8.5, 25.0, 20.75)","(3.3, 3.95, 3.89)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:11.645528,"(6.5, 9.2, 8.447058823529412)","(6.5, 9.8, 9.57777777777778)","(8.0, 18.5, 17.77777777777778)","(8.5, 25.0, 19.666666666666668)","(3.3, 3.95, 3.89)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:12.724005,"(6.5, 9.2, 8.447058823529412)","(6.5, 9.8, 9.57777777777778)","(8.0, 18.5, 17.77777777777778)","(8.5, 25.0, 20.0)","(3.3, 3.95, 3.89)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:13.755670,"(6.5, 9.2, 8.133333333333333)","(6.5, 9.8, 9.57777777777778)","(8.0, 18.5, 17.77777777777778)","(8.5, 25.0, 21.05263157894737)","(3.3, 3.95, 3.89)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:14.845837,"(6.5, 9.2, 8.7)","(6.5, 9.8, 9.57777777777778)","(8.0, 18.5, 14.166666666666666)","(8.5, 25.0, 21.05263157894737)","(3.3, 3.95, 3.89)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:15.944839,"(6.5, 9.2, 8.7)","(6.5, 9.8, 8.8)","(8.0, 18.5, 14.166666666666666)","(8.5, 25.0, 21.05263157894737)","(3.3, 3.95, 4.095714285714285)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:17.028937,"(6.5, 9.2, 8.7)","(6.5, 9.8, 8.773333333333333)","(8.0, 18.5, 14.6)","(8.5, 25.0, 21.25)","(3.3, 4.1, 4.088095238095238)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:18.111318,"(6.5, 9.2, 9.033333333333333)","(6.5, 9.6, 8.36190476190476)","(8.0, 18.5, 14.6)","(8.5, 25.0, 21.25)","(3.3, 4.1, 3.8499999999999996)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:19.150484,"(6.5, 9.2, 9.033333333333333)","(6.5, 9.4, 8.8)","(8.0, 18.5, 14.6)","(8.5, 25.0, 21.25)","(3.3, 4.1, 3.965384615384615)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:20.217446,"(6.5, 9.2, 9.033333333333333)","(6.5, 9.4, 8.447058823529412)","(8.0, 18.5, 14.166666666666666)","(8.5, 25.0, 21.25)","(3.3, 4.1, 3.965384615384615)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:21.288549,"(6.5, 9.2, 8.399999999999999)","(6.5, 9.2, 8.453333333333333)","(8.0, 18.0, 15.0)","(8.5, 25.0, 21.25)","(3.3, 4.1, 3.965384615384615)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:22.383961,"(6.5, 9.2, 8.933333333333334)","(6.5, 9.0, 8.533333333333333)","(8.0, 17.5, 16.88888888888889)","(8.5, 25.0, 21.42857142857143)","(3.3, 4.1, 4.091935483870968)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:23.429331,"(6.5, 9.2, 8.933333333333334)","(6.5, 9.0, 8.3)","(8.0, 17.5, 16.88888888888889)","(8.5, 25.0, 21.42857142857143)","(3.3, 4.1, 4.091935483870968)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:24.443407,"(6.5, 9.2, 8.933333333333334)","(6.5, 9.0, 7.88)","(8.0, 17.5, 16.88888888888889)","(8.5, 25.0, 21.25)","(3.3, 4.2, 4.167821782178218)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:25.472516,"(6.5, 9.2, 8.933333333333334)","(6.5, 9.0, 7.88)","(8.0, 17.5, 16.88888888888889)","(8.5, 25.0, 21.25)","(3.3, 4.2, 3.9214285714285717)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:26.469537,"(6.5, 9.2, 8.399999999999999)","(6.5, 8.8, 7.866666666666666)","(8.0, 17.5, 16.88888888888889)","(8.5, 25.0, 21.25)","(3.3, 4.2, 4.03421052631579)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:27.515681,"(6.5, 9.2, 7.771428571428571)","(6.5, 8.6, 7.48)","(8.0, 17.5, 16.88888888888889)","(8.5, 25.0, 21.25)","(3.3, 4.2, 4.11)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:28.556668,"(6.5, 9.2, 8.966666666666667)","(6.5, 8.6, 7.571428571428571)","(8.0, 17.5, 17.083333333333336)","(8.5, 25.0, 21.25)","(3.3, 4.2, 4.147826086956522)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:29.643275,"(6.5, 9.2, 8.966666666666667)","(6.5, 8.6, 7.16)","(8.0, 17.5, 17.083333333333336)","(8.5, 25.0, 21.25)","(3.3, 4.2, 4.11923076923077)","(3.3, 3.8, 3.44)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:30.744428,"(6.5, 9.2, 8.966666666666667)","(6.5, 8.6, 7.16)","(8.0, 17.5, 17.083333333333336)","(8.5, 25.0, 21.25)","(3.3, 4.2, 4.1382352941176475)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:31.812846,"(6.5, 9.2, 8.966666666666667)","(6.5, 8.6, 7.16)","(8.0, 17.5, 17.083333333333336)","(8.5, 25.0, 21.25)","(3.3, 4.2, 4.0687500000000005)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:32.937458,"(6.5, 9.2, 8.966666666666667)","(6.5, 8.4, 7.557894736842106)","(8.0, 17.5, 17.083333333333336)","(8.5, 25.0, 21.25)","(3.3, 4.2, 4.0687500000000005)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:34.053896,"(6.5, 9.2, 8.966666666666667)","(6.5, 8.4, 7.257142857142857)","(8.0, 17.5, 17.083333333333336)","(8.5, 25.0, 21.25)","(3.3, 4.2, 4.0687500000000005)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:35.196888,"(6.5, 9.2, 9.0)","(6.5, 8.0, 7.733333333333333)","(8.0, 17.5, 17.083333333333336)","(8.5, 25.0, 21.911764705882355)","(3.3, 4.2, 4.145689655172414)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:36.314276,"(6.5, 9.6, 8.615384615384615)","(6.5, 7.8, 7.566666666666666)","(8.0, 17.5, 17.083333333333336)","(8.5, 25.0, 21.911764705882355)","(3.3, 4.2, 4.145689655172414)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:37.452082,"(6.5, 9.6, 8.8)","(6.5, 7.8, 6.458333333333334)","(8.0, 17.5, 17.083333333333336)","(8.5, 25.0, 21.911764705882355)","(3.3, 4.2, 4.0920000000000005)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:38.564469,"(6.5, 9.6, 8.8)","(6.5, 7.6, 6.9)","(8.0, 17.5, 17.083333333333336)","(8.5, 25.0, 21.911764705882355)","(3.3, 4.2, 4.11)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:39.673894,"(6.5, 9.6, 8.8)","(6.5, 7.6, 6.433333333333334)","(8.0, 17.5, 17.083333333333336)","(8.5, 25.0, 21.911764705882355)","(3.3, 4.2, 4.096153846153847)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:40.771662,"(6.5, 9.6, 8.8)","(6.5, 7.6, 6.433333333333334)","(8.0, 18.0, 17.541666666666664)","(8.5, 25.0, 21.911764705882355)","(3.3, 4.2, 4.065384615384615)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:41.829038,"(6.5, 9.6, 8.377777777777778)","(6.5, 7.6, 6.433333333333334)","(8.0, 18.0, 17.541666666666664)","(8.5, 25.0, 21.911764705882355)","(3.3, 4.2, 4.057142857142857)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:42.878785,"(6.5, 9.6, 8.6)","(6.5, 7.4, 6.371428571428572)","(8.0, 18.0, 17.541666666666664)","(8.5, 23.0, 21.625)","(3.3, 4.2, 4.057142857142857)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:43.886769,"(6.5, 9.6, 8.6)","(6.5, 7.4, 6.275)","(8.0, 18.0, 17.541666666666664)","(8.5, 23.0, 21.571428571428573)","(3.3, 4.2, 4.057142857142857)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:44.954792,"(6.5, 9.6, 8.6)","(6.5, 7.4, 6.266666666666667)","(8.0, 18.0, 17.541666666666664)","(8.5, 23.0, 20.5)","(3.3, 4.2, 4.057142857142857)","(3.3, 3.8, 3.5)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:45.982181,"(6.5, 9.6, 8.6)","(6.5, 7.4, 6.266666666666667)","(8.0, 18.0, 17.541666666666664)","(8.5, 23.0, 20.5)","(3.3, 4.2, 4.057142857142857)","(3.3, 3.8, 3.7199999999999998)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:47.013978,"(6.5, 9.6, 8.6)","(6.5, 7.4, 6.266666666666667)","(8.0, 18.0, 17.541666666666664)","(8.5, 23.0, 20.0)","(3.3, 4.2, 4.0888888888888895)","(3.3, 3.8, 3.4666666666666663)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:48.100225,"(6.5, 9.6, 8.6)","(6.5, 7.4, 6.678787878787879)","(8.0, 18.0, 17.541666666666664)","(8.5, 22.0, 20.0)","(3.3, 4.2, 4.033333333333333)","(3.3, 3.8, 3.5999999999999996)","(11.0, 25.0, 19.25)","(21.0, 65.0, 51.18181818181819)"
10-01-2023 11:19:49.291723,"(6.5, 9.6, 8.738461538461538)","(6.5, 7.4, 6.5793103448275865)","(8.0, 18.0, 17.0)","(8.5, 22.0, 20.0)","(3.3, 4.2, 4.033333333333333)","(3.3, 3.8, 3.313235294117647)","(11.0, 25.0, 19.25)","(21.0, 65.0, 52.33333333333333)"
