,Barbara Ann,Ebony Riot,Aston Samba,Louie Zeus,Reinforcements,Town Rocker,Unleaded Diesel,Ida Nancy
14-12-2022 13:22:58.632728,"(31.0, 40.0, 37.05263157894737)","(5.0, 6.8, 6.565217391304348)","(3.2, 3.85, 3.838888888888889)","(91.0, 190.0, 166.08695652173913)","(2.15, 2.66, 2.6595)","(7.0, 8.2, 8.125)","(61.0, 80.0, 66.66666666666667)","(20.0, 30.0, 28.307692307692307)"
14-12-2022 13:22:59.779999,"(31.0, 40.0, 37.2)","(5.0, 6.8, 6.5)","(3.2, 3.85, 3.840909090909091)","(91.0, 180.0, 176.92307692307693)","(2.15, 2.68, 2.6853846153846157)","(7.0, 8.2, 8.125)","(61.0, 80.0, 70.625)","(20.0, 30.0, 28.352941176470587)"
14-12-2022 13:23:00.835924,"(31.0, 40.0, 37.2)","(5.0, 6.6, 6.485714285714286)","(3.2, 3.85, 3.840909090909091)","(91.0, 180.0, 176.92307692307693)","(2.2, 2.7, 2.6853846153846157)","(7.0, 8.2, 8.153846153846153)","(61.0, 80.0, 70.625)","(20.0, 30.0, 28.5)"
14-12-2022 13:23:01.859861,"(31.0, 40.0, 37.2)","(5.0, 6.6, 6.371428571428571)","(3.2, 3.85, 3.840909090909091)","(91.0, 180.0, 176.92307692307693)","(2.2, 2.7, 2.6853846153846157)","(7.0, 8.2, 8.153846153846153)","(61.0, 80.0, 70.625)","(20.0, 30.0, 28.5)"
14-12-2022 13:23:02.944970,"(31.0, 40.0, 37.2)","(5.0, 6.6, 6.371428571428571)","(3.2, 3.85, 3.840909090909091)","(91.0, 180.0, 176.92307692307693)","(2.2, 2.7, 2.6853846153846157)","(7.0, 8.2, 8.153846153846153)","(61.0, 80.0, 69.5)","(20.0, 30.0, 28.428571428571427)"
14-12-2022 13:23:04.182619,"(31.0, 40.0, 37.0)","(5.0, 6.6, 6.1866666666666665)","(3.2, 3.85, 3.826923076923077)","(91.0, 180.0, 176.92307692307693)","(2.2, 2.68, 2.6754545454545458)","(7.0, 8.4, 8.11111111111111)","(61.0, 80.0, 71.76470588235294)","(20.0, 30.0, 28.444444444444443)"
14-12-2022 13:23:05.278240,"(31.0, 40.0, 36.55)","(5.0, 6.2, 6.1866666666666665)","(3.2, 3.85, 3.826923076923077)","(91.0, 180.0, 176.92307692307693)","(2.2, 2.68, 2.6754545454545458)","(7.0, 8.4, 8.11111111111111)","(61.0, 80.0, 71.76470588235294)","(20.0, 30.0, 28.444444444444443)"
14-12-2022 13:23:06.312863,"(31.0, 40.0, 36.55)","(5.0, 6.2, 6.1866666666666665)","(3.2, 3.85, 3.826923076923077)","(91.0, 180.0, 176.92307692307693)","(2.2, 2.68, 2.6855)","(7.0, 8.4, 8.11111111111111)","(61.0, 80.0, 72.63157894736842)","(20.0, 30.0, 28.444444444444443)"
14-12-2022 13:23:07.387561,"(31.0, 40.0, 36.55)","(5.0, 6.2, 6.172972972972973)","(3.2, 3.85, 3.8316326530612246)","(91.0, 180.0, 176.92307692307693)","(2.2, 2.7, 2.687252747252747)","(7.0, 8.4, 8.11111111111111)","(61.0, 80.0, 72.63157894736842)","(20.0, 30.0, 28.444444444444443)"
14-12-2022 13:23:08.474138,"(31.0, 40.0, 36.55)","(5.0, 6.2, 6.173333333333334)","(3.2, 3.85, 3.8382352941176467)","(91.0, 180.0, 174.0)","(2.2, 2.7, 2.6780769230769232)","(7.0, 8.4, 8.121212121212121)","(61.0, 80.0, 71.76470588235294)","(20.0, 30.0, 28.25)"
14-12-2022 13:23:09.498890,"(31.0, 40.0, 36.55)","(5.0, 6.2, 6.155555555555556)","(3.2, 3.95, 3.859016393442623)","(91.0, 200.0, 181.25)","(2.2, 2.68, 2.6727659574468086)","(7.0, 8.4, 8.133333333333333)","(61.0, 80.0, 71.42857142857143)","(20.0, 29.0, 28.714285714285715)"
14-12-2022 13:23:10.553448,"(31.0, 40.0, 36.55)","(5.0, 6.2, 6.072727272727273)","(3.2, 3.9, 3.86)","(91.0, 200.0, 192.85714285714286)","(2.2, 2.68, 2.6726829268292684)","(7.0, 8.4, 8.2)","(61.0, 80.0, 72.17391304347827)","(20.0, 29.0, 28.344827586206897)"
14-12-2022 13:23:11.804507,"(31.0, 40.0, 36.48780487804878)","(5.0, 6.0, 6.0875)","(3.2, 3.9, 3.8720930232558137)","(91.0, 200.0, 194.23076923076923)","(2.2, 2.68, 2.6286486486486487)","(7.0, 8.4, 8.2)","(61.0, 80.0, 68.26086956521739)","(20.0, 30.0, 28.333333333333332)"
14-12-2022 13:23:13.094485,"(31.0, 40.0, 36.48780487804878)","(5.0, 6.2, 6.0875)","(3.2, 3.9, 3.8911764705882352)","(91.0, 200.0, 194.23076923076923)","(2.2, 2.66, 2.63741935483871)","(7.0, 8.4, 8.095238095238095)","(61.0, 80.0, 78.125)","(20.0, 29.0, 28.454545454545453)"
14-12-2022 13:23:14.265643,"(31.0, 40.0, 36.61538461538461)","(5.0, 6.2, 6.094117647058824)","(3.2, 3.95, 3.9125)","(91.0, 200.0, 176.66666666666666)","(2.2, 2.64, 2.6222535211267606)","(7.0, 8.4, 8.179310344827586)","(61.0, 80.0, 78.125)","(20.0, 29.0, 27.933333333333334)"
14-12-2022 13:23:15.481607,"(31.0, 40.0, 36.61538461538461)","(5.0, 6.4, 6.388)","(3.2, 3.95, 3.9020833333333336)","(91.0, 210.0, 191.11111111111111)","(2.2, 2.66, 2.619615384615385)","(7.0, 8.4, 8.167741935483871)","(61.0, 80.0, 77.93103448275862)","(20.0, 29.0, 28.157894736842106)"
14-12-2022 13:23:17.008469,"(31.0, 40.0, 36.55)","(5.0, 6.4, 6.559398496240601)","(3.2, 3.95, 3.897727272727273)","(91.0, 200.0, 194.0)","(2.2, 2.66, 2.625945945945946)","(7.0, 8.4, 8.167741935483871)","(61.0, 80.0, 77.93103448275862)","(20.0, 29.0, 28.142857142857142)"
14-12-2022 13:23:18.380707,"(31.0, 40.0, 36.55)","(5.0, 6.6, 6.363636363636364)","(3.2, 3.95, 3.897727272727273)","(91.0, 200.0, 194.0)","(2.2, 2.64, 2.606666666666667)","(7.0, 8.4, 8.167741935483871)","(61.0, 80.0, 77.93103448275862)","(20.0, 29.0, 29.79591836734694)"
14-12-2022 13:23:19.626341,"(31.0, 40.0, 36.55)","(5.0, 6.4, 6.363636363636364)","(3.2, 3.95, 3.9020833333333336)","(91.0, 200.0, 194.0)","(2.2, 2.62, 2.6333333333333333)","(7.0, 8.4, 8.167741935483871)","(61.0, 80.0, 77.93103448275862)","(20.0, 30.0, 29.8)"
14-12-2022 13:23:21.086541,"(31.0, 40.0, 36.55)","(5.0, 6.4, 6.300000000000001)","(3.2, 3.95, 3.9020833333333336)","(91.0, 200.0, 194.0)","(2.2, 2.64, 2.621538461538462)","(7.0, 8.4, 8.167741935483871)","(61.0, 80.0, 77.93103448275862)","(20.0, 30.0, 29.8)"
14-12-2022 13:23:22.291447,"(31.0, 40.0, 36.55)","(5.0, 6.4, 5.9228571428571435)","(3.2, 3.95, 3.936842105263158)","(91.0, 200.0, 194.0)","(2.2, 2.64, 2.630344827586207)","(7.0, 8.4, 8.216666666666667)","(61.0, 80.0, 77.93103448275862)","(20.0, 30.0, 30.133333333333333)"
14-12-2022 13:23:23.590596,"(31.0, 40.0, 36.61538461538461)","(5.0, 6.0, 5.907352941176471)","(3.2, 3.95, 3.936842105263158)","(91.0, 200.0, 194.0)","(2.2, 2.64, 2.6389743589743593)","(7.0, 8.4, 8.230769230769232)","(61.0, 80.0, 77.93103448275862)","(20.0, 32.0, 31.933333333333334)"
14-12-2022 13:23:24.752010,"(31.0, 40.0, 37.29032258064516)","(5.0, 6.0, 5.907352941176471)","(3.2, 3.95, 3.936842105263158)","(91.0, 200.0, 188.0)","(2.2, 2.64, 2.6333333333333333)","(7.0, 8.4, 8.1625)","(61.0, 80.0, 77.93103448275862)","(20.0, 32.0, 31.928571428571427)"
14-12-2022 13:23:25.865159,"(31.0, 46.0, 45.0)","(5.0, 6.0, 5.91)","(3.2, 3.95, 3.90625)","(91.0, 200.0, 188.0)","(2.2, 2.64, 2.6237500000000002)","(7.0, 8.4, 8.266666666666667)","(61.0, 80.0, 77.93103448275862)","(20.0, 32.0, 31.6875)"
14-12-2022 13:23:26.995665,"(31.0, 44.0, 42.666666666666664)","(5.0, 5.9, 5.751428571428572)","(3.2, 3.95, 3.90625)","(91.0, 200.0, 188.0)","(2.2, 2.64, 2.624864864864865)","(7.0, 8.4, 8.266666666666667)","(61.0, 80.0, 77.93103448275862)","(20.0, 32.0, 31.933333333333334)"
14-12-2022 13:23:28.211944,"(31.0, 44.0, 43.45454545454545)","(5.0, 5.9, 5.8118644067796605)","(3.2, 3.95, 3.9022727272727273)","(91.0, 200.0, 188.0)","(2.2, 2.68, 2.6475)","(7.0, 8.4, 8.266666666666667)","(61.0, 80.0, 77.93103448275862)","(20.0, 32.0, 31.933333333333334)"
14-12-2022 13:23:29.369678,"(31.0, 44.0, 43.45454545454545)","(5.0, 5.9, 5.821052631578947)","(3.2, 3.95, 3.9022727272727273)","(91.0, 200.0, 188.0)","(2.2, 2.68, 2.650909090909091)","(7.0, 8.4, 8.22857142857143)","(61.0, 80.0, 77.93103448275862)","(20.0, 32.0, 31.88235294117647)"
14-12-2022 13:23:30.570572,"(31.0, 46.0, 41.666666666666664)","(5.0, 5.9, 5.797297297297297)","(3.2, 3.95, 3.9071428571428575)","(91.0, 200.0, 188.0)","(2.2, 2.66, 2.6503225806451614)","(7.0, 8.4, 8.22857142857143)","(61.0, 80.0, 77.93103448275862)","(21.0, 34.0, 31.971830985915492)"
14-12-2022 13:23:31.723003,"(31.0, 44.0, 43.45454545454545)","(5.0, 5.8, 5.632307692307692)","(3.2, 3.95, 3.918181818181818)","(91.0, 200.0, 189.0909090909091)","(2.2, 2.66, 2.646153846153846)","(7.0, 8.4, 8.165217391304347)","(61.0, 80.0, 77.85714285714286)","(21.0, 34.0, 32.10526315789474)"
14-12-2022 13:23:32.979276,"(31.0, 44.0, 43.45454545454545)","(5.0, 5.7, 5.6571428571428575)","(3.2, 3.95, 3.927142857142857)","(91.0, 200.0, 189.0909090909091)","(2.2, 2.66, 2.635675675675676)","(7.0, 8.2, 8.215384615384616)","(61.0, 80.0, 77.85714285714286)","(21.0, 34.0, 32.054054054054056)"
14-12-2022 13:23:34.232315,"(31.0, 46.0, 40.75)","(5.0, 5.7, 5.671830985915493)","(3.2, 3.95, 3.927142857142857)","(91.0, 200.0, 189.0909090909091)","(2.2, 2.66, 2.6502857142857144)","(7.0, 8.4, 8.258064516129032)","(61.0, 80.0, 77.85714285714286)","(21.0, 34.0, 31.877551020408163)"
14-12-2022 13:23:35.370834,"(31.0, 44.0, 43.5)","(5.0, 5.7, 5.666666666666667)","(3.2, 3.95, 3.927142857142857)","(91.0, 200.0, 191.0)","(2.2, 2.66, 2.6490476190476193)","(7.0, 8.4, 8.514285714285714)","(61.0, 80.0, 77.85714285714286)","(21.0, 32.0, 30.185185185185187)"
14-12-2022 13:23:36.456322,"(31.0, 44.0, 43.2)","(5.0, 5.7, 5.670588235294118)","(3.2, 3.95, 3.927142857142857)","(91.0, 200.0, 191.0)","(2.2, 2.66, 2.6490476190476193)","(7.0, 8.6, 8.514285714285714)","(61.0, 80.0, 77.85714285714286)","(21.0, 32.0, 28.955223880597014)"
14-12-2022 13:23:37.507047,"(31.0, 46.0, 41.5)","(5.0, 5.7, 5.672972972972973)","(3.2, 3.95, 3.927142857142857)","(91.0, 200.0, 191.0)","(2.2, 2.66, 2.6406896551724137)","(7.0, 8.6, 8.555555555555555)","(61.0, 80.0, 77.85714285714286)","(21.0, 30.0, 28.901408450704224)"
14-12-2022 13:23:38.662975,"(31.0, 46.0, 41.714285714285715)","(5.0, 5.5, 5.426829268292683)","(3.2, 4.0, 3.929940119760479)","(91.0, 200.0, 191.0)","(2.2, 2.66, 2.650344827586207)","(7.0, 8.6, 8.555555555555555)","(61.0, 80.0, 78.06451612903226)","(21.0, 30.0, 28.95774647887324)"
14-12-2022 13:23:39.710805,"(31.0, 46.0, 41.6551724137931)","(5.0, 5.5, 5.467032967032967)","(3.2, 4.0, 3.923489932885906)","(91.0, 200.0, 191.0)","(2.2, 2.68, 2.6881818181818184)","(7.0, 8.8, 8.716666666666667)","(61.0, 80.0, 78.06451612903226)","(21.0, 30.0, 26.025641025641026)"
14-12-2022 13:23:40.693207,"(31.0, 40.0, 38.57142857142857)","(5.0, 5.5, 5.466666666666667)","(3.2, 4.0, 3.96046511627907)","(91.0, 200.0, 191.0)","(2.2, 2.7, 2.6872727272727275)","(7.0, 8.8, 8.903333333333332)","(61.0, 80.0, 78.06451612903226)","(21.0, 27.0, 25.333333333333332)"
14-12-2022 13:23:41.806270,"(31.0, 40.0, 38.57142857142857)","(5.0, 5.5, 5.467415730337079)","(3.2, 4.0, 3.953061224489796)","(91.0, 200.0, 195.3846153846154)","(2.2, 2.72, 2.6954285714285717)","(7.0, 9.0, 8.83030303030303)","(61.0, 80.0, 77.77777777777777)","(21.0, 27.0, 24.181818181818183)"
14-12-2022 13:23:42.835807,"(31.0, 38.0, 36.285714285714285)","(5.0, 5.6, 5.586718749999999)","(3.2, 4.0, 3.953061224489796)","(91.0, 200.0, 195.3846153846154)","(2.2, 2.7, 2.6733333333333333)","(7.0, 9.0, 8.856250000000001)","(61.0, 80.0, 77.77777777777777)","(21.0, 26.0, 24.04255319148936)"
14-12-2022 13:23:43.914850,"(31.0, 38.0, 36.476190476190474)","(5.0, 5.7, 5.626086956521739)","(3.2, 4.0, 3.953529411764706)","(91.0, 200.0, 195.3846153846154)","(2.2, 2.68, 2.658181818181818)","(7.0, 9.0, 8.963636363636363)","(61.0, 80.0, 79.375)","(21.0, 26.0, 24.04255319148936)"
14-12-2022 13:23:44.996731,"(31.0, 38.0, 36.476190476190474)","(5.0, 5.8, 5.736363636363636)","(3.2, 4.0, 3.950625)","(91.0, 200.0, 195.3846153846154)","(2.2, 2.66, 2.6362962962962966)","(7.0, 9.0, 8.82857142857143)","(61.0, 80.0, 81.11111111111111)","(21.0, 26.0, 24.04255319148936)"
14-12-2022 13:23:46.208843,"(31.0, 38.0, 35.333333333333336)","(5.0, 5.8, 5.75)","(3.2, 4.0, 3.9175925925925927)","(91.0, 200.0, 187.69230769230768)","(2.2, 2.64, 2.637837837837838)","(7.0, 9.0, 8.847058823529412)","(61.0, 90.0, 83.59375)","(21.0, 26.0, 25.366197183098592)"
14-12-2022 13:23:47.393813,"(31.0, 36.0, 35.42857142857143)","(5.0, 5.9, 5.78)","(3.2, 3.95, 3.928846153846154)","(101.0, 190.0, 187.69230769230768)","(2.2, 2.64, 2.6950000000000003)","(7.0, 9.0, 8.82857142857143)","(61.0, 85.0, 82.42857142857143)","(21.0, 26.0, 25.2)"
14-12-2022 13:23:48.619007,"(31.0, 36.0, 35.6)","(5.0, 5.8, 5.75)","(3.2, 3.95, 3.9104166666666664)","(101.0, 190.0, 187.27272727272728)","(2.2, 2.72, 2.688)","(7.0, 9.0, 8.694736842105263)","(61.0, 85.0, 82.42857142857143)","(21.0, 26.0, 24.074074074074073)"
14-12-2022 13:23:49.763381,"(31.0, 36.0, 35.63636363636363)","(5.0, 5.8, 5.75)","(3.2, 3.95, 3.9045454545454548)","(101.0, 190.0, 187.0)","(2.2, 2.7, 2.6942857142857144)","(7.0, 9.0, 8.69)","(61.0, 85.0, 79.65517241379311)","(20.0, 26.0, 24.074074074074073)"
14-12-2022 13:23:50.849179,"(31.0, 36.0, 35.92)","(5.0, 5.8, 5.704545454545454)","(3.2, 3.95, 3.9045454545454548)","(101.0, 190.0, 187.0)","(2.2, 2.72, 2.716521739130435)","(7.0, 9.0, 8.688888888888888)","(61.0, 80.0, 79.65517241379311)","(20.0, 26.0, 24.074074074074073)"
14-12-2022 13:23:51.921536,"(31.0, 36.0, 35.92)","(5.0, 5.8, 5.784)","(3.2, 3.95, 3.887837837837838)","(101.0, 190.0, 187.0)","(2.2, 2.72, 2.7262068965517243)","(7.0, 8.8, 8.752380952380953)","(61.0, 80.0, 79.65517241379311)","(20.0, 26.0, 24.074074074074073)"
14-12-2022 13:23:53.043440,"(31.0, 36.0, 35.74545454545454)","(5.0, 5.8, 5.727777777777778)","(3.2, 4.0, 3.9166666666666665)","(101.0, 190.0, 185.71428571428572)","(2.2, 2.74, 2.7062500000000003)","(7.0, 8.8, 8.72888888888889)","(61.0, 80.0, 79.6)","(20.0, 26.0, 24.074074074074073)"
14-12-2022 13:23:54.246213,"(31.0, 36.0, 35.608695652173914)","(5.0, 5.9, 5.716666666666667)","(3.2, 3.95, 3.9166666666666665)","(101.0, 190.0, 185.71428571428572)","(2.2, 2.74, 2.7511111111111113)","(7.0, 8.8, 8.78)","(61.0, 80.0, 80.0)","(20.0, 26.0, 24.4)"
14-12-2022 13:23:55.344692,"(31.0, 36.0, 35.642857142857146)","(5.0, 5.4, 5.313609467455621)","(3.2, 4.1, 4.0162162162162165)","(101.0, 190.0, 186.66666666666666)","(2.2, 2.76, 2.77)","(7.0, 9.0, 8.764705882352942)","(61.0, 85.0, 78.33333333333333)","(20.0, 25.0, 23.2)"
14-12-2022 13:23:56.687955,"(31.0, 36.0, 35.642857142857146)","(5.0, 5.4, 5.311111111111111)","(3.2, 4.1, 4.048333333333333)","(101.0, 190.0, 186.0)","(2.2, 2.78, 2.7501694915254236)","(7.0, 8.8, 8.719999999999999)","(61.0, 85.0, 76.66666666666667)","(20.0, 25.0, 23.2)"
14-12-2022 13:23:57.981629,"(31.0, 36.0, 35.53488372093023)","(5.0, 5.3, 5.209090909090909)","(3.2, 4.1, 4.0637362637362635)","(101.0, 190.0, 186.0)","(2.2, 2.76, 2.768)","(7.0, 9.0, 8.656410256410256)","(61.0, 80.0, 73.14285714285714)","(20.0, 25.0, 23.105263157894736)"
14-12-2022 13:23:59.137798,"(31.0, 36.0, 35.25581395348837)","(4.8, 5.3, 5.217021276595744)","(3.2, 4.2, 4.150793650793651)","(101.0, 190.0, 186.0)","(2.2, 2.78, 2.768)","(7.0, 9.0, 8.656410256410256)","(61.0, 80.0, 68.4375)","(20.0, 25.0, 23.03448275862069)"
14-12-2022 13:24:00.688081,"(31.0, 36.0, 35.285714285714285)","(4.8, 5.3, 5.21969696969697)","(3.2, 4.2, 4.150862068965517)","(101.0, 190.0, 187.5)","(2.2, 2.78, 2.7866666666666666)","(7.0, 9.0, 8.72)","(61.0, 70.0, 67.5)","(20.0, 24.0, 23.032258064516128)"
14-12-2022 13:24:01.846719,"(31.0, 36.0, 35.285714285714285)","(4.8, 5.3, 5.21969696969697)","(3.2, 4.2, 4.150862068965517)","(101.0, 190.0, 187.5)","(2.2, 2.8, 2.7866666666666666)","(7.0, 8.8, 8.72)","(61.0, 70.0, 67.5)","(19.0, 24.0, 23.032258064516128)"
14-12-2022 13:24:03.040717,"(31.0, 36.0, 35.285714285714285)","(4.8, 5.3, 5.217142857142857)","(3.2, 4.2, 4.173846153846154)","(101.0, 200.0, 181.33333333333334)","(2.2, 2.8, 2.7741176470588234)","(7.0, 8.8, 8.68679245283019)","(61.0, 70.0, 66.4)","(19.0, 24.0, 22.149253731343283)"
14-12-2022 13:24:04.122841,"(31.0, 36.0, 35.285714285714285)","(4.8, 5.3, 5.213888888888889)","(3.2, 4.2, 4.175539568345323)","(101.0, 200.0, 181.33333333333334)","(2.2, 2.8, 2.7741176470588234)","(7.0, 8.8, 8.68679245283019)","(61.0, 70.0, 66.4)","(19.0, 24.0, 22.149253731343283)"
14-12-2022 13:24:05.222191,"(31.0, 36.0, 35.6)","(4.8, 5.3, 5.244897959183674)","(3.3, 4.2, 4.173873873873874)","(101.0, 200.0, 182.5)","(2.2, 2.8, 2.7520000000000002)","(7.0, 8.6, 8.681481481481482)","(51.0, 70.0, 65.83333333333333)","(19.0, 23.0, 22.149253731343283)"
14-12-2022 13:24:06.252514,"(31.0, 36.0, 35.642857142857146)","(4.8, 5.3, 5.227777777777778)","(3.3, 4.3, 4.228169014084507)","(101.0, 200.0, 176.66666666666666)","(2.2, 2.8, 2.769090909090909)","(7.0, 8.8, 8.681481481481482)","(51.0, 70.0, 65.83333333333333)","(19.0, 24.0, 22.149253731343283)"
14-12-2022 13:24:07.436459,"(31.0, 36.0, 35.642857142857146)","(4.8, 5.3, 5.2043478260869565)","(3.3, 4.3, 4.238931297709923)","(101.0, 200.0, 176.66666666666666)","(2.2, 2.8, 2.7741935483870965)","(7.0, 8.8, 8.698039215686276)","(51.0, 65.0, 62.12765957446808)","(19.0, 24.0, 22.27777777777778)"
14-12-2022 13:24:08.612223,"(31.0, 36.0, 35.642857142857146)","(4.8, 5.3, 5.1049999999999995)","(3.3, 4.3, 4.245454545454545)","(101.0, 200.0, 176.66666666666666)","(2.2, 2.8, 2.732)","(7.0, 8.8, 8.7125)","(51.0, 65.0, 58.333333333333336)","(19.0, 24.0, 22.356164383561644)"
14-12-2022 13:24:09.872354,"(31.0, 36.0, 35.642857142857146)","(4.8, 5.2, 5.104347826086956)","(3.3, 4.3, 4.248484848484848)","(101.0, 200.0, 176.66666666666666)","(2.2, 2.76, 2.7138461538461542)","(7.0, 8.8, 8.776)","(51.0, 65.0, 60.0)","(19.0, 24.0, 22.393939393939394)"
14-12-2022 13:24:11.058828,"(31.0, 36.0, 35.642857142857146)","(4.8, 5.2, 5.104347826086956)","(3.3, 4.3, 4.26)","(101.0, 200.0, 173.52941176470588)","(2.2, 2.74, 2.732)","(7.0, 8.8, 8.817777777777778)","(51.0, 65.0, 55.588235294117645)","(19.0, 24.0, 22.205882352941178)"
14-12-2022 13:24:12.264931,"(31.0, 36.0, 34.93877551020408)","(4.8, 5.2, 5.13125)","(3.3, 4.3, 4.27)","(101.0, 200.0, 173.52941176470588)","(2.2, 2.78, 2.726545454545455)","(7.0, 9.0, 8.817777777777778)","(51.0, 60.0, 55.625)","(19.0, 24.0, 22.257142857142856)"
14-12-2022 13:24:13.520017,"(31.0, 36.0, 35.785714285714285)","(4.8, 5.2, 5.279081632653061)","(3.3, 4.3, 4.3890625000000005)","(101.0, 200.0, 180.0)","(2.2, 2.78, 2.6416)","(7.0, 9.0, 9.378666666666668)","(51.0, 60.0, 59.375)","(19.0, 24.0, 22.895522388059703)"
14-12-2022 13:24:14.716156,"(31.0, 38.0, 37.57142857142857)","(4.8, 5.3, 5.279081632653061)","(3.3, 4.4, 4.3890625000000005)","(101.0, 190.0, 177.5)","(2.2, 2.68, 2.6186046511627907)","(7.0, 9.4, 9.26)","(51.0, 60.0, 59.583333333333336)","(19.0, 24.0, 23.15909090909091)"
14-12-2022 13:24:15.934380,"(31.0, 38.0, 36.77777777777778)","(4.8, 5.3, 5.246987951807229)","(3.3, 4.5, 4.486585365853658)","(101.0, 190.0, 177.5)","(2.2, 2.64, 2.617272727272727)","(7.0, 9.4, 9.306666666666667)","(51.0, 60.0, 59.583333333333336)","(19.0, 24.0, 23.15909090909091)"
14-12-2022 13:24:17.207047,"(31.0, 36.0, 35.2)","(4.8, 5.3, 5.234848484848485)","(3.3, 4.5, 4.484790874524715)","(101.0, 190.0, 177.5)","(2.2, 2.64, 2.635555555555556)","(7.0, 9.4, 9.152830188679244)","(51.0, 60.0, 59.583333333333336)","(19.0, 24.0, 23.144578313253014)"
14-12-2022 13:24:18.590223,"(31.0, 36.0, 34.08695652173913)","(4.8, 5.3, 5.0312056737588655)","(3.3, 4.5, 4.567391304347826)","(101.0, 190.0, 182.0)","(2.2, 2.64, 2.624615384615385)","(7.0, 9.2, 9.381176470588235)","(51.0, 60.0, 59.61538461538461)","(19.0, 24.0, 23.202247191011235)"
14-12-2022 13:24:19.947665,"(31.0, 36.0, 35.38461538461539)","(4.8, 5.1, 5.026515151515151)","(3.3, 4.6, 4.580821917808219)","(101.0, 190.0, 182.0)","(2.2, 2.64, 2.610588235294118)","(7.0, 9.4, 9.368181818181819)","(51.0, 60.0, 59.61538461538461)","(19.0, 24.0, 23.202247191011235)"
14-12-2022 13:24:21.118965,"(31.0, 36.0, 34.15384615384615)","(4.8, 5.1, 5.0176)","(3.3, 4.6, 4.562962962962962)","(101.0, 190.0, 181.05263157894737)","(2.2, 2.62, 2.638181818181818)","(7.0, 9.4, 9.352173913043478)","(51.0, 60.0, 57.666666666666664)","(19.0, 24.0, 23.214285714285715)"
14-12-2022 13:24:22.303855,"(31.0, 36.0, 34.89655172413793)","(4.8, 5.1, 5.0176)","(3.3, 4.6, 4.578688524590164)","(101.0, 200.0, 183.63636363636363)","(2.2, 2.68, 2.64)","(7.0, 9.4, 9.346067415730337)","(51.0, 65.0, 57.5)","(19.0, 24.0, 23.2125)"
14-12-2022 13:24:23.485782,"(31.0, 34.0, 33.82608695652174)","(4.8, 5.1, 4.971739130434782)","(3.3, 4.7, 4.559259259259259)","(101.0, 200.0, 183.63636363636363)","(2.2, 2.66, 2.691818181818182)","(7.0, 9.4, 9.186206896551724)","(51.0, 65.0, 57.5)","(19.0, 24.0, 23.240963855421686)"
14-12-2022 13:24:24.689268,"(31.0, 34.0, 33.82608695652174)","(4.8, 5.0, 4.971739130434782)","(3.3, 4.6, 4.57027027027027)","(101.0, 200.0, 183.63636363636363)","(2.2, 2.7, 2.674545454545455)","(7.0, 9.2, 9.186206896551724)","(51.0, 65.0, 57.68292682926829)","(19.0, 24.0, 23.240963855421686)"
14-12-2022 13:24:25.905679,"(31.0, 34.0, 33.82608695652174)","(4.8, 5.0, 4.971739130434782)","(3.3, 4.6, 4.57027027027027)","(101.0, 200.0, 9998.5)","(2.2, 2.7, 9998.5)","(7.0, 9.2, 9998.5)","(51.0, 65.0, 9998.5)","(19.0, 24.0, 9998.5)"
14-12-2022 13:24:27.106489,"(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(19.0, 99998, 9998.5)"
14-12-2022 13:24:28.271060,"(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(19.0, 99998, 9998.5)"
14-12-2022 13:24:29.436938,"(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(19.0, 99998, 9998.5)"
14-12-2022 13:24:30.620889,"(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(19.0, 99998, 9998.5)"
14-12-2022 13:24:31.632783,"(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(19.0, 99998, 9998.5)"
14-12-2022 13:24:32.692945,"(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(19.0, 99998, 9998.5)"
14-12-2022 13:24:33.668763,"(31.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(3.4, 99998, 9998.5)","(101.0, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(19.0, 99998, 9998.5)"
