,Saint Max,Chasing Her Tail,Thai Gem,All Day Drive,Distal,Screaming Izzy,Lothbrok Girl,Who Told Sarah
09-01-2023 15:04:59.437351,"(13.0, 19.0, 18.766233766233768)","(26.0, 40.0, 37.84615384615385)","(11.0, 15.0, 13.6)","(6.0, 8.0, 7.97027027027027)","(3.9, 5.1, 5.095180722891566)","(31.0, 50.0, 41.0)","(2.6, 3.0, 2.98)","(5.0, 6.0, 5.9399999999999995)"
09-01-2023 15:05:00.631398,"(13.0, 19.0, 18.766233766233768)","(26.0, 40.0, 37.84615384615385)","(11.0, 15.0, 13.055555555555555)","(6.0, 8.0, 7.982608695652174)","(3.9, 5.1, 5.095180722891566)","(31.0, 50.0, 40.11764705882353)","(2.6, 3.0, 2.98)","(5.0, 6.0, 5.9399999999999995)"
09-01-2023 15:05:01.793577,"(13.0, 19.0, 18.766233766233768)","(26.0, 40.0, 37.84615384615385)","(11.0, 15.0, 13.055555555555555)","(6.0, 8.0, 7.982608695652174)","(3.9, 5.1, 5.21)","(31.0, 50.0, 40.11764705882353)","(2.6, 3.0, 2.9805405405405407)","(5.0, 6.0, 5.9399999999999995)"
09-01-2023 15:05:03.008310,"(13.0, 19.0, 18.766233766233768)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.5, 14.11111111111111)","(6.0, 8.0, 7.982608695652174)","(3.9, 5.3, 5.26551724137931)","(31.0, 50.0, 40.11764705882353)","(2.6, 3.0, 2.9752)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:04.208004,"(13.0, 19.0, 18.783132530120483)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.5, 13.282608695652174)","(6.0, 8.0, 7.982608695652174)","(3.9, 5.3, 5.2696969696969695)","(31.0, 50.0, 43.68)","(2.6, 3.0, 2.9752)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:05.388957,"(13.0, 19.0, 18.783132530120483)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.5, 13.58695652173913)","(6.0, 8.0, 8.021052631578947)","(3.9, 5.3, 5.230232558139535)","(31.0, 48.0, 43.68)","(2.6, 3.0, 2.9761702127659575)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:06.560292,"(13.0, 19.0, 18.783132530120483)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.5, 13.75)","(6.0, 8.2, 8.021052631578947)","(3.9, 5.3, 5.230232558139535)","(31.0, 48.0, 43.68)","(2.6, 3.0, 2.9761702127659575)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:07.743735,"(13.0, 19.0, 18.783132530120483)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.5, 13.857142857142858)","(6.0, 8.2, 8.021052631578947)","(3.9, 5.3, 5.230232558139535)","(31.0, 48.0, 43.68)","(2.6, 3.0, 2.9697297297297296)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:08.828144,"(13.0, 19.0, 18.783132530120483)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.5, 13.775)","(6.0, 8.2, 7.97027027027027)","(3.9, 5.3, 5.223809523809524)","(31.0, 48.0, 43.68)","(2.6, 3.0, 2.9899999999999998)","(5.0, 6.0, 5.925)"
09-01-2023 15:05:09.981520,"(13.0, 19.0, 18.783132530120483)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.0, 13.659090909090908)","(6.0, 8.0, 7.97027027027027)","(4.0, 5.4, 5.397073170731708)","(31.0, 48.0, 43.68)","(2.6, 3.05, 2.9861290322580643)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:11.079238,"(13.0, 19.0, 18.783132530120483)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.0, 13.5625)","(6.0, 8.0, 7.972602739726027)","(4.0, 5.4, 5.397073170731708)","(31.0, 48.0, 43.68)","(2.6, 3.05, 2.9861290322580643)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:12.141287,"(13.0, 19.0, 18.783132530120483)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.0, 13.078947368421053)","(6.0, 8.0, 7.972602739726027)","(4.0, 5.4, 5.397129186602871)","(31.0, 48.0, 43.68)","(2.6, 3.05, 2.9899999999999998)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:13.190939,"(13.0, 19.0, 18.783132530120483)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.0, 12.93939393939394)","(6.0, 8.0, 7.972602739726027)","(4.0, 5.4, 5.397129186602871)","(31.0, 48.0, 43.68)","(2.6, 3.05, 2.9899999999999998)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:14.266360,"(13.0, 19.0, 18.783132530120483)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.0, 12.93939393939394)","(6.0, 8.0, 7.972602739726027)","(4.0, 5.4, 5.397129186602871)","(31.0, 48.0, 43.68)","(2.6, 3.05, 2.9899999999999998)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:15.337477,"(13.0, 19.0, 18.783132530120483)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.0, 12.93939393939394)","(6.0, 8.0, 7.972602739726027)","(4.0, 5.4, 5.397129186602871)","(31.0, 48.0, 43.68)","(2.6, 3.05, 2.9899999999999998)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:16.453837,"(13.0, 19.0, 18.609375)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.0, 12.9)","(6.0, 8.0, 7.972602739726027)","(4.0, 5.4, 5.397129186602871)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.05, 2.9899999999999998)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:17.527612,"(13.0, 19.0, 18.609375)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.0, 12.9)","(6.0, 8.0, 7.972602739726027)","(4.0, 5.4, 5.397129186602871)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.05, 2.9899999999999998)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:18.649332,"(13.0, 19.0, 18.609375)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.0, 12.96875)","(6.0, 8.0, 7.972602739726027)","(4.0, 5.4, 5.397129186602871)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.05, 2.9899999999999998)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:19.771518,"(13.0, 19.0, 18.609375)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.0, 12.96875)","(6.0, 8.0, 7.972602739726027)","(4.0, 5.4, 5.3995098039215685)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.05, 3.002173913043478)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:20.892183,"(13.0, 19.0, 18.609375)","(26.0, 40.0, 37.84615384615385)","(11.0, 14.0, 12.837837837837839)","(6.0, 8.0, 8.02258064516129)","(4.0, 5.4, 5.3995098039215685)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.05, 2.9899999999999998)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:21.976493,"(13.0, 19.0, 18.609375)","(26.0, 40.0, 37.2)","(11.0, 14.0, 12.837837837837839)","(6.0, 8.2, 8.02258064516129)","(4.0, 5.4, 5.3995098039215685)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.05, 2.9899999999999998)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:23.025491,"(13.0, 19.0, 18.609375)","(26.0, 40.0, 37.2)","(11.0, 14.0, 13.131313131313131)","(6.0, 8.2, 8.035897435897436)","(4.0, 5.4, 5.3995098039215685)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.05, 2.9451851851851854)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:24.082711,"(13.0, 19.0, 18.609375)","(26.0, 40.0, 37.2)","(11.0, 14.0, 12.570866141732283)","(6.0, 8.2, 8.048648648648648)","(4.0, 5.4, 5.3995098039215685)","(31.0, 48.0, 43.68)","(2.6, 2.96, 2.9451851851851854)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:25.124719,"(13.0, 19.0, 18.609375)","(26.0, 40.0, 37.2)","(11.0, 14.0, 12.73076923076923)","(6.0, 8.2, 8.048648648648648)","(4.0, 5.4, 5.3995098039215685)","(31.0, 48.0, 43.68)","(2.6, 2.96, 2.9451851851851854)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:26.145944,"(13.0, 19.0, 18.47159090909091)","(26.0, 40.0, 37.2)","(11.0, 14.0, 12.73076923076923)","(6.0, 8.2, 8.031932773109244)","(4.0, 5.4, 5.590243902439024)","(31.0, 48.0, 43.68)","(2.6, 2.96, 2.9441176470588233)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:27.143936,"(13.0, 19.0, 18.432926829268293)","(26.0, 40.0, 38.0)","(11.0, 14.0, 12.73076923076923)","(6.0, 8.2, 8.031932773109244)","(4.0, 5.6, 5.590243902439024)","(31.0, 48.0, 43.68)","(2.6, 2.96, 2.9319354838709675)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:28.155231,"(13.0, 19.0, 18.432926829268293)","(26.0, 40.0, 38.0)","(11.0, 14.0, 12.73076923076923)","(6.0, 8.2, 8.031932773109244)","(4.0, 5.6, 5.590243902439024)","(31.0, 48.0, 43.68)","(2.6, 2.94, 2.9319354838709675)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:29.210948,"(13.0, 19.0, 18.432926829268293)","(26.0, 40.0, 38.666666666666664)","(11.0, 14.0, 12.73076923076923)","(6.0, 8.2, 8.031932773109244)","(4.0, 5.6, 5.59047619047619)","(31.0, 48.0, 43.68)","(2.6, 2.94, 2.933333333333333)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:30.258672,"(13.0, 19.0, 18.432926829268293)","(26.0, 40.0, 38.666666666666664)","(11.0, 14.0, 12.73076923076923)","(6.0, 8.2, 8.031932773109244)","(4.0, 5.6, 5.4818181818181815)","(31.0, 48.0, 43.68)","(2.6, 2.98, 2.95)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:31.313870,"(13.0, 19.0, 18.345070422535212)","(26.0, 40.0, 38.666666666666664)","(11.0, 13.5, 12.879310344827587)","(6.0, 8.2, 8.031932773109244)","(4.0, 5.6, 5.482352941176471)","(31.0, 48.0, 43.68)","(2.6, 2.98, 2.95)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:32.335657,"(13.0, 19.0, 18.345070422535212)","(26.0, 40.0, 38.666666666666664)","(11.0, 13.0, 11.857142857142858)","(6.0, 8.2, 8.057943925233644)","(4.0, 5.6, 5.462068965517242)","(31.0, 48.0, 43.68)","(2.6, 3.0, 2.955)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:33.374361,"(13.0, 19.0, 18.345070422535212)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.5, 11.75)","(6.0, 8.2, 8.057943925233644)","(4.0, 5.6, 5.472)","(31.0, 48.0, 43.68)","(2.6, 2.96, 2.987142857142857)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:34.376049,"(13.0, 19.0, 18.53448275862069)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.5, 11.272727272727273)","(6.0, 8.2, 8.057943925233644)","(4.0, 5.6, 5.472)","(31.0, 48.0, 43.68)","(2.6, 3.05, 3.023333333333333)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:35.350690,"(13.0, 19.0, 18.289473684210527)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.5, 11.25)","(6.0, 8.2, 8.057943925233644)","(4.0, 5.6, 5.462068965517242)","(31.0, 48.0, 43.68)","(2.6, 3.05, 3.0185714285714282)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:36.358269,"(13.0, 19.0, 18.289473684210527)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.5, 11.25)","(6.0, 8.2, 8.057943925233644)","(4.0, 5.6, 5.462068965517242)","(31.0, 48.0, 43.68)","(2.6, 3.05, 3.01)","(5.0, 6.0, 5.907692307692308)"
09-01-2023 15:05:37.451555,"(13.0, 19.0, 18.307692307692307)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.563106796116505)","(6.0, 8.2, 8.065384615384614)","(4.2, 5.6, 5.41875)","(31.0, 48.0, 43.68)","(2.6, 3.05, 3.038)","(5.0, 6.0, 5.976470588235294)"
09-01-2023 15:05:38.489045,"(13.0, 19.0, 18.06896551724138)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.563106796116505)","(6.0, 8.2, 8.065384615384614)","(4.2, 5.6, 5.371052631578947)","(31.0, 48.0, 43.68)","(2.6, 3.05, 3.038)","(5.0, 6.2, 6.128205128205129)"
09-01-2023 15:05:39.522168,"(13.0, 19.0, 17.666666666666668)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.268292682926829)","(6.0, 8.2, 8.065384615384614)","(4.2, 5.6, 5.371052631578947)","(31.0, 48.0, 43.68)","(2.6, 3.05, 3.038)","(5.0, 6.2, 6.128205128205129)"
09-01-2023 15:05:40.588473,"(13.0, 19.0, 17.666666666666668)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.268292682926829)","(6.0, 8.2, 8.065384615384614)","(4.2, 5.6, 5.371052631578947)","(31.0, 48.0, 43.68)","(2.6, 3.05, 3.038)","(5.0, 6.2, 6.128205128205129)"
09-01-2023 15:05:41.643380,"(13.0, 19.0, 17.666666666666668)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.268292682926829)","(6.0, 8.2, 8.062745098039215)","(4.2, 5.6, 5.175)","(31.0, 48.0, 43.68)","(2.6, 3.05, 3.040888888888889)","(5.0, 6.2, 6.17)"
09-01-2023 15:05:42.636596,"(13.0, 19.0, 17.666666666666668)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.268292682926829)","(6.0, 8.2, 8.062745098039215)","(4.2, 5.3, 5.162068965517241)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.1, 3.040888888888889)","(5.0, 6.4, 6.148717948717949)"
09-01-2023 15:05:43.649339,"(13.0, 19.0, 17.666666666666668)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.268292682926829)","(6.0, 8.2, 8.062745098039215)","(4.2, 5.3, 5.162068965517241)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.1, 3.0123076923076924)","(5.0, 6.4, 6.1657142857142855)"
09-01-2023 15:05:44.653195,"(13.0, 19.0, 17.666666666666668)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.268292682926829)","(6.0, 8.2, 8.029268292682927)","(4.2, 5.3, 5.175)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.1, 3.040888888888889)","(5.0, 6.4, 6.078431372549019)"
09-01-2023 15:05:45.765137,"(13.0, 19.0, 17.666666666666668)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.268292682926829)","(6.0, 8.2, 8.029268292682927)","(4.2, 5.3, 5.175)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.1, 3.06675)","(5.0, 6.4, 6.078431372549019)"
09-01-2023 15:05:46.847348,"(13.0, 19.0, 17.885245901639344)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.268292682926829)","(6.0, 8.2, 8.029268292682927)","(4.2, 5.3, 5.175)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.1, 3.06675)","(5.0, 6.4, 6.078431372549019)"
09-01-2023 15:05:47.956505,"(13.0, 19.0, 17.94736842105263)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.268292682926829)","(6.0, 8.2, 8.029268292682927)","(4.2, 5.3, 5.175)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.1, 3.06675)","(5.0, 6.4, 6.126666666666667)"
09-01-2023 15:05:49.006854,"(13.0, 19.0, 17.94736842105263)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.268292682926829)","(6.0, 8.2, 8.029268292682927)","(4.2, 5.4, 5.172)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.1, 3.046666666666667)","(5.0, 6.4, 6.126666666666667)"
09-01-2023 15:05:50.124596,"(13.0, 19.0, 17.846153846153847)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.268292682926829)","(6.0, 8.2, 8.029268292682927)","(4.2, 5.4, 5.181818181818182)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.1, 3.046666666666667)","(5.0, 6.4, 6.126666666666667)"
09-01-2023 15:05:51.217162,"(13.0, 19.0, 17.692307692307693)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.268292682926829)","(6.0, 8.2, 8.029268292682927)","(4.2, 5.1, 5.02)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.1, 3.066666666666667)","(5.0, 6.4, 6.111764705882353)"
09-01-2023 15:05:52.231397,"(13.0, 19.0, 17.16216216216216)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.268292682926829)","(6.0, 8.2, 8.029268292682927)","(4.2, 5.1, 5.02)","(31.0, 48.0, 43.38461538461539)","(2.6, 3.1, 3.066666666666667)","(5.0, 6.4, 6.140740740740741)"
09-01-2023 15:05:53.286101,"(13.0, 19.0, 17.166666666666668)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.323529411764707)","(6.0, 8.2, 8.062745098039215)","(4.2, 5.0, 4.853731343283582)","(31.0, 48.0, 45.6)","(2.6, 3.1, 3.0632)","(5.0, 6.4, 6.176744186046512)"
09-01-2023 15:05:54.299597,"(13.0, 19.0, 17.166666666666668)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.323529411764707)","(6.0, 8.2, 8.062745098039215)","(4.2, 5.0, 4.853731343283582)","(31.0, 48.0, 39.91836734693877)","(2.6, 3.1, 3.0943181818181817)","(5.0, 6.4, 6.179591836734694)"
09-01-2023 15:05:55.326459,"(13.0, 19.0, 17.166666666666668)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.342857142857143)","(6.0, 7.6, 7.4144736842105265)","(4.2, 5.0, 4.857971014492754)","(31.0, 50.0, 40.57142857142857)","(2.6, 3.1, 3.0976470588235294)","(5.0, 6.4, 6.170212765957447)"
09-01-2023 15:05:56.293976,"(13.0, 19.0, 17.838709677419356)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.70873786407767)","(6.0, 7.6, 7.4144736842105265)","(4.2, 5.0, 4.8431372549019605)","(31.0, 50.0, 40.57142857142857)","(2.6, 3.1, 3.0976470588235294)","(5.0, 6.4, 6.170212765957447)"
09-01-2023 15:05:57.333509,"(13.0, 19.0, 17.838709677419356)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.511627906976745)","(6.0, 7.6, 7.412612612612613)","(4.2, 5.0, 4.906666666666666)","(31.0, 50.0, 40.57142857142857)","(2.6, 3.1, 3.1042105263157893)","(5.0, 6.4, 6.180952380952381)"
09-01-2023 15:05:58.336115,"(13.0, 19.0, 18.083333333333332)","(26.0, 40.0, 39.38461538461539)","(11.0, 12.0, 11.5078125)","(6.0, 7.6, 7.412612612612613)","(4.2, 5.0, 4.92)","(31.0, 50.0, 41.11538461538461)","(2.6, 3.15, 3.0930379746835444)","(5.0, 6.4, 6.2)"
09-01-2023 15:05:59.430906,"(13.0, 19.0, 18.083333333333332)","(26.0, 40.0, 39.666666666666664)","(11.0, 12.0, 11.5078125)","(6.0, 7.6, 7.413592233009709)","(4.2, 5.0, 4.9)","(31.0, 50.0, 41.11538461538461)","(2.6, 3.15, 3.0930379746835444)","(5.0, 6.4, 6.2)"
09-01-2023 15:06:00.551470,"(13.0, 19.0, 18.24137931034483)","(26.0, 40.0, 39.666666666666664)","(11.0, 12.0, 11.448)","(6.0, 7.6, 7.423333333333334)","(4.2, 5.0, 4.9)","(31.0, 50.0, 41.11538461538461)","(2.6, 3.15, 3.0930379746835444)","(5.0, 6.4, 6.2)"
09-01-2023 15:06:01.663281,"(13.0, 19.0, 18.24137931034483)","(26.0, 40.0, 39.666666666666664)","(11.0, 12.0, 11.448)","(6.0, 7.6, 7.300000000000001)","(4.2, 5.0, 5.148717948717949)","(31.0, 50.0, 43.354838709677416)","(2.6, 3.15, 3.0766666666666667)","(5.0, 6.4, 6.204444444444444)"
09-01-2023 15:06:02.771977,"(13.0, 19.0, 18.43103448275862)","(26.0, 40.0, 39.666666666666664)","(11.0, 12.0, 11.35344827586207)","(6.0, 7.4, 7.300000000000001)","(4.2, 5.2, 5.373913043478261)","(31.0, 48.0, 43.354838709677416)","(2.6, 3.15, 3.0225)","(5.0, 6.4, 6.204444444444444)"
09-01-2023 15:06:03.874479,"(13.0, 19.0, 18.514705882352942)","(26.0, 40.0, 39.666666666666664)","(10.0, 12.0, 11.2)","(6.0, 7.4, 7.216666666666667)","(4.2, 5.4, 5.376)","(31.0, 48.0, 47.5)","(2.6, 3.15, 3.0459183673469385)","(5.0, 6.4, 6.204444444444444)"
09-01-2023 15:06:04.948831,"(13.0, 19.0, 18.514705882352942)","(26.0, 40.0, 39.666666666666664)","(10.0, 12.0, 11.2)","(6.0, 7.4, 7.216666666666667)","(4.2, 5.4, 5.372727272727273)","(31.0, 48.0, 46.285714285714285)","(2.6, 3.15, 3.0459183673469385)","(5.0, 6.4, 6.204444444444444)"
09-01-2023 15:06:06.024510,"(13.0, 19.0, 18.514705882352942)","(26.0, 40.0, 39.666666666666664)","(10.0, 12.0, 11.2)","(6.0, 7.4, 7.216666666666667)","(4.2, 5.4, 5.372727272727273)","(31.0, 48.0, 46.285714285714285)","(2.6, 3.15, 3.0511363636363638)","(5.0, 6.4, 6.185365853658537)"
09-01-2023 15:06:07.047825,"(13.0, 19.0, 18.625)","(26.0, 40.0, 39.666666666666664)","(10.0, 12.0, 11.2)","(6.0, 7.4, 7.216666666666667)","(4.2, 5.4, 5.372727272727273)","(31.0, 48.0, 38.4)","(2.6, 3.15, 3.07125)","(5.0, 6.4, 6.204444444444444)"
09-01-2023 15:06:08.059960,"(13.0, 19.0, 18.625)","(26.0, 40.0, 39.666666666666664)","(10.0, 12.0, 11.2)","(6.0, 7.4, 7.218181818181819)","(4.2, 5.4, 5.372727272727273)","(31.0, 48.0, 41.53846153846154)","(2.6, 3.15, 3.0548076923076923)","(5.0, 6.4, 6.148571428571429)"
09-01-2023 15:06:09.113569,"(13.0, 19.0, 18.625)","(26.0, 40.0, 39.666666666666664)","(10.0, 12.0, 11.2)","(6.0, 7.4, 7.218181818181819)","(4.2, 5.4, 5.378571428571429)","(31.0, 48.0, 42.33333333333333)","(2.6, 3.15, 3.0548076923076923)","(5.0, 6.4, 6.148571428571429)"
09-01-2023 15:06:10.154123,"(13.0, 19.0, 18.625)","(26.0, 40.0, 39.666666666666664)","(10.0, 12.0, 11.714285714285714)","(6.0, 7.4, 7.218181818181819)","(4.2, 5.4, 5.378571428571429)","(31.0, 48.0, 42.33333333333333)","(2.6, 3.15, 3.0548076923076923)","(5.0, 6.4, 6.148571428571429)"
09-01-2023 15:06:11.171034,"(13.0, 19.0, 18.625)","(26.0, 40.0, 39.666666666666664)","(10.0, 12.0, 11.714285714285714)","(6.0, 7.4, 7.218181818181819)","(4.2, 5.4, 5.378571428571429)","(31.0, 48.0, 41.4468085106383)","(2.6, 3.15, 3.0949999999999998)","(5.0, 6.4, 6.148571428571429)"
09-01-2023 15:06:12.213048,"(13.0, 19.5, 18.515384615384615)","(26.0, 40.0, 39.666666666666664)","(10.0, 12.0, 11.68)","(6.0, 7.4, 7.085714285714285)","(4.2, 5.4, 5.378571428571429)","(31.0, 48.0, 38.22222222222222)","(2.6, 3.15, 3.0949999999999998)","(5.0, 6.4, 6.148571428571429)"
09-01-2023 15:06:13.298210,"(13.0, 19.5, 18.61864406779661)","(26.0, 40.0, 39.666666666666664)","(10.0, 11.5, 11.08)","(6.0, 7.4, 7.277777777777778)","(4.2, 5.4, 5.227173913043478)","(31.0, 48.0, 40.23529411764706)","(2.6, 3.15, 3.0973684210526313)","(5.0, 6.4, 6.141176470588236)"
09-01-2023 15:06:14.421678,"(13.0, 19.5, 18.61864406779661)","(26.0, 40.0, 39.666666666666664)","(10.0, 11.5, 11.0078125)","(6.0, 7.4, 7.282666666666667)","(4.2, 5.4, 5.277272727272727)","(26.0, 48.0, 40.41379310344828)","(2.6, 3.15, 3.1025423728813557)","(5.0, 6.4, 6.141176470588236)"
09-01-2023 15:06:15.453747,"(13.0, 19.5, 18.61864406779661)","(26.0, 40.0, 39.666666666666664)","(10.0, 11.5, 11.0078125)","(6.0, 7.4, 7.282666666666667)","(4.2, 5.3, 5.277272727272727)","(26.0, 48.0, 40.41379310344828)","(2.6, 3.15, 3.1025423728813557)","(5.0, 6.4, 6.141176470588236)"
09-01-2023 15:06:16.463342,"(13.0, 19.5, 18.61864406779661)","(26.0, 40.0, 39.666666666666664)","(10.0, 11.5, 11.0078125)","(6.0, 7.4, 7.298591549295775)","(4.2, 5.3, 5.246666666666666)","(26.0, 48.0, 40.916666666666664)","(2.6, 3.15, 3.1016666666666666)","(5.0, 6.4, 6.141176470588236)"
09-01-2023 15:06:17.411723,"(13.0, 19.5, 18.61864406779661)","(26.0, 40.0, 39.666666666666664)","(10.0, 11.5, 11.015151515151516)","(6.0, 7.4, 7.298591549295775)","(4.2, 5.3, 5.246666666666666)","(26.0, 48.0, 41.333333333333336)","(2.6, 3.15, 3.113265306122449)","(5.0, 6.4, 6.316981132075472)"
09-01-2023 15:06:18.422824,"(13.0, 19.5, 18.403225806451612)","(26.0, 42.0, 41.07692307692308)","(10.0, 11.5, 11.070175438596491)","(6.0, 7.4, 7.327272727272727)","(4.2, 5.3, 5.246666666666666)","(26.0, 48.0, 45.0)","(2.6, 3.15, 3.113265306122449)","(5.0, 6.4, 6.324)"
09-01-2023 15:06:19.437812,"(13.0, 19.5, 18.403225806451612)","(26.0, 42.0, 41.07692307692308)","(10.0, 11.5, 11.070175438596491)","(6.0, 7.4, 7.327272727272727)","(4.2, 5.3, 5.246666666666666)","(26.0, 48.0, 45.0)","(2.6, 3.15, 3.113265306122449)","(5.0, 6.4, 6.324)"
09-01-2023 15:06:20.551332,"(13.0, 19.5, 18.15)","(26.0, 42.0, 41.07692307692308)","(10.0, 11.5, 11.035714285714286)","(6.0, 7.4, 7.327272727272727)","(4.2, 5.3, 5.246666666666666)","(26.0, 48.0, 45.0)","(2.6, 3.15, 3.113265306122449)","(5.0, 6.4, 6.324)"
09-01-2023 15:06:21.634683,"(13.0, 19.5, 18.15)","(26.0, 42.0, 41.07692307692308)","(10.0, 11.5, 11.48360655737705)","(6.0, 7.4, 9998.5)","(4.2, 5.3, 9998.5)","(26.0, 48.0, 9998.5)","(2.6, 3.15, 9998.5)","(5.0, 6.4, 9998.5)"
09-01-2023 15:06:22.695741,"(13.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(5.0, 99998, 9998.5)"
09-01-2023 15:06:23.761172,"(13.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(5.0, 99998, 9998.5)"
09-01-2023 15:06:24.888966,"(13.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(26.0, 99998, 9998.5)","(2.6, 99998, 9998.5)","(5.0, 99998, 9998.5)"
