,Lycallegro,Move Like Jagger,Flying Billie,Angeli,Depasser,Gee Gees Choris,Bellasario,Elmajay,Royal Molly
11-01-2023 12:35:12.402438,"(9.0, 12.0, 11.788659793814434)","(3.3, 3.7, 3.6698275862068965)","(10.0, 13.0, 12.542857142857143)","(41.0, 130.0, 122.0)","(21.0, 65.0, 63.125)","(14.0, 18.0, 17.82051282051282)","(8.0, 10.0, 9.959090909090909)","(3.7, 4.5, 4.540645161290322)","(5.5, 6.4, 6.373684210526316)"
11-01-2023 12:35:14.057177,"(9.0, 12.0, 11.797029702970297)","(3.3, 3.65, 3.6418699186991867)","(10.0, 13.0, 12.541666666666666)","(41.0, 130.0, 122.0)","(26.0, 65.0, 63.125)","(14.0, 18.0, 17.78125)","(8.0, 10.0, 9.96896551724138)","(3.7, 4.6, 4.532926829268293)","(5.5, 6.4, 6.374025974025974)"
11-01-2023 12:35:15.741044,"(9.0, 12.0, 12.855263157894736)","(3.3, 3.65, 3.625193798449612)","(10.0, 13.0, 12.421052631578947)","(41.0, 130.0, 128.66666666666666)","(26.0, 65.0, 63.125)","(14.0, 18.0, 17.78125)","(8.0, 10.0, 9.96896551724138)","(3.7, 4.6, 4.4672)","(5.5, 6.4, 6.374025974025974)"
11-01-2023 12:35:17.537293,"(9.0, 13.0, 12.91095890410959)","(3.3, 3.65, 3.608510638297872)","(10.0, 13.0, 12.421052631578947)","(41.0, 130.0, 128.0)","(26.0, 65.0, 63.125)","(14.0, 18.0, 17.78125)","(8.0, 10.0, 9.86031746031746)","(3.7, 4.5, 4.4672)","(5.5, 6.4, 6.374025974025974)"
11-01-2023 12:35:19.164301,"(9.0, 13.0, 13.471698113207546)","(3.3, 3.65, 3.5659574468085107)","(10.0, 13.0, 12.421052631578947)","(41.0, 130.0, 128.1818181818182)","(26.0, 65.0, 63.125)","(14.0, 18.0, 17.81578947368421)","(8.0, 10.0, 9.86031746031746)","(3.7, 4.5, 4.484848484848485)","(5.5, 6.4, 6.320754716981132)"
11-01-2023 12:35:20.735200,"(9.0, 13.5, 13.471698113207546)","(3.3, 3.6, 3.5732758620689653)","(10.0, 13.0, 12.375)","(41.0, 130.0, 143.33333333333334)","(26.0, 65.0, 58.82352941176471)","(14.0, 18.0, 16.953125)","(8.0, 10.0, 10.043589743589743)","(3.7, 4.5, 4.621666666666666)","(5.5, 6.4, 5.8130434782608695)"
11-01-2023 12:35:22.355579,"(9.0, 14.0, 13.93939393939394)","(3.3, 3.6, 3.5658823529411765)","(10.0, 13.0, 12.375)","(41.0, 150.0, 142.5)","(26.0, 65.0, 58.82352941176471)","(14.0, 17.0, 16.94)","(8.0, 10.5, 10.018918918918919)","(3.7, 4.7, 4.6203125)","(5.5, 5.9, 5.764864864864865)"
11-01-2023 12:35:23.909836,"(9.0, 14.0, 13.93939393939394)","(3.3, 3.6, 3.5658823529411765)","(10.0, 13.0, 12.375)","(41.0, 150.0, 142.5)","(26.0, 65.0, 58.82352941176471)","(14.0, 17.0, 16.875)","(8.0, 10.5, 10.044843049327355)","(3.7, 4.7, 4.554477611940298)","(5.5, 5.9, 5.764864864864865)"
11-01-2023 12:35:25.393793,"(9.0, 14.0, 13.788461538461538)","(3.3, 3.6, 3.5905109489051097)","(10.0, 12.5, 12.53125)","(41.0, 150.0, 142.5)","(26.0, 65.0, 58.82352941176471)","(14.0, 17.0, 17.112903225806452)","(8.0, 10.5, 10.056768558951966)","(3.7, 4.6, 4.652325581395349)","(5.5, 5.9, 5.667241379310345)"
11-01-2023 12:35:26.856668,"(9.0, 14.0, 13.813559322033898)","(3.3, 3.6, 3.5905109489051097)","(10.0, 13.0, 12.533333333333333)","(41.0, 150.0, 142.5)","(26.0, 65.0, 58.82352941176471)","(14.0, 17.5, 17.203703703703702)","(8.0, 10.5, 10.058695652173913)","(3.7, 4.7, 4.66625)","(5.5, 5.7, 5.6587628865979385)"
11-01-2023 12:35:28.355511,"(9.0, 14.0, 13.808333333333334)","(3.3, 3.6, 3.5657407407407407)","(10.0, 13.0, 12.588235294117647)","(41.0, 150.0, 146.25)","(26.0, 65.0, 58.82352941176471)","(14.0, 17.5, 17.125)","(8.0, 10.5, 10.058695652173913)","(3.7, 4.7, 4.66625)","(5.5, 5.7, 5.6850746268656716)"
11-01-2023 12:35:29.818673,"(9.0, 14.0, 13.784615384615385)","(3.3, 3.6, 3.584)","(10.0, 13.0, 12.535714285714286)","(41.0, 150.0, 146.25)","(26.0, 65.0, 58.82352941176471)","(14.0, 17.5, 17.125)","(8.0, 10.5, 10.036529680365296)","(3.7, 4.7, 4.722368421052631)","(5.5, 5.7, 5.677272727272728)"
11-01-2023 12:35:31.270680,"(9.0, 14.0, 13.76)","(3.3, 3.55, 3.5439732142857143)","(10.0, 13.0, 12.535714285714286)","(41.0, 150.0, 146.66666666666666)","(26.0, 65.0, 58.82352941176471)","(14.0, 17.5, 17.125)","(8.0, 10.5, 10.014354066985646)","(3.7, 4.8, 4.7679245283018865)","(5.5, 5.7, 5.677272727272728)"
11-01-2023 12:35:32.745058,"(9.0, 14.0, 13.76)","(3.3, 3.55, 3.5484848484848484)","(10.0, 13.0, 12.539473684210526)","(41.0, 150.0, 146.66666666666666)","(26.0, 65.0, 58.82352941176471)","(14.0, 17.5, 17.125)","(8.0, 10.5, 9.975645756457565)","(3.7, 4.8, 4.766666666666667)","(5.5, 5.7, 5.677272727272728)"
11-01-2023 12:35:34.192024,"(9.0, 14.0, 13.76)","(3.3, 3.55, 3.5484848484848484)","(10.0, 13.0, 12.539473684210526)","(41.0, 150.0, 146.66666666666666)","(26.0, 65.0, 58.82352941176471)","(14.0, 17.5, 17.125)","(8.0, 10.5, 9.99068100358423)","(3.7, 4.8, 4.750704225352113)","(5.5, 5.7, 5.677272727272728)"
11-01-2023 12:35:35.886891,"(9.0, 14.0, 13.861702127659575)","(3.3, 3.55, 3.5431937172774868)","(10.0, 13.0, 12.539473684210526)","(41.0, 150.0, 146.66666666666666)","(26.0, 65.0, 56.92307692307692)","(14.0, 17.5, 17.125)","(8.0, 10.5, 9.99068100358423)","(3.7, 4.8, 4.750704225352113)","(5.5, 5.7, 5.68)"
11-01-2023 12:35:37.426052,"(9.0, 14.0, 13.921686746987952)","(3.3, 3.55, 3.5387755102040814)","(10.0, 13.0, 12.642857142857142)","(41.0, 150.0, 146.66666666666666)","(26.0, 65.0, 56.92307692307692)","(14.0, 17.5, 17.4375)","(8.0, 10.5, 9.906666666666666)","(3.7, 4.8, 4.75076923076923)","(5.5, 5.7, 5.693220338983051)"
11-01-2023 12:35:39.026200,"(10.0, 14.0, 13.928571428571429)","(3.2, 3.55, 3.5387755102040814)","(10.0, 13.0, 12.642857142857142)","(51.0, 150.0, 146.66666666666666)","(26.0, 65.0, 56.92307692307692)","(15.0, 17.5, 17.4375)","(8.0, 10.0, 9.856410256410257)","(3.7, 4.8, 4.75076923076923)","(5.5, 5.8, 5.693220338983051)"
11-01-2023 12:35:40.673769,"(10.0, 14.0, 13.928571428571429)","(3.2, 3.55, 3.5441935483870965)","(10.0, 13.0, 12.574074074074074)","(51.0, 150.0, 146.66666666666666)","(26.0, 65.0, 61.53846153846153)","(15.0, 17.5, 17.4375)","(8.0, 10.0, 9.853658536585366)","(3.7, 4.8, 4.748484848484848)","(5.5, 5.8, 5.714864864864865)"
11-01-2023 12:35:42.338414,"(10.0, 14.0, 13.893617021276595)","(3.2, 3.55, 3.538586956521739)","(10.0, 13.0, 12.51063829787234)","(51.0, 150.0, 146.66666666666666)","(26.0, 65.0, 61.53846153846153)","(15.0, 17.5, 17.4375)","(8.0, 10.0, 9.9)","(3.7, 4.8, 4.748484848484848)","(5.5, 5.8, 5.714864864864865)"
11-01-2023 12:35:43.959135,"(10.0, 14.0, 13.893617021276595)","(3.2, 3.55, 3.5360215053763437)","(10.0, 13.0, 12.426829268292684)","(51.0, 150.0, 146.66666666666666)","(26.0, 65.0, 61.53846153846153)","(15.0, 17.5, 17.4375)","(8.0, 10.0, 9.72)","(3.7, 4.8, 4.769318181818182)","(5.5, 5.8, 5.857142857142858)"
11-01-2023 12:35:45.475997,"(10.0, 14.0, 13.953947368421053)","(3.2, 3.55, 3.544957983193277)","(10.0, 12.5, 12.426829268292684)","(51.0, 150.0, 146.66666666666666)","(26.0, 65.0, 61.53846153846153)","(15.0, 17.5, 17.4375)","(8.0, 9.8, 9.72)","(3.7, 4.8, 4.758771929824562)","(5.5, 5.9, 5.862745098039215)"
11-01-2023 12:35:46.925672,"(10.0, 14.0, 13.953947368421053)","(3.2, 3.55, 3.544957983193277)","(10.0, 12.5, 12.232394366197184)","(51.0, 150.0, 146.66666666666666)","(26.0, 65.0, 61.53846153846153)","(15.0, 17.5, 17.4375)","(8.0, 9.8, 9.67945205479452)","(3.7, 4.8, 4.760360360360361)","(5.5, 6.0, 5.910256410256411)"
11-01-2023 12:35:48.421658,"(10.0, 14.0, 13.953947368421053)","(3.2, 3.55, 3.536896551724138)","(10.0, 12.5, 12.232394366197184)","(51.0, 150.0, 146.66666666666666)","(26.0, 65.0, 61.53846153846153)","(15.0, 17.5, 17.4375)","(8.0, 9.8, 9.64109589041096)","(3.7, 4.8, 4.760360360360361)","(5.5, 6.0, 5.910256410256411)"
11-01-2023 12:35:49.844237,"(10.0, 14.0, 13.953947368421053)","(3.2, 3.55, 3.5545833333333334)","(10.0, 12.5, 12.232394366197184)","(51.0, 150.0, 146.66666666666666)","(26.0, 65.0, 61.53846153846153)","(15.0, 17.5, 17.4375)","(8.0, 9.8, 9.444444444444445)","(3.7, 4.8, 4.755371900826447)","(5.5, 6.0, 5.911764705882353)"
11-01-2023 12:35:51.323333,"(10.0, 14.0, 13.953947368421053)","(3.2, 3.6, 3.5545833333333334)","(10.0, 12.5, 12.229166666666666)","(51.0, 150.0, 146.66666666666666)","(26.0, 65.0, 62.5)","(15.0, 17.5, 17.4375)","(8.0, 9.6, 9.537313432835822)","(3.7, 4.8, 4.755833333333333)","(5.5, 6.0, 5.911764705882353)"
11-01-2023 12:35:52.812585,"(10.0, 14.0, 13.911764705882353)","(3.2, 3.6, 3.5536170212765956)","(10.0, 12.5, 12.229166666666666)","(51.0, 150.0, 146.66666666666666)","(26.0, 65.0, 63.5)","(15.0, 17.5, 17.4375)","(8.0, 9.6, 9.537313432835822)","(3.7, 4.8, 4.755833333333333)","(5.5, 6.0, 5.919642857142858)"
11-01-2023 12:35:54.277887,"(10.0, 14.0, 13.884615384615385)","(3.2, 3.6, 3.567941176470588)","(10.0, 12.5, 12.229166666666666)","(51.0, 150.0, 146.66666666666666)","(26.0, 65.0, 63.5)","(15.0, 17.5, 17.342105263157894)","(8.0, 9.6, 9.43375)","(3.7, 4.8, 4.750757575757576)","(5.5, 6.0, 5.924852071005917)"
11-01-2023 12:35:55.759068,"(10.0, 14.0, 13.902777777777779)","(3.2, 3.6, 3.5630281690140846)","(10.0, 12.5, 12.229166666666666)","(51.0, 150.0, 146.66666666666666)","(26.0, 65.0, 63.125)","(15.0, 17.5, 17.342105263157894)","(8.0, 9.6, 9.290909090909091)","(3.7, 4.8, 4.750757575757576)","(5.5, 6.0, 5.924852071005917)"
11-01-2023 12:35:57.405701,"(10.0, 14.0, 13.898058252427184)","(3.2, 3.6, 3.552083333333333)","(10.0, 12.5, 12.229166666666666)","(51.0, 150.0, 146.66666666666666)","(26.0, 65.0, 63.5)","(15.0, 17.5, 17.342105263157894)","(8.0, 9.4, 9.239999999999998)","(3.7, 4.8, 4.766494845360825)","(5.5, 6.0, 5.924852071005917)"
11-01-2023 12:35:58.927408,"(10.0, 14.0, 13.895)","(3.2, 3.6, 3.555263157894737)","(10.0, 12.5, 12.229166666666666)","(51.0, 150.0, 147.14285714285714)","(26.0, 65.0, 63.5)","(14.0, 17.5, 17.342105263157894)","(8.0, 9.6, 9.497142857142856)","(3.7, 4.8, 4.766494845360825)","(5.0, 6.0, 5.924852071005917)"
11-01-2023 12:36:00.422606,"(10.0, 14.0, 13.895)","(3.2, 3.6, 3.549280575539568)","(10.0, 12.5, 12.229166666666666)","(51.0, 150.0, 147.14285714285714)","(26.0, 65.0, 63.125)","(14.0, 17.5, 17.342105263157894)","(8.0, 9.6, 9.486746987951808)","(3.7, 4.8, 4.766494845360825)","(5.0, 6.0, 5.924852071005917)"
11-01-2023 12:36:01.965853,"(10.0, 14.0, 13.895)","(3.2, 3.55, 3.549280575539568)","(10.0, 12.5, 12.229166666666666)","(51.0, 150.0, 147.14285714285714)","(26.0, 65.0, 61.8)","(14.0, 17.5, 17.342105263157894)","(8.0, 9.8, 9.49047619047619)","(3.7, 4.8, 4.776)","(5.0, 6.0, 5.924852071005917)"
11-01-2023 12:36:03.543453,"(10.0, 14.0, 13.899038461538462)","(3.2, 3.55, 3.5570833333333334)","(10.0, 12.5, 12.222222222222221)","(51.0, 150.0, 146.25)","(26.0, 65.0, 61.19047619047619)","(14.0, 17.5, 17.295454545454547)","(8.0, 9.6, 9.423076923076923)","(3.7, 4.8, 4.781142857142857)","(5.0, 6.0, 5.913605442176871)"
11-01-2023 12:36:05.156006,"(10.0, 14.0, 13.899038461538462)","(3.2, 3.6, 3.569753086419753)","(10.0, 12.5, 12.222222222222221)","(51.0, 150.0, 146.25)","(26.0, 65.0, 60.0)","(14.0, 17.5, 17.295454545454547)","(8.0, 9.6, 9.502777777777778)","(3.7, 4.8, 4.782080924855491)","(5.0, 6.0, 5.863440860215054)"
11-01-2023 12:36:06.752735,"(10.0, 14.0, 13.855)","(3.2, 3.6, 3.5677631578947366)","(10.0, 12.5, 12.210144927536232)","(51.0, 150.0, 146.25)","(26.0, 65.0, 60.0)","(14.0, 17.5, 17.295454545454547)","(8.0, 9.6, 9.502777777777778)","(3.7, 4.8, 4.780225988700565)","(5.0, 6.0, 5.876699029126214)"
11-01-2023 12:36:08.500441,"(10.0, 14.0, 13.855)","(3.1, 3.6, 3.5741071428571427)","(10.0, 12.5, 12.072916666666666)","(71.0, 150.0, 145.55555555555554)","(31.0, 65.0, 59.34782608695652)","(14.0, 17.5, 17.295454545454547)","(8.0, 9.6, 9.502777777777778)","(3.8, 4.8, 4.776344086021505)","(5.0, 6.0, 5.887111111111111)"
11-01-2023 12:36:10.090269,"(10.0, 14.0, 13.847368421052632)","(3.1, 3.6, 3.5794478527607363)","(10.0, 12.5, 11.94078947368421)","(71.0, 150.0, 145.55555555555554)","(31.0, 65.0, 59.34782608695652)","(14.0, 17.5, 17.295454545454547)","(8.0, 9.6, 9.517460317460317)","(3.8, 4.8, 4.761818181818182)","(5.0, 6.0, 5.887111111111111)"
11-01-2023 12:36:11.857093,"(10.0, 14.0, 13.847368421052632)","(3.1, 3.6, 3.5780701754385964)","(10.0, 12.0, 11.946428571428571)","(71.0, 150.0, 145.55555555555554)","(31.0, 65.0, 59.34782608695652)","(14.0, 17.5, 17.393939393939394)","(8.0, 9.6, 9.535)","(3.8, 4.8, 4.761818181818182)","(5.0, 6.0, 5.887111111111111)"
11-01-2023 12:36:13.708204,"(10.0, 14.0, 13.847368421052632)","(3.1, 3.6, 3.536734693877551)","(10.0, 12.0, 12.037735849056604)","(71.0, 150.0, 145.55555555555554)","(31.0, 65.0, 59.34782608695652)","(14.0, 18.0, 17.81578947368421)","(8.0, 9.6, 9.361194029850745)","(3.8, 4.8, 4.762882096069869)","(5.0, 6.0, 5.908426966292136)"
11-01-2023 12:36:15.625813,"(10.0, 14.0, 13.868181818181817)","(3.1, 3.55, 3.534358974358974)","(10.0, 12.5, 12.132075471698114)","(71.0, 150.0, 146.25)","(31.0, 65.0, 57.94117647058823)","(14.0, 18.0, 17.837078651685392)","(8.0, 9.6, 9.442735042735043)","(3.8, 4.8, 4.762053571428571)","(5.0, 6.0, 5.908426966292136)"
11-01-2023 12:36:17.393761,"(10.0, 14.0, 13.868181818181817)","(3.1, 3.55, 3.528883495145631)","(10.0, 12.5, 12.12)","(71.0, 150.0, 147.14285714285714)","(31.0, 60.0, 56.724137931034484)","(14.0, 18.0, 17.73076923076923)","(8.0, 9.6, 9.45)","(3.8, 4.9, 4.825531914893617)","(5.0, 6.0, 5.857627118644068)"
11-01-2023 12:36:19.153969,"(10.0, 14.0, 13.868181818181817)","(3.1, 3.55, 3.5125984251968503)","(10.0, 12.5, 12.12)","(71.0, 150.0, 147.14285714285714)","(31.0, 60.0, 56.470588235294116)","(14.0, 18.0, 17.76086956521739)","(8.0, 9.6, 9.441379310344827)","(3.8, 4.9, 4.825806451612904)","(5.0, 6.0, 5.857627118644068)"
11-01-2023 12:36:20.794992,"(10.0, 14.0, 13.868181818181817)","(3.1, 3.55, 3.5159090909090907)","(10.0, 12.5, 12.032786885245901)","(71.0, 150.0, 147.14285714285714)","(31.0, 60.0, 56.470588235294116)","(14.0, 18.0, 17.790076335877863)","(8.0, 9.6, 9.441379310344827)","(3.8, 4.9, 4.825806451612904)","(5.0, 6.0, 5.873684210526315)"
11-01-2023 12:36:22.570464,"(10.0, 14.0, 13.861904761904762)","(3.1, 3.55, 3.51)","(10.0, 12.5, 11.944444444444445)","(71.0, 150.0, 147.14285714285714)","(31.0, 60.0, 56.470588235294116)","(14.0, 18.0, 18.166666666666668)","(8.0, 9.6, 9.555555555555555)","(3.8, 4.9, 4.825806451612904)","(5.0, 6.0, 5.873684210526315)"
11-01-2023 12:36:24.223495,"(10.0, 14.0, 13.861904761904762)","(3.1, 3.55, 3.4972081218274114)","(10.0, 12.0, 12.069444444444445)","(71.0, 150.0, 147.14285714285714)","(31.0, 60.0, 56.470588235294116)","(14.0, 18.5, 18.558823529411764)","(8.0, 9.6, 9.4875)","(3.8, 4.9, 4.8136363636363635)","(5.0, 6.0, 5.8687499999999995)"
11-01-2023 12:36:25.901590,"(10.0, 14.0, 13.861904761904762)","(3.1, 3.5, 3.5059633027522934)","(10.0, 12.5, 12.037313432835822)","(71.0, 150.0, 147.14285714285714)","(31.0, 60.0, 56.470588235294116)","(14.0, 19.0, 18.576923076923077)","(8.0, 9.6, 9.54782608695652)","(3.8, 4.9, 4.814814814814815)","(5.0, 6.0, 5.8687499999999995)"
11-01-2023 12:36:27.388519,"(10.0, 14.0, 13.861904761904762)","(3.1, 3.55, 3.491764705882353)","(10.0, 12.5, 12.037313432835822)","(71.0, 150.0, 147.14285714285714)","(31.0, 60.0, 56.724137931034484)","(14.0, 19.0, 18.576923076923077)","(8.0, 9.6, 9.54782608695652)","(3.8, 4.9, 4.814814814814815)","(5.0, 6.0, 5.8687499999999995)"
11-01-2023 12:36:28.989698,"(10.0, 14.0, 13.861904761904762)","(3.1, 3.5, 3.5087982832618025)","(10.0, 12.5, 12.037313432835822)","(71.0, 150.0, 147.14285714285714)","(31.0, 60.0, 56.724137931034484)","(14.0, 19.0, 18.576923076923077)","(8.0, 9.6, 9.536)","(3.8, 4.9, 4.834905660377359)","(5.0, 6.0, 5.8687499999999995)"
11-01-2023 12:36:30.577779,"(10.0, 14.0, 13.861904761904762)","(3.1, 3.55, 3.5194267515923565)","(10.0, 12.5, 11.8659793814433)","(71.0, 150.0, 147.14285714285714)","(31.0, 60.0, 56.724137931034484)","(15.0, 19.0, 18.537037037037038)","(8.0, 9.6, 9.572881355932203)","(3.8, 4.9, 4.748771929824561)","(5.0, 6.0, 5.868235294117647)"
11-01-2023 12:36:32.199527,"(10.0, 14.0, 13.876237623762377)","(3.1, 3.55, 3.517123287671233)","(10.0, 12.0, 11.878048780487806)","(71.0, 150.0, 161.42857142857142)","(31.0, 60.0, 56.833333333333336)","(15.0, 19.0, 18.596774193548388)","(8.0, 9.6, 9.575757575757576)","(3.8, 4.8, 4.751333333333333)","(5.0, 6.0, 5.863967611336032)"
11-01-2023 12:36:33.792212,"(10.0, 14.0, 13.879807692307692)","(3.1, 3.55, 3.507983193277311)","(10.0, 12.0, 11.878048780487806)","(71.0, 170.0, 161.42857142857142)","(31.0, 60.0, 56.833333333333336)","(15.0, 19.0, 18.448275862068964)","(8.0, 9.6, 9.408510638297873)","(3.8, 4.8, 4.843478260869565)","(5.0, 6.0, 5.87870036101083)"
11-01-2023 12:36:35.341127,"(11.0, 14.0, 13.879807692307692)","(3.1, 3.55, 3.518553459119497)","(10.0, 12.0, 11.889473684210527)","(71.0, 170.0, 165.0)","(31.0, 60.0, 56.833333333333336)","(15.0, 18.5, 18.666666666666668)","(8.0, 9.6, 9.408)","(3.8, 4.9, 4.860645161290322)","(5.0, 6.0, 5.87870036101083)"
11-01-2023 12:36:36.982444,"(11.0, 14.0, 13.91578947368421)","(3.1, 3.55, 3.470550161812298)","(10.0, 12.0, 11.796875)","(71.0, 170.0, 167.0)","(31.0, 60.0, 56.833333333333336)","(15.0, 19.0, 18.190298507462686)","(8.0, 9.6, 9.4976)","(3.8, 4.9, 4.878832116788321)","(5.0, 6.0, 5.927272727272728)"
11-01-2023 12:36:38.532173,"(11.0, 14.0, 13.91578947368421)","(3.1, 3.5, 3.470550161812298)","(10.0, 12.0, 11.46)","(71.0, 170.0, 164.54545454545453)","(31.0, 60.0, 57.666666666666664)","(15.0, 18.5, 18.190298507462686)","(8.0, 9.8, 9.491044776119404)","(3.8, 4.9, 4.9255172413793105)","(5.0, 6.0, 5.927272727272728)"
11-01-2023 12:36:40.220503,"(11.0, 14.0, 13.872641509433961)","(3.1, 3.5, 3.465458937198068)","(10.0, 11.5, 11.46)","(71.0, 170.0, 164.54545454545453)","(31.0, 60.0, 57.22222222222222)","(15.0, 18.5, 18.072164948453608)","(8.0, 9.8, 9.558823529411764)","(3.8, 5.0, 5.069696969696969)","(5.0, 6.0, 5.8784452296819785)"
11-01-2023 12:36:42.004344,"(11.0, 14.0, 13.872641509433961)","(3.1, 3.5, 3.462328767123288)","(10.0, 11.5, 11.473529411764705)","(71.0, 170.0, 166.0)","(31.0, 60.0, 57.22222222222222)","(15.0, 18.5, 17.76984126984127)","(8.0, 9.6, 9.568181818181818)","(3.8, 5.1, 5.097727272727273)","(5.0, 6.0, 5.8784452296819785)"
11-01-2023 12:36:43.705192,"(11.0, 14.0, 13.872641509433961)","(3.1, 3.5, 3.5312992125984253)","(10.0, 11.5, 11.470760233918128)","(71.0, 170.0, 166.0)","(31.0, 60.0, 57.22222222222222)","(14.0, 18.0, 16.84285714285714)","(8.0, 9.6, 9.568181818181818)","(3.9, 5.1, 5.0645)","(4.8, 5.9, 5.876760563380282)"
11-01-2023 12:36:45.788732,"(11.0, 14.0, 13.872641509433961)","(3.1, 3.55, 3.532905982905983)","(10.0, 11.5, 11.789473684210526)","(71.0, 170.0, 152.0)","(31.0, 60.0, 53.91304347826087)","(14.0, 17.0, 16.083333333333332)","(8.0, 9.6, 9.957575757575757)","(3.9, 5.1, 5.204)","(4.8, 5.7, 5.690076335877863)"
11-01-2023 12:36:47.988151,"(11.0, 14.0, 13.869158878504672)","(3.1, 3.6, 3.56198347107438)","(10.0, 11.0, 10.92578125)","(71.0, 170.0, 151.53846153846155)","(31.0, 60.0, 54.193548387096776)","(14.0, 16.0, 15.963636363636363)","(8.0, 10.5, 10.066115702479339)","(3.9, 5.4, 5.325333333333333)","(4.8, 5.6, 5.591089108910891)"
11-01-2023 12:36:49.578994,"(11.0, 14.0, 13.869158878504672)","(3.1, 3.6, 3.4370460048426152)","(10.0, 11.0, 10.859154929577464)","(71.0, 170.0, 135.71428571428572)","(31.0, 60.0, 54.81481481481482)","(14.0, 16.0, 15.96078431372549)","(8.0, 10.5, 10.147887323943662)","(3.9, 5.6, 5.521978021978022)","(4.8, 5.6, 5.594736842105263)"
11-01-2023 12:36:50.950056,"(11.0, 14.0, 13.869158878504672)","(3.1, 3.45, 3.4387368421052633)","(10.0, 11.0, 10.820754716981131)","(71.0, 170.0, 134.28571428571428)","(31.0, 60.0, 54.193548387096776)","(14.0, 16.0, 15.911290322580646)","(8.0, 10.5, 10.152173913043478)","(3.9, 5.6, 5.520833333333333)","(4.8, 5.6, 5.594736842105263)"
11-01-2023 12:36:52.332020,"(11.0, 14.0, 13.869158878504672)","(3.1, 3.45, 3.4387368421052633)","(10.0, 11.0, 10.843949044585987)","(71.0, 160.0, 136.0)","(31.0, 60.0, 54.333333333333336)","(14.0, 16.0, 15.935185185185185)","(8.0, 10.5, 10.168965517241379)","(3.9, 5.6, 5.544761904761905)","(4.8, 5.6, 5.576842105263157)"
11-01-2023 12:36:53.855422,"(11.0, 14.0, 13.870535714285714)","(3.1, 3.45, 3.439205702647658)","(10.0, 11.0, 10.848765432098766)","(71.0, 160.0, 140.0)","(31.0, 60.0, 55.0)","(14.0, 16.0, 15.9125)","(8.0, 10.5, 10.24)","(3.9, 5.6, 5.707)","(4.8, 5.6, 5.576842105263157)"
11-01-2023 12:36:55.381772,"(11.0, 14.0, 13.834677419354838)","(3.1, 3.35, 3.4078125000000004)","(10.0, 11.0, 10.85759493670886)","(71.0, 160.0, 145.0)","(31.0, 60.0, 54.333333333333336)","(14.0, 16.0, 15.863636363636363)","(8.0, 10.5, 10.244117647058824)","(3.9, 5.8, 5.547058823529412)","(4.8, 5.6, 5.589655172413793)"
11-01-2023 12:36:56.807933,"(11.0, 14.0, 13.834677419354838)","(3.1, 3.45, 3.4078125000000004)","(10.0, 11.0, 10.94488188976378)","(71.0, 160.0, 146.66666666666666)","(31.0, 60.0, 54.333333333333336)","(14.0, 16.0, 15.866071428571429)","(8.0, 10.5, 10.20631067961165)","(3.9, 5.6, 5.5660194174757285)","(4.8, 5.7, 5.593922651933702)"
11-01-2023 12:36:58.219913,"(11.0, 14.0, 13.83739837398374)","(3.1, 3.45, 3.422909698996656)","(10.0, 11.0, 11.121848739495798)","(71.0, 160.0, 146.66666666666666)","(31.0, 60.0, 55.0)","(14.0, 16.0, 16.054054054054053)","(8.0, 10.5, 10.20631067961165)","(4.0, 5.7, 5.445731707317074)","(4.8, 5.7, 5.572847682119205)"
11-01-2023 12:36:59.602320,"(11.0, 14.0, 13.83739837398374)","(3.1, 3.45, 3.422909698996656)","(10.0, 11.5, 11.155629139072847)","(71.0, 160.0, 146.66666666666666)","(31.0, 60.0, 53.93939393939394)","(14.0, 16.5, 17.14)","(8.0, 10.5, 10.614525139664805)","(4.0, 5.5, 5.2880597014925375)","(4.8, 5.7, 5.622330097087378)"
11-01-2023 12:37:01.028324,"(11.0, 14.0, 13.83739837398374)","(3.1, 3.4, 3.3838461538461537)","(10.0, 11.5, 11.146258503401361)","(71.0, 160.0, 146.66666666666666)","(31.0, 60.0, 53.93939393939394)","(14.0, 17.5, 17.1734693877551)","(8.0, 11.0, 10.672985781990521)","(4.0, 5.3, 5.26)","(4.8, 5.7, 5.63984962406015)"
11-01-2023 12:37:02.670837,"(11.0, 14.0, 13.786516853932584)","(3.0, 3.4, 3.3981751824817517)","(10.0, 11.5, 11.039823008849558)","(81.0, 160.0, 150.76923076923077)","(31.0, 60.0, 54.11764705882353)","(14.0, 17.5, 17.1734693877551)","(8.0, 11.0, 10.726775956284152)","(4.0, 5.3, 5.182442748091603)","(4.8, 5.7, 5.644166666666666)"
11-01-2023 12:37:04.163092,"(11.0, 14.0, 13.786516853932584)","(3.0, 3.4, 3.3888235294117646)","(10.0, 11.5, 10.948453608247423)","(81.0, 160.0, 150.76923076923077)","(31.0, 60.0, 54.11764705882353)","(14.0, 17.5, 17.186274509803923)","(8.0, 11.0, 11.391304347826086)","(3.9, 5.2, 5.1825242718446605)","(4.8, 5.7, 5.654054054054054)"
11-01-2023 12:37:05.505771,"(11.0, 14.0, 13.831858407079647)","(3.0, 3.4, 3.3888235294117646)","(10.0, 11.0, 10.948453608247423)","(81.0, 160.0, 150.76923076923077)","(31.0, 60.0, 54.11764705882353)","(14.0, 17.5, 17.38)","(8.0, 11.5, 11.619047619047619)","(3.9, 5.2, 5.076635514018691)","(4.8, 5.7, 5.645112781954887)"
