,Hopes Girl,Weblec Breeze,Nova Cascade,Beautiful Bounty,Follow You,Shrinking
07-12-2022 13:57:44.497376,"(51.0, 210.0, 135.0)","(26.0, 60.0, 58.125)","(11.0, 16.0, 15.157894736842104)","(2.25, 2.64, 2.616)","(2.6, 3.1, 2.993333333333333)","(4.2, 5.2, 5.111111111111112)"
07-12-2022 13:57:45.412190,"(51.0, 210.0, 173.63636363636363)","(26.0, 60.0, 58.125)","(11.0, 16.0, 15.625)","(2.25, 2.62, 2.6171428571428574)","(2.6, 3.1, 2.993333333333333)","(4.2, 5.2, 5.111111111111112)"
07-12-2022 13:57:46.381822,"(51.0, 210.0, 173.63636363636363)","(31.0, 60.0, 58.125)","(11.0, 15.0, 14.952380952380953)","(2.25, 2.62, 2.617272727272727)","(2.6, 3.1, 3.006341463414634)","(4.2, 5.2, 5.111111111111112)"
07-12-2022 13:57:47.290497,"(51.0, 210.0, 173.63636363636363)","(31.0, 60.0, 58.125)","(11.0, 15.0, 14.839285714285714)","(2.25, 2.64, 2.624)","(2.6, 3.1, 3.0002597402597404)","(4.2, 5.2, 5.111111111111112)"
07-12-2022 13:57:48.193052,"(51.0, 210.0, 135.0)","(31.0, 60.0, 58.125)","(11.0, 16.0, 15.41304347826087)","(2.25, 2.64, 2.6180000000000003)","(2.6, 3.1, 3.0002597402597404)","(4.2, 5.2, 5.111111111111112)"
07-12-2022 13:57:49.173202,"(51.0, 210.0, 135.0)","(31.0, 60.0, 58.125)","(11.0, 16.0, 15.25)","(2.25, 2.64, 2.6189473684210527)","(2.6, 3.1, 3.0002597402597404)","(4.2, 5.2, 5.111111111111112)"
07-12-2022 13:57:50.140743,"(51.0, 210.0, 135.0)","(31.0, 60.0, 58.125)","(11.0, 16.0, 15.203125)","(2.25, 2.64, 2.6524137931034484)","(2.6, 3.1, 3.0002597402597404)","(4.2, 5.2, 5.111111111111112)"
07-12-2022 13:57:51.122003,"(51.0, 210.0, 135.0)","(31.0, 60.0, 58.125)","(11.0, 16.0, 15.108108108108109)","(2.25, 2.68, 2.6723809523809527)","(2.6, 3.1, 3.0002597402597404)","(4.2, 5.2, 5.111111111111112)"
07-12-2022 13:57:52.273983,"(51.0, 210.0, 135.0)","(31.0, 60.0, 58.125)","(11.0, 16.0, 15.142857142857142)","(2.25, 2.68, 2.6422222222222222)","(2.6, 3.1, 3.0002597402597404)","(4.2, 5.2, 5.111111111111112)"
07-12-2022 13:57:53.216049,"(51.0, 210.0, 135.0)","(31.0, 60.0, 58.125)","(11.0, 16.0, 15.142857142857142)","(2.25, 2.66, 2.6422222222222222)","(2.6, 3.1, 2.9853731343283583)","(4.2, 5.2, 5.111111111111112)"
07-12-2022 13:57:54.203865,"(51.0, 210.0, 135.0)","(31.0, 60.0, 58.125)","(11.0, 16.0, 15.142857142857142)","(2.25, 2.68, 2.6490322580645165)","(2.6, 3.1, 3.0002597402597404)","(4.2, 5.2, 5.08235294117647)"
07-12-2022 13:57:55.107608,"(51.0, 210.0, 135.0)","(31.0, 60.0, 58.125)","(11.0, 16.0, 15.142857142857142)","(2.25, 2.68, 2.6490322580645165)","(2.6, 3.1, 3.0002597402597404)","(4.2, 5.2, 5.104761904761905)"
07-12-2022 13:57:55.980417,"(51.0, 210.0, 135.0)","(31.0, 60.0, 58.125)","(11.0, 16.0, 15.161764705882353)","(2.25, 2.68, 2.6584615384615384)","(2.6, 3.1, 3.0002597402597404)","(4.2, 5.2, 5.104761904761905)"
07-12-2022 13:57:56.827388,"(51.0, 210.0, 135.0)","(31.0, 60.0, 58.125)","(11.0, 16.0, 15.161764705882353)","(2.25, 2.68, 2.6723809523809527)","(2.6, 3.1, 3.0002597402597404)","(4.2, 5.2, 5.104761904761905)"
07-12-2022 13:57:57.693454,"(51.0, 210.0, 172.5)","(31.0, 60.0, 58.125)","(11.0, 16.0, 15.22972972972973)","(2.25, 2.68, 2.6584615384615384)","(2.6, 3.1, 3.0002597402597404)","(4.2, 5.2, 5.112820512820513)"
07-12-2022 13:57:58.728794,"(51.0, 210.0, 172.5)","(31.0, 60.0, 58.125)","(11.0, 16.0, 15.203125)","(2.25, 2.68, 2.6490322580645165)","(2.6, 3.1, 3.0002597402597404)","(4.2, 5.2, 5.112820512820513)"
07-12-2022 13:57:59.689607,"(51.0, 210.0, 172.5)","(31.0, 60.0, 58.125)","(11.0, 16.0, 15.203125)","(2.25, 2.68, 2.6490322580645165)","(2.6, 3.1, 3.0002597402597404)","(4.2, 5.2, 5.112820512820513)"
07-12-2022 13:58:00.707526,"(51.0, 210.0, 172.5)","(31.0, 60.0, 58.125)","(11.0, 16.0, 15.015625)","(2.25, 2.68, 2.6723809523809527)","(2.6, 3.1, 3.0002597402597404)","(4.2, 5.2, 5.112820512820513)"
07-12-2022 13:58:01.694159,"(51.0, 210.0, 165.0)","(31.0, 60.0, 58.125)","(11.0, 16.0, 15.032258064516128)","(2.25, 2.68, 2.641081081081081)","(2.6, 3.1, 2.991052631578947)","(4.2, 5.2, 5.093617021276596)"
07-12-2022 13:58:02.612993,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.23529411764706)","(11.0, 16.0, 15.27027027027027)","(2.25, 2.66, 2.630810810810811)","(2.6, 3.05, 2.991052631578947)","(4.2, 5.2, 5.1722222222222225)"
07-12-2022 13:58:03.479127,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.23529411764706)","(11.0, 16.0, 15.170212765957446)","(2.25, 2.62, 2.565)","(2.6, 3.05, 3.022)","(4.2, 5.2, 5.1722222222222225)"
07-12-2022 13:58:04.430887,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.23529411764706)","(11.0, 16.0, 15.2)","(2.25, 2.62, 2.5822857142857143)","(2.6, 3.05, 3.018181818181818)","(4.2, 5.4, 5.217543859649123)"
07-12-2022 13:58:05.349826,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.23529411764706)","(11.0, 16.0, 15.2)","(2.25, 2.62, 2.5929411764705885)","(2.6, 3.05, 2.9971698113207546)","(4.2, 5.4, 5.194736842105263)"
07-12-2022 13:58:06.312714,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.23529411764706)","(11.0, 15.0, 14.8125)","(2.25, 2.62, 2.5973333333333333)","(2.6, 3.05, 2.976)","(4.2, 5.4, 5.205882352941177)"
07-12-2022 13:58:07.198778,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.125)","(11.0, 15.0, 14.653846153846153)","(2.25, 2.62, 2.5860000000000003)","(2.6, 3.0, 2.976)","(4.2, 5.4, 5.205882352941177)"
07-12-2022 13:58:08.191456,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.125)","(11.0, 15.0, 14.7)","(2.25, 2.62, 2.5908571428571427)","(2.6, 3.0, 2.974285714285714)","(4.2, 5.4, 5.205882352941177)"
07-12-2022 13:58:09.057675,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.125)","(11.0, 15.0, 14.692307692307692)","(2.25, 2.62, 2.6017857142857146)","(2.6, 3.0, 2.9595348837209303)","(4.2, 5.3, 5.209090909090909)"
07-12-2022 13:58:09.981699,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.125)","(11.0, 15.0, 14.833333333333334)","(2.25, 2.64, 2.6)","(2.6, 3.0, 2.954181818181818)","(4.2, 5.4, 5.256)"
07-12-2022 13:58:10.865865,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.125)","(11.0, 15.0, 14.772727272727273)","(2.25, 2.64, 2.608)","(2.6, 3.0, 2.952452830188679)","(4.2, 5.3, 5.2368421052631575)"
07-12-2022 13:58:11.830145,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.125)","(11.0, 16.0, 14.810344827586206)","(2.25, 2.62, 2.5883333333333334)","(2.6, 3.0, 2.9492857142857143)","(4.2, 5.3, 5.2368421052631575)"
07-12-2022 13:58:12.678464,"(51.0, 220.0, 195.0)","(31.0, 60.0, 58.125)","(11.0, 15.5, 14.73076923076923)","(2.25, 2.6, 2.5982608695652174)","(2.6, 3.0, 2.9492857142857143)","(4.2, 5.3, 5.2368421052631575)"
07-12-2022 13:58:13.567159,"(51.0, 220.0, 197.77777777777777)","(31.0, 60.0, 58.125)","(11.0, 15.5, 14.676470588235293)","(2.25, 2.64, 2.62)","(2.6, 2.98, 2.958181818181818)","(4.2, 5.3, 5.2368421052631575)"
07-12-2022 13:58:14.478682,"(51.0, 220.0, 197.77777777777777)","(31.0, 60.0, 58.125)","(11.0, 15.5, 14.441176470588236)","(2.25, 2.62, 2.6154545454545457)","(2.6, 2.98, 2.958181818181818)","(4.2, 5.3, 5.227272727272727)"
07-12-2022 13:58:15.451687,"(51.0, 220.0, 197.77777777777777)","(31.0, 60.0, 58.125)","(11.0, 15.5, 14.441176470588236)","(2.25, 2.62, 2.6154545454545457)","(2.6, 2.98, 2.958181818181818)","(4.2, 5.3, 5.227272727272727)"
07-12-2022 13:58:16.454699,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.125)","(11.0, 15.5, 14.583333333333334)","(2.25, 2.64, 2.627586206896552)","(2.6, 2.98, 2.9472727272727273)","(4.2, 5.3, 5.227272727272727)"
07-12-2022 13:58:17.463020,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.125)","(11.0, 14.5, 14.342105263157894)","(2.25, 2.64, 2.630144927536232)","(2.6, 2.98, 2.9447058823529413)","(4.2, 5.3, 5.342307692307693)"
07-12-2022 13:58:18.464531,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.125)","(11.0, 14.5, 14.25)","(2.25, 2.66, 2.638181818181818)","(2.6, 2.98, 2.9447058823529413)","(4.2, 5.4, 5.199999999999999)"
07-12-2022 13:58:19.429012,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.125)","(11.0, 14.5, 14.1875)","(2.25, 2.66, 2.638181818181818)","(2.6, 2.98, 2.9448780487804878)","(4.2, 5.3, 5.175)"
07-12-2022 13:58:20.290162,"(51.0, 220.0, 153.33333333333334)","(31.0, 60.0, 58.125)","(11.0, 14.5, 14.3125)","(2.25, 2.66, 2.638181818181818)","(2.6, 2.98, 2.9448780487804878)","(4.2, 5.3, 5.175)"
07-12-2022 13:58:21.249891,"(51.0, 220.0, 125.71428571428571)","(31.0, 60.0, 55.0)","(11.0, 14.5, 14.192307692307692)","(2.25, 2.68, 2.6571428571428575)","(2.6, 2.98, 2.939090909090909)","(4.2, 5.3, 5.1812499999999995)"
07-12-2022 13:58:22.181549,"(51.0, 220.0, 125.71428571428571)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 14.357142857142858)","(2.25, 2.68, 2.6571428571428575)","(2.6, 2.98, 2.9403669724770642)","(4.2, 5.3, 5.166666666666666)"
07-12-2022 13:58:23.076649,"(51.0, 220.0, 125.71428571428571)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 14.208333333333334)","(2.25, 2.68, 2.6571428571428575)","(2.6, 2.98, 2.9398214285714284)","(4.2, 5.3, 5.166666666666666)"
07-12-2022 13:58:24.006288,"(51.0, 220.0, 125.71428571428571)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 14.357142857142858)","(2.25, 2.72, 2.6723809523809527)","(2.6, 2.98, 2.939090909090909)","(4.2, 5.3, 5.166666666666666)"
07-12-2022 13:58:24.836703,"(51.0, 220.0, 125.71428571428571)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 14.208333333333334)","(2.25, 2.68, 2.673571428571429)","(2.6, 2.98, 2.939626168224299)","(4.2, 5.3, 5.134482758620689)"
07-12-2022 13:58:25.703687,"(51.0, 220.0, 137.5)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 14.357142857142858)","(2.25, 2.68, 2.6654545454545455)","(2.6, 2.98, 2.9354455445544554)","(4.2, 5.3, 5.134482758620689)"
07-12-2022 13:58:26.563900,"(51.0, 220.0, 146.66666666666666)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 14.096153846153847)","(2.25, 2.68, 2.673571428571429)","(2.6, 2.98, 2.9354455445544554)","(4.2, 5.3, 5.134482758620689)"
07-12-2022 13:58:27.533329,"(51.0, 220.0, 137.5)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 13.882352941176471)","(2.25, 2.68, 2.675263157894737)","(2.6, 2.98, 2.937227722772277)","(4.2, 5.3, 5.175)"
07-12-2022 13:58:28.440887,"(51.0, 220.0, 146.66666666666666)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.0, 13.9375)","(2.25, 2.68, 2.6764705882352944)","(2.6, 2.98, 2.937227722772277)","(4.2, 5.2, 5.175)"
07-12-2022 13:58:29.360508,"(51.0, 220.0, 125.71428571428571)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 13.868421052631579)","(2.25, 2.68, 2.6776470588235295)","(2.6, 2.98, 2.9369411764705884)","(4.2, 5.2, 5.14)"
07-12-2022 13:58:30.334779,"(51.0, 220.0, 125.71428571428571)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 13.868421052631579)","(2.25, 2.68, 2.678)","(2.6, 2.98, 2.942222222222222)","(4.2, 5.2, 5.14)"
07-12-2022 13:58:31.422090,"(51.0, 220.0, 125.71428571428571)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 13.868421052631579)","(2.25, 2.68, 2.653571428571429)","(2.6, 2.98, 2.9670967741935486)","(4.2, 5.2, 5.14)"
07-12-2022 13:58:32.406227,"(51.0, 220.0, 125.71428571428571)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 13.911764705882353)","(2.25, 2.68, 2.6411764705882352)","(2.6, 3.0, 2.9825925925925927)","(4.2, 5.2, 5.12962962962963)"
07-12-2022 13:58:33.310573,"(51.0, 220.0, 137.5)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 13.868421052631579)","(2.25, 2.68, 2.6411764705882352)","(2.6, 3.05, 2.9825925925925927)","(4.2, 5.2, 5.12962962962963)"
07-12-2022 13:58:34.337169,"(51.0, 220.0, 137.5)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 13.868421052631579)","(2.25, 2.68, 2.646829268292683)","(2.6, 3.05, 3.0149999999999997)","(4.2, 5.2, 5.125925925925926)"
07-12-2022 13:58:35.242620,"(51.0, 220.0, 146.66666666666666)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 13.868421052631579)","(2.25, 2.66, 2.633658536585366)","(2.6, 3.05, 3.0266666666666664)","(4.2, 5.2, 5.223076923076923)"
07-12-2022 13:58:36.157551,"(51.0, 220.0, 172.85714285714286)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 13.868421052631579)","(2.25, 2.62, 2.619591836734694)","(2.6, 3.05, 3.028)","(4.2, 5.3, 5.215)"
07-12-2022 13:58:37.205907,"(51.0, 220.0, 169.23076923076923)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 13.88888888888889)","(2.25, 2.62, 2.619591836734694)","(2.6, 3.05, 3.042222222222222)","(4.2, 5.3, 5.21304347826087)"
07-12-2022 13:58:38.209429,"(51.0, 220.0, 160.0)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 13.88888888888889)","(2.25, 2.62, 2.624)","(2.6, 3.05, 3.042222222222222)","(4.2, 5.3, 5.21304347826087)"
07-12-2022 13:58:39.145607,"(51.0, 220.0, 160.0)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 13.88888888888889)","(2.25, 2.66, 2.624)","(2.6, 3.05, 3.036)","(4.2, 5.3, 5.21304347826087)"
07-12-2022 13:58:40.142828,"(51.0, 220.0, 160.0)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 13.88888888888889)","(2.25, 2.64, 2.639090909090909)","(2.6, 3.05, 3.036)","(4.2, 5.3, 5.21304347826087)"
07-12-2022 13:58:41.054670,"(51.0, 220.0, 160.0)","(31.0, 60.0, 57.85714285714286)","(11.0, 14.5, 13.88888888888889)","(2.25, 2.64, 2.639090909090909)","(2.6, 3.05, 3.036)","(4.2, 5.3, 5.216666666666667)"
07-12-2022 13:58:41.962786,"(51.0, 220.0, 160.0)","(31.0, 60.0, 57.27272727272727)","(11.0, 14.5, 13.982758620689655)","(2.25, 2.64, 2.639090909090909)","(2.6, 3.05, 3.0332)","(4.2, 5.3, 5.1695652173913045)"
07-12-2022 13:58:42.858758,"(51.0, 220.0, 169.23076923076923)","(31.0, 75.0, 64.28571428571428)","(11.0, 14.5, 14.153846153846153)","(2.25, 2.66, 2.625714285714286)","(2.6, 3.1, 3.028)","(4.2, 5.3, 5.195348837209302)"
07-12-2022 13:58:43.742491,"(51.0, 220.0, 169.23076923076923)","(31.0, 75.0, 66.66666666666666)","(11.0, 14.5, 14.033333333333333)","(2.25, 2.66, 2.642857142857143)","(2.6, 3.1, 3.0485714285714285)","(4.2, 5.3, 5.195348837209302)"
07-12-2022 13:58:44.658477,"(51.0, 220.0, 169.23076923076923)","(31.0, 75.0, 64.28571428571428)","(11.0, 14.5, 13.863636363636363)","(2.25, 2.64, 2.636923076923077)","(2.6, 3.1, 3.0727272727272728)","(4.2, 5.2, 5.1312500000000005)"
07-12-2022 13:58:45.554311,"(51.0, 220.0, 169.23076923076923)","(31.0, 75.0, 64.28571428571428)","(11.0, 14.5, 13.742424242424242)","(2.25, 2.64, 2.626666666666667)","(2.6, 3.1, 3.0965517241379312)","(4.2, 5.2, 5.116666666666667)"
07-12-2022 13:58:46.451535,"(51.0, 220.0, 165.0)","(31.0, 75.0, 64.28571428571428)","(11.0, 14.5, 13.71875)","(2.25, 2.64, 2.624615384615385)","(2.6, 3.1, 3.0851851851851855)","(4.2, 5.2, 5.116666666666667)"
07-12-2022 13:58:47.411176,"(51.0, 190.0, 142.0)","(31.0, 70.0, 60.434782608695656)","(11.0, 14.5, 13.71875)","(2.25, 2.64, 2.624390243902439)","(2.6, 3.15, 3.16)","(4.2, 5.2, 5.097297297297297)"
07-12-2022 13:58:48.303029,"(51.0, 190.0, 135.26315789473685)","(31.0, 70.0, 60.0)","(11.0, 14.5, 13.625)","(2.25, 2.64, 2.6191304347826088)","(2.6, 3.2, 3.16)","(4.2, 5.2, 5.097297297297297)"
07-12-2022 13:58:49.311314,"(51.0, 190.0, 138.0)","(26.0, 65.0, 62.85714285714286)","(10.0, 14.5, 13.5)","(2.3, 2.62, 2.5801089918256133)","(2.6, 3.2, 3.155555555555556)","(4.2, 5.2, 5.125)"
07-12-2022 13:58:50.253132,"(51.0, 190.0, 138.0)","(26.0, 65.0, 62.0)","(10.0, 14.5, 13.583333333333334)","(2.3, 2.6, 2.560217983651226)","(2.6, 3.2, 3.1911764705882355)","(4.2, 5.2, 5.136363636363637)"
07-12-2022 13:58:51.469328,"(51.0, 190.0, 120.66666666666667)","(26.0, 65.0, 62.0)","(10.0, 14.5, 13.6)","(2.3, 2.56, 2.526181818181818)","(2.6, 3.25, 3.174324324324324)","(4.2, 5.2, 5.153846153846154)"
07-12-2022 13:58:52.609756,"(51.0, 190.0, 128.42105263157896)","(26.0, 65.0, 62.0)","(10.0, 14.5, 13.6)","(2.3, 2.58, 2.526181818181818)","(2.6, 3.25, 3.174324324324324)","(4.2, 5.2, 5.153846153846154)"
07-12-2022 13:58:53.539460,"(51.0, 190.0, 128.42105263157896)","(26.0, 65.0, 63.125)","(10.0, 14.5, 13.545454545454545)","(2.3, 2.54, 2.533846153846154)","(2.6, 3.25, 3.242857142857143)","(4.2, 5.2, 5.153846153846154)"
07-12-2022 13:58:54.584144,"(51.0, 190.0, 116.875)","(26.0, 65.0, 63.84615384615385)","(10.0, 14.5, 13.545454545454545)","(2.3, 2.56, 2.5382608695652173)","(2.6, 3.3, 3.236842105263158)","(4.2, 5.2, 5.064102564102564)"
07-12-2022 13:58:55.577065,"(51.0, 190.0, 128.42105263157896)","(26.0, 65.0, 63.75)","(10.0, 14.0, 13.545454545454545)","(2.3, 2.54, 2.5375)","(2.6, 3.25, 3.236111111111111)","(4.2, 5.1, 5.089361702127659)"
07-12-2022 13:58:56.804177,"(51.0, 190.0, 128.42105263157896)","(26.0, 65.0, 63.75)","(10.0, 14.0, 13.443396226415095)","(2.3, 2.56, 2.5102702702702704)","(2.6, 3.25, 3.4302941176470587)","(4.2, 5.2, 5.05)"
07-12-2022 13:58:58.035109,"(51.0, 180.0, 160.0)","(26.0, 55.0, 63.333333333333336)","(10.0, 13.5, 13.672727272727272)","(2.3, 2.52, 2.533)","(2.6, 3.45, 3.3224137931034483)","(4.2, 5.1, 5.044827586206896)"
07-12-2022 13:58:59.077390,"(51.0, 190.0, 128.42105263157896)","(26.0, 65.0, 63.333333333333336)","(10.0, 14.0, 13.672727272727272)","(2.25, 2.54, 2.533)","(2.7, 3.35, 3.3224137931034483)","(4.2, 5.1, 5.052)"
07-12-2022 13:59:00.192532,"(51.0, 190.0, 115.88235294117646)","(26.0, 65.0, 63.92857142857143)","(10.0, 14.0, 13.578125)","(2.25, 2.54, 2.5326315789473686)","(2.7, 3.35, 3.3192307692307694)","(4.2, 5.1, 5.052380952380952)"
07-12-2022 13:59:01.375016,"(51.0, 190.0, 116.875)","(26.0, 65.0, 63.92857142857143)","(10.0, 14.0, 13.59016393442623)","(2.25, 2.52, 2.513939393939394)","(2.7, 3.35, 3.375)","(4.2, 5.1, 5.0476190476190474)"
07-12-2022 13:59:02.479435,"(51.0, 190.0, 141.53846153846155)","(26.0, 65.0, 63.92857142857143)","(10.0, 14.0, 13.6)","(2.25, 2.52, 2.463225806451613)","(2.7, 3.4, 3.3757575757575755)","(4.2, 5.1, 5.0588235294117645)"
07-12-2022 13:59:03.527009,"(51.0, 190.0, 130.0)","(26.0, 65.0, 63.125)","(10.0, 14.0, 13.52)","(2.25, 2.5, 2.463225806451613)","(2.7, 3.4, 3.3941605839416056)","(4.2, 5.1, 5.0588235294117645)"
07-12-2022 13:59:04.476488,"(51.0, 190.0, 130.0)","(26.0, 65.0, 61.25)","(10.0, 14.0, 13.627118644067796)","(2.25, 2.5, 2.4654545454545453)","(2.7, 3.4, 3.3837662337662335)","(4.2, 5.1, 5.046511627906977)"
07-12-2022 13:59:05.523244,"(51.0, 190.0, 145.0)","(26.0, 65.0, 61.25)","(10.0, 14.0, 13.627118644067796)","(2.25, 2.5, 2.465581395348837)","(2.7, 3.45, 3.405555555555556)","(4.2, 5.1, 5.046511627906977)"
07-12-2022 13:59:06.505482,"(51.0, 190.0, 154.0)","(26.0, 65.0, 61.25)","(10.0, 14.0, 13.627118644067796)","(2.25, 2.46, 2.4446153846153846)","(2.7, 3.45, 3.415714285714286)","(4.2, 5.1, 5.046511627906977)"
07-12-2022 13:59:07.521366,"(51.0, 190.0, 154.0)","(26.0, 65.0, 61.25)","(10.0, 14.0, 13.596153846153847)","(2.25, 2.46, 2.4341935483870967)","(2.7, 3.45, 3.41969696969697)","(4.2, 5.1, 5.046511627906977)"
07-12-2022 13:59:08.538697,"(51.0, 190.0, 154.0)","(26.0, 65.0, 63.75)","(10.0, 14.0, 13.708333333333334)","(2.25, 2.48, 2.426521739130435)","(2.7, 3.45, 3.41969696969697)","(4.2, 5.1, 5.046511627906977)"
07-12-2022 13:59:09.602370,"(51.0, 190.0, 156.25)","(26.0, 65.0, 63.75)","(10.0, 14.0, 13.727272727272727)","(2.25, 2.48, 2.4426666666666668)","(2.7, 3.45, 3.4419354838709677)","(4.2, 5.1, 5.046511627906977)"
07-12-2022 13:59:10.560773,"(51.0, 190.0, 156.25)","(26.0, 65.0, 63.75)","(10.0, 14.0, 13.727272727272727)","(2.25, 2.46, 2.4426666666666668)","(2.7, 3.45, 3.4419354838709677)","(4.2, 5.1, 5.05)"
07-12-2022 13:59:11.525197,"(51.0, 190.0, 160.0)","(26.0, 65.0, 63.75)","(10.0, 14.0, 13.840909090909092)","(2.25, 2.44, 2.4375)","(2.7, 3.45, 3.4426470588235296)","(4.2, 5.1, 5.046511627906977)"
07-12-2022 13:59:12.488840,"(51.0, 150.0, 135.0)","(26.0, 65.0, 63.75)","(10.0, 14.0, 13.840909090909092)","(2.25, 2.44, 2.4371428571428573)","(2.7, 3.45, 3.477777777777778)","(4.2, 5.1, 5.046511627906977)"
07-12-2022 13:59:13.468673,"(51.0, 140.0, 125.45454545454545)","(26.0, 65.0, 61.666666666666664)","(10.0, 14.0, 13.916666666666666)","(2.25, 2.42, 2.4008)","(2.7, 3.5, 3.477777777777778)","(4.2, 5.1, 5.048780487804878)"
07-12-2022 13:59:14.427531,"(51.0, 140.0, 113.33333333333333)","(26.0, 65.0, 61.666666666666664)","(10.0, 14.0, 13.914634146341463)","(2.25, 2.48, 2.479813953488372)","(2.7, 3.5, 3.4719512195121953)","(4.2, 5.0, 4.904545454545455)"
07-12-2022 13:59:15.333740,"(51.0, 140.0, 104.44444444444444)","(31.0, 65.0, 61.666666666666664)","(10.0, 14.0, 13.935897435897436)","(2.25, 2.5, 2.480769230769231)","(2.7, 3.5, 3.4641025641025642)","(4.2, 5.0, 4.818181818181818)"
07-12-2022 13:59:16.218992,"(51.0, 140.0, 105.0)","(31.0, 65.0, 61.666666666666664)","(10.0, 14.0, 13.935897435897436)","(2.25, 2.5, 2.493884297520661)","(2.7, 3.5, 3.458823529411765)","(4.2, 4.9, 4.818181818181818)"
07-12-2022 13:59:17.260142,"(51.0, 130.0, 107.5)","(31.0, 65.0, 61.666666666666664)","(10.0, 14.0, 13.877777777777778)","(2.25, 2.5, 2.4947457627118643)","(2.7, 3.5, 3.458823529411765)","(4.2, 4.9, 4.857142857142858)"
07-12-2022 13:59:18.349328,"(51.0, 130.0, 103.75)","(31.0, 65.0, 61.666666666666664)","(10.0, 14.0, 13.972222222222221)","(2.2, 2.5, 2.4857142857142858)","(2.8, 3.5, 3.4388888888888887)","(4.2, 4.9, 4.857142857142858)"
07-12-2022 13:59:19.389097,"(51.0, 130.0, 103.75)","(31.0, 65.0, 61.666666666666664)","(10.0, 14.0, 13.972222222222221)","(2.2, 2.5, 2.4857142857142858)","(2.8, 3.5, 3.4388888888888887)","(4.2, 4.9, 4.857142857142858)"
07-12-2022 13:59:20.350806,"(51.0, 130.0, 103.75)","(31.0, 65.0, 61.666666666666664)","(10.0, 14.0, 13.972222222222221)","(2.2, 2.5, 2.4857142857142858)","(2.8, 3.5, 3.4388888888888887)","(4.2, 4.9, 4.857142857142858)"
07-12-2022 13:59:21.259368,"(51.0, 130.0, 103.75)","(31.0, 65.0, 61.666666666666664)","(10.0, 14.0, 13.972222222222221)","(2.2, 2.5, 2.4957746478873237)","(2.8, 3.5, 3.455263157894737)","(4.2, 4.9, 4.821052631578947)"
07-12-2022 13:59:22.233996,"(51.0, 130.0, 103.75)","(31.0, 65.0, 61.666666666666664)","(10.0, 14.0, 13.972222222222221)","(2.2, 2.5, 2.495890410958904)","(2.8, 3.5, 3.455263157894737)","(4.2, 4.9, 4.821052631578947)"
07-12-2022 13:59:23.196250,"(51.0, 130.0, 103.75)","(31.0, 65.0, 61.666666666666664)","(10.0, 14.0, 13.972222222222221)","(2.2, 2.5, 2.495890410958904)","(2.8, 3.5, 3.4575)","(4.2, 4.9, 4.804545454545455)"
07-12-2022 13:59:24.296951,"(51.0, 130.0, 103.75)","(31.0, 65.0, 61.666666666666664)","(10.0, 14.0, 13.972222222222221)","(2.2, 2.5, 2.495064935064935)","(2.8, 3.5, 3.486)","(4.2, 4.9, 4.81875)"
07-12-2022 13:59:25.294012,"(51.0, 130.0, 110.0)","(31.0, 70.0, 64.54545454545455)","(10.0, 14.0, 13.846153846153847)","(2.2, 2.46, 2.4505)","(2.8, 3.6, 3.486)","(4.2, 5.0, 4.86923076923077)"
