,Screaming Izzy,Echo Chamber,Blue Ability,Wood Carrier,Blazin Fury,Dr Cinny,Tinker Dan,Mekong Tash
07-01-2023 10:07:08.231301,"(31.0, 70.0, 62.72727272727273)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8125)","(3.5, 4.3, 4.044444444444444)","(71.0, 140.0, 114.54545454545455)","(3.1, 3.55, 3.51)","(2.7, 3.55, 3.515116279069767)","(7.0, 9.2, 8.7875)"
07-01-2023 10:07:09.267109,"(31.0, 70.0, 62.5)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8125)","(3.5, 4.3, 4.044444444444444)","(71.0, 140.0, 114.54545454545455)","(3.1, 3.55, 3.51)","(2.7, 3.55, 3.517857142857143)","(7.0, 9.2, 8.806896551724137)"
07-01-2023 10:07:10.345281,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8)","(3.5, 4.3, 4.18780487804878)","(71.0, 140.0, 120.0)","(3.1, 3.55, 3.51)","(2.7, 3.55, 3.517857142857143)","(7.0, 9.2, 8.963636363636363)"
07-01-2023 10:07:11.439413,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8)","(3.5, 4.3, 4.18780487804878)","(71.0, 140.0, 120.0)","(3.1, 3.55, 3.5175)","(2.7, 3.55, 3.520731707317073)","(7.0, 9.0, 8.82)"
07-01-2023 10:07:12.568288,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8)","(3.5, 4.3, 4.18780487804878)","(71.0, 140.0, 120.0)","(3.1, 3.55, 3.484375)","(2.7, 3.55, 3.520731707317073)","(7.0, 9.2, 8.853846153846153)"
07-01-2023 10:07:13.635684,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.8)","(3.5, 4.3, 4.199999999999999)","(71.0, 140.0, 120.0)","(3.1, 3.5, 3.484375)","(2.7, 3.55, 3.520731707317073)","(7.0, 9.2, 8.853846153846153)"
07-01-2023 10:07:14.689756,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 86.66666666666667)","(18.0, 27.0, 26.8)","(3.5, 4.3, 4.20952380952381)","(71.0, 140.0, 120.0)","(3.1, 3.5, 3.484375)","(2.7, 3.55, 3.519230769230769)","(7.0, 9.2, 8.853846153846153)"
07-01-2023 10:07:15.816679,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.76923076923077)","(3.5, 4.3, 4.20952380952381)","(71.0, 140.0, 124.0)","(3.1, 3.5, 3.4895833333333335)","(2.7, 3.55, 3.49375)","(7.0, 9.2, 8.853846153846153)"
07-01-2023 10:07:16.788136,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.76923076923077)","(3.5, 4.3, 4.20952380952381)","(71.0, 130.0, 124.0)","(3.1, 3.5, 3.4895833333333335)","(2.7, 3.55, 3.5081395348837208)","(7.0, 9.2, 8.853846153846153)"
07-01-2023 10:07:17.843933,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.76923076923077)","(3.5, 4.3, 4.20952380952381)","(71.0, 130.0, 124.0)","(3.1, 3.5, 3.4895833333333335)","(2.7, 3.55, 3.5081395348837208)","(7.0, 9.2, 8.853846153846153)"
07-01-2023 10:07:18.914932,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.76923076923077)","(3.5, 4.3, 4.202222222222222)","(71.0, 130.0, 124.0)","(3.1, 3.5, 3.5)","(2.7, 3.55, 3.493)","(7.0, 9.2, 8.82)"
07-01-2023 10:07:19.941365,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.76923076923077)","(3.5, 4.3, 4.20952380952381)","(71.0, 130.0, 124.0)","(3.1, 3.55, 3.4985714285714287)","(2.7, 3.55, 3.493)","(7.0, 9.2, 8.82)"
07-01-2023 10:07:21.019844,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.76923076923077)","(3.5, 4.3, 4.20952380952381)","(71.0, 130.0, 124.0)","(3.1, 3.55, 3.49375)","(2.8, 3.55, 3.493)","(7.0, 9.2, 8.82)"
07-01-2023 10:07:22.102731,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.76923076923077)","(3.5, 4.3, 4.197872340425532)","(71.0, 130.0, 124.0)","(3.1, 3.55, 3.501851851851852)","(2.8, 3.55, 3.493)","(7.0, 9.2, 9.04)"
07-01-2023 10:07:23.122084,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 85.78947368421052)","(18.0, 27.0, 26.76923076923077)","(3.5, 4.3, 4.185714285714285)","(71.0, 130.0, 124.0)","(3.1, 3.55, 3.501851851851852)","(2.8, 3.55, 3.493)","(7.0, 9.2, 8.93)"
07-01-2023 10:07:24.141060,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 82.22222222222223)","(18.0, 27.0, 26.76923076923077)","(3.5, 4.3, 4.182926829268292)","(71.0, 130.0, 124.0)","(3.1, 3.55, 3.486842105263158)","(2.8, 3.55, 3.500862068965517)","(7.0, 9.2, 9.04)"
07-01-2023 10:07:25.244532,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 82.22222222222223)","(18.0, 27.0, 26.76923076923077)","(3.5, 4.3, 4.18)","(71.0, 130.0, 124.0)","(3.1, 3.5, 3.486842105263158)","(2.8, 3.55, 3.500862068965517)","(7.0, 9.2, 8.93)"
07-01-2023 10:07:26.312813,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 82.22222222222223)","(18.0, 27.0, 26.76923076923077)","(3.5, 4.3, 4.18)","(71.0, 130.0, 122.5)","(3.1, 3.5, 3.486842105263158)","(2.8, 3.55, 3.500862068965517)","(7.0, 9.2, 9.04)"
07-01-2023 10:07:27.432637,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 79.56521739130434)","(18.0, 27.0, 26.76923076923077)","(3.5, 4.3, 4.18)","(71.0, 130.0, 122.5)","(3.1, 3.5, 3.488888888888889)","(2.8, 3.55, 3.500862068965517)","(7.0, 9.2, 9.04)"
07-01-2023 10:07:28.582673,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 79.56521739130434)","(18.0, 27.0, 23.25)","(3.5, 4.3, 4.1952380952380945)","(71.0, 130.0, 124.0)","(3.1, 3.5, 3.488235294117647)","(2.8, 3.55, 3.490625)","(7.0, 9.2, 9.0)"
07-01-2023 10:07:29.756960,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 79.56521739130434)","(18.0, 27.0, 23.666666666666668)","(3.5, 4.3, 4.183333333333333)","(71.0, 130.0, 126.36363636363636)","(3.1, 3.5, 3.488235294117647)","(2.8, 3.55, 3.5036585365853656)","(7.0, 9.2, 9.031578947368422)"
07-01-2023 10:07:30.875166,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 79.56521739130434)","(18.0, 27.0, 23.666666666666668)","(3.5, 4.3, 4.180851063829787)","(71.0, 130.0, 126.36363636363636)","(3.1, 3.5, 3.507142857142857)","(2.8, 3.55, 3.5025)","(7.0, 9.2, 9.11111111111111)"
07-01-2023 10:07:31.919500,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 79.56521739130434)","(18.0, 26.0, 22.32)","(3.5, 4.3, 4.176)","(71.0, 130.0, 126.66666666666667)","(3.1, 3.55, 3.485294117647059)","(2.8, 3.55, 3.4972222222222222)","(7.0, 9.2, 8.982608695652175)"
07-01-2023 10:07:33.032259,"(31.0, 70.0, 64.54545454545455)","(51.0, 90.0, 79.56521739130434)","(18.0, 26.0, 22.32)","(3.5, 4.3, 4.211764705882353)","(71.0, 130.0, 126.36363636363637)","(3.1, 3.5, 3.4208333333333334)","(2.8, 3.55, 3.4941176470588236)","(7.0, 9.4, 9.34)"
07-01-2023 10:07:34.120539,"(31.0, 70.0, 66.05263157894737)","(51.0, 90.0, 80.0)","(18.0, 26.0, 22.96551724137931)","(3.5, 4.3, 4.209090909090909)","(71.0, 140.0, 126.36363636363637)","(3.1, 3.45, 3.588495575221239)","(2.8, 3.55, 3.466)","(7.0, 9.4, 9.494545454545454)"
07-01-2023 10:07:35.145443,"(31.0, 70.0, 66.5909090909091)","(51.0, 90.0, 81.53846153846153)","(18.0, 26.0, 22.96551724137931)","(3.5, 4.3, 4.209090909090909)","(71.0, 140.0, 118.33333333333333)","(3.1, 3.6, 3.5370370370370368)","(2.8, 3.55, 3.4784090909090906)","(7.0, 9.8, 9.425)"
07-01-2023 10:07:36.248248,"(31.0, 70.0, 65.26315789473685)","(51.0, 90.0, 79.0909090909091)","(18.0, 25.0, 22.6)","(3.5, 4.3, 4.209090909090909)","(71.0, 130.0, 124.16666666666666)","(3.1, 3.55, 3.5365384615384614)","(2.8, 3.55, 3.4784090909090906)","(7.0, 9.8, 9.219354838709677)"
07-01-2023 10:07:37.367263,"(31.0, 70.0, 65.5)","(51.0, 90.0, 80.0)","(18.0, 25.0, 23.125)","(3.5, 4.3, 4.209090909090909)","(71.0, 130.0, 125.0)","(3.1, 3.55, 3.5364341085271316)","(2.8, 3.55, 3.4784090909090906)","(7.0, 9.8, 9.36)"
07-01-2023 10:07:38.455818,"(31.0, 70.0, 65.5)","(51.0, 90.0, 80.0)","(18.0, 25.0, 22.352941176470587)","(3.5, 4.3, 4.1875)","(71.0, 130.0, 115.0)","(3.1, 3.55, 3.5364341085271316)","(2.8, 3.55, 3.4692307692307693)","(7.0, 9.6, 9.276190476190475)"
07-01-2023 10:07:39.548233,"(31.0, 70.0, 65.5)","(51.0, 90.0, 80.0)","(18.0, 24.0, 22.235294117647058)","(3.5, 4.3, 4.1875)","(71.0, 130.0, 115.0)","(3.1, 3.55, 3.5364341085271316)","(2.8, 3.55, 3.478125)","(7.0, 9.6, 9.276190476190475)"
07-01-2023 10:07:40.612662,"(31.0, 70.0, 57.142857142857146)","(51.0, 90.0, 80.0)","(18.0, 24.0, 22.636363636363637)","(3.5, 4.3, 4.1875)","(71.0, 130.0, 115.0)","(3.1, 3.55, 3.5374999999999996)","(2.8, 3.55, 3.507142857142857)","(7.0, 9.6, 9.2)"
07-01-2023 10:07:41.690178,"(31.0, 70.0, 60.0)","(51.0, 90.0, 80.0)","(18.0, 24.0, 21.5)","(3.5, 4.3, 4.1869565217391305)","(71.0, 130.0, 115.0)","(3.1, 3.55, 3.5370370370370368)","(2.8, 3.55, 3.4944444444444445)","(7.0, 9.6, 9.211428571428572)"
07-01-2023 10:07:42.709925,"(31.0, 70.0, 61.0)","(51.0, 90.0, 80.0)","(18.0, 22.0, 21.333333333333332)","(3.5, 4.3, 4.207142857142857)","(71.0, 130.0, 115.0)","(3.1, 3.55, 3.5370370370370368)","(2.8, 3.55, 3.4944444444444445)","(7.0, 9.6, 9.2)"
07-01-2023 10:07:43.761238,"(31.0, 70.0, 63.07692307692308)","(51.0, 90.0, 80.0)","(18.0, 22.0, 20.80952380952381)","(3.5, 4.3, 4.211111111111111)","(71.0, 130.0, 115.0)","(3.1, 3.55, 3.5370370370370368)","(2.8, 3.55, 3.4944444444444445)","(7.0, 9.6, 9.2)"
07-01-2023 10:07:44.865811,"(31.0, 65.0, 58.333333333333336)","(51.0, 90.0, 80.76923076923077)","(18.0, 21.0, 20.161290322580644)","(3.5, 4.3, 4.166666666666667)","(71.0, 130.0, 124.16666666666666)","(3.1, 3.55, 3.5370370370370368)","(2.8, 3.55, 3.5833333333333335)","(7.0, 9.6, 9.2)"
07-01-2023 10:07:45.997149,"(31.0, 65.0, 56.666666666666664)","(51.0, 90.0, 74.77272727272727)","(18.0, 21.0, 19.73076923076923)","(3.5, 4.2, 4.175)","(71.0, 130.0, 115.83333333333334)","(3.1, 3.55, 3.5369402985074627)","(2.8, 3.6, 3.575)","(7.0, 9.6, 9.114285714285714)"
07-01-2023 10:07:47.150870,"(31.0, 60.0, 57.5)","(51.0, 85.0, 67.95454545454545)","(18.0, 21.0, 19.875)","(3.5, 4.3, 4.204761904761905)","(71.0, 120.0, 115.83333333333334)","(3.1, 3.55, 3.5364341085271316)","(2.8, 3.6, 3.519565217391304)","(7.0, 9.4, 9.01)"
07-01-2023 10:07:48.269792,"(31.0, 60.0, 57.5)","(51.0, 85.0, 78.46153846153847)","(18.0, 20.0, 19.75)","(3.5, 4.3, 4.204761904761905)","(71.0, 120.0, 115.83333333333334)","(3.1, 3.55, 3.5379032258064513)","(2.8, 3.55, 3.511111111111111)","(7.0, 9.4, 9.08125)"
07-01-2023 10:07:49.305727,"(31.0, 60.0, 57.5)","(51.0, 80.0, 78.46153846153847)","(17.0, 20.0, 19.75)","(3.5, 4.3, 4.204761904761905)","(71.0, 120.0, 115.0)","(3.1, 3.55, 3.5385245901639344)","(2.8, 3.55, 3.5977941176470587)","(7.0, 9.4, 9.08125)"
07-01-2023 10:07:50.366300,"(31.0, 65.0, 56.42857142857143)","(51.0, 80.0, 78.46153846153847)","(17.0, 20.0, 19.625)","(3.5, 4.2, 4.158823529411765)","(71.0, 120.0, 115.0)","(3.1, 3.55, 3.5387096774193547)","(2.8, 3.6, 3.5977941176470587)","(7.0, 9.4, 9.333333333333334)"
07-01-2023 10:07:51.455441,"(31.0, 65.0, 60.5)","(51.0, 80.0, 78.46153846153847)","(17.0, 20.0, 19.25)","(3.5, 4.2, 4.1625)","(71.0, 120.0, 107.5)","(3.1, 3.55, 3.5445054945054943)","(2.8, 3.6, 3.675806451612903)","(7.0, 9.4, 9.047619047619047)"
07-01-2023 10:07:52.493261,"(31.0, 65.0, 60.714285714285715)","(51.0, 80.0, 78.88888888888889)","(17.0, 20.0, 19.444444444444443)","(3.5, 4.2, 4.18)","(71.0, 120.0, 107.5)","(3.1, 3.55, 3.6560606060606062)","(2.8, 3.7, 3.6386363636363637)","(7.0, 9.2, 8.885714285714286)"
07-01-2023 10:07:53.581219,"(31.0, 65.0, 62.0)","(51.0, 80.0, 78.88888888888889)","(17.0, 19.0, 18.924242424242426)","(3.5, 4.2, 4.166666666666666)","(71.0, 120.0, 107.5)","(3.1, 3.7, 3.6589622641509436)","(2.8, 3.7, 3.6372093023255814)","(7.0, 9.0, 8.763636363636364)"
07-01-2023 10:07:54.647047,"(31.0, 65.0, 62.0)","(51.0, 80.0, 78.66666666666666)","(17.0, 19.0, 18.916666666666668)","(3.5, 4.3, 4.171428571428571)","(71.0, 120.0, 102.5)","(3.1, 3.7, 3.669072164948454)","(2.8, 3.7, 3.6372093023255814)","(7.0, 8.8, 8.742857142857144)"
07-01-2023 10:07:55.708077,"(31.0, 65.0, 61.66666666666667)","(51.0, 80.0, 78.66666666666666)","(17.0, 19.5, 19.241935483870968)","(3.5, 4.3, 4.171428571428571)","(71.0, 120.0, 102.5)","(3.1, 3.7, 3.669072164948454)","(2.8, 3.7, 3.66)","(7.0, 8.8, 8.742857142857144)"
07-01-2023 10:07:56.762417,"(31.0, 65.0, 61.66666666666667)","(51.0, 85.0, 70.29411764705883)","(17.0, 19.5, 19.023809523809526)","(3.5, 4.3, 4.175471698113207)","(71.0, 120.0, 103.33333333333333)","(3.1, 3.7, 3.64390243902439)","(2.8, 3.7, 3.6529411764705886)","(7.0, 8.8, 8.56551724137931)"
07-01-2023 10:07:57.795374,"(31.0, 65.0, 61.8421052631579)","(51.0, 85.0, 70.60606060606061)","(17.0, 19.0, 18.77777777777778)","(3.5, 4.3, 4.175471698113207)","(71.0, 120.0, 103.33333333333333)","(3.1, 3.65, 3.64390243902439)","(2.8, 3.7, 3.6529411764705886)","(7.0, 8.6, 8.711111111111112)"
07-01-2023 10:07:58.828887,"(31.0, 65.0, 61.8421052631579)","(51.0, 85.0, 70.60606060606061)","(17.0, 19.0, 18.705882352941178)","(3.5, 4.3, 4.199999999999999)","(61.0, 120.0, 99.16666666666667)","(3.1, 3.65, 3.647938144329897)","(2.8, 3.7, 3.6384615384615384)","(7.0, 8.8, 8.705263157894736)"
07-01-2023 10:07:59.851818,"(31.0, 65.0, 61.8421052631579)","(51.0, 85.0, 70.60606060606061)","(17.0, 19.0, 18.583333333333332)","(3.5, 4.3, 4.171428571428571)","(61.0, 120.0, 100.55555555555556)","(3.1, 3.65, 3.6426470588235293)","(2.8, 3.7, 3.642105263157895)","(7.0, 9.0, 9.178378378378378)"
07-01-2023 10:08:00.962694,"(31.0, 65.0, 61.0)","(51.0, 80.0, 71.66666666666667)","(17.0, 19.0, 17.6875)","(3.5, 4.4, 4.223076923076923)","(61.0, 120.0, 100.625)","(3.1, 3.65, 3.6234375)","(2.8, 3.7, 3.65875)","(7.0, 9.2, 9.19076923076923)"
07-01-2023 10:08:02.120574,"(31.0, 60.0, 57.5)","(51.0, 75.0, 71.66666666666667)","(17.0, 19.0, 17.6875)","(3.5, 4.3, 4.144827586206897)","(61.0, 110.0, 88.57142857142857)","(3.1, 3.65, 3.6234375)","(2.8, 3.7, 3.6594594594594594)","(7.0, 9.2, 9.378571428571428)"
07-01-2023 10:08:03.221552,"(31.0, 60.0, 56.36363636363636)","(51.0, 75.0, 68.75)","(17.0, 19.0, 18.08695652173913)","(3.5, 4.3, 4.144827586206897)","(61.0, 110.0, 97.14285714285714)","(3.1, 3.65, 3.6277777777777778)","(2.8, 3.7, 3.6838888888888888)","(7.0, 9.4, 9.336507936507937)"
07-01-2023 10:08:04.285179,"(31.0, 60.0, 56.36363636363636)","(51.0, 75.0, 68.75)","(17.0, 19.0, 18.08695652173913)","(3.5, 4.3, 4.136111111111111)","(61.0, 110.0, 97.14285714285714)","(3.1, 3.65, 3.6271929824561404)","(2.8, 3.7, 3.6816455696202532)","(7.0, 9.4, 9.7)"
07-01-2023 10:08:05.347592,"(31.0, 60.0, 55.55555555555556)","(51.0, 70.0, 69.0)","(17.0, 19.0, 17.764705882352942)","(3.5, 4.3, 4.1177570093457945)","(61.0, 110.0, 97.14285714285714)","(3.1, 3.65, 3.6271929824561404)","(2.8, 3.7, 3.6838888888888888)","(7.0, 9.8, 9.276190476190475)"
07-01-2023 10:08:06.464523,"(31.0, 60.0, 55.55555555555556)","(51.0, 70.0, 69.0)","(17.0, 19.0, 17.913793103448278)","(3.5, 4.2, 4.071232876712329)","(61.0, 110.0, 92.0)","(3.1, 3.65, 3.6271929824561404)","(2.8, 3.7, 3.6838888888888888)","(7.0, 10.0, 9.460869565217392)"
07-01-2023 10:08:07.489205,"(31.0, 60.0, 55.55555555555556)","(51.0, 70.0, 69.0)","(16.0, 19.0, 17.913793103448278)","(3.5, 4.2, 4.066666666666666)","(61.0, 110.0, 84.8)","(3.1, 3.65, 3.6271929824561404)","(2.8, 3.7, 3.6876543209876544)","(7.0, 9.8, 9.255555555555555)"
07-01-2023 10:08:08.662334,"(31.0, 60.0, 55.55555555555556)","(51.0, 75.0, 73.5)","(16.0, 19.0, 17.53488372093023)","(3.5, 4.2, 4.071604938271605)","(61.0, 110.0, 80.6)","(3.1, 3.65, 3.5948979591836734)","(2.8, 3.7, 3.6876543209876544)","(7.0, 9.4, 9.242424242424242)"
07-01-2023 10:08:09.773701,"(31.0, 60.0, 55.294117647058826)","(51.0, 70.0, 68.75)","(16.0, 19.0, 17.642857142857142)","(3.5, 4.2, 4.0630434782608695)","(61.0, 110.0, 88.07692307692308)","(3.1, 3.6, 3.625)","(2.8, 3.7, 3.6876543209876544)","(7.0, 9.4, 9.242424242424242)"
07-01-2023 10:08:10.849708,"(31.0, 60.0, 54.54545454545455)","(51.0, 70.0, 68.75)","(16.0, 18.5, 17.642857142857142)","(3.5, 4.2, 4.0630434782608695)","(61.0, 110.0, 84.0909090909091)","(3.1, 3.65, 3.6515625000000003)","(2.8, 3.7, 3.685714285714286)","(7.0, 9.4, 9.242424242424242)"
07-01-2023 10:08:12.011157,"(31.0, 60.0, 56.470588235294116)","(51.0, 70.0, 68.75)","(16.0, 18.5, 17.6)","(3.5, 4.2, 4.0630434782608695)","(61.0, 110.0, 81.08695652173913)","(3.1, 3.75, 3.643478260869565)","(2.8, 3.7, 3.746686746987952)","(7.0, 9.4, 9.70967741935484)"
07-01-2023 10:08:13.116089,"(31.0, 60.0, 56.470588235294116)","(51.0, 70.0, 68.75)","(16.0, 18.5, 17.86842105263158)","(3.5, 4.2, 4.038235294117647)","(61.0, 110.0, 81.85185185185185)","(3.1, 3.65, 3.7979166666666666)","(2.8, 3.75, 3.7979020979020977)","(7.0, 9.8, 8.54375)"
07-01-2023 10:08:14.157043,"(31.0, 60.0, 53.333333333333336)","(51.0, 75.0, 66.25)","(16.0, 19.0, 17.49122807017544)","(3.5, 4.1, 4.038235294117647)","(61.0, 110.0, 81.85185185185185)","(3.1, 3.8, 3.846969696969697)","(2.8, 3.8, 3.7979020979020977)","(7.0, 9.2, 8.73913043478261)"
07-01-2023 10:08:15.246371,"(31.0, 60.0, 53.333333333333336)","(51.0, 75.0, 63.75)","(16.0, 19.0, 17.40909090909091)","(3.5, 4.1, 4.05)","(61.0, 110.0, 81.85185185185185)","(3.1, 3.85, 3.841304347826087)","(2.8, 3.8, 3.796319018404908)","(7.0, 9.0, 8.73913043478261)"
07-01-2023 10:08:16.336727,"(31.0, 60.0, 53.333333333333336)","(51.0, 75.0, 63.75)","(16.0, 19.0, 17.359375)","(3.5, 4.1, 4.055405405405406)","(61.0, 110.0, 81.85185185185185)","(3.1, 3.85, 3.841304347826087)","(2.8, 3.8, 3.796319018404908)","(7.0, 9.0, 8.73913043478261)"
07-01-2023 10:08:17.432772,"(31.0, 60.0, 53.333333333333336)","(51.0, 75.0, 63.75)","(16.0, 19.0, 17.359375)","(3.5, 4.1, 4.045121951219512)","(61.0, 110.0, 88.46153846153845)","(3.1, 3.85, 3.8403225806451613)","(2.8, 3.8, 3.783333333333333)","(7.0, 9.0, 8.633333333333333)"
07-01-2023 10:08:18.550516,"(31.0, 55.0, 51.875)","(51.0, 70.0, 64.54545454545455)","(16.0, 19.0, 17.21276595744681)","(3.5, 4.1, 4.023584905660377)","(61.0, 100.0, 88.46153846153845)","(3.1, 3.85, 3.8125)","(2.8, 3.85, 3.8275862068965516)","(7.0, 8.8, 8.545454545454547)"
07-01-2023 10:08:19.682553,"(31.0, 55.0, 51.875)","(51.0, 70.0, 64.54545454545455)","(16.0, 19.0, 17.46875)","(3.5, 4.1, 4.001219512195122)","(61.0, 100.0, 88.46153846153845)","(3.1, 3.85, 3.7177966101694917)","(2.8, 3.85, 3.846212121212121)","(7.0, 8.8, 8.545454545454547)"
07-01-2023 10:08:20.823609,"(31.0, 55.0, 53.0)","(51.0, 70.0, 64.54545454545455)","(16.0, 18.5, 17.46875)","(3.5, 4.1, 4.001219512195122)","(61.0, 100.0, 87.3076923076923)","(3.1, 3.85, 3.757142857142857)","(2.8, 3.85, 3.8472868217054264)","(7.0, 8.8, 8.56)"
07-01-2023 10:08:21.949460,"(31.0, 55.0, 54.285714285714285)","(51.0, 70.0, 56.666666666666664)","(16.0, 18.5, 17.430232558139537)","(3.5, 4.1, 4.022413793103448)","(61.0, 100.0, 87.3076923076923)","(3.1, 3.8, 3.71)","(2.8, 3.85, 3.8472868217054264)","(7.0, 8.8, 8.56)"
07-01-2023 10:08:22.931431,"(31.0, 55.0, 54.285714285714285)","(51.0, 70.0, 60.76923076923077)","(16.0, 18.5, 17.430232558139537)","(3.5, 4.1, 4.022413793103448)","(61.0, 100.0, 87.3076923076923)","(3.1, 3.8, 3.71)","(2.8, 3.85, 3.8472868217054264)","(7.0, 8.8, 8.56)"
07-01-2023 10:08:23.994698,"(31.0, 55.0, 54.285714285714285)","(51.0, 70.0, 60.76923076923077)","(16.0, 18.5, 17.678571428571427)","(3.5, 4.1, 4.022413793103448)","(61.0, 100.0, 87.3076923076923)","(3.1, 3.8, 3.701339285714286)","(2.8, 3.85, 3.89)","(7.0, 8.8, 8.56)"
07-01-2023 10:08:25.067310,"(31.0, 55.0, 54.285714285714285)","(51.0, 70.0, 60.76923076923077)","(16.0, 18.5, 17.678571428571427)","(3.5, 4.1, 3.988888888888889)","(61.0, 100.0, 85.0)","(3.1, 3.85, 3.701304347826087)","(2.8, 3.9, 3.891121495327103)","(7.0, 8.8, 8.56)"
07-01-2023 10:08:26.061868,"(31.0, 55.0, 53.75)","(51.0, 60.0, 57.5)","(16.0, 18.5, 17.632075471698112)","(3.5, 4.1, 3.988888888888889)","(61.0, 110.0, 87.14285714285714)","(3.1, 3.85, 3.7011904761904764)","(2.8, 3.9, 3.891121495327103)","(7.0, 8.8, 8.56)"
07-01-2023 10:08:27.153501,"(31.0, 55.0, 53.75)","(51.0, 60.0, 59.0)","(16.0, 18.5, 17.934782608695652)","(3.5, 4.1, 3.9695652173913043)","(61.0, 110.0, 81.85185185185185)","(3.1, 3.85, 3.7011904761904764)","(2.8, 3.9, 3.9363636363636365)","(7.0, 8.8, 8.48)"
07-01-2023 10:08:28.184095,"(31.0, 55.0, 53.75)","(51.0, 60.0, 59.0)","(16.0, 18.5, 17.71212121212121)","(3.5, 4.1, 3.9695652173913043)","(61.0, 110.0, 86.96969696969697)","(3.1, 3.85, 3.7011904761904764)","(2.9, 3.95, 3.9266666666666667)","(7.0, 8.8, 8.48)"
07-01-2023 10:08:29.200623,"(31.0, 55.0, 53.75)","(51.0, 70.0, 62.5)","(16.0, 18.5, 17.155172413793103)","(3.5, 3.95, 3.914705882352941)","(61.0, 110.0, 86.96969696969697)","(3.1, 3.85, 3.7523809523809524)","(2.9, 3.95, 3.94)","(7.0, 8.8, 8.472727272727273)"
07-01-2023 10:08:30.249540,"(31.0, 55.0, 53.75)","(51.0, 70.0, 65.0)","(16.0, 18.0, 17.2)","(3.5, 3.95, 3.914705882352941)","(61.0, 110.0, 86.96969696969697)","(3.1, 3.8, 3.7333333333333334)","(2.9, 3.95, 3.93)","(7.0, 8.8, 8.636363636363637)"
07-01-2023 10:08:31.374844,"(31.0, 55.0, 53.75)","(51.0, 70.0, 64.41176470588235)","(16.0, 18.0, 17.23076923076923)","(3.4, 4.0, 3.9321428571428574)","(61.0, 110.0, 87.3913043478261)","(3.2, 3.8, 3.7375)","(2.9, 3.95, 3.9450000000000003)","(7.0, 8.8, 8.891891891891891)"
07-01-2023 10:08:32.470176,"(31.0, 60.0, 59.23076923076923)","(51.0, 75.0, 62.61904761904762)","(16.0, 18.0, 17.214285714285715)","(3.4, 3.95, 3.927777777777778)","(61.0, 90.0, 82.17391304347827)","(3.2, 3.75, 3.7)","(2.9, 3.95, 3.958064516129032)","(7.0, 9.0, 8.847619047619048)"
07-01-2023 10:08:33.630358,"(31.0, 60.0, 57.61904761904762)","(51.0, 75.0, 62.61904761904762)","(16.0, 18.0, 17.214285714285715)","(3.4, 3.95, 3.9404761904761907)","(61.0, 90.0, 82.17391304347827)","(3.2, 3.75, 3.615873015873016)","(2.9, 4.0, 3.9566666666666666)","(7.0, 9.0, 8.879999999999999)"
07-01-2023 10:08:34.794218,"(31.0, 60.0, 57.61904761904762)","(51.0, 75.0, 62.61904761904762)","(16.0, 18.0, 17.214285714285715)","(3.4, 3.95, 3.9482142857142857)","(61.0, 90.0, 82.17391304347827)","(3.2, 3.7, 3.615873015873016)","(2.9, 4.0, 3.9566666666666666)","(7.0, 9.0, 8.818181818181818)"
