,Stella Star,Madi Moonshine,Destini Fresco,Magic Zimba,Elektra Storm,Up There Rocco
08-01-2023 17:06:19.135953,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 34.375)","(12.0, 30.0, 19.72222222222222)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:20.369969,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 34.375)","(12.0, 30.0, 19.72222222222222)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:22.141384,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 34.375)","(12.0, 30.0, 19.72222222222222)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:23.449396,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 34.375)","(12.0, 30.0, 19.72222222222222)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:24.609237,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 34.375)","(12.0, 30.0, 19.72222222222222)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:25.766091,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 34.375)","(12.0, 30.0, 19.72222222222222)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:26.773521,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 34.375)","(12.0, 30.0, 19.72222222222222)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:27.868119,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 34.375)","(12.0, 30.0, 19.72222222222222)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:29.082561,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 34.375)","(12.0, 30.0, 19.72222222222222)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:30.217480,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 34.375)","(12.0, 30.0, 19.72222222222222)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:31.191581,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 34.375)","(12.0, 30.0, 19.72222222222222)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:32.127167,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 30.0, 19.72222222222222)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:33.127299,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 30.0, 19.72222222222222)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:34.200236,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 30.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:35.302461,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:36.445557,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:37.541802,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:38.469566,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:39.505702,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:40.571141,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:41.574334,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:42.686079,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:43.854009,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:44.887928,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:45.907629,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:46.985721,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:48.018528,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:49.045843,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:50.150632,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:51.138941,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:52.096843,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:53.205945,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:54.340538,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:55.460555,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:56.461168,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:57.446863,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:58.472736,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:06:59.485679,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:00.531021,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:01.538062,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:02.550485,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:03.545457,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:04.555140,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:05.664962,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:06.708290,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:07.769344,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:08.847940,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:09.801410,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:10.937006,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:12.081228,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:13.229008,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:14.441755,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:16.138352,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:17.430076,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:18.647171,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:19.665480,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:20.844768,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:22.034601,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:23.146135,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:24.239413,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:25.127376,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:26.200830,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:27.353594,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:28.430014,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:29.469870,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:30.534397,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:31.444141,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:32.435908,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:33.548666,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:34.603079,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:35.687848,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:36.695672,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:37.706741,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:38.687202,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:39.653988,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 20.61111111111111)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:40.644755,"(9.0, 20.0, 14.4)","(31.0, 110.0, 56.25)","(8.0, 16.0, 9.0)","(14.0, 65.0, 37.77777777777778)","(12.0, 32.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:41.697958,"(9.0, 20.0, 12.8)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 9.0)","(14.0, 65.0, 34.375)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:42.749287,"(9.0, 20.0, 12.246153846153847)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 10.781818181818181)","(14.0, 65.0, 34.375)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:43.686120,"(9.0, 20.0, 12.8)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.216666666666665)","(14.0, 65.0, 34.375)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:44.695726,"(9.0, 20.0, 12.8)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.216666666666665)","(14.0, 65.0, 37.77777777777778)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:45.672186,"(9.0, 20.0, 12.8)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.216666666666665)","(14.0, 65.0, 37.77777777777778)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:46.537449,"(9.0, 20.0, 11.75)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 10.4)","(14.0, 65.0, 37.77777777777778)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:47.527016,"(9.0, 20.0, 11.75)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 10.4)","(14.0, 65.0, 37.77777777777778)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:48.549489,"(9.0, 20.0, 12.107692307692307)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 8.825)","(14.0, 65.0, 37.77777777777778)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:49.532560,"(9.0, 20.0, 12.107692307692307)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 8.825)","(14.0, 65.0, 37.77777777777778)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:50.478644,"(9.0, 20.0, 11.75)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 10.4)","(14.0, 65.0, 37.77777777777778)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:51.465827,"(9.0, 20.0, 11.75)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 10.4)","(14.0, 65.0, 37.77777777777778)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:52.382905,"(9.0, 20.0, 11.75)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 10.4)","(14.0, 65.0, 37.77777777777778)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:53.253239,"(9.0, 20.0, 11.75)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 10.4)","(14.0, 65.0, 37.77777777777778)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:54.196052,"(9.0, 20.0, 12.523076923076923)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 37.77777777777778)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:55.176992,"(9.0, 20.0, 12.523076923076923)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 37.77777777777778)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:56.169142,"(9.0, 20.0, 12.523076923076923)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 37.77777777777778)","(12.0, 28.0, 26.166666666666664)","(1.18, 1.48, 1.4490625)"
08-01-2023 17:07:57.090589,"(9.0, 20.0, 12.523076923076923)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 37.77777777777778)","(12.0, 28.0, 24.954545454545453)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:57.988941,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 37.77777777777778)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:58.946670,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 37.77777777777778)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:07:59.827368,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 37.77777777777778)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:08:00.753534,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 37.77777777777778)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:08:01.747486,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 42.95454545454545)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:08:02.676928,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 42.95454545454545)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:08:03.548692,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 42.95454545454545)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:08:04.458622,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 42.95454545454545)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:08:05.390516,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 42.95454545454545)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:08:06.338598,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 42.95454545454545)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:08:07.339784,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 42.95454545454545)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:08:08.358229,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 42.95454545454545)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.446629213483146)"
08-01-2023 17:08:09.379749,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 11.036363636363635)","(14.0, 65.0, 42.95454545454545)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.2757142857142858)"
08-01-2023 17:08:10.351131,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 12.2)","(14.0, 65.0, 42.95454545454545)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.2757142857142858)"
08-01-2023 17:08:11.264210,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 12.2)","(14.0, 65.0, 42.95454545454545)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.2757142857142858)"
08-01-2023 17:08:12.119171,"(9.0, 20.0, 14.0)","(31.0, 110.0, 47.45454545454545)","(8.0, 16.0, 12.2)","(14.0, 65.0, 42.95454545454545)","(12.0, 30.0, 24.954545454545453)","(1.18, 1.48, 1.2757142857142858)"
