,Office Bad Boy,Matai Reactor,Perfect Feeling,Duke Nz,Bettor Rocknroll,After Darn,Jang Pel,Abbey Diadema,Regal Nightshade Nz
07-12-2022 18:23:17.401972,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.85, 3.23)","(31.0, 70.0, 44.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:23:19.107110,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.85, 3.23)","(31.0, 70.0, 44.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:23:20.927601,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.85, 3.36)","(31.0, 70.0, 61.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 17.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:22.772689,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.8, 3.36)","(31.0, 70.0, 61.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 17.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:24.279634,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.8, 3.1966666666666668)","(31.0, 70.0, 61.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:23:25.846065,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.75, 3.28)","(31.0, 70.0, 60.285714285714285)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:23:27.365488,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 4.0, 3.28)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 17.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:28.888395,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.85, 2.9953846153846153)","(31.0, 70.0, 47.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 17.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:30.477628,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.9, 3.2133333333333334)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:23:32.185419,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.8, 2.983846153846154)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:23:33.842113,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.75, 3.36)","(31.0, 70.0, 47.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:23:35.456539,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.8, 3.1775)","(31.0, 70.0, 59.714285714285715)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 17.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:36.958700,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.95, 3.2466666666666666)","(31.0, 70.0, 60.285714285714285)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 17.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:38.518981,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.9, 3.23)","(31.0, 70.0, 60.857142857142854)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 17.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:40.180079,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.54)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.85, 3.23)","(31.0, 70.0, 60.857142857142854)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 17.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:41.686710,"(4.8, 7.8, 7.0125)","(3.3, 4.3, 3.566666666666667)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.85, 3.27)","(31.0, 70.0, 60.857142857142854)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 17.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:43.160649,"(4.8, 7.8, 7.0125)","(3.3, 4.0, 3.7249999999999996)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.85, 3.23)","(31.0, 70.0, 60.857142857142854)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 17.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:44.596667,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.5)","(9.0, 99999, 99990)","(2.7, 3.85, 3.23)","(31.0, 70.0, 60.857142857142854)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 17.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:46.012283,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 10.833333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.385)","(31.0, 70.0, 60.857142857142854)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 17.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:47.362204,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.5, 10.833333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.385)","(31.0, 70.0, 60.857142857142854)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 17.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:48.692512,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.5, 10.833333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.385)","(31.0, 70.0, 47.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:23:50.068945,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.5, 10.833333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.23)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:23:51.627899,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.0)","(9.0, 99999, 99990)","(2.7, 3.85, 3.5066666666666664)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 17.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:53.572152,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.5, 10.833333333333334)","(9.0, 99999, 99990)","(2.7, 3.8, 3.5066666666666664)","(31.0, 70.0, 47.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 17.0)","(17.0, 99999, 99990)"
07-12-2022 18:23:55.192488,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.5, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:23:57.041279,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:23:58.744414,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 47.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:00.086312,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:01.544917,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:02.924226,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 47.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:04.292875,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 47.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:05.657614,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 47.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:07.041435,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 47.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:08.428100,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:09.767758,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:11.042785,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 47.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:12.437310,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 47.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:13.842271,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 47.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:15.158728,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:16.447682,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:17.739259,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:19.059475,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 47.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:20.416348,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 47.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:21.807675,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:23.256360,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 47.333333333333336)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:24.557365,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:25.986224,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 61.5)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:27.445874,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:28.786724,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:30.320382,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:31.721317,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:33.073555,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 10.666666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.52)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:34.471125,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.0, 11.166666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.5066666666666664)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:35.935509,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.5, 11.166666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.5066666666666664)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:37.297672,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.5, 11.166666666666666)","(9.0, 99999, 99990)","(2.7, 3.8, 3.5066666666666664)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:38.769982,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 12.5, 10.875)","(9.0, 99999, 99990)","(2.7, 3.8, 3.315)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:40.339507,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.5, 12.0)","(9.0, 99999, 99990)","(2.7, 3.75, 3.315)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:41.849531,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.5, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.75, 3.5)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:43.303524,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.8, 3.5)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:44.840605,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.8, 3.5)","(31.0, 70.0, 54.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:46.221983,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.8, 3.5)","(31.0, 70.0, 54.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:47.538521,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.8, 3.32)","(31.0, 70.0, 54.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:48.948145,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.95, 3.4)","(31.0, 70.0, 54.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:50.291531,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.9, 3.4)","(31.0, 70.0, 54.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:51.603486,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.9, 3.4)","(31.0, 70.0, 54.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:53.022952,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 70.0, 54.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:54.275302,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 70.0, 54.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:55.415071,"(4.8, 7.8, 7.0125)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 70.0, 54.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:56.530466,"(4.8, 7.8, 6.075)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 70.0, 54.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:57.855714,"(4.8, 7.8, 5.800000000000001)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 70.0, 54.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:24:59.147637,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:00.560695,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:01.862442,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:03.264064,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:04.538416,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:05.719718,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:06.940955,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:08.175981,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:09.339984,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 70.0, 48.666666666666664)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
07-12-2022 18:25:10.510689,"(4.8, 7.8, 6.709090909090909)","(3.3, 4.1, 3.7249999999999996)","(9.0, 13.0, 11.333333333333334)","(9.0, 99999, 99990)","(2.7, 3.85, 3.375)","(31.0, 90.0, 64.0)","(21.0, 42.0, 31.333333333333332)","(14.0, 23.0, 18.5)","(17.0, 99999, 99990)"
