,Art Major,Bucks,Jaffastock,Tametomo,Allyrock,Rippa Choice,Roederer
08-01-2023 15:00:21.849187,"(2.9, 3.5, 3.4838235294117648)","(4.8, 5.9, 5.874257425742575)","(5.0, 6.4, 6.362962962962963)","(4.6, 6.8, 6.767567567567568)","(7.0, 7.8, 7.692857142857142)","(8.0, 11.5, 11.010204081632653)","(51.0, 90.0, 86.66666666666667)"
08-01-2023 15:00:22.802534,"(2.9, 3.5, 3.4838235294117648)","(4.8, 5.9, 5.874257425742575)","(5.0, 6.4, 6.362962962962963)","(4.6, 6.8, 6.767567567567568)","(7.0, 7.8, 7.692857142857142)","(8.0, 11.5, 11.010204081632653)","(51.0, 90.0, 86.66666666666667)"
08-01-2023 15:00:23.700791,"(2.9, 3.5, 3.4838235294117648)","(4.8, 5.9, 5.874257425742575)","(5.0, 6.4, 6.362962962962963)","(4.6, 6.8, 6.767567567567568)","(7.0, 7.8, 7.692857142857142)","(8.0, 11.5, 11.010204081632653)","(51.0, 90.0, 86.66666666666667)"
08-01-2023 15:00:24.632876,"(2.9, 3.5, 3.4838235294117648)","(4.8, 6.0, 5.863829787234042)","(5.0, 6.4, 6.362962962962963)","(4.6, 6.8, 6.767567567567568)","(7.0, 7.6, 7.707692307692308)","(8.0, 11.5, 11.010204081632653)","(51.0, 90.0, 86.66666666666667)"
08-01-2023 15:00:25.621361,"(2.9, 3.5, 3.4178571428571427)","(4.8, 6.0, 5.898412698412699)","(5.0, 6.4, 6.362962962962963)","(4.6, 6.8, 6.7749999999999995)","(7.0, 7.8, 7.707692307692308)","(8.0, 11.5, 11.010204081632653)","(51.0, 90.0, 86.66666666666667)"
08-01-2023 15:00:26.581909,"(2.9, 3.5, 3.4178571428571427)","(4.8, 6.0, 5.898412698412699)","(5.0, 6.4, 6.362962962962963)","(4.6, 6.8, 6.7749999999999995)","(7.0, 7.8, 7.707692307692308)","(8.0, 11.5, 11.010204081632653)","(51.0, 90.0, 83.33333333333333)"
08-01-2023 15:00:27.499650,"(2.9, 3.5, 3.4178571428571427)","(4.8, 6.0, 5.898412698412699)","(5.0, 6.4, 6.362962962962963)","(4.6, 6.8, 6.7749999999999995)","(7.0, 7.8, 7.707692307692308)","(8.0, 11.5, 11.09322033898305)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:28.432380,"(2.9, 3.45, 3.4337837837837837)","(4.8, 6.2, 6.027397260273973)","(5.0, 6.0, 5.9)","(4.6, 7.0, 6.91764705882353)","(7.0, 7.8, 7.707692307692308)","(8.0, 11.5, 11.010204081632653)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:29.350872,"(2.9, 3.45, 3.4145833333333333)","(4.8, 6.2, 6.052747252747253)","(5.0, 6.0, 5.9411764705882355)","(4.6, 7.2, 7.0)","(7.0, 7.8, 7.716666666666667)","(8.0, 11.5, 11.010204081632653)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:30.292282,"(2.9, 3.4, 3.3967105263157893)","(4.8, 6.2, 6.052747252747253)","(5.0, 6.2, 6.171428571428572)","(4.6, 7.2, 7.0)","(7.0, 7.8, 7.716666666666667)","(8.0, 11.5, 11.010204081632653)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:31.271336,"(2.9, 3.4, 3.3964788732394364)","(4.8, 6.2, 6.052747252747253)","(5.0, 6.4, 6.218181818181819)","(4.6, 7.2, 7.0)","(7.0, 7.8, 7.716666666666667)","(8.0, 11.5, 11.010204081632653)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:32.275267,"(2.9, 3.4, 3.3969135802469137)","(4.8, 6.2, 6.052747252747253)","(5.0, 6.4, 6.218181818181819)","(4.6, 7.2, 7.0)","(7.0, 7.8, 7.716666666666667)","(8.0, 11.5, 11.010204081632653)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:33.173216,"(2.9, 3.4, 3.3969135802469137)","(4.8, 6.2, 6.052747252747253)","(5.0, 6.4, 6.1230769230769235)","(4.6, 7.2, 7.0)","(7.0, 7.8, 7.716666666666667)","(8.0, 11.5, 11.010204081632653)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:34.078349,"(2.9, 3.4, 3.3969135802469137)","(4.8, 6.2, 6.052747252747253)","(5.0, 6.4, 6.1230769230769235)","(4.6, 7.2, 7.0)","(7.0, 7.8, 7.716666666666667)","(8.0, 11.5, 11.010204081632653)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:35.007724,"(2.9, 3.4, 3.3969135802469137)","(4.8, 6.2, 6.047524752475248)","(5.0, 6.4, 6.1230769230769235)","(4.6, 7.2, 7.129824561403509)","(7.0, 7.8, 7.716666666666667)","(8.0, 11.5, 11.010204081632653)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:35.960070,"(2.9, 3.4, 3.3969135802469137)","(4.8, 6.2, 6.047524752475248)","(5.0, 6.4, 6.1230769230769235)","(4.6, 7.2, 6.975700934579439)","(7.0, 8.0, 7.918367346938775)","(8.0, 11.5, 11.010204081632653)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:36.897427,"(2.9, 3.4, 3.3969135802469137)","(4.8, 6.2, 6.047524752475248)","(5.0, 6.4, 6.1230769230769235)","(4.6, 7.2, 6.975700934579439)","(7.0, 8.0, 7.781818181818181)","(8.0, 11.5, 11.010204081632653)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:37.854805,"(2.9, 3.4, 3.3964788732394364)","(4.8, 5.9, 5.851315789473684)","(5.0, 6.4, 6.1230769230769235)","(4.6, 7.2, 6.975700934579439)","(7.0, 8.0, 7.890909090909091)","(8.0, 11.5, 11.010204081632653)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:38.779186,"(2.9, 3.4, 3.3964788732394364)","(4.8, 5.9, 5.851315789473684)","(5.0, 6.4, 6.1230769230769235)","(4.6, 7.2, 6.975700934579439)","(7.0, 8.0, 7.890909090909091)","(8.0, 11.5, 11.010204081632653)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:39.712447,"(2.9, 3.4, 3.3964788732394364)","(4.8, 5.9, 5.8654320987654325)","(5.0, 6.4, 6.1230769230769235)","(4.6, 7.0, 6.980769230769231)","(7.0, 8.2, 8.0625)","(8.0, 11.5, 10.686440677966102)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:40.656064,"(2.9, 3.4, 3.3964788732394364)","(4.8, 5.8, 5.776190476190476)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.0, 6.980769230769231)","(7.0, 8.2, 8.0625)","(8.0, 11.5, 10.686440677966102)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:41.557089,"(2.9, 3.4, 3.3964788732394364)","(4.8, 5.8, 5.784848484848485)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.0, 6.980769230769231)","(7.0, 8.2, 8.076923076923077)","(8.0, 11.5, 10.686440677966102)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:42.488994,"(2.9, 3.4, 3.3964788732394364)","(4.8, 5.8, 5.782142857142857)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.0, 6.980769230769231)","(7.0, 8.2, 8.166666666666666)","(8.0, 11.5, 10.686440677966102)","(51.0, 85.0, 83.33333333333333)"
08-01-2023 15:00:43.467256,"(2.9, 3.4, 3.3964788732394364)","(4.8, 5.8, 5.785915492957747)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.975700934579439)","(7.0, 8.2, 8.166666666666666)","(8.0, 11.5, 11.047169811320755)","(51.0, 85.0, 81.66666666666667)"
08-01-2023 15:00:44.398513,"(2.9, 3.4, 3.3964788732394364)","(4.8, 5.8, 5.793846153846154)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.975700934579439)","(7.0, 8.2, 8.166666666666666)","(8.0, 11.5, 11.047169811320755)","(51.0, 85.0, 81.66666666666667)"
08-01-2023 15:00:45.320599,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.778205128205128)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.975700934579439)","(7.0, 8.2, 8.166666666666666)","(8.0, 11.5, 11.047169811320755)","(51.0, 85.0, 81.66666666666667)"
08-01-2023 15:00:46.242116,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.778205128205128)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.975700934579439)","(7.0, 8.2, 8.166666666666666)","(8.0, 11.5, 11.047169811320755)","(51.0, 85.0, 81.66666666666667)"
08-01-2023 15:00:47.196655,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.778205128205128)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.975700934579439)","(7.0, 8.2, 8.166666666666666)","(8.0, 11.5, 11.047169811320755)","(51.0, 85.0, 81.66666666666667)"
08-01-2023 15:00:48.092240,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.778205128205128)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.975700934579439)","(7.0, 8.2, 8.166666666666666)","(8.0, 11.5, 11.047169811320755)","(51.0, 85.0, 81.66666666666667)"
08-01-2023 15:00:49.035725,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.778205128205128)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.975700934579439)","(7.0, 8.2, 8.166666666666666)","(8.0, 11.5, 11.047169811320755)","(51.0, 85.0, 81.66666666666667)"
08-01-2023 15:00:50.051171,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.779220779220779)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.2, 8.166666666666666)","(8.0, 11.5, 11.029411764705882)","(51.0, 85.0, 80.0)"
08-01-2023 15:00:50.966108,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.779220779220779)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.2, 8.166666666666666)","(8.0, 11.5, 11.029411764705882)","(51.0, 85.0, 80.0)"
08-01-2023 15:00:51.850559,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.779220779220779)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.2, 8.166666666666666)","(8.0, 11.5, 11.1875)","(51.0, 85.0, 81.66666666666667)"
08-01-2023 15:00:52.816544,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.779220779220779)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.2, 8.18)","(8.0, 11.0, 10.782051282051283)","(51.0, 85.0, 77.5)"
08-01-2023 15:00:53.766930,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.789705882352941)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.2, 8.149999999999999)","(8.0, 11.5, 10.782051282051283)","(51.0, 80.0, 77.5)"
08-01-2023 15:00:54.699243,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.789705882352941)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.2, 8.149999999999999)","(8.0, 11.5, 10.782051282051283)","(51.0, 80.0, 77.5)"
08-01-2023 15:00:55.654109,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.789705882352941)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.2, 8.149999999999999)","(8.0, 11.5, 10.782051282051283)","(51.0, 80.0, 77.5)"
08-01-2023 15:00:56.573763,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.789705882352941)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.2, 8.149999999999999)","(8.0, 11.5, 10.782051282051283)","(51.0, 80.0, 77.5)"
08-01-2023 15:00:57.484955,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.789705882352941)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.2, 8.149999999999999)","(8.0, 11.5, 10.782051282051283)","(51.0, 80.0, 77.5)"
08-01-2023 15:00:58.426999,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.789705882352941)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.2, 8.149999999999999)","(8.0, 11.5, 10.782051282051283)","(51.0, 80.0, 77.5)"
08-01-2023 15:00:59.434432,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.789705882352941)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.2, 8.149999999999999)","(8.0, 11.5, 10.782051282051283)","(51.0, 80.0, 77.5)"
08-01-2023 15:01:00.413377,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.789705882352941)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.2, 8.149999999999999)","(8.0, 11.5, 10.722222222222221)","(51.0, 80.0, 77.5)"
08-01-2023 15:01:01.305512,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.789705882352941)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.2, 8.149999999999999)","(8.0, 11.5, 10.722222222222221)","(51.0, 80.0, 77.5)"
08-01-2023 15:01:02.225610,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.769318181818182)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.2, 8.10909090909091)","(8.0, 11.5, 10.722222222222221)","(51.0, 80.0, 76.66666666666667)"
08-01-2023 15:01:03.175010,"(2.9, 3.4, 3.3945945945945946)","(4.8, 5.8, 5.769318181818182)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.4, 8.153846153846153)","(8.0, 11.5, 11.121621621621621)","(51.0, 80.0, 88.88888888888889)"
08-01-2023 15:01:04.118782,"(2.9, 3.35, 3.2596033402922755)","(4.8, 5.9, 5.829787234042554)","(5.0, 6.4, 6.1230769230769235)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.2, 7.954545454545454)","(8.0, 11.5, 11.223684210526315)","(51.0, 90.0, 93.84615384615384)"
08-01-2023 15:01:05.079139,"(2.9, 3.3, 3.2884615384615383)","(4.8, 5.9, 5.8875)","(5.0, 6.4, 6.148837209302326)","(5.0, 7.2, 6.970909090909091)","(7.0, 8.0, 7.9393939393939394)","(8.0, 11.5, 11.266666666666667)","(51.0, 95.0, 90.0)"
08-01-2023 15:01:06.040522,"(2.9, 3.3, 3.291017964071856)","(4.8, 5.9, 5.8909090909090915)","(5.0, 6.4, 6.246666666666667)","(5.0, 7.2, 7.05625)","(7.0, 8.0, 7.9393939393939394)","(8.0, 11.5, 11.266666666666667)","(51.0, 95.0, 90.0)"
08-01-2023 15:01:06.967353,"(2.9, 3.25, 3.2354609929078015)","(4.8, 5.9, 5.864516129032258)","(5.0, 6.4, 6.300000000000001)","(5.0, 7.2, 7.053333333333334)","(7.0, 8.0, 7.964285714285714)","(8.0, 11.5, 11.307692307692308)","(51.0, 95.0, 92.5)"
08-01-2023 15:01:07.893831,"(2.9, 3.25, 3.230841121495327)","(4.8, 5.9, 5.864516129032258)","(5.0, 6.4, 6.3130434782608695)","(5.0, 7.2, 7.053333333333334)","(7.0, 8.2, 8.086666666666666)","(8.0, 11.5, 11.307692307692308)","(51.0, 95.0, 90.625)"
08-01-2023 15:01:08.854041,"(2.9, 3.25, 3.2230337078651687)","(4.8, 5.9, 5.864516129032258)","(5.0, 6.4, 6.3130434782608695)","(5.0, 7.2, 7.053333333333334)","(7.0, 8.2, 8.086666666666666)","(8.0, 11.5, 11.307692307692308)","(51.0, 100.0, 90.625)"
08-01-2023 15:01:09.779603,"(2.9, 3.25, 3.2230337078651687)","(4.8, 5.9, 5.881632653061224)","(5.0, 6.4, 6.3130434782608695)","(5.0, 7.2, 7.130232558139535)","(7.0, 8.2, 8.037037037037036)","(8.0, 11.5, 11.272727272727273)","(51.0, 100.0, 90.625)"
08-01-2023 15:01:10.743069,"(2.9, 3.25, 3.2230337078651687)","(4.8, 5.9, 5.881632653061224)","(5.0, 6.4, 6.364705882352942)","(5.0, 7.2, 7.130232558139535)","(7.0, 8.2, 8.058064516129033)","(8.0, 11.5, 11.272727272727273)","(51.0, 100.0, 90.625)"
08-01-2023 15:01:11.691943,"(2.9, 3.25, 3.2230337078651687)","(4.8, 5.9, 5.881632653061224)","(5.0, 6.4, 6.364705882352942)","(5.0, 7.2, 7.130232558139535)","(7.0, 8.2, 8.03076923076923)","(8.0, 11.5, 11.272727272727273)","(51.0, 100.0, 85.71428571428571)"
08-01-2023 15:01:12.624552,"(2.9, 3.25, 3.2230337078651687)","(4.8, 5.9, 5.881632653061224)","(5.0, 6.4, 6.364705882352942)","(5.0, 7.2, 7.130232558139535)","(7.0, 8.2, 8.03076923076923)","(8.0, 11.5, 11.272727272727273)","(51.0, 100.0, 91.25)"
08-01-2023 15:01:13.574739,"(2.9, 3.3, 3.252173913043478)","(4.8, 5.9, 5.881632653061224)","(5.0, 6.4, 6.364705882352942)","(5.0, 7.2, 7.130232558139535)","(7.0, 8.2, 7.885714285714285)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 91.25)"
08-01-2023 15:01:14.519073,"(2.9, 3.25, 3.228082191780822)","(4.8, 5.9, 5.881632653061224)","(5.0, 6.6, 6.380645161290323)","(5.0, 7.2, 7.0685714285714285)","(7.0, 8.2, 7.885714285714285)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 91.25)"
08-01-2023 15:01:15.431546,"(2.9, 3.3, 3.252173913043478)","(4.8, 5.9, 5.881632653061224)","(5.0, 6.6, 6.4)","(5.0, 7.2, 7.0685714285714285)","(7.0, 8.0, 7.852173913043478)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 91.25)"
08-01-2023 15:01:16.326839,"(2.9, 3.3, 3.252173913043478)","(4.8, 5.9, 5.881632653061224)","(5.0, 6.6, 6.4)","(5.0, 7.2, 7.0685714285714285)","(7.0, 8.0, 7.875324675324675)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 91.25)"
08-01-2023 15:01:17.309493,"(2.9, 3.25, 3.225)","(4.8, 6.0, 5.8238095238095235)","(5.0, 6.6, 6.433333333333334)","(5.0, 7.2, 7.093023255813954)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.307692307692308)","(51.0, 95.0, 91.25)"
08-01-2023 15:01:18.342879,"(2.9, 3.25, 3.226923076923077)","(4.8, 5.9, 5.8909090909090915)","(5.0, 6.6, 6.5)","(5.0, 7.2, 7.093023255813954)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 91.25)"
08-01-2023 15:01:19.231648,"(2.9, 3.25, 3.226923076923077)","(4.8, 5.9, 5.857971014492754)","(5.0, 6.6, 6.525)","(5.0, 7.2, 7.093023255813954)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 91.25)"
08-01-2023 15:01:20.127709,"(2.9, 3.25, 3.2)","(4.8, 5.8, 5.76530612244898)","(5.0, 7.0, 6.858823529411764)","(5.0, 7.2, 7.093023255813954)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 91.25)"
08-01-2023 15:01:21.097197,"(2.9, 3.25, 3.2)","(4.8, 5.8, 5.76530612244898)","(5.0, 7.4, 7.04)","(5.0, 7.2, 7.093023255813954)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 91.25)"
08-01-2023 15:01:22.023524,"(2.9, 3.25, 3.2)","(4.8, 5.8, 5.76530612244898)","(5.0, 7.4, 6.894736842105263)","(5.0, 7.2, 7.093023255813954)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 91.25)"
08-01-2023 15:01:22.995370,"(2.9, 3.2, 3.1814285714285715)","(4.8, 5.8, 5.75)","(5.0, 7.2, 6.966666666666667)","(5.0, 7.4, 7.266666666666667)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 91.25)"
08-01-2023 15:01:23.967595,"(2.9, 3.2, 3.1814285714285715)","(4.8, 5.8, 5.722727272727273)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.34375)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:24.871806,"(2.9, 3.2, 3.1814285714285715)","(4.8, 5.7, 5.690243902439025)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.333333333333334)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:25.808801,"(2.9, 3.2, 3.18013698630137)","(4.8, 5.8, 5.738317757009345)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.333333333333334)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:26.749482,"(2.9, 3.2, 3.18013698630137)","(4.8, 5.8, 5.734)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.333333333333334)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:27.701924,"(2.9, 3.2, 3.18859649122807)","(4.8, 5.8, 5.734)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.333333333333334)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:28.655892,"(2.9, 3.2, 3.18859649122807)","(4.8, 5.8, 5.734)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.333333333333334)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:29.573148,"(2.9, 3.2, 3.18859649122807)","(4.8, 5.8, 5.756666666666667)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.333333333333334)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:30.496858,"(2.9, 3.2, 3.18859649122807)","(4.8, 5.8, 5.722368421052631)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.333333333333334)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:31.450671,"(2.9, 3.2, 3.1907407407407407)","(4.8, 5.8, 5.722368421052631)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.333333333333334)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:32.422160,"(2.9, 3.2, 3.1907407407407407)","(4.8, 5.8, 5.722368421052631)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.333333333333334)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:33.367713,"(2.9, 3.2, 3.1907407407407407)","(4.8, 5.8, 5.722368421052631)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.333333333333334)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:34.253714,"(2.9, 3.2, 3.1907407407407407)","(4.8, 5.8, 5.722368421052631)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.333333333333334)","(7.0, 8.0, 7.84516129032258)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:35.191370,"(2.9, 3.2, 3.1907407407407407)","(4.8, 5.8, 5.794444444444444)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.336986301369864)","(7.0, 7.8, 7.723076923076923)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:36.151301,"(2.9, 3.2, 3.198888888888889)","(4.8, 5.8, 5.794444444444444)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.336986301369864)","(7.0, 7.8, 7.723076923076923)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:37.045057,"(2.9, 3.25, 3.196987951807229)","(4.8, 5.8, 5.741463414634146)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.336986301369864)","(7.0, 7.8, 7.723076923076923)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:37.960560,"(2.9, 3.2, 3.175)","(4.8, 5.8, 5.794444444444444)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.336986301369864)","(7.0, 7.8, 7.777272727272727)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:38.913028,"(2.9, 3.2, 3.175)","(4.8, 5.8, 5.794444444444444)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.336986301369864)","(7.0, 7.8, 7.868085106382979)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:39.810161,"(2.9, 3.2, 3.175)","(4.8, 5.8, 5.794444444444444)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.336986301369864)","(7.0, 8.0, 7.868085106382979)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:40.744524,"(2.9, 3.2, 3.175)","(4.8, 5.8, 5.794444444444444)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.336986301369864)","(7.0, 8.0, 7.868085106382979)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:41.706159,"(2.9, 3.2, 3.175)","(4.8, 5.8, 5.794444444444444)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.336986301369864)","(7.0, 8.0, 7.868085106382979)","(8.0, 11.5, 11.272727272727273)","(51.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:42.607742,"(2.9, 3.2, 3.175)","(4.8, 5.8, 5.794444444444444)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.336986301369864)","(7.0, 8.0, 7.868085106382979)","(8.5, 11.5, 11.272727272727273)","(61.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:43.510651,"(2.9, 3.2, 3.175)","(4.8, 5.8, 5.794444444444444)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.336986301369864)","(7.0, 8.0, 7.868085106382979)","(8.5, 11.5, 11.272727272727273)","(61.0, 95.0, 86.66666666666667)"
08-01-2023 15:01:44.490232,"(2.9, 3.25, 3.18125)","(4.8, 5.8, 5.794444444444444)","(5.0, 7.2, 6.876190476190476)","(5.0, 7.4, 7.293023255813954)","(7.0, 8.0, 7.736363636363636)","(8.5, 11.5, 11.272727272727273)","(61.0, 95.0, 86.66666666666667)"
