,Lucky Fernando,Dewana Scotch,Dewana Burger,Deep Fever,Zippy Audi,Fabriola Yanis,Apache Shout,Arkansas
14-12-2022 19:25:46.824175,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7566666666666666)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 16.214285714285715)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 12.571428571428571)","(21.0, 80.0, 50.0)"
14-12-2022 19:25:48.091587,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 15.857142857142858)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 12.571428571428571)","(21.0, 80.0, 50.0)"
14-12-2022 19:25:49.378282,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 15.857142857142858)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 12.571428571428571)","(21.0, 80.0, 50.0)"
14-12-2022 19:25:50.600569,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 15.857142857142858)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 12.571428571428571)","(21.0, 80.0, 50.0)"
14-12-2022 19:25:51.746122,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 15.857142857142858)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 12.571428571428571)","(21.0, 80.0, 50.0)"
14-12-2022 19:25:52.827188,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 15.857142857142858)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:25:53.846083,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:25:54.904026,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:25:55.972551,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:25:57.010429,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:25:58.184442,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:25:59.391829,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:00.565997,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:01.727300,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:02.810640,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:03.897134,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:04.950487,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:06.016777,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:07.055786,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:08.167670,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:09.394952,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:10.672512,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:11.860917,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 10.085714285714285)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:13.017188,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 19.5)","(7.5, 19.0, 9.571428571428571)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:14.091792,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.909090909090908)","(11.0, 28.0, 18.555555555555557)","(7.5, 19.0, 9.571428571428571)","(18.0, 70.0, 42.205882352941174)","(7.0, 13.5, 11.4)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:15.180452,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 19.75)","(7.5, 19.0, 9.571428571428571)","(18.0, 70.0, 34.0625)","(7.0, 13.5, 11.757142857142856)","(21.0, 80.0, 37.81818181818181)"
14-12-2022 19:26:16.326376,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 19.75)","(7.5, 19.0, 9.571428571428571)","(18.0, 60.0, 34.0625)","(7.0, 13.5, 11.757142857142856)","(21.0, 80.0, 37.81818181818181)"
14-12-2022 19:26:17.406029,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 19.75)","(7.5, 19.0, 9.571428571428571)","(18.0, 60.0, 36.94444444444444)","(7.0, 13.5, 11.757142857142856)","(21.0, 80.0, 37.81818181818181)"
14-12-2022 19:26:18.425547,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 19.75)","(7.5, 19.0, 9.571428571428571)","(18.0, 60.0, 36.94444444444444)","(7.0, 13.5, 11.757142857142856)","(21.0, 80.0, 37.81818181818181)"
14-12-2022 19:26:19.519789,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 19.75)","(7.5, 19.0, 9.571428571428571)","(18.0, 60.0, 36.94444444444444)","(7.0, 13.5, 11.757142857142856)","(21.0, 80.0, 37.81818181818181)"
14-12-2022 19:26:20.593544,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 19.75)","(7.5, 19.0, 9.571428571428571)","(18.0, 60.0, 36.94444444444444)","(7.0, 13.5, 11.757142857142856)","(21.0, 80.0, 37.81818181818181)"
14-12-2022 19:26:21.772740,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 19.75)","(7.5, 19.0, 9.571428571428571)","(18.0, 60.0, 36.94444444444444)","(7.0, 13.5, 11.757142857142856)","(21.0, 80.0, 37.81818181818181)"
14-12-2022 19:26:22.962660,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 19.75)","(7.5, 19.0, 9.571428571428571)","(18.0, 60.0, 36.94444444444444)","(7.0, 13.5, 11.757142857142856)","(21.0, 80.0, 37.81818181818181)"
14-12-2022 19:26:24.122996,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 19.75)","(7.5, 19.0, 11.8)","(18.0, 60.0, 36.94444444444444)","(7.0, 13.5, 11.22)","(21.0, 80.0, 37.81818181818181)"
14-12-2022 19:26:25.283332,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 18.3125)","(7.5, 19.0, 11.8)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.22)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:26.456750,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 18.3125)","(7.5, 19.0, 11.8)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.22)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:27.627209,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 19.38888888888889)","(7.5, 19.0, 11.8)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.87142857142857)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:28.823422,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 19.38888888888889)","(7.5, 19.0, 11.8)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.87142857142857)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:29.936333,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 19.38888888888889)","(7.5, 19.0, 9.571428571428571)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.87142857142857)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:31.008128,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 18.27777777777778)","(7.5, 19.0, 9.571428571428571)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.87142857142857)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:32.117604,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 13.833333333333334)","(7.5, 19.0, 9.571428571428571)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.87142857142857)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:33.174278,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 13.833333333333334)","(7.5, 19.0, 9.571428571428571)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.87142857142857)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:34.212504,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 13.833333333333334)","(7.5, 19.0, 9.571428571428571)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.87142857142857)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:35.380243,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 13.833333333333334)","(7.5, 19.0, 9.571428571428571)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.87142857142857)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:36.522143,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 13.833333333333334)","(7.5, 19.0, 9.571428571428571)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.87142857142857)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:37.599764,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 13.833333333333334)","(7.5, 19.0, 9.571428571428571)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.87142857142857)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:38.678240,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 18.833333333333332)","(7.5, 19.0, 13.0)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.87142857142857)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:39.834497,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 18.833333333333332)","(7.5, 19.0, 13.0)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.87142857142857)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:40.955974,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 18.833333333333332)","(7.5, 19.0, 13.0)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.87142857142857)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:42.010507,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 18.833333333333332)","(7.5, 19.0, 13.0)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.87142857142857)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:43.069145,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 18.833333333333332)","(7.5, 19.0, 13.0)","(18.0, 60.0, 36.111111111111114)","(7.0, 13.5, 11.87142857142857)","(21.0, 80.0, 26.666666666666668)"
14-12-2022 19:26:44.118708,"(20.0, 65.0, 24.5)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 22.5)","(7.5, 19.0, 15.117647058823529)","(18.0, 60.0, 24.166666666666668)","(7.0, 13.5, 9.7)","(21.0, 80.0, 30.0)"
14-12-2022 19:26:45.239163,"(20.0, 65.0, 50.625)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 20.5)","(7.5, 19.0, 13.923076923076923)","(18.0, 60.0, 24.166666666666668)","(7.0, 13.5, 9.7)","(21.0, 80.0, 30.0)"
14-12-2022 19:26:46.331901,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 20.5)","(7.5, 19.0, 13.923076923076923)","(18.0, 65.0, 25.0)","(7.0, 13.5, 9.033333333333333)","(21.0, 80.0, 30.0)"
14-12-2022 19:26:47.425067,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 20.5)","(7.5, 19.0, 13.923076923076923)","(18.0, 65.0, 25.0)","(7.0, 13.5, 9.033333333333333)","(21.0, 80.0, 30.0)"
14-12-2022 19:26:48.506186,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.317647058823529)","(11.0, 28.0, 20.5)","(7.5, 19.0, 13.923076923076923)","(18.0, 65.0, 25.0)","(7.0, 13.5, 12.6625)","(21.0, 80.0, 30.0)"
14-12-2022 19:26:49.574808,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.590909090909092)","(11.0, 28.0, 18.0)","(7.5, 19.0, 12.52)","(18.0, 65.0, 25.0)","(7.0, 13.5, 12.861904761904762)","(21.0, 80.0, 30.0)"
14-12-2022 19:26:50.752199,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.590909090909092)","(11.0, 28.0, 18.0)","(7.5, 19.0, 12.52)","(18.0, 65.0, 25.0)","(7.0, 13.5, 12.861904761904762)","(21.0, 80.0, 30.0)"
14-12-2022 19:26:51.926291,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.590909090909092)","(11.0, 28.0, 18.0)","(7.5, 19.0, 12.52)","(18.0, 65.0, 25.0)","(7.0, 13.5, 12.861904761904762)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:53.053020,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.75)","(11.0, 28.0, 18.0)","(7.5, 19.0, 12.52)","(18.0, 65.0, 25.0)","(7.0, 13.5, 12.46923076923077)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:54.148297,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.681818181818182)","(11.0, 28.0, 18.0)","(7.5, 19.0, 12.52)","(18.0, 65.0, 25.0)","(7.0, 13.5, 12.46923076923077)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:55.323077,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.681818181818182)","(11.0, 28.0, 18.0)","(7.5, 19.0, 12.52)","(18.0, 65.0, 25.0)","(7.0, 13.5, 12.46923076923077)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:56.470659,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.681818181818182)","(11.0, 28.0, 18.0)","(7.5, 19.0, 12.52)","(18.0, 65.0, 25.0)","(7.0, 13.5, 12.46923076923077)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:57.606898,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.681818181818182)","(11.0, 28.0, 20.954545454545453)","(7.5, 19.0, 13.7)","(18.0, 65.0, 25.0)","(7.0, 13.5, 12.46923076923077)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:58.631942,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.681818181818182)","(11.0, 28.0, 20.954545454545453)","(7.5, 19.0, 13.7)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.642857142857142)","(21.0, 80.0, 50.0)"
14-12-2022 19:26:59.685134,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.6)","(11.0, 28.0, 20.954545454545453)","(7.5, 19.0, 13.7)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.642857142857142)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:00.795600,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.989473684210527)","(11.0, 28.0, 20.954545454545453)","(7.5, 19.0, 13.7)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.642857142857142)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:01.911349,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.989473684210527)","(11.0, 28.0, 20.954545454545453)","(7.5, 19.0, 13.7)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.642857142857142)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:02.972901,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.989473684210527)","(11.0, 28.0, 20.954545454545453)","(7.5, 19.0, 13.7)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.642857142857142)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:04.143558,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.989473684210527)","(11.0, 28.0, 22.705882352941178)","(7.5, 19.0, 9.571428571428571)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.642857142857142)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:05.276761,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.989473684210527)","(11.0, 28.0, 13.416666666666666)","(7.5, 19.0, 9.375)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.642857142857142)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:06.458835,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.989473684210527)","(11.0, 28.0, 13.416666666666666)","(7.5, 19.0, 9.375)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.642857142857142)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:07.621466,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.989473684210527)","(11.0, 28.0, 13.416666666666666)","(7.5, 19.0, 9.375)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.642857142857142)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:08.704391,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.989473684210527)","(11.0, 28.0, 20.708333333333332)","(7.5, 19.0, 9.375)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.642857142857142)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:09.854723,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.2, 5.811764705882353)","(11.0, 28.0, 20.708333333333332)","(7.5, 19.0, 9.375)","(18.0, 65.0, 25.0)","(7.0, 13.5, 8.9)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:11.055951,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.3125)","(11.0, 28.0, 20.708333333333332)","(7.5, 19.0, 9.375)","(18.0, 65.0, 25.0)","(7.0, 13.5, 12.350000000000001)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:12.189737,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 5.083333333333333)","(11.0, 28.0, 20.708333333333332)","(7.5, 19.0, 9.375)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.585714285714285)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:13.293506,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.454545454545455)","(11.0, 28.0, 20.708333333333332)","(7.5, 19.0, 9.375)","(18.0, 65.0, 50.73529411764706)","(7.0, 13.5, 11.585714285714285)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:14.347260,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.454545454545455)","(11.0, 28.0, 20.708333333333332)","(7.5, 19.0, 9.375)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.585714285714285)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:15.468338,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.454545454545455)","(11.0, 28.0, 13.416666666666666)","(7.5, 19.0, 9.375)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.585714285714285)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:16.619774,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.0)","(11.0, 28.0, 13.416666666666666)","(7.5, 19.0, 9.375)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.585714285714285)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:17.796070,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.0)","(11.0, 28.0, 13.416666666666666)","(7.5, 19.0, 9.375)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.585714285714285)","(21.0, 80.0, 46.66666666666667)"
14-12-2022 19:27:18.960596,"(20.0, 65.0, 39.44444444444444)","(1.65, 1.84, 1.7401587301587302)","(4.6, 8.0, 6.0)","(11.0, 28.0, 13.416666666666666)","(7.5, 19.0, 9.375)","(18.0, 65.0, 25.0)","(7.0, 13.5, 11.585714285714285)","(21.0, 80.0, 46.66666666666667)"
