,My Best Buddy,Long Gully Brown,Fizzy Crest,Alaska Black,Emerley Cougar,Chilli On Ice
11-01-2023 11:32:35.891224,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 9.355555555555554)","(6.5, 13.0, 11.65)","(8.0, 19.0, 16.415384615384614)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 11.25)"
11-01-2023 11:32:36.829870,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 9.355555555555554)","(6.5, 13.0, 11.65)","(8.0, 19.0, 16.415384615384614)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 11.25)"
11-01-2023 11:32:37.812904,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 9.355555555555554)","(6.5, 13.0, 11.65)","(8.0, 19.0, 16.415384615384614)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 11.25)"
11-01-2023 11:32:38.761234,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 13.10909090909091)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:39.718755,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 13.10909090909091)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:40.627972,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:41.553302,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:42.479047,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:43.532029,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:44.588857,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:45.950220,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:47.129172,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:48.228747,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:49.253881,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:50.517917,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:51.560201,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:52.566966,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:53.645725,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:54.538998,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:55.507666,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:56.561189,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:57.611675,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:58.584860,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:32:59.784611,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:00.958569,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:01.945652,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:02.930436,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:03.871023,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:04.859713,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:05.837761,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 9.914285714285715)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:06.851374,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 13.0)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:07.788621,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 13.0)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:08.751004,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:09.663871,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:10.528314,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:11.476661,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:12.396568,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:13.362252,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:14.218247,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:15.145364,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:16.032006,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:17.147984,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:18.212241,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:19.227670,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:20.235551,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:21.223129,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:22.211241,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:23.168391,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:24.054883,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:25.001397,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:25.892592,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:26.783292,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:27.765821,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:28.718193,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:29.696944,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:30.669438,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:31.584315,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:32.559100,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:33.564090,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:34.599215,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:35.568622,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:36.582059,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:37.461496,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.085714285714285)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:38.459854,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 13.923076923076923)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:39.444438,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.5, 9.209090909090909)","(8.0, 19.0, 10.74)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:40.408230,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.0, 11.65)","(8.0, 18.5, 10.74)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:41.396833,"(2.9, 4.6, 3.6316666666666664)","(5.5, 9.6, 8.166666666666666)","(6.5, 13.0, 11.65)","(8.0, 18.5, 10.74)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:42.398953,"(2.9, 4.6, 3.6316666666666664)","(5.5, 8.6, 6.3999999999999995)","(6.5, 13.0, 11.65)","(8.0, 18.5, 10.74)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:43.291783,"(2.9, 4.6, 3.6316666666666664)","(5.5, 8.6, 6.3999999999999995)","(6.5, 13.0, 11.65)","(8.0, 18.5, 10.74)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 9.533333333333333)"
11-01-2023 11:33:44.151871,"(2.9, 4.6, 3.556363636363636)","(5.5, 8.6, 6.3999999999999995)","(6.5, 13.0, 11.96)","(8.0, 15.5, 11.033333333333333)","(3.2, 4.7, 3.4850000000000003)","(5.5, 11.5, 8.793333333333333)"
11-01-2023 11:33:45.017625,"(2.9, 4.6, 3.4659999999999997)","(5.5, 8.6, 6.3999999999999995)","(6.5, 13.0, 11.75)","(8.0, 15.5, 11.033333333333333)","(3.2, 4.7, 3.8321428571428573)","(5.5, 11.5, 9.485714285714286)"
11-01-2023 11:33:45.900703,"(2.9, 4.6, 3.4659999999999997)","(5.5, 8.6, 6.3999999999999995)","(6.5, 13.0, 11.75)","(8.0, 15.5, 11.033333333333333)","(3.2, 4.7, 3.8321428571428573)","(5.5, 11.0, 9.485714285714286)"
11-01-2023 11:33:46.832808,"(2.9, 4.6, 3.5818181818181816)","(5.5, 8.6, 6.3999999999999995)","(6.5, 13.0, 12.04)","(8.0, 15.5, 11.033333333333333)","(3.2, 4.7, 3.8321428571428573)","(5.5, 11.0, 9.485714285714286)"
11-01-2023 11:33:47.802034,"(2.9, 4.6, 3.5149999999999997)","(5.5, 8.6, 6.3999999999999995)","(6.5, 13.0, 9.933333333333334)","(8.0, 15.5, 11.033333333333333)","(3.2, 4.7, 3.5166666666666666)","(5.5, 11.0, 7.866666666666667)"
11-01-2023 11:33:48.687668,"(2.9, 4.6, 4.084545454545454)","(5.5, 9.0, 6.533333333333333)","(6.5, 13.0, 10.6)","(8.0, 15.5, 11.033333333333333)","(3.2, 3.65, 3.5166666666666666)","(5.5, 9.6, 7.866666666666667)"
11-01-2023 11:33:49.585788,"(2.9, 4.6, 3.1475)","(5.5, 9.0, 6.533333333333333)","(6.5, 13.5, 10.484615384615385)","(8.0, 15.5, 11.033333333333333)","(3.2, 3.65, 3.5166666666666666)","(5.5, 9.6, 7.52)"
11-01-2023 11:33:50.458766,"(2.9, 4.6, 3.5818181818181816)","(5.5, 9.0, 6.533333333333333)","(6.5, 13.5, 9.063636363636364)","(8.0, 15.5, 11.033333333333333)","(3.2, 3.65, 3.5166666666666666)","(5.5, 9.6, 7.626666666666667)"
11-01-2023 11:33:51.346458,"(2.9, 4.6, 3.5818181818181816)","(5.5, 9.0, 6.533333333333333)","(6.5, 13.5, 9.209090909090909)","(8.0, 15.5, 11.033333333333333)","(3.2, 3.65, 3.5166666666666666)","(5.5, 9.6, 7.626666666666667)"
11-01-2023 11:33:52.437515,"(2.9, 4.6, 3.5818181818181816)","(5.5, 9.0, 6.533333333333333)","(6.5, 13.5, 10.75)","(8.0, 15.5, 12.66)","(3.2, 3.65, 3.5166666666666666)","(5.5, 9.6, 7.626666666666667)"
11-01-2023 11:33:53.466724,"(2.9, 4.6, 3.5818181818181816)","(5.5, 9.0, 6.533333333333333)","(6.5, 13.5, 10.75)","(8.0, 15.5, 12.66)","(3.2, 3.65, 3.7)","(5.5, 9.6, 10.8)"
11-01-2023 11:33:54.421707,"(2.9, 4.6, 3.5818181818181816)","(5.5, 9.0, 6.533333333333333)","(6.5, 19.0, 12.4)","(8.0, 15.5, 12.66)","(3.2, 4.4, 3.7)","(5.5, 11.5, 10.8125)"
11-01-2023 11:33:55.497747,"(2.9, 4.6, 3.7384615384615385)","(5.5, 9.0, 7.2)","(6.5, 14.5, 11.25)","(8.0, 15.5, 12.66)","(3.2, 4.4, 3.7)","(5.5, 11.5, 6.8625)"
11-01-2023 11:33:56.533753,"(2.9, 4.5, 3.9)","(5.5, 9.0, 7.5600000000000005)","(6.5, 14.5, 11.25)","(8.0, 15.5, 12.66)","(3.2, 4.4, 3.7)","(5.5, 11.5, 7.8)"
11-01-2023 11:33:57.512099,"(2.9, 4.5, 3.9)","(5.5, 9.0, 7.2)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.4, 3.7)","(5.5, 11.0, 7.8)"
11-01-2023 11:33:58.419640,"(2.9, 4.5, 3.9)","(5.5, 9.0, 7.2)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.4, 3.7)","(5.5, 11.0, 7.8)"
11-01-2023 11:33:59.324440,"(2.9, 4.5, 3.9)","(5.5, 9.0, 7.2)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.4, 3.7)","(5.5, 11.0, 7.8)"
11-01-2023 11:34:00.394136,"(2.9, 4.5, 3.9)","(5.5, 9.0, 7.2)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.4, 3.7)","(5.5, 11.0, 7.8)"
11-01-2023 11:34:01.440355,"(2.9, 4.5, 3.9)","(5.5, 9.0, 7.2)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.4, 3.7607142857142857)","(5.5, 11.0, 7.8)"
11-01-2023 11:34:02.357797,"(2.9, 4.5, 3.9)","(5.5, 9.0, 7.2)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.5, 3.7607142857142857)","(5.5, 11.0, 10.583333333333334)"
11-01-2023 11:34:03.272490,"(2.9, 4.5, 3.9)","(5.5, 9.0, 7.2)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.5, 3.7607142857142857)","(5.5, 11.5, 10.583333333333334)"
11-01-2023 11:34:04.150092,"(2.9, 4.5, 3.9)","(5.5, 9.0, 7.2)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.5, 3.7607142857142857)","(5.5, 11.5, 10.583333333333334)"
11-01-2023 11:34:05.180444,"(2.9, 4.5, 3.9)","(5.5, 9.0, 7.2)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.5, 3.7607142857142857)","(5.5, 11.5, 10.583333333333334)"
11-01-2023 11:34:06.308451,"(2.9, 4.5, 3.9)","(5.5, 9.0, 7.2)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.5, 3.7607142857142857)","(5.5, 11.5, 10.583333333333334)"
11-01-2023 11:34:07.329490,"(2.9, 4.5, 3.9)","(5.5, 9.0, 7.2)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.5, 3.7607142857142857)","(5.5, 11.5, 9.850000000000001)"
11-01-2023 11:34:08.276187,"(2.9, 4.5, 3.9)","(5.5, 9.0, 7.2)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.5, 3.7607142857142857)","(5.5, 11.5, 7.675000000000001)"
11-01-2023 11:34:09.429130,"(2.9, 4.5, 3.9)","(5.5, 8.6, 7.8)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.5, 3.7607142857142857)","(5.5, 11.5, 7.525)"
11-01-2023 11:34:10.401147,"(2.9, 4.5, 3.9)","(5.5, 8.6, 7.8)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.5, 3.7607142857142857)","(5.5, 11.5, 7.525)"
11-01-2023 11:34:11.379394,"(2.9, 4.5, 3.5625)","(5.5, 8.6, 7.8)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.5, 3.7607142857142857)","(5.5, 11.5, 7.525)"
11-01-2023 11:34:12.423423,"(2.9, 4.5, 3.9)","(5.5, 8.8, 7.254545454545456)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.5, 3.7363636363636363)","(5.5, 11.5, 7.525)"
11-01-2023 11:34:13.576052,"(2.9, 4.5, 3.9)","(5.5, 8.8, 7.254545454545456)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.2, 3.7363636363636363)","(5.5, 11.5, 7.525)"
11-01-2023 11:34:14.588180,"(2.9, 4.5, 3.9)","(5.5, 8.8, 7.254545454545456)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.2, 3.7363636363636363)","(5.5, 11.5, 7.525)"
11-01-2023 11:34:15.794409,"(2.9, 4.5, 3.9)","(5.5, 8.8, 7.254545454545456)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.2, 3.7363636363636363)","(5.5, 11.5, 7.525)"
11-01-2023 11:34:16.775485,"(2.9, 4.5, 3.9)","(5.5, 8.8, 7.254545454545456)","(6.5, 14.5, 11.25)","(8.0, 15.5, 13.2)","(3.2, 4.2, 3.7363636363636363)","(5.5, 11.5, 7.525)"
