,Determination,Udella Bale,Laquita Star,Goolagong,Ocean Girl,Sir Les
12-01-2023 15:20:36.116446,"(4.8, 6.6, 6.517073170731707)","(2.15, 2.5, 2.483030303030303)","(16.0, 28.0, 26.333333333333332)","(41.0, 160.0, 137.77777777777777)","(101.0, 400.0, 364.0)","(2.15, 2.5, 2.478235294117647)"
12-01-2023 15:20:37.269034,"(4.8, 6.8, 6.607692307692307)","(2.15, 2.5, 2.487142857142857)","(16.0, 28.0, 26.88888888888889)","(41.0, 160.0, 137.77777777777777)","(101.0, 400.0, 320.0)","(2.15, 2.48, 2.4579166666666667)"
12-01-2023 15:20:38.294989,"(4.8, 6.8, 6.611009174311926)","(2.15, 2.5, 2.48375)","(16.0, 28.0, 27.5)","(41.0, 160.0, 144.6153846153846)","(101.0, 400.0, 266.25)","(2.15, 2.46, 2.4651063829787234)"
12-01-2023 15:20:39.363541,"(4.8, 6.8, 6.616363636363636)","(2.15, 2.5, 2.482)","(16.0, 28.0, 27.05263157894737)","(41.0, 160.0, 137.77777777777777)","(101.0, 450.0, 372.0)","(2.15, 2.48, 2.466666666666667)"
12-01-2023 15:20:40.386807,"(4.8, 6.8, 6.607619047619047)","(2.15, 2.5, 2.482)","(16.0, 28.0, 27.05263157894737)","(41.0, 160.0, 144.6153846153846)","(101.0, 410.0, 325.0)","(2.15, 2.48, 2.466666666666667)"
12-01-2023 15:20:41.355861,"(4.8, 6.8, 6.616363636363636)","(2.15, 2.5, 2.482)","(16.0, 28.0, 27.05263157894737)","(41.0, 160.0, 144.6153846153846)","(101.0, 410.0, 372.0)","(2.15, 2.48, 2.4593333333333334)"
12-01-2023 15:20:42.342370,"(4.8, 6.8, 6.665573770491803)","(2.15, 2.5, 2.4928205128205128)","(16.0, 28.0, 27.36842105263158)","(41.0, 160.0, 145.0)","(101.0, 410.0, 325.0)","(2.15, 2.48, 2.4605555555555556)"
12-01-2023 15:20:43.389432,"(5.5, 7.2, 6.975609756097561)","(2.15, 2.48, 2.472888888888889)","(19.0, 28.0, 27.36842105263158)","(61.0, 160.0, 145.0)","(101.0, 410.0, 325.0)","(2.2, 2.48, 2.4662745098039216)"
12-01-2023 15:20:44.443609,"(5.5, 7.0, 6.948387096774193)","(2.15, 2.48, 2.4780645161290322)","(19.0, 28.0, 27.36842105263158)","(61.0, 160.0, 145.0)","(101.0, 410.0, 325.0)","(2.2, 2.48, 2.4663636363636363)"
12-01-2023 15:20:45.345401,"(5.5, 7.0, 6.846153846153846)","(2.15, 2.48, 2.4703703703703703)","(19.0, 27.0, 26.642857142857142)","(61.0, 160.0, 145.0)","(101.0, 410.0, 325.0)","(2.2, 2.48, 2.471860465116279)"
12-01-2023 15:20:46.292952,"(5.5, 7.0, 6.857142857142857)","(2.15, 2.48, 2.4703703703703703)","(19.0, 27.0, 26.642857142857142)","(61.0, 160.0, 145.0)","(101.0, 410.0, 325.0)","(2.2, 2.48, 2.4725)"
12-01-2023 15:20:47.385012,"(5.5, 7.0, 6.895081967213114)","(2.15, 2.46, 2.4530434782608697)","(19.0, 27.0, 25.482758620689655)","(61.0, 160.0, 145.0)","(101.0, 410.0, 325.0)","(2.2, 2.48, 2.493846153846154)"
12-01-2023 15:20:48.554811,"(5.5, 7.0, 6.970588235294118)","(2.15, 2.46, 2.4503703703703703)","(19.0, 27.0, 25.307692307692307)","(61.0, 160.0, 145.0)","(101.0, 410.0, 325.0)","(2.2, 2.5, 2.506086956521739)"
12-01-2023 15:20:49.513395,"(5.5, 7.0, 6.95625)","(2.15, 2.44, 2.43125)","(19.0, 27.0, 25.307692307692307)","(61.0, 160.0, 145.0)","(101.0, 410.0, 325.0)","(2.2, 2.52, 2.5017391304347827)"
12-01-2023 15:20:50.840566,"(5.5, 7.0, 6.992307692307692)","(2.15, 2.44, 2.422727272727273)","(19.0, 27.0, 25.4375)","(61.0, 160.0, 145.0)","(101.0, 410.0, 325.0)","(2.2, 2.52, 2.506923076923077)"
12-01-2023 15:20:52.069141,"(5.5, 7.0, 6.996226415094339)","(2.15, 2.44, 2.439047619047619)","(19.0, 27.0, 24.555555555555557)","(61.0, 160.0, 145.0)","(101.0, 410.0, 364.0)","(2.2, 2.52, 2.4775)"
12-01-2023 15:20:53.248748,"(5.5, 7.2, 7.013953488372093)","(2.15, 2.46, 2.457297297297297)","(19.0, 25.0, 24.75)","(61.0, 160.0, 145.0)","(101.0, 400.0, 315.0)","(2.2, 2.48, 2.4707692307692306)"
12-01-2023 15:20:54.461164,"(5.5, 7.2, 7.010526315789473)","(2.15, 2.48, 2.457297297297297)","(19.0, 25.0, 25.125)","(61.0, 160.0, 145.0)","(101.0, 390.0, 315.0)","(2.2, 2.48, 2.4423809523809523)"
12-01-2023 15:20:55.687062,"(5.5, 7.2, 7.414285714285715)","(2.15, 2.46, 2.464444444444444)","(19.0, 26.0, 25.5)","(61.0, 160.0, 145.0)","(101.0, 390.0, 315.0)","(2.2, 2.46, 2.414761904761905)"
12-01-2023 15:20:56.803972,"(5.5, 7.6, 7.414285714285715)","(2.15, 2.5, 2.4768421052631577)","(19.0, 26.0, 25.428571428571427)","(61.0, 160.0, 145.0)","(101.0, 390.0, 315.0)","(2.2, 2.42, 2.412)"
12-01-2023 15:20:57.832233,"(5.5, 7.4, 7.3875)","(2.15, 2.48, 2.473684210526316)","(19.0, 26.0, 25.125)","(61.0, 160.0, 145.0)","(101.0, 390.0, 315.0)","(2.2, 2.44, 2.4242857142857144)"
12-01-2023 15:20:58.838870,"(5.5, 7.4, 7.324137931034483)","(2.15, 2.48, 2.474)","(19.0, 26.0, 25.125)","(61.0, 160.0, 150.0)","(101.0, 390.0, 315.0)","(2.2, 2.44, 2.424516129032258)"
12-01-2023 15:20:59.951638,"(5.5, 7.4, 7.243478260869566)","(2.15, 2.48, 2.466666666666667)","(19.0, 26.0, 25.142857142857142)","(61.0, 160.0, 150.0)","(101.0, 390.0, 315.0)","(2.2, 2.44, 2.423917525773196)"
12-01-2023 15:21:00.877868,"(5.5, 7.4, 7.237037037037037)","(2.15, 2.5, 2.473953488372093)","(19.0, 26.0, 25.142857142857142)","(61.0, 160.0, 150.0)","(101.0, 390.0, 315.0)","(2.2, 2.44, 2.4279646017699115)"
12-01-2023 15:21:01.958135,"(5.5, 7.2, 7.133333333333334)","(2.15, 2.5, 2.488985507246377)","(19.0, 26.0, 25.5)","(61.0, 160.0, 150.0)","(101.0, 390.0, 356.0)","(2.2, 2.44, 2.4185882352941177)"
12-01-2023 15:21:03.039196,"(5.5, 7.2, 7.161538461538462)","(2.15, 2.5, 2.484)","(19.0, 26.0, 26.44)","(61.0, 160.0, 143.0)","(101.0, 390.0, 320.0)","(2.2, 2.42, 2.3767123287671232)"
12-01-2023 15:21:04.007183,"(5.5, 7.4, 7.261176470588236)","(2.15, 2.52, 2.5104761904761905)","(19.0, 27.0, 27.454545454545453)","(61.0, 170.0, 143.0)","(101.0, 410.0, 320.0)","(2.2, 2.38, 2.3919298245614034)"
12-01-2023 15:21:05.020883,"(5.5, 7.4, 7.210666666666667)","(2.15, 2.52, 2.5002985074626864)","(19.0, 28.0, 27.25)","(61.0, 170.0, 143.0)","(101.0, 410.0, 320.0)","(2.2, 2.4, 2.390612244897959)"
12-01-2023 15:21:06.133209,"(5.5, 7.4, 7.210666666666667)","(2.15, 2.52, 2.5034666666666667)","(19.0, 28.0, 27.142857142857142)","(61.0, 170.0, 143.0)","(101.0, 410.0, 320.0)","(2.2, 2.4, 2.389122807017544)"
12-01-2023 15:21:07.162986,"(5.5, 7.4, 7.202777777777778)","(2.15, 2.52, 2.503030303030303)","(19.0, 28.0, 27.142857142857142)","(61.0, 170.0, 143.0)","(101.0, 410.0, 374.0)","(2.2, 2.4, 2.389310344827586)"
12-01-2023 15:21:08.118892,"(5.5, 7.4, 7.21095890410959)","(2.15, 2.52, 2.5153191489361704)","(19.0, 28.0, 26.714285714285715)","(61.0, 170.0, 143.0)","(101.0, 390.0, 259.09090909090907)","(2.2, 2.4, 2.3872340425531915)"
12-01-2023 15:21:09.176213,"(5.5, 7.4, 7.21095890410959)","(2.15, 2.54, 2.525714285714286)","(19.0, 26.0, 25.9)","(61.0, 170.0, 143.0)","(101.0, 450.0, 310.0)","(2.2, 2.4, 2.377534246575342)"
12-01-2023 15:21:10.184179,"(5.5, 7.4, 7.208333333333334)","(2.15, 2.54, 2.5236363636363635)","(19.0, 26.0, 25.928571428571427)","(61.0, 170.0, 143.0)","(101.0, 380.0, 310.0)","(2.2, 2.38, 2.3501176470588234)"
12-01-2023 15:21:11.084302,"(5.5, 7.4, 7.232786885245901)","(2.15, 2.58, 2.563030303030303)","(19.0, 27.0, 26.555555555555557)","(61.0, 170.0, 143.0)","(101.0, 380.0, 310.0)","(2.2, 2.36, 2.3501176470588234)"
12-01-2023 15:21:12.125939,"(5.5, 7.4, 7.257142857142857)","(2.15, 2.56, 2.5546938775510206)","(19.0, 27.0, 26.5)","(61.0, 170.0, 143.0)","(101.0, 380.0, 310.0)","(2.2, 2.38, 2.331976744186046)"
12-01-2023 15:21:13.141631,"(5.5, 7.4, 7.271428571428571)","(2.15, 2.56, 2.557818181818182)","(19.0, 27.0, 26.5)","(61.0, 170.0, 143.0)","(101.0, 380.0, 310.0)","(2.2, 2.34, 2.3466666666666667)"
12-01-2023 15:21:14.082536,"(5.5, 7.4, 7.3500000000000005)","(2.15, 2.56, 2.5566666666666666)","(19.0, 27.0, 26.90909090909091)","(61.0, 170.0, 145.0)","(101.0, 380.0, 310.0)","(2.2, 2.36, 2.3433734939759034)"
12-01-2023 15:21:15.097753,"(5.5, 7.6, 7.363636363636363)","(2.15, 2.58, 2.5730434782608698)","(19.0, 27.0, 26.428571428571427)","(61.0, 170.0, 145.0)","(101.0, 380.0, 310.0)","(2.2, 2.36, 2.331111111111111)"
12-01-2023 15:21:16.118957,"(5.5, 7.6, 7.425641025641026)","(2.15, 2.58, 2.5614814814814815)","(19.0, 26.0, 25.952380952380953)","(61.0, 170.0, 155.0)","(101.0, 380.0, 325.0)","(2.2, 2.34, 2.3339240506329113)"
12-01-2023 15:21:17.173957,"(5.5, 7.6, 7.4186046511627906)","(2.15, 2.6, 2.5851428571428574)","(19.0, 23.0, 22.972972972972972)","(61.0, 170.0, 155.0)","(101.0, 410.0, 325.0)","(2.2, 2.34, 2.3274285714285714)"
12-01-2023 15:21:18.101263,"(5.5, 7.6, 7.422727272727273)","(2.15, 2.6, 2.5872)","(19.0, 23.0, 22.96875)","(61.0, 170.0, 155.0)","(101.0, 410.0, 325.0)","(2.2, 2.34, 2.3274285714285714)"
12-01-2023 15:21:19.143681,"(5.5, 7.6, 7.480769230769231)","(2.15, 2.6, 2.591186440677966)","(19.0, 23.0, 22.970588235294116)","(61.0, 170.0, 145.0)","(101.0, 410.0, 325.0)","(2.2, 2.32, 2.328905109489051)"
12-01-2023 15:21:20.147809,"(5.5, 7.6, 7.516666666666667)","(2.15, 2.6, 2.5914285714285716)","(19.0, 23.0, 22.96875)","(61.0, 170.0, 145.0)","(101.0, 410.0, 325.0)","(2.15, 2.34, 2.328307692307692)"
12-01-2023 15:21:21.165958,"(5.5, 7.6, 7.533333333333333)","(2.15, 2.6, 2.5971428571428574)","(19.0, 23.0, 22.96875)","(61.0, 170.0, 155.0)","(101.0, 410.0, 325.0)","(2.15, 2.34, 2.3463565891472866)"
12-01-2023 15:21:22.398666,"(5.5, 7.0, 6.961224489795918)","(2.15, 2.64, 2.6319266055045873)","(19.0, 24.0, 23.58974358974359)","(61.0, 170.0, 165.0)","(101.0, 410.0, 325.0)","(2.15, 2.36, 2.345806451612903)"
12-01-2023 15:21:23.564969,"(5.5, 7.0, 6.934020618556701)","(2.2, 2.66, 2.6347368421052635)","(18.0, 24.0, 23.441860465116278)","(61.0, 170.0, 167.14285714285714)","(101.0, 410.0, 315.0)","(2.1, 2.36, 2.344081632653061)"
12-01-2023 15:21:24.577657,"(5.5, 7.0, 6.938144329896907)","(2.2, 2.64, 2.6262857142857143)","(18.0, 24.0, 23.441860465116278)","(61.0, 170.0, 167.14285714285714)","(101.0, 410.0, 315.0)","(2.1, 2.36, 2.355890410958904)"
12-01-2023 15:21:25.679568,"(5.5, 6.8, 6.784242424242424)","(2.2, 2.64, 2.63)","(18.0, 24.0, 23.076923076923077)","(61.0, 170.0, 167.14285714285714)","(101.0, 410.0, 361.1111111111111)","(2.1, 2.36, 2.3671698113207547)"
12-01-2023 15:21:26.841299,"(5.5, 6.8, 6.778947368421052)","(2.2, 2.64, 2.641754385964912)","(18.0, 24.0, 23.46666666666667)","(61.0, 170.0, 166.92307692307693)","(101.0, 380.0, 305.0)","(2.1, 2.38, 2.3658333333333332)"
12-01-2023 15:21:27.947230,"(5.5, 6.6, 6.584615384615384)","(2.2, 2.66, 2.646315789473684)","(18.0, 24.0, 22.96875)","(61.0, 170.0, 168.33333333333334)","(101.0, 380.0, 305.0)","(2.1, 2.38, 2.393529411764706)"
12-01-2023 15:21:29.001490,"(5.5, 6.8, 6.684705882352941)","(2.2, 2.64, 2.633904761904762)","(18.0, 23.0, 22.96875)","(61.0, 170.0, 168.33333333333334)","(101.0, 380.0, 300.0)","(2.1, 2.42, 2.388)"
12-01-2023 15:21:30.018235,"(5.5, 6.8, 6.601869158878505)","(2.2, 2.66, 2.6481818181818184)","(18.0, 23.0, 22.96875)","(61.0, 170.0, 168.33333333333334)","(101.0, 370.0, 305.0)","(2.1, 2.42, 2.3943749999999997)"
12-01-2023 15:21:31.024797,"(5.5, 6.8, 6.534104046242775)","(2.2, 2.66, 2.6462857142857144)","(18.0, 23.0, 22.96875)","(61.0, 170.0, 168.33333333333334)","(101.0, 370.0, 305.0)","(2.1, 2.4, 2.385)"
12-01-2023 15:21:32.026909,"(5.5, 6.8, 6.529411764705882)","(2.2, 2.66, 2.6481081081081084)","(18.0, 24.0, 23.37142857142857)","(61.0, 170.0, 168.33333333333334)","(101.0, 370.0, 295.0)","(2.1, 2.4, 2.370949720670391)"
12-01-2023 15:21:32.920251,"(5.5, 6.8, 6.526190476190476)","(2.2, 2.66, 2.6490909090909094)","(18.0, 24.0, 23.185185185185187)","(61.0, 170.0, 168.33333333333334)","(101.0, 370.0, 295.0)","(2.1, 2.4, 2.361818181818182)"
12-01-2023 15:21:33.983597,"(5.5, 6.8, 6.5283950617283955)","(2.2, 2.66, 2.6474074074074077)","(18.0, 24.0, 23.09433962264151)","(61.0, 170.0, 168.33333333333334)","(101.0, 370.0, 315.0)","(2.1, 2.38, 2.36354609929078)"
12-01-2023 15:21:35.045026,"(5.5, 6.8, 6.5283950617283955)","(2.2, 2.66, 2.646923076923077)","(18.0, 24.0, 23.09433962264151)","(61.0, 170.0, 168.33333333333334)","(101.0, 370.0, 345.0)","(2.1, 2.38, 2.376)"
12-01-2023 15:21:36.052043,"(5.5, 6.8, 6.521518987341772)","(2.2, 2.66, 2.6493333333333333)","(18.0, 24.0, 23.09433962264151)","(61.0, 170.0, 168.33333333333334)","(101.0, 370.0, 325.0)","(2.1, 2.38, 2.3757333333333333)"
12-01-2023 15:21:37.042332,"(5.5, 6.8, 6.5356725146198835)","(2.2, 2.66, 2.6530769230769233)","(18.0, 24.0, 23.09433962264151)","(61.0, 170.0, 168.46153846153845)","(101.0, 370.0, 325.0)","(2.1, 2.38, 2.371304347826087)"
12-01-2023 15:21:38.128183,"(5.5, 6.8, 6.545911949685535)","(2.2, 2.66, 2.644516129032258)","(18.0, 24.0, 23.09433962264151)","(61.0, 170.0, 170.0)","(101.0, 370.0, 286.3636363636364)","(2.1, 2.38, 2.4028571428571426)"
12-01-2023 15:21:39.145108,"(5.5, 6.2, 6.045454545454546)","(2.2, 2.68, 2.676)","(18.0, 24.0, 23.58974358974359)","(61.0, 180.0, 170.0)","(101.0, 450.0, 383.3333333333333)","(2.1, 2.42, 2.4010852713178292)"
12-01-2023 15:21:40.183004,"(5.5, 6.4, 6.375)","(2.2, 2.68, 2.664516129032258)","(18.0, 24.0, 23.34285714285714)","(61.0, 180.0, 173.57142857142856)","(101.0, 440.0, 316.6666666666667)","(2.1, 2.42, 2.3986666666666667)"
12-01-2023 15:21:41.217265,"(5.5, 6.4, 6.280555555555556)","(2.2, 2.7, 2.682608695652174)","(18.0, 24.0, 23.233333333333334)","(61.0, 180.0, 173.57142857142856)","(101.0, 450.0, 274.0)","(2.1, 2.4, 2.3914285714285715)"
12-01-2023 15:21:42.271078,"(5.5, 6.4, 6.2918918918918925)","(2.2, 2.7, 2.689714285714286)","(18.0, 24.0, 23.178571428571427)","(61.0, 180.0, 173.33333333333334)","(101.0, 410.0, 322.0)","(2.1, 2.4, 2.392682926829268)"
12-01-2023 15:21:43.333446,"(5.5, 6.4, 6.273529411764706)","(2.2, 2.7, 2.7286486486486488)","(18.0, 24.0, 23.38888888888889)","(61.0, 180.0, 173.33333333333334)","(101.0, 410.0, 322.0)","(2.1, 2.4, 2.3394545454545455)"
12-01-2023 15:21:44.393088,"(5.5, 6.4, 6.305882352941177)","(2.2, 2.74, 2.726)","(18.0, 24.0, 23.4)","(61.0, 180.0, 173.33333333333334)","(101.0, 410.0, 322.0)","(2.1, 2.34, 2.327142857142857)"
12-01-2023 15:21:45.423151,"(5.5, 6.4, 6.31864406779661)","(2.2, 2.76, 2.753913043478261)","(18.0, 24.0, 23.4)","(61.0, 180.0, 173.33333333333334)","(101.0, 410.0, 314.0)","(2.1, 2.34, 2.3260759493670884)"
12-01-2023 15:21:46.598648,"(5.5, 6.4, 6.267605633802817)","(2.2, 2.76, 2.7526315789473683)","(18.0, 24.0, 23.4)","(61.0, 180.0, 173.33333333333334)","(101.0, 410.0, 330.0)","(2.1, 2.34, 2.322258064516129)"
12-01-2023 15:21:47.753427,"(5.5, 6.4, 6.257627118644068)","(2.2, 2.78, 2.7620689655172415)","(18.0, 24.0, 23.526315789473685)","(61.0, 180.0, 173.33333333333334)","(101.0, 410.0, 350.0)","(2.1, 2.34, 2.3196296296296293)"
12-01-2023 15:21:48.937362,"(5.5, 6.4, 6.275675675675676)","(2.2, 2.78, 2.7533333333333334)","(18.0, 24.0, 23.80952380952381)","(61.0, 180.0, 166.66666666666666)","(101.0, 390.0, 362.0)","(2.1, 2.34, 2.313202614379085)"
12-01-2023 15:21:49.871235,"(5.5, 6.4, 6.2846153846153845)","(2.2, 2.76, 2.7533333333333334)","(18.0, 24.0, 23.80952380952381)","(61.0, 180.0, 166.66666666666666)","(101.0, 390.0, 320.0)","(2.1, 2.32, 2.3104306220095694)"
12-01-2023 15:21:50.868343,"(5.5, 6.4, 6.3527272727272734)","(2.25, 2.74, 2.727382550335571)","(18.0, 26.0, 25.75)","(61.0, 180.0, 175.0)","(101.0, 390.0, 362.0)","(2.1, 2.32, 2.2974647887323942)"
12-01-2023 15:21:51.970816,"(5.5, 6.6, 6.423529411764706)","(2.25, 2.74, 2.7249152542372883)","(18.0, 27.0, 26.11111111111111)","(61.0, 190.0, 176.66666666666666)","(101.0, 390.0, 362.0)","(2.1, 2.3, 2.2989473684210524)"
12-01-2023 15:21:52.981056,"(5.5, 6.6, 6.3375)","(2.25, 2.76, 2.737313432835821)","(18.0, 27.0, 26.571428571428573)","(61.0, 210.0, 178.42105263157896)","(101.0, 390.0, 362.0)","(2.1, 2.3, 2.2977454545454545)"
12-01-2023 15:21:53.932310,"(5.5, 6.4, 6.331428571428572)","(2.25, 2.76, 2.736666666666667)","(18.0, 27.0, 26.571428571428573)","(61.0, 210.0, 178.42105263157896)","(101.0, 390.0, 362.0)","(2.1, 2.32, 2.2945922746781116)"
12-01-2023 15:21:54.944687,"(5.5, 6.4, 6.317948717948719)","(2.25, 2.76, 2.7391150442477876)","(18.0, 27.0, 26.333333333333332)","(61.0, 210.0, 181.42857142857142)","(101.0, 390.0, 370.0)","(2.1, 2.32, 2.2945922746781116)"
12-01-2023 15:21:56.005062,"(5.5, 6.4, 6.347058823529412)","(2.25, 2.78, 2.7527659574468086)","(18.0, 27.0, 26.615384615384617)","(61.0, 210.0, 182.72727272727272)","(101.0, 390.0, 370.0)","(2.1, 2.32, 2.3120413436692506)"
12-01-2023 15:21:57.014604,"(5.5, 6.4, 6.258823529411765)","(2.25, 2.78, 2.7527659574468086)","(18.0, 27.0, 26.615384615384617)","(61.0, 210.0, 182.72727272727272)","(101.0, 390.0, 370.0)","(2.1, 2.32, 2.314274028629857)"
12-01-2023 15:21:58.021501,"(5.5, 6.4, 6.3382978723404255)","(2.25, 2.74, 2.7083333333333335)","(18.0, 27.0, 26.434782608695652)","(61.0, 210.0, 178.57142857142858)","(101.0, 390.0, 338.8888888888889)","(2.1, 2.32, 2.3092957746478873)"
12-01-2023 15:21:58.995626,"(5.5, 6.6, 6.409756097560976)","(2.25, 2.72, 2.712244897959184)","(18.0, 27.0, 26.4)","(61.0, 200.0, 188.0)","(101.0, 410.0, 338.8888888888889)","(2.1, 2.32, 2.3419672131147538)"
12-01-2023 15:22:00.101008,"(5.5, 6.4, 6.3534883720930235)","(2.25, 2.72, 2.702962962962963)","(18.0, 27.0, 26.625)","(61.0, 200.0, 188.0)","(101.0, 410.0, 338.8888888888889)","(2.1, 2.36, 2.3466666666666667)"
12-01-2023 15:22:01.189124,"(5.5, 6.4, 6.358333333333333)","(2.25, 2.7, 2.6942857142857144)","(18.0, 27.0, 26.88888888888889)","(61.0, 200.0, 191.42857142857142)","(101.0, 410.0, 324.2857142857143)","(2.1, 2.36, 2.344411764705882)"
12-01-2023 15:22:02.190375,"(5.5, 6.2, 6.171134020618557)","(2.25, 2.7, 2.6976470588235295)","(18.0, 28.0, 26.444444444444443)","(61.0, 200.0, 198.46153846153845)","(101.0, 410.0, 350.0)","(2.1, 2.36, 2.3449999999999998)"
12-01-2023 15:22:03.203878,"(5.5, 6.2, 6.166265060240964)","(2.25, 2.72, 2.706352941176471)","(18.0, 28.0, 26.6)","(61.0, 210.0, 198.46153846153845)","(101.0, 410.0, 350.0)","(2.1, 2.36, 2.349655172413793)"
12-01-2023 15:22:04.215388,"(5.5, 6.2, 6.167441860465116)","(2.25, 2.72, 2.694594594594595)","(18.0, 28.0, 26.451612903225808)","(61.0, 210.0, 198.46153846153845)","(101.0, 410.0, 350.0)","(2.1, 2.36, 2.3408823529411764)"
12-01-2023 15:22:05.248105,"(5.5, 6.4, 6.229166666666667)","(2.25, 2.72, 2.6922727272727274)","(18.0, 28.0, 26.451612903225808)","(61.0, 210.0, 198.46153846153845)","(101.0, 410.0, 350.0)","(2.1, 2.36, 2.333009708737864)"
12-01-2023 15:22:06.280739,"(5.5, 6.4, 6.266071428571429)","(2.25, 2.72, 2.689113924050633)","(18.0, 28.0, 26.451612903225808)","(71.0, 210.0, 198.46153846153845)","(101.0, 410.0, 350.0)","(2.1, 2.34, 2.333333333333333)"
12-01-2023 15:22:07.289051,"(5.5, 6.4, 6.266071428571429)","(2.25, 2.72, 2.6846376811594204)","(18.0, 28.0, 25.558139534883722)","(71.0, 210.0, 198.46153846153845)","(101.0, 410.0, 314.0)","(2.1, 2.34, 2.333271028037383)"
12-01-2023 15:22:08.360236,"(5.5, 6.4, 6.269565217391305)","(2.25, 2.72, 2.6929870129870133)","(18.0, 28.0, 26.6)","(71.0, 210.0, 199.28571428571428)","(101.0, 410.0, 314.0)","(2.1, 2.34, 2.3346938775510204)"
12-01-2023 15:22:09.363375,"(5.5, 6.4, 6.282539682539682)","(2.25, 2.72, 2.7123232323232327)","(18.0, 27.0, 26.363636363636363)","(71.0, 210.0, 202.5)","(101.0, 410.0, 314.0)","(2.1, 2.34, 2.3346938775510204)"
12-01-2023 15:22:10.296505,"(5.5, 6.4, 6.370270270270271)","(2.25, 2.72, 2.7084848484848485)","(18.0, 27.0, 26.363636363636363)","(71.0, 210.0, 202.5)","(101.0, 410.0, 314.0)","(2.1, 2.34, 2.310578512396694)"
12-01-2023 15:22:11.256695,"(5.5, 6.6, 6.382258064516129)","(2.25, 2.7, 2.6992592592592595)","(18.0, 27.0, 25.9375)","(71.0, 210.0, 206.66666666666666)","(101.0, 410.0, 316.6666666666667)","(2.1, 2.34, 2.3105263157894735)"
12-01-2023 15:22:12.315365,"(5.5, 6.6, 6.407352941176471)","(2.25, 2.72, 2.701449275362319)","(18.0, 27.0, 25.967741935483872)","(71.0, 210.0, 207.77777777777777)","(101.0, 410.0, 326.0)","(2.1, 2.32, 2.2992280701754386)"
12-01-2023 15:22:13.234464,"(5.5, 6.6, 6.42987012987013)","(2.25, 2.72, 2.7026440677966104)","(18.0, 27.0, 25.857142857142858)","(71.0, 210.0, 207.77777777777777)","(101.0, 410.0, 326.0)","(2.1, 2.3, 2.2992280701754386)"
12-01-2023 15:22:14.126075,"(5.5, 6.6, 6.483333333333333)","(2.25, 2.72, 2.7011764705882353)","(18.0, 27.0, 26.11764705882353)","(71.0, 210.0, 207.5)","(101.0, 410.0, 320.0)","(2.1, 2.32, 2.2988235294117647)"
12-01-2023 15:22:15.116841,"(5.5, 6.8, 6.704918032786885)","(2.25, 2.7, 2.6831538461538464)","(18.0, 28.0, 27.75)","(71.0, 210.0, 208.75)","(101.0, 410.0, 320.0)","(2.1, 2.3, 2.3042857142857143)"
12-01-2023 15:22:16.128147,"(5.5, 6.8, 6.741391941391941)","(2.25, 2.66, 2.657878787878788)","(18.0, 28.0, 27.2)","(71.0, 210.0, 208.88888888888889)","(101.0, 410.0, 305.0)","(2.1, 2.32, 2.3085714285714283)"
12-01-2023 15:22:16.948986,"(5.5, 6.8, 6.684905660377358)","(2.25, 2.66, 2.653793103448276)","(18.0, 28.0, 27.058823529411764)","(71.0, 210.0, 208.88888888888889)","(101.0, 410.0, 305.0)","(2.1, 2.32, 2.3085714285714283)"
12-01-2023 15:22:17.936118,"(5.5, 6.8, 6.715217391304347)","(2.25, 2.66, 2.6556)","(18.0, 28.0, 27.2)","(71.0, 210.0, 205.33333333333334)","(101.0, 410.0, 307.14285714285717)","(2.1, 2.32, 2.30983606557377)"
12-01-2023 15:22:18.945595,"(5.5, 6.8, 6.732352941176471)","(2.25, 2.66, 2.6505454545454548)","(19.0, 28.0, 27.09090909090909)","(71.0, 220.0, 210.66666666666666)","(101.0, 410.0, 365.0)","(2.05, 2.32, 2.2992682926829264)"
12-01-2023 15:22:19.839525,"(5.5, 6.8, 6.740659340659341)","(2.25, 2.68, 2.6620289855072463)","(19.0, 28.0, 27.09090909090909)","(71.0, 220.0, 210.66666666666666)","(101.0, 410.0, 365.0)","(2.05, 2.3, 2.298884462151394)"
12-01-2023 15:22:20.785469,"(5.5, 6.8, 6.741304347826087)","(2.25, 2.68, 2.6632432432432434)","(19.0, 28.0, 26.75)","(71.0, 220.0, 200.0)","(101.0, 410.0, 365.0)","(2.05, 2.3, 2.294890965732087)"
12-01-2023 15:22:21.859116,"(5.5, 6.8, 6.762105263157895)","(2.25, 2.68, 2.6705185185185187)","(19.0, 28.0, 26.875)","(71.0, 200.0, 198.33333333333334)","(101.0, 410.0, 365.0)","(2.05, 2.3, 2.3115654952076676)"
12-01-2023 15:22:22.828524,"(5.5, 6.8, 6.761783439490445)","(2.25, 2.68, 2.6644897959183673)","(19.0, 29.0, 26.3)","(71.0, 200.0, 198.33333333333334)","(101.0, 410.0, 365.0)","(2.05, 2.32, 2.3087209302325578)"
12-01-2023 15:22:23.808969,"(5.5, 6.8, 6.704098360655737)","(2.25, 2.68, 2.6676422764227645)","(19.0, 28.0, 27.428571428571427)","(71.0, 200.0, 190.0)","(101.0, 410.0, 365.0)","(2.05, 2.32, 2.3081345565749234)"
12-01-2023 15:22:24.783452,"(5.5, 6.8, 6.72636815920398)","(2.25, 2.68, 2.6716939890710383)","(19.0, 28.0, 26.76923076923077)","(71.0, 200.0, 195.0)","(101.0, 410.0, 365.0)","(2.05, 2.32, 2.303978201634877)"
