,Tat Yap,Its Luigi,Villanova,Mibin Magic,Over Slips,Aston Gray,Juice,Chloes China
15-12-2022 12:44:52.762004,"(2.05, 2.22, 2.1812435233160623)","(5.0, 7.0, 6.235294117647059)","(61.0, 370.0, 271.0)","(41.0, 280.0, 267.05882352941177)","(10.0, 17.0, 17.91176470588235)","(5.0, 6.8, 6.68936170212766)","(6.5, 9.6, 9.0)","(11.0, 19.0, 17.75)"
15-12-2022 12:44:53.972720,"(2.05, 2.22, 2.1817525773195876)","(5.0, 7.0, 6.235294117647059)","(71.0, 370.0, 290.8)","(41.0, 280.0, 267.05882352941177)","(10.0, 18.5, 18.045454545454547)","(5.0, 6.8, 6.68936170212766)","(6.5, 9.8, 9.094117647058823)","(11.0, 19.0, 18.0)"
15-12-2022 12:44:55.113857,"(2.05, 2.2, 2.197)","(5.0, 7.0, 6.235294117647059)","(71.0, 370.0, 290.8)","(41.0, 280.0, 267.05882352941177)","(10.0, 18.5, 18.12962962962963)","(5.0, 6.8, 6.597058823529411)","(6.5, 9.8, 9.4)","(11.0, 19.0, 17.0)"
15-12-2022 12:44:56.473686,"(2.05, 2.2, 2.1958620689655173)","(5.0, 7.0, 6.409090909090909)","(71.0, 370.0, 290.8)","(41.0, 280.0, 267.05882352941177)","(10.0, 18.5, 18.12962962962963)","(5.0, 6.6, 6.597058823529411)","(6.5, 9.8, 9.2)","(11.0, 18.0, 17.0)"
15-12-2022 12:44:57.722016,"(2.05, 2.2, 2.180923076923077)","(5.0, 7.0, 6.409090909090909)","(71.0, 370.0, 310.0)","(41.0, 280.0, 267.05882352941177)","(10.0, 18.5, 18.12962962962963)","(5.0, 6.6, 6.632258064516129)","(6.5, 9.8, 9.0)","(11.0, 18.0, 17.8125)"
15-12-2022 12:44:58.814881,"(2.05, 2.2, 2.1808808290155444)","(5.0, 7.0, 6.409090909090909)","(71.0, 360.0, 310.0)","(41.0, 280.0, 267.05882352941177)","(10.0, 18.5, 18.12962962962963)","(5.0, 6.8, 6.632258064516129)","(6.5, 9.8, 9.0)","(11.0, 18.0, 17.8125)"
15-12-2022 12:44:59.955785,"(2.05, 2.2, 2.1807291666666666)","(5.0, 7.0, 6.235294117647059)","(71.0, 350.0, 289.1304347826087)","(41.0, 280.0, 267.05882352941177)","(10.0, 18.5, 18.12962962962963)","(5.0, 6.8, 6.690526315789474)","(6.5, 9.6, 9.509090909090908)","(11.0, 18.0, 17.875)"
15-12-2022 12:45:00.975231,"(2.05, 2.2, 2.1807291666666666)","(5.0, 7.0, 6.235294117647059)","(71.0, 350.0, 278.0)","(41.0, 280.0, 267.05882352941177)","(10.0, 18.5, 18.12962962962963)","(5.0, 6.8, 6.690526315789474)","(6.5, 9.6, 9.509090909090908)","(11.0, 18.0, 17.875)"
15-12-2022 12:45:02.102632,"(2.05, 2.2, 2.180472440944882)","(5.0, 7.0, 6.409090909090909)","(71.0, 350.0, 278.0)","(41.0, 280.0, 267.05882352941177)","(10.0, 18.5, 17.5)","(5.0, 6.8, 6.6938775510204085)","(6.5, 9.6, 9.433333333333334)","(11.0, 19.0, 17.175)"
15-12-2022 12:45:03.206129,"(2.05, 2.2, 2.180266666666667)","(5.0, 7.0, 6.173913043478261)","(71.0, 350.0, 278.0)","(41.0, 290.0, 179.25925925925927)","(10.0, 18.5, 17.666666666666668)","(5.0, 6.8, 6.6938775510204085)","(6.5, 9.6, 9.509090909090908)","(11.0, 18.0, 16.708333333333332)"
15-12-2022 12:45:04.427104,"(2.05, 2.2, 2.1809278350515466)","(5.0, 7.0, 6.173913043478261)","(71.0, 350.0, 278.0)","(41.0, 290.0, 111.25)","(10.0, 18.5, 19.142857142857142)","(5.0, 6.8, 6.546067415730337)","(6.5, 9.6, 9.433333333333334)","(11.0, 18.0, 17.333333333333332)"
15-12-2022 12:45:05.570809,"(2.05, 2.2, 2.180873786407767)","(5.0, 7.0, 6.321428571428571)","(71.0, 350.0, 278.0)","(41.0, 290.0, 111.25)","(10.0, 19.5, 19.142857142857142)","(5.0, 6.6, 6.546067415730337)","(6.5, 9.6, 9.433333333333334)","(11.0, 17.5, 17.333333333333332)"
15-12-2022 12:45:06.694202,"(2.05, 2.2, 2.180873786407767)","(5.0, 7.0, 6.321428571428571)","(71.0, 350.0, 278.0)","(41.0, 290.0, 111.25)","(10.0, 19.5, 19.142857142857142)","(5.0, 6.6, 6.546067415730337)","(6.5, 9.6, 9.433333333333334)","(11.0, 17.5, 17.333333333333332)"
15-12-2022 12:45:07.781604,"(2.05, 2.18, 2.161413612565445)","(5.0, 6.4, 6.2250000000000005)","(71.0, 340.0, 288.1818181818182)","(41.0, 290.0, 181.66666666666669)","(10.0, 21.0, 19.3125)","(5.0, 6.6, 6.5675)","(6.5, 9.6, 9.18095238095238)","(11.0, 18.0, 16.857142857142858)"
15-12-2022 12:45:08.865319,"(2.05, 2.18, 2.1615104166666668)","(5.0, 6.4, 6.327272727272727)","(71.0, 340.0, 266.9230769230769)","(41.0, 290.0, 181.66666666666669)","(10.0, 21.0, 19.3125)","(5.0, 6.6, 6.553086419753086)","(6.5, 9.6, 9.18095238095238)","(11.0, 18.0, 16.857142857142858)"
15-12-2022 12:45:10.064884,"(2.05, 2.18, 2.1615104166666668)","(5.0, 6.4, 6.2250000000000005)","(71.0, 340.0, 266.9230769230769)","(41.0, 290.0, 181.66666666666669)","(10.0, 21.0, 19.5)","(5.0, 6.6, 6.551898734177215)","(6.5, 9.6, 9.05)","(11.0, 18.0, 17.076923076923077)"
15-12-2022 12:45:11.210222,"(2.05, 2.18, 2.1615104166666668)","(5.0, 6.4, 6.266666666666667)","(71.0, 340.0, 266.9230769230769)","(41.0, 290.0, 181.66666666666669)","(10.0, 21.0, 19.5)","(5.0, 6.6, 6.551898734177215)","(6.5, 9.6, 9.18095238095238)","(11.0, 18.0, 17.058823529411764)"
15-12-2022 12:45:12.402701,"(2.05, 2.18, 2.1607650273224044)","(5.0, 6.4, 6.2250000000000005)","(71.0, 340.0, 266.9230769230769)","(41.0, 290.0, 181.66666666666669)","(10.0, 21.0, 19.4)","(5.0, 6.6, 6.551898734177215)","(6.5, 9.6, 9.18095238095238)","(11.0, 18.0, 16.857142857142858)"
15-12-2022 12:45:13.589927,"(2.05, 2.18, 2.161024258760108)","(5.0, 6.4, 6.2250000000000005)","(71.0, 340.0, 266.9230769230769)","(41.0, 280.0, 201.8181818181818)","(10.0, 21.0, 19.166666666666668)","(5.0, 6.6, 6.551898734177215)","(6.5, 9.6, 9.05)","(11.0, 18.0, 17.076923076923077)"
15-12-2022 12:45:14.771037,"(2.05, 2.18, 2.1613756613756614)","(5.0, 6.4, 6.355555555555556)","(71.0, 340.0, 266.9230769230769)","(41.0, 280.0, 201.8181818181818)","(10.0, 21.0, 19.166666666666668)","(5.0, 6.6, 6.548648648648649)","(6.5, 9.6, 9.05)","(11.0, 18.0, 16.857142857142858)"
15-12-2022 12:45:15.807148,"(2.0, 2.18, 2.1614201183431954)","(5.0, 6.4, 6.273684210526316)","(71.0, 340.0, 266.9230769230769)","(41.0, 280.0, 201.8181818181818)","(10.0, 21.0, 19.166666666666668)","(5.0, 6.6, 6.555294117647058)","(6.5, 9.6, 9.18095238095238)","(11.0, 18.0, 16.857142857142858)"
15-12-2022 12:45:16.954873,"(2.0, 2.18, 2.1615094339622645)","(5.0, 6.4, 6.273684210526316)","(71.0, 340.0, 266.9230769230769)","(41.0, 280.0, 195.8695652173913)","(10.0, 21.0, 19.166666666666668)","(5.0, 6.6, 6.555294117647058)","(6.5, 9.6, 9.05)","(11.0, 18.0, 17.076923076923077)"
15-12-2022 12:45:18.034587,"(2.0, 2.18, 2.1616107382550336)","(5.0, 6.4, 6.371428571428572)","(71.0, 340.0, 266.9230769230769)","(41.0, 280.0, 108.18181818181819)","(10.0, 21.0, 18.642857142857142)","(5.0, 6.6, 6.553086419753086)","(6.5, 9.6, 9.163636363636364)","(11.0, 18.0, 16.615384615384617)"
15-12-2022 12:45:19.171627,"(2.0, 2.18, 2.1612587412587416)","(5.0, 6.4, 6.228571428571429)","(71.0, 340.0, 288.1818181818182)","(41.0, 280.0, 161.875)","(10.0, 21.0, 19.77777777777778)","(5.0, 6.6, 6.5525)","(6.5, 9.6, 9.4)","(11.0, 18.0, 16.575)"
15-12-2022 12:45:20.336467,"(2.0, 2.18, 2.1609252669039147)","(5.0, 6.6, 6.21)","(71.0, 340.0, 288.1818181818182)","(41.0, 280.0, 161.875)","(10.0, 21.0, 19.55263157894737)","(5.0, 6.6, 6.5525)","(6.5, 9.6, 9.06)","(11.0, 18.0, 16.75)"
15-12-2022 12:45:21.580672,"(2.0, 2.18, 2.1611267605633806)","(5.0, 6.6, 6.34)","(71.0, 340.0, 266.9230769230769)","(41.0, 280.0, 97.14285714285714)","(10.0, 21.0, 19.55263157894737)","(5.0, 6.6, 6.5525)","(6.5, 9.6, 9.04)","(11.0, 17.0, 16.833333333333332)"
15-12-2022 12:45:22.759488,"(2.0, 2.18, 2.1611267605633806)","(5.0, 6.6, 6.34)","(71.0, 340.0, 288.1818181818182)","(41.0, 260.0, 99.66666666666667)","(10.0, 21.0, 19.55263157894737)","(5.0, 6.6, 6.5525)","(6.5, 9.6, 9.05)","(11.0, 17.0, 16.90909090909091)"
15-12-2022 12:45:23.956038,"(2.0, 2.18, 2.1611929824561407)","(5.0, 6.6, 6.392)","(71.0, 340.0, 220.0)","(41.0, 260.0, 109.6875)","(10.0, 21.0, 19.55263157894737)","(5.0, 6.6, 6.5525)","(6.5, 9.6, 9.05)","(11.0, 17.0, 16.857142857142858)"
15-12-2022 12:45:25.045667,"(2.0, 2.18, 2.1611929824561407)","(5.0, 6.6, 6.392)","(71.0, 340.0, 220.0)","(41.0, 260.0, 109.6875)","(10.0, 21.0, 19.55263157894737)","(5.0, 6.6, 6.5525)","(6.5, 9.6, 9.05)","(11.0, 17.0, 16.857142857142858)"
15-12-2022 12:45:26.056679,"(2.0, 2.18, 2.1611929824561407)","(5.0, 6.6, 6.392)","(71.0, 340.0, 220.0)","(41.0, 260.0, 109.6875)","(10.0, 21.0, 19.55263157894737)","(5.0, 6.6, 6.5525)","(6.5, 9.6, 9.05)","(11.0, 17.0, 16.857142857142858)"
15-12-2022 12:45:27.086550,"(2.0, 2.16, 2.1445871559633027)","(5.0, 6.6, 6.569230769230769)","(71.0, 340.0, 250.0)","(41.0, 260.0, 109.6875)","(10.0, 21.0, 20.051724137931036)","(5.0, 6.8, 6.62962962962963)","(6.5, 9.6, 8.9125)","(11.0, 18.0, 16.58823529411765)"
15-12-2022 12:45:28.123209,"(2.0, 2.16, 2.144954128440367)","(5.0, 6.6, 6.466666666666667)","(71.0, 340.0, 220.0)","(41.0, 260.0, 109.6875)","(10.0, 21.0, 20.051724137931036)","(5.0, 6.8, 6.62962962962963)","(6.5, 9.6, 8.9125)","(11.0, 18.0, 16.58823529411765)"
15-12-2022 12:45:29.213974,"(2.0, 2.16, 2.147605633802817)","(5.0, 6.6, 6.569230769230769)","(71.0, 340.0, 250.0)","(41.0, 260.0, 109.6875)","(10.0, 21.0, 19.166666666666668)","(5.0, 6.8, 6.62962962962963)","(6.5, 9.6, 8.9125)","(11.0, 18.0, 16.58823529411765)"
15-12-2022 12:45:30.505931,"(2.0, 2.22, 2.2073076923076926)","(5.0, 6.6, 6.415384615384616)","(71.0, 340.0, 220.0)","(41.0, 260.0, 109.6875)","(10.0, 21.0, 19.166666666666668)","(5.0, 6.8, 6.567123287671233)","(6.5, 9.6, 9.05)","(11.0, 18.0, 16.625)"
15-12-2022 12:45:31.729682,"(2.0, 2.26, 2.228421052631579)","(5.0, 6.6, 6.388235294117647)","(71.0, 340.0, 232.85714285714286)","(41.0, 260.0, 127.05882352941177)","(10.0, 21.0, 19.77777777777778)","(5.0, 6.6, 6.258823529411765)","(6.5, 9.6, 9.0375)","(11.0, 17.5, 16.5)"
15-12-2022 12:45:32.958647,"(2.0, 2.26, 2.2312820512820513)","(5.0, 6.4, 6.266666666666667)","(71.0, 330.0, 262.0)","(41.0, 240.0, 127.05882352941177)","(10.0, 21.0, 19.77777777777778)","(5.0, 6.4, 6.05)","(6.5, 9.6, 9.05)","(11.0, 17.5, 16.571428571428573)"
15-12-2022 12:45:34.637641,"(2.0, 2.3, 2.2729411764705882)","(5.0, 6.4, 6.125)","(71.0, 330.0, 232.85714285714286)","(41.0, 240.0, 127.05882352941177)","(10.0, 21.0, 20.214285714285715)","(5.0, 6.2, 6.008333333333334)","(6.5, 9.6, 9.05)","(11.0, 17.0, 16.75)"
15-12-2022 12:45:35.959508,"(2.0, 2.28, 2.2729411764705882)","(5.0, 6.2, 6.175)","(71.0, 330.0, 256.9230769230769)","(41.0, 240.0, 133.84615384615387)","(10.0, 21.0, 20.214285714285715)","(5.0, 6.2, 6.006666666666667)","(6.5, 9.6, 8.971428571428572)","(11.0, 17.0, 16.833333333333332)"
15-12-2022 12:45:37.280022,"(2.0, 2.26, 2.25027027027027)","(5.0, 6.2, 6.175)","(71.0, 340.0, 272.5)","(41.0, 220.0, 121.17647058823529)","(10.0, 21.0, 20.29032258064516)","(5.0, 6.2, 6.006666666666667)","(6.5, 9.6, 9.248)","(11.0, 17.5, 16.833333333333332)"
15-12-2022 12:45:38.875796,"(2.0, 2.24, 2.228)","(5.0, 6.4, 6.381818181818182)","(71.0, 340.0, 272.5)","(41.0, 220.0, 121.17647058823529)","(10.0, 21.0, 20.29032258064516)","(5.0, 6.2, 6.006666666666667)","(6.5, 9.6, 9.05)","(11.0, 17.5, 16.666666666666668)"
15-12-2022 12:45:40.252254,"(2.0, 2.24, 2.226666666666667)","(5.0, 6.4, 6.381818181818182)","(71.0, 340.0, 301.66666666666663)","(41.0, 220.0, 121.17647058823529)","(10.0, 21.0, 20.29032258064516)","(5.0, 6.2, 6.006666666666667)","(6.5, 9.6, 9.248)","(11.0, 17.5, 16.666666666666668)"
15-12-2022 12:45:41.614995,"(1.95, 2.24, 2.226666666666667)","(5.0, 6.4, 6.381818181818182)","(81.0, 330.0, 301.66666666666663)","(51.0, 220.0, 121.17647058823529)","(12.0, 21.0, 20.17241379310345)","(5.5, 6.2, 6.006666666666667)","(7.0, 9.6, 9.248)","(12.0, 17.5, 16.666666666666668)"
15-12-2022 12:45:42.769723,"(1.95, 2.24, 2.2281481481481484)","(5.0, 6.4, 6.386666666666667)","(81.0, 330.0, 301.66666666666663)","(51.0, 220.0, 145.0)","(12.0, 21.0, 20.36)","(5.5, 6.2, 6.006666666666667)","(7.0, 9.6, 9.285714285714285)","(12.0, 17.5, 16.666666666666668)"
15-12-2022 12:45:43.829187,"(1.95, 2.24, 2.2133333333333334)","(5.0, 6.6, 6.514285714285714)","(81.0, 330.0, 301.66666666666663)","(51.0, 210.0, 145.0)","(12.0, 21.0, 20.416666666666668)","(5.5, 6.2, 6.006666666666667)","(7.0, 9.6, 9.3)","(12.0, 17.5, 16.576923076923077)"
15-12-2022 12:45:44.916123,"(1.95, 2.22, 2.2090909090909094)","(5.0, 6.6, 6.58)","(81.0, 340.0, 272.5)","(51.0, 210.0, 145.0)","(12.0, 21.0, 20.17241379310345)","(5.5, 6.2, 6.006666666666667)","(7.0, 9.6, 9.4)","(12.0, 17.5, 16.576923076923077)"
15-12-2022 12:45:45.986090,"(1.95, 2.22, 2.202)","(5.0, 6.6, 6.58)","(81.0, 340.0, 272.5)","(51.0, 210.0, 145.0)","(12.0, 21.0, 20.17241379310345)","(5.5, 6.2, 6.006666666666667)","(7.0, 9.6, 9.4)","(12.0, 17.5, 16.576923076923077)"
15-12-2022 12:45:47.103990,"(1.95, 2.22, 2.202857142857143)","(5.0, 6.6, 6.585714285714285)","(81.0, 340.0, 272.5)","(51.0, 210.0, 145.0)","(12.0, 21.0, 20.17241379310345)","(5.5, 6.2, 6.006666666666667)","(7.0, 9.6, 9.339130434782609)","(12.0, 17.5, 16.576923076923077)"
15-12-2022 12:45:48.250846,"(1.95, 2.22, 2.202)","(5.0, 6.8, 6.536842105263158)","(81.0, 340.0, 272.5)","(51.0, 210.0, 145.0)","(12.0, 21.0, 20.17241379310345)","(5.5, 6.2, 6.006666666666667)","(7.0, 9.6, 9.266666666666666)","(12.0, 17.5, 16.576923076923077)"
15-12-2022 12:45:49.358194,"(2.0, 2.22, 2.202)","(5.0, 6.8, 6.536842105263158)","(81.0, 340.0, 272.5)","(51.0, 210.0, 115.29411764705883)","(12.0, 21.0, 20.17241379310345)","(5.5, 6.2, 6.0058823529411764)","(7.0, 9.6, 9.527272727272727)","(12.0, 17.5, 16.576923076923077)"
15-12-2022 12:45:50.423177,"(2.0, 2.22, 2.202)","(5.0, 6.8, 6.536842105263158)","(81.0, 340.0, 272.5)","(51.0, 200.0, 115.29411764705883)","(12.0, 21.0, 20.17241379310345)","(5.5, 6.2, 6.0058823529411764)","(7.0, 9.6, 9.74736842105263)","(12.0, 17.5, 16.558823529411764)"
15-12-2022 12:45:51.517833,"(2.0, 2.22, 2.2192592592592595)","(5.0, 6.8, 6.536842105263158)","(81.0, 340.0, 272.5)","(51.0, 200.0, 115.29411764705883)","(12.0, 21.0, 20.17241379310345)","(5.5, 6.0, 5.864285714285714)","(7.0, 10.0, 9.666666666666666)","(12.0, 17.5, 16.558823529411764)"
15-12-2022 12:45:52.578035,"(2.0, 2.24, 2.2281081081081084)","(5.0, 6.6, 6.588235294117647)","(81.0, 340.0, 272.5)","(51.0, 200.0, 115.29411764705883)","(12.0, 21.0, 20.17241379310345)","(5.5, 6.0, 5.864285714285714)","(7.0, 10.0, 9.8)","(12.0, 17.5, 16.558823529411764)"
15-12-2022 12:45:53.643797,"(2.0, 2.24, 2.2292957746478876)","(5.0, 6.6, 6.588235294117647)","(81.0, 340.0, 272.5)","(51.0, 200.0, 115.29411764705883)","(12.0, 21.0, 20.17241379310345)","(5.5, 6.0, 5.864285714285714)","(7.0, 10.0, 9.8)","(12.0, 17.5, 16.558823529411764)"
15-12-2022 12:45:55.051625,"(2.0, 2.24, 2.232)","(5.0, 6.6, 6.59)","(81.0, 340.0, 272.5)","(51.0, 200.0, 115.29411764705883)","(12.0, 21.0, 20.17241379310345)","(5.5, 6.0, 5.804166666666666)","(7.0, 10.0, 9.8)","(12.0, 17.5, 16.794117647058822)"
15-12-2022 12:45:56.254419,"(2.0, 2.22, 2.212)","(5.0, 6.6, 6.59)","(81.0, 340.0, 272.5)","(51.0, 200.0, 115.29411764705883)","(12.0, 21.0, 20.2)","(5.5, 5.9, 5.736363636363636)","(7.0, 10.0, 10.194444444444445)","(12.0, 17.5, 18.7)"
15-12-2022 12:45:57.494753,"(2.0, 2.22, 2.2076190476190476)","(5.0, 6.2, 6.065789473684211)","(81.0, 340.0, 272.5)","(51.0, 200.0, 115.29411764705883)","(12.0, 21.0, 21.88888888888889)","(5.5, 5.8, 6.025806451612903)","(7.0, 10.5, 9.871428571428572)","(12.0, 19.5, 18.46875)"
15-12-2022 12:45:58.849667,"(2.0, 2.22, 2.2059459459459463)","(5.0, 6.2, 6.065789473684211)","(81.0, 340.0, 272.5)","(51.0, 200.0, 115.29411764705883)","(12.0, 22.0, 21.88888888888889)","(5.5, 6.2, 6.022222222222222)","(7.0, 10.5, 9.984375)","(12.0, 19.5, 18.241935483870968)"
15-12-2022 12:46:00.169763,"(2.0, 2.24, 2.2251851851851856)","(5.0, 6.2, 5.986666666666666)","(81.0, 340.0, 272.5)","(51.0, 200.0, 135.0)","(12.0, 22.0, 21.923076923076923)","(5.5, 6.2, 5.9714285714285715)","(7.0, 10.5, 9.777777777777779)","(12.0, 19.5, 18.241935483870968)"
15-12-2022 12:46:01.324254,"(2.0, 2.24, 2.2242857142857146)","(5.0, 6.0, 5.986666666666666)","(91.0, 340.0, 272.5)","(51.0, 190.0, 135.0)","(12.0, 22.0, 22.586206896551722)","(5.5, 6.2, 5.855555555555556)","(7.0, 9.8, 9.966666666666667)","(12.0, 19.5, 18.25)"
15-12-2022 12:46:02.495728,"(2.0, 2.24, 2.2283333333333335)","(5.0, 6.0, 5.986666666666666)","(91.0, 340.0, 272.5)","(51.0, 190.0, 135.0)","(12.0, 23.0, 22.642857142857142)","(5.5, 5.9, 5.614285714285714)","(7.0, 10.0, 9.82857142857143)","(12.0, 19.5, 18.555555555555557)"
15-12-2022 12:46:03.647521,"(2.0, 2.28, 2.2673684210526317)","(5.0, 6.0, 5.991304347826087)","(91.0, 340.0, 338.57142857142856)","(51.0, 190.0, 112.35294117647058)","(13.0, 23.0, 22.22222222222222)","(5.5, 5.7, 5.589795918367347)","(7.0, 10.0, 9.971428571428572)","(12.0, 19.0, 18.290697674418606)"
15-12-2022 12:46:04.891154,"(2.0, 2.28, 2.271578947368421)","(5.0, 6.2, 6.143589743589744)","(91.0, 410.0, 307.05882352941177)","(51.0, 190.0, 112.35294117647058)","(13.0, 23.0, 22.37142857142857)","(5.5, 5.7, 5.558536585365854)","(7.0, 10.0, 9.971428571428572)","(12.0, 18.5, 18.117021276595743)"
15-12-2022 12:46:06.059170,"(2.0, 2.28, 2.2714285714285714)","(5.0, 6.2, 6.143589743589744)","(91.0, 410.0, 307.05882352941177)","(51.0, 190.0, 112.35294117647058)","(13.0, 23.0, 22.23076923076923)","(5.5, 5.7, 5.528)","(7.0, 10.0, 9.820754716981131)","(12.0, 18.5, 18.117021276595743)"
15-12-2022 12:46:07.341330,"(2.0, 2.28, 2.278181818181818)","(5.0, 6.2, 6.136585365853659)","(91.0, 410.0, 320.0)","(51.0, 190.0, 91.42857142857143)","(13.0, 23.0, 22.45)","(5.5, 5.6, 5.464864864864865)","(7.0, 10.5, 9.805263157894737)","(12.0, 18.5, 18.117021276595743)"
15-12-2022 12:46:08.533003,"(2.0, 2.3, 2.2825454545454544)","(5.0, 6.4, 6.139759036144579)","(91.0, 400.0, 320.0)","(51.0, 190.0, 127.5)","(13.0, 23.0, 22.571428571428573)","(5.5, 5.6, 5.413953488372093)","(7.0, 10.5, 8.672727272727272)","(12.0, 18.5, 18.071428571428573)"
15-12-2022 12:46:09.737578,"(2.0, 2.3, 2.2920930232558137)","(5.0, 6.4, 6.231372549019608)","(91.0, 400.0, 310.0)","(51.0, 180.0, 127.5)","(13.0, 24.0, 23.142857142857142)","(5.5, 5.6, 5.405)","(7.0, 8.8, 8.615384615384617)","(12.0, 18.5, 18.08823529411765)"
15-12-2022 12:46:11.043392,"(2.0, 2.32, 2.303404255319149)","(5.0, 6.4, 6.319298245614036)","(91.0, 400.0, 310.0)","(51.0, 180.0, 138.0)","(13.0, 24.0, 23.0)","(5.0, 5.5, 5.405)","(7.0, 8.8, 8.563636363636363)","(12.0, 18.5, 18.08823529411765)"
15-12-2022 12:46:12.302710,"(2.0, 2.32, 2.2873786407766987)","(5.0, 6.4, 6.337837837837838)","(91.0, 400.0, 310.0)","(51.0, 180.0, 138.0)","(13.0, 24.0, 23.151515151515152)","(5.0, 5.5, 5.381081081081081)","(7.0, 8.6, 8.51764705882353)","(12.0, 18.5, 18.017241379310345)"
15-12-2022 12:46:13.554377,"(2.0, 2.32, 2.308)","(5.0, 6.4, 6.337837837837838)","(91.0, 400.0, 310.0)","(51.0, 180.0, 138.0)","(13.0, 24.0, 23.92)","(5.0, 5.5, 5.373170731707317)","(7.0, 8.8, 8.399999999999999)","(12.0, 18.5, 18.066037735849058)"
15-12-2022 12:46:14.719368,"(2.0, 2.32, 2.298723404255319)","(5.0, 6.4, 6.36)","(91.0, 380.0, 306.66666666666663)","(51.0, 180.0, 138.0)","(13.0, 24.0, 22.0)","(5.0, 5.5, 5.445454545454545)","(7.0, 8.6, 8.511111111111111)","(12.0, 18.5, 18.02777777777778)"
15-12-2022 12:46:15.933822,"(2.0, 2.34, 2.33)","(5.0, 6.6, 6.409756097560976)","(91.0, 380.0, 335.0)","(51.0, 65.0, 51.5625)","(13.0, 22.0, 21.526315789473685)","(5.0, 5.5, 5.435714285714286)","(7.0, 8.6, 8.545454545454545)","(12.0, 18.5, 18.035714285714285)"
15-12-2022 12:46:17.091807,"(2.0, 2.36, 2.3405714285714283)","(5.0, 6.6, 6.480769230769231)","(91.0, 370.0, 335.0)","(51.0, 65.0, 51.276595744680854)","(13.0, 22.0, 20.555555555555557)","(5.0, 5.5, 5.417857142857143)","(7.0, 8.6, 8.54)","(12.0, 18.5, 18.02777777777778)"
15-12-2022 12:46:18.341213,"(2.0, 2.36, 2.357142857142857)","(5.0, 6.6, 6.482926829268293)","(91.0, 370.0, 335.0)","(51.0, 65.0, 51.76470588235294)","(13.0, 21.0, 20.666666666666668)","(5.0, 5.5, 5.526470588235294)","(7.0, 8.6, 8.533333333333333)","(12.0, 18.5, 17.55)"
15-12-2022 12:46:19.627195,"(2.0, 2.36, 2.346315789473684)","(5.0, 6.6, 6.525)","(91.0, 370.0, 310.0)","(51.0, 65.0, 51.5)","(13.0, 21.0, 21.045454545454547)","(5.0, 5.6, 5.533333333333333)","(7.0, 8.8, 8.542857142857143)","(12.0, 18.5, 16.852941176470587)"
15-12-2022 12:46:20.903425,"(2.0, 2.38, 2.3631775700934576)","(5.0, 6.8, 6.683333333333333)","(91.0, 370.0, 310.0)","(51.0, 65.0, 51.59574468085106)","(13.0, 22.0, 18.976190476190474)","(5.0, 5.6, 5.541176470588235)","(7.0, 8.8, 8.567741935483872)","(12.0, 17.0, 16.3)"
15-12-2022 12:46:22.354826,"(2.0, 2.38, 2.3638596491228068)","(5.0, 7.0, 6.749019607843137)","(91.0, 370.0, 323.3333333333333)","(51.0, 65.0, 51.59574468085106)","(13.0, 19.5, 18.346153846153847)","(5.0, 5.6, 5.541176470588235)","(7.0, 8.8, 8.544444444444444)","(12.0, 16.5, 16.071428571428573)"
15-12-2022 12:46:23.715347,"(2.0, 2.4, 2.3847619047619046)","(5.0, 7.0, 6.8)","(91.0, 370.0, 285.0)","(51.0, 65.0, 55.816326530612244)","(13.0, 18.5, 17.95)","(5.0, 5.6, 5.473913043478261)","(7.0, 8.8, 8.544444444444444)","(12.0, 16.5, 15.88888888888889)"
15-12-2022 12:46:24.880483,"(2.0, 2.4, 2.385974025974026)","(5.0, 7.0, 6.8)","(91.0, 360.0, 285.0)","(51.0, 65.0, 55.816326530612244)","(13.0, 18.5, 17.95)","(5.0, 5.6, 5.473913043478261)","(7.0, 8.8, 8.544444444444444)","(12.0, 16.0, 15.868421052631579)"
15-12-2022 12:46:26.107195,"(2.0, 2.4, 2.396190476190476)","(5.0, 7.0, 6.8125)","(91.0, 360.0, 300.0)","(51.0, 65.0, 55.816326530612244)","(13.0, 18.5, 17.928571428571427)","(4.8, 5.5, 5.322549019607843)","(7.0, 8.8, 8.552941176470588)","(12.0, 16.0, 15.583333333333334)"
15-12-2022 12:46:27.441775,"(2.0, 2.4, 2.398987341772152)","(5.0, 7.0, 6.877272727272727)","(91.0, 360.0, 300.0)","(51.0, 65.0, 56.76470588235294)","(13.0, 18.5, 17.852941176470587)","(4.8, 5.4, 5.35483870967742)","(7.0, 8.8, 8.552941176470588)","(12.0, 16.0, 15.84375)"
15-12-2022 12:46:28.766030,"(2.0, 2.4, 2.388235294117647)","(5.0, 7.0, 6.884848484848485)","(91.0, 360.0, 296.8421052631579)","(51.0, 65.0, 56.6)","(13.0, 19.0, 17.642857142857142)","(4.8, 5.4, 5.288311688311689)","(7.0, 9.0, 8.716129032258065)","(12.0, 16.0, 16.1875)"
15-12-2022 12:46:30.079126,"(2.0, 2.4, 2.39375)","(5.0, 7.0, 6.891304347826087)","(91.0, 360.0, 272.27272727272725)","(51.0, 65.0, 55.666666666666664)","(13.0, 18.5, 17.710526315789473)","(4.8, 5.4, 5.322448979591837)","(7.0, 9.0, 8.8625)","(12.0, 16.5, 16.319148936170212)"
