,Coalville Flyer,Black Eyed Peas,Charizard,Poppy To Burn,Stengle,Chers Hand,Boot A Dream
05-01-2023 16:30:30.178400,"(2.9, 3.4, 3.3689655172413793)","(8.0, 10.5, 10.408163265306122)","(3.5, 4.4, 4.3463414634146345)","(17.0, 23.0, 22.476190476190474)","(3.8, 5.0, 4.95)","(8.5, 10.5, 10.454545454545455)","(17.0, 30.0, 28.142857142857142)"
05-01-2023 16:30:31.262327,"(2.9, 3.4, 3.3689655172413793)","(8.0, 10.5, 10.408163265306122)","(3.5, 4.4, 4.3463414634146345)","(17.0, 23.0, 22.476190476190474)","(3.8, 5.0, 4.95)","(8.5, 10.5, 10.357142857142858)","(17.0, 30.0, 28.142857142857142)"
05-01-2023 16:30:32.350002,"(2.9, 3.4, 3.355)","(8.0, 10.5, 10.408163265306122)","(3.5, 4.6, 4.417948717948718)","(17.0, 23.0, 22.45)","(3.8, 5.0, 4.9)","(8.5, 10.5, 10.478125)","(17.0, 30.0, 28.142857142857142)"
05-01-2023 16:30:33.356801,"(2.9, 3.25, 3.2451612903225806)","(8.0, 10.5, 10.462962962962964)","(3.5, 4.6, 4.438709677419355)","(17.0, 24.0, 23.0)","(3.8, 4.9, 4.82037037037037)","(8.5, 10.5, 10.709677419354838)","(17.0, 30.0, 29.071428571428573)"
05-01-2023 16:30:34.323739,"(2.9, 3.35, 3.34)","(8.0, 10.5, 10.462962962962964)","(3.5, 4.6, 4.438709677419355)","(17.0, 24.0, 23.0)","(3.8, 4.9, 4.832857142857143)","(8.5, 11.0, 10.709677419354838)","(17.0, 30.0, 29.25)"
05-01-2023 16:30:35.399546,"(2.9, 3.35, 3.3142857142857145)","(8.0, 10.5, 10.490196078431373)","(3.5, 4.6, 4.438709677419355)","(17.0, 24.0, 23.285714285714285)","(3.8, 4.9, 4.832857142857143)","(8.5, 11.0, 10.742857142857144)","(17.0, 30.0, 29.1)"
05-01-2023 16:30:36.486573,"(2.9, 3.3, 3.273913043478261)","(8.0, 10.5, 10.49090909090909)","(3.5, 4.4, 4.312849162011173)","(17.0, 24.0, 23.41176470588235)","(3.8, 4.9, 5.014285714285714)","(8.5, 11.0, 10.709677419354838)","(17.0, 30.0, 29.11111111111111)"
05-01-2023 16:30:37.633776,"(2.9, 3.35, 3.283333333333333)","(8.0, 11.0, 10.771929824561404)","(3.5, 4.4, 4.301142857142857)","(17.0, 25.0, 23.733333333333334)","(3.8, 5.1, 4.961290322580646)","(8.5, 11.0, 10.75)","(17.0, 30.0, 29.11111111111111)"
05-01-2023 16:30:38.704173,"(2.9, 3.35, 3.2944444444444443)","(8.0, 11.0, 10.771929824561404)","(3.6, 4.4, 4.301142857142857)","(17.0, 25.0, 23.70967741935484)","(3.9, 5.0, 4.9714285714285715)","(8.5, 11.0, 10.75)","(17.0, 30.0, 29.11111111111111)"
05-01-2023 16:30:39.768760,"(2.9, 3.35, 3.280232558139535)","(8.0, 11.0, 10.771929824561404)","(3.6, 4.4, 4.301142857142857)","(17.0, 25.0, 23.70967741935484)","(3.9, 5.0, 5.0125)","(8.5, 11.0, 10.756756756756756)","(17.0, 30.0, 29.11111111111111)"
05-01-2023 16:30:40.805624,"(2.9, 3.3, 3.270833333333333)","(8.0, 11.0, 10.771929824561404)","(3.6, 4.4, 4.301142857142857)","(17.0, 25.0, 23.70967741935484)","(3.9, 5.1, 5.0125)","(8.5, 11.0, 10.777777777777779)","(17.0, 30.0, 29.11111111111111)"
05-01-2023 16:30:41.887673,"(2.9, 3.3, 3.274074074074074)","(8.0, 11.0, 10.698412698412698)","(3.7, 4.4, 4.301142857142857)","(18.0, 25.0, 23.916666666666668)","(4.0, 5.1, 4.919047619047619)","(8.5, 11.0, 10.794117647058824)","(19.0, 30.0, 29.11111111111111)"
05-01-2023 16:30:42.936542,"(2.9, 3.4, 3.3307692307692305)","(8.0, 11.0, 10.520833333333334)","(3.7, 4.3, 4.256060606060606)","(18.0, 25.0, 23.916666666666668)","(4.0, 5.0, 4.914285714285715)","(8.5, 11.0, 10.921052631578947)","(19.0, 30.0, 29.11111111111111)"
05-01-2023 16:30:44.014321,"(2.9, 3.4, 3.3449999999999998)","(8.0, 11.0, 10.520833333333334)","(3.7, 4.3, 4.25546875)","(18.0, 25.0, 23.96969696969697)","(4.0, 5.0, 4.95)","(8.5, 11.0, 11.192307692307692)","(19.0, 30.0, 29.157894736842106)"
05-01-2023 16:30:45.036896,"(2.9, 3.4, 3.3476190476190473)","(8.0, 11.0, 10.520833333333334)","(3.7, 4.3, 4.25546875)","(18.0, 25.0, 23.96969696969697)","(4.0, 5.0, 4.914285714285715)","(8.5, 11.5, 11.045454545454545)","(19.0, 30.0, 28.956521739130434)"
05-01-2023 16:30:46.067898,"(2.9, 3.4, 3.3476190476190473)","(8.0, 11.5, 11.052631578947368)","(3.7, 4.3, 4.251587301587302)","(18.0, 25.0, 23.903225806451612)","(4.0, 5.0, 4.914285714285715)","(8.5, 11.5, 11.120689655172415)","(19.0, 30.0, 29.157894736842106)"
05-01-2023 16:30:47.121711,"(2.9, 3.35, 3.31)","(8.0, 11.5, 10.6)","(3.7, 4.3, 4.254054054054054)","(18.0, 25.0, 22.333333333333332)","(4.0, 5.0, 4.91764705882353)","(8.5, 11.5, 11.176470588235293)","(19.0, 30.0, 29.157894736842106)"
05-01-2023 16:30:48.215948,"(2.9, 3.35, 3.307894736842105)","(8.0, 11.0, 10.738095238095237)","(3.7, 4.3, 4.2585858585858585)","(18.0, 23.0, 22.473684210526315)","(4.0, 5.0, 4.976744186046512)","(8.5, 11.5, 11.176470588235293)","(19.0, 30.0, 29.11111111111111)"
05-01-2023 16:30:49.342363,"(2.9, 3.3, 3.260215053763441)","(8.0, 11.0, 10.631578947368421)","(3.7, 4.3, 4.126589595375722)","(18.0, 23.0, 22.814814814814813)","(4.0, 5.0, 5.029411764705882)","(8.5, 11.5, 11.176470588235293)","(19.0, 30.0, 29.6875)"
05-01-2023 16:30:50.424437,"(2.9, 3.3, 3.211009174311927)","(8.0, 11.0, 10.884615384615385)","(3.7, 4.2, 4.126589595375722)","(18.0, 24.0, 22.814814814814813)","(4.0, 5.1, 5.015789473684211)","(8.5, 11.5, 11.0625)","(19.0, 30.0, 33.5)"
05-01-2023 16:30:51.475040,"(2.9, 3.3, 3.211711711711712)","(8.0, 11.0, 10.884615384615385)","(3.7, 4.2, 4.138317757009346)","(18.0, 24.0, 22.857142857142858)","(4.0, 5.1, 5.011864406779661)","(8.5, 11.5, 11.431818181818182)","(19.0, 34.0, 33.666666666666664)"
05-01-2023 16:30:52.709171,"(2.9, 3.3, 3.2138157894736845)","(8.0, 11.0, 10.82258064516129)","(3.7, 4.2, 4.122999999999999)","(18.0, 22.0, 19.875)","(4.0, 5.1, 5.096894409937888)","(8.5, 11.5, 11.35)","(19.0, 34.0, 29.857142857142858)"
05-01-2023 16:30:54.036398,"(2.9, 3.45, 3.4042857142857144)","(8.0, 11.0, 10.696969696969697)","(3.7, 4.2, 4.122999999999999)","(18.0, 21.0, 19.413793103448278)","(4.0, 5.1, 5.085987261146497)","(8.5, 11.5, 11.333333333333334)","(19.0, 32.0, 29.708333333333332)"
05-01-2023 16:30:55.250849,"(2.9, 3.45, 3.4078947368421053)","(8.0, 11.0, 10.696969696969697)","(3.7, 4.2, 4.123115577889447)","(18.0, 21.0, 19.333333333333332)","(4.0, 5.1, 5.096875)","(8.5, 11.5, 11.333333333333334)","(19.0, 32.0, 29.708333333333332)"
05-01-2023 16:30:56.557870,"(2.9, 3.45, 3.4011627906976747)","(8.0, 11.5, 10.608695652173912)","(3.7, 4.2, 4.1223350253807105)","(18.0, 19.5, 18.833333333333332)","(4.0, 5.1, 5.161658031088083)","(8.5, 11.5, 11.333333333333334)","(19.0, 32.0, 28.363636363636363)"
05-01-2023 16:30:57.828342,"(2.9, 3.45, 3.4078947368421053)","(8.0, 11.5, 10.608695652173912)","(3.7, 4.2, 4.1223350253807105)","(18.0, 19.5, 18.72222222222222)","(4.0, 5.2, 5.097499999999999)","(8.5, 11.5, 11.4)","(19.0, 32.0, 29.333333333333332)"
05-01-2023 16:30:59.004499,"(2.9, 3.45, 3.3916666666666666)","(8.0, 11.5, 10.608695652173912)","(3.7, 4.2, 4.1223350253807105)","(18.0, 19.5, 18.72222222222222)","(4.0, 5.1, 5.02)","(8.5, 11.5, 11.6875)","(19.0, 32.0, 30.125)"
05-01-2023 16:31:00.111256,"(2.9, 3.45, 3.384375)","(8.0, 11.5, 10.60593220338983)","(3.7, 4.2, 4.142168674698795)","(18.0, 19.5, 20.210526315789473)","(4.0, 5.1, 5.027777777777778)","(8.5, 12.0, 11.821428571428571)","(19.0, 32.0, 30.125)"
05-01-2023 16:31:01.135009,"(2.9, 3.4, 3.3714285714285714)","(8.0, 11.5, 10.60593220338983)","(3.7, 4.1, 4.0625)","(18.0, 22.0, 20.2)","(4.0, 5.1, 5.004347826086956)","(8.5, 12.0, 11.810344827586206)","(19.0, 32.0, 30.736842105263158)"
05-01-2023 16:31:02.231885,"(2.9, 3.45, 3.4026315789473687)","(8.0, 11.5, 10.60593220338983)","(3.7, 4.1, 4.058461538461538)","(18.0, 21.0, 20.083333333333332)","(4.0, 5.1, 5.02)","(8.5, 12.0, 11.82258064516129)","(19.0, 32.0, 30.25)"
05-01-2023 16:31:03.319627,"(2.9, 3.45, 3.4005747126436785)","(8.0, 11.5, 10.642276422764228)","(3.7, 4.1, 4.077450980392157)","(17.0, 21.0, 20.076923076923077)","(4.0, 5.1, 5.011111111111111)","(8.5, 12.0, 11.8125)","(19.0, 32.0, 30.22222222222222)"
05-01-2023 16:31:04.358615,"(2.9, 3.45, 3.401764705882353)","(8.0, 11.5, 10.63733905579399)","(3.7, 4.1, 4.069911504424779)","(17.0, 21.0, 19.714285714285715)","(4.0, 5.1, 5.0139240506329115)","(8.5, 12.0, 11.8125)","(19.0, 32.0, 30.25)"
05-01-2023 16:31:05.365748,"(2.9, 3.45, 3.367919075144509)","(8.0, 11.5, 10.663793103448276)","(3.7, 4.1, 4.069911504424779)","(17.0, 21.0, 19.714285714285715)","(4.0, 5.1, 5.027102803738318)","(8.5, 12.0, 11.833333333333334)","(19.0, 32.0, 30.25)"
05-01-2023 16:31:06.517569,"(2.9, 3.4, 3.3878048780487804)","(8.0, 11.5, 10.637546468401487)","(3.6, 4.1, 3.9516666666666667)","(17.0, 21.0, 19.75862068965517)","(4.0, 5.1, 5.051111111111111)","(9.0, 12.0, 11.842105263157894)","(19.0, 32.0, 30.25)"
05-01-2023 16:31:07.677228,"(2.9, 3.45, 3.405056179775281)","(8.0, 11.5, 10.637546468401487)","(3.6, 4.0, 3.9211428571428573)","(17.0, 21.0, 19.78846153846154)","(4.0, 5.1, 5.080898876404494)","(9.0, 12.0, 11.842105263157894)","(19.0, 32.0, 30.25)"
05-01-2023 16:31:08.873242,"(2.9, 3.45, 3.410759493670886)","(8.0, 11.5, 10.66597510373444)","(3.6, 4.0, 3.9202185792349726)","(17.0, 21.0, 19.73076923076923)","(4.0, 5.2, 5.072222222222222)","(9.0, 12.0, 12.162790697674419)","(19.0, 32.0, 30.25)"
05-01-2023 16:31:10.030371,"(2.9, 3.45, 3.388571428571429)","(8.0, 11.5, 10.66597510373444)","(3.6, 4.0, 3.9202185792349726)","(17.0, 21.0, 20.0625)","(4.0, 5.1, 5.087804878048781)","(9.0, 12.5, 12.217391304347826)","(19.0, 32.0, 30.25)"
05-01-2023 16:31:11.049692,"(2.9, 3.4, 3.368)","(8.0, 11.5, 10.655462184873949)","(3.6, 4.0, 3.9206521739130435)","(17.0, 21.0, 20.0625)","(4.0, 5.1, 5.087804878048781)","(9.0, 12.5, 12.217391304347826)","(19.0, 32.0, 30.25)"
05-01-2023 16:31:12.076458,"(2.9, 3.4, 3.324444444444444)","(8.0, 11.5, 10.655462184873949)","(3.6, 4.0, 3.924)","(17.0, 21.0, 20.2)","(4.0, 5.1, 5.087804878048781)","(9.0, 12.5, 12.254716981132075)","(19.0, 32.0, 30.25)"
05-01-2023 16:31:13.086558,"(2.9, 3.4, 3.324444444444444)","(8.0, 11.5, 10.655462184873949)","(3.6, 4.0, 3.924)","(17.0, 21.0, 20.2)","(4.0, 5.1, 5.087804878048781)","(9.0, 12.5, 12.254716981132075)","(19.0, 32.0, 30.25)"
05-01-2023 16:31:14.115558,"(2.9, 3.35, 3.328125)","(8.0, 11.5, 10.655462184873949)","(3.6, 4.0, 3.9303370786516854)","(17.0, 21.0, 20.294117647058822)","(4.0, 5.2, 5.079069767441861)","(9.0, 12.5, 12.259615384615385)","(19.0, 36.0, 34.0)"
05-01-2023 16:31:15.147396,"(2.9, 3.35, 3.291764705882353)","(8.0, 11.5, 10.655462184873949)","(3.6, 4.0, 3.924489795918367)","(17.0, 21.0, 20.294117647058822)","(4.0, 5.2, 5.079069767441861)","(9.0, 12.5, 12.259615384615385)","(19.0, 36.0, 34.0)"
05-01-2023 16:31:16.298279,"(2.9, 3.35, 3.276206896551724)","(8.0, 11.5, 10.655462184873949)","(3.6, 4.0, 3.9369565217391305)","(17.0, 21.0, 20.363636363636363)","(4.0, 5.2, 5.190697674418605)","(9.0, 12.5, 12.319672131147541)","(19.0, 38.0, 34.857142857142854)"
05-01-2023 16:31:17.489096,"(2.9, 3.3, 3.2557971014492755)","(8.0, 11.5, 10.655462184873949)","(3.6, 4.0, 3.9377049180327868)","(17.0, 21.0, 20.363636363636363)","(4.0, 5.2, 5.1982658959537575)","(9.0, 12.5, 12.319672131147541)","(19.0, 36.0, 35.0)"
05-01-2023 16:31:18.643770,"(2.9, 3.3, 3.2508064516129034)","(8.0, 11.5, 10.65040650406504)","(3.6, 4.0, 3.9327014218009477)","(17.0, 21.0, 20.391304347826086)","(4.0, 5.2, 5.263265306122449)","(9.0, 12.5, 12.254716981132075)","(20.0, 36.0, 34.857142857142854)"
05-01-2023 16:31:19.799511,"(2.9, 3.3, 3.250757575757576)","(8.0, 11.5, 10.65040650406504)","(3.6, 4.0, 3.950337837837838)","(17.0, 21.0, 20.333333333333332)","(4.0, 5.3, 5.380952380952381)","(9.0, 12.5, 12.254716981132075)","(20.0, 36.0, 34.857142857142854)"
05-01-2023 16:31:21.185172,"(2.9, 3.3, 3.2330827067669174)","(8.0, 11.5, 10.65040650406504)","(3.6, 4.0, 3.925757575757576)","(17.0, 21.0, 20.043478260869566)","(4.0, 5.4, 5.379310344827586)","(9.0, 12.5, 12.254716981132075)","(20.0, 36.0, 34.857142857142854)"
05-01-2023 16:31:22.300229,"(2.9, 3.3, 3.2330827067669174)","(8.0, 11.5, 10.65040650406504)","(3.6, 4.0, 3.925757575757576)","(17.0, 21.0, 20.043478260869566)","(4.0, 5.4, 5.328169014084507)","(9.0, 12.5, 12.204081632653061)","(20.0, 36.0, 34.857142857142854)"
05-01-2023 16:31:23.505848,"(2.9, 3.35, 3.3400763358778627)","(8.0, 11.0, 10.82)","(3.6, 3.95, 3.9044642857142855)","(17.0, 20.0, 19.32)","(4.0, 5.4, 5.319047619047619)","(9.0, 12.5, 12.204081632653061)","(20.0, 36.0, 34.857142857142854)"
05-01-2023 16:31:24.580527,"(2.9, 3.35, 3.3465648854961834)","(8.0, 11.0, 10.847826086956522)","(3.6, 3.95, 3.9092000000000002)","(17.0, 20.0, 19.136363636363637)","(4.0, 5.4, 5.319642857142857)","(9.0, 12.5, 12.204081632653061)","(20.0, 36.0, 33.81818181818182)"
05-01-2023 16:31:25.702074,"(2.9, 3.4, 3.3693181818181817)","(8.0, 11.0, 10.847826086956522)","(3.4, 3.95, 3.893956043956044)","(17.0, 20.0, 19.136363636363637)","(4.0, 5.4, 5.32)","(9.0, 12.5, 12.204081632653061)","(20.0, 36.0, 34.0)"
05-01-2023 16:31:26.913155,"(2.9, 3.4, 3.3683060109289618)","(8.0, 11.0, 10.788461538461538)","(3.4, 3.95, 3.872115384615385)","(17.0, 20.0, 19.296296296296298)","(4.0, 5.4, 5.320689655172414)","(9.0, 12.5, 12.204081632653061)","(20.0, 36.0, 34.0)"
05-01-2023 16:31:28.032997,"(2.9, 3.4, 3.3683060109289618)","(8.0, 11.0, 10.788461538461538)","(3.4, 3.9, 3.87875)","(17.0, 20.0, 19.344827586206897)","(4.0, 5.4, 5.198214285714286)","(9.0, 12.5, 12.24561403508772)","(20.0, 36.0, 34.4)"
05-01-2023 16:31:29.102261,"(2.9, 3.4, 3.372316384180791)","(8.0, 11.0, 10.813559322033898)","(3.4, 3.9, 3.87875)","(17.0, 20.0, 19.434782608695652)","(4.0, 5.2, 5.198305084745763)","(9.0, 12.5, 11.658415841584159)","(20.0, 36.0, 35.0)"
05-01-2023 16:31:30.110822,"(2.9, 3.4, 3.3309859154929575)","(8.0, 11.0, 10.813559322033898)","(3.4, 3.9, 3.8986486486486487)","(17.0, 20.0, 19.5)","(4.0, 5.2, 5.179310344827586)","(9.0, 12.0, 11.63265306122449)","(20.0, 36.0, 35.5)"
05-01-2023 16:31:31.185162,"(2.9, 3.4, 3.347272727272727)","(8.0, 11.0, 10.813559322033898)","(3.4, 3.95, 3.9185714285714286)","(17.0, 20.0, 19.75)","(4.0, 5.3, 5.179310344827586)","(9.0, 12.0, 11.63265306122449)","(20.0, 36.0, 35.5)"
05-01-2023 16:31:32.259358,"(2.9, 3.4, 3.3477064220183483)","(8.0, 11.0, 10.813559322033898)","(3.4, 3.95, 3.9194444444444447)","(17.0, 20.0, 19.653846153846153)","(4.0, 5.3, 5.176666666666667)","(9.0, 12.0, 11.63265306122449)","(20.0, 36.0, 35.5)"
05-01-2023 16:31:33.326663,"(2.9, 3.4, 3.3449101796407184)","(8.0, 11.0, 10.813559322033898)","(3.4, 3.95, 3.861764705882353)","(17.0, 20.0, 19.85)","(4.0, 5.3, 5.182882882882883)","(9.0, 12.0, 11.64)","(20.0, 36.0, 35.5)"
05-01-2023 16:31:34.286194,"(2.9, 3.4, 3.3356643356643354)","(8.0, 11.0, 10.813559322033898)","(3.4, 3.9, 3.8894230769230766)","(17.0, 21.0, 20.0)","(4.0, 5.3, 5.188461538461538)","(9.0, 12.0, 11.7)","(20.0, 36.0, 35.5)"
05-01-2023 16:31:35.316073,"(2.9, 3.3, 3.2757062146892655)","(8.0, 11.0, 10.986842105263158)","(3.4, 3.95, 3.916326530612245)","(17.0, 21.0, 19.958333333333332)","(4.0, 5.3, 5.2275)","(9.0, 12.0, 11.707627118644067)","(20.0, 36.0, 35.69230769230769)"
05-01-2023 16:31:36.411653,"(2.9, 3.3, 3.2647540983606556)","(8.0, 11.5, 11.145631067961165)","(3.4, 3.95, 3.861111111111111)","(17.0, 21.0, 19.958333333333332)","(4.0, 5.3, 5.215277777777778)","(9.0, 12.0, 11.694915254237289)","(20.0, 36.0, 35.57142857142857)"
05-01-2023 16:31:37.515360,"(2.9, 3.3, 3.2683673469387755)","(8.0, 11.5, 11.181818181818182)","(3.4, 3.95, 3.896153846153846)","(17.0, 21.0, 19.958333333333332)","(4.0, 5.3, 5.325806451612904)","(9.0, 12.0, 11.694915254237289)","(21.0, 36.0, 35.57142857142857)"
05-01-2023 16:31:38.578985,"(2.9, 3.3, 3.255147058823529)","(8.0, 11.5, 11.15929203539823)","(3.4, 3.95, 3.8994845360824746)","(17.0, 21.0, 19.958333333333332)","(4.0, 5.4, 5.308333333333334)","(9.0, 12.0, 11.694915254237289)","(21.0, 36.0, 35.57142857142857)"
05-01-2023 16:31:39.576136,"(2.9, 3.25, 3.2221830985915494)","(8.0, 11.5, 11.153153153153154)","(3.4, 3.95, 3.910759493670886)","(17.0, 21.0, 20.18918918918919)","(4.0, 5.4, 5.308333333333334)","(9.0, 12.0, 11.694915254237289)","(21.0, 36.0, 35.4)"
05-01-2023 16:31:40.604924,"(2.9, 3.25, 3.2203007518796993)","(8.0, 11.5, 11.15929203539823)","(3.4, 3.95, 3.910759493670886)","(17.0, 21.0, 20.18918918918919)","(4.0, 5.4, 5.3175)","(9.0, 12.0, 11.694915254237289)","(21.0, 36.0, 32.8)"
05-01-2023 16:31:41.615021,"(2.9, 3.25, 3.224621212121212)","(8.0, 11.5, 11.15929203539823)","(3.4, 3.95, 3.854347826086957)","(17.0, 21.0, 20.36)","(4.0, 5.5, 5.456521739130435)","(9.0, 12.0, 11.688118811881187)","(21.0, 34.0, 32.888888888888886)"
05-01-2023 16:31:42.648049,"(2.9, 3.25, 3.225)","(8.0, 11.5, 11.143518518518519)","(3.4, 3.95, 3.905421686746988)","(17.0, 21.0, 20.40909090909091)","(4.0, 5.5, 5.418032786885246)","(9.0, 12.0, 11.68095238095238)","(21.0, 34.0, 33.2)"
05-01-2023 16:31:43.627961,"(2.9, 3.25, 3.225)","(8.0, 11.5, 11.164893617021276)","(3.4, 3.95, 3.896067415730337)","(17.0, 21.0, 20.285714285714285)","(4.0, 5.5, 5.477027027027027)","(9.0, 12.0, 11.68095238095238)","(21.0, 34.0, 32.57142857142857)"
05-01-2023 16:31:44.600853,"(2.9, 3.25, 3.224621212121212)","(8.0, 11.5, 11.164893617021276)","(3.4, 3.95, 3.8948275862068966)","(17.0, 21.0, 20.09090909090909)","(4.0, 5.5, 5.477027027027027)","(9.0, 12.0, 11.684466019417476)","(21.0, 34.0, 32.11764705882353)"
05-01-2023 16:31:45.660858,"(2.9, 3.25, 3.223722627737226)","(8.0, 11.5, 11.166666666666666)","(3.4, 3.95, 3.8714285714285714)","(17.0, 21.0, 19.982142857142858)","(4.0, 5.5, 5.426785714285715)","(9.0, 12.0, 11.657894736842104)","(21.0, 34.0, 31.8)"
05-01-2023 16:31:46.715259,"(2.9, 3.3, 3.299090909090909)","(8.0, 11.5, 11.166666666666666)","(3.4, 3.9, 3.8714285714285714)","(17.0, 21.0, 19.982142857142858)","(4.0, 5.5, 5.426785714285715)","(9.0, 12.0, 11.678217821782178)","(21.0, 32.0, 30.857142857142858)"
05-01-2023 16:31:47.825126,"(2.9, 3.35, 3.2995412844036696)","(8.0, 11.5, 11.166666666666666)","(3.4, 3.9, 3.840217391304348)","(17.0, 21.0, 19.944444444444443)","(4.0, 5.5, 5.413207547169812)","(9.0, 12.0, 11.678217821782178)","(21.0, 32.0, 30.857142857142858)"
05-01-2023 16:31:48.825282,"(2.9, 3.35, 3.3265822784810126)","(8.0, 11.5, 11.166666666666666)","(3.4, 3.85, 3.840217391304348)","(17.0, 21.0, 19.944444444444443)","(4.0, 5.5, 5.4714285714285715)","(9.0, 12.0, 11.684466019417476)","(21.0, 32.0, 31.77777777777778)"
05-01-2023 16:31:49.822701,"(2.8, 3.4, 3.338)","(8.0, 11.5, 11.166666666666666)","(3.5, 3.8, 3.7971698113207544)","(18.0, 21.0, 20.59090909090909)","(4.2, 5.5, 5.458974358974359)","(9.0, 12.0, 11.61340206185567)","(21.0, 32.0, 32.8)"
05-01-2023 16:31:50.817624,"(2.8, 3.35, 3.332894736842105)","(8.0, 11.5, 11.093406593406593)","(3.5, 3.9, 3.882456140350877)","(18.0, 20.0, 19.85)","(4.2, 5.5, 5.458974358974359)","(9.0, 12.0, 11.61340206185567)","(21.0, 34.0, 32.8)"
05-01-2023 16:31:51.783336,"(2.8, 3.35, 3.332051282051282)","(8.0, 11.5, 11.096590909090908)","(3.5, 3.85, 3.808450704225352)","(18.0, 21.0, 19.928571428571427)","(4.2, 5.5, 5.4554216867469885)","(9.0, 12.0, 11.634408602150538)","(21.0, 34.0, 32.63157894736842)"
05-01-2023 16:31:52.809328,"(2.8, 3.4, 3.3360248447204968)","(8.0, 11.5, 11.096590909090908)","(3.5, 3.85, 3.8106060606060606)","(17.0, 21.0, 20.0)","(4.2, 5.5, 5.454878048780488)","(9.0, 12.0, 11.664948453608247)","(21.0, 34.0, 32.63157894736842)"
05-01-2023 16:31:53.733267,"(2.8, 3.4, 3.3436241610738255)","(8.0, 11.5, 11.096590909090908)","(3.5, 3.85, 3.8098591549295775)","(17.0, 21.0, 19.862068965517242)","(4.2, 5.5, 5.452941176470588)","(9.0, 12.0, 11.648148148148149)","(21.0, 34.0, 32.57142857142857)"
05-01-2023 16:31:54.646473,"(2.8, 3.45, 3.4333333333333336)","(8.0, 11.5, 11.19811320754717)","(3.5, 3.9, 3.854022988505747)","(17.0, 21.0, 20.057142857142857)","(4.2, 5.4, 5.249275362318841)","(9.0, 12.0, 11.551948051948052)","(21.0, 32.0, 31.529411764705884)"
05-01-2023 16:31:55.657694,"(2.8, 3.45, 3.4457894736842105)","(8.0, 11.5, 11.24705882352941)","(3.4, 3.85, 3.824647887323944)","(17.0, 20.0, 19.77777777777778)","(4.2, 5.2, 5.141666666666667)","(9.0, 12.0, 11.532608695652174)","(21.0, 32.0, 31.703703703703702)"
05-01-2023 16:31:56.687447,"(2.8, 3.45, 3.4469512195121954)","(8.0, 11.5, 11.24705882352941)","(3.4, 3.85, 3.8285714285714287)","(17.0, 20.0, 19.77777777777778)","(4.2, 5.2, 5.111594202898551)","(9.0, 12.0, 11.532967032967033)","(21.0, 32.0, 31.703703703703702)"
05-01-2023 16:31:57.757020,"(2.8, 3.5, 3.494)","(8.0, 11.5, 11.24705882352941)","(3.4, 3.85, 3.84)","(17.0, 20.0, 19.55)","(4.2, 5.2, 5.04578313253012)","(9.0, 12.0, 11.532967032967033)","(21.0, 32.0, 31.703703703703702)"
05-01-2023 16:31:58.819188,"(2.8, 3.5, 3.4973214285714285)","(8.0, 11.5, 11.24705882352941)","(3.4, 3.9, 3.8413043478260867)","(17.0, 20.0, 19.516666666666666)","(4.2, 5.2, 5.076)","(9.0, 12.0, 11.53125)","(21.0, 32.0, 31.02857142857143)"
05-01-2023 16:31:59.827936,"(2.8, 3.5, 3.49625)","(8.0, 11.5, 11.246913580246913)","(3.4, 3.85, 3.8311475409836064)","(17.0, 20.0, 19.681318681318682)","(4.2, 5.1, 5.076)","(9.0, 12.0, 11.541237113402062)","(21.0, 32.0, 30.682926829268293)"
05-01-2023 16:32:00.744366,"(2.8, 3.5, 3.498936170212766)","(8.0, 11.5, 11.246913580246913)","(3.4, 3.85, 3.832291666666667)","(17.0, 20.0, 19.701030927835053)","(4.2, 5.1, 5.026470588235294)","(9.0, 12.0, 11.541237113402062)","(21.0, 32.0, 30.7027027027027)"
05-01-2023 16:32:01.720043,"(2.8, 3.5, 3.4988888888888887)","(8.0, 11.5, 11.213333333333333)","(3.4, 3.9, 3.880714285714286)","(17.0, 20.0, 19.655913978494624)","(4.2, 5.1, 5.006666666666667)","(9.0, 12.0, 11.414285714285715)","(21.0, 32.0, 30.684210526315788)"
05-01-2023 16:32:02.712101,"(2.8, 3.55, 3.5077777777777777)","(8.0, 11.5, 11.213333333333333)","(3.4, 3.95, 3.9295774647887325)","(17.0, 20.0, 19.655913978494624)","(4.2, 5.1, 5.006666666666667)","(9.0, 11.5, 11.414285714285715)","(21.0, 32.0, 30.684210526315788)"
05-01-2023 16:32:03.701467,"(2.8, 3.55, 3.5154761904761904)","(8.0, 11.5, 11.345679012345679)","(3.4, 3.95, 3.9233766233766234)","(17.0, 20.0, 19.658823529411766)","(4.2, 5.1, 4.912820512820513)","(9.0, 11.5, 11.081395348837209)","(21.0, 32.0, 31.555555555555557)"
05-01-2023 16:32:04.682125,"(2.8, 3.55, 3.5216666666666665)","(8.0, 11.5, 11.35897435897436)","(3.4, 3.95, 3.9491666666666667)","(17.0, 20.0, 19.636363636363637)","(4.2, 5.0, 4.881481481481481)","(9.0, 11.5, 11.125)","(21.0, 32.0, 31.333333333333332)"
05-01-2023 16:32:05.702272,"(2.8, 3.55, 3.5365384615384614)","(8.0, 11.5, 11.383561643835616)","(3.4, 4.0, 3.9596610169491524)","(17.0, 20.0, 19.542857142857144)","(4.2, 5.0, 4.870967741935484)","(9.0, 11.5, 10.626984126984127)","(21.0, 32.0, 31.473684210526315)"
