,Gospel Musketeer,Just A Irish Lad,Kwontro,Mister Wayside,Frigerator,Yankee Indian
16-12-2022 15:21:29.575012,"(16.0, 29.0, 27.363636363636363)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.4, 2.72, 2.712)","(13.0, 18.5, 17.666666666666668)","(2.45, 2.78, 2.7727272727272725)"
16-12-2022 15:21:30.388166,"(16.0, 29.0, 27.363636363636363)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.4, 2.72, 2.712)","(13.0, 18.5, 17.666666666666668)","(2.45, 2.78, 2.7727272727272725)"
16-12-2022 15:21:31.207474,"(16.0, 29.0, 27.363636363636363)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.4, 2.72, 2.712)","(13.0, 18.5, 17.666666666666668)","(2.45, 2.78, 2.7727272727272725)"
16-12-2022 15:21:32.019770,"(16.0, 29.0, 27.363636363636363)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.4, 2.72, 2.712)","(13.0, 20.0, 17.0)","(2.45, 2.78, 2.7727272727272725)"
16-12-2022 15:21:32.831456,"(16.0, 29.0, 27.363636363636363)","(6.0, 7.6, 7.0)","(26.0, 140.0, 115.5)","(2.4, 2.72, 2.6971428571428575)","(13.0, 20.0, 17.0)","(2.45, 2.78, 2.7727272727272725)"
16-12-2022 15:21:33.656105,"(16.0, 29.0, 27.363636363636363)","(6.0, 7.6, 7.0)","(26.0, 140.0, 115.5)","(2.4, 2.72, 2.6971428571428575)","(13.0, 20.0, 17.0)","(2.45, 2.78, 2.7727272727272725)"
16-12-2022 15:21:34.467337,"(16.0, 30.0, 26.923076923076923)","(6.0, 7.6, 7.0)","(26.0, 140.0, 115.5)","(2.4, 2.72, 2.6971428571428575)","(13.0, 19.5, 17.75)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:35.279175,"(16.0, 30.0, 23.333333333333332)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.4, 2.72, 2.6733333333333333)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:36.102565,"(16.0, 30.0, 23.333333333333332)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.4, 2.72, 2.645)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:36.914398,"(16.0, 30.0, 23.333333333333332)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.4, 2.72, 2.68)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:37.728332,"(16.0, 30.0, 23.25)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.4, 2.72, 2.645)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:38.557152,"(16.0, 30.0, 23.25)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.4, 2.72, 2.6828571428571433)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:39.369199,"(16.0, 30.0, 23.25)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.4, 2.72, 2.685714285714286)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:40.199217,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.4, 2.72, 2.632)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:41.011447,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.4, 2.72, 2.632)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:41.828332,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.632)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:42.665311,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.632)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:43.478435,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.632)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:44.299992,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.632)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:45.119277,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.632)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:45.931309,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.632)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:46.755080,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.632)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:47.565326,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.632)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:48.384097,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.632)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:49.199901,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.632)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:50.019491,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.632)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:50.832227,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.68)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:51.646125,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.6342857142857143)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:52.483558,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.68)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:53.299979,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.6342857142857143)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:54.130917,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.6342857142857143)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:54.940805,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.68)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:55.755524,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.68)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:56.576479,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.6342857142857143)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:57.396739,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.688421052631579)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:58.211889,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.688421052631579)","(13.0, 19.0, 17.5)","(2.45, 2.78, 2.7666666666666666)"
16-12-2022 15:21:59.025689,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.72, 2.686666666666667)","(13.0, 19.0, 17.5)","(2.45, 2.8, 2.7666666666666666)"
16-12-2022 15:21:59.850684,"(16.0, 30.0, 26.666666666666668)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.543076923076923)","(13.0, 19.0, 17.5)","(2.45, 2.8, 2.7666666666666666)"
16-12-2022 15:22:00.665328,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.543076923076923)","(13.0, 19.0, 17.5)","(2.45, 2.8, 2.7666666666666666)"
16-12-2022 15:22:01.498837,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.543076923076923)","(13.0, 19.0, 17.333333333333332)","(2.45, 2.8, 2.7666666666666666)"
16-12-2022 15:22:02.310117,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.543076923076923)","(13.0, 19.0, 17.5)","(2.45, 2.8, 2.7666666666666666)"
16-12-2022 15:22:03.126008,"(16.0, 30.0, 26.666666666666668)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.543076923076923)","(13.0, 19.0, 17.333333333333332)","(2.45, 2.8, 2.7529411764705882)"
16-12-2022 15:22:03.947131,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.543076923076923)","(13.0, 19.0, 17.8)","(2.45, 2.8, 2.666666666666667)"
16-12-2022 15:22:04.770148,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.96)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.543076923076923)","(13.0, 19.0, 17.8)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:05.588207,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.75)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.543076923076923)","(13.0, 19.0, 17.5)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:06.403785,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.75)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.543076923076923)","(13.0, 20.0, 18.0)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:07.225797,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.75)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5485714285714285)","(13.0, 20.0, 18.0)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:08.040468,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.75)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5485714285714285)","(13.0, 20.0, 18.0)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:08.861292,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.75)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5485714285714285)","(13.0, 19.5, 17.75)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:09.674930,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.75)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5485714285714285)","(13.0, 19.5, 17.75)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:10.486401,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.75)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5485714285714285)","(13.0, 19.5, 17.75)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:11.328637,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.75)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5485714285714285)","(13.0, 19.5, 17.75)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:12.137471,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.75)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5485714285714285)","(13.0, 19.5, 17.75)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:12.952845,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.75)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5075)","(13.0, 19.5, 17.75)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:13.784171,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5075)","(13.0, 19.0, 17.5)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:14.596972,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5075)","(13.0, 19.0, 17.5)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:15.413932,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5075)","(13.0, 19.0, 17.5)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:16.248999,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5075)","(13.0, 19.0, 17.5)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:17.060079,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5075)","(13.0, 19.0, 17.5)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:17.879133,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5075)","(13.0, 19.0, 17.5)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:18.695351,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5075)","(13.0, 19.0, 17.5)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:19.514525,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.5075)","(13.0, 19.0, 17.4)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:20.343903,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 19.0, 17.4)","(2.45, 2.8, 2.6833333333333336)"
16-12-2022 15:22:21.156961,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 19.0, 17.88888888888889)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:21.995835,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 19.0, 17.88888888888889)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:22.806855,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.0)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.538181818181818)","(13.0, 19.0, 16.75)","(2.45, 2.8, 2.7588235294117647)"
16-12-2022 15:22:23.622153,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.96)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 21.0, 14.981481481481481)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:24.447106,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.96)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 21.0, 14.981481481481481)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:25.257789,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.96)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 20.0, 17.25)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:26.075410,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.96)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 20.0, 17.25)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:26.896303,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.96)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 20.0, 17.25)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:27.708879,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.75)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 20.0, 17.25)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:28.519463,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.75)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 20.0, 17.25)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:29.340524,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.75)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 20.0, 17.25)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:30.150301,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.75)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 20.0, 17.25)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:30.965800,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.75)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 20.0, 17.25)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:31.783294,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.96)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 20.0, 17.25)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:32.599820,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.96)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 20.0, 17.25)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:33.418474,"(16.0, 30.0, 25.5)","(6.0, 7.8, 6.96)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 20.0, 17.25)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:34.229321,"(16.0, 30.0, 25.5)","(6.0, 7.8, 7.1)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 19.5, 18.27777777777778)","(2.45, 2.8, 2.685714285714286)"
16-12-2022 15:22:35.048788,"(16.0, 30.0, 25.5)","(6.0, 7.8, 7.1)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.453333333333333)","(13.0, 19.5, 17.0)","(2.45, 2.8, 2.76)"
16-12-2022 15:22:35.866845,"(16.0, 30.0, 25.5)","(6.0, 7.8, 7.1)","(26.0, 140.0, 92.0)","(2.35, 2.62, 2.568717948717949)","(13.0, 19.5, 17.0)","(2.45, 2.8, 2.76)"
16-12-2022 15:22:36.687321,"(16.0, 30.0, 25.5)","(6.0, 7.8, 7.1)","(26.0, 140.0, 92.0)","(2.35, 2.74, 2.6794594594594594)","(13.0, 19.5, 17.0)","(2.45, 2.8, 2.7125)"
16-12-2022 15:22:37.501110,"(16.0, 30.0, 25.5)","(6.0, 7.8, 7.1)","(26.0, 140.0, 92.0)","(2.35, 2.76, 2.6956756756756755)","(13.0, 19.5, 17.0)","(2.45, 2.8, 2.7125)"
16-12-2022 15:22:38.323235,"(16.0, 30.0, 25.5)","(6.0, 7.8, 7.1)","(26.0, 140.0, 92.0)","(2.35, 2.76, 2.6626086956521737)","(13.0, 19.5, 17.0)","(2.45, 2.8, 2.7125)"
16-12-2022 15:22:39.140483,"(16.0, 30.0, 28.57142857142857)","(6.0, 7.8, 6.82)","(26.0, 140.0, 92.0)","(2.35, 2.76, 2.62)","(13.0, 19.5, 17.0)","(2.45, 2.8, 2.7125)"
16-12-2022 15:22:39.971164,"(16.0, 30.0, 26.0)","(6.0, 7.8, 6.82)","(26.0, 140.0, 92.0)","(2.35, 2.76, 2.62)","(13.0, 19.5, 17.0)","(2.45, 2.8, 2.7125)"
16-12-2022 15:22:40.781602,"(16.0, 30.0, 28.57142857142857)","(6.0, 7.8, 6.82)","(26.0, 140.0, 92.0)","(2.35, 2.76, 2.62)","(13.0, 19.5, 17.0)","(2.45, 2.8, 2.7125)"
16-12-2022 15:22:41.603767,"(16.0, 30.0, 28.57142857142857)","(6.0, 7.8, 6.82)","(26.0, 140.0, 92.0)","(2.35, 2.76, 2.6772727272727272)","(13.0, 19.5, 17.0)","(2.45, 2.8, 2.7111111111111112)"
16-12-2022 15:22:42.425188,"(16.0, 30.0, 28.57142857142857)","(6.0, 7.8, 6.82)","(26.0, 140.0, 92.0)","(2.35, 2.76, 2.680869565217391)","(13.0, 19.5, 17.0)","(2.5, 2.8, 2.7111111111111112)"
16-12-2022 15:22:43.238202,"(16.0, 30.0, 26.666666666666668)","(6.0, 7.8, 6.82)","(26.0, 140.0, 92.0)","(2.35, 2.76, 2.680869565217391)","(13.0, 19.5, 17.0)","(2.5, 2.8, 2.7111111111111112)"
16-12-2022 15:22:44.058632,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.12)","(26.0, 140.0, 92.0)","(2.35, 2.76, 2.6307692307692307)","(13.0, 19.5, 15.928571428571429)","(2.5, 2.8, 2.7111111111111112)"
16-12-2022 15:22:44.882683,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.12)","(26.0, 140.0, 92.0)","(2.35, 2.76, 2.6307692307692307)","(13.0, 19.5, 15.928571428571429)","(2.5, 2.8, 2.7111111111111112)"
16-12-2022 15:22:45.701035,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.12)","(26.0, 140.0, 92.0)","(2.35, 2.76, 2.6307692307692307)","(13.0, 19.5, 15.928571428571429)","(2.5, 2.8, 2.7111111111111112)"
16-12-2022 15:22:46.515109,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.12)","(26.0, 140.0, 92.0)","(2.35, 2.76, 2.6866666666666665)","(13.0, 19.5, 15.928571428571429)","(2.5, 2.8, 2.7111111111111112)"
16-12-2022 15:22:47.334141,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.12)","(26.0, 140.0, 92.0)","(2.35, 2.76, 2.69)","(13.0, 19.5, 15.75)","(2.5, 2.8, 2.7111111111111112)"
16-12-2022 15:22:48.143431,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.12)","(26.0, 140.0, 92.0)","(2.35, 2.76, 2.69)","(13.0, 19.5, 15.75)","(2.5, 2.8, 2.7111111111111112)"
16-12-2022 15:22:48.955985,"(16.0, 30.0, 25.5)","(6.0, 7.6, 7.12)","(26.0, 140.0, 92.0)","(2.35, 2.76, 2.69)","(13.0, 19.5, 15.75)","(2.5, 2.8, 2.7111111111111112)"
16-12-2022 15:22:49.779994,"(16.0, 30.0, 25.5)","(6.0, 7.6, 6.7272727272727275)","(26.0, 140.0, 92.0)","(2.35, 2.74, 2.6763636363636367)","(13.0, 19.5, 15.75)","(2.5, 2.8, 2.7111111111111112)"
16-12-2022 15:22:50.591431,"(16.0, 30.0, 25.5)","(6.0, 7.6, 6.7272727272727275)","(26.0, 140.0, 92.0)","(2.35, 2.74, 2.6763636363636367)","(13.0, 19.5, 15.75)","(2.5, 2.8, 2.7111111111111112)"
16-12-2022 15:22:51.411392,"(16.0, 30.0, 25.5)","(6.0, 7.6, 6.7272727272727275)","(26.0, 140.0, 92.0)","(2.35, 2.74, 2.67304347826087)","(13.0, 19.5, 15.75)","(2.5, 2.8, 2.757894736842105)"
16-12-2022 15:22:52.238684,"(16.0, 30.0, 25.5)","(6.0, 7.6, 6.7272727272727275)","(26.0, 140.0, 60.0)","(2.35, 2.74, 2.6525000000000003)","(13.0, 19.5, 15.75)","(2.5, 2.8, 2.757894736842105)"
16-12-2022 15:22:53.054931,"(16.0, 30.0, 25.5)","(6.0, 7.6, 6.7272727272727275)","(26.0, 140.0, 60.0)","(2.35, 2.74, 2.6525000000000003)","(13.0, 19.5, 15.75)","(2.5, 2.8, 2.757894736842105)"
16-12-2022 15:22:53.875986,"(16.0, 30.0, 25.5)","(6.0, 7.6, 6.7272727272727275)","(26.0, 140.0, 60.0)","(2.35, 2.74, 2.6525000000000003)","(13.0, 19.5, 15.75)","(2.5, 2.8, 2.757894736842105)"
16-12-2022 15:22:54.693139,"(16.0, 30.0, 25.5)","(6.0, 7.6, 6.7272727272727275)","(26.0, 140.0, 60.0)","(2.35, 2.76, 2.649230769230769)","(13.0, 19.5, 15.75)","(2.5, 2.8, 2.757894736842105)"
16-12-2022 15:22:55.508227,"(16.0, 30.0, 25.5)","(6.0, 7.6, 6.7272727272727275)","(26.0, 140.0, 60.0)","(2.35, 2.76, 2.649230769230769)","(13.0, 19.5, 15.75)","(2.5, 2.8, 2.757894736842105)"
16-12-2022 15:22:56.334128,"(16.0, 30.0, 25.5)","(6.0, 7.6, 6.7272727272727275)","(26.0, 140.0, 60.0)","(2.35, 2.76, 2.649230769230769)","(13.0, 19.5, 15.75)","(2.5, 2.8, 2.757894736842105)"
16-12-2022 15:22:57.143468,"(16.0, 30.0, 25.5)","(6.0, 7.6, 6.7272727272727275)","(26.0, 140.0, 60.0)","(2.35, 2.76, 2.7018181818181817)","(13.0, 19.5, 15.75)","(2.5, 2.8, 2.757894736842105)"
16-12-2022 15:22:57.964574,"(16.0, 30.0, 26.666666666666668)","(6.0, 7.6, 6.7272727272727275)","(26.0, 140.0, 60.0)","(2.35, 2.76, 2.7018181818181817)","(13.0, 19.5, 16.96153846153846)","(2.5, 2.8, 2.7757575757575754)"
16-12-2022 15:22:58.786405,"(16.0, 30.0, 26.666666666666668)","(6.0, 7.6, 6.7272727272727275)","(26.0, 140.0, 60.0)","(2.35, 2.76, 2.7018181818181817)","(13.0, 19.5, 16.96153846153846)","(2.5, 2.8, 2.7757575757575754)"
16-12-2022 15:22:59.598135,"(16.0, 30.0, 26.666666666666668)","(6.0, 7.6, 6.7272727272727275)","(26.0, 140.0, 60.0)","(2.35, 2.76, 2.7018181818181817)","(13.0, 19.5, 16.96153846153846)","(2.5, 2.8, 2.7757575757575754)"
16-12-2022 15:23:00.420886,"(16.0, 30.0, 26.666666666666668)","(6.0, 7.6, 6.7272727272727275)","(26.0, 140.0, 60.0)","(2.35, 2.76, 2.7018181818181817)","(13.0, 19.5, 16.96153846153846)","(2.5, 2.8, 2.7757575757575754)"
