,Rothwell Whinny,Federal Flash,Pennys Jade,Trending Xara,Call Waiting,Caesars Palace,Stopped Short
11-01-2023 11:38:09.373333,"(31.0, 65.0, 61.20689655172414)","(2.35, 2.92, 2.8916666666666666)","(61.0, 150.0, 113.33333333333333)","(8.0, 10.5, 10.214285714285714)","(1.9, 2.14, 2.124347826086957)","(21.0, 34.0, 30.266666666666666)","(21.0, 34.0, 29.625)"
11-01-2023 11:38:10.669894,"(31.0, 65.0, 61.5625)","(2.35, 2.9, 2.8851851851851853)","(61.0, 150.0, 113.33333333333333)","(8.0, 10.5, 10.214285714285714)","(1.9, 2.14, 2.144615384615385)","(21.0, 34.0, 30.266666666666666)","(21.0, 34.0, 29.625)"
11-01-2023 11:38:11.863223,"(31.0, 65.0, 61.5625)","(2.35, 2.9, 2.8851851851851853)","(61.0, 150.0, 113.33333333333333)","(8.0, 10.5, 9.538823529411765)","(1.9, 2.16, 2.1612396694214877)","(21.0, 34.0, 30.266666666666666)","(21.0, 34.0, 29.625)"
11-01-2023 11:38:12.969717,"(31.0, 65.0, 61.5625)","(2.35, 2.9, 2.896734693877551)","(61.0, 150.0, 113.33333333333333)","(8.0, 9.8, 9.488)","(1.9, 2.18, 2.1513564668769716)","(21.0, 34.0, 30.266666666666666)","(21.0, 34.0, 29.5)"
11-01-2023 11:38:14.104574,"(31.0, 65.0, 61.333333333333336)","(2.35, 2.9, 2.896734693877551)","(61.0, 150.0, 99.58333333333333)","(8.0, 9.6, 9.501234567901234)","(1.9, 2.18, 2.1513207547169815)","(21.0, 34.0, 30.266666666666666)","(21.0, 34.0, 29.5)"
11-01-2023 11:38:15.461221,"(31.0, 65.0, 61.333333333333336)","(2.35, 2.9, 2.894074074074074)","(61.0, 150.0, 99.58333333333333)","(8.0, 9.6, 9.49047619047619)","(1.9, 2.18, 2.1524471299093655)","(21.0, 34.0, 30.266666666666666)","(21.0, 34.0, 29.5)"
11-01-2023 11:38:16.713475,"(31.0, 65.0, 61.55172413793103)","(2.35, 2.9, 2.894074074074074)","(61.0, 150.0, 99.58333333333333)","(8.0, 9.6, 9.568539325842696)","(1.9, 2.18, 2.151830985915493)","(21.0, 34.0, 30.266666666666666)","(21.0, 34.0, 29.5)"
11-01-2023 11:38:17.953818,"(31.0, 65.0, 61.774193548387096)","(2.35, 2.92, 2.897777777777778)","(61.0, 150.0, 99.58333333333333)","(8.0, 9.6, 9.496)","(1.9, 2.16, 2.151830985915493)","(21.0, 34.0, 30.17391304347826)","(21.0, 34.0, 29.5)"
11-01-2023 11:38:19.110872,"(31.0, 65.0, 61.774193548387096)","(2.35, 2.92, 2.9070967741935485)","(61.0, 150.0, 99.58333333333333)","(8.0, 9.8, 9.656410256410256)","(1.9, 2.16, 2.153409090909091)","(21.0, 34.0, 30.17391304347826)","(21.0, 34.0, 29.5)"
11-01-2023 11:38:20.174247,"(31.0, 65.0, 61.55172413793103)","(2.35, 2.92, 2.88625)","(61.0, 150.0, 99.58333333333333)","(8.0, 9.8, 9.656410256410256)","(1.9, 2.16, 2.145161290322581)","(21.0, 34.0, 30.166666666666668)","(21.0, 34.0, 29.5)"
11-01-2023 11:38:21.298049,"(31.0, 65.0, 61.333333333333336)","(2.35, 2.92, 2.917037037037037)","(61.0, 150.0, 99.58333333333333)","(8.0, 9.8, 9.656410256410256)","(1.9, 2.16, 2.133913043478261)","(21.0, 34.0, 30.5)","(21.0, 34.0, 31.75)"
11-01-2023 11:38:22.472850,"(31.0, 65.0, 61.333333333333336)","(2.35, 2.94, 2.925806451612903)","(61.0, 150.0, 123.6)","(8.0, 9.8, 9.657777777777778)","(1.9, 2.14, 2.133913043478261)","(21.0, 34.0, 30.5)","(21.0, 34.0, 32.04347826086956)"
11-01-2023 11:38:23.601823,"(31.0, 65.0, 61.5625)","(2.4, 2.94, 2.925806451612903)","(61.0, 150.0, 125.55555555555556)","(8.0, 9.8, 9.635897435897435)","(1.9, 2.14, 2.1340845070422536)","(21.0, 34.0, 30.444444444444443)","(21.0, 34.0, 32.04347826086956)"
11-01-2023 11:38:24.782352,"(31.0, 65.0, 61.5625)","(2.4, 2.94, 2.9384615384615382)","(61.0, 150.0, 103.46153846153847)","(8.0, 9.8, 9.513043478260869)","(1.9, 2.14, 2.133888888888889)","(21.0, 34.0, 30.444444444444443)","(21.0, 34.0, 32.26086956521739)"
11-01-2023 11:38:25.948838,"(31.0, 65.0, 61.5625)","(2.4, 2.96, 2.931914893617021)","(61.0, 150.0, 103.46153846153847)","(8.0, 9.6, 9.575438596491228)","(1.9, 2.14, 2.1180000000000003)","(21.0, 34.0, 30.444444444444443)","(21.0, 34.0, 32.25)"
11-01-2023 11:38:27.147763,"(31.0, 65.0, 61.333333333333336)","(2.4, 2.96, 2.975121951219512)","(61.0, 150.0, 118.15789473684211)","(8.0, 9.8, 9.762500000000001)","(1.9, 2.14, 2.1176470588235294)","(21.0, 34.0, 30.571428571428573)","(21.0, 34.0, 30.736842105263158)"
11-01-2023 11:38:28.344784,"(31.0, 65.0, 61.333333333333336)","(2.4, 2.98, 2.9723076923076923)","(61.0, 150.0, 109.66666666666667)","(8.0, 9.8, 9.808)","(1.9, 2.12, 2.1171428571428574)","(21.0, 34.0, 30.571428571428573)","(21.0, 32.0, 30.8)"
11-01-2023 11:38:29.477401,"(31.0, 65.0, 61.333333333333336)","(2.4, 3.0, 2.9723076923076923)","(61.0, 150.0, 109.66666666666667)","(8.0, 10.0, 9.846808510638299)","(1.85, 2.12, 2.1128813559322035)","(21.0, 34.0, 30.571428571428573)","(21.0, 32.0, 30.285714285714285)"
11-01-2023 11:38:30.654417,"(31.0, 65.0, 61.5625)","(2.4, 3.0, 2.9711627906976745)","(61.0, 150.0, 121.19047619047619)","(8.0, 10.0, 9.846808510638299)","(1.85, 2.12, 2.1128813559322035)","(21.0, 34.0, 30.571428571428573)","(21.0, 32.0, 30.0)"
11-01-2023 11:38:32.109497,"(31.0, 65.0, 61.5625)","(2.4, 3.0, 2.9638095238095237)","(61.0, 150.0, 125.0)","(8.0, 10.0, 9.838709677419356)","(1.85, 2.12, 2.116)","(21.0, 34.0, 30.571428571428573)","(21.0, 32.0, 30.285714285714285)"
11-01-2023 11:38:33.489736,"(31.0, 65.0, 61.5625)","(2.4, 2.98, 2.9321739130434783)","(61.0, 150.0, 125.0)","(8.0, 10.0, 9.983333333333334)","(1.85, 2.14, 2.1220408163265305)","(21.0, 34.0, 30.571428571428573)","(21.0, 32.0, 29.53846153846154)"
11-01-2023 11:38:34.656756,"(31.0, 65.0, 61.333333333333336)","(2.4, 2.94, 2.9321739130434783)","(61.0, 150.0, 125.0)","(8.0, 10.0, 10.098039215686274)","(1.85, 2.14, 2.132753623188406)","(21.0, 34.0, 30.571428571428573)","(21.0, 32.0, 29.333333333333332)"
11-01-2023 11:38:36.006229,"(31.0, 65.0, 61.333333333333336)","(2.4, 2.94, 2.9274999999999998)","(61.0, 150.0, 122.5)","(8.0, 10.5, 10.098039215686274)","(1.85, 2.14, 2.123768115942029)","(21.0, 34.0, 30.571428571428573)","(21.0, 32.0, 29.23076923076923)"
11-01-2023 11:38:37.398141,"(31.0, 65.0, 60.925925925925924)","(2.4, 2.94, 2.928)","(61.0, 150.0, 122.5)","(8.0, 10.5, 9.893548387096775)","(1.85, 2.14, 2.127415730337079)","(21.0, 34.0, 30.571428571428573)","(21.0, 32.0, 29.23076923076923)"
11-01-2023 11:38:38.672603,"(31.0, 65.0, 60.925925925925924)","(2.4, 2.94, 2.9485714285714284)","(61.0, 150.0, 119.44444444444444)","(8.0, 10.0, 9.837931034482759)","(1.85, 2.14, 2.1279518072289156)","(21.0, 34.0, 30.571428571428573)","(21.0, 32.0, 29.23076923076923)"
11-01-2023 11:38:39.785446,"(31.0, 65.0, 60.6)","(2.4, 2.96, 2.954285714285714)","(61.0, 150.0, 126.08695652173913)","(8.0, 10.0, 9.781818181818181)","(1.85, 2.14, 2.132481203007519)","(21.0, 34.0, 30.571428571428573)","(21.0, 32.0, 29.571428571428573)"
11-01-2023 11:38:40.890527,"(31.0, 65.0, 60.6)","(2.4, 2.98, 2.9755555555555557)","(61.0, 150.0, 126.08695652173913)","(8.0, 10.0, 9.864583333333334)","(1.85, 2.14, 2.147441860465116)","(21.0, 34.0, 30.571428571428573)","(21.0, 32.0, 29.571428571428573)"
11-01-2023 11:38:41.970511,"(31.0, 65.0, 60.6)","(2.4, 3.0, 2.98)","(61.0, 150.0, 115.625)","(8.0, 10.0, 9.864583333333334)","(1.85, 2.16, 2.14)","(21.0, 34.0, 35.6)","(21.0, 32.0, 29.384615384615383)"
11-01-2023 11:38:43.013455,"(31.0, 65.0, 60.23809523809524)","(2.4, 2.98, 2.971219512195122)","(61.0, 150.0, 122.5)","(8.0, 9.8, 9.773737373737374)","(1.85, 2.14, 2.123225806451613)","(21.0, 38.0, 34.666666666666664)","(21.0, 32.0, 29.384615384615383)"
11-01-2023 11:38:44.066840,"(31.0, 65.0, 60.23809523809524)","(2.4, 2.98, 2.973294797687861)","(61.0, 150.0, 122.5)","(8.0, 9.8, 9.803076923076922)","(1.85, 2.14, 2.146788990825688)","(21.0, 36.0, 34.4)","(21.0, 32.0, 29.384615384615383)"
11-01-2023 11:38:45.197824,"(31.0, 65.0, 61.875)","(2.4, 2.9, 2.868888888888889)","(61.0, 150.0, 125.0)","(8.0, 10.0, 9.818181818181818)","(1.85, 2.16, 2.1480434782608695)","(21.0, 36.0, 30.857142857142858)","(21.0, 32.0, 28.761904761904763)"
11-01-2023 11:38:46.307313,"(31.0, 65.0, 62.05882352941177)","(2.4, 2.9, 2.874074074074074)","(61.0, 150.0, 125.0)","(8.0, 10.0, 9.817543859649124)","(1.85, 2.16, 2.1383703703703705)","(21.0, 36.0, 30.857142857142858)","(21.0, 32.0, 28.761904761904763)"
11-01-2023 11:38:47.459111,"(31.0, 65.0, 61.666666666666664)","(2.4, 2.94, 2.909090909090909)","(61.0, 130.0, 100.83333333333333)","(8.0, 10.0, 9.825641025641026)","(1.85, 2.16, 2.1383703703703705)","(21.0, 36.0, 30.857142857142858)","(21.0, 32.0, 28.761904761904763)"
11-01-2023 11:38:48.530609,"(31.0, 65.0, 61.666666666666664)","(2.4, 2.94, 2.909090909090909)","(61.0, 130.0, 100.83333333333333)","(8.0, 10.0, 9.81132075471698)","(1.85, 2.16, 2.1421428571428573)","(21.0, 36.0, 30.857142857142858)","(21.0, 32.0, 29.5)"
11-01-2023 11:38:49.613923,"(31.0, 65.0, 62.14285714285714)","(2.4, 2.94, 2.911063829787234)","(61.0, 130.0, 112.5)","(8.0, 10.0, 9.81132075471698)","(1.85, 2.16, 2.1419819819819823)","(21.0, 36.0, 32.25)","(21.0, 30.0, 29.5)"
11-01-2023 11:38:50.707659,"(31.0, 65.0, 62.14285714285714)","(2.4, 2.96, 2.9433333333333334)","(61.0, 130.0, 112.5)","(8.0, 10.0, 9.703030303030303)","(1.85, 2.16, 2.1403921568627453)","(21.0, 36.0, 33.0)","(21.0, 30.0, 28.6875)"
11-01-2023 11:38:51.783659,"(31.0, 65.0, 62.14285714285714)","(2.4, 2.96, 2.9466666666666668)","(61.0, 130.0, 112.5)","(8.0, 9.8, 9.703030303030303)","(1.85, 2.16, 2.1243076923076925)","(21.0, 36.0, 34.0)","(21.0, 30.0, 28.181818181818183)"
11-01-2023 11:38:52.947735,"(31.0, 65.0, 60.38461538461539)","(2.4, 3.0, 2.99375)","(61.0, 130.0, 98.18181818181819)","(8.0, 9.8, 9.549090909090909)","(1.85, 2.14, 2.1302583025830257)","(21.0, 36.0, 33.07692307692308)","(21.0, 30.0, 28.636363636363637)"
11-01-2023 11:38:54.128259,"(31.0, 65.0, 60.38461538461539)","(2.4, 3.0, 2.999846153846154)","(61.0, 130.0, 98.18181818181819)","(8.0, 9.6, 9.335483870967742)","(1.85, 2.14, 2.1265573770491804)","(21.0, 34.0, 31.454545454545453)","(21.0, 30.0, 28.636363636363637)"
11-01-2023 11:38:55.281470,"(31.0, 65.0, 60.833333333333336)","(2.4, 3.05, 3.0188888888888887)","(61.0, 130.0, 98.18181818181819)","(8.0, 9.4, 8.88)","(1.85, 2.16, 2.141308411214953)","(21.0, 32.0, 29.6)","(21.0, 30.0, 28.181818181818183)"
11-01-2023 11:38:56.717573,"(31.0, 65.0, 59.54545454545455)","(2.4, 3.05, 3.05)","(61.0, 130.0, 93.63636363636364)","(8.0, 9.0, 9.037037037037036)","(1.85, 2.16, 2.1404)","(21.0, 32.0, 29.23076923076923)","(21.0, 30.0, 28.166666666666668)"
11-01-2023 11:38:58.013179,"(31.0, 60.0, 59.54545454545455)","(2.4, 3.1, 3.073239436619718)","(61.0, 130.0, 93.63636363636364)","(8.0, 9.2, 8.846808510638297)","(1.85, 2.16, 2.1470588235294117)","(21.0, 32.0, 28.533333333333335)","(21.0, 30.0, 28.434782608695652)"
11-01-2023 11:38:59.366041,"(31.0, 65.0, 59.375)","(2.4, 3.1, 3.071917808219178)","(61.0, 130.0, 93.63636363636364)","(8.0, 9.0, 8.737142857142857)","(1.85, 2.16, 2.146938775510204)","(21.0, 32.0, 28.666666666666668)","(21.0, 30.0, 27.84375)"
11-01-2023 11:39:00.897186,"(31.0, 60.0, 56.111111111111114)","(2.4, 3.1, 3.051162790697674)","(61.0, 130.0, 104.44444444444444)","(8.0, 8.8, 8.561797752808989)","(1.85, 2.16, 2.1775)","(21.0, 32.0, 28.666666666666668)","(21.0, 30.0, 27.72)"
11-01-2023 11:39:02.068527,"(31.0, 60.0, 56.111111111111114)","(2.4, 3.1, 3.036363636363636)","(61.0, 120.0, 106.45161290322581)","(8.0, 8.8, 8.618518518518519)","(1.85, 2.18, 2.1892)","(21.0, 32.0, 29.161290322580644)","(21.0, 30.0, 28.6)"
11-01-2023 11:39:03.467895,"(31.0, 60.0, 57.857142857142854)","(2.4, 3.05, 3.025531914893617)","(61.0, 120.0, 106.45161290322581)","(8.0, 8.8, 8.582926829268292)","(1.85, 2.2, 2.187317073170732)","(21.0, 32.0, 29.161290322580644)","(21.0, 30.0, 27.46153846153846)"
11-01-2023 11:39:04.571080,"(31.0, 60.0, 58.333333333333336)","(2.4, 3.05, 3.025531914893617)","(61.0, 120.0, 104.44444444444444)","(8.0, 8.6, 8.55151515151515)","(1.85, 2.2, 2.193793103448276)","(21.0, 32.0, 29.8)","(21.0, 30.0, 28.6)"
11-01-2023 11:39:05.687277,"(31.0, 60.0, 57.5)","(2.4, 3.05, 3.013207547169811)","(61.0, 120.0, 104.44444444444444)","(8.0, 8.6, 8.548936170212766)","(1.85, 2.2, 2.193793103448276)","(21.0, 32.0, 29.8)","(21.0, 29.0, 28.6)"
11-01-2023 11:39:06.856045,"(31.0, 60.0, 57.5)","(2.4, 3.05, 3.0205882352941176)","(61.0, 120.0, 92.0)","(8.0, 8.6, 8.545631067961164)","(1.85, 2.2, 2.2023913043478265)","(21.0, 32.0, 29.44)","(21.0, 29.0, 27.571428571428573)"
11-01-2023 11:39:08.016004,"(31.0, 60.0, 57.0)","(2.4, 3.1, 3.029333333333333)","(61.0, 120.0, 92.0)","(8.0, 8.6, 8.537614678899082)","(1.85, 2.22, 2.194545454545455)","(21.0, 32.0, 29.44)","(21.0, 29.0, 26.387096774193548)"
11-01-2023 11:39:09.260403,"(31.0, 60.0, 56.36363636363637)","(2.4, 3.1, 3.035185185185185)","(61.0, 120.0, 92.0)","(8.0, 8.6, 8.5)","(1.85, 2.22, 2.1964705882352944)","(21.0, 32.0, 29.44)","(21.0, 29.0, 27.09090909090909)"
11-01-2023 11:39:10.409509,"(31.0, 60.0, 56.111111111111114)","(2.4, 3.05, 3.035185185185185)","(61.0, 120.0, 92.0)","(8.0, 8.6, 8.51578947368421)","(1.85, 2.2, 2.1863636363636365)","(21.0, 32.0, 30.11764705882353)","(21.0, 28.0, 27.5)"
11-01-2023 11:39:11.705314,"(31.0, 60.0, 56.111111111111114)","(2.4, 3.1, 3.027941176470588)","(61.0, 120.0, 92.0)","(8.0, 8.6, 8.51578947368421)","(1.85, 2.2, 2.181682242990654)","(21.0, 32.0, 30.235294117647058)","(21.0, 28.0, 27.555555555555557)"
11-01-2023 11:39:12.783777,"(31.0, 60.0, 57.58620689655172)","(2.4, 3.1, 3.022222222222222)","(61.0, 120.0, 92.0)","(8.0, 8.6, 8.51578947368421)","(1.85, 2.2, 2.1815094339622645)","(21.0, 32.0, 30.235294117647058)","(21.0, 28.0, 26.666666666666668)"
11-01-2023 11:39:13.879769,"(31.0, 60.0, 57.027027027027025)","(2.4, 3.1, 3.020388349514563)","(61.0, 120.0, 92.0)","(8.0, 8.6, 8.9)","(1.85, 2.2, 2.1772727272727272)","(21.0, 32.0, 35.0)","(21.0, 28.0, 26.666666666666668)"
11-01-2023 11:39:14.949433,"(31.0, 60.0, 57.027027027027025)","(2.4, 3.1, 3.0233644859813085)","(61.0, 120.0, 92.0)","(8.0, 9.0, 8.9)","(1.85, 2.18, 2.1656)","(21.0, 36.0, 34.666666666666664)","(21.0, 28.0, 26.857142857142858)"
11-01-2023 11:39:16.173296,"(31.0, 60.0, 57.17948717948718)","(2.4, 3.05, 3.0364864864864862)","(61.0, 120.0, 99.0)","(8.0, 9.0, 8.872189349112427)","(1.85, 2.18, 2.1641176470588235)","(21.0, 36.0, 34.666666666666664)","(21.0, 27.0, 26.5)"
11-01-2023 11:39:17.351503,"(31.0, 60.0, 57.17948717948718)","(2.4, 3.05, 3.0164179104477613)","(61.0, 120.0, 99.0)","(8.0, 9.0, 8.872189349112427)","(1.85, 2.18, 2.1641176470588235)","(21.0, 36.0, 34.666666666666664)","(21.0, 28.0, 26.5)"
11-01-2023 11:39:18.539412,"(31.0, 60.0, 57.17948717948718)","(2.4, 3.1, 3.05)","(61.0, 120.0, 99.0)","(8.0, 9.0, 8.83125)","(1.85, 2.18, 2.141818181818182)","(21.0, 36.0, 34.666666666666664)","(21.0, 28.0, 26.56)"
11-01-2023 11:39:19.744097,"(31.0, 60.0, 57.027027027027025)","(2.4, 3.05, 3.018965517241379)","(61.0, 120.0, 99.0)","(8.0, 9.0, 8.828985507246378)","(1.85, 2.16, 2.141855670103093)","(21.0, 36.0, 35.333333333333336)","(21.0, 28.0, 26.5)"
11-01-2023 11:39:20.793197,"(31.0, 60.0, 57.027027027027025)","(2.4, 3.05, 3.024390243902439)","(61.0, 120.0, 99.0)","(8.0, 9.0, 8.828985507246378)","(1.85, 2.16, 2.141855670103093)","(21.0, 36.0, 35.6)","(21.0, 28.0, 26.5)"
11-01-2023 11:39:21.869089,"(31.0, 60.0, 57.17948717948718)","(2.4, 3.05, 3.0171052631578945)","(61.0, 120.0, 101.73913043478261)","(8.0, 9.0, 8.937931034482759)","(1.85, 2.16, 2.141855670103093)","(21.0, 36.0, 35.6)","(21.0, 28.0, 26.5)"
11-01-2023 11:39:22.824040,"(31.0, 60.0, 57.17948717948718)","(2.4, 3.05, 3.0171052631578945)","(61.0, 120.0, 101.73913043478261)","(8.0, 9.2, 9.034782608695652)","(1.85, 2.16, 2.14)","(21.0, 36.0, 35.6)","(21.0, 28.0, 26.5)"
11-01-2023 11:39:23.774670,"(31.0, 60.0, 57.17948717948718)","(2.4, 3.05, 3.0171052631578945)","(61.0, 120.0, 101.73913043478261)","(8.0, 9.2, 9.012244897959183)","(1.85, 2.14, 2.121904761904762)","(21.0, 36.0, 35.6)","(21.0, 28.0, 26.56)"
11-01-2023 11:39:25.009718,"(31.0, 60.0, 57.17948717948718)","(2.45, 3.05, 3.0191176470588235)","(51.0, 120.0, 96.66666666666667)","(7.5, 9.2, 8.894545454545455)","(1.85, 2.14, 2.144754098360656)","(21.0, 36.0, 34.8)","(21.0, 28.0, 26.64516129032258)"
11-01-2023 11:39:26.164992,"(31.0, 60.0, 57.027027027027025)","(2.45, 3.05, 3.0444444444444443)","(51.0, 120.0, 92.0)","(7.5, 9.0, 8.82)","(1.85, 2.16, 2.114404761904762)","(21.0, 36.0, 34.5)","(21.0, 28.0, 27.045454545454547)"
11-01-2023 11:39:27.376565,"(31.0, 60.0, 57.027027027027025)","(2.45, 3.05, 3.005357142857143)","(51.0, 120.0, 92.0)","(7.5, 9.0, 8.871186440677967)","(1.85, 2.12, 2.1284671532846717)","(21.0, 36.0, 33.84615384615385)","(21.0, 28.0, 26.666666666666668)"
11-01-2023 11:39:28.447838,"(31.0, 60.0, 57.17948717948718)","(2.45, 3.1, 3.0526785714285714)","(51.0, 120.0, 92.0)","(7.5, 9.0, 8.82857142857143)","(1.85, 2.16, 2.070252100840336)","(21.0, 36.0, 34.18181818181818)","(21.0, 28.0, 27.083333333333332)"
11-01-2023 11:39:29.601268,"(31.0, 60.0, 57.368421052631575)","(2.45, 3.15, 3.125)","(51.0, 120.0, 92.14285714285714)","(7.5, 9.4, 9.294117647058822)","(1.85, 2.08, 2.081045197740113)","(21.0, 36.0, 35.42857142857143)","(21.0, 28.0, 27.11111111111111)"
11-01-2023 11:39:30.705061,"(31.0, 60.0, 58.23529411764706)","(2.45, 3.15, 3.146153846153846)","(51.0, 120.0, 92.14285714285714)","(7.5, 9.4, 9.294117647058822)","(1.85, 2.1, 2.081045197740113)","(21.0, 36.0, 35.42857142857143)","(21.0, 28.0, 27.272727272727273)"
11-01-2023 11:39:31.811478,"(31.0, 60.0, 58.125)","(2.45, 3.15, 3.1310975609756095)","(51.0, 120.0, 92.14285714285714)","(7.5, 9.4, 9.076595744680851)","(1.85, 2.1, 2.064355909694555)","(21.0, 36.0, 35.42857142857143)","(21.0, 28.0, 27.083333333333332)"
11-01-2023 11:39:32.748821,"(31.0, 60.0, 58.125)","(2.45, 3.15, 3.1310975609756095)","(51.0, 120.0, 92.14285714285714)","(7.5, 9.4, 9.14453781512605)","(1.85, 2.1, 2.064355909694555)","(21.0, 36.0, 35.42857142857143)","(21.0, 28.0, 27.083333333333332)"
11-01-2023 11:39:33.754553,"(31.0, 60.0, 58.125)","(2.45, 3.15, 3.1335526315789473)","(51.0, 120.0, 99.6875)","(7.5, 9.4, 9.148275862068965)","(1.85, 2.1, 2.0640493827160493)","(21.0, 36.0, 35.42857142857143)","(21.0, 28.0, 27.11111111111111)"
11-01-2023 11:39:34.707781,"(31.0, 60.0, 58.125)","(2.45, 3.15, 3.1404761904761904)","(51.0, 120.0, 99.6875)","(7.5, 9.4, 9.148275862068965)","(1.85, 2.1, 2.0640493827160493)","(21.0, 36.0, 35.42857142857143)","(21.0, 28.0, 27.11111111111111)"
11-01-2023 11:39:35.790357,"(31.0, 60.0, 58.125)","(2.45, 3.2, 3.122972972972973)","(51.0, 120.0, 97.05882352941177)","(7.5, 9.4, 9.152542372881356)","(1.85, 2.08, 2.0645241379310346)","(21.0, 36.0, 35.42857142857143)","(21.0, 28.0, 27.11111111111111)"
11-01-2023 11:39:36.913329,"(31.0, 60.0, 58.125)","(2.45, 3.2, 3.1197247706422018)","(51.0, 120.0, 97.05882352941177)","(7.5, 9.4, 9.152542372881356)","(1.85, 2.1, 2.0645241379310346)","(21.0, 36.0, 35.42857142857143)","(21.0, 28.0, 27.11111111111111)"
11-01-2023 11:39:37.953396,"(31.0, 60.0, 58.125)","(2.45, 3.2, 3.1197247706422018)","(51.0, 120.0, 105.0)","(7.5, 9.4, 9.152542372881356)","(1.85, 2.1, 2.080031055900621)","(21.0, 36.0, 35.42857142857143)","(21.0, 28.0, 27.11111111111111)"
11-01-2023 11:39:38.976593,"(31.0, 60.0, 58.125)","(2.45, 3.2, 3.1150485436893205)","(51.0, 120.0, 105.0)","(7.5, 9.4, 9.152542372881356)","(1.85, 2.1, 2.0769072164948454)","(21.0, 36.0, 35.42857142857143)","(21.0, 28.0, 27.11111111111111)"
11-01-2023 11:39:40.094459,"(31.0, 60.0, 58.125)","(2.45, 3.2, 3.1150485436893205)","(51.0, 120.0, 105.0)","(7.5, 9.4, 9.152542372881356)","(1.85, 2.08, 2.076078431372549)","(21.0, 36.0, 35.42857142857143)","(21.0, 28.0, 27.11111111111111)"
11-01-2023 11:39:41.086689,"(31.0, 60.0, 58.125)","(2.45, 3.2, 3.1150485436893205)","(51.0, 120.0, 105.0)","(7.5, 9.4, 9.152542372881356)","(1.85, 2.08, 2.076078431372549)","(21.0, 36.0, 35.42857142857143)","(21.0, 28.0, 27.11111111111111)"
11-01-2023 11:39:42.094172,"(31.0, 60.0, 58.96551724137931)","(2.45, 3.2, 3.1150485436893205)","(51.0, 120.0, 105.0)","(7.5, 9.4, 9.152542372881356)","(1.85, 2.08, 2.076078431372549)","(21.0, 36.0, 35.42857142857143)","(21.0, 28.0, 27.11111111111111)"
11-01-2023 11:39:43.114875,"(31.0, 60.0, 58.96551724137931)","(2.45, 3.15, 3.1430555555555557)","(51.0, 120.0, 105.0)","(7.5, 9.4, 9.152542372881356)","(1.85, 2.08, 2.060677966101695)","(21.0, 36.0, 35.666666666666664)","(21.0, 28.0, 27.333333333333332)"
11-01-2023 11:39:44.193137,"(31.0, 55.0, 54.48275862068966)","(2.45, 3.15, 3.149)","(51.0, 110.0, 100.76923076923077)","(7.5, 9.4, 9.243010752688171)","(1.85, 2.08, 2.0690526315789475)","(21.0, 36.0, 35.44)","(21.0, 28.0, 27.125)"
11-01-2023 11:39:45.285239,"(31.0, 60.0, 57.878787878787875)","(2.45, 3.15, 3.1484375)","(51.0, 110.0, 99.16666666666667)","(7.5, 9.4, 9.243010752688171)","(1.85, 2.08, 2.067555555555556)","(21.0, 38.0, 35.44)","(21.0, 29.0, 27.105263157894736)"
11-01-2023 11:39:46.526651,"(31.0, 60.0, 57.878787878787875)","(2.45, 3.2, 3.1133663366336632)","(51.0, 100.0, 103.33333333333333)","(7.5, 9.4, 9.243010752688171)","(1.85, 2.08, 2.070819672131148)","(21.0, 38.0, 35.44)","(21.0, 29.0, 27.095238095238095)"
11-01-2023 11:39:47.823163,"(31.0, 60.0, 57.878787878787875)","(2.45, 3.2, 3.1137755102040816)","(51.0, 110.0, 101.25)","(7.5, 9.4, 9.27079646017699)","(1.85, 2.08, 2.0673758865248226)","(21.0, 38.0, 35.904761904761905)","(21.0, 29.0, 27.095238095238095)"
11-01-2023 11:39:49.083493,"(31.0, 60.0, 57.878787878787875)","(2.45, 3.2, 3.1137755102040816)","(51.0, 110.0, 101.25)","(7.5, 9.4, 9.27079646017699)","(1.85, 2.08, 2.0673758865248226)","(21.0, 38.0, 35.904761904761905)","(21.0, 29.0, 27.095238095238095)"
11-01-2023 11:39:50.227279,"(31.0, 60.0, 57.878787878787875)","(2.45, 3.2, 3.1137755102040816)","(51.0, 110.0, 101.25)","(7.5, 9.4, 9.27079646017699)","(1.85, 2.08, 2.0671724137931036)","(21.0, 38.0, 35.904761904761905)","(21.0, 29.0, 27.095238095238095)"
11-01-2023 11:39:51.363406,"(31.0, 60.0, 57.878787878787875)","(2.45, 3.2, 3.1197080291970805)","(51.0, 110.0, 9998.5)","(7.5, 9.4, 9998.5)","(1.85, 2.08, 9998.5)","(21.0, 38.0, 9998.5)","(21.0, 29.0, 9998.5)"
11-01-2023 11:39:52.479023,"(31.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(51.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.85, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
11-01-2023 11:39:53.681324,"(31.0, 99998, 9998.5)","(2.45, 99998, 9998.5)","(51.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(1.85, 99998, 9998.5)","(21.0, 99998, 9998.5)","(21.0, 99998, 9998.5)"
