,Poorans Ganguly,Harley John,Hurunui Ice,Sweet Junior,Homebush Lovely,Cosmic Teddy,Princely Asset,Roanne
06-01-2023 09:18:34.095812,"(10.0, 12.0, 11.041666666666666)","(7.0, 8.2, 8.057142857142857)","(7.0, 9.8, 9.39090909090909)","(14.0, 17.0, 16.9375)","(81.0, 140.0, 113.33333333333333)","(12.0, 18.0, 16.333333333333332)","(17.0, 27.0, 24.421052631578945)","(1.6, 1.96, 1.9311475409836065)"
06-01-2023 09:18:35.296901,"(10.0, 11.5, 10.833333333333334)","(7.0, 8.2, 8.057142857142857)","(7.0, 9.8, 9.535294117647059)","(14.0, 17.0, 16.923076923076923)","(81.0, 140.0, 113.33333333333333)","(12.0, 18.0, 16.4375)","(17.0, 27.0, 22.8)","(1.6, 1.96, 1.9311475409836065)"
06-01-2023 09:18:36.587724,"(10.0, 10.5, 10.26923076923077)","(7.0, 8.2, 8.057142857142857)","(7.0, 9.8, 9.545454545454545)","(14.0, 17.0, 16.923076923076923)","(81.0, 140.0, 113.33333333333333)","(12.0, 18.0, 16.4375)","(17.0, 27.0, 22.8)","(1.6, 1.96, 1.9242857142857142)"
06-01-2023 09:18:38.044373,"(10.0, 11.0, 10.165217391304349)","(7.0, 8.2, 8.016666666666666)","(7.0, 9.8, 9.223529411764707)","(14.0, 17.0, 16.924242424242426)","(81.0, 140.0, 113.33333333333333)","(12.0, 18.0, 16.958333333333332)","(17.0, 27.0, 22.8)","(1.6, 1.96, 1.9242857142857142)"
06-01-2023 09:18:39.247532,"(10.0, 11.0, 10.165217391304349)","(7.0, 8.2, 8.016666666666666)","(7.0, 9.6, 9.223529411764707)","(14.0, 17.0, 16.93975903614458)","(81.0, 140.0, 113.33333333333333)","(12.0, 18.0, 16.958333333333332)","(17.0, 27.0, 22.8)","(1.6, 1.96, 1.9242857142857142)"
06-01-2023 09:18:40.468097,"(10.0, 11.0, 10.165217391304349)","(7.0, 8.2, 8.016666666666666)","(7.0, 9.6, 5003.900000000001)","(14.0, 17.0, 9998.5)","(81.0, 140.0, 9998.5)","(12.0, 18.0, 9998.5)","(17.0, 27.0, 9998.5)","(1.6, 1.96, 9998.5)"
06-01-2023 09:18:41.557090,"(10.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(1.6, 99998, 9998.5)"
06-01-2023 09:18:42.604634,"(10.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(1.6, 99998, 9998.5)"
06-01-2023 09:18:43.815192,"(10.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(1.6, 99998, 9998.5)"
06-01-2023 09:18:45.073671,"(10.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(1.6, 99998, 9998.5)"
06-01-2023 09:18:46.330472,"(10.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(7.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(1.6, 99998, 9998.5)"
