,Coppola Bale,Gas Man,Treloar Bale,French Wood,Rainbow Storm,Prue Excess
14-12-2022 14:07:58.217465,"(4.2, 5.6, 5.3)","(1.85, 2.16, 2.1514285714285717)","(18.0, 28.0, 26.043478260869566)","(21.0, 60.0, 58.285714285714285)","(5.0, 6.6, 6.304347826086957)","(5.5, 7.6, 7.5)"
14-12-2022 14:07:59.226721,"(4.2, 5.6, 5.3)","(1.85, 2.16, 2.1514285714285717)","(18.0, 28.0, 26.043478260869566)","(21.0, 60.0, 58.285714285714285)","(5.0, 6.6, 6.304347826086957)","(5.5, 7.6, 7.377777777777778)"
14-12-2022 14:08:00.177061,"(4.2, 5.6, 5.251612903225806)","(1.85, 2.16, 2.1514285714285717)","(18.0, 28.0, 26.043478260869566)","(21.0, 60.0, 58.285714285714285)","(5.0, 6.6, 6.3)","(5.5, 8.0, 7.709090909090909)"
14-12-2022 14:08:01.144330,"(4.2, 5.6, 5.251612903225806)","(1.85, 2.16, 2.1394285714285717)","(18.0, 28.0, 26.043478260869566)","(21.0, 60.0, 58.285714285714285)","(5.0, 6.6, 6.3)","(5.5, 8.0, 7.709090909090909)"
14-12-2022 14:08:02.119697,"(4.2, 5.5, 5.125)","(1.85, 2.16, 2.149655172413793)","(18.0, 28.0, 26.043478260869566)","(21.0, 65.0, 63.69230769230769)","(5.0, 6.6, 6.3)","(5.5, 8.0, 7.666666666666667)"
14-12-2022 14:08:03.050261,"(4.2, 5.4, 5.3500000000000005)","(1.85, 2.16, 2.140714285714286)","(18.0, 28.0, 26.043478260869566)","(21.0, 70.0, 64.5)","(5.0, 6.6, 6.130434782608695)","(5.5, 8.0, 7.555555555555555)"
14-12-2022 14:08:03.969740,"(4.2, 5.4, 5.266666666666667)","(1.85, 2.16, 2.140714285714286)","(18.0, 28.0, 26.043478260869566)","(21.0, 70.0, 64.5)","(5.0, 6.6, 6.130434782608695)","(5.5, 8.0, 7.555555555555555)"
14-12-2022 14:08:04.876266,"(4.2, 5.4, 5.066666666666667)","(1.85, 2.16, 2.133)","(18.0, 28.0, 26.043478260869566)","(21.0, 70.0, 64.5)","(5.0, 6.6, 6.130434782608695)","(5.5, 8.0, 7.6923076923076925)"
14-12-2022 14:08:05.800871,"(4.2, 5.4, 5.066666666666667)","(1.85, 2.16, 2.133)","(18.0, 28.0, 26.043478260869566)","(21.0, 70.0, 64.5)","(5.0, 6.6, 6.130434782608695)","(5.5, 8.0, 7.753846153846154)"
14-12-2022 14:08:06.812170,"(4.2, 5.4, 5.050000000000001)","(1.85, 2.16, 2.1314285714285717)","(18.0, 28.0, 26.161290322580644)","(21.0, 70.0, 65.0)","(5.0, 6.4, 6.2631578947368425)","(5.5, 8.0, 7.644444444444444)"
14-12-2022 14:08:07.792132,"(4.2, 5.4, 5.15)","(1.85, 2.16, 2.1292307692307695)","(18.0, 28.0, 26.161290322580644)","(21.0, 70.0, 65.0)","(5.0, 6.4, 6.256)","(5.5, 8.2, 7.63)"
14-12-2022 14:08:08.792885,"(4.2, 5.0, 4.9875)","(1.85, 2.16, 2.144615384615385)","(18.0, 28.0, 25.964285714285715)","(21.0, 70.0, 65.0)","(5.0, 6.4, 6.25)","(5.5, 8.2, 7.733333333333333)"
14-12-2022 14:08:09.703572,"(4.2, 5.5, 5.365384615384615)","(1.85, 2.16, 2.144)","(18.0, 28.0, 26.142857142857142)","(21.0, 70.0, 65.0)","(5.0, 6.4, 6.25)","(5.5, 8.0, 7.733333333333333)"
14-12-2022 14:08:10.585428,"(4.2, 5.5, 5.18)","(1.85, 2.16, 2.1374358974358976)","(18.0, 28.0, 26.142857142857142)","(21.0, 70.0, 65.0)","(5.0, 6.4, 6.25)","(5.5, 8.0, 7.733333333333333)"
14-12-2022 14:08:11.532646,"(4.2, 5.5, 5.308695652173913)","(1.85, 2.16, 2.1374358974358976)","(18.0, 28.0, 26.142857142857142)","(21.0, 70.0, 65.0)","(5.0, 6.4, 6.103703703703704)","(5.5, 8.0, 7.65)"
14-12-2022 14:08:12.471863,"(4.2, 5.5, 5.308695652173913)","(1.85, 2.16, 2.144)","(18.0, 28.0, 26.44)","(21.0, 70.0, 65.0)","(5.0, 6.4, 6.033333333333333)","(5.5, 8.0, 7.533333333333333)"
14-12-2022 14:08:13.423371,"(4.2, 5.5, 5.366666666666666)","(1.85, 2.16, 2.1323076923076925)","(18.0, 28.0, 26.142857142857142)","(21.0, 70.0, 65.0)","(5.0, 6.2, 6.033333333333333)","(5.5, 8.0, 7.533333333333333)"
14-12-2022 14:08:14.404791,"(4.2, 5.5, 5.366666666666666)","(1.85, 2.18, 2.171764705882353)","(18.0, 28.0, 26.142857142857142)","(21.0, 70.0, 65.0)","(5.0, 6.2, 6.075)","(5.5, 8.0, 7.766666666666667)"
14-12-2022 14:08:15.308591,"(4.2, 5.5, 5.38)","(1.85, 2.16, 2.1042857142857145)","(18.0, 28.0, 26.142857142857142)","(21.0, 70.0, 65.0)","(5.0, 6.2, 6.062068965517241)","(5.5, 8.0, 7.872727272727273)"
14-12-2022 14:08:16.231018,"(4.2, 5.5, 5.38)","(1.85, 2.16, 2.1253846153846156)","(18.0, 28.0, 26.142857142857142)","(21.0, 70.0, 65.0)","(5.0, 6.2, 6.062068965517241)","(5.5, 8.0, 7.912195121951219)"
14-12-2022 14:08:17.167019,"(4.2, 5.5, 5.366666666666666)","(1.85, 2.16, 2.136)","(18.0, 28.0, 26.142857142857142)","(21.0, 70.0, 65.0)","(5.0, 6.2, 6.057142857142857)","(5.5, 8.4, 7.9714285714285715)"
14-12-2022 14:08:18.092108,"(4.2, 5.5, 5.366666666666666)","(1.85, 2.16, 2.1313207547169815)","(18.0, 28.0, 26.142857142857142)","(21.0, 70.0, 65.0)","(5.0, 6.2, 6.057142857142857)","(5.5, 8.4, 8.036363636363637)"
14-12-2022 14:08:19.038979,"(4.2, 5.5, 5.3875)","(1.85, 2.16, 2.1366666666666667)","(18.0, 28.0, 26.142857142857142)","(21.0, 70.0, 65.0)","(5.0, 6.2, 6.057142857142857)","(5.5, 8.4, 8.036363636363637)"
14-12-2022 14:08:19.911761,"(4.4, 5.5, 5.3875)","(1.9, 2.16, 2.133953488372093)","(20.0, 28.0, 26.142857142857142)","(26.0, 70.0, 65.0)","(5.0, 6.2, 6.057142857142857)","(5.5, 8.4, 8.036363636363637)"
14-12-2022 14:08:20.756831,"(4.4, 5.5, 5.366666666666666)","(1.9, 2.16, 2.133953488372093)","(20.0, 28.0, 26.142857142857142)","(26.0, 70.0, 65.0)","(5.0, 6.2, 6.0181818181818185)","(5.5, 8.4, 8.036363636363637)"
14-12-2022 14:08:21.677679,"(4.4, 5.5, 5.366666666666666)","(1.9, 2.16, 2.130434782608696)","(20.0, 28.0, 26.142857142857142)","(26.0, 70.0, 65.0)","(5.0, 6.2, 6.033333333333333)","(5.5, 8.4, 7.793939393939394)"
14-12-2022 14:08:22.593900,"(4.4, 5.5, 5.414285714285715)","(1.9, 2.16, 2.132727272727273)","(20.0, 28.0, 26.043478260869566)","(26.0, 70.0, 65.0)","(5.0, 6.4, 6.05)","(5.5, 8.4, 7.9)"
14-12-2022 14:08:23.515676,"(4.4, 5.5, 5.366666666666666)","(1.9, 2.16, 2.1283333333333334)","(20.0, 28.0, 26.043478260869566)","(26.0, 70.0, 65.0)","(5.0, 6.4, 6.252631578947368)","(5.5, 8.4, 8.047058823529412)"
14-12-2022 14:08:24.427245,"(4.4, 5.5, 5.414285714285715)","(1.9, 2.16, 2.12093023255814)","(20.0, 28.0, 26.043478260869566)","(26.0, 70.0, 64.73684210526315)","(5.0, 6.6, 6.27741935483871)","(5.5, 8.4, 8.047058823529412)"
14-12-2022 14:08:25.275282,"(4.4, 5.5, 5.366666666666666)","(1.9, 2.16, 2.1123809523809527)","(20.0, 28.0, 26.043478260869566)","(26.0, 70.0, 65.45454545454545)","(5.0, 6.6, 6.27741935483871)","(6.0, 8.4, 8.047058823529412)"
14-12-2022 14:08:26.186259,"(4.4, 5.5, 5.233333333333333)","(1.9, 2.16, 2.105945945945946)","(20.0, 28.0, 26.043478260869566)","(26.0, 70.0, 65.45454545454545)","(5.0, 6.6, 6.303225806451613)","(6.0, 8.4, 7.878260869565217)"
14-12-2022 14:08:27.258237,"(4.4, 5.5, 5.242857142857143)","(1.9, 2.16, 2.116923076923077)","(20.0, 28.0, 26.043478260869566)","(26.0, 70.0, 65.45454545454545)","(5.0, 6.6, 6.368421052631579)","(6.0, 8.4, 7.714285714285714)"
14-12-2022 14:08:28.357341,"(4.4, 5.5, 5.182352941176471)","(1.9, 2.16, 2.1093333333333333)","(20.0, 28.0, 26.043478260869566)","(26.0, 70.0, 65.45454545454545)","(5.0, 6.6, 6.285714285714286)","(6.0, 8.4, 7.714285714285714)"
14-12-2022 14:08:29.292986,"(4.4, 5.5, 5.2631578947368425)","(1.9, 2.16, 2.1093333333333333)","(20.0, 28.0, 26.043478260869566)","(26.0, 70.0, 65.45454545454545)","(5.0, 6.6, 6.266666666666667)","(6.0, 8.4, 7.714285714285714)"
14-12-2022 14:08:30.348421,"(4.4, 5.5, 5.178571428571429)","(1.9, 2.16, 2.1075)","(20.0, 28.0, 25.923076923076923)","(26.0, 70.0, 65.45454545454545)","(5.0, 6.6, 6.266666666666667)","(6.0, 8.4, 7.733333333333333)"
14-12-2022 14:08:31.307892,"(4.4, 5.5, 5.2631578947368425)","(1.9, 2.16, 2.1075)","(20.0, 28.0, 25.923076923076923)","(26.0, 70.0, 65.45454545454545)","(5.0, 6.6, 6.266666666666667)","(6.0, 8.4, 7.828571428571428)"
14-12-2022 14:08:32.306434,"(4.4, 5.5, 5.336363636363636)","(1.9, 2.16, 2.1004651162790697)","(20.0, 28.0, 25.923076923076923)","(26.0, 70.0, 65.45454545454545)","(5.0, 6.6, 6.4625)","(6.0, 8.4, 7.828571428571428)"
14-12-2022 14:08:33.243664,"(4.4, 5.5, 5.343478260869565)","(1.9, 2.14, 2.1350000000000002)","(20.0, 28.0, 25.923076923076923)","(26.0, 70.0, 65.45454545454545)","(5.0, 6.6, 6.4625)","(6.0, 8.4, 7.828571428571428)"
14-12-2022 14:08:34.147616,"(4.4, 5.5, 5.343478260869565)","(1.9, 2.14, 2.1212500000000003)","(20.0, 28.0, 25.923076923076923)","(26.0, 70.0, 65.45454545454545)","(5.0, 6.6, 6.4625)","(6.0, 8.4, 7.828571428571428)"
14-12-2022 14:08:35.136172,"(4.4, 5.5, 5.343478260869565)","(1.9, 2.14, 2.112727272727273)","(20.0, 28.0, 25.923076923076923)","(26.0, 70.0, 65.45454545454545)","(5.0, 6.6, 6.4625)","(6.0, 8.4, 7.828571428571428)"
14-12-2022 14:08:36.104649,"(4.4, 5.5, 5.4)","(1.9, 2.14, 2.1123076923076924)","(20.0, 28.0, 25.923076923076923)","(26.0, 70.0, 65.45454545454545)","(5.0, 6.6, 6.4625)","(6.0, 8.4, 7.828571428571428)"
14-12-2022 14:08:37.031863,"(4.4, 5.5, 5.157142857142857)","(1.9, 2.14, 2.1193548387096777)","(20.0, 28.0, 25.923076923076923)","(26.0, 70.0, 65.45454545454545)","(5.0, 6.6, 6.306666666666667)","(6.0, 8.4, 7.828571428571429)"
14-12-2022 14:08:37.866962,"(4.4, 5.5, 5.084615384615385)","(1.9, 2.14, 2.12)","(20.0, 28.0, 25.923076923076923)","(26.0, 70.0, 66.19047619047619)","(5.0, 6.6, 6.306666666666667)","(6.0, 8.4, 7.828571428571429)"
14-12-2022 14:08:38.807887,"(4.4, 5.5, 5.21875)","(1.9, 2.14, 2.12)","(20.0, 28.0, 25.923076923076923)","(26.0, 70.0, 66.19047619047619)","(5.0, 6.6, 6.306666666666667)","(6.0, 8.2, 7.971428571428571)"
14-12-2022 14:08:39.728049,"(4.4, 5.5, 5.2631578947368425)","(1.9, 2.14, 2.12)","(20.0, 28.0, 25.923076923076923)","(26.0, 70.0, 66.19047619047619)","(5.0, 6.6, 6.28421052631579)","(6.0, 8.2, 7.912)"
14-12-2022 14:08:40.710837,"(4.4, 5.5, 5.3125)","(1.9, 2.14, 2.118823529411765)","(20.0, 28.0, 25.923076923076923)","(31.0, 70.0, 66.19047619047619)","(5.5, 6.6, 6.4625)","(6.0, 8.2, 7.84)"
14-12-2022 14:08:41.672815,"(4.4, 5.5, 5.235294117647059)","(1.9, 2.14, 2.1100000000000003)","(20.0, 28.0, 25.923076923076923)","(31.0, 70.0, 66.19047619047619)","(5.5, 6.6, 6.4625)","(6.0, 8.2, 7.84)"
14-12-2022 14:08:42.576422,"(4.4, 5.5, 5.21875)","(1.9, 2.14, 2.118823529411765)","(20.0, 28.0, 25.923076923076923)","(31.0, 70.0, 66.19047619047619)","(5.5, 6.6, 6.4625)","(6.0, 8.2, 7.776470588235294)"
14-12-2022 14:08:43.478060,"(4.4, 5.5, 5.125)","(1.9, 2.14, 2.118823529411765)","(20.0, 28.0, 25.923076923076923)","(31.0, 70.0, 66.19047619047619)","(5.5, 6.6, 6.4625)","(6.0, 8.2, 7.8545454545454545)"
14-12-2022 14:08:44.444838,"(4.4, 5.5, 5.21875)","(1.9, 2.14, 2.118823529411765)","(20.0, 28.0, 25.923076923076923)","(31.0, 70.0, 66.19047619047619)","(5.5, 6.6, 6.4625)","(6.0, 8.0, 7.68)"
14-12-2022 14:08:45.402701,"(4.4, 5.5, 5.125)","(1.9, 2.14, 2.1228571428571428)","(20.0, 28.0, 25.923076923076923)","(31.0, 70.0, 66.19047619047619)","(5.5, 6.6, 6.470588235294118)","(6.0, 8.0, 7.5636363636363635)"
14-12-2022 14:08:46.350493,"(4.4, 5.5, 5.21875)","(1.9, 2.14, 2.118823529411765)","(20.0, 28.0, 25.923076923076923)","(31.0, 70.0, 66.19047619047619)","(5.5, 6.6, 6.325)","(6.0, 8.0, 7.142857142857143)"
14-12-2022 14:08:47.289200,"(4.4, 5.5, 5.090909090909091)","(1.9, 2.14, 2.1271428571428572)","(20.0, 28.0, 25.84)","(31.0, 70.0, 66.19047619047619)","(5.5, 6.6, 6.325)","(6.0, 8.0, 7.555555555555555)"
14-12-2022 14:08:48.255027,"(4.4, 5.5, 5.235294117647059)","(1.9, 2.14, 2.1271428571428572)","(20.0, 28.0, 25.84)","(31.0, 70.0, 66.19047619047619)","(5.5, 6.6, 6.325)","(6.0, 8.0, 7.636363636363637)"
14-12-2022 14:08:49.247595,"(4.4, 5.5, 5.090909090909091)","(1.9, 2.14, 2.1271428571428572)","(20.0, 28.0, 25.84)","(31.0, 70.0, 66.19047619047619)","(5.5, 6.6, 6.470588235294118)","(6.0, 8.0, 7.6923076923076925)"
14-12-2022 14:08:50.264602,"(4.4, 5.5, 5.235294117647059)","(1.9, 2.14, 2.120909090909091)","(20.0, 28.0, 25.84)","(31.0, 70.0, 66.19047619047619)","(5.5, 6.6, 6.470588235294118)","(6.0, 8.0, 7.777777777777778)"
14-12-2022 14:08:51.282858,"(4.4, 5.5, 5.090909090909091)","(1.9, 2.14, 2.120909090909091)","(20.0, 28.0, 25.84)","(31.0, 70.0, 66.0)","(5.5, 6.6, 6.470588235294118)","(6.0, 8.0, 7.5)"
14-12-2022 14:08:52.240688,"(4.4, 5.5, 5.235294117647059)","(1.9, 2.14, 2.120909090909091)","(20.0, 28.0, 25.84)","(31.0, 70.0, 66.0)","(5.5, 6.6, 6.470588235294118)","(6.0, 8.0, 7.5200000000000005)"
14-12-2022 14:08:53.110049,"(4.4, 5.5, 4.96)","(1.9, 2.14, 2.1166666666666667)","(20.0, 28.0, 25.84)","(31.0, 70.0, 66.0)","(5.5, 6.6, 6.470588235294118)","(6.0, 8.0, 7.5200000000000005)"
14-12-2022 14:08:54.020469,"(4.4, 5.5, 5.284)","(1.9, 2.14, 2.1383333333333336)","(20.0, 28.0, 25.84)","(31.0, 75.0, 68.75)","(5.5, 6.6, 6.466666666666667)","(6.0, 8.0, 7.8933333333333335)"
14-12-2022 14:08:54.970260,"(4.4, 5.5, 5.445454545454545)","(1.9, 2.16, 2.158723404255319)","(20.0, 28.0, 25.84)","(31.0, 75.0, 69.73684210526315)","(5.5, 6.6, 6.24)","(6.0, 8.0, 7.72)"
14-12-2022 14:08:55.968730,"(4.4, 5.5, 5.4625)","(1.9, 2.18, 2.1571428571428575)","(20.0, 28.0, 26.0)","(31.0, 75.0, 66.30434782608695)","(5.5, 6.4, 6.333333333333333)","(6.0, 8.0, 7.72)"
14-12-2022 14:08:56.919145,"(4.4, 5.5, 5.4625)","(1.9, 2.18, 2.1571428571428575)","(20.0, 28.0, 26.0)","(31.0, 75.0, 66.30434782608695)","(5.5, 6.6, 6.15)","(6.0, 8.0, 7.72)"
14-12-2022 14:08:57.829198,"(4.4, 5.5, 5.4625)","(1.9, 2.18, 2.164)","(20.0, 28.0, 25.954545454545453)","(31.0, 75.0, 66.30434782608695)","(5.5, 6.4, 6.15)","(6.0, 8.0, 7.72)"
14-12-2022 14:08:58.723498,"(4.4, 5.5, 5.4625)","(1.9, 2.18, 2.1671428571428573)","(20.0, 28.0, 25.954545454545453)","(31.0, 75.0, 66.30434782608695)","(5.5, 6.4, 6.25)","(6.0, 8.0, 7.72)"
14-12-2022 14:08:59.626846,"(4.4, 5.5, 5.4714285714285715)","(1.9, 2.18, 2.1671428571428573)","(20.0, 28.0, 25.954545454545453)","(31.0, 75.0, 66.30434782608695)","(5.5, 6.4, 6.243478260869566)","(6.0, 8.0, 7.72)"
14-12-2022 14:09:00.544655,"(4.4, 5.7, 5.58)","(1.9, 2.18, 2.1671428571428573)","(20.0, 28.0, 25.954545454545453)","(31.0, 75.0, 66.30434782608695)","(5.5, 6.4, 6.243478260869566)","(6.0, 8.0, 7.72)"
14-12-2022 14:09:01.454655,"(4.4, 5.7, 5.58)","(1.9, 2.18, 2.1315384615384616)","(20.0, 28.0, 25.954545454545453)","(31.0, 70.0, 65.0)","(5.5, 6.4, 6.2303030303030305)","(6.0, 7.4, 7.0430769230769235)"
14-12-2022 14:09:02.389544,"(4.4, 5.7, 5.607692307692308)","(1.9, 2.16, 2.14)","(20.0, 28.0, 25.954545454545453)","(31.0, 70.0, 65.0)","(5.5, 6.4, 6.235294117647059)","(6.0, 7.4, 7.116666666666667)"
14-12-2022 14:09:03.287911,"(4.4, 5.7, 5.5588235294117645)","(1.9, 2.16, 2.14)","(20.0, 28.0, 25.91304347826087)","(31.0, 70.0, 65.0)","(5.5, 6.4, 6.31904761904762)","(6.0, 7.4, 7.228571428571429)"
14-12-2022 14:09:04.241218,"(4.4, 5.9, 5.78)","(1.9, 2.14, 2.101818181818182)","(20.0, 28.0, 25.91304347826087)","(31.0, 70.0, 65.0)","(5.5, 6.4, 6.31904761904762)","(6.0, 7.4, 7.228571428571429)"
14-12-2022 14:09:05.202068,"(4.4, 5.9, 5.675)","(1.9, 2.12, 2.0907462686567166)","(20.0, 28.0, 25.857142857142858)","(31.0, 70.0, 65.0)","(5.5, 6.4, 6.311111111111112)","(6.0, 7.4, 7.265384615384615)"
14-12-2022 14:09:06.186147,"(4.4, 5.9, 5.7)","(1.9, 2.1, 2.087)","(20.0, 28.0, 25.923076923076923)","(31.0, 70.0, 65.23809523809524)","(5.5, 6.4, 6.304)","(6.0, 7.4, 7.245454545454546)"
14-12-2022 14:09:07.151645,"(4.4, 5.9, 5.696)","(1.9, 2.1, 2.075813953488372)","(20.0, 28.0, 25.923076923076923)","(31.0, 70.0, 65.23809523809524)","(5.5, 6.4, 6.3187500000000005)","(6.0, 7.4, 7.258823529411765)"
14-12-2022 14:09:08.086243,"(4.4, 5.9, 5.645)","(1.9, 2.1, 2.0783333333333336)","(20.0, 28.0, 25.857142857142858)","(31.0, 70.0, 64.64285714285714)","(5.5, 6.4, 6.229629629629629)","(6.0, 7.4, 7.203389830508475)"
14-12-2022 14:09:08.953528,"(4.4, 5.8, 5.6695652173913045)","(1.9, 2.16, 2.158204488778055)","(20.0, 28.0, 26.142857142857142)","(31.0, 70.0, 65.83333333333333)","(5.5, 6.4, 6.229629629629629)","(6.0, 7.4, 7.228571428571429)"
14-12-2022 14:09:09.868941,"(4.4, 5.8, 5.633333333333333)","(1.9, 2.16, 2.158492462311558)","(20.0, 28.0, 26.142857142857142)","(31.0, 70.0, 66.73913043478261)","(5.5, 6.4, 6.112)","(6.0, 7.4, 7.2057142857142855)"
14-12-2022 14:09:10.849121,"(4.4, 5.8, 5.6695652173913045)","(1.9, 2.16, 2.1584886649874058)","(20.0, 28.0, 26.142857142857142)","(31.0, 70.0, 65.83333333333333)","(5.5, 6.4, 6.112)","(6.0, 7.4, 7.142857142857143)"
14-12-2022 14:09:11.757445,"(4.4, 5.8, 5.633333333333333)","(1.9, 2.18, 2.1763144963144967)","(20.0, 28.0, 26.142857142857142)","(31.0, 70.0, 65.83333333333333)","(5.5, 6.4, 6.112)","(6.0, 7.4, 7.135593220338984)"
14-12-2022 14:09:12.644188,"(4.4, 5.8, 5.6695652173913045)","(1.9, 2.18, 2.1443243243243244)","(20.0, 28.0, 25.923076923076923)","(31.0, 70.0, 65.83333333333333)","(5.5, 6.4, 6.138181818181819)","(6.0, 7.4, 7.1056603773584905)"
14-12-2022 14:09:13.525583,"(4.4, 5.8, 5.633333333333333)","(1.9, 2.18, 2.1747480106100796)","(20.0, 28.0, 26.09090909090909)","(31.0, 70.0, 68.0)","(5.5, 6.4, 6.149019607843138)","(6.0, 7.4, 7.1056603773584905)"
14-12-2022 14:09:14.412143,"(4.4, 5.8, 5.661538461538461)","(1.9, 2.18, 2.1478048780487806)","(20.0, 28.0, 26.142857142857142)","(31.0, 70.0, 67.1875)","(5.5, 6.4, 6.121739130434783)","(6.0, 7.4, 7.01)"
14-12-2022 14:09:15.369925,"(4.4, 5.8, 5.628571428571428)","(1.9, 2.18, 2.1422857142857143)","(20.0, 28.0, 26.142857142857142)","(31.0, 70.0, 68.0)","(5.5, 6.4, 6.112)","(6.0, 7.4, 7.043478260869565)"
14-12-2022 14:09:16.320521,"(4.4, 5.8, 5.633333333333333)","(1.9, 2.18, 2.1585185185185187)","(20.0, 28.0, 26.304347826086957)","(31.0, 70.0, 68.0)","(5.5, 6.4, 6.138181818181819)","(6.0, 7.2, 7.045454545454546)"
14-12-2022 14:09:17.223398,"(4.4, 5.8, 5.6695652173913045)","(1.9, 2.18, 2.162439024390244)","(20.0, 28.0, 26.25)","(31.0, 70.0, 68.0)","(5.5, 6.4, 6.138181818181819)","(6.0, 7.2, 7.0)"
14-12-2022 14:09:18.108399,"(4.4, 5.8, 5.633333333333333)","(1.9, 2.18, 2.162439024390244)","(20.0, 28.0, 26.25)","(31.0, 70.0, 67.1875)","(5.5, 6.4, 6.138181818181819)","(6.0, 7.2, 7.0)"
14-12-2022 14:09:19.023053,"(4.4, 5.8, 5.635)","(1.9, 2.2, 2.177777777777778)","(20.0, 28.0, 26.304347826086957)","(31.0, 70.0, 68.0)","(5.5, 6.2, 6.005405405405406)","(6.0, 7.2, 7.0)"
14-12-2022 14:09:19.927745,"(4.4, 5.8, 5.635)","(1.9, 2.2, 2.18)","(20.0, 28.0, 26.304347826086957)","(31.0, 70.0, 67.1875)","(5.5, 6.2, 5.994285714285715)","(6.0, 7.2, 6.966666666666667)"
14-12-2022 14:09:20.873599,"(4.4, 5.8, 5.635)","(1.9, 2.22, 2.195294117647059)","(20.0, 28.0, 26.304347826086957)","(31.0, 70.0, 68.0)","(5.5, 6.2, 6.005405405405406)","(6.0, 7.2, 6.966666666666667)"
14-12-2022 14:09:21.777069,"(4.4, 5.7, 5.655555555555556)","(1.9, 2.22, 2.1872727272727275)","(20.0, 28.0, 26.25)","(31.0, 70.0, 67.1875)","(5.5, 6.2, 6.005405405405406)","(6.0, 7.2, 6.9)"
14-12-2022 14:09:22.698940,"(4.4, 5.7, 5.615094339622642)","(1.9, 2.22, 2.1924324324324327)","(20.0, 28.0, 26.57894736842105)","(31.0, 70.0, 67.1875)","(5.5, 6.2, 5.96)","(6.0, 7.2, 6.991304347826087)"
14-12-2022 14:09:23.685764,"(4.4, 5.7, 5.615094339622642)","(1.9, 2.22, 2.1951219512195124)","(20.0, 28.0, 26.153846153846153)","(31.0, 70.0, 68.0)","(5.5, 6.2, 5.942857142857143)","(6.0, 7.2, 6.991304347826087)"
14-12-2022 14:09:24.639369,"(4.4, 5.7, 5.63265306122449)","(1.9, 2.22, 2.2024137931034486)","(20.0, 28.0, 26.153846153846153)","(31.0, 70.0, 67.1875)","(5.5, 6.0, 5.85)","(6.0, 7.2, 6.925714285714285)"
14-12-2022 14:09:25.675602,"(4.4, 5.7, 5.66)","(1.9, 2.22, 2.1976470588235295)","(20.0, 28.0, 26.35483870967742)","(31.0, 70.0, 68.0)","(5.5, 6.0, 5.828571428571428)","(6.0, 7.2, 7.761783439490445)"
14-12-2022 14:09:26.611943,"(4.4, 5.7, 5.581132075471698)","(1.9, 2.22, 2.164864864864865)","(20.0, 28.0, 26.24137931034483)","(31.0, 70.0, 64.75)","(5.5, 6.0, 5.85)","(6.0, 7.8, 7.7555555555555555)"
14-12-2022 14:09:27.495672,"(4.4, 5.5, 5.357627118644068)","(1.9, 2.22, 2.181818181818182)","(20.0, 28.0, 25.96)","(31.0, 70.0, 64.75)","(5.5, 6.0, 5.833333333333333)","(6.0, 7.8, 7.764705882352941)"
14-12-2022 14:09:28.410250,"(4.4, 5.5, 5.354838709677419)","(1.9, 2.22, 2.179615384615385)","(20.0, 28.0, 26.608695652173914)","(31.0, 70.0, 64.75)","(5.5, 6.0, 5.773333333333333)","(6.0, 7.8, 7.768421052631579)"
14-12-2022 14:09:29.392336,"(4.4, 5.5, 5.354838709677419)","(1.9, 2.22, 2.179615384615385)","(20.0, 28.0, 26.583333333333332)","(31.0, 70.0, 64.75)","(5.5, 6.0, 5.788888888888889)","(6.0, 7.8, 7.768421052631579)"
14-12-2022 14:09:30.407231,"(4.4, 5.5, 5.354838709677419)","(1.9, 2.22, 2.1811111111111114)","(20.0, 28.0, 26.583333333333332)","(31.0, 70.0, 64.75)","(5.5, 6.0, 5.752941176470588)","(6.0, 7.8, 7.768421052631579)"
14-12-2022 14:09:31.443884,"(4.6, 5.4, 5.35)","(1.9, 2.26, 2.1981333333333333)","(20.0, 28.0, 26.583333333333332)","(31.0, 70.0, 64.75)","(5.5, 5.9, 5.746153846153846)","(6.0, 7.8, 7.7320754716981135)"
14-12-2022 14:09:32.405031,"(4.6, 5.4, 5.254545454545455)","(1.9, 2.24, 2.229714285714286)","(20.0, 28.0, 24.22222222222222)","(31.0, 70.0, 68.0)","(5.5, 5.9, 5.637499999999999)","(6.0, 7.8, 7.728)"
14-12-2022 14:09:33.314324,"(4.6, 5.3, 5.127906976744185)","(1.9, 2.26, 2.208823529411765)","(20.0, 28.0, 25.176470588235293)","(31.0, 70.0, 68.0)","(5.5, 5.8, 5.637499999999999)","(6.0, 7.8, 7.728)"
14-12-2022 14:09:34.237508,"(4.6, 5.3, 5.149056603773585)","(1.9, 2.26, 2.2336986301369866)","(20.0, 28.0, 25.176470588235293)","(31.0, 70.0, 68.0)","(5.5, 5.8, 5.653333333333333)","(6.0, 7.8, 7.73469387755102)"
14-12-2022 14:09:35.137810,"(4.6, 5.3, 5.172413793103448)","(1.9, 2.26, 2.231451612903226)","(20.0, 28.0, 25.157894736842106)","(31.0, 70.0, 68.0)","(5.5, 5.8, 5.653333333333333)","(6.0, 7.8, 7.73469387755102)"
14-12-2022 14:09:36.139906,"(4.6, 5.3, 5.172413793103448)","(1.9, 2.26, 2.2330232558139533)","(20.0, 28.0, 25.176470588235293)","(31.0, 70.0, 68.125)","(5.5, 5.8, 5.688)","(6.0, 7.8, 7.566666666666666)"
