,Cornish Smuggler,Rambunctious,Illawong Danny,Wichita Kansas,Good Feelings,River Patrol Nz,Layden,Spicey Major,Starzzz Destiny
11-01-2023 20:28:38.963266,"(26.0, 46.0, 52.666666666666664)","(31.0, 120.0, 86.66666666666667)","(21.0, 32.0, 28.4)","(10.0, 12.0, 12.344155844155845)","(11.0, 15.5, 14.538461538461538)","(7.5, 99999, 99990)","(8.5, 10.0, 10.228571428571428)","(2.6, 3.2, 3.132307692307692)","(3.1, 3.8, 3.7636363636363637)"
11-01-2023 20:28:40.553552,"(26.0, 60.0, 51.5)","(31.0, 120.0, 80.0)","(21.0, 30.0, 28.4)","(10.0, 12.5, 12.004854368932039)","(11.0, 15.0, 14.318181818181818)","(7.5, 99999, 99990)","(8.5, 11.0, 9.8)","(2.7, 3.15, 3.1149999999999998)","(3.1, 3.8, 3.7636363636363637)"
11-01-2023 20:28:41.910501,"(26.0, 65.0, 54.2)","(31.0, 90.0, 82.5)","(21.0, 30.0, 28.4)","(10.0, 12.5, 12.004854368932039)","(11.0, 14.5, 13.208333333333334)","(7.5, 99999, 99990)","(8.5, 11.0, 9.8)","(2.7, 3.15, 3.1149999999999998)","(3.1, 3.8, 3.7636363636363637)"
11-01-2023 20:28:43.366678,"(26.0, 65.0, 54.2)","(31.0, 90.0, 82.5)","(21.0, 30.0, 28.4)","(10.0, 12.5, 12.0)","(11.0, 13.5, 13.333333333333334)","(7.5, 99999, 99990)","(8.5, 11.0, 9.95)","(2.7, 3.15, 3.1149999999999998)","(3.1, 3.8, 3.7636363636363637)"
11-01-2023 20:28:44.637560,"(26.0, 65.0, 54.2)","(31.0, 90.0, 80.0)","(21.0, 30.0, 31.0)","(10.0, 12.5, 12.0)","(11.0, 13.5, 13.333333333333334)","(7.5, 99999, 99990)","(8.5, 11.0, 9.7)","(2.7, 3.15, 3.108)","(3.1, 3.8, 3.71875)"
11-01-2023 20:28:45.938775,"(26.0, 65.0, 59.36363636363637)","(31.0, 90.0, 80.0)","(21.0, 34.0, 33.111111111111114)","(10.0, 12.5, 12.0)","(11.0, 13.5, 13.214285714285714)","(7.5, 99999, 99990)","(8.5, 10.5, 9.66)","(2.7, 3.15, 3.1266666666666665)","(3.1, 3.8, 3.71875)"
11-01-2023 20:28:47.205343,"(26.0, 55.0, 49.0)","(31.0, 95.0, 80.0)","(21.0, 34.0, 32.4)","(10.0, 12.5, 12.0)","(11.0, 13.5, 13.214285714285714)","(7.5, 99999, 99990)","(8.5, 10.5, 9.429411764705883)","(2.7, 3.15, 3.1266666666666665)","(3.1, 3.8, 3.71875)"
11-01-2023 20:28:48.408362,"(26.0, 55.0, 50.4)","(31.0, 95.0, 85.0)","(21.0, 34.0, 31.714285714285715)","(10.0, 12.5, 12.0)","(11.0, 13.5, 13.214285714285714)","(7.5, 99999, 99990)","(8.5, 10.5, 9.362499999999999)","(2.7, 3.15, 3.1266666666666665)","(3.1, 3.8, 3.71875)"
11-01-2023 20:28:49.655304,"(26.0, 48.0, 44.44444444444444)","(31.0, 95.0, 85.0)","(21.0, 34.0, 31.714285714285715)","(10.0, 12.5, 12.0)","(11.0, 13.5, 13.214285714285714)","(8.0, 99999, 99990)","(8.5, 10.5, 9.362499999999999)","(2.6, 3.15, 3.1266666666666665)","(3.1, 3.8, 3.71)"
11-01-2023 20:28:51.012978,"(26.0, 48.0, 40.0)","(31.0, 95.0, 85.0)","(21.0, 34.0, 30.727272727272727)","(10.0, 12.5, 11.995049504950495)","(11.0, 13.5, 13.214285714285714)","(8.0, 99999, 99990)","(8.5, 10.5, 9.5375)","(2.6, 3.15, 3.044)","(3.1, 3.8, 3.71)"
11-01-2023 20:28:52.205731,"(26.0, 48.0, 40.0)","(31.0, 95.0, 85.0)","(21.0, 32.0, 30.727272727272727)","(10.0, 12.5, 11.628205128205128)","(11.0, 13.5, 13.214285714285714)","(8.0, 99999, 99990)","(8.5, 10.5, 9.5375)","(2.6, 3.2, 3.010666666666667)","(3.1, 3.8, 3.725)"
11-01-2023 20:28:53.396261,"(26.0, 48.0, 40.0)","(31.0, 95.0, 85.0)","(21.0, 32.0, 30.8)","(10.0, 12.5, 11.628205128205128)","(11.0, 13.5, 13.0)","(8.0, 99999, 99990)","(8.5, 10.5, 9.5375)","(2.6, 3.15, 3.010666666666667)","(3.1, 3.8, 3.75)"
11-01-2023 20:28:54.563058,"(26.0, 48.0, 41.6)","(31.0, 95.0, 85.0)","(21.0, 32.0, 30.8)","(10.0, 12.5, 11.628205128205128)","(11.0, 14.5, 13.176470588235293)","(8.0, 99999, 99990)","(8.5, 10.5, 9.5375)","(2.6, 3.15, 3.010666666666667)","(3.1, 3.85, 3.7375000000000003)"
11-01-2023 20:28:55.840923,"(26.0, 48.0, 41.6)","(31.0, 95.0, 82.5)","(21.0, 32.0, 30.8)","(10.0, 12.5, 11.9375)","(11.0, 14.5, 13.176470588235293)","(8.0, 99999, 99990)","(8.5, 10.5, 9.5375)","(2.6, 3.15, 3.010666666666667)","(3.1, 3.9, 3.725)"
11-01-2023 20:28:57.141226,"(26.0, 48.0, 41.6)","(31.0, 95.0, 82.5)","(21.0, 32.0, 28.857142857142858)","(10.0, 12.5, 11.9375)","(11.0, 14.5, 13.176470588235293)","(8.0, 99999, 99990)","(8.5, 10.5, 9.6)","(2.6, 3.15, 3.010666666666667)","(3.1, 3.95, 3.725)"
11-01-2023 20:28:58.375630,"(26.0, 48.0, 41.6)","(31.0, 95.0, 82.5)","(21.0, 30.0, 28.857142857142858)","(10.0, 12.5, 11.9375)","(11.0, 14.5, 12.921052631578947)","(8.0, 99999, 99990)","(8.5, 10.0, 9.6)","(2.6, 3.15, 3.0075)","(3.1, 3.95, 3.725)"
11-01-2023 20:28:59.757403,"(26.0, 48.0, 36.8)","(31.0, 95.0, 82.5)","(21.0, 30.0, 29.0)","(10.0, 12.5, 11.970588235294118)","(11.0, 14.5, 13.214285714285714)","(8.0, 99999, 99990)","(8.5, 10.0, 9.4)","(2.6, 3.15, 3.0075)","(3.1, 3.95, 3.7454545454545456)"
11-01-2023 20:29:01.080598,"(26.0, 48.0, 40.0)","(31.0, 95.0, 82.5)","(21.0, 30.0, 28.0)","(10.0, 12.5, 11.970588235294118)","(11.0, 14.5, 13.272727272727273)","(8.0, 99999, 99990)","(8.5, 10.0, 9.6)","(2.6, 3.15, 2.9304347826086956)","(3.1, 3.95, 3.77)"
11-01-2023 20:29:02.433043,"(26.0, 48.0, 40.0)","(31.0, 95.0, 82.5)","(21.0, 30.0, 28.0)","(10.0, 12.5, 12.108695652173914)","(11.0, 14.5, 13.75)","(8.0, 99999, 99990)","(8.5, 10.0, 9.4)","(2.6, 3.0, 2.944201680672269)","(3.1, 3.95, 3.801851851851852)"
11-01-2023 20:29:03.626291,"(26.0, 48.0, 44.44444444444444)","(31.0, 95.0, 82.5)","(21.0, 30.0, 28.0)","(10.0, 12.5, 12.108695652173914)","(11.0, 14.5, 13.923076923076923)","(8.0, 99999, 99990)","(8.5, 10.0, 10.090909090909092)","(2.6, 3.0, 2.983409090909091)","(3.1, 3.95, 3.4612000000000003)"
11-01-2023 20:29:04.935362,"(26.0, 48.0, 45.0)","(31.0, 130.0, 83.33333333333333)","(21.0, 29.0, 28.333333333333332)","(10.0, 12.5, 12.361702127659575)","(11.0, 14.5, 14.5)","(8.0, 99999, 99990)","(8.5, 10.5, 9.866666666666667)","(2.6, 3.0, 2.9648275862068965)","(3.1, 3.5, 3.759375)"
11-01-2023 20:29:06.200931,"(26.0, 48.0, 41.0)","(31.0, 110.0, 78.0)","(21.0, 29.0, 28.333333333333332)","(10.0, 13.0, 12.954545454545455)","(11.0, 15.0, 14.818181818181818)","(8.0, 99999, 99990)","(8.5, 10.0, 9.733333333333333)","(2.6, 3.0, 2.9648275862068965)","(3.1, 3.9, 3.6863636363636365)"
11-01-2023 20:29:07.401455,"(26.0, 55.0, 41.0)","(31.0, 110.0, 78.0)","(21.0, 29.0, 28.333333333333332)","(10.0, 13.0, 13.93918918918919)","(11.0, 15.0, 14.818181818181818)","(8.0, 99999, 99990)","(8.5, 10.0, 9.92)","(2.6, 3.0, 2.918181818181818)","(3.1, 3.85, 3.7844827586206895)"
11-01-2023 20:29:08.591065,"(26.0, 55.0, 41.0)","(31.0, 110.0, 78.0)","(21.0, 29.0, 28.0)","(10.0, 14.0, 13.93918918918919)","(11.0, 15.0, 14.818181818181818)","(8.0, 99999, 99990)","(8.5, 10.0, 9.92)","(2.6, 3.0, 2.9033333333333333)","(3.1, 3.8, 3.706666666666667)"
11-01-2023 20:29:09.717990,"(26.0, 55.0, 41.0)","(31.0, 110.0, 78.0)","(21.0, 34.0, 30.4)","(10.0, 14.0, 13.73)","(11.0, 15.0, 15.05)","(8.0, 99999, 99990)","(8.5, 10.0, 9.953125)","(2.6, 2.94, 2.9129411764705884)","(3.1, 3.8, 3.706666666666667)"
11-01-2023 20:29:10.941982,"(26.0, 55.0, 41.0)","(31.0, 110.0, 83.33333333333333)","(21.0, 34.0, 30.0)","(10.0, 14.0, 13.745283018867925)","(11.0, 15.5, 15.2)","(8.0, 99999, 99990)","(8.5, 10.5, 10.01923076923077)","(2.6, 2.92, 2.9129411764705884)","(3.1, 3.8, 3.706666666666667)"
11-01-2023 20:29:12.351257,"(26.0, 50.0, 38.0)","(31.0, 120.0, 82.5)","(21.0, 32.0, 30.857142857142858)","(10.0, 14.0, 13.8)","(11.0, 15.5, 15.25)","(8.0, 99999, 99990)","(8.5, 10.5, 10.173913043478262)","(2.6, 2.92, 2.9129411764705884)","(3.1, 3.8, 3.4074999999999998)"
11-01-2023 20:29:13.586641,"(26.0, 50.0, 42.0)","(31.0, 120.0, 82.5)","(21.0, 30.0, 31.4)","(10.0, 14.0, 13.571428571428571)","(11.0, 15.5, 15.166666666666666)","(8.0, 99999, 99990)","(8.5, 10.5, 10.173913043478262)","(2.6, 2.92, 2.9129411764705884)","(3.1, 3.5, 3.533333333333333)"
11-01-2023 20:29:14.825429,"(26.0, 50.0, 42.0)","(31.0, 120.0, 82.5)","(21.0, 38.0, 31.4)","(10.0, 14.0, 16.416666666666668)","(11.0, 16.0, 15.166666666666666)","(8.0, 99999, 99990)","(8.5, 10.5, 10.03125)","(2.6, 2.92, 2.8986666666666667)","(3.1, 3.55, 3.525)"
11-01-2023 20:29:16.117828,"(26.0, 50.0, 42.0)","(31.0, 120.0, 82.5)","(21.0, 36.0, 34.36363636363637)","(10.0, 16.5, 15.214285714285714)","(11.0, 16.0, 15.166666666666666)","(8.0, 99999, 99990)","(8.5, 10.5, 10.021739130434783)","(2.6, 2.92, 2.9619354838709677)","(3.1, 3.55, 3.4779999999999998)"
11-01-2023 20:29:17.323343,"(26.0, 50.0, 42.0)","(31.0, 120.0, 82.5)","(21.0, 36.0, 34.0)","(10.0, 16.5, 15.722222222222221)","(11.0, 16.0, 15.166666666666666)","(8.0, 99999, 99990)","(8.5, 10.5, 10.021739130434783)","(2.6, 2.98, 2.9619354838709677)","(3.1, 3.55, 3.4779999999999998)"
11-01-2023 20:29:18.684685,"(26.0, 50.0, 42.0)","(31.0, 120.0, 82.5)","(21.0, 36.0, 34.22222222222222)","(10.0, 16.0, 14.666666666666666)","(11.0, 16.0, 15.2)","(8.0, 99999, 99990)","(8.5, 10.5, 10.03125)","(2.6, 2.98, 2.8819999999999997)","(3.1, 3.55, 3.4976744186046513)"
11-01-2023 20:29:19.896206,"(26.0, 55.0, 45.5)","(31.0, 120.0, 82.5)","(21.0, 36.0, 34.22222222222222)","(10.0, 16.0, 14.666666666666666)","(11.0, 16.0, 15.2)","(8.0, 99999, 99990)","(8.5, 10.5, 10.03125)","(2.6, 2.98, 2.8819999999999997)","(3.1, 3.6, 3.4976744186046513)"
11-01-2023 20:29:21.196658,"(26.0, 55.0, 42.4)","(31.0, 100.0, 80.0)","(21.0, 36.0, 32.5)","(10.0, 16.0, 14.833333333333334)","(11.0, 15.5, 15.295454545454545)","(8.0, 99999, 99990)","(8.5, 10.5, 10.159090909090908)","(2.6, 2.96, 2.9571428571428573)","(3.1, 3.6, 3.538317757009346)"
11-01-2023 20:29:22.390969,"(26.0, 55.0, 42.4)","(31.0, 100.0, 80.0)","(21.0, 34.0, 32.888888888888886)","(10.0, 16.0, 14.833333333333334)","(11.0, 15.5, 15.295454545454545)","(8.0, 99999, 99990)","(8.5, 10.5, 10.72)","(2.6, 2.96, 2.954285714285714)","(3.1, 3.6, 3.4031746031746035)"
11-01-2023 20:29:23.579865,"(26.0, 48.0, 43.333333333333336)","(31.0, 100.0, 80.0)","(21.0, 34.0, 32.888888888888886)","(10.0, 16.0, 14.833333333333334)","(11.0, 15.5, 15.295454545454545)","(8.0, 99999, 99990)","(8.5, 11.0, 10.833333333333334)","(2.6, 2.96, 2.9225)","(3.1, 3.45, 3.3629629629629627)"
11-01-2023 20:29:24.759549,"(26.0, 48.0, 37.5)","(31.0, 100.0, 85.0)","(21.0, 34.0, 33.111111111111114)","(10.0, 16.0, 14.833333333333334)","(11.0, 15.5, 15.295454545454545)","(8.0, 99999, 99990)","(8.5, 11.5, 11.06)","(2.6, 2.96, 2.902307692307692)","(3.1, 3.4, 3.44)"
11-01-2023 20:29:25.953549,"(26.0, 48.0, 37.5)","(31.0, 130.0, 95.0)","(21.0, 34.0, 34.0)","(10.0, 16.0, 14.833333333333334)","(11.0, 15.5, 15.235294117647058)","(8.0, 99999, 99990)","(8.5, 11.5, 11.041666666666666)","(2.6, 2.96, 2.902307692307692)","(3.1, 3.5, 3.4186046511627906)"
11-01-2023 20:29:27.270033,"(26.0, 46.0, 38.0)","(31.0, 120.0, 95.0)","(21.0, 38.0, 34.0)","(10.0, 16.0, 15.6)","(11.0, 15.5, 15.425)","(8.0, 99999, 99990)","(8.5, 11.5, 11.1)","(2.6, 2.96, 2.9171428571428573)","(3.1, 3.5, 3.502317880794702)"
11-01-2023 20:29:29.102674,"(26.0, 46.0, 39.0)","(31.0, 120.0, 103.33333333333334)","(21.0, 36.0, 26.5)","(10.0, 16.0, 15.6)","(11.0, 15.5, 15.425)","(8.0, 99999, 99990)","(8.5, 11.5, 11.1)","(2.6, 2.94, 2.881818181818182)","(3.1, 3.55, 3.5117021276595746)"
11-01-2023 20:29:30.370475,"(26.0, 44.0, 39.0)","(31.0, 120.0, 103.33333333333334)","(21.0, 34.0, 25.75)","(10.0, 16.0, 15.6)","(11.0, 15.5, 15.425)","(8.0, 99999, 99990)","(8.5, 11.5, 11.1)","(2.6, 2.94, 2.9361904761904762)","(3.1, 3.55, 3.5117021276595746)"
11-01-2023 20:29:31.563965,"(26.0, 42.0, 35.23076923076923)","(31.0, 120.0, 103.33333333333334)","(21.0, 34.0, 28.789473684210527)","(10.0, 16.0, 15.6)","(11.0, 15.5, 15.425)","(9.0, 99999, 99990)","(8.5, 11.5, 10.714285714285714)","(2.6, 2.94, 2.9361904761904762)","(3.1, 3.55, 3.5117021276595746)"
11-01-2023 20:29:33.064896,"(26.0, 42.0, 35.23076923076923)","(31.0, 120.0, 103.33333333333334)","(20.0, 34.0, 28.789473684210527)","(10.0, 16.0, 15.6)","(11.0, 15.5, 15.425)","(9.0, 99999, 99990)","(8.5, 11.5, 10.653846153846153)","(2.6, 2.94, 2.9023529411764706)","(3.1, 3.55, 3.507017543859649)"
11-01-2023 20:29:34.396842,"(26.0, 42.0, 35.23076923076923)","(31.0, 120.0, 103.33333333333334)","(20.0, 34.0, 28.5)","(10.0, 16.0, 15.6)","(11.0, 15.5, 14.95)","(9.0, 99999, 99990)","(8.5, 11.5, 10.921052631578947)","(2.6, 2.94, 2.9357894736842103)","(3.1, 3.55, 3.403483606557377)"
11-01-2023 20:29:35.753296,"(26.0, 40.0, 38.0)","(31.0, 120.0, 103.33333333333334)","(20.0, 34.0, 28.5)","(10.0, 16.0, 12.608333333333333)","(11.0, 15.0, 15.423076923076923)","(9.0, 99999, 99990)","(8.5, 11.5, 11.625)","(2.6, 2.94, 2.9556521739130432)","(3.1, 3.5, 3.4059880239520957)"
11-01-2023 20:29:37.231215,"(26.0, 40.0, 38.0)","(31.0, 120.0, 90.0)","(20.0, 34.0, 28.076923076923077)","(10.0, 13.0, 12.608333333333333)","(11.0, 15.5, 15.423076923076923)","(9.0, 99999, 99990)","(8.5, 12.0, 11.444444444444445)","(2.6, 2.96, 2.952)","(3.1, 3.5, 3.4333333333333336)"
11-01-2023 20:29:38.664134,"(26.0, 40.0, 38.0)","(41.0, 120.0, 90.0)","(20.0, 34.0, 28.076923076923077)","(10.0, 13.0, 12.608333333333333)","(11.0, 15.5, 15.423076923076923)","(9.0, 99999, 99990)","(8.5, 12.0, 11.444444444444445)","(2.6, 2.96, 2.9568)","(3.1, 3.45, 3.427777777777778)"
11-01-2023 20:29:40.039511,"(26.0, 40.0, 38.0)","(41.0, 120.0, 88.0)","(20.0, 34.0, 28.076923076923077)","(10.0, 13.0, 12.6328125)","(11.0, 15.5, 14.625)","(9.0, 99999, 99990)","(8.5, 12.0, 11.566666666666666)","(2.6, 2.96, 2.858918918918919)","(3.1, 3.45, 3.506666666666667)"
11-01-2023 20:29:41.357881,"(26.0, 40.0, 38.666666666666664)","(41.0, 100.0, 85.0)","(20.0, 34.0, 27.181818181818183)","(10.0, 13.0, 12.6328125)","(11.0, 15.5, 14.933333333333334)","(9.0, 99999, 99990)","(8.5, 12.0, 11.566666666666666)","(2.6, 2.94, 2.87)","(3.1, 3.6, 3.558695652173913)"
11-01-2023 20:29:42.644146,"(26.0, 40.0, 39.5)","(41.0, 100.0, 88.0)","(20.0, 29.0, 27.26086956521739)","(10.0, 13.0, 12.6328125)","(11.0, 15.0, 14.95)","(9.0, 99999, 99990)","(8.5, 12.0, 11.64864864864865)","(2.6, 2.92, 2.8853061224489793)","(3.1, 3.6, 3.6605882352941177)"
11-01-2023 20:29:43.901657,"(26.0, 40.0, 39.5)","(41.0, 100.0, 93.33333333333334)","(20.0, 29.0, 27.6)","(10.0, 13.0, 12.62992125984252)","(11.0, 15.0, 14.529411764705882)","(9.0, 99999, 99990)","(8.5, 12.0, 11.666666666666666)","(2.6, 2.92, 2.849565217391304)","(3.1, 3.7, 3.7451923076923075)"
11-01-2023 20:29:45.187797,"(26.0, 40.0, 39.5)","(41.0, 100.0, 93.33333333333334)","(20.0, 29.0, 28.666666666666668)","(10.0, 13.0, 12.608333333333333)","(11.0, 15.0, 14.529411764705882)","(9.0, 99999, 99990)","(8.5, 12.0, 11.666666666666666)","(2.6, 2.9, 2.8404)","(3.1, 3.8, 3.7439024390243905)"
11-01-2023 20:29:46.373610,"(26.0, 40.0, 39.5)","(41.0, 100.0, 93.33333333333334)","(20.0, 29.0, 28.333333333333332)","(10.0, 13.0, 12.608333333333333)","(11.0, 15.0, 14.384615384615385)","(9.0, 99999, 99990)","(8.5, 12.0, 11.666666666666666)","(2.6, 2.88, 2.8374358974358973)","(3.1, 3.85, 3.714)"
11-01-2023 20:29:47.687218,"(26.0, 40.0, 39.5)","(41.0, 100.0, 91.0)","(20.0, 29.0, 28.57142857142857)","(10.0, 13.0, 11.966666666666667)","(11.0, 14.5, 13.880952380952381)","(9.0, 99999, 99990)","(8.5, 12.0, 10.973684210526315)","(2.6, 2.86, 2.9578512396694214)","(3.1, 3.8, 3.6500000000000004)"
11-01-2023 20:29:49.022719,"(26.0, 40.0, 38.8)","(41.0, 100.0, 91.0)","(20.0, 29.0, 28.57142857142857)","(10.0, 12.5, 11.636363636363637)","(11.0, 14.0, 13.764705882352942)","(9.0, 99999, 99990)","(8.5, 12.0, 10.722222222222221)","(2.6, 2.96, 2.9767634854771785)","(3.1, 3.7, 3.5836405529953916)"
11-01-2023 20:29:50.295528,"(26.0, 40.0, 38.8)","(41.0, 100.0, 91.0)","(20.0, 29.0, 28.57142857142857)","(10.0, 12.5, 11.81578947368421)","(11.0, 14.0, 13.68)","(9.0, 99999, 99990)","(8.5, 11.5, 10.919354838709678)","(2.6, 2.98, 2.962666666666667)","(3.1, 3.6, 3.5850961538461537)"
11-01-2023 20:29:51.560257,"(26.0, 40.0, 38.8)","(41.0, 100.0, 91.0)","(20.0, 29.0, 28.57142857142857)","(10.0, 12.0, 11.52)","(11.0, 14.0, 14.816666666666666)","(9.0, 99999, 99990)","(8.5, 11.5, 10.642857142857142)","(2.5, 2.98, 3.0616)","(3.1, 3.6, 3.586141304347826)"
11-01-2023 20:29:52.827071,"(26.0, 40.0, 36.18181818181818)","(41.0, 100.0, 96.66666666666667)","(20.0, 29.0, 26.866666666666667)","(10.0, 12.0, 11.52)","(11.0, 15.0, 14.453488372093023)","(9.0, 99999, 99990)","(8.5, 11.0, 10.182539682539682)","(2.5, 3.1, 3.1275)","(3.1, 3.6, 3.5144970414201184)"
11-01-2023 20:29:54.131251,"(26.0, 40.0, 36.5)","(41.0, 100.0, 96.66666666666667)","(20.0, 29.0, 27.22222222222222)","(10.0, 12.0, 10.617021276595745)","(11.0, 14.5, 14.41304347826087)","(9.0, 99999, 99990)","(8.5, 10.5, 10.158620689655173)","(2.5, 3.15, 3.1304878048780487)","(3.1, 3.55, 3.507241379310345)"
11-01-2023 20:29:55.431662,"(26.0, 40.0, 34.0)","(41.0, 120.0, 97.5)","(20.0, 29.0, 27.88888888888889)","(10.0, 11.0, 10.606382978723405)","(11.0, 14.5, 14.448717948717949)","(9.0, 99999, 99990)","(8.5, 11.0, 10.402439024390244)","(2.5, 3.15, 3.180263157894737)","(3.1, 3.55, 3.519035532994924)"
11-01-2023 20:29:56.744271,"(26.0, 40.0, 34.0)","(41.0, 120.0, 97.5)","(20.0, 29.0, 27.88888888888889)","(10.0, 11.0, 10.634615384615385)","(11.0, 14.5, 14.448717948717949)","(10.0, 99999, 99990)","(8.5, 10.5, 10.402439024390244)","(2.5, 3.2, 3.180263157894737)","(3.1, 3.55, 3.5191326530612246)"
11-01-2023 20:29:58.025464,"(26.0, 40.0, 34.0)","(41.0, 120.0, 106.66666666666667)","(20.0, 29.0, 27.88888888888889)","(10.0, 11.0, 10.634615384615385)","(11.0, 14.5, 13.928571428571429)","(10.0, 99999, 99990)","(8.5, 10.5, 9.85483870967742)","(2.5, 3.2, 3.1940944881889766)","(3.1, 3.55, 3.5191326530612246)"
11-01-2023 20:29:59.401218,"(26.0, 40.0, 36.30769230769231)","(41.0, 120.0, 106.66666666666667)","(20.0, 29.0, 27.88888888888889)","(10.0, 11.0, 11.307017543859649)","(11.0, 14.0, 13.8125)","(10.0, 99999, 99990)","(8.5, 10.0, 9.4)","(2.5, 3.2, 3.1861111111111113)","(3.1, 3.55, 3.581012658227848)"
11-01-2023 20:30:00.873148,"(26.0, 40.0, 35.2)","(41.0, 120.0, 108.33333333333333)","(20.0, 29.0, 25.0)","(10.0, 11.5, 11.318181818181818)","(11.0, 14.0, 13.863636363636363)","(10.0, 99999, 99990)","(8.5, 9.8, 9.399999999999999)","(2.5, 3.2, 3.0816582914572863)","(3.1, 3.6, 3.580769230769231)"
11-01-2023 20:30:02.356014,"(26.0, 40.0, 35.310344827586206)","(41.0, 120.0, 97.5)","(20.0, 25.0, 24.210526315789473)","(10.0, 11.5, 11.818181818181818)","(11.0, 14.0, 13.973684210526315)","(10.0, 99999, 99990)","(8.5, 9.6, 9.341176470588234)","(2.5, 3.1, 3.1444444444444444)","(3.1, 3.6, 3.6258490566037733)"
11-01-2023 20:30:03.778868,"(26.0, 40.0, 35.82608695652174)","(41.0, 120.0, 83.75)","(20.0, 25.0, 24.183673469387756)","(10.0, 12.0, 11.882352941176471)","(11.0, 14.0, 13.973684210526315)","(10.0, 99999, 99990)","(8.0, 9.8, 9.314285714285713)","(2.5, 3.2, 3.110810810810811)","(3.1, 3.65, 3.5878968253968253)"
11-01-2023 20:30:05.169961,"(26.0, 40.0, 35.82608695652174)","(41.0, 110.0, 83.75)","(20.0, 25.0, 24.183673469387756)","(10.0, 12.0, 11.877551020408163)","(11.0, 14.0, 14.32857142857143)","(10.0, 99999, 99990)","(8.0, 9.8, 9.5)","(2.5, 3.2, 3.1701492537313434)","(3.1, 3.6, 3.624901960784314)"
11-01-2023 20:30:06.523629,"(26.0, 40.0, 39.14285714285714)","(41.0, 110.0, 92.5)","(20.0, 25.0, 23.356164383561644)","(10.0, 12.0, 11.884615384615385)","(11.0, 14.5, 14.32857142857143)","(10.0, 99999, 99990)","(8.0, 9.8, 9.5)","(2.5, 3.2, 3.032258064516129)","(3.1, 3.65, 3.625)"
11-01-2023 20:30:07.832811,"(26.0, 40.0, 41.38461538461539)","(41.0, 110.0, 97.5)","(20.0, 25.0, 23.291666666666668)","(10.0, 12.0, 11.857142857142858)","(11.0, 14.5, 14.32857142857143)","(10.0, 99999, 99990)","(8.0, 9.8, 9.466666666666667)","(2.5, 3.1, 3.022222222222222)","(3.1, 3.65, 3.625)"
11-01-2023 20:30:09.159597,"(26.0, 42.0, 41.38461538461539)","(41.0, 120.0, 97.5)","(20.0, 25.0, 23.70731707317073)","(10.0, 12.0, 11.837837837837839)","(11.0, 14.5, 14.32857142857143)","(10.0, 99999, 99990)","(8.0, 9.8, 9.527272727272727)","(2.5, 3.1, 3.0300000000000002)","(3.1, 3.65, 3.6480392156862744)"
11-01-2023 20:30:10.445194,"(26.0, 40.0, 39.59090909090909)","(41.0, 120.0, 92.5)","(20.0, 24.0, 23.684210526315788)","(10.0, 12.0, 11.68421052631579)","(11.0, 14.5, 14.32857142857143)","(10.0, 99999, 99990)","(8.0, 9.8, 9.527272727272727)","(2.5, 3.1, 3.0029787234042553)","(3.1, 3.65, 3.6683823529411765)"
11-01-2023 20:30:11.742532,"(26.0, 40.0, 39.59090909090909)","(41.0, 110.0, 92.5)","(20.0, 24.0, 22.65)","(10.0, 12.0, 11.625)","(11.0, 14.5, 14.442857142857143)","(10.0, 99999, 99990)","(8.0, 9.8, 9.527272727272727)","(2.5, 3.1, 2.9986206896551724)","(3.1, 3.7, 3.6771428571428575)"
11-01-2023 20:30:13.051454,"(26.0, 42.0, 41.9)","(41.0, 110.0, 81.25)","(20.0, 24.0, 22.65)","(10.0, 12.0, 11.625)","(11.0, 14.5, 14.442857142857143)","(10.0, 99999, 99990)","(8.0, 9.8, 9.527272727272727)","(2.5, 3.1, 2.9845945945945944)","(3.1, 3.7, 3.781967213114754)"
11-01-2023 20:30:14.380127,"(26.0, 42.0, 41.9)","(41.0, 100.0, 81.25)","(20.0, 24.0, 22.3125)","(10.0, 12.0, 11.6)","(11.0, 14.5, 14.442857142857143)","(10.0, 99999, 99990)","(8.0, 9.8, 9.060465116279069)","(2.5, 3.1, 3.018333333333333)","(3.1, 3.8, 3.8871951219512195)"
11-01-2023 20:30:15.691036,"(26.0, 42.0, 41.9)","(41.0, 100.0, 87.5)","(20.0, 24.0, 22.3125)","(10.0, 12.0, 11.6)","(11.0, 14.5, 14.435483870967742)","(11.0, 99999, 99990)","(8.0, 9.2, 9.060465116279069)","(2.5, 3.05, 3.0016129032258063)","(3.1, 3.9, 3.9387323943661974)"
11-01-2023 20:30:16.994068,"(26.0, 42.0, 41.9)","(41.0, 100.0, 87.5)","(20.0, 24.0, 22.3125)","(10.0, 12.0, 11.6)","(11.0, 14.5, 14.435483870967742)","(11.0, 99999, 99990)","(8.0, 9.2, 9.060465116279069)","(2.5, 3.1, 2.941162079510703)","(3.1, 3.95, 3.9358695652173914)"
11-01-2023 20:30:18.268791,"(26.0, 42.0, 41.9)","(41.0, 100.0, 87.5)","(20.0, 24.0, 21.642857142857142)","(10.0, 12.0, 11.571428571428571)","(11.0, 14.5, 14.080645161290322)","(11.0, 99999, 99990)","(8.0, 9.2, 8.892857142857142)","(2.5, 2.96, 3.1341333333333337)","(3.1, 3.95, 3.9560975609756097)"
