,San Lorenzo,All Show,Sweet Vibes,Kingsville Flyer,Flora Colossus,Velocity Zaylia,Gondola
12-01-2023 18:41:47.910099,"(1.3, 1.49, 1.478222222222222)","(21.0, 44.0, 43.75)","(9.0, 13.0, 12.75)","(20.0, 29.0, 27.75)","(26.0, 42.0, 42.5)","(12.0, 21.0, 19.235294117647058)","(6.0, 9.2, 9.178947368421053)"
12-01-2023 18:41:49.282431,"(1.3, 1.48, 1.472528735632184)","(21.0, 44.0, 43.75)","(9.0, 13.0, 12.75)","(20.0, 29.0, 27.181818181818183)","(26.0, 44.0, 40.875)","(12.0, 21.0, 19.333333333333332)","(6.0, 9.2, 9.085714285714285)"
12-01-2023 18:41:50.559036,"(1.3, 1.49, 1.4758695652173912)","(21.0, 44.0, 43.75)","(9.0, 13.0, 12.75)","(20.0, 29.0, 27.333333333333332)","(26.0, 42.0, 41.25)","(12.0, 21.0, 19.125)","(6.0, 9.2, 8.96923076923077)"
12-01-2023 18:41:51.845044,"(1.3, 1.49, 1.4761682242990655)","(21.0, 44.0, 43.8)","(9.0, 13.0, 12.75)","(20.0, 32.0, 27.3)","(26.0, 42.0, 43.27272727272727)","(12.0, 21.0, 19.557692307692307)","(6.0, 9.0, 8.775)"
12-01-2023 18:41:53.122043,"(1.3, 1.49, 1.4773684210526317)","(21.0, 44.0, 43.48148148148148)","(9.0, 13.0, 12.75)","(20.0, 30.0, 27.272727272727273)","(26.0, 44.0, 42.666666666666664)","(12.0, 21.0, 19.695652173913043)","(6.0, 9.0, 8.911111111111111)"
12-01-2023 18:41:54.238737,"(1.3, 1.49, 1.4790196078431372)","(21.0, 46.0, 43.48148148148148)","(9.0, 13.0, 12.75)","(20.0, 30.0, 27.77777777777778)","(26.0, 44.0, 42.666666666666664)","(12.0, 21.0, 19.235294117647058)","(6.0, 9.0, 8.79047619047619)"
12-01-2023 18:41:55.413399,"(1.3, 1.49, 1.481948051948052)","(21.0, 46.0, 42.76190476190476)","(9.0, 13.0, 12.696078431372548)","(20.0, 30.0, 27.333333333333332)","(26.0, 44.0, 43.0)","(12.0, 21.0, 19.125)","(6.0, 9.0, 8.688888888888888)"
12-01-2023 18:41:56.641152,"(1.3, 1.49, 1.4851923076923077)","(21.0, 46.0, 42.90909090909091)","(9.0, 13.0, 12.66304347826087)","(20.0, 29.0, 27.666666666666668)","(26.0, 44.0, 43.0)","(12.0, 21.0, 19.863636363636363)","(6.0, 9.0, 8.68)"
12-01-2023 18:41:57.893387,"(1.3, 1.49, 1.4819354838709677)","(21.0, 46.0, 43.76470588235294)","(9.0, 13.0, 12.66304347826087)","(20.0, 29.0, 27.09090909090909)","(26.0, 44.0, 43.0)","(12.0, 21.0, 20.032258064516128)","(6.0, 9.0, 8.544)"
12-01-2023 18:41:59.184922,"(1.3, 1.49, 1.4830555555555556)","(21.0, 44.0, 43.75)","(10.0, 13.0, 12.66304347826087)","(20.0, 29.0, 27.6)","(26.0, 44.0, 43.0)","(12.0, 21.0, 20.142857142857142)","(6.5, 8.8, 8.553846153846154)"
12-01-2023 18:42:00.680655,"(1.3, 1.49, 1.4830555555555556)","(21.0, 44.0, 43.75)","(10.0, 13.0, 12.66304347826087)","(20.0, 28.0, 27.304347826086957)","(26.0, 44.0, 43.0)","(12.0, 21.0, 20.11111111111111)","(6.5, 8.8, 8.562962962962963)"
12-01-2023 18:42:02.070974,"(1.3, 1.49, 1.4869285714285714)","(21.0, 44.0, 43.75)","(10.0, 13.0, 12.701923076923077)","(20.0, 29.0, 27.304347826086957)","(26.0, 44.0, 43.0)","(12.0, 21.0, 20.45)","(6.5, 8.8, 8.5125)"
12-01-2023 18:42:03.599542,"(1.3, 1.49, 1.4869285714285714)","(21.0, 44.0, 43.75)","(10.0, 13.0, 12.673076923076923)","(20.0, 29.0, 27.363636363636363)","(26.0, 44.0, 43.6)","(12.0, 21.0, 20.53125)","(6.5, 8.6, 8.5125)"
12-01-2023 18:42:04.895768,"(1.3, 1.49, 1.482888888888889)","(21.0, 44.0, 43.75)","(10.0, 13.0, 12.683673469387756)","(20.0, 29.0, 28.357142857142858)","(26.0, 44.0, 43.333333333333336)","(12.0, 21.0, 20.571428571428573)","(6.5, 8.6, 8.51764705882353)"
12-01-2023 18:42:06.136358,"(1.3, 1.49, 1.482361111111111)","(21.0, 44.0, 43.75)","(10.0, 13.0, 12.66304347826087)","(20.0, 29.0, 28.357142857142858)","(26.0, 48.0, 45.2)","(12.0, 21.0, 20.703703703703702)","(6.5, 8.6, 8.51764705882353)"
12-01-2023 18:42:07.362401,"(1.3, 1.49, 1.4834065934065934)","(21.0, 44.0, 43.75)","(10.0, 13.0, 12.66304347826087)","(20.0, 29.0, 27.90909090909091)","(26.0, 48.0, 44.95238095238095)","(12.0, 21.0, 20.606060606060606)","(6.5, 8.6, 8.189473684210526)"
12-01-2023 18:42:08.609679,"(1.3, 1.5, 1.4966943521594684)","(21.0, 46.0, 42.76190476190476)","(10.0, 13.0, 12.627272727272727)","(20.0, 29.0, 27.58823529411765)","(26.0, 48.0, 44.0)","(12.0, 21.0, 20.48)","(6.5, 8.2, 8.193939393939393)"
12-01-2023 18:42:09.743068,"(1.3, 1.5, 1.4963166144200626)","(21.0, 46.0, 42.76190476190476)","(10.0, 13.0, 12.627272727272727)","(20.0, 29.0, 28.142857142857142)","(26.0, 48.0, 44.36363636363636)","(12.0, 21.0, 20.37037037037037)","(6.5, 8.2, 8.272340425531915)"
12-01-2023 18:42:10.932117,"(1.3, 1.5, 1.497300724637681)","(21.0, 46.0, 42.76190476190476)","(10.0, 13.0, 12.637254901960784)","(20.0, 29.0, 27.529411764705884)","(26.0, 48.0, 44.15384615384615)","(12.0, 21.0, 20.208333333333332)","(6.5, 8.4, 8.04)"
12-01-2023 18:42:12.185574,"(1.3, 1.51, 1.502857142857143)","(21.0, 46.0, 43.38461538461539)","(10.0, 13.0, 12.534090909090908)","(20.0, 28.0, 27.444444444444443)","(26.0, 46.0, 41.07692307692308)","(12.0, 21.0, 20.7)","(6.5, 8.2, 8.092307692307692)"
12-01-2023 18:42:13.426882,"(1.3, 1.51, 1.5061764705882352)","(21.0, 46.0, 42.76190476190476)","(10.0, 13.0, 12.736526946107784)","(20.0, 28.0, 27.09090909090909)","(26.0, 46.0, 42.19047619047619)","(12.0, 21.0, 20.941176470588236)","(6.5, 8.2, 8.133333333333333)"
12-01-2023 18:42:14.636602,"(1.28, 1.51, 1.5060714285714285)","(21.0, 46.0, 42.76190476190476)","(10.0, 13.0, 12.736526946107784)","(20.0, 28.0, 27.09090909090909)","(26.0, 46.0, 39.333333333333336)","(12.0, 21.0, 20.736842105263158)","(6.5, 8.2, 8.221052631578948)"
12-01-2023 18:42:15.939936,"(1.28, 1.51, 1.5047826086956522)","(21.0, 46.0, 42.76190476190476)","(10.0, 13.0, 12.734939759036145)","(20.0, 28.0, 27.333333333333332)","(26.0, 46.0, 41.0)","(12.0, 21.0, 20.761904761904763)","(6.5, 8.4, 8.195121951219512)"
12-01-2023 18:42:17.183129,"(1.28, 1.51, 1.5047826086956522)","(21.0, 46.0, 43.04347826086956)","(10.0, 13.0, 12.734939759036145)","(20.0, 28.0, 27.333333333333332)","(26.0, 46.0, 41.0)","(12.0, 21.0, 20.8)","(6.5, 8.4, 8.225)"
12-01-2023 18:42:18.343844,"(1.28, 1.51, 1.5041176470588236)","(21.0, 44.0, 43.1578947368421)","(10.0, 13.0, 12.734939759036145)","(20.0, 28.0, 27.333333333333332)","(26.0, 46.0, 41.0)","(12.0, 21.0, 20.8)","(6.5, 8.4, 8.225)"
12-01-2023 18:42:19.576111,"(1.28, 1.51, 1.506283185840708)","(21.0, 44.0, 43.1578947368421)","(10.0, 13.0, 12.753086419753087)","(20.0, 28.0, 27.083333333333332)","(26.0, 46.0, 41.0)","(12.0, 21.0, 20.88235294117647)","(6.5, 8.4, 8.226666666666667)"
12-01-2023 18:42:20.814115,"(1.28, 1.51, 1.5075757575757576)","(21.0, 44.0, 43.0)","(10.0, 13.0, 12.652777777777779)","(20.0, 28.0, 27.444444444444443)","(26.0, 46.0, 40.76190476190476)","(12.0, 21.0, 20.88)","(6.5, 8.4, 8.304761904761905)"
12-01-2023 18:42:22.042481,"(1.28, 1.5, 1.4997716894977169)","(21.0, 44.0, 43.0)","(10.0, 13.0, 12.72)","(20.0, 28.0, 25.45)","(26.0, 46.0, 41.0)","(12.0, 21.0, 20.956521739130434)","(6.5, 8.4, 8.346666666666668)"
12-01-2023 18:42:23.238263,"(1.28, 1.5, 1.4977868852459015)","(21.0, 42.0, 41.875)","(10.0, 13.0, 12.875)","(20.0, 26.0, 23.666666666666668)","(26.0, 46.0, 43.27272727272727)","(12.0, 21.0, 20.82608695652174)","(6.5, 8.4, 8.405714285714286)"
12-01-2023 18:42:24.392709,"(1.28, 1.51, 1.5044370860927152)","(21.0, 46.0, 43.8)","(10.0, 13.0, 13.05072463768116)","(20.0, 25.0, 23.65)","(26.0, 44.0, 41.0)","(12.0, 21.0, 20.82608695652174)","(6.5, 8.8, 8.506666666666666)"
12-01-2023 18:42:25.519209,"(1.28, 1.51, 1.499438202247191)","(21.0, 44.0, 43.6)","(10.0, 13.5, 13.06338028169014)","(20.0, 25.0, 23.638297872340427)","(26.0, 42.0, 40.285714285714285)","(12.0, 21.0, 20.5)","(6.5, 8.6, 8.58)"
12-01-2023 18:42:26.687385,"(1.3, 1.52, 1.5037037037037038)","(21.0, 46.0, 42.76190476190476)","(10.0, 13.5, 13.044117647058824)","(20.0, 25.0, 23.638297872340427)","(31.0, 42.0, 38.30769230769231)","(12.0, 21.0, 18.933333333333334)","(6.5, 8.8, 8.600000000000001)"
12-01-2023 18:42:27.968472,"(1.3, 1.52, 1.512)","(21.0, 46.0, 43.38461538461539)","(10.0, 13.5, 13.069444444444445)","(20.0, 25.0, 23.608695652173914)","(31.0, 42.0, 41.0)","(12.0, 20.0, 19.295454545454547)","(6.5, 8.8, 8.610909090909091)"
12-01-2023 18:42:29.086958,"(1.3, 1.51, 1.5000833333333334)","(21.0, 46.0, 42.76190476190476)","(10.0, 13.5, 13.069444444444445)","(20.0, 25.0, 23.608695652173914)","(31.0, 42.0, 40.285714285714285)","(12.0, 19.5, 18.82608695652174)","(6.5, 8.8, 8.648275862068965)"
12-01-2023 18:42:30.285767,"(1.3, 1.51, 1.505528846153846)","(21.0, 46.0, 42.76190476190476)","(10.0, 13.5, 13.077464788732394)","(20.0, 25.0, 23.608695652173914)","(31.0, 42.0, 40.285714285714285)","(12.0, 19.0, 18.789473684210527)","(6.5, 8.8, 8.627450980392158)"
12-01-2023 18:42:31.569728,"(1.3, 1.51, 1.507715736040609)","(21.0, 46.0, 43.38461538461539)","(10.0, 13.5, 13.045454545454545)","(20.0, 25.0, 23.933333333333334)","(31.0, 42.0, 39.0)","(12.0, 19.0, 18.789473684210527)","(6.5, 8.8, 8.627450980392158)"
12-01-2023 18:42:32.728518,"(1.3, 1.51, 1.507715736040609)","(21.0, 46.0, 44.0)","(10.0, 13.5, 12.777777777777779)","(20.0, 24.0, 23.5)","(31.0, 42.0, 39.333333333333336)","(12.0, 19.0, 18.29310344827586)","(6.5, 8.8, 8.557142857142857)"
12-01-2023 18:42:33.878843,"(1.3, 1.53, 1.528701754385965)","(21.0, 50.0, 46.72727272727273)","(10.0, 13.0, 12.76595744680851)","(20.0, 24.0, 22.5)","(31.0, 42.0, 39.75)","(12.0, 18.5, 18.26923076923077)","(6.5, 8.6, 8.536842105263158)"
12-01-2023 18:42:35.106802,"(1.3, 1.54, 1.5313157894736842)","(21.0, 50.0, 39.521126760563384)","(10.0, 13.0, 12.76086956521739)","(20.0, 23.0, 21.863636363636363)","(31.0, 42.0, 39.75)","(12.0, 18.5, 18.166666666666668)","(6.5, 8.6, 8.51764705882353)"
12-01-2023 18:42:36.326723,"(1.3, 1.55, 1.536335403726708)","(21.0, 42.0, 39.5)","(10.0, 13.0, 12.766666666666667)","(20.0, 22.0, 22.473684210526315)","(31.0, 42.0, 41.0)","(12.0, 18.5, 18.14516129032258)","(6.5, 8.6, 8.496296296296297)"
12-01-2023 18:42:37.465748,"(1.3, 1.54, 1.5318333333333334)","(21.0, 42.0, 39.391304347826086)","(10.0, 13.0, 12.875)","(20.0, 23.0, 23.32)","(31.0, 42.0, 40.875)","(12.0, 18.5, 18.348484848484848)","(6.5, 8.6, 8.619047619047619)"
12-01-2023 18:42:38.686341,"(1.3, 1.52, 1.516)","(21.0, 42.0, 39.371428571428574)","(10.0, 13.0, 12.875)","(20.0, 24.0, 23.5)","(31.0, 42.0, 39.0)","(12.0, 18.5, 18.09090909090909)","(6.5, 8.8, 8.669565217391304)"
12-01-2023 18:42:39.835594,"(1.3, 1.52, 1.5177880184331798)","(21.0, 42.0, 39.371428571428574)","(10.0, 13.0, 12.928571428571429)","(20.0, 24.0, 23.6)","(31.0, 42.0, 41.0)","(12.0, 19.0, 18.40909090909091)","(6.5, 8.8, 8.714285714285715)"
12-01-2023 18:42:41.199700,"(1.3, 1.52, 1.518)","(21.0, 42.0, 39.411764705882355)","(10.0, 13.0, 12.962962962962964)","(20.0, 24.0, 23.2)","(31.0, 42.0, 38.0)","(12.0, 18.5, 18.416666666666668)","(6.5, 8.8, 8.764705882352942)"
12-01-2023 18:42:42.761124,"(1.3, 1.53, 1.5221269841269842)","(21.0, 42.0, 40.8)","(10.0, 13.0, 12.797619047619047)","(20.0, 24.0, 23.2)","(31.0, 44.0, 42.666666666666664)","(12.0, 19.0, 18.176470588235293)","(6.5, 8.8, 8.758139534883721)"
12-01-2023 18:42:44.084841,"(1.3, 1.53, 1.5178600823045267)","(21.0, 42.0, 43.0)","(10.0, 13.5, 12.821428571428571)","(20.0, 24.0, 22.73076923076923)","(31.0, 44.0, 39.07692307692308)","(12.0, 19.0, 18.416666666666668)","(6.5, 8.8, 8.757142857142858)"
12-01-2023 18:42:45.379659,"(1.3, 1.52, 1.5109560975609757)","(21.0, 44.0, 43.333333333333336)","(10.0, 13.5, 13.053571428571429)","(20.0, 24.0, 22.88372093023256)","(31.0, 46.0, 41.27272727272727)","(12.0, 18.5, 19.045454545454547)","(6.5, 8.8, 8.188888888888888)"
12-01-2023 18:42:46.568734,"(1.3, 1.51, 1.5000429645542428)","(21.0, 44.0, 43.333333333333336)","(10.0, 13.5, 13.053571428571429)","(20.0, 24.0, 24.266666666666666)","(31.0, 44.0, 40.285714285714285)","(12.0, 20.0, 19.766666666666666)","(6.5, 8.2, 8.148571428571428)"
12-01-2023 18:42:47.758900,"(1.3, 1.5, 1.497168674698795)","(21.0, 46.0, 45.0)","(10.0, 13.5, 13.297297297297296)","(20.0, 25.0, 26.25)","(31.0, 42.0, 40.25)","(12.0, 20.0, 19.9375)","(6.5, 8.2, 8.136842105263158)"
12-01-2023 18:42:48.945556,"(1.3, 1.5, 1.4945454545454546)","(21.0, 48.0, 47.333333333333336)","(10.0, 13.5, 13.265625)","(20.0, 27.0, 26.363636363636363)","(31.0, 42.0, 40.11764705882353)","(12.0, 20.0, 19.485714285714284)","(6.5, 8.2, 8.155555555555555)"
12-01-2023 18:42:50.149821,"(1.3, 1.5, 1.492680412371134)","(21.0, 48.0, 46.4)","(10.0, 13.5, 13.26595744680851)","(20.0, 27.0, 26.38095238095238)","(31.0, 42.0, 41.0)","(12.0, 21.0, 19.475)","(6.5, 8.2, 8.167213114754098)"
12-01-2023 18:42:51.249634,"(1.3, 1.5, 1.4919012345679012)","(21.0, 50.0, 48.0)","(10.0, 13.5, 13.317073170731707)","(20.0, 27.0, 26.5)","(31.0, 42.0, 41.07692307692308)","(12.0, 21.0, 19.444444444444443)","(6.5, 8.2, 8.167213114754098)"
12-01-2023 18:42:52.467253,"(1.3, 1.5, 1.4910759493670886)","(21.0, 50.0, 49.38461538461539)","(10.0, 13.5, 13.277777777777779)","(20.0, 27.0, 26.529411764705884)","(31.0, 42.0, 41.111111111111114)","(12.0, 19.5, 19.692307692307693)","(6.5, 8.2, 8.182142857142857)"
12-01-2023 18:42:53.633897,"(1.3, 1.5, 1.4956375838926175)","(21.0, 46.0, 45.5)","(10.0, 13.5, 13.277777777777779)","(20.0, 27.0, 26.473684210526315)","(31.0, 42.0, 40.0)","(12.0, 20.0, 19.61764705882353)","(6.5, 8.2, 8.181818181818182)"
12-01-2023 18:42:54.822650,"(1.3, 1.5, 1.492)","(21.0, 46.0, 44.18181818181818)","(10.0, 14.0, 13.616666666666667)","(21.0, 27.0, 26.473684210526315)","(31.0, 42.0, 40.0)","(12.0, 20.0, 19.736842105263158)","(6.5, 8.2, 8.183606557377049)"
12-01-2023 18:42:56.055630,"(1.3, 1.5, 1.4927272727272727)","(21.0, 46.0, 44.0)","(10.0, 14.0, 13.616666666666667)","(21.0, 27.0, 26.5)","(31.0, 42.0, 39.625)","(12.0, 20.0, 19.72222222222222)","(6.5, 8.2, 8.20854700854701)"
12-01-2023 18:42:57.298485,"(1.3, 1.5, 1.491949152542373)","(21.0, 46.0, 44.0)","(10.0, 14.0, 13.559322033898304)","(21.0, 27.0, 26.454545454545453)","(31.0, 40.0, 39.44444444444444)","(12.0, 20.0, 20.115384615384617)","(6.5, 8.4, 8.201652892561984)"
12-01-2023 18:42:58.403796,"(1.3, 1.5, 1.480451127819549)","(21.0, 46.0, 44.5)","(10.0, 14.0, 13.785714285714286)","(21.0, 27.0, 26.545454545454547)","(31.0, 40.0, 39.44444444444444)","(12.0, 21.0, 20.466666666666665)","(6.5, 8.4, 8.214173228346457)"
12-01-2023 18:42:59.630784,"(1.3, 1.49, 1.4861660079051384)","(21.0, 48.0, 46.0)","(10.0, 14.0, 13.806451612903226)","(21.0, 27.0, 26.384615384615383)","(31.0, 40.0, 39.53846153846154)","(12.0, 21.0, 20.25)","(6.5, 8.4, 8.216393442622952)"
12-01-2023 18:43:00.817067,"(1.3, 1.49, 1.4801020408163266)","(21.0, 46.0, 44.18181818181818)","(10.0, 14.0, 14.1875)","(21.0, 27.0, 26.11764705882353)","(31.0, 40.0, 35.86666666666667)","(12.0, 21.0, 19.95)","(6.5, 8.4, 8.157664233576643)"
12-01-2023 18:43:01.990398,"(1.3, 1.49, 1.4816666666666667)","(21.0, 48.0, 46.46153846153846)","(10.0, 14.5, 13.766666666666667)","(21.0, 27.0, 26.137931034482758)","(31.0, 38.0, 34.888888888888886)","(12.0, 21.0, 19.970588235294116)","(6.5, 8.4, 8.164285714285715)"
12-01-2023 18:43:03.183503,"(1.3, 1.49, 1.4833862433862435)","(21.0, 48.0, 45.77777777777778)","(10.0, 14.5, 14.142857142857142)","(21.0, 27.0, 26.107142857142858)","(31.0, 38.0, 34.72727272727273)","(12.0, 21.0, 19.9375)","(6.5, 8.2, 8.150819672131147)"
12-01-2023 18:43:04.375854,"(1.3, 1.49, 1.4846351931330473)","(21.0, 48.0, 44.888888888888886)","(10.0, 14.5, 14.882352941176471)","(21.0, 27.0, 26.107142857142858)","(31.0, 38.0, 34.72727272727273)","(12.0, 20.0, 20.0)","(6.5, 8.2, 8.17391304347826)"
12-01-2023 18:43:05.587112,"(1.3, 1.49, 1.4838219895287958)","(21.0, 48.0, 44.888888888888886)","(10.0, 15.0, 14.714285714285714)","(21.0, 27.0, 26.127906976744185)","(31.0, 38.0, 34.666666666666664)","(12.0, 21.0, 20.0)","(6.5, 8.2, 8.176470588235293)"
12-01-2023 18:43:06.739706,"(1.3, 1.49, 1.4823376623376623)","(21.0, 48.0, 44.888888888888886)","(10.0, 15.0, 14.433333333333334)","(21.0, 27.0, 25.96923076923077)","(31.0, 38.0, 35.333333333333336)","(12.0, 21.0, 20.0)","(6.5, 8.2, 8.18095238095238)"
12-01-2023 18:43:07.909599,"(1.3, 1.49, 1.4842319749216302)","(21.0, 48.0, 45.05263157894737)","(10.0, 15.0, 14.433333333333334)","(21.0, 26.0, 25.96923076923077)","(31.0, 38.0, 35.375)","(12.0, 21.0, 20.02777777777778)","(6.5, 8.2, 8.170149253731344)"
12-01-2023 18:43:09.133656,"(1.3, 1.48, 1.4796551724137932)","(21.0, 48.0, 45.05263157894737)","(10.0, 15.0, 14.527777777777779)","(21.0, 27.0, 25.4)","(31.0, 38.0, 35.375)","(12.0, 21.0, 20.0)","(6.5, 8.4, 8.16978417266187)"
12-01-2023 18:43:10.336362,"(1.3, 1.48, 1.4741304347826087)","(21.0, 48.0, 45.05263157894737)","(10.0, 15.0, 14.69047619047619)","(21.0, 27.0, 26.0)","(31.0, 38.0, 35.411764705882355)","(12.0, 21.0, 20.054054054054053)","(6.5, 8.4, 8.237499999999999)"
12-01-2023 18:43:11.819916,"(1.3, 1.47, 1.4694320486815415)","(21.0, 48.0, 49.166666666666664)","(10.0, 15.0, 15.013513513513514)","(21.0, 27.0, 27.5)","(31.0, 38.0, 36.476190476190474)","(12.0, 21.0, 19.27777777777778)","(6.5, 8.4, 8.338461538461539)"
12-01-2023 18:43:13.929428,"(1.3, 1.47, 1.4551805555555555)","(21.0, 55.0, 45.368421052631575)","(10.0, 15.5, 15.777777777777779)","(21.0, 28.0, 28.545454545454547)","(31.0, 38.0, 37.18518518518518)","(12.0, 18.5, 18.1)","(6.5, 8.6, 8.418604651162791)"
12-01-2023 18:43:15.236587,"(1.3, 1.46, 1.4551805555555555)","(21.0, 46.0, 49.53846153846154)","(10.0, 16.0, 15.833333333333334)","(21.0, 30.0, 28.227272727272727)","(31.0, 40.0, 37.0)","(12.0, 18.5, 18.01851851851852)","(6.5, 8.6, 8.250216450216449)"
12-01-2023 18:43:16.409154,"(1.3, 1.47, 1.4607228915662651)","(21.0, 50.0, 49.53846153846154)","(10.0, 16.0, 15.833333333333334)","(21.0, 30.0, 28.42105263157895)","(31.0, 40.0, 38.333333333333336)","(12.0, 18.5, 18.03448275862069)","(6.5, 8.6, 8.403883495145632)"
12-01-2023 18:43:17.642891,"(1.3, 1.46, 1.4536412078152752)","(21.0, 50.0, 49.53846153846154)","(11.0, 16.0, 15.921052631578947)","(20.0, 30.0, 29.076923076923077)","(26.0, 40.0, 38.666666666666664)","(13.0, 18.5, 17.966666666666665)","(6.5, 8.6, 8.422127659574468)"
12-01-2023 18:43:18.877206,"(1.3, 1.46, 1.454500768049155)","(21.0, 50.0, 49.53846153846154)","(11.0, 16.0, 16.224137931034484)","(20.0, 30.0, 28.35)","(26.0, 40.0, 40.875)","(13.0, 18.5, 17.956521739130434)","(6.5, 8.6, 8.698630136986301)"
12-01-2023 18:43:20.150573,"(1.3, 1.46, 1.452942857142857)","(21.0, 50.0, 49.53846153846154)","(11.0, 16.5, 16.045454545454547)","(20.0, 30.0, 28.153846153846153)","(26.0, 42.0, 40.8)","(13.0, 18.0, 18.0)","(6.5, 8.8, 8.854545454545455)"
12-01-2023 18:43:21.419731,"(1.3, 1.46, 1.447480045610034)","(21.0, 50.0, 49.53846153846154)","(11.0, 16.5, 16.085365853658537)","(20.0, 30.0, 27.9375)","(26.0, 42.0, 41.09090909090909)","(13.0, 18.5, 18.0)","(6.5, 9.0, 8.86923076923077)"
12-01-2023 18:43:22.693453,"(1.3, 1.45, 1.4466458333333332)","(21.0, 50.0, 49.53846153846154)","(11.0, 16.5, 15.78125)","(20.0, 30.0, 28.736842105263158)","(26.0, 42.0, 41.09090909090909)","(13.0, 18.5, 18.642857142857142)","(6.5, 9.0, 8.783050847457627)"
12-01-2023 18:43:23.950173,"(1.3, 1.45, 1.4486575342465753)","(21.0, 50.0, 48.25)","(11.0, 16.0, 15.725)","(20.0, 30.0, 28.857142857142858)","(26.0, 42.0, 41.0)","(13.0, 19.0, 18.75)","(6.5, 9.0, 8.794285714285714)"
12-01-2023 18:43:25.143902,"(1.3, 1.45, 1.4482926829268292)","(21.0, 55.0, 48.25)","(11.0, 16.0, 15.725)","(20.0, 29.0, 27.714285714285715)","(26.0, 42.0, 41.0)","(13.0, 19.5, 18.363636363636363)","(6.5, 9.0, 8.80923076923077)"
12-01-2023 18:43:26.313415,"(1.3, 1.45, 1.4498684210526316)","(21.0, 55.0, 48.25)","(11.0, 16.0, 15.6875)","(20.0, 28.0, 27.764705882352942)","(26.0, 42.0, 41.09090909090909)","(13.0, 19.0, 18.5)","(6.5, 9.0, 8.80923076923077)"
12-01-2023 18:43:27.557038,"(1.3, 1.45, 1.4494043887147334)","(21.0, 55.0, 47.5)","(11.0, 16.0, 15.6875)","(20.0, 28.0, 27.666666666666668)","(26.0, 42.0, 42.57142857142857)","(13.0, 19.0, 18.5)","(6.5, 9.0, 8.819354838709677)"
12-01-2023 18:43:29.061145,"(1.3, 1.45, 1.4403370786516854)","(21.0, 55.0, 54.5)","(11.0, 16.0, 15.6875)","(20.0, 29.0, 28.363636363636363)","(26.0, 44.0, 41.89473684210526)","(13.0, 19.0, 18.38888888888889)","(6.5, 9.0, 8.819354838709677)"
12-01-2023 18:43:30.483931,"(1.3, 1.45, 1.44843984962406)","(21.0, 55.0, 54.5)","(11.0, 16.0, 15.6875)","(20.0, 30.0, 28.8)","(26.0, 44.0, 46.11764705882353)","(13.0, 19.0, 17.136363636363637)","(6.5, 9.0, 8.822950819672132)"
12-01-2023 18:43:31.852142,"(1.3, 1.46, 1.451996303142329)","(21.0, 55.0, 53.46153846153846)","(11.0, 15.0, 14.666666666666666)","(20.0, 30.0, 28.333333333333332)","(26.0, 48.0, 46.76923076923077)","(13.0, 17.5, 16.916666666666668)","(6.5, 9.0, 8.822950819672132)"
12-01-2023 18:43:33.508102,"(1.3, 1.46, 1.4519565217391304)","(21.0, 55.0, 53.46153846153846)","(11.0, 15.0, 14.772727272727273)","(20.0, 29.0, 28.76923076923077)","(26.0, 48.0, 46.857142857142854)","(13.0, 17.5, 16.18)","(6.5, 9.0, 8.957575757575757)"
12-01-2023 18:43:35.159903,"(1.3, 1.46, 1.4561348314606741)","(21.0, 55.0, 53.46153846153846)","(11.0, 15.0, 14.433333333333334)","(20.0, 29.0, 28.25)","(26.0, 48.0, 46.93333333333333)","(13.0, 16.5, 16.166666666666668)","(6.5, 9.0, 8.978947368421053)"
12-01-2023 18:43:36.692704,"(1.3, 1.46, 1.4511007025761125)","(21.0, 55.0, 45.42857142857143)","(11.0, 14.5, 14.727272727272727)","(20.0, 29.0, 28.776119402985074)","(26.0, 48.0, 45.25)","(12.0, 16.5, 16.26086956521739)","(6.5, 9.0, 9.251428571428571)"
12-01-2023 18:43:38.163083,"(1.3, 1.47, 1.4556995708154505)","(21.0, 46.0, 44.5)","(11.0, 15.0, 14.35135135135135)","(20.0, 29.0, 28.619718309859156)","(26.0, 46.0, 45.294117647058826)","(12.0, 17.0, 16.540983606557376)","(6.5, 9.4, 9.302702702702703)"
12-01-2023 18:43:39.393163,"(1.3, 1.47, 1.4556995708154505)","(21.0, 46.0, 42.4)","(11.0, 14.5, 14.220588235294118)","(20.0, 29.0, 28.619718309859156)","(26.0, 46.0, 45.294117647058826)","(12.0, 17.0, 16.58823529411765)","(6.5, 9.4, 9.279166666666667)"
12-01-2023 18:43:40.759381,"(1.3, 1.47, 1.4632304900181488)","(21.0, 46.0, 43.891891891891895)","(11.0, 14.5, 14.171875)","(20.0, 29.0, 28.619718309859156)","(26.0, 46.0, 45.294117647058826)","(12.0, 17.0, 16.58823529411765)","(6.5, 9.4, 9.279166666666667)"
12-01-2023 18:43:42.037342,"(1.3, 1.47, 1.4624417426545087)","(21.0, 46.0, 43.891891891891895)","(11.0, 14.5, 14.337209302325581)","(20.0, 29.0, 28.958333333333332)","(26.0, 46.0, 45.375)","(12.0, 17.0, 16.695652173913043)","(6.5, 9.4, 8.931034482758621)"
