,Daves Deal,Nighthawk Swift,Maxima,Homebush Bentley,Lucas Jewel,Diamond Georgio,Ginger Shaw,Its Better
08-12-2022 14:08:04.958535,"(2.15, 2.74, 2.7382022471910115)","(15.0, 27.0, 24.666666666666668)","(7.5, 9.8, 9.327272727272728)","(41.0, 85.0, 69.61538461538461)","(12.0, 17.0, 16.365853658536587)","(8.0, 10.0, 9.914285714285715)","(17.0, 32.0, 31.0)","(3.3, 3.85, 3.8233870967741934)"
08-12-2022 14:08:06.262895,"(2.15, 2.74, 2.7382022471910115)","(15.0, 27.0, 24.666666666666668)","(7.5, 9.8, 8.86)","(41.0, 85.0, 76.25)","(12.0, 17.0, 16.365853658536587)","(8.0, 10.0, 9.914285714285715)","(17.0, 32.0, 31.0)","(3.3, 3.85, 3.8233870967741934)"
08-12-2022 14:08:07.609957,"(2.15, 2.74, 2.73816091954023)","(15.0, 27.0, 24.666666666666668)","(7.5, 9.0, 8.825)","(41.0, 80.0, 76.25)","(12.0, 17.0, 16.365853658536587)","(8.0, 10.0, 9.914285714285715)","(17.0, 32.0, 31.0)","(3.3, 3.85, 3.8233870967741934)"
08-12-2022 14:08:08.997287,"(2.15, 2.74, 2.73816091954023)","(15.0, 27.0, 24.666666666666668)","(7.5, 9.0, 8.825)","(41.0, 80.0, 76.25)","(12.0, 17.0, 16.365853658536587)","(8.0, 10.0, 9.914285714285715)","(17.0, 32.0, 31.0)","(3.3, 3.85, 3.7583333333333333)"
08-12-2022 14:08:10.360634,"(2.15, 2.74, 2.728686868686869)","(15.0, 27.0, 24.666666666666668)","(7.5, 9.0, 8.825)","(41.0, 80.0, 76.25)","(12.0, 17.0, 16.365853658536587)","(8.0, 10.0, 9.914285714285715)","(17.0, 32.0, 31.0)","(3.3, 3.85, 3.7583333333333333)"
08-12-2022 14:08:11.749244,"(2.15, 2.74, 2.7331182795698927)","(15.0, 27.0, 24.666666666666668)","(7.5, 9.0, 8.825)","(41.0, 80.0, 82.6923076923077)","(12.0, 17.0, 16.365853658536587)","(8.0, 10.0, 9.914285714285715)","(17.0, 32.0, 31.0)","(3.3, 3.85, 3.825)"
08-12-2022 14:08:13.077410,"(2.2, 2.74, 2.7331182795698927)","(16.0, 27.0, 24.666666666666668)","(8.0, 9.0, 8.825)","(41.0, 85.0, 133.33333333333334)","(12.0, 17.0, 16.365853658536587)","(7.5, 10.0, 9.914285714285715)","(19.0, 32.0, 31.0)","(3.3, 3.85, 3.825)"
08-12-2022 14:08:14.417926,"(2.2, 2.74, 2.7331182795698927)","(16.0, 27.0, 24.666666666666668)","(8.0, 9.0, 9.068085106382979)","(41.0, 160.0, 132.95454545454544)","(12.0, 17.0, 16.365853658536587)","(7.5, 10.0, 9.914285714285715)","(19.0, 32.0, 31.0)","(3.3, 3.85, 3.825609756097561)"
08-12-2022 14:08:15.705020,"(2.2, 2.74, 2.7331182795698927)","(16.0, 27.0, 24.666666666666668)","(8.0, 9.6, 8.892682926829268)","(41.0, 160.0, 132.95454545454544)","(12.0, 17.0, 16.365853658536587)","(7.5, 10.0, 9.914285714285715)","(19.0, 32.0, 31.0)","(3.3, 3.85, 3.825609756097561)"
08-12-2022 14:08:17.078267,"(2.2, 2.74, 2.7331182795698927)","(16.0, 27.0, 24.666666666666668)","(8.0, 9.6, 8.955555555555556)","(41.0, 160.0, 114.23076923076923)","(12.0, 17.0, 16.365853658536587)","(7.5, 10.0, 9.914285714285715)","(19.0, 32.0, 31.0)","(3.3, 3.85, 3.825609756097561)"
08-12-2022 14:08:18.420565,"(2.2, 2.74, 2.7338461538461543)","(16.0, 27.0, 24.666666666666668)","(8.0, 9.4, 8.937777777777777)","(41.0, 160.0, 114.23076923076923)","(12.0, 17.0, 16.365853658536587)","(7.5, 10.0, 9.914285714285715)","(19.0, 32.0, 31.074074074074073)","(3.3, 3.85, 3.8634615384615385)"
08-12-2022 14:08:19.734876,"(2.2, 2.74, 2.73304347826087)","(16.0, 27.0, 24.666666666666668)","(8.0, 9.4, 8.937777777777777)","(41.0, 160.0, 107.5)","(12.0, 17.0, 16.365853658536587)","(7.5, 10.0, 9.914285714285715)","(19.0, 32.0, 30.22222222222222)","(3.3, 3.95, 3.86)"
08-12-2022 14:08:21.071115,"(2.2, 2.74, 2.724615384615385)","(16.0, 27.0, 24.666666666666668)","(8.0, 9.4, 8.923076923076923)","(41.0, 160.0, 101.66666666666667)","(12.0, 17.0, 15.852941176470589)","(7.5, 10.0, 9.76)","(19.0, 32.0, 30.0)","(3.3, 3.9, 3.846875)"
08-12-2022 14:08:22.409552,"(2.2, 2.74, 2.7253211009174314)","(16.0, 27.0, 24.666666666666668)","(8.0, 9.2, 8.923076923076923)","(41.0, 160.0, 103.57142857142857)","(12.0, 17.0, 15.666666666666666)","(7.5, 10.0, 9.785714285714286)","(19.0, 32.0, 30.0)","(3.3, 3.9, 3.8657894736842104)"
08-12-2022 14:08:23.740674,"(2.2, 2.74, 2.7235714285714288)","(16.0, 27.0, 24.666666666666668)","(8.0, 9.0, 8.815384615384616)","(41.0, 150.0, 98.0)","(12.0, 16.5, 16.02777777777778)","(7.5, 10.0, 9.785714285714286)","(19.0, 32.0, 30.0)","(3.3, 3.9, 3.8657894736842104)"
08-12-2022 14:08:25.235166,"(2.2, 2.74, 2.7235714285714288)","(16.0, 27.0, 24.666666666666668)","(8.0, 9.0, 8.815384615384616)","(41.0, 150.0, 98.0)","(12.0, 16.5, 16.11)","(7.5, 10.0, 9.785714285714286)","(19.0, 32.0, 30.0)","(3.3, 3.9, 3.8613636363636363)"
08-12-2022 14:08:26.624831,"(2.2, 2.74, 2.7235714285714288)","(16.0, 27.0, 25.545454545454547)","(8.0, 9.0, 8.718518518518518)","(41.0, 150.0, 102.72727272727272)","(12.0, 16.5, 16.11)","(7.5, 10.0, 9.785714285714286)","(19.0, 32.0, 30.46153846153846)","(3.3, 3.9, 3.8613636363636363)"
08-12-2022 14:08:28.006517,"(2.2, 2.74, 2.7235714285714288)","(16.0, 27.0, 24.93103448275862)","(8.0, 9.0, 8.703225806451613)","(41.0, 150.0, 81.66666666666667)","(12.0, 16.5, 16.0125)","(7.5, 10.0, 9.785714285714286)","(19.0, 32.0, 30.46153846153846)","(3.3, 3.9, 3.8674999999999997)"
08-12-2022 14:08:29.626368,"(2.2, 2.74, 2.729126213592233)","(16.0, 27.0, 24.321428571428573)","(8.0, 9.0, 8.693333333333333)","(51.0, 85.0, 121.53846153846153)","(12.0, 16.5, 15.920454545454545)","(7.5, 10.0, 9.785714285714286)","(19.0, 32.0, 30.46153846153846)","(3.3, 3.9, 3.8674999999999997)"
08-12-2022 14:08:31.010377,"(2.2, 2.74, 2.729126213592233)","(16.0, 27.0, 25.333333333333332)","(8.0, 9.0, 8.581818181818182)","(51.0, 140.0, 117.89473684210526)","(12.0, 16.5, 15.920454545454545)","(7.5, 10.0, 9.785714285714286)","(19.0, 32.0, 30.46153846153846)","(3.3, 3.9, 3.8674999999999997)"
08-12-2022 14:08:32.588833,"(2.2, 2.74, 2.7303448275862072)","(16.0, 27.0, 23.875)","(8.0, 8.6, 8.581818181818182)","(51.0, 140.0, 98.0)","(12.0, 16.5, 15.796875)","(7.5, 10.0, 9.785714285714286)","(19.0, 32.0, 30.46153846153846)","(3.3, 3.9, 3.8674999999999997)"
08-12-2022 14:08:33.968237,"(2.2, 2.74, 2.7303448275862072)","(16.0, 27.0, 24.142857142857142)","(8.0, 8.6, 8.581818181818182)","(51.0, 140.0, 82.5)","(12.0, 16.5, 15.818181818181818)","(7.5, 10.0, 9.785714285714286)","(19.0, 32.0, 30.46153846153846)","(3.3, 3.9, 3.8674999999999997)"
08-12-2022 14:08:35.360376,"(2.25, 2.74, 2.734862385321101)","(16.0, 25.0, 24.142857142857142)","(8.0, 8.6, 8.581818181818182)","(51.0, 85.0, 81.66666666666667)","(12.0, 16.5, 15.818181818181818)","(7.5, 10.0, 9.785714285714286)","(19.0, 32.0, 30.46153846153846)","(3.3, 3.9, 3.8674999999999997)"
08-12-2022 14:08:36.732425,"(2.25, 2.74, 2.734862385321101)","(16.0, 25.0, 21.72826086956522)","(8.0, 8.6, 8.725581395348838)","(51.0, 85.0, 81.66666666666667)","(12.0, 16.5, 15.38888888888889)","(7.5, 10.0, 9.785714285714286)","(19.0, 32.0, 30.46153846153846)","(3.3, 3.9, 3.9088235294117646)"
08-12-2022 14:08:38.066873,"(2.25, 2.76, 2.7368888888888887)","(16.0, 22.0, 21.703296703296704)","(8.0, 8.8, 9.325000000000001)","(51.0, 85.0, 81.66666666666667)","(12.0, 16.5, 15.38888888888889)","(7.5, 10.0, 9.785714285714286)","(19.0, 32.0, 30.46153846153846)","(3.3, 3.95, 3.898780487804878)"
08-12-2022 14:08:39.355256,"(2.25, 2.76, 2.732987012987013)","(16.0, 22.0, 21.703296703296704)","(8.0, 9.4, 9.28888888888889)","(51.0, 85.0, 81.66666666666667)","(12.0, 16.5, 15.38888888888889)","(7.5, 10.0, 9.785714285714286)","(19.0, 32.0, 29.142857142857142)","(3.3, 3.95, 3.8920454545454546)"
08-12-2022 14:08:40.637223,"(2.25, 2.76, 2.732987012987013)","(16.0, 22.0, 21.810126582278482)","(8.0, 9.4, 9.233333333333334)","(51.0, 85.0, 81.66666666666667)","(12.0, 16.5, 15.38888888888889)","(7.5, 10.0, 9.785714285714286)","(19.0, 32.0, 29.53846153846154)","(3.3, 3.95, 3.8920454545454546)"
08-12-2022 14:08:41.981547,"(2.25, 2.76, 2.732987012987013)","(16.0, 22.0, 21.810126582278482)","(8.0, 9.4, 9.107692307692307)","(51.0, 85.0, 81.66666666666667)","(12.0, 16.5, 15.38888888888889)","(7.5, 10.0, 9.785714285714286)","(19.0, 30.0, 29.53846153846154)","(3.3, 3.95, 3.8920454545454546)"
08-12-2022 14:08:43.314495,"(2.25, 2.76, 2.732987012987013)","(16.0, 22.0, 21.810126582278482)","(8.0, 9.4, 9.096)","(51.0, 85.0, 81.66666666666667)","(12.0, 16.5, 15.38888888888889)","(7.5, 10.0, 9.71764705882353)","(19.0, 30.0, 29.2)","(3.3, 3.95, 3.8870370370370373)"
08-12-2022 14:08:44.736905,"(2.25, 2.76, 2.731111111111111)","(16.0, 22.0, 21.807692307692307)","(8.0, 9.4, 9.096)","(51.0, 85.0, 79.23076923076923)","(12.0, 16.5, 15.38888888888889)","(7.5, 10.0, 9.71764705882353)","(19.0, 30.0, 29.2)","(3.3, 3.95, 3.931818181818182)"
08-12-2022 14:08:46.055335,"(2.25, 2.76, 2.727323943661972)","(16.0, 22.0, 21.807692307692307)","(8.0, 9.4, 9.237837837837837)","(51.0, 85.0, 76.66666666666667)","(12.0, 16.5, 15.357142857142858)","(7.5, 10.0, 9.71764705882353)","(19.0, 30.0, 29.2)","(3.3, 3.95, 3.9014285714285717)"
08-12-2022 14:08:47.389602,"(2.25, 2.76, 2.7286486486486488)","(16.0, 22.0, 21.807692307692307)","(8.0, 9.4, 9.242105263157894)","(51.0, 85.0, 76.66666666666667)","(12.0, 16.0, 15.131578947368421)","(7.5, 10.0, 9.625)","(19.0, 30.0, 29.2)","(3.3, 3.95, 3.91)"
08-12-2022 14:08:48.648687,"(2.25, 2.76, 2.745576923076923)","(16.0, 22.0, 21.807692307692307)","(8.0, 9.4, 9.242105263157894)","(51.0, 85.0, 75.0)","(12.0, 15.5, 15.15)","(7.5, 10.0, 9.625)","(19.0, 30.0, 30.79310344827586)","(3.3, 3.95, 3.91)"
08-12-2022 14:08:49.836919,"(2.25, 2.76, 2.745576923076923)","(16.0, 22.0, 21.807692307692307)","(8.0, 9.4, 9.242105263157894)","(51.0, 85.0, 75.0)","(12.0, 15.5, 15.088235294117647)","(7.5, 10.0, 9.625)","(19.0, 32.0, 30.4375)","(3.3, 3.95, 3.872727272727273)"
08-12-2022 14:08:51.030028,"(2.25, 2.76, 2.745576923076923)","(16.0, 22.0, 21.807692307692307)","(8.0, 9.4, 9.177777777777777)","(51.0, 85.0, 75.45454545454545)","(12.0, 15.5, 15.088235294117647)","(7.5, 10.0, 9.625)","(19.0, 32.0, 30.4375)","(3.3, 3.95, 3.872727272727273)"
08-12-2022 14:08:52.254656,"(2.25, 2.76, 2.752087912087912)","(16.0, 22.0, 21.807692307692307)","(8.0, 9.4, 9.3)","(51.0, 85.0, 75.45454545454545)","(12.0, 15.5, 15.088235294117647)","(7.5, 10.0, 9.625)","(19.0, 32.0, 30.4375)","(3.3, 3.95, 3.875)"
08-12-2022 14:08:53.539059,"(2.25, 2.76, 2.7578571428571426)","(15.0, 22.0, 21.82857142857143)","(8.0, 9.4, 9.3)","(51.0, 85.0, 75.45454545454545)","(12.0, 15.5, 14.766666666666667)","(7.5, 10.0, 9.625)","(19.0, 32.0, 30.4375)","(3.3, 3.95, 3.876315789473684)"
08-12-2022 14:08:54.864836,"(2.25, 2.76, 2.749846153846154)","(15.0, 22.0, 21.763636363636362)","(8.0, 9.4, 9.123076923076923)","(51.0, 85.0, 64.28571428571429)","(12.0, 15.5, 14.346153846153847)","(7.5, 10.0, 9.36)","(19.0, 32.0, 30.14814814814815)","(3.3, 3.95, 3.8884615384615384)"
08-12-2022 14:08:56.320331,"(2.25, 2.78, 2.7762616822429904)","(15.0, 22.0, 21.761467889908257)","(8.0, 9.4, 9.153846153846153)","(51.0, 65.0, 80.39473684210526)","(12.0, 14.5, 15.485294117647058)","(7.5, 9.4, 9.62857142857143)","(19.0, 32.0, 30.14814814814815)","(3.3, 3.95, 3.881818181818182)"
08-12-2022 14:08:57.722091,"(2.25, 2.78, 2.7762616822429904)","(15.0, 22.0, 21.761467889908257)","(8.0, 9.2, 9.177777777777777)","(51.0, 85.0, 80.39473684210526)","(12.0, 15.5, 15.485294117647058)","(7.5, 9.8, 9.658064516129032)","(19.0, 32.0, 29.55)","(3.3, 3.95, 3.914516129032258)"
08-12-2022 14:08:59.128498,"(2.25, 2.78, 2.7643478260869565)","(15.0, 22.0, 21.761467889908257)","(8.0, 9.2, 9.176923076923076)","(51.0, 85.0, 80.39473684210526)","(12.0, 15.5, 15.485294117647058)","(7.5, 9.8, 9.648275862068965)","(19.0, 30.0, 29.7)","(3.3, 3.95, 3.910714285714286)"
08-12-2022 14:09:00.813297,"(2.25, 2.78, 2.7584615384615385)","(15.0, 22.0, 21.757009345794394)","(8.0, 9.2, 9.176923076923076)","(51.0, 85.0, 80.39473684210526)","(12.0, 15.5, 15.485294117647058)","(7.5, 9.8, 9.618181818181819)","(19.0, 30.0, 29.689655172413794)","(3.3, 3.95, 3.9210526315789473)"
08-12-2022 14:09:02.304124,"(2.25, 2.78, 2.7584615384615385)","(15.0, 22.0, 21.757009345794394)","(8.0, 9.2, 9.184615384615384)","(51.0, 85.0, 67.5)","(12.0, 15.5, 15.485294117647058)","(7.5, 9.8, 9.622222222222224)","(19.0, 30.0, 29.727272727272727)","(3.3, 3.95, 3.934375)"
08-12-2022 14:09:03.878525,"(2.25, 2.78, 2.776)","(15.0, 22.0, 21.757009345794394)","(8.0, 9.2, 9.141176470588235)","(51.0, 85.0, 71.08695652173913)","(12.0, 15.5, 15.485294117647058)","(7.5, 9.8, 9.622222222222224)","(19.0, 30.0, 29.727272727272727)","(3.3, 3.95, 3.934375)"
08-12-2022 14:09:05.327425,"(2.25, 2.78, 2.7731645569620254)","(15.0, 22.0, 21.757009345794394)","(8.0, 9.2, 9.181818181818182)","(51.0, 85.0, 71.08695652173913)","(12.0, 15.5, 15.485294117647058)","(7.5, 9.8, 9.622222222222224)","(19.0, 30.0, 29.727272727272727)","(3.3, 3.95, 3.934375)"
08-12-2022 14:09:06.942860,"(2.25, 2.78, 2.7731645569620254)","(15.0, 22.0, 21.757009345794394)","(8.0, 9.2, 9.181818181818182)","(51.0, 85.0, 136.25)","(12.0, 15.5, 15.485294117647058)","(7.5, 9.8, 9.622222222222224)","(19.0, 30.0, 29.555555555555557)","(3.3, 3.95, 3.9078125)"
08-12-2022 14:09:08.415643,"(2.25, 2.78, 2.77)","(15.0, 22.0, 19.88235294117647)","(8.0, 9.2, 9.181818181818182)","(51.0, 140.0, 118.69565217391305)","(12.0, 15.5, 15.482758620689655)","(7.5, 9.8, 9.610526315789475)","(19.0, 30.0, 29.75)","(3.3, 3.95, 3.846774193548387)"
08-12-2022 14:09:09.901111,"(2.25, 2.78, 2.773333333333333)","(15.0, 22.0, 19.88235294117647)","(8.0, 9.2, 9.125)","(51.0, 130.0, 135.83333333333331)","(12.0, 15.5, 15.482758620689655)","(7.5, 9.8, 9.610526315789475)","(19.0, 30.0, 29.75)","(3.3, 3.85, 3.842857142857143)"
08-12-2022 14:09:11.281176,"(2.25, 2.78, 2.772771084337349)","(15.0, 22.0, 19.666666666666668)","(8.0, 9.2, 9.09090909090909)","(51.0, 150.0, 135.83333333333331)","(12.0, 15.5, 15.487179487179487)","(7.5, 9.8, 9.610526315789475)","(19.0, 30.0, 29.75)","(3.3, 3.85, 3.842857142857143)"
08-12-2022 14:09:12.725958,"(2.25, 2.78, 2.770344827586207)","(15.0, 22.0, 19.53846153846154)","(8.0, 9.2, 9.09090909090909)","(51.0, 150.0, 135.83333333333331)","(12.0, 15.5, 15.487179487179487)","(7.5, 9.8, 9.675862068965518)","(19.0, 30.0, 29.75)","(3.3, 3.85, 3.9000000000000004)"
08-12-2022 14:09:14.137308,"(2.25, 2.78, 2.743478260869565)","(15.0, 21.0, 18.648809523809526)","(8.0, 9.2, 9.058823529411764)","(51.0, 150.0, 135.83333333333331)","(12.0, 15.5, 15.487179487179487)","(7.5, 9.8, 9.675862068965518)","(19.0, 30.0, 28.54237288135593)","(3.3, 3.95, 3.9000000000000004)"
08-12-2022 14:09:15.508011,"(2.25, 2.78, 2.743478260869565)","(15.0, 21.0, 18.620481927710845)","(8.0, 9.2, 9.1)","(51.0, 150.0, 135.83333333333331)","(12.0, 15.5, 15.487179487179487)","(7.5, 9.8, 9.675862068965518)","(19.0, 32.0, 28.54237288135593)","(3.3, 3.95, 3.848)"
08-12-2022 14:09:16.945179,"(2.25, 2.78, 2.7362162162162162)","(15.0, 21.0, 18.620481927710845)","(8.0, 9.2, 8.945454545454545)","(51.0, 150.0, 121.52173913043478)","(12.0, 15.5, 15.387755102040817)","(7.5, 9.8, 9.504761904761905)","(19.0, 32.0, 29.77777777777778)","(3.3, 3.95, 3.8649999999999998)"
08-12-2022 14:09:18.377932,"(2.25, 2.78, 2.761860465116279)","(15.0, 20.0, 17.346153846153847)","(8.0, 9.4, 9.025806451612903)","(51.0, 130.0, 115.41666666666666)","(12.0, 15.5, 16.26)","(7.5, 9.6, 9.694736842105264)","(19.0, 30.0, 29.714285714285715)","(3.3, 3.95, 3.8703125)"
08-12-2022 14:09:19.604130,"(2.25, 2.78, 2.7675)","(15.0, 18.5, 16.951612903225808)","(8.0, 9.4, 9.017391304347827)","(51.0, 120.0, 115.41666666666666)","(12.0, 16.5, 16.323529411764707)","(7.5, 9.8, 9.725925925925926)","(19.0, 30.0, 29.714285714285715)","(3.3, 3.95, 3.8164233576642332)"
08-12-2022 14:09:20.810927,"(2.25, 2.8, 2.789189189189189)","(15.0, 18.5, 16.88888888888889)","(8.0, 9.4, 9.017391304347827)","(51.0, 120.0, 115.41666666666666)","(12.0, 16.5, 16.323529411764707)","(7.5, 9.8, 9.431578947368422)","(19.0, 30.0, 29.714285714285715)","(3.3, 3.95, 3.8169172932330824)"
08-12-2022 14:09:22.045749,"(2.25, 2.8, 2.78875)","(15.0, 18.0, 17.14864864864865)","(8.0, 9.4, 9.015094339622642)","(51.0, 120.0, 115.41666666666666)","(12.0, 16.5, 16.408163265306122)","(7.5, 10.0, 9.440000000000001)","(19.0, 30.0, 29.714285714285715)","(3.3, 3.95, 3.8095238095238093)"
08-12-2022 14:09:23.264961,"(2.25, 2.84, 2.828695652173913)","(15.0, 18.0, 17.4)","(8.0, 9.4, 9.017391304347827)","(51.0, 120.0, 115.41666666666666)","(12.0, 16.5, 15.75)","(7.5, 9.8, 9.440000000000001)","(19.0, 30.0, 29.714285714285715)","(3.3, 3.95, 3.805)"
08-12-2022 14:09:24.555142,"(2.25, 2.86, 2.824)","(14.0, 17.5, 17.4)","(8.0, 9.4, 9.017391304347827)","(51.0, 120.0, 107.5)","(12.0, 16.5, 15.75)","(7.5, 9.8, 9.3)","(19.0, 30.0, 29.714285714285715)","(3.3, 3.9, 3.794)"
08-12-2022 14:09:26.126620,"(2.25, 2.86, 2.828)","(14.0, 17.5, 17.416666666666668)","(8.0, 9.4, 9.017391304347827)","(51.0, 120.0, 116.25)","(12.0, 16.5, 16.285714285714285)","(7.5, 9.4, 9.266666666666666)","(19.0, 30.0, 28.70175438596491)","(3.3, 3.85, 3.7866666666666666)"
08-12-2022 14:09:27.611614,"(2.25, 2.86, 2.8499999999999996)","(14.0, 17.5, 17.357142857142858)","(8.0, 9.4, 9.015094339622642)","(51.0, 120.0, 87.14285714285714)","(12.0, 16.5, 14.763157894736842)","(7.5, 9.4, 10.322727272727272)","(19.0, 32.0, 27.6)","(3.3, 3.85, 3.77875)"
08-12-2022 14:09:29.049359,"(2.3, 2.94, 2.939057591623037)","(14.0, 17.5, 17.357142857142858)","(8.0, 9.4, 9.015094339622642)","(51.0, 95.0, 87.14285714285714)","(12.0, 15.5, 14.763157894736842)","(7.5, 10.5, 10.322727272727272)","(19.0, 30.0, 28.333333333333332)","(3.3, 3.85, 3.77875)"
08-12-2022 14:09:30.501086,"(2.3, 2.94, 2.939057591623037)","(14.0, 17.5, 16.615384615384617)","(8.0, 9.4, 9.237037037037037)","(51.0, 95.0, 88.52941176470588)","(12.0, 15.5, 14.763157894736842)","(7.5, 10.5, 9.792857142857143)","(19.0, 29.0, 28.333333333333332)","(3.3, 3.85, 3.77875)"
08-12-2022 14:09:31.824087,"(2.3, 2.94, 2.9393684210526314)","(14.0, 17.0, 16.216666666666665)","(8.0, 9.4, 9.24)","(51.0, 95.0, 88.52941176470588)","(12.0, 15.5, 14.745901639344263)","(7.5, 10.5, 9.675)","(19.0, 29.0, 28.333333333333332)","(3.3, 3.85, 3.7926470588235297)"
08-12-2022 14:09:33.110487,"(2.3, 2.94, 2.9393939393939394)","(14.0, 17.0, 16.216666666666665)","(8.0, 9.4, 9.14054054054054)","(51.0, 95.0, 88.52941176470588)","(12.0, 15.5, 14.745901639344263)","(7.5, 10.5, 9.98235294117647)","(19.0, 29.0, 28.333333333333332)","(3.3, 3.85, 3.7870967741935484)"
08-12-2022 14:09:34.437357,"(2.3, 2.94, 2.939695431472081)","(14.0, 16.5, 16.006849315068493)","(8.0, 9.4, 9.432)","(51.0, 95.0, 88.52941176470588)","(12.0, 15.5, 14.96875)","(7.5, 10.5, 9.98235294117647)","(19.0, 29.0, 28.333333333333332)","(3.3, 3.85, 3.7687500000000003)"
08-12-2022 14:09:35.725735,"(2.3, 2.94, 2.9396825396825395)","(14.0, 16.5, 16.006849315068493)","(8.0, 9.8, 9.407547169811322)","(51.0, 95.0, 88.75)","(12.0, 15.0, 14.96875)","(7.5, 10.5, 9.741379310344827)","(19.0, 29.0, 28.333333333333332)","(3.3, 3.85, 3.743421052631579)"
08-12-2022 14:09:36.944002,"(2.3, 2.94, 2.9396825396825395)","(14.0, 16.5, 16.006849315068493)","(8.0, 9.8, 9.316279069767441)","(51.0, 90.0, 88.33333333333333)","(12.0, 15.0, 14.96875)","(7.5, 10.5, 9.741379310344827)","(19.0, 29.0, 28.333333333333332)","(3.3, 3.85, 3.743421052631579)"
08-12-2022 14:09:38.166941,"(2.3, 2.94, 2.9396825396825395)","(14.0, 16.5, 16.036231884057973)","(8.0, 9.8, 9.373333333333333)","(51.0, 90.0, 89.28571428571429)","(12.0, 15.0, 14.96875)","(7.5, 10.5, 9.741379310344827)","(19.0, 29.0, 28.333333333333332)","(3.3, 3.85, 3.744)"
08-12-2022 14:09:39.364008,"(2.3, 2.94, 2.9396842105263157)","(14.0, 16.5, 16.036231884057973)","(8.0, 9.8, 9.408163265306122)","(51.0, 90.0, 89.28571428571429)","(12.0, 15.0, 14.96875)","(7.5, 10.5, 9.741379310344827)","(19.0, 29.0, 28.333333333333332)","(3.3, 3.8, 3.744)"
08-12-2022 14:09:40.559630,"(2.3, 2.94, 2.9396842105263157)","(14.0, 16.5, 16.036231884057973)","(8.0, 9.8, 9.408163265306122)","(51.0, 90.0, 89.28571428571429)","(12.0, 15.0, 14.96875)","(7.5, 10.5, 9.741379310344827)","(19.0, 29.0, 28.333333333333332)","(3.3, 3.8, 3.744)"
08-12-2022 14:09:41.757973,"(2.3, 2.94, 2.9396825396825395)","(14.0, 16.5, 16.036231884057973)","(8.0, 9.8, 9.408163265306122)","(51.0, 90.0, 89.28571428571429)","(12.0, 15.0, 14.96875)","(7.5, 10.5, 9.741379310344827)","(19.0, 29.0, 27.5)","(3.3, 3.8, 3.744)"
08-12-2022 14:09:43.005161,"(2.3, 2.98, 2.9794708994708996)","(13.0, 16.5, 16.036231884057973)","(8.0, 9.8, 9.408163265306122)","(51.0, 90.0, 89.28571428571429)","(12.0, 15.0, 14.96875)","(7.5, 10.5, 9.741379310344827)","(19.0, 29.0, 27.285714285714285)","(3.3, 3.8, 3.7342105263157896)"
08-12-2022 14:09:44.185611,"(2.3, 3.0, 2.9571428571428573)","(13.0, 16.5, 16.036231884057973)","(8.0, 9.8, 9.408163265306122)","(51.0, 90.0, 89.28571428571429)","(12.0, 15.0, 14.96875)","(7.5, 10.5, 9.741379310344827)","(19.0, 29.0, 27.285714285714285)","(3.3, 3.75, 3.7136363636363634)"
08-12-2022 14:09:45.325407,"(2.3, 3.0, 2.9571428571428573)","(13.0, 16.5, 16.036231884057973)","(8.0, 9.8, 9.408163265306122)","(51.0, 90.0, 87.3076923076923)","(12.0, 15.0, 14.96875)","(7.5, 10.5, 9.741379310344827)","(19.0, 29.0, 27.285714285714285)","(3.3, 3.75, 3.7136363636363634)"
08-12-2022 14:09:46.560033,"(2.3, 3.0, 2.975)","(13.0, 16.0, 15.788793103448276)","(8.0, 9.8, 5004.0)","(51.0, 90.0, 9998.5)","(12.0, 15.0, 9998.5)","(7.5, 10.5, 9998.5)","(19.0, 29.0, 9998.5)","(3.3, 3.75, 9998.5)"
08-12-2022 14:09:47.657268,"(2.3, 99998, 9998.5)","(13.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(19.0, 99998, 9998.5)","(3.3, 99998, 9998.5)"
08-12-2022 14:09:48.771748,"(2.3, 99998, 9998.5)","(13.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(19.0, 99998, 9998.5)","(3.3, 99998, 9998.5)"
08-12-2022 14:09:49.865338,"(2.3, 99998, 9998.5)","(13.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(19.0, 99998, 9998.5)","(3.3, 99998, 9998.5)"
08-12-2022 14:09:50.968335,"(2.3, 99998, 9998.5)","(13.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(19.0, 99998, 9998.5)","(3.3, 99998, 9998.5)"
08-12-2022 14:09:52.098627,"(2.3, 99998, 9998.5)","(13.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(7.5, 99998, 9998.5)","(19.0, 99998, 9998.5)","(3.3, 99998, 9998.5)"
