,Nerrina Lolita,Highground,Sethlans,Dollar Dollar,Thunder Knob,Imagine That,Under Par,Heroic Angel,Boomko,Motherlode
16-12-2022 14:06:13.418243,"(10.0, 15.5, 15.369565217391305)","(2.0, 2.16, 2.150526315789474)","(31.0, 46.0, 45.80952380952381)","(4.6, 5.7, 5.6633587786259545)","(18.0, 24.0, 23.5)","(26.0, 46.0, 45.06666666666667)","(11.0, 12.5, 11.974916387959865)","(13.0, 15.5, 15.181818181818182)","(51.0, 65.0, 63.297872340425535)","(16.0, 21.0, 20.9375)"
16-12-2022 14:06:14.626396,"(10.0, 15.5, 15.094594594594595)","(2.0, 2.16, 2.146470588235294)","(31.0, 46.0, 45.82608695652174)","(4.6, 5.7, 5.657044673539519)","(18.0, 24.0, 23.5)","(26.0, 46.0, 45.06666666666667)","(11.0, 12.5, 11.980263157894736)","(13.0, 15.5, 15.656626506024097)","(51.0, 65.0, 63.1)","(16.0, 21.0, 20.90909090909091)"
16-12-2022 14:06:15.826700,"(10.0, 15.5, 15.3)","(2.0, 2.16, 2.1365853658536587)","(31.0, 46.0, 45.82608695652174)","(4.6, 5.7, 5.65777027027027)","(18.0, 24.0, 23.625)","(26.0, 46.0, 45.078947368421055)","(11.0, 12.0, 11.99671052631579)","(13.0, 16.0, 15.761904761904763)","(51.0, 65.0, 63.333333333333336)","(16.0, 21.0, 20.903225806451612)"
16-12-2022 14:06:17.047944,"(10.0, 15.5, 15.463636363636363)","(2.0, 2.16, 2.1361454545454546)","(31.0, 46.0, 45.69444444444444)","(4.6, 5.7, 5.65777027027027)","(18.0, 24.0, 23.625)","(26.0, 46.0, 45.078947368421055)","(11.0, 12.5, 11.983552631578947)","(13.0, 16.0, 15.703125)","(51.0, 65.0, 63.333333333333336)","(16.0, 21.0, 20.903225806451612)"
16-12-2022 14:06:18.333247,"(10.0, 15.5, 15.428571428571429)","(1.95, 2.14, 2.1276305220883533)","(31.0, 46.0, 45.82089552238806)","(4.6, 5.7, 5.662780269058296)","(18.0, 24.0, 24.5)","(26.0, 46.0, 45.11392405063291)","(11.0, 12.5, 11.961538461538462)","(13.0, 16.0, 15.89655172413793)","(51.0, 65.0, 63.83720930232558)","(16.0, 21.0, 20.916666666666668)"
16-12-2022 14:06:19.500684,"(10.0, 15.5, 15.428571428571429)","(1.95, 2.14, 2.1192929292929295)","(31.0, 46.0, 45.82608695652174)","(4.6, 5.7, 5.6648305084745765)","(18.0, 25.0, 24.466666666666665)","(26.0, 46.0, 45.125)","(11.0, 12.0, 12.008305647840531)","(13.0, 16.0, 16.05263157894737)","(51.0, 65.0, 64.22222222222223)","(16.0, 21.0, 19.53846153846154)"
16-12-2022 14:06:20.768469,"(10.0, 16.0, 15.118811881188119)","(1.95, 2.12, 2.1121264367816095)","(31.0, 46.0, 45.83098591549296)","(4.6, 5.7, 5.683623693379791)","(18.0, 25.0, 24.57894736842105)","(26.0, 46.0, 45.146341463414636)","(11.0, 12.5, 12.052)","(13.0, 16.5, 16.25)","(51.0, 65.0, 64.25531914893617)","(16.0, 21.0, 19.4)"
16-12-2022 14:06:21.932967,"(10.0, 15.5, 15.416666666666666)","(1.95, 2.12, 2.1121264367816095)","(31.0, 46.0, 45.83098591549296)","(4.6, 5.7, 5.69136690647482)","(18.0, 25.0, 24.75)","(26.0, 46.0, 45.166666666666664)","(11.0, 12.5, 12.075757575757576)","(13.0, 16.5, 16.369565217391305)","(51.0, 65.0, 64.36363636363636)","(16.0, 19.5, 19.545454545454547)"
16-12-2022 14:06:23.096170,"(10.0, 16.0, 15.131313131313131)","(1.95, 2.12, 2.110966183574879)","(31.0, 46.0, 45.83561643835616)","(4.6, 5.7, 5.662195121951219)","(18.0, 25.0, 24.75)","(26.0, 46.0, 45.1764705882353)","(11.0, 12.5, 12.147798742138365)","(13.0, 17.0, 16.369565217391305)","(51.0, 65.0, 64.36363636363636)","(16.0, 20.0, 19.52777777777778)"
16-12-2022 14:06:24.476072,"(10.0, 16.0, 15.122448979591837)","(1.95, 2.12, 2.1)","(31.0, 46.0, 45.83561643835616)","(4.6, 5.7, 5.665505226480836)","(18.0, 25.0, 24.6)","(26.0, 46.0, 45.1764705882353)","(11.0, 12.5, 12.118721461187215)","(13.0, 17.0, 16.6)","(51.0, 65.0, 64.31372549019608)","(16.0, 20.0, 19.416666666666668)"
16-12-2022 14:06:25.662445,"(10.0, 15.5, 15.458333333333334)","(1.95, 2.1, 2.098219178082192)","(31.0, 46.0, 45.8421052631579)","(4.6, 5.7, 5.675179856115108)","(18.0, 25.0, 24.8125)","(26.0, 46.0, 45.20454545454545)","(11.0, 12.5, 12.232692307692307)","(13.0, 17.0, 16.7)","(51.0, 65.0, 78.75)","(16.0, 19.5, 19.46153846153846)"
16-12-2022 14:06:26.999044,"(10.0, 15.5, 15.491525423728813)","(1.95, 2.12, 2.0879176755447943)","(31.0, 46.0, 45.848101265822784)","(4.6, 5.7, 5.675563909774436)","(18.0, 26.0, 24.642857142857142)","(26.0, 46.0, 45.22222222222222)","(11.0, 12.5, 12.241635687732343)","(13.0, 17.0, 16.689655172413794)","(51.0, 80.0, 75.5)","(16.0, 19.5, 19.47222222222222)"
16-12-2022 14:06:28.343974,"(10.0, 15.5, 15.492857142857142)","(1.95, 2.1, 2.0870098576122675)","(31.0, 46.0, 45.848101265822784)","(4.6, 5.7, 5.676618705035971)","(18.0, 26.0, 24.642857142857142)","(26.0, 46.0, 45.22222222222222)","(11.0, 12.5, 12.235494880546074)","(13.0, 17.0, 16.71153846153846)","(51.0, 80.0, 75.5)","(16.0, 19.5, 19.470588235294116)"
16-12-2022 14:06:29.596509,"(10.0, 15.5, 15.492857142857142)","(1.95, 2.1, 2.0870098576122675)","(31.0, 46.0, 45.848101265822784)","(4.6, 5.7, 5.676618705035971)","(18.0, 26.0, 24.88235294117647)","(26.0, 46.0, 45.25531914893617)","(11.0, 12.5, 12.249190938511326)","(13.0, 17.0, 16.825581395348838)","(51.0, 80.0, 73.07692307692308)","(16.0, 19.5, 19.595238095238095)"
16-12-2022 14:06:30.845534,"(10.0, 15.5, 15.404761904761905)","(1.95, 2.1, 2.091139240506329)","(31.0, 46.0, 45.855421686746986)","(4.6, 5.7, 5.675095785440613)","(18.0, 26.0, 24.689655172413794)","(26.0, 46.0, 45.28260869565217)","(11.0, 12.5, 12.255627009646302)","(13.0, 17.0, 16.855555555555554)","(51.0, 80.0, 75.0)","(16.0, 20.0, 20.9375)"
16-12-2022 14:06:32.027265,"(10.0, 15.5, 15.382352941176471)","(1.95, 2.1, 2.093069306930693)","(31.0, 46.0, 45.855421686746986)","(4.6, 5.7, 5.671532846715328)","(18.0, 26.0, 24.244897959183675)","(26.0, 46.0, 45.266666666666666)","(11.0, 12.5, 12.266778523489933)","(13.0, 17.0, 16.742424242424242)","(51.0, 80.0, 72.5)","(16.0, 21.0, 20.865384615384617)"
16-12-2022 14:06:33.209179,"(10.0, 15.5, 15.351063829787234)","(1.9, 2.12, 2.0864444444444445)","(31.0, 46.0, 45.855421686746986)","(4.6, 5.7, 5.6645901639344265)","(18.0, 26.0, 24.21951219512195)","(26.0, 46.0, 45.285714285714285)","(11.0, 12.5, 12.28052805280528)","(13.0, 17.0, 16.79032258064516)","(51.0, 80.0, 73.07692307692308)","(16.0, 21.0, 20.869158878504674)"
16-12-2022 14:06:34.497188,"(10.0, 15.5, 15.367021276595745)","(1.9, 2.12, 2.086629834254144)","(31.0, 46.0, 45.752808988764045)","(4.6, 5.7, 5.6645901639344265)","(18.0, 25.0, 23.733333333333334)","(26.0, 46.0, 45.3125)","(11.0, 12.5, 12.222811671087532)","(13.0, 17.0, 16.75925925925926)","(51.0, 80.0, 78.33333333333333)","(16.0, 21.0, 20.869158878504674)"
16-12-2022 14:06:35.767884,"(10.0, 16.0, 15.44)","(1.9, 2.1, 2.0994117647058825)","(31.0, 46.0, 45.74418604651163)","(4.6, 5.7, 5.667371601208459)","(18.0, 24.0, 23.84)","(26.0, 46.0, 45.44086021505376)","(11.0, 12.5, 12.296992481203008)","(13.0, 17.0, 16.824324324324323)","(51.0, 85.0, 76.11111111111111)","(16.0, 21.0, 20.878260869565217)"
16-12-2022 14:06:37.049401,"(10.0, 16.0, 15.475)","(1.9, 2.1, 2.0988079470198677)","(31.0, 46.0, 45.765957446808514)","(4.6, 5.7, 5.662629757785467)","(18.0, 24.0, 23.85185185185185)","(26.0, 46.0, 45.51063829787234)","(11.0, 12.5, 12.293220338983051)","(13.0, 17.0, 16.782258064516128)","(51.0, 85.0, 79.0)","(16.0, 21.0, 20.887096774193548)"
16-12-2022 14:06:38.381499,"(10.0, 16.0, 15.511627906976745)","(1.9, 2.1, 2.0951219512195123)","(31.0, 46.0, 45.765957446808514)","(4.6, 5.7, 5.6886363636363635)","(18.0, 24.0, 23.85185185185185)","(26.0, 46.0, 45.51063829787234)","(11.0, 12.5, 12.293220338983051)","(13.0, 17.0, 16.782258064516128)","(51.0, 85.0, 79.0)","(16.0, 21.0, 20.887096774193548)"
16-12-2022 14:06:39.681072,"(10.0, 16.0, 15.571428571428571)","(1.9, 2.1, 2.0951219512195123)","(31.0, 46.0, 45.765957446808514)","(4.6, 5.7, 5.746226415094339)","(18.0, 24.0, 24.09433962264151)","(26.0, 46.0, 45.674418604651166)","(11.0, 12.5, 12.274809160305344)","(13.0, 17.0, 16.80909090909091)","(51.0, 85.0, 77.82608695652173)","(16.0, 21.0, 20.84328358208955)"
16-12-2022 14:06:40.906856,"(10.0, 16.0, 15.581818181818182)","(1.9, 2.08, 2.079313746515119)","(31.0, 46.0, 45.86666666666667)","(4.6, 5.8, 5.746226415094339)","(18.0, 25.0, 24.09433962264151)","(26.0, 46.0, 45.674418604651166)","(11.0, 12.5, 12.459627329192546)","(13.0, 17.0, 16.93243243243243)","(51.0, 85.0, 77.82608695652173)","(16.0, 21.0, 20.84328358208955)"
16-12-2022 14:06:42.179911,"(10.0, 16.0, 15.747967479674797)","(1.9, 2.08, 2.0625)","(31.0, 48.0, 46.857142857142854)","(4.6, 5.8, 5.72)","(18.0, 25.0, 24.09433962264151)","(26.0, 46.0, 45.674418604651166)","(11.0, 12.5, 12.459627329192546)","(13.0, 17.0, 16.921875)","(51.0, 85.0, 77.82608695652173)","(16.0, 21.0, 20.87313432835821)"
16-12-2022 14:06:43.317827,"(10.0, 16.0, 15.747967479674797)","(1.9, 2.08, 2.0673684210526315)","(31.0, 48.0, 47.08571428571429)","(4.6, 5.8, 5.740088105726872)","(18.0, 25.0, 23.979591836734695)","(26.0, 46.0, 45.8)","(11.0, 12.5, 12.58498023715415)","(13.0, 17.0, 16.958333333333332)","(51.0, 85.0, 79.0)","(16.0, 21.0, 20.87313432835821)"
16-12-2022 14:06:44.486847,"(10.0, 16.0, 15.753968253968253)","(1.9, 2.08, 2.0629787234042554)","(31.0, 48.0, 47.310344827586206)","(4.6, 5.8, 5.7403508771929825)","(18.0, 25.0, 23.979591836734695)","(26.0, 46.0, 45.80952380952381)","(11.0, 13.0, 12.534188034188034)","(13.0, 17.5, 17.016129032258064)","(51.0, 85.0, 77.0)","(16.0, 21.0, 20.880281690140844)"
16-12-2022 14:06:45.648975,"(10.0, 16.0, 15.79054054054054)","(1.9, 2.08, 2.0575163398692813)","(31.0, 48.0, 47.68421052631579)","(4.6, 5.7, 5.694857142857143)","(18.0, 25.0, 24.107142857142858)","(26.0, 46.0, 45.80952380952381)","(11.0, 13.0, 12.582142857142857)","(13.0, 17.5, 17.045454545454547)","(51.0, 85.0, 81.0)","(16.0, 21.0, 20.882758620689657)"
16-12-2022 14:06:46.859475,"(10.0, 16.0, 15.810975609756097)","(1.9, 2.08, 2.0567441860465117)","(31.0, 48.0, 47.7)","(4.6, 5.7, 5.6947368421052635)","(18.0, 25.0, 24.137931034482758)","(26.0, 46.0, 45.81395348837209)","(11.0, 13.0, 12.579136690647482)","(13.0, 17.5, 17.045454545454547)","(51.0, 85.0, 80.55555555555556)","(16.0, 21.0, 20.882758620689657)"
16-12-2022 14:06:48.162740,"(10.0, 16.0, 15.808641975308642)","(1.9, 2.08, 2.056973684210526)","(31.0, 48.0, 47.7)","(4.6, 5.7, 5.698181818181818)","(18.0, 25.0, 23.958333333333332)","(26.0, 46.0, 45.81395348837209)","(11.0, 13.0, 12.579136690647482)","(13.0, 17.5, 16.802325581395348)","(51.0, 85.0, 78.84615384615384)","(16.0, 21.0, 20.91176470588235)"
16-12-2022 14:06:49.399851,"(10.0, 16.0, 15.7987012987013)","(1.9, 2.08, 2.0631578947368423)","(31.0, 48.0, 47.833333333333336)","(4.6, 5.7, 5.698170731707317)","(18.0, 25.0, 24.095238095238095)","(26.0, 46.0, 45.78947368421053)","(11.0, 13.0, 12.583969465648854)","(13.0, 17.5, 16.865853658536587)","(51.0, 85.0, 78.125)","(16.0, 21.0, 20.914285714285715)"
16-12-2022 14:06:50.703839,"(10.0, 16.0, 15.7987012987013)","(1.9, 2.08, 2.0373684210526317)","(31.0, 48.0, 47.833333333333336)","(4.6, 5.7, 5.660984848484849)","(18.0, 25.0, 24.095238095238095)","(26.0, 46.0, 45.78947368421053)","(11.0, 13.0, 12.528225806451612)","(13.0, 17.5, 16.7972972972973)","(51.0, 85.0, 78.125)","(16.0, 21.0, 20.977099236641223)"
16-12-2022 14:06:51.898632,"(10.0, 16.0, 15.815068493150685)","(1.9, 2.08, 2.0657894736842106)","(31.0, 48.0, 47.833333333333336)","(4.6, 5.7, 5.664965986394558)","(18.0, 25.0, 24.17391304347826)","(26.0, 46.0, 45.78947368421053)","(11.0, 13.0, 12.528225806451612)","(13.0, 17.5, 16.377777777777776)","(51.0, 85.0, 78.125)","(16.0, 21.0, 21.571428571428573)"
16-12-2022 14:06:53.070778,"(10.0, 16.0, 15.815068493150685)","(1.9, 2.08, 2.0690909090909093)","(31.0, 48.0, 47.833333333333336)","(4.6, 5.7, 5.664965986394558)","(18.0, 25.0, 24.17391304347826)","(26.0, 46.0, 45.8)","(11.0, 13.0, 12.579136690647482)","(13.0, 16.5, 16.385416666666668)","(51.0, 85.0, 79.21052631578948)","(16.0, 22.0, 21.75)"
16-12-2022 14:06:54.293989,"(10.0, 16.0, 15.841176470588236)","(1.9, 2.08, 2.067952522255193)","(31.0, 48.0, 47.95454545454545)","(4.6, 5.7, 5.665894039735099)","(18.0, 25.0, 24.26923076923077)","(26.0, 46.0, 45.75903614457831)","(11.0, 13.0, 12.579136690647482)","(13.0, 16.5, 16.385416666666668)","(51.0, 85.0, 79.21052631578948)","(16.0, 22.0, 21.833333333333332)"
16-12-2022 14:06:55.547494,"(10.0, 16.0, 15.875)","(1.9, 2.1, 2.067952522255193)","(31.0, 48.0, 49.08571428571429)","(4.6, 5.7, 5.665666666666667)","(18.0, 25.0, 24.26923076923077)","(26.0, 46.0, 46.09836065573771)","(11.0, 13.0, 12.459876543209877)","(13.0, 16.5, 16.3125)","(51.0, 85.0, 78.52941176470588)","(16.0, 23.0, 21.77777777777778)"
16-12-2022 14:06:56.852972,"(10.0, 16.0, 15.86036036036036)","(1.9, 2.1, 2.0675964391691397)","(31.0, 50.0, 49.08571428571429)","(4.6, 5.7, 5.689954337899543)","(18.0, 25.0, 24.17391304347826)","(26.0, 48.0, 46.432432432432435)","(11.0, 12.5, 12.53305785123967)","(13.0, 16.5, 16.31645569620253)","(51.0, 85.0, 82.14285714285714)","(16.0, 22.0, 21.77777777777778)"
16-12-2022 14:06:58.131505,"(10.0, 16.0, 15.954022988505747)","(1.9, 2.06, 2.0451535836177475)","(31.0, 50.0, 49.225806451612904)","(4.6, 5.7, 5.672839506172839)","(18.0, 25.0, 24.26923076923077)","(26.0, 48.0, 46.34285714285714)","(11.0, 13.0, 12.53305785123967)","(13.0, 17.0, 16.333333333333332)","(51.0, 85.0, 82.14285714285714)","(16.0, 22.0, 21.77777777777778)"
16-12-2022 14:06:59.402271,"(10.0, 16.0, 15.955555555555556)","(1.9, 2.06, 2.04587786259542)","(31.0, 50.0, 49.172413793103445)","(4.6, 5.7, 5.663934426229508)","(18.0, 25.0, 24.095238095238095)","(26.0, 48.0, 46.215384615384615)","(11.0, 13.0, 12.53305785123967)","(13.0, 17.0, 16.393939393939394)","(51.0, 85.0, 81.66666666666667)","(16.0, 22.0, 21.77777777777778)"
16-12-2022 14:07:00.688118,"(10.0, 16.0, 15.846153846153847)","(1.9, 2.06, 2.047815384615385)","(31.0, 50.0, 49.4)","(4.6, 5.7, 5.674712643678161)","(18.0, 25.0, 24.17391304347826)","(26.0, 48.0, 46.34285714285714)","(11.0, 13.0, 12.587591240875913)","(13.0, 16.5, 16.464285714285715)","(51.0, 85.0, 82.33333333333333)","(16.0, 22.0, 21.83783783783784)"
16-12-2022 14:07:01.889534,"(10.0, 16.0, 15.897435897435898)","(1.9, 2.06, 2.047815384615385)","(31.0, 50.0, 49.2)","(4.6, 5.7, 5.6375)","(18.0, 25.0, 24.166666666666668)","(26.0, 48.0, 46.34285714285714)","(11.0, 13.0, 12.58984375)","(13.0, 16.5, 16.443181818181817)","(51.0, 85.0, 81.66666666666667)","(16.0, 22.0, 21.9375)"
16-12-2022 14:07:03.065281,"(10.0, 16.0, 15.8875)","(1.9, 2.06, 2.0588716378744807)","(31.0, 50.0, 49.139240506329116)","(4.6, 5.7, 5.6375)","(18.0, 25.0, 24.285714285714285)","(26.0, 48.0, 46.23728813559322)","(11.0, 13.0, 12.6)","(13.0, 17.0, 16.526785714285715)","(51.0, 85.0, 81.66666666666667)","(16.0, 22.0, 22.235294117647058)"
16-12-2022 14:07:04.351131,"(10.0, 16.0, 15.8875)","(1.9, 2.06, 2.0303846153846155)","(31.0, 50.0, 48.5)","(4.6, 5.7, 5.670454545454545)","(18.0, 25.0, 24.41176470588235)","(26.0, 48.0, 46.142857142857146)","(11.0, 13.0, 12.5990990990991)","(13.0, 17.0, 16.50769230769231)","(51.0, 85.0, 81.66666666666667)","(16.0, 23.0, 22.27777777777778)"
16-12-2022 14:07:05.556471,"(10.0, 16.0, 15.90625)","(1.9, 2.06, 2.0347540983606556)","(31.0, 50.0, 48.5)","(4.6, 5.8, 5.670454545454545)","(18.0, 25.0, 24.41176470588235)","(26.0, 48.0, 46.142857142857146)","(11.0, 13.0, 12.589285714285714)","(13.0, 17.0, 16.561643835616437)","(51.0, 85.0, 82.14285714285714)","(16.0, 23.0, 22.27777777777778)"
16-12-2022 14:07:06.823054,"(10.0, 16.0, 15.841463414634147)","(1.9, 2.06, 2.04279792746114)","(31.0, 50.0, 48.5)","(4.6, 5.7, 5.670212765957447)","(18.0, 25.0, 24.058823529411764)","(26.0, 48.0, 46.23728813559322)","(11.0, 13.0, 12.640845070422536)","(13.0, 17.0, 16.561643835616437)","(51.0, 85.0, 82.14285714285714)","(16.0, 23.0, 22.27777777777778)"
16-12-2022 14:07:08.157224,"(10.0, 16.0, 15.841463414634147)","(1.9, 2.06, 2.031004366812227)","(31.0, 50.0, 48.666666666666664)","(4.6, 5.7, 5.59171974522293)","(18.0, 25.0, 24.217391304347824)","(26.0, 48.0, 46.295081967213115)","(11.0, 13.0, 12.682432432432432)","(13.0, 17.0, 16.62295081967213)","(51.0, 85.0, 82.5)","(16.0, 23.0, 22.35)"
16-12-2022 14:07:09.308258,"(10.0, 16.5, 16.178571428571427)","(1.9, 2.06, 2.0373378839590446)","(31.0, 50.0, 48.666666666666664)","(4.6, 5.6, 5.566666666666666)","(18.0, 25.0, 24.28)","(26.0, 48.0, 46.10909090909091)","(11.0, 13.0, 12.729885057471265)","(13.0, 17.0, 16.838709677419356)","(51.0, 85.0, 83.46153846153847)","(16.0, 23.0, 22.45)"
16-12-2022 14:07:10.561329,"(10.0, 16.5, 16.133333333333333)","(1.9, 2.06, 2.0439408866995072)","(31.0, 50.0, 49.333333333333336)","(4.6, 5.6, 5.504597701149425)","(18.0, 25.0, 24.451612903225808)","(26.0, 48.0, 46.333333333333336)","(11.0, 13.0, 12.830578512396695)","(13.0, 17.0, 17.1)","(51.0, 85.0, 83.46153846153847)","(16.0, 23.0, 22.45)"
16-12-2022 14:07:11.801731,"(10.0, 17.0, 16.532608695652176)","(1.9, 2.06, 2.0448458149779736)","(31.0, 50.0, 49.333333333333336)","(4.6, 5.6, 5.5)","(18.0, 25.0, 23.35135135135135)","(26.0, 48.0, 46.264150943396224)","(11.0, 13.5, 12.897058823529411)","(13.0, 17.5, 17.384615384615383)","(51.0, 85.0, 77.38095238095238)","(16.0, 23.0, 22.476190476190474)"
16-12-2022 14:07:13.077220,"(10.0, 16.5, 16.476190476190474)","(1.9, 2.04, 2.028695652173913)","(31.0, 50.0, 48.36363636363637)","(4.6, 5.5, 5.496551724137931)","(18.0, 24.0, 23.28358208955224)","(26.0, 48.0, 46.32727272727273)","(11.0, 13.5, 12.912213740458014)","(13.0, 17.5, 16.90909090909091)","(51.0, 80.0, 77.10526315789474)","(16.0, 23.0, 22.476190476190474)"
16-12-2022 14:07:14.292163,"(12.0, 16.5, 16.294117647058822)","(1.85, 2.08, 2.0457971014492755)","(31.0, 50.0, 48.36363636363637)","(4.8, 5.5, 5.484615384615385)","(18.0, 24.0, 23.314285714285713)","(26.0, 48.0, 46.357142857142854)","(11.0, 13.5, 12.89455782312925)","(13.0, 17.0, 16.916666666666668)","(51.0, 80.0, 77.10526315789474)","(16.0, 23.0, 22.5)"
16-12-2022 14:07:15.546632,"(12.0, 16.5, 16.294117647058822)","(1.85, 2.08, 2.052093023255814)","(31.0, 50.0, 48.36363636363637)","(4.8, 5.5, 5.484615384615385)","(18.0, 24.0, 23.314285714285713)","(26.0, 48.0, 46.3859649122807)","(11.0, 13.5, 12.94927536231884)","(13.0, 17.0, 16.823529411764707)","(51.0, 80.0, 77.25)","(16.0, 23.0, 22.585365853658537)"
16-12-2022 14:07:16.858033,"(12.0, 16.5, 16.33823529411765)","(1.85, 2.08, 2.0582178217821783)","(31.0, 50.0, 48.5)","(4.8, 5.5, 5.487804878048781)","(18.0, 24.0, 23.364864864864863)","(26.0, 48.0, 46.41379310344828)","(11.0, 13.0, 13.039473684210526)","(13.0, 17.0, 17.075757575757574)","(51.0, 80.0, 77.38095238095238)","(16.0, 23.0, 22.613636363636363)"
16-12-2022 14:07:18.130820,"(12.0, 17.0, 16.346666666666668)","(1.85, 2.02, 2.013333333333333)","(31.0, 50.0, 48.5)","(4.8, 5.5, 5.487804878048781)","(18.0, 24.0, 23.364864864864863)","(26.0, 48.0, 46.41379310344828)","(11.0, 13.5, 13.042857142857143)","(13.0, 17.5, 17.117021276595743)","(51.0, 80.0, 78.125)","(16.0, 23.0, 22.564102564102566)"
16-12-2022 14:07:19.384939,"(12.0, 17.0, 16.265625)","(1.85, 2.02, 2.016785714285714)","(31.0, 50.0, 49.714285714285715)","(4.8, 5.6, 5.448)","(18.0, 24.0, 23.22222222222222)","(26.0, 48.0, 46.43636363636364)","(11.0, 13.5, 13.03448275862069)","(13.0, 17.5, 17.00877192982456)","(51.0, 90.0, 78.125)","(16.0, 23.0, 22.564102564102566)"
16-12-2022 14:07:20.657672,"(12.0, 17.0, 16.265625)","(1.85, 2.04, 2.0201777777777776)","(31.0, 50.0, 49.5)","(4.8, 5.5, 5.4541176470588235)","(18.0, 24.0, 23.142857142857142)","(26.0, 48.0, 46.43636363636364)","(11.0, 13.5, 13.044776119402986)","(13.0, 17.5, 17.117021276595743)","(51.0, 90.0, 78.125)","(16.0, 23.0, 22.564102564102566)"
16-12-2022 14:07:21.928105,"(12.0, 17.0, 16.35)","(1.85, 2.04, 2.0097391304347827)","(31.0, 50.0, 49.627906976744185)","(4.8, 5.5, 5.474172185430463)","(18.0, 24.0, 23.24137931034483)","(26.0, 48.0, 46.46511627906977)","(11.0, 13.5, 13.155172413793103)","(13.0, 17.5, 17.117021276595743)","(51.0, 90.0, 78.125)","(16.0, 23.0, 23.67816091954023)"
16-12-2022 14:07:23.210835,"(12.0, 17.0, 16.36842105263158)","(1.85, 2.02, 1.9855445544554455)","(31.0, 50.0, 49.627906976744185)","(4.8, 5.6, 5.476315789473684)","(18.0, 24.0, 23.304347826086957)","(26.0, 48.0, 46.5)","(11.0, 13.5, 13.346153846153847)","(13.0, 17.5, 17.117021276595743)","(51.0, 90.0, 78.125)","(16.0, 24.0, 23.67816091954023)"
16-12-2022 14:07:24.467312,"(12.0, 17.0, 16.41176470588235)","(1.85, 2.02, 1.9720224719101123)","(31.0, 50.0, 49.0)","(4.8, 5.6, 5.629787234042554)","(18.0, 24.0, 23.697674418604652)","(26.0, 48.0, 47.84615384615385)","(11.0, 13.5, 13.826086956521738)","(13.0, 17.5, 17.34375)","(51.0, 90.0, 79.03846153846153)","(16.0, 24.0, 24.96969696969697)"
16-12-2022 14:07:25.664860,"(12.0, 17.0, 16.837209302325583)","(1.85, 1.99, 1.9720224719101123)","(31.0, 50.0, 57.0)","(4.8, 5.8, 5.733333333333333)","(18.0, 26.0, 26.333333333333336)","(26.0, 48.0, 57.0)","(11.0, 14.0, 18.38095238095238)","(13.0, 18.0, 20.666666666666664)","(51.0, 90.0, 98.0)","(16.0, 25.0, 19.25)"
16-12-2022 14:07:26.903225,"(12.0, 22.0, 21.407407407407405)","(1.85, 2.24, 2.043846153846154)","(31.0, 80.0, 57.0)","(4.8, 6.0, 5.733333333333333)","(18.0, 32.0, 29.166666666666668)","(26.0, 80.0, 57.0)","(11.0, 20.0, 15.333333333333334)","(13.0, 21.0, 20.666666666666664)","(51.0, 170.0, 103.33333333333334)","(16.0, 32.0, 26.9)"
16-12-2022 14:07:28.149427,"(12.0, 22.0, 21.407407407407405)","(1.85, 2.24, 2.232380952380953)","(31.0, 80.0, 57.0)","(4.8, 6.0, 4.342622950819672)","(18.0, 32.0, 29.166666666666668)","(26.0, 80.0, 57.0)","(11.0, 20.0, 13.25)","(13.0, 21.0, 20.666666666666664)","(51.0, 130.0, 110.0)","(16.0, 32.0, 26.666666666666668)"
16-12-2022 14:07:29.360876,"(12.0, 22.0, 21.407407407407405)","(1.85, 2.5, 2.3845)","(31.0, 80.0, 57.0)","(4.8, 5.1, 4.343333333333333)","(18.0, 32.0, 29.166666666666668)","(26.0, 80.0, 57.0)","(11.0, 13.5, 13.25)","(13.0, 21.0, 20.666666666666664)","(51.0, 140.0, 103.33333333333334)","(16.0, 30.0, 26.0)"
16-12-2022 14:07:30.514131,"(12.0, 22.0, 21.418181818181818)","(1.85, 2.16, 2.135294117647059)","(31.0, 80.0, 57.0)","(4.8, 5.1, 4.333755274261603)","(18.0, 32.0, 29.166666666666668)","(26.0, 80.0, 57.0)","(11.0, 13.5, 13.333333333333334)","(13.0, 21.0, 20.666666666666664)","(51.0, 130.0, 103.33333333333334)","(16.0, 30.0, 26.0)"
16-12-2022 14:07:31.664989,"(12.0, 22.0, 21.418181818181818)","(1.85, 2.02, 2.013529411764706)","(31.0, 80.0, 57.0)","(4.8, 5.1, 4.333755274261603)","(18.0, 32.0, 29.166666666666668)","(26.0, 80.0, 57.0)","(11.0, 13.5, 13.333333333333334)","(13.0, 21.0, 20.666666666666664)","(51.0, 130.0, 110.0)","(16.0, 30.0, 26.0)"
