,Handsome Alert,What A Nose,Haras Rusty,Downpipe,Summer Holiday,Aerobic System,Betty Jo,Frostbite Hux
04-01-2023 14:24:31.543778,"(3.4, 4.7, 4.684210526315789)","(101.0, 330.0, 320.7142857142857)","(1.8, 1.99, 1.9802307692307692)","(3.5, 4.2, 4.188888888888889)","(91.0, 250.0, 205.55555555555554)","(26.0, 55.0, 53.875)","(101.0, 630.0, 530.0)","(31.0, 90.0, 82.85714285714286)"
04-01-2023 14:24:32.665761,"(3.4, 4.8, 4.693877551020408)","(101.0, 330.0, 317.0)","(1.8, 1.98, 1.9617204301075268)","(3.5, 4.3, 4.214893617021277)","(91.0, 250.0, 205.55555555555554)","(26.0, 55.0, 52.75)","(101.0, 550.0, 530.0)","(31.0, 90.0, 82.85714285714286)"
04-01-2023 14:24:33.811642,"(3.4, 4.8, 4.681818181818182)","(101.0, 330.0, 315.55555555555554)","(1.8, 1.98, 1.9608988764044943)","(3.5, 4.3, 4.214893617021277)","(91.0, 250.0, 205.55555555555554)","(26.0, 55.0, 54.0)","(101.0, 550.0, 530.0)","(31.0, 90.0, 83.47826086956522)"
04-01-2023 14:24:35.047234,"(3.4, 4.8, 4.681818181818182)","(101.0, 330.0, 308.33333333333337)","(1.8, 1.97, 1.963125)","(3.5, 4.3, 4.223076923076923)","(91.0, 250.0, 210.0)","(26.0, 55.0, 54.18181818181818)","(101.0, 550.0, 531.25)","(31.0, 90.0, 85.0)"
04-01-2023 14:24:36.251857,"(3.4, 4.8, 4.718367346938775)","(101.0, 330.0, 320.7142857142857)","(1.8, 1.97, 1.96625)","(3.5, 4.3, 4.133333333333333)","(91.0, 250.0, 210.0)","(26.0, 55.0, 54.4375)","(101.0, 550.0, 531.25)","(31.0, 90.0, 84.64285714285714)"
04-01-2023 14:24:37.525862,"(3.4, 4.8, 4.79)","(101.0, 330.0, 320.0)","(1.8, 1.97, 1.9667999999999999)","(3.5, 4.2, 4.133333333333333)","(91.0, 250.0, 226.0)","(26.0, 55.0, 54.4375)","(101.0, 550.0, 531.25)","(31.0, 90.0, 84.64285714285714)"
04-01-2023 14:24:38.734162,"(3.4, 4.8, 4.7785714285714285)","(101.0, 330.0, 320.0)","(1.8, 1.97, 1.968)","(3.5, 4.2, 4.13235294117647)","(91.0, 250.0, 220.5263157894737)","(26.0, 55.0, 54.30769230769231)","(101.0, 550.0, 530.0)","(31.0, 90.0, 83.47826086956522)"
04-01-2023 14:24:39.938962,"(3.4, 4.9, 4.75)","(101.0, 330.0, 308.33333333333337)","(1.8, 1.97, 1.967090909090909)","(3.5, 4.2, 4.13235294117647)","(91.0, 250.0, 220.5263157894737)","(26.0, 55.0, 54.30769230769231)","(101.0, 550.0, 530.0)","(31.0, 90.0, 83.47826086956522)"
04-01-2023 14:24:41.194076,"(3.4, 4.9, 4.785714285714286)","(101.0, 330.0, 320.0)","(1.8, 1.97, 1.966640625)","(3.5, 4.2, 4.136)","(91.0, 250.0, 223.33333333333331)","(26.0, 55.0, 54.4375)","(101.0, 550.0, 531.25)","(31.0, 90.0, 84.64285714285714)"
04-01-2023 14:24:42.349766,"(3.4, 4.9, 4.815555555555556)","(101.0, 330.0, 320.0)","(1.8, 1.98, 1.9651127819548873)","(3.5, 4.2, 4.125663716814159)","(91.0, 250.0, 223.33333333333331)","(26.0, 55.0, 57.0)","(101.0, 550.0, 531.25)","(31.0, 90.0, 84.64285714285714)"
04-01-2023 14:24:43.452482,"(3.4, 4.9, 4.8136363636363635)","(101.0, 330.0, 320.0)","(1.8, 1.98, 1.9651127819548873)","(3.5, 4.2, 4.125663716814159)","(91.0, 250.0, 230.0)","(26.0, 60.0, 58.36363636363636)","(101.0, 550.0, 531.25)","(31.0, 90.0, 84.82758620689656)"
04-01-2023 14:24:44.537914,"(3.4, 4.9, 4.821951219512195)","(101.0, 330.0, 320.7142857142857)","(1.8, 1.98, 1.9642857142857142)","(3.5, 4.2, 4.124369747899159)","(91.0, 250.0, 228.46153846153845)","(26.0, 60.0, 58.36363636363636)","(101.0, 550.0, 530.0)","(31.0, 90.0, 83.18181818181819)"
04-01-2023 14:24:45.653329,"(3.4, 4.9, 4.811111111111112)","(101.0, 330.0, 318.1818181818182)","(1.8, 1.98, 1.9692972972972973)","(3.5, 4.2, 4.116)","(91.0, 250.0, 235.625)","(26.0, 60.0, 53.76470588235294)","(101.0, 550.0, 436.6666666666667)","(31.0, 90.0, 82.85714285714286)"
04-01-2023 14:24:46.883332,"(3.4, 4.8, 4.796428571428571)","(101.0, 330.0, 265.0)","(1.8, 1.98, 1.9616666666666667)","(3.5, 4.2, 4.116)","(91.0, 240.0, 235.625)","(26.0, 55.0, 58.0)","(101.0, 450.0, 530.0)","(31.0, 90.0, 82.85714285714286)"
04-01-2023 14:24:48.068132,"(3.4, 4.9, 4.825581395348838)","(101.0, 330.0, 265.0)","(1.8, 1.98, 1.9632)","(3.5, 4.2, 4.1158730158730155)","(91.0, 240.0, 236.11111111111111)","(26.0, 60.0, 53.89473684210526)","(101.0, 550.0, 531.25)","(31.0, 90.0, 84.82758620689656)"
04-01-2023 14:24:49.220202,"(3.4, 4.9, 4.808695652173913)","(101.0, 320.0, 286.6666666666667)","(1.8, 1.98, 1.9677777777777778)","(3.5, 4.2, 4.118348623853211)","(91.0, 240.0, 236.11111111111111)","(26.0, 55.0, 54.416666666666664)","(101.0, 550.0, 531.25)","(31.0, 90.0, 84.82758620689656)"
04-01-2023 14:24:50.388103,"(3.4, 4.9, 4.792592592592593)","(101.0, 320.0, 286.6666666666667)","(1.8, 1.98, 1.9695238095238095)","(3.5, 4.2, 4.1678832116788325)","(91.0, 240.0, 236.11111111111111)","(26.0, 55.0, 54.416666666666664)","(101.0, 550.0, 531.25)","(31.0, 90.0, 84.64285714285714)"
04-01-2023 14:24:51.518986,"(3.4, 4.9, 4.786206896551724)","(101.0, 320.0, 284.70588235294116)","(1.8, 1.98, 1.9615384615384615)","(3.5, 4.2, 4.177952755905512)","(91.0, 240.0, 235.625)","(26.0, 55.0, 54.3)","(101.0, 550.0, 520.6666666666666)","(31.0, 90.0, 83.5)"
04-01-2023 14:24:52.719110,"(3.4, 4.9, 4.764516129032258)","(101.0, 320.0, 260.0)","(1.8, 1.98, 1.968888888888889)","(3.5, 4.2, 4.222368421052631)","(91.0, 240.0, 236.11111111111111)","(26.0, 55.0, 54.36363636363636)","(101.0, 540.0, 521.875)","(31.0, 85.0, 82.8125)"
04-01-2023 14:24:53.893527,"(3.4, 4.9, 4.760606060606061)","(101.0, 320.0, 228.33333333333334)","(1.8, 1.98, 1.9528125)","(3.5, 4.3, 4.232258064516129)","(91.0, 240.0, 236.11111111111111)","(26.0, 55.0, 52.083333333333336)","(101.0, 540.0, 521.875)","(31.0, 85.0, 83.65853658536585)"
04-01-2023 14:24:55.063919,"(3.4, 4.9, 4.752459016393443)","(101.0, 320.0, 284.70588235294116)","(1.8, 1.96, 1.9526027397260273)","(3.5, 4.3, 4.233898305084746)","(91.0, 240.0, 227.0)","(26.0, 55.0, 52.5)","(101.0, 540.0, 523.8888888888889)","(31.0, 85.0, 84.18604651162791)"
04-01-2023 14:24:56.270944,"(3.4, 4.9, 4.765671641791045)","(101.0, 320.0, 288.42105263157896)","(1.8, 1.96, 1.9427027027027026)","(3.5, 4.3, 4.2377358490566035)","(91.0, 230.0, 226.8421052631579)","(26.0, 55.0, 52.5)","(101.0, 540.0, 523.8888888888889)","(31.0, 85.0, 84.20454545454545)"
04-01-2023 14:24:57.427907,"(3.4, 4.9, 4.765671641791045)","(101.0, 320.0, 288.42105263157896)","(1.8, 1.95, 1.9427027027027026)","(3.5, 4.3, 4.2377358490566035)","(91.0, 230.0, 226.8421052631579)","(26.0, 55.0, 52.5)","(101.0, 540.0, 505.0)","(31.0, 85.0, 84.20454545454545)"
04-01-2023 14:24:58.596797,"(3.4, 4.9, 4.754945054945055)","(101.0, 310.0, 285.55555555555554)","(1.8, 1.94, 1.9383333333333332)","(3.5, 4.3, 4.246774193548387)","(91.0, 230.0, 226.66666666666669)","(26.0, 55.0, 51.81818181818182)","(101.0, 520.0, 496.3636363636364)","(31.0, 85.0, 84.02777777777777)"
04-01-2023 14:24:59.784712,"(3.4, 4.9, 4.74)","(101.0, 310.0, 280.66666666666663)","(1.8, 1.94, 1.9397560975609756)","(3.5, 4.3, 4.236538461538462)","(91.0, 230.0, 223.33333333333331)","(26.0, 55.0, 51.81818181818182)","(101.0, 520.0, 467.69230769230774)","(31.0, 85.0, 84.02777777777777)"
04-01-2023 14:25:00.942547,"(3.4, 4.9, 4.725287356321839)","(101.0, 310.0, 280.66666666666663)","(1.8, 1.94, 1.93)","(3.5, 4.3, 4.253846153846154)","(91.0, 250.0, 226.66666666666669)","(26.0, 55.0, 53.25)","(101.0, 530.0, 501.42857142857144)","(31.0, 85.0, 84.20454545454545)"
04-01-2023 14:25:02.137317,"(3.4, 4.9, 4.772164948453608)","(101.0, 310.0, 281.0526315789474)","(1.8, 1.93, 1.9329166666666666)","(3.5, 4.3, 4.341333333333333)","(91.0, 250.0, 226.66666666666669)","(26.0, 55.0, 53.25)","(101.0, 520.0, 501.42857142857144)","(31.0, 85.0, 84.20454545454545)"
04-01-2023 14:25:03.537039,"(3.4, 4.9, 4.74186046511628)","(101.0, 310.0, 281.0526315789474)","(1.75, 1.94, 1.923877551020408)","(3.5, 4.4, 4.347252747252747)","(91.0, 250.0, 226.66666666666669)","(26.0, 55.0, 53.25)","(101.0, 520.0, 501.42857142857144)","(31.0, 85.0, 84.16666666666667)"
04-01-2023 14:25:05.023552,"(3.4, 4.9, 4.7325)","(101.0, 310.0, 275.625)","(1.75, 1.93, 1.924222222222222)","(3.5, 4.4, 4.348314606741573)","(91.0, 250.0, 224.54545454545456)","(26.0, 55.0, 52.666666666666664)","(101.0, 520.0, 498.33333333333337)","(31.0, 85.0, 84.02777777777777)"
04-01-2023 14:25:06.269468,"(3.4, 4.9, 4.7325)","(101.0, 310.0, 277.6470588235294)","(1.75, 1.93, 1.924222222222222)","(3.5, 4.4, 4.348314606741573)","(91.0, 250.0, 235.88235294117646)","(26.0, 55.0, 52.666666666666664)","(101.0, 520.0, 498.33333333333337)","(31.0, 85.0, 84.05405405405405)"
04-01-2023 14:25:07.539610,"(3.4, 4.9, 4.7325)","(101.0, 310.0, 277.6470588235294)","(1.75, 1.93, 1.9219191919191918)","(3.5, 4.4, 4.356578947368421)","(91.0, 240.0, 236.31578947368422)","(26.0, 55.0, 53.25)","(101.0, 520.0, 501.42857142857144)","(31.0, 85.0, 84.16666666666667)"
04-01-2023 14:25:08.791770,"(3.5, 4.9, 4.745569620253165)","(101.0, 310.0, 292.3076923076923)","(1.75, 1.92, 1.9142857142857141)","(3.5, 4.4, 4.356578947368421)","(91.0, 240.0, 236.31578947368422)","(26.0, 55.0, 53.25)","(101.0, 520.0, 501.42857142857144)","(31.0, 85.0, 84.16666666666667)"
04-01-2023 14:25:10.097449,"(3.5, 4.9, 4.748)","(101.0, 300.0, 292.3076923076923)","(1.75, 1.93, 1.9095774647887322)","(3.5, 4.4, 4.356578947368421)","(91.0, 240.0, 236.31578947368422)","(26.0, 55.0, 53.25)","(101.0, 520.0, 501.42857142857144)","(31.0, 85.0, 84.74358974358974)"
04-01-2023 14:25:11.354720,"(3.5, 4.9, 4.773684210526316)","(101.0, 300.0, 280.0)","(1.75, 1.91, 1.895135135135135)","(3.5, 4.4, 4.369724770642202)","(91.0, 240.0, 235.625)","(26.0, 55.0, 52.0)","(101.0, 520.0, 422.0)","(31.0, 85.0, 92.5)"
04-01-2023 14:25:12.564515,"(3.5, 4.9, 4.836842105263158)","(101.0, 300.0, 280.0)","(1.75, 1.9, 1.9039830508474576)","(3.5, 4.4, 4.395555555555556)","(91.0, 240.0, 235.625)","(26.0, 55.0, 53.125)","(101.0, 440.0, 414.2857142857143)","(31.0, 95.0, 91.44736842105263)"
04-01-2023 14:25:13.795846,"(3.5, 4.9, 4.825)","(101.0, 300.0, 280.0)","(1.75, 1.92, 1.909186046511628)","(3.5, 4.4, 4.437931034482759)","(91.0, 240.0, 236.11111111111111)","(26.0, 55.0, 53.44444444444444)","(101.0, 440.0, 423.0)","(31.0, 95.0, 92.0)"
04-01-2023 14:25:15.023933,"(3.5, 4.7, 4.678260869565217)","(101.0, 300.0, 287.5)","(1.75, 1.92, 1.923)","(3.5, 4.5, 4.438461538461539)","(91.0, 240.0, 236.11111111111111)","(26.0, 55.0, 53.44444444444444)","(101.0, 440.0, 423.0)","(31.0, 95.0, 92.06521739130434)"
04-01-2023 14:25:16.279196,"(3.5, 4.7, 4.655882352941177)","(101.0, 300.0, 287.5)","(1.75, 1.93, 1.9166666666666665)","(3.5, 4.5, 4.42967032967033)","(91.0, 240.0, 236.11111111111111)","(26.0, 55.0, 53.44444444444444)","(101.0, 440.0, 423.0)","(31.0, 95.0, 92.06521739130434)"
04-01-2023 14:25:17.539250,"(3.5, 4.7, 4.631818181818182)","(101.0, 300.0, 280.0)","(1.75, 1.93, 1.9196)","(3.5, 4.5, 4.4372549019607845)","(91.0, 240.0, 235.625)","(26.0, 55.0, 52.666666666666664)","(101.0, 440.0, 406.0)","(31.0, 95.0, 91.44736842105263)"
04-01-2023 14:25:18.761054,"(3.5, 4.7, 4.65)","(101.0, 300.0, 280.0)","(1.75, 1.94, 1.9346666666666665)","(3.5, 4.5, 4.45)","(91.0, 240.0, 235.625)","(26.0, 55.0, 53.6)","(101.0, 440.0, 406.0)","(31.0, 95.0, 91.53846153846153)"
04-01-2023 14:25:20.012178,"(3.5, 4.6, 4.546153846153846)","(101.0, 300.0, 280.0)","(1.75, 1.94, 1.9392)","(3.5, 4.5, 4.445238095238095)","(91.0, 240.0, 235.625)","(26.0, 55.0, 57.714285714285715)","(101.0, 440.0, 406.0)","(31.0, 95.0, 91.53846153846153)"
04-01-2023 14:25:21.335910,"(3.5, 4.7, 4.5095238095238095)","(101.0, 300.0, 285.7142857142857)","(1.75, 1.95, 1.9408333333333332)","(3.5, 4.5, 4.446341463414634)","(91.0, 240.0, 236.11111111111111)","(26.0, 65.0, 58.57142857142857)","(101.0, 440.0, 430.0)","(31.0, 95.0, 91.93181818181819)"
04-01-2023 14:25:22.585538,"(3.5, 4.7, 4.584)","(101.0, 300.0, 285.7142857142857)","(1.75, 1.95, 1.9278688524590164)","(3.5, 4.5, 4.514)","(91.0, 240.0, 237.08333333333331)","(26.0, 65.0, 58.57142857142857)","(101.0, 440.0, 430.0)","(31.0, 95.0, 91.93181818181819)"
04-01-2023 14:25:23.879882,"(3.5, 4.6, 4.576623376623377)","(101.0, 300.0, 280.0)","(1.7, 1.95, 1.9318518518518517)","(3.6, 4.6, 4.515909090909091)","(91.0, 240.0, 236.8181818181818)","(26.0, 65.0, 58.57142857142857)","(101.0, 440.0, 428.6666666666667)","(31.0, 95.0, 91.53846153846153)"
04-01-2023 14:25:25.385224,"(3.5, 4.6, 4.540909090909091)","(101.0, 300.0, 280.0)","(1.7, 1.94, 1.9249999999999998)","(3.6, 4.6, 4.508695652173913)","(91.0, 240.0, 236.8181818181818)","(26.0, 65.0, 58.57142857142857)","(101.0, 440.0, 428.6666666666667)","(31.0, 95.0, 91.53846153846153)"
04-01-2023 14:25:26.837940,"(3.5, 4.7, 4.540909090909091)","(101.0, 300.0, 280.0)","(1.7, 1.94, 1.919)","(3.6, 4.6, 4.5473684210526315)","(91.0, 240.0, 237.08333333333331)","(26.0, 65.0, 59.705882352941174)","(101.0, 440.0, 408.46153846153845)","(31.0, 95.0, 92.0)"
04-01-2023 14:25:28.067950,"(3.5, 4.7, 4.55)","(101.0, 300.0, 287.5)","(1.7, 1.93, 1.912950819672131)","(3.6, 4.6, 4.574999999999999)","(91.0, 240.0, 237.08333333333331)","(26.0, 65.0, 57.5)","(101.0, 420.0, 408.46153846153845)","(31.0, 95.0, 92.06521739130434)"
04-01-2023 14:25:29.275520,"(3.5, 4.6, 4.55)","(101.0, 300.0, 246.66666666666669)","(1.7, 1.93, 1.9575)","(3.6, 4.6, 4.573529411764706)","(91.0, 240.0, 219.28571428571428)","(26.0, 65.0, 57.5)","(101.0, 420.0, 390.0)","(31.0, 95.0, 92.06521739130434)"
04-01-2023 14:25:30.510401,"(3.5, 4.5, 4.434671532846716)","(101.0, 310.0, 253.75)","(1.7, 1.96, 1.9505263157894737)","(3.6, 4.6, 4.573529411764706)","(91.0, 230.0, 218.46153846153845)","(26.0, 60.0, 55.833333333333336)","(101.0, 410.0, 386.66666666666663)","(31.0, 95.0, 91.44736842105263)"
04-01-2023 14:25:31.749818,"(3.5, 4.5, 4.434671532846716)","(101.0, 310.0, 253.75)","(1.7, 1.96, 1.9541935483870967)","(3.6, 4.6, 4.573529411764706)","(91.0, 230.0, 216.66666666666669)","(26.0, 60.0, 55.833333333333336)","(101.0, 410.0, 379.09090909090907)","(31.0, 95.0, 91.44736842105263)"
04-01-2023 14:25:33.022918,"(3.5, 4.5, 4.486363636363636)","(101.0, 310.0, 287.5)","(1.7, 1.96, 1.9504761904761905)","(3.6, 4.6, 4.586206896551724)","(91.0, 230.0, 216.66666666666669)","(26.0, 60.0, 54.44444444444444)","(101.0, 390.0, 379.09090909090907)","(31.0, 95.0, 91.44736842105263)"
04-01-2023 14:25:34.223905,"(3.5, 4.5, 4.461176470588235)","(101.0, 220.0, 218.57142857142858)","(1.7, 1.96, 1.9565714285714286)","(3.6, 4.6, 4.586206896551724)","(91.0, 230.0, 220.4)","(26.0, 60.0, 55.714285714285715)","(101.0, 390.0, 379.09090909090907)","(31.0, 95.0, 91.44736842105263)"
04-01-2023 14:25:35.461526,"(3.5, 4.5, 4.461176470588235)","(101.0, 220.0, 218.57142857142858)","(1.7, 1.96, 1.9580434782608696)","(3.6, 4.6, 4.551724137931035)","(91.0, 230.0, 228.8)","(26.0, 60.0, 55.714285714285715)","(101.0, 390.0, 379.09090909090907)","(31.0, 95.0, 91.44736842105263)"
04-01-2023 14:25:36.618174,"(3.5, 4.5, 4.461176470588235)","(101.0, 220.0, 218.57142857142858)","(1.7, 1.96, 1.9580434782608696)","(3.7, 4.6, 4.551724137931035)","(91.0, 240.0, 228.8)","(26.0, 60.0, 55.714285714285715)","(101.0, 390.0, 424.54545454545456)","(31.0, 95.0, 91.44736842105263)"
04-01-2023 14:25:37.812690,"(3.5, 4.4, 4.32962962962963)","(101.0, 220.0, 251.53846153846155)","(1.7, 1.97, 1.9773333333333334)","(3.7, 4.6, 4.578947368421052)","(91.0, 240.0, 228.8)","(26.0, 60.0, 55.714285714285715)","(101.0, 440.0, 424.54545454545456)","(31.0, 95.0, 91.44736842105263)"
04-01-2023 14:25:38.997503,"(3.5, 4.4, 4.321153846153846)","(101.0, 300.0, 251.53846153846155)","(1.7, 1.98, 1.9785714285714286)","(3.7, 4.6, 4.578947368421052)","(91.0, 240.0, 228.8)","(26.0, 60.0, 55.714285714285715)","(101.0, 440.0, 424.54545454545456)","(31.0, 95.0, 91.44736842105263)"
04-01-2023 14:25:40.147067,"(3.5, 4.4, 4.364705882352942)","(101.0, 290.0, 278.57142857142856)","(1.7, 1.98, 1.9788059701492537)","(3.7, 4.6, 4.578947368421052)","(91.0, 240.0, 228.8)","(26.0, 60.0, 55.714285714285715)","(101.0, 440.0, 424.54545454545456)","(31.0, 95.0, 91.44736842105263)"
04-01-2023 14:25:41.304401,"(3.5, 4.4, 4.37)","(101.0, 290.0, 278.57142857142856)","(1.7, 1.98, 1.9768085106382978)","(3.7, 4.6, 4.583333333333333)","(91.0, 240.0, 228.8)","(26.0, 60.0, 55.714285714285715)","(101.0, 440.0, 424.54545454545456)","(31.0, 95.0, 91.44736842105263)"
04-01-2023 14:25:42.426745,"(3.5, 4.3, 4.240860215053764)","(101.0, 290.0, 278.57142857142856)","(1.7, 1.98, 1.9827884615384614)","(3.7, 4.6, 4.534586466165414)","(91.0, 240.0, 228.8)","(26.0, 60.0, 55.714285714285715)","(101.0, 440.0, 424.54545454545456)","(31.0, 95.0, 92.79411764705883)"
04-01-2023 14:25:43.558105,"(3.5, 4.3, 4.225510204081632)","(101.0, 290.0, 278.57142857142856)","(1.7, 1.99, 1.9871232876712328)","(3.7, 4.7, 4.535658914728682)","(91.0, 240.0, 228.8)","(26.0, 60.0, 55.714285714285715)","(101.0, 440.0, 424.54545454545456)","(31.0, 95.0, 92.79411764705883)"
04-01-2023 14:25:44.711833,"(3.5, 4.3, 4.220430107526882)","(101.0, 290.0, 278.57142857142856)","(1.7, 1.99, 1.996)","(3.7, 4.7, 4.524590163934426)","(91.0, 240.0, 228.8)","(26.0, 60.0, 55.714285714285715)","(101.0, 440.0, 424.54545454545456)","(31.0, 95.0, 92.79411764705883)"
04-01-2023 14:25:45.874530,"(3.5, 4.3, 4.256)","(101.0, 290.0, 278.57142857142856)","(1.7, 2.0, 1.996)","(3.7, 4.7, 4.524590163934426)","(91.0, 240.0, 228.8)","(26.0, 60.0, 55.714285714285715)","(101.0, 440.0, 424.54545454545456)","(31.0, 95.0, 92.79411764705883)"
04-01-2023 14:25:47.062200,"(3.5, 4.3, 4.256)","(101.0, 290.0, 278.57142857142856)","(1.7, 2.0, 1.9973333333333334)","(3.7, 4.7, 4.524590163934426)","(91.0, 240.0, 228.8)","(26.0, 60.0, 55.714285714285715)","(101.0, 440.0, 360.90909090909093)","(31.0, 95.0, 92.79411764705883)"
04-01-2023 14:25:48.236956,"(3.5, 4.3, 4.256)","(101.0, 290.0, 278.57142857142856)","(1.7, 2.0, 1.9841379310344827)","(3.7, 4.7, 4.56)","(91.0, 240.0, 228.8)","(26.0, 60.0, 55.714285714285715)","(101.0, 370.0, 360.90909090909093)","(31.0, 95.0, 92.79411764705883)"
04-01-2023 14:25:49.412329,"(3.4, 4.3, 4.2214285714285715)","(101.0, 290.0, 278.57142857142856)","(1.7, 2.02, 1.9841379310344827)","(3.7, 4.6, 4.524590163934426)","(91.0, 240.0, 228.8)","(26.0, 60.0, 55.714285714285715)","(101.0, 370.0, 360.90909090909093)","(31.0, 95.0, 92.79411764705883)"
04-01-2023 14:25:50.477218,"(3.4, 4.3, 4.2405405405405405)","(101.0, 290.0, 278.57142857142856)","(1.7, 2.0, 1.993125)","(3.7, 4.7, 4.535384615384616)","(91.0, 240.0, 228.8)","(26.0, 60.0, 55.714285714285715)","(101.0, 370.0, 360.90909090909093)","(31.0, 95.0, 92.79411764705883)"
04-01-2023 14:25:51.906408,"(3.4, 4.3, 4.23)","(101.0, 290.0, 281.1111111111111)","(1.7, 2.0, 1.993125)","(3.7, 4.7, 4.535384615384616)","(91.0, 240.0, 236.8181818181818)","(26.0, 60.0, 55.714285714285715)","(101.0, 370.0, 424.54545454545456)","(31.0, 95.0, 92.79411764705883)"
04-01-2023 14:25:53.466523,"(3.4, 4.3, 4.214634146341464)","(101.0, 290.0, 281.1111111111111)","(1.7, 2.0, 1.9990804597701148)","(3.7, 4.7, 4.569696969696969)","(91.0, 240.0, 236.8181818181818)","(26.0, 60.0, 55.714285714285715)","(101.0, 440.0, 424.54545454545456)","(31.0, 95.0, 92.79411764705883)"
04-01-2023 14:25:54.632664,"(3.4, 4.3, 4.214634146341464)","(101.0, 290.0, 247.64705882352942)","(1.7, 2.02, 1.9656521739130435)","(3.7, 4.6, 4.534328358208955)","(91.0, 240.0, 236.8181818181818)","(26.0, 60.0, 55.714285714285715)","(101.0, 440.0, 425.8333333333333)","(31.0, 95.0, 92.79411764705883)"
04-01-2023 14:25:55.893954,"(3.4, 4.3, 4.2560975609756095)","(101.0, 280.0, 242.94117647058823)","(1.7, 1.98, 1.9666666666666666)","(3.7, 4.7, 4.537096774193548)","(91.0, 240.0, 236.8181818181818)","(26.0, 60.0, 55.714285714285715)","(101.0, 440.0, 425.8333333333333)","(31.0, 95.0, 92.79411764705883)"
04-01-2023 14:25:57.109604,"(3.4, 4.3, 4.241935483870968)","(101.0, 280.0, 242.94117647058823)","(1.7, 1.98, 1.9666666666666666)","(3.7, 4.7, 4.5414414414414415)","(91.0, 240.0, 236.8181818181818)","(26.0, 60.0, 55.38461538461539)","(101.0, 440.0, 380.0)","(31.0, 95.0, 92.79411764705883)"
04-01-2023 14:25:58.334037,"(3.4, 4.3, 4.241935483870968)","(101.0, 280.0, 242.94117647058823)","(1.7, 1.97, 1.9542857142857142)","(3.7, 4.7, 4.626050420168067)","(91.0, 240.0, 236.8181818181818)","(26.0, 60.0, 48.72727272727273)","(101.0, 390.0, 380.0)","(31.0, 95.0, 92.79411764705883)"
04-01-2023 14:25:59.532594,"(3.4, 4.3, 4.251351351351351)","(101.0, 280.0, 242.94117647058823)","(1.7, 1.96, 1.9683783783783784)","(3.7, 4.7, 4.632911392405063)","(91.0, 240.0, 236.8181818181818)","(26.0, 50.0, 48.21052631578947)","(101.0, 390.0, 380.0)","(31.0, 95.0, 92.79411764705883)"
04-01-2023 14:26:00.745102,"(3.4, 4.3, 4.247058823529412)","(101.0, 280.0, 242.94117647058823)","(1.7, 1.97, 1.9684931506849315)","(3.7, 4.7, 4.632911392405063)","(91.0, 240.0, 236.8181818181818)","(26.0, 50.0, 48.333333333333336)","(101.0, 390.0, 380.0)","(31.0, 95.0, 90.875)"
04-01-2023 14:26:01.990964,"(3.4, 4.3, 4.247058823529412)","(101.0, 280.0, 242.94117647058823)","(1.7, 1.97, 1.9693233082706767)","(3.7, 4.7, 4.633333333333333)","(91.0, 240.0, 218.46153846153845)","(26.0, 50.0, 46.57142857142857)","(101.0, 390.0, 361.66666666666663)","(31.0, 95.0, 90.875)"
04-01-2023 14:26:03.236220,"(3.4, 4.3, 4.257692307692308)","(101.0, 280.0, 247.33333333333334)","(1.7, 1.98, 1.9693233082706767)","(3.7, 4.7, 4.633333333333333)","(91.0, 230.0, 218.46153846153845)","(26.0, 50.0, 46.57142857142857)","(101.0, 380.0, 361.66666666666663)","(31.0, 95.0, 90.875)"
04-01-2023 14:26:04.448460,"(3.4, 4.3, 4.257692307692308)","(101.0, 280.0, 261.3333333333333)","(1.7, 1.98, 1.9693233082706767)","(3.7, 4.7, 4.633333333333333)","(91.0, 230.0, 218.46153846153845)","(26.0, 50.0, 46.57142857142857)","(101.0, 380.0, 361.66666666666663)","(31.0, 95.0, 90.875)"
04-01-2023 14:26:05.647107,"(3.4, 4.3, 4.2441176470588236)","(101.0, 280.0, 256.6666666666667)","(1.7, 1.98, 1.9693233082706767)","(3.7, 4.7, 4.633333333333333)","(91.0, 230.0, 218.46153846153845)","(26.0, 50.0, 46.57142857142857)","(101.0, 380.0, 361.66666666666663)","(31.0, 95.0, 90.875)"
04-01-2023 14:26:06.791599,"(3.4, 4.3, 4.2441176470588236)","(101.0, 280.0, 256.6666666666667)","(1.7, 1.98, 1.9693233082706767)","(3.7, 4.7, 4.633333333333333)","(91.0, 230.0, 218.46153846153845)","(26.0, 50.0, 46.57142857142857)","(101.0, 380.0, 361.66666666666663)","(31.0, 95.0, 90.875)"
04-01-2023 14:26:08.018032,"(3.4, 4.3, 4.257692307692308)","(101.0, 280.0, 256.6666666666667)","(1.7, 1.98, 1.9693233082706767)","(3.7, 4.7, 4.660465116279069)","(91.0, 230.0, 216.66666666666669)","(26.0, 50.0, 46.57142857142857)","(101.0, 380.0, 360.90909090909093)","(31.0, 95.0, 90.875)"
04-01-2023 14:26:09.297474,"(3.4, 4.3, 4.2441176470588236)","(101.0, 280.0, 256.6666666666667)","(1.7, 1.98, 1.977560975609756)","(3.7, 4.7, 4.554545454545455)","(91.0, 230.0, 216.66666666666669)","(26.0, 50.0, 46.60606060606061)","(101.0, 370.0, 360.90909090909093)","(31.0, 95.0, 88.63636363636364)"
