,Sutter Man,Childers Road,Bettor Beontoit Nz,Celestial Daybreak,Damysus,Bayonet Soldier,Ammicchi,Whoee Johnson,Our Major Jack Nz,Barney Fella
12-01-2023 16:32:34.024465,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 16.142857142857142)","(101.0, 150.0, 136.36363636363637)","(10.0, 13.5, 12.538461538461538)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:35.197228,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 16.142857142857142)","(101.0, 150.0, 136.36363636363637)","(10.0, 13.5, 12.538461538461538)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:36.473837,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 16.142857142857142)","(101.0, 150.0, 136.36363636363637)","(10.0, 13.5, 12.066666666666666)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:37.774140,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 16.142857142857142)","(101.0, 150.0, 136.36363636363637)","(10.0, 13.0, 12.066666666666666)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:38.940568,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 16.142857142857142)","(101.0, 150.0, 136.36363636363637)","(10.0, 13.0, 12.066666666666666)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:40.099849,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 16.142857142857142)","(101.0, 150.0, 136.36363636363637)","(10.0, 13.0, 12.066666666666666)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:41.271931,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 16.142857142857142)","(101.0, 150.0, 130.0)","(10.0, 13.0, 12.066666666666666)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:42.507865,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 16.142857142857142)","(101.0, 150.0, 130.0)","(10.0, 13.0, 12.066666666666666)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:43.710952,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 16.142857142857142)","(101.0, 150.0, 130.0)","(10.0, 13.0, 11.615384615384615)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:44.905169,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.894117647058824)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 16.142857142857142)","(101.0, 150.0, 130.0)","(10.0, 13.0, 11.615384615384615)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:46.028709,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 16.142857142857142)","(101.0, 150.0, 130.0)","(10.0, 13.0, 11.615384615384615)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:47.205761,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 16.142857142857142)","(101.0, 150.0, 130.0)","(10.0, 13.0, 11.615384615384615)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:48.361059,"(5.5, 10.0, 9.6)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 17.46153846153846)","(101.0, 150.0, 130.0)","(10.0, 13.0, 11.615384615384615)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:49.739969,"(5.5, 10.0, 9.7)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 17.46153846153846)","(101.0, 150.0, 130.0)","(10.0, 13.0, 11.615384615384615)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:50.946073,"(5.5, 10.0, 9.7)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 17.46153846153846)","(101.0, 150.0, 130.0)","(10.0, 13.0, 11.615384615384615)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:52.241118,"(5.5, 10.0, 9.8)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 17.46153846153846)","(101.0, 150.0, 130.0)","(10.0, 13.0, 11.615384615384615)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:53.427191,"(5.5, 10.0, 9.8)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 17.46153846153846)","(101.0, 150.0, 130.0)","(10.0, 13.0, 11.615384615384615)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:54.638725,"(5.5, 10.0, 9.8)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 17.46153846153846)","(101.0, 150.0, 130.0)","(10.0, 13.0, 12.2)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:55.870267,"(5.5, 10.0, 9.8)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 17.46153846153846)","(101.0, 150.0, 130.0)","(10.0, 12.5, 12.2)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:57.452551,"(5.5, 10.0, 9.8)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 19.0, 17.3)","(101.0, 150.0, 162.5)","(10.0, 12.5, 12.2)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:32:58.751510,"(5.5, 10.0, 9.8)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 18.5, 16.625)","(101.0, 180.0, 146.0)","(10.0, 12.5, 12.2)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:33:00.025158,"(5.5, 10.0, 9.8)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 18.5, 16.625)","(101.0, 170.0, 146.0)","(10.0, 12.5, 11.8)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:33:01.477402,"(5.5, 10.0, 9.8)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 75.0, 66.42857142857143)","(13.0, 18.5, 16.625)","(101.0, 170.0, 146.0)","(10.0, 12.0, 11.8)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:33:03.089551,"(5.5, 10.0, 9.8)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 75.0, 68.33333333333333)","(13.0, 18.5, 17.5)","(101.0, 170.0, 146.0)","(10.0, 12.0, 11.8)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:33:04.805574,"(5.5, 10.0, 9.8)","(5.0, 7.0, 6.8)","(8.0, 99999, 99990)","(71.0, 75.0, 61.666666666666664)","(13.0, 18.0, 16.5)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.0, 12.2)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:33:06.528005,"(5.5, 10.0, 9.9)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 75.0, 62.5)","(13.0, 18.0, 16.5)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.5, 11.681818181818182)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:33:08.013268,"(5.5, 10.0, 9.9)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 75.0, 58.333333333333336)","(13.0, 18.0, 16.2)","(101.0, 170.0, 158.0)","(10.0, 12.5, 11.714285714285714)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 14.5)"
12-01-2023 16:33:09.336602,"(5.5, 15.5, 13.6)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 75.0, 58.333333333333336)","(13.0, 18.0, 16.0)","(101.0, 170.0, 158.0)","(10.0, 12.0, 11.714285714285714)","(7.5, 12.5, 10.033333333333333)","(2.7, 99999, 99990)","(13.0, 16.5, 16.666666666666668)"
12-01-2023 16:33:10.724398,"(5.5, 15.0, 13.7)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 75.0, 58.333333333333336)","(13.0, 17.5, 16.0)","(101.0, 170.0, 158.0)","(10.0, 12.0, 11.714285714285714)","(7.5, 12.5, 12.147619047619047)","(2.7, 99999, 99990)","(13.0, 17.5, 15.714285714285715)"
12-01-2023 16:33:12.019828,"(5.5, 15.0, 10.714285714285714)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(71.0, 75.0, 58.333333333333336)","(13.0, 17.5, 16.0)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.0, 12.071428571428571)","(7.5, 12.5, 10.85)","(2.7, 99999, 99990)","(13.0, 17.0, 14.75)"
12-01-2023 16:33:13.422064,"(5.5, 15.0, 10.714285714285714)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(61.0, 75.0, 58.333333333333336)","(13.0, 17.5, 16.0)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.5, 11.681818181818182)","(7.5, 12.5, 11.84)","(2.7, 99999, 99990)","(13.0, 17.0, 14.75)"
12-01-2023 16:33:14.727191,"(5.5, 14.0, 11.375)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(61.0, 75.0, 58.333333333333336)","(13.0, 17.5, 16.0)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.5, 11.681818181818182)","(7.5, 12.5, 11.899999999999999)","(2.7, 99999, 99990)","(13.0, 17.0, 15.357142857142858)"
12-01-2023 16:33:16.037604,"(5.5, 14.0, 11.0)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(61.0, 75.0, 58.333333333333336)","(13.0, 17.5, 16.0)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.5, 11.714285714285714)","(7.5, 12.5, 11.81111111111111)","(2.7, 99999, 99990)","(13.0, 16.5, 15.0)"
12-01-2023 16:33:17.446913,"(5.5, 14.0, 11.0)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(61.0, 75.0, 55.0)","(13.0, 17.5, 16.0)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.0, 11.714285714285714)","(7.5, 12.5, 11.67142857142857)","(2.7, 99999, 99990)","(13.0, 16.0, 16.666666666666668)"
12-01-2023 16:33:18.798120,"(5.5, 14.0, 11.428571428571429)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(61.0, 75.0, 55.0)","(13.0, 17.5, 16.0)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.0, 11.5)","(7.5, 12.5, 11.92)","(2.7, 99999, 99990)","(13.0, 17.5, 15.714285714285715)"
12-01-2023 16:33:20.147305,"(5.5, 14.0, 11.428571428571429)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(61.0, 75.0, 55.0)","(13.0, 17.5, 16.0)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.0, 11.5)","(7.5, 12.5, 11.67142857142857)","(2.7, 99999, 99990)","(13.0, 17.0, 14.545454545454545)"
12-01-2023 16:33:21.431113,"(5.5, 14.0, 11.428571428571429)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(61.0, 75.0, 55.0)","(13.0, 17.5, 15.571428571428571)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.0, 11.5)","(7.5, 12.5, 11.67142857142857)","(2.7, 99999, 99990)","(13.0, 17.0, 14.545454545454545)"
12-01-2023 16:33:22.720681,"(5.5, 14.0, 11.428571428571429)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(61.0, 75.0, 55.0)","(13.0, 17.0, 15.571428571428571)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.0, 11.695652173913043)","(7.5, 12.5, 12.6)","(2.7, 99999, 99990)","(13.0, 17.0, 15.357142857142858)"
12-01-2023 16:33:24.091857,"(5.5, 13.5, 11.3125)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(61.0, 75.0, 55.0)","(13.0, 17.0, 15.571428571428571)","(101.0, 170.0, 123.33333333333333)","(10.0, 13.0, 11.5)","(7.5, 14.0, 11.280000000000001)","(2.7, 99999, 99990)","(13.0, 16.5, 15.3)"
12-01-2023 16:33:25.518159,"(5.5, 13.5, 11.3125)","(5.0, 7.0, 6.640000000000001)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.0, 15.75)","(101.0, 170.0, 123.33333333333333)","(10.0, 13.0, 11.833333333333334)","(7.5, 13.5, 12.266666666666667)","(2.7, 99999, 99990)","(13.0, 16.0, 16.0)"
12-01-2023 16:33:27.025985,"(5.5, 13.5, 10.91)","(5.0, 7.0, 6.533333333333333)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 16.5, 15.875)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.5, 11.3)","(7.5, 13.5, 12.24)","(2.7, 99999, 99990)","(13.0, 17.5, 14.285714285714286)"
12-01-2023 16:33:28.351940,"(5.5, 13.0, 12.36)","(5.0, 7.0, 6.533333333333333)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 16.5, 15.071428571428571)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.5, 11.5)","(7.5, 14.0, 12.24)","(2.7, 99999, 99990)","(13.0, 17.5, 14.642857142857142)"
12-01-2023 16:33:29.801086,"(5.5, 13.0, 11.628571428571428)","(5.0, 7.0, 6.533333333333333)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 16.5, 15.428571428571429)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.0, 11.125)","(7.5, 14.0, 12.6)","(2.7, 99999, 99990)","(13.0, 17.5, 16.166666666666668)"
12-01-2023 16:33:31.175774,"(5.5, 13.0, 11.254545454545454)","(5.0, 7.0, 6.533333333333333)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 16.5, 15.6)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.0, 11.125)","(7.5, 14.0, 13.58)","(2.7, 99999, 99990)","(13.0, 17.5, 15.1)"
12-01-2023 16:33:32.419387,"(5.5, 13.0, 11.254545454545454)","(5.0, 7.0, 6.533333333333333)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 16.5, 18.11111111111111)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.0, 11.125)","(7.5, 14.0, 13.618181818181819)","(2.7, 99999, 99990)","(13.0, 17.5, 16.166666666666668)"
12-01-2023 16:33:33.708018,"(5.5, 13.0, 11.254545454545454)","(5.0, 7.0, 6.416666666666667)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 18.5, 18.11111111111111)","(101.0, 170.0, 123.33333333333333)","(10.0, 12.0, 11.333333333333334)","(7.5, 14.0, 13.618181818181819)","(2.7, 99999, 99990)","(13.0, 17.5, 16.166666666666668)"
12-01-2023 16:33:34.937194,"(5.5, 13.0, 11.254545454545454)","(5.0, 7.0, 6.416666666666667)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 18.5, 18.11111111111111)","(101.0, 170.0, 123.33333333333333)","(10.0, 11.5, 11.333333333333334)","(7.5, 14.0, 13.618181818181819)","(2.7, 99999, 99990)","(13.0, 17.5, 16.166666666666668)"
12-01-2023 16:33:36.254886,"(5.5, 13.0, 11.254545454545454)","(5.0, 7.0, 6.416666666666667)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 18.0, 16.75)","(101.0, 170.0, 117.5)","(10.0, 11.5, 11.333333333333334)","(7.5, 14.0, 12.25)","(2.7, 99999, 99990)","(13.0, 17.5, 15.1)"
12-01-2023 16:33:37.515033,"(5.5, 13.0, 10.561904761904762)","(5.0, 7.0, 6.416666666666667)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 18.0, 16.75)","(101.0, 170.0, 117.5)","(10.0, 11.5, 11.333333333333334)","(7.5, 13.5, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 14.833333333333334)"
12-01-2023 16:33:39.088541,"(5.5, 12.5, 10.65)","(5.0, 7.0, 6.416666666666667)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 18.0, 16.75)","(101.0, 170.0, 117.5)","(10.0, 11.5, 11.333333333333334)","(7.5, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 16.166666666666668)"
12-01-2023 16:33:40.441312,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.533333333333333)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 17.071428571428573)","(101.0, 170.0, 117.5)","(10.0, 11.5, 11.289473684210526)","(7.5, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 16.166666666666668)"
12-01-2023 16:33:41.727233,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.533333333333333)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 17.071428571428573)","(101.0, 170.0, 117.5)","(10.0, 12.0, 11.152173913043478)","(7.5, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:33:42.995499,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.416666666666667)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 17.071428571428573)","(101.0, 170.0, 117.5)","(10.0, 12.0, 11.152173913043478)","(7.5, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:33:44.229412,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.416666666666667)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 17.071428571428573)","(101.0, 170.0, 117.5)","(10.0, 12.0, 11.152173913043478)","(7.5, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:33:45.543409,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.72)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 17.071428571428573)","(101.0, 170.0, 117.5)","(10.0, 12.0, 11.152173913043478)","(7.5, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:33:46.732775,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.5200000000000005)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 17.071428571428573)","(101.0, 170.0, 117.5)","(10.0, 12.0, 11.333333333333334)","(7.5, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:33:48.080678,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.377777777777778)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 17.264705882352942)","(101.0, 170.0, 117.5)","(10.0, 11.5, 11.333333333333334)","(7.5, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:33:49.434746,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.571428571428571)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 16.75)","(101.0, 170.0, 117.5)","(10.0, 11.5, 11.333333333333334)","(7.5, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:33:50.754872,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.7)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 17.071428571428573)","(101.0, 170.0, 117.5)","(10.0, 11.5, 11.333333333333334)","(7.5, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 16.3)"
12-01-2023 16:33:52.156761,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.7)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 16.9)","(101.0, 170.0, 117.5)","(10.0, 11.5, 11.289473684210526)","(7.5, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 16.3)"
12-01-2023 16:33:53.403260,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.7)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 16.9)","(101.0, 170.0, 117.5)","(10.0, 12.0, 11.289473684210526)","(7.5, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 16.3)"
12-01-2023 16:33:54.713338,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.7)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 16.9)","(101.0, 170.0, 117.5)","(10.0, 12.0, 11.152173913043478)","(7.5, 14.0, 12.25)","(2.7, 99999, 99990)","(13.0, 17.5, 17.0)"
12-01-2023 16:33:55.985231,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.7)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 16.9)","(101.0, 170.0, 117.5)","(10.0, 12.0, 11.152173913043478)","(7.5, 13.5, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 17.0)"
12-01-2023 16:33:57.367539,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.7)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 16.9)","(101.0, 170.0, 117.5)","(10.0, 12.0, 11.152173913043478)","(7.5, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 16.3)"
12-01-2023 16:33:58.838147,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.7)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 16.9)","(101.0, 170.0, 117.5)","(10.0, 12.0, 11.333333333333334)","(7.5, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 17.0)"
12-01-2023 16:34:00.344083,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.7)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 16.9)","(101.0, 170.0, 110.0)","(10.0, 11.5, 11.333333333333334)","(7.5, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 17.0)"
12-01-2023 16:34:01.911299,"(5.5, 11.5, 10.285714285714286)","(5.0, 7.0, 6.7)","(8.0, 99999, 99990)","(61.0, 70.0, 60.0)","(13.0, 17.5, 16.9)","(101.0, 170.0, 110.0)","(10.0, 11.5, 11.333333333333334)","(7.5, 14.0, 11.75)","(2.7, 99999, 99990)","(13.0, 17.5, 16.3)"
12-01-2023 16:34:03.348028,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.5)","(8.0, 99999, 99990)","(51.0, 70.0, 60.0)","(14.0, 17.5, 18.75)","(101.0, 170.0, 110.0)","(10.0, 11.5, 11.333333333333334)","(8.0, 14.0, 12.5)","(2.7, 99999, 99990)","(13.0, 17.5, 17.0)"
12-01-2023 16:34:04.699541,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.5)","(8.0, 99999, 99990)","(51.0, 70.0, 65.0)","(14.0, 19.5, 18.75)","(101.0, 170.0, 130.0)","(10.0, 11.5, 11.152173913043478)","(8.0, 14.0, 12.8)","(2.7, 99999, 99990)","(13.0, 17.5, 15.75)"
12-01-2023 16:34:06.022306,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.5)","(8.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(14.0, 19.5, 18.0)","(101.0, 170.0, 130.0)","(10.0, 12.0, 11.152173913043478)","(8.0, 14.0, 12.8)","(2.7, 99999, 99990)","(13.0, 17.5, 15.75)"
12-01-2023 16:34:07.300301,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.5)","(8.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(14.0, 19.0, 17.428571428571427)","(101.0, 170.0, 130.0)","(10.0, 12.0, 11.152173913043478)","(8.0, 14.0, 12.8)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:34:08.629183,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.5)","(8.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(14.0, 18.5, 17.428571428571427)","(101.0, 170.0, 130.0)","(10.0, 12.0, 11.152173913043478)","(8.0, 14.0, 12.8)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
12-01-2023 16:34:09.940177,"(6.0, 11.5, 10.285714285714286)","(4.8, 7.0, 6.5)","(8.0, 99999, 99990)","(51.0, 70.0, 63.333333333333336)","(14.0, 18.5, 17.428571428571427)","(101.0, 170.0, 130.0)","(10.0, 12.0, 11.333333333333334)","(8.0, 14.0, 12.8)","(2.7, 99999, 99990)","(13.0, 17.5, 14.5)"
