,See Me Balt,Daisy Moments,Savage Victor,What A Bomber,Miss Priddle,Showtime Holly,Fancy Kelly,Malis Gonzales
10-01-2023 20:50:19.366563,"(9.0, 16.5, 15.3)","(11.0, 17.0, 14.375)","(19.0, 34.0, 33.38461538461539)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.86875)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.166666666666666)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:20.654722,"(9.0, 16.5, 15.3)","(11.0, 17.0, 14.375)","(19.0, 34.0, 33.38461538461539)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.86875)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.166666666666666)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:21.718718,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.375)","(19.0, 34.0, 33.38461538461539)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.86875)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.285714285714286)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:22.759164,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.375)","(19.0, 34.0, 33.38461538461539)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.86875)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.166666666666666)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:23.953208,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.38461538461539)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.86875)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.166666666666666)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:25.365464,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.38461538461539)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.86875)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.166666666666666)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:26.788899,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.86875)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.166666666666666)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:28.149594,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.869298245614035)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.166666666666666)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:29.263218,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.869298245614035)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.166666666666666)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:30.325336,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.869298245614035)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.166666666666666)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:31.375069,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.869298245614035)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.166666666666666)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:32.492706,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.869298245614035)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.166666666666666)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:33.536337,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.869298245614035)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.166666666666666)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:34.509041,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.869298245614035)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.166666666666666)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:35.504573,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.869298245614035)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.166666666666666)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:36.785453,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.869298245614035)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.071428571428571)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:37.844071,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.869298245614035)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.071428571428571)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:38.984667,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.869298245614035)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.071428571428571)","(31.0, 44.0, 38.857142857142854)"
10-01-2023 20:50:40.128614,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.869298245614035)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.071428571428571)","(31.0, 44.0, 40.0)"
10-01-2023 20:50:41.172973,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.869298245614035)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.071428571428571)","(31.0, 44.0, 40.0)"
10-01-2023 20:50:42.262614,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.869298245614035)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.071428571428571)","(31.0, 44.0, 40.470588235294116)"
10-01-2023 20:50:43.308108,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8703389830508472)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.071428571428571)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:50:44.424529,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.071428571428571)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:50:45.469416,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.071428571428571)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:50:46.548955,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 12.071428571428571)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:50:47.595113,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 11.944444444444445)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:50:48.636197,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 11.944444444444445)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:50:49.685745,"(9.0, 16.5, 15.0)","(11.0, 17.0, 14.529411764705882)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 11.944444444444445)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:50:50.720900,"(9.0, 16.0, 15.1)","(11.0, 17.0, 14.375)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.0, 13.0, 11.944444444444445)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:50:51.708905,"(9.0, 16.5, 14.863636363636363)","(10.0, 17.0, 14.375)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.5, 13.0, 11.944444444444445)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:50:52.694180,"(9.0, 16.5, 14.863636363636363)","(10.0, 17.0, 14.375)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.5, 13.0, 11.944444444444445)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:50:53.720379,"(9.0, 16.5, 15.3)","(10.0, 17.0, 14.375)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.5, 13.0, 11.944444444444445)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:50:54.825810,"(9.0, 16.5, 15.3)","(10.0, 17.0, 14.375)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.5, 13.0, 11.944444444444445)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:50:55.936743,"(9.0, 16.5, 15.3)","(10.0, 17.0, 14.375)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.5, 13.0, 11.944444444444445)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:50:57.042043,"(9.0, 16.5, 15.3)","(10.0, 17.0, 14.375)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:50:58.084877,"(9.0, 16.5, 15.3)","(10.0, 17.0, 14.375)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:50:59.055799,"(9.0, 16.5, 15.3)","(10.0, 17.0, 14.375)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.2285714285714286)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:51:00.175489,"(9.0, 16.5, 15.3)","(10.0, 17.0, 14.375)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.223529411764706)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:51:01.365584,"(9.0, 16.5, 15.3)","(10.0, 17.0, 14.375)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.223529411764706)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:51:02.500509,"(9.0, 16.5, 15.3)","(10.0, 17.0, 14.375)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.223529411764706)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:51:03.593488,"(9.0, 16.5, 15.3)","(10.0, 17.0, 14.375)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.223529411764706)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:51:04.782121,"(9.0, 16.5, 15.3)","(10.0, 17.0, 14.375)","(19.0, 34.0, 33.2)","(2.9, 3.4, 3.25)","(3.0, 3.9, 3.8619565217391303)","(4.8, 6.8, 6.389473684210526)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.27272727272727)"
10-01-2023 20:51:06.062278,"(9.0, 16.5, 15.3)","(10.0, 17.0, 14.5)","(19.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.2625)","(3.0, 3.9, 3.865686274509804)","(4.8, 6.8, 6.35)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:07.250149,"(9.0, 16.5, 15.3)","(10.0, 17.0, 14.666666666666666)","(19.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.2227272727272727)","(3.0, 3.9, 3.865686274509804)","(4.8, 6.8, 6.35)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:08.413989,"(9.0, 16.5, 15.552631578947368)","(10.0, 17.0, 14.666666666666666)","(19.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.2227272727272727)","(3.0, 3.9, 3.865686274509804)","(4.8, 6.8, 6.35)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:09.503292,"(9.0, 16.5, 15.552631578947368)","(10.0, 17.0, 14.666666666666666)","(19.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.2785714285714285)","(3.0, 3.9, 3.865686274509804)","(4.8, 6.8, 6.35)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:10.585086,"(9.0, 16.5, 15.552631578947368)","(10.0, 17.0, 14.666666666666666)","(19.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.2785714285714285)","(3.0, 3.9, 3.865686274509804)","(4.8, 6.8, 6.35)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:11.612396,"(9.0, 16.5, 15.552631578947368)","(10.0, 17.0, 14.666666666666666)","(19.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.2785714285714285)","(3.0, 3.9, 3.865686274509804)","(4.8, 6.8, 6.35)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:12.761544,"(9.0, 16.5, 15.552631578947368)","(10.0, 17.0, 14.2)","(19.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.238888888888889)","(3.0, 3.9, 3.865686274509804)","(4.8, 6.8, 6.376470588235294)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:13.788554,"(9.0, 16.5, 15.552631578947368)","(11.0, 17.0, 14.666666666666666)","(20.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.2785714285714285)","(3.0, 3.9, 3.8523809523809525)","(4.8, 6.8, 6.376470588235294)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:14.753220,"(9.0, 16.5, 15.552631578947368)","(11.0, 17.0, 14.666666666666666)","(20.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.238888888888889)","(3.0, 3.95, 3.772222222222222)","(4.8, 6.8, 6.376470588235294)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:15.743738,"(9.0, 16.5, 15.552631578947368)","(11.0, 17.0, 14.666666666666666)","(20.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.2785714285714285)","(3.0, 3.95, 3.772222222222222)","(4.8, 6.8, 6.376470588235294)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:16.775350,"(9.0, 16.5, 15.552631578947368)","(11.0, 16.5, 13.973684210526315)","(20.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.238888888888889)","(3.0, 3.95, 3.8833333333333333)","(4.8, 6.8, 6.376470588235294)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:18.054010,"(9.0, 16.5, 15.552631578947368)","(11.0, 16.5, 13.973684210526315)","(20.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.318421052631579)","(3.0, 3.95, 3.8833333333333333)","(4.8, 6.8, 6.376470588235294)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:19.221001,"(9.0, 16.5, 15.552631578947368)","(11.0, 16.5, 13.973684210526315)","(20.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.3227272727272728)","(3.0, 3.95, 3.9152173913043478)","(4.8, 6.8, 6.376470588235294)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:20.255402,"(9.0, 16.5, 15.552631578947368)","(11.0, 16.5, 13.821428571428571)","(20.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.3227272727272728)","(3.0, 3.95, 3.9152173913043478)","(4.8, 6.8, 6.376470588235294)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:21.332253,"(9.0, 16.5, 15.552631578947368)","(11.0, 16.5, 13.821428571428571)","(20.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.3227272727272728)","(3.0, 3.95, 3.9152173913043478)","(4.8, 6.8, 6.376470588235294)","(8.5, 13.0, 12.021739130434783)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:22.421708,"(9.0, 16.5, 15.552631578947368)","(11.0, 16.5, 13.821428571428571)","(20.0, 34.0, 33.38461538461539)","(2.9, 3.35, 3.3227272727272728)","(3.0, 3.95, 3.9875)","(4.8, 6.8, 6.266666666666667)","(8.5, 13.0, 11.875)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:23.559674,"(9.0, 16.5, 15.75)","(11.0, 16.5, 14.357142857142858)","(20.0, 34.0, 31.666666666666668)","(2.9, 3.35, 3.3312500000000003)","(3.0, 4.0, 3.9875)","(4.8, 6.6, 6.188235294117647)","(8.5, 13.0, 11.875)","(31.0, 44.0, 41.77777777777778)"
10-01-2023 20:51:24.770147,"(9.0, 16.5, 15.75)","(11.0, 16.5, 14.357142857142858)","(20.0, 34.0, 32.0)","(2.9, 3.35, 3.3214285714285716)","(3.0, 4.0, 4.052272727272727)","(4.8, 6.6, 6.188235294117647)","(8.5, 13.0, 11.75)","(31.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:25.968853,"(9.0, 16.5, 15.75)","(11.0, 16.5, 14.357142857142858)","(20.0, 34.0, 32.8)","(2.9, 3.35, 3.3214285714285716)","(3.0, 4.1, 4.053333333333333)","(4.8, 6.6, 6.177777777777778)","(8.5, 13.0, 11.75)","(31.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:27.112466,"(9.0, 16.5, 15.75)","(11.0, 16.5, 14.357142857142858)","(20.0, 34.0, 32.8)","(2.9, 3.35, 3.3214285714285716)","(3.0, 4.1, 4.053333333333333)","(4.8, 6.6, 6.177777777777778)","(8.5, 13.0, 11.75)","(31.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:28.261321,"(9.0, 16.5, 16.03846153846154)","(11.0, 16.5, 14.467741935483872)","(20.0, 34.0, 33.25)","(2.9, 3.35, 3.3214285714285716)","(3.0, 4.1, 3.981707317073171)","(4.8, 6.6, 6.177777777777778)","(8.5, 13.0, 11.727272727272727)","(31.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:29.288479,"(9.0, 16.5, 16.03846153846154)","(11.0, 16.5, 14.467741935483872)","(20.0, 34.0, 33.25)","(2.9, 3.35, 3.3214285714285716)","(3.0, 4.0, 3.981707317073171)","(4.8, 6.6, 6.177777777777778)","(8.5, 13.0, 11.727272727272727)","(31.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:30.394520,"(9.0, 16.5, 16.03846153846154)","(11.0, 16.5, 14.467741935483872)","(20.0, 34.0, 32.8)","(2.9, 3.35, 3.3214285714285716)","(3.0, 4.0, 3.981707317073171)","(4.8, 6.6, 6.177777777777778)","(8.5, 13.0, 11.727272727272727)","(31.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:31.500832,"(9.0, 16.5, 16.03846153846154)","(11.0, 16.5, 14.467741935483872)","(20.0, 34.0, 33.25)","(2.9, 3.35, 3.3214285714285716)","(3.0, 4.0, 3.981707317073171)","(4.8, 6.6, 6.177777777777778)","(8.5, 13.0, 11.727272727272727)","(31.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:32.544048,"(9.0, 16.5, 16.03846153846154)","(11.0, 16.5, 14.467741935483872)","(20.0, 34.0, 33.6)","(2.9, 3.35, 3.3214285714285716)","(3.0, 4.0, 3.981707317073171)","(4.8, 6.6, 6.177777777777778)","(8.5, 13.0, 11.727272727272727)","(31.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:33.629871,"(9.0, 16.5, 16.03846153846154)","(11.0, 16.5, 14.467741935483872)","(20.0, 34.0, 33.666666666666664)","(2.9, 3.35, 3.3214285714285716)","(3.0, 4.0, 3.981707317073171)","(4.8, 6.6, 6.177777777777778)","(8.5, 13.0, 11.727272727272727)","(31.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:34.813565,"(9.0, 16.5, 16.03846153846154)","(11.0, 16.5, 14.467741935483872)","(20.0, 34.0, 33.666666666666664)","(2.9, 3.35, 3.3214285714285716)","(3.0, 4.0, 3.981707317073171)","(4.8, 6.6, 6.177777777777778)","(8.5, 13.0, 11.727272727272727)","(31.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:36.038431,"(9.0, 16.5, 16.03846153846154)","(11.0, 16.5, 14.467741935483872)","(20.0, 34.0, 33.666666666666664)","(2.9, 3.35, 3.3214285714285716)","(3.0, 4.0, 3.981707317073171)","(4.8, 6.6, 6.177777777777778)","(8.5, 13.0, 11.727272727272727)","(31.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:37.201218,"(9.0, 16.5, 16.03846153846154)","(11.0, 16.5, 14.88888888888889)","(20.0, 34.0, 33.666666666666664)","(2.9, 3.35, 3.3214285714285716)","(3.0, 4.0, 3.96)","(4.8, 6.6, 6.177777777777778)","(8.5, 13.0, 11.75)","(31.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:38.663464,"(9.0, 16.5, 15.75)","(11.0, 16.0, 14.69047619047619)","(20.0, 34.0, 33.666666666666664)","(2.9, 3.35, 3.3214285714285716)","(3.0, 4.0, 3.96)","(4.8, 6.6, 6.177777777777778)","(8.5, 13.0, 11.75)","(31.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:40.042103,"(9.0, 16.5, 15.75)","(11.0, 16.0, 14.69047619047619)","(20.0, 34.0, 33.666666666666664)","(2.9, 3.35, 3.3214285714285716)","(3.0, 4.0, 3.96)","(4.8, 6.6, 6.177777777777778)","(8.5, 13.0, 11.75)","(31.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:41.462996,"(10.0, 16.5, 15.75)","(11.0, 16.0, 14.362068965517242)","(20.0, 34.0, 33.666666666666664)","(2.8, 3.35, 3.3214285714285716)","(3.0, 4.0, 3.981818181818182)","(5.0, 6.6, 6.177777777777778)","(9.0, 13.0, 11.75)","(26.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:43.068898,"(10.0, 16.5, 15.75)","(11.0, 16.0, 14.362068965517242)","(20.0, 34.0, 33.666666666666664)","(2.8, 3.35, 3.3214285714285716)","(3.0, 4.0, 3.9749999999999996)","(5.0, 6.6, 6.177777777777778)","(9.0, 13.0, 11.75)","(26.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:44.552458,"(10.0, 16.5, 15.75)","(11.0, 16.0, 14.362068965517242)","(20.0, 34.0, 33.666666666666664)","(2.8, 3.35, 3.3214285714285716)","(3.0, 4.1, 3.9965517241379307)","(5.0, 6.6, 6.192592592592593)","(9.0, 13.0, 11.75)","(26.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:45.936850,"(10.0, 16.5, 15.75)","(11.0, 16.0, 14.362068965517242)","(20.0, 34.0, 33.666666666666664)","(2.8, 3.35, 3.3214285714285716)","(3.0, 4.1, 3.9965517241379307)","(5.0, 6.4, 6.192592592592593)","(9.0, 13.0, 11.75)","(26.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:47.422833,"(10.0, 16.5, 15.75)","(11.0, 16.0, 14.362068965517242)","(20.0, 34.0, 33.666666666666664)","(2.8, 3.35, 3.3214285714285716)","(3.0, 4.1, 4.038775510204081)","(5.0, 6.4, 6.192592592592593)","(9.0, 13.0, 11.75)","(26.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:48.738113,"(10.0, 16.5, 15.75)","(11.0, 16.0, 14.362068965517242)","(20.0, 34.0, 33.666666666666664)","(2.8, 3.35, 3.3214285714285716)","(3.0, 4.1, 4.038775510204081)","(5.0, 6.4, 6.192592592592593)","(9.0, 13.0, 11.75)","(26.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:50.096711,"(10.0, 16.5, 16.03846153846154)","(11.0, 16.0, 14.362068965517242)","(20.0, 34.0, 33.666666666666664)","(2.8, 3.35, 3.3214285714285716)","(3.0, 4.1, 4.038775510204081)","(5.0, 6.4, 6.140540540540541)","(9.0, 13.0, 11.75)","(26.0, 44.0, 39.67567567567568)"
10-01-2023 20:51:51.422839,"(10.0, 16.5, 16.03846153846154)","(11.0, 16.0, 14.362068965517242)","(20.0, 34.0, 33.666666666666664)","(2.8, 3.35, 3.3214285714285716)","(3.0, 4.1, 4.038775510204081)","(5.0, 6.4, 6.140540540540541)","(9.0, 13.0, 11.75)","(26.0, 44.0, 39.67567567567568)"
