,Prawn Topper,Gin And Vodka,Betty Boop,Deputy Mayor,Poor Wally
08-01-2023 19:08:35.081109,"(91.0, 140.0, 139.52380952380952)","(2.6, 3.1, 3.0791666666666666)","(31.0, 85.0, 81.52173913043478)","(5.0, 7.0, 6.866666666666666)","(1.7, 1.98, 1.9479166666666665)"
08-01-2023 19:08:36.101697,"(91.0, 140.0, 139.52380952380952)","(2.6, 3.1, 3.0846153846153848)","(31.0, 85.0, 81.36363636363636)","(5.0, 7.0, 6.909090909090909)","(1.7, 1.95, 1.958)"
08-01-2023 19:08:37.171810,"(91.0, 140.0, 139.52380952380952)","(2.6, 3.15, 3.086)","(31.0, 85.0, 81.36363636363636)","(5.0, 7.2, 6.9)","(1.7, 1.96, 1.973409090909091)"
08-01-2023 19:08:38.007259,"(91.0, 140.0, 139.52380952380952)","(2.6, 3.1, 3.075)","(31.0, 85.0, 81.36363636363636)","(5.0, 7.0, 6.9)","(1.7, 1.99, 1.973409090909091)"
08-01-2023 19:08:38.936829,"(91.0, 140.0, 139.52380952380952)","(2.6, 3.1, 3.0791666666666666)","(31.0, 85.0, 81.36363636363636)","(5.0, 7.2, 6.986666666666666)","(1.7, 1.95, 1.932)"
08-01-2023 19:08:39.926916,"(91.0, 140.0, 139.52380952380952)","(2.6, 3.15, 3.0841176470588234)","(31.0, 85.0, 81.36363636363636)","(5.0, 7.2, 7.085714285714285)","(1.7, 1.94, 1.9773846153846153)"
08-01-2023 19:08:40.731156,"(91.0, 140.0, 139.52380952380952)","(2.6, 3.1, 3.033333333333333)","(31.0, 85.0, 81.36363636363636)","(5.0, 7.2, 7.085714285714285)","(1.7, 2.0, 1.9773846153846153)"
08-01-2023 19:08:41.610812,"(91.0, 140.0, 139.52380952380952)","(2.6, 3.1, 2.9843478260869567)","(31.0, 85.0, 82.14285714285714)","(5.0, 7.0, 6.933333333333334)","(1.7, 1.99, 1.9849999999999999)"
08-01-2023 19:08:42.497688,"(91.0, 160.0, 158.57142857142858)","(2.6, 2.98, 2.973333333333333)","(31.0, 85.0, 79.4)","(5.0, 7.2, 6.847058823529411)","(1.7, 1.99, 1.9816901408450704)"
08-01-2023 19:08:43.393633,"(91.0, 180.0, 173.47826086956522)","(2.6, 2.98, 2.9776190476190476)","(31.0, 85.0, 79.61538461538461)","(5.0, 7.0, 6.884615384615384)","(1.7, 1.99, 1.9811940298507462)"
08-01-2023 19:08:44.288687,"(91.0, 180.0, 173.47826086956522)","(2.6, 2.98, 2.9777272727272726)","(31.0, 85.0, 79.07407407407408)","(5.0, 7.0, 6.881481481481481)","(1.7, 1.99, 1.9757831325301205)"
08-01-2023 19:08:45.148431,"(91.0, 180.0, 173.47826086956522)","(2.6, 3.0, 2.997391304347826)","(31.0, 85.0, 78.84615384615384)","(5.0, 7.0, 6.8545454545454545)","(1.7, 1.99, 1.9757831325301205)"
08-01-2023 19:08:46.032584,"(91.0, 180.0, 173.47826086956522)","(2.6, 3.05, 3.0109999999999997)","(31.0, 85.0, 78.84615384615384)","(5.0, 7.0, 6.8315789473684205)","(1.7, 1.99, 1.9664478764478763)"
08-01-2023 19:08:47.088242,"(91.0, 180.0, 173.47826086956522)","(2.6, 3.05, 3.0414893617021277)","(31.0, 85.0, 78.84615384615384)","(5.0, 7.0, 6.8315789473684205)","(1.7, 1.97, 1.9664478764478763)"
08-01-2023 19:08:48.060980,"(91.0, 180.0, 174.7826086956522)","(2.6, 3.05, 3.0414893617021277)","(31.0, 85.0, 78.84615384615384)","(5.0, 7.0, 7.1)","(1.7, 1.97, 1.9294642857142856)"
08-01-2023 19:08:48.906159,"(91.0, 200.0, 192.17391304347825)","(2.6, 3.1, 3.0620689655172413)","(31.0, 85.0, 78.84615384615384)","(5.0, 7.2, 7.1)","(1.7, 1.93, 1.9294642857142856)"
08-01-2023 19:08:50.062075,"(91.0, 200.0, 192.17391304347825)","(2.6, 3.1, 3.05530303030303)","(31.0, 85.0, 78.84615384615384)","(5.0, 7.2, 7.057142857142857)","(1.7, 1.93, 1.9158333333333333)"
08-01-2023 19:08:51.037991,"(91.0, 200.0, 192.17391304347825)","(2.6, 3.15, 3.1066176470588234)","(31.0, 85.0, 78.84615384615384)","(5.0, 7.2, 7.057142857142857)","(1.7, 1.92, 1.9166666666666665)"
08-01-2023 19:08:52.035266,"(91.0, 200.0, 192.17391304347825)","(2.6, 3.15, 3.1090909090909093)","(31.0, 85.0, 79.4)","(5.0, 7.2, 7.22608695652174)","(1.7, 1.92, 1.9183333333333332)"
08-01-2023 19:08:53.004527,"(91.0, 200.0, 193.47826086956522)","(2.6, 3.1, 3.071875)","(31.0, 85.0, 79.4)","(5.0, 7.4, 7.22608695652174)","(1.7, 1.92, 1.9183333333333332)"
08-01-2023 19:08:54.080107,"(91.0, 210.0, 194.44444444444446)","(2.6, 3.15, 3.0746913580246913)","(31.0, 85.0, 76.25)","(5.0, 7.4, 7.142857142857143)","(1.7, 1.94, 1.937142857142857)"
08-01-2023 19:08:55.034626,"(91.0, 210.0, 202.17391304347825)","(2.6, 3.15, 3.067808219178082)","(31.0, 85.0, 76.25)","(5.0, 7.2, 7.1)","(1.7, 1.94, 1.937142857142857)"
08-01-2023 19:08:56.056587,"(91.0, 210.0, 202.17391304347825)","(2.6, 3.15, 3.0668831168831168)","(31.0, 85.0, 76.25)","(5.0, 7.2, 7.0625)","(1.7, 1.94, 1.9218181818181816)"
08-01-2023 19:08:56.977719,"(91.0, 210.0, 202.17391304347825)","(2.6, 3.15, 3.0685714285714285)","(31.0, 85.0, 76.25)","(5.0, 7.4, 7.32)","(1.7, 1.94, 1.9067999999999998)"
08-01-2023 19:08:57.869394,"(91.0, 210.0, 194.44444444444446)","(2.6, 3.15, 3.0886363636363634)","(31.0, 85.0, 76.25)","(5.0, 7.4, 7.32)","(1.7, 1.91, 1.9073333333333333)"
08-01-2023 19:08:58.709843,"(91.0, 210.0, 194.44444444444446)","(2.6, 3.15, 3.0886363636363634)","(31.0, 85.0, 76.25)","(5.0, 7.4, 7.32)","(1.7, 1.91, 1.9073333333333333)"
08-01-2023 19:08:59.611893,"(91.0, 210.0, 175.0)","(2.6, 3.15, 3.0879310344827586)","(31.0, 85.0, 76.25)","(5.0, 7.4, 7.36923076923077)","(1.7, 1.91, 1.9036)"
08-01-2023 19:09:00.516158,"(91.0, 210.0, 175.0)","(2.6, 3.15, 3.0879310344827586)","(31.0, 85.0, 76.25)","(5.0, 7.4, 7.366666666666667)","(1.7, 1.91, 1.902)"
08-01-2023 19:09:01.484499,"(91.0, 210.0, 175.0)","(2.6, 3.15, 3.1080357142857142)","(31.0, 85.0, 76.25)","(5.0, 7.4, 7.366666666666667)","(1.7, 1.91, 1.896)"
08-01-2023 19:09:02.602048,"(91.0, 210.0, 175.0)","(2.6, 3.15, 3.110909090909091)","(31.0, 85.0, 76.25)","(5.0, 7.4, 7.300000000000001)","(1.7, 1.9, 1.896)"
08-01-2023 19:09:03.501938,"(91.0, 210.0, 175.0)","(2.6, 3.15, 3.1460526315789474)","(31.0, 85.0, 76.25)","(5.0, 7.4, 7.300000000000001)","(1.7, 1.89, 1.88)"
08-01-2023 19:09:04.474808,"(91.0, 210.0, 175.0)","(2.6, 3.2, 3.158333333333333)","(31.0, 85.0, 76.25)","(5.0, 7.6, 7.28)","(1.7, 1.88, 1.8702083333333335)"
08-01-2023 19:09:05.372461,"(91.0, 210.0, 175.0)","(2.6, 3.2, 3.169047619047619)","(31.0, 85.0, 76.81818181818181)","(5.0, 7.6, 7.28)","(1.7, 1.88, 1.8683333333333334)"
08-01-2023 19:09:06.244289,"(91.0, 210.0, 175.0)","(2.6, 3.2, 3.1969387755102043)","(31.0, 85.0, 76.81818181818181)","(5.0, 7.6, 7.413333333333334)","(1.7, 1.86, 1.8500231124807396)"
08-01-2023 19:09:07.191254,"(91.0, 210.0, 175.71428571428572)","(2.6, 3.25, 3.227702702702703)","(31.0, 85.0, 78.33333333333333)","(5.0, 8.2, 8.033333333333333)","(1.7, 1.82, 1.791304347826087)"
08-01-2023 19:09:07.998007,"(91.0, 210.0, 181.42857142857142)","(2.6, 3.35, 3.2648148148148146)","(31.0, 85.0, 80.71428571428571)","(5.0, 8.2, 8.08)","(1.7, 1.8, 1.791304347826087)"
08-01-2023 19:09:08.858289,"(91.0, 210.0, 181.42857142857142)","(2.6, 3.35, 3.2982758620689654)","(31.0, 85.0, 81.25)","(5.0, 8.4, 8.16)","(1.7, 1.8, 1.792)"
08-01-2023 19:09:09.819433,"(91.0, 210.0, 181.42857142857142)","(2.6, 3.35, 3.2931818181818184)","(31.0, 85.0, 81.25)","(5.0, 8.4, 8.3)","(1.7, 1.79, 1.788888888888889)"
08-01-2023 19:09:10.670603,"(91.0, 210.0, 190.0)","(2.6, 3.35, 3.2867187500000004)","(31.0, 85.0, 81.25)","(5.0, 8.4, 8.3)","(1.7, 1.8, 1.788888888888889)"
08-01-2023 19:09:11.544282,"(91.0, 210.0, 196.66666666666666)","(2.6, 3.25, 3.24125)","(31.0, 85.0, 81.66666666666667)","(5.0, 8.4, 8.333333333333334)","(1.7, 1.8, 1.7921739130434784)"
08-01-2023 19:09:12.362889,"(91.0, 210.0, 195.0)","(2.6, 3.25, 3.238888888888889)","(41.0, 85.0, 81.25)","(5.5, 8.6, 8.493333333333332)","(1.65, 1.8, 1.7966666666666666)"
08-01-2023 19:09:13.351661,"(91.0, 210.0, 195.0)","(2.6, 3.25, 3.235)","(41.0, 85.0, 81.25)","(5.5, 8.6, 8.466666666666667)","(1.65, 1.8, 1.7891304347826087)"
08-01-2023 19:09:14.319615,"(91.0, 210.0, 195.0)","(2.6, 3.3, 3.2533333333333334)","(41.0, 85.0, 81.25)","(5.5, 8.6, 8.466666666666667)","(1.65, 1.79, 1.790769230769231)"
08-01-2023 19:09:15.220996,"(91.0, 210.0, 195.0)","(2.6, 3.25, 3.246153846153846)","(41.0, 85.0, 81.25)","(5.5, 8.6, 8.476923076923077)","(1.65, 1.8, 1.79)"
08-01-2023 19:09:16.091307,"(91.0, 210.0, 190.0)","(2.6, 3.3, 3.2548387096774194)","(41.0, 85.0, 80.71428571428571)","(5.5, 8.6, 8.476923076923077)","(1.65, 1.79, 1.7871428571428571)"
08-01-2023 19:09:16.890558,"(91.0, 210.0, 190.0)","(2.6, 3.3, 3.2967741935483867)","(41.0, 100.0, 81.25)","(5.5, 8.6, 8.49090909090909)","(1.65, 1.79, 1.7857142857142858)"
08-01-2023 19:09:17.712638,"(91.0, 210.0, 190.0)","(2.6, 3.3, 3.2954545454545454)","(41.0, 100.0, 77.27272727272727)","(5.5, 8.4, 8.307692307692308)","(1.65, 1.8, 1.793611111111111)"
08-01-2023 19:09:18.601526,"(91.0, 210.0, 190.0)","(2.6, 3.3, 3.2987179487179485)","(41.0, 100.0, 77.27272727272727)","(5.5, 8.4, 8.28235294117647)","(1.65, 1.79, 1.7813868613138686)"
08-01-2023 19:09:19.484842,"(91.0, 210.0, 190.0)","(2.6, 3.3, 3.297222222222222)","(41.0, 100.0, 77.27272727272727)","(5.5, 8.6, 8.48)","(1.65, 1.79, 1.7875)"
08-01-2023 19:09:20.332866,"(91.0, 210.0, 190.0)","(2.6, 3.3, 3.2954545454545454)","(41.0, 100.0, 77.27272727272727)","(5.5, 8.4, 8.3)","(1.65, 1.8, 1.7914285714285714)"
08-01-2023 19:09:21.222532,"(91.0, 210.0, 190.0)","(2.6, 3.3, 3.2966666666666664)","(41.0, 100.0, 77.27272727272727)","(5.5, 8.4, 8.3)","(1.65, 1.8, 1.8017127071823205)"
08-01-2023 19:09:22.147257,"(91.0, 210.0, 190.0)","(2.6, 3.3, 3.276)","(41.0, 100.0, 77.27272727272727)","(5.5, 8.4, 8.3)","(1.65, 1.81, 1.7983720930232558)"
08-01-2023 19:09:23.008496,"(91.0, 210.0, 190.0)","(2.6, 3.25, 3.226470588235294)","(41.0, 100.0, 77.27272727272727)","(5.5, 8.4, 8.3)","(1.65, 1.81, 1.7983720930232558)"
08-01-2023 19:09:23.872367,"(91.0, 210.0, 190.0)","(2.6, 3.3, 3.273913043478261)","(41.0, 100.0, 77.27272727272727)","(5.5, 8.4, 8.222222222222223)","(1.65, 1.8, 1.7972368421052631)"
08-01-2023 19:09:24.690987,"(91.0, 210.0, 190.0)","(2.7, 3.3, 3.2777777777777777)","(41.0, 100.0, 77.27272727272727)","(5.5, 8.4, 8.222222222222223)","(1.65, 1.8, 1.7972368421052631)"
08-01-2023 19:09:25.548711,"(91.0, 210.0, 190.0)","(2.7, 3.3, 3.2777777777777777)","(41.0, 100.0, 77.27272727272727)","(5.5, 8.4, 8.292307692307691)","(1.65, 1.8, 1.7972368421052631)"
08-01-2023 19:09:26.392911,"(91.0, 210.0, 190.0)","(2.7, 3.3, 3.2777777777777777)","(41.0, 100.0, 85.29411764705883)","(5.5, 8.4, 8.292307692307691)","(1.65, 1.8, 1.7972368421052631)"
08-01-2023 19:09:27.310723,"(91.0, 210.0, 190.0)","(2.7, 3.3, 3.2777777777777777)","(41.0, 100.0, 85.29411764705883)","(5.5, 8.4, 8.292307692307691)","(1.65, 1.8, 1.7972368421052631)"
08-01-2023 19:09:28.139520,"(91.0, 210.0, 190.0)","(2.7, 3.3, 3.2636363636363637)","(41.0, 100.0, 85.29411764705883)","(5.5, 8.4, 8.292307692307691)","(1.65, 1.8, 1.7971428571428572)"
08-01-2023 19:09:28.921979,"(91.0, 210.0, 190.0)","(2.7, 3.3, 3.2666666666666666)","(41.0, 100.0, 85.29411764705883)","(5.5, 8.4, 8.292307692307691)","(1.65, 1.8, 1.7967272727272727)"
08-01-2023 19:09:29.851474,"(91.0, 210.0, 190.0)","(2.7, 3.3, 3.2666666666666666)","(41.0, 100.0, 85.29411764705883)","(5.5, 8.4, 8.292307692307691)","(1.65, 1.8, 1.7967272727272727)"
08-01-2023 19:09:30.691266,"(91.0, 210.0, 190.0)","(2.7, 3.3, 3.2666666666666666)","(41.0, 100.0, 85.29411764705883)","(5.5, 8.4, 8.292307692307691)","(1.65, 1.8, 1.7967272727272727)"
08-01-2023 19:09:31.616723,"(91.0, 210.0, 178.0)","(2.7, 3.25, 3.2966666666666664)","(41.0, 100.0, 68.52941176470588)","(5.5, 8.4, 8.284210526315789)","(1.65, 1.8, 1.7997058823529413)"
08-01-2023 19:09:32.549650,"(91.0, 220.0, 195.0)","(2.7, 3.3, 3.26)","(41.0, 75.0, 68.52941176470588)","(5.5, 8.6, 8.46086956521739)","(1.65, 1.8, 1.7978750000000001)"
08-01-2023 19:09:33.355137,"(91.0, 220.0, 195.0)","(2.7, 3.3, 3.2727272727272725)","(41.0, 75.0, 68.52941176470588)","(5.5, 8.6, 8.46086956521739)","(1.65, 1.8, 1.7978750000000001)"
08-01-2023 19:09:34.272869,"(91.0, 220.0, 195.0)","(2.7, 3.3, 3.2527777777777778)","(41.0, 75.0, 68.6)","(5.5, 9.0, 8.634285714285713)","(1.65, 1.78, 1.7752000000000001)"
08-01-2023 19:09:35.259117,"(91.0, 220.0, 195.0)","(2.7, 3.25, 3.2390625)","(41.0, 75.0, 68.72549019607843)","(5.5, 9.0, 8.811764705882354)","(1.65, 1.78, 1.7816666666666667)"
08-01-2023 19:09:36.163874,"(91.0, 240.0, 184.0)","(2.7, 3.3, 3.245)","(41.0, 75.0, 68.6)","(5.5, 9.0, 8.703225806451613)","(1.65, 1.79, 1.7788764044943821)"
08-01-2023 19:09:37.090795,"(91.0, 240.0, 184.0)","(2.7, 3.25, 3.2205357142857145)","(41.0, 75.0, 65.9090909090909)","(5.5, 9.0, 8.82)","(1.65, 1.78, 1.7874545454545454)"
08-01-2023 19:09:37.938499,"(91.0, 240.0, 184.0)","(2.7, 3.25, 3.2155555555555555)","(41.0, 70.0, 61.61290322580645)","(5.5, 9.0, 8.836363636363638)","(1.65, 1.79, 1.7793203883495146)"
08-01-2023 19:09:38.816142,"(91.0, 240.0, 193.33333333333334)","(2.7, 3.25, 3.2142857142857144)","(41.0, 70.0, 61.61290322580645)","(5.5, 9.0, 8.850000000000001)","(1.65, 1.78, 1.7793859649122807)"
08-01-2023 19:09:39.730815,"(91.0, 230.0, 182.0)","(2.7, 3.25, 3.189189189189189)","(41.0, 70.0, 61.666666666666664)","(5.5, 9.2, 9.155555555555555)","(1.65, 1.79, 1.7855)"
08-01-2023 19:09:40.571586,"(91.0, 230.0, 182.0)","(2.7, 3.25, 3.1796875)","(41.0, 70.0, 61.666666666666664)","(6.0, 9.2, 9.155555555555555)","(1.65, 1.79, 1.7824)"
08-01-2023 19:09:41.451903,"(91.0, 220.0, 182.5)","(2.7, 3.3, 3.2929577464788733)","(41.0, 70.0, 60.43478260869565)","(6.0, 9.0, 8.942857142857143)","(1.65, 1.79, 1.7847058823529411)"
08-01-2023 19:09:42.355196,"(91.0, 220.0, 182.5)","(2.7, 3.3, 3.295620437956204)","(41.0, 70.0, 60.833333333333336)","(6.0, 9.0, 8.925)","(1.65, 1.78, 1.776923076923077)"
08-01-2023 19:09:43.284457,"(91.0, 220.0, 182.5)","(2.7, 3.35, 3.3264705882352943)","(41.0, 70.0, 59.35483870967742)","(6.0, 9.0, 8.8)","(1.65, 1.78, 1.7715151515151515)"
08-01-2023 19:09:44.220306,"(91.0, 220.0, 180.0)","(2.7, 3.35, 3.3425000000000002)","(41.0, 70.0, 59.35483870967742)","(6.0, 8.8, 8.742857142857144)","(1.65, 1.78, 1.7702702702702704)"
08-01-2023 19:09:45.105277,"(91.0, 220.0, 180.0)","(2.7, 3.35, 3.3425000000000002)","(41.0, 70.0, 59.35483870967742)","(6.0, 8.8, 8.742857142857144)","(1.65, 1.78, 1.7716279069767442)"
08-01-2023 19:09:45.962589,"(91.0, 220.0, 180.0)","(2.7, 3.35, 3.3425000000000002)","(41.0, 65.0, 64.0)","(6.0, 8.8, 8.742857142857144)","(1.65, 1.78, 1.7716279069767442)"
08-01-2023 19:09:46.817557,"(91.0, 220.0, 180.0)","(2.7, 3.35, 3.3392857142857144)","(41.0, 65.0, 64.0)","(6.0, 8.8, 8.742857142857144)","(1.65, 1.78, 1.7716279069767442)"
08-01-2023 19:09:47.684462,"(91.0, 220.0, 180.0)","(2.7, 3.35, 3.3392857142857144)","(41.0, 65.0, 64.0)","(6.0, 8.8, 8.742857142857144)","(1.65, 1.78, 1.7716279069767442)"
08-01-2023 19:09:48.540508,"(91.0, 220.0, 180.0)","(2.7, 3.35, 3.3275)","(41.0, 65.0, 64.0)","(6.0, 9.0, 8.76)","(1.65, 1.78, 1.7702702702702704)"
08-01-2023 19:09:49.353721,"(91.0, 220.0, 180.0)","(2.7, 3.35, 3.307142857142857)","(41.0, 70.0, 59.35483870967742)","(6.0, 8.8, 8.733333333333334)","(1.65, 1.78, 1.775294117647059)"
08-01-2023 19:09:50.310276,"(91.0, 220.0, 180.0)","(2.7, 3.35, 3.307142857142857)","(41.0, 70.0, 59.35483870967742)","(6.0, 9.0, 8.714285714285714)","(1.65, 1.78, 1.7664285714285715)"
08-01-2023 19:09:51.267881,"(91.0, 220.0, 180.0)","(2.7, 3.4, 3.396218487394958)","(41.0, 65.0, 64.0)","(6.0, 9.0, 8.672727272727272)","(1.65, 1.78, 1.7630434782608695)"
08-01-2023 19:09:52.151690,"(91.0, 220.0, 180.0)","(2.7, 3.4, 3.399579831932773)","(41.0, 65.0, 64.0)","(6.0, 9.0, 8.672727272727272)","(1.65, 1.78, 1.7585714285714287)"
08-01-2023 19:09:53.122415,"(91.0, 220.0, 180.0)","(2.7, 3.4, 3.399596774193548)","(41.0, 65.0, 64.0)","(6.0, 8.6, 8.566666666666666)","(1.65, 1.78, 1.7727272727272727)"
08-01-2023 19:09:54.032458,"(91.0, 220.0, 180.0)","(2.7, 3.4, 3.399596774193548)","(41.0, 65.0, 64.0)","(6.0, 8.6, 8.566666666666666)","(1.65, 1.78, 1.7644897959183674)"
08-01-2023 19:09:54.836044,"(91.0, 220.0, 180.0)","(2.7, 3.4, 3.398425196850394)","(41.0, 70.0, 59.35483870967742)","(6.0, 8.8, 8.742857142857144)","(1.65, 1.77, 1.7644897959183674)"
08-01-2023 19:09:55.788412,"(91.0, 220.0, 180.0)","(2.7, 3.45, 3.4395104895104898)","(41.0, 70.0, 59.35483870967742)","(6.0, 8.6, 8.566666666666666)","(1.65, 1.77, 1.754186046511628)"
08-01-2023 19:09:56.655974,"(91.0, 220.0, 180.0)","(2.7, 3.45, 3.4232142857142858)","(41.0, 70.0, 59.35483870967742)","(6.0, 8.4, 8.297435897435896)","(1.65, 1.78, 1.7708860759493672)"
08-01-2023 19:09:57.572646,"(91.0, 220.0, 180.0)","(2.7, 3.45, 3.425806451612903)","(41.0, 70.0, 59.35483870967742)","(6.0, 9.0, 8.342857142857142)","(1.65, 1.78, 1.771111111111111)"
08-01-2023 19:09:58.430614,"(91.0, 220.0, 180.0)","(2.7, 3.4, 3.3613636363636363)","(41.0, 70.0, 59.35483870967742)","(6.0, 9.0, 8.8125)","(1.65, 1.76, 1.7513656387665197)"
08-01-2023 19:09:59.308594,"(91.0, 220.0, 180.0)","(2.7, 3.35, 3.325)","(41.0, 70.0, 59.35483870967742)","(6.0, 9.0, 8.84)","(1.65, 1.76, 1.7522222222222221)"
08-01-2023 19:10:00.402118,"(91.0, 220.0, 180.0)","(2.7, 3.35, 3.3)","(41.0, 70.0, 59.35483870967742)","(6.0, 9.0, 8.755555555555556)","(1.65, 1.76, 1.7855555555555556)"
08-01-2023 19:10:01.441865,"(91.0, 220.0, 180.0)","(2.7, 3.3, 3.293877551020408)","(41.0, 70.0, 59.0)","(6.0, 8.8, 8.781818181818183)","(1.65, 1.79, 1.7792000000000001)"
08-01-2023 19:10:02.348183,"(91.0, 210.0, 190.0)","(2.7, 3.35, 3.3395833333333336)","(41.0, 70.0, 59.0)","(6.0, 8.8, 8.781818181818183)","(1.65, 1.78, 1.7790344827586206)"
08-01-2023 19:10:03.354060,"(91.0, 210.0, 190.0)","(2.7, 3.4, 3.376315789473684)","(41.0, 65.0, 58.333333333333336)","(6.0, 8.6, 8.582608695652173)","(1.65, 1.78, 1.7744166666666668)"
08-01-2023 19:10:04.336325,"(91.0, 210.0, 190.0)","(2.7, 3.4, 3.3685185185185187)","(41.0, 65.0, 58.333333333333336)","(6.0, 8.6, 8.513513513513514)","(1.65, 1.78, 1.7676470588235293)"
08-01-2023 19:10:05.277872,"(91.0, 210.0, 190.0)","(2.7, 3.4, 3.3758620689655174)","(41.0, 65.0, 59.0)","(6.5, 8.6, 8.513513513513514)","(1.6, 1.77, 1.7638235294117648)"
08-01-2023 19:10:06.261967,"(91.0, 210.0, 190.0)","(2.8, 3.4, 3.3926470588235293)","(41.0, 65.0, 59.0)","(6.5, 8.6, 8.513513513513514)","(1.6, 1.77, 1.7664197530864199)"
08-01-2023 19:10:07.215719,"(91.0, 220.0, 180.0)","(2.8, 3.4, 3.3926470588235293)","(41.0, 75.0, 70.0)","(6.5, 8.6, 8.311111111111112)","(1.6, 1.77, 1.7657352941176472)"
08-01-2023 19:10:08.074928,"(91.0, 220.0, 180.0)","(2.8, 3.4, 3.3947916666666664)","(41.0, 75.0, 71.0)","(6.5, 8.4, 8.311111111111112)","(1.6, 1.77, 1.763063063063063)"
08-01-2023 19:10:08.984434,"(91.0, 220.0, 180.0)","(2.8, 3.45, 3.434375)","(41.0, 75.0, 72.0)","(6.5, 8.2, 8.02142857142857)","(1.6, 1.77, 1.7655555555555555)"
08-01-2023 19:10:09.920415,"(91.0, 220.0, 180.0)","(2.8, 3.5, 3.4732142857142856)","(41.0, 75.0, 68.57142857142857)","(6.5, 8.0, 7.727272727272727)","(1.6, 1.77, 1.7695744680851064)"
08-01-2023 19:10:10.922238,"(91.0, 220.0, 180.0)","(2.8, 3.5, 3.4603174603174605)","(41.0, 75.0, 68.57142857142857)","(6.5, 8.0, 7.8)","(1.6, 1.77, 1.769611650485437)"
08-01-2023 19:10:11.822193,"(91.0, 220.0, 180.0)","(2.8, 3.5, 3.4493150684931506)","(41.0, 75.0, 69.0)","(6.5, 8.0, 7.8)","(1.6, 1.77, 1.778)"
08-01-2023 19:10:12.775340,"(91.0, 220.0, 180.0)","(2.8, 3.5, 3.432203389830508)","(41.0, 75.0, 65.0)","(6.5, 7.8, 7.72)","(1.6, 1.79, 1.7824444444444445)"
08-01-2023 19:10:13.611451,"(91.0, 220.0, 180.0)","(2.8, 3.45, 3.435185185185185)","(41.0, 75.0, 65.0)","(6.5, 7.8, 7.72)","(1.6, 1.79, 1.7830985915492958)"
08-01-2023 19:10:14.580495,"(91.0, 220.0, 182.5)","(2.8, 3.4, 3.375)","(41.0, 75.0, 71.66666666666667)","(6.5, 7.8, 7.873333333333333)","(1.6, 1.8, 1.7917391304347827)"
08-01-2023 19:10:15.521389,"(91.0, 220.0, 182.5)","(2.8, 3.35, 3.341304347826087)","(41.0, 80.0, 72.3076923076923)","(6.5, 8.0, 7.933333333333334)","(1.6, 1.8, 1.7928440366972478)"
08-01-2023 19:10:16.364946,"(91.0, 220.0, 182.5)","(2.8, 3.35, 3.335)","(41.0, 80.0, 72.3076923076923)","(6.5, 8.0, 7.933333333333334)","(1.6, 1.8, 1.798421052631579)"
08-01-2023 19:10:17.367225,"(91.0, 220.0, 182.5)","(2.8, 3.4, 3.321904761904762)","(41.0, 80.0, 62.142857142857146)","(6.5, 8.2, 8.1)","(1.6, 1.78, 1.7989830508474576)"
08-01-2023 19:10:18.256529,"(91.0, 220.0, 182.5)","(2.8, 3.35, 3.314814814814815)","(41.0, 80.0, 62.142857142857146)","(6.5, 8.2, 8.05)","(1.6, 1.8, 1.7854545454545454)"
08-01-2023 19:10:19.157620,"(91.0, 220.0, 182.5)","(2.8, 3.35, 3.3184615384615386)","(41.0, 75.0, 68.33333333333333)","(6.5, 8.4, 8.075675675675676)","(1.6, 1.8, 1.7855555555555556)"
08-01-2023 19:10:20.109458,"(91.0, 220.0, 182.5)","(2.8, 3.35, 3.3262711864406778)","(41.0, 75.0, 61.666666666666664)","(6.5, 8.4, 8.15)","(1.6, 1.79, 1.7852000000000001)"
08-01-2023 19:10:20.893655,"(91.0, 220.0, 182.5)","(2.8, 3.35, 3.33974358974359)","(41.0, 75.0, 61.666666666666664)","(6.5, 8.4, 8.15)","(1.6, 1.79, 1.7852000000000001)"
08-01-2023 19:10:21.820841,"(91.0, 220.0, 182.5)","(2.8, 3.35, 3.341463414634146)","(41.0, 70.0, 58.75)","(6.5, 8.4, 8.162962962962963)","(1.6, 1.79, 1.778131868131868)"
08-01-2023 19:10:22.787626,"(91.0, 220.0, 182.5)","(2.8, 3.35, 3.341463414634146)","(41.0, 75.0, 58.333333333333336)","(6.5, 8.4, 8.167272727272728)","(1.6, 1.79, 1.7745669291338584)"
08-01-2023 19:10:23.701406,"(91.0, 220.0, 182.5)","(2.8, 3.4, 3.353846153846154)","(31.0, 70.0, 58.75)","(6.5, 8.4, 8.149019607843137)","(1.6, 1.79, 1.7818367346938775)"
08-01-2023 19:10:24.680463,"(91.0, 220.0, 186.66666666666666)","(2.8, 3.4, 3.354347826086957)","(31.0, 80.0, 62.5)","(6.5, 8.6, 8.475)","(1.6, 1.77, 1.7656451612903226)"
08-01-2023 19:10:25.569873,"(91.0, 220.0, 182.5)","(2.8, 3.4, 3.3300613496932514)","(31.0, 85.0, 75.0)","(6.5, 8.6, 8.475)","(1.6, 1.77, 1.7652238805970148)"
08-01-2023 19:10:26.557299,"(91.0, 220.0, 182.5)","(2.8, 3.4, 3.331325301204819)","(31.0, 85.0, 73.0)","(6.5, 8.6, 8.475)","(1.6, 1.77, 1.766122448979592)"
