,Shes Roses,Lektra Dish,Blazin Cool,Devils Spirit,Mt View Jewel,Dr Earnie,Establishment
07-01-2023 10:13:44.478103,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.746666666666666)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.526315789473684)","(8.5, 17.0, 11.933333333333334)"
07-01-2023 10:13:45.595441,"(2.4, 3.25, 2.607142857142857)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 17.0, 13.2)"
07-01-2023 10:13:46.949370,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 17.0, 13.2)"
07-01-2023 10:13:48.082376,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 17.0, 13.2)"
07-01-2023 10:13:49.135340,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 17.0, 13.2)"
07-01-2023 10:13:50.173239,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 17.0, 13.2)"
07-01-2023 10:13:51.117218,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 17.0, 11.4)"
07-01-2023 10:13:52.179810,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 17.0, 13.2)"
07-01-2023 10:13:53.210181,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 17.0, 13.2)"
07-01-2023 10:13:54.180911,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.6)","(8.5, 17.0, 13.2)"
07-01-2023 10:13:55.236140,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.6)","(8.5, 17.0, 13.2)"
07-01-2023 10:13:56.352219,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.742857142857143)","(8.5, 17.0, 13.2)"
07-01-2023 10:13:57.312984,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.742857142857143)","(8.5, 17.0, 13.2)"
07-01-2023 10:13:58.384438,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.475)","(8.5, 17.0, 13.2)"
07-01-2023 10:13:59.332813,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.475)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:00.335994,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.475)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:01.402018,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.475)","(8.5, 17.0, 13.64)"
07-01-2023 10:14:02.412208,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.742857142857143)","(8.5, 17.0, 13.64)"
07-01-2023 10:14:03.443216,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.742857142857143)","(8.5, 17.0, 13.64)"
07-01-2023 10:14:04.513894,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.475)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:05.549836,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.475)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:06.620478,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.3538461538461535)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:07.758340,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.4763636363636365)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:08.826916,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.4763636363636365)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:09.792185,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.4763636363636365)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:10.744689,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.4763636363636365)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:11.734070,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.4763636363636365)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:12.810461,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.3538461538461535)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:13.900041,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.3538461538461535)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:14.896944,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.3538461538461535)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:15.928240,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.4763636363636365)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:17.019501,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.4763636363636365)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:18.129015,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.4763636363636365)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:19.190936,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.3538461538461535)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:20.194757,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.3538461538461535)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:21.212267,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.3538461538461535)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:22.267749,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.4763636363636365)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:23.277204,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.4763636363636365)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:24.274040,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.3872340425531915)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:25.256639,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.3538461538461535)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:26.283192,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.3538461538461535)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:27.283466,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.3538461538461535)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:28.432694,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.221621621621622)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:29.529277,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.221621621621622)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:30.500427,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.221621621621622)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:31.474628,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 46.111111111111114)","(21.0, 60.0, 29.642857142857142)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.221621621621622)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:32.474731,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 80.0, 91.8)","(21.0, 60.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.221621621621622)","(8.5, 17.0, 13.2)"
07-01-2023 10:14:33.476697,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.221621621621622)","(8.5, 18.0, 12.266666666666667)"
07-01-2023 10:14:34.519138,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.221621621621622)","(8.5, 18.0, 12.266666666666667)"
07-01-2023 10:14:35.484342,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.221621621621622)","(8.5, 18.0, 12.266666666666667)"
07-01-2023 10:14:36.528277,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.221621621621622)","(8.5, 18.0, 12.266666666666667)"
07-01-2023 10:14:37.603717,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.221621621621622)","(8.5, 18.0, 10.48)"
07-01-2023 10:14:38.657145,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 11.440000000000001)"
07-01-2023 10:14:39.743380,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 11.440000000000001)"
07-01-2023 10:14:40.796685,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 11.440000000000001)"
07-01-2023 10:14:41.731143,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 11.440000000000001)"
07-01-2023 10:14:42.715867,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 11.440000000000001)"
07-01-2023 10:14:43.785594,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 11.440000000000001)"
07-01-2023 10:14:44.741475,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 11.440000000000001)"
07-01-2023 10:14:45.732272,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:14:46.764492,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:14:47.785661,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:14:48.883779,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:14:49.992844,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:14:51.001646,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:14:51.953337,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:14:52.935109,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:14:53.909927,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:14:54.944794,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:14:55.911154,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:14:56.931241,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:14:57.969620,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:14:59.102422,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:15:00.143514,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.5777777777777775)","(21.0, 110.0, 91.8)","(21.0, 75.0, 55.833333333333336)","(81.0, 570.0, 140.83333333333331)","(2.5, 5.0, 4.28)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:15:01.242467,"(2.4, 3.25, 2.682)","(3.9, 6.0, 5.46)","(21.0, 110.0, 80.0)","(21.0, 75.0, 56.666666666666664)","(81.0, 570.0, 445.0)","(2.5, 5.0, 4.2727272727272725)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:15:02.254015,"(2.4, 3.25, 2.682)","(3.9, 5.8, 5.46)","(21.0, 110.0, 80.0)","(21.0, 75.0, 56.666666666666664)","(81.0, 570.0, 445.0)","(2.5, 5.0, 4.2727272727272725)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:15:03.211549,"(2.4, 3.25, 2.682)","(3.9, 5.9, 5.7)","(21.0, 110.0, 80.0)","(21.0, 75.0, 61.25)","(81.0, 570.0, 445.0)","(2.5, 5.0, 4.2727272727272725)","(8.5, 18.0, 12.628571428571428)"
07-01-2023 10:15:04.190971,"(2.4, 3.25, 2.682)","(3.9, 5.9, 5.7)","(21.0, 110.0, 80.0)","(21.0, 75.0, 67.14285714285714)","(81.0, 570.0, 445.0)","(2.5, 5.0, 4.25)","(8.5, 18.0, 13.822222222222223)"
07-01-2023 10:15:05.225281,"(2.4, 3.25, 2.7175000000000002)","(3.9, 5.9, 5.7)","(21.0, 110.0, 95.0)","(21.0, 75.0, 67.14285714285714)","(81.0, 570.0, 445.0)","(2.5, 5.0, 4.25)","(8.5, 18.0, 14.866666666666667)"
07-01-2023 10:15:06.186655,"(2.4, 3.25, 2.7175000000000002)","(3.9, 5.9, 5.7)","(21.0, 110.0, 95.0)","(21.0, 75.0, 67.14285714285714)","(81.0, 570.0, 445.0)","(2.5, 5.0, 4.25)","(8.5, 18.0, 15.314285714285715)"
07-01-2023 10:15:07.240171,"(2.4, 3.25, 2.8442857142857143)","(3.9, 5.9, 5.7)","(21.0, 110.0, 95.0)","(21.0, 75.0, 67.14285714285714)","(81.0, 570.0, 548.125)","(2.5, 5.0, 4.25)","(8.5, 18.0, 15.314285714285715)"
07-01-2023 10:15:08.223256,"(2.4, 3.25, 2.8442857142857143)","(3.9, 5.9, 5.7)","(21.0, 110.0, 95.0)","(21.0, 75.0, 67.14285714285714)","(81.0, 580.0, 548.125)","(2.5, 5.0, 4.25)","(8.5, 18.0, 15.314285714285715)"
07-01-2023 10:15:09.272300,"(2.4, 3.25, 2.8442857142857143)","(3.9, 5.9, 5.7)","(21.0, 110.0, 92.2)","(21.0, 75.0, 67.42857142857143)","(81.0, 580.0, 548.125)","(2.5, 5.0, 4.25)","(8.5, 18.0, 15.314285714285715)"
07-01-2023 10:15:10.352848,"(2.4, 3.25, 2.8442857142857143)","(3.9, 5.9, 5.7)","(21.0, 110.0, 100.11111111111111)","(21.0, 75.0, 66.0)","(81.0, 580.0, 548.125)","(2.5, 5.0, 4.25)","(8.5, 18.0, 15.314285714285715)"
07-01-2023 10:15:11.465016,"(2.4, 3.25, 2.8442857142857143)","(3.9, 5.9, 5.7)","(21.0, 110.0, 100.11111111111111)","(21.0, 75.0, 61.75)","(81.0, 580.0, 548.125)","(2.5, 5.0, 4.25)","(8.5, 18.0, 15.314285714285715)"
07-01-2023 10:15:12.424648,"(2.4, 3.25, 2.8442857142857143)","(3.9, 5.9, 5.7)","(21.0, 110.0, 100.11111111111111)","(21.0, 75.0, 61.75)","(81.0, 580.0, 548.125)","(2.5, 5.0, 4.25)","(8.5, 18.0, 15.314285714285715)"
07-01-2023 10:15:13.476538,"(2.4, 3.25, 2.8442857142857143)","(3.9, 5.9, 5.7)","(21.0, 110.0, 100.11111111111111)","(21.0, 75.0, 57.333333333333336)","(81.0, 580.0, 548.125)","(2.5, 5.0, 4.25)","(8.5, 18.0, 15.314285714285715)"
07-01-2023 10:15:14.460419,"(2.4, 3.25, 2.8442857142857143)","(3.9, 5.9, 5.7)","(21.0, 110.0, 100.11111111111111)","(21.0, 75.0, 57.333333333333336)","(81.0, 580.0, 548.125)","(2.5, 5.0, 4.25)","(8.5, 18.0, 15.314285714285715)"
07-01-2023 10:15:15.464422,"(2.4, 3.25, 2.8442857142857143)","(3.9, 5.9, 5.7)","(21.0, 110.0, 100.11111111111111)","(21.0, 75.0, 54.0)","(81.0, 580.0, 548.125)","(2.5, 5.0, 4.25)","(8.5, 18.0, 15.446153846153846)"
07-01-2023 10:15:16.523522,"(2.4, 3.25, 2.8442857142857143)","(3.9, 5.9, 5.7)","(21.0, 110.0, 100.11111111111111)","(21.0, 70.0, 54.0)","(81.0, 580.0, 548.125)","(2.5, 5.0, 4.25)","(8.5, 17.5, 14.533333333333333)"
07-01-2023 10:15:17.606352,"(2.4, 3.25, 2.8442857142857143)","(3.9, 5.9, 5.7)","(21.0, 170.0, 95.5)","(21.0, 70.0, 54.0)","(81.0, 580.0, 548.125)","(2.5, 5.0, 4.25)","(8.5, 17.5, 14.533333333333333)"
07-01-2023 10:15:18.576243,"(2.4, 3.25, 2.8442857142857143)","(3.9, 5.9, 5.7)","(21.0, 170.0, 95.5)","(21.0, 70.0, 54.0)","(81.0, 580.0, 548.125)","(2.5, 5.0, 4.25)","(8.5, 17.5, 14.533333333333333)"
07-01-2023 10:15:19.578926,"(2.4, 3.25, 2.8442857142857143)","(3.9, 5.9, 5.771428571428571)","(21.0, 170.0, 95.5)","(21.0, 70.0, 60.2)","(81.0, 580.0, 548.125)","(2.5, 5.0, 4.25)","(8.5, 17.5, 14.533333333333333)"
07-01-2023 10:15:20.623977,"(2.4, 3.25, 2.8442857142857143)","(3.9, 5.9, 5.771428571428571)","(21.0, 170.0, 96.0)","(21.0, 70.0, 60.2)","(81.0, 580.0, 548.125)","(2.5, 5.0, 4.25)","(8.5, 17.5, 14.533333333333333)"
