,Jet Impact,Hey Grace,Circus Craze,Global Glory,Garside,Go Go Snow,Petina,Devonish Girl
10-01-2023 12:41:37.862238,"(4.6, 8.2, 7.0)","(10.0, 18.5, 16.816666666666666)","(11.0, 30.0, 27.96)","(4.8, 17.0, 14.58)","(2.7, 7.8, 3.53)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 17.0, 15.571428571428571)"
10-01-2023 12:41:39.096876,"(4.6, 8.2, 7.0)","(10.0, 18.5, 16.816666666666666)","(11.0, 30.0, 27.96)","(4.8, 17.0, 14.58)","(2.7, 7.8, 3.53)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 17.0, 15.571428571428571)"
10-01-2023 12:41:40.347064,"(4.6, 8.2, 7.0)","(10.0, 18.5, 16.816666666666666)","(11.0, 30.0, 27.96)","(4.8, 17.0, 14.58)","(2.7, 7.8, 3.53)","(12.0, 27.0, 24.9375)","(10.0, 18.5, 16.68)","(7.5, 17.0, 15.571428571428571)"
10-01-2023 12:41:41.622977,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.133333333333333)","(11.0, 30.0, 28.542857142857144)","(4.8, 17.0, 14.58)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 17.0, 15.571428571428571)"
10-01-2023 12:41:42.905558,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 17.0, 14.58)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 17.0, 15.571428571428571)"
10-01-2023 12:41:44.136949,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 17.0, 14.58)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 17.0, 15.571428571428571)"
10-01-2023 12:41:45.326060,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 17.0, 14.58)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 17.0, 18.36842105263158)"
10-01-2023 12:41:46.430437,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 25.461538461538463)"
10-01-2023 12:41:47.619513,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:41:48.797167,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:41:50.064600,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:41:51.369579,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 27.0, 23.615384615384613)"
10-01-2023 12:41:52.590589,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:41:53.746465,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:41:54.907073,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:41:56.036035,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:41:57.201089,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:41:58.344429,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:41:59.538475,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:42:00.671300,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:42:01.793267,"(4.6, 8.2, 7.0)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 28.542857142857144)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:42:02.790565,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 26.0)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 25.461538461538463)"
10-01-2023 12:42:03.883216,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 26.0)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:42:05.030128,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 26.0)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:42:06.214568,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 26.0)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:42:07.356637,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 26.0)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:42:08.436104,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 26.0)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.8, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:42:09.520184,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 26.0)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 27.0, 23.615384615384613)"
10-01-2023 12:42:10.628161,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 26.0)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:42:11.778491,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 15.399999999999999)","(11.0, 30.0, 26.0)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:42:12.958181,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 16.816666666666666)","(11.0, 30.0, 26.0)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:42:14.286825,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 16.816666666666666)","(11.0, 30.0, 26.0)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:42:15.499737,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 16.816666666666666)","(11.0, 30.0, 26.0)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:42:16.601511,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 16.816666666666666)","(11.0, 30.0, 26.0)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:42:17.811949,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 16.816666666666666)","(11.0, 30.0, 26.0)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:42:18.989482,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 16.816666666666666)","(11.0, 30.0, 18.72)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:42:20.375341,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 16.816666666666666)","(11.0, 21.0, 21.16)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:42:21.529115,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 16.816666666666666)","(11.0, 24.0, 21.16)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:42:22.628974,"(4.6, 8.2, 7.066666666666666)","(10.0, 18.5, 16.816666666666666)","(11.0, 24.0, 21.16)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 23.615384615384613)"
10-01-2023 12:42:23.750813,"(4.6, 8.2, 7.123076923076923)","(10.0, 18.5, 16.816666666666666)","(11.0, 24.0, 21.3)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 25.0, 25.461538461538463)"
10-01-2023 12:42:24.952850,"(4.6, 8.2, 7.123076923076923)","(10.0, 18.5, 16.816666666666666)","(11.0, 24.0, 22.3125)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:42:26.129008,"(4.6, 8.2, 7.123076923076923)","(10.0, 18.5, 16.816666666666666)","(11.0, 24.0, 22.3125)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:42:27.314277,"(4.6, 8.2, 7.123076923076923)","(10.0, 18.5, 16.816666666666666)","(11.0, 24.0, 22.3125)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:42:28.449940,"(4.6, 8.2, 7.123076923076923)","(10.0, 18.5, 16.816666666666666)","(11.0, 24.0, 22.3125)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:42:29.634626,"(4.6, 8.2, 7.123076923076923)","(10.0, 18.5, 16.816666666666666)","(11.0, 24.0, 22.3125)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 14.94)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:42:30.789810,"(4.6, 8.2, 7.123076923076923)","(10.0, 18.5, 16.816666666666666)","(11.0, 24.0, 22.2)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 16.275)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:42:32.022397,"(4.6, 8.2, 6.966666666666667)","(10.0, 18.5, 16.816666666666666)","(11.0, 24.0, 22.225)","(4.8, 19.5, 10.461904761904762)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 16.275)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:42:33.315288,"(4.6, 8.2, 6.966666666666667)","(10.0, 18.5, 16.025)","(11.0, 24.0, 21.3)","(4.8, 19.5, 7.71875)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 15.02)","(7.5, 27.0, 25.461538461538463)"
10-01-2023 12:42:34.517486,"(4.6, 8.2, 6.966666666666667)","(10.0, 18.5, 16.025)","(11.0, 24.0, 21.3)","(4.8, 19.5, 7.71875)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:35.613389,"(4.6, 8.2, 6.966666666666667)","(10.0, 18.5, 16.025)","(11.0, 24.0, 21.3)","(4.8, 19.5, 7.71875)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:36.670474,"(4.6, 8.2, 6.966666666666667)","(10.0, 18.5, 16.025)","(11.0, 24.0, 22.3125)","(4.8, 19.5, 7.71875)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:37.759471,"(4.6, 8.2, 6.966666666666667)","(10.0, 18.5, 16.025)","(11.0, 24.0, 21.3)","(4.8, 19.5, 7.71875)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:38.894579,"(4.6, 8.2, 6.966666666666667)","(10.0, 18.5, 16.025)","(11.0, 24.0, 21.3)","(4.8, 19.5, 7.71875)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 23.0)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:40.073260,"(4.6, 8.2, 6.966666666666667)","(10.0, 18.5, 16.025)","(11.0, 24.0, 21.3)","(4.8, 19.5, 7.71875)","(2.7, 7.6, 3.5885714285714285)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:41.283936,"(4.6, 8.2, 6.966666666666667)","(10.0, 18.5, 16.025)","(11.0, 24.0, 21.3)","(4.8, 19.5, 7.71875)","(2.7, 7.6, 5.16)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:42.494941,"(4.6, 8.0, 7.611111111111111)","(10.0, 18.5, 16.025)","(11.0, 24.0, 22.3125)","(4.8, 19.5, 7.71875)","(2.7, 7.4, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:43.732799,"(4.6, 8.0, 7.611111111111111)","(10.0, 18.5, 16.025)","(11.0, 24.0, 21.5)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:44.950614,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 16.025)","(11.0, 24.0, 21.5)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:46.117068,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 16.025)","(11.0, 24.0, 19.833333333333336)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.333333333333332)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:47.294298,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.54)","(11.0, 24.0, 19.266666666666666)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.333333333333332)","(10.0, 18.5, 14.94)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:48.380215,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.54)","(11.0, 24.0, 21.2)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.333333333333332)","(10.0, 18.5, 14.94)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:49.418535,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.54)","(11.0, 24.0, 21.2)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.333333333333332)","(10.0, 18.5, 14.94)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:50.502334,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.54)","(11.0, 24.0, 21.2)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 23.333333333333332)","(10.0, 18.5, 14.94)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:51.608015,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.54)","(11.0, 24.0, 21.2)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 16.522222222222222)","(7.5, 27.0, 18.1)"
10-01-2023 12:42:52.760329,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.78)","(11.0, 24.0, 22.833333333333336)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 29.0, 24.3)"
10-01-2023 12:42:53.887644,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.78)","(11.0, 24.0, 22.833333333333336)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 30.0, 22.05)"
10-01-2023 12:42:54.992944,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.78)","(11.0, 24.0, 22.444444444444443)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:56.068625,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.78)","(11.0, 24.0, 22.444444444444443)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:57.145016,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.78)","(11.0, 24.0, 22.444444444444443)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:58.211726,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.78)","(11.0, 24.0, 22.444444444444443)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:42:59.295757,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.78)","(11.0, 24.0, 22.444444444444443)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:00.390466,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.78)","(11.0, 24.0, 22.444444444444443)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:01.549069,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.78)","(11.0, 24.0, 22.444444444444443)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:02.718343,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.78)","(11.0, 24.0, 22.444444444444443)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:03.807237,"(4.6, 8.0, 7.746153846153846)","(10.0, 18.5, 14.78)","(11.0, 24.0, 22.444444444444443)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:04.986954,"(4.6, 8.0, 6.966666666666667)","(10.0, 18.5, 14.78)","(11.0, 24.0, 21.4)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:06.043443,"(4.6, 8.0, 7.644444444444444)","(10.0, 18.5, 14.78)","(11.0, 24.0, 21.4)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:07.044941,"(4.6, 8.0, 7.644444444444444)","(10.0, 18.5, 14.78)","(11.0, 24.0, 21.4)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:08.101261,"(4.6, 8.0, 7.644444444444444)","(10.0, 18.5, 14.78)","(11.0, 24.0, 21.4)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:09.167610,"(4.6, 8.0, 7.644444444444444)","(10.0, 18.5, 14.78)","(11.0, 24.0, 21.4)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 20.6)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:10.286845,"(4.6, 8.0, 7.644444444444444)","(10.0, 18.5, 14.78)","(11.0, 24.0, 22.375)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 16.666666666666668)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:11.460117,"(4.6, 8.0, 7.644444444444444)","(10.0, 18.0, 15.8)","(11.0, 24.0, 22.375)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 16.666666666666668)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:12.562538,"(4.6, 8.0, 7.644444444444444)","(10.0, 18.0, 15.8)","(11.0, 24.0, 22.375)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 16.666666666666668)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:13.724172,"(4.6, 8.0, 7.644444444444444)","(10.0, 18.0, 15.8)","(11.0, 24.0, 22.375)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 16.666666666666668)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:14.783903,"(4.6, 8.0, 7.644444444444444)","(10.0, 18.0, 15.8)","(11.0, 24.0, 22.375)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 16.666666666666668)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:15.823155,"(4.6, 8.0, 7.644444444444444)","(10.0, 18.0, 15.8)","(11.0, 24.0, 22.375)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 16.666666666666668)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
10-01-2023 12:43:16.940266,"(4.6, 8.0, 7.644444444444444)","(10.0, 18.0, 15.8)","(11.0, 24.0, 22.375)","(4.8, 19.5, 7.71875)","(2.7, 7.8, 3.53)","(12.0, 27.0, 16.666666666666668)","(10.0, 18.5, 15.02)","(7.5, 27.0, 22.05)"
