,Goldstar Gigi,Laredo Jewel,Epic Blossom,Homebush Thaw,Rosehip,Mighty Mccook,Mustang Megan,Sugar Time
12-01-2023 17:45:40.499745,"(2.1, 2.42, 2.3882758620689652)","(5.5, 9.2, 8.461538461538462)","(20.0, 42.0, 37.66666666666667)","(18.0, 38.0, 35.43333333333334)","(3.6, 3.9, 3.8666666666666667)","(14.0, 20.0, 17.0)","(21.0, 110.0, 70.0)","(10.0, 16.5, 15.851851851851851)"
12-01-2023 17:45:41.859778,"(2.1, 2.44, 2.3882758620689652)","(5.5, 9.2, 8.461538461538462)","(20.0, 42.0, 37.66666666666667)","(18.0, 38.0, 35.43333333333334)","(3.6, 3.9, 3.8323529411764707)","(14.0, 20.0, 17.0)","(21.0, 110.0, 70.0)","(10.0, 16.5, 16.0)"
12-01-2023 17:45:43.313240,"(2.1, 2.44, 2.414468085106383)","(5.5, 9.2, 8.461538461538462)","(20.0, 42.0, 37.66666666666667)","(18.0, 38.0, 35.43333333333334)","(3.6, 3.85, 3.8323529411764707)","(14.0, 20.0, 18.166666666666668)","(21.0, 110.0, 70.0)","(10.0, 16.5, 16.0)"
12-01-2023 17:45:44.785163,"(2.1, 2.44, 2.414468085106383)","(5.5, 9.2, 8.461538461538462)","(20.0, 42.0, 37.66666666666667)","(18.0, 38.0, 36.37037037037037)","(3.6, 3.85, 3.8433333333333333)","(14.0, 19.5, 17.1)","(21.0, 100.0, 103.45454545454545)","(10.0, 16.5, 16.0)"
12-01-2023 17:45:46.229437,"(2.1, 2.44, 2.414468085106383)","(5.5, 9.2, 8.461538461538462)","(20.0, 42.0, 37.66666666666667)","(18.0, 38.0, 36.0)","(3.6, 3.85, 3.843939393939394)","(14.0, 19.5, 16.642857142857142)","(21.0, 110.0, 87.14285714285714)","(10.0, 16.5, 16.0)"
12-01-2023 17:45:47.723912,"(2.1, 2.46, 2.404444444444444)","(5.5, 9.2, 8.266666666666666)","(20.0, 42.0, 37.66666666666667)","(18.0, 38.0, 31.25)","(3.6, 3.85, 3.843939393939394)","(14.0, 19.5, 16.642857142857142)","(21.0, 100.0, 80.0)","(10.0, 16.5, 15.363636363636363)"
12-01-2023 17:45:49.281276,"(2.1, 2.46, 2.4458823529411764)","(5.5, 9.2, 7.8494117647058825)","(20.0, 42.0, 37.66666666666667)","(18.0, 38.0, 31.25)","(3.6, 3.85, 3.843939393939394)","(14.0, 19.5, 16.642857142857142)","(21.0, 100.0, 80.33333333333333)","(10.0, 15.5, 15.0)"
12-01-2023 17:45:50.806817,"(2.1, 2.46, 2.4495652173913043)","(5.5, 9.2, 8.32857142857143)","(20.0, 42.0, 37.66666666666667)","(18.0, 38.0, 31.25)","(3.6, 3.85, 3.843939393939394)","(14.0, 19.5, 16.642857142857142)","(21.0, 95.0, 74.13793103448276)","(10.0, 15.5, 15.0)"
12-01-2023 17:45:52.195962,"(2.1, 2.46, 2.4495652173913043)","(5.5, 8.8, 8.32857142857143)","(20.0, 42.0, 37.66666666666667)","(18.0, 38.0, 31.25)","(3.6, 3.85, 3.843939393939394)","(14.0, 19.5, 16.642857142857142)","(21.0, 85.0, 72.59259259259258)","(10.0, 15.5, 15.11111111111111)"
12-01-2023 17:45:53.606265,"(2.1, 2.46, 2.445185185185185)","(5.5, 8.8, 7.691803278688524)","(20.0, 42.0, 37.66666666666667)","(18.0, 38.0, 31.25)","(3.6, 3.85, 3.8442857142857143)","(14.0, 19.5, 16.642857142857142)","(21.0, 80.0, 68.38709677419355)","(10.0, 15.5, 15.11111111111111)"
12-01-2023 17:45:55.012724,"(2.1, 2.46, 2.445185185185185)","(5.5, 8.8, 7.691803278688524)","(20.0, 42.0, 38.62962962962963)","(18.0, 38.0, 31.25)","(3.6, 3.85, 3.8442857142857143)","(14.0, 19.5, 16.642857142857142)","(21.0, 80.0, 68.38709677419355)","(10.0, 15.5, 14.9375)"
12-01-2023 17:45:56.399997,"(2.1, 2.46, 2.4585714285714286)","(5.5, 8.8, 7.691803278688524)","(20.0, 42.0, 38.62962962962963)","(18.0, 38.0, 34.666666666666664)","(3.6, 3.85, 3.8442857142857143)","(14.0, 19.5, 16.642857142857142)","(21.0, 80.0, 66.55172413793103)","(10.0, 15.5, 14.9375)"
12-01-2023 17:45:57.798186,"(2.1, 2.46, 2.4585714285714286)","(5.5, 8.8, 7.693333333333333)","(20.0, 42.0, 38.62962962962963)","(18.0, 38.0, 34.666666666666664)","(3.6, 3.85, 3.8442857142857143)","(14.0, 19.5, 16.642857142857142)","(21.0, 75.0, 65.34482758620689)","(10.0, 15.5, 14.9375)"
12-01-2023 17:45:59.199134,"(2.1, 2.46, 2.457333333333333)","(5.5, 8.6, 7.693167701863354)","(20.0, 42.0, 38.62962962962963)","(18.0, 38.0, 36.875)","(3.6, 3.85, 3.8442857142857143)","(14.0, 19.5, 16.642857142857142)","(21.0, 75.0, 53.0)","(10.0, 15.5, 14.9375)"
12-01-2023 17:46:00.650424,"(2.1, 2.46, 2.457333333333333)","(5.5, 8.6, 8.06875)","(20.0, 42.0, 38.62962962962963)","(18.0, 38.0, 36.82608695652174)","(3.6, 3.85, 3.8442857142857143)","(14.0, 19.5, 16.642857142857142)","(21.0, 75.0, 65.0)","(10.0, 15.5, 14.9375)"
12-01-2023 17:46:01.999620,"(2.1, 2.46, 2.457333333333333)","(5.5, 8.6, 8.120833333333334)","(20.0, 42.0, 38.75)","(18.0, 38.0, 36.875)","(3.6, 3.85, 3.8436170212765957)","(14.0, 19.5, 16.642857142857142)","(21.0, 75.0, 68.57142857142857)","(10.0, 15.5, 14.666666666666666)"
12-01-2023 17:46:03.387682,"(2.1, 2.46, 2.4587096774193546)","(5.5, 8.6, 8.120833333333334)","(20.0, 42.0, 36.4)","(18.0, 38.0, 37.0)","(3.6, 3.85, 3.8436170212765957)","(14.0, 19.5, 16.642857142857142)","(21.0, 70.0, 68.57142857142857)","(10.0, 15.5, 14.714285714285714)"
12-01-2023 17:46:04.786564,"(2.1, 2.46, 2.4507692307692306)","(5.5, 8.6, 8.088888888888889)","(20.0, 42.0, 36.0)","(18.0, 38.0, 35.6)","(3.6, 3.85, 3.879807692307692)","(14.0, 19.5, 16.642857142857142)","(21.0, 70.0, 66.5)","(10.0, 15.5, 14.714285714285714)"
12-01-2023 17:46:06.169602,"(2.1, 2.46, 2.4507692307692306)","(5.5, 8.6, 8.088888888888889)","(20.0, 42.0, 39.529411764705884)","(18.0, 38.0, 35.81818181818182)","(3.6, 3.9, 3.8684210526315788)","(14.0, 19.5, 16.935897435897434)","(21.0, 70.0, 66.5)","(10.0, 15.5, 14.714285714285714)"
12-01-2023 17:46:07.527224,"(2.1, 2.46, 2.446153846153846)","(5.5, 8.6, 8.088888888888889)","(20.0, 42.0, 37.0)","(18.0, 38.0, 35.81818181818182)","(3.6, 3.9, 3.8560975609756096)","(14.0, 19.5, 16.935897435897434)","(21.0, 70.0, 66.5)","(10.0, 15.5, 14.714285714285714)"
12-01-2023 17:46:08.822275,"(2.1, 2.46, 2.446153846153846)","(5.5, 8.6, 8.088888888888889)","(20.0, 38.0, 37.0)","(18.0, 38.0, 35.81818181818182)","(3.6, 3.9, 3.8560975609756096)","(14.0, 19.5, 16.935897435897434)","(21.0, 70.0, 60.66666666666667)","(10.0, 15.5, 14.46875)"
12-01-2023 17:46:10.146750,"(2.1, 2.48, 2.476)","(5.5, 8.6, 8.088888888888889)","(20.0, 38.0, 35.12)","(18.0, 38.0, 35.81818181818182)","(3.6, 3.9, 3.8560975609756096)","(14.0, 19.5, 16.935897435897434)","(21.0, 70.0, 50.0)","(10.0, 15.5, 14.535714285714286)"
12-01-2023 17:46:11.457577,"(2.1, 2.48, 2.476)","(5.5, 8.6, 8.025)","(20.0, 38.0, 35.12)","(18.0, 38.0, 36.857142857142854)","(3.6, 3.9, 3.8560975609756096)","(14.0, 19.5, 16.1875)","(21.0, 70.0, 47.111111111111114)","(10.0, 15.5, 15.071428571428571)"
12-01-2023 17:46:13.108559,"(2.1, 2.48, 2.4786206896551723)","(5.5, 8.6, 8.252173913043478)","(20.0, 38.0, 33.5)","(18.0, 38.0, 36.285714285714285)","(3.6, 3.9, 3.8560975609756096)","(14.0, 19.0, 15.823529411764707)","(21.0, 65.0, 54.63414634146341)","(10.0, 15.5, 14.978260869565217)"
12-01-2023 17:46:14.441963,"(2.1, 2.48, 2.4786206896551723)","(5.5, 8.6, 8.252173913043478)","(20.0, 38.0, 33.5)","(18.0, 38.0, 37.0)","(3.6, 3.9, 3.853846153846154)","(14.0, 19.0, 15.333333333333334)","(21.0, 65.0, 50.51851851851852)","(10.0, 15.5, 14.978260869565217)"
12-01-2023 17:46:15.820431,"(2.1, 2.48, 2.4786206896551723)","(5.5, 8.6, 8.155555555555555)","(20.0, 38.0, 33.5)","(18.0, 38.0, 37.0)","(3.6, 3.9, 3.8464285714285715)","(14.0, 19.0, 15.108108108108109)","(21.0, 65.0, 50.51851851851852)","(10.0, 15.5, 14.978260869565217)"
12-01-2023 17:46:17.213361,"(2.1, 2.48, 2.4786206896551723)","(5.5, 8.6, 8.155555555555555)","(20.0, 38.0, 33.5)","(18.0, 38.0, 37.0)","(3.6, 3.9, 3.853846153846154)","(14.0, 19.0, 15.108108108108109)","(21.0, 65.0, 54.432432432432435)","(10.0, 15.5, 14.978260869565217)"
12-01-2023 17:46:18.478710,"(2.15, 2.48, 2.4786206896551723)","(5.5, 8.6, 8.155555555555555)","(21.0, 38.0, 33.5)","(19.0, 38.0, 37.0)","(3.4, 3.9, 3.853846153846154)","(13.0, 19.0, 15.108108108108109)","(26.0, 65.0, 54.432432432432435)","(10.0, 15.5, 14.978260869565217)"
12-01-2023 17:46:19.881664,"(2.15, 2.48, 2.4786206896551723)","(5.5, 8.6, 8.155555555555555)","(21.0, 38.0, 33.5)","(19.0, 38.0, 37.0)","(3.4, 3.9, 3.853846153846154)","(13.0, 19.0, 15.108108108108109)","(26.0, 65.0, 54.432432432432435)","(10.0, 15.5, 14.978260869565217)"
12-01-2023 17:46:21.228091,"(2.15, 2.48, 2.4785185185185186)","(5.5, 8.6, 8.155555555555555)","(21.0, 38.0, 33.5)","(19.0, 38.0, 37.0)","(3.4, 3.9, 3.853846153846154)","(13.0, 19.0, 16.740000000000002)","(26.0, 65.0, 54.0)","(10.0, 15.5, 14.978260869565217)"
12-01-2023 17:46:22.504208,"(2.15, 2.48, 2.4785185185185186)","(5.5, 8.6, 7.854237288135593)","(21.0, 38.0, 32.8)","(19.0, 38.0, 37.0)","(3.4, 3.9, 3.8691176470588236)","(13.0, 18.5, 16.87037037037037)","(26.0, 60.0, 48.57142857142857)","(10.0, 15.5, 15.323529411764707)"
12-01-2023 17:46:23.746637,"(2.15, 2.48, 2.477692307692308)","(5.5, 8.0, 7.703448275862069)","(21.0, 34.0, 32.0)","(19.0, 38.0, 37.0)","(3.4, 3.9, 3.8691176470588236)","(13.0, 18.5, 15.96938775510204)","(26.0, 60.0, 47.69230769230769)","(10.0, 15.5, 15.18421052631579)"
12-01-2023 17:46:25.060715,"(2.15, 2.48, 2.477692307692308)","(5.5, 8.0, 7.673333333333333)","(21.0, 34.0, 33.333333333333336)","(19.0, 38.0, 37.04)","(3.4, 3.9, 3.8794117647058823)","(13.0, 18.5, 16.740000000000002)","(26.0, 60.0, 43.1764705882353)","(10.0, 15.5, 15.18421052631579)"
12-01-2023 17:46:26.292012,"(2.15, 2.48, 2.477692307692308)","(5.5, 8.0, 7.705882352941177)","(21.0, 34.0, 33.0)","(19.0, 38.0, 37.04)","(3.4, 3.9, 3.869565217391304)","(13.0, 18.0, 15.75)","(26.0, 44.0, 43.1764705882353)","(10.0, 15.5, 15.125)"
12-01-2023 17:46:27.525558,"(2.15, 2.5, 2.4302369668246446)","(5.5, 8.0, 7.705882352941177)","(21.0, 36.0, 33.0)","(19.0, 38.0, 37.04)","(3.4, 3.9, 3.857142857142857)","(13.0, 18.0, 16.57894736842105)","(26.0, 44.0, 43.3)","(10.0, 15.5, 15.071428571428571)"
12-01-2023 17:46:28.757904,"(2.15, 2.48, 2.472258064516129)","(5.5, 8.0, 7.705882352941177)","(21.0, 36.0, 33.0)","(19.0, 38.0, 37.04)","(3.4, 3.95, 3.857142857142857)","(13.0, 18.0, 16.57894736842105)","(26.0, 44.0, 43.3)","(10.0, 15.5, 14.529411764705882)"
12-01-2023 17:46:30.118833,"(2.15, 2.48, 2.472258064516129)","(5.5, 8.0, 7.705882352941177)","(21.0, 36.0, 33.0)","(19.0, 38.0, 37.04)","(3.4, 3.95, 3.857142857142857)","(13.0, 18.0, 16.57894736842105)","(26.0, 44.0, 43.3)","(10.0, 15.5, 14.428571428571429)"
12-01-2023 17:46:31.434281,"(2.15, 2.48, 2.472258064516129)","(5.5, 8.0, 7.705882352941177)","(21.0, 36.0, 32.22222222222222)","(19.0, 38.0, 37.0)","(3.4, 3.95, 3.857142857142857)","(13.0, 18.0, 16.25)","(26.0, 44.0, 54.07142857142857)","(10.0, 15.5, 14.428571428571429)"
12-01-2023 17:46:32.792571,"(2.15, 2.48, 2.472258064516129)","(5.5, 8.0, 7.605263157894736)","(21.0, 34.0, 32.0)","(19.0, 38.0, 37.0)","(3.4, 3.95, 3.857317073170732)","(13.0, 18.0, 16.59375)","(26.0, 55.0, 54.07142857142857)","(10.0, 15.5, 14.428571428571429)"
12-01-2023 17:46:34.180875,"(2.15, 2.48, 2.4714285714285715)","(5.5, 7.8, 7.559090909090909)","(21.0, 34.0, 32.0)","(19.0, 38.0, 33.5)","(3.4, 3.95, 3.881818181818182)","(13.0, 18.0, 16.59375)","(26.0, 55.0, 54.07142857142857)","(10.0, 15.5, 14.529411764705882)"
12-01-2023 17:46:35.493839,"(2.15, 2.48, 2.4714285714285715)","(5.5, 7.6, 7.4941176470588236)","(21.0, 34.0, 34.44444444444444)","(19.0, 38.0, 33.40425531914894)","(3.4, 3.9, 3.881818181818182)","(13.0, 18.0, 16.085106382978722)","(26.0, 55.0, 54.07142857142857)","(10.0, 15.5, 14.5625)"
12-01-2023 17:46:36.819589,"(2.15, 2.48, 2.4714285714285715)","(5.5, 7.6, 7.4941176470588236)","(21.0, 38.0, 34.266666666666666)","(19.0, 38.0, 33.5)","(3.4, 3.9, 3.8473684210526313)","(13.0, 18.0, 16.24390243902439)","(26.0, 55.0, 54.07142857142857)","(10.0, 15.5, 14.5625)"
12-01-2023 17:46:38.182846,"(2.15, 2.48, 2.4714285714285715)","(5.5, 7.6, 7.289655172413793)","(21.0, 38.0, 34.266666666666666)","(20.0, 38.0, 33.5)","(3.4, 3.9, 3.8473684210526313)","(13.0, 18.0, 16.24390243902439)","(31.0, 55.0, 54.07142857142857)","(10.0, 15.5, 14.5625)"
12-01-2023 17:46:39.560342,"(2.15, 2.48, 2.4714285714285715)","(5.5, 7.6, 7.125373134328358)","(21.0, 38.0, 34.266666666666666)","(20.0, 38.0, 33.5)","(3.4, 3.9, 3.8473684210526313)","(13.0, 18.0, 16.24390243902439)","(31.0, 55.0, 54.07142857142857)","(10.0, 15.5, 14.5625)"
12-01-2023 17:46:40.994492,"(2.15, 2.48, 2.4725)","(5.5, 7.6, 7.125373134328358)","(21.0, 38.0, 34.266666666666666)","(20.0, 38.0, 34.166666666666664)","(3.4, 3.9, 3.8473684210526313)","(13.0, 18.0, 16.75862068965517)","(31.0, 55.0, 54.07142857142857)","(10.0, 15.5, 14.5625)"
12-01-2023 17:46:42.420803,"(2.15, 2.48, 2.4279245283018867)","(5.5, 7.6, 7.063157894736842)","(21.0, 38.0, 34.0)","(20.0, 38.0, 34.166666666666664)","(3.4, 3.9, 3.8529411764705883)","(13.0, 18.0, 16.26086956521739)","(31.0, 55.0, 54.27777777777778)","(10.0, 15.5, 14.9375)"
12-01-2023 17:46:43.819990,"(2.15, 2.5, 2.433393665158371)","(5.5, 7.4, 7.147826086956522)","(21.0, 38.0, 34.0)","(20.0, 38.0, 34.166666666666664)","(3.4, 3.9, 3.8529411764705883)","(13.0, 18.0, 16.88235294117647)","(31.0, 55.0, 54.27777777777778)","(10.0, 15.5, 14.9375)"
12-01-2023 17:46:45.240796,"(2.15, 2.5, 2.44212389380531)","(5.5, 7.2, 6.9)","(21.0, 38.0, 34.0)","(20.0, 38.0, 35.0)","(3.4, 3.9, 3.8666666666666667)","(13.0, 18.0, 17.136363636363637)","(31.0, 55.0, 52.75)","(10.0, 15.5, 15.1)"
12-01-2023 17:46:46.609121,"(2.15, 2.5, 2.4545833333333333)","(5.5, 7.2, 6.964705882352941)","(21.0, 38.0, 30.90909090909091)","(20.0, 38.0, 35.0)","(3.4, 3.9, 3.876190476190476)","(13.0, 18.0, 17.258064516129032)","(31.0, 55.0, 50.666666666666664)","(10.0, 15.5, 15.0)"
12-01-2023 17:46:47.928201,"(2.15, 2.5, 2.4710344827586206)","(5.5, 7.2, 6.95)","(21.0, 32.0, 31.142857142857142)","(20.0, 38.0, 35.0)","(3.4, 3.9, 3.8433333333333333)","(13.0, 18.0, 17.608695652173914)","(31.0, 60.0, 50.666666666666664)","(10.0, 15.5, 15.0)"
12-01-2023 17:46:49.256582,"(2.15, 2.5, 2.471188811188811)","(5.5, 7.2, 6.66)","(21.0, 32.0, 31.142857142857142)","(20.0, 38.0, 35.0)","(3.4, 3.95, 3.847560975609756)","(13.0, 18.0, 17.608695652173914)","(31.0, 60.0, 48.8)","(10.0, 15.5, 15.0)"
12-01-2023 17:46:50.636911,"(2.15, 2.5, 2.471188811188811)","(5.5, 7.2, 6.66)","(21.0, 32.0, 30.90909090909091)","(20.0, 38.0, 35.0)","(3.4, 3.95, 3.905555555555556)","(13.0, 18.0, 17.608695652173914)","(31.0, 60.0, 55.07692307692308)","(10.0, 15.5, 15.0)"
12-01-2023 17:46:52.051097,"(2.15, 2.5, 2.471188811188811)","(5.5, 7.2, 6.75)","(21.0, 32.0, 30.90909090909091)","(20.0, 38.0, 35.24)","(3.4, 3.95, 3.8722222222222222)","(13.0, 18.0, 17.5)","(31.0, 60.0, 56.705882352941174)","(10.0, 15.5, 15.0)"
12-01-2023 17:46:53.457170,"(2.15, 2.6, 2.5994805194805197)","(5.5, 7.0, 6.818181818181818)","(21.0, 32.0, 30.90909090909091)","(20.0, 38.0, 36.76470588235294)","(3.4, 3.95, 3.846153846153846)","(13.0, 18.0, 17.294117647058822)","(31.0, 60.0, 56.0)","(10.0, 15.5, 14.54)"
12-01-2023 17:46:54.795504,"(2.15, 2.6, 2.595764705882353)","(5.5, 7.0, 6.818181818181818)","(21.0, 32.0, 31.428571428571427)","(20.0, 38.0, 38.8)","(3.4, 3.9, 3.827272727272727)","(13.0, 18.0, 17.294117647058822)","(31.0, 60.0, 56.0)","(10.0, 15.5, 14.642857142857142)"
12-01-2023 17:46:56.136206,"(2.15, 2.64, 2.638571428571429)","(5.5, 7.0, 6.745454545454545)","(21.0, 32.0, 31.363636363636363)","(20.0, 40.0, 38.8)","(3.4, 3.9, 3.8189189189189188)","(13.0, 18.0, 17.035714285714285)","(31.0, 60.0, 57.925925925925924)","(10.0, 15.0, 14.5)"
12-01-2023 17:46:57.526050,"(2.15, 2.64, 2.638571428571429)","(5.5, 7.0, 6.733333333333333)","(21.0, 32.0, 31.22222222222222)","(20.0, 40.0, 39.45454545454545)","(3.4, 3.9, 3.827272727272727)","(13.0, 18.0, 17.041666666666668)","(31.0, 60.0, 56.0)","(10.0, 15.0, 14.307692307692308)"
12-01-2023 17:46:59.100859,"(2.15, 2.64, 2.6559302325581395)","(5.5, 7.0, 6.757894736842105)","(21.0, 32.0, 31.22222222222222)","(20.0, 40.0, 39.45454545454545)","(3.4, 3.9, 3.827272727272727)","(13.0, 18.0, 17.041666666666668)","(31.0, 60.0, 57.925925925925924)","(10.0, 14.5, 14.333333333333334)"
12-01-2023 17:47:00.604099,"(2.15, 2.66, 2.6345454545454547)","(5.5, 7.0, 6.762162162162162)","(21.0, 32.0, 31.22222222222222)","(21.0, 40.0, 39.45454545454545)","(3.4, 3.9, 3.852272727272727)","(13.0, 18.0, 16.9375)","(31.0, 60.0, 57.925925925925924)","(10.0, 14.5, 14.333333333333334)"
12-01-2023 17:47:02.042937,"(2.15, 2.66, 2.6485714285714286)","(5.5, 7.0, 6.7176470588235295)","(21.0, 32.0, 31.22222222222222)","(21.0, 40.0, 41.142857142857146)","(3.4, 3.9, 3.6524691358024692)","(13.0, 18.0, 16.891304347826086)","(31.0, 60.0, 57.66666666666667)","(10.0, 14.5, 14.285714285714286)"
12-01-2023 17:47:03.435558,"(2.15, 2.66, 2.708679245283019)","(5.5, 7.0, 6.733333333333333)","(21.0, 32.0, 31.0)","(21.0, 44.0, 41.2)","(3.4, 3.75, 3.653892944038929)","(13.0, 18.0, 17.06896551724138)","(31.0, 60.0, 57.66666666666667)","(10.0, 14.5, 14.285714285714286)"
12-01-2023 17:47:04.868278,"(2.15, 2.76, 2.708679245283019)","(5.5, 7.0, 6.733333333333333)","(21.0, 32.0, 31.0)","(21.0, 42.0, 41.2)","(3.4, 3.75, 3.653960396039604)","(13.0, 18.0, 17.06896551724138)","(31.0, 60.0, 57.66666666666667)","(10.0, 14.5, 14.285714285714286)"
12-01-2023 17:47:06.254433,"(2.15, 2.74, 2.67)","(5.5, 7.0, 6.7379310344827585)","(21.0, 32.0, 31.22222222222222)","(21.0, 42.0, 41.6)","(3.4, 3.75, 3.6539800995024874)","(13.0, 18.0, 17.06896551724138)","(31.0, 60.0, 57.66666666666667)","(10.0, 14.5, 14.285714285714286)"
12-01-2023 17:47:07.799461,"(2.15, 2.74, 2.67)","(5.5, 7.0, 6.5512195121951216)","(21.0, 32.0, 30.9)","(21.0, 42.0, 40.26086956521739)","(3.4, 3.75, 3.6083333333333334)","(13.0, 18.0, 17.3)","(31.0, 60.0, 57.45454545454545)","(10.0, 14.5, 14.075)"
12-01-2023 17:47:09.215978,"(2.15, 2.84, 2.839384615384615)","(5.5, 6.8, 6.514285714285714)","(21.0, 32.0, 30.705882352941178)","(21.0, 42.0, 39.333333333333336)","(3.4, 3.7, 3.646186440677966)","(13.0, 17.5, 17.115384615384617)","(31.0, 60.0, 58.0)","(10.0, 14.5, 14.075)"
12-01-2023 17:47:10.561321,"(2.15, 2.84, 2.839384615384615)","(5.5, 6.8, 6.514285714285714)","(21.0, 32.0, 30.705882352941178)","(21.0, 42.0, 39.333333333333336)","(3.4, 3.65, 3.645631067961165)","(13.0, 17.5, 17.115384615384617)","(31.0, 60.0, 58.0)","(10.0, 14.5, 14.075)"
12-01-2023 17:47:11.901511,"(2.15, 2.84, 2.8232)","(5.5, 6.8, 6.788095238095238)","(21.0, 32.0, 30.52173913043478)","(21.0, 42.0, 39.333333333333336)","(3.4, 3.65, 3.645631067961165)","(13.0, 17.5, 17.115384615384617)","(31.0, 60.0, 58.32)","(10.0, 14.5, 14.075)"
12-01-2023 17:47:13.273757,"(2.15, 2.84, 2.7181818181818183)","(5.5, 6.8, 6.3076923076923075)","(21.0, 32.0, 30.52173913043478)","(21.0, 42.0, 37.5)","(3.4, 3.65, 3.6893939393939394)","(13.0, 17.5, 17.115384615384617)","(31.0, 60.0, 58.32)","(10.0, 14.5, 14.088235294117647)"
12-01-2023 17:47:14.625935,"(2.15, 2.8, 2.734545454545455)","(5.5, 6.8, 6.309090909090909)","(21.0, 32.0, 30.52173913043478)","(21.0, 42.0, 37.5)","(3.4, 3.75, 3.5973684210526313)","(13.0, 17.5, 16.923076923076923)","(31.0, 60.0, 59.160000000000004)","(10.0, 14.5, 14.088235294117647)"
12-01-2023 17:47:16.028360,"(2.15, 2.8, 2.7905405405405403)","(5.5, 6.6, 6.306666666666667)","(21.0, 32.0, 30.52173913043478)","(21.0, 42.0, 37.5)","(3.4, 3.65, 3.5973684210526313)","(13.0, 17.5, 16.923076923076923)","(31.0, 60.0, 57.23076923076923)","(10.0, 14.5, 14.088235294117647)"
12-01-2023 17:47:17.403394,"(2.15, 2.8, 2.778260869565217)","(5.5, 6.6, 6.318518518518519)","(21.0, 32.0, 30.52173913043478)","(21.0, 42.0, 37.5)","(3.4, 3.65, 3.571875)","(13.0, 17.5, 16.958333333333332)","(31.0, 60.0, 55.5)","(10.0, 14.5, 14.214285714285714)"
12-01-2023 17:47:18.736457,"(2.15, 2.82, 2.9430769230769234)","(5.5, 6.6, 6.292537313432836)","(21.0, 32.0, 32.0)","(21.0, 40.0, 38.8)","(3.4, 3.65, 3.44)","(13.0, 17.5, 18.25)","(31.0, 60.0, 51.2)","(10.0, 14.5, 13.545454545454545)"
12-01-2023 17:47:20.045914,"(2.15, 3.1, 2.9959183673469387)","(5.5, 6.4, 6.19)","(21.0, 34.0, 30.666666666666668)","(21.0, 42.0, 39.0)","(3.4, 3.5, 3.4235294117647057)","(13.0, 18.5, 17.5)","(31.0, 60.0, 54.76190476190476)","(10.0, 14.0, 13.172413793103448)"
12-01-2023 17:47:21.418274,"(2.15, 3.1, 3.0345454545454547)","(5.5, 6.2, 6.165217391304348)","(21.0, 34.0, 30.666666666666668)","(21.0, 42.0, 39.0)","(3.4, 3.5, 3.371508379888268)","(13.0, 18.5, 16.692307692307693)","(31.0, 60.0, 54.76190476190476)","(10.0, 14.0, 13.083333333333334)"
12-01-2023 17:47:22.896188,"(2.15, 3.05, 3.0272972972972974)","(5.5, 6.2, 6.16)","(21.0, 34.0, 30.0)","(21.0, 42.0, 40.17391304347826)","(3.4, 3.4, 3.374285714285714)","(13.0, 19.0, 17.823529411764707)","(31.0, 60.0, 53.888888888888886)","(10.0, 13.5, 13.058823529411764)"
12-01-2023 17:47:24.358435,"(2.15, 2.98, 3.013966480446927)","(5.5, 6.2, 6.366666666666667)","(21.0, 34.0, 30.923076923076923)","(21.0, 42.0, 40.17391304347826)","(3.4, 3.4, 3.3555555555555556)","(13.0, 19.0, 18.0)","(31.0, 60.0, 53.888888888888886)","(10.0, 14.0, 13.166666666666666)"
12-01-2023 17:47:25.731264,"(2.2, 3.05, 3.0379888268156425)","(5.5, 6.4, 6.37948717948718)","(21.0, 34.0, 30.923076923076923)","(21.0, 42.0, 40.17391304347826)","(3.3, 3.4, 3.343)","(13.0, 19.0, 18.0)","(31.0, 60.0, 53.888888888888886)","(10.0, 13.5, 12.930769230769231)"
12-01-2023 17:47:27.049483,"(2.2, 3.05, 3.0343478260869565)","(5.5, 6.4, 6.37948717948718)","(21.0, 34.0, 30.923076923076923)","(21.0, 42.0, 40.17391304347826)","(3.3, 3.4, 3.3)","(13.0, 19.0, 18.0)","(31.0, 60.0, 53.888888888888886)","(10.0, 13.0, 12.966666666666667)"
12-01-2023 17:47:28.474992,"(2.2, 3.05, 3.033018867924528)","(5.5, 6.4, 6.37948717948718)","(21.0, 34.0, 31.77777777777778)","(21.0, 42.0, 40.17391304347826)","(3.3, 3.35, 3.3873417721518986)","(13.0, 19.0, 17.928571428571427)","(31.0, 60.0, 53.888888888888886)","(10.0, 13.0, 12.966666666666667)"
12-01-2023 17:47:29.946800,"(2.2, 3.1, 3.0960199004975126)","(5.5, 6.4, 6.410126582278481)","(21.0, 34.0, 31.77777777777778)","(21.0, 42.0, 40.17391304347826)","(3.3, 3.4, 3.3828947368421054)","(13.0, 19.0, 17.928571428571427)","(31.0, 60.0, 53.888888888888886)","(10.0, 13.0, 12.962962962962964)"
12-01-2023 17:47:31.357396,"(2.2, 3.1, 3.0960199004975126)","(5.5, 6.6, 6.274074074074075)","(21.0, 34.0, 31.77777777777778)","(21.0, 42.0, 38.608695652173914)","(3.3, 3.4, 3.2246875)","(13.0, 19.0, 17.59375)","(31.0, 60.0, 53.888888888888886)","(10.0, 13.0, 12.962962962962964)"
