,Gee Gee True Story,Square Donut,Laylow Pluck,Wanes Quest,Lady Joker,Hot Wired,The Master Speed,Belmista,Zeva Royale
14-12-2022 19:28:59.989456,"(12.0, 16.0, 15.567796610169491)","(9.0, 12.0, 11.660194174757281)","(2.9, 3.5, 3.4526119402985076)","(7.0, 8.2, 8.108771929824561)","(5.5, 6.2, 6.020779220779221)","(12.0, 14.0, 13.445652173913043)","(10.0, 11.0, 10.75078369905956)","(12.0, 14.5, 14.268518518518519)","(17.0, 24.0, 23.625)"
14-12-2022 19:29:01.236853,"(12.0, 16.0, 15.567796610169491)","(9.0, 12.5, 12.159090909090908)","(2.9, 3.5, 3.4527586206896554)","(7.0, 8.2, 8.112727272727271)","(5.5, 6.2, 6.05328947368421)","(12.0, 13.5, 13.49390243902439)","(10.0, 11.0, 10.590342679127726)","(12.0, 14.5, 14.276785714285714)","(17.0, 24.0, 23.694444444444443)"
14-12-2022 19:29:02.435546,"(12.0, 16.0, 15.566666666666666)","(9.0, 12.5, 12.260204081632653)","(2.9, 3.5, 3.4543956043956046)","(7.0, 8.2, 8.11111111111111)","(5.5, 6.2, 5.98974358974359)","(12.0, 13.5, 13.822222222222223)","(10.0, 11.0, 10.464071856287426)","(12.0, 14.5, 14.276785714285714)","(17.0, 24.0, 23.694444444444443)"
14-12-2022 19:29:03.601728,"(12.0, 16.0, 15.637931034482758)","(9.0, 13.0, 12.470149253731343)","(2.9, 3.5, 3.4755882352941176)","(7.0, 8.2, 8.11111111111111)","(5.5, 6.0, 5.98974358974359)","(12.0, 14.0, 13.822222222222223)","(10.0, 10.5, 10.464071856287426)","(12.0, 14.5, 14.291666666666666)","(17.0, 24.0, 23.73170731707317)"
14-12-2022 19:29:04.830158,"(12.0, 16.0, 15.716216216216216)","(9.0, 13.0, 12.729166666666666)","(2.9, 3.55, 3.520579268292683)","(7.0, 8.4, 8.130612244897959)","(5.5, 5.9, 5.745258620689655)","(12.0, 13.5, 13.83838383838384)","(10.0, 10.5, 10.250847457627119)","(12.0, 14.5, 14.291666666666666)","(17.0, 24.0, 23.73170731707317)"
14-12-2022 19:29:05.934443,"(12.0, 16.0, 15.84)","(9.0, 13.0, 12.99390243902439)","(2.9, 3.6, 3.557488986784141)","(7.0, 8.2, 8.107272727272727)","(5.5, 5.8, 5.747025495750708)","(11.0, 14.0, 13.827956989247312)","(10.0, 10.5, 10.23611111111111)","(12.0, 14.5, 14.31060606060606)","(17.0, 24.0, 23.833333333333332)"
14-12-2022 19:29:07.018374,"(12.0, 16.5, 16.13953488372093)","(9.0, 13.0, 12.99390243902439)","(2.9, 3.6, 3.56)","(7.0, 8.2, 8.107272727272727)","(5.5, 5.8, 5.747025495750708)","(11.0, 14.0, 13.4375)","(10.0, 10.5, 10.23611111111111)","(12.0, 14.5, 14.347457627118644)","(17.0, 24.0, 23.675675675675677)"
14-12-2022 19:29:08.150909,"(12.0, 16.5, 16.13953488372093)","(9.0, 13.0, 12.99390243902439)","(2.9, 3.6, 3.548821548821549)","(7.0, 8.4, 8.148905109489052)","(5.5, 5.7, 5.660633484162896)","(11.0, 13.5, 13.3625)","(10.0, 10.5, 10.117537313432836)","(12.0, 14.5, 14.347457627118644)","(17.0, 24.0, 23.675675675675677)"
14-12-2022 19:29:09.264164,"(13.0, 16.0, 15.78125)","(9.0, 13.0, 12.993589743589743)","(2.9, 3.6, 3.5473856209150325)","(7.0, 8.4, 8.148905109489052)","(5.5, 5.7, 5.660633484162896)","(11.0, 13.5, 13.3625)","(10.0, 10.5, 10.117537313432836)","(12.0, 14.5, 14.347457627118644)","(17.0, 24.0, 23.675675675675677)"
14-12-2022 19:29:10.449379,"(13.0, 16.0, 15.72340425531915)","(9.0, 13.5, 13.25)","(2.9, 3.55, 3.5415254237288134)","(7.0, 8.4, 8.293167701863354)","(5.5, 5.7, 5.66743119266055)","(11.0, 13.5, 13.15625)","(10.0, 10.5, 10.168284789644012)","(12.0, 14.5, 14.352459016393443)","(17.0, 24.0, 23.692307692307693)"
14-12-2022 19:29:11.709466,"(13.0, 16.0, 15.71)","(9.0, 14.0, 13.29375)","(3.0, 3.55, 3.5414772727272728)","(7.0, 8.4, 7.923076923076923)","(5.5, 5.7, 5.705405405405406)","(11.0, 13.5, 13.416666666666666)","(10.0, 10.5, 10.288461538461538)","(12.0, 14.5, 14.851851851851851)","(17.0, 24.0, 23.70731707317073)"
14-12-2022 19:29:12.862770,"(13.0, 16.0, 15.823529411764707)","(9.0, 13.0, 12.870786516853933)","(3.0, 3.6, 3.570110701107011)","(7.0, 8.0, 7.923076923076923)","(5.5, 5.8, 5.7)","(11.0, 13.5, 12.89)","(10.0, 10.5, 10.281710914454278)","(12.0, 15.0, 14.923913043478262)","(17.0, 24.0, 23.70731707317073)"
14-12-2022 19:29:14.057328,"(13.0, 16.5, 16.166666666666668)","(9.0, 13.0, 12.870786516853933)","(3.0, 3.6, 3.589799331103679)","(7.0, 8.0, 7.923076923076923)","(5.5, 5.7, 5.645945945945946)","(11.0, 13.0, 12.89)","(10.0, 10.5, 10.281710914454278)","(12.0, 15.0, 14.923913043478262)","(17.0, 24.0, 23.70731707317073)"
14-12-2022 19:29:15.308307,"(13.0, 16.5, 16.225)","(10.0, 13.0, 12.827777777777778)","(2.9, 3.6, 3.5922131147540983)","(7.0, 8.0, 7.9192857142857145)","(5.5, 5.8, 5.761643835616439)","(11.0, 13.0, 12.727272727272727)","(10.0, 10.5, 10.254641909814323)","(12.0, 15.5, 15.327868852459016)","(17.0, 24.0, 23.73913043478261)"
14-12-2022 19:29:16.558780,"(13.0, 16.5, 16.225)","(10.0, 13.0, 12.827777777777778)","(2.9, 3.55, 3.5391666666666666)","(7.0, 8.0, 7.923703703703704)","(5.5, 5.9, 5.798003629764065)","(11.0, 13.0, 12.816666666666666)","(10.0, 10.5, 10.22584541062802)","(12.0, 16.0, 15.5125)","(17.0, 24.0, 23.875)"
14-12-2022 19:29:17.796285,"(13.0, 16.5, 16.225)","(10.0, 13.0, 12.825842696629213)","(2.9, 3.55, 3.5391666666666666)","(7.0, 8.0, 7.923703703703704)","(5.5, 5.9, 5.80093808630394)","(11.0, 13.0, 12.816666666666666)","(10.0, 10.5, 10.22745490981964)","(12.0, 16.0, 15.5125)","(17.0, 24.0, 23.875)"
14-12-2022 19:29:19.045154,"(13.0, 16.5, 16.40909090909091)","(10.0, 13.0, 12.825842696629213)","(3.0, 3.55, 3.5388571428571427)","(7.0, 8.0, 7.914166666666667)","(5.5, 5.9, 5.813157894736842)","(11.0, 13.0, 12.640625)","(10.0, 10.5, 10.186868686868687)","(12.0, 16.0, 15.5125)","(17.0, 24.0, 23.875)"
14-12-2022 19:29:20.266203,"(13.0, 17.0, 16.523809523809526)","(10.0, 13.0, 12.825842696629213)","(3.0, 3.55, 3.539473684210526)","(7.0, 8.0, 7.910434782608696)","(5.5, 5.9, 5.806049822064057)","(11.0, 13.0, 12.640625)","(10.0, 10.5, 10.176646706586826)","(12.0, 16.0, 15.518518518518519)","(17.0, 24.0, 23.88095238095238)"
14-12-2022 19:29:21.381916,"(13.0, 17.0, 16.571428571428573)","(9.0, 13.0, 12.955882352941176)","(3.0, 3.55, 3.5436619718309856)","(7.0, 8.0, 7.91271186440678)","(5.5, 5.9, 5.8412073490813645)","(11.0, 13.0, 12.680555555555555)","(10.0, 10.5, 10.16938775510204)","(12.0, 16.0, 15.518518518518519)","(17.0, 24.0, 23.88372093023256)"
14-12-2022 19:29:22.519516,"(13.0, 17.0, 16.472972972972972)","(9.0, 13.0, 12.955882352941176)","(3.0, 3.55, 3.5437499999999997)","(7.0, 8.0, 7.8)","(5.5, 5.8, 5.733898305084746)","(11.0, 13.0, 12.680851063829786)","(10.0, 10.5, 10.167381974248928)","(12.0, 16.0, 15.50632911392405)","(17.0, 24.0, 23.891304347826086)"
14-12-2022 19:29:23.794663,"(13.0, 16.5, 16.234375)","(9.0, 13.0, 12.958333333333334)","(3.0, 3.6, 3.5655080213903743)","(7.0, 7.8, 7.778378378378378)","(5.5, 5.8, 5.733898305084746)","(11.0, 13.0, 12.680851063829786)","(10.0, 10.5, 10.167381974248928)","(12.0, 16.0, 15.50632911392405)","(17.0, 24.0, 23.78846153846154)"
14-12-2022 19:29:25.160104,"(13.0, 16.5, 16.3)","(10.0, 13.0, 12.958333333333334)","(3.0, 3.6, 3.56013986013986)","(7.0, 7.8, 7.7325)","(5.5, 5.8, 5.838260869565217)","(11.0, 13.5, 12.826923076923077)","(10.0, 10.5, 10.116352201257861)","(12.0, 16.0, 15.61)","(18.0, 24.0, 23.710526315789473)"
14-12-2022 19:29:26.493884,"(13.0, 17.0, 16.99230769230769)","(10.0, 13.0, 12.879310344827585)","(3.0, 3.55, 3.542708333333333)","(7.0, 7.8, 7.7325)","(5.5, 6.0, 5.958600583090379)","(11.0, 13.0, 12.826923076923077)","(10.0, 10.5, 10.107066381156317)","(12.0, 16.0, 15.571428571428571)","(18.0, 24.0, 23.858974358974358)"
14-12-2022 19:29:27.819076,"(13.0, 17.0, 16.99230769230769)","(10.0, 13.0, 12.879310344827585)","(3.0, 3.55, 3.540863787375415)","(7.0, 7.8, 7.7325)","(5.5, 6.0, 5.956574923547401)","(11.0, 13.0, 12.768518518518519)","(10.0, 10.5, 10.096330275229358)","(12.0, 16.0, 15.571428571428571)","(18.0, 24.0, 23.68041237113402)"
14-12-2022 19:29:29.061166,"(13.0, 17.0, 16.99230769230769)","(10.0, 13.0, 12.879310344827585)","(3.0, 3.55, 3.534341637010676)","(7.0, 7.8, 7.726666666666667)","(5.5, 6.0, 5.948175182481752)","(11.0, 13.0, 12.82638888888889)","(10.0, 10.5, 10.076687116564417)","(12.0, 16.0, 15.632075471698114)","(18.0, 24.0, 23.605504587155963)"
14-12-2022 19:29:30.440111,"(13.0, 17.0, 16.99019607843137)","(10.0, 13.0, 12.879310344827585)","(3.0, 3.55, 3.534341637010676)","(7.0, 7.8, 7.726666666666667)","(5.5, 6.0, 5.948175182481752)","(11.0, 13.0, 12.82638888888889)","(10.0, 10.5, 10.072727272727272)","(12.0, 16.0, 15.613861386138614)","(18.0, 24.0, 23.605504587155963)"
14-12-2022 19:29:31.590922,"(13.0, 17.0, 16.941747572815533)","(10.0, 13.0, 12.879310344827585)","(3.0, 3.55, 3.542960288808664)","(7.0, 7.8, 7.631111111111111)","(5.5, 6.0, 5.954920634920635)","(11.0, 13.0, 12.82638888888889)","(10.0, 10.5, 10.072727272727272)","(12.0, 16.0, 15.613861386138614)","(18.0, 24.0, 23.605504587155963)"
14-12-2022 19:29:32.767100,"(13.0, 17.0, 16.941747572815533)","(10.0, 13.0, 12.87037037037037)","(3.0, 3.55, 3.5466501240694788)","(7.0, 7.8, 7.7190082644628095)","(5.5, 6.2, 6.013062098501071)","(11.0, 13.0, 12.821428571428571)","(10.0, 10.5, 10.073394495412844)","(12.0, 16.0, 15.61)","(18.0, 24.0, 23.605504587155963)"
14-12-2022 19:29:33.976643,"(13.0, 17.0, 16.92)","(10.0, 13.0, 12.87037037037037)","(3.0, 3.6, 3.57108938547486)","(7.0, 7.6, 7.5073684210526315)","(5.5, 6.2, 5.966666666666667)","(11.0, 13.0, 12.821428571428571)","(10.0, 10.5, 10.053133514986376)","(12.0, 16.0, 15.63888888888889)","(18.0, 24.0, 23.605504587155963)"
14-12-2022 19:29:35.216149,"(13.0, 17.0, 16.92)","(10.0, 13.0, 12.847826086956522)","(3.0, 3.6, 3.573209549071618)","(7.0, 7.8, 7.638)","(5.5, 6.2, 5.966666666666667)","(11.0, 13.0, 12.821428571428571)","(10.0, 10.0, 9.84795321637427)","(12.0, 16.0, 15.632075471698114)","(18.0, 24.0, 23.605504587155963)"
14-12-2022 19:29:36.609524,"(13.0, 17.0, 16.92)","(10.0, 13.0, 12.847826086956522)","(3.0, 3.6, 3.5720253164556963)","(7.0, 7.8, 7.603999999999999)","(5.5, 6.2, 6.032098765432099)","(11.0, 13.0, 12.821428571428571)","(10.0, 10.0, 9.865079365079366)","(12.0, 16.0, 15.632075471698114)","(18.0, 24.0, 23.598130841121495)"
14-12-2022 19:29:37.946227,"(13.0, 17.0, 16.92)","(10.0, 13.0, 12.847826086956522)","(3.0, 3.6, 3.5702156334231807)","(7.0, 7.6, 7.355421686746988)","(5.5, 6.2, 6.031365313653136)","(11.0, 13.0, 12.821428571428571)","(10.0, 10.0, 9.825000000000001)","(12.0, 16.0, 15.625)","(18.0, 24.0, 23.598130841121495)"
14-12-2022 19:29:39.192774,"(13.0, 17.0, 16.869565217391305)","(10.0, 13.0, 12.845588235294118)","(3.0, 3.6, 3.572375)","(7.0, 7.4, 7.355421686746988)","(5.5, 6.2, 6.031365313653136)","(11.0, 13.0, 12.821428571428571)","(10.0, 10.0, 9.82918918918919)","(12.0, 16.0, 15.625)","(18.0, 24.0, 23.677083333333332)"
14-12-2022 19:29:40.389776,"(13.0, 17.0, 16.854166666666668)","(10.0, 13.0, 12.833333333333334)","(3.0, 3.6, 3.5721662468513853)","(7.0, 7.6, 7.371428571428572)","(5.0, 6.2, 6.044293015332197)","(11.0, 13.0, 12.821428571428571)","(10.0, 10.0, 9.829885057471264)","(12.0, 16.0, 15.783132530120483)","(18.0, 24.0, 23.625)"
14-12-2022 19:29:41.669218,"(13.0, 16.5, 16.333333333333332)","(10.0, 13.0, 12.833333333333334)","(3.0, 3.7, 3.6852564102564105)","(7.0, 7.4, 7.406593406593407)","(5.0, 6.2, 6.062155388471178)","(11.0, 13.0, 12.76595744680851)","(10.0, 10.0, 9.810638297872341)","(12.0, 16.0, 15.653846153846153)","(18.0, 24.0, 23.773809523809526)"
14-12-2022 19:29:43.009401,"(13.0, 16.5, 16.06382978723404)","(10.0, 13.0, 12.988095238095237)","(3.0, 3.7, 3.6832000000000003)","(6.5, 7.6, 7.292857142857143)","(5.5, 6.2, 5.966896551724138)","(11.0, 13.0, 12.76)","(9.0, 10.0, 9.834177215189873)","(12.0, 16.0, 15.835616438356164)","(18.0, 24.0, 24.258064516129032)"
14-12-2022 19:29:44.306088,"(13.0, 16.0, 15.930769230769231)","(10.0, 13.0, 12.992307692307692)","(3.0, 3.7, 3.6832000000000003)","(6.5, 7.4, 7.256716417910448)","(5.5, 6.0, 5.970503597122303)","(11.0, 13.0, 12.770833333333334)","(9.0, 10.0, 10.015418502202643)","(12.0, 16.0, 15.853658536585366)","(18.0, 25.0, 24.296296296296298)"
14-12-2022 19:29:45.545669,"(13.0, 16.0, 15.792134831460674)","(10.0, 13.0, 12.992307692307692)","(3.0, 3.65, 3.637430167597765)","(6.5, 7.4, 7.272)","(5.5, 6.0, 5.968461538461539)","(11.0, 13.0, 12.803571428571429)","(9.0, 10.5, 9.875510204081634)","(12.0, 16.0, 15.8)","(18.0, 25.0, 24.40625)"
14-12-2022 19:29:46.763174,"(13.0, 16.0, 15.719696969696969)","(10.0, 13.0, 12.76)","(3.0, 3.65, 3.6425)","(6.5, 7.4, 7.247540983606558)","(5.5, 6.0, 5.972082379862701)","(11.0, 13.0, 12.925)","(9.0, 10.0, 9.962597402597403)","(12.0, 16.0, 16.107142857142858)","(18.0, 25.0, 24.5)"
14-12-2022 19:29:47.935389,"(13.0, 15.5, 15.430769230769231)","(10.0, 13.0, 12.76)","(3.0, 3.7, 3.671666666666667)","(6.5, 7.4, 7.247540983606558)","(5.5, 6.2, 5.972082379862701)","(11.0, 13.0, 12.925)","(9.0, 10.0, 9.9625)","(12.0, 16.5, 16.016666666666666)","(18.0, 25.0, 24.316666666666666)"
14-12-2022 19:29:49.222201,"(13.0, 15.5, 15.422413793103448)","(10.0, 13.0, 12.76)","(3.0, 3.7, 3.6671875)","(6.5, 7.4, 7.252873563218391)","(5.5, 6.2, 6.022459893048128)","(11.0, 13.0, 12.925)","(9.0, 10.0, 9.906849315068493)","(12.0, 16.5, 16.236363636363638)","(18.0, 25.0, 24.316666666666666)"
14-12-2022 19:29:50.522666,"(13.0, 15.5, 15.380952380952381)","(10.0, 13.0, 12.762096774193548)","(3.0, 3.65, 3.6381336405529954)","(6.5, 7.4, 7.2959349593495935)","(5.0, 6.2, 6.020054200542005)","(11.0, 13.0, 12.925)","(9.0, 10.0, 10.092814371257486)","(13.0, 16.5, 16.21)","(18.0, 25.0, 24.24074074074074)"
14-12-2022 19:29:51.835997,"(13.0, 15.5, 15.3)","(10.0, 13.0, 12.762096774193548)","(3.0, 3.65, 3.6429824561403508)","(6.5, 7.4, 7.3119266055045875)","(5.0, 6.2, 6.0472049689441)","(11.0, 13.0, 12.925)","(9.0, 10.5, 10.092261904761905)","(13.0, 16.5, 16.21)","(18.0, 25.0, 24.108695652173914)"
14-12-2022 19:29:53.169134,"(13.0, 15.5, 15.340909090909092)","(10.0, 13.0, 12.762096774193548)","(3.1, 3.65, 3.6)","(6.5, 7.4, 7.301030927835052)","(5.0, 6.2, 6.023180592991913)","(11.0, 13.0, 13.175324675324676)","(9.0, 10.5, 10.070532915360502)","(13.0, 16.5, 16.5)","(18.0, 25.0, 23.82716049382716)"
14-12-2022 19:29:54.467188,"(13.0, 15.5, 15.232142857142858)","(10.0, 13.0, 12.771317829457365)","(3.1, 3.6, 3.595435684647303)","(6.5, 7.4, 7.301030927835052)","(5.0, 6.2, 6.023180592991913)","(11.0, 13.5, 13.18)","(9.0, 10.5, 10.150105708245244)","(13.0, 17.0, 16.475409836065573)","(18.0, 24.0, 23.82716049382716)"
14-12-2022 19:29:55.698881,"(13.0, 15.5, 15.21875)","(10.0, 13.0, 12.744755244755245)","(3.1, 3.6, 3.5946009389671363)","(6.5, 7.4, 7.304255319148936)","(5.0, 6.2, 6.021739130434782)","(11.0, 13.5, 13.18)","(9.0, 10.5, 10.150105708245244)","(13.0, 17.0, 16.644444444444446)","(18.0, 24.0, 23.82716049382716)"
14-12-2022 19:29:56.935841,"(13.0, 15.5, 15.21875)","(10.0, 13.0, 12.74822695035461)","(3.1, 3.6, 3.6155172413793104)","(6.5, 7.4, 7.346153846153847)","(5.0, 6.2, 6.066539923954373)","(11.0, 13.5, 13.136363636363637)","(9.0, 10.5, 10.136465324384787)","(13.0, 17.0, 16.73076923076923)","(18.0, 24.0, 23.907692307692308)"
14-12-2022 19:29:58.160501,"(13.0, 16.0, 15.970588235294118)","(10.0, 13.0, 12.736363636363636)","(3.1, 3.65, 3.6081589958158995)","(6.5, 7.4, 7.322580645161291)","(5.0, 6.2, 6.113553113553114)","(11.0, 13.5, 13.175675675675675)","(9.0, 10.5, 10.023460410557185)","(13.0, 17.0, 15.166023166023166)","(18.0, 24.0, 23.914285714285715)"
14-12-2022 19:29:59.395092,"(13.0, 15.0, 14.780701754385966)","(10.0, 13.0, 12.756302521008404)","(3.1, 3.65, 3.58006993006993)","(6.5, 7.4, 7.371084337349398)","(5.0, 6.2, 6.113553113553114)","(11.0, 13.5, 13.175675675675675)","(9.0, 10.5, 10.022058823529411)","(13.0, 16.0, 15.118367346938776)","(18.0, 24.0, 23.904761904761905)"
14-12-2022 19:30:00.640787,"(13.0, 15.0, 14.780701754385966)","(10.0, 13.0, 12.867469879518072)","(3.1, 3.65, 3.6305068226120856)","(6.5, 7.4, 7.383529411764706)","(5.0, 6.2, 6.112104283054004)","(11.0, 13.5, 13.175675675675675)","(9.0, 10.5, 10.022935779816514)","(13.0, 16.0, 15.170731707317072)","(18.0, 24.0, 23.88235294117647)"
14-12-2022 19:30:01.839062,"(13.0, 15.0, 14.735632183908045)","(10.0, 13.0, 12.897435897435898)","(3.1, 3.55, 3.507840122982321)","(6.5, 7.6, 7.462857142857143)","(5.0, 6.2, 6.005982905982906)","(11.0, 13.5, 13.246913580246913)","(9.0, 10.5, 9.828000000000001)","(13.0, 16.0, 15.170731707317072)","(18.0, 24.0, 23.88235294117647)"
14-12-2022 19:30:03.075899,"(13.0, 15.0, 14.740506329113924)","(10.0, 13.0, 12.908045977011493)","(3.0, 3.55, 3.5050819672131146)","(6.5, 7.6, 7.5928571428571425)","(5.0, 6.2, 6.001169590643275)","(11.0, 13.5, 13.264705882352942)","(9.0, 10.0, 9.905263157894737)","(13.0, 16.0, 15.190625)","(18.0, 24.0, 23.887323943661972)"
14-12-2022 19:30:04.330815,"(13.0, 15.0, 14.774725274725276)","(10.0, 13.0, 12.955128205128204)","(3.0, 3.5, 3.478125)","(6.5, 7.6, 7.5928571428571425)","(5.0, 6.2, 6.0008658008658005)","(11.0, 13.5, 13.264705882352942)","(9.0, 10.5, 10.092261904761905)","(13.0, 16.0, 15.1875)","(18.0, 24.0, 23.887323943661972)"
14-12-2022 19:30:05.568637,"(13.0, 15.0, 14.824468085106384)","(10.0, 13.0, 12.886138613861386)","(3.1, 3.5, 3.47987012987013)","(6.5, 7.8, 7.610526315789474)","(5.5, 6.2, 6.110975609756098)","(11.0, 13.5, 13.321917808219178)","(9.0, 10.5, 10.155038759689923)","(13.0, 16.0, 15.560975609756097)","(18.0, 24.0, 23.761363636363637)"
14-12-2022 19:30:06.845615,"(13.0, 15.0, 14.927710843373495)","(10.0, 13.5, 13.140625)","(3.1, 3.55, 3.4627887788778877)","(6.5, 7.8, 7.658181818181818)","(5.5, 6.2, 6.005333333333334)","(11.0, 14.0, 13.646464646464647)","(9.0, 10.5, 10.235372340425531)","(13.0, 16.0, 15.596958174904943)","(18.0, 24.0, 23.92)"
14-12-2022 19:30:08.053465,"(13.0, 15.5, 15.129032258064516)","(10.0, 13.0, 12.979166666666666)","(3.1, 3.55, 3.4681888544891644)","(6.5, 7.8, 7.7247524752475245)","(5.0, 6.2, 5.788235294117647)","(11.0, 14.0, 13.954022988505747)","(9.0, 10.5, 10.248737373737374)","(13.0, 16.0, 15.60634328358209)","(18.0, 24.0, 23.923076923076923)"
14-12-2022 19:30:09.211067,"(13.0, 15.5, 15.18918918918919)","(10.0, 13.0, 12.982142857142858)","(3.1, 3.55, 3.4743010752688175)","(6.5, 7.8, 7.7247524752475245)","(5.0, 6.0, 5.788235294117647)","(11.0, 14.0, 14.055084745762713)","(9.0, 10.5, 10.259637188208616)","(13.0, 16.0, 15.633680555555555)","(18.0, 24.0, 23.931623931623932)"
14-12-2022 19:30:10.438858,"(13.0, 15.5, 15.27)","(10.0, 13.0, 12.9875)","(3.1, 3.5, 3.495619658119658)","(6.5, 7.8, 7.716483516483517)","(5.0, 6.0, 5.879032258064516)","(11.0, 14.5, 14.4375)","(9.0, 10.5, 10.259637188208616)","(13.0, 16.0, 15.633680555555555)","(18.0, 24.0, 23.931623931623932)"
14-12-2022 19:30:11.749719,"(13.0, 15.5, 15.27450980392157)","(10.0, 13.0, 12.9875)","(3.0, 3.5, 3.498729792147806)","(6.5, 7.8, 7.677941176470588)","(5.0, 6.0, 5.879032258064516)","(11.0, 15.5, 15.333333333333334)","(9.0, 10.5, 10.28672032193159)","(13.0, 16.0, 15.625)","(18.0, 24.0, 23.945454545454545)"
14-12-2022 19:30:13.025880,"(13.0, 15.5, 15.27450980392157)","(10.0, 13.5, 13.209090909090909)","(3.0, 3.5, 3.498729792147806)","(6.5, 7.8, 7.68030303030303)","(5.0, 6.0, 5.926530612244898)","(11.0, 15.5, 15.441176470588236)","(9.0, 10.5, 9.804294478527607)","(13.0, 16.0, 15.640495867768594)","(18.0, 24.0, 23.945454545454545)"
14-12-2022 19:30:14.255822,"(13.0, 15.5, 15.285714285714286)","(10.0, 13.5, 13.209090909090909)","(3.0, 3.5, 3.498729792147806)","(6.5, 7.8, 7.714049586776859)","(5.0, 6.0, 5.926530612244898)","(11.0, 15.5, 15.458333333333334)","(9.0, 10.5, 10.090909090909092)","(13.0, 16.0, 15.659663865546218)","(18.0, 24.0, 24.457142857142856)"
14-12-2022 19:30:15.433760,"(13.0, 15.5, 15.42)","(10.0, 13.0, 12.978260869565217)","(3.0, 3.5, 3.4978079331941543)","(6.5, 7.8, 7.714049586776859)","(5.0, 6.0, 5.909433962264151)","(11.0, 15.5, 15.856643356643357)","(9.0, 10.5, 9.88888888888889)","(13.0, 16.0, 15.659663865546218)","(18.0, 25.0, 24.457142857142856)"
14-12-2022 19:30:16.773578,"(13.0, 15.5, 15.42)","(10.0, 13.0, 12.980392156862745)","(3.0, 3.55, 3.4336477987421383)","(6.5, 7.8, 7.707964601769911)","(5.0, 6.0, 5.8032258064516125)","(11.0, 16.0, 15.672131147540984)","(9.0, 10.0, 9.870000000000001)","(13.0, 16.0, 15.68235294117647)","(18.0, 25.0, 24.5177304964539)"
14-12-2022 19:30:18.138969,"(13.0, 15.5, 15.432203389830509)","(10.0, 13.0, 12.980392156862745)","(3.1, 3.45, 3.4336477987421383)","(6.5, 7.8, 7.707964601769911)","(5.0, 6.0, 5.9107317073170735)","(11.0, 16.0, 15.666666666666666)","(9.0, 10.5, 9.868108108108109)","(13.0, 16.0, 15.68235294117647)","(18.0, 25.0, 23.341463414634145)"
14-12-2022 19:30:19.482642,"(13.0, 15.5, 15.432203389830509)","(10.0, 13.0, 12.980392156862745)","(3.1, 3.45, 3.4340501792114697)","(6.5, 7.8, 7.707964601769911)","(5.0, 6.0, 5.810169491525423)","(11.0, 16.0, 15.666666666666666)","(9.0, 10.5, 9.868108108108109)","(13.0, 16.0, 15.68235294117647)","(18.0, 25.0, 20.5)"
14-12-2022 19:30:20.747834,"(13.0, 15.5, 15.432203389830509)","(10.0, 13.5, 13.292207792207792)","(3.1, 3.45, 3.4414847161572055)","(6.5, 7.8, 7.7682242990654204)","(5.0, 5.9, 5.810169491525423)","(11.0, 16.0, 15.666666666666666)","(9.0, 10.5, 9.868108108108109)","(13.0, 16.0, 15.693181818181818)","(18.0, 23.0, 21.91304347826087)"
14-12-2022 19:30:21.929151,"(13.0, 15.5, 15.441176470588236)","(10.0, 13.5, 13.127906976744185)","(3.1, 3.45, 3.442830882352941)","(6.5, 7.8, 7.771900826446281)","(5.0, 5.9, 5.836904761904762)","(11.0, 16.0, 15.710144927536232)","(9.0, 10.5, 9.912562814070352)","(13.0, 16.0, 15.693181818181818)","(18.0, 24.0, 21.91304347826087)"
14-12-2022 19:30:23.083150,"(13.0, 15.5, 15.441176470588236)","(10.0, 13.5, 13.127906976744185)","(3.1, 3.45, 3.442830882352941)","(6.5, 7.8, 7.771900826446281)","(5.0, 5.9, 5.836904761904762)","(11.0, 16.0, 15.710144927536232)","(9.0, 10.5, 9.912562814070352)","(13.0, 16.0, 15.693181818181818)","(18.0, 24.0, 21.91304347826087)"
14-12-2022 19:30:24.274283,"(13.0, 15.5, 15.440298507462687)","(10.0, 13.5, 13.192307692307692)","(3.1, 3.45, 3.4180555555555556)","(6.5, 7.8, 7.784037558685446)","(5.0, 6.2, 6.0549019607843135)","(11.0, 16.0, 15.766666666666667)","(9.0, 10.5, 9.95217391304348)","(13.0, 16.0, 15.660869565217391)","(18.0, 23.0, 20.818181818181817)"
14-12-2022 19:30:25.612002,"(13.0, 15.5, 15.440298507462687)","(10.0, 13.5, 13.192307692307692)","(3.1, 3.45, 3.4180555555555556)","(6.5, 7.8, 7.784037558685446)","(5.0, 6.2, 6.195939086294416)","(11.0, 16.0, 16.6)","(9.0, 10.5, 11.371428571428572)","(13.0, 16.0, 20.0)","(18.0, 23.0, 26.5)"
