,Virage Volante,Wilcott,Tommy Throttle,Boundin Blue,Steel Harbour,Magic Burner,All About,Tyrion Lannister
07-01-2023 10:09:57.658414,"(3.8, 5.4, 5.25)","(7.5, 10.0, 9.619047619047619)","(7.0, 10.5, 9.484375)","(17.0, 42.0, 35.111111111111114)","(11.0, 13.5, 13.13125)","(10.0, 15.0, 13.548387096774194)","(8.0, 10.5, 10.444444444444445)","(2.7, 3.0, 3.0371698113207546)"
07-01-2023 10:09:58.767117,"(3.8, 5.4, 5.141935483870968)","(7.5, 9.4, 9.082539682539682)","(7.0, 9.8, 9.331249999999999)","(17.0, 40.0, 35.111111111111114)","(11.0, 13.5, 13.13125)","(10.0, 16.0, 13.548387096774194)","(8.0, 10.5, 10.444444444444445)","(2.7, 3.15, 3.0371698113207546)"
07-01-2023 10:09:59.958257,"(3.8, 5.1, 4.8999999999999995)","(7.5, 9.4, 8.593548387096774)","(7.0, 9.8, 9.285714285714285)","(17.0, 40.0, 38.05882352941177)","(11.0, 13.5, 13.13125)","(10.0, 16.0, 14.03125)","(8.0, 11.5, 10.625)","(2.7, 3.1, 3.074074074074074)"
07-01-2023 10:10:01.165509,"(3.8, 5.1, 4.916129032258064)","(7.5, 9.4, 8.580327868852459)","(7.0, 9.8, 9.285714285714285)","(17.0, 44.0, 33.0)","(11.0, 13.5, 13.13125)","(10.0, 16.0, 14.363636363636363)","(8.0, 11.5, 10.7)","(2.7, 3.1, 3.05)"
07-01-2023 10:10:02.319321,"(3.8, 5.1, 5.011764705882353)","(7.5, 9.4, 8.653731343283582)","(7.0, 9.8, 9.285714285714285)","(17.0, 44.0, 33.0)","(11.0, 13.5, 13.13125)","(10.0, 16.0, 14.714285714285714)","(8.0, 11.5, 10.7)","(2.7, 3.1, 3.025)"
07-01-2023 10:10:03.542183,"(3.8, 5.2, 5.1692307692307695)","(7.5, 9.4, 8.691666666666666)","(7.0, 9.8, 9.285714285714285)","(17.0, 44.0, 33.5)","(11.0, 13.5, 13.121794871794872)","(10.0, 15.0, 14.478260869565217)","(8.0, 11.5, 10.7)","(2.7, 3.1, 3.076)"
07-01-2023 10:10:04.687747,"(3.8, 5.1, 5.011764705882353)","(7.5, 9.4, 8.72)","(7.0, 9.8, 9.285714285714285)","(17.0, 44.0, 34.0)","(11.0, 13.5, 13.121794871794872)","(10.0, 16.0, 14.2)","(8.0, 11.5, 10.7)","(2.7, 3.1, 3.0727272727272728)"
07-01-2023 10:10:05.884833,"(3.8, 5.1, 5.011764705882353)","(7.5, 9.4, 8.68169014084507)","(7.0, 9.8, 9.285714285714285)","(17.0, 44.0, 34.0)","(11.0, 13.5, 13.121794871794872)","(10.0, 16.0, 14.447368421052632)","(8.0, 11.5, 10.7)","(2.7, 3.1, 3.1454545454545455)"
07-01-2023 10:10:07.077072,"(3.8, 4.8, 4.701428571428572)","(7.5, 9.4, 8.68169014084507)","(7.0, 9.8, 9.285714285714285)","(17.0, 44.0, 34.0)","(11.0, 13.5, 13.121794871794872)","(10.0, 15.0, 14.447368421052632)","(8.0, 11.5, 10.7)","(2.7, 3.2, 3.0761904761904764)"
07-01-2023 10:10:08.282655,"(3.8, 4.8, 4.701538461538462)","(7.5, 9.4, 8.7013698630137)","(7.0, 9.8, 9.285714285714285)","(17.0, 44.0, 34.0)","(11.0, 13.5, 13.121794871794872)","(10.0, 15.0, 14.447368421052632)","(8.0, 11.5, 10.7)","(2.7, 3.1, 3.0761904761904764)"
07-01-2023 10:10:09.415109,"(3.8, 4.8, 4.701538461538462)","(7.5, 9.4, 8.741935483870968)","(7.0, 9.8, 9.285714285714285)","(17.0, 44.0, 34.0)","(11.0, 13.5, 13.126666666666667)","(10.0, 15.0, 14.785714285714285)","(8.0, 11.5, 11.3)","(2.7, 3.1, 3.165263157894737)"
07-01-2023 10:10:10.526881,"(3.8, 4.8, 4.626229508196721)","(7.5, 9.4, 8.742857142857142)","(7.0, 9.8, 9.299999999999999)","(17.0, 44.0, 42.45454545454545)","(11.0, 13.5, 13.126666666666667)","(10.0, 15.0, 14.785714285714285)","(8.0, 12.5, 12.065217391304348)","(2.7, 3.2, 3.142962962962963)"
07-01-2023 10:10:11.573829,"(3.8, 4.8, 4.629411764705882)","(7.5, 9.4, 8.703030303030303)","(7.0, 9.8, 9.299999999999999)","(17.0, 55.0, 40.625)","(11.0, 13.5, 13.126666666666667)","(10.0, 15.0, 14.785714285714285)","(8.0, 12.5, 12.065217391304348)","(2.7, 3.2, 3.1222222222222222)"
07-01-2023 10:10:12.619062,"(3.8, 4.8, 4.629411764705882)","(7.5, 9.0, 8.584615384615384)","(7.0, 9.4, 9.24)","(17.0, 55.0, 42.67857142857143)","(11.0, 13.5, 13.126666666666667)","(10.0, 15.0, 14.785714285714285)","(8.0, 12.5, 12.0)","(2.7, 3.2, 3.1375)"
07-01-2023 10:10:13.616299,"(3.8, 4.8, 4.634482758620689)","(7.5, 9.0, 8.557377049180328)","(7.0, 9.4, 9.227586206896552)","(17.0, 55.0, 42.67857142857143)","(11.0, 13.5, 13.126666666666667)","(10.0, 15.0, 14.785714285714285)","(8.0, 12.5, 12.0)","(2.7, 3.2, 3.1375)"
07-01-2023 10:10:14.730602,"(3.8, 4.8, 4.634482758620689)","(7.5, 9.0, 8.557377049180328)","(7.0, 9.4, 9.227586206896552)","(17.0, 55.0, 43.074074074074076)","(11.0, 13.5, 13.126666666666667)","(10.0, 15.0, 14.558823529411764)","(8.0, 12.5, 12.0)","(2.7, 3.2, 3.178)"
07-01-2023 10:10:15.872831,"(3.8, 4.8, 4.6499999999999995)","(7.5, 9.0, 8.557377049180328)","(7.0, 9.4, 9.227586206896552)","(17.0, 55.0, 42.21739130434783)","(11.0, 13.5, 13.126666666666667)","(10.0, 15.0, 14.558823529411764)","(8.0, 12.5, 12.0)","(2.7, 3.2, 3.178)"
07-01-2023 10:10:16.993878,"(3.8, 4.8, 4.6499999999999995)","(7.5, 9.0, 8.557377049180328)","(7.0, 9.4, 9.227586206896552)","(17.0, 55.0, 42.21739130434783)","(11.0, 13.5, 13.126666666666667)","(10.0, 15.0, 15.583333333333334)","(8.0, 12.5, 12.0)","(2.7, 3.2, 3.103125)"
07-01-2023 10:10:17.988986,"(3.8, 5.0, 4.88)","(7.5, 9.0, 8.625)","(7.0, 9.4, 9.227586206896552)","(17.0, 55.0, 44.111111111111114)","(11.0, 13.5, 13.126666666666667)","(10.0, 16.0, 15.285714285714285)","(8.0, 12.5, 12.0)","(2.7, 3.15, 3.121153846153846)"
07-01-2023 10:10:19.083907,"(3.8, 5.0, 4.844444444444444)","(7.5, 9.0, 8.689655172413794)","(7.0, 9.4, 9.227586206896552)","(18.0, 55.0, 37.266666666666666)","(11.0, 13.5, 13.126666666666667)","(10.0, 16.0, 14.942307692307692)","(8.0, 12.5, 12.0)","(2.7, 3.15, 3.105)"
07-01-2023 10:10:20.127283,"(3.8, 5.0, 4.844444444444444)","(7.5, 9.0, 8.689655172413794)","(7.0, 9.4, 9.227586206896552)","(18.0, 55.0, 37.9)","(11.0, 13.5, 13.11875)","(10.0, 16.0, 14.942307692307692)","(8.0, 12.5, 12.0)","(2.7, 3.15, 3.121153846153846)"
07-01-2023 10:10:21.209934,"(3.8, 5.0, 4.926315789473684)","(7.5, 9.0, 8.689655172413794)","(7.0, 9.4, 9.227586206896552)","(18.0, 50.0, 37.4)","(11.0, 13.5, 13.126666666666667)","(10.0, 16.0, 14.942307692307692)","(8.0, 12.5, 12.0)","(2.7, 3.15, 3.121153846153846)"
07-01-2023 10:10:22.350659,"(3.8, 5.0, 4.963636363636364)","(7.5, 9.0, 8.689655172413794)","(7.0, 9.4, 9.227586206896552)","(18.0, 50.0, 38.57142857142857)","(11.0, 13.5, 13.126666666666667)","(10.0, 16.0, 15.112903225806452)","(8.0, 12.5, 12.023809523809524)","(2.7, 3.15, 3.121153846153846)"
07-01-2023 10:10:23.465289,"(3.8, 5.0, 4.888888888888888)","(7.5, 9.0, 8.689655172413794)","(7.0, 9.4, 9.227586206896552)","(18.0, 50.0, 38.57142857142857)","(11.0, 13.5, 13.126666666666667)","(10.0, 16.0, 15.112903225806452)","(8.0, 12.5, 12.023809523809524)","(2.7, 3.15, 3.0833333333333335)"
07-01-2023 10:10:24.562631,"(3.8, 5.0, 4.88)","(7.5, 9.0, 8.689655172413794)","(7.0, 9.4, 9.227586206896552)","(18.0, 50.0, 38.57142857142857)","(11.0, 13.5, 13.133802816901408)","(10.0, 16.0, 15.112903225806452)","(8.0, 12.5, 12.023809523809524)","(2.7, 3.15, 3.0476190476190474)"
07-01-2023 10:10:25.645240,"(3.8, 5.1, 5.05)","(7.5, 8.8, 8.644827586206896)","(7.0, 9.2, 8.674999999999999)","(18.0, 50.0, 41.578947368421055)","(11.0, 13.5, 13.133802816901408)","(10.0, 16.0, 15.112903225806452)","(8.0, 12.5, 12.083333333333334)","(2.7, 3.2, 3.0323809523809526)"
07-01-2023 10:10:26.701973,"(3.8, 5.1, 5.05)","(7.5, 8.8, 8.644827586206896)","(7.0, 9.2, 8.725)","(18.0, 50.0, 38.57142857142857)","(11.0, 13.5, 13.133802816901408)","(10.0, 16.0, 14.821428571428571)","(8.0, 12.5, 12.083333333333334)","(2.7, 3.2, 3.1224324324324324)"
07-01-2023 10:10:27.757687,"(3.8, 5.1, 5.05)","(7.5, 8.8, 8.644827586206896)","(7.0, 9.2, 8.766666666666666)","(18.0, 50.0, 38.57142857142857)","(11.0, 13.5, 13.133802816901408)","(10.0, 16.0, 15.045454545454545)","(8.0, 12.5, 12.083333333333334)","(2.7, 3.15, 3.123846153846154)"
07-01-2023 10:10:28.840591,"(3.8, 5.1, 4.966666666666667)","(7.5, 8.8, 8.644827586206896)","(7.0, 9.2, 8.658536585365853)","(18.0, 50.0, 38.57142857142857)","(11.0, 13.5, 13.133802816901408)","(10.0, 16.0, 15.416666666666666)","(8.0, 12.5, 12.083333333333334)","(2.7, 3.15, 3.0753846153846154)"
07-01-2023 10:10:29.967002,"(3.8, 5.1, 4.871428571428571)","(7.5, 8.8, 8.644827586206896)","(7.0, 9.0, 8.658536585365853)","(18.0, 50.0, 41.578947368421055)","(11.0, 13.5, 13.133802816901408)","(10.0, 16.0, 15.416666666666666)","(8.0, 12.5, 12.115384615384615)","(2.7, 3.1, 3.0352941176470587)"
07-01-2023 10:10:31.041283,"(3.9, 5.1, 4.871428571428571)","(7.5, 8.8, 8.644827586206896)","(7.0, 9.0, 8.655172413793103)","(20.0, 50.0, 41.578947368421055)","(11.0, 13.5, 13.133802816901408)","(11.0, 16.0, 15.416666666666666)","(8.5, 12.5, 12.1)","(2.7, 3.05, 3.0404761904761903)"
07-01-2023 10:10:32.097064,"(3.9, 5.1, 4.9125)","(7.5, 8.8, 8.652)","(7.0, 9.0, 8.655813953488371)","(20.0, 50.0, 36.90909090909091)","(11.0, 13.5, 13.133802816901408)","(11.0, 16.0, 15.416666666666666)","(8.5, 12.5, 12.1)","(2.7, 3.05, 3.0404761904761903)"
07-01-2023 10:10:33.179121,"(3.9, 5.1, 4.885714285714285)","(7.5, 9.6, 9.2)","(7.0, 9.0, 8.639024390243902)","(20.0, 50.0, 38.0)","(11.0, 13.5, 13.133802816901408)","(11.0, 16.0, 15.416666666666666)","(8.5, 12.5, 12.083333333333334)","(2.7, 3.05, 3.02)"
07-01-2023 10:10:34.165366,"(3.9, 5.1, 4.885714285714285)","(7.5, 9.6, 9.163636363636364)","(7.0, 9.0, 8.639024390243902)","(20.0, 50.0, 41.529411764705884)","(11.0, 13.5, 13.133802816901408)","(11.0, 16.0, 15.416666666666666)","(8.5, 12.5, 12.083333333333334)","(2.7, 3.05, 3.02)"
07-01-2023 10:10:35.209454,"(3.9, 5.1, 4.885714285714285)","(7.5, 9.6, 9.314285714285713)","(7.0, 9.0, 8.639024390243902)","(20.0, 50.0, 41.529411764705884)","(11.0, 13.5, 13.133802816901408)","(11.0, 16.0, 15.416666666666666)","(8.5, 12.5, 12.222222222222221)","(2.7, 2.98, 2.9555555555555557)"
07-01-2023 10:10:36.317946,"(4.0, 5.1, 4.885714285714285)","(8.0, 9.6, 9.314285714285713)","(7.0, 9.0, 8.88235294117647)","(20.0, 50.0, 41.529411764705884)","(11.0, 13.5, 13.133802816901408)","(12.0, 16.0, 15.416666666666666)","(9.0, 12.5, 12.214285714285714)","(2.7, 2.98, 2.9555555555555557)"
07-01-2023 10:10:37.380152,"(4.0, 5.3, 4.942857142857143)","(8.0, 9.6, 9.314285714285713)","(7.0, 9.2, 8.88235294117647)","(20.0, 50.0, 41.529411764705884)","(11.0, 13.5, 13.128048780487806)","(12.0, 16.0, 17.0)","(9.0, 12.5, 11.928571428571429)","(2.7, 2.98, 2.9555555555555557)"
07-01-2023 10:10:38.422128,"(4.0, 5.3, 4.92)","(8.0, 9.6, 9.314285714285713)","(7.0, 9.2, 8.808695652173913)","(20.0, 50.0, 36.90909090909091)","(11.0, 13.5, 13.128048780487806)","(12.0, 18.0, 16.235294117647058)","(9.0, 12.5, 12.055555555555555)","(2.7, 2.98, 2.9555555555555557)"
07-01-2023 10:10:39.483698,"(4.0, 5.3, 4.92)","(8.0, 9.6, 9.314285714285713)","(7.0, 9.2, 8.808695652173913)","(20.0, 50.0, 41.0)","(11.0, 13.5, 13.136904761904763)","(12.0, 18.0, 15.8125)","(9.0, 12.5, 12.166666666666666)","(2.7, 2.98, 2.9353846153846153)"
07-01-2023 10:10:40.532270,"(4.0, 5.2, 4.904347826086957)","(8.0, 9.2, 9.0)","(7.0, 9.2, 8.808695652173913)","(20.0, 50.0, 41.0)","(11.0, 13.5, 13.136904761904763)","(12.0, 18.0, 16.189655172413794)","(9.0, 12.5, 11.928571428571429)","(2.7, 2.96, 2.9157894736842103)"
07-01-2023 10:10:41.625423,"(4.0, 5.2, 4.88)","(8.0, 9.2, 8.91578947368421)","(7.0, 9.6, 9.225)","(20.0, 50.0, 36.90909090909091)","(11.0, 13.5, 13.136904761904763)","(12.0, 18.0, 16.189655172413794)","(9.0, 12.5, 12.055555555555555)","(2.7, 2.96, 2.908148148148148)"
07-01-2023 10:10:42.771252,"(4.0, 5.2, 4.88)","(8.0, 9.2, 8.91578947368421)","(7.0, 9.6, 9.225)","(20.0, 50.0, 43.14285714285714)","(11.0, 13.5, 13.1796875)","(12.0, 18.0, 16.125)","(9.0, 12.5, 12.166666666666666)","(2.7, 2.96, 2.9361904761904762)"
07-01-2023 10:10:43.934637,"(4.0, 5.2, 4.88)","(8.0, 9.2, 8.91578947368421)","(7.0, 9.6, 9.066666666666666)","(20.0, 50.0, 43.14285714285714)","(11.0, 13.5, 13.1796875)","(12.0, 18.0, 16.125)","(9.0, 12.5, 11.928571428571429)","(2.7, 2.94, 2.934285714285714)"
07-01-2023 10:10:45.065010,"(4.0, 5.2, 4.857142857142857)","(8.0, 9.2, 8.862499999999999)","(7.0, 9.6, 8.945454545454545)","(20.0, 50.0, 43.14285714285714)","(11.0, 13.5, 13.1796875)","(12.0, 18.0, 16.125)","(9.0, 12.5, 12.055555555555555)","(2.7, 2.94, 2.9366666666666665)"
07-01-2023 10:10:46.147108,"(4.0, 5.2, 4.857142857142857)","(8.0, 9.2, 8.88235294117647)","(7.0, 9.6, 9.066666666666666)","(20.0, 50.0, 43.14285714285714)","(11.0, 13.5, 13.1796875)","(12.0, 18.0, 16.125)","(9.0, 12.5, 12.214285714285714)","(2.7, 2.94, 2.9406451612903224)"
07-01-2023 10:10:47.256681,"(4.0, 5.2, 4.857142857142857)","(8.0, 9.0, 8.8125)","(7.0, 9.6, 9.066666666666666)","(20.0, 50.0, 43.14285714285714)","(11.0, 13.5, 13.1796875)","(12.0, 18.0, 16.214285714285715)","(9.0, 12.5, 12.166666666666666)","(2.7, 2.96, 2.924516129032258)"
07-01-2023 10:10:48.301691,"(4.0, 5.2, 4.857142857142857)","(8.0, 9.0, 8.863636363636363)","(7.0, 9.6, 8.945454545454545)","(20.0, 50.0, 43.14285714285714)","(11.0, 13.5, 13.1796875)","(12.0, 18.0, 16.61111111111111)","(9.0, 12.5, 12.055555555555555)","(2.7, 2.94, 2.924516129032258)"
07-01-2023 10:10:49.352512,"(4.0, 5.2, 4.857142857142857)","(8.0, 9.0, 8.863636363636363)","(7.0, 9.6, 9.066666666666666)","(20.0, 50.0, 43.14285714285714)","(11.0, 13.5, 13.1796875)","(12.0, 18.0, 16.75)","(9.0, 12.5, 12.166666666666666)","(2.7, 2.94, 2.924516129032258)"
07-01-2023 10:10:50.513134,"(4.0, 5.2, 4.857142857142857)","(8.0, 9.0, 8.863636363636363)","(7.0, 9.6, 9.066666666666666)","(20.0, 50.0, 43.14285714285714)","(11.0, 13.5, 13.1796875)","(12.0, 18.0, 16.61111111111111)","(9.0, 12.5, 12.166666666666666)","(2.7, 2.94, 2.924516129032258)"
07-01-2023 10:10:51.658191,"(4.0, 5.2, 4.9)","(8.0, 9.0, 8.863636363636363)","(7.0, 9.6, 9.28235294117647)","(20.0, 50.0, 43.14285714285714)","(11.0, 13.5, 13.1796875)","(12.0, 18.0, 16.026315789473685)","(9.0, 12.5, 12.055555555555555)","(2.7, 2.94, 2.924516129032258)"
07-01-2023 10:10:52.742771,"(4.0, 5.2, 4.9)","(8.0, 9.0, 8.863636363636363)","(7.0, 9.6, 9.28235294117647)","(20.0, 50.0, 43.14285714285714)","(11.0, 13.5, 13.1796875)","(12.0, 18.0, 16.026315789473685)","(9.0, 12.5, 12.5)","(2.7, 2.94, 2.923157894736842)"
07-01-2023 10:10:53.856463,"(4.0, 5.1, 4.9714285714285715)","(8.0, 10.0, 9.542857142857143)","(7.0, 10.5, 9.552631578947368)","(20.0, 50.0, 42.588235294117645)","(11.0, 13.5, 13.1796875)","(12.0, 18.0, 16.026315789473685)","(9.0, 13.5, 12.6)","(2.7, 2.94, 2.892142857142857)"
07-01-2023 10:10:54.936862,"(3.9, 5.1, 4.857142857142857)","(7.5, 9.4, 9.066666666666666)","(7.0, 10.5, 9.299999999999999)","(19.0, 50.0, 42.588235294117645)","(11.0, 13.5, 13.1796875)","(11.0, 18.0, 16.026315789473685)","(8.5, 13.5, 12.681818181818182)","(2.6, 2.92, 2.892142857142857)"
07-01-2023 10:10:55.960097,"(3.9, 5.1, 4.857142857142857)","(7.5, 9.4, 9.162962962962963)","(7.0, 10.5, 9.06)","(19.0, 50.0, 41.09090909090909)","(11.0, 13.5, 13.1796875)","(11.0, 18.0, 16.026315789473685)","(8.5, 13.5, 12.681818181818182)","(2.6, 2.92, 2.892142857142857)"
07-01-2023 10:10:57.035615,"(3.9, 5.1, 4.882051282051282)","(7.5, 9.4, 9.133333333333333)","(7.0, 10.5, 9.06)","(19.0, 50.0, 41.09090909090909)","(11.0, 13.5, 13.1796875)","(11.0, 18.0, 16.026315789473685)","(8.5, 13.5, 12.24074074074074)","(2.6, 2.98, 2.96)"
07-01-2023 10:10:58.139581,"(3.9, 5.1, 4.882051282051282)","(7.5, 9.4, 9.133333333333333)","(7.0, 10.5, 9.06)","(19.0, 50.0, 41.09090909090909)","(11.0, 13.5, 13.1796875)","(11.0, 18.0, 16.026315789473685)","(8.5, 13.5, 12.24074074074074)","(2.6, 2.98, 2.96)"
07-01-2023 10:10:59.313750,"(3.9, 5.0, 4.883636363636364)","(7.5, 9.4, 9.133333333333333)","(7.0, 10.0, 9.0625)","(19.0, 50.0, 41.09090909090909)","(11.0, 13.5, 13.1796875)","(11.0, 18.0, 16.026315789473685)","(8.5, 13.5, 12.24074074074074)","(2.6, 3.0, 2.9677966101694917)"
07-01-2023 10:11:00.393259,"(4.0, 5.0, 4.890196078431372)","(7.5, 9.4, 9.273684210526316)","(7.0, 10.0, 9.0625)","(21.0, 50.0, 41.09090909090909)","(11.0, 13.5, 13.202898550724637)","(12.0, 18.0, 16.275862068965516)","(9.0, 13.5, 12.242857142857144)","(2.6, 2.98, 2.9707692307692306)"
07-01-2023 10:11:01.485579,"(4.0, 5.0, 4.78)","(7.5, 9.2, 9.103225806451611)","(7.0, 9.8, 9.114285714285714)","(21.0, 50.0, 41.09090909090909)","(11.0, 13.5, 13.202898550724637)","(12.0, 18.0, 16.275862068965516)","(9.0, 13.5, 12.31081081081081)","(2.6, 2.98, 2.970625)"
07-01-2023 10:11:02.605850,"(4.0, 5.0, 4.869767441860465)","(7.5, 9.2, 9.10909090909091)","(7.0, 9.8, 9.05)","(21.0, 50.0, 41.09090909090909)","(11.0, 13.5, 13.202898550724637)","(12.0, 18.0, 16.318181818181817)","(9.0, 13.5, 12.31081081081081)","(2.6, 2.98, 2.970625)"
07-01-2023 10:11:03.651601,"(4.0, 5.0, 4.869767441860465)","(7.5, 9.2, 9.059999999999999)","(7.0, 9.8, 9.05)","(21.0, 50.0, 41.09090909090909)","(11.0, 13.5, 13.202898550724637)","(12.0, 17.5, 16.5)","(9.0, 13.5, 12.31081081081081)","(2.6, 2.98, 2.970625)"
07-01-2023 10:11:04.695718,"(4.0, 4.9, 4.893750000000001)","(7.5, 9.2, 8.920930232558138)","(7.0, 9.8, 9.05)","(21.0, 50.0, 41.09090909090909)","(11.0, 13.5, 13.202898550724637)","(12.0, 17.5, 16.348484848484848)","(9.0, 13.5, 12.31081081081081)","(2.6, 2.98, 2.970625)"
07-01-2023 10:11:05.829015,"(4.0, 4.9, 4.893750000000001)","(7.5, 9.2, 8.857142857142856)","(7.0, 9.8, 9.05)","(21.0, 50.0, 41.09090909090909)","(11.0, 13.5, 13.202898550724637)","(12.0, 17.5, 16.348484848484848)","(9.0, 13.5, 12.31081081081081)","(2.6, 2.98, 2.9324324324324325)"
07-01-2023 10:11:06.877195,"(4.0, 5.0, 4.864516129032258)","(7.5, 9.2, 8.92142857142857)","(7.0, 9.8, 9.05)","(21.0, 50.0, 41.09090909090909)","(11.0, 13.5, 13.202898550724637)","(12.0, 17.5, 16.348484848484848)","(9.0, 13.5, 12.976190476190476)","(2.6, 2.96, 2.9316666666666666)"
07-01-2023 10:11:07.940069,"(4.0, 5.0, 4.881081081081081)","(7.5, 9.2, 8.975)","(7.0, 9.8, 9.05)","(21.0, 50.0, 41.09090909090909)","(11.0, 13.5, 13.202898550724637)","(12.0, 17.5, 16.348484848484848)","(9.0, 13.5, 12.976190476190476)","(2.6, 2.96, 2.9535714285714287)"
07-01-2023 10:11:08.955179,"(4.0, 5.0, 4.881081081081081)","(7.5, 9.2, 8.975)","(7.0, 9.8, 9.05)","(21.0, 50.0, 41.09090909090909)","(11.0, 13.5, 13.202898550724637)","(12.0, 17.5, 16.348484848484848)","(9.0, 13.5, 12.976190476190476)","(2.6, 2.96, 2.9166666666666665)"
07-01-2023 10:11:10.024493,"(4.0, 5.0, 4.883333333333333)","(7.5, 9.2, 8.899999999999999)","(7.0, 9.8, 8.6625)","(21.0, 50.0, 40.666666666666664)","(11.0, 13.5, 13.202898550724637)","(12.0, 17.5, 16.348484848484848)","(9.0, 13.5, 13.055555555555555)","(2.6, 2.92, 2.9606060606060605)"
07-01-2023 10:11:11.176439,"(4.0, 5.0, 4.957894736842105)","(7.5, 9.2, 8.772413793103448)","(7.0, 8.8, 8.942857142857143)","(21.0, 50.0, 40.666666666666664)","(11.0, 13.5, 13.202898550724637)","(12.0, 17.5, 16.236842105263158)","(9.0, 13.5, 13.055555555555555)","(2.6, 2.98, 2.95)"
07-01-2023 10:11:12.312092,"(4.0, 5.0, 4.965217391304348)","(7.5, 9.0, 8.772413793103448)","(7.0, 9.4, 9.35)","(21.0, 50.0, 44.27272727272727)","(11.0, 13.5, 14.0)","(12.0, 17.5, 16.23076923076923)","(9.0, 13.5, 13.9375)","(2.6, 2.96, 2.8137391304347825)"
07-01-2023 10:11:13.378615,"(4.0, 5.2, 4.966666666666667)","(7.5, 9.6, 9.272727272727273)","(7.0, 9.8, 9.128)","(21.0, 50.0, 48.13333333333333)","(11.0, 15.0, 13.666666666666666)","(12.0, 17.5, 16.46875)","(9.0, 14.0, 13.9375)","(2.6, 2.82, 2.9179527559055116)"
07-01-2023 10:11:14.419165,"(4.0, 5.1, 5.08125)","(7.5, 9.6, 9.342857142857143)","(7.0, 9.8, 9.128)","(21.0, 50.0, 46.705882352941174)","(11.0, 14.5, 13.5625)","(12.0, 17.5, 16.75)","(9.0, 14.0, 13.9375)","(2.6, 2.94, 2.9128)"
07-01-2023 10:11:15.491880,"(4.0, 5.1, 5.08)","(7.5, 9.6, 9.113513513513514)","(7.0, 9.8, 9.128)","(21.0, 50.0, 45.09090909090909)","(11.0, 14.5, 13.547619047619047)","(12.0, 17.5, 16.5625)","(9.0, 14.0, 13.9375)","(2.6, 2.94, 2.890260869565217)"
07-01-2023 10:11:16.540408,"(4.0, 5.2, 5.0344827586206895)","(7.5, 9.6, 9.125581395348837)","(7.0, 9.8, 9.128)","(21.0, 50.0, 49.14285714285714)","(11.0, 14.5, 12.8)","(12.0, 17.5, 16.923076923076923)","(9.0, 14.0, 13.9375)","(2.6, 2.9, 2.8767741935483873)"
07-01-2023 10:11:17.690122,"(4.0, 5.2, 5.019354838709678)","(7.5, 9.6, 9.013793103448275)","(7.0, 9.8, 9.1625)","(21.0, 50.0, 49.14285714285714)","(11.0, 13.0, 13.175)","(12.0, 17.5, 16.923076923076923)","(9.0, 14.0, 13.9375)","(2.6, 2.9, 2.8736936936936934)"
07-01-2023 10:11:18.847541,"(4.0, 5.2, 5.019354838709678)","(7.5, 9.4, 9.08)","(7.0, 9.6, 9.178947368421053)","(21.0, 50.0, 49.14285714285714)","(11.0, 14.0, 12.982142857142858)","(13.0, 17.5, 16.923076923076923)","(9.0, 14.0, 13.9375)","(2.6, 2.88, 2.8636666666666666)"
07-01-2023 10:11:19.968431,"(4.0, 5.2, 5.019354838709678)","(7.5, 9.4, 9.181818181818182)","(7.0, 9.6, 9.178947368421053)","(21.0, 50.0, 49.14285714285714)","(11.0, 14.0, 12.982142857142858)","(13.0, 17.5, 16.923076923076923)","(9.0, 14.0, 13.9375)","(2.6, 2.88, 2.8588235294117648)"
07-01-2023 10:11:21.112269,"(4.0, 5.2, 5.0344827586206895)","(7.5, 9.4, 9.22857142857143)","(7.0, 9.6, 9.275)","(21.0, 50.0, 41.07692307692308)","(11.0, 14.0, 12.982142857142858)","(13.0, 17.5, 16.923076923076923)","(9.0, 14.0, 13.954545454545455)","(2.6, 2.88, 2.852)"
07-01-2023 10:11:22.327801,"(4.0, 5.2, 5.026666666666666)","(7.5, 9.4, 9.3)","(7.0, 9.6, 9.275)","(21.0, 46.0, 41.07692307692308)","(11.0, 14.0, 12.982142857142858)","(13.0, 17.5, 16.923076923076923)","(9.0, 14.0, 13.954545454545455)","(2.6, 2.88, 2.8388235294117647)"
07-01-2023 10:11:23.421454,"(4.0, 5.2, 5.096)","(7.5, 9.4, 9.3)","(7.0, 9.6, 9.275)","(21.0, 46.0, 41.07692307692308)","(11.0, 14.0, 12.821428571428571)","(13.0, 17.5, 16.75)","(9.0, 14.0, 13.954545454545455)","(2.6, 2.88, 2.8314285714285714)"
07-01-2023 10:11:24.460738,"(4.0, 5.2, 5.122222222222223)","(7.5, 9.6, 9.504)","(7.0, 9.6, 9.275)","(21.0, 46.0, 42.705882352941174)","(11.0, 13.0, 12.630434782608695)","(13.0, 17.5, 16.75)","(9.0, 14.0, 13.952380952380953)","(2.6, 2.86, 2.8377777777777777)"
07-01-2023 10:11:25.529128,"(4.0, 5.2, 5.142857142857143)","(7.5, 9.4, 9.323076923076924)","(7.0, 9.6, 9.3)","(21.0, 46.0, 44.666666666666664)","(11.0, 13.0, 12.630434782608695)","(13.0, 17.5, 15.633333333333333)","(9.0, 14.0, 13.952380952380953)","(2.6, 2.86, 2.8474999999999997)"
