,Blushed,Gee Gees Jennia,Silver Persuasion,Twee,Need A Flutter,Zeva Royale,Further North,Piiink Beauty
06-01-2023 15:11:33.013471,"(13.0, 25.0, 24.272727272727273)","(3.7, 3.95, 3.9130830489192263)","(8.0, 9.8, 9.828965517241379)","(4.4, 5.6, 5.5837465564738284)","(3.5, 4.2, 4.157803468208092)","(10.0, 13.0, 12.528846153846153)","(41.0, 75.0, 72.24137931034483)","(8.5, 11.0, 10.522522522522523)"
06-01-2023 15:11:34.190659,"(13.0, 25.0, 24.3)","(3.6, 4.0, 3.9149220489977727)","(8.0, 10.0, 9.842038216560509)","(4.4, 5.6, 5.5837465564738284)","(3.5, 4.2, 4.157803468208092)","(10.0, 13.0, 12.553571428571429)","(41.0, 75.0, 72.24137931034483)","(8.5, 11.0, 10.489539748953975)"
06-01-2023 15:11:35.375532,"(13.0, 25.0, 24.70909090909091)","(3.6, 4.0, 3.916411378555799)","(8.0, 10.0, 9.842038216560509)","(4.4, 5.6, 5.577683956574186)","(3.5, 4.2, 4.170588235294118)","(10.0, 13.0, 12.728260869565217)","(41.0, 75.0, 72.5)","(8.5, 11.0, 10.221254355400697)"
06-01-2023 15:11:36.555694,"(13.0, 25.0, 24.8)","(3.6, 4.0, 3.954366028708134)","(8.0, 10.0, 9.893103448275863)","(4.4, 5.7, 5.577683956574186)","(3.5, 4.2, 4.171328671328672)","(10.0, 13.0, 12.885826771653543)","(41.0, 75.0, 72.5)","(8.5, 10.5, 10.175496688741722)"
06-01-2023 15:11:37.677927,"(13.0, 25.0, 24.4)","(3.6, 4.0, 3.9545833333333333)","(8.0, 10.0, 9.647457627118644)","(4.4, 5.7, 5.572516129032258)","(3.5, 4.2, 4.171328671328672)","(10.0, 13.5, 12.784883720930232)","(41.0, 75.0, 73.5)","(8.5, 10.5, 9.739285714285714)"
06-01-2023 15:11:38.828184,"(13.0, 26.0, 24.076923076923077)","(3.6, 4.0, 3.961237373737374)","(8.0, 10.0, 9.899236641221375)","(4.4, 5.6, 5.587828947368421)","(3.5, 4.2, 4.190944881889764)","(10.0, 13.5, 12.889162561576354)","(41.0, 75.0, 74.76190476190476)","(8.5, 9.8, 9.502564102564103)"
06-01-2023 15:11:39.985088,"(13.0, 26.0, 24.024390243902438)","(3.6, 4.0, 3.9613848202396804)","(8.0, 10.0, 9.798473282442748)","(4.4, 5.6, 5.587828947368421)","(3.5, 4.2, 4.238174273858921)","(10.0, 13.5, 12.938914027149321)","(41.0, 80.0, 76.5625)","(8.5, 9.8, 9.673529411764706)"
06-01-2023 15:11:41.144391,"(13.0, 25.0, 24.294117647058822)","(3.6, 4.0, 3.964146341463415)","(8.0, 9.8, 9.793693693693694)","(4.4, 5.6, 5.595911949685534)","(3.5, 4.3, 4.222448979591837)","(10.0, 13.5, 12.960869565217392)","(41.0, 80.0, 78.0)","(8.5, 9.8, 9.477777777777778)"
06-01-2023 15:11:42.318029,"(13.0, 26.0, 25.47826086956522)","(3.6, 4.0, 3.964406779661017)","(8.0, 9.8, 9.793693693693694)","(4.4, 5.6, 5.595911949685534)","(3.5, 4.3, 4.232352941176471)","(10.0, 13.5, 12.946428571428571)","(41.0, 80.0, 78.0)","(8.5, 9.6, 9.512)"
06-01-2023 15:11:43.474190,"(13.0, 26.0, 25.323529411764707)","(3.6, 4.0, 3.959781121751026)","(8.0, 9.8, 9.793693693693694)","(4.4, 5.6, 5.56763925729443)","(3.5, 4.3, 4.246198830409357)","(10.0, 13.5, 13.061797752808989)","(41.0, 80.0, 78.75)","(8.5, 9.6, 9.431818181818182)"
06-01-2023 15:11:44.601080,"(13.0, 26.0, 24.4)","(3.6, 4.0, 3.9614728682170544)","(8.0, 9.8, 9.79351851851852)","(4.4, 5.7, 5.56763925729443)","(3.5, 4.3, 4.246198830409357)","(10.0, 13.5, 13.061797752808989)","(41.0, 80.0, 78.75)","(8.5, 9.6, 9.4)"
06-01-2023 15:11:45.768453,"(13.0, 26.0, 25.47826086956522)","(3.6, 4.0, 3.96319587628866)","(8.0, 10.0, 9.756666666666666)","(4.4, 5.7, 5.561581137309293)","(3.5, 4.3, 4.2360655737704915)","(10.0, 13.5, 13.071428571428571)","(41.0, 80.0, 78.82352941176471)","(8.5, 9.4, 9.257142857142856)"
06-01-2023 15:11:46.945188,"(13.0, 26.0, 25.0)","(3.6, 4.0, 3.9610262008733628)","(8.0, 10.0, 9.682142857142857)","(4.4, 5.7, 5.6024952015355085)","(3.5, 4.3, 4.254385964912281)","(10.0, 13.5, 13.12037037037037)","(41.0, 80.0, 79.33333333333333)","(8.5, 9.4, 9.581818181818182)"
06-01-2023 15:11:48.116791,"(13.0, 26.0, 25.166666666666668)","(3.6, 4.0, 3.9700503355704697)","(8.0, 9.8, 9.695934959349593)","(4.4, 5.7, 5.607052441229656)","(3.5, 4.3, 4.263981042654028)","(10.0, 13.5, 13.044444444444444)","(41.0, 80.0, 77.29166666666667)","(8.5, 9.6, 9.379591836734694)"
06-01-2023 15:11:49.250955,"(13.0, 27.0, 26.11764705882353)","(3.6, 4.0, 3.972021943573668)","(8.0, 9.8, 9.699465240641711)","(4.4, 5.7, 5.571140939597315)","(3.5, 4.3, 4.263981042654028)","(10.0, 13.5, 13.111650485436893)","(41.0, 80.0, 77.29166666666667)","(8.5, 9.4, 9.395121951219512)"
06-01-2023 15:11:50.421420,"(13.0, 26.0, 25.5)","(3.6, 4.0, 3.983112582781457)","(8.0, 9.8, 9.697267759562841)","(4.4, 5.6, 5.570945945945946)","(3.5, 4.3, 4.2629268292682925)","(10.0, 13.5, 13.10204081632653)","(41.0, 80.0, 77.04545454545455)","(8.5, 9.6, 9.392592592592592)"
06-01-2023 15:11:51.604121,"(13.0, 26.0, 24.2)","(3.6, 4.0, 3.983223684210526)","(8.0, 9.8, 9.700740740740741)","(4.4, 5.6, 5.586029411764706)","(3.5, 4.3, 4.262)","(10.0, 13.5, 13.113861386138614)","(41.0, 80.0, 77.77777777777777)","(8.5, 9.6, 9.417391304347825)"
06-01-2023 15:11:52.790308,"(15.0, 26.0, 24.714285714285715)","(3.6, 4.0, 3.9633865248226954)","(8.5, 9.8, 9.672340425531916)","(4.6, 5.6, 5.586666666666666)","(3.6, 4.3, 4.263207547169811)","(11.0, 13.5, 13.0125)","(51.0, 80.0, 77.94117647058823)","(8.5, 9.6, 9.484210526315788)"
06-01-2023 15:11:54.013344,"(15.0, 26.0, 25.333333333333332)","(3.6, 4.0, 3.9633865248226954)","(8.5, 9.8, 9.672340425531916)","(4.6, 5.6, 5.538769230769231)","(3.6, 4.3, 4.263507109004739)","(11.0, 13.5, 13.007462686567164)","(51.0, 80.0, 77.94117647058823)","(8.5, 9.6, 9.484210526315788)"
06-01-2023 15:11:55.298798,"(15.0, 26.0, 25.7)","(3.6, 4.0, 3.95)","(8.5, 9.8, 9.684615384615384)","(4.6, 5.7, 5.554646324549237)","(3.6, 4.3, 4.274583333333333)","(11.0, 13.5, 13.188118811881187)","(51.0, 80.0, 78.33333333333333)","(8.5, 9.6, 9.49)"
06-01-2023 15:11:56.525071,"(15.0, 26.0, 25.76923076923077)","(3.6, 3.95, 3.937267080745342)","(8.5, 9.8, 9.684057971014493)","(4.6, 5.7, 5.597326203208556)","(3.6, 4.3, 4.282142857142857)","(11.0, 13.5, 13.11111111111111)","(51.0, 80.0, 78.33333333333333)","(8.5, 9.6, 9.480645161290322)"
06-01-2023 15:11:57.735186,"(15.0, 27.0, 24.5)","(3.6, 3.9, 3.898029556650246)","(8.5, 9.8, 9.718987341772152)","(4.6, 5.6, 5.6037105751391465)","(3.6, 4.3, 4.290686274509804)","(11.0, 13.5, 13.493243243243244)","(51.0, 80.0, 78.5)","(8.5, 9.6, 9.44390243902439)"
06-01-2023 15:11:58.939572,"(15.0, 25.0, 23.75862068965517)","(3.6, 3.9, 3.9087349397590363)","(8.5, 9.8, 9.74390243902439)","(4.6, 5.7, 5.593953488372093)","(3.6, 4.3, 4.318831168831169)","(11.0, 13.5, 13.575892857142858)","(51.0, 80.0, 79.2)","(8.5, 9.6, 9.2018779342723)"
06-01-2023 15:12:00.135087,"(15.0, 25.0, 24.137931034482758)","(3.5, 3.95, 3.91540404040404)","(8.5, 9.8, 9.797727272727274)","(4.6, 5.6, 5.579411764705882)","(3.6, 4.4, 4.335897435897436)","(11.0, 14.0, 13.510526315789473)","(51.0, 80.0, 79.16666666666667)","(8.5, 9.4, 9.201941747572814)"
06-01-2023 15:12:01.279032,"(15.0, 21.0, 20.73076923076923)","(3.5, 3.95, 3.9264705882352944)","(8.5, 9.8, 9.795505617977527)","(4.6, 5.6, 5.601711026615969)","(3.6, 4.4, 4.372357723577236)","(11.0, 14.0, 13.662393162393162)","(51.0, 80.0, 81.0)","(8.5, 9.4, 9.22798353909465)"
06-01-2023 15:12:02.437460,"(15.0, 23.0, 22.454545454545453)","(3.5, 3.95, 3.9280254777070063)","(8.5, 10.0, 9.869064748201438)","(4.6, 5.7, 5.602687140115163)","(3.6, 4.4, 4.36544502617801)","(11.0, 14.0, 13.454545454545455)","(51.0, 85.0, 80.0)","(8.5, 9.4, 9.228571428571428)"
06-01-2023 15:12:03.599541,"(15.0, 23.0, 22.142857142857142)","(3.5, 3.95, 3.9213470319634705)","(8.5, 10.0, 9.889024390243902)","(4.6, 5.7, 5.617999999999999)","(3.6, 4.4, 4.373387096774194)","(11.0, 13.5, 13.268382352941176)","(51.0, 85.0, 78.39285714285714)","(8.5, 9.4, 9.246242774566474)"
06-01-2023 15:12:04.804717,"(15.0, 20.0, 19.91875)","(3.6, 3.95, 3.9232009925558313)","(8.5, 10.0, 9.905982905982906)","(4.6, 5.7, 5.6050193050193045)","(3.6, 4.4, 4.407650273224044)","(11.0, 13.5, 13.284246575342467)","(51.0, 80.0, 79.31818181818181)","(8.5, 9.4, 9.234728033472804)"
06-01-2023 15:12:05.982090,"(15.0, 23.0, 22.17391304347826)","(3.6, 3.95, 3.919047619047619)","(8.5, 10.0, 9.889795918367348)","(4.6, 5.7, 5.604093567251462)","(3.6, 4.5, 4.485161290322581)","(11.0, 13.5, 13.284246575342467)","(51.0, 80.0, 79.31818181818181)","(8.5, 9.4, 8.83743842364532)"
06-01-2023 15:12:07.159532,"(15.0, 22.0, 21.78723404255319)","(3.6, 3.95, 3.9125)","(8.5, 10.0, 9.922857142857143)","(4.6, 5.7, 5.61335676625659)","(3.6, 4.5, 4.482287822878229)","(11.0, 13.5, 13.579710144927537)","(51.0, 80.0, 80.25)","(8.5, 9.0, 8.868)"
06-01-2023 15:12:08.374421,"(15.0, 23.0, 21.829268292682926)","(3.5, 3.95, 3.9201960784313727)","(8.5, 10.0, 9.932307692307692)","(4.6, 5.7, 5.606451612903226)","(3.6, 4.5, 4.482287822878229)","(11.0, 14.0, 13.601851851851851)","(51.0, 85.0, 80.25)","(8.5, 9.0, 8.835820895522389)"
06-01-2023 15:12:09.590563,"(15.0, 23.0, 21.829268292682926)","(3.5, 3.95, 3.9412000000000003)","(8.5, 10.0, 9.932307692307692)","(4.6, 5.7, 5.578906249999999)","(3.6, 4.5, 4.492405063291139)","(11.0, 14.0, 13.492957746478874)","(51.0, 85.0, 79.2)","(8.5, 9.0, 8.83673469387755)"
06-01-2023 15:12:10.751937,"(15.0, 23.0, 21.829268292682926)","(3.5, 3.95, 3.933879781420765)","(8.5, 10.0, 9.922857142857143)","(4.6, 5.6, 5.527722772277228)","(3.6, 4.5, 4.492274678111588)","(11.0, 13.5, 13.492957746478874)","(51.0, 80.0, 78.88888888888889)","(8.5, 9.0, 8.838743455497383)"
06-01-2023 15:12:11.973828,"(15.0, 23.0, 21.829268292682926)","(3.6, 4.0, 3.9369337979094077)","(8.5, 10.0, 9.88)","(4.6, 5.6, 5.517391304347826)","(3.6, 4.5, 4.492274678111588)","(11.0, 13.5, 13.460526315789474)","(51.0, 80.0, 78.94736842105263)","(8.5, 9.0, 8.830851063829789)"
06-01-2023 15:12:13.147019,"(15.0, 23.0, 22.333333333333332)","(3.6, 4.0, 3.9369337979094077)","(8.5, 10.0, 9.88)","(4.6, 5.6, 5.532203389830508)","(3.6, 4.5, 4.353571428571429)","(11.0, 13.5, 13.542553191489361)","(51.0, 80.0, 79.16666666666667)","(8.5, 9.0, 8.789041095890411)"
06-01-2023 15:12:14.384467,"(15.0, 22.0, 21.23076923076923)","(3.6, 4.0, 3.9564814814814815)","(8.5, 10.0, 9.882142857142858)","(4.6, 5.6, 5.557593123209169)","(3.6, 4.4, 4.350960451977401)","(11.0, 14.0, 13.821428571428571)","(51.0, 80.0, 81.04166666666667)","(8.5, 8.8, 8.838502673796793)"
06-01-2023 15:12:15.557533,"(15.0, 22.0, 21.68888888888889)","(3.6, 4.0, 3.971968365553603)","(8.5, 10.5, 10.260330578512397)","(4.8, 5.6, 5.5754560530679935)","(3.7, 4.4, 4.319824561403509)","(11.0, 14.0, 13.815)","(51.0, 85.0, 81.04166666666667)","(8.5, 9.0, 8.840677966101696)"
06-01-2023 15:12:16.718892,"(15.0, 22.0, 21.73913043478261)","(3.6, 4.0, 3.969326923076923)","(8.5, 10.5, 10.260330578512397)","(4.8, 5.6, 5.5754560530679935)","(3.7, 4.4, 4.319824561403509)","(11.0, 14.0, 13.809278350515465)","(51.0, 85.0, 78.03571428571429)","(8.5, 9.0, 8.83819095477387)"
06-01-2023 15:12:17.951615,"(15.0, 22.0, 21.73913043478261)","(3.6, 4.0, 3.956948640483384)","(8.5, 10.5, 10.262295081967213)","(4.8, 5.6, 5.591629955947136)","(3.7, 4.4, 4.318782608695652)","(11.0, 14.0, 14.116279069767442)","(51.0, 80.0, 77.43243243243244)","(8.5, 9.0, 8.83819095477387)"
06-01-2023 15:12:19.145150,"(15.0, 22.0, 21.73913043478261)","(3.6, 4.0, 3.956948640483384)","(8.5, 10.5, 10.219178082191782)","(4.8, 5.6, 5.609281437125748)","(3.7, 4.4, 4.312903225806451)","(11.0, 14.5, 13.220588235294118)","(51.0, 80.0, 77.8409090909091)","(8.5, 9.0, 8.87539267015707)"
06-01-2023 15:12:20.295769,"(15.0, 23.0, 22.428571428571427)","(3.6, 4.0, 3.9939628482972136)","(8.5, 10.5, 10.278280542986426)","(4.8, 5.7, 5.6155988857938715)","(3.7, 4.4, 4.289732142857143)","(11.0, 13.5, 13.232394366197184)","(51.0, 80.0, 77.8409090909091)","(8.5, 9.0, 8.87857142857143)"
06-01-2023 15:12:21.467780,"(14.0, 23.0, 22.233333333333334)","(3.6, 4.1, 4.0580152671755725)","(8.5, 10.5, 10.294979079497908)","(4.8, 5.7, 5.616939890710382)","(3.7, 4.3, 4.273931623931624)","(11.0, 13.5, 13.248344370860927)","(51.0, 80.0, 77.93478260869566)","(8.5, 9.0, 8.889302325581395)"
06-01-2023 15:12:22.556118,"(14.0, 23.0, 22.394736842105264)","(3.6, 4.1, 4.070976253298153)","(8.5, 10.5, 10.294979079497908)","(4.8, 5.7, 5.615694444444444)","(3.7, 4.3, 4.258666666666667)","(11.0, 13.5, 13.255102040816327)","(51.0, 80.0, 77.93478260869566)","(8.5, 9.0, 8.889302325581395)"
06-01-2023 15:12:23.779164,"(14.0, 21.0, 20.544554455445546)","(3.6, 4.1, 4.074267100977198)","(8.5, 10.5, 10.530249110320284)","(4.8, 5.7, 5.615694444444444)","(3.7, 4.3, 4.253030303030303)","(11.0, 13.5, 13.255102040816327)","(51.0, 80.0, 77.93478260869566)","(8.5, 9.0, 8.889302325581395)"
06-01-2023 15:12:24.969211,"(15.0, 23.0, 22.566037735849058)","(3.6, 4.1, 4.074267100977198)","(8.5, 11.0, 10.530249110320284)","(4.8, 5.7, 5.61618911174785)","(3.7, 4.3, 4.20948275862069)","(11.0, 13.5, 13.255102040816327)","(51.0, 80.0, 77.93478260869566)","(8.5, 9.0, 8.88)"
06-01-2023 15:12:26.168938,"(15.0, 23.0, 22.67142857142857)","(3.6, 4.1, 4.074433656957929)","(8.5, 11.0, 10.622857142857143)","(4.8, 5.7, 5.6326754385964914)","(3.7, 4.3, 4.193800539083558)","(11.0, 13.5, 13.258389261744966)","(51.0, 80.0, 77.97872340425532)","(8.5, 9.0, 8.886842105263158)"
06-01-2023 15:12:27.432638,"(14.0, 23.0, 22.68918918918919)","(3.6, 4.1, 4.074433656957929)","(8.5, 11.0, 10.640883977900552)","(4.8, 5.7, 5.639447731755424)","(3.7, 4.2, 4.198583569405099)","(11.0, 13.5, 13.256756756756756)","(51.0, 80.0, 77.97872340425532)","(8.5, 9.0, 8.886092715231788)"
06-01-2023 15:12:28.639588,"(14.0, 23.0, 22.68918918918919)","(3.6, 4.1, 4.074433656957929)","(8.5, 11.0, 10.64245810055866)","(4.8, 5.7, 5.6393280632411065)","(3.7, 4.2, 4.175578406169666)","(11.0, 13.5, 13.633333333333333)","(51.0, 80.0, 77.73809523809524)","(8.5, 9.0, 8.886092715231788)"
06-01-2023 15:12:29.881179,"(14.0, 23.0, 22.73913043478261)","(3.6, 4.2, 4.092369477911647)","(8.5, 11.0, 10.598746081504702)","(4.8, 5.7, 5.62926267281106)","(3.7, 4.2, 4.175578406169666)","(11.0, 14.0, 13.659090909090908)","(51.0, 80.0, 77.73809523809524)","(8.5, 9.0, 8.820833333333335)"
06-01-2023 15:12:31.061027,"(14.0, 23.0, 22.73913043478261)","(3.6, 4.2, 4.094845360824742)","(8.5, 11.0, 10.57190635451505)","(4.8, 5.7, 5.62926267281106)","(3.7, 4.2, 4.174666666666667)","(11.0, 14.0, 13.659090909090908)","(51.0, 80.0, 77.73809523809524)","(8.5, 9.0, 8.820833333333335)"
06-01-2023 15:12:32.193146,"(14.0, 23.0, 22.68918918918919)","(3.6, 4.2, 4.101785714285715)","(8.5, 10.5, 10.447643979057592)","(4.8, 5.7, 5.628438228438228)","(3.7, 4.2, 4.174598930481284)","(11.0, 14.0, 13.659090909090908)","(51.0, 80.0, 77.73809523809524)","(8.5, 9.0, 8.820833333333335)"
06-01-2023 15:12:33.315141,"(14.0, 23.0, 22.68918918918919)","(3.6, 4.2, 4.101785714285715)","(8.5, 10.5, 10.471052631578948)","(4.8, 5.7, 5.624197530864198)","(3.7, 4.2, 4.168954248366013)","(11.0, 14.0, 13.732142857142858)","(51.0, 80.0, 77.73809523809524)","(8.5, 9.0, 8.822222222222223)"
06-01-2023 15:12:34.451435,"(15.0, 23.0, 22.68918918918919)","(3.6, 4.2, 4.161302681992337)","(8.5, 10.5, 10.28735632183908)","(4.8, 5.7, 5.619103313840156)","(3.7, 4.2, 4.167905405405405)","(11.0, 14.0, 13.732142857142858)","(51.0, 80.0, 77.73809523809524)","(8.0, 9.0, 8.820618556701032)"
06-01-2023 15:12:35.630988,"(15.0, 23.0, 22.68918918918919)","(3.6, 4.2, 4.1127340823970036)","(8.5, 10.5, 9.837142857142858)","(4.8, 5.7, 5.608810572687224)","(3.7, 4.2, 4.277516233766233)","(11.0, 14.0, 13.612903225806452)","(51.0, 80.0, 78.38235294117646)","(8.0, 9.0, 8.824242424242424)"
06-01-2023 15:12:36.823185,"(15.0, 23.0, 22.68918918918919)","(3.6, 4.2, 4.1127340823970036)","(8.5, 10.0, 9.820967741935485)","(4.8, 5.7, 5.606334841628959)","(3.7, 4.3, 4.280548628428927)","(11.0, 14.0, 13.659090909090908)","(51.0, 80.0, 78.38235294117646)","(8.0, 9.0, 8.785)"
06-01-2023 15:12:38.038556,"(15.0, 24.0, 23.916666666666668)","(3.6, 4.2, 4.11923076923077)","(8.5, 10.0, 9.805454545454547)","(4.8, 5.7, 5.502398081534772)","(3.7, 4.3, 4.280629139072848)","(11.0, 14.0, 13.659090909090908)","(51.0, 80.0, 78.38235294117646)","(8.0, 8.8, 8.592156862745098)"
06-01-2023 15:12:39.237964,"(15.0, 24.0, 23.916666666666668)","(3.6, 4.2, 4.11963190184049)","(8.5, 10.0, 9.836065573770492)","(4.8, 5.7, 5.3247311827956985)","(3.7, 4.3, 4.281516587677725)","(11.0, 14.0, 13.821428571428571)","(51.0, 80.0, 78.47222222222223)","(8.0, 8.6, 8.689655172413794)"
06-01-2023 15:12:40.417060,"(15.0, 24.0, 23.933333333333334)","(3.6, 4.2, 4.147058823529411)","(8.5, 10.0, 9.836065573770492)","(4.8, 5.4, 5.3)","(3.7, 4.3, 4.327621483375959)","(11.0, 14.0, 13.833333333333334)","(51.0, 80.0, 79.77272727272727)","(8.0, 8.8, 8.685714285714285)"
06-01-2023 15:12:41.549332,"(15.0, 25.0, 24.045871559633028)","(3.6, 4.2, 4.186931818181819)","(8.5, 10.5, 10.128915662650602)","(4.8, 5.3, 5.205882352941177)","(3.7, 4.4, 4.336057692307692)","(11.0, 14.5, 13.833333333333334)","(51.0, 80.0, 79.77272727272727)","(8.0, 8.8, 8.685714285714285)"
06-01-2023 15:12:42.728766,"(15.0, 25.0, 24.045871559633028)","(3.6, 4.2, 4.185064935064935)","(8.5, 10.5, 10.165217391304349)","(4.8, 5.3, 5.182352941176471)","(3.7, 4.4, 4.344117647058823)","(11.0, 14.5, 13.930379746835444)","(51.0, 80.0, 79.77272727272727)","(8.0, 8.8, 8.658823529411764)"
06-01-2023 15:12:43.851782,"(15.0, 25.0, 24.045871559633028)","(3.6, 4.2, 4.1879194630872485)","(8.5, 10.5, 10.175838926174498)","(4.8, 5.3, 5.126956521739131)","(3.7, 4.4, 4.34529262086514)","(11.0, 14.5, 13.976744186046512)","(51.0, 80.0, 79.78260869565217)","(8.0, 8.8, 8.685714285714285)"
06-01-2023 15:12:45.026091,"(15.0, 24.0, 23.75)","(3.6, 4.3, 4.209969788519637)","(8.5, 10.5, 10.175838926174498)","(4.8, 5.2, 5.1921875)","(3.7, 4.4, 4.3503464203233255)","(11.0, 14.5, 14.071428571428571)","(51.0, 80.0, 79.79591836734694)","(8.0, 8.8, 8.78688524590164)"
06-01-2023 15:12:46.470756,"(15.0, 24.0, 23.647058823529413)","(3.6, 4.3, 4.22680412371134)","(8.5, 10.5, 10.087179487179487)","(4.8, 5.2, 5.173170731707317)","(3.7, 4.4, 4.34872340425532)","(11.0, 14.5, 13.995495495495495)","(51.0, 80.0, 79.79591836734694)","(8.0, 8.8, 8.720689655172414)"
06-01-2023 15:12:47.934809,"(15.0, 24.0, 23.76)","(3.6, 4.3, 4.22680412371134)","(8.5, 10.5, 10.087179487179487)","(4.8, 5.2, 5.147619047619047)","(3.7, 4.4, 4.349545454545455)","(11.0, 14.5, 13.995495495495495)","(51.0, 80.0, 79.79591836734694)","(8.0, 9.0, 8.764705882352942)"
06-01-2023 15:12:49.329437,"(15.0, 24.0, 23.76)","(3.6, 4.3, 4.258858858858859)","(8.5, 10.5, 10.087179487179487)","(4.8, 5.2, 5.157692307692308)","(3.7, 4.4, 4.349545454545455)","(11.0, 14.5, 13.995495495495495)","(51.0, 80.0, 79.79591836734694)","(8.0, 8.8, 8.772727272727273)"
06-01-2023 15:12:50.671797,"(15.0, 24.0, 23.82608695652174)","(3.6, 4.3, 4.258858858858859)","(8.5, 10.5, 10.087179487179487)","(4.8, 5.2, 5.182258064516129)","(3.7, 4.4, 4.349545454545455)","(11.0, 14.5, 13.995495495495495)","(51.0, 80.0, 79.79591836734694)","(8.0, 8.8, 8.772727272727273)"
06-01-2023 15:12:51.759168,"(15.0, 24.0, 23.82608695652174)","(3.6, 4.3, 4.259938837920489)","(8.5, 10.5, 10.087179487179487)","(4.8, 5.2, 5.182258064516129)","(3.7, 4.4, 4.350776053215077)","(11.0, 14.5, 13.995495495495495)","(51.0, 80.0, 79.79591836734694)","(8.0, 8.8, 8.772727272727273)"
06-01-2023 15:12:52.865769,"(15.0, 24.0, 23.82608695652174)","(3.6, 4.3, 4.246747967479675)","(8.5, 10.0, 9.82857142857143)","(4.8, 5.2, 5.182258064516129)","(3.7, 4.4, 4.350776053215077)","(11.0, 14.5, 14.0)","(51.0, 80.0, 79.79591836734694)","(8.0, 8.8, 8.772727272727273)"
06-01-2023 15:12:54.024871,"(15.0, 25.0, 23.322033898305083)","(3.6, 4.3, 4.246747967479675)","(8.5, 10.0, 9.82857142857143)","(4.8, 5.2, 5.18135593220339)","(3.7, 4.4, 4.348491879350348)","(11.0, 14.5, 14.0)","(51.0, 80.0, 79.79591836734694)","(8.0, 8.8, 8.772727272727273)"
06-01-2023 15:12:55.206321,"(16.0, 24.0, 23.655172413793103)","(3.6, 4.3, 4.227176781002639)","(8.5, 10.0, 9.82857142857143)","(4.8, 5.2, 5.18135593220339)","(3.7, 4.4, 4.349887133182844)","(11.0, 14.5, 14.0)","(51.0, 80.0, 79.79591836734694)","(8.0, 8.8, 8.772727272727273)"
06-01-2023 15:12:56.377398,"(16.0, 24.0, 23.655172413793103)","(3.6, 4.3, 4.227176781002639)","(8.5, 10.0, 9.875247524752476)","(4.8, 5.2, 5.24375)","(3.7, 4.4, 4.358762886597939)","(11.0, 14.5, 13.894736842105264)","(51.0, 80.0, 81.80555555555556)","(8.0, 8.8, 8.837254901960785)"
06-01-2023 15:12:57.536678,"(16.0, 24.0, 23.82857142857143)","(3.6, 4.3, 4.227102803738318)","(8.5, 10.0, 9.875247524752476)","(4.8, 5.3, 5.228)","(3.7, 4.4, 4.358762886597939)","(11.0, 14.0, 13.833333333333334)","(51.0, 85.0, 81.0344827586207)","(8.0, 9.0, 8.837254901960785)"
06-01-2023 15:12:58.693350,"(16.0, 24.0, 23.82857142857143)","(3.6, 4.3, 4.250515463917526)","(8.5, 10.0, 9.877551020408164)","(4.8, 5.3, 5.228)","(3.7, 4.4, 4.358762886597939)","(11.0, 14.0, 13.833333333333334)","(51.0, 85.0, 81.0344827586207)","(8.0, 9.0, 8.837254901960785)"
06-01-2023 15:12:59.757699,"(16.0, 24.0, 23.82857142857143)","(3.6, 4.3, 4.2407407407407405)","(8.5, 9.8, 9.786577181208054)","(4.8, 5.3, 5.21)","(3.7, 4.4, 4.358762886597939)","(11.0, 14.0, 13.833333333333334)","(51.0, 85.0, 81.0344827586207)","(8.0, 9.0, 8.820370370370371)"
06-01-2023 15:13:00.965907,"(16.0, 24.0, 23.82857142857143)","(3.6, 4.3, 4.245205479452054)","(8.5, 9.8, 9.786577181208054)","(4.8, 5.3, 5.216666666666667)","(3.7, 4.4, 4.36)","(11.0, 14.0, 13.70754716981132)","(51.0, 85.0, 81.0344827586207)","(8.0, 9.0, 8.820370370370371)"
06-01-2023 15:13:02.230354,"(16.0, 24.0, 23.82857142857143)","(3.6, 4.3, 4.230275229357798)","(8.5, 9.8, 9.786577181208054)","(4.8, 5.3, 5.21304347826087)","(3.7, 4.4, 4.360638297872341)","(11.0, 14.0, 13.466981132075471)","(51.0, 85.0, 81.10169491525424)","(8.0, 9.0, 8.820370370370371)"
06-01-2023 15:13:03.456743,"(16.0, 24.0, 23.82857142857143)","(3.6, 4.3, 4.230275229357798)","(8.5, 9.8, 9.786577181208054)","(4.8, 5.3, 5.21304347826087)","(3.7, 4.4, 4.360638297872341)","(11.0, 13.5, 13.466981132075471)","(51.0, 85.0, 81.10169491525424)","(8.0, 9.0, 8.820370370370371)"
06-01-2023 15:13:04.672114,"(16.0, 24.0, 23.82857142857143)","(3.6, 4.3, 4.230275229357798)","(8.0, 9.8, 9.858)","(4.8, 5.3, 5.207894736842105)","(3.7, 4.4, 4.349175824175824)","(11.0, 13.5, 13.430434782608696)","(51.0, 85.0, 81.10169491525424)","(8.0, 9.0, 8.820370370370371)"
06-01-2023 15:13:05.823314,"(16.0, 24.0, 23.82857142857143)","(3.6, 4.3, 4.237837837837838)","(8.0, 10.0, 9.84688995215311)","(4.8, 5.3, 5.196470588235294)","(3.7, 4.4, 4.346991404011462)","(11.0, 13.5, 13.42156862745098)","(51.0, 85.0, 81.10169491525424)","(8.0, 9.0, 8.820370370370371)"
