,Sals Blue Boy,Blink You Lose,Fake Promises,Hank Tank,Edge Gambler,Make It Count,Boston Budgies,Blazing Bob
08-01-2023 18:36:36.187995,"(2.3, 2.48, 2.4636363636363634)","(7.5, 9.2, 8.742857142857142)","(7.5, 26.0, 22.5)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.6, 6.779487179487179)","(81.0, 480.0, 335.0)","(31.0, 65.0, 48.064516129032256)","(3.3, 4.0, 3.9583333333333335)"
08-01-2023 18:36:37.529660,"(2.3, 2.48, 2.4636363636363634)","(7.5, 9.2, 8.742857142857142)","(7.5, 26.0, 22.5)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.6, 6.88)","(81.0, 480.0, 335.0)","(31.0, 65.0, 48.064516129032256)","(3.3, 4.0, 3.9583333333333335)"
08-01-2023 18:36:38.816943,"(2.3, 2.52, 2.4692307692307693)","(7.5, 9.2, 8.742857142857142)","(7.5, 26.0, 22.5)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.4, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 65.0, 46.90909090909091)","(3.3, 4.0, 3.9583333333333335)"
08-01-2023 18:36:40.135890,"(2.3, 2.5, 2.477777777777778)","(7.5, 9.2, 8.742857142857142)","(7.5, 25.0, 22.5)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 60.0, 46.90909090909091)","(3.3, 4.0, 3.8421052631578947)"
08-01-2023 18:36:41.351342,"(2.3, 2.5, 2.4555555555555557)","(7.5, 9.2, 8.742857142857142)","(7.5, 25.0, 22.5)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 60.0, 46.90909090909091)","(3.3, 4.1, 3.8421052631578947)"
08-01-2023 18:36:42.634718,"(2.3, 2.5, 2.4555555555555557)","(7.5, 9.2, 8.742857142857142)","(7.5, 25.0, 22.5)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 60.0, 46.90909090909091)","(3.3, 4.1, 3.79375)"
08-01-2023 18:36:43.859413,"(2.3, 2.5, 2.4428571428571426)","(7.5, 9.2, 9.0)","(7.5, 25.0, 22.0)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 60.0, 46.90909090909091)","(3.3, 4.1, 3.8277777777777775)"
08-01-2023 18:36:45.096380,"(2.3, 2.5, 2.4428571428571426)","(7.5, 9.2, 9.0)","(7.5, 25.0, 22.0)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 60.0, 46.90909090909091)","(3.3, 4.1, 3.8277777777777775)"
08-01-2023 18:36:46.380532,"(2.3, 2.5, 2.4428571428571426)","(7.5, 9.2, 8.85)","(7.5, 25.0, 23.142857142857142)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 60.0, 46.90909090909091)","(3.3, 4.1, 3.904)"
08-01-2023 18:36:47.656056,"(2.3, 2.5, 2.4428571428571426)","(7.5, 9.0, 8.85)","(7.5, 24.0, 23.142857142857142)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 60.0, 46.90909090909091)","(3.3, 4.1, 3.951515151515151)"
08-01-2023 18:36:48.956262,"(2.3, 2.5, 2.4428571428571426)","(7.5, 9.0, 8.85)","(7.5, 24.0, 23.142857142857142)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 60.0, 46.90909090909091)","(3.3, 4.1, 3.951515151515151)"
08-01-2023 18:36:50.250833,"(2.3, 2.5, 2.4428571428571426)","(7.5, 9.0, 8.85)","(7.5, 24.0, 23.142857142857142)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 60.0, 46.90909090909091)","(3.3, 4.1, 3.955882352941176)"
08-01-2023 18:36:51.341987,"(2.3, 2.54, 2.5)","(7.5, 9.0, 8.85)","(7.5, 24.0, 23.142857142857142)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 60.0, 46.90909090909091)","(3.3, 4.1, 3.955882352941176)"
08-01-2023 18:36:52.481191,"(2.3, 2.56, 2.5)","(7.5, 9.0, 8.85)","(7.5, 24.0, 23.142857142857142)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 60.0, 46.90909090909091)","(3.3, 4.1, 3.955882352941176)"
08-01-2023 18:36:53.690321,"(2.3, 2.56, 2.5)","(7.5, 9.0, 8.85)","(7.5, 24.0, 23.142857142857142)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 60.0, 46.90909090909091)","(3.3, 4.1, 3.955882352941176)"
08-01-2023 18:36:54.905111,"(2.3, 2.56, 2.5)","(7.5, 9.0, 8.85)","(7.5, 24.0, 23.142857142857142)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 60.0, 46.90909090909091)","(3.3, 4.1, 3.955882352941176)"
08-01-2023 18:36:56.173637,"(2.3, 2.56, 2.5)","(7.5, 9.0, 8.85)","(7.5, 24.0, 23.142857142857142)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 60.0, 47.310344827586206)","(3.3, 4.1, 3.955882352941176)"
08-01-2023 18:36:57.378193,"(2.3, 2.56, 2.5)","(7.5, 9.0, 8.85)","(7.5, 24.0, 23.142857142857142)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.9818181818181815)","(81.0, 480.0, 335.0)","(31.0, 60.0, 47.310344827586206)","(3.3, 4.1, 3.955882352941176)"
08-01-2023 18:36:58.549733,"(2.3, 2.56, 2.5)","(7.5, 9.0, 8.85)","(7.5, 24.0, 23.142857142857142)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.8)","(81.0, 480.0, 335.0)","(31.0, 60.0, 47.310344827586206)","(3.3, 4.1, 3.955882352941176)"
08-01-2023 18:36:59.758994,"(2.3, 2.56, 2.5)","(7.5, 9.0, 8.85)","(7.5, 24.0, 23.142857142857142)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.72)","(81.0, 480.0, 335.0)","(31.0, 60.0, 47.310344827586206)","(3.3, 4.1, 3.955882352941176)"
08-01-2023 18:37:00.981430,"(2.3, 2.56, 2.5)","(7.5, 9.0, 8.85)","(7.5, 24.0, 23.142857142857142)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.72)","(81.0, 480.0, 335.0)","(31.0, 60.0, 47.310344827586206)","(3.3, 4.1, 3.955882352941176)"
08-01-2023 18:37:02.367708,"(2.3, 2.56, 2.5)","(7.5, 9.0, 8.85)","(7.5, 24.0, 23.142857142857142)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.666666666666666)","(81.0, 480.0, 335.0)","(31.0, 60.0, 47.0)","(3.3, 4.1, 3.974358974358974)"
08-01-2023 18:37:03.774682,"(2.3, 2.56, 2.533333333333333)","(7.5, 9.0, 8.6)","(7.5, 24.0, 21.40909090909091)","(61.0, 450.0, 346.66666666666663)","(4.4, 7.2, 6.88)","(81.0, 480.0, 310.0)","(31.0, 60.0, 47.27272727272727)","(3.3, 4.1, 3.9634146341463414)"
08-01-2023 18:37:04.926855,"(2.3, 2.58, 2.5275)","(7.5, 9.0, 8.6)","(7.5, 24.0, 21.40909090909091)","(61.0, 450.0, 340.0)","(4.4, 7.2, 6.88)","(81.0, 430.0, 310.0)","(31.0, 50.0, 47.27272727272727)","(3.3, 4.1, 3.817647058823529)"
08-01-2023 18:37:06.396625,"(2.3, 2.56, 2.493333333333333)","(7.5, 9.0, 8.85)","(7.5, 24.0, 21.40909090909091)","(61.0, 440.0, 340.0)","(4.4, 7.2, 6.88)","(81.0, 430.0, 310.0)","(31.0, 50.0, 48.0)","(3.3, 4.1, 3.9)"
08-01-2023 18:37:07.825277,"(2.3, 2.56, 2.506666666666667)","(6.5, 9.0, 8.6)","(8.0, 24.0, 20.695652173913043)","(71.0, 440.0, 340.0)","(4.6, 7.2, 6.88)","(81.0, 430.0, 310.0)","(31.0, 50.0, 47.0)","(3.3, 4.0, 3.9)"
08-01-2023 18:37:09.232133,"(2.3, 2.56, 2.52)","(6.5, 9.0, 8.6)","(8.0, 24.0, 20.545454545454547)","(71.0, 440.0, 182.85714285714286)","(4.6, 7.2, 6.666666666666666)","(81.0, 430.0, 310.0)","(31.0, 50.0, 45.03125)","(3.3, 4.0, 3.817647058823529)"
08-01-2023 18:37:10.428953,"(2.3, 2.58, 2.557777777777778)","(6.5, 9.0, 8.6)","(8.0, 24.0, 20.6)","(71.0, 440.0, 326.66666666666663)","(4.6, 7.2, 6.666666666666666)","(81.0, 430.0, 305.0)","(31.0, 55.0, 45.03125)","(3.3, 4.1, 3.82)"
08-01-2023 18:37:11.594553,"(2.3, 2.58, 2.565714285714286)","(6.5, 9.0, 8.6)","(8.0, 24.0, 20.6)","(71.0, 420.0, 326.66666666666663)","(4.6, 7.2, 6.666666666666666)","(81.0, 420.0, 305.0)","(31.0, 55.0, 46.0)","(3.3, 4.1, 3.82)"
08-01-2023 18:37:12.789248,"(2.3, 2.52, 2.508235294117647)","(6.5, 9.0, 8.85)","(8.0, 22.0, 20.666666666666668)","(71.0, 420.0, 161.53846153846155)","(4.6, 7.2, 6.666666666666666)","(81.0, 420.0, 305.0)","(31.0, 48.0, 46.0)","(3.3, 4.1, 3.82)"
08-01-2023 18:37:14.111367,"(2.3, 2.52, 2.512)","(6.5, 9.0, 8.85)","(8.0, 22.0, 20.8)","(71.0, 420.0, 160.0)","(4.6, 7.2, 6.666666666666666)","(81.0, 420.0, 218.75)","(31.0, 48.0, 45.5)","(3.3, 4.1, 3.82)"
08-01-2023 18:37:15.413596,"(2.3, 2.52, 2.512)","(6.5, 9.0, 8.6)","(8.0, 22.0, 20.285714285714285)","(71.0, 420.0, 168.88888888888889)","(4.6, 7.2, 6.666666666666666)","(81.0, 420.0, 218.75)","(31.0, 48.0, 45.5)","(3.3, 4.1, 3.82)"
08-01-2023 18:37:16.618140,"(2.3, 2.52, 2.51)","(6.5, 9.0, 8.6)","(8.0, 22.0, 20.285714285714285)","(71.0, 400.0, 168.88888888888889)","(4.6, 7.2, 6.666666666666666)","(81.0, 420.0, 218.75)","(31.0, 48.0, 46.0)","(3.3, 4.1, 3.82)"
08-01-2023 18:37:17.897837,"(2.3, 2.52, 2.5658823529411765)","(6.5, 9.0, 8.85)","(8.0, 22.0, 21.5)","(71.0, 210.0, 220.0)","(4.6, 7.2, 6.666666666666666)","(81.0, 420.0, 218.75)","(31.0, 48.0, 45.13793103448276)","(3.3, 4.1, 3.82)"
08-01-2023 18:37:19.155186,"(2.3, 2.58, 2.5658823529411765)","(6.5, 9.0, 8.6)","(8.0, 23.0, 20.6)","(71.0, 300.0, 220.0)","(4.6, 7.2, 6.666666666666666)","(81.0, 420.0, 218.75)","(31.0, 55.0, 45.03125)","(3.3, 4.1, 3.9864864864864864)"
08-01-2023 18:37:20.452805,"(2.3, 2.58, 2.5658823529411765)","(6.5, 9.0, 8.6)","(8.0, 23.0, 20.5)","(71.0, 300.0, 190.0)","(4.6, 7.2, 6.88)","(81.0, 420.0, 218.75)","(31.0, 55.0, 46.0)","(3.3, 4.1, 3.981578947368421)"
08-01-2023 18:37:21.714833,"(2.3, 2.52, 2.505)","(6.5, 9.0, 8.85)","(8.0, 23.0, 21.0)","(71.0, 290.0, 153.63636363636363)","(4.6, 7.2, 6.88)","(81.0, 420.0, 210.9090909090909)","(31.0, 48.0, 46.0)","(3.3, 4.1, 3.981578947368421)"
08-01-2023 18:37:23.069426,"(2.3, 2.52, 2.505)","(6.5, 9.0, 8.528571428571428)","(8.0, 23.0, 21.5)","(71.0, 290.0, 153.63636363636363)","(4.6, 7.2, 6.88)","(81.0, 420.0, 210.9090909090909)","(31.0, 48.0, 46.0)","(3.3, 4.1, 3.964285714285714)"
08-01-2023 18:37:24.367610,"(2.3, 2.52, 2.51)","(6.5, 9.0, 8.494736842105263)","(8.0, 23.0, 22.2)","(71.0, 290.0, 153.63636363636363)","(4.6, 7.2, 6.84)","(81.0, 420.0, 220.0)","(31.0, 48.0, 45.5)","(3.3, 4.1, 3.964285714285714)"
08-01-2023 18:37:25.685197,"(2.3, 2.52, 2.51)","(6.5, 9.0, 8.494736842105263)","(8.0, 23.0, 22.75)","(71.0, 290.0, 190.0)","(4.6, 7.2, 6.84)","(81.0, 420.0, 266.6666666666667)","(31.0, 48.0, 44.666666666666664)","(3.3, 4.1, 3.990384615384615)"
08-01-2023 18:37:26.934519,"(2.3, 2.52, 2.51)","(6.5, 9.0, 8.494736842105263)","(8.0, 23.0, 22.75)","(71.0, 270.0, 190.0)","(4.6, 7.2, 6.84)","(81.0, 420.0, 266.6666666666667)","(31.0, 48.0, 44.666666666666664)","(3.3, 4.1, 3.990384615384615)"
08-01-2023 18:37:28.036670,"(2.25, 2.58, 2.556)","(6.0, 8.8, 7.95)","(9.0, 23.0, 22.75)","(81.0, 270.0, 190.0)","(4.8, 7.2, 6.66)","(91.0, 420.0, 266.6666666666667)","(31.0, 48.0, 44.8)","(3.3, 4.1, 3.979310344827586)"
08-01-2023 18:37:29.211721,"(2.25, 2.58, 2.556)","(6.0, 8.8, 7.95)","(9.0, 23.0, 22.8)","(81.0, 270.0, 190.0)","(4.8, 7.2, 6.66)","(91.0, 420.0, 266.6666666666667)","(31.0, 48.0, 44.8)","(3.3, 4.1, 4.0)"
08-01-2023 18:37:30.449918,"(2.25, 2.58, 2.5514285714285716)","(6.0, 8.8, 8.233333333333333)","(9.0, 22.0, 20.90909090909091)","(81.0, 170.0, 160.0)","(4.8, 7.2, 6.886956521739131)","(91.0, 420.0, 266.6666666666667)","(31.0, 46.0, 44.666666666666664)","(3.3, 4.1, 4.0)"
08-01-2023 18:37:31.747965,"(2.25, 2.58, 2.5771428571428574)","(6.0, 8.2, 7.949999999999999)","(9.0, 22.0, 20.833333333333332)","(81.0, 170.0, 160.0)","(4.8, 7.2, 6.886956521739131)","(91.0, 420.0, 266.6666666666667)","(31.0, 46.0, 40.285714285714285)","(3.3, 4.1, 4.0)"
08-01-2023 18:37:32.886067,"(2.25, 2.58, 2.577692307692308)","(6.0, 8.2, 7.885714285714285)","(9.0, 22.0, 20.833333333333332)","(81.0, 170.0, 160.0)","(4.8, 7.2, 6.886956521739131)","(91.0, 420.0, 210.9090909090909)","(31.0, 46.0, 41.55555555555556)","(3.3, 4.1, 4.0)"
08-01-2023 18:37:34.117577,"(2.25, 2.58, 2.577692307692308)","(6.0, 8.0, 7.946666666666666)","(9.0, 22.0, 20.833333333333332)","(81.0, 170.0, 160.0)","(4.8, 7.2, 6.886956521739131)","(91.0, 420.0, 210.9090909090909)","(31.0, 46.0, 40.285714285714285)","(3.3, 4.1, 4.0)"
08-01-2023 18:37:35.370712,"(2.25, 2.58, 2.577692307692308)","(6.0, 8.0, 7.946666666666666)","(9.0, 22.0, 22.5)","(81.0, 170.0, 190.0)","(4.8, 7.2, 6.821052631578947)","(91.0, 420.0, 210.9090909090909)","(31.0, 46.0, 40.666666666666664)","(3.3, 4.1, 4.022222222222222)"
08-01-2023 18:37:36.603994,"(2.25, 2.58, 2.577692307692308)","(6.0, 8.0, 7.8)","(9.0, 23.0, 22.5)","(81.0, 230.0, 210.0)","(4.8, 7.2, 6.821052631578947)","(91.0, 420.0, 210.9090909090909)","(31.0, 46.0, 40.666666666666664)","(3.3, 4.1, 4.022222222222222)"
08-01-2023 18:37:37.855257,"(2.25, 2.58, 2.5745454545454547)","(6.0, 8.0, 7.8)","(9.0, 23.0, 21.25)","(81.0, 270.0, 160.0)","(4.8, 7.2, 6.872727272727273)","(91.0, 420.0, 255.71428571428572)","(31.0, 46.0, 40.46153846153846)","(3.3, 4.1, 4.022222222222222)"
08-01-2023 18:37:39.051989,"(2.25, 2.6, 2.575)","(6.0, 8.0, 7.907692307692308)","(9.0, 22.0, 21.4)","(81.0, 170.0, 155.0)","(4.8, 7.2, 6.872727272727273)","(91.0, 420.0, 266.6666666666667)","(31.0, 42.0, 40.46153846153846)","(3.3, 4.1, 4.024324324324324)"
08-01-2023 18:37:40.183793,"(2.25, 2.62, 2.6)","(6.0, 8.0, 7.907692307692308)","(9.0, 22.0, 21.4)","(81.0, 170.0, 155.0)","(4.8, 7.2, 6.872727272727273)","(91.0, 420.0, 266.6666666666667)","(31.0, 42.0, 40.46153846153846)","(3.3, 4.1, 4.07037037037037)"
08-01-2023 18:37:41.356502,"(2.25, 2.62, 2.6)","(6.0, 8.0, 7.907692307692308)","(9.0, 22.0, 21.076923076923077)","(81.0, 170.0, 155.0)","(4.8, 7.2, 6.872727272727273)","(91.0, 400.0, 242.5)","(31.0, 42.0, 40.46153846153846)","(3.3, 4.1, 4.07037037037037)"
08-01-2023 18:37:42.522647,"(2.25, 2.62, 2.6)","(6.0, 8.0, 7.822222222222222)","(9.0, 22.0, 21.4)","(81.0, 170.0, 155.0)","(4.8, 7.2, 6.872727272727273)","(91.0, 400.0, 242.5)","(31.0, 42.0, 39.391304347826086)","(3.3, 4.1, 4.091304347826087)"
08-01-2023 18:37:43.704450,"(2.25, 2.62, 2.6)","(6.0, 8.0, 7.773333333333333)","(9.0, 22.0, 21.4)","(81.0, 170.0, 195.0)","(4.8, 6.8, 6.568421052631579)","(91.0, 400.0, 242.5)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.2, 4.119354838709677)"
08-01-2023 18:37:44.895110,"(2.25, 2.62, 2.6042105263157898)","(6.0, 8.0, 7.748571428571428)","(9.0, 22.0, 21.4)","(81.0, 250.0, 195.0)","(4.8, 6.8, 6.488888888888889)","(91.0, 400.0, 242.5)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.2, 4.128571428571429)"
08-01-2023 18:37:46.058842,"(2.25, 2.62, 2.6095652173913044)","(6.0, 7.6, 7.4818181818181815)","(9.0, 25.0, 22.5)","(81.0, 250.0, 195.0)","(4.8, 6.8, 6.523076923076923)","(91.0, 400.0, 257.8571428571429)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.2, 4.118518518518519)"
08-01-2023 18:37:47.222829,"(2.25, 2.62, 2.608)","(6.0, 7.6, 7.426666666666667)","(9.0, 25.0, 22.5)","(81.0, 250.0, 162.0)","(4.8, 6.8, 6.571428571428571)","(91.0, 380.0, 257.8571428571429)","(31.0, 42.0, 39.6)","(3.3, 4.2, 4.137142857142857)"
08-01-2023 18:37:48.358574,"(2.25, 2.62, 2.608)","(6.0, 7.6, 7.333333333333333)","(9.0, 25.0, 22.5)","(81.0, 250.0, 162.0)","(4.8, 6.8, 6.571428571428571)","(91.0, 380.0, 257.8571428571429)","(31.0, 40.0, 39.77777777777778)","(3.3, 4.2, 4.137142857142857)"
08-01-2023 18:37:49.595438,"(2.25, 2.62, 2.608)","(6.0, 7.6, 7.2)","(9.0, 25.0, 22.5)","(81.0, 250.0, 162.0)","(4.8, 6.8, 6.571428571428571)","(91.0, 380.0, 257.8571428571429)","(31.0, 40.0, 39.77777777777778)","(3.3, 4.2, 4.137142857142857)"
08-01-2023 18:37:50.758766,"(2.25, 2.62, 2.608)","(6.0, 7.6, 7.2)","(9.0, 25.0, 22.5)","(81.0, 250.0, 170.0)","(4.8, 6.8, 6.571428571428571)","(91.0, 380.0, 267.27272727272725)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.2, 4.137142857142857)"
08-01-2023 18:37:51.953491,"(2.25, 2.62, 2.608)","(6.0, 7.6, 7.2)","(9.0, 25.0, 22.5)","(81.0, 250.0, 170.0)","(4.8, 6.8, 6.48695652173913)","(91.0, 360.0, 226.95652173913044)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.2, 4.151111111111112)"
08-01-2023 18:37:53.097677,"(2.25, 2.62, 2.608)","(6.0, 7.6, 7.141176470588235)","(9.0, 25.0, 22.5)","(81.0, 250.0, 170.0)","(4.8, 6.8, 6.523076923076923)","(81.0, 360.0, 226.95652173913044)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.2, 4.151111111111112)"
08-01-2023 18:37:54.269615,"(2.25, 2.62, 2.608)","(6.0, 7.6, 6.808955223880597)","(9.0, 25.0, 22.5)","(81.0, 250.0, 170.0)","(4.8, 6.8, 6.5)","(81.0, 360.0, 226.95652173913044)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.2, 4.166666666666667)"
08-01-2023 18:37:55.422553,"(2.25, 2.66, 2.628)","(6.0, 7.0, 6.808955223880597)","(9.0, 25.0, 22.5)","(81.0, 250.0, 166.66666666666666)","(4.8, 6.8, 6.5600000000000005)","(81.0, 360.0, 226.95652173913044)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.2, 4.29)"
08-01-2023 18:37:56.571348,"(2.25, 2.66, 2.630588235294118)","(6.0, 7.0, 6.657894736842105)","(9.0, 25.0, 22.5)","(81.0, 250.0, 166.66666666666666)","(4.8, 6.8, 6.5600000000000005)","(81.0, 360.0, 315.0)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.3, 4.348571428571429)"
08-01-2023 18:37:57.671078,"(2.25, 2.66, 2.630588235294118)","(6.0, 7.0, 6.657894736842105)","(9.0, 25.0, 22.5)","(81.0, 250.0, 166.66666666666666)","(4.8, 6.8, 6.5600000000000005)","(81.0, 340.0, 315.0)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.4, 4.348571428571429)"
08-01-2023 18:37:58.728404,"(2.25, 2.66, 2.630588235294118)","(6.0, 7.0, 6.657894736842105)","(9.0, 25.0, 22.5)","(81.0, 250.0, 158.33333333333334)","(4.8, 6.8, 6.594285714285714)","(81.0, 340.0, 315.0)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.4, 4.348571428571429)"
08-01-2023 18:37:59.765968,"(2.25, 2.66, 2.630588235294118)","(6.0, 7.0, 6.657894736842105)","(9.0, 25.0, 22.5)","(81.0, 250.0, 158.33333333333334)","(4.8, 6.8, 6.5473684210526315)","(81.0, 340.0, 273.33333333333337)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.4, 4.362500000000001)"
08-01-2023 18:38:01.004823,"(2.25, 2.66, 2.628)","(6.0, 6.6, 6.512)","(9.0, 25.0, 23.055555555555557)","(81.0, 250.0, 162.0)","(4.8, 6.8, 6.5473684210526315)","(81.0, 340.0, 252.5)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.4, 4.348571428571429)"
08-01-2023 18:38:02.240995,"(2.25, 2.66, 2.645)","(6.0, 6.6, 6.247058823529412)","(9.0, 25.0, 23.055555555555557)","(81.0, 250.0, 162.0)","(4.8, 6.8, 6.586666666666667)","(81.0, 340.0, 252.5)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.4, 4.362500000000001)"
08-01-2023 18:38:03.479225,"(2.25, 2.66, 2.647692307692308)","(6.0, 6.4, 6.24)","(9.0, 25.0, 22.75)","(81.0, 250.0, 162.0)","(4.8, 6.8, 6.586666666666667)","(81.0, 340.0, 252.5)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.4, 4.357142857142858)"
08-01-2023 18:38:04.600583,"(2.25, 2.66, 2.6371428571428575)","(6.0, 6.4, 6.257777777777778)","(9.0, 23.0, 22.75)","(81.0, 250.0, 162.0)","(4.8, 6.8, 6.555555555555555)","(81.0, 340.0, 208.75)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.4, 4.435714285714285)"
08-01-2023 18:38:05.681113,"(2.25, 2.66, 2.646666666666667)","(6.0, 6.4, 6.248888888888889)","(9.0, 23.0, 22.75)","(81.0, 250.0, 180.0)","(4.8, 6.8, 6.555555555555555)","(81.0, 340.0, 264.44444444444446)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.6, 4.512)"
08-01-2023 18:38:06.809518,"(2.25, 2.66, 2.6473684210526316)","(6.0, 6.4, 6.225641025641026)","(9.0, 23.0, 22.75)","(81.0, 230.0, 180.0)","(4.8, 6.8, 6.555555555555555)","(81.0, 340.0, 212.0)","(31.0, 42.0, 39.77777777777778)","(3.3, 4.6, 4.6)"
08-01-2023 18:38:07.993984,"(2.25, 2.66, 2.6458823529411766)","(6.0, 6.4, 6.367213114754099)","(9.0, 23.0, 22.75)","(81.0, 230.0, 185.0)","(4.8, 6.8, 6.555555555555555)","(81.0, 340.0, 212.0)","(31.0, 42.0, 39.5)","(3.3, 4.7, 4.644)"
08-01-2023 18:38:09.213275,"(2.25, 2.66, 2.63)","(6.0, 6.6, 6.333333333333333)","(9.0, 23.0, 22.75)","(81.0, 230.0, 185.0)","(4.8, 6.8, 6.555555555555555)","(81.0, 340.0, 265.0)","(31.0, 42.0, 39.5)","(3.3, 4.7, 4.644)"
08-01-2023 18:38:10.421904,"(2.25, 2.66, 2.641538461538462)","(6.0, 6.6, 6.333333333333333)","(9.0, 23.0, 22.75)","(81.0, 230.0, 185.0)","(4.8, 6.8, 6.555555555555555)","(81.0, 340.0, 273.33333333333337)","(31.0, 42.0, 39.5)","(3.3, 4.7, 4.644)"
08-01-2023 18:38:11.580598,"(2.3, 2.66, 2.641538461538462)","(6.0, 6.6, 6.333333333333333)","(9.0, 23.0, 22.75)","(81.0, 230.0, 160.0)","(4.8, 6.8, 6.555555555555555)","(81.0, 340.0, 247.69230769230768)","(31.0, 42.0, 39.5)","(3.4, 4.7, 4.66)"
08-01-2023 18:38:12.845303,"(2.3, 2.66, 2.63)","(6.0, 6.6, 6.325)","(9.0, 23.0, 21.466666666666665)","(81.0, 220.0, 160.0)","(4.8, 6.8, 6.555555555555555)","(81.0, 340.0, 247.69230769230768)","(31.0, 42.0, 39.411764705882355)","(3.4, 4.7, 4.726829268292683)"
08-01-2023 18:38:14.062981,"(2.3, 2.6, 2.5933333333333333)","(6.0, 6.6, 6.325)","(9.0, 22.0, 21.466666666666665)","(81.0, 180.0, 160.0)","(4.8, 6.8, 6.555555555555555)","(81.0, 340.0, 231.66666666666669)","(31.0, 42.0, 39.411764705882355)","(3.4, 4.8, 4.6909090909090905)"
08-01-2023 18:38:15.317904,"(2.3, 2.64, 2.571578947368421)","(6.0, 6.4, 6.302564102564103)","(9.0, 22.0, 21.5)","(81.0, 180.0, 160.0)","(4.8, 6.8, 6.555555555555555)","(81.0, 340.0, 231.66666666666669)","(31.0, 42.0, 38.888888888888886)","(3.4, 4.8, 4.747368421052632)"
08-01-2023 18:38:16.574499,"(2.3, 2.64, 2.6114285714285717)","(6.0, 6.4, 6.264285714285714)","(9.0, 22.0, 21.77777777777778)","(81.0, 180.0, 160.0)","(4.8, 6.8, 6.564705882352941)","(81.0, 340.0, 231.66666666666669)","(31.0, 42.0, 38.648648648648646)","(3.4, 4.8, 4.747368421052632)"
08-01-2023 18:38:17.752392,"(2.3, 2.64, 2.6114285714285717)","(6.0, 6.4, 6.264285714285714)","(9.0, 22.0, 21.684210526315788)","(81.0, 180.0, 144.54545454545453)","(4.8, 6.8, 6.564705882352941)","(81.0, 340.0, 231.66666666666669)","(31.0, 42.0, 38.666666666666664)","(3.4, 4.8, 4.747368421052632)"
