,Potato Cake,Eyes On Meg,Ryans Pick,Dennis Denuto,Londonderry Lady,Jax The Hunter,Malligan Bale,Blazing Infrared
16-12-2022 12:24:17.813669,"(11.0, 55.0, 51.5)","(1.9, 2.1, 2.0913669064748204)","(6.0, 10.0, 9.052631578947368)","(21.0, 29.0, 26.142857142857142)","(21.0, 44.0, 36.2962962962963)","(5.0, 7.2, 7.136842105263158)","(11.0, 18.5, 14.45)","(7.5, 9.4, 8.664516129032258)"
16-12-2022 12:24:18.931093,"(11.0, 55.0, 51.5)","(1.9, 2.1, 2.0913669064748204)","(6.0, 10.0, 9.052631578947368)","(21.0, 29.0, 26.142857142857142)","(21.0, 44.0, 36.2962962962963)","(5.0, 7.2, 7.136842105263158)","(11.0, 18.5, 14.45)","(7.5, 9.4, 8.664516129032258)"
16-12-2022 12:24:20.070840,"(11.0, 55.0, 51.5)","(1.9, 2.1, 2.0700000000000003)","(6.0, 9.0, 8.851851851851851)","(21.0, 27.0, 25.571428571428573)","(21.0, 44.0, 36.2962962962963)","(5.0, 7.2, 7.136842105263158)","(11.0, 18.5, 14.45)","(7.5, 9.4, 8.664516129032258)"
16-12-2022 12:24:21.152633,"(11.0, 55.0, 51.5)","(1.9, 2.1, 2.0700000000000003)","(6.0, 9.0, 8.851851851851851)","(21.0, 27.0, 25.571428571428573)","(21.0, 44.0, 36.2962962962963)","(5.0, 7.2, 7.136842105263158)","(11.0, 18.5, 14.45)","(7.5, 9.4, 8.664516129032258)"
16-12-2022 12:24:22.134198,"(14.0, 55.0, 51.5)","(1.85, 2.1, 2.0700000000000003)","(6.0, 9.0, 8.851851851851851)","(21.0, 27.0, 24.857142857142858)","(21.0, 44.0, 36.2962962962963)","(5.0, 7.2, 7.136842105263158)","(11.0, 18.5, 14.45)","(7.5, 9.4, 8.664516129032258)"
16-12-2022 12:24:23.184273,"(14.0, 55.0, 53.09090909090909)","(1.85, 2.1, 2.068)","(6.0, 9.0, 8.851851851851851)","(21.0, 27.0, 24.52173913043478)","(21.0, 44.0, 36.2962962962963)","(5.0, 7.2, 7.136842105263158)","(11.0, 18.5, 14.45)","(7.5, 9.4, 8.664516129032258)"
16-12-2022 12:24:24.281519,"(14.0, 55.0, 53.09090909090909)","(1.85, 2.1, 2.068)","(6.0, 9.0, 9.513513513513512)","(21.0, 27.0, 26.294117647058822)","(21.0, 44.0, 36.2962962962963)","(5.0, 7.2, 7.136842105263158)","(11.0, 18.5, 14.45)","(7.5, 9.4, 8.664516129032258)"
16-12-2022 12:24:25.405610,"(14.0, 55.0, 53.09090909090909)","(1.85, 2.1, 2.088888888888889)","(6.0, 10.0, 9.71875)","(21.0, 27.0, 26.294117647058822)","(21.0, 44.0, 37.5)","(5.0, 7.2, 7.15)","(11.0, 18.5, 14.45)","(7.5, 9.4, 8.664516129032258)"
16-12-2022 12:24:26.577146,"(14.0, 55.0, 53.09090909090909)","(1.85, 2.06, 2.0544444444444445)","(6.0, 10.0, 10.329629629629629)","(21.0, 27.0, 26.294117647058822)","(21.0, 44.0, 37.5)","(5.0, 7.2, 7.15)","(11.0, 18.5, 15.8)","(7.5, 9.4, 8.664516129032258)"
16-12-2022 12:24:27.739242,"(14.0, 55.0, 53.09090909090909)","(1.85, 2.06, 2.034666666666667)","(6.0, 10.5, 9.062068965517241)","(21.0, 27.0, 25.0)","(21.0, 44.0, 37.5)","(5.0, 7.2, 7.15)","(11.0, 18.5, 16.11764705882353)","(7.5, 9.4, 8.766666666666666)"
16-12-2022 12:24:28.877014,"(14.0, 55.0, 53.09090909090909)","(1.85, 2.06, 2.0473333333333334)","(6.0, 9.2, 9.062068965517241)","(21.0, 27.0, 25.0)","(21.0, 44.0, 37.5)","(5.0, 7.2, 7.15)","(11.0, 18.5, 16.11764705882353)","(7.5, 9.4, 8.766666666666666)"
16-12-2022 12:24:30.053480,"(14.0, 55.0, 53.09090909090909)","(1.85, 2.06, 2.0473333333333334)","(6.0, 9.2, 9.070967741935483)","(21.0, 27.0, 25.0)","(21.0, 44.0, 35.875)","(5.0, 7.2, 7.155555555555556)","(11.0, 18.5, 14.9)","(7.5, 9.4, 8.450000000000001)"
16-12-2022 12:24:31.242835,"(14.0, 55.0, 53.09090909090909)","(1.85, 2.0, 1.9773913043478262)","(6.0, 9.2, 8.899999999999999)","(21.0, 27.0, 23.8)","(21.0, 44.0, 35.44444444444444)","(5.0, 7.2, 7.377777777777777)","(11.0, 18.5, 16.75)","(7.5, 9.4, 8.899999999999999)"
16-12-2022 12:24:32.532742,"(14.0, 60.0, 54.0)","(1.85, 2.04, 1.9773913043478262)","(6.0, 9.2, 8.899999999999999)","(21.0, 27.0, 24.6)","(21.0, 44.0, 35.44444444444444)","(5.0, 7.6, 7.35)","(11.0, 18.5, 16.866666666666667)","(7.5, 9.2, 9.023529411764706)"
16-12-2022 12:24:33.800178,"(14.0, 60.0, 52.0)","(1.85, 2.04, 1.967027027027027)","(6.0, 9.2, 10.327272727272728)","(21.0, 27.0, 24.6)","(21.0, 44.0, 34.57142857142857)","(5.0, 7.6, 7.446153846153846)","(11.0, 18.5, 16.866666666666667)","(7.5, 9.2, 8.758823529411764)"
16-12-2022 12:24:34.954301,"(14.0, 60.0, 52.0)","(1.85, 2.04, 1.967027027027027)","(6.0, 10.5, 10.327272727272728)","(21.0, 27.0, 24.6)","(21.0, 44.0, 34.57142857142857)","(5.0, 7.6, 7.446153846153846)","(11.0, 18.5, 16.866666666666667)","(7.5, 9.2, 8.758823529411764)"
16-12-2022 12:24:36.112925,"(14.0, 60.0, 52.66666666666667)","(1.85, 2.04, 1.967027027027027)","(6.0, 10.5, 10.327272727272728)","(21.0, 27.0, 24.333333333333332)","(21.0, 44.0, 35.6)","(5.0, 7.6, 7.35)","(11.0, 18.5, 16.866666666666667)","(7.5, 9.2, 8.758823529411764)"
16-12-2022 12:24:37.233202,"(14.0, 60.0, 52.66666666666667)","(1.85, 2.04, 1.99625)","(6.0, 9.4, 9.24)","(21.0, 25.0, 24.333333333333332)","(21.0, 38.0, 36.8)","(5.0, 7.6, 7.35)","(11.0, 18.5, 16.866666666666667)","(7.5, 9.2, 8.758823529411764)"
16-12-2022 12:24:38.350617,"(14.0, 60.0, 52.66666666666667)","(1.85, 2.02, 1.9978947368421052)","(6.0, 9.4, 9.266666666666667)","(21.0, 25.0, 24.333333333333332)","(21.0, 38.0, 36.8)","(5.0, 7.6, 6.9714285714285715)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.77142857142857)"
16-12-2022 12:24:39.519955,"(14.0, 60.0, 52.66666666666667)","(1.85, 2.02, 2.000714285714286)","(6.0, 9.4, 8.9)","(21.0, 25.0, 23.75)","(21.0, 38.0, 36.8)","(5.0, 7.0, 6.975)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.805263157894736)"
16-12-2022 12:24:40.672163,"(14.0, 60.0, 52.66666666666667)","(1.85, 2.02, 2.005)","(6.0, 9.4, 9.3)","(21.0, 25.0, 23.75)","(21.0, 38.0, 36.8)","(5.0, 7.0, 6.937931034482759)","(11.0, 18.5, 16.272727272727273)","(7.5, 9.2, 8.794594594594594)"
16-12-2022 12:24:41.910883,"(14.0, 60.0, 52.66666666666667)","(1.85, 2.02, 2.0)","(6.0, 9.4, 9.766666666666666)","(21.0, 25.0, 23.666666666666668)","(21.0, 38.0, 41.0)","(5.0, 7.2, 6.937931034482759)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.794594594594594)"
16-12-2022 12:24:43.107015,"(14.0, 60.0, 52.66666666666667)","(1.85, 2.02, 1.9788235294117646)","(6.0, 10.0, 10.35925925925926)","(21.0, 24.0, 32.5)","(21.0, 50.0, 38.0)","(5.0, 7.2, 6.8545454545454545)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.783333333333333)"
16-12-2022 12:24:44.341460,"(14.0, 60.0, 49.0)","(1.85, 2.02, 1.9788235294117646)","(6.0, 10.5, 10.35925925925926)","(21.0, 42.0, 32.5)","(21.0, 50.0, 39.578947368421055)","(5.0, 7.2, 6.8545454545454545)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.834146341463414)"
16-12-2022 12:24:45.772255,"(14.0, 60.0, 42.857142857142854)","(1.85, 2.02, 1.9914285714285713)","(6.0, 10.5, 9.266666666666667)","(21.0, 42.0, 26.23076923076923)","(21.0, 50.0, 37.0)","(5.0, 7.2, 6.896)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.866666666666665)"
16-12-2022 12:24:47.053801,"(14.0, 60.0, 42.857142857142854)","(1.85, 2.02, 1.9914285714285713)","(6.0, 9.4, 9.200000000000001)","(21.0, 30.0, 26.5)","(21.0, 40.0, 37.0)","(5.0, 7.2, 6.896)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.834146341463414)"
16-12-2022 12:24:48.255600,"(14.0, 60.0, 42.857142857142854)","(1.85, 2.02, 1.9914285714285713)","(6.0, 9.4, 9.3)","(21.0, 29.0, 25.428571428571427)","(21.0, 40.0, 39.45454545454545)","(5.0, 7.2, 6.8545454545454545)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.834146341463414)"
16-12-2022 12:24:49.384104,"(14.0, 60.0, 42.857142857142854)","(1.85, 2.02, 1.9914285714285713)","(6.0, 9.4, 9.3)","(21.0, 29.0, 25.428571428571427)","(21.0, 40.0, 39.45454545454545)","(5.0, 7.2, 6.892307692307692)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.834146341463414)"
16-12-2022 12:24:50.515182,"(14.0, 60.0, 42.857142857142854)","(1.85, 2.02, 1.9788235294117646)","(6.0, 9.4, 9.8)","(21.0, 29.0, 25.428571428571427)","(21.0, 40.0, 46.30769230769231)","(5.0, 7.2, 7.0)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.834146341463414)"
16-12-2022 12:24:51.649242,"(14.0, 60.0, 42.857142857142854)","(1.85, 2.02, 1.9788235294117646)","(6.0, 10.0, 9.615384615384615)","(21.0, 29.0, 25.53846153846154)","(21.0, 50.0, 47.0)","(5.0, 7.2, 6.95)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.834146341463414)"
16-12-2022 12:24:52.758982,"(14.0, 60.0, 50.769230769230774)","(1.85, 2.02, 1.9788235294117646)","(6.0, 10.0, 10.24)","(21.0, 29.0, 25.428571428571427)","(21.0, 50.0, 44.4)","(5.0, 7.2, 6.95)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.834146341463414)"
16-12-2022 12:24:53.931071,"(14.0, 60.0, 50.769230769230774)","(1.85, 1.99, 1.978)","(6.0, 10.5, 10.24)","(21.0, 29.0, 25.6)","(21.0, 50.0, 44.94736842105263)","(5.0, 7.2, 6.892307692307692)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.834146341463414)"
16-12-2022 12:24:55.084071,"(14.0, 60.0, 50.769230769230774)","(1.85, 1.99, 1.9825)","(6.0, 9.8, 9.620000000000001)","(21.0, 26.0, 25.6)","(21.0, 50.0, 44.285714285714285)","(5.0, 7.2, 6.95)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.834146341463414)"
16-12-2022 12:24:56.235878,"(14.0, 60.0, 50.769230769230774)","(1.85, 2.0, 1.9788235294117646)","(6.0, 9.8, 9.620000000000001)","(21.0, 26.0, 25.6)","(21.0, 50.0, 44.285714285714285)","(5.0, 7.2, 6.95)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.834146341463414)"
16-12-2022 12:24:57.417132,"(14.0, 60.0, 50.769230769230774)","(1.85, 2.0, 1.9788235294117646)","(6.0, 9.8, 9.620000000000001)","(21.0, 26.0, 25.6)","(21.0, 50.0, 44.285714285714285)","(5.0, 7.2, 6.892307692307692)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.834146341463414)"
16-12-2022 12:24:58.716201,"(14.0, 60.0, 50.769230769230774)","(1.85, 2.0, 2.01375)","(6.0, 9.8, 9.620000000000001)","(21.0, 26.0, 25.6)","(21.0, 50.0, 44.285714285714285)","(5.0, 7.2, 6.85)","(11.0, 18.5, 16.96875)","(7.5, 9.2, 8.834146341463414)"
16-12-2022 12:25:00.035272,"(14.0, 60.0, 50.769230769230774)","(1.85, 2.04, 2.037333333333333)","(6.0, 9.8, 10.2)","(21.0, 26.0, 25.428571428571427)","(21.0, 50.0, 44.285714285714285)","(5.0, 7.2, 6.848275862068966)","(11.0, 18.5, 16.75)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:01.286561,"(14.0, 60.0, 50.769230769230774)","(1.85, 2.04, 2.037333333333333)","(6.0, 10.5, 10.2)","(21.0, 29.0, 24.833333333333332)","(21.0, 50.0, 44.285714285714285)","(5.0, 7.2, 6.92)","(11.0, 18.5, 17.1)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:02.473287,"(14.0, 60.0, 50.769230769230774)","(1.85, 2.04, 2.037333333333333)","(6.0, 10.5, 10.2)","(21.0, 29.0, 23.75)","(21.0, 50.0, 44.08)","(5.0, 7.0, 6.76)","(11.0, 18.5, 17.1)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:03.685138,"(14.0, 60.0, 51.42857142857143)","(1.85, 2.04, 2.033333333333333)","(6.0, 10.0, 9.9)","(21.0, 26.0, 23.75)","(21.0, 48.0, 44.08)","(5.0, 7.0, 6.723076923076923)","(11.0, 18.5, 17.45)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:04.759980,"(14.0, 60.0, 51.42857142857143)","(1.85, 2.04, 2.033333333333333)","(6.0, 10.0, 9.9)","(21.0, 26.0, 23.75)","(21.0, 48.0, 42.689655172413794)","(5.0, 7.0, 6.723076923076923)","(11.0, 18.5, 17.45)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:05.834998,"(14.0, 60.0, 51.42857142857143)","(1.85, 2.04, 2.033333333333333)","(6.0, 10.0, 9.9)","(21.0, 26.0, 23.545454545454547)","(21.0, 48.0, 42.12903225806451)","(5.0, 7.0, 6.723076923076923)","(11.0, 18.5, 17.45)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:06.940631,"(14.0, 60.0, 51.42857142857143)","(1.85, 2.04, 2.033333333333333)","(6.0, 10.0, 10.287096774193548)","(21.0, 26.0, 25.25)","(21.0, 48.0, 42.12903225806451)","(5.0, 7.0, 6.723076923076923)","(11.0, 18.5, 17.45)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:07.980250,"(14.0, 60.0, 51.42857142857143)","(1.85, 2.04, 2.025)","(6.0, 10.5, 10.287096774193548)","(21.0, 26.0, 25.25)","(21.0, 48.0, 42.12903225806451)","(5.0, 7.0, 6.76)","(11.0, 18.5, 17.166666666666668)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:09.191273,"(14.0, 60.0, 51.42857142857143)","(1.85, 2.04, 2.025)","(6.0, 10.5, 10.287096774193548)","(21.0, 26.0, 25.25)","(21.0, 48.0, 42.12903225806451)","(5.0, 7.0, 6.565217391304348)","(11.0, 18.5, 16.5)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:10.382406,"(14.0, 60.0, 51.42857142857143)","(1.85, 2.04, 2.025)","(6.0, 10.5, 10.287096774193548)","(21.0, 26.0, 25.25)","(21.0, 48.0, 42.12903225806451)","(5.0, 7.0, 6.565217391304348)","(11.0, 18.5, 17.166666666666668)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:11.547730,"(14.0, 60.0, 49.5)","(1.85, 2.04, 2.033333333333333)","(6.0, 10.0, 9.9)","(21.0, 26.0, 25.25)","(21.0, 48.0, 45.368421052631575)","(5.0, 7.0, 6.444444444444445)","(11.0, 18.5, 17.166666666666668)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:12.976872,"(14.0, 60.0, 49.5)","(1.85, 2.1, 2.0542857142857143)","(6.0, 10.0, 9.9)","(21.0, 26.0, 25.25)","(21.0, 46.0, 42.18181818181818)","(5.0, 7.0, 6.352380952380953)","(11.0, 18.5, 17.5)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:14.189926,"(14.0, 60.0, 52.588235294117645)","(1.85, 2.1, 2.0542857142857143)","(6.0, 10.0, 9.9)","(21.0, 26.0, 25.25)","(21.0, 44.0, 40.0)","(5.0, 7.0, 6.408695652173913)","(11.0, 18.5, 17.5)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:15.320810,"(14.0, 60.0, 52.588235294117645)","(1.85, 2.1, 2.068)","(6.0, 10.0, 9.914285714285715)","(21.0, 26.0, 25.25)","(21.0, 44.0, 42.51851851851852)","(5.0, 7.0, 6.408695652173913)","(11.0, 18.5, 17.5)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:16.374898,"(14.0, 60.0, 52.588235294117645)","(1.85, 2.1, 2.084761904761905)","(6.0, 10.0, 9.914285714285715)","(21.0, 26.0, 25.53846153846154)","(21.0, 44.0, 42.51851851851852)","(5.0, 7.0, 6.408695652173913)","(11.0, 18.5, 17.5)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:17.390540,"(14.0, 60.0, 52.588235294117645)","(1.85, 2.1, 2.078666666666667)","(6.0, 10.5, 10.316666666666666)","(21.0, 26.0, 24.5)","(21.0, 44.0, 41.666666666666664)","(5.0, 7.0, 6.2444444444444445)","(11.0, 18.5, 17.357142857142858)","(7.5, 9.2, 8.818181818181818)"
16-12-2022 12:25:18.417979,"(14.0, 60.0, 52.588235294117645)","(1.85, 2.1, 2.066315789473684)","(6.0, 10.5, 10.225)","(21.0, 26.0, 25.076923076923077)","(21.0, 44.0, 45.5)","(5.0, 7.0, 6.26)","(11.0, 18.5, 17.357142857142858)","(7.5, 9.2, 8.857142857142856)"
16-12-2022 12:25:19.463018,"(14.0, 60.0, 52.588235294117645)","(1.85, 2.1, 2.066315789473684)","(6.0, 10.5, 10.316666666666666)","(21.0, 26.0, 25.0)","(21.0, 46.0, 47.41666666666667)","(5.0, 6.8, 6.26)","(11.0, 18.5, 17.657894736842106)","(7.5, 9.2, 8.857142857142856)"
16-12-2022 12:25:20.526611,"(14.0, 60.0, 46.0)","(1.85, 2.1, 2.0753846153846154)","(6.0, 10.0, 9.914285714285715)","(21.0, 26.0, 25.0)","(21.0, 48.0, 46.38461538461539)","(5.0, 6.8, 6.26)","(11.0, 18.5, 17.657894736842106)","(7.5, 9.2, 8.857142857142856)"
16-12-2022 12:25:21.566228,"(14.0, 60.0, 46.0)","(1.85, 2.06, 2.0300000000000002)","(6.0, 10.0, 9.914285714285715)","(21.0, 26.0, 25.0)","(21.0, 48.0, 44.22222222222222)","(5.0, 6.8, 6.26)","(11.0, 18.5, 17.657894736842106)","(7.5, 9.2, 8.857142857142856)"
16-12-2022 12:25:22.647794,"(14.0, 60.0, 46.0)","(1.85, 2.06, 2.0300000000000002)","(6.0, 10.0, 9.914285714285715)","(21.0, 26.0, 25.0)","(21.0, 46.0, 43.75757575757576)","(5.0, 6.8, 6.179310344827586)","(11.0, 18.5, 17.75)","(7.5, 9.2, 8.873913043478261)"
16-12-2022 12:25:23.702164,"(14.0, 60.0, 46.0)","(1.85, 2.06, 2.0300000000000002)","(6.0, 10.0, 9.914285714285715)","(21.0, 26.0, 25.0)","(21.0, 48.0, 43.75757575757576)","(5.0, 6.2, 6.173333333333334)","(11.0, 18.5, 19.5625)","(7.5, 9.2, 8.873913043478261)"
16-12-2022 12:25:24.779325,"(14.0, 60.0, 46.0)","(1.85, 2.06, 2.042)","(6.0, 10.0, 9.923076923076923)","(21.0, 26.0, 25.4)","(21.0, 48.0, 43.75757575757576)","(5.0, 6.2, 5.986666666666666)","(11.0, 23.0, 20.433333333333334)","(7.5, 9.2, 8.873913043478261)"
16-12-2022 12:25:25.845705,"(14.0, 60.0, 46.0)","(1.85, 2.06, 2.042)","(6.0, 10.5, 9.959999999999999)","(21.0, 26.0, 25.4)","(21.0, 48.0, 43.75757575757576)","(5.0, 6.2, 6.076923076923077)","(11.0, 23.0, 19.333333333333332)","(7.5, 9.2, 8.873913043478261)"
16-12-2022 12:25:26.879480,"(14.0, 60.0, 46.0)","(1.85, 2.06, 2.04)","(6.0, 10.5, 10.10625)","(21.0, 26.0, 25.4)","(21.0, 48.0, 43.75757575757576)","(5.0, 6.2, 6.16)","(11.0, 23.0, 18.36842105263158)","(7.5, 9.2, 8.873913043478261)"
16-12-2022 12:25:27.916983,"(14.0, 60.0, 46.0)","(1.85, 2.06, 2.04)","(6.0, 10.5, 10.185)","(21.0, 26.0, 25.4)","(21.0, 48.0, 43.75757575757576)","(5.0, 6.2, 6.090909090909091)","(11.0, 23.0, 19.857142857142858)","(7.5, 9.2, 8.873913043478261)"
16-12-2022 12:25:28.925644,"(14.0, 60.0, 46.0)","(1.85, 2.06, 1.9892857142857143)","(6.0, 10.5, 10.3875)","(21.0, 26.0, 25.4)","(21.0, 48.0, 43.75757575757576)","(5.0, 6.2, 6.104761904761904)","(11.0, 23.0, 20.333333333333332)","(7.5, 9.2, 8.873913043478261)"
16-12-2022 12:25:29.946167,"(14.0, 60.0, 46.0)","(1.85, 2.06, 2.012)","(6.0, 10.5, 10.3875)","(21.0, 26.0, 25.4)","(21.0, 48.0, 43.75757575757576)","(5.0, 6.6, 6.217391304347826)","(11.0, 23.0, 20.333333333333332)","(7.5, 9.2, 8.873913043478261)"
16-12-2022 12:25:30.957489,"(14.0, 60.0, 46.0)","(1.85, 2.06, 2.0052631578947366)","(6.0, 10.5, 10.3875)","(21.0, 26.0, 25.2)","(21.0, 48.0, 43.75757575757576)","(5.0, 6.6, 6.05)","(11.0, 23.0, 19.75)","(7.5, 9.2, 8.879310344827585)"
16-12-2022 12:25:32.015145,"(14.0, 60.0, 46.0)","(1.85, 2.06, 2.003125)","(6.0, 10.5, 10.3875)","(21.0, 26.0, 25.2)","(21.0, 48.0, 43.75757575757576)","(5.0, 6.6, 6.0473684210526315)","(11.0, 22.0, 19.295454545454547)","(7.5, 9.2, 8.861818181818181)"
16-12-2022 12:25:33.022590,"(14.0, 60.0, 46.0)","(1.85, 2.06, 2.003125)","(6.0, 10.5, 10.3875)","(21.0, 26.0, 25.2)","(21.0, 48.0, 43.75757575757576)","(5.0, 6.6, 6.273684210526316)","(11.0, 22.0, 19.295454545454547)","(7.5, 9.2, 8.879310344827585)"
16-12-2022 12:25:34.160527,"(14.0, 60.0, 46.0)","(1.85, 2.06, 2.026842105263158)","(6.0, 10.5, 10.3875)","(21.0, 26.0, 25.0)","(21.0, 48.0, 43.75757575757576)","(5.0, 6.4, 6.191304347826087)","(11.0, 22.0, 19.295454545454547)","(7.5, 9.2, 8.879310344827585)"
16-12-2022 12:25:35.245471,"(14.0, 60.0, 46.0)","(1.85, 2.06, 2.026842105263158)","(6.0, 10.5, 10.3875)","(21.0, 26.0, 25.0)","(21.0, 48.0, 43.75757575757576)","(5.0, 6.4, 6.2)","(11.0, 22.0, 19.295454545454547)","(7.5, 9.2, 8.879310344827585)"
16-12-2022 12:25:36.293841,"(14.0, 60.0, 46.0)","(1.85, 2.06, 2.026842105263158)","(6.0, 10.5, 10.3875)","(21.0, 26.0, 25.0)","(21.0, 48.0, 43.75757575757576)","(5.0, 6.4, 6.2)","(11.0, 22.0, 19.295454545454547)","(7.5, 9.2, 8.91764705882353)"
16-12-2022 12:25:37.357769,"(15.0, 60.0, 46.0)","(1.8, 2.06, 2.0342857142857143)","(6.0, 10.5, 10.4125)","(21.0, 26.0, 24.857142857142858)","(21.0, 48.0, 40.0)","(5.0, 6.4, 6.08)","(11.0, 22.0, 19.295454545454547)","(7.5, 9.0, 8.9125)"
16-12-2022 12:25:38.378665,"(15.0, 60.0, 46.0)","(1.8, 2.06, 2.0375)","(6.0, 10.5, 10.446153846153846)","(21.0, 26.0, 24.857142857142858)","(21.0, 48.0, 45.51724137931035)","(5.0, 6.4, 6.072727272727273)","(11.0, 22.0, 19.295454545454547)","(7.5, 9.0, 8.812765957446809)"
16-12-2022 12:25:39.411033,"(15.0, 60.0, 46.0)","(1.8, 2.06, 2.0375)","(6.0, 10.5, 10.446153846153846)","(21.0, 26.0, 24.857142857142858)","(21.0, 48.0, 45.10344827586207)","(5.0, 6.4, 6.072727272727273)","(11.0, 22.0, 19.445945945945947)","(7.5, 9.0, 8.812765957446809)"
16-12-2022 12:25:40.438463,"(15.0, 60.0, 46.0)","(1.8, 2.06, 2.0375)","(6.0, 10.5, 10.446153846153846)","(21.0, 26.0, 24.857142857142858)","(21.0, 48.0, 35.4)","(5.0, 6.4, 6.072727272727273)","(11.0, 22.0, 20.121951219512194)","(7.5, 9.0, 8.812765957446809)"
16-12-2022 12:25:41.485174,"(15.0, 60.0, 46.0)","(1.8, 2.06, 2.0375)","(6.0, 10.5, 10.453333333333333)","(21.0, 26.0, 25.0)","(21.0, 48.0, 44.0625)","(5.0, 6.4, 6.072727272727273)","(11.0, 22.0, 20.205128205128204)","(7.5, 9.0, 9.153846153846153)"
16-12-2022 12:25:42.527612,"(15.0, 60.0, 48.0)","(1.8, 2.06, 2.026666666666667)","(6.0, 10.5, 10.453333333333333)","(21.0, 26.0, 25.0)","(21.0, 48.0, 44.0625)","(5.0, 6.4, 5.984615384615385)","(11.0, 22.0, 19.666666666666668)","(7.5, 9.4, 10.05)"
16-12-2022 12:25:43.490451,"(16.0, 60.0, 48.0)","(1.8, 2.02, 1.9933333333333334)","(6.5, 11.0, 10.285714285714286)","(20.0, 26.0, 25.076923076923077)","(21.0, 48.0, 44.0625)","(5.0, 6.2, 5.984615384615385)","(12.0, 22.0, 19.666666666666668)","(7.5, 10.5, 10.5)"
16-12-2022 12:25:44.479518,"(16.0, 60.0, 48.0)","(1.8, 2.02, 1.9538888888888888)","(6.5, 11.0, 10.64)","(20.0, 26.0, 25.076923076923077)","(21.0, 48.0, 44.733333333333334)","(5.0, 6.2, 5.786956521739131)","(12.0, 22.0, 19.666666666666668)","(7.5, 11.5, 9.92962962962963)"
16-12-2022 12:25:45.454240,"(16.0, 60.0, 48.0)","(1.8, 2.0, 1.955)","(6.5, 12.0, 11.333333333333334)","(20.0, 26.0, 25.0)","(21.0, 48.0, 46.88)","(5.0, 6.2, 5.786956521739131)","(12.0, 22.0, 19.77777777777778)","(7.5, 10.5, 9.96896551724138)"
16-12-2022 12:25:46.524106,"(16.0, 60.0, 48.0)","(1.8, 1.98, 1.9578947368421051)","(6.5, 12.0, 11.85)","(20.0, 26.0, 24.923076923076923)","(21.0, 48.0, 43.5)","(5.0, 6.2, 5.792857142857143)","(12.0, 22.0, 19.77777777777778)","(7.5, 10.5, 9.884)"
16-12-2022 12:25:47.574193,"(16.0, 60.0, 48.0)","(1.8, 2.0, 1.9747368421052631)","(6.5, 12.0, 11.678571428571429)","(20.0, 26.0, 24.923076923076923)","(21.0, 48.0, 43.5)","(5.0, 6.2, 5.792857142857143)","(12.0, 22.0, 19.857142857142858)","(7.5, 10.5, 10.105128205128205)"
16-12-2022 12:25:48.621642,"(16.0, 60.0, 50.4)","(1.8, 2.0, 1.9785714285714286)","(6.5, 12.0, 11.73076923076923)","(20.0, 25.0, 23.647058823529413)","(21.0, 48.0, 41.45454545454545)","(5.0, 6.2, 5.7043478260869565)","(12.0, 22.0, 19.857142857142858)","(7.5, 10.5, 10.105128205128205)"
16-12-2022 12:25:49.648275,"(16.0, 60.0, 50.4)","(1.8, 2.0, 1.978125)","(6.5, 12.0, 11.76)","(20.0, 24.0, 23.647058823529413)","(21.0, 42.0, 41.45454545454545)","(5.0, 6.2, 5.7043478260869565)","(12.0, 22.0, 19.857142857142858)","(7.5, 10.5, 10.105128205128205)"
