,Zea Jay,Riverdale Peggy,Aston Rozee,Gucci Giblet,Typhoon Missile,Blue Bale,My Mate Martha
10-01-2023 14:48:36.372408,"(3.9, 5.1, 4.984210526315789)","(61.0, 120.0, 118.33333333333333)","(11.0, 14.5, 14.490384615384615)","(6.0, 6.6, 6.385792349726776)","(10.0, 16.5, 16.314814814814813)","(1.7, 2.0, 1.9903535148313694)","(61.0, 130.0, 114.54545454545455)"
10-01-2023 14:48:37.415231,"(3.9, 5.1, 4.984210526315789)","(61.0, 120.0, 118.33333333333333)","(11.0, 14.5, 14.871428571428572)","(6.0, 6.6, 6.385792349726776)","(10.0, 16.5, 16.314814814814813)","(1.7, 2.0, 1.9902183765966213)","(61.0, 130.0, 114.54545454545455)"
10-01-2023 14:48:38.387014,"(3.9, 5.1, 4.977777777777778)","(61.0, 120.0, 118.33333333333333)","(11.0, 15.0, 14.871428571428572)","(6.0, 6.6, 6.385792349726776)","(10.0, 16.5, 16.314814814814813)","(1.7, 2.0, 1.990194134655101)","(61.0, 130.0, 114.54545454545455)"
10-01-2023 14:48:39.357420,"(3.9, 5.1, 4.977777777777778)","(61.0, 120.0, 118.33333333333333)","(11.0, 15.0, 14.866336633663366)","(6.0, 6.6, 6.408791208791209)","(10.0, 16.5, 16.314814814814813)","(1.7, 2.0, 1.9865934065934066)","(61.0, 130.0, 114.54545454545455)"
10-01-2023 14:48:40.509875,"(3.9, 5.1, 4.997196261682243)","(61.0, 120.0, 118.33333333333333)","(11.0, 15.0, 14.867647058823529)","(6.0, 6.6, 6.408791208791209)","(10.0, 16.5, 16.314814814814813)","(1.7, 1.99, 1.9875494071146245)","(61.0, 130.0, 114.54545454545455)"
10-01-2023 14:48:41.549188,"(3.9, 5.1, 4.997196261682243)","(61.0, 120.0, 118.33333333333333)","(11.0, 15.0, 14.88265306122449)","(6.0, 6.6, 6.396531791907514)","(10.0, 16.5, 16.357142857142858)","(1.7, 1.99, 1.9876)","(61.0, 130.0, 114.54545454545455)"
10-01-2023 14:48:42.545659,"(3.9, 5.1, 5.022222222222222)","(61.0, 160.0, 135.0)","(11.0, 15.0, 14.92134831460674)","(6.0, 6.6, 6.376969696969697)","(10.0, 16.5, 16.1875)","(1.7, 1.99, 1.9861333333333333)","(61.0, 130.0, 114.54545454545455)"
10-01-2023 14:48:43.555556,"(3.9, 5.1, 5.041379310344827)","(61.0, 160.0, 132.6315789473684)","(11.0, 15.5, 15.31578947368421)","(6.0, 6.6, 6.376969696969697)","(10.0, 17.0, 16.434782608695652)","(1.7, 1.99, 1.9828571428571429)","(61.0, 130.0, 114.54545454545455)"
10-01-2023 14:48:44.552824,"(3.9, 5.0, 4.945588235294117)","(61.0, 160.0, 131.11111111111111)","(11.0, 16.0, 15.58695652173913)","(6.0, 6.6, 6.367088607594937)","(10.0, 17.0, 16.434782608695652)","(1.7, 1.99, 1.9885714285714287)","(61.0, 130.0, 114.54545454545455)"
10-01-2023 14:48:45.551228,"(3.9, 5.0, 4.914666666666667)","(61.0, 160.0, 134.0)","(11.0, 16.0, 15.62)","(6.0, 6.6, 6.376969696969697)","(10.0, 17.0, 16.58823529411765)","(1.7, 1.99, 1.9898039215686274)","(61.0, 130.0, 114.54545454545455)"
10-01-2023 14:48:46.561051,"(3.9, 4.9, 4.890277777777778)","(61.0, 160.0, 134.0)","(11.0, 16.0, 15.574074074074074)","(6.0, 6.6, 6.403636363636363)","(10.0, 17.0, 16.82608695652174)","(1.7, 1.99, 1.9900210614995788)","(61.0, 130.0, 114.54545454545455)"
10-01-2023 14:48:47.522841,"(3.9, 4.9, 4.85)","(61.0, 160.0, 135.625)","(11.0, 16.0, 15.616666666666667)","(6.0, 6.6, 6.403636363636363)","(10.0, 17.0, 16.82608695652174)","(1.7, 2.0, 1.990211327134404)","(61.0, 130.0, 117.61904761904762)"
10-01-2023 14:48:48.502674,"(4.0, 4.9, 4.873214285714286)","(61.0, 160.0, 122.85714285714286)","(12.0, 16.0, 15.616666666666667)","(6.0, 6.6, 6.3931818181818185)","(10.0, 17.0, 16.73076923076923)","(1.7, 2.0, 1.9900086281276963)","(61.0, 130.0, 118.18181818181819)"
10-01-2023 14:48:49.441507,"(4.0, 4.9, 4.898507462686568)","(61.0, 160.0, 132.6315789473684)","(12.0, 16.0, 15.616666666666667)","(6.0, 6.6, 6.378048780487805)","(10.0, 17.0, 16.703703703703702)","(1.7, 2.0, 1.9810931174089068)","(61.0, 130.0, 118.18181818181819)"
10-01-2023 14:48:50.379531,"(4.0, 5.0, 4.911304347826087)","(61.0, 160.0, 136.36363636363637)","(12.0, 14.5, 14.36)","(6.0, 6.6, 6.415686274509804)","(10.0, 17.0, 16.703703703703702)","(1.7, 2.0, 1.9807591733445804)","(61.0, 130.0, 118.18181818181819)"
10-01-2023 14:48:51.377492,"(4.0, 5.0, 4.936781609195402)","(61.0, 160.0, 136.36363636363637)","(12.0, 14.0, 13.542857142857143)","(6.0, 6.6, 6.4340909090909095)","(10.0, 17.5, 17.0)","(1.7, 2.0, 1.9902138364779873)","(61.0, 130.0, 118.69565217391305)"
10-01-2023 14:48:52.364063,"(4.0, 5.0, 4.985333333333333)","(61.0, 160.0, 138.33333333333334)","(12.0, 13.5, 13.28125)","(6.0, 6.6, 6.488095238095238)","(10.0, 17.5, 16.766666666666666)","(1.7, 2.0, 1.9868072289156626)","(61.0, 130.0, 118.69565217391305)"
10-01-2023 14:48:53.368513,"(4.0, 5.1, 5.0923728813559315)","(61.0, 160.0, 141.42857142857142)","(12.0, 13.5, 13.333333333333334)","(6.0, 6.6, 6.4837837837837835)","(10.0, 17.0, 16.75)","(1.7, 1.99, 1.9869718309859155)","(61.0, 130.0, 118.69565217391305)"
10-01-2023 14:48:54.540541,"(4.0, 5.1, 5.099122807017544)","(61.0, 160.0, 141.42857142857142)","(12.0, 13.5, 13.176056338028168)","(6.0, 6.6, 6.4515463917525775)","(10.0, 17.0, 16.852941176470587)","(1.7, 1.99, 1.985603448275862)","(61.0, 130.0, 118.69565217391305)"
10-01-2023 14:48:55.496439,"(4.0, 5.2, 5.130434782608695)","(61.0, 150.0, 136.66666666666666)","(12.0, 13.5, 12.939024390243903)","(6.0, 6.6, 6.4515463917525775)","(10.0, 17.0, 16.852941176470587)","(1.7, 1.99, 1.98)","(61.0, 130.0, 118.69565217391305)"
10-01-2023 14:48:56.426721,"(4.0, 5.3, 5.192857142857142)","(61.0, 150.0, 136.66666666666666)","(12.0, 13.5, 12.9)","(6.0, 6.6, 6.4198952879581155)","(10.0, 17.0, 16.72)","(1.7, 1.98, 1.975531914893617)","(61.0, 130.0, 118.69565217391305)"
10-01-2023 14:48:57.349731,"(4.0, 5.3, 5.236363636363636)","(61.0, 150.0, 140.58823529411765)","(12.0, 13.0, 12.828125)","(6.0, 6.6, 6.473684210526316)","(10.0, 17.0, 16.66)","(1.7, 1.98, 1.9801369863013698)","(61.0, 130.0, 118.69565217391305)"
10-01-2023 14:48:58.358089,"(4.0, 5.2, 5.198387096774193)","(61.0, 150.0, 140.58823529411765)","(12.0, 13.0, 12.913793103448276)","(6.0, 6.6, 6.483636363636363)","(10.0, 17.0, 16.892857142857142)","(1.7, 1.99, 1.9796598639455782)","(61.0, 130.0, 115.21739130434783)"
10-01-2023 14:48:59.509606,"(4.0, 5.3, 5.211111111111111)","(61.0, 150.0, 140.58823529411765)","(12.0, 13.0, 13.25609756097561)","(6.0, 6.6, 6.448484848484848)","(10.0, 17.0, 16.892857142857142)","(1.7, 1.99, 1.9773988439306358)","(61.0, 130.0, 115.21739130434783)"
10-01-2023 14:49:00.470547,"(4.0, 5.3, 5.213043478260869)","(61.0, 150.0, 140.58823529411765)","(12.0, 13.5, 13.25609756097561)","(6.0, 6.6, 6.448484848484848)","(10.0, 17.0, 16.892857142857142)","(1.7, 1.98, 1.9773786407766991)","(61.0, 130.0, 115.21739130434783)"
10-01-2023 14:49:01.440905,"(4.0, 5.3, 5.232432432432432)","(61.0, 150.0, 140.58823529411765)","(12.0, 13.5, 13.115384615384615)","(6.0, 6.6, 6.466666666666667)","(10.0, 17.0, 16.833333333333332)","(1.7, 1.99, 1.9773786407766991)","(61.0, 130.0, 115.83333333333333)"
10-01-2023 14:49:02.374990,"(4.0, 5.3, 5.226470588235294)","(61.0, 150.0, 141.0)","(12.0, 13.5, 13.115384615384615)","(6.0, 6.6, 6.451948051948052)","(10.0, 17.0, 16.565217391304348)","(1.7, 1.99, 1.9820245398773007)","(61.0, 130.0, 115.83333333333333)"
10-01-2023 14:49:03.329756,"(4.0, 5.3, 5.282978723404256)","(61.0, 150.0, 141.0)","(12.0, 13.5, 13.11111111111111)","(6.0, 6.6, 6.451948051948052)","(10.0, 17.0, 16.52173913043478)","(1.7, 1.99, 1.9810734463276836)","(61.0, 130.0, 115.83333333333333)"
10-01-2023 14:49:04.463847,"(4.0, 5.3, 5.28125)","(61.0, 150.0, 141.0)","(12.0, 13.5, 13.071428571428571)","(6.0, 6.6, 6.429850746268657)","(10.0, 17.0, 16.285714285714285)","(1.7, 1.99, 1.980246913580247)","(61.0, 130.0, 115.83333333333333)"
10-01-2023 14:49:05.568679,"(4.0, 5.4, 5.313559322033898)","(61.0, 150.0, 141.0)","(12.0, 13.5, 12.39090909090909)","(6.0, 6.6, 6.470422535211267)","(10.0, 16.5, 15.95)","(1.7, 1.99, 1.9897931034482759)","(61.0, 130.0, 115.21739130434783)"
10-01-2023 14:49:06.639779,"(4.0, 5.4, 5.316)","(61.0, 150.0, 141.0)","(12.0, 12.5, 12.108695652173912)","(6.0, 6.6, 6.471641791044776)","(10.0, 16.0, 15.95)","(1.7, 1.99, 1.9908061953931693)","(61.0, 130.0, 115.21739130434783)"
10-01-2023 14:49:07.645507,"(4.0, 5.4, 5.363492063492064)","(61.0, 150.0, 141.0)","(12.0, 12.5, 12.108695652173912)","(6.0, 6.6, 6.461538461538462)","(10.0, 16.0, 15.95)","(1.7, 2.0, 1.9906540169559952)","(61.0, 130.0, 115.21739130434783)"
10-01-2023 14:49:08.726898,"(4.0, 5.4, 5.3812500000000005)","(61.0, 150.0, 140.71428571428572)","(12.0, 12.5, 12.233333333333333)","(6.0, 6.6, 6.461538461538462)","(10.0, 16.0, 15.95)","(1.7, 2.0, 1.9905485574969524)","(61.0, 130.0, 117.85714285714286)"
10-01-2023 14:49:09.740162,"(4.0, 5.4, 5.375)","(61.0, 150.0, 140.71428571428572)","(12.0, 12.5, 12.233333333333333)","(6.0, 6.6, 6.461538461538462)","(10.0, 16.0, 15.95)","(1.7, 2.0, 1.990549898167006)","(61.0, 130.0, 117.85714285714286)"
10-01-2023 14:49:10.723650,"(4.0, 5.4, 5.375)","(61.0, 150.0, 140.71428571428572)","(12.0, 12.5, 12.2)","(6.0, 6.6, 6.456953642384105)","(10.0, 16.0, 15.95)","(1.7, 2.0, 1.990549898167006)","(61.0, 130.0, 117.85714285714286)"
10-01-2023 14:49:11.766586,"(4.0, 5.4, 5.3812500000000005)","(61.0, 150.0, 140.71428571428572)","(12.0, 12.5, 12.333333333333334)","(6.0, 6.6, 6.456953642384105)","(10.0, 16.0, 15.95)","(1.7, 2.0, 1.9902867383512546)","(61.0, 130.0, 117.85714285714286)"
10-01-2023 14:49:12.823399,"(4.0, 5.4, 5.3808510638297875)","(61.0, 150.0, 140.71428571428572)","(12.0, 12.5, 12.346153846153847)","(6.0, 6.6, 6.456115107913669)","(10.0, 16.0, 15.95)","(1.7, 2.0, 1.9801374255611544)","(61.0, 130.0, 117.85714285714286)"
10-01-2023 14:49:13.877986,"(4.0, 5.4, 5.3808510638297875)","(61.0, 150.0, 140.71428571428572)","(12.0, 12.5, 12.346153846153847)","(6.0, 6.6, 6.456115107913669)","(10.0, 16.0, 15.95)","(1.7, 2.0, 1.980510067114094)","(61.0, 130.0, 118.27586206896552)"
10-01-2023 14:49:14.893284,"(4.0, 5.4, 5.3812500000000005)","(61.0, 150.0, 144.0909090909091)","(12.0, 12.5, 12.065217391304348)","(6.0, 6.6, 6.435294117647059)","(10.0, 16.0, 15.95)","(1.7, 2.0, 1.9805535714285714)","(61.0, 130.0, 118.27586206896552)"
10-01-2023 14:49:15.833744,"(4.0, 5.4, 5.3812500000000005)","(61.0, 150.0, 144.0909090909091)","(11.0, 12.5, 12.065217391304348)","(6.0, 6.6, 6.409790209790209)","(10.0, 16.5, 16.4)","(1.7, 2.0, 1.9805535714285714)","(61.0, 130.0, 118.27586206896552)"
10-01-2023 14:49:16.794159,"(4.0, 5.4, 5.3812500000000005)","(61.0, 150.0, 144.0909090909091)","(11.0, 12.5, 12.153846153846153)","(6.0, 6.6, 6.416216216216216)","(10.0, 16.5, 16.2)","(1.7, 2.0, 1.9814018691588784)","(61.0, 130.0, 118.27586206896552)"
10-01-2023 14:49:17.783128,"(4.0, 5.4, 5.3812500000000005)","(61.0, 150.0, 144.0909090909091)","(11.0, 12.5, 12.173913043478262)","(6.0, 6.6, 6.416216216216216)","(10.0, 17.0, 16.2)","(1.7, 1.99, 1.9801075268817203)","(61.0, 130.0, 121.9047619047619)"
10-01-2023 14:49:18.830380,"(4.0, 5.4, 5.3808510638297875)","(61.0, 150.0, 144.0909090909091)","(11.0, 12.5, 12.068181818181818)","(6.0, 6.6, 6.464788732394366)","(10.0, 17.0, 16.551020408163264)","(1.7, 1.99, 1.9811)","(61.0, 130.0, 115.21739130434783)"
10-01-2023 14:49:19.901327,"(4.0, 5.5, 5.436764705882354)","(61.0, 150.0, 143.33333333333334)","(11.0, 12.5, 12.214285714285714)","(6.0, 6.6, 6.464788732394366)","(10.0, 17.0, 16.551020408163264)","(1.7, 1.99, 1.9811)","(61.0, 130.0, 117.4074074074074)"
10-01-2023 14:49:21.016698,"(4.0, 5.5, 5.494642857142857)","(61.0, 150.0, 143.33333333333334)","(11.0, 12.5, 12.214285714285714)","(6.0, 6.6, 6.456410256410257)","(10.0, 17.0, 16.551020408163264)","(1.7, 1.97, 1.9714649681528662)","(61.0, 130.0, 117.4074074074074)"
10-01-2023 14:49:22.080813,"(4.0, 5.6, 5.516483516483516)","(61.0, 150.0, 143.33333333333334)","(11.0, 12.5, 12.277777777777779)","(6.0, 6.6, 6.456410256410257)","(10.0, 17.0, 16.75)","(1.7, 1.98, 1.9684552845528456)","(61.0, 130.0, 121.70731707317073)"
10-01-2023 14:49:23.046195,"(4.0, 5.6, 5.512765957446809)","(71.0, 150.0, 143.33333333333334)","(11.0, 12.5, 12.3)","(6.0, 6.6, 6.419354838709677)","(10.0, 17.0, 16.96875)","(1.7, 1.98, 1.9684552845528456)","(61.0, 130.0, 121.70731707317073)"
10-01-2023 14:49:24.059643,"(4.0, 5.6, 5.512765957446809)","(71.0, 150.0, 143.33333333333334)","(11.0, 12.5, 12.46875)","(6.0, 6.6, 9998.5)","(10.0, 17.0, 9998.5)","(1.7, 1.98, 9998.5)","(61.0, 130.0, 9998.5)"
10-01-2023 14:49:25.072773,"(4.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(1.7, 99998, 9998.5)","(61.0, 99998, 9998.5)"
10-01-2023 14:49:26.077419,"(4.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(1.7, 99998, 9998.5)","(61.0, 99998, 9998.5)"
10-01-2023 14:49:27.072039,"(4.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(1.7, 99998, 9998.5)","(61.0, 99998, 9998.5)"
10-01-2023 14:49:28.036636,"(4.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(1.7, 99998, 9998.5)","(61.0, 99998, 9998.5)"
10-01-2023 14:49:29.039099,"(4.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(1.7, 99998, 9998.5)","(61.0, 99998, 9998.5)"
10-01-2023 14:49:29.980327,"(4.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(1.7, 99998, 9998.5)","(61.0, 99998, 9998.5)"
10-01-2023 14:49:30.901401,"(4.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(1.7, 99998, 9998.5)","(61.0, 99998, 9998.5)"
10-01-2023 14:49:31.870598,"(4.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(1.7, 99998, 9998.5)","(61.0, 99998, 9998.5)"
10-01-2023 14:49:32.820568,"(4.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(1.7, 99998, 9998.5)","(61.0, 99998, 9998.5)"
10-01-2023 14:49:33.981775,"(4.0, 99998, 9998.5)","(71.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(1.7, 99998, 9998.5)","(61.0, 99998, 9998.5)"
