,Perfect Nangar,Double Klatches,King Sumner,Magic Charm,Kulu Fly By,Haas,Midnight Diesel,Jimary Star
10-01-2023 18:01:32.121437,"(5.0, 13.5, 11.617241379310345)","(1.9, 1.99, 1.966)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 118.88888888888889)","(101.0, 750.0, 681.25)","(5.5, 10.0, 8.266666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:33.187288,"(5.0, 13.5, 11.617241379310345)","(1.9, 1.99, 1.966)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 118.88888888888889)","(101.0, 750.0, 681.25)","(5.5, 10.0, 8.266666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:34.390265,"(5.0, 13.5, 11.617241379310345)","(1.9, 1.99, 1.966)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 118.88888888888889)","(101.0, 750.0, 681.25)","(5.5, 10.0, 8.266666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:35.620590,"(5.0, 13.5, 11.617241379310345)","(1.9, 1.99, 1.966)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 118.88888888888889)","(101.0, 750.0, 681.25)","(5.5, 10.0, 8.266666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:36.763165,"(5.0, 13.5, 11.617241379310345)","(1.9, 1.99, 1.966)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 118.88888888888889)","(101.0, 750.0, 681.25)","(5.5, 10.0, 8.266666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:37.938715,"(5.0, 13.5, 11.617241379310345)","(1.9, 1.99, 1.966)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 118.88888888888889)","(101.0, 750.0, 681.25)","(5.5, 10.0, 8.266666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:39.075963,"(5.0, 13.5, 11.766666666666666)","(1.9, 1.99, 1.966)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 118.88888888888889)","(101.0, 750.0, 480.0)","(5.5, 10.0, 8.266666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:40.244353,"(5.0, 13.5, 11.766666666666666)","(1.9, 1.99, 1.966)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 100.0)","(101.0, 750.0, 570.0)","(5.5, 10.0, 8.266666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:41.349007,"(5.0, 13.5, 11.766666666666666)","(1.9, 1.99, 1.966)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 100.0)","(101.0, 750.0, 506.6666666666667)","(5.5, 10.0, 8.266666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:42.464350,"(5.0, 13.5, 11.766666666666666)","(1.9, 1.99, 1.966)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 115.0)","(101.0, 650.0, 506.6666666666667)","(5.5, 10.0, 8.266666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:43.639357,"(5.0, 13.5, 11.766666666666666)","(1.9, 1.99, 1.966)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 115.0)","(101.0, 650.0, 506.6666666666667)","(5.5, 10.0, 7.616666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:44.676295,"(5.0, 13.5, 11.766666666666666)","(1.9, 1.99, 1.966)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 115.0)","(101.0, 650.0, 506.6666666666667)","(5.5, 10.0, 7.616666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:45.767228,"(5.0, 13.5, 11.766666666666666)","(1.9, 1.99, 1.966)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 115.0)","(101.0, 650.0, 440.0)","(5.5, 10.0, 7.466666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:46.894019,"(5.0, 13.5, 11.5)","(1.9, 1.98, 1.9466666666666665)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 115.0)","(101.0, 650.0, 440.0)","(5.5, 10.0, 7.466666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:47.996128,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.955)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 120.0)","(91.0, 650.0, 440.0)","(5.5, 10.0, 7.466666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:49.123984,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.955)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 120.0)","(91.0, 650.0, 440.0)","(5.5, 10.0, 7.466666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:50.232861,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.955)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 120.0)","(91.0, 650.0, 440.0)","(5.5, 10.0, 7.466666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:51.316631,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.955)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 120.0)","(91.0, 650.0, 440.0)","(5.5, 10.0, 7.466666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:52.421169,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.955)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 120.0)","(91.0, 650.0, 440.0)","(5.5, 10.0, 7.466666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:53.569857,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.955)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 120.0)","(91.0, 650.0, 440.0)","(5.5, 10.0, 7.466666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:54.692656,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.955)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 120.0)","(91.0, 650.0, 440.0)","(5.5, 10.0, 7.466666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:55.872763,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.955)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 120.0)","(91.0, 650.0, 440.0)","(5.5, 10.0, 7.466666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:57.021038,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.955)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 120.0)","(91.0, 650.0, 490.0)","(5.5, 10.0, 7.466666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:58.134778,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.955)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 120.0)","(91.0, 750.0, 490.0)","(5.5, 10.0, 7.466666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:01:59.266905,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.955)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 120.0)","(91.0, 750.0, 490.0)","(5.5, 10.0, 7.466666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:02:00.387765,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.955)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 120.0)","(91.0, 750.0, 490.0)","(5.5, 10.0, 8.600000000000001)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:02:01.454323,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.955)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 120.0)","(91.0, 750.0, 490.0)","(5.5, 9.8, 8.600000000000001)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:02:02.731128,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.955)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 120.0)","(91.0, 750.0, 490.0)","(5.5, 9.8, 8.600000000000001)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:02:03.922641,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.96925)","(9.0, 17.0, 16.5625)","(31.0, 130.0, 111.17647058823529)","(91.0, 750.0, 422.5)","(5.5, 9.8, 8.600000000000001)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:02:05.027504,"(5.0, 13.5, 11.4375)","(1.9, 1.97, 1.9692682926829268)","(9.0, 17.0, 16.5625)","(31.0, 150.0, 111.17647058823529)","(91.0, 1000.0, 422.5)","(5.5, 9.8, 8.600000000000001)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:02:06.302104,"(5.0, 13.5, 11.4375)","(1.85, 1.97, 1.9692682926829268)","(10.0, 17.0, 16.5625)","(41.0, 150.0, 111.17647058823529)","(101.0, 1000.0, 422.5)","(5.5, 9.8, 8.600000000000001)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:02:07.512192,"(5.0, 13.0, 12.285714285714286)","(1.85, 2.0, 1.9977777777777779)","(10.0, 17.0, 16.5625)","(41.0, 140.0, 127.5)","(101.0, 610.0, 420.0)","(5.5, 9.8, 8.5)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.677777777777778)"
10-01-2023 18:02:08.939414,"(5.0, 13.5, 11.4375)","(1.85, 2.02, 1.9644444444444444)","(10.0, 17.0, 16.454545454545453)","(41.0, 140.0, 127.5)","(101.0, 610.0, 425.0)","(5.5, 9.6, 8.666666666666668)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.446666666666666)"
10-01-2023 18:02:10.063436,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9644444444444444)","(10.0, 17.0, 16.454545454545453)","(41.0, 140.0, 122.14285714285714)","(101.0, 610.0, 425.0)","(5.5, 9.4, 8.799999999999999)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.388888888888888)"
10-01-2023 18:02:11.291576,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9833333333333334)","(10.0, 17.0, 16.454545454545453)","(41.0, 140.0, 125.71428571428572)","(101.0, 610.0, 425.0)","(5.5, 9.2, 8.799999999999999)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.388888888888888)"
10-01-2023 18:02:12.421601,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9833333333333334)","(10.0, 17.0, 16.7)","(41.0, 140.0, 117.14285714285714)","(101.0, 610.0, 486.66666666666663)","(5.5, 9.2, 7.771428571428571)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.213043478260869)"
10-01-2023 18:02:13.539337,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9833333333333334)","(10.0, 17.0, 16.7)","(41.0, 140.0, 125.45454545454545)","(101.0, 610.0, 486.66666666666663)","(5.5, 9.2, 8.4)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.213043478260869)"
10-01-2023 18:02:14.636289,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9833333333333334)","(10.0, 17.0, 16.7)","(41.0, 140.0, 127.6923076923077)","(101.0, 610.0, 430.0)","(5.5, 9.0, 8.48)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.4, 5.7)"
10-01-2023 18:02:15.654684,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9833333333333334)","(10.0, 17.0, 16.7)","(41.0, 140.0, 127.6923076923077)","(101.0, 610.0, 430.0)","(5.5, 8.8, 8.48)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.0, 5.5)"
10-01-2023 18:02:16.791946,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9857142857142858)","(10.0, 17.0, 16.7)","(41.0, 140.0, 127.6923076923077)","(101.0, 610.0, 430.0)","(5.5, 8.8, 8.48)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.0, 5.5)"
10-01-2023 18:02:17.841988,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9857142857142858)","(10.0, 17.0, 16.7)","(41.0, 140.0, 127.6923076923077)","(101.0, 610.0, 430.0)","(5.5, 8.8, 8.266666666666667)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.0, 5.46)"
10-01-2023 18:02:19.023318,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9857142857142858)","(10.0, 17.5, 17.0)","(41.0, 140.0, 127.6923076923077)","(101.0, 610.0, 430.0)","(5.5, 8.8, 7.911111111111111)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.0, 5.46)"
10-01-2023 18:02:20.189632,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9833333333333334)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 127.6923076923077)","(101.0, 610.0, 430.0)","(5.5, 8.8, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 6.0, 5.346153846153846)"
10-01-2023 18:02:21.418066,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9833333333333334)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 127.6923076923077)","(101.0, 610.0, 430.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.9, 5.449999999999999)"
10-01-2023 18:02:22.604747,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9833333333333334)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 127.6923076923077)","(101.0, 610.0, 435.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.449999999999999)"
10-01-2023 18:02:23.778097,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9833333333333334)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 127.6923076923077)","(101.0, 610.0, 435.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.449999999999999)"
10-01-2023 18:02:24.921139,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9833333333333334)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 127.6923076923077)","(101.0, 610.0, 435.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.449999999999999)"
10-01-2023 18:02:26.089456,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9833333333333334)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 127.6923076923077)","(101.0, 610.0, 435.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.449999999999999)"
10-01-2023 18:02:27.223471,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9833333333333334)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 130.0)","(101.0, 610.0, 445.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.449999999999999)"
10-01-2023 18:02:28.478140,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9833333333333334)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 130.76923076923077)","(101.0, 1000.0, 445.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.449999999999999)"
10-01-2023 18:02:29.669976,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 2.008947368421053)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 130.76923076923077)","(101.0, 1000.0, 445.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.449999999999999)"
10-01-2023 18:02:30.871415,"(5.0, 13.5, 11.4375)","(1.85, 2.02, 1.9789473684210526)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 122.0)","(101.0, 1000.0, 545.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.449999999999999)"
10-01-2023 18:02:31.998203,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9789473684210526)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 122.0)","(101.0, 830.0, 545.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.449999999999999)"
10-01-2023 18:02:33.200052,"(5.0, 13.5, 11.4375)","(1.85, 2.0, 1.9866666666666666)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 122.0)","(101.0, 830.0, 545.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.449999999999999)"
10-01-2023 18:02:34.401225,"(5.0, 13.5, 11.4375)","(1.85, 1.99, 1.9866666666666666)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 122.0)","(101.0, 830.0, 545.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.449999999999999)"
10-01-2023 18:02:35.476126,"(5.0, 13.5, 11.4375)","(1.85, 1.99, 1.9866666666666666)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 122.0)","(101.0, 830.0, 490.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.449999999999999)"
10-01-2023 18:02:36.560226,"(5.0, 13.5, 11.4375)","(1.85, 1.99, 1.9866666666666666)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 122.0)","(101.0, 730.0, 490.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.449999999999999)"
10-01-2023 18:02:37.787540,"(5.0, 13.5, 11.4375)","(1.85, 2.02, 2.0092307692307694)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 122.0)","(101.0, 730.0, 490.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.449999999999999)"
10-01-2023 18:02:38.977194,"(5.0, 13.5, 11.4375)","(1.85, 2.02, 2.0092307692307694)","(10.0, 17.5, 17.285714285714285)","(41.0, 140.0, 122.0)","(101.0, 730.0, 490.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.449999999999999)"
10-01-2023 18:02:40.177082,"(5.0, 13.5, 11.4375)","(1.85, 2.02, 2.0092307692307694)","(10.0, 17.5, 17.1875)","(41.0, 140.0, 122.0)","(101.0, 730.0, 490.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.473333333333333)"
10-01-2023 18:02:41.460694,"(5.0, 13.5, 11.441176470588236)","(1.85, 2.02, 2.0092307692307694)","(10.0, 17.5, 16.59090909090909)","(41.0, 140.0, 122.0)","(101.0, 730.0, 490.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.473333333333333)"
10-01-2023 18:02:42.854830,"(5.0, 13.5, 11.555555555555555)","(1.85, 2.02, 2.0092307692307694)","(10.0, 17.5, 16.59090909090909)","(41.0, 140.0, 122.0)","(101.0, 730.0, 490.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.8, 5.5)"
10-01-2023 18:02:44.021844,"(5.0, 13.5, 11.833333333333334)","(1.85, 2.02, 2.0092307692307694)","(10.0, 17.5, 16.59090909090909)","(41.0, 140.0, 122.0)","(101.0, 730.0, 490.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.26551724137931)"
10-01-2023 18:02:45.058987,"(5.0, 13.5, 11.833333333333334)","(1.85, 2.02, 2.012)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 490.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.26551724137931)"
10-01-2023 18:02:46.100203,"(5.0, 13.5, 11.555555555555555)","(1.85, 2.04, 2.002222222222222)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 490.0)","(5.5, 8.6, 8.32)","(19.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.26551724137931)"
10-01-2023 18:02:47.184712,"(5.0, 13.5, 11.555555555555555)","(1.85, 2.04, 2.002222222222222)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 490.0)","(5.5, 8.6, 8.32)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.26551724137931)"
10-01-2023 18:02:48.217969,"(5.0, 13.5, 11.555555555555555)","(1.85, 2.04, 2.002222222222222)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 490.0)","(5.5, 8.6, 8.32)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.430769230769231)"
10-01-2023 18:02:49.236740,"(5.0, 13.5, 11.833333333333334)","(1.85, 2.04, 2.002222222222222)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 490.0)","(5.5, 8.6, 8.32)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.4375)"
10-01-2023 18:02:50.268127,"(5.0, 13.5, 11.555555555555555)","(1.85, 2.04, 2.002222222222222)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 490.0)","(5.5, 8.6, 8.533333333333333)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.4375)"
10-01-2023 18:02:51.324598,"(5.0, 13.5, 11.555555555555555)","(1.85, 2.04, 2.002222222222222)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 540.0)","(5.5, 8.6, 8.1)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.4375)"
10-01-2023 18:02:52.493556,"(5.0, 13.5, 11.555555555555555)","(1.85, 2.04, 1.9896296296296296)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 830.0, 683.0)","(5.5, 8.6, 7.646153846153846)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.4375)"
10-01-2023 18:02:53.590047,"(5.0, 13.5, 11.555555555555555)","(1.85, 2.04, 1.9896296296296296)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 687.2727272727273)","(5.5, 8.8, 7.646153846153846)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.48125)"
10-01-2023 18:02:54.676461,"(5.0, 13.5, 12.026315789473685)","(1.85, 2.04, 1.9896296296296296)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 687.2727272727273)","(5.5, 8.8, 7.646153846153846)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.48125)"
10-01-2023 18:02:55.755673,"(5.0, 13.5, 12.026315789473685)","(1.85, 2.04, 1.9866666666666666)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 500.0)","(5.5, 8.8, 7.646153846153846)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.48125)"
10-01-2023 18:02:56.834055,"(5.0, 13.5, 12.026315789473685)","(1.85, 2.04, 1.9866666666666666)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 500.0)","(5.5, 8.8, 7.646153846153846)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.48125)"
10-01-2023 18:02:57.916553,"(5.0, 13.5, 12.166666666666666)","(1.85, 2.04, 1.976)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 500.0)","(5.5, 8.8, 7.646153846153846)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.48125)"
10-01-2023 18:02:58.935186,"(5.0, 13.5, 12.166666666666666)","(1.85, 2.04, 1.9819354838709677)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 505.0)","(5.5, 8.8, 7.646153846153846)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.48125)"
10-01-2023 18:02:59.985160,"(5.0, 13.5, 12.166666666666666)","(1.85, 2.02, 2.005)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 505.0)","(5.5, 8.8, 7.646153846153846)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.48125)"
10-01-2023 18:03:00.985723,"(5.0, 13.5, 12.166666666666666)","(1.85, 2.02, 2.005)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 505.0)","(5.5, 8.8, 7.646153846153846)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.48125)"
10-01-2023 18:03:01.964423,"(5.0, 13.5, 12.166666666666666)","(1.85, 2.02, 2.005)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 505.0)","(5.5, 8.8, 7.646153846153846)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.48125)"
10-01-2023 18:03:02.947737,"(5.0, 13.5, 12.166666666666666)","(1.85, 2.02, 2.005)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 505.0)","(5.5, 8.8, 7.646153846153846)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.48125)"
10-01-2023 18:03:03.959332,"(5.0, 13.5, 12.166666666666666)","(1.85, 2.02, 1.9927777777777778)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 505.0)","(5.5, 8.8, 7.646153846153846)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.48125)"
10-01-2023 18:03:04.936291,"(5.0, 13.5, 12.166666666666666)","(1.85, 2.02, 1.98)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 505.0)","(5.5, 8.8, 7.6499999999999995)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.485714285714286)"
10-01-2023 18:03:05.931867,"(5.0, 13.5, 12.166666666666666)","(1.85, 1.94, 1.9383333333333332)","(10.0, 17.5, 16.944444444444443)","(41.0, 140.0, 122.0)","(101.0, 730.0, 505.0)","(5.5, 8.8, 7.6499999999999995)","(20.0, 32.0, 27.09090909090909)","(4.6, 5.7, 5.760000000000001)"
