,Fever Lee,Showtime Bobby,Illegal Tender,Isa Belle,Elusive Emma,Pipers Band,Ebby Von,Going To Town
10-01-2023 19:22:55.668516,"(9.0, 10.0, 9.885714285714286)","(5.5, 7.0, 6.778947368421052)","(16.0, 25.0, 24.25)","(3.9, 4.7, 4.636363636363636)","(9.0, 11.5, 11.22549019607843)","(8.5, 11.5, 11.107843137254902)","(3.5, 4.6, 4.50958904109589)","(8.0, 11.0, 10.88888888888889)"
10-01-2023 19:22:56.841485,"(9.0, 10.0, 9.939622641509434)","(5.5, 7.0, 6.778947368421052)","(16.0, 25.0, 24.2)","(3.9, 4.8, 4.636363636363636)","(9.0, 11.5, 11.478260869565217)","(8.5, 11.5, 11.107843137254902)","(3.5, 4.6, 4.508333333333333)","(8.0, 11.0, 10.924242424242424)"
10-01-2023 19:22:58.097176,"(9.0, 10.0, 9.936)","(5.5, 7.0, 6.778947368421052)","(16.0, 25.0, 24.2)","(3.9, 4.8, 4.660526315789474)","(9.0, 12.0, 11.407407407407407)","(8.5, 11.5, 11.159574468085106)","(3.5, 4.6, 4.508333333333333)","(8.0, 11.0, 10.9375)"
10-01-2023 19:22:59.230339,"(9.0, 9.8, 9.763157894736842)","(5.5, 7.0, 6.778947368421052)","(16.0, 25.0, 24.304347826086957)","(3.9, 4.7, 4.634482758620689)","(9.0, 12.0, 11.45)","(8.5, 11.5, 11.246031746031747)","(3.5, 4.6, 4.522352941176471)","(8.0, 11.0, 10.9375)"
10-01-2023 19:23:00.450631,"(9.0, 10.5, 10.275373134328358)","(5.5, 7.0, 6.780645161290322)","(16.0, 25.0, 24.304347826086957)","(3.9, 4.7, 4.5625)","(9.0, 11.5, 11.473684210526315)","(8.5, 11.5, 11.283333333333333)","(3.5, 4.6, 4.577272727272727)","(8.0, 11.0, 10.878378378378379)"
10-01-2023 19:23:01.557585,"(9.0, 10.5, 10.333701657458564)","(5.5, 7.0, 6.780645161290322)","(16.0, 25.0, 24.304347826086957)","(3.9, 4.6, 4.527450980392157)","(8.5, 11.5, 11.520833333333334)","(8.5, 11.5, 11.26388888888889)","(3.5, 4.6, 4.663265306122449)","(8.0, 11.0, 10.820512820512821)"
10-01-2023 19:23:02.636338,"(9.0, 10.5, 10.322388059701492)","(5.5, 6.8, 6.6647058823529415)","(16.0, 25.0, 24.11111111111111)","(3.9, 4.6, 4.505376344086021)","(8.5, 12.0, 11.4)","(8.5, 11.5, 11.211538461538462)","(3.5, 4.7, 4.691346153846154)","(8.0, 11.0, 10.8)"
10-01-2023 19:23:03.750391,"(9.0, 10.5, 10.276811594202899)","(5.5, 6.6, 6.426415094339623)","(16.0, 25.0, 23.526315789473685)","(3.9, 4.6, 4.53012048192771)","(8.5, 12.0, 11.4)","(8.5, 11.5, 10.9)","(3.5, 4.7, 4.633333333333334)","(8.0, 11.0, 10.829268292682928)"
10-01-2023 19:23:04.990644,"(9.0, 10.5, 10.193396226415095)","(5.5, 6.6, 6.475675675675676)","(16.0, 25.0, 23.5)","(3.9, 4.6, 4.534090909090909)","(8.5, 12.0, 11.508771929824562)","(8.5, 11.0, 10.775862068965518)","(3.5, 4.7, 4.6187499999999995)","(8.0, 11.0, 10.885714285714286)"
10-01-2023 19:23:06.202267,"(9.0, 10.5, 10.267676767676768)","(5.5, 6.6, 6.475675675675676)","(16.0, 25.0, 23.5)","(3.9, 4.6, 4.534090909090909)","(8.5, 12.0, 11.508771929824562)","(8.5, 11.0, 10.775862068965518)","(3.5, 4.7, 4.6187499999999995)","(8.0, 11.0, 10.885714285714286)"
10-01-2023 19:23:07.379337,"(9.0, 10.5, 10.28494623655914)","(5.5, 6.6, 6.533333333333333)","(16.0, 25.0, 23.53846153846154)","(3.9, 4.6, 4.5)","(8.5, 12.0, 11.952380952380953)","(8.5, 11.0, 10.795454545454545)","(3.5, 4.7, 4.706666666666666)","(8.0, 11.0, 10.85483870967742)"
10-01-2023 19:23:08.531842,"(9.0, 10.5, 10.267676767676768)","(5.5, 6.6, 6.585185185185185)","(16.0, 25.0, 23.53846153846154)","(3.9, 4.6, 4.496774193548387)","(8.5, 11.5, 11.448275862068966)","(8.5, 11.0, 10.795454545454545)","(3.5, 4.8, 4.697142857142857)","(8.0, 11.0, 10.833333333333334)"
10-01-2023 19:23:09.759232,"(9.0, 10.5, 10.490384615384615)","(5.5, 6.8, 6.581818181818182)","(16.0, 25.0, 23.53846153846154)","(3.9, 4.5, 4.489130434782608)","(8.5, 11.5, 11.448275862068966)","(8.5, 11.0, 10.982758620689655)","(3.5, 4.8, 4.343181818181818)","(8.0, 11.0, 11.175675675675675)"
10-01-2023 19:23:10.956424,"(9.0, 11.0, 10.72972972972973)","(5.5, 6.8, 6.644897959183673)","(16.0, 24.0, 23.675675675675677)","(3.9, 4.6, 4.576470588235294)","(8.5, 12.0, 11.595744680851064)","(8.5, 11.0, 10.982758620689655)","(3.5, 4.4, 4.349253731343284)","(8.0, 11.5, 11.224137931034482)"
10-01-2023 19:23:12.203586,"(9.0, 11.0, 10.72972972972973)","(5.5, 6.8, 6.644897959183673)","(16.0, 24.0, 23.675675675675677)","(3.9, 4.6, 4.6175)","(8.5, 12.0, 11.5)","(8.5, 11.0, 11.042372881355933)","(3.5, 4.4, 4.352777777777778)","(8.0, 11.5, 11.203125)"
10-01-2023 19:23:13.341655,"(9.0, 11.0, 10.883116883116884)","(5.5, 6.8, 6.666666666666667)","(16.0, 24.0, 23.675675675675677)","(3.9, 4.7, 4.6146666666666665)","(8.5, 12.0, 11.481481481481481)","(8.5, 11.5, 11.042372881355933)","(3.5, 4.4, 4.330526315789474)","(8.0, 11.5, 11.1625)"
10-01-2023 19:23:14.530131,"(9.0, 11.0, 10.883116883116884)","(5.5, 6.8, 6.681481481481481)","(16.0, 24.0, 23.675675675675677)","(3.9, 4.7, 4.6225000000000005)","(8.5, 12.0, 11.53061224489796)","(8.5, 11.5, 10.974576271186441)","(3.6, 4.4, 4.329896907216495)","(8.0, 11.5, 11.147727272727273)"
10-01-2023 19:23:15.688232,"(9.0, 11.5, 10.86875)","(5.5, 6.8, 6.681481481481481)","(16.0, 24.0, 23.6046511627907)","(3.9, 4.7, 4.6240000000000006)","(8.5, 12.0, 11.461538461538462)","(8.5, 11.5, 11.046666666666667)","(3.6, 4.4, 4.3446428571428575)","(8.0, 11.5, 11.177083333333334)"
10-01-2023 19:23:16.855590,"(9.0, 11.0, 10.95774647887324)","(5.5, 7.0, 6.7176470588235295)","(16.0, 24.0, 23.470588235294116)","(3.9, 4.7, 4.58)","(8.5, 12.0, 11.43421052631579)","(8.5, 11.5, 10.971264367816092)","(3.6, 4.4, 4.349504950495049)","(8.0, 11.5, 11.177083333333334)"
10-01-2023 19:23:17.983379,"(9.0, 11.0, 10.798029556650246)","(5.5, 7.0, 6.857142857142857)","(16.0, 24.0, 23.470588235294116)","(3.9, 4.6, 4.58)","(8.5, 12.0, 11.43421052631579)","(8.5, 11.5, 10.977272727272727)","(3.6, 4.4, 4.389583333333333)","(8.0, 11.5, 11.177083333333334)"
10-01-2023 19:23:19.043654,"(9.0, 11.0, 10.837301587301587)","(5.5, 7.2, 7.0375)","(16.0, 23.0, 22.75)","(3.9, 4.6, 4.573239436619718)","(8.5, 11.5, 11.46875)","(8.5, 11.5, 10.977272727272727)","(3.6, 4.4, 4.389583333333333)","(8.0, 11.5, 11.13953488372093)"
10-01-2023 19:23:20.228313,"(8.5, 11.0, 10.83811475409836)","(5.5, 7.2, 7.042201834862385)","(16.0, 23.0, 22.28)","(3.9, 4.6, 4.5718749999999995)","(8.5, 11.5, 11.377551020408163)","(8.5, 11.0, 10.83)","(3.6, 4.5, 4.428888888888888)","(8.0, 11.5, 11.146341463414634)"
10-01-2023 19:23:21.415760,"(8.5, 11.0, 10.834645669291339)","(5.5, 7.2, 7.061290322580645)","(16.0, 22.0, 21.76923076923077)","(3.9, 4.6, 4.5718749999999995)","(8.5, 11.5, 11.38679245283019)","(8.5, 11.0, 10.794642857142858)","(3.6, 4.5, 4.428888888888888)","(8.0, 11.5, 11.097222222222221)"
10-01-2023 19:23:22.706271,"(8.5, 11.0, 10.972049689440993)","(5.5, 7.2, 7.067768595041322)","(16.0, 22.0, 20.925925925925927)","(3.9, 4.6, 4.574999999999999)","(8.5, 11.5, 11.37)","(8.5, 11.0, 10.794642857142858)","(3.6, 4.5, 4.431914893617021)","(8.0, 11.5, 11.073333333333334)"
10-01-2023 19:23:24.069033,"(8.5, 11.0, 10.975)","(5.5, 7.2, 7.076923076923077)","(16.0, 21.0, 20.977272727272727)","(3.9, 4.6, 4.574999999999999)","(8.5, 11.5, 11.411111111111111)","(8.5, 11.0, 10.783018867924529)","(3.6, 4.5, 4.428888888888888)","(8.0, 11.5, 11.08904109589041)"
10-01-2023 19:23:25.308335,"(8.5, 11.0, 10.86)","(5.5, 7.2, 7.076923076923077)","(16.0, 21.0, 21.47826086956522)","(3.9, 4.6, 4.582089552238806)","(8.5, 11.5, 11.364583333333334)","(8.5, 11.0, 10.823529411764707)","(3.6, 4.5, 4.422580645161291)","(8.0, 11.5, 11.08904109589041)"
10-01-2023 19:23:26.487279,"(8.5, 11.0, 10.973684210526315)","(5.5, 7.2, 7.076923076923077)","(16.0, 22.0, 21.59375)","(3.8, 4.6, 4.572727272727272)","(8.5, 11.5, 11.406976744186046)","(8.5, 11.0, 10.653846153846153)","(3.6, 4.5, 4.379329608938547)","(8.0, 11.5, 11.08904109589041)"
10-01-2023 19:23:27.638758,"(8.5, 11.0, 10.976190476190476)","(5.5, 7.2, 7.04375)","(16.0, 22.0, 21.75)","(3.8, 4.6, 4.626923076923077)","(8.5, 11.5, 11.855555555555556)","(8.5, 11.0, 9.638129496402877)","(3.6, 4.5, 4.4041420118343195)","(8.0, 11.5, 9.628571428571428)"
10-01-2023 19:23:28.815189,"(8.5, 11.5, 10.510989010989011)","(5.5, 7.2, 7.041269841269841)","(16.0, 22.0, 21.48)","(3.8, 4.7, 4.663013698630137)","(8.5, 12.5, 12.1875)","(8.5, 9.8, 9.303448275862069)","(3.6, 4.5, 4.757528957528957)","(8.0, 9.8, 9.450980392156863)"
10-01-2023 19:23:30.001211,"(8.5, 11.0, 10.637254901960784)","(5.5, 7.4, 7.275)","(16.0, 23.0, 21.618181818181817)","(3.8, 4.7, 4.65)","(8.5, 12.5, 12.130434782608695)","(8.5, 9.4, 9.233333333333334)","(3.6, 4.8, 4.714285714285714)","(8.0, 9.6, 9.194871794871794)"
10-01-2023 19:23:31.219891,"(8.5, 11.0, 10.60909090909091)","(5.5, 7.4, 7.361111111111112)","(16.0, 22.0, 21.861538461538462)","(3.8, 4.7, 4.642307692307693)","(8.5, 12.5, 12.308823529411764)","(8.5, 9.4, 9.281818181818181)","(3.6, 4.8, 4.677777777777778)","(8.0, 9.4, 9.166666666666666)"
10-01-2023 19:23:32.428346,"(8.5, 11.0, 10.83)","(5.5, 7.4, 7.361111111111112)","(16.0, 23.0, 21.861538461538462)","(3.8, 4.7, 4.642307692307693)","(8.5, 12.5, 12.305555555555555)","(8.5, 9.4, 9.563636363636363)","(3.6, 4.7, 4.901960784313726)","(8.0, 9.2, 9.022222222222222)"
10-01-2023 19:23:33.555791,"(8.5, 11.0, 10.96111111111111)","(5.5, 7.6, 7.420560747663552)","(16.0, 23.0, 22.214285714285715)","(3.8, 4.6, 4.591891891891891)","(8.5, 12.5, 12.071428571428571)","(8.5, 9.6, 9.506024096385543)","(3.6, 5.0, 4.6811594202898545)","(8.0, 9.4, 9.278571428571428)"
10-01-2023 19:23:34.728720,"(8.5, 11.0, 10.946236559139784)","(5.5, 7.4, 7.24)","(16.0, 23.0, 22.09090909090909)","(3.8, 4.6, 4.593617021276596)","(8.5, 12.5, 11.765625)","(8.5, 9.8, 9.52)","(3.6, 4.8, 4.67578947368421)","(8.0, 9.4, 9.314285714285715)"
10-01-2023 19:23:35.913827,"(8.5, 11.0, 10.953125)","(5.5, 7.4, 7.282926829268293)","(16.0, 23.0, 22.05263157894737)","(3.8, 4.6, 4.612432432432432)","(8.5, 12.0, 11.7125)","(8.5, 9.6, 9.330434782608696)","(3.6, 4.8, 4.66875)","(8.0, 9.4, 9.31764705882353)"
10-01-2023 19:23:37.174357,"(8.5, 11.0, 10.943877551020408)","(5.5, 7.4, 7.304)","(16.0, 23.0, 22.132075471698112)","(3.8, 4.7, 4.55)","(8.5, 12.0, 11.795918367346939)","(8.5, 9.4, 9.447058823529412)","(3.6, 4.7, 4.65)","(8.0, 9.4, 9.347169811320756)"
10-01-2023 19:23:38.457688,"(8.5, 11.0, 10.914414414414415)","(5.5, 7.4, 7.246153846153846)","(16.0, 23.0, 22.2)","(3.8, 4.6, 4.578048780487805)","(8.5, 12.0, 11.833333333333334)","(8.5, 9.6, 9.511111111111111)","(3.6, 4.7, 4.677083333333333)","(8.0, 9.4, 9.369565217391305)"
10-01-2023 19:23:39.701218,"(8.5, 11.5, 10.962311557788945)","(5.5, 7.4, 7.165625)","(16.0, 23.0, 22.26086956521739)","(3.8, 4.7, 4.586956521739131)","(8.5, 12.0, 11.833333333333334)","(8.0, 9.6, 9.48421052631579)","(3.6, 4.7, 4.588679245283019)","(8.0, 9.4, 9.369565217391305)"
10-01-2023 19:23:40.929651,"(8.5, 11.5, 11.169753086419753)","(5.5, 7.2, 7.165625)","(16.0, 23.0, 22.32)","(3.8, 4.7, 4.580555555555556)","(8.5, 12.0, 11.875)","(8.0, 9.6, 9.433333333333334)","(3.6, 4.6, 4.646153846153846)","(8.0, 9.4, 9.36)"
10-01-2023 19:23:42.138911,"(8.5, 11.5, 11.201219512195122)","(5.5, 7.2, 7.178181818181819)","(16.0, 23.0, 22.296296296296298)","(3.8, 4.7, 4.598387096774193)","(8.5, 12.0, 11.840909090909092)","(8.0, 9.6, 9.511111111111111)","(3.6, 4.7, 4.653488372093023)","(8.0, 9.4, 9.36875)"
10-01-2023 19:23:43.347242,"(8.5, 11.5, 11.098360655737705)","(5.5, 7.2, 7.178181818181819)","(16.0, 23.0, 22.25)","(3.8, 4.6, 4.827272727272727)","(8.5, 12.0, 11.783018867924529)","(8.0, 9.6, 9.39090909090909)","(3.6, 4.7, 4.644444444444445)","(8.0, 9.4, 9.266666666666666)"
10-01-2023 19:23:44.556378,"(8.5, 11.5, 10.883333333333333)","(5.5, 7.2, 7.195348837209303)","(16.0, 23.0, 22.25)","(3.8, 4.9, 4.861788617886179)","(8.5, 12.0, 11.783018867924529)","(8.0, 9.6, 9.37142857142857)","(3.8, 4.7, 4.6375)","(7.5, 9.4, 9.19322033898305)"
10-01-2023 19:23:45.761942,"(8.5, 11.5, 11.053846153846154)","(6.0, 7.4, 7.1866666666666665)","(16.0, 23.0, 22.17391304347826)","(3.8, 4.9, 4.879279279279279)","(9.0, 12.0, 11.881578947368421)","(8.0, 9.6, 9.37142857142857)","(3.8, 4.7, 4.5807692307692305)","(7.5, 9.2, 9.37948717948718)"
10-01-2023 19:23:46.970490,"(8.5, 11.5, 11.025547445255475)","(6.0, 7.4, 7.182608695652174)","(16.0, 23.0, 22.25925925925926)","(3.8, 4.9, 4.8522727272727275)","(9.0, 12.0, 11.840909090909092)","(8.0, 9.6, 9.386046511627907)","(3.8, 4.6, 4.365806451612904)","(7.5, 9.4, 9.38139534883721)"
10-01-2023 19:23:48.167906,"(8.5, 11.5, 11.025547445255475)","(6.0, 7.4, 7.182608695652174)","(16.0, 23.0, 22.40625)","(3.8, 4.9, 4.873333333333334)","(9.0, 12.0, 11.897727272727273)","(8.0, 9.6, 9.45)","(3.8, 4.4, 4.384466019417476)","(7.5, 9.4, 9.389830508474576)"
10-01-2023 19:23:49.362218,"(8.5, 11.5, 11.025974025974026)","(6.0, 7.4, 7.230434782608696)","(16.0, 23.0, 22.40625)","(3.8, 4.9, 4.87319587628866)","(9.0, 12.0, 11.911764705882353)","(8.0, 9.6, 9.444897959183672)","(3.8, 4.4, 4.387878787878789)","(7.5, 9.4, 9.389830508474576)"
10-01-2023 19:23:50.601124,"(8.5, 11.5, 11.025974025974026)","(6.0, 7.4, 7.230434782608696)","(16.0, 23.0, 22.419354838709676)","(3.8, 4.9, 4.8765432098765435)","(9.0, 12.0, 11.960526315789474)","(8.0, 9.6, 9.410526315789474)","(3.8, 4.4, 4.475287356321839)","(7.5, 9.4, 9.389830508474576)"
10-01-2023 19:23:51.749710,"(8.5, 11.5, 11.02112676056338)","(6.0, 7.4, 7.222727272727273)","(16.0, 23.0, 22.419354838709676)","(3.8, 4.9, 4.8765432098765435)","(9.0, 12.0, 11.960526315789474)","(8.0, 9.6, 9.410526315789474)","(3.8, 4.5, 4.475287356321839)","(7.5, 9.4, 9.389830508474576)"
10-01-2023 19:23:52.928513,"(8.5, 11.5, 11.027272727272727)","(6.0, 7.4, 7.217777777777778)","(16.0, 23.0, 22.5)","(3.8, 5.0, 4.923529411764706)","(9.0, 12.0, 11.932098765432098)","(8.0, 9.6, 9.466666666666667)","(3.8, 4.5, 4.467281105990783)","(7.5, 9.4, 9.387500000000001)"
10-01-2023 19:23:54.092803,"(8.5, 11.5, 11.011764705882353)","(6.0, 7.4, 7.217777777777778)","(16.0, 23.0, 22.5)","(3.9, 5.0, 4.966037735849056)","(9.0, 12.0, 11.96)","(8.0, 9.6, 9.448648648648648)","(3.8, 4.5, 4.425438596491229)","(7.5, 9.4, 9.188888888888888)"
10-01-2023 19:23:55.183578,"(8.5, 11.5, 11.091133004926109)","(6.0, 7.4, 7.217777777777778)","(16.0, 23.0, 22.5)","(3.9, 5.0, 4.9772727272727275)","(9.0, 12.0, 11.970238095238095)","(8.0, 9.6, 9.452631578947368)","(3.8, 4.5, 4.425438596491229)","(7.5, 9.2, 9.188888888888888)"
10-01-2023 19:23:56.418483,"(8.5, 11.5, 11.091133004926109)","(6.0, 7.4, 7.217777777777778)","(16.0, 23.0, 22.5)","(3.9, 5.0, 4.983050847457627)","(9.0, 12.0, 11.975903614457831)","(8.0, 9.6, 9.515384615384615)","(3.8, 4.5, 4.485849056603773)","(7.5, 9.2, 8.97906976744186)"
10-01-2023 19:23:57.588685,"(8.5, 11.5, 11.170588235294117)","(6.0, 7.4, 7.173643410852713)","(16.0, 23.0, 22.34285714285714)","(3.9, 5.0, 4.977215189873418)","(9.0, 12.0, 11.95)","(8.0, 9.8, 9.528695652173914)","(3.8, 4.6, 4.50236220472441)","(7.5, 9.0, 8.87241379310345)"
10-01-2023 19:23:58.858749,"(8.5, 11.5, 11.053459119496855)","(6.0, 7.4, 7.1566433566433565)","(16.0, 23.0, 22.377777777777776)","(3.9, 5.0, 4.9487394957983195)","(9.0, 12.0, 12.084615384615384)","(8.0, 9.8, 9.564444444444444)","(3.8, 4.6, 4.498333333333333)","(7.5, 9.0, 8.866666666666667)"
10-01-2023 19:24:00.073315,"(8.5, 11.5, 11.034375)","(6.0, 7.4, 7.196153846153846)","(16.0, 23.0, 22.653061224489797)","(3.9, 5.0, 4.902521008403362)","(9.0, 12.5, 12.196428571428571)","(8.0, 9.6, 9.535849056603775)","(3.8, 4.6, 4.425641025641026)","(7.5, 9.0, 8.785714285714286)"
10-01-2023 19:24:01.262096,"(8.5, 11.5, 11.034375)","(6.0, 7.2, 7.073913043478261)","(16.0, 24.0, 22.711111111111112)","(3.9, 5.0, 4.87910447761194)","(9.0, 12.5, 12.303030303030303)","(8.0, 9.8, 9.538317757009347)","(3.8, 4.5, 4.430232558139535)","(7.5, 8.8, 8.721637426900585)"
10-01-2023 19:24:02.388236,"(8.5, 11.5, 11.034375)","(6.0, 7.4, 7.149640287769785)","(16.0, 24.0, 22.711111111111112)","(3.9, 5.0, 4.879699248120301)","(9.0, 13.0, 12.581818181818182)","(8.0, 9.8, 9.538317757009347)","(3.8, 4.5, 4.4259259259259265)","(7.5, 9.0, 8.583471074380165)"
10-01-2023 19:24:03.482798,"(8.5, 11.5, 11.051612903225806)","(6.0, 7.4, 7.2202247191011235)","(16.0, 24.0, 22.695652173913043)","(3.9, 5.0, 4.859649122807017)","(9.0, 13.0, 12.589285714285714)","(8.0, 9.8, 9.842105263157896)","(3.8, 4.5, 4.423076923076923)","(7.5, 8.6, 8.63448275862069)"
10-01-2023 19:24:04.648491,"(8.5, 11.5, 10.867647058823529)","(6.0, 7.4, 7.155725190839695)","(16.0, 24.0, 22.761904761904763)","(3.9, 5.0, 4.8533333333333335)","(9.0, 13.0, 12.631578947368421)","(8.0, 10.0, 9.836363636363638)","(3.8, 4.5, 4.417808219178083)","(7.5, 8.8, 8.71764705882353)"
10-01-2023 19:24:05.901549,"(8.5, 11.5, 10.950643776824034)","(6.0, 7.4, 7.155725190839695)","(16.0, 24.0, 23.157894736842106)","(3.9, 4.9, 4.833333333333333)","(9.0, 13.0, 12.73611111111111)","(8.0, 10.0, 9.946666666666667)","(3.8, 4.5, 4.381132075471698)","(7.5, 8.8, 8.76)"
10-01-2023 19:24:07.275265,"(8.5, 11.5, 10.935684647302905)","(6.0, 7.4, 7.171428571428572)","(16.0, 24.0, 23.8)","(3.9, 4.9, 4.86)","(9.0, 13.0, 12.774193548387096)","(8.0, 10.0, 9.881481481481481)","(3.8, 4.4, 4.395035460992908)","(7.5, 8.8, 8.65151515151515)"
10-01-2023 19:24:08.657573,"(8.5, 11.5, 10.884615384615385)","(6.0, 7.4, 7.222222222222222)","(16.0, 24.0, 23.436363636363637)","(3.9, 4.9, 4.857345971563982)","(9.0, 13.0, 12.761538461538462)","(8.0, 10.0, 9.87857142857143)","(3.8, 4.5, 4.396503496503496)","(7.5, 9.0, 8.709090909090909)"
10-01-2023 19:24:09.942990,"(8.5, 11.5, 10.886973180076629)","(6.0, 7.4, 7.243137254901961)","(16.0, 25.0, 23.517241379310345)","(4.0, 4.9, 4.858333333333333)","(9.0, 13.0, 12.761538461538462)","(8.0, 10.0, 9.87857142857143)","(3.7, 4.5, 4.385207100591716)","(7.5, 8.8, 8.696)"
10-01-2023 19:24:11.264878,"(8.5, 11.5, 10.848275862068965)","(6.0, 7.4, 7.107692307692308)","(16.0, 25.0, 23.526315789473685)","(4.0, 4.9, 4.839495798319328)","(9.0, 13.0, 12.798245614035087)","(8.0, 10.0, 9.905882352941177)","(3.7, 4.5, 4.383544303797469)","(7.5, 8.8, 8.770000000000001)"
10-01-2023 19:24:12.551395,"(8.5, 11.5, 10.858156028368795)","(6.0, 7.2, 7.061904761904762)","(16.0, 25.0, 23.535714285714285)","(4.0, 4.9, 4.831474103585657)","(9.0, 13.0, 12.861702127659575)","(8.0, 10.0, 9.86111111111111)","(3.7, 4.4, 4.492105263157895)","(7.5, 8.8, 8.632)"
10-01-2023 19:24:13.803458,"(8.5, 11.5, 10.836996336996338)","(6.0, 7.2, 6.783333333333333)","(16.0, 25.0, 23.56140350877193)","(4.0, 4.9, 4.681538461538461)","(9.0, 13.0, 12.884615384615385)","(8.0, 10.0, 9.905882352941177)","(3.7, 4.5, 4.633763440860215)","(7.5, 9.0, 9.028205128205128)"
10-01-2023 19:24:14.968117,"(8.5, 11.5, 10.836996336996338)","(6.0, 6.8, 6.748648648648649)","(16.0, 25.0, 23.514285714285712)","(4.0, 4.7, 4.548484848484848)","(9.0, 13.0, 12.861344537815127)","(8.0, 10.0, 10.107142857142858)","(3.7, 4.7, 4.6375)","(7.5, 9.2, 8.88141592920354)"
10-01-2023 19:24:16.084242,"(8.5, 11.5, 10.714285714285714)","(6.0, 6.8, 6.756818181818182)","(16.0, 25.0, 23.514285714285712)","(4.0, 4.6, 4.548484848484848)","(9.0, 13.5, 12.92156862745098)","(8.0, 10.5, 10.10344827586207)","(3.7, 4.7, 4.645679012345679)","(7.5, 9.2, 8.878632478632479)"
10-01-2023 19:24:17.146972,"(8.5, 11.5, 10.704255319148936)","(6.0, 6.8, 6.787654320987654)","(16.0, 25.0, 23.514285714285712)","(4.0, 4.6, 4.558333333333334)","(9.0, 13.0, 12.848214285714286)","(8.0, 10.5, 10.127118644067796)","(3.7, 4.7, 4.645679012345679)","(7.5, 9.2, 8.885245901639344)"
10-01-2023 19:24:18.308656,"(8.5, 11.5, 10.712389380530974)","(6.0, 6.8, 6.787654320987654)","(16.0, 25.0, 23.514285714285712)","(4.0, 4.6, 4.56120218579235)","(9.0, 13.0, 12.766129032258064)","(8.0, 10.5, 10.127118644067796)","(3.7, 4.7, 4.651111111111111)","(7.5, 9.2, 8.96)"
10-01-2023 19:24:19.478727,"(8.5, 11.5, 10.712389380530974)","(6.0, 6.8, 6.79)","(16.0, 25.0, 23.43076923076923)","(4.0, 4.7, 4.566666666666666)","(9.0, 13.0, 12.806451612903226)","(8.0, 10.5, 10.15)","(3.7, 4.7, 4.651111111111111)","(7.5, 9.0, 8.908108108108108)"
10-01-2023 19:24:20.605836,"(8.5, 11.5, 10.836879432624114)","(6.0, 6.8, 6.79)","(16.0, 25.0, 23.43076923076923)","(4.0, 4.6, 4.554368932038835)","(9.0, 13.0, 12.815384615384616)","(8.0, 10.5, 10.15)","(3.7, 4.7, 4.662962962962963)","(7.5, 9.0, 8.908108108108108)"
10-01-2023 19:24:21.627290,"(8.5, 11.5, 10.857388316151203)","(6.0, 6.8, 6.79)","(16.0, 25.0, 23.405797101449274)","(4.0, 4.6, 4.554368932038835)","(9.0, 13.0, 12.815384615384616)","(8.0, 10.5, 10.13953488372093)","(3.7, 4.7, 4.6625)","(7.5, 9.0, 8.905555555555555)"
10-01-2023 19:24:22.760940,"(8.5, 11.5, 10.864912280701754)","(6.0, 6.8, 6.79)","(16.0, 25.0, 23.405797101449274)","(4.0, 4.6, 4.554368932038835)","(9.0, 13.0, 12.91)","(8.0, 10.5, 10.13953488372093)","(3.7, 4.7, 4.6625)","(7.5, 9.0, 8.905555555555555)"
10-01-2023 19:24:23.963416,"(8.5, 11.5, 10.67741935483871)","(6.0, 6.8, 6.79)","(16.0, 25.0, 23.405797101449274)","(4.0, 4.6, 4.5157024793388425)","(9.0, 13.0, 12.91)","(8.0, 10.5, 10.13953488372093)","(3.7, 4.7, 4.65625)","(7.5, 9.0, 8.905555555555555)"
10-01-2023 19:24:25.116001,"(8.5, 11.0, 10.983516483516484)","(6.0, 7.0, 6.978571428571429)","(16.0, 25.0, 23.43076923076923)","(4.0, 4.6, 4.493589743589744)","(9.0, 13.0, 12.91)","(8.0, 10.5, 10.13953488372093)","(3.7, 4.7, 4.651162790697675)","(7.5, 9.0, 8.905555555555555)"
10-01-2023 19:24:26.214242,"(8.5, 11.0, 10.971698113207546)","(6.0, 7.0, 6.978571428571429)","(16.0, 25.0, 23.43076923076923)","(4.0, 4.6, 4.493589743589744)","(9.0, 13.0, 12.91)","(8.0, 10.5, 10.13953488372093)","(3.7, 4.7, 4.63)","(7.5, 9.0, 8.905555555555555)"
10-01-2023 19:24:27.358511,"(8.5, 11.5, 10.916030534351146)","(6.0, 7.0, 6.838961038961039)","(16.0, 25.0, 23.451612903225808)","(4.0, 4.6, 4.505747126436781)","(9.0, 13.0, 12.86936936936937)","(8.0, 10.5, 10.115384615384615)","(3.7, 4.7, 4.666666666666667)","(7.5, 9.0, 8.905555555555555)"
10-01-2023 19:24:28.574340,"(8.5, 11.5, 10.939516129032258)","(6.0, 7.0, 6.837037037037037)","(16.0, 25.0, 23.49122807017544)","(4.0, 4.6, 4.498924731182796)","(9.0, 13.5, 12.844537815126051)","(8.0, 10.5, 10.08904109589041)","(3.7, 4.7, 4.682258064516129)","(7.5, 9.0, 8.905555555555555)"
10-01-2023 19:24:29.792656,"(8.5, 11.5, 10.922641509433962)","(6.0, 7.0, 6.8191780821917805)","(16.0, 25.0, 23.49122807017544)","(4.0, 4.6, 4.5216666666666665)","(9.0, 13.5, 12.844537815126051)","(8.0, 10.5, 10.08904109589041)","(3.7, 4.7, 4.662068965517241)","(7.5, 9.0, 8.905555555555555)"
